から	från
受粉	pollinering
ヨシュア	joshua
ヨシュア	josua
リーベ	ribe
消火器	brandsläckare
コンプトン	compton
シェナンドー	shenandoah
カーペンターズ	snickare
クライマー	klättrare
ランジェリー	underkläder
ベーム	böhm
セーター	tröja
セーター	tröjor
キャスパー	casper
ドップラー	doppler
ペンタゴン	pentagon
サルコジ	sarkozy
フェルマー	fermat
フローニンゲン	groningen
エミレーツ	emirates
レイヴン	raven
レイヴン	korp
レイヴン	korpen
セキュリティー	säkerhet
セキュリティー	säkerheten
セキュリティー	trygghet
新店	xindian
スキーマ	schema
恍惚	överlycklig
漸近	asymptotiska
コーラン	koranen
コーラン	koran
コーラン	koranen
マープル	marple
ブルゴス	burgos
ジャッカル	jackal
グイド	guido
ジェス	jess
床屋	salong
床屋	frisör
スティーヴンス	stevens
マウリシオ	mauricio
組み立てる	montera
組み立てる	samlas
ムスチスラフ	mstislav
セヴァストポリ	sevastopol
ディジョン	dijon
平八	heihachi
さまよう	vandrande
さまよう	vandra
さまよう	vandra
透明度	transparens
透明度	insyn
透明度	öppenhet
スイッチング	byter
スイッチング	byta
ゴーリキー	gorkij
フォーマル	formella
フォーマル	formell
フォーマル	formellt
古生代	paleozoiska
ほうき	kvast
超自然	övernaturlig
超自然	övernaturliga
パットナム	putnam
アミーゴ	amigo
シャシ	shashi
ブカ	buka
ブラックリスト	svartlistade
召使	tjänare
召使	betjänt
カルタヘナ	cartagena
ソーマ	soma
キャメル	kamel
ウェルチ	welch
レナート	renato
ライラック	syren
ブロードキャスト	sända
ブロードキャスト	sändningen
ブロードキャスト	utsändning
ブロードキャスト	sändning
ブロードキャスト	sänder
ブロードキャスト	utsändning
ブロードキャスト	sändning
アウトソーシング	entreprenad
アウトソーシング	outsourcing
ジゼル	giselle
温州	wenzhou
メルケル	merkel
マリエ	marié
ダッシュボード	instrumentbrädan
ブリッツ	blitz
レイア	leia
デリバティブ	derivat
デリバティブ	derivatinstrument
キャス	cass
メルヴィル	melville
マルコフ	markov
ギャロップ	galopp
カラチ	karachi
ペンキ	måla
ペンキ	färg
ペンキ	målarfärg
パウリ	pauli
クロール	kryper
クロール	krypa
アルフィー	alfie
アルフィー	alfons
多角形	polygon
多角形	polygoner
ドノヴァン	donovan
ブロワ	blois
ニザーム	nizam
マラケシュ	marrakech
マラケシュ	marrakech
デッサウ	dessau
ルーゴ	lugo
能見	nomi
ゼラチン	gelatin
ボディビル	bodybuilding
アンティグア	antigua
黒鉛	grafit
カルメル	carmel
にんじん	morötter
にんじん	morot
ベンチマーク	riktmärke
マーシャ	marsha
デュースブルク	duisburg
ソファ	soffa
ソファ	soffor
ソファ	soffa
ソファ	soffan
エリオ	elio
タルサ	tulsa
プロクター	procter
ヴァーノン	vernon
ブルーベリー	blåbär
ブルーベリー	blåbär
タペストリー	gobeläng
モンパルナス	montparnasse
作業場	verkstad
作業場	workshop
作業場	seminarium
レーマン	lehmann
チルダ	tilde
デレック	derek
邯鄲	handan
エスキモー	eskimå
ブラジャー	bh
カッシーニ	cassini
メイト	mate
メイト	styrman
メイト	kompis
ポメラニア	pommern
返金	återbetalning
返金	återbetalning
ソアレス	soares
ルッカ	lucca
インフィニット	oändlig
インフィニット	oändligt
インフィニット	oändliga
ロキシー	roxy
放物線	parabel
メドヴェージェフ	medvedev
ベアード	baird
無法者	laglösa
ルチア	lucia
チェゼーナ	cesena
コンパートメント	kupé
コンパートメント	utrymme
コンパートメント	delområde
コンパートメント	fack
神経症	neuros
シェイプ	formar
シェイプ	former
シェイプ	form
スペクタクル	skådespel
スペクタクル	spektakel
グリーンピース	greenpeace
マリアーノ	mariano
カポネ	capone
浣腸	lavemang
泥炭	torv
ウイングス	vingar
ウイングス	wings
未経験	oerfaren
ピノ	pino
ケーン	kane
ハートリー	hartree
バックボーン	ryggrad
ファルネーゼ	farnese
スタンディング	står
スタンディング	stående
チェイサー	chaser
ポピー	poppy
鈍い	tråkig
鈍い	slö
鈍い	trist
具視	tomomi
レポ	repo
レポ	repa
フレキシブル	flexibel
フレキシブル	flexibelt
フレキシブル	flexibla
昼寝	lur
パンプキン	pumpa
テオドシウス	theodosius
ツバル	tuvalu
マクニール	mcneil
アドリアーノ	adriano
アレジ	alesi
ウッチ	łódź
ロボコップ	robocop
ハノーバー	hannover
エスプリ	esprit
パパイヤ	papaya
除算	dela
トトロ	totoro
ハタ	grouper
ボーム	bohm
船室	hytt
船室	stugan
船室	stuga
ジェロニモ	geronimo
花瓶	vaser
花瓶	vas
スズメバチ	hornet
除草	ogräs
アディダス	adidas
スモーク	rök
スモーク	röker
スモーク	röka
スモーク	smoke
馬具	sele
馬具	selen
アルカーイダ	qaida
明け方	gryning
明け方	dawn
明け方	gryningen
ミトリダテス	mithridates
ウッドロウ	woodrow
ホバート	hobart
ラマー	lamar
ジャブ	jabba
カマキリ	mantis
グティエレス	gutiérrez
グティエレス	gutierrez
フラウ	frau
クリーナー	renare
クリーナー	städare
クリーナー	städare
ハウエル	howell
敗血症	blodförgiftning
敗血症	sepsis
コーチング	tränaren
コーチング	coach
コーチング	tränare
アセチレン	acetylen
フィリス	phyllis
パッカー	packer
ポリエステル	polyester
アネット	annette
アネット	anette
スヌーピー	snobben
クーネオ	cuneo
デバッグ	felsökning
デバッグ	felsökning
阿闍梨	acharya
ブッチ	butch
アサルト	misshandel
アサルト	angrepp
アサルト	överfall
重罪	brottsling
フィンチ	fink
フィンチ	finch
ハピネス	lycka
ハピネス	lyckan
ポズナン	poznan
同封	inhägnad
同封	inneslutning
カミング	komma
カミング	kommer
ヴァンデ	vander
採石場	stenbrott
採石場	stenbrott
オッフェンバッハ	offenbach
縫製	syr
縫製	sy
裁断	skär
裁断	styckning
レーゲンスブルク	regensburg
マンフレート	manfred
ブレスレット	armband
ブレスレット	armband
ジークムント	sigmund
ジークムント	siegmund
ヴィッキー	vicky
ポップアップ	popup
キキ	kiki
アスラ	asura
ソドム	sodom
サイエントロジー	scientologi
ディアブロ	diablo
バルデス	valdez
バルデス	valdés
エンドウ	ärtor
エンドウ	ärter
ややこしい	förvirrande
トゥーン	toon
トゥーン	thun
阿野	ano
レソト	lesotho
テキーラ	tequila
ノイシュタット	neustadt
メルヴィン	melvin
蝋燭	ljus
蝋燭	stearinljus
蝋燭	ljus
蝋燭	stearinljus
パプア	papua
成都市	chengdu
プラ	phra
プラ	pla
太もも	lår
太もも	lår
太もも	låret
ウィーラー	wheeler
マンス	mance
スパゲッティ	spaghetti
ヴァーサ	vasa
ヴァーサ	vasa
バンダナ	bandana
ユマ	yuma
ビビ	bibi
ビビ	vivi
マックイーン	mcqueen
バギー	buggy
ミーム	meme
キーロフ	kirov
チェイニー	chaney
チェイニー	cheney
ヴィヴァルディ	vivaldi
ムラト	murad
マックスウェル	maxwell
隠者	eremiter
隠者	eremit
デュボア	dubois
ストロンチウム	strontium
分母	nämnare
分母	nämnaren
ルーベ	roubaix
関節炎	artrit
球根	glödlampa
球根	lökar
忍耐	tålamod
カルフーン	calhoun
ハリネズミ	igelkottar
ハリネズミ	igelkottar
ハリネズミ	igelkott
フェリーニ	fellini
リヴ	liv
リプリー	ripley
カンポス	campos
塩漬け	saltad
塩漬け	saltade
レブロン	lebron
ベルヌ	bern
ルブリン	lublin
パディントン	paddington
ダックス	dax
剥製	fyllda
剥製	fylld
ルーファス	rufus
セウェルス	severus
イジー	jiří
イジー	izzy
ヴィル	ville
暖簾	noren
ミッテラン	mitterrand
ペニス	penis
ペック	peck
ビトリア	vitoria
ラホール	lahore
震央	epicentrum
口紅	läppstift
不均衡	obalans
くしゃみ	nysa
プーケット	phuket
切り離す	lösgöra
時給	timme
ブラフ	bluffar
ブラフ	bluff
華氏	fahrenheit
ボル	bor
ドーラ	dora
怠慢	försummelse
怠慢	slarv
怠慢	oaktsamhet
怠慢	vårdslöshet
プルースト	proust
ケイコ	keiko
エレバン	jerevan
グリーンバーグ	greenberg
ヒルマン	hillman
ショウガ	ingefära
ショウガ	ginger
ペナント	vimpel
オグデン	ogden
ゲルニカ	guernica
治る	läka
治る	läker
治る	hela
フエ	färgton
ポーチ	pung
ポーチ	påse
ポーチ	veranda
ポーチ	verandan
アシュレイ	ashley
半円	halvcirkel
アトス	athos
立ち寄る	mellanlandning
陽電子	positron
パリティ	paritet
聴力	utfrågning
聴力	hörande
聴力	hörsel
ヴィッラ	villan
ヴィッラ	villa
イプシロン	epsilon
アントニア	antonia
グリセリン	glycerol
リャン	liang
防諜	kontraspionage
ティエリー	thierry
サーボ	servo
カレラ	carrera
アンドレッティ	andretti
ボルツマン	boltzmanns
小包	skifte
小包	paket
小包	skiften
ヘイレン	halen
砂嵐	sandstorm
イネス	innes
ヨード	jod
セルバンテス	cervantes
ファクシミリ	fax
ピム	pim
コンブ	kelp
キューピッド	amor
ヴァンス	vance
イェーナ	jena
ヨアキム	joachim
アスンシオン	asunción
マールボロ	marlboro
シムズ	simms
ゴールドバーグ	goldberg
瀋陽市	shenyang
ディノ	dino
重水素	deuterium
ロアノーク	roanoke
ハルトマン	hartmann
ディケーター	decatur
付き添い	förkläde
オイスター	ostron
オイスター	ostron
クズネツォフ	kuznetsov
十戒	budorden
梅毒	syfilis
安静	vila
ユニタリ	enhetlig
オサスナ	osasuna
上皮細胞	epitel
ミハル	michal
ドローイング	dragning
ドローイング	teckning
ドローイング	ritning
ドローイング	rita
ドローイング	ritar
マスカラ	mascara
ラムゼイ	ramsey
オーエン	owen
マスタード	senap
マリファナ	marijuana
ルッツ	lutz
ダフネ	daphne
バイス	vice
ギルフォード	guilford
アイロン	strykjärn
アイロン	iron
アイロン	järn
鼻炎	rinit
ジェラード	gerrard
ジェラード	gérard
ジェラード	gerard
バウティスタ	bautista
ディスカッション	diskussioner
ディスカッション	diskussionerna
ディスカッション	diskussioner
ディスカッション	diskussion
ディスカッション	diskutera
パセリ	persilja
ヘイゼル	hazel
モーテル	motel
モーテル	motellet
モーテル	motell
デコレーション	dekoration
デコレーション	dekorera
デコレーション	utmärkelser
デコレーション	dekorationer
マミー	mamma
ゲーマー	gamer
プリシラ	priscilla
エバート	evert
グリーンズボロ	greensboro
おしゃぶり	napp
バローズ	burrows
バローズ	hålor
グリエルモ	guglielmo
ヒトデ	sjöstjärna
肉腫	sarkom
ラピュタ	laputa
横断幕	fanor
横断幕	banderoller
横断幕	fana
横断幕	banderoll
横断幕	banner
査証	visum
オベリスク	obelisk
クレモナ	cremona
ため息	suck
冒涜	hädelse
丹陽	danyang
ウィキソース	wikisource
ラダー	stege
雑木林	snår
雑木林	copse
ストーナー	stoner
ロディ	roddy
ダスティ	dusty
ノルテ	norte
マーストリヒト	maastricht
キツツキ	hackspett
エスプレッソ	espresso
穢れ	föroreningar
穢れ	orenheter
セルマ	selma
かかと	klackar
かかと	häl
かかと	hälen
かかと	klack
ガルダ	garuda
ガルダ	garda
胡椒	paprika
胡椒	pepper
胡椒	peppar
胡椒	paprika
ヘラート	herat
サフラン	saffran
縫合	sys
縫合	stygn
リズ	liz
パッシブ	passiv
パッシブ	passivt
パッシブ	passiva
ヴィエンチャン	vientiane
ガーナー	garner
アルメイダ	almeida
バタン	batang
スタニスラフ	stanislav
クミ	kumi
ブレッド	blödde
ブレッド	bröd
アラメダ	alameda
無錫	wuxi
マドラス	madras
オルランド	orlando
目隠し	ögonbindel
目隠し	ögonbindel
アラバ	araba
スカイラー	schuyler
重量挙げ	tyngdlyftning
クリッパー	clipper
リライト	omskrivning
ウワサ	ryktas
ヘリックス	helix
ギザ	giza
ファウラー	fowler
イーライ	eli
シオニズム	sionismen
サンプソン	sampson
ヴァリ	valli
オルティス	ortiz
貯める	ackumuleras
ヤルタ	jalta
トゥーレ	thule
トゥーレ	touré
減算	subtrahera
サイレンス	tystnad
サイレンス	tystnaden
グリシン	glycin
パンチョ	pancho
デニム	denim
プラド	prado
アーデン	arden
ブロッホ	bloch
足袋	tabi
ウォリス	wallis
カサンドラ	cassandra
ヴァレーゼ	varese
ガチョウ	gås
ガチョウ	goose
ガチョウ	gåsen
ガチョウ	gäss
ガチョウ	gäss
便秘	förstoppning
マッチョ	macho
はぁ	va
はぁ	huh
ベイブ	babe
ベイブ	älskling
新生代	kenozoikum
キリバス	kiribati
ギリアム	gilliam
ゾーイ	zoe
ゾーイ	zoey
前腕	underarm
スキャナ	scanner
ずさん	slarvig
ずさん	slarviga
ずさん	slarvigt
グルー	gru
ウーディネ	udine
マリック	malik
デフ	def
ジジ	gigi
ハマド	hamad
マルティニーク	martinique
トリッキー	knepig
トリッキー	knepigt
ゴミ箱	papperskorgen
ゴミ箱	sopor
ゴミ箱	skräp
モブ	maffia
モブ	mobben
モブ	maffian
アタテュルク	atatürk
ネーション	nations
ネーション	nationen
ネーション	nation
ベルタ	bertha
スカッシュ	squash
ガンツ	ganz
グレンデール	glendale
ワース	werth
ヒポクラテス	hippokrates
プル	dra
ペーザロ	pesaro
永福	yongfu
パフェ	parfait
ティラナ	tirana
屠殺	slakt
屠殺	slakta
レオノール	leonor
布地	tyg
布地	väv
コンポステーラ	compostela
エセル	ethel
マカロフ	makarov
南寧	nanning
スキナー	skinner
バクトリア	baktrien
アングレーム	angoulême
背骨	ryggrad
背骨	ryggraden
苦味	bitterhet
ドレッシング	dressing
検査官	kommissarien
検査官	kommissarie
検査官	inspektör
検査官	inspektören
バンプ	bula
ボレル	borel
天頂	zenith
シェルブール	cherbourg
ドッド	dodd
ベロニカ	veronica
ベロニカ	veronika
シーケンシャル	sekventiell
ジャイルズ	giles
報奨	incitament
ジニー	ande
ジニー	ginny
サルベージ	bärga
サイコパス	psykopat
サイコパス	psykopater
ボーフム	bochum
カプロニ	caproni
バンドン	bandung
アウトサイダー	utomstående
キリマンジャロ	kilimanjaro
トースト	toast
アーチー	archie
リブ	liv
リブ	revben
リブ	revbenen
ジャックス	jacks
ジャックス	knektar
レント	hyr
レント	hyran
レント	hyra
デーヴァ	deva
おなか	magen
おなか	mage
ブラウニング	browning
からかう	retas
からかう	retar
からかう	reta
からかう	retas
ジャコ	jaco
ロカルノ	locarno
ジゴロ	gigolo
叫び声	gråter
叫び声	skrik
叫び声	skrika
叫び声	skriker
叫び声	skrik
叫び声	skriker
ドーセット	dorset
縫う	syr
縫う	sy
オートメーション	automatisering
オートメーション	automatik
アヴェ	ave
プリモ	primo
嚢胞	cysta
マカッサル	makassar
ナメクジ	kula
ナメクジ	sniglar
フィオナ	fiona
タンガニーカ	tanganyika
ビスマス	vismut
スタウト	stout
ウェイター	kypare
ウェイター	servitör
ウェイター	kypare
ヴァンドーム	vendôme
ヒマラヤ山脈	himalaya
トラファルガー	trafalgar
針金	tråd
針金	ståltråd
バジル	basil
バジル	basilika
事跡	prestationer
事跡	bedrifter
キャッチボール	catch
キャッチボール	fångst
キャッチボール	fånga
シンドラー	schindler
ロア	loa
手綱	tyglar
手綱	tyglar
観念論	idealism
ヌール	nur
ヌール	noor
リーゼ	lise
トリミング	beskära
トリミング	gröda
トリミング	beskära
ヌクレオチド	nukleotid
深セン	shenzhen
ディテール	detalj
噛む	nappar
噛む	bit
噛む	bits
噛む	bita
噛む	bett
サイイド	syed
ランダー	delstaterna
毛糸	garn
オープンカー	cab
オープンカー	cabriolet
エクササイズ	utövar
エクササイズ	övning
エクササイズ	motion
エクササイズ	utöva
マンディ	mandy
ハーラル	harald
ウィッシュ	önskan
ウィッシュ	önskar
ウィッシュ	önska
ウィッシュ	wish
タラワ	tarawa
フェルプス	phelps
喜屋武	kyan
無益	meningslöst
瞳孔	elev
瞳孔	pupiller
瞳孔	elever
プロパティ	fastighet
プロパティ	egenskap
プロパティ	fastigheter
プロパティ	egendom
プロパティ	fastigheter
プロパティ	egendomar
プロパティ	egenskaper
無神論	ateism
無神論	ateist
ヨセミテ	yosemite
インサイダー	insider
ゲタ	geta
アビラ	ávila
ネイル	spik
ネイル	nagel
ネイル	spiken
ネイル	spik
ネイル	naglar
ネイル	spikar
形態素	morfem
シルヴィオ	silvio
ウィルコックス	wilcox
アライグマ	tvättbjörn
アライグマ	racoon
アライグマ	tvättbjörnar
残額	kvarvarande
残額	återstår
残額	återstående
残額	resterande
ゴス	goth
ジルベルト	gilberto
ヴァッレ	valle
ウォルターズ	walters
アクティビティ	verksamheter
アクティビティ	verksamhet
アクティビティ	aktiviteter
アクティビティ	verksamhet
アクティビティ	aktiviteten
アクティビティ	aktivitet
曲げる	böj
曲げる	böja
ステイ	vistelse
ステイ	stanna
ステイ	stay
ジェントルマン	gentleman
石門	shimen
イップ	yip
ブラウス	blus
エミル	emil
ニコシア	nicosia
ヴィシュヌ	vishnu
キンシャサ	kinshasa
エバーグレーズ	glades
アンブローズ	ambrose
全能	allsmäktige
全能	allsmäktig
スハルト	suharto
ニンフ	nymf
フルクトース	fruktos
フェデックス	fedex
ホーナー	horner
アスティ	asti
オセール	auxerre
コショウ	pepper
コショウ	peppar
コショウ	paprika
クジャク	påfågel
ペントハウス	takvåning
カフェテリア	matsalen
庫裏	kuri
ペレストロイカ	perestrojka
マクナマラ	mcnamara
溶解度	löslighet
エリーゼ	elise
寝たきり	sängliggande
スカイウォーカー	skywalker
トルーパー	trooper
トパーズ	topaz
ヌル	null
フラスコ	kolvar
キルト	täcken
キルト	täcke
ディレイ	fördröjning
ディレイ	försening
ディレイ	förseningar
ディレイ	dröjsmål
マグワイア	mcguire
マグワイア	maguire
メッシ	messi
クルディスタン	kurdistan
ティーンエイジャー	tonåring
ヘイワード	hayward
黄砂	kosa
クレープ	crêpes
タンブリン	tamburin
ドミンゲス	domínguez
グレゴール	gregor
ブルームバーグ	bloomberg
ウコン	gurkmeja
キノピオ	paddan
キノピオ	padda
スキャナー	scanner
スコセッシ	scorsese
クラスノヤルスク	krasnojarsk
エンデバー	sträva
ピレウス	piraeus
無地	plain
無地	slätt
漏斗	tratt
髪形	frisyren
髪形	frisyr
コンドーム	kondomer
コンドーム	kondomer
コンドーム	kondom
ベガス	vegas
不眠症	sömnlöshet
不眠症	insomnia
砂塵	stoft
砂塵	damm
砂塵	sand
トマーシュ	tomáš
シュレック	shrek
ニルソン	nilsson
渇き	törst
ギデオン	gideon
オウレンセ	ourense
発疹	utslag
発疹	hudutslag
イダルゴ	hidalgo
フォボス	phobos
ビヤ	biya
レイキャヴィーク	reykjavik
デルガド	delgado
ダウニー	downey
ペドロサ	pedrosa
アクセサリ	accessoarer
アクセサリ	tillbehör
ローリン	gungar
ローリン	rollin
涼しい	coolt
涼しい	cool
ステートメント	uttalanden
ステートメント	uttalande
ダーリング	darling
ダーリング	älskling
ビヨンセ	beyoncé
ビヨンセ	beyonce
オニオン	lök
ブレイ	bray
マッシュルーム	svampar
マッシュルーム	svamp
マッシュルーム	svampar
マッシュルーム	svamp
キャノンボール	kanonkula
ベルルスコーニ	berlusconis
ベルルスコーニ	berlusconi
染める	färgämne
染める	färga
染める	tonade
ヒエロニムス	jerome
ジュリ	juli
シミュレート	simulerar
シミュレート	simulera
ランゲ	lange
密猟	tjuvjakt
やわらかい	mjuk
やわらかい	mjuka
やわらかい	soft
やわらかい	mjukt
家主	hyresvärd
緩め	lossa
マリカ	marika
すすめる	uppmuntra
すすめる	uppmuntrar
すすめる	rekommendera
すすめる	rekommenderas
すすめる	rekommenderar
葉っぱ	löv
葉っぱ	löven
葉っぱ	blad
葉っぱ	löv
イヤリング	örhängen
イヤリング	örhängen
エキゾチック	exotiska
エキゾチック	exotisk
エキゾチック	exotiskt
タラス	taras
二元論	dualism
スウィーニー	sweeney
スーツケース	resväska
スーツケース	väska
ニューヨーカー	yorker
ゴダード	goddard
献立	dieten
献立	kost
献立	kosthållning
献立	diet
スモーキー	smokey
シャリ	shari
パピヨン	papillon
ルガー	luger
ムジカ	musica
吐き気	illamående
ルビオ	rubio
肉屋	slaktare
プレスコット	prescott
ブリー	brie
デッカー	decker
マッターホルン	matterhorn
ジョサイア	josiah
ケロッグ	kellogg
ポンテベドラ	pontevedra
至福	salighet
至福	bliss
オランウータン	orangutang
ドルチェ	dolce
ベルトルト	berthold
プリーストリー	priestley
フォンダ	fonda
セーリング	segla
セーリング	segling
異状	onaturliga
異状	onaturligt
ソファー	soffa
マグノリア	magnolia
バンディ	bundy
マイア	maia
パンケーキ	pannkakor
パンケーキ	pannkaka
弓術	bågskytte
弓術	bågskyttar
エルドラド	eldorado
アラス	arras
シテ	skit
ダルース	duluth
スレイヤー	slayer
速記	stenografi
ウルム	ulm
モルタル	murbruk
モルタル	granatkastare
イボ	vårtor
イボ	vårtor
ピクシー	pixie
アイデンティティー	identitet
杭州市	hangzhou
わび	wabi
モデスト	modesto
心電図	ekg
プディング	pudding
アクアリウム	akvarium
コオロギ	cricket
コオロギ	syrsor
入れ墨	tatuering
入れ墨	tatueringar
仏塔	pagoda
バストーニュ	bastogne
裏通り	gränden
裏通り	gränd
ドルフ	dolph
姉川	ane
けん引	bogsera
ラビン	rabin
今晩	ikväll
今晩	inatt
ノックスビル	knoxville
サベージ	savage
サベージ	vilda
サベージ	vilde
キャシディ	cassidy
カタロニア	katalonien
エイヴォン	avon
孟子	mencius
郎党	roto
ラングーン	rangoon
ギブズ	gibbs
レセプション	mottagande
レセプション	mottagning
レセプション	receptionen
レセプション	reception
ポドゴリツァ	podgorica
アントニヌス	antoninus
冠詞	artikeln
冠詞	artikel
冠詞	artiklar
冠詞	artiklarna
ホメオパシー	homeopatiska
ハーネス	sele
ハーネス	selen
オマケ	statister
ヒューマニズム	humanism
ディキンソン	dickinson
播種	plantering
播種	planterar
播種	planterat
播種	planterats
播種	planterade
播種	planteras
播種	sådd
播種	utsäde
ハイエナ	hyena
傷口	sår
ウェルシュ	walesiska
ラーセン	larsen
アオスタ	aosta
吠える	skälla
吠える	skäller
ジェルジ	györgy
コノリー	connolly
マーロウ	marlowe
ウェズリー	wesley
ヤロスラヴリ	jaroslavl
ニールス	niels
サンドウィッチ	smörgås
サンドウィッチ	sandwich
サンドウィッチ	mackan
ヘアー	hair
ヘアー	hår
ヘアー	håret
エリコ	jericho
滑石	talk
排卵	ägglossning
レーヨン	rayon
ヒキガエル	paddan
ヒキガエル	padda
ザクロ	granatäpple
恩寵	nåd
恩寵	grace
キャメロット	camelot
クリスティアーノ	cristiano
降雨量	nederbörd
コンテキスト	sammanhang
コンテキスト	kontext
ポーリング	opinionsundersökning
子羊	lamm
アポトーシス	apoptos
プリムス	primus
ペンシル	blyerts
ペンシル	penna
切開	snittet
切開	snitt
無題	namnlös
ヒスイ	jade
ベイズ	bayes
トッカータ	toccata
泰雄	yasuo
オーディエンス	målgruppen
オーディエンス	publik
オーディエンス	målgrupp
オーディエンス	målgrupper
シガー	cigarr
レガッタ	regatta
タラゴナ	tarragona
ヴィニー	vinnie
ヴィニー	vinny
パーシング	pershing
アンジー	angie
アトミック	atomic
ラグ	trasa
ラグ	lag
ラグ	mattor
ラグ	matta
コンディショナー	balsam
バービー	barbie
フォワ	foy
フォワ	foix
アゴラ	agora
アナキズム	anarkist
アナキズム	anarkism
ユーカリ	eucalyptus
アグリッパ	agrippa
パコ	paco
蜂の巣	honeycomb
薬局方	farmakopén
植芝	ueshiba
ギャラクティカ	galactica
遠回り	rondellen
遠回り	omväg
マーカム	markham
タレス	thales
キュレーター	intendent
キュレーター	intendenten
受入れ	accepterande
受入れ	acceptans
アッシジ	assisi
グラデーション	lutning
ボスコ	bosco
ルガーノ	lugano
無菌	steril
無菌	sterila
タタ	tata
ジェナ	jenna
アバン	abang
キンポウゲ	smörblomma
スワジランド	swaziland
ジッダ	jeddah
ゲオルゲ	gheorghe
ラジウム	radium
ムーサ	moussa
ムーサ	musa
胡麻	sesam
お花	flowers
お花	blommor
チュメニ	tiumen
ガルボ	garbo
栄養失調	undernäring
ジャニー	janney
フレモント	fremont
復習	granskar
供物	erbjudande
供物	erbjuda
供物	erbjuder
アルガルヴェ	algarve
ハウザー	hauser
コミット	begå
コミット	arkivera
コミット	engagerad
コミット	begått
コミット	engagerade
コミット	engagerat
コミット	begår
コミット	åtar
ラドクリフ	radcliffe
アラーム	alarm
アラーム	larm
アラーム	alarm
アラーム	larm
陶工	potters
寝具	sängkläder
ジュビリー	jubilee
ジュビリー	jubileum
デンプシー	dempsey
ロムニー	romney
マリオット	marriott
メガホン	megafon
ウェンデル	wendell
エレオノーラ	eleonora
カテーテル	kateter
サウル	saul
ツンドラ	tundran
イリ	ili
グリン	glynn
ジャコブ	jakob
ジャコブ	jacob
パンデミック	pandemi
マッテオ	matteo
ボヤ	aspersa
義高	yoshitaka
還付	återbetalning
オーブリー	aubrey
アレッサンドリア	alessandria
アトキンス	atkins
リンス	balsam
ダリウス	darius
タトラ	tatra
ファスナー	befästning
テート	tate
グスタボ	gustavo
クーリッジ	coolidge
ショウジョウバエ	drosophila
グアラニー	guarani
ドゥーム	doom
ジョヴァンナ	giovanna
押韻	rim
腫れ	svullnad
腫れ	svullna
腫れ	svullen
ニシキヘビ	python
インディラ	indira
マルティーニ	martini
シトラス	citrus
シトラス	citrusfrukter
汚泥	slam
汚泥	slammet
オリンポス	olympus
トラッカー	uppföljning
ピオリア	peoria
アモーレ	amore
滅びる	förgås
オラン	oran
クルーニー	clooney
エスメラルダ	esmeralda
ゴリツィア	gorizia
アンビエント	omgivande
脳幹	hjärnstammen
かわいそう	stackars
かわいそう	fattig
かわいそう	fattiga
烏龍茶	oolong
チェリャビンスク	tjeljabinsk
モラトリアム	moratorium
ダイアグラム	diagram
サピエンス	sapiens
イチジク	fikon
イチジク	fikon
イチジク	fig
ディミトリ	dimitri
ピエタ	pietà
ファンデーション	foundation
ファンデーション	rf
ファンデーション	grundande
ファンデーション	stiftelsen
ファンデーション	stiftelse
脛骨	skenbenet
コンセプシオン	concepción
カメハメハ	kamehameha
マーラ	mara
脊柱	ryggrad
脊柱	ryggraden
軽薄	oseriöst
ヘイグ	haig
メイス	mace
メイス	tårgas
旋盤	svarv
ラーション	larsson
ナルヴィク	narvik
アニス	anis
アニス	ennis
ミンク	mink
ダイアー	dyer
ピアーズ	piers
マーキー	marquee
マグダレーナ	magdalena
マグダレーナ	magdalena
フロリアン	florian
ルシヨン	roussillon
再訪	revisited
マウン	maung
アルマジロ	bältdjur
温床	grogrund
シルヴィ	sylvie
腹筋	abs
ダス	das
ひび割れ	sprickor
ひび割れ	spricka
ひび割れ	knäcka
ひび割れ	crack
サンサ	sansa
ファイフ	fife
ヘイスティングス	hastings
ハフマン	huffman
リュミエール	lumière
レゴ	lego
オーバーヒート	överhettning
オルフェウス	orfeus
ムルマンスク	murmansk
ウェントワース	wentworth
シャリーア	sharia
マクレガー	mcgregor
マクレガー	mcgregor
モーティマー	mortimer
フルール	fleur
チーク	teak
シェンク	schenck
シロアリ	termit
シロアリ	termiter
窮状	belägenhet
ガンジー	gandhi
ワサビ	wasabi
ジリアン	gillian
大葉	ohba
イマジネーション	fantasi
イマジネーション	fantasin
シヴァージー	shivaji
グアダルーペ	guadalupe
即興曲	improviserade
即興曲	improviserad
クーガー	puma
キラーズ	mördare
流木	drivved
イグレシアス	iglesias
ピュイ	puy
ブランケット	filt
スコフィールド	scofield
アッティラ	attila
ラバト	rabat
アジャ	aja
チップス	marker
チップス	chips
ゲディミナス	gediminas
エイムズ	ames
グラフトン	grafton
モネ	monet
トリーア	trier
ヴャチェスラフ	vjatjeslav
メルビン	melvin
ディマジオ	dimaggio
セラピスト	terapeut
セラピスト	terapeuten
アニリン	anilin
インテグレーション	integrering
インテグレーション	integration
インテグレーション	integrationen
オデオン	odeon
ザップ	zappa
エウロパ	europa
試掘	prospektering
ナバホ	navajo
コジモ	cosimo
ボヘミアン	bohemiska
家路	hemland
家路	hembygd
家路	homeland
アルマゲドン	armageddon
ホルムアルデヒド	formaldehyd
ミトラ	mitra
ヴォルデモート	voldemort
