par	關於
dzimtene	祖國
dzimtene	國土
droši	安全
droši	平安
pļavas	草地
pļavas	草場
pļavas	草原
pļavas	草原
pļavas	草地
pļavas	草甸
pļavas	meadows
dot	點
pasts	mail
pasts	郵件
pasts	郵寄
pasts	信件
pasts	張貼
pasts	郵政
pasts	post
pieaugušo	成人
pieaugušo	成年人
pieaugušo	成年
varianti	變體
stāsti	故事
stāsti	動態
klubos	俱樂部
klubos	梅花
galileo	伽利略
biroja	辦公
biroja	辦公室
biroja	辦事處
pieminēts	提及
playstation	playstation
kandidāts	候選人
kandidāts	候選
novados	各州
novados	各縣
leftarm	leftarm
molekulas	分子
molekulas	分子
dziļumā	深度
daļiņas	顆粒
daļiņas	粒子
daļiņas	微粒
daļiņas	顆粒
daļiņas	粒子
daļiņas	微粒
saite	連結
saite	link
platforma	站台
platforma	平台
lietota	使用
pussala	半島
pussala	半島
kapu	墳墓
kapu	墓
kapu	墓穴
kapu	墳墓
kapu	墓
kapu	墳
nesen	最近
nesen	近日
nesen	近期
nesen	最近
nesen	近期
ceremonijā	儀式
pretējā	對面
loka	rim
loka	弧
mazākais	最低
vietējie	當地
vietējie	局部
vietējie	本地
veidošanā	塑造
atrasts	找到
atrasts	發現
beļģijā	比利時
deniss	dennis
nelieli	輕微
aģentūra	代理商
aģentūra	機構
atbalsts	援助
atbalsts	支援
zemāk	下方
zemāk	以下
lietoti	使用
lietoti	磨損
sarkana	紅
sarkana	red
sarkana	紅色
alfa	alpha
asinis	血液
asinis	血
asinis	血跡
asinis	鮮血
labākās	best
labākās	最好
bitu	bit
saskaņas	和睦
saskaņas	和諧
olu	蛋
olu	雞蛋
sāls	食鹽
sāls	鹽
kursu	課程
ļaudis	鄉親
konstitūcijas	憲法
konstitūcijas	憲法
persiešu	波斯
dzimtenē	故鄉
dzimtenē	家園
dzimtenē	祖國
dzimtenē	國土
linux	linux
kopiju	複製
kopiju	副本
mājā	屋
mājā	房屋
mājā	房子
lbl	lbl
kopas	集群
racing	賽車
atrastas	找到
atrastas	發現
ziedu	花卉
ziedu	花
ziedu	花兒
ziedu	花朵
gsub	gsub
attīstīties	演化
attīstīties	進化
jebkurš	任何人
jebkurš	任何
apakšējā	更低
apakšējā	較低
apakšējā	低
apakšējā	下方
apakšējā	底
apakšējā	底部
apakšējā	底下
migrācijas	移徙
migrācijas	移民
migrācijas	遷徙
autortiesību	版權
autortiesību	著作權
king	國王
king	king
king	王
kabinets	內閣
materiāls	物料
materiāls	材質
materiāls	材料
grieķija	希臘
arhitektūra	結構
arhitektūra	架構
arhitektūra	建築
uzlabot	改進
uzlabot	改善
stīvens	stephen
stīvens	steven
troni	王座
troni	王位
troni	寶座
atsevišķa	分離
programmēšanas	程式設計
liecības	軌跡
liecības	蹤跡
liecības	小徑
liecības	證言
liecības	證詞
liecības	證言
liecības	證詞
krīzes	危機
krīzes	危機
ķīna	中國
kokos	可可
runa	講話
runa	演講
runa	語音
runa	演說
jūtas	感覺
jūtas	猶他州
jūtas	猶他
jūtas	感受
jūtas	感情
bull	牛
bull	公牛
bruņinieku	騎士
eiropa	歐洲
tērauda	鋼鐵
tērauda	鋼
ārā	出局
pieminekļu	古蹟
pieminekļu	紀念碑
warriors	勇士
formulas	公式
formulas	方程式
formulas	配方
formulas	公式
formulas	公式
aicināja	邀請
aicināja	受邀
konstrukcijas	建構
konstrukcijas	結構
braukšanas	駕駛
ask	問
domas	想法
domas	思想
kokiem	樹
kokiem	樹木
kriss	chris
bakalaura	學士
bakalaura	單身漢
žurnālu	日誌
pārdaugavas	公國
draudzi	會眾
plašas	廣義
plašas	廣
plašas	寬
plašas	廣泛
kartē	地圖
izgatavots	製造
amerikā	美洲
amerikā	美國
air	杖
jebkura	任何
just	感受
just	感覺
nometnes	露營
nometnes	難民營
nometnes	營
nometnes	營地
nometnes	營地
atklāj	揭露
atklāj	揭示
atklāj	發現
atklāj	探索
atklāj	揭示
nodalījums	隔間
nodalījums	車廂
nodalījums	包廂
kukaiņi	昆蟲
kukaiņi	昆蟲
san	saa
san	san
uzbūvēts	建
uzbūvēts	內建
drīkst	may
drīkst	梅
drīkst	五月份
drīkst	五月
būvēt	建
būvēt	建立
ērglis	鷹
ērglis	老鷹
ērglis	雕
ērglis	鵰
tilpums	體積
tilpums	音量
decembrim	十二月
park	樸
park	公園
nepieciešami	需要
nepieciešami	必要
nepieciešami	必需
balsis	選票
mazākas	較小
zirga	馬
zirga	馬匹
queen	女王
queen	皇后
queen	queen
queen	王后
saint	聖人
saint	聖
starptautiski	國際
koloniju	殖民地
atšķirība	差額
atšķirība	區別
atšķirība	差別
atšķirība	差異
ģitārists	吉他手
nīderlande	荷蘭
stokholmas	斯德哥爾摩
tramvajs	電車
tramvajs	電車
reģ	reg
atvērts	開
atvērts	營業
atvērts	開啟
atvērts	開放
izpilda	執行
āda	皮革
āda	皮
āda	肌膚
dārzā	園
dārzā	園林
dārzā	花園
dārzā	園藝
izvēlēts	選取
krājumu	股票
krājumu	存貨
krājumu	庫存
prasības	債權
prasības	要求
bezmaksas	free
bezmaksas	自由
bezmaksas	免費
kanāda	加拿大
jumta	傘
jumta	雨傘
būtībā	基本上
pētnieks	研究者
pētnieks	研究員
avīzes	報章
avīzes	報刊
fernando	fernando
lietošana	用法
lietošana	用量
lietošana	使用
lietošana	利用
lietošana	使用
west	西邊
west	西
west	西方
west	西部
rindā	佇列
rindā	排隊
rindā	划
rindā	排
lauvas	獅子
für	für
gravitācijas	地心引力
gravitācijas	引力
gravitācijas	重力
pelēkā	灰色
pelēkā	灰
pelēkā	grey
samazināts	減少
lnb	lnb
zaudē	輸
augstā	高
būves	建構
sniegs	下雪
sniegs	雪
sniegs	snow
slimnīca	醫院
slimnīca	醫務室
kategorija	類別
nolaišanās	世系
nolaišanās	血統
nolaišanās	降落
nolaišanās	登陸
nolaišanās	落地
nolaišanās	著陸
foundation	基金會
grādi	學位
grādi	度
cietoksnis	堡壘
cietoksnis	要塞
citādi	其他
citādi	否則
likvidēta	清償
sarkanais	紅
sarkanais	red
sarkanais	紅色
samazināt	減少
samazināt	減
samazināt	降低
samazināt	減少
nepārtraukti	持續
nepārtraukti	連續
plūsma	流
plūsma	流程
plūsma	流通
plūsma	流動
plūsma	流量
ķēniņš	國王
ķēniņš	king
ķēniņš	王
debesīs	天國
debesīs	天堂
atjaunošanu	修復
atjaunošanu	恢復
atjaunošanu	復原
mazulis	嬰兒
mazulis	baby
mazulis	寶貝
mazulis	寶寶
piekrita	議定
piekrita	同意
piekrita	商定
vienāda	軍服
vienāda	均勻
vienāda	制服
vienāda	軍裝
vienāda	等於
vienāda	平等
atbrīvots	獲釋
mežs	森林
mars	火星
izvēlēties	選擇
izvēlēties	選取
izvēlēties	選擇
olimpiskā	奧林匹克
olimpiskā	奧運
dara	dara
velosipēdu	單車
velosipēdu	腳踏車
velosipēdu	自行車
kariem	戰爭
turpinājums	延續
vāks	覆蓋
vāks	封面
vāks	掩護
septiņi	七七
septiņi	七個
septiņi	七
septiņi	seven
brazīlija	巴西
kristiāns	基督教
kristiāns	基督徒
izmeklēšanas	詢問
izmeklēšanas	查詢
izmeklēšanas	調查
olimpiskais	奧林匹克
olimpiskais	奧運
paris	巴黎
sienu	壁
sienu	牆壁
sienu	圍牆
sienu	牆
sabiedrisks	交際
svarīgs	重要
bumbu	球
ausis	耳
ausis	耳朵
apmācības	培訓
apmācības	訓練
mūzikā	音樂
slam	灌籃
runas	講話
runas	演講
runas	語音
runas	演說
redzami	可見
fabrikas	工廠
iepriekšējās	先前
ķīmiskais	化學
ķīmiskais	化學品
produkti	商品
produkti	產品
indeksi	指數
indeksi	索引
indeksi	指數
franku	法郎
franku	法郎
plašs	廣
plašs	寬
plašs	廣泛
plašs	寬敞
plašs	廣義
plašs	廣
plašs	寬
dziļi	深
dziļi	深層
tradīciju	傳統
vairākums	多數
automašīnas	車
automašīnas	汽車
valērijs	valeri
valērijs	valery
noformējums	介紹
noformējums	藝術品
bayern	bayern
dejas	舞蹈
dejas	跳舞
dejas	舞
dejas	舞蹈
dejas	舞動
dejas	跳舞
dejas	舞
austrālija	澳大利亞
zinātniskā	科學
segums	覆蓋
segums	封面
segums	掩護
šveice	瑞士
mieru	平安
mieru	和平
zarnu	腸
zarnu	腸
zarnu	腸子
zarnu	內臟
zelts	金
zelts	金子
zelts	黃金
zelts	金色
zelts	gold
gubernators	省長
gubernators	總督
gubernators	州長
grādus	學位
grādus	度
īsā	簡短
īsā	短期
īsā	短
īsā	矮
minhenes	慕尼黑
sadarbība	協作
sadarbība	合作
sadarbība	合作
aktieri	演員
bibliotēku	圖書館
džo	丈
džo	祖
džo	喬
džo	joe
dānijā	丹麥
kristīne	kristine
kristīne	christina
tulkojums	翻譯
pilnu	飽
pilnu	完整
pilnu	滿
signāls	訊號
reliģiskās	宗教
pasākumi	措施
pasākumi	事件
pasākumi	活動
reģistrēta	註冊
paskaidrojums	解釋
rezidence	居住
rezidence	住宅
rezidence	居所
rezidence	住所
raķešu	火箭
ierīce	裝置
kareivji	士兵
kareivji	勇士
panākumi	成功
failu	文件
failu	檔案
trūkums	瑕疵
trūkums	缺陷
trūkums	短缺
ali	阿里
ali	ali
maina	改變
pārošanās	交配
sofija	sophie
sofija	sofia
pamats	基金會
pamats	基礎
pamats	依據
pamats	基地
pamats	基礎
pamats	基數
kļūdas	錯誤
kļūdas	失誤
pārmaiņas	變更
pārmaiņas	變動
pārmaiņas	變化
pārmaiņas	更改
pārmaiņas	改變
pārmaiņas	更改
pārmaiņas	變更
pārmaiņas	變
kapa	墳墓
kapa	墓
kapa	墓穴
kapa	kappa
kapa	墳墓
kapa	墓
kapa	墳
mediju	媒體
mediju	媒介
aktīva	積極
aktīva	活躍
aktīva	資產
krustnešu	十字軍
hot	熱
hot	燙
miljons	百萬
maiks	mike
regulārā	定期
regulārā	經常
atbildes	答案
atbildes	解答
atbildes	回覆
atbildes	答復
austrija	奧地利
brauc	開車
brauc	駕駛
piejūras	海事
pašvaldībām	市政府
pašvaldībām	市鎮
managerclubs	managerclubs
doktors	doc
ostu	海港
ostu	港灣
ostu	港口
ostu	港
iekārta	廠
iekārta	植物
iekārta	工廠
iekārta	安裝
iekārta	裝備
čūskas	蛇
klasifikācijas	分類
leju	往下
leju	向下
vadīt	開車
vadīt	駕駛
koeficients	系數
koeficients	係數
koeficients	因子
koeficients	因數
zemākā	最低
zemākā	更低
zemākā	較低
zemākā	低
oslo	奧斯陸
vilciens	火車
vilciens	列車
krājumi	庫存
krājumi	股票
krājumi	庫存
krājumi	股票
krājumi	存貨
krājumi	庫存
atmodas	覺醒
stingri	嚴格
stingri	嚴格
stingri	嚴謹
izlūkošanas	智慧
izlūkošanas	情報
izlūkošanas	智力
izlūkošanas	偵查
izlūkošanas	偵察
eļļas	油
eļļas	石油
eļļas	機油
eļļas	油
leons	leon
tehniskā	技術
platuma	緯度
ierodas	抵達
ierodas	抵達
ierodas	到達
atšķirīgs	不同
ainava	風景
ainava	景觀
skābekli	氧氣
skābekli	氧
cikls	週期
cikls	迴圈
galda	表
tramvaja	電車
maiņu	輪班
tehnika	技術
tehnika	技巧
tehnika	機械
standarts	基準
standarts	標準
dzirnavu	磨坊
instruments	儀器
instruments	樂器
instruments	文書
instruments	工具
pabeigts	完成
pabeigts	完整
pabeigts	完成
vīri	男性
vīri	男人
vīri	男子
tibetas	藏文
tibetas	藏族
tibetas	西藏
monako	摩納哥
arhīvs	檔案
arhīvs	歸檔
arhīvs	檔案
update	更新
redzes	視覺
tostring	tostring
berlin	柏林
berlin	berlin
īsa	簡短
īsa	短期
īsa	短
īsa	矮
atļauts	允許
atļauts	獲准
atļauts	允許
izveide	創作
izveide	創建
izveide	創造
izveide	建立
izveide	建立
kristians	基督教
kristians	基督徒
kristians	kristian
aizliegts	禁
aizliegts	禁止
aizliegts	違禁
aizliegts	禁忌
aizliegts	禁止
pārdošanas	銷售
pārdošanas	賣
vienreiz	一次
vienreiz	一旦
brūns	棕
brūns	褐
brūns	布朗
brūns	brown
brūns	棕色
ārēji	外部
ārēji	對外
apjoms	體積
apjoms	音量
apjoms	金額
apjoms	款額
apjoms	數額
ievēlēti	當選
fronte	前面
fronte	陣線
būvniecība	施工
būvniecība	建設
būvniecība	建築
urāna	鈾
parametri	參數
sāmsalas	bishopric
ttt	ttt
modulis	單元
modulis	模組
piektā	第五
piektā	第五次
tēmas	主題
tēmas	題目
tēmas	議題
tēmas	專題
tēmas	主題
tēmas	科目
palicis	左側
palicis	左
palicis	左翼
palicis	左邊
zīda	蠶絲
zīda	絲
zīda	絲綢
izstādes	展覽
izstādes	展
izstādes	展覽會
izstādes	展覽
izstādes	展覽會
zobu	牙科
zobu	牙醫
zobu	牙齒
zobu	牙
zobu	牙齒
valūta	貨幣
valūta	幣值
analīze	分析
avārijas	撞車
klasifikācija	分類
muzeju	博物館
samazina	減少
mercedes	賓士
atkāpties	退
atkāpties	撤退
muskuļu	肌
muskuļu	肌肉
ceremonija	儀式
šķidruma	液體
šķidruma	液
šķidruma	流體
šķidruma	液體
šķidruma	液
šķidruma	液態
glābšanas	營救
glābšanas	救援
glābšanas	拯救
arēnā	舞台
arēnā	競技場
arēnā	體育館
zinātniskais	科學
baseina	盆地
baseina	海盆
baseina	流域
baseina	盆
pieņemta	接受
antarktikas	南極洲
antarktikas	南極
manageryears	manageryears
paraugs	樣品
paraugs	取樣
paraugs	抽樣
paraugs	樣本
paraugs	標本
paraugs	樣本
paraugs	模範
paraugs	示範
paraugs	模型
paraugs	型號
paraugs	模特兒
paraugs	樣板
paraugs	模板
lidot	飛
lidot	蒼蠅
lidot	飛翔
pilnā	飽
pilnā	完整
pilnā	滿
kandidātiem	候選人
koši	明亮
arheoloģijas	考古學
arheoloģijas	考古
biezs	厚
biezs	厚厚
hitlers	希特勒
zvejnieku	漁民
zvejnieku	漁夫
atšķirīgi	不同
est	est
tūristu	遊客
tūristu	旅遊
sievieti	女人
sievieti	女
sievieti	女子
uzņemt	吸收
balsi	語音
balsi	嗓子
balsi	聲音
būvēta	建
būvēta	內建
kembridžas	劍橋
kodolu	核心
adreses	地址
dzimumu	性別
tirdzniecība	行銷
tirdzniecība	貿易
tirdzniecība	買賣
tirdzniecība	貿易
tirdzniecība	交易
zemnieki	農民
zemnieki	農民
zemnieki	農夫
zemnieki	農民
zemnieki	農夫
stundām	小時
mode	時裝
mode	時尚
pieejamas	可用
likvidēts	清償
ursus	ursus
izraēla	以色列
infekcijas	感染
infekcijas	傳染
infekcijas	感染
upuri	受害人
upuri	受害者
upuri	受害人
upuri	受害者
upuri	死者
pāvels	pavel
vankūveras	溫哥華
žaks	雅克
žaks	jacques
šķidrums	液體
šķidrums	液
šķidrums	流體
šķidrums	液體
šķidrums	液
šķidrums	液態
mītne	總部
mītne	總部
brīvība	自由
brīvība	自由
planēta	行星
planēta	星球
diska	碟片
diska	碟
diska	磁碟
diska	碟片
diska	碟
diska	磁碟
jums	你
kvantu	量子
maizes	麵包店
tradīcijām	傳統
pilns	飽
pilns	完整
pilns	滿
simboli	符號
planētu	行星
planētu	星球
uzvedība	行為
uzvedība	行為
dalasas	達拉斯
persijas	波斯
fāzes	階段
piemēri	舉例
piemēri	例子
piemēri	範例
kaķis	貓咪
kaķis	貓
kaķis	cat
bībeles	聖經
režīms	模式
režīms	政權
režīms	制度
pārcelts	感動
piespieda	被迫
piespieda	強迫
frekvences	頻率
indija	印度
servera	伺服器
iniciatīvas	倡議
alumīnija	鋁
alumīnija	鋁
palīdzēt	幫助
palīdzēt	幫忙
dānija	丹麥
tipi	類型
negaiss	暴風
negaiss	風暴
negaiss	暴風雨
mūziķi	樂手
izpildītājs	藝術家
izpildītājs	藝人
vajadzības	需求
vajadzības	需要
audi	組織
audi	紙巾
izņēmums	豁免
izņēmums	例外
izņēmums	減損
jonu	離子
trūkst	缺少
trūkst	失蹤
trūkst	遺失
svaru	加權
svaru	重量
nākotnes	今後
nākotnes	將來
nākotnes	未來
ala	山洞
ala	洞穴
ala	洞
rolands	roland
saūda	沙特
nometne	露營
nometne	難民營
nometne	營
nometne	營地
vidēja	介質
vidēja	中型
vidēja	中等
vidēja	媒介
sadursmes	衝突
sadursmes	相撞
sadursmes	撞擊
sadursmes	碰撞
sadursmes	碰撞
super	super
super	超
super	超級
posmi	階段
posmi	階段
posmi	步驟
nogalināt	殺
alpu	阿爾卑斯山
alpu	阿爾卑斯
maiņa	輪班
maiņa	改變
maiņa	更改
maiņa	變更
maiņa	變
princese	王妃
princese	小公主
princese	公主
pro	pro
andersons	anderson
zīmējums	畫畫
zīmējums	繪圖
zīmējums	圖畫
zīmējums	繪畫
termiņš	成熟
termiņš	到期
termiņš	限期
termiņš	期限
kungs	sir
kungs	先生
kungs	主
meksikā	墨西哥
uzbrukumā	攻擊
uzbrukumā	襲擊
uzbrukumā	進攻
uzbrukumā	攻勢
uzbrukumā	冒犯
trases	追蹤
trases	曲目
trases	軌道
trases	軌跡
vairogs	盾牌
divpadsmit	十二
rādītājs	索引
rādītājs	指數
rādītājs	指標
šūnām	細胞
pekinas	北京市
pekinas	北京
pekinas	北京
hlist	hlist
pekinā	北京市
pekinā	北京
īpatņi	標本
pasniedzējs	家教
pasniedzējs	導師
gadījumi	案例
helsinku	赫爾辛基
dienests	服務
sevis	自我
ainavas	景觀
ainavas	風景
ainavas	景觀
pilna	飽
pilna	完整
pilna	滿
rajoni	各區
rajoni	各地區
rajoni	師團
dibens	屁股
dibens	下方
dibens	底
dibens	底部
dibens	底下
indonēzijas	印尼
online	上線
online	網上
online	online
alfabēts	字母
cukura	食糖
cukura	糖業
cukura	糖
māksliniece	藝術家
māksliniece	藝人
koledžā	學院
koledžā	書院
koledžā	大學
piektais	第五
piektais	第五次
džozefs	約瑟夫
džozefs	joseph
džozefs	約瑟
viktorijas	維多利亞
viktorijas	victoria
braiens	brian
veidošanos	編隊
veidošanos	形成
ievainoti	受傷
ievainoti	傷
stīvs	steve
purvu	沼澤
raksturs	字元
raksturs	人物
raksturs	角色
raksturs	性格
raksturs	品格
raksturs	大自然
raksturs	自然
raksturs	性質
asteroīds	小行星
ils	省
ils	省省
ils	省份
ils	als
ils	ils
reiz	一次
reiz	一旦
šķirne	品種
šķirne	繁殖
advokāts	律師
avīze	報紙
avīze	報
avīze	報章
senie	古代
senie	古老
klavieres	鋼琴
dizaina	設計
tauku	肥
tauku	脂肪
tauku	胖
studija	錄音室
studija	studio
studija	工作室
klints	懸崖
klints	崖
tikšanās	任用
tikšanās	任命
tikšanās	預約
tikšanās	會議
tikšanās	會議
patriks	patrick
patriks	patrik
smits	smith
smits	史密斯
ungārija	匈牙利
ievainots	負傷
ievainots	傷害
gremošanas	消化
plaušu	肺
plaušu	龍
lūgšanu	祈禱
lūgšanu	禱告
personības	人格
personības	人格
personības	性格
personības	個性
sabiedrotajiem	盟友
sabiedrotajiem	盟軍
sabiedrotajiem	盟國
sabiedrotajiem	同盟
puslodē	半球
detaļas	部件
detaļas	零件
detaļas	細節
detaļas	詳情
fragments	片段
fragments	片段
fragments	節錄
fragments	摘錄
ķīmiskā	化學
ķīmiskā	化學品
rags	牛角
rags	喇叭
rags	號角
īpašnieki	所有者
īpašnieki	業主
beļģija	比利時
vjetnamas	越南
dabu	大自然
dabu	自然
dabu	性質
kauls	骨
kauls	骨骼
kauls	骨頭
maķedonijas	馬其頓
baložu	鴿
baložu	鴿子
ncaa	ncaa
dators	主持人
dators	主機
dators	計算機
dators	電腦
jomās	網域
jomās	域
pāreja	過渡
pāreja	轉型
home	首頁
home	家
home	home
home	住家
sāpes	痛
sāpes	傷痛
sāpes	疼痛
sāpes	痛苦
pieaugums	增加
pieaugums	提高
pieaugums	成長
pieaugums	增長
pieaugums	遞增
pieaugums	增量
masveida	大規模
speciālists	專家
speciālists	專業
īslaicīgi	暫時
mazāki	較小
mēģina	嘗試
zobi	牙
zobi	牙齒
kamera	鏡頭
kamera	照相機
kamera	相機
kamera	攝影機
budžets	預算
elektrisko	電氣
elektrisko	電氣
elektrisko	電
elektrisko	電動
verners	werner
slāpekļa	氮
rūpniecība	工業
rūpniecība	產業
rūpniecība	行業
rūpniecība	業界
kalcija	鈣
portāla	門戶
atslēgas	按鍵
atslēgas	鍵
ranga	名次
ranga	排行
ranga	排名
pakalpojumi	服務業
pakalpojumi	服務
konflikts	衝突
melnas	黑
melnas	black
melnas	黑色
melnas	黑人
vakara	晚間
vakara	晚上
vakara	傍晚
vide	環境
veicināt	推廣
norvēģija	挪威
sport	體育
sport	運動
izlaista	錯過
tevi	你
edition	版
direktora	主任
direktora	導演
direktora	司長
mācīties	學習
mācīties	學
veikali	店鋪
veikali	商店
airlines	航空公司
airlines	航空
iekšzemes	內地
iekšzemes	內陸
iekšzemes	家用
iekšzemes	國內
disku	碟片
disku	碟
disku	磁碟
simtiem	成百上千
simtiem	數百
roze	玫瑰
roze	rose
domāt	思維
domāt	思考
venēcijas	威尼斯
makss	最多
makss	max
makss	最大
berlīne	柏林
berlīne	berlin
pārvietoties	動
pārvietoties	移動
ticību	信仰
ticību	信心
ticību	信念
bezvadu	無線
atklāšana	披露
atklāšana	探測
atklāšana	偵測
atklāšana	檢測
atklāšana	發現
atklāšana	探索
vasara	summer
vasara	夏日
vasara	夏季
vasara	暑假
vasara	夏天
baktērijas	細菌
baktērijas	病菌
baktērijas	細菌
festivāls	節
festivāls	節慶
festivāls	節日
lieta	案例
lieta	個案
lieta	案件
facebook	facebook
lejpus	下游
poļi	極地
likumus	法律
mēles	舌頭
mēles	舌
lietotājam	使用者
maksas	收費
maksas	費用
maksas	收費
maksas	手續費
kategoriju	類別
rīkoja	主辦
minhenē	慕尼黑
zinātniekiem	科學家
mediawiki	mediawiki
sakrīt	重合
sakrīt	匹配
sakrīt	比對
sakrīt	match
bieza	厚
bieza	厚厚
ieleja	河谷
ieleja	谷
ieleja	山谷
ieleja	谷地
asaru	眼淚
asaru	撕
asaru	淚水
asaru	淚
asaru	催淚
burti	信
burti	字母
burti	信件
ienākumi	收入
ienākumi	收益
ienākumi	稅收
ienākumi	收入
ienākumi	收入
ostā	埠
ostā	港口
ostā	港
mix	搭配
mix	組合
mix	混合
nfl	nfl
klasiskā	古典
pašreizējo	電流
pašreizējo	現任
pašreizējo	目前
džeks	jack
džeza	爵士樂
džeza	爵士
īrijā	愛爾蘭
kļūdu	臭蟲
laurijs	lowry
penguins	企鵝
helsinkos	赫爾辛基
policija	警方
policija	警務
policija	警察
bērnus	兒童
mūziķe	藝人
pūce	貓頭鷹
pūce	鴞
palaist	跑
palaist	跑步
palaist	運行
palaist	發射
parakstīts	簽名
parakstīts	署名
parakstīts	簽署
zibens	閃電
zibens	電光
ārkārtīgi	極度
ārkārtīgi	極
ārkārtīgi	極端
ārkārtīgi	極度
ārkārtīgi	極限
uzņemšanas	接納
uzņemšanas	錄取
uzņemšanas	招生
uzņemšanas	入學
fanu	樊
fanu	粉絲
fanu	風扇
fanu	範
izvēle	挑選
izvēle	選取
izvēle	選擇
izvēle	甄選
izvēle	選擇
intensīvi	密集
intensīvi	激烈
intensīvi	密集
skolēnu	瞳孔
tapa	別針
tapa	pin
spalvu	羽
spalvu	羽毛
dambis	壩
dambis	水電站
dambis	水庫
dambis	大壩
dambis	水壩
pārtraukt	中止
pārtraukt	中斷
apkārtne	鄰里
krupis	蟾蜍
sešus	六
sešus	六個
tonnas	噸
tonnas	公噸
tonnas	噸
tonnas	噸
tonnas	公噸
ipairs	ipairs
orgāni	器官
būve	施工
būve	建設
būve	建築
kurts	kurt
dos	dos
ibm	ibm
vēlētāju	選民
agrākais	最早
gadījums	案例
gadījums	個案
gadījums	案件
palielināt	增加
palielināt	提高
morebits	morebits
bloka	區塊
bloka	block
skaņa	聲音
skaņa	音效
stjuarts	stewart
mirst	垂死
dzēst	刪除
dzēst	刪去
mehānisms	機制
flote	艦隊
flote	船隊
flote	車隊
segas	毛毯
slimībām	疾病
mēnesis	月
mēnesis	個月
mēnesis	月份
pludmales	沙灘
pludmales	海灘
pludmales	沙灘
pludmales	海灘
libānas	黎巴嫩
libānas	黎巴嫩
sapulce	會議
parādības	現象
palaišanas	創業
draudzības	友情
koalīcijas	聯盟
koalīcijas	聯軍
skaitļi	數字
skaitļi	數字
madrides	馬德里
ieleju	山溝
filozofija	哲學
filozofija	理念
padomnieks	顧問
leģenda	傳說
leģenda	傳奇
starojuma	放射
starojuma	放射性
starojuma	輻射
ieviest	引入
ieviest	介紹
ieviest	引入
jan	jan
jan	楊
jan	揚
reaģē	反應
fizioloģija	生理
teikt	說
klientu	客戶
klientu	顧客
klientu	客戶
novērstu	防止
kūdras	泥炭
laboratorijas	實驗室
ukraina	烏克蘭
stokholma	斯德哥爾摩
sacelšanos	叛亂
sacelšanos	反抗
sacelšanos	起義
orķestra	管弦樂隊
orķestra	樂團
jauda	容量
jauda	能力
jauda	電力
jauda	電源
jauda	動力
jauda	權力
kodola	核心
kodola	核
kodola	核心
kodola	核心
kodola	core
augšā	樓上
kategorijās	類別
uzdevumi	任務
dziedzeri	腺
aizjūras	海外
aizjūras	國外
dalība	參與
kakls	脖子
kakls	頸
kakls	頸部
sedz	封面
pašnāvību	自殺
atēnās	雅典
izpēte	研究
izpēte	學習
izpēte	研究
izpēte	勘探
izpēte	探索
svētdienā	星期日
svētdienā	週日
svētdienā	星期天
svētdienā	周日
rāda	顯示
izcelsmi	出處
izcelsmi	原產地
izcelsmi	起源
izcelsmi	起源
filiāle	分行
filiāle	分支
vecs	老
vecs	舊的
vecs	舊
vecs	老了
zema	低低
zema	低
demokrātu	民主黨
šova	邵
šova	蕭
šova	shaw
šova	肖
hronika	紀事
ipa	ipa
bailes	恐懼
kalendārā	日曆
kalendārā	曆法
kalendārā	曆
kuņģa	胃
kuņģa	胃
kuņģa	肚子
joseph	約瑟夫
joseph	joseph
joseph	約瑟
gleznu	畫畫
gleznu	畫
gleznu	油畫
gleznu	繪畫
apvienot	合併
palikt	留
palikt	留下
palikt	留下來
agri	提早
agri	及早
agri	早期
agri	提前
sarakstiem	名單
aukstā	冷冷
aukstā	寒冷
aukstā	冷
tehnoloģija	技術
tehnoloģija	科技
grūtības	困難
grūtības	難度
grūtības	困難
vilsons	wilson
kalnā	希爾
kalnā	山
cena	價
cena	price
cena	價錢
cena	價格
raf	raf
pirksti	手指
vieglatlētikas	田徑
teoloģijas	神學
labdarības	慈善
labdarības	慈善
uzvarēt	贏了
uzvarēt	勝利
uzvarēt	贏
uzvarēt	win
uzstādīta	安裝
pāru	夫妻
pāru	情侶
pāru	夫婦
cīnīties	打架
cīnīties	打
cīnīties	戰鬥
risinājums	溶液
skandināvijas	北歐
aizmugurē	後方
telefons	電話
telefons	手機
telefons	電話
piešķirt	指派
piešķirt	grant
biezi	厚
biezi	厚厚
lielgabalu	大炮
lielgabalu	砲
lielgabalu	大砲
lielgabalu	炮
krīze	危機
jana	jana
aizliegta	禁
aizliegta	禁止
aizliegta	違禁
aizliegta	禁忌
aizliegta	禁止
mašīna	機械
mašīna	機
mašīna	機器
mašīna	車
mašīna	汽車
mašīna	貨車
mašīna	卡車
faktoru	因子
faktoru	因數
madonna	聖母
sasniegumiem	成就
sasniegumiem	成績
upēm	河流
kataloga	編目
pele	滑鼠
pele	鼠
nogalina	殺
zemāka	更低
zemāka	較低
zemāka	低
baleta	芭蕾
baleta	芭蕾舞
cenas	物價
cenas	價格
cenas	價
cenas	price
cenas	價錢
cenas	價格
apmaiņas	交易所
apmaiņas	交流
apmaiņas	兌換
apmaiņas	交換
apmaiņas	交易所
apmaiņas	交流
fotogrāfs	攝影師
brūna	棕
brūna	褐
brūna	布朗
brūna	brown
brūna	棕色
muhameds	穆罕默德
kauli	bones
kauli	骨
kauli	骨骼
