kategória	categorie
hagar	hagar
zbrojnice	arsenaal
andronikos	andronikos
hrom	thunder
hrom	onweer
hrom	donder
kathrin	kathrin
transilien	transilien
xerox	xerox
sirup	siroop
sirup	stroop
vestník	tijdschrift
vestník	journal
vestník	dagboek
vestník	gazette
radix	radix
renate	renate
kostanićová	kostanić
lachapelle	lachapelle
cecília	cecelia
záves	scharnier
záves	scharnieren
záves	gordijn
záves	hanger
úprimný	oprechte
úprimný	oprecht
úprimný	eerlijke
úprimný	eerlijk
baldur	baldur
hanau	hanau
akné	acne
ecu	ecu
odosielateľ	afzender
odosielateľ	verzender
vnútrozemská	binnenland
humanitárna	humanitair
humanitárna	humanitaire
krakow	krakau
lumumba	lumumba
ganymede	ganymedes
mariae	mariae
zábrany	hindernissen
zábrany	belemmeringen
zábrany	obstakels
zábrany	barrières
zábrany	remmingen
berthold	berthold
kama	kama
chute	smaken
chute	smaken
chute	verlangens
lona	lap
tobin	tobin
smola	balen
smola	worp
smola	pek
smola	werpen
smola	pitch
botev	botev
sps	sps
mahon	mahon
guardiola	guardiola
jásir	yasser
dolore	dolore
čistí	keurt
cento	cento
charpentier	charpentier
vhodnosť	geschiktheid
rothbard	rothbard
leguán	leguaan
pilar	pilar
kozmetické	cosmetische
kozmetické	cosmetisch
digne	digne
wendell	wendell
indície	indirect
indície	aanwijzingen
cukrovka	suikerziekte
cukrovka	diabetes
knin	knin
heliopolis	heliopolis
vynútené	gedwongen
vynútené	afgedwongen
querétaro	querétaro
prezerať	bladeren
prezerať	bezichtiging
prezerať	bekijken
kázať	preken
kázať	prediken
kázať	preken
kázať	preek
kázať	prediken
salman	salman
ríbezle	krenten
biliónov	triljoen
biliónov	biljoen
pokazil	verpest
pokazil	geruïneerd
balian	balian
maarten	maarten
ponce	ponce
vydry	otters
przemyśl	przemyśl
hlucháň	korhoen
potiahnutý	bekleed
squillari	squillari
algebru	algebra
starfighter	starfighter
zdravá	gezonde
zdravá	gezond
luo	luo
collis	collis
olson	olson
longford	longford
psychoterapeut	psychotherapeut
pocet	nummer
pocet	aantal
pocet	getal
keyser	keyser
archelaos	archelaüs
mobutu	mobutu
nájdi	vinden
nájdi	zoek
nájdi	vind
referendá	referenda
referendá	referenda
boiótia	boeotië
kofeínu	cafeïne
neuróza	neurose
artis	artis
ephraim	ephraim
porvoo	porvoo
povzniesť	opstijgen
subotica	subotica
andrija	andrija
transplantácia	transplantatie
transplantácia	transplantatie
panathinaikos	panathinaikos
prisahal	gezworen
prisahal	beëdigd
prisahal	gezworen
prisahal	zwoer
ifrs	ifrs
letiek	eskaders
vredy	zweren
ciliata	ciliata
jednoplošník	eendekker
pierluigi	pierluigi
varovať	waarschuw
varovať	waarschuwen
daisuke	daisuke
upton	upton
belgique	belgique
garáži	garage
lula	lula
konqueror	konqueror
výťahom	liften
výťahom	lift
semmering	semmering
rami	rami
karlovac	karlovac
goldschmidt	goldschmidt
ustinov	ustinov
teroristami	terroristen
rossii	rossii
matheson	matheson
alina	alina
ludwik	ludwik
boomerang	boomerang
sýpky	graanschuren
schwerin	schwerin
drážky	groeven
drážky	groef
drážky	groove
haie	haie
saskia	saskia
grál	graal
sepia	sepia
mab	mab
blackfriars	blackfriars
torna	torna
merops	merops
jameson	jameson
gev	gev
nepríjemne	ongemakkelijk
nepríjemne	oncomfortabel
alah	allah
eton	eton
cinq	cinq
krylov	krylov
pesimizmus	pessimisme
niederösterreich	niederösterreich
medica	medica
imap	imap
proterozoikum	proterozoïcum
ibarra	ibarra
amtrak	amtrak
gorgias	gorgias
adresárov	mappen
paulie	paulie
garbo	garbo
bylinky	kruiden
neopodstatnené	ongegronde
neopodstatnené	ongegrond
neopodstatnené	ongefundeerde
neopodstatnené	ongegrond
neopodstatnené	ongegronde
neopodstatnené	ongerechtvaardigde
nadbytočné	overbodig
nadbytočné	overbodig
nadbytočné	overbodige
cochran	cochran
szatmár	szatmár
lavoisier	lavoisier
freiheit	freiheit
chuan	chuan
potenie	zweet
potenie	zweten
iancu	iancu
pôrodníctvo	verloskunde
steaua	steaua
presmerovať	redirect
orientis	orientis
plavebných	bevaarbaarheid
rideau	rideau
peres	peres
enea	enea
riskantné	riskante
riskantné	riskant
riskantné	risicovol
germanica	germanica
dancehall	dancehall
tenšie	slanker
tenšie	dunner
babu	babu
spektrá	spectra
luster	kroonluchter
citovaná	aangehaald
citovaná	aangehaalde
citovaná	geciteerde
citovaná	geciteerd
citovaná	aangehaalde
citovaná	aangehaald
citovaná	geciteerde
citovaná	geciteerd
betta	betta
koprivnica	koprivnica
erebus	erebus
čarodejníka	tovenaar
čarodejníka	wizard
venta	venta
opodstatnené	gerechtvaardigd
ušetril	gespaard
dedko	grootvader
dedko	opa
dedko	grootvader
dedko	opa
extrémizmu	extremisme
vyhladenie	uitroeiing
shareware	shareware
inováciu	innovaties
inováciu	innovatie
inováciu	vernieuwing
vyberte	kies
vyberte	selecteren
vyberte	selecteer
sncf	sncf
gargano	gargano
seana	sean
tisícoch	duizenden
poradným	raadgevend
florentin	florentin
forrester	forrester
jazva	litteken
jazva	scar
marcy	marcy
odpadol	flauwgevallen
príťažlivý	aantrekkelijk
príťažlivý	aantrekkelijke
príťažlivý	aantrekkelijk
tibeťanov	tibetanen
mánia	manie
tba	tba
stefani	stefani
kubrick	kubrick
kúzelníci	goochelaars
kúzelníci	tovenaars
vyliezol	beklom
vyliezol	klom
vyliezol	geklommen
vyliezol	beklommen
sequoia	sequoia
sjælland	sjælland
súperiť	concurreren
rialto	rialto
qantas	qantas
tešínska	teschen
decker	decker
gellner	gellner
radost	joy
radost	blijdschap
radost	vreugde
grover	grover
apatit	apatiet
imo	imo
skytrain	skytrain
corretja	corretja
fermanagh	fermanagh
ajn	ayn
grendel	grendel
manzarek	manzarek
ullrich	ullrich
faux	faux
allosaurus	allosaurus
valery	valery
zápisnica	minuten
zápisnica	notulen
počítadlo	counter
počítadlo	teller
počítadlo	toonbank
fake	nep
fake	fake
concolor	concolor
zlomená	verbroken
zlomená	kapot
zlomená	gebroken
zlomená	gebroken
minos	minos
syrov	kazen
syrov	kaas
komunálneho	gemeentelijk
komunálneho	gemeentelijke
whitehorse	whitehorse
najpredávanejšie	bestsellers
minimalistický	minimalistische
vercors	vercors
elbasan	elbasan
murár	metselaar
pieve	pieve
zbavené	gestript
zbavené	ontdaan
obohatiť	verrijken
sufizmus	soefisme
vyhodnotí	evalueert
vagnozzi	vagnozzi
bourdon	bourdon
keyserling	keyserling
minoa	minoa
gehry	gehry
špicaté	puntige
evita	evita
xanthorrhoea	xanthorrhoea
sranda	fun
sranda	gezellig
sranda	leuk
sranda	gezelligheid
sranda	grappig
trofeo	trofeo
tiekla	stroomde
pattaya	pattaya
vyprovokoval	uitgelokt
nútiť	forceren
nútiť	dwingen
nútiť	forceren
nútiť	kracht
nútiť	force
enfield	enfield
recepcie	recepties
plon	plon
vire	vire
dariusz	dariusz
úplatok	omkoping
úplatok	omkopen
úplatok	omkoping
bessie	bessie
coronel	coronel
chalcedón	chalcedoon
bayerische	bayerische
cousteau	cousteau
panteóne	pantheon
sita	sita
luminiscencia	luminescentie
ragga	ragga
šelma	cougar
šelma	poema
carré	carré
buffon	buffon
olah	olah
hirohito	hirohito
umbria	umbrië
edizioni	edizioni
juliusz	juliusz
diels	diels
bábka	marionet
prva	eerste
prva	eerst
furrer	furrer
otazky	vragen
occipitalis	occipitalis
nekonvenčné	onconventionele
ecm	ecm
coeur	coeur
roches	roches
belvedere	belvedere
fils	fils
serravalle	serravalle
klerk	klerk
licko	lika
povzbudenie	promoten
povzbudenie	boost
povzbudenie	aanmoediging
povzbudenie	aanmoedigen
barney	barney
odoberanie	abonnementen
odoberanie	abonnement
maximalizovať	maximaliseren
maximalizovať	maximaliseren
rozbití	verbrijzelen
acc	acc
zablokované	geblokkeerde
zablokované	geblokkeerd
pochybné	onbetrouwbare
pochybné	dubieus
pochybné	twijfelachtige
pochybné	twijfelachtig
pochybné	dubieuze
pochybné	twijfelachtige
pochybné	twijfelachtig
abby	abby
isles	isles
didi	didi
pažerák	slokdarm
odosielanie	versturen
odosielanie	verzending
medvedík	wasbeer
medvedík	beer
medvedík	beertje
medvedík	bear
medvedík	beren
midraš	midrasj
peuple	peuple
airy	luchtige
airy	luchtig
predchádzanie	voorkoming
predchádzanie	preventie
zatvára	sluit
zatýkanie	aanhoudingen
zatýkanie	arrestaties
wundt	wundt
tajga	taiga
skáče	sprongen
skáče	springt
problemy	problemen
problemy	moeilijkheden
stp	stp
zadržaní	aanhoudingen
zadržaní	aangehouden
zadržaní	vastgehouden
stearns	stearns
schulze	schulze
nkrumah	nkrumah
kvocient	quotiënt
dvojjazyčnosť	tweetaligheid
heyerdahl	heyerdahl
delon	delon
fait	fait
verrier	verrier
kameramanov	cameramensen
conservatorio	conservatorio
savannah	savannah
savannah	savanne
tete	tante
vysvetlila	toegelicht
vysvetlila	uitgelegd
embólia	embolie
rozsahy	marges
rozdáva	geven
stíhania	vervolgingen
stíhania	vervolging
stíhania	aanklager
clary	clary
leni	leni
demos	demos
milly	milly
groupe	groupe
corot	corot
strychnín	strychnine
donji	donji
preplnené	overvol
preplnené	overvolle
preplnené	overvol
trastevere	trastevere
oriešok	pinda
oriešok	peanut
oriešok	noot
oriešok	moer
oriešok	hazelnoten
oriešok	hazelnoot
rozkladať	demonteren
televízory	televisietoestellen
televízory	televisies
televízory	televisies
topper	topper
synchronizáciu	synchronisatie
synchronizáciu	synchroniseren
synchronizáciu	synchroniseren
zákopoch	loopgraven
oslabili	gedempt
alkoholik	alcoholische
alkoholik	alcoholist
tošićová	tošić
villanova	villanova
sťažností	klachten
prázdnota	leegte
brookesia	brookesia
chávez	chávez
mirandola	mirandola
návratnosť	roi
návratnosť	rendement
návratnosť	retourneren
návratnosť	retour
návratnosť	geeft
návratnosť	terugkeer
návratnosť	retour
návratnosť	return
návratnosť	terugkeren
voinea	voinea
kremičitany	silicaten
výkaz	statement
výkaz	verklaring
drysdale	drysdale
zmieril	verzoend
aikido	aikido
caicos	caicos
goldman	goldman
merckx	merckx
analógy	analoog
analógy	analoge
analógy	analogen
colman	colman
bose	bose
mmo	mmo
fonémy	fonemen
hydratovaný	gehydrateerd
novalis	novalis
lagarde	lagarde
nautilus	nautilus
diskrétnych	discrete
diskrétnych	discreet
tay	tay
stoch	stoch
élie	élie
superhrdinovia	superhelden
auditu	audit
auditu	controle
gibbons	gibbons
objatí	knuffels
stereotypy	stereotypen
mami	mama
mami	moeder
mami	ma
mami	mam
superfortress	superfortress
cowan	cowan
vreckové	pocket
vreckové	toelage
vreckové	zakgeld
fausto	fausto
križiak	kruisvaarder
zámená	voornaamwoorden
fairey	fairey
tarbosaurus	tarbosaurus
pomaranče	sinaasappels
pomaranče	sinaasappelen
korfbalové	korfbal
desatinné	decimale
desatinné	decimaal
lejeune	lejeune
zákonodarca	wetgever
zákonodarca	wetgever
superkontinent	supercontinent
claudine	claudine
sokratova	socratische
skidmore	skidmore
vyzvať	prompt
vyzvať	uitdagen
vyzvať	challenge
vyzvať	uitdaging
erde	erde
indy	indy
tchor	stinkdier
reputácia	reputatie
hlasovala	gestemd
hlasovala	stemde
nouvel	nouvel
ange	ange
ivanová	ivanova
poslúchať	gehoorzamen
poslúchať	gehoorzaam
glaukóm	glaucoom
eurythmics	eurythmics
mamička	mammie
mamička	mama
mamička	mummie
mamička	mammie
mamička	mama
mamička	mamma
albuquerque	albuquerque
ovela	veel
ovela	much
göppingen	göppingen
mohr	mohr
hum	hum
bamberg	bamberg
ismail	ismail
archi	archi
malíček	pink
zariadené	ingericht
chiron	chiron
sabotáž	sabotage
sabotáž	saboteren
stromboli	stromboli
siófok	siófok
ondatra	muskusrat
poi	poi
vlastenci	patriotten
platt	platt
dávkovanie	dosering
dávkovanie	dosis
dávkovanie	dosering
holman	holman
icmp	icmp
thalia	thalia
prevládajúce	overheersende
prevládajúce	overheersend
prevládajúce	heersende
vrecko	zakje
vrecko	zakje
vrecko	zak
vrecko	tas
vrecko	pocket
vrecko	zakje
vrecko	buidel
prinosil	prinosil
amati	amati
permafrost	permafrost
räikkönen	räikkönen
legislatívna	wetgevend
legislatívna	wetgevende
garáž	garage
kominterny	comintern
zbožné	vrome
zbožné	vroom
bigorre	bigorre
mitanni	mitanni
kriminalite	criminaliteit
garrison	garnizoen
garrison	garrison
rinne	rinne
baume	baume
karadžić	karadžić
kozmologická	kosmologische
divy	wonderen
mace	mace
rovinná	planaire
polygón	veelhoek
barclays	barclays
kalkulačka	rekenmachine
praje	wensen
kagan	kagan
rolla	rolla
herning	herning
oneskorenia	vertragingen
oneskorenia	vertraging
fulda	fulda
tourer	tourer
ambroise	ambroise
odporúčame	aanrader
odporúčame	aanbevolen
odporúčame	aangeraden
odporúčame	aanraden
odporúčame	aanbevelen
crespo	crespo
hrdinová	hrdinová
vue	hog
bilaterálne	bilateraal
bilaterálne	bilateraal
nada	nada
figueroa	figueroa
granuly	pellets
granuly	korrels
ender	ender
voliteľne	optioneel
kulakov	koelakken
ephram	ephram
žĺtok	dooier
žĺtok	eigeel
sicherheitsdienst	sicherheitsdienst
taira	taira
zápchy	verstopping
zápchy	constipatie
ecclesia	ecclesia
sampdoria	sampdoria
chromatická	chromatische
kačka	eend
kačka	eendje
kačka	eenden
kačka	bukken
yan	yan
godard	godard
predpovedané	voorspeld
meir	meir
schválne	opzettelijk
schválne	bewust
schválne	expres
schválne	doelbewust
andel	andel
aigner	aigner
identifikovaných	geïdentificeerde
identifikovaných	geïdentificeerd
ilýri	illyriërs
berzelius	berzelius
neprimerané	ongepast
neprimerané	ontoereikend
neprimerané	onvoldoende
neprimerané	ontoereikende
neprimerané	onredelijke
neprimerané	onredelijk
neprimerané	onevenredig
stanton	stanton
nix	nix
jachting	yachting
zagora	zagora
košík	basket
košík	mand
košík	mandje
košík	karretje
košík	kar
prežúvavce	herkauwers
daryl	daryl
bts	bts
hauser	hauser
shropshire	shropshire
nemanja	nemanja
argent	argent
nehmotné	ongrijpbaar
nehmotné	immateriële
dušanbe	doesjanbe
benn	benn
bruguera	bruguera
sekretárka	secretaris
sekretárka	secretaresse
michèle	michèle
zranená	gewond
zranená	gewonden
zranená	geblesseerd
zranená	gekwetst
bratranci	nichtjes
bratranci	nichten
bratranci	neven
bailly	bailly
carnap	carnap
tilly	tilly
gerrit	gerrit
cherokee	cherokee
chvosty	staart
chvosty	munt
chvosty	staarten
rýmy	rijmt
rýmy	rijmen
venovanie	toewijding
venovanie	wijden
salam	salam
fukui	fukui
yankees	yankees
puente	puente
mohammad	mohammad
mohammad	mohammed
burgess	burgess
vládam	overheden
vládam	regeringen
schnitzler	schnitzler
kudla	kudla
uhličitany	carbonaten
sasso	sasso
octeville	octeville
inverness	inverness
cambrésis	cambrésis
jahniat	lammeren
ararat	ararat
ascona	ascona
jahrbuch	jahrbuch
zimmermann	zimmermann
rozhodný	beslissend
rozhodný	beslissende
rozhodný	doorslaggevend
sak	sak
eaton	eaton
minka	minka
výkalov	uitwerpselen
okrídlené	gevleugelde
jumper	springer
jumper	jumper
erdoğan	erdoğan
ödön	ödön
adr	adr
rosenbaum	rosenbaum
puisaye	puisaye
marlowe	marlowe
bandai	bandai
thoreau	thoreau
violon	violon
baldassare	baldassare
waverly	waverly
harmónium	harmonium
kapituloval	gecapituleerd
argumentácia	argumenten
argumentácia	argument
kühnen	kühnen
pritiahli	aangetrokken
vyplácanie	uitbetalen
vyplácanie	uitbetaling
vyplácanie	uitbetaling
buckinghamshire	buckinghamshire
morgenstern	morgenstern
unicorn	eenhoorn
smackdown	smackdown
znárodnená	genationaliseerd
inkognito	incognito
zvýrazniť	accentueren
zvýrazniť	hoogtepunt
jetta	jetta
blond	blonde
blond	blondje
blond	blond
blond	blondine
blond	blonde
blond	blond
liečiteľ	genezer
liečiteľ	arts
liečiteľ	geneesheer
gmelin	gmelin
prideľovania	toewijzing
prideľovania	allocatie
aubervilliers	aubervilliers
pedál	pedaal
johny	johnny
dtp	dtp
épinal	épinal
issa	issa
suhrkamp	suhrkamp
aquileia	aquileia
bal	bal
kráčať	wandelen
kráčať	lopen
kráčať	lopend
kráčať	lopen
kráčať	wandeling
kráčať	walk
dorado	dorado
paradis	paradis
horkheimer	horkheimer
hauterive	hauterive
fenton	fenton
odkúpenie	verlossing
odkúpenie	aflossing
leoncavallo	leoncavallo
kecskemét	kecskemét
valdés	valdés
schlick	schlick
insekticídy	insecticiden
parfum	parfum
parfum	parfums
hanns	hanns
uľahčilo	vergemakkelijkt
láskavosť	gunsten
láskavosť	gunst
láskavosť	beleefdheid
láskavosť	hoffelijkheid
láskavosť	vriendelijkheid
dyck	dyck
kreuziger	kreuziger
predčasný	prematuur
predčasný	voortijdig
predčasný	voorbarig
sepultura	sepultura
bugsy	bugsy
trápne	beschaamd
trápne	gênant
trápne	beschamend
trápne	onhandig
trápne	gênant
trápne	ongemakkelijk
callas	callas
raquel	raquel
výplaty	uitbetalingen
kfar	kfar
colmar	colmar
klesajúcej	dalende
klesajúcej	afnemende
cracovia	cracovia
zion	zion
brzdenia	remmen
grün	grün
laloku	kwab
bellatrix	bellatrix
lomonosov	lomonosov
hračku	speeltje
hračku	speelgoed
hračku	toy
obdivuhodné	bewonderenswaardige
obdivuhodné	bewonderenswaardig
štátnikov	staatslieden
geotermálnej	geothermische
poissy	poissy
zákazy	verbodsbepalingen
tiamat	tiamat
jurisdikcie	rechtsgebied
jurisdikcie	jurisdictie
jurisdikcie	bevoegdheid
jurisdikcie	rechtsgebieden
dts	dts
monogram	monogram
nyquist	nyquist
dokončí	voltooit
uličkách	steegjes
priateľská	vriendschappelijk
priateľská	vriendelijke
priateľská	vriendelijk
alexia	alexia
olbers	olbers
deadmau	deadmau
swoboda	swoboda
lúčoplutvovce	straalvinnigen
adv	adv
mullen	mullen
byrne	byrne
sympatizantov	sympathisanten
coro	coro
xylofón	xylofoon
relevantná	relevant
relevantná	relevante
dorian	dorian
bronson	bronson
yannick	yannick
porote	jury
bryk	bryk
nosek	nosek
pasolini	pasolini
aumont	aumont
uti	urineweginfectie
campos	campos
alcedo	alcedo
brloh	hol
brloh	den
algernon	algernon
kartón	slof
kartón	doos
kartón	karton
kartón	kartonnen
northumberland	northumberland
dotýkať	touch
dotýkať	aanraken
dotýkať	aanraking
nürburgring	nürburgring
kly	slagtanden
klemens	klemens
povzbudzuje	moedigt
povzbudzuje	spoort
povzbudzuje	bemoedigend
povzbudzuje	aanmoedigen
hylobates	hylobates
plautus	plautus
caron	caron
oros	oros
urszula	urszula
loing	loing
sado	sado
húsenica	rups
brel	brel
udržateľnosti	houdbaarheid
udržateľnosti	duurzaamheid
norrköping	norrköping
neplatná	ongeldig
neplatná	ongeldige
motorky	motorrijwielen
motorky	motorfietsen
vonnegut	vonnegut
torquato	torquato
fes	fes
española	española
nicolò	nicolò
reformovať	hervorming
reformovať	hervormen
reformovať	hervormingen
reformovať	hervorming
reformovať	hervormen
záhadná	geheimzinnig
záhadná	mysterieuze
záhadná	geheimzinnige
záhadná	mysterieus
enwiki	enwiki
prisahali	gezworen
prisahali	zwoer
tankovanie	bijtanken
investuje	investeert
investuje	belegt
carreras	carreras
sépie	inktvissen
fellini	fellini
scutum	scutum
mutua	mutua
donny	donny
eisenstein	eisenstein
stanovenia	vaststellingen
bertone	bertone
fère	fère
révolution	révolution
hadley	hadley
drosera	drosera
ciuc	ciuc
zapaľovania	ontbranding
zapaľovania	ontsteking
yoshida	yoshida
gaudenzi	gaudenzi
alternátor	alternator
alternátor	dynamo
zdravas	hagel
zdravas	heil
sendvič	broodje
sendvič	sandwich
sendvič	boterham
mcbrain	mcbrain
alergie	allergie
alergie	allergieën
alergie	allergie
nicko	nicko
fiorentino	fiorentino
remus	remus
filles	filles
vani	tub
vani	kuip
afganskej	afghaanse
smilstvo	ontucht
rámcov	kaders
sigrid	sigrid
dibley	dibley
zack	zack
nesta	nesta
scherzo	scherzo
muk	muk
klebety	roddel
klebety	roddelen
klebety	geroddel
klebety	roddels
klebety	geruchten
kontraproduktívne	contraproductief
corrado	corrado
váženie	weging
váženie	weging
vyzvaný	aangevochten
vyzvaný	uitgedaagd
nárek	betreuren
marder	marder
nadmerný	excessief
nadmerný	buitensporig
nadmerný	overmatig
nadmerný	overdreven
nadmerný	buitensporige
nevinnosť	onschuld
nevinnosť	onschuldig
figo	figo
sunt	sunt
landon	landon
jasper	jasper
dicke	dicke
nobilis	nobilis
portikus	portico
lippe	lippe
germania	germania
barrois	barrois
horké	bittere
horké	bitter
horké	verbitterd
prognózy	prognose
prognózy	projecties
prognózy	prognoses
prognózy	ramingen
prognózy	prognoses
prognózy	voorspellingen
speyer	speyer
lastúrnikov	mossel
kenozoikum	cenozoïcum
bey	bey
meltzer	meltzer
tabara	tabara
cassia	cassia
kissinger	kissinger
indica	indica
gon	gon
pacifista	pacifist
mosadze	brass
mosadze	messing
mosadze	koperen
nuova	nuova
upc	upc
lawson	lawson
amazonas	amazonas
charita	liefdadigheidsinstelling
charita	liefdadigheid
tiki	tiki
piotrków	piotrków
vulcano	vulcano
veritas	veritas
dulles	dulles
collina	collina
infikované	geïnfecteerd
infikované	ontstoken
infikované	besmet
infikované	geïnfecteerde
chudobnejších	armer
chudobnejších	armere
persie	persie
sexta	sexta
mlp	mlp
výstižné	passend
bergmann	bergmann
tove	tove
alea	alea
programovateľné	programmeerbare
burnett	burnett
revidované	herziene
revidované	herzien
cordata	cordata
razenie	stampen
mex	mex
giurgiu	giurgiu
snape	sneep
kenntnis	kenntnis
zadržanie	nablijven
zadržanie	detentie
zadržanie	bewaring
zadržanie	arrestatie
zadržanie	arresteren
zadržanie	aanhouding
zadržanie	behoud
párových	gekoppeld
tissot	tissot
spanie	slapen
spanie	slapend
bolland	bolland
zúfalstvo	wanhoop
zúfalstvo	wanhoop
zlepšené	verbeterde
zlepšené	verbeterd
vyplatenie	uitbetalen
vyplatenie	uitbetaling
vyplatenie	uitbetaling
vyplatenie	betaling
závisieť	afhangen
komsomoľsk	komsomolsk
estadi	estadi
islandské	ijslandse
islandské	ijslands
prímorsko	primorje
lamarck	lamarck
smp	smp
pinochet	pinochet
matejko	matejko
podtext	subtekst
koncepčné	conceptueel
koncepčné	conceptuele
učňov	leerlingen
opatrnosti	voorzichtigheid
etiketa	etiquette
etiketa	etiket
etiketa	label
austrálčania	australiërs
mott	mott
párovanie	koppelen
jedenie	eten
vánok	bries
vánok	breeze
enki	enki
guanín	guanine
reportérka	verslaggeefster
reportérka	verslaggever
reportérka	journaliste
reportérka	journalist
reportérka	reporter
ponty	ponty
emmanuelle	emmanuelle
šizuoka	shizuoka
pivníc	kelders
pavúka	spinnen
pavúka	spin
pavúka	spider
tromsø	tromsø
simulovať	simuleren
simulovať	simuleert
mával	zwaaien
hco	hco
orbison	orbison
komplikácia	complicatie
pili	gedronken
pili	dronk
pili	opgedronken
lauderdale	lauderdale
satyr	sater
morrissey	morrissey
calc	calc
sagrada	sagrada
solidaritu	solidariteit
katódy	kathode
štruktúrovaný	gestructureerd
krujë	krujë
rizal	rizal
mercier	mercier
majte	houd
majte	houden
lilian	lilian
sankcia	penalty
sankcia	straf
sankcia	sanctie
sankcia	sanctie
nezvestný	ontbreken
nezvestný	vermist
nezvestný	missen
nezvestný	ontbrekend
nezvestný	ontbrekende
nezvestný	ontbreekt
ivor	ivor
dominovať	domineren
bess	bess
tienenie	afscherming
tienenie	afschermen
supreme	supreme
supreme	opperste
pls	pls
nesmiernu	onmetelijke
lgv	lgv
casillas	casillas
brøndby	brøndby
basilique	basilique
baroni	baroni
avre	avre
rubik	rubik
nelogické	onlogisch
tir	tir
joaquim	joaquim
lanius	lanius
isabela	isabela
ludovico	ludovico
uctievať	aanbidding
uctievať	verering
uctievať	aanbidden
byrd	byrd
bochnia	bochnia
páchatelia	daders
páchatelia	overtreders
páchatelia	delinquenten
ovi	ovi
assis	assis
podcast	podcast
pomponius	pomponius
zdôraznené	benadrukt
zdôraznené	benadrukte
zdôraznené	uitgelicht
zdôraznené	gemarkeerd
zdôraznené	gemarkeerde
zdôraznené	benadrukt
zdôraznené	gestrest
ľahostajný	onverschillig
variť	kook
variť	koken
variť	kok
variť	cook
variť	kook
pasta	plak
pasta	plakken
vdovec	weduwnaar
hogan	hogan
citrónová	limoen
citrónová	lemon
citrónová	citroen
prehliadať	bladeren
krab	krabben
krab	crab
krab	krab
pasadene	pasadena
preskúmala	onderzocht
preskúmala	onderzochte
uniwersytet	jagiellonische
tautológia	tautologie
bbs	bbs
veľkolepá	spectaculaire
veľkolepá	spectaculair
počúvali	luisterden
počúvali	beluisterd
počúvali	geluisterd
počúvali	luisterde
großer	großer
úľavy	concessies
úľavy	concessie
úľavy	reliëf
úľavy	opluchting
router	router
gösta	gösta
degradovaný	gedegradeerd
emn	sika
boros	boros
velociraptor	velociraptor
ádám	ádám
hbr	hbr
oldham	oldham
gilda	gilda
poctivo	eerlijk
maternici	utero
maternici	baarmoeder
orman	orman
tomlinson	tomlinson
mólo	pier
sito	zeef
edt	edt
voigt	voigt
tange	tange
papin	papin
iglesia	iglesia
sylogizmus	syllogisme
unsere	unsere
veľvyslancov	ambassadeurs
drogba	drogba
bábiky	poppen
bábiky	dolls
bábiky	poppetjes
obesený	opgehangen
školník	conciërge
vykresľovanie	renderen
hemoroidy	aambeien
malley	malley
yaoundé	yaoundé
aetius	ezio
stacey	stacey
zlyhalo	gezakt
zlyhalo	mislukt
zlyhalo	mislukte
zlyhalo	gefaald
dcera	dochter
pettit	pettit
hamann	hamann
rokuje	onderhandelt
vypočutí	hoorzittingen
mantell	mantell
rama	rama
ohňostroj	vuurwerk
ohňostroj	vuurwerk
fragmentácia	versnippering
fragmentácia	fragmentatie
jeľcina	jeltsin
beatty	beatty
povznesenie	hemelvaart
fsf	fsf
gwynedd	gwynedd
pasažier	passagier
pasažier	reiziger
predajcu	verkoper
predajcu	leverancier
predajcu	verkoper
predajcu	dealer
predajcu	handelaar
narmada	narmada
libreoffice	libreoffice
legitímny	legitiem
legitímny	legitieme
legitímny	rechtmatig
gabor	gabor
improvizácia	improviseren
improvizácia	improvisatie
baroš	baroš
naga	naga
nanotechnológie	nanotechnologie
vyprovokovať	provoceren
farmaceutické	farmaceutisch
farmaceutické	farmaceutische
čistiace	zuivering
čistiace	reiniging
čistiace	reinigingsmiddel
doseděl	doseděl
káidy	qaeda
aziati	aziaten
vivendi	vivendi
auster	auster
braye	braye
agresívna	agressieve
agresívna	agressief
spojenectvá	allianties
spojenectvá	bondgenootschappen
ambrogio	ambrogio
bain	bain
caecilius	caecilius
spálňa	slaapkamer
dap	dap
ormes	ormes
edgars	edgars
čajky	meeuwen
čajky	meeuwen
dozrieva	rijpt
prisťahovalcom	immigranten
prisťahovalcom	migranten
caruso	caruso
hektár	hectare
kraenzl	kraenzl
desna	desna
fonéma	foneem
barratt	barratt
porotca	jurylid
smirnov	smirnov
newsweek	newsweek
svojvoľné	willekeurige
svojvoľné	willekeurig
svojvoľné	willekeur
ročenke	jaarboek
glee	glee
walz	walz
briefe	briefe
tev	tev
odpadky	vuilnis
odpadky	prullenbak
odpadky	afval
odpadky	vuilnis
odpadky	afval
guernica	guernica
cyndi	cyndi
bergeron	bergeron
colegio	colegio
kfor	kfor
epica	epica
kukuricu	maïs
kukuricu	mais
bájka	fabel
previsnutá	pendula
kerberos	kerberos
osamelá	eenzaamheid
osamelá	eenzame
osamelá	eenzaam
slackware	slackware
mts	mts
difúzny	diffuse
variegata	variegata
velho	velho
ragusa	ragusa
cabrera	cabrera
majáky	bakens
transakcia	transactie
britt	britt
vznesené	opgegroeid
vznesené	getogen
vznesené	opgevoed
sancta	sancta
asuka	asuka
nadriadení	superieuren
nadriadení	meerderen
