stregone	ساحر.
vibrazioni	اہتزاز.
vibrazioni	لرزش
sposati	منکوحہ
sposati	متأہّل.
sposati	بیاہتا
primari	ابتدائی
primari	اصلی
primari	اساسی.
statico	ساکت
statico	مجہول.
statico	جامد
mill	غلہ
mill	مارنا
mill	لڑنا
mill	پھینٹنا
mill	دانے
mill	بھڑنا.
mill	مل.
lecito	درست.
cessazione	وقفہ
cessazione	روکنا
cessazione	ترک
cessazione	بند
cessazione	خاتمہ
cessazione	اختتام.
sawyer	آراکش
precipitare	پنسال.
precipitare	شاقول
wet	بھیگا
wet	شراب
wet	(پینٹ
wet	تری
wet	متوڑا
wet	برسات
wet	مریل
wet	فضول.
wet	(ملک
wet	بھگونا
wet	رطوبت.
wet	مشروب.
wet	گیلا
wet	نمی
violet	بنفشیٔ.
aste	نیلام
aste	برّاج.
cromosoma	لونیہ
espandere	افزوں
espandere	بیش
espandere	بچھانا
espandere	جسامت
espandere	پھیلانا.
abituale	عادی
abituale	باقاعدہ
shore	دیوار
shore	تٹ.
shore	اڑواڑ.
shore	جہاز
shore	(بعدہ
shore	دریا
ritardi	تاخیرکرنا
ritardi	التوا.
ritardi	رکاوٹ.
ritardi	تاخیرکرنا
ritardi	دیر
ritardi	التوا.
ritardi	رکاوٹ.
ritardi	تعویق
ritardi	تاخیر
giubileo	سالگرہ
giubileo	جشن
giubileo	سالگرہ
devastante	زبردست
experience	سابقہ
experience	اثر
experience	حاصل
monsieur	سر
monsieur	مسٹر
grigi	دُھند
grigi	کڑبڑا.
grigi	دُھندلا
grigi	فاختئی
grigi	انجانا
grigi	گمنام
grigi	دُھند
grigi	کبرا
grigi	کڑبڑا.
grigi	دُھندلا
grigi	فاختئی
grigi	انجانا
grigi	گمنام
liscio	بڑھیا
liscio	مؤثر
liscio	خالص
liscio	باقاعدہ.
liscio	مجمل
liscio	متناسب.
liscio	واضح
liscio	پسندیدہ.
liscio	مختصر
liscio	(نقشے
liscio	over
liscio	متوازن.
liscio	یکساں
liscio	یکسار
liscio	جھرّیوں
liscio	معتدل
liscio	down
liscio	دھچکے
liscio	چکنا.
liscio	مؤدب
liscio	(نقشے
liscio	over
liscio	متوازن.
liscio	یکساں
liscio	یکسار
liscio	جھرّیوں
liscio	معتدل
liscio	down
liscio	ہموار
liscio	دھچکے
liscio	چکنا.
liscio	مؤدب
gal	لڑکی.
gal	منڈھائی
gal	پوشش
gal	دھرلینا.
gal	حاجب.
gal	تاخیر.
vaga	مگھم.
vaga	مبہم
conferire	اعزاز
nude	تبصرے
nude	کھلا
nude	مبرّا.
nude	سادہ
nude	پتّیوں
nude	(چراغ
nude	آشکارا
nude	بالوں
nude	کھلا.
nude	عریاں.
nude	تبصرے
nude	کھلا
nude	مبرّا.
nude	سادہ
nude	پتّیوں
nude	ننگا
nude	عاری
nude	برہنہ
nude	(چراغ
nude	آشکارا
nude	بالوں
nude	کھلا.
nude	عریاں.
nude	عور.
nude	عور.
nude	برہنہ
nude	ننگا
incomprensibile	مبہم
incomprensibile	خرافات.
incomprensibile	مبہم.
siluro	خودرو
siluro	منصوبے
buzz	گنگنانا.
drammi	کھیل.
drammi	تمثیل
drammi	ناٹک
drammi	کھیل.
bruciare	داغ
bruciare	سگریٹ.
bruciare	بھڑکنا
bruciare	چرکا
bruciare	گلانا.
bruciare	جْھلسا-
bruciare	کھلا
bruciare	شدید
bruciare	نہایت
bruciare	ظاہر
arrow	تیر
arrow	بان
arrow	تیر
patrocinio	امداد
patrocinio	امداد
patrocinio	سرپرستی
fedelmente	وفادارانہ.
foca	درز
topologia	مقامیات
artigiano	کاریگر
artigiano	فنکار.
artigiano	مستری
artigiano	دستکار.
artigiano	ہنرمند
orazione	مقصد
orazione	عبادت
orazione	نماز
orazione	عبادت.
catastrofe	تباہی.
catastrofe	مصیبت
catastrofe	آفت
noble	عمدہ
noble	عظیم
noble	خوب
straordinari	ممتاز
volontariato	اختیاری
volontariato	بالارادہ
rigidi	سخت
rigidi	کڑا
rigidi	سخت
rigidi	کڑا
rigidi	کٹّر
moody	اُداس
moody	برہمی
moody	بیزاری.
aristocratica	شاندار.
complicità	سازش
yahoo	گنوار
yahoo	یاہُو
yahoo	اُجڈ
yahoo	بدمعاش
folclore	کہاوتیں
acacia	ببول
seriale	رسالہ
seriale	جریدہ.
magenta	شوخ
ironico	طنز
nordica	ناردی.
malvagia	پرعناد
malvagia	بڑھیا
malvagia	پاجی
malvagia	پُرآزار
malvagia	بدکار.
malvagia	واہیات
malvagia	بدمزاج
malvagia	چڑچڑا
malvagia	شیطان
malvagia	ڈراؤنا
malvagia	غلیظ
malvagia	لچا
malvagia	گندا
malvagia	پرعناد
malvagia	بڑھیا
malvagia	پاجی
malvagia	پُرآزار
malvagia	بدکار.
malvagia	واہیات
malvagia	شریر
malvagia	بدمزاج
malvagia	خبیث
malvagia	چڑچڑا
malvagia	شیطان
malvagia	ڈراؤنا
malvagia	غلیظ
malvagia	لچا
malvagia	گندا
pila	مخمل
pila	تودہ.
pila	in
pila	on
pila	اون.
pila	پولا.
pila	انبار.
pila	خرمن
pila	گٹھا
suoli	داغ
suoli	دھبّا
suoli	فضلہ
suoli	آلودگی.
suoli	گندگی
polso	پہنچا.
polso	کلائی
polso	پہنچا.
polso	جوش
polso	احساس
polso	دھڑکنا.
polso	جذبہ
polso	لہر.
polso	موج.
polso	دالوں
polso	امنگ
polso	دال
indaga	تلاش
lucido	تاباں
lucido	صاف
lucido	تابناک.
lucido	بین
lucido	واضح
lucido	منوّر
lucido	چکنی
lucido	صاف
lucido	چمکیلا
lucido	جریدہ.
lucido	چکنا.
lucido	سجل
goccia	مقدار
goccia	سمت
goccia	ختم
goccia	درجے
goccia	(الف)گرانا
goccia	زُہول
goccia	رشوت.
goccia	حالت
goccia	غبی
goccia	ٹپکا.
goccia	مجہول
kernel	مغز.
balzo	کودنا.
balzo	اچھلنا
balzo	کودنا.
balzo	اچھلنا
balzo	چھلانگ
balzo	زقند
watt	واٹ
ivy	لبلاب
detriti	روڑی
detriti	روڑے.
piangere	پکار
piangere	للکار
piangere	بھونک.
piangere	فریاد.
piangere	آوازہ.
piangere	انوروں
piangere	پکار
piangere	للکار
piangere	بھونک.
piangere	فریاد.
piangere	رونا
piangere	آوازہ.
piangere	انوروں
piangere	فریادکناں
produttività	بارآوری
produttività	ثمروری
determinano	ختم
job	دھوکا
job	پھٹکل
job	چرکا
job	وار
job	دھکا
job	فریب
job	کیفیت
effigie	ڈھالا
nascondersi	چھپانا.
nascondersi	چمڑی.
nascondersi	چھپنا.
nascondersi	حجاب
nascondersi	روپوشی
nascondersi	اخفا.
nascondersi	پوشیدگی
premere	(بعدہٗupon
premere	دبانے
premere	ڈھالنے
premere	نچوڑنے
premere	اخبار
spietato	ظالم
dutch	جرمنی
dutch	ولندیزی.
dutch	ایفریکان.
dutch	بیوی
duty	برآمد
duty	سعادتمندی
duty	برآمد
duty	سعادتمندی
duty	محصول
brave	للکارنا
brave	جری
brave	بہادر
brave	للکارنا
affondato	(آنکھیں
farmacista	عطّار.
emozione	جوش
emozione	تہیج
emozione	اشتعال
emozione	برانگیختگی
matrici	قالب
matrici	سانچا
matrici	قالب
differenziazione	تفریق
differenziazione	امتیاز
residenziali	رہائشی
residenziali	اقامتی
berta	نیچا
modernità	رائج
modernità	رواں
pepper	capcicum
sovrapposizione	چھانا
sovrapposizione	(چھاپے
sovrapposizione	ڈھانپنا.
gallina	بزدل
gallina	کمزور
mandibola	منہ
mandibola	گرفت
episcopato	زمرہ
episcopato	جماعت.
thrash	around
thrash	لکڑی
thrash	چھٹپٹانا.
hacker	چھیلنے
hacker	ادھیڑنے
hacker	پھاڑنے
mania	سودا
mania	جنون
pugnale	نکیلا
pugnale	طباعت
accettano	عہدے
accettano	ہنڈی
accettano	(الف)(رائے
accettano	چاہنا
accettano	عہدے
accettano	ہنڈی
accettano	ماننا
accettano	(الف)(رائے
accettano	چاہنا
dam	روکنا
dam	پشتہ.
esperta	استاد.
esperta	متخصص.
indizio	ایما
indizio	شائبہ
indizio	احتمال
indizio	اشارہ
indizio	سراغ
ultimatum	اتمامیہ
handicap	بندش
handicap	رکاوٹ
handicap	لاچاری
handicap	مجبوری
handicap	اثاثے
rusty	بھدّی
rusty	معطل
rusty	پرانے
minuscolo	ٹُیاں.
minuscolo	ننھامنّا
minuscolo	ٹینی
minuscolo	ٹُیاں.
minuscolo	ننھامنّا
disordine	افراتفری
disordine	گڑبڑ.
disordine	ناسازی.
disordine	انتشار
disordine	ہنگامہ
disordine	ہلچل.
disordine	بلوہ
disordine	ابترکرنا
disordine	پراگندگی.
compressa	تختہ
compressa	قرص
compressa	لوح.
pessimo	زخمی
pessimo	شدید
pessimo	ناکارہ
pessimo	نامساعد
pessimo	گھٹیا
pessimo	ناکافی
pessimo	ناسازگار
pessimo	نادم
pessimo	بدتمیز
pessimo	عمدہ
pessimo	شرمندہ
pessimo	بیمار
lotti	گروہ
lotti	جمعیت
lotti	کھیپ
rima	قافیہ.
rima	(بعدہ
prolifico	فراواں.
prolifico	کثیر
infelice	کمینہ.
infelice	منحوس
infelice	خستہ
infelice	کنٹک
infelice	ناشاد.
infelice	منحوس
cinetica	حرکی.
arcaico	(الف)آثاریاتی
arcaico	دقیانوسی.
arcaico	قدیمی
urna	سمادھی.
monta	لگانا.
monta	ٹکانا
monta	آراستہ
monta	منصب
monta	چڑھائی
teso	کشیدہ.
teso	تنت
teso	تاننا
ridicolo	لغو
ridicolo	لغو
prostitute	صلاحیت
prostitute	صلاحیت
prostitute	طوائف
prostitute	رنڈی
plastico	مٹّی
plastico	لچکیلا.
plastico	ملائم
plastico	ملائمہ.
plastico	بناوٹی
slot	درز
slot	چھیدنا
slot	پیڑا
slot	دراڑ
slot	جگہ
slot	کھوج.
slot	نلکی
slot	گوشہ
slot	نالی
slot	بیٹھنا
tech	فنّیات.
assemblaggio	جوڑنا
liquida	رواں.
liquida	شفاف
liquida	کھلا
liquida	ترل
liquida	ہوا
liquida	ہائڈروجن)
liquida	ُسریلی
liquida	رواں.
liquida	سیّال
liquida	شفاف
liquida	کھلا
liquida	ترل
liquida	رقیق
liquida	ہوا
liquida	ہائڈروجن)
liquida	ُسریلی
cieca	بہانہ
esplosioni	انفجار.
esplosioni	انفجار.
esplosioni	دھماکا
tetti	over
tetti	بام
tetti	over
tetti	چھانا
tetti	بام
respirazione	تنفس.
complicazioni	الجھائو
complicazioni	پیچیدگی.
revoca	رد
revoca	تنسیخ
revoca	رد
sedicesimo	سولھواں
compatibilità	موافقت
compatibilità	مطابقت
veglia	جگانا.
root	دانت
root	in
root	out
root	پختہ-
root	قائم
root	(بعدہ
root	تہ.
root	تلپٹ
root	دانت
root	مُول
root	in
root	out
root	پختہ-
root	قائم
root	(بعدہ
root	تہ.
root	اصل
root	تلپٹ
guarire	(غم
guarire	شفادینا.
guarire	بھلانا.
indiretta	ذیلی
indiretta	پنہاں
regale	پُرشکوہ.
regale	پُرشکوہ.
regale	شاہانہ
tamburi	ڈھول
tamburi	پاؤں
licenziamento	موقوفی
licenziamento	برخاستگی
licenziamento	موقوفی
advance	قرضہ.
advance	ترقی.
advance	رقم
efficienti	لائق
efficienti	باکفایت
scapito	نقصان
scapito	زیاں
scapito	نقصان
scapito	زیاں
scapito	ضرر
feud	طویل
predominante	حاوی.
predominante	غالب
penalità	نقصان
penalità	خسارہ
penalità	تعزیر
penalità	نقصان
penalità	خسارہ
mummia	سوکھا
mummia	ڈھیما.
mummia	امّی.
mummia	سوکھا
mummia	ڈھیما.
mummia	ماں
mummia	امّی.
splendido	روشن
splendido	عمدہ
splendido	نادر
mecca	مکّہ
mecca	منبع
mecca	مخرج
creed	مسلک
creed	معتقدات
epica	عظیم
epica	بہادرانہ.
epica	زبردست
epica	عظیم
epica	بہادرانہ.
epica	زبردست
epica	رزمیہ
multipla	مخلوط
multipla	متنوع.
multipla	ملاجلا.
multipla	۱ضعاف
multipla	مضاعف
multipla	مرکب
forestali	انتظام.
moltiplicazione	بڑھوتری.
moltiplicazione	افزونی
moltiplicazione	ازدیاد
rinomato	معروف
rinomato	نامور.
rinomato	ممتاز
rinomato	مشہور
soddisfacente	شافی
soddisfacente	کافی
diagonale	اُریبی
diagonale	آڑا
diagonale	اُریبی
diagonale	وتر
diagonale	آڑا
guanti	چڑھانا.
guanti	دستانہ.
impressionante	پُرگداز.
ciccio	ٹکڑا
ciccio	پارچہ
traino	کشتی
indicativo	بیانیہ.
fabbro	حدّاد.
fabbro	حدّاد.
fabbro	لوہار
fabbro	گھڑنا
fabbro	ڈھالنا.
costiero	ساحلی
agilità	پھرتیلا
agilità	چست
agilità	چاق
agilità	مستعد.
credenti	ماننے
compact	جوڑنا.
compact	جگہ
compact	جمانا
compact	میثاق.
rilascia	سبکدوشی.
rilascia	اعلامیہ-
rilascia	نشریہ
rilascia	سبکدوشی.
rilascia	چھوڑنا
rilascia	اعلامیہ-
rilascia	نشریہ
pergamena	دستاویز
pergamena	طومار.
pergamena	پارچہ
strip	زیور
tuono	گرجنا
tuono	گرج
tuono	رعد
cenno	جھومنا.
affrescata	آبرنگا
lievi	کمزور
lievi	جوش
lievi	سزا
lievi	بردبار.
lievi	بیماری
lievi	دبّو
lievi	ٹھس
lievi	کمزور
lievi	جوش
lievi	ہلکا
lievi	سزا
lievi	بردبار.
lievi	بیماری
lievi	دبّو
lievi	ٹھس
buster	ساتھی.
buster	جھکّڑ.
routine	روایتی
routine	معیاری
routine	رقص
routine	ڈرامہ
gigantesca	جنّاتی.
gigantesca	زبردست.
gigantesca	دیوسمان
gigantesca	جنّاتی.
gigantesca	زبردست.
gigantesca	دیوسمان
gigantesca	دیوپیکر
rail	off
rail	against
rilancio	افتتاح
liberal	فیاضانہ
liberal	وافر.
liberal	بھرپور
liberal	آزادخیال
liberal	تعبیر)
liberal	تشریح
orchidee	سحلب
orchidee	اُشنہ.
comfort	تسلی
comfort	ہمدم
comfort	تشفّی
comfort	دلاسا
pulpito	منبر
perfetti	بالکل
perfetti	سالم
perfetti	نرا
perfetti	کامل
quattordicesimo	چودھواں
parassiti	گھٹیا
riot	بدامنی
riot	(بعدہ
riot	دند
riot	بدامنی
riot	فساد
riot	(بعدہ
riot	بلوا
riot	دند
pregiudizio	مطالبے
pregiudizio	جانبداری.
pregiudizio	متعصبانہ.
opportuna	مبارک
opportuna	مناسب
equatoriale	استوائی
flow	لوٹنا
flow	چڑھائو
flow	جوار
flow	(گفتگو
flow	دلدل
flow	گلابہ.
flow	رقم
flow	بہتات
flow	(بالوں
flow	لہرانا.
flow	(خون
flow	مد
flow	مائع
flow	لوٹنا
flow	چڑھائو
flow	جوار
flow	(گفتگو
flow	دلدل
flow	بہنا
flow	گلابہ.
flow	رقم
flow	بہتات
flow	(بالوں
flow	لہرانا.
flow	(خون
flow	مد
flow	مائع
remota	idea
remota	مدّھم
vacca	بات
rumori	ناگوار.
rumori	اونچی
rumori	اُچھالنا
rumori	صوت
rumori	غوغا.
rumori	ناگوار.
rumori	اونچی
rumori	اُچھالنا
rumori	آواز
rumori	صوت
rumori	غوغا.
rumori	شور
rarità	کمیابی.
concentrati	خلاصہ.
concentrati	(upon
concentrati	ست
concentrati	قوت
concentrati	تقریب
concentrati	دلچسپی
presunte	گفتہ
giurato	پنچ.
umili	فروتنی
umili	رتبہ
umili	معمولی
umili	وقعت
umili	گرانا
umili	حقیر
umili	کِہین
umili	عاجزی
umili	تحقیر
metti	off
metti	out
metti	پھینکنا
antagonisti	مخالفانہ
antagonisti	معاندانہ
antagonisti	مخالف
antagonisti	حریف.
congiunzione	مجمع.
congiunzione	but
remote	idea
remote	مدّھم
dissenso	نزاع
arredamento	لوازم
arredamento	کنڈی
arredamento	قبضے.
arredamento	کرسی
clip	فرّاٹا.
clip	(clipped
clip	فرّاٹا.
clip	کاٹنا
clip	(clipped
brutale	ظالم
brutale	درشت
brutale	وحشی.
colera	ہیضہ
colera	تخمہ
valorizzare	زور
valorizzare	(خواص
valorizzare	اثر
geloso	چوکنّا.
geloso	(تفتیش
geloso	تحقیق
venerabile	روابط
venerabile	عمر
venerabile	معزز
venerabile	(کردار
autenticità	صداقت
autenticità	تصدیق
fermentazione	برانگیختی
fermentazione	ہلچل
fermentazione	جوش
generoso	کثیر
generoso	مخیر
animate	زندہ
animate	نامی.
clandestino	مخفی
clandestino	پوشیدہ
clandestino	خُفیہ
clandestino	مخفی
clandestino	پوشیدہ
visivi	عینی.
visivi	بصری
visivi	عینی.
visivi	نظری
deviazione	معینہ
deviazione	تفریح
deviazione	چکر
bean	سر
bean	منڈیا
canon	ضابطہ
ascendente	حاوی.
celtico	ویلز
celtico	کیلٹی
selvaggi	(گھوڑا
selvaggi	ویرانہ
selvaggi	چوکنّا.
selvaggi	ہُوش
selvaggi	بیابان
selvaggi	بادیہ.
selvaggi	پراگندہ
selvaggi	ویران.
selvaggi	اُجاڑ.
selvaggi	(گھوڑا
selvaggi	ویرانہ
selvaggi	چوکنّا.
selvaggi	ہُوش
selvaggi	جنگلی
selvaggi	بیابان
selvaggi	بادیہ.
selvaggi	وحشی
selvaggi	پراگندہ
selvaggi	ویران.
selvaggi	اُجاڑ.
selvaggi	قدیم
selvaggi	اکّھڑ
selvaggi	ظالم
selvaggi	خونخوار
selvaggi	ظالمانہ
selvaggi	قدرتی
selvaggi	ناآراستہ
selvaggi	صحرائی
selvaggi	قدیم
selvaggi	اکّھڑ
selvaggi	ظالم
selvaggi	خونخوار
selvaggi	جنگلی
selvaggi	ظالمانہ
selvaggi	قدرتی
selvaggi	ناآراستہ
selvaggi	صحرائی
rinvio	تعویق
rinvio	دیر
planetario	دنیوی.
planetario	ارضی
planetario	زمینی
gatta	گربہ
gatta	بلاؤ
gatta	cat-o'-nine-tails.
gatta	بلّی
gatta	جلنے
brucia	داغ
brucia	سگریٹ.
brucia	بھڑکنا
brucia	چرکا
brucia	گلانا.
brucia	جْھلسا-
marciapiede	گھیرا
marciapiede	جنگلا
marciapiede	کھینچنا.
marciapiede	بندش.
marciapiede	رکاوٹ
marciapiede	روکنا
oceani	بحرالکاہل
oceani	بحرہند
oceani	ساگر
oceani	بحر
oceani	بحرالکاہل
oceani	بحرہند
culla	پنگورا
culla	کٹیا
culla	چھتّا
culla	جھونپڑی.
culla	بڑبڑانا
culla	غرّانا
culla	چرانا
culla	چربا.
calcolata	دانستہ
calcolata	مطلوبہ.
zeta	z)
troupe	نٹوں
troupe	تماشاگروں
illecito	حرام
zoologia	فعلیات
noci	سنکی.
colorato	روشن
colorato	دلچسپ
colorato	روشن
colorato	دلچسپ
colorato	رنگین
colorato	رنگدار
colorato	رنگدار
colorato	رنگین
ausiliario	کمک.
ausiliario	اضافی.
destinatario	آخذ.
psiche	نفس.
psiche	جان.
psiche	ذہن
psiche	روح
aggressiva	جارح
aggressiva	جارحانہ(عمل
aggressiva	اقدام)
aggressiva	مخالفانہ
aggressiva	ظالم
aggressiva	جابر
aggressiva	غاصب
aggressiva	معاندانہ
aggressiva	جنگجو
levin	صاعقہ
levin	بجلی.
timido	from
timido	محتاط
timido	(بعدہ
timido	نامانوس
timido	شرمیلا
timido	بزدل
timido	شرمیلا
macerie	روڑی
macerie	روڑے.
locanda	سرائے
allungamento	تطویل
impostare	(جوار
impostare	ٹکنا.
impostare	موج
impostare	جماعت
impostare	پھیلانا
impostare	جمانا.
impostare	جوڑنا
impostare	مستقل
impostare	بہاؤ
impostare	وضع
impostare	اٹکانا
impostare	کل
impostare	گروہ
impostare	طائفہ
impostare	(بعدہ
impostare	ریڈیو
impostare	بیٹھنا
impostare	بیر.
impostare	(تقریر
impostare	(ٹینس
impostare	بغض
impostare	محکم
impostare	رجحان
impostare	باندھنا.
impostare	منڈلی.
impostare	مشین
impostare	upon
impostare	ٹولا
impostare	(جوار
impostare	ٹکنا.
impostare	موج
impostare	جماعت
impostare	پھیلانا
impostare	جمانا.
impostare	جوڑنا
impostare	مستقل
impostare	بہاؤ
impostare	رکھنا
impostare	وضع
impostare	اٹکانا
impostare	کل
impostare	گروہ
impostare	طائفہ
impostare	(بعدہ
impostare	ریڈیو
impostare	بیٹھنا
impostare	بیر.
impostare	(تقریر
impostare	(ٹینس
impostare	بغض
impostare	محکم
impostare	جمانا
impostare	رجحان
impostare	باندھنا.
impostare	منڈلی.
impostare	مشین
impostare	upon
impostare	ٹولا
tredicesima	سیزدہم
tredicesima	تیرھواں
tredicesima	سیزدہم
slim	چھوٹا
slim	وزن
slim	تیز
slim	عّیار.
slim	مختصر
scossa	شائق
maga	پھینکنے
maga	ڈالنے
gambo	تنا.
gambo	دھاتو
gambo	نکلنا
gambo	تنکا
gambo	(بعدہ
gambo	مادّہ
gambo	روکنا
cocktail	ملغوبہ
cocktail	مخلوطہ.
even	صاف.
even	مسطح
even	یکساں
even	بلکہ
even	متحمل.
even	صاف.
even	مسطح
even	یکساں
even	بلکہ
even	ہموار
even	متحمل.
quark	نادیدہ
nuvola	ابہام
nuvola	تاریکی.
nuvola	غول.
nuvola	دُھندلانا
nuvola	سایہ.
nuvola	ابہام
nuvola	ابر
nuvola	تاریکی.
nuvola	غول.
nuvola	بادل
nuvola	دُھندلانا
nuvola	سایہ.
bizzarro	عجیب
tie	کسنا.
tie	تعلق
tie	ڈوری
gross	پھپّس-
gross	غبی
gross	گرس.
gross	ٹھوس.
gross	مجموعی
gross	گاڑھا
gross	جملہ
gross	گرز
gross	کل
gross	موٹا
gross	پھپّس-
gross	غبی
gross	گرس.
gross	ٹھوس.
gross	مجموعی
gross	گاڑھا
gross	جملہ
gross	گرز
gross	کل
impugnatura	قبضہ
impugnatura	تھئیٹر
impugnatura	روزگار-
impugnatura	نوکری
impugnatura	کتّا
impugnatura	پکڑ
impugnatura	قبضہ
impugnatura	تھئیٹر
impugnatura	روزگار-
impugnatura	نوکری
impugnatura	کتّا
impugnatura	قبضہ
impugnatura	چلانا.
impugnatura	ہلانا
impugnatura	دستہ
spessa	قریبی
spessa	دقیق
spessa	معمور.
spessa	بیوقوف
spessa	گہرے
spessa	گدلا
spessa	قریبی
spessa	دقیق
spessa	معمور.
spessa	دبیز
spessa	بیوقوف
spessa	گہرے
spessa	گدلا
umida	بھیگا.
umida	مایوسی
umida	بھیگا.
umida	مایوسی
umida	نم
umida	بھیگا
umida	شراب
umida	(پینٹ
umida	تری
umida	متوڑا
umida	برسات
umida	مریل
umida	فضول.
umida	(ملک
umida	بھگونا
umida	رطوبت.
umida	مشروب.
umida	گیلا
umida	نمی
redenzione	کفّارہ
redenzione	چھڑانے
redenzione	انفکاک
anomalia	شے
gentilmente	مقامی
gentilmente	خوشگوار
centrato	وسطی
tat	جھالر
vieni	(فجائیہ)
vieni	برتائو
vieni	نزدیک
vieni	کردار
vieni	(فجائیہ)
vieni	آنا
vieni	برتائو
vieni	نزدیک
vieni	کردار
interactive	متعامل
fumble	with
fumble	for
equivoco	مبہم
equivoco	مشکوک
equivoco	مشتبہ
equivoco	مجہول.
equivoco	ناراضگی.
casta	پاکباز
casta	شائستہ
casta	عفیف
casta	پاکباز
casta	شائستہ
casta	پارسا
casta	مقام.
memorabile	معروف
conquistatore	فاتح
amara	کڑوا
amara	کڑوا
amara	تلخ
tristezza	الم
tristezza	الم
tristezza	افسردگی
tristezza	حقیر
tristezza	المناک
tristezza	شرمناک
tristezza	مدّھم
tristezza	رنجیدہ
tristezza	حقیر
tristezza	المناک
tristezza	شرمناک
tristezza	مدّھم
progress	ترقی
francobollo	بھانتی
francobollo	قسم
progressista	پنپتا
costruttivo	متبادر
costruttivo	مفید
costruttivo	مثبت
costruttivo	ماخوذ
costruttivo	ترکیب
costruttivo	معاون
inusuale	نرالا.
inusuale	انوکھا
inusuale	امتیازی.
inusuale	استثنائی
inusuale	غیرمعمولی
vomito	استفراغ
vomito	ابکنا.
vomito	قے
vomito	ڈاکنا.
vomito	استفراغ
vomito	ابکنا.
vomito	قے
vomito	ڈاکنا.
vomito	اُلٹی
gadget	چٹکلا
gadget	ڈھب
gadget	تدبیر
gadget	ترکیب
gadget	جنتر
fagioli	سر
fagioli	منڈیا
forcella	پھاڑنا
idroelettrica	برقابی.
puzzle	مشکل
puzzle	معمّا
puzzle	چیستاں
puzzle	بجھارت.
stupore	ہیبت-
stupore	تعجب
mascotte	مُبارک
mascotte	شخص
sciogliere	اتحاد
sciogliere	گھلنا.
sciogliere	اُڑجانا
sciogliere	پگھلانا.
sciogliere	جذبات
sciogliere	دھیما
negazione	تردید.
negazione	انکار
negazione	نفی
negazione	تردید.
negazione	بلا
negazione	نقیض
negazione	نا
negazione	لاشے
negazione	سلب.
negazione	ہیچ.
follow	سمجھنا
follow	رفتار
follow	بوجھنا.
investire	اوڑھنا
investire	پہننا.
analogico	وزن
chain	سلسلہ
chain	ترتیب
chain	دکانوں
chain	ہوٹلوں
chain	جکڑنا
chain	چینل
chain	روک
chain	پابند
chain	قطار
onestà	ایمانداری
onestà	نیکی.
onestà	گول
onestà	سچائی
onestà	کھراپن.
mango	انبہ.
mango	انبہ.
mango	آم
sloveni	سلووینیا
tutor	ہدایت
reni	گُردہ.
reni	طبیعت
reni	مزاج
reni	کردار
maglietta	بلاؤز.
maglietta	بلاؤز.
maglietta	قمیص
scorretto	انداز
scorretto	(وضع
scorretto	معیوب.
scorretto	انداز
scorretto	(وضع
scorretto	غلط
scorretto	معیوب.
complementare	امدادی
complementare	تکمیلی
complementare	متلازم.
stupro	توڑیا
stupro	دھاوا
stupro	لوٹنا.
stupro	تاراجی.
feci	گوبر
feci	فضلہ.
combina	جوڑنا
combina	جڑنا
cappuccio	قصابے
cappuccio	چھولداری.
cappuccio	شامیانہ
eroica	شجیع
eroica	ڈرامائی
pregiudizi	کپٹ.
pregiudizi	مطالبے
pregiudizi	جانبداری.
pregiudizi	متعصبانہ.
oriental	سچا.
garanzie	ضمنی
garanzie	متوازی
raja	تعلقدار
raja	جاگیردار.
raja	رئیس
plausibile	متفنّی.
clash	بھڑنا
paralisi	فالج
paralisi	معذور
avventuriero	جسور
avventuriero	جری
avventuriero	دوّار
malvagi	پرعناد
malvagi	بڑھیا
malvagi	پاجی
malvagi	پُرآزار
malvagi	بدکار.
malvagi	واہیات
malvagi	بدمزاج
malvagi	چڑچڑا
malvagi	شیطان
malvagi	ڈراؤنا
malvagi	غلیظ
malvagi	لچا
malvagi	گندا
malvagi	پرعناد
malvagi	بڑھیا
malvagi	پاجی
malvagi	پُرآزار
malvagi	بدکار.
malvagi	واہیات
malvagi	شریر
malvagi	بدمزاج
malvagi	خبیث
malvagi	چڑچڑا
malvagi	شیطان
malvagi	ڈراؤنا
malvagi	غلیظ
malvagi	لچا
malvagi	گندا
affondata	(آنکھیں
erotico	ہوسناک.
trappole	منہ
trappole	کھٹکا
trappole	منہ
trappole	کھٹکا
trappole	جال
timbro	بھانتی
timbro	قسم
furgone	چھڑلا.
furgone	چھاج
furgone	ہراول.
furgone	معاملت
furgone	چلنا
furgone	ٹہلنا.
shake	اطمینان
shake	جھنجوڑنا
shake	رعشہ.
shake	کپکپی
shake	جھٹکا
shake	صدمہ.
shake	لرزنا.
shake	اطمینان
shake	جھنجوڑنا
shake	رعشہ.
shake	کپکپانا
shake	کپکپی
shake	جھٹکا
shake	صدمہ.
shake	لرزنا.
arrogante	مغرور
clicca	کھٹکا
confederati	اتحادی
chevalier	سورما
chevalier	بہادرآدمی
malata	الٹی
malata	عاجز
malata	استفراغ.
malata	بیماری
malata	قے
malata	بیمار
malata	مرضین
consideri	جانچنا
consideri	امیدوار
zucca	تونبا
zucca	تونبی.
zucca	گول
farmaceutica	عطّار.
farmaceutica	عطّاری.
ibridi	پیوندی.
ibridi	انمل
ibridi	دونسلا.
ibridi	داغول
ibridi	پیوندی.
ibridi	انمل
