din	จาก
musulman	มุสลิม
omagiu	ส่วย
omagiu	บรรณาการ
omagiu	คารวะ
negativa	ติดลบ
negativa	ลบ
manuale	คู่มือ
orientales	orientales
otomani	ottomans
voluntar	อาสา
tramvai	กระเช้า
tramvai	ราง
ceh	เช็ก
stanca	rock
stanca	ร็อค
stanca	โยก
stanca	หิน
stanca	rock
stanca	ร็อค
stanca	โยก
stanca	หิน
sfert	ไตรมาส
violente	รุนแรง
colt	มุม
colt	มุม
aducand	การนำ
esec	ขัดข้อง
esec	ขัดข้อง
cannes	กานต์
trib	เผ่า
anatomie	กายวิภาค
anatomie	กายวิภาคศาสตร์
currentclub	currentclub
confirma	ยืนยัน
confirma	ยืนยัน
yeung	yeung
eficienta	ประสิทธิ์
eficienta	ประสิทธิผล
eficienta	ประสิทธิภาพ
eficienta	ประสิทธิภาพ
eficienta	ประสิทธิภาพ
proiectare	ดีไซน์
proiectare	ออกแบบ
proiectare	ออกแบบ
violenta	รุนแรง
oferta	เสนอ
oferta	เสนอ
israeliene	อิสราเอล
furtuna	พายุ
furtuna	พายุ
vatican	วาติกัน
ken	ken
ken	เคน
remarcabil	ค้าง
biologice	ชีวภาพ
regulate	ปรกติ
regulate	ปกติ
ciudat	แปลกๆ
ciudat	แปลก
ciudat	แปลกๆ
ciudat	แปลก
ciudat	แปลก
indreapta	ยืด
natiune	ชาติ
natiune	เนชั่น
natiune	nation
natiune	ชาติ
natiune	เนชั่น
natiune	nation
mal	มอล
mal	มาล
adapost	ที่พัก
adapost	ที่พัก
status	สถานะ
status	สถานภาพ
tower	หอคอย
tower	ทาวเวอร์
tower	หอ
prada	prada
feb	กุมภาพันธ์
artista	ศิลปิน
artista	จิตรกร
artista	ศิลปิน
artista	จิตรกร
titan	titan
marci	ยี่ห้อ
marci	แบรนด์
marci	เครื่องหมาย
ozn	ufo
facultate	มหาวิทยาลัย
facultate	วิทยาลัย
facultate	มหาวิทยาลัย
facultate	คณาจารย์
facultate	คณะ
rome	โรม
radacini	รากฐาน
radacini	ราก
radacini	รากฐาน
radacini	ราก
saraci	คนจน
saraci	ยากจน
regulamentul	ระเบียบ
randy	randy
versiunile	เวอร์ชัน
versiunile	เวอร์ชั่น
far	ประภาคาร
seven	seven
seven	เจ็ด
dorita	ต้องการ
pasarea	นก
pasarea	เบิร์ด
tei	ปูน
tei	มะนาว
vaduva	แม่หม้าย
vaduva	หม้าย
vaduva	หม้าย
vaduva	แม่หม้าย
vaduva	หม้าย
vaduva	แม่หม้าย
vaduva	หม้าย
caseta	เทป
musical	มิวสิค
fericit	สุขใจ
fericit	ดีใจ
fericit	แฮปปี้
patriei	มาตุภูมิ
poze	ภาพถ่าย
poze	รูปภาพ
poze	รูป
poze	รูป
poze	แม่ค้า
procent	เปอร์เซนต์
procent	เปอร์เซ็นต์
procent	เปอร์เซ็นต์
sodiu	โซเดียม
prenume	สกุล
prenume	นามสกุล
prinde	จับ
valdemar	valdemar
lut	เคลย์
lut	ดิน
istria	istria
raspandire	แพร่
raspandire	กระจาย
liberty	เสรีภาพ
liberty	liberty
cetatenia	สัญชาติ
cetatenia	พลเมือง
nice	สวย
atasat	แนบ
atasat	แนบ
spada	ดาบ
ciuperci	เห็ด
ciuperci	เห็ด
performante	ประสิทธิภาพ
pakistan	ปากีสถาน
profesoara	คุณครู
profesoara	อาจารย์
profesoara	ครู
éditions	éditions
solide	ทึบ
solide	ของแข็ง
solide	มั่นคง
solide	solid
solide	แข็ง
artificiala	เทียม
artificiala	ประดิษฐ์
artificiala	เทียม
artificiala	ประดิษฐ์
banks	ธนาคาร
banks	แบงค์
aluminiu	อะลูมิเนียม
generali	ขุนพล
adige	adige
generic	ทั่วไป
flacara	ไฟ
flacara	ไฟ
flacara	ไฟ
grupari	กลุ่ม
dinti	ฟัน
nod	เงื่อน
nod	ปม
geniu	อัจฉริยะ
brand	ยี่ห้อ
brand	แบรนด์
coltul	มุม
cuplu	คู่
cuplu	คู่รัก
concursuri	แข่งขัน
conditie	เงื่อนไข
conditie	สภาพ
grey	เทา
cartiere	ย่าน
cartiere	เขต
stand	ยืน
stand	stand
stand	ทน
stand	นั่ง
sanse	กาศ
sanse	โอกาส
sanse	กาศ
sanse	โอกาส
ward	ward
ward	วอร์ด
organisme	ร่างกาย
consul	กงสุล
iarba	หญ้า
iarba	วัชพืช
iarba	กัญชา
iarba	หญ้า
iarba	วัชพืช
iarba	กัญชา
saga	saga
arestarea	จับกุม
hart	ฮาร์ท
hart	ฮาร์ต
vanzarea	จำหน่าย
vanzarea	ขาย
bella	bella
chitarist	กีตาร์
sociologie	สังคมวิทยา
variabila	ตัวแปร
variabila	ตัวแปร
antrenat	ฝึก
grecesc	กรีก
sabia	ดาบ
proiectarea	ดีไซน์
proiectarea	ออกแบบ
costurile	ต้นทุน
semnate	เซ็น
vai	หุบเขา
atingand	แตะ
geometrie	เรขาคณิต
notele	เกรด
calde	อบอุ่น
calde	อุ่น
clienti	ลูกค้า
clienti	ลูกค้า
clienti	ลูกค้า
calul	ม้า
unghi	มุม
piacenza	piacenza
madagascar	มาดากัสการ์
relativa	สัมพันธ์
relativa	ญาติ
examenul	สอบ
examenul	ข้อสอบ
operatie	ศัลยกรรม
operatie	ผ่าตัด
voivodina	vojvodina
copaci	ต้นไม้
urs	แบก
urs	หมี
plantele	พืช
rick	ริค
rick	ริก
cafea	กาแฟ
profesional	professional
profesional	วิชาชีพ
ferma	farm
ferma	ไร่
ferma	ฟาร์ม
ferma	farm
ferma	ไร่
ferma	ฟาร์ม
urmate	ตาม
ivanovici	ivanovich
dosarul	โฟลเดอร์
click	คลิก
rama	กรอบ
rama	เฟรม
rama	พระราม
rama	กรอบ
rama	เฟรม
afganistan	อัฟกานิสถาน
miles	ไมลส์
miles	ไมล์
sfinte	ศีล
sfinte	ศักดิ์สิทธิ์
impactul	impact
trentino	trentino
ouest	ouest
designer	designer
southern	ใต้
demografice	ประชากรศาสตร์
demografice	ประชากรศาสตร์
inlocui	แทนที่
inlocui	แทน
teoriile	ทฤษฎี
adeseori	บ่อย
adeseori	มัก
adeseori	บ่อยๆ
orientarea	ปฐมนิเทศ
modificate	แก้ไข
variantele	ตัวแปร
vorbim	คุย
vorbim	พูด
experimente	ทดลอง
divizata	หาร
bratul	แขน
bratul	arm
aurul	ทอง
aurul	โกลด์
aurul	ทองคำ
litera	จดหมาย
australiei	australia
australiei	ออสเตรเลีย
violent	รุนแรง
joyce	จอยซ์
joyce	จอยส์
delle	delle
regiunilor	ภูมิภาค
genetica	พันธุกรรม
genetica	พันธุกรรม
genetica	กรรมพันธุ์
genetica	พันธุกรรม
genetica	กรรมพันธุ์
colegiu	วิทยาลัย
colegiu	มหาวิทยาลัย
nucleu	หลัก
nucleu	แกน
nucleu	เคอร์เนล
nopti	ค่ำคืน
nopti	คืน
nopti	ค่ำคืน
nopti	คืน
increderea	มั่นใจ
proiectata	ออกแบบ
rap	แร็พ
decan	ดีน
decan	คณบดี
surorile	สองพี่น้อง
nepot	หลาน
doamne	อัลลอฮ์
doamne	พระเจ้า
doamne	อัลลอฮฺ
indirect	อ้อม
pure	บริสุทธิ์
episoadele	ตอน
floare	ดอกไม้
floare	flower
miezul	หลัก
miezul	แกน
concrete	คอนกรีต
miros	กลิ่น
mortal	มรณะ
movila	เนิน
dog	หมา
dog	หมาก
dog	สุนัข
verificare	เช็ค
verificare	ตรวจ
expresii	วลี
mobilier	เฟอร์นิเจอร์
fund	ก้น
fund	ตูด
fund	ก้น
fund	ตูด
rai	สวรรค์
rai	ไร่
rai	rai
teritorial	หวง
teritorial	อาณาเขต
factorii	ปัจจัย
bucata	ท่อน
bucata	ชิ้น
bucata	พีซี
bucata	พีซ
bucata	ชิ้น
bucata	พีซี
bucata	พีซ
suplimentar	พิเศษ
oase	กระดูก
oase	โบนส์
oase	กระดูก
oak	โอ๊ค
profesorii	ครู
craig	เคร็ก
craig	เคร
atomi	อะตอม
obiceiul	นิสัย
palace	วัง
palace	ราชวัง
palace	พระราชวัง
rain	เรน
rain	ฝน
depozit	โกดัง
depozit	มัดจำ
vegas	vegas
oficiul	สำนักงาน
oficiul	ออฟฟิศ
traficul	จราจร
suspendat	ระงับ
seniori	อาวุโส
seniori	senior
avansata	ก้าวหน้า
badea	badea
aplicatie	แอพพลิเคชัน
aplicatie	แอป
aplicatie	แอพ
inconjoara	ล้อม
inconjoara	ล้อม
liberale	เสรีนิยม
conturi	บัญชี
izolate	ฉนวน
izolate	แยก
joi	พฤหัส
joi	พฤหัสฯ
joi	พฤหัสบดี
unice	เอกลักษณ์
urata	ขี้เหร่
urata	ขี้เหร่
fanii	แฟนๆ
mecanism	กลไก
talie	เอว
talie	waist
distribuite	แชร์
amor	amor
ace	ace
bonus	โบนัส
tradare	กบฏ
tradare	กบฏ
scrieti	เขียน
scrieti	เขียน
atomica	อะตอม
atomica	ปรมาณู
atomica	อะตอม
atomica	ปรมาณู
adaptarea	ดัดแปลง
calda	อบอุ่น
calda	อุ่น
yves	yves
seminte	ธัญพืช
seminte	เมล็ด
seminte	seed
seminte	เมล็ด
seminte	ธัญพืช
seminte	เมล็ด
constitutionale	รัฐธรรมนูญ
ponta	ponta
demonstra	สาธิต
lajos	lajos
grecilor	กรีก
intelectuala	ปัญญา
bond	พันธบัตร
bond	สายใย
bond	บอนด์
bond	พันธะ
subsol	ใต้ถุน
genereaza	สร้าง
ram	ราม
ram	พระราม
knight	ไนท์
knight	อัศวิน
paine	ขนมปัง
paine	ขนมปัง
radacinile	รากฐาน
radacinile	ราก
heights	ไฮท์
apreciata	ชื่นชม
apreciata	ซาบซึ้ง
instanta	ศาล
instanta	สำนัก
ghidul	คู่มือ
ghidul	แนวทาง
salvarea	ไถ่บาป
salvarea	ออม
exteriorul	ภายนอก
duncan	แคน
legume	ผัก
legume	ผัก
etiopia	เอธิโอเปีย
polul	เสา
simptome	อาการ
prestigiu	บารมี
potasiu	โพแทสเซียม
telecomunicatii	โทรคมนาคม
telecomunicatii	โทรคมนาคม
browser	เบราว์เซอร์
aburi	steam
nor	เมฆ
client	ลูกค้า
client	ลูกค้า
olimpiada	โอลิมปิก
olimpiada	โอลิมปิก
realizand	ตระหนัก
fibre	ไฟเบอร์
fibre	เส้นใย
reia	ต่อ
ritmul	จังหวะ
relevante	เกี่ยวข้อง
virus	ไวรัส
calciu	แคลเซียม
descriu	บรรยาย
descriu	อธิบาย
croata	โครเอเชีย
aripile	ปีก
dor	ปรารถนา
dor	คิดถึง
dor	มิส
dor	พลาด
dor	นางงาม
savant	บัณฑิต
bombe	ระเบิด
martor	พยาน
atletism	กรีฑา
angkor	นคร
locatia	ตำแหน่งที่ตั้ง
locatia	ตำแหน่ง
locatia	ตำแหน่งที่ตั้ง
locatia	ตำแหน่ง
celula	เซลล์
celula	เซลล์
vegetale	ผัก
imbracaminte	เสื้อผ้า
hoarda	กองพล
hoarda	กองพล
explozie	ระเบิด
gala	กาลา
gala	กาลา
piotr	piotr
insarcinata	ท้อง
insarcinata	ท้อง
cristal	ใส
pretioase	ล้ำค่า
referendum	ประชามติ
referendum	มติ
jung	จอง
jung	จุง
umor	ขัน
interesati	สนใจ
criminal	อาชญากร
criminal	อาชญากรรม
unitar	unitary
triunghi	สามเหลี่ยม
uite	มอง
uite	ดู
pink	pink
pink	ชมพู
pink	สีชมพู
progresiv	ก้าวหน้า
popoarele	ชนชาติ
bai	ไบ
bai	ไป๋
carbune	ถ่าน
carbune	ถ่านหิน
carbune	ถ่าน
carbune	ถ่าน
carbune	ถ่านหิน
carbune	ถ่าน
cabinet	ตู้
valuri	คลื่น
legislativa	นิติบัญญัติ
happy	สุขใจ
happy	ดีใจ
happy	แฮปปี้
glob	globe
glob	ลูกโลก
separa	แยก
esentiala	สำคัญ
gat	คอ
gat	คอร์
gat	คอ
gat	คอง
gat	ต้นคอ
gat	คอ
gat	gat
gat	คอร์
gat	คอ
gat	คอง
gat	ต้นคอ
dura	โหด
vaucluse	vaucluse
controleaza	ควบคุม
controleaza	คอนโทรล
intelectuale	ปัญญา
redir	redir
afacerea	ธุรกิจ
afacerea	กิจการ
regate	อาณาจักร
maximum	สูงสุด
cad	cad
canto	ร้อง
ceremonie	พิธีการ
ceremonie	พิธี
cupe	cups
cupe	ถ้วย
porumb	ข้าวโพด
porumb	ข้าวโพด
buddha	พระพุทธเจ้า
standardul	มาตรฐาน
lexikon	lexikon
respinge	ปฏิเสธ
dansul	เต้นรำ
dansul	เต้น
agentul	ตัวแทน
agentul	เอเย่นต์
scriind	เขียน
musulmanii	มุสลิม
vaile	หุบเขา
atingerea	แตะ
atingerea	สัมผัส
atingerea	ซึ้ง
ambasadorul	ทูต
minut	นาที
aprovizionare	จัดหา
calcar	หินปูน
jin	จิน
blu	blu
blu	บลู
arborele	ต้น
arborele	ต้นไม้
porecla	ฉายา
porecla	ฉายา
oferita	เสนอ
genetic	พันธุกรรม
cole	โคล
ascunse	ซ่อน
torres	ทอร์เรส
stralucitoare	เปล่งปลั่ง
stralucitoare	เปล่งปลั่ง
carnea	เนื้อ
comunicarea	สื่อสาร
martori	พยาน
continentul	ทวีป
lan	ลาน
lan	เอียน
postale	ไปรษณีย์
revolte	จลาจล
africane	แอฟริกา
virgin	เวอร์จิน
virgin	จิ้น
afi	afi
premierul	พรีเมียร์
premierul	premier
fix	แก้
fix	แก้ไข
fix	ซ่อม
fix	ตายตัว
fix	ซ่อมแซม
periculos	อันตราย
disciplina	วินัย
disciplina	วินัย
astronomice	ดาราศาสตร์
phil	ฟิลล์
phil	ฟิล
avantaje	ข้อดี
raw	ดิบ
raw	ดิบๆ
raw	raw
calugarii	พระ
informat	แจ้ง
inot	ว่าย
inot	ว่าย
blocare	ล็อก
blocare	ล็อค
vite	วัว
vite	ปศุสัตว์
interpret	ล่าม
piept	อก
piept	หน้าอก
piept	หีบ
piept	อก
presiuni	กดดัน
finlandeza	ฟินแลนด์
consolidarea	consolidation
six	หก
six	six
inel	แหวน
inel	วงแหวน
inel	ring
inel	ริง
orar	ตาราง
orar	กำหนดการ
criteriu	เกณฑ์
dello	dello
qing	ชิง
ursul	แบก
ursul	หมี
ritual	พิธีกรรม
ted	เทด
ted	เท็ด
steag	ธงชาติ
steag	ธง
analize	วิเคราะห์
pierd	แพ้
pierd	เสีย
mecanismul	กลไก
comandata	บัญชา
uscate	แห้ง
uscate	แล้ง
uscate	แห้งๆ
uscate	แห้ง
tang	ถัง
egiptene	อียิปต์
multumit	พอใจ
cutie	box
cutie	กล่อง
cutie	ช่อง
mor	ตาย
compromis	ประนีประนอม
causa	causa
procedeu	กระบวนการ
paza	รปภ
paza	รปภ
experimentale	ทดลอง
sad	เศร้าๆ
sad	เศร้า
taie	กรีด
taie	คัท
taie	ตัด
urmari	แทร็ก
urmari	แทร็ค
img	img
pura	บริสุทธิ์
pura	บริสุทธิ์
legislativ	นิติบัญญัติ
conservatoare	อนุรักษนิยม
lacurile	ทะเลสาบ
crystal	ใส
identifica	ระบุ
identifica	ระบุ
implicata	เกี่ยวข้อง
cabana	กระท่อม
cabana	กระท่อม
cabana	โดยสาร
cabana	กระท่อม
cabana	โดยสาร
subteran	ใต้ดิน
fixa	ตายตัว
fixa	ซ่อมแซม
grenoble	grenoble
islamul	อิสลาม
orga	อวัยวะ
orga	ออร์แกน
orga	อวัยวะ
orga	ออร์แกน
suna	โทร
suna	โทร
pisica	แคท
pisica	แมว
pisica	แคท
pisica	แมว
declin	ปฏิเสธ
dante	dante
suflete	วิญญาณ
luarea	การพา
fra	fra
flux	ฟีด
flux	ไหล
flux	กระแส
flux	ลำธาร
innsbruck	innsbruck
patrie	มาตุภูมิ
arhiducesa	archduchess
cavalerii	อัศวิน
practici	ฝึก
practici	ซ้อม
practici	ฝึกฝน
wrestlemania	wrestlemania
motoarele	เครื่องยนต์
drepte	ตรง
divertisment	บันเทิง
obiceiuri	นิสัย
obiceiuri	ศุลกากร
vitamina	วิตามิน
vitamina	vitamin
radar	เรดาร์
copac	ต้น
copac	ต้นไม้
marti	อังคาร
marti	marti
marti	อังคาร
multimedia	มัลติมีเดีย
infinit	อนันต์
infinit	infinity
infinit	อนันต์
laser	เลเซอร์
proaspat	สด
proaspat	สดๆ
proaspat	สดชื่น
proaspat	สด
proaspat	สดๆ
proaspat	สดชื่น
invinsa	พ่าย
rapoarte	รายงาน
pachet	แพ็คเกจ
pachet	แพ็ค
pachet	ฝูง
pachet	แพค
pachet	แพ็คเกจ
mercury	ปรอท
stanisław	stanisław
che	che
pasiune	กิเลส
pasiune	ตัณหา
lane	เลน
inlocuitor	แทนที่
inlocuitor	ทดแทน
darmstadt	darmstadt
speed	ความเร็ว
mergand	เดิน
wind	สายลม
wind	ลม
cucerita	พิชิต
parametri	พารามิเตอร์
credincios	ศรัทธา
frica	กลัว
frica	fear
frica	กลัว
frica	กลัว
frica	fear
dezbateri	โต้วาที
rotterdam	rotterdam
ingusta	แคบ
actualizat	อัพเดท
bonn	bonn
campioni	แชมเปี้ยน
intelept	ฉลาด
celebra	ดัง
tribut	ส่วย
tribut	บรรณาการ
solida	ทึบ
solida	ของแข็ง
solida	มั่นคง
solida	solid
solida	แข็ง
gradini	สวน
rudele	ญาติๆ
rudele	ญาติ
sentiment	รู้สึก
sentiment	feeling
lup	หมาป่า
audi	audi
józef	józef
campuri	ฟิลด์
campuri	ช่อง
costul	ต้นทุน
cavalerilor	อัศวิน
diviziune	ดิวิชั่น
comic	การ์ตูน
eticheta	แท็ก
eticheta	ป้าย
eticheta	ป้าย
eticheta	แท็ก
amandoua	ทั้ง
amandoua	ทั้ง
curtis	ติส
solul	ดิน
sweet	หวานๆ
sweet	หวาน
moschee	มัสยิด
tisa	tisza
curaj	ไส้
curaj	กล้า
varfuri	peaks
kreis	kreis
grace	พระคุณ
lanturi	โซ่
moale	นิ่ม
moale	อ่อน
moale	นุ่ม
utrecht	utrecht
tipurile	ชนิด
tipurile	ประเภท
lagare	ค่าย
melbourne	melbourne
michele	michele
trans	trans
aducerea	การนำ
norvegiana	นอร์เวย์
jucate	เล่น
tensiunea	ตึงเครียด
tensiunea	ตึง
democratica	ประชาธิปไตย
maiorul	เมเจอร์
steel	เหล็ก
baie	ห้องน้ำ
baie	อ่างอาบน้ำ
baie	อาบ
editarea	แก้ไข
marimi	ขนาด
marimi	ขนาด
hussain	hussain
celulelor	เซลล์
mia	mia
birouri	สำนักงาน
birouri	ออฟฟิศ
reprezentantul	ตัวแทน
grosime	หนา
grosime	หนาๆ
grosime	หนา
sas	sas
racheta	จรวด
racheta	ขีปนาวุธ
racheta	จรวด
hardware	ฮาร์ดแวร์
tiger	tiger
tiger	เสือ
tiger	เสือก
ten	ten
ten	สิบ
plaja	ชายหาด
plaja	หาด
plaja	ชายหาด
plaja	หาด
sophia	โซเฟีย
definirea	นิยาม
carintia	carinthia
tokio	โตเกียว
castello	castello
cultivate	โต
salveaza	บันทึก
salveaza	ประหยัด
salveaza	บันทึก
salveaza	ประหยัด
bourg	bourg
asiatice	เอเชีย
asiatice	บอล
add	เพิ่ม
experiente	ประสบการณ์
experiente	ประสบการณ์
mase	มวล
mase	มวลชน
intelectual	ปัญญา
mongolia	มองโกเลีย
moarta	ตาย
balcanice	balkan
guatemala	กัวเตมาลา
clinic	คลินิก
elimina	ขจัด
elimina	ลบ
stinga	ซ้าย
stinga	เหลือ
metalic	โลหะ
metalic	เหล็ก
bomba	ระเบิด
bomba	ระเบิด
aïn	aïn
dureri	ปวด
ipoteze	hypotheses
ipoteze	สมมติฐาน
ipoteze	สมมุติฐาน
chimia	เคมี
porturi	พอร์ต
matusa	ป้า
matusa	น้า
matusa	ป้า
matusa	ป้า
matusa	น้า
sai	ไทร
sai	ทราย
eds	eds
piete	ตลาด
mhz	เมกะเฮิรตซ์
hochei	ฮอกกี้
avocatul	ทนายความ
avocatul	ทนาย
eye	ดวงตา
eye	สายตา
eye	ตา
dal	ดาล
permisiune	อนุญาต
reggio	reggio
salbatic	wild
salbatic	ดุดัน
salbatic	เถื่อน
salbatic	wild
salbatic	ดุดัน
salbatic	เถื่อน
heroes	วีรบุรุษ
heroes	heroes
heroes	ฮีโร่
gaeta	gaeta
confuzie	สับสน
canadiana	แคนาดา
caterina	caterina
douasprezece	twelve
demografica	ประชากรศาสตร์
mecanicii	กลศาสตร์
mecanicii	กลไก
beat	เมา
sculpturi	ประติมากรรม
proteine	โปรตีน
proteine	โปรตีน
tunel	อุโมงค์
salonic	thessaloniki
mingea	ลูกบอล
mingea	บอล
issn	issn
trimiterea	ส่ง
kai	kai
kai	ไค
extinse	ขยาย
popp	popp
infobox	infobox
stabil	เสถียรภาพ
stabil	มั่นคง
excelent	เลิศ
rude	ญาติๆ
rude	ญาติ
apreciate	ชื่นชม
apreciate	ซาบซึ้ง
musca	ฟลาย
musca	บิน
musca	กัด
kara	คาร
kara	คารา
parametrii	พารามิเตอร์
muntean	highlander
iubita	แฟน
iubita	แฟน
respectat	นับถือ
treisprezece	thirteen
gnu	gnu
maritimes	maritimes
elibereaza	ปล่อย
pasiunea	กิเลส
pasiunea	ตัณหา
lemnul	วูด
lemnul	ไม้
chitaristul	กีตาร์
sentimentul	รู้สึก
sentimentul	feeling
latino	ละติน
benfica	benfica
bang	ปัง
bang	แบง
connor	คอนเนอร์
hat	หมวก
victima	เหยื่อ
victima	เหยื่อ
dificile	ยาก
incarcat	โหลด
incarcat	โหลด
shanghai	เซี่ยงไฮ้
bon	บอ
bon	บอน
bon	bon
finlandez	ฟินแลนด์
venind	ที่มา
bea	ดื่ม
bea	บี
lagar	ค่าย
schimbata	เปลี่ยน
chinezi	จีน
israelul	อิสราเอล
periculoase	อันตราย
artificiale	เทียม
artificiale	ประดิษฐ์
replica	จำลอง
replica	จำลอง
lin	หลิน
pole	เสา
micro	micro
micro	ไมโคร
maya	maya
maya	มายา
subfamilia	subfamily
inchide	ปิด
inchide	ใกล้
inchide	ปิด
inchide	ใกล้
tipice	ทั่วไป
cluburile	คลับ
cluburile	สโมสร
cluburile	ดอกจิก
cluburile	จิก
fondurile	กองทุน
bolile	โรค
mitul	ตำนาน
substantiv	นาม
verb	กริยา
afacere	ธุรกิจ
afacere	กิจการ
accesibile	ย่อมเยา
bit	บิต
bit	กัด
bit	bit
voice	เสียง
osul	กระดูก
antarctica	แอนตาร์กติกา
chei	กุญแจ
prietena	แฟน
prietena	แฟน
prietena	friend
prietena	เพื่อน
culturile	พืชพันธุ์
culturile	พืช
market	ตลาด
adunate	สะสม
evitarea	เลี่ยง
pericolul	อันตราย
mall	มอลล์
mall	ห้าง
clay	เคลย์
clay	ดิน
underground	ใต้ดิน
eroii	วีรบุรุษ
eroii	heroes
eroii	ฮีโร่
limite	ขอบเขต
sedinta	นั่ง
sedinta	เซสชั่น
sedinta	เซสชัน
sondaj	โพล
sondaj	โพลล์
sondaj	สำรวจ
bafta	bafta
olympic	โอลิมปิค
olympic	โอลิมปิก
fanilor	แฟนๆ
ceai	ชา
poli	poly
loveste	ฮิต
loveste	ตี
loveste	ถล่ม
loveste	ชน
loveste	จีบ
coreeana	เกาหลี
domenico	domenico
clinica	คลินิก
clinica	คลินิก
clinica	คลินิก
imens	ใหญ่
aprecieri	ถูกใจ
atomice	อะตอม
atomice	ปรมาณู
bran	รน
poeziile	กลอน
intrerupt	ขัดจังหวะ
declaratii	คำแถลง
declaratii	statement
declaratii	คำแถลง
declaratii	statement
gustul	รส
gustul	ชิม
gustul	รสนิยม
gustul	รสชาติ
chen	เฉิน
yang	ยาง
yang	หยาง
yang	แหยง
yang	แยง
bagdad	แบกแดด
electricitate	ไฟฟ้า
imbunatatiri	ปรับปรุง
astronomul	ดาราศาสตร์
buganda	buganda
indice	ดัชนี
chan	จัน
chan	ชาน
lucy	lucy
obiceiurile	นิสัย
asumat	สันนิษฐาน
zum	zum
dezbatere	โต้วาที
virtutea	คุณธรรม
stravechi	โบราณ
balcanica	balkan
angajeaza	จ้าง
angajeaza	จ้าง
internazionale	internazionale
campaniile	แคมเปญ
ninja	นินจา
mainz	mainz
wikipedii	wikipedias
metan	มีเทน
geologie	ธรณีวิทยา
monedele	เหรียญ
grame	กรัม
inelul	แหวน
inelul	วงแหวน
inelul	ring
inelul	ริง
kill	สังหาร
kill	ฆ่า
proteste	ประท้วง
burton	burton
confirmata	ยืนยัน
berna	เบิร์น
sudan	ซูดาน
ereditar	กรรมพันธุ์
slovaci	slovaks
tub	ท่อ
tub	หลอด
fotomodel	โมเดล
fotomodel	รุ่น
fosile	ฟอสซิล
fosile	ซากดึกดำบรรพ์
fosile	ดึกดำบรรพ์
fosile	ฟอสซิล
fosile	ซากดึกดำบรรพ์
muschi	กล้าม
muschi	moss
muschi	กล้าม
muschi	กล้าม
minune	marvel
minune	สงสัย
minune	wonder
clanul	ตระกูล
clanul	เผ่า
verdi	verdi
albumele	อัลบั้ม
cartierele	ย่าน
doisprezece	twelve
rico	rico
nas	nas
nas	นาส
nas	จมูก
triumf	triumph
geometria	เรขาคณิต
profetul	ศาสดา
bust	หน้าอก
bust	bust
divort	หย่า
forever	forever
ureche	หู
leader	ผู้นำ
coast	ชายฝั่ง
coast	ฝั่ง
cereri	คำขอ
vienna	เวียนนา
poster	โปสเตอร์
inteligent	ฉลาด
inteligent	ฉลาด
moi	นิ่ม
moi	อ่อน
moi	นุ่ม
wikidata	wikidata
int	int
meta	meta
factorul	factor
factorul	ตัวประกอบ
factorul	ปัจจัย
borgo	borgo
etichetat	แท็ก
costum	ชุด
costum	สูท
tesut	เนื้อเยื่อ
tesut	เนื้อเยื่อ
helena	เฮเลนา
focuri	นัด
kings	กษัตริย์
kings	ราชา
provizii	เสบียง
wiener	ไส้กรอก
vanduta	ขาย
cererile	คำขอ
gmt	gmt
miercuri	พุธ
somn	นอน
somn	หลับ
farul	ประภาคาร
sincer	จริงใจ
sincer	ซื่อสัตย์
ascunsa	ซ่อน
ascunsa	ซ่อน
amedeo	amedeo
oglinda	กระจกเงา
oglinda	กระจก
oglinda	กระจกเงา
oglinda	กระจก
pdl	pdl
blake	เบลค
blake	เบลก
blake	ลค
cutia	box
cutia	กล่อง
cutia	ช่อง
femela	หญิง
femela	หญิง
umar	ไหล่
umar	ไหล่
gest	น้ำใจ
zhang	จาง
subiectele	หัวข้อ
hohenstaufen	hohenstaufen
dictionnaire	dictionnaire
dreams	ฝัน
asociere	สมาคม
fixat	ตายตัว
fixat	ซ่อมแซม
corn	แตร
genera	สร้าง
singuri	ลำพัง
durerea	ปวด
fum	ควัน
proiectate	ออกแบบ
generalii	ขุนพล
falsa	เท็จ
falsa	ปลอม
falsa	แกล้ง
falsa	ปลอม
falsa	เท็จ
falsa	ปลอม
put	เหม็น
colonizarea	นิคม
calugarul	บวช
pronume	สรรพนาม
controversata	แย้ง
civic	พลเมือง
civic	civic
bucurie	joy
bucurie	จอย
munitie	ยุทธภัณฑ์
munitie	กระสุน
dosar	แฟ้ม
dosar	โฟลเดอร์
abordarea	เข้าหา
mozaic	โมเสก
autobuz	รถเมล์
coduri	รหัส
masters	มาสเตอร์
temporara	ชั่วคราว
temporara	ชั่วคราว
pachetul	แพ็คเกจ
temperaturile	อุณหภูมิ
cleveland	cleveland
apreciaza	ซาบซึ้ง
voturile	โหวต
inamicul	ข้าศึก
inamicul	ศัตรู
verifica	เช็ค
verifica	ตรวจ
verifica	ยืนยัน
verifica	เช็ค
verifica	ตรวจ
listclass	listclass
ingineri	วิศวกร
musulmanilor	มุสลิม
femelele	สตรี
dictator	เผด็จการ
vantul	สายลม
vantul	ลม
vantul	สายลม
vantul	ลม
stabila	เสถียรภาพ
stabila	มั่นคง
reed	รีด
aprobata	อนุมัติ
fraza	วลี
fraza	ประโยค
fraza	วลี
tematica	ธีม
tematica	ธีม
