年	año
輕浮	frívolo
輕浮	frívola
無止境	interminable
無止境	interminables
無止境	infinitas
貯存	almacén
貯存	almacenaje
貯存	almacenamiento
蓄水池	cisterna
比目魚	lenguado
比目魚	halibut
弘樹	hiro
講課	ponencias
講課	conferencias
講課	charlas
講課	conferencia
講課	cátedra
房地	premisas
房地	locales
包租	charter
包租	chárter
包租	carta
包租	fletado
蓋世太保	gestapo
辯證	dialéctica
釘子	uña
釘子	uñas
釘子	clavo
釘子	nails
釘子	clavos
釘子	uñas
腹膜	peritoneal
手續費	cuota
手續費	honorarios
手續費	tasa
手續費	tarifas
手續費	tasas
手續費	honorarios
乳製品	lecheras
乳製品	lácteos
乳製品	lácteo
洋娃娃	muñeco
洋娃娃	muñeca
洋娃娃	muñecas
洋娃娃	muñecos
劉海	flequillo
欽佩	admiración
肺泡	alveolar
飛盤	frisbee
互助會	fraternidad
遊民	vagabundo
睡蓮	lirios
紅利	bonos
紅利	extra
紅利	bonus
紅利	bono
紅利	bonificación
紅利	dividendo
紅利	dividendos
紅利	bonificaciones
紅利	primas
紅利	bonos
紅利	dividendos
電導	conductividad
枕木	durmientes
時髦	funky
時髦	descarada
時髦	descarado
時髦	atrevida
離合器	embrague
鍀	tecnecio
吊環	tings
敵手	adversario
指尖	yemas
雲母	mica
籃子	canasta
籃子	basket
籃子	carrito
籃子	cesto
籃子	cesta
籃子	cestas
籃子	canastas
雙唇	labios
仇敵	enemigos
仇敵	haters
仇敵	detractores
髂	ilíaca
溶化	fundido
溶化	derretir
溶化	fundir
銻	antimonio
迷你裙	minifalda
馴鹿	renos
馴鹿	reno
馴鹿	caribú
包頭	baotou
親屬關係	parentesco
創造性	creatividad
創造性	creativa
創造性	creative
創造性	creativos
創造性	creativo
三輪車	triciclos
三輪車	triciclo
親和	afinidad
鹽酸	clorhidrato
斷線	desconectados
斷線	desconectado
斷線	desconectada
海狸	castores
微量元素	micronutrientes
皮包	bolso
皮包	cartera
皮包	bolso
皮包	cartera
皮包	bolsa
皮包	monedero
偽科學	pseudociencia
臥室	habitaciones
臥室	dormitorios
臥室	alcoba
臥室	recámara
臥室	dormitorio
親密關係	intimidad
親密關係	cercanía
親密關係	proximidad
不健康	insalubres
謙卑	humildes
謙卑	humilde
謙卑	humillado
謙卑	humildad
耳塞	tapones
叛國罪	traición
含羞草	mimosa
皮帶	correa
皮帶	cinto
皮帶	cinturón
點綴	adornado
點綴	embellecido
點綴	adornado
小指	pinky
小指	meñique
謙虛	pudor
謙虛	modestia
謙虛	humildes
謙虛	humilde
謙虛	modesta
謙虛	modesto
謙虛	modestos
信譽	credibilidad
信譽	fama
信譽	renombre
信譽	reputación
強項	fortalezas
纖維素	celulosa
集權	centralización
廚具	utensilios
弔唁	condolencias
弔唁	condolencia
煎餅	tortitas
煎餅	panqueques
煎餅	panqueques
煎餅	panqueque
遊蕩	errante
遊蕩	vagando
遊蕩	errantes
遊蕩	vagar
遊蕩	vagancia
餵養	alimentación
餵養	alimentando
餵養	alimentarse
磧	morrena
台階	escalón
台階	step
台階	paso
嘶	hiss
嘶	silbido
菠菜	espinacas
菠菜	espinaca
悄悄地	silenciosamente
悄悄地	tranquilamente
煮沸	hirviendo
煮沸	ebullición
煮沸	hervir
煮沸	hierve
煮沸	hervir
煮沸	ebullición
豆類	judías
豆類	habichuelas
豆類	frijoles
豆類	frijol
豆類	granos
毒癮	adicción
毒癮	adicciones
結腸	colón
結腸	colon
千里眼	clarividente
鞋底	suelas
鞋底	soles
印染	tintura
印染	teñido
印染	tintes
印染	tinte
囊腫	quiste
雷管	detonador
雷管	detonadores
薯條	papas
薯條	patatas
薯條	fichas
薯條	chips
臭鼬	mofeta
漿果	bayas
漿果	moras
漿果	baya
漿果	berry
漿果	bayas
糖原	glucógeno
手淫	masturbarse
手淫	masturbación
睪丸	testículo
睪丸	testículos
解藥	antídoto
碳氫化合物	hidrocarburos
碳氫化合物	hidrocarburos
囤積	acaparamiento
申請書	aplicacion
申請書	solicitud
申請書	aplicación
申請書	aplicaciones
申請書	solicitudes
蒙蔽	cegado
殺菌	bactericida
逝者	fallecida
逝者	fallecidos
逝者	difuntos
逝者	fallecido
潛水員	buzo
潛水員	buzos
累贅	onerosos
內分泌	endocrinos
隱約	indistintamente
隱約	vagamente
聚苯乙烯	poliestireno
公平性	equidad
公平性	imparcialidad
公平性	justicia
宣洩	catarsis
禁閉	encierro
禁閉	confinamiento
禁閉	reclusión
救生員	salvavidas
框框	bastidor
框框	marco
框框	frame
荒淫	lujurioso
荒淫	libertinaje
楊柳	sauces
顫動	fibrilación
累了	cansada
累了	cansados
累了	cansancio
累了	cansado
科倫坡	colombo
責怪	culpa
責怪	culpas
責怪	culpar
手藝	artesanía
手藝	embarcaciones
最壞	peores
最壞	peor
閹黨	camarilla
歌妓	cortesana
兒科	pediátricos
兒科	pediátrico
兒科	pediátrica
兒科	pediatría
兒科	pediatría
兒科	pediátrico
兒科	pediatra
兒科	pediátricos
兒科	pediátrica
兒科	pediatría
兒科	pediatría
呱	curandero
保費	primas
保費	premium
保費	prima
髮夾	horquilla
粗魯	grosera
粗魯	maleducado
粗魯	grosero
粗魯	groseros
粗魯	descortés
嘟	pitido
嘟	beep
嘟	bip
切線	tangente
牽引力	tracción
聖詩	salmo
聖詩	salmos
純化	purificar
純化	purificada
純化	purificado
純化	purificar
純化	purifica
純化	purificar
純化	purificación
純化	purificación
耗散	disipación
面紗	velo
面紗	veil
面紗	velos
跛	cojera
跛	cojo
跛	lame
便秘	estreñimiento
撫慰	confort
撫慰	comodidad
撫慰	comfort
撫慰	consuelo
撫慰	calmante
撫慰	relajante
自給	dietas
自給	subsistencia
厭氧	anaeróbica
誓詞	juramento
誓詞	juramentos
誓詞	votos
木筏	balsa
木筏	balsas
胸膛	tórax
胸膛	cofre
胸膛	pecho
小菜	platillo
小菜	plato
彎彎	curva
彎彎	bend
彎彎	doblar
米妮	minnie
敗血症	sepsis
枷鎖	grilletes
枷鎖	yugo
白樺	birch
合意	consentido
合意	consensuado
合意	consensual
潤滑劑	lubricantes
潤滑劑	lubricante
潤滑劑	lubricante
潤滑劑	lubricantes
潤滑油	lubricantes
潤滑油	lubricante
潤滑油	lubricante
收據	recibo
收據	recepción
收據	ingresos
收據	recibos
腓骨	peroné
釙	polonio
域外	extraterritorialidad
域外	extraterritoriales
域外	extraterritorial
謎語	acertijo
謎語	acertijos
謎語	adivinanzas
詩意	poético
詩意	poética
碳化物	carburo
產婦	materno
產婦	maternal
產婦	materna
產婦	maternidad
逗號	coma
逗號	comas
逗號	comas
解凍	deshielo
簧片	reed
簧片	caña
鸝	oriole
沈沒	hundiendo
沈沒	hundirse
沈沒	hundimiento
沈沒	hundido
沈沒	hundidos
沈沒	hundido
沈沒	sumergido
沈沒	hundidos
流離失所	desplazada
流離失所	desplazado
流離失所	desplazadas
流離失所	desplazados
流離失所	desplazamiento
流離失所	desplazamientos
流離失所	desplazamientos
挑逗	burlas
挑逗	tease
挑逗	provocadora
算盤	ábaco
疏漏	omisión
奈緒子	naoko
蘆薈	aloe
瓊脂	agar
判斷力	sentencia
判斷力	sentencia
判斷力	juicio
判斷力	discernimiento
鼓聲	batería
鼓聲	bidones
鼓聲	tambores
偏執	paranoico
偏執	paranoicos
偏執	paranoica
偏執	paranoia
偏執	paranoia
黃麻	yute
猿猴	simios
百靈	alondra
藥理	farmacológica
藥理	farmacología
塌方	aplastante
塌方	desprendimiento
塌方	deslizamientos
貓王	elvis
勺子	cuchara
胡蘿蔔	zanahoria
胡蘿蔔	zanahoria
胡蘿蔔	zanahorias
蛤蜊	almeja
蛤蜊	almejas
打賭	apostar
打賭	apuesta
打賭	bet
打賭	apuesto
電解質	electrolito
電解質	electrolitos
營房	barracón
營房	barracas
營房	barraca
營房	cuarteles
營房	barracones
營房	cuartel
痴迷	obsesión
痴迷	obsesionada
痴迷	obsesionado
痴迷	obsesionados
週數	semanas
朱麗葉	julieta
腳印	huella
腳印	pisadas
腳印	huellas
喜鵲	urraca
草叢	césped
草叢	hierba
草叢	pasto
掃描器	escáner
掃描器	escáner
掃描器	escáneres
瀰漫	difuso
瀰漫	difusa
鑽孔	perforaciones
鑽孔	perforación
鑽孔	taladro
陰險	insidiosa
巨集	macros
頭皮	cabellera
船艙	cabaña
船艙	camarote
船艙	cabina
標定	demarcadas
獎杯	trofeo
獎杯	trofeos
神職	sacerdocio
哈密瓜	melón
樹冠	dosel
哎呀	uy
哎呀	oops
哎呀	ups
論斷	afirmación
蔑視	desacato
蔑視	desprecio
蔑視	menosprecio
蔑視	desdén
露水	rocio
露水	rocío
增值稅	iva
咕嚕	gollum
披肩	chal
壓縮機	compresor
壓縮機	compresores
酒鬼	borracho
聚合酶	polimerasa
惡臭	hedor
警徽	placa
警徽	insignia
污點	manchas
污點	mancha
污點	contaminada
污點	contaminado
手風琴	acordeón
鈀	palladium
押韻	rima
押韻	rima
押韻	rimas
尺碼	tamaños
尺碼	tallas
凝集	aglutinación
報應	retribución
報應	karma
貧瘠	estériles
貧瘠	estéril
受孕	concibe
受孕	concebir
受孕	concepción
靈巧	destreza
書包	mochila
預謀	premeditado
預謀	premeditación
嗓子	garganta
嗓子	voice
嗓子	voz
悔恨	remordimiento
悔恨	arrepentimiento
悔恨	remordimientos
育種	cría
育種	reproductores
育種	crianza
育種	reproducción
食慾	apetito
碧瑤	baguio
孔徑	abertura
孔徑	apertura
慢跑	correr
姑息	apaciguamiento
嗎啡	morfina
毛衣	suéter
毛衣	jersey
毛衣	sudadera
女同志	lesbiana
女同志	lesbianas
回扣	sobornos
回扣	rebaja
皮疹	erupción
皮疹	sarpullido
重讀	releer
邊框	fronteras
邊框	bordes
邊框	fronterizo
邊框	fronteriza
邊框	frontera
邊框	fronteras
邊框	borde
安眠藥	hipnótico
必需品	necesidades
必需品	imprescindibles
必需品	essentials
必需品	esenciales
必需品	esencial
世仇	enemistad
世仇	feudo
新陳代謝	metabolismo
新陳代謝	metabolismo
新陳代謝	metabólica
同謀	cómplice
同謀	cómplices
同謀	cómplice
同謀	complicidad
扭傷	esguince
扳手	llave
傢具	mobiliario
傢具	muebles
傢具	mueble
痴情	enamoramiento
觸電	electrocución
聖歌	himno
聖歌	canto
齋戒	ayunar
齋戒	ayunas
齋戒	ayuno
站著	stand
汽油彈	napalm
脫衣舞	franja
脫衣舞	tira
脫衣舞	tiras
脫衣舞	striptease
脫衣舞	strip
惡霸	abusadores
惡霸	matones
惡霸	matón
惡霸	abusador
閒暇	esparcimiento
閒暇	ocio
可敬	honorable
可敬	honorables
可敬	venerable
魚種	especies
魚種	especie
尼科西亞	nicosia
幫會	club
幫會	garrote
幫會	discoteca
可讀性	legibilidad
損害賠償	daños
損害賠償	indemnización
絲襪	medias
絲襪	medias
絲襪	medias
絲襪	calcetín
剛毅	fortaleza
採礦業	minero
採礦業	minería
串列	serie
串列	serial
鼻涕	moco
鼻涕	mocos
鞦韆	oscilaciones
鞦韆	columpios
鞦韆	balanceo
鞦韆	columpio
鞦韆	swing
鷚	bisbita
斷頭台	guillotina
斷頭台	andamio
硫酸鹽	sulfato
乳豬	cerditos
乳豬	lechones
賴索托	lesotho
兩院制	bicameral
托運	remesa
托運	consignación
托運	envio
托運	cargamento
托運	envío
托運	envíos
認領	reclamado
認領	reclamó
認領	reclamadas
認領	alegó
認領	reclamada
認領	reclamo
認領	reclamar
認領	reclamación
認領	reivindicación
辛迪加	sindicado
辛迪加	sindicato
十項全能	decatlón
曆書	efemérides
鼻炎	rinitis
課外	extracurriculares
拂曉	alba
拂曉	dawn
拂曉	amanecer
反托拉斯	antimonopolio
掃帚	escobas
掃帚	escoba
累犯	reincidencia
洗浴	bañarse
偷看	vistazo
錄音機	grabador
錄音機	registrador
錄音機	grabadora
反手	revés
靈敏度	sensibilidad
查考	chacao
雜項	varios
雜項	diversos
寄養	foster
還款	reembolso
凌亂	desordenada
凌亂	desordenado
脈搏	pulso
隱士	reclusa
隱士	recluido
隱士	recluso
隱士	ermitaño
鋨	osmio
喜慶	festiva
喜慶	festivo
喜慶	festivos
藍芽	bluetooth
時辰	hora
華爾茲	vals
紫羅蘭	violet
紫羅蘭	violeta
紫羅蘭	violetas
紫羅蘭	violetas
危難	angustia
危難	aflicción
拋光	pulido
拋光	pulir
拋光	pulido
水電站	dam
水電站	presa
水電站	embalse
水電站	represa
水電站	dique
東山再起	regreso
卡其	caqui
腦膜炎	meningitis
鋯	circonio
小氣	tacaño
韌性	tenacidad
韌性	resiliencia
韌性	resistencia
衣櫃	armario
衣櫃	ropero
衣櫃	guardarropa
衣櫃	vestuario
衣櫃	armario
衣櫃	clóset
衣櫃	closet
赤足	descalza
赤足	descalzo
赤足	descalzos
胃口	apetito
太陽眼鏡	gafas
伯利恆	belén
分紅	dividendo
分紅	dividendos
豬仔	piggy
豬仔	cerdito
兵卒	empeño
兵卒	peón
罐裝	conservas
罐裝	enlatada
相爭	compitiendo
相爭	competir
有機體	organismo
有機體	organismos
產科	obstetricia
產科	obstétrica
產科	obstetricia
搖頭	smh
傷疤	cicatrices
傷疤	cicatriz
間歇性	intermitente
間歇性	intermitentes
大霧	niebla
大霧	neblina
氣化	gasificación
獨裁政權	dictadura
魚兒	pescado
魚兒	pesca
魚兒	peces
魚兒	pescados
魚兒	pez
氣喘	asma
劃界	delimitación
劃界	delimitación
劃界	demarcación
劃界	delimitación
紙漿	pulpa
馴服	domar
馴服	doma
馴服	domesticado
馴服	domesticado
馴服	tame
馴服	domar
酸味	amargo
酸味	agrio
酸味	agria
恍惚	trance
峰峰	pico
痴呆	demencia
輕蔑	desacato
輕蔑	desprecio
輕蔑	menosprecio
輕蔑	desdén
鼓膜	tímpano
決算	relatos
決算	cuentas
決算	contabilidad
成百上千	cientos
成百上千	centenares
臭蟲	chinches
臭蟲	bicho
臭蟲	insecto
臭蟲	bug
臭蟲	insectos
臭蟲	bugs
臭蟲	bichos
臭蟲	errores
鉍	bismuto
無價	invaluable
無價	inestimable
無價	incalculable
校准	calibrado
校准	calibrar
校准	calibración
校准	calibrado
鯰魚	bagre
汗水	sudor
汗水	sudar
關機	apagado
臟	sucia
臟	sucias
臟	sucios
臟	dirty
臟	sucio
腦炎	encefalitis
訂戶	abonado
訂戶	abonados
訂戶	suscriptores
訂戶	abonados
罪過	pecado
罪過	sin
泥巴	fango
泥巴	lodo
泥巴	barro
破冰船	rompehielos
遇險	angustia
遇險	aflicción
更年期	menopausia
更年期	menopausia
滿文	manchú
手心	palmeras
手心	palmas
冠狀動脈	coronaria
多雲	nublado
防腐劑	conservantes
防腐劑	conservante
防腐劑	conservantes
皺紋	arruga
皺紋	arrugas
皺紋	arrugas
肚臍	ombligo
忙著	ocupada
忙著	ocupado
忙著	ocupados
忙著	ocupadas
宗法	patriarcal
宗法	patriarcales
七月份	julio
退火	recocido
蠱惑	coacción
蠱惑	compulsión
粉塵	polvos
上訪	peticion
上訪	petición
白日夢	soñando
白日夢	ensueño
輸家	perdedora
輸家	perdedor
傳票	citación
傳票	citaciones
傳票	citaciones
傳票	citación
包容性	inclusión
包容性	integrador
包容性	inclusiva
包容性	inclusivo
蛋黃	yema
至高無上	supremacía
至高無上	primacía
發病率	incidencia
發病率	morbilidad
發病率	prevalencia
發病率	predominio
越野賽	bmx
瓶裝	embotellada
瓶裝	embotellado
鐵鍊	cadenas
搖動	balanceo
搖動	sacudida
搖動	batido
搖動	agitar
搖動	sacudir
搖動	shake
拜拜	bye
拜拜	adiós
拜拜	adios
列寧主義	leninismo
枯木	deadwood
探照燈	reflector
晴明	seimei
許諾	promesas
許諾	prometido
許諾	prometer
許諾	promesas
許諾	promesa
許諾	prometen
膚淺	superficial
膚淺	superficiales
膚淺	superficial
筆跡	letra
筆跡	caligrafía
筆跡	escritura
懊悔	remordimiento
懊悔	arrepentimiento
懊悔	remordimientos
剝皮	pelar
薄餅	tortitas
薄餅	panqueques
吸氣	inhalar
吸氣	inhala
做夢	dream
做夢	sueña
做夢	sueño
做夢	ensueño
做夢	soñar
做夢	soñando
做夢	soñar
十誡	decálogo
十誡	mandamientos
敬酒	brindis
敬酒	tostada
敬酒	tostadas
隔膜	diafragma
試點	pilot
試點	piloto
手鐲	pulseras
手鐲	brazaletes
手鐲	brazalete
手鐲	pulsera
手鐲	pulseras
手鐲	brazaletes
手鐲	pulsera
注射器	jeringa
注射器	jeringuilla
注射器	jeringas
注射器	jeringuillas
汽化	vaporización
穩住	constante
神韻	verve
浮華	llamativos
浮華	llamativo
浮華	llamativa
度假勝地	resort
度假勝地	balnearios
度假勝地	resorts
熨斗	planchas
熨斗	irons
熨斗	plancha
政界人士	políticos
政界人士	politicos
誦經	canto
誦經	canto
誦經	cantos
誦經	cantando
阿武	takeshi
廣度	amplitud
廣度	anchura
長袍	albornoz
長袍	túnica
長袍	bata
擴音器	bocinas
擴音器	altavoces
糖蜜	melaza
公訴	acusación
吃醋	celosos
吃醋	celoso
吃醋	celos
吃醋	celosa
矮子	shorty
義氣	fraternidad
義氣	hermandad
感傷	sentimentales
感傷	sentimental
支氣管	bronquial
擔架	camilla
硝酸鹽	nitrato
硝酸鹽	nitratos
億萬富翁	millonario
億萬富翁	multimillonario
億萬富翁	multimillonarios
成就感	plenitud
成就感	cumplimiento
打火機	encendedor
打火機	mechero
供詞	confesiones
桂皮	canela
菜花	coliflor
烤箱	hornos
烤箱	horno
烤箱	estanterías
預付	prepago
預付	prepago
塵土	polvo
嚇人	miedo
嚇人	asusta
嚇人	aterrador
判罪	convicciones
判罪	convicción
判罪	condenas
判罪	convicción
判罪	convencimiento
鼴鼠	topo
鼴鼠	mole
鼴鼠	topos
鼴鼠	lunares
透支	descubiertos
瀆職	malversación
入世	adhesión
多才多藝	versatilidad
多才多藝	versátil
強迫性	coercitivas
強迫性	coacción
強迫性	compulsión
核可	homologación
核可	aprobación
勢頭	ímpetu
勢頭	impulso
汽車旅館	moteles
汽車旅館	motel
汽車旅館	moteles
鴴	chorlito
充電器	cargador
充電器	cargadores
鬥牛士	torero
鬥牛士	torero
鬥牛士	matador
美洲獅	cougar
美洲獅	puma
癱	parálisis
癱	paralizada
癱	paralizado
癱	paralítico
雲杉	spruce
雲杉	abeto
血紅蛋白	hemoglobina
腎炎	nefritis
千卡	kcal
幻燈片	diapositivas
幻燈片	deslizar
幻燈片	desliza
幻燈片	tobogán
幻燈片	diapositiva
幻燈片	presentación
幻燈片	diapositivas
隨身聽	walkman
貧民區	gueto
貧民區	ghetto
貧民區	tugurios
貧民區	barrios
壁爐	chimenea
船夫	barquero
十進位	decimal
十進位	decimales
製成品	manufacturas
製成品	manufactura
製成品	fabrica
壓碎	aplastante
壓碎	aplastando
壓碎	aplastamiento
壓碎	trituración
壓碎	aplastada
壓碎	aplastados
壓碎	aplastado
開心果	pistacho
翠鳥	kingfisher
姨媽	tía
姨媽	tita
姨媽	tía
姨媽	tia
編目	catálogo
編目	catalogo
編目	catálogos
編目	catalogación
不倒翁	roly
動蕩	turbulencias
動蕩	turbulencia
動蕩	agitación
天鵝絨	terciopelo
天鵝絨	velvet
刀柄	empuñadura
勞頓	lawton
批發商	mayorista
批發商	mayoristas
批發商	mayoristas
曲軸	cigüeñal
被綁	atados
被綁	atado
被綁	empatados
被綁	atadas
被綁	até
獵槍	escopeta
臉紅	rubor
臉紅	rubor
戲服	disfraces
戲服	trajes
戲服	vestuario
戲服	disfraces
戲服	disfraz
戲服	traje
戲服	vestuario
箭號	flecha
箭號	arrow
偏轉	deformación
偏轉	desviación
脫軌	descarrilar
脫軌	descarrilamiento
切碎	rallado
旅費	viajar
旅費	viajes
旅費	viaje
長生不老	inmortalidad
燒焦	carbonizado
電鍍	galvanoplastia
越野車	todoterreno
越野車	suv
越野車	camioneta
鞋匠	zapatero
冒號	colón
冒號	colon
定居點	asentamiento
定居點	liquidación
定居點	asentamientos
定居點	liquidaciones
垃圾箱	basurero
垃圾箱	contenedor
燕尾服	esmoquin
女權主義	feminismo
女權主義	feminismo
女權主義	feminista
女權主義	feministas
無味	insípido
薩那	sana
消瘦	desperdiciando
休會	aplazamiento
微波爐	microondas
膽汁	bilis
罪惡感	culpable
罪惡感	culpa
罪惡感	culpas
罪惡感	culpabilidad
巴馬科	bamako
手工藝品	artefactos
手工藝品	artesanía
手工藝品	manualidades
手工藝品	artesanías
手工藝品	artesanía
手工藝品	artesanías
手工藝品	artesanía
手工藝品	manualidades
手工藝品	artesanías
酸酸	amargo
酸酸	agrio
酸酸	agria
唇齒	labiodental
特異性	especificidad
針織	tejiendo
針織	tejer
針織	tejido
掃雷	desminado
核反應堆	reactores
核反應堆	reactor
刺痛	hormigueo
鞋類	calzado
木琴	xilófono
最糟	peores
最糟	peor
連貫性	coherencia
連貫性	consistencia
連貫性	coherencia
先決條件	requisitos
先決條件	requisito
點字	braille
頑抗	recalcitrantes
濟南市	jinan
排他性	exclusividad
排他性	exclusivo
排他性	exclusiva
排他性	exclusivas
排他性	exclusivos
排他性	exclusividad
排他性	excluyentes
排他性	excluyente
多汁	jugosa
多汁	jugoso
藥典	farmacopea
篤志	atsushi
仿生	biónico
施肥	fertilizantes
施肥	abono
施肥	abonos
施肥	fertilizante
施肥	fecundación
施肥	fertilización
手提包	bolso
手提包	cartera
手提包	bolso
手提包	cartera
手提包	bolsa
手提包	monedero
手提包	bolsos
手提包	carteras
勞軍	uso
神權	teocrático
枕骨	occipital
絕育	esterilización
絕育	esterilización
縮影	epítome
縮影	microcosmos
公設	postulado
公設	postular
秒數	segundos
公證	notarial
公證	notarial
桌布	mantel
武庫	arsenal
武庫	arsenales
拒收	rechazos
乳液	loción
毛蟲	oruga
風笛	gaita
雨衣	gabardina
雨衣	impermeable
止痛藥	analgésicos
止痛藥	calmante
止痛藥	analgésico
稿子	manuscrito
稿子	manuscritos
撥號	dial
撥號	marcar
品嘗	degustación
品嘗	cata
清償	liquidado
陳設	mobiliario
謬論	falacias
謬論	falacia
溢價	premium
溢價	prima
血跡	sangre
血跡	blood
多氯聯苯	pcb
多氯聯苯	pcb
鴻溝	divida
鴻溝	divisoria
鴻溝	dividir
鴻溝	divide
鴻溝	divide
寒戰	escalofríos
寒戰	escalofrío
離棄	abandonado
閃擊	blitz
飛行船	dirigible
籠子	jaula
籠子	jaulas
籠子	cage
籠子	jaulas
收歸國有	nacionalizado
收歸國有	nacionalización
胡蘿蔔素	caroteno
被子	edredón
被子	cobija
被子	manta
被子	edredón
被子	colcha
庸俗	vulgar
庸俗	vulgares
鋼絲	alambre
鋼絲	wire
鋼絲	alambres
不經意	inadvertidamente
電鋸	motosierra
晚飯	cenas
晚飯	cenar
晚飯	cena
懦夫	cobardes
懦夫	cobarde
直腸	recto
直腸	rectal
遘	gou
壁壘	obstáculos
壁壘	barreras
沙沙	sasha
掌櫃	tendero
垂涎	codiciado
本體論	ontología
規勸	exhorto
規勸	exhortar
顫抖	escalofrío
顫抖	temblar
顫抖	temblar
顫抖	temblando
顫抖	temblor
雜音	soplo
雜音	murmullo
氣餒	desalentado
遞送	entrega
遞送	parto
遞送	entregas
焦急	ansiosa
焦急	ansiosos
焦急	ansioso
示警	avisos
示警	advertencias
屈指可數	puñado
皮層	corteza
蚱蜢	saltamontes
蚱蜢	saltamontes
創業者	emprendedor
創業者	empresaria
創業者	emprendedores
創業者	emprendedora
創業者	empresario
創業者	emprendedores
創業者	empresarios
陰天	nublado
陰天	nublado
皮炎	dermatitis
唇膏	labial
偽證	perjurio
馬虎	descuidado
馬虎	descuidada
長處	fortalezas
長處	ventajas
雞姦	sodomía
鴨嘴獸	ornitorrinco
毛額	gross
毛額	asqueroso
毛額	brutos
毛額	bruto
頹廢	decadente
頹廢	decadencia
把戲	truco
把戲	trick
帳單	facturas
帳單	facturación
萵苣	lechuga
蟲子	insectos
蟲子	bugs
蟲子	bichos
蟲子	errores
髖	hip
髖	cadera
數數	conde
數數	cuenta
數數	recuento
匯編	recopilación
匯編	compilación
匯編	compilaciones
字跡	letra
字跡	caligrafía
字跡	escritura
項圈	cuello
項圈	collar
鐿	iterbio
冶煉	fundición
燒酒	soju
不均衡	desiguales
不均衡	desigual
不均衡	irregular
不均衡	desequilibrada
不均衡	desequilibrado
伯母	tía
伯母	tita
脾臟	bazo
沾染	contaminación
凝視	mirada
預兆	presagio
預兆	augurio
預兆	presagio
預兆	presagios
預兆	augurio
車頭燈	faros
閒話	chismosa
閒話	chisme
閒話	chismes
鋼筆	bolígrafo
鋼筆	boli
鋼筆	pen
鋼筆	pluma
鋼筆	cercados
鋼筆	corrales
鋼筆	bolígrafos
鋼筆	plumas
利害關係	estacas
出汗	sudando
出汗	sudor
出汗	sudar
出汗	sudor
出汗	sudar
阪本	sakamoto
杏樹	albaricoque
煉油	refinar
煉油	refinamiento
煉油	refinado
煉油	refino
玩世不恭	cínico
玩世不恭	cínica
玩世不恭	cínicos
索賠	reclamo
索賠	reclamar
索賠	reclamación
索賠	reivindicación
口譯	interprete
口譯	intérpretes
口譯	intérprete
口譯	interpretación
口譯	intérpretes
酒窩	hoyuelos
桑給巴爾	zanzíbar
怠慢	desaire
人工授精	inseminación
顴骨	pómulos
營養素	nutrientes
營養素	nutrientes
日光浴	bronceado
耳語	susurros
耳語	susurro
耳語	susurros
耳語	susurra
禍害	azote
禍害	flagelo
禍害	plaga
禍害	lacra
山雞	pollito
山雞	pollos
山雞	gallina
山雞	pollo
失水	deshidratación
鬧鬼	embrujada
鬧鬼	perseguido
鬧鬼	embrujado
間歇	intervalo
間歇	intermitente
間歇	intermitentes
露頭	afloramiento
吉普賽	gitana
吉普賽	gitanos
吉普賽	gitano
吉普賽	gitanos
子宮頸	cérvix
㹴	terrier
百日咳	pertussis
百日咳	ferina
寡頭	oligarquía
專橫	mandona
奴才	servil
奴才	minion
奴才	siervo
奴才	secuaces
脫臼	dislocado
天文館	planetario
血紅素	hemo
驢子	asno
驢子	donkey
驢子	burro
驢子	burros
凳子	taburete
凳子	heces
凳子	taburetes
凳子	heces
皰疹	herpes
登記處	registro
登記處	secretaría
推土機	excavadoras
推土機	bulldozer
推土機	excavadora
嫁接	injerto
嫁接	injertos
點頭	asiente
點頭	asienta
支氣管炎	bronquitis
肥胖症	obesidad
輪換	rotación
措詞	fraseo
消化不良	indigestión
水蛭	sanguijuelas
水蛭	sanguijuela
水蛭	sanguijuelas
收件人	destinatario
收件人	beneficiario
收件人	receptor
收件人	destinatario
收件人	receptores
收件人	beneficiarios
收件人	destinatarios
突發事件	contingencias
突發事件	imprevistos
蓖麻	castor
無法無天	lawless
眼皮	párpados
眼皮	párpados
眼皮	párpado
模稜兩可	ambiguo
模稜兩可	ambigua
模稜兩可	ambiguas
煎蛋	tortilla
超聲波	ultrasonidos
超聲波	ecografía
超聲波	ultrasonido
超聲波	ultrasónico
超聲波	ultrasonidos
超聲波	ultrasonido
海帶	kelp
海帶	algas
海帶	alga
金剛經	sutra
笑臉	sonriente
笑臉	smiley
橡皮擦	borrador
橡皮擦	goma
透徹	minucioso
誹謗罪	difamación
誹謗罪	calumnias
誹謗罪	difamación
誹謗罪	calumnia
板牙	mater
借款人	prestatarios
借款人	prestatario
借款人	prestatarios
穀類	cereales
穀類	cereales
穀類	cereal
權衡	pesaje
臥鋪	dormilón
臥鋪	durmiente
辰雄	tatsuo
吸管	paja
袖口	puños
明細	desglose
滲漏	fugas
文盲率	analfabetismo
祝願	desea
祝願	deseo
祝願	desearía
祝願	desee
祝願	desea
祝願	deseos
腮腺炎	paperas
起泡	ampollas
沙文主義	chovinismo
捲舌	retrofleja
窺視	peep
四月份	april
四月份	abril
三胞胎	trillizos
轉帳	transferencia
轉帳	transfer
轉帳	traslado
轉帳	traslados
轉帳	traspaso
出納	cajero
出納	caja
出納	cajera
端莊	pudor
端莊	modestia
保險費	primas
