категорія	category
жертви	victim
натуральне	subsistence
лежать	lie
церемонія	ceremony
хімія	chemistry
поема	poem
поема	narrative
світовий	world
комплексів	generations
контакти	contacts
карло	carlo
китайська	chinese
організаціями	organisations
організаціями	agencies
листі	letter
подобається	fond
подобається	like
подобається	likes
сцена	scene
єна	jena
вчився	studied
мільйони	millions
збірок	collections
точку	point
сон	sleep
сон	dream
сон	sung
сон	dreaming
міжнародне	international
заг	zag
збереглося	retained
студент	student
наполеона	napoleon
руку	hand
іванов	ivanov
тими	those
гілка	thread
гілка	branch
документальний	documentary
йозеф	jozef
йозеф	joseph
йозеф	josef
труднощі	difficulties
труднощі	troubles
ріка	river
ріка	rika
справжній	real
випускає	shoots
маленький	little
заміни	wildcard
лариса	larissa
зберігає	saves
суто	clearly
підготував	prepared
калібру	calibre
співпрацю	collaborating
співпрацю	cooperation
лісовий	buff
хлопець	guy
хлопець	boyfriend
грецькі	greek
мексика	mexico
використано	used
глибини	depths
дату	date
каплиці	cartoons
очей	eyes
республік	republics
опубліковані	posted
дрібними	diminishing
модифікація	revision
заборону	ban
глибоко	deep
вірменія	armenia
серйозно	serious
серйозно	seriously
словаччині	slovakia
георг	george
георг	georg
дивно	strangely
дивно	weird
дивно	strange
дивно	odd
наявні	available
італійської	italian
тепла	warm
внутрішня	internal
кожну	each
наше	our
православний	orthodox
відповідність	relevance
відповідність	match
відповідність	matched
показана	shown
показана	displayed
співпраця	collaboration
співпраця	collaborate
венеція	venice
венеція	venezia
конвенції	convention
конвенції	conventions
меморіал	memorial
ендрю	andrew
спектр	spectrum
колорадо	colorado
буття	being
буття	genesis
житла	housings
стів	steve
словника	vocabulary
навіщо	why
конкретних	specific
затока	sinus
затока	gulf
затока	bay
цивільних	civilians
цивільних	civilian
сходження	ascension
сходження	climbing
сходження	climb
піднесення	vowel
агент	agent
паулу	paulo
маріуполь	mariupol
послідовно	subsequently
дітям	kids
росту	growth
обрали	chose
теодор	theodore
теодор	theodor
теодор	théodore
теодор	teodor
аналогічно	similarly
воріт	gates
лот	lot
відповідний	appropriate
відповідний	corresponding
печі	furnaces
фунтів	pounds
вільямс	williams
умовно	tentatively
ціни	prices
алан	alan
сірий	gray
сірий	grey
змія	snake
ризик	risk
спробував	attempted
спробував	tried
мечеть	mosque
гей	gay
кратер	crater
збирання	collecting
збирання	compilation
збирання	compiling
збирання	build
набуває	takes
плавці	swimmers
розпочали	launched
август	augustus
прихильники	supporters
бей	bey
пізнання	enlightenment
бажано	preferably
бажано	desirable
статут	regulations
статут	statute
отримувати	receive
механіка	mechanics
береги	banks
камені	stones
камені	rocks
висловив	expressed
ген	gene
наче	adventurers
мости	bridges
ступені	cascade
ймовірність	probability
атомів	atoms
жовті	lutea
жовті	yellow
повернулася	back
повернулася	returned
дитиною	childish
усунення	elimination
правопис	spelling
залози	glands
залози	gland
іспанська	spanish
придушення	suppression
підрозділу	mascots
представлення	representation
представлення	representations
славу	fame
славу	glory
жовтого	yellow
агентства	agencies
бюджет	budget
чисельністю	gangs
македонія	macedonia
дипломати	diplomats
технологічного	technological
водосховище	reservoir
водяний	water
афіни	athens
струмок	creek
струмок	stream
хотіли	wanted
швидке	quick
швидке	fast
книжка	book
дізнається	hears
завершився	ended
реалізація	implementation
реалізація	implements
реалізація	realisation
реалізація	realization
нащадків	heirs
сімферополь	simferopol
ряди	series
ряди	procession
дін	ding
дін	dean
дін	dene
нещодавно	recently
лісова	wood
лісова	forest
викликала	caused
викликала	called
усть	ust
костянтинович	konstantinovich
брама	gate
доньки	daughters
електронні	electronic
загрозу	menace
загрозу	threat
маршрути	routes
маршрути	journeys
теорема	theorem
звучить	sounds
написи	signs
поглядів	beliefs
адресу	address
алжиру	algiers
алжиру	algeria
турі	turi
александра	alexandra
молекули	molecule
молекули	molecules
кути	corners
кути	angles
міру	measure
значне	high
зала	hall
трек	track
безпека	security
безпека	safety
башта	tower
майк	mike
дністра	dniester
акти	acts
маршрутів	routes
коментарі	comments
реставрації	reclamation
резиденція	residence
кузов	carriage
спеціаліст	specialist
крістіан	christian
крістіан	kristian
подібна	similar
біологія	biology
особливі	specials
особливі	diverse
особливі	special
кваліфікацію	qualifications
тем	themes
тем	topics
тем	themed
яни	gentry
ефекти	effects
садок	garden
виконано	executed
виконано	completed
виконано	done
монреаль	montréal
монреаль	montreal
погодився	agreed
дихання	breathing
визначено	defined
визначено	identified
коаліції	coalition
кордони	boundaries
кордони	borders
хімік	chemist
суперечки	disputes
сади	gardens
словаччина	slovakia
широка	wide
барселона	barcelona
банків	banks
перевірити	test
перевірити	verify
перевірити	validate
перевірити	check
процедури	procedures
процедури	procedure
фахівці	specialists
сильні	strong
зат	zat
стандарту	compliance
планета	planet
включено	included
включено	inclusive
голод	famine
голод	hunger
валерія	valeria
чайковського	tchaikovsky
герельс	gehrels
діапазон	ranges
діапазон	range
вовк	wolf
захистити	protect
кдб	kgb
конте	conte
комісар	commissioner
тобі	toby
ветеранів	veterans
вдалось	could
постанови	constitutions
припинити	cease
припинити	stop
звуки	sounds
око	eye
зон	zones
показників	metrics
карпати	carpathians
ікона	icon
ска	ska
близькі	close
водню	hydrogen
трійці	trinity
кальвадос	calvados
офіцери	officers
зняти	withdraw
темою	topic
темою	subject
зуби	tooth
зуби	teeth
європейські	european
йоганн	johann
адольф	adolphe
адольф	adolph
адольф	adolf
щодня	daily
меті	matty
каміння	rocks
збігається	matches
збігається	same
литва	lithuania
реклами	ads
гірська	mountain
іоанн	john
краків	cracow
краків	krakow
краків	kraków
серп	sickle
прямий	direct
молекул	molecules
гонки	racing
рейнланд	rhineland
ранній	early
підприємець	entrepreneur
іран	iran
алекс	alex
панорама	panorama
довідка	help
поїзди	trains
герби	herbie
блоків	blocks
хлопчик	boy
чарлі	charlie
чарлі	charley
придбання	purchase
невеликими	slight
водія	driver
чин	chin
мотиви	motifs
мотиви	motives
реєстр	registry
простий	simple
простий	plain
відзначається	celebrated
турне	touring
козацька	cossack
труби	pipes
труби	tube
запросив	invited
шотландія	scotia
шотландія	scotland
вбиває	kills
старе	old
коста	costa
коста	kosta
дорогою	darling
стандарти	standards
шер	sher
шер	cher
прибуття	arrival
прибуття	arrivals
дар	dar
активним	active
перегляду	browsing
пілот	pilot
воля	will
воля	wola
назавжди	forever
назавжди	permanently
приводить	concealing
помилка	err
помилка	failure
помилка	failed
помилка	error
помилка	mistake
монтаж	editing
ліцензії	licenses
ліцензії	license
пат	stalemate
пат	pat
епоха	era
регіональний	regional
монумент	monument
коріння	roots
осн	osn
взуття	shoe
взуття	footwear
взуття	shoes
виконавчий	executive
сем	sem
сем	sam
мис	cape
стюарт	stuart
стюарт	stewart
рудольф	rudolph
рудольф	rudolf
тулуб	torso
грала	played
мілана	milana
кременчук	kremenchuk
отаман	ataman
вілла	villa
часопис	magazine
періодично	periodically
магазини	shops
магазини	stores
ельст	elst
баз	baz
баз	buzz
пиво	beer
оболонки	shell
оболонки	shells
війн	wars
сотня	hundred
фігура	figure
статуя	statue
затверджено	approved
прототип	prototype
кислота	acid
джонсон	johnson
грузія	georgia
коментар	comment
поштова	postal
борці	wrestlers
борці	protestors
малюнки	drawings
малюнки	artwork
скасовано	cancelled
скасовано	canceled
крило	wing
прискорення	acceleration
прискорення	accelerate
самці	males
поранених	wounded
жіночого	feminine
визнати	admit
відвідував	visited
смоленська	smolensk
підписали	signed
заводів	factories
жіночі	lady
листів	correspondence
добрий	good
ударів	strokes
ударів	bumps
правові	legal
житло	abode
житло	housing
житло	lodging
наталя	natalia
монте	monte
гриби	mushrooms
гриби	fungi
гриби	mushroom
ілюстрації	illustrations
ілюстрації	illustration
конструктор	constructor
метрополітен	subway
метрополітен	metro
бактерій	bacterial
тривали	lasted
строк	period
строк	periods
затоці	gulf
спеціальність	concentrations
спеціальність	concentration
командувача	commander
фінансової	accountability
внизу	downstairs
внизу	bottom
талант	talent
фази	phase
фази	phases
посадки	landings
подається	chapters
іспанської	spanish
хіт	hit
хіт	heath
вершин	summits
вершин	peaks
засновника	progenitor
турки	turks
активна	active
керувати	manage
меч	sword
лорд	lord
комунікації	communication
привід	reason
привід	drive
встановлюється	installs
встановлюється	establishing
боги	gods
боги	deity
руслан	ruslan
тимчасовий	temporary
тимчасовий	provisional
тимчасовий	temp
шахта	shaft
кімнати	rooms
зберігати	preserve
зберігати	maintain
зберігати	store
походять	evolved
христос	christos
христос	christ
позначає	marks
аргумент	argument
свердловин	cementing
біле	white
європу	europe
єдність	unity
марино	marino
відкрити	open
кім	kim
натрію	sodium
представництва	ambassadors
представництва	representations
офіс	office
поширюється	distributed
народилась	born
джексон	jackson
популярні	popular
популярні	trending
гірнича	mining
зупинки	stop
зупинки	stops
кавказ	caucasus
повертає	returns
градусів	degrees
особливе	special
потреба	need
річна	annual
позаду	behind
оригінальний	original
руська	ruska
руська	ruthenian
педро	pedro
тейлор	taylor
переселення	trek
мексиці	mexico
присутність	presence
захищає	protects
призвела	resulted
призвела	caused
коваленко	kovalenko
біллі	billy
біллі	billie
трапляється	happens
греки	greeks
орг	orgues
біг	ran
біг	big
біг	running
біг	runner
тлумачення	interpretation
тлумачення	confusing
стіні	wall
елементом	element
шарль	charles
типовий	default
типовий	typical
януковича	yanukovych
лідери	leaders
удосконалення	improvement
узбекистану	uzbekistan
диску	disk
викликали	called
архітекторів	architects
фредерік	frederik
фредерік	frederick
фредерік	frédéric
середина	mid
смак	taste
леді	ladies
леді	lady
альфа	alpha
джей	jay
протоки	straits
протоки	tiran
просить	begging
анатолія	anatolia
альберта	alberta
панелі	dockers
панелі	docks
панелі	panels
хлопці	guys
хлопці	lads
манш	manche
організувати	organize
організувати	organise
воєвода	voivode
подано	gives
сайти	sites
сайти	websites
світлі	light
світлі	afternoons
ракета	rocket
ракета	missile
приніс	brought
фактори	factors
фактори	factor
виявити	detect
кліп	clip
андреа	andrea
когось	someone
когось	somebody
підходить	suitable
підходить	fit
вівтар	altarpiece
вівтар	altar
грецька	hellenic
грецька	greek
судом	judged
дисципліна	discipline
частота	rate
частота	frequency
зведено	summarized
конкретні	specific
потяг	train
афганістану	afghanistan
гвінея	guinea
персоналу	personnel
запити	requests
метри	meters
метри	metres
подачі	feeds
євгенія	eugenia
виробництвом	producing
особлива	special
особлива	custom
важкий	heavy
важкий	rough
важкий	hard
важкий	devote
естонія	estonia
подання	submitted
технологічний	technological
хрещення	baptism
магазинів	shops
професійно	vocational
професійно	professionally
вуха	ears
втілення	implementing
джейн	jane
рідна	native
позитивні	positive
позитивні	favourable
опублікований	published
поразка	defeat
багаті	rich
багаті	wealthy
фердинанд	ferdinand
сильним	strong
нік	nick
нік	nik
набрав	scored
антонія	antonia
співробітництво	cooperation
ясно	okay
ясно	illuminated
водні	water
водні	aquatic
німецькій	deutsch
вірджинія	virginia
знали	knew
рене	rené
рене	renee
рене	rene
печера	cave
ода	oda
ода	ode
джиммі	jimmie
джиммі	jimmy
винахідник	inventor
важлива	important
бажанням	desires
пояснює	explains
експорт	exports
експорт	export
ден	dan
ден	deng
ден	dun
ден	den
стародавні	ancient
братства	fellowship
потому	later
робочий	work
робочий	working
патріарх	patriarchate
патріарх	patriarch
розповідь	story
носять	wearing
вал	val
коваль	blacksmith
коваль	kowal
коваль	koval
дистанції	distance
зняття	withdrawals
зняття	expenditure
зняття	withdrawal
вважалося	considered
приїхав	arrived
приїхав	came
обставини	circumstances
галичина	galicia
електричний	electrical
електричний	electric
трагедії	tragedies
філадельфія	philadelphia
аргентині	argentina
автобуси	buses
піхота	infantry
ситуацій	situations
оголосили	announced
жанейро	janeiro
лідія	lidia
лідія	lydia
стояла	booked
голодомор	holodomor
простягається	stretches
міс	miss
антоній	antony
антоній	antoni
готові	ready
кер	kare
стіл	table
стіл	desk
поєднанні	conjunction
посад	posad
люксембург	luxembourg
автономії	palestine
судів	courts
полонених	prisoners
кальцію	calcium
священиків	priesthood
брак	lack
людовик	louis
людовик	ludovic
партією	acceptable
ернст	ernst
потрібен	needed
потрібен	required
будапешт	budapest
вибух	blast
вибух	explosion
вибух	exploding
продовжувати	continue
продовжувати	proceeding
коливань	hesitation
медична	medical
картки	cards
засади	fundamentals
засади	principles
територіальних	territorial
стверджують	claim
бета	beta
лікарі	doctors
поїзд	train
копії	copies
шарів	layers
королівська	royal
національне	national
білки	protein
білки	squirrels
визначені	defined
хати	house
будівельні	building
вираз	expression
рідкісні	rare
бійці	fighters
синтез	fusion
синтез	synthesis
уроки	lessons
хокей	hockey
квітка	flower
дзеркало	mirror
дієго	diego
кіт	kit
кіт	cat
сайтів	sites
зупинити	stop
промисловий	industrial
складності	difficulty
австрійська	austrian
говорив	spoke
боб	bob
погляду	glance
траси	trace
метра	hips
лабораторія	laboratory
критерій	criterion
критерій	criteria
задача	dining
задача	problem
екрани	screens
адміністратори	admins
судячи	judging
камера	chamber
камера	camera
вкл	incl
ленінград	leningrad
чоловічий	male
організований	organised
весна	spring
кубків	caps
вручну	manual
вручну	manually
бостон	boston
телескоп	telescope
падає	falling
спільні	shared
розміщена	housed
менеджер	manager
карлос	carlos
нігерії	nigeria
університети	universities
марса	marsa
втекти	escape
конституційного	constitutional
опитування	surveys
опитування	polls
опитування	survey
опитування	polling
опитування	poll
принципі	susceptible
анастасія	anastasia
організм	organism
готелі	hotels
попередньо	pre
сухий	dry
далекого	distant
раптово	suddenly
відхилення	deviation
відхилення	detour
огайо	ohio
крейсер	cruiser
скло	glass
скло	windshield
аргументів	arguments
прийняті	accepted
величезні	huge
зазначив	listed
матриці	matrices
матриці	matrix
гіпотеза	conjecture
гіпотеза	hypothesis
кафедрою	pulpit
клод	claude
закликав	urges
викликають	narcolepsy
необхідний	needed
необхідний	required
необхідний	essential
препарати	drug
поєднує	combining
зменшити	reduce
зменшити	decrease
зменшити	shrink
політехнічний	polytechnic
адвокат	attorney
адвокат	lawyer
сортів	varieties
передає	transmitting
прямі	straight
прямі	direct
аравії	arabia
візерунок	pattern
ока	oka
сара	sarah
сара	sara
ледь	belated
живий	alive
нба	nba
патрік	patrick
патрік	patrik
наступне	next
джузеппе	giuseppe
сервер	server
переніс	rearrange
префектура	prefecture
тенденції	trends
тенденції	trending
святослав	sviatoslav
виріс	grown
дівчата	girls
паливо	fuel
побудували	built
кон	kon
кон	cohn
кон	con
молоко	milk
спів	singing
спів	chant
багатий	rich
офіційне	official
водоспад	waterfall
водоспад	falls
етапів	phases
атлас	atlas
екологічної	ecological
собак	dogs
акули	shark
суди	courts
росію	russia
взаємодія	engagement
взаємодія	interaction
взаємодія	interacting
маршал	marshall
маршал	marshal
іноземні	foreign
початковий	initial
електронів	electrons
концентрація	concentration
малу	malu
частки	particles
висновки	conclusions
висновки	conclusion
видалити	remove
видалити	delete
продовжується	continued
рухається	moves
обмежена	limited
обмежена	bounded
низький	low
пане	sir
редагувати	edit
господар	innkeeper
властивість	property
розповіді	stories
соло	solo
вино	wine
визнана	acknowledged
тома	toma
тома	thomas
тома	tom
кінг	king
жорж	georges
розум	mind
копія	copy
створене	generated
створене	created
історичне	historical
втрата	loss
діва	virgo
діва	virgin
діва	deva
діва	damsel
філософи	philosophers
регіональні	regional
рослинність	vegetation
пістолет	pistol
пістолет	gun
делегації	delegation
свідомість	consciousness
свідомість	minds
сум	sorrows
сум	gloom
сум	sum
бронза	bronze
герцогство	duchy
шах	shah
буг	buh
активне	active
комуністів	communism
чудово	great
авіаносець	carrier
рекомендації	suggested
рекомендації	recommendations
рекомендації	suggestions
захищати	protect
тест	test
тест	quiz
притулок	shelter
притулок	refuge
виробляє	produces
лоб	forehead
аудиторії	audiences
аудиторії	audience
рас	ras
відповідальний	responsible
апостола	apostle
двосторонній	duplex
двосторонній	bidirectional
супутники	satellites
супутники	moons
кодування	encoding
кодування	coding
кодування	encodings
миколай	nicholas
миколай	mikołaj
зникли	gone
петров	petrov
банки	banks
банки	jars
банки	cans
олія	oil
ніс	nose
литовський	lithuanian
корсика	corse
корсика	corsica
допомагав	helped
зустрічає	meets
пройшло	elapsed
мороз	frost
спільний	shared
спільний	mutual
політичне	political
бомбардування	bombardment
бомбардування	bombing
левицький	anatol
шалон	chalon
лікарські	medicinal
ілліч	ilyich
бакеу	bacău
зоології	vertebrate
єпископів	bishops
вікно	window
кінцівки	limb
кінцівки	limbs
поразок	failures
внз	hsv
внз	college
чеський	bohemian
чеський	český
ніл	neil
мирослав	mirosław
мирослав	miroslav
доступний	available
доступний	accessible
показ	showing
показ	display
максимум	maximum
марсель	marseille
марсель	marcel
сопрано	soprano
відкривається	opening
передали	ceded
активісти	activists
речовина	matter
речовина	substance
технологічних	technological
рак	rak
рак	cancer
рак	fulfillment
обмежений	restricted
обмежений	limited
запропонували	offered
руками	hands
густав	gustav
тамара	tamara
цікава	entertaining
цікава	ventriloquist
склади	syllables
склади	warehouses
методики	techniques
установа	organization
установа	organisation
установа	institution
пенальті	penalty
емігрував	emigrated
пошта	mail
поколінь	generations
вулицями	streets
комі	komi
облік	accounting
оборона	defense
репресії	repression
чиї	whose
відмовитися	abandon
фелікс	felix
фелікс	félix
білоруська	belarusian
йшов	walked
показаний	displayed
введений	entered
нікому	anyone
конкурсів	competitions
адміністратором	administrator
кара	kara
кара	cara
логіка	logic
кур	cour
кур	cours
лісами	forests
мгц	mhz
фонди	funds
успадкував	inherited
автомобільні	automotive
розуму	wit
розділені	separated
мерт	meurthe
четверте	fourth
місцезнаходження	whereabouts
місцезнаходження	location
представництво	dealership
прагне	keen
спортсмен	athlete
класичний	classic
навчається	studying
відповів	replied
надавати	authorized
підручників	manuals
схили	slopes
грамоти	manuscript
кухні	kitchen
більшістю	majority
струм	current
валюта	currency
передмістя	suburb
володимиром	volodymyr
вулкан	volcano
зібрати	collect
зібрати	gather
зібрати	build
обслуговує	serves
творами	dealer
залежать	depend
законодавство	legislation
гітлера	hitler
етнічна	ethnic
плями	spots
фотографія	photography
фотографія	photograph
відкриває	opens
катання	skating
спр	spr
піаніст	pianist
археолог	archaeologist
провідні	vascular
фактор	factor
здобути	accumulate
унії	mound
козацької	cossack
заміна	replacing
заміна	replace
заміна	replacement
стебла	stems
парафія	parish
сталася	occurred
навряд	barely
навряд	hardly
детально	detail
пуату	poitou
страви	dishes
енді	andy
розчину	solute
франків	francs
авторитет	prestige
авторитет	authority
пересування	move
пересування	moving
носив	worn
курган	kurgan
кітт	kitt
відбувався	cieszyn
ландшафтний	landscape
сходи	stairs
сходи	staircase
ціле	integer
помилково	mistakenly
пошани	honour
можливий	likely
успіння	assumption
розділення	fork
розділення	splitting
розділення	split
розділення	separation
даніель	daniel
даніель	danielle
смуг	lanes
ями	hole
секунди	seconds
ваша	your
юридична	legal
терористів	terrorists
ентоні	anthony
ентоні	antony
білл	bill
руда	redhead
руда	ore
орел	eagle
введена	entered
пюї	puits
пюї	puy
швидкий	quick
швидкий	fast
миколаєва	mykolaiv
ефіопії	ethiopia
муз	muz
грибів	fungi
цифри	digits
цифри	numbers
активістів	activists
запропоновано	offered
потужний	powerful
письмо	alphabet
письмо	syllabary
герцеговини	herzegovina
сьогодення	present
танці	dance
танці	dances
танці	dancing
азербайджан	azerbaijan
власники	owners
власники	ownership
вимогу	requirement
четверта	fourth
справжні	real
справжні	legit
монако	monaco
цінні	valuable
статуї	statues
сформована	formed
анджелесі	angeles
обмежень	restrictions
коні	horses
коні	kony
ритм	rhythm
зубів	implant
служать	worship
ставиться	treats
суші	sushi
спроб	trials
спроб	attempts
спроб	tries
келлі	kelly
келлі	kelley
лівії	libya
атака	attack
повторно	reuse
алла	alla
болота	marshes
філармонії	philharmonie
таємниці	secrets
вечір	evening
енн	ann
обкладинки	cover
обкладинки	covers
валь	val
приватна	private
черепахи	turtle
черепахи	turtles
кит	whale
плід	fruit
споживачів	consumer
споживачів	consumers
другом	friend
дівчину	girl
фільмографія	filmography
реформа	reform
потоків	streams
директорів	directors
граючи	playtime
григорівна	gutman
спадщину	succession
молдові	moldova
підписано	signed
екологічна	environmental
екологічна	ecological
лисенко	lysenko
ростов	rostov
нквд	nkvd
микита	nicky
микита	nikita
стіна	wall
чан	chang
чан	chan
чан	jang
сомалі	somalia
сомалі	somali
лангедок	languedoc
квебек	quebec
вдало	successful
вдало	cleaned
польське	polish
леонардо	leonardo
фінансово	financially
френсіс	francis
френсіс	frances
розпорядженні	disposal
профілю	profile
зруйнований	demolished
фонтан	fontana
фонтан	fountain
ставок	pond
турнірів	tournaments
знайшла	found
