kategória	kategória
navrhnutý	megtervezett
navrhnutý	javasolt
využívať	kihasználják
matt	matt
prijali	elfogadva
prijali	elfogadott
prijali	elfogadta
sledovať	pálya
sledovať	vágány
sledovať	nyomon
sledovať	óra
sledovať	vigyázz
sledovať	követni
sledovať	kövesd
editor	szerkesztője
editor	szerkesztő
editor	zeneszerző
organizátor	szervező
organizátor	szervező
organizátor	szervezők
hrdinov	hősök
vyvinutý	fejlett
vyvinutý	fejlesztett
vyvinutý	kifejlesztett
vyvinutý	kidolgozott
vyvinutý	fejlődött
vyvinutý	fejlődtek
vyvinutý	evo
agentúry	ügynökség
agentúry	hivatalok
agentúry	ügynökségek
predná	front
predná	eleje
laurence	laurence
audio	audio
audio	hang
debut	debütáló
rose	rózsa
rose	rose
nezávislý	független
nezávislý	önálló
nezávislý	függetlenek
predstavený	bemutatott
horský	hegyen
horský	hegyi
horský	hegy
horský	hegyek
predaja	eladások
predaja	eladás
predaja	értékesítés
predaja	értékesítési
cár	cár
princípy	alapelvei
princípy	elvek
princípy	alapelvek
albrecht	albrecht
súhlasím	egyetértek
okraj	edge
okná	windows
okná	ablakok
okná	ablak
colorado	colorado
čiary	line
čiary	sor
čiary	vonal
čiary	vonalak
čiary	sorok
expedícia	expedíció
komora	kamra
komora	kamrában
chcem	akarsz
chcem	akar
chcem	akarod
chcem	akarom
argentíny	argentína
felix	felix
felix	félix
ariel	ariel
najdôležitejšie	kiemeli
zvláštne	fura
zvláštne	furcsa
zvláštne	különös
zvláštne	furcsa
zvláštne	páratlan
zvláštne	furcsa
kozmického	kozmikus
organizátorom	szervezők
technológia	technológia
technológia	technika
chapelle	chapelle
platne	rendszám
platne	tányér
platne	lemezek
platne	tányér
platne	lemez
platne	tányért
platne	feljegyzések
platne	records
platne	nyilvántartások
platne	nyilvántartás
hlasy	szavazatok
hlasy	szavazat
hlasy	hangok
hlasy	hangokat
javy	java
javy	jelenségek
javy	jelenség
vytvorí	létrehoz
vytvorí	teremt
bang	bumm
starosta	polgármester
suchý	szárazon
suchý	száraz
príjem	bevitel
príjem	bevétel
príjem	bevételek
príjem	nyugta
príjem	átvétel
príjem	fogadás
príjem	recepció
príjem	befogadás
príjem	vétel
príjem	jövedelem
príjem	bevétel
príjem	jövedelmek
príjem	bevételek
príjem	jövedelme
rytierov	lovagok
upravený	kondicionált
mláďatá	kölykök
mláďatá	cubs
mláďatá	kölykök
kniežatstvo	hercegség
ochorenia	betegségek
ochorenia	betegség
ochorenia	betegségek
ochorenia	betegségek
ochorenia	betegség
ochorenia	megbetegedés
zavedenie	bemutatjuk
zavedenie	bevezetése
zavedenie	bevezetés
zavedenie	bevezetése
zavedenie	bevezető
obal	csomagolás
obal	csomagolása
hod	dob
hod	dobd
hod	dobás
slávnostne	ünnepélyesen
slávnostne	ünnepélyes
slávnostne	ünnepélyesen
slávnostne	ünnepi
slávnostne	ünnepélyes
krízy	válságok
krízy	krízis
krízy	válság
dôkazy	bizonyíték
dôkazy	bizonyítás
dôkazy	bizonyíték
dôkazy	bizonyítékok
over	vége
over	át
daroval	adományozott
cyklista	biciklis
speváka	énekesnő
speváka	énekes
speváka	singer
cache	cache
wall	wall
wall	fali
wall	falat
wall	fal
vyzerá	tűnik
výhodou	előny
karta	lap
karta	kártya
stena	wall
stena	fali
stena	falat
stena	fal
chlorid	klorid
rozprávky	rajzfilm
rozprávky	rajzfilmeket
miliardy	milliárd
miliardy	egymilliárd
miliardy	milliárd
oddelené	külön
oddelené	különálló
oddelené	elkülönített
oddelené	külön
zakladateľov	alapítók
konať	aktus
konať	felvonás
najbližšie	legközelebbi
najbližšie	legközelebbi
povinnosti	kötelezettség
povinnosti	kötelezettségek
povinnosti	kötelezettségei
povinnosti	kötelezettségekkel
povinnosti	feladatok
povinnosti	felelősség
povinnosti	feladatai
povinnosti	feladatok
povinnosti	vámok
štvrtá	negyedszer
štvrtá	negyedik
screen	képernyőn
screen	képernyő
usd	usd
opakovane	ismételten
wien	wien
potvrdenie	hitelesítés
potvrdenie	megerősítés
potvrdenie	hitelesítési
potvrdenie	megerősítés
potvrdenie	megerősítést
potvrdenie	megerősítése
potvrdenie	elismerés
potvrdenie	tanúsítványok
potvrdenie	igazolás
potvrdenie	tanúsítvány
potvrdenie	tanúsítványt
potvrdenie	bizonyítvány
potvrdenie	megerősítés
potvrdenie	megerősítése
potvrdenie	megerősíteni
potvrdenie	megerősítve
dan	dan
nútený	kényszer
nútený	kényszerített
nútený	erőltetett
napísať	írj
napísať	írni
napísať	írjon
napísať	komponálni
kalendár	naptár
kalendár	naptári
tvár	arcát
tvár	arc
tvár	arca
kláštore	kolostorban
kláštore	kolostor
kláštore	kolostor
kláštore	zárda
kríza	krízis
kríza	válság
orange	orange
orange	narancssárga
orange	narancs
protokol	protokoll
protokol	jegyzőkönyv
vnútorný	belső
vnútorný	belső
drží	tartja
drží	holding
drží	tartja
klasická	klasszikus
klasická	klasszikus
klasická	classic
latinskej	latin
latinskej	latinul
vlak	szerelvény
vlak	vonattal
vlak	vonaton
vlak	vonat
jednota	egység
doktorát	doktori
špecifické	specifikus
špecifické	konkrét
scéna	jelenet
blízke	közelben
blízke	közeli
zaujímavosti	érdekes
zaujímavosti	látnivalók
herbert	herbert
rafael	rafael
leto	summer
leto	nyári
leto	nyáron
leto	nyár
dostupný	elérhető
dostupný	rendelhető
silver	silver
silver	ezüst
mlyn	szélmalom
mlyn	mill
mlyn	malom
singles	egyéni
typicky	általában
typicky	jellemzően
typicky	tipikusan
typicky	jellemző
typicky	tipikus
typicky	jellegzetes
zamerané	összpontosított
zamerané	koncentrált
zamerané	összpontosított
hdp	gdp
pevné	tömör
pevné	szilárd
zelené	zöld
široká	tág
široká	széles
široká	széles
são	são
zástupcovia	ügynökök
zástupcovia	képviselői
zástupcovia	képviselők
moderný	modern
moderný	korszerű
francesco	francesco
mandát	megbízás
mandát	megbízatásának
mandát	felhatalmazás
mandát	megbízatás
prejavy	beszédek
prejavy	megnyilvánulásai
kontroly	ellenőrzések
kontroly	ellenőrzések
kontroly	vizsgálatok
kontroly	ellenőrzések
vybrané	kiemelt
vybrané	kijelölt
vybrané	kiválasztva
vybrané	kiválasztott
dánska	dániában
dánska	dánia
dánska	dán
milión	millió
boys	fiuk
boys	fiúk
producenti	gyártói
producenti	gyártók
producenti	producerek
producenti	termelők
diskusiu	vita
diskusiu	megbeszélés
diskusiu	beszélgetés
set	szett
set	set
set	beállítva
set	forgatás
opevnenia	erődítmény
spôsoby	módok
spôsoby	modor
spôsoby	módszer
spôsoby	módszerek
syndróm	szindróma
individuálne	egyedileg
individuálne	egyenként
individuálne	egyénileg
individuálne	egyén
individuálne	egyéni
pravdy	igazság
písmen	leveleket
písmen	betűk
písmen	levelek
software	szoftverek
software	szoftver
demo	bemutató
demo	demó
grafické	grafikus
grafické	grafikai
grafické	grafikus
grafické	grafika
grafické	grafikus
záliv	cove
záliv	öböl
záliv	öböl
záliv	bay
romány	regényeket
romány	regény
moon	hold
moon	holdon
moon	holdat
moon	moon
izraela	izraeli
izraela	izrael
spravodlivosti	igazságszolgáltatás
spravodlivosti	igazság
spravodlivosti	méltányosság
spravodlivosti	igazságosság
regióny	régiói
regióny	régiók
kurt	kurt
samovraždu	öngyilkos
samovraždu	öngyilkosság
osobu	személy
osobu	személyre
polície	rendőrség
polície	rendőr
výrazné	megkülönböztető
výrazné	jellegzetes
výrazné	kifejező
výrazné	jelentős
výrazné	szignifikáns
výrazné	kifejezett
zelený	zöld
wright	wright
moderátor	moderátor
profesionálne	szakmai
profesionálne	profi
profesionálne	professzionális
lucia	lucie
lucia	lucia
ročné	éves
ročné	évenkénti
ročné	évenként
ročné	évente
ročné	éves
ročné	évente
prísne	szigorúan
prísne	szigorú
prísne	szigorúan
nájdené	megtalált
nájdené	megtaláltam
nájdené	talált
juhoslávie	jugoszlávia
zabrániť	megelőzni
zabrániť	megelőzése
zabrániť	kerüld
zabrániť	elkerülése
typická	jellemző
typická	tipikus
typická	jellegzetes
oscar	oscar
hrdinu	hős
erupcie	kitörések
vnútorná	beltéri
vnútorná	fedett
vnútorná	benti
vnútorná	belső
vnútorná	belső
verejný	nyilvános
verejný	nyilvánosság
verejný	nyilvánosan
verejný	publikus
poézia	vers
poézia	költészet
indický	indián
indický	indiai
hĺbka	mélység
ferrari	ferrari
sky	égbolt
sky	sky
sky	ég
maršal	marshall
maršal	marsall
vedcov	tudósok
vedcov	kutatók
tvary	formák
príprava	előkészületek
príprava	elkészítése
príprava	előkészítés
príprava	felkészülés
príprava	készítmény
príprava	előkészítése
príprava	készülnek
príprava	felkészülés
príprava	készül
rohu	sarkon
rohu	kanyar
rohu	sarok
alice	alice
chaty	beszélgetések
allen	allen
znojmo	znojmo
chyba	tévedés
chyba	hiba
chyba	tévedés
chyba	hiba
baby	baba
baby	bébi
španielske	spanyolul
španielske	spanyolok
španielske	spanyol
povesť	hírneve
povesť	hírnév
jonathan	jonathan
informácia	információ
informácia	tájékoztatás
informácia	információk
kože	irha
kože	elrejti
kože	bőre
kože	bőr
slovak	angolul
slovak	angol
julien	julien
poznatky	tudás
poznatky	ismeretek
horní	horní
poste	poste
konferencii	konferencia
konferencii	konferencián
two	kettő
pevne	szorosan
pevne	szoros
pevne	szűk
pevne	szorosan
staroveké	ősi
staroveké	ős
staroveké	ókori
kúpil	megvásárolt
kúpil	vásárolt
kúpil	vett
kúpil	vettem
marseille	marseille
marseille	marseille
marseille	marseilles
turistický	turisták
turistický	turista
guy	fickó
guy	guy
guy	pasi
guy	srác
rozhraní	interfészek
kronika	krónikák
pausanias	pauszaniasz
predné	front
predné	eleje
dame	dame
ovplyvnil	befolyásolták
nahradené	helyettesített
nahradené	levált
nahradené	helyébe
škótska	scotch
škótska	whisky
škótska	skót
wild	wild
wild	vadon
wild	vadak
wild	vad
prirodzený	természetes
hrubý	bruttó
hrubý	sűrű
hrubý	vastag
hrubý	durva
absolútne	abszolút
absolútne	abszolút
hľadanie	keresés
ponuku	ajánlat
ponuku	licit
ponuku	ajánlat
ponuku	ajánlatot
zriadenie	telephely
zriadenie	létesítmény
zriadenie	létrehozása
zriadenie	letelepedés
aréne	aréna
stáli	állt
stáli	álltam
aténach	athéni
party	party
party	buli
party	parti
spektrum	spektrum
ročná	éves
ročná	évente
popisuje	leírja
vlastníctva	tulajdonjog
vlastníctva	tulajdonosi
gustav	gustav
gustav	gustave
niekoho	valaki
niekoho	valakit
niekoho	valaki
zničená	megsemmisült
zničená	elpusztult
zničená	elpusztította
zničená	feldúlt
zničená	tönkretette
zničená	tönkrement
zničená	tönkretett
business	üzleti
business	üzlet
neil	neil
zodpovednosť	kötelezettség
zodpovednosť	felelősség
zodpovednosť	feladatok
zodpovednosť	felelősség
zodpovednosť	felelősséget
zodpovednosť	felelősség
rokovania	tárgyalási
rokovania	tárgyalások
rokovania	tárgyalás
rokovania	tanácskozás
rokovania	tárgyalási
rokovania	tárgyalások
rýchly	gyorsan
rýchly	gyors
rýchly	gyorsan
rýchly	gyors
uhlíka	szén
nemocnica	kórházi
nemocnica	kórház
meny	pénznem
meny	valuta
meny	fizetőeszköz
meny	pénznem
meny	valuták
priame	közvetlen
priame	direct
priame	közvetlenül
priame	egyenes
dôvody	okok
dôvody	jogalap
dôvody	indokok
charlie	charlie
zložený	kompozit
zložený	összetett
zložený	összetett
zložený	vegyület
krátka	rövid
krátka	alacsony
krátka	röviden
revue	revü
dieťaťa	gyermek
dieťaťa	gyermeke
dieťaťa	gyermekem
dieťaťa	gyerek
kariet	kártyák
kariet	lapok
kariet	kártya
kariet	lapok
kariet	fülek
rýchlejšie	gyorsabban
rýchlejšie	gyorsabb
synonymá	szinonimák
princa	herceg
princa	prince
parlamentných	parlamenti
správny	helyes
správny	korrekt
škótsko	skócia
priemyselné	ipari
jon	jon
pacientov	páciensek
pacientov	betegek
jasnosť	egyértelműség
jednoty	egység
živý	élve
živý	életben
živý	él
manažment	menedzsment
manažment	irányítás
manažment	vezetőség
manažment	gazdálkodás
manažment	irányítási
príchod	érkezés
príchod	jövök
príchod	jön
priniesla	hozták
priniesla	hozott
priniesla	hoztam
priniesla	hozta
nariadenie	rendelet
nariadenie	előírás
nariadenie	rendelet
nariadenie	szabályozás
sklon	gradiens
sklon	lejtő
sklon	dőlés
záštitou	égisze
ukončenie	befejezés
ukončenie	befejezése
ukončenie	befejezés
ukončenie	megszüntetése
verejná	nyilvános
verejná	nyilvánosság
verejná	nyilvánosan
verejná	publikus
príčin	okok
príčin	okozza
príčin	okoz
celosvetovo	világszintű
celosvetovo	világszerte
celosvetovo	világméretű
celosvetovo	globálisan
zložená	kompozit
zložená	összetett
židovský	zsidó
židovský	zsidók
gordon	gordon
magnetické	mágneses
dusík	nitrogén
ihneď	azonnal
ihneď	azonnal
chrudim	chrudim
jako	mint
jako	like
jako	tetszik
marse	marson
marse	mars
alternatívne	alternatívaként
alternatívne	alternatív
alternatívne	alternatíva
alternatívne	alternatív
kamil	kamil
odstrániť	eltávolítás
odstrániť	eltávolítása
odstrániť	törlése
odstrániť	töröld
odstrániť	törlés
teba	te
ťah	tolóerő
ťah	mozgás
mol	mol
občianstvo	polgárság
občianstvo	állampolgárság
čínska	kínai
čínska	kínaiak
centrálna	központi
xiii	xiii
ľahké	könnyű
opatrenia	óvintézkedéseket
opatrenia	elővigyázatosság
opatrenia	intézkedések
opatrenia	intézkedésekre
silná	erőteljes
silná	erős
silná	erős
silná	erősek
atmosféra	légkör
atmosféra	atmoszféra
atmosféra	hangulat
možný	lehetséges
definuje	meghatározza
štatút	állapot
štatút	státusz
štatút	alapokmány
štatút	alapszabály
rangers	rangers
prax	gyakornoki
prax	gyakorlat
prax	gyakorlás
prax	edzés
prax	gyakorlat
prax	élmény
prax	tapasztalat
prax	tapasztalatok
prax	tapasztalattal
marco	marco
akékoľvek	bármelyik
akékoľvek	bármely
akékoľvek	bármilyen
zálive	öböl
zálive	öböl
zálive	bay
lópez	lópez
potter	potter
firiem	cégek
nebezpečenstvo	veszély
nebezpečenstvo	veszélyeket
nebezpečenstvo	veszélyek
nebezpečenstvo	veszélyességi
nebezpečenstvo	veszély
major	őrnagy
koncepcie	elképzelés
koncepcie	koncepció
koncepcie	fogalom
koncepcie	fogantatás
koncepcie	fogalmak
koncepcie	elképzelések
dne	alul
dne	alja
dne	alsó
dne	fenék
chuť	íze
chuť	íz
chuť	aroma
chuť	íz
chuť	vágy
prejsť	passz
zlé	bad
zlé	rosz
zlé	rossz
chcela	akartam
chcela	körözött
valley	völgyet
valley	völgy
valley	völgyben
valley	valley
holt	holt
fond	alap
útokov	támadások
útokov	támad
útokov	támadásokat
wales	wales
normy	normák
normy	standardok
normy	előírások
normy	szabványok
ťažký	heavy
ťažký	súlyos
ťažký	nehéz
motív	motiváció
motív	indíték
motív	motívum
motív	funkció
sekcia	részleg
sekcia	szakasz
sekcia	szekció
zastúpenie	képviselet
zastúpenie	képviselete
rozlíšenie	állásfoglalás
rozlíšenie	határozat
rozlíšenie	felbontás
čítanie	olvasott
čítanie	olvasok
čítanie	olvasni
čítanie	olvasás
prípady	ügyek
prípady	esetekben
prípady	esetek
gitaru	gitár
odmeny	jutalmat
odmeny	jutalom
odmeny	ellenszolgáltatás
odmeny	díjazás
takáto	ilyen
georgia	grúzia
georgia	georgia
kongres	kongresszus
zlepšenie	javult
zlepšenie	javított
zlepšenie	javítása
zlepšenie	javulást
zlepšenie	fejlesztés
zlepšenie	javulás
zlepšenie	javítások
zlepšenie	javulás
zlepšenie	fejlesztések
zlepšenie	javítása
zlepšenie	javul
sport	sport
wings	szárnyai
wings	szárnyakat
wings	szárnyak
wings	szárny
kvalita	minőségi
kvalita	minősége
kvalita	minőség
duša	lélek
duša	soul
duša	lelkem
duša	lelked
duša	szellem
duša	lélek
kombinácia	kombináció
hity	találat
led	vezetett
led	led
strach	félelem
pozorovanie	észrevétel
pozorovanie	megfigyelés
pozorovanie	megfigyelési
pozorovanie	megfigyelés
pozorovanie	megfigyelni
pozorovanie	megfigyelések
pozorovanie	észrevétel
pozorovanie	észrevételek
nízka	alacsonyan
nízka	alacsony
paláci	palota
paláci	palace
biblie	biblia
biblie	bibliát
biblie	bibliát
rudy	rudy
rudy	érc
rudy	ércek
leo	leo
výchova	nevelés
výchova	nevelés
výchova	oktatási
výchova	oktatás
zásady	alapelvei
zásady	elvek
zásady	alapelvek
benjamin	benjamin
deviatich	kilences
deviatich	kilenc
horské	hegyen
horské	hegyi
horské	hegy
horské	hegyek
klasický	klasszikus
klasický	klasszikus
klasický	classic
spoločenstiev	közösségek
prudko	szárnyaló
prudko	élesen
paula	paulie
paula	paula
ano	igen
ano	ano
ano	igen
indiana	indiana
vojnové	háború
preklady	fordítás
preklady	fordítás
preklady	fordítások
vytváranie	létrehozása
vytváranie	létrehozva
vytváranie	létrehozása
vytváranie	alkotás
vytváranie	teremtés
hádzanárske	kézilabda
pôdu	talajban
pôdu	talaj
kiss	csók
kiss	puszi
kiss	kiss
neapol	nápolyi
neapol	nápoly
neapol	napoli
neapol	nápoly
mníchove	münchen
rovnica	egyenlet
potrebný	kellett
potrebný	szükséges
spotreba	fogyasztása
spotreba	fogyasztás
spotreba	fogyasztásra
spotreba	felhasználás
sex	szex
sex	sex
vystúpenie	előadás
vystúpenie	teljesítmény
vystúpenie	beszéde
vystúpenie	beszéd
vládne	kormány
vládne	kormányzat
výnimočne	kivételesen
turistika	turizmus
turistika	idegenforgalom
turistika	túrázni
turistika	túrázás
turistika	kirándulás
turistika	túra
severovýchod	északkelet
vetra	szél
vetra	szelet
povýšený	hirdetett
negatívne	negatív
médií	media
médií	média
elizabeth	erzsébet
elizabeth	elizabeth
dôchodku	nyugdíjba
dôchodku	nyugdíj
dôchodku	nyugdíjas
dôchodku	visszavonult
dôchodku	nyugdíjas
akcia	művelet
akcia	fellépés
akcia	cselekvési
akcia	cselekvés
akcia	akció
ruchu	turizmus
ruchu	idegenforgalom
všade	mindenütt
všade	mindenhol
zimný	tél
zimný	téli
zimný	télen
nasledovalo	követett
nasledovalo	követte
menovanie	találkozók
menovanie	időpontok
menovanie	kinevezés
menovanie	időpont
stefan	stefan
michigan	michigan
antoine	antoine
luna	luna
neznámy	ismeretlenek
neznámy	ismeretlen
študovala	tanult
študovala	tanultam
soli	sói
križovatka	kereszteződés
križovatka	csomópont
križovatka	junction
križovatka	crossroads
grant	grant
výmena	csere
výmena	csere
výmena	csere
výmena	cseréje
zachovanie	megőrzése
zachovanie	megőrzése
zachovanie	karbantartási
zachovanie	karbantartó
zachovanie	karbantartás
zachovanie	retenciós
hudobníkov	zenész
hudobníkov	zenészek
domáca	házvezetőnő
domáca	beltéri
domáca	fedett
domáca	benti
domáca	hazai
domáca	belföldi
domáca	otthon
domáca	itthon
domáca	haza
oka	szemet
oka	szeme
oka	eye
oka	szem
explorer	felfedező
zrušený	törölve
zrušený	törölt
zrušený	lemondás
zrušený	lemondta
zrušený	törölve
dominik	dominik
dominik	dominic
chelsea	chelsea
horváth	horvath
študent	hallgató
študent	tanítvány
študent	diák
študent	tanuló
duch	ghost
duch	szellem
duch	szellem
duch	lélek
čestný	tiszteletreméltó
pľúc	tüdő
pľúc	tüdő
ulicu	utca
stupne	fokban
stupne	fok
prepravu	fuvarozás
prepravu	kocsi
lokálne	helyben
lokálne	helyileg
lokálne	helyi
miller	molnár
miller	miller
hit	ütés
hit	találat
zobraziť	megtekintés
zobraziť	kilátás
zobraziť	nézet
zobraziť	kijelző
zobraziť	megjelenítés
zobraziť	megjelenítési
zobraziť	mutasd
zobraziť	show
zadná	hátsó
zapísaný	beiratkozott
belgický	belga
juniorov	juniors
moderná	modern
moderná	korszerű
wayne	wayne
vietor	szél
vietor	szelek
vietor	szél
vietor	szelet
obyčajná	közönséges
obyčajná	hétköznapi
dosiahlo	teljesült
dosiahlo	megvalósult
dosiahlo	elért
ekonomický	gazdasági
land	föld
land	földterület
land	szárazföld
land	telek
land	földterületek
stephan	stephan
trvanie	időtartam
trvanie	időtartama
zlom	szünet
zlom	törés
zlom	áttörés
zlom	gonoszság
zlom	gonosz
ukázali	mutatta
ukázali	mutatott
ukázali	megmutatta
goya	goya
takých	ilyen
odstránenie	eltávolítás
odstránenie	eltávolítása
odstránenie	eltávolítás
odstránenie	eltávolítása
odstránenie	törlés
odstránenie	elimináció
spôsobila	előidézett
spôsobila	okozta
spôsobila	okozott
trance	trance
nórsky	norvégia
nórsky	norvég
relácie	ülések
relácie	műsorok
relácie	mutatja
mont	mont
vzal	vette
vzal	elvitte
sezón	évszakok
sezón	évszak
sekundy	másodpercek
sekundy	másodperc
janka	janka
vysiela	adások
vysiela	kibocsát
pedro	pedro
duchovný	spirituális
duchovný	szellemi
duchovný	lelki
výhra	win
výhra	nyerni
výhra	győzelem
výhra	nyerj
výhra	győzelem
výhra	nyerő
odchádza	levelek
odchádza	induló
odchádza	elmegy
skutočný	tényleges
iron	vas
iron	vasat
esa	esa
koncepcia	elképzelés
koncepcia	koncepció
koncepcia	fogalom
koncepcia	fogantatás
nasledovala	követett
nasledovala	követte
myslí	gondolkodik
hydra	hidra
ndr	ndk
plánov	tervek
okom	szemet
okom	szeme
okom	eye
okom	szem
nikolajevič	nyikolajevics
konečná	döntő
konečná	végleges
konečná	záró
konečná	utolsó
konečná	végső
pripojené	csatolt
pripojené	csatolva
pripojené	kapcsolódott
pripojené	kapcsolt
pripojené	összekapcsolt
pripojené	kapcsolatban
funkčné	funkcionális
funkčné	működőképes
bruno	bruno
prijať	kapni
prijať	elfogadni
prijať	elfogadom
stavovce	gerincesek
sólo	szóló
sólo	solo
sólo	önálló
sns	sns
právomoci	joghatósága
právomoci	hatáskör
právomoci	joghatóság
právomoci	powers
právomoci	hatáskörök
právomoci	hatáskör
právomoci	hatáskörök
právomoci	hatáskör
rakúske	osztrák
rakúske	ausztria
papier	papír
pôda	talajban
pôda	talaj
pôda	föld
pôda	földterület
pôda	szárazföld
pôda	telek
pôda	földterületek
pôda	talaj
bot	botok
bot	bot
zuby	fogat
zuby	fogak
zrušenie	visszavonás
zrušenie	törlés
zrušenie	visszavonás
zrušenie	visszavonásáról
zrušenie	visszavonás
zrušenie	visszavonása
nebo	mennyben
nebo	mennyország
nebo	menny
nebo	égbolt
nebo	sky
nebo	ég
experiment	kísérlet
spoločenstvá	közösségek
učiteľa	tanárnő
učiteľa	tanár
založení	létrehozásáról
šancu	esélyt
šancu	chance
šancu	esély
kamene	stones
kamene	kövek
kamene	kövek
kamene	sziklák
kontrola	kontroll
kontrola	irányítás
kontrola	vezérlő
kontrola	ellenőrzési
kontrola	ellenőrzés
kontrola	ellenőrzése
kontrola	vizsgálat
kontrola	ellenőrzési
kontrola	ellenőrzés
kontrola	csekk
kontrola	csekket
kontrola	ellenőrzés
men	férfi
men	férfiak
men	emberek
tradíciu	tradíció
tradíciu	hagyomány
testy	vizsgálatok
testy	tesztek
materská	kismama
materská	anyaság
materská	anyavállalat
materská	szülői
materská	szülő
šťastie	szerencse
šťastie	szerencsés
šťastie	boldogság
šťastie	boldogságot
šťastie	szerencse
indonézia	indonéz
indonézia	indonézia
indonézia	indonéziában
indonézia	indonézia
indonézia	indonéz
továreň	gyár
továreň	gyári
továreň	üzem
továreň	gyárban
oznámila	bejelentette
oznámila	bejelentett
oznámila	meghirdetett
caesar	cézár
caesar	caesar
quebec	quebec
biskupov	püspökök
třebíč	třebíč
ruku	kar
ruku	karját
ruku	kezét
ruku	kéz
emi	emi
had	snake
had	kígyó
had	kígyó
podstatné	jelentős
nice	szep
nice	szép
argentínsky	argentin
mechanika	mechanika
mechanika	szerelők
mechanika	autószerelő
mechanika	szerelő
rozpadu	szétesés
prachu	por
prachu	port
hell	pokol
krištof	christopher
krištof	kristóf
sofia	sofia
norman	norman
branislav	branislav
tvorca	teremtő
tvorca	készítő
tvorca	alkotó
tvorca	teremtő
vlákna	rost
vlákna	szálak
vlákna	szál
vlákna	szálak
vlákna	szálak
predchádzajúce	előző
predchádzajúce	korábbi
umožnilo	engedélyezve
držiteľ	jogosultja
držiteľ	jogosult
existovať	léteznek
existovať	létezni
existovať	létezik
znalosti	tudás
znalosti	ismeretek
pozadia	háttér
pozadia	háttere
pozadia	háttérben
vysvetliť	elmagyarázta
vysvetliť	magyarázta
tel	tel
alexej	alekszej
plánované	ütemezett
plánované	tervezett
plánované	megtervezett
hardcore	kőkemény
hardcore	hardcore
vína	bor
vína	borok
vína	borok
židovské	zsidó
židovské	zsidók
zápal	gyulladás
nedostatku	hiány
mtv	mtv
ukončené	befejeződött
ukončené	elkészült
ukončené	befejezett
ukončené	elkészült
ukončené	befejezett
ukončené	kész
ukončené	megszűnt
hodinu	óra
prešlo	elhunyt
ústie	torkolat
fort	erőd
fort	fort
teoretik	teoretikus
udelená	nyújtott
udelená	megítélt
udelená	odaítélt
označený	megjelöltek
označený	megjelölt
aux	aux
arabských	arab
úsilie	erőfeszítéseket
úsilie	erőfeszítés
úsilie	erőfeszítések
úsilie	erőkifejtés
úsilie	erőfeszítés
úsilie	erőfeszítések
kontrakt	szerződéssel
kontrakt	szerződés
demokracie	demokráciák
bush	bush
bush	bokor
označená	megjelöltek
označená	megjelölt
označená	jelölt
označená	megjelöltek
označená	megjelölt
označená	megjelölve
trojuholník	háromszög
vedomie	tudatosság
vedomie	tudat
vedomie	eszméletét
vedomie	tudata
design	dizájn
design	tervezési
design	design
design	tervezés
nariadil	rendelt
nariadil	elrendelt
veriacich	hívők
here	itt
spolupracuje	együttműködni
spolupracuje	együttműködni
zvýšiť	növekedés
zvýšiť	növelése
zvýšiť	emelkedés
zvýšiť	növelje
zvýšiť	felnevelni
zvýšiť	emelés
autobusy	buszok
autobusy	autóbusz
autobusy	buszok
vieru	hitem
vieru	faith
vieru	hit
vieru	hittel
vieru	hitet
geologické	földtani
geologické	geológiai
detail	részlet
detail	részletes
priama	közvetlen
priama	direct
priama	közvetlenül
priama	egyenes
podmienkou	állapota
podmienkou	feltétel
podmienkou	állapot
účet	fiók
účet	figyelembe
účet	számla
matematiku	matek
matematiku	matematika
matematiku	matematikai
matematiku	matematika
matematiku	matek
matematiku	matematikai
matematiku	matematika
maľba	festett
maľba	festette
maľba	festve
maľba	festés
maľba	festmény
záležitosti	ügyi
záležitosti	számít
záležitosti	problémák
záležitosti	kérdések
doplniť	kiegészítik
doplniť	kiegészítés
doplniť	kiegészítés
spôsobil	előidézett
spôsobil	okozta
spôsobil	okozott
menu	menü
menu	menük
upraviť	edit
upraviť	módosítás
upraviť	szerkesztés
upraviť	szerkesztése
upraviť	beállítani
upraviť	módosítható
upraviť	módosítani
upraviť	módosítás
časové	temporális
časové	időbeli
párov	párok
párov	párokat
párov	párok
párov	párban
prirodzene	természetesen
povinnosť	kötelesség
povinnosť	vám
povinnosť	kötelezettség
náhle	hirtelen
náhle	hirtelen
rozličné	többféle
rozličné	különféle
rozličné	különböző
rozličné	egyéb
rozličné	egyebek
rozličné	különféle
rozličné	vegyes
mail	mail
mail	levél
mail	levelek
mail	posta
daň	adó
daň	adózás
daň	adók
head	fejet
head	fej
head	fejét
ťahu	tolóerő
robin	robint
robin	robin
víťaza	győztes
víťaza	nyertes
osobná	személyes
osobná	személyi
osobná	utas
mexika	mexikó
čin	aktus
čin	felvonás
právny	jogi
právny	legális
právny	törvényes
voľba	opció
voľba	lehetőség
voľba	döntés
voľba	választás
nedávno	nemrégiben
nedávno	nemrég
nedávno	mostanában
prijatie	nyugta
prijatie	átvétel
prijatie	felvételi
prijatie	elfogadás
prijatie	elfogadása
prijatie	örökbefogadás
prijatie	elfogadás
rick	rick
leva	oroszlán
novinári	újságírók
novinári	újságírókat
položka	tárgy
položka	tétel
položka	elem
položka	irány
kone	lovak
kone	lovakat
