категория	categoría
самотна	só
честито	parabéns
баскетбола	baloncesto
баскетбола	básquet
наличност	depósito
престъпниците	delincuentes
престъпниците	criminais
бременни	embarazada
бременни	preñado
автобусите	autobuses
съответен	relevante
съответен	relevantes
позитивна	positivo
позитивна	positiva
паднала	caeu
паднала	namorou
паднала	caín
паднала	adormeceu
паднала	cae
паднала	caeu
паднала	namorado
индикатори	indicadores
благодарен	agradecido
справедлив	xusto
справедлив	feira
бък	dólar
изгори	queimalos
изгори	queiman
изгори	queimar
изгори	queimade
невидими	invisibles
невидими	invisible
талибаните	talibáns
доказателството	proba
доказателството	probas
еквивалентна	equivalente
смъртоносни	mortal
смъртоносни	pecados
благополучие	prosperidade
психологическо	psicolóxica
психологическо	psicolóxicas
принцовете	príncipes
гащи	pantalóns
гащи	ruta
гащи	no
гащи	os
гащи	pantalón
гащи	brancos
амбицията	ambición
мерил	merrill
достойнството	dignidade
ангажираност	compromiso
ангажираност	mecanismo
ангажираност	de
ангажираност	mecanismos
ангажираност	cos
бледа	pálida
бледа	pálido
африканци	africanos
африканци	costa
оплакване	denuncia
чуя	escoitar
чуя	oír
чуя	oio
потапяне	inmersión
резистентност	resistencia
резистентност	a
нани	neneira
пушене	cigarros
падна	caeu
падна	namorou
падна	caín
падна	adormeceu
отчаян	desesperado
отчаян	e
билярд	piscina
билярд	a
тоалетни	baño
коран	corán
сесията	sesión
абсолютни	absoluta
абсолютни	absoluto
абсолютни	absolutos
абсолютни	absolutamente
слушане	escoitan
слушане	escoiten
слушане	a
слушане	escoitar
слушане	escoitando
слушане	escoitamos
предотвратяват	evitar
предотвратяват	previr
предотвратяват	que
предотвратяват	prever
вечерно	tarde
вечерно	noite
вечерно	serán
вечерно	noites
вечерно	tardes
притежателя	titular
доведени	trouxen
годеж	compromiso
брутално	brutal
закъснява	tarde
парченца	partes
парченца	pezas
парченца	pezas
парченца	clave
парченца	anacos
парченца	pedazos
затруднение	dificultades
изнасилване	violación
изнасилване	viólanme
галактиките	galaxias
тунелите	túneles
възпитан	educado
възпитан	educados
тревожност	ansiedade
погълнат	de
респект	respectar
респект	respeto
респект	respecto
респект	respéctanme
сълзите	bágoas
сълзите	chorar
сълзите	aburrimento
цивилен	civil
глупаво	estúpido
глупаво	estúpida
глупаво	estúpidos
глупаво	parvo
глупаво	estúpidas
глупаво	parvadas
глупаво	parvos
глупаво	parvadas
глупаво	parva
глупаво	unha
глупаво	parvada
глупаво	unha
вана	bañeira
вана	van
вана	pham
вана	baño
патриотизъм	patriotismo
фантазии	fantasía
обучен	adestrados
обучен	para
обучен	adestrada
обучен	adestrado
шофьорът	condutor
шофьорът	de
шофьорът	o
шофьорът	permiso
жътва	colleita
органичен	orgánico
ято	rabaño
окинава	okinawa
костенурките	tartarugas
неизбежна	inevitable
неизбежна	inevitábel
либерал	liberais
либерал	liberal
фалшива	falsa
фалшива	falso
фалшива	finxilo
лоялен	leal
апартейда	apartheid
панкреаса	páncreas
повдигнат	criados
повдигнат	a
повдигнат	crecín
повдигнат	criamos
кражби	un
кражби	roubo
мизерия	pobreza
мизерия	a
мизерия	miseria
кис	bico
кис	bícame
кис	bicar
кис	un
кис	biquiño
весело	ben
весело	divertido
весело	divertida
комарите	mosquitos
страхотно	xenial
страхотно	gran
страхотно	grande
страхотно	grandes
рецепторите	receptores
борхес	borges
седалка	sentar
седалка	asento
седалка	sitio
седалка	senta
седалка	séntese
седалка	sente
самотата	fica
самотата	illado
самотата	soidade
мажоритарен	maioría
артистична	artística
артистична	artístico
якост	fortaleza
якост	forzas
якост	forza
якост	a
якост	radica
расово	segregación
расово	racial
караян	karajan
луди	tola
луди	tolos
луди	tolas
луди	tolo
носталгия	morriña
носталгия	da
носталгия	casa
беър	oso
беър	osiño
извадка	mostra
залавяне	a
залавяне	capturar
подадена	a
сингър	cantante
фундаментално	fundamentalmente
фундаментално	de
фундаментално	fundamental
времева	lóbulo
времева	temporal
присъщо	inherente
насърчи	e
заинтересован	me
заинтересован	interesaba
заинтересован	interesábame
заинтересован	interesados
заинтересован	interesado
заинтересован	interese
заинтересован	interesa
заинтересован	interesada
подобрено	mellorou
триъгълници	triángulos
дъждовете	chove
брони	armadura
монтиране	aparello
монтиране	instalación
калмари	lura
открадне	roubar
италианец	italiano
италианец	italiana
италианец	italianos
отрицание	negación
микрофон	micrófono
микрофон	micrófono
обсъдим	falar
обсъдим	sobre
обсъдим	discutir
чудно	pregúntaste
чудно	pregúntome
чудно	me
чудно	que
артрит	artrite
господарка	a
господарка	señora
господарка	patroa
великан	un
великан	xigantes
великан	xigante
трик	truco
единодушие	consenso
единодушие	copenhaguen
белязани	marcados
пазачи	gardas
стек	bisté
пророците	profetas
рециклиране	reciclaxe
рол	dados
рол	o
рол	roll
рол	rolo
бедрото	hurra
любимка	favorito
любимка	favoritos
любимка	favorita
любимка	preferido
фалшиво	falsa
фалшиво	falso
фалшиво	finxilo
пози	posicións
пози	posicións
кръстосани	cruzamos
суинг	abaneo
суинг	xuntas
пия	auga
пия	café
пия	bebendo
пия	beber
счупен	roto
грейвс	foxas
грейвс	comúns
грейвс	tumbas
ваксини	vacinas
ваксини	das
ваксини	as
гледания	opinións
палатки	tendas
запълване	cubrir
запълване	encher
страдал	sufriron
страдал	sofre
страдал	sufrín
възхвала	gábote
възхвала	teu
насилствена	violentos
насилствена	violenta
насилствена	violentas
насилствена	violento
насилствена	violencia
изнудване	chantaxe
божествени	divino
божествени	divina
божествени	divino
плът	carne
съседка	veciño
камиона	camión
приют	refuxio
оправяне	amañar
оправяне	establecer
оправяне	arranxar
оправяне	a
оградата	perista
бреме	carga
написа	escribín
написа	escribiron
написа	escribiume
написа	escribiu
написа	a
пенсии	pensións
пенсии	pensión
холестерол	colesterol
животи	vidas
животи	vida
животи	vive
импровизация	improvisar
импровизация	improv
импровизация	everywhere
флорънс	florence
донбас	donbass
цента	centavos
цента	cincuenta
цента	patacóns
цента	céntimos
цента	cento
шийн	sheen
пилотен	piloto
предизвикателствата	retos
предизвикателствата	desafíos
космическо	cósmico
бебетата	os
бебетата	bebés
бебетата	nenos
блед	pálida
блед	pálido
алоис	alois
срещна	coñecín
срещна	a
срещна	coñecemos
бартън	barton
горд	orgullosa
горд	orgullosos
горд	de
горд	orgulloso
горд	fachendoso
дайк	fada
дайк	das
дайк	lesbiana
джунгла	selva
улови	a
улови	capturar
безансон	besançon
мръсни	porca
мръсни	sucio
инвалиди	eivados
пуши	fume
пуши	fumar
пуши	para
пуши	fumo
лимит	límite
навик	hábito
навик	costume
навик	o
убедена	de
убедена	convencido
беглец	fuxitivo
егото	ego
пиян	perder
пиян	bébedo
пиян	emborrachar
пиян	bébeda
пиян	un
пиян	bébedos
пиян	emborracheime
тоалетната	baño
фашистите	fascistas
персоналът	persoal
персоналът	bastón
персоналът	de
персоналът	plantilla
пея	cantar
пея	canta
пея	cante
пея	cantando
пея	canta
пея	cantar
пея	que
малиновски	malinowski
перин	perrin
великолепна	magnífico
сензор	sensor
неравностойно	desigual
неравностойно	desiguais
заслужено	gañaba
бездомни	sen
бездомни	teito
заключена	pechada
заключена	con
заключена	empechar
роботите	robots
свалбард	svalbard
фатален	fatal
уединение	privacidade
моркови	cenoura
блести	brillar
очевиден	obvio
очевиден	obvia
очевиден	evidentes
очевиден	normal
очевиден	fixo
очевиден	claro
акаунт	relato
акаунт	contas
акаунт	conta
групиране	grupo
групиране	de
майко	nai
майко	á
майко	mamá
армеец	exército
армеец	do
божествено	divino
божествено	divina
примитивен	primitivos
примитивен	primitiva
примитивен	primitivo
интелигентна	intelixente
интелигентна	intelixentes
атеист	ateo
кпд	eficiencia
кпд	eficacia
четете	lin
четете	ler
четете	leo
четете	le
палитра	paleta
реформиране	reforma
реформиране	reformatorio
причинявайки	causaron
причинявайки	provocando
вентилация	ventilación
предоставено	cama
предоставено	ofrecía
пиши	escribir
пиши	escribe
пиши	escribo
лукс	luxo
осъзнаване	conciencia
осъзнаване	cognición
доставяне	entrega
бежанец	de
бежанец	refuxiados
язди	pantalóns
язди	volta
язди	ir
язди	liscar
гел	colle
уверен	seguros
уверен	seguro
робиня	de
робиня	escravos
робиня	escrava
задаване	conxunto
джентълмен	cabaleiro
джентълмен	cabaleiros
джентълмен	señor
джентълмен	home
ридж	cresta
нарушен	visuais
нарушен	con
хванати	atrapado
хванати	colleran
конвенционални	convencional
хазарт	xogo
хазарт	apostar
лъжица	culler
дълбините	interior
батерията	batería
каузи	provoca
каузи	causa
каузи	causas
каузи	que
презрение	desprezo
буден	esperta
миньорите	mineiros
миньорите	obreiros
смела	valentes
смела	valente
диаманта	diamante
диаманта	verdade
малцинството	minoría
тишината	silencio
тишината	o
дрога	medicamentos
дрога	fármacos
дрога	drogas
дрога	fármaco
дрога	medicamento
дрога	droga
дрога	medicamentos
грозно	fea
грозно	feo
падащи	a
падащи	namorarse
падащи	caendo
падащи	derrube
падащи	ardendo
невежество	ignorancia
невежество	a
пепеляшка	cinsenta
пепеляшка	cincenta
щедро	xenerosa
подробност	detalle
подробност	detalles
екстракт	extraer
екстракт	extraen
благословия	bendición
благословия	beizón
мутация	mutación
рич	ricos
рич	rica
рич	rico
налично	dispoñibles
налично	dispoñible
налично	dispor
налично	dispoñíbel
налично	haxa
налично	dispoñíbeis
маските	máscaras
алцхаймер	alzheimer
алцхаймер	alzhéimer
цистерни	tanques
жестокостта	crueldade
осъждане	xuízo
изненадани	abraiado
изненадани	sorprendidos
изненадани	sorprendeuse
изненадани	sorprendeume
изненадани	sorprende
изненадани	sorprendido
трилиона	trillóns
трилиона	de
трилиона	billóns
справедлива	xusto
справедлива	feira
амуниции	munición
амуниции	municións
амуниции	cartuchos
амуниции	municións
пица	pizza
протеините	proteínas
заразни	contaxiosas
баронеса	baronesa
искрен	de
търпението	paciencia
достойна	dignos
достойна	respectábeis
неспособност	incapacidade
пъзел	crebacabezas
пъзел	puzzle
бактерия	as
бактерия	bacterias
бактерия	bacteria
способно	capaz
карабинери	policía
карабинери	exército
карабинери	soldados
карабинери	policías
преследвана	perseguidos
спагети	espaguetis
спагети	spaghetti
мироглед	visión
мироглед	do
мироглед	mundo
комина	cheminea
комина	limpeza
пикник	picnic
разрешително	permiso
прайд	orgullo
прайд	orgulloso
гласоподавателите	votantes
видяно	ver
видяно	viron
видяно	visto
видяно	vin
видяно	vira
видяно	viches
упражнение	exercicio
вирусна	viral
умни	intelixente
умни	intelixentes
умни	listos
умни	moi
умни	listo
обвързване	compromiso
обвързване	mecanismo
обвързване	de
обвързване	mecanismos
обвързване	cos
отпечатване	imprenta
съчувствие	compaixón
съчувствие	a
съчувствие	empatía
ролс	e
юношеството	adolescencia
трагичен	tráxico
трагичен	tráxica
кошмар	pesadelo
седна	eu
седна	sentei
седна	sentouse
седна	senteime
седна	sentou
седна	onda
седна	sentado
седна	sentados
трип	a
трип	viaxe
комин	cheminea
комин	limpeza
торта	torta
торта	pastel
свидетелите	testemuñas
хакери	hackers
открадната	roubado
открадната	datos
открадната	roubada
гаджето	mozo
безработни	no
безработни	paro
безработни	parados
безработни	aumento
шампанско	champaña
шампанско	champán
купил	mercou
купил	merquei
купил	merqueino
купил	merqueille
купил	comprou
удостоверение	certificado
удостоверение	partida
удостоверение	de
удостоверение	nacemento
фейт	fe
фейт	confiar
тримесечие	cuarto
либърти	liberdade
либърти	a
либърти	libertade
длан	palma
длан	da
длан	palm
нервен	nerviosa
нервен	nervioso
нервен	nerviosos
нервен	nervios
биоразнообразието	biodiversidade
японци	xaponés
японци	xaponeses
уолкър	andador
уолкър	walker
самотни	soa
самотни	só
измислил	inventou
айс	xeo
шефовете	xefes
саул	saúl
ризата	camisa
ризата	camiseta
ирландци	irlandés
ирландци	irlandeses
ирландци	irlandesa
инсулин	insulina
инсулин	á
билетите	billetes
билетите	entradas
великолепен	magnífico
складиране	almacenamento
складиране	consigna
симулации	simulación
виртуално	virtual
гласност	publicidade
вятърна	vento
вятърна	do
вятърна	corda
вятърна	chupo
саможертва	sacrificio
саможертва	sacrificar
саможертва	zugue
саможертва	o
трагични	tráxico
трагични	tráxica
икономии	aforros
влюбените	amantes
кея	peirao
лихви	interese
лихви	interesa
бисквити	galletiñas
анн	anne
анн	ann
анн	anne
шепот	na
шепот	besbellei
цигара	cigarros
цигара	cigarro
цигара	un
цигара	pitillo
цигара	pito
интимна	íntimo
интимна	íntima
мати	matty
плач	chorando
плач	choraba
плач	chorar
плач	vergoña
плач	choras
плач	choran
лабораторна	laboratorio
скромност	humildade
доспехи	armadura
тийм	equipo
тийм	de
огърлица	colar
обороти	revolucións
невроните	neuronas
кожен	coiro
кожен	o
разпознае	recoñecer
разпознае	te
разпознае	recoñecera
администриране	administración
рат	rata
измъчвани	torturado
измъчвани	torturada
висящ	pendurada
висящ	a
висящ	colgar
пиенето	auga
пиенето	café
пиенето	bebendo
пиенето	beber
джоба	peto
джоба	petos
отгледана	criados
отгледана	a
отгледана	crecín
отгледана	criamos
слим	slim
вписване	entrada
вписване	vigor
съпричастност	empatía
тиня	lama
офисите	oficinas
износване	levar
износване	levo
износване	levas
износване	non
износване	as
хигс	higgs
хигс	de
натиснете	prensa
натиснете	o
натиснете	press
впечатлени	impresionado
равнища	niveis
лазерно	láser
приеми	aceptar
приеми	aceptalo
приеми	acepto
уволнени	despedidos
усети	sinto
усети	sentir
усети	que
усети	síntome
несигурно	inseguro
придобит	adquirían
кандидатстване	aplicación
благословията	bendición
благословията	beizón
невинност	inocencia
интимни	íntimo
интимни	íntima
кръговрат	círculo
примитивно	primitivos
примитивно	primitiva
примитивно	primitivo
обективност	obxectividade
палестинците	palestinos
копчета	botóns
проектирано	deseñados
проектирано	para
проектирано	deseñadas
проектирано	deseñado
проектирано	deseñamos
попечителство	custodia
попечителство	baixo
нед	ned
изчакване	agardando
изчакване	espera
изчакване	a
изчакване	esperar
изчакване	esperando
изчакване	agardar
заключен	pechada
заключен	con
заключен	empechar
торбички	bolsas
торбички	de
умствена	mentais
умствена	mental
пилета	galiñas
пилета	polos
паролата	contrasinal
кубинска	cubana
кубинска	cubanas
фут	pé
фут	outro
фут	infantaría
фут	o
застраховка	seguro
застраховка	seguros
удивително	incrible
удивително	incribles
удивително	sorprendente
удивително	abraiante
удивително	o
удивително	marabilloso
удивително	asombroso
учудващо	sorprendente
учудващо	sorprendentes
гласоподаватели	votantes
питие	beber
питие	bebe
питие	copa
виновна	culpable
виновна	culpábel
виновна	culpábeis
споделени	compartidos
споделени	compartiron
споделени	compartido
споделени	compartida
споделени	compartimos
споделени	compartiu
субсидия	bolsa
субсидия	indultarme
субсидия	srta
субсидия	a
субсидия	grant
чух	oín
чух	falar
чух	escoitei
ира	ira
зависимо	dependentes
зависимо	depende
скариди	gambas
тъжно	triste
тъжно	tristes
сохо	soho
слоун	sloan
слоун	a
слоун	matou
опитна	experimentou
опитна	experiencia
опитна	experimentado
опитна	nisto
прочети	lin
прочети	ler
прочети	leo
прочети	le
атрактивни	agradable
атрактивни	á
атрактивни	atractiva
атрактивни	fermosa
обаждане	chamada
обаждане	chamamos
обаждане	chamar
лесбийка	fada
лесбийка	das
лесбийка	lesbiana
градуси	graos
градуси	16
пазаруване	compras
пазаруване	mercar
смъртоносен	mortal
смъртоносен	pecados
смъртоносен	fatal
изчистване	claro
изчистване	clara
изчистване	claras
произшествие	accidente
произшествие	de
невежеството	ignorancia
невежеството	a
засегне	afectan
ярд	xardín
ярд	pendente
легитимен	lexítima
легитимен	lexítimo
опитайте	tentar
опитайте	intentar
кворум	percepción
кворум	quórum
мечета	osos
мистериозно	misterioso
разпити	entrevistas
сторм	treboada
объркани	confuso
гладна	famentos
гладна	fame
остаряло	obsoleto
бедствието	desastre
бутоните	botóns
гъвкаво	flexibilidade
гъвкаво	flexibles
изкушението	tentación
изкушението	deixes
мистериозен	misterioso
обвиняеми	dos
обвиняеми	acusados
обвиняеми	acusado
обвиняеми	os
обвиняеми	imputados
чанта	bolsa
чанта	bolso
чанта	maletín
чанта	saco
чанта	bolso
фея	de
фея	fadas
фея	fada
фея	marica
фея	lesbianas
шофьора	condutor
шофьора	de
шофьора	o
шофьора	permiso
объркан	confuso
извадки	mostras
реалистичен	realista
реалистичен	realistas
фокусирана	centrar
притеснен	preocupa
притеснен	preocupados
притеснен	como
притеснен	preocupado
притеснен	por
притеснен	medo
притеснен	preocupada
калории	calorías
внезапна	súpeto
внезапна	de
внезапна	repentino
артериите	arterias
цигулки	violíns
пеперудите	bolboretas
зареден	cargada
миши	rato
бедро	hurra
муун	lúa
муун	moon
уговорка	arranxo
уговорка	acordo
асансьор	ascensor
фаулър	fowler
умна	intelixente
умна	intelixente
умна	intelixentes
умна	listos
умна	moi
умна	listo
смислен	significativo
беди	problemas
беди	os
невидима	invisibles
невидима	invisible
редуциране	a
редуциране	redución
договаряне	negociación
вдъхновението	inspiración
врагът	inimigo
врагът	inimigos
супермаркет	supermercado
геройски	heroicos
акционерите	accionistas
десетка	dez
десетка	10
разпознат	recoñeceu
мебел	mobles
крадците	ladróns
досиета	arquivos
фотографа	fotógrafo
неудобно	incómodo
неудобно	incómoda
укриване	agochados
укриване	escondida
човече	home
човече	meu
репортери	xornalistas
кобила	egua
кобила	égoa
топките	pelotas
топките	collóns
топките	ovos
топките	as
дженкинс	jenkins
рокли	vestidos
анонимна	anónimos
славен	gloriosa
славен	gloriosas
бренди	brandy
мишени	obxectivos
мишени	brancos
състрадание	compaixón
състрадание	a
счупена	roto
артистично	artística
артистично	artístico
напреднал	avanzado
напреднал	avanzada
отгледани	criados
отгледани	a
отгледани	crecín
отгледани	criamos
слот	comecartos
честност	honestidade
поуп	papa
урагани	furacán
самотно	soa
самотно	só
благородно	nobre
пури	puros
пури	cigarros
екстремно	extremas
утопия	utopía
болниците	hospitais
болниците	os
ботуши	botas
ботуши	as
скриване	ocultar
скриване	agochar
скръбта	dor
скръбта	pena
пропуск	pasar
пропуск	pase
умирай	morren
умирай	morre
умирай	morrer
ограбени	roubaron
саботаж	sabotaxe
съставките	ingredientes
мечките	osos
близначка	picos
взаимодействията	interaccións
взаимодействията	cós
шут	unha
шут	malleira
шут	patada
шут	dáme
шут	una
шут	botar
шут	patea
преведа	traduce
молитвите	oracións
поляк	polaca
поляк	polo
поляк	poste
съвършен	perfecto
съвършен	perfecta
съвършен	perfectos
емма	emma
гледай	ver
гледай	mirade
гледай	coidado
гледай	ten
купчина	pila
купчина	feixe
купчина	rochas
купчина	de
купчина	da
надзирател	supervisora
пързалка	diapositiva
изяде	comemos
изяде	comín
изяде	comeu
изяде	comiches
изяде	hoxe
мануела	manuela
споделянето	compartir
тъмнина	escuridade
запомни	lembrar
запомни	lembro
запомни	lembra
запомни	lembras
риболовен	pescar
риболовен	pesca
изненадваща	sorprendente
изненадваща	sorprendentes
скочи	así
скочи	saltar
скочи	chimpa
котарак	gato
котарак	ao
замръзване	conxelación
контроли	controla
страстна	vos
страстна	apaixonada
купуване	mercando
сако	chaqueta
сако	da
неравенството	desigualdade
отпечатано	impreso
торби	bolsas
торби	de
ритник	unha
ритник	malleira
ритник	patada
ритник	dáme
ритник	una
ритник	botar
ритник	patea
пророкът	profeta
геном	xenoma
вечерята	cear
вечерята	cea
вечерята	a
мръсна	porca
мръсна	sucio
файв	vida
прическа	pelo
крушка	lámpada
крушка	lámpada
нето	rede
уърт	ser
уърт	a
уърт	pena
уърт	paga
уърт	valor
уърт	vale
католичка	católica
католичка	católico
католичка	catholic
невинността	inocencia
споделена	compartidos
споделена	compartiron
споделена	compartido
споделена	compartida
споделена	compartimos
споделена	compartiu
умове	mente
умове	mentes
умове	as
умове	nas
паркинсон	párkinson
опиум	opio
перфектен	perfecto
перфектен	perfecta
перфектен	perfectos
отдадена	cometeu
отдадена	cometido
отдадена	cometiches
отдадена	cometeses
отдадена	cometer
отдадена	compromiso
отдадена	cometidos
отдадена	comprometido
отдадена	coa
трий	árbore
трий	tree
трий	crosstree
авантюра	aventura
поука	lección
поука	aprender
поука	aprendede
ейвъри	avery
пилешко	galiña
пилешко	polo
пилешко	pito
антибиотик	antibióticos
антибиотик	coa
антибиотик	dos
антибиотик	os
антибиотик	antibiótico
антибиотик	uso
антибиотик	antibióticos
антибиотик	dos
шор	costa
дикси	dixie
сервиране	servir
сервиране	cumprir
мотора	bicicleta
мотора	en
мотора	moto
мотора	bici
боядисване	cadro
боядисване	pintura
празненство	celebración
холм	holm
контузен	feridos
врат	pescozo
врат	par
врат	deles
врат	caluga
буржоа	burguesa
буржоа	burgueses
повикване	chamada
повикване	chamamos
повикване	chamar
позира	posicións
гладни	famentos
гладни	fame
лампата	lámpada
сляпа	cegas
сляпа	cega
сляпа	cego
сляпа	invidentes
сляпа	cegos
дванайсет	doce
колер	cowler
слушател	escoita
слушател	ouvinte
жабите	ras
стюард	stewart
забравена	esqueceu
забравена	esqueciches
забравена	esquecín
рамене	ombros
хакер	hacker
керосин	queroseno
кварки	quarks
празнуване	celebración
твоят	a
твоят	túa
твоят	teu
твоят	o
твоят	seu
твоят	súa
мастилото	tinta
чинии	pratos
чинии	louza
чинии	pratos
болезнени	doloroso
гладът	fame
костюмите	vestiario
костюмите	disfraces
зарове	dados
любопитна	curioso
великани	xigantes
болно	enfermo
болно	enfermos
болно	enferma
капаци	cobre
тестото	diñeiro
ченге	poli
ченге	policía
обаждания	chama
обаждания	chamadas
обаждания	á
обаждания	as
обаждания	chamada
обаждания	trompetas
обаждания	ninguén
джоб	peto
джоб	petos
мразя	odio
мразя	os
мразя	o
мразя	a
пей	cantar
пей	canta
пей	cante
фантазията	fantasía
седалките	asentos
несигурни	inseguro
прозрачно	transparentes
прозрачно	transparente
рейтинги	cualificacións
рейтинги	as
рейтинги	avaliacións
рейтинги	cualificación
стареене	envellecemento
стареене	o
стареене	envellecer
възнаграждения	salarios
ограбен	roubaron
психоза	psicose
ужасяващи	terrorífico
ставка	de
ставка	taxa
спадане	diminución
спадане	diminúe
плътта	carne
ракът	cancro
ракът	o
ракът	cáncer
решителност	determinación
ярда	metros
скеле	andamio
мичел	mitchell
обвиняемите	dos
обвиняемите	acusados
обвиняемите	acusado
обвиняемите	os
обвиняемите	imputados
робота	robot
фуражи	comer
фуражи	alimentar
фуражи	poderán
фуражи	de
фуражи	manter
кениън	canón
дълголетие	lonxevidade
дълголетие	da
страстно	vos
страстно	apaixonada
падащ	a
падащ	namorarse
падащ	caendo
падащ	derrube
падащ	ardendo
солиден	sólida
измиване	lavado
измиване	lavan
измиване	lavar
измиване	lava
измиване	lavalo
измиване	lavar
измиване	a
измиване	lavadora
измиване	lavado
измиване	lavadoras
измиване	roupa
упълномощен	posúe
упълномощен	estabelecido
арам	aram
човеците	seres
човеците	humanos
човеците	os
човеците	humáns
спалня	dormitorio
спалня	cuarto
морфин	morfina
спане	durmindo
спане	durmir
спане	somníferos
синдромът	síndrome
синдромът	de
пингвини	pingüíns
пингвини	pingüín
холандец	dutch
гараж	garaxe
сладкарница	tenda
сладкарница	de
сладкарница	mae
сладкарница	choio
сладкарница	delegados
приготвен	preparada
приготвен	listo
приготвен	preparado
дизайнерски	estilista
скандално	escándalo
бибиси	bbc
смехът	risos
смехът	risas
предписание	receitas
предписание	receita
идиот	idiota
идиот	parvo
идиот	imbécil
клоун	pallaso
ураганът	furacán
стойки	está
стойки	entre
стойки	queda
маки	mackie
маки	navalla
уязвима	vulnerables
уязвима	vulnerable
кравите	as
кравите	vacas
окови	cadeas
окови	cadeas
окови	as
наемане	contratar
магическо	máxicos
магическо	máxico
планктон	plancto
пристигна	cheguei
пристигна	á
пристигна	chegou
пристигна	chegamos
пристигна	chegaron
пристигна	a
пристигна	chegar
шин	canela
иновация	innovación
перфектна	perfecto
перфектна	perfecta
перфектна	perfectos
чудовищата	monstros
даниълс	daniels
нещастия	desgraza
зъболекар	dentista
бунтовник	rebelde
бунтовник	rebeldes
изтощени	esgotada
изтощени	exhaustos
забравено	esqueceu
забравено	esqueciches
забравено	esquecín
диря	rastro
диря	pista
негрите	negros
негрите	negros
негрите	negratas
негрите	pretos
фантом	membro
фантом	pantasma
фантом	carreta
кални	lama
очакван	se
очакван	esperaba
очакван	que
мардж	marge
телесно	corpo
телесно	corporal
тиен	tien
домат	tomate
кърваво	maldito
кърваво	idiota
кърваво	malditos
събуждане	espertar
будистите	budistas
бодигард	garda
ранена	feridos
ранена	feridos
ранена	ferido
ранена	dano
ранена	ferido
развръзка	resultado
асоцииране	asociación
разрешена	posúe
разрешена	estabelecido
санти	santi
попитал	pregunteille
попитал	preguntou
попитал	lle
нелепо	ridícula
нелепо	ridículo
сафари	safaris
сафари	safari
сервиз	servizo
сервиз	de
нещастието	desgraza
инвестиране	investimos
инвестиране	investir
инвестиране	invistan
инвестиране	investimento
палатка	tenda
палатка	carpa
протестант	protestante
семки	sementes
бинг	bing
отчаяни	desesperado
отчаяни	e
разкош	luxo
осиновяване	adopción
зори	alborecer
зори	amencer
хомо	homo
неуважение	desprezo
осветяване	iluminación
интелигентно	intelixente
интелигентно	intelixentes
интелигентно	intelixente
интелигентно	intelixentes
интелигентно	listos
интелигентно	moi
интелигентно	listo
изживяване	experiencia
изживяване	experimentar
изживяване	experimentan
кожена	coiro
кожена	o
руми	rumi
погълнати	de
амбиция	ambición
градушка	“
градушка	sarabia
градушка	”
градушка	en
градушка	galego
градушка	saudamos
надбягване	carreira
надбягване	raza
надбягване	a
надбягване	internacional
питай	pedir
питай	preguntar
питай	pregunte
старшинство	a
обезщетения	beneficios
обезщетения	os
привлекателно	agradable
привлекателно	á
привлекателно	atractiva
привлекателно	fermosa
годежът	compromiso
уловени	atrapado
уловени	colleran
съмър	verán
съмър	no
лайм	cal
лайм	lima
пороци	vicepresidente
пороци	vicio
пороци	iwabuchi
пороци	antivicio
поговорка	proverbio
текуща	actual
текуща	actuais
текуща	que
текуща	súa
текуща	corrente
анализите	sobre
шунка	xamón
крачета	metros
крачета	os
крачета	pés
крачета	pé
крачета	patas
крачета	pernas
крачета	as
крачета	legs
завърша	estudante
инстинкти	instintos
говорейки	falar
говорейки	falando
агнешко	cordeiro
шорти	pequecho
шорти	shorty
цайтунг	zeitung
несправедливост	inxustiza
несправедливост	inxustizas
натурални	natural
натурални	normal
натурални	naturais
натурални	a
лемън	limón
стълбището	escaleiras
бледи	pálida
бледи	pálido
предпазител	seguridade
хващане	coller
хващане	pescar
хващане	collendo
смирение	humildade
извинения	escusas
извинения	excusas
еволюирали	evolucionou
хун	hong
доверен	de
доверен	confianza
доверен	en
искове	as
искове	accións
уверено	seguros
уверено	seguro
фал	falta
базовите	subxacentes
базовите	subxacente
автентична	auténtica
автентична	é
каруца	carriño
каруца	carreta
каруца	carro
оставам	quedar
оставам	aquí
оставам	noite
оставам	quedará
оставам	na
любезно	favor
любезно	consciente
щедър	xenerosa
разочарованието	decepción
пластмасова	de
пластмасова	plástico
акъл	cerebro
акъл	cerebros
акъл	os
залагане	xogo
костенурката	de
костенурката	tartaruga
нюанс	sombra
пауърс	poderes
дланта	palma
дланта	da
дланта	palm
разумна	sensible
разумна	razoable
разумна	razoábel
засегнато	afectados
санкциите	sancións
кредитиране	tarxetas
кредитиране	crédito
кредитиране	roubada
лайнер	cruceiro
ветеринар	veterinario
окис	nítrico
круиз	levádeme
печатане	imprenta
лечения	tratamentos
секретно	segredo
секретно	secreto
секретно	secreta
ограбена	roubaron
зачитане	respectar
зачитане	respeto
зачитане	respecto
зачитане	respéctanme
жега	calefacción
жега	calor
жега	o
приюти	refuxios
тропе	tropez
убежища	refuxios
губя	perdendo
губя	a
губя	perder
губя	perdeu
надалеч	lonxe
годен	para
годен	encaixan
годен	ataque
годен	encaixa
годен	ben
годен	axustan
годен	de
тъпо	estúpido
тъпо	estúpida
тъпо	estúpidos
тъпо	parvo
