категорія	kategooria
дабл	topelt
бельведер	belvedere
збитих	vahustatud
тату	tätoveering
тату	tattoo
скромні	plain
ета	eta
декодування	dekodeerida
декодування	dekooder
декодування	dekodeerimise
кірибаті	kiribati
завісу	loor
трикутна	kolmnurkne
шелдон	sheldon
домогосподарка	perenaine
домогосподарка	koduperenaine
пошиття	kohandades
компетенція	pädevus
мандрівку	matk
мандрівку	matka
толерантність	hälve
толерантність	sallivust
дахау	dachau
базове	põhi
базове	põhiline
діоген	diogenes
дроти	juhtmed
ефіри	ringhäälingu
нервовий	närviline
спонсори	sponsorid
зайшла	tuli
алегрі	alegre
сумнівною	kahtlane
сумнівною	kaheldav
проституція	prostitutsiooni
благочестя	vagadus
ніжний	hell
ніжний	õrn
терориста	terrorist
ганні	hanni
даун	alla
даун	maha
даун	maas
мотт	mott
прокинувся	ärkvel
кастільйо	castillo
спілберг	spielberg
андо	ando
нерухомим	liikumatu
неприємні	häiriv
неприємні	häirivad
віана	viana
брут	brutus
переводити	jäätmed
нулі	nulli
нулі	zero
нулі	null
пенелопа	penelope
вебстер	webster
пасаж	läbipääsu
тельця	tauri
меєр	meyer
гідроліз	hüdrolüüsi
деррі	derry
харбін	harbin
дирижабль	õhulaeva
злагоди	leppimise
тривога	ärevus
тривога	hoiatus
тривога	häire
дурні	lollid
дурні	rumalad
дурні	narrid
ряйкконен	räikkönen
сметани	quartet
юганссон	johansson
слідкує	jäljed
слідкує	rajad
тундра	tundra
дюбуа	dubois
повії	prostituudid
повії	prostituudid
скіннер	skinner
продуктивного	produktiivne
партнерські	partner
партнерські	paarimees
заразом	pärija
тромбон	trombooni
очікувані	oodatud
очікувані	eeldatav
очікувані	oodati
ковбаса	vorst
ковбаса	vorsti
барс	leopard
сповільнення	aeglustumise
відправника	saatja
квінн	quinn
грається	kruvid
циклічний	tsüklilised
фоп	fop
венс	vance
конюшина	ristik
абстрактний	abstraktne
малоймовірно	ebatõenäoline
малоймовірно	vähetõenäoline
ліззі	lizzie
ліззі	lizzy
герміона	hermione
відпочивають	puhkavad
відпочивають	puhkan
відпочивають	puhkab
зіна	zina
індіанаполіс	indianapolis
крадіжка	vargus
крадіжка	varastamine
крадіжка	varastab
дозволяти	luba
джем	cem
захотіли	tahtis
захотіли	tagaotsitav
захотіли	tahtsin
гідна	korralik
гідна	vääriline
таунсенд	townsend
забіг	ralli
забіг	võidusõit
забіг	rass
наповнюється	täidab
джоанна	joanna
дбає	hoolib
друже	buddy
свіже	värsked
свіже	värske
пересилання	ettepoole
пересилання	edasi
пересилання	edastamine
пересилання	transpordib
пересилання	vedu
пересилання	transport
конденсатор	kondensaator
ампер	amper
переважним	valdav
доломіт	dolomiit
каро	caro
замовили	tellis
замовили	tellitud
сфінкс	sfinks
гордий	uhke
гордий	uhked
керала	kerala
дякуємо	tänan
дякуємо	aitäh
дякуємо	tänud
санітарна	torustik
псалом	psalm
псалом	psalmid
візуальне	visuaalne
сенсори	detektorid
блогер	blogija
бозе	bose
соусом	kastme
соусом	kaste
тривогу	häire
підробки	maskeraad
ломбардо	lombardo
ерс	ers
вінки	pärjad
мультиплікатор	kordaja
здорова	terved
здорова	tervena
здорова	tervislik
експортувати	eksport
експортувати	ekspordi
зачарована	nõiutud
кентербері	canterbury
фран	fran
схилення	kääne
схилення	dets
торн	thorne
гутьєррес	gutiérrez
вкласти	investeerida
мутація	muteerunud
марлен	marlene
динозавр	dinosaurused
йоко	yoko
кунья	cunha
саботаж	saboteerida
перли	pearl
перли	pärl
перли	pärli
перли	pärlid
цукерок	šokolaad
галіфакс	halifax
жайворонок	lõoke
рената	renata
зеє	zee
залеський	zaleski
кришку	kaas
кришку	kaanega
запитали	küsis
запитали	palus
запитали	küsitud
гессе	hesse
брабант	brabant
присвячується	pühendatud
присвячується	pühendunud
пінгвін	pingviin
дорогоцінний	hinnaline
мовчки	vaikselt
антагоніст	antagonist
аптеку	apteek
сучжоу	suzhou
адаптер	adapter
адаптер	adapter
мауріціо	maurizio
вальпараїсо	valparaíso
парсонс	parsons
помирають	suremine
помирають	suremas
аткінсон	atkinson
копіює	koopiad
копіює	koopiaid
менінгіт	meningiit
наді	nadi
ола	ola
літри	liitrit
крапок	täpid
крапок	punktid
крапок	katkend
лімбург	limburgi
згладжування	tõrgeteta
згладжування	sujuv
згладжування	mahe
згладжування	sile
згладжування	pehmendamine
міллі	milly
зігфрід	siegfried
шампанського	šampanjat
шампанського	šampanja
луанда	luanda
діма	dima
легат	legaat
сартр	sartre
герард	gerard
магнолія	magnolia
конні	conny
конні	connie
облич	näod
невіль	neuville
адресата	adressaat
адресата	saaja
хунта	hunta
кру	crewe
моментами	hetki
моментами	hetked
афродіта	aphrodite
закохалася	poiss
інквізиція	inkvisitsiooni
сертифікований	sertifitseeritud
сертифікований	tõendatud
поверхнева	pealiskaudne
десерт	magustoit
сміється	naermine
сміється	naeris
сміється	naerab
маркер	tähis
маркер	marker
каротин	karoteeni
святкова	puhkus
святкова	pühal
скрипти	skriptide
гантер	gunther
магічне	maagiline
магічне	maagilised
кладе	paneb
дженіс	janice
дженіс	janis
сіма	sima
сіма	shima
принтери	printerid
елвін	alvin
збігнєв	zbigniew
кропива	urtica
сумніватися	kahtlus
варан	monitor
варан	monitori
варан	jälgida
варан	jälgija
пластик	plastikust
пластик	plast
пластик	plastik
малайська	malai
вихор	keeristorm
містик	müstika
літр	liitrit
літр	liiter
літр	liiter
планетарна	planeedi
очікувань	ootused
боско	bosco
пором	praam
упаковка	pakend
упаковка	pakendamine
петропавловськ	petropavlovsk
музи	muusa
ювілеї	aastapäevad
корали	korallid
алгарве	algarve
єресь	ketserlus
помпи	pumbad
ело	elo
кострома	kostroma
кантен	quentin
заважав	häiritud
вентилятор	ventilaator
вентилятор	fänn
підкажіть	soovita
хіхон	gijón
блюдо	roog
сито	sõela
амулет	amulett
роми	roma
алмейда	almeida
варте	väärt
орнітолог	ornitoloog
врятовані	säästab
врятовані	päästab
лопе	lope
расмуссен	rasmussen
доль	lööb
білизну	pesu
одін	odin
орки	orkid
надіслано	esitatud
надіслано	saadetud
ямі	auk
ямі	pit
терек	terek
феліче	felice
випускний	lõpetamine
джанкарло	giancarlo
ганн	gunn
контррозвідка	vastuluure
бамбук	bambus
вибив	puhus
сусідню	külgnevate
ріккардо	riccardo
спортзал	võimla
спортзал	jõusaal
субсидії	toetused
новіші	uuem
метаморфоз	metamorfoos
казанова	casanova
миттєвого	kohene
морін	maureen
летів	lendasid
летів	lendas
змістовні	lõpetas
токсини	toksiinide
реб	reb
апатит	apatiit
повісили	hung
повісили	poos
повісили	poodud
затримок	viivitused
затримок	viivitusi
сіммонс	simmons
сінґх	singh
кінсі	kinsey
перетинка	septum
послідовними	järjestikuse
вкладень	investeeringud
гудвін	goodwin
кромвель	cromwell
демидов	demidov
ярмо	ikke
фігаро	figaro
днепр	dnepr
поширили	jagatud
вилучає	eemaldab
подорожували	reisinud
почерк	käekiri
почерк	käekirja
гіпертензії	hüpertensioon
узгоджено	lepitada
рецензування	läbivaatamine
рецензування	ülevaatus
рецензування	läbivaatus
нещасні	õnnetused
нещасні	õnnetusi
нещасні	õnnetud
нещасні	õnnetu
ліфтів	liftid
диван	diivan
дюйм	tolli
дюйм	toll
пічено	piceno
думала	mõtlesin
думала	arvas
думала	arvasin
підстановки	asendamine
хао	hao
чеченці	tšetšeenid
аахен	aacheni
намалювати	joonistada
намалювати	loosimine
намалювати	viik
випадковість	kokkusattumus
такеда	takeda
ейлін	eileen
сулу	sulu
висип	lööve
побратима	metsamaa
гондору	gondor
обійми	kallistus
обійми	kalli
ава	awa
опонентами	vastased
перервано	katkestatud
перервано	katkestatud
перервано	loobuti
нанкін	nanjing
барбуда	barbuda
надіслані	saadetud
самос	samose
хижий	lihasööja
макіавеллі	machiavelli
гіббонс	gibbons
миля	miil
миля	miili
хенк	hank
сміливі	vapper
сміливі	vaprad
сміливі	vapp
салам	salaam
картман	cartman
павелл	powell
сталлоне	stallone
чандра	chandra
брате	bro
інваліди	puudega
порожнє	tühi
порожнє	tühjad
каналізація	kanalisatsioon
каналізація	kanalisatsiooni
зайнятого	hõivatud
зайнятого	okupeeritud
старка	starki
старка	stark
гловер	glover
бренда	brenda
пуста	õõnsad
монца	monza
цап	kits
цап	kitse
азбест	asbesti
ренд	rand
бліда	pale
бліда	kahvatu
хребці	selgroolüli
боюся	kardan
феодальна	feodaalne
титанів	titaanid
кальдерон	calderón
вадуц	vaduz
гіммлер	himmler
надгробку	hauakivi
ебро	ebro
патріс	patrice
підтип	alatüübi
радіація	radiatsiooni
радіація	radiatsioon
радіація	kiirgus
хитрість	trikk
лимон	sidrun
лимон	sidruni
сліпим	pime
сліпим	pimedad
некроз	nekroos
агостіно	agostino
шиллер	schiller
кінчики	mütsid
кінчики	korgid
габбл	hubble
френкель	frenkel
грандж	grunge
посейдон	poseidon
попелюшка	tuhkatriinu
домовились	leppis
домовились	kokkulepitud
домовились	korraldatud
домовились	kokkulepe
домовились	tehing
дірка	auk
дірка	auku
супермен	superman
рій	parv
черевний	tüüfuse
шкідливим	pahatahtlik
оливкова	olive
талановита	andekas
обіцянок	lubadused
обіцянок	lubadusi
летіти	goto
етторе	ettore
мінлива	heitlik
мінлива	osaliselt
єнс	jens
мотузку	nöör
мотузку	köis
регресії	regressiooni
принтерів	printerid
катон	cato
вінчестер	winchester
мальовниче	tribüün
фани	fänne
фани	fännid
переповнення	ülevoolu
фріда	frida
бенгазі	benghazi
шматочок	amps
шматочок	hammustus
шматочок	hammusta
лічильники	taimerid
шпалери	tapeet
ланселот	lancelot
вимкнути	keela
вимкнути	keelamine
вимкнути	keelatakse
вимкнути	tumm
колле	colle
крейвен	craven
найновіші	uusim
єгора	raskem
чавес	chávez
темрява	pimedus
споріднена	afiinsus
барлоу	barlow
довідок	käsitsi
довідок	käsiraamat
довідок	manuaal
вдячність	tänud
вдячність	tänulik
порі	pori
макбет	macbeth
пасовищах	karjatamise
урочистої	pühalik
неоліт	neoliitikum
магнетизм	magnetism
консерви	konservi
погрожує	ähvardav
погрожує	ähvardab
погрожує	ähvardavad
фолкнер	faulkner
жандармерія	sandarmeeria
слалом	slaalom
хірургічна	õmblus
просторовий	ruumiline
розкрадання	raisakotkad
рекомендацію	soovitus
серцеві	südame
сіла	sila
джобс	töökohad
лью	lew
примари	kummitused
примари	vaimud
кулька	ball
кулька	pall
кулька	palli
делл	dell
ріплі	ripley
гартман	hartmann
рокі	rocky
рабле	rabelais
епічний	eepiline
сховати	peidetakse
сховати	peitu
сховати	peitmine
сховати	peida
гід	juhend
гід	giid
годує	kanad
звичок	harjumused
ложка	lusikas
догерті	doherty
відверта	sirge
одержувача	saaja
ніжна	pakkumise
ніжна	pakkumine
картинка	pilt
картинка	pildi
фініш	lõpeta
велья	vella
діапазони	vahemikud
наглядач	politseinik
наглядач	ohvitser
відповідаю	vastamine
лаго	iago
відпочиває	puhkavad
відпочиває	puhkan
відпочиває	puhkab
дівоча	neiu
гендель	handel
почервоніння	punetus
кавун	arbuusi
лузі	heinamaa
крофт	croft
вейр	weir
термальні	termilise
євразія	euraasia
росток	rostock
естрада	estrada
повіки	silmalaud
загадкові	müstiline
берилій	berüllium
трансільванія	transilvaania
умбрія	umbria
джилліан	gillian
ненецький	neenetsi
заручена	kihlatud
ворожість	vaenulikkus
печива	küpsis
карлссон	karlsson
гічкок	hitchcock
діалектики	dialektika
прощавай	hüvasti
прощавай	hüvasti
гомосексуалізм	homoseksuaalsus
знайдіть	leida
знайдіть	leia
знайдіть	otsi
знайдіть	avastavad
знайдіть	avastada
знайдіть	avasta
знайдіть	avastama
хореографія	koreograafia
оракул	sibyl
кольт	colt
старіші	vanem
старіші	vanemad
підказує	ütleb
провокація	üleskutse
провокація	provokatsioon
свіжа	värsked
свіжа	värske
мотивацію	motivatsioon
мотивацію	motivatsiooni
сироп	siirupit
сироп	siirup
наталь	natali
кпа	kpa
середи	kolmapäeviti
семестр	poolaasta
семестр	semestri
вакцина	vaktsineerimise
вакцина	vaktsineerimine
вакцина	ravi
вакцина	vaktsiini
вакцина	vaktsiin
медсестри	õed
сподівань	lootused
сподівань	loodab
вілкінсон	wilkinson
фільтрування	filtreerimine
заперечую	vastuväide
заперечую	protest
заперечую	vastuväited
ляо	liao
гумбольдт	humboldti
провайдерів	pakkujad
медуза	medusa
порція	portia
узявся	enesekindlalt
наварро	navarro
форарльберг	vorarlberg
слива	prunus
гевара	guevara
рокфеллер	rockefeller
шаньсі	shanxi
принади	hüvesid
данбар	dunbar
крапля	tilk
штрафів	karistused
штрафів	sanktsioonid
данці	taanlased
лазерів	laserid
кадмій	kaadmiumi
діод	diood
актуально	valik
макгрегор	mcgregor
тоне	toon
тоне	tooni
марцелл	marcellus
аміна	amin
сашка	sasha
виправте	korrektne
виправте	õige
асад	assadi
донор	doonor
донор	doonori
ретельне	range
чепмен	chapman
ніжні	pehme
ніжні	pehmed
ніжні	õrn
ніжні	delikaatne
паразит	parasiit
дублювати	klooni
плитка	klotsi
струнка	slim
деінде	mujale
деінде	mujal
відкривання	avamine
крістенсен	christensen
батіг	piitsa
батіг	whip
розірвала	büst
мушкетери	musketärid
стиснутий	kokkusurutud
соціологічна	sotsioloogia
хрещеним	ristiisa
класний	alahinnatud
денне	stuudio
мантра	mantra
кассандра	cassandra
естонці	eestlased
кула	kula
мапуту	maputo
бразильці	brasiillased
ккал	kcal
належно	korralikult
мальборо	marlborough
запобігати	ennetada
кофі	kofi
дору	douro
незаконний	illegaalne
незаконний	ebaseaduslikud
незаконний	ebaseaduslik
лізинг	liisi
грамотність	kirjaoskuse
ножиці	käärid
бедфорд	bedford
квест	otsingul
мудрим	tark
антуанетта	antoinette
ніжно	õrnalt
неповним	puudulik
неповним	mittetäielik
підстанція	alajaama
зно	zno
леверкузен	leverkusen
переможе	win
переможе	võida
іонний	iooniline
висів	hung
надін	nadine
звалище	prügila
напружений	pinges
напружений	pingeline
вівер	weaver
парфуми	parfüüm
парфуми	parfüümi
дюйми	tolli
бездоганно	tundsin
бездоганно	tundis
бездоганно	tundsid
постери	plakatid
сумні	kurb
волоть	pööris
бідними	vaesed
бідними	vaene
адо	ado
зрізу	viil
надрукувати	trükkimine
надрукувати	trüki
гіссен	gießen
вимовити	räägitud
вимовити	rääkinud
батьківські	vanem
батьківські	lapsevanem
бізнесмени	ärimehed
суглоби	liigeste
суглоби	põlved
калькулятор	kalkulaator
каракас	caracas
затримується	hilinenud
квадраті	ruudus
скромно	riides
скромно	riietatud
коханці	armukesed
коханці	armastajad
бейн	bain
агріппа	agrippa
найняти	palgata
найняти	palka
теплом	kuumus
теплом	soojus
теплом	soojuse
асиметрична	asümmeetriline
сіли	istusid
сіли	istus
сіли	sat
центавра	centauri
трюк	trikk
банджо	banjo
лаурі	lauri
ізернія	isernia
надзвичайне	veider
пригадую	tagasivõtmine
пригадую	meenuta
спритність	agility
халід	khalid
колібрі	koolibri
лякає	hirmus
лякає	õudne
лякає	hirmutav
лякає	hirmutab
лякає	ähvardav
лякає	ähvardab
лякає	ähvardavad
колюча	spinosa
іронічно	irooniline
спадкоємиця	pärijanna
спадкоємиця	pärija
югославська	jugoslaavia
боде	bode
розпачі	meeleheide
чесні	sirge
гнучка	paindlik
гнучка	paindlikud
вентура	ventura
бонне	tanu
мозер	moser
самотня	üksildane
самотня	üksik
повторна	iteratiivne
бао	bao
мамо	ema
пустити	kuse
рамка	kaader
рамка	raam
рамка	raami
рамка	piir
рамка	piiri
індукція	induktsiooni
хіросі	hiroshi
світиться	helendav
світиться	helendavad
шир	maakonda
пхеньян	pyongyang
кенігсберга	königsberg
антиген	antigeeni
ела	ela
неаполітанська	napoli
головах	pead
головах	päid
астор	astor
совка	naeris
порахувати	loetud
арчі	archie
фінк	fink
рорі	rory
зачіска	soeng
зачіска	soeng
найманець	palgasõdur
єнот	pesukaru
дюмон	dumont
малер	mahler
порошків	pulbrid
стабілізатори	stabilisaator
жиліна	žilina
гіпотетична	hüpoteetiline
жилет	vest
коридорі	koridor
лугано	lugano
вразити	muljet
світяться	sära
лім	lim
сок	soc
мотта	motta
приречений	lõksus
конденсація	kondensatsiooni
зачепив	hit
зачепив	löö
зачепив	tabas
афганський	afganistani
афганський	afgaani
задіяти	päästikule
задіяти	päästik
осієк	osijek
сходять	sõidab
лсд	lsd
лікарю	arst
лікарю	arsti
лікарю	doktor
гонитві	jälitamine
гонитві	tagaajamine
конті	conti
шавлія	salvia
шанувальник	ventilaator
шанувальник	fänn
ромні	romney
оцет	äädikas
валуни	rahnud
пахне	haisev
пахне	lõhnab
пахне	lõhnad
арес	ares
нотаток	märkmed
нотаток	märkused
прато	prato
підпал	reichstagi
підпал	süütamine
поважає	austab
фуллер	fuller
паттерсон	patterson
вигуки	karjub
вигуки	karjudes
вигуки	karjub
трюффо	truffaut
дюран	durant
капелюхи	mütsid
ебен	eben
багатошарове	lamineeritud
вербування	värbamine
вербування	värbamise
атлант	atlas
приваблива	atraktiivne
навики	oskused
навики	oskusi
еспоо	espoo
існуюче	olemasolevad
існуюче	olemasolev
штамп	pitser
штамп	tempel
джино	gino
повісити	riputada
імпортувати	import
імпортувати	impordi
колоніалізму	kolonialismi
бам	bam
імміграція	sisseränne
імміграція	immigratsiooni
імміграція	sisserände
берті	bertie
повія	hoor
пішохідна	jalakäijate
гамфрі	humphrey
лон	lon
гріхом	patu
гріхом	patt
розен	rosen
недоступний	kättesaamatu
недоступний	kättesaamatu
недоступний	kättesaamatu
алжирська	alžeeria
теренс	terence
герда	gerda
арчибальд	archibald
віко	vico
динар	dinaar
мріяти	und
алхімік	alkeemik
розбійники	röövlid
баклі	buckley
катана	katana
симбіоз	sümbioosi
пружність	vastupidavus
експресіонізм	ekspressionism
німфа	nümf
глюкоза	glükoos
впорядкувати	sorteerimine
впорядкувати	organiseerida
дурня	jama
бейл	bale
бузок	sirel
дивовижна	võimas
дивовижна	vägev
дивовижна	äge
авіньйон	avignon
смарагд	smaragd
ессен	essen
розкіш	luksus
помічав	märka
помічав	teade
болл	boll
задар	zadari
освічений	valgustatud
кіп	kip
кіп	kipi
ексклюзивний	eksklusiivne
перевізник	vedaja
перевізник	kuller
гегель	hegel
улоф	olof
розраховано	arvutatud
розалія	rosalia
шофер	autojuht
лотто	loto
естетична	esteetiline
похмурі	sünge
неймовірний	imeline
неймовірний	hämmastav
баркер	barker
стегно	reie
помітила	märganud
помітила	märkasin
куртене	courtenay
сеансу	seanss
сеансу	seansi
туші	laiba
туші	laip
манчіні	mancini
бобри	koprad
падав	kukkumine
кубик	cube
кубик	kuubik
кубик	kuubiku
браття	vennad
обіцяють	lubadus
блазень	narr
директив	direktiivid
морсбі	moresby
голодний	näljased
голодний	näljane
журавлина	jõhvika
шиття	õmblemine
розфарбування	värvus
помічати	märka
помічати	teade
біосфера	biosfääri
яєчка	mune
яєчка	munad
яєчка	munandid
ангеліна	angelina
сопілка	viiul
зламаний	katkised
зламаний	katki
зламаний	murtud
зламаний	murdunud
пікар	picard
виклали	paigutatud
виклали	asetatud
чендлер	chandler
старр	starr
весні	tormid
провидіння	providence
даніел	daniel
несс	ness
гранж	grange
виплата	väljamakse
полтавським	reporterid
полтавським	ajakirjanikud
троя	trooja
троя	troy
дурень	narr
дурень	loll
засудити	sue
осетер	tuur
весільна	pruudi
непотрібних	soovimatu
папороть	fern
числове	numbriline
числове	numbriline
контрольовані	reguleeritud
коханим	meeldis
коханим	armastasin
коханим	armastas
коханим	armastasid
коханим	armastatud
пружні	põrge
спала	maganud
спала	magas
спала	magasin
люсіль	lucille
аквінський	aquinas
пояснила	selgitas
пояснила	selgitati
пояснила	selgitatud
втома	väsimus
запор	kõhukinnisus
переможниці	võitja
новорічний	jõulud
калмикія	kalmõkkia
баклан	kormoran
відмивання	rahapesu
готліб	gottlieb
проаналізовано	analüüsitud
проаналізовано	analüüsitud
проаналізовано	analüüsiti
лося	põder
куан	kuan
чжень	zhen
правка	edit
правка	muuda
правка	redigeerimine
дікінсон	dickinson
щира	siiras
комфортно	mugavalt
пухнастий	kohev
пацюк	rat
пацюк	rott
доні	donnie
тамбовська	tambov
еспресо	espresso
перервах	käitus
односельці	kaasmaalased
встали	horace
вражаючі	imetlusväärne
відбирають	värvatud
канюк	hiireviu
дьюї	dewey
вечірок	peod
вечірок	osalised
азімов	asimov
проекцій	prognoosid
передчуття	tunne
камін	kamin
вершки	koor
вершки	kreem
вершки	koort
веймар	weimar
застібка	konksu
застібка	konks
застібка	pross
арам	aram
нітрат	nitraatide
глобально	globaalselt
глобально	ülemaailmselt
серр	serres
прослухати	kuula
клагенфурт	klagenfurt
хабара	altkäemaksu
дивлюся	vaadates
дивлюся	nähes
жень	ren
трнава	trnava
хуей	hui
сильніші	tugevam
сильніші	tugevamad
сильніші	tugevamaks
оберігає	takistab
оберігає	väldib
вмикання	võimaldades
вмикання	võimaldamine
тонна	tonni
тонна	tonn
лія	lia
ньюарк	newarki
фаррелл	farrell
змінене	modifitseeritud
змінене	muudetud
засмучений	ärritunud
фюрер	füürer
аба	aba
інсталяція	tükk
психологом	psühhiaater
дичини	põhjused
безнадійно	lootusetu
манія	maania
тонус	toon
тонус	tooni
дорсет	dorset
спокуси	kiusatus
діоніс	dionysos
вимкнення	keelamine
талмуд	talmud
комсомол	komsomol
пекар	pagar
пекар	baker
віадук	viadukt
магдебург	magdeburg
скоєні	palgamõrvar
кріль	jänes
кріль	küülik
гоф	hof
маніпуляція	manipuleerimine
дева	deva
тімо	timo
пастці	lõksus
пробачити	andesta
пробачити	andestada
ґратка	võre
знижки	soodustus
селен	seleeni
суниці	fragaria
вкрали	varastati
вкрали	varastatud
вкрали	varastanud
вкрали	varastasid
вкрали	varastas
кальман	kálmán
плітки	kuulujutte
короновано	kroonitud
ельдар	eldar
відро	ämber
нікіта	nikita
зграя	pakend
зграя	pakendis
зграя	paki
зграя	pakk
гвен	gwen
яже	süüdata
кататися	ratsutamine
пропустила	vastamata
каліграфія	kalligraafia
господній	haud
господній	haua
полін	pauline
сірано	cyrano
виправляє	parandab
німі	tumm
недосконала	ebatäiuslik
пауза	paus
пауза	pausi
дауні	downey
найгірше	halvim
норте	norte
монтування	paigaldus
монтування	mount
монтування	ühendamine
арне	arne
арне	arn
сифіліс	süüfilis
неважливо	tähtsusetu
цзя	jia
флінн	flynn
перкінс	perkins
страхи	kollid
вкладки	kaardid
джинджер	ingver
джинджер	ginger
кашу	putru
кашу	pudru
мандела	mandela
торгував	kupeldaja
клада	klaad
сассекс	sussexi
ківі	kiivi
секретів	saladusi
секретів	saladused
ітан	ethan
мілдред	mildred
серцебиття	südamelöögid
бла	bla
лайонел	lionel
медикаменти	ravimid
волонтерська	vabatahtlik
голдберг	goldberg
мерсер	mercer
обурені	nördinud
єдесталу	tulemus
дебрецен	debrecen
аньхой	anhui
визнаю	tunnista
бібі	bibi
болейн	boleyn
бернд	bernd
дракули	dracula
тла	tausta
тла	taust
фут	jalg
радж	raj
планшетів	tabletid
відрікся	loobunud
драйв	sõida
плачу	nutta
плачу	nutma
плачу	nuta
кейс	kohver
порвав	rebis
позивач	hageja
сілезька	sileesia
танцювали	tantsisid
танцювали	tantsinud
танцювали	tantsis
олива	õli
олива	nafta
олива	oliva
чар	lummus
вос	vos
рекомендувати	soovita
рекомендувати	soovitan
вбік	kõrvale
джентльмен	härrasmees
акімов	akimov
монтань	montagne
амністія	amnesty
амністія	amnestia
стікс	styx
смс	sms
наґоя	nagoya
боляче	valutab
боляче	valus
боляче	valulik
боляче	piinarikas
боляче	haiget
страшенно	kohutavalt
лунд	lundi
лунд	lund
вибіркове	valikuline
вибіркове	selektiivne
спіймати	püüa
спіймати	saak
спіймати	saagi
оцінила	hinnatud
фотосинтез	fotosüntees
туалети	tualetid
привезти	tooma
гашек	hašek
мансійськ	mansiiskis
запереченням	tagasilükkamise
скандинавський	skandinaavia
кобаясі	kobayashi
катували	piinati
катували	piinatud
катували	piinasid
альф	alf
відчула	tundsin
відчула	tundis
відчула	tundsid
анапа	anapa
скажуть	ütle
тремор	treemor
грааль	graali
грааль	graal
доповідач	valjuhääldi
доповідач	kõneleja
ніколс	nichols
даян	diane
даян	dianne
координатора	jälgija
координатора	jälitaja
закордон	välismaale
закордон	välismaal
підносить	tõstab
гот	gooti
крячок	tiir
приєднатись	ühinege
приєднатись	liitu
приєднатись	ühine
секретарка	administraator
антанта	entente
кухаря	cook
кухаря	kokk
оптимізм	optimismi
кристоф	christophe
бенвенуто	benvenuto
якорі	ankrud
сантиметри	sentimeeter
сантиметри	sentimeetrit
вподобання	meeldib
вподобання	soodustused
вподобання	eelistused
кобленц	koblenz
покривало	teki
покривало	tekk
мімі	mimi
турок	turk
деніз	denise
палицю	pista
палицю	pulk
ґанок	veranda
брамс	brahmsi
гістологія	histoloogia
фаст	kiire
фаст	kiiresti
віго	vigo
тремтіння	twitter
тремтіння	jitter
хронологічний	kronoloogilises
бетсі	betsy
зідан	zidane
психіатрія	psühhiaatria
беррімор	barrymore
олсен	olsen
ноутбук	sülearvuti
ноутбук	laptop
ассирійці	assüürlaste
зламані	mõranenud
саб	sab
монмартр	montmartre
почула	kuulsin
почула	kuuldud
почула	kuulnud
почула	kuulis
кривина	kõverusraadius
обдурити	petta
обдурити	peta
цільовий	suunatud
принтера	printer
принтера	printeri
одержимий	kinnisidee
одержимий	kinnisideeks
мелоун	malone
калігула	caligula
кораловий	coral
лавці	pink
лавці	pingi
льох	kelder
звіробій	naistepuna
звіробій	hypericum
непоміченим	märkamatult
канберра	canberra
непридатні	kasutuskõlbmatuks
гронінген	groningeni
карлтон	carlton
ігнац	ignaz
черепашка	kilpkonn
ховався	vältimine
ховався	peidus
ховався	peitmine
невидимі	nähtamatu
невидимі	nähtamatud
каб	kab
зміцнює	tugevdab
гібридна	hübriid
трансформацій	eeldus
гарньє	garnier
метеор	meteoor
метеор	meteoriit
шрусбері	shrewsbury
глівіце	gliwice
спецпідрозділів	lekkinud
цінують	pisar
ймовірний	tõenäoline
стемфорд	stamford
схопив	haaras
схопив	konfiskeeritud
діагональ	diagonaal
шрек	shrek
меньше	vähem
балерини	baleriin
вдячна	tänulik
вдячна	tänulik
вдячна	tänulikud
катманду	katmandu
бики	pullid
костелло	costello
кампос	campos
нонсенс	rumalus
нонсенс	mõttetus
знаменитості	kuulsus
знаменитості	kuulsused
навмання	suvaline
навмання	juhuslik
домішка	lisand
фатіма	fatima
марин	marinus
нещодавні	hiljutine
нещодавні	hiljutised
альварадо	alvarado
консультація	konsultatsioonid
консультація	konsulteerimine
консультація	konsulteerida
чарівниця	nõid
циліндричне	silindrilised
беззаперечно	kindlasti
калахарі	kalahari
міно	mino
аббе	abbe
відпустка	puhkus
саба	saba
караоке	karaoke
комарі	sääsed
саутгемптон	southamptoni
жорна	veskikivi
бірж	vahetused
навчили	õpetatud
навчили	õpetas
алісія	alicia
цзянь	jian
понті	ponti
куртки	jakid
покоївка	teenija
покоївка	teenijanna
покоївка	neitsi
покоївка	majapidajanna
масках	maskid
гард	garde
селтікс	celtics
безпліддя	viljatuse
яго	iago
френч	prantsuse
брехт	brecht
файф	fife
підтверджую	tunnustatud
підтверджую	tunnistas
підтверджую	kinnitav
даніела	daniela
сонцю	päikest
сонцю	päike
витрачені	kurnatud
витрачені	ammendatud
витрачені	väsinud
армандо	armando
баранець	tikutaja
апострофом	ülakoma
неприємних	vastik
гауптман	hauptmann
муні	mooney
ентре	entre
лайма	laima
росомаха	wolverine
процвітає	jõudsalt
процвітає	rikkalikult
зрадили	reet
хаді	hadi
болівійський	boliivia
роббінс	robbins
щури	rotid
дара	dara
пояснюю	selgitamine
підозрюю	kahtlustatav
підозрюю	kahtlusalune
роботодавець	tööandja
виразка	haavand
