din	출신
cracovia	크라쿠프
coordonate	좌표
coordonate	좌표
coordonate	좌표계
misiune	미션
misiune	선교
mașina	자동차
mașina	차량
dead	사망
dead	데드
creangă	지점
creangă	분기
diferența	차이
diferența	차이점
coperta	커버
coperta	덮개
coperta	표지
gold	골드
gold	황금
scriu	쓰기
scriu	글쓰기
scriu	쓰기
scriu	글쓰기
caută	찾기
caută	검색
caută	검색하기
întâlnire	모임
întâlnire	회의
întâlnire	만남
întâlnire	미팅
trăsături	특징
trăsături	기능
philip	펠리페
philip	필립
dreptate	정의
cor	합창
cor	코러스
wolf	늑대
wolf	볼프
wolf	울프
prezente	현재
prezente	선물
fruntea	이마
douglas	더글러스
augustin	아우구스틴
egal	평등
egal	같음
vioară	바이올린
cavaler	기사
cavaler	나이트
bucurat	즐겼다
operare	운영
istanbul	이스탄불
patrick	파트리크
patrick	패트릭
banii	머니
banii	돈이
precedent	선례
precedent	이전
studiază	공부해
studiază	공부하기
studiază	공부
studiază	연구
sector	섹터
sector	부문
conacul	맨션
conacul	저택
structuri	구조물
structuri	구조
deschiderea	오프닝
deschiderea	개봉
sală	헬스
sală	체육관
decizie	의사결정
decizie	결정
amestec	섞어
amestec	믹스
amestec	혼합
amestec	혼합물
amestec	반죽
amestec	혼합
amestec	혼합
corectă	정답
corectă	올바른
imperială	임페리얼
clasament	순위
clasament	랭킹
clasament	순위
clasament	랭킹
jim	다짐
câmpie	평원
câmpie	평범
înfrângerea	패배
licența	라이선스
licența	라이센스
licența	면허
licența	라이선스
licența	라이센스
licența	면허
licența	허가서
milan	밀란
milan	밀라노
scenariul	시나리오
scenariul	시나리오는
scenariul	문자
scenariul	스크립트
pierderea	상실
pierderea	손실
stack	스택
fotografie	사진
fotografie	사진
fotografie	사진술
principiu	원칙
principiu	원리
musulmani	무슬림
musulmani	이슬람교
musulmani	무슬림
răniți	부상
răniți	부상당한
profesionist	프로페셔널
profesionist	프로
profesionist	전문
profesionist	전문가
câștigător	승리자
câștigător	우승자
câștigător	winner
câștigător	승자
desen	그리기
interzis	금지
interzis	금지
interzis	차단됨
regulile	규칙
irak	이라크
ideile	아이디어
student	학생
reacție	반응
reacție	공감
howard	하워드
sprijinit	지원합니다
sprijinit	지원
sprijinit	지원함
topul	인기
topul	top
avansat	고급
napoli	나폴리
napoli	나폴리
activitățile	활동
cutremur	지진
cutremur	대지진
castilia	카스티야
marte	마스
marte	화성
rare	희귀한
rare	귀한
rare	희귀
rare	드문
boală	질환
boală	질병
boală	질환
boală	질병
boală	질병
blocat	잠겨
blocat	locked
blocat	차단
blocat	차단됨
blocat	차단되었습니다
herbert	허버트
măsura	측정
măsura	측도
sculptor	조각가
sculptor	조각가자리
avram	아브람
avram	아브람
întrebări	질문
intern	인턴
intern	내부
intern	국내
valorile	가치관
valorile	가치
închisă	비공개
închisă	닫힌
completarea	완성
paginii	페이지
fabrică	공장
fabrică	팩토리
mica	미카
oră	시간
externă	외부
stație	역시
watson	왓슨
industrie	업계
industrie	산업
cadru	액자
cadru	프레임
electronică	일렉트로닉스
electronică	전자제품
electronică	전자공학
electronică	전자
electronică	일렉트로닉
bay	베이
generație	세대
ford	포드
conflictul	갈등
conflictul	갈등이
conflictul	충돌
conflictul	분쟁
ulei	오일
ulei	석유
ulei	기름
gordon	고든
tehnici	테크닉
tehnici	기법
acoperită	커버
acoperită	덮여
acoperită	코팅
maurice	모리스
illinois	일리노이
apariție	발생
allen	앨런
juridice	법률
juridice	합법적인
electronic	전자
electronic	일렉트로닉
prietenii	친구
prietenii	프렌즈
prietenii	친구들이
prietenii	친구들
channel	채널
asociate	연관
logo	로고
aprobarea	승인
genuri	장르
curse	경주
curse	인종
curse	경주
curse	레이싱
primi	받기
clasic	품격
clasic	클래식
clasic	고전주의
clasic	고전
clasic	클래식
clasic	고전
leipzig	라이프치히
trupă	밴드
trek	트렉
personalitate	성격
personalitate	인격
personalitate	개성
ocupată	바쁜
ocupată	바쁘다
ocupată	바빠
ocupată	점령
indiana	인디애나
hollywood	헐리우드
hollywood	할리우드
semnul	기호
semnul	서명
semnul	사인
spectacol	표시
spectacol	보이기
spectacol	공연
recunoaștere	인식
wales	웨일스
animal	애니멀
animal	동물
animal	동물학
douăzeci	스물
douăzeci	스무
mandat	영장
mandat	위임통치령
efectele	영향
efectele	효과
etapă	스테이지
etapă	무대
estonia	에스토니아
documentele	문서
mostră	표본
mostră	견본
mostră	샘플링
mostră	샘플
preda	가르쳐
electronice	일렉트로닉스
electronice	전자제품
electronice	전자공학
electronice	전자
electronice	일렉트로닉
egală	평등
înregistrate	등기
înregistrate	등록
înregistrate	녹음
înregistrate	녹화
responsabil	책임
responsabil	책임감
responsabil	관리자
cai	말들
cai	cai
cetățeni	시민
cetățeni	시민들
primind	수신
vigoare	활력
tare	열심히
tare	하드
tare	어려워
aplică	적용
aplică	적용하기
aplică	신청
imaginile	그림
imaginile	이미지
dark	어둡게
dark	다크
dark	어두운
dark	어둠
distruse	파괴됨
individuale	개별
individuale	개인
condiția	조건
remarcă	발언
boala	질환
boala	질병
boala	질환
boala	질병
boala	질병
secrete	비밀
secrete	시크릿
secrete	비밀
plastice	플라스틱
plastice	성형외과
similară	비슷함
similară	유사한
similară	비슷한
similară	유사
purta	착용
rezistența	저항운동
rezistența	저항성
rezistența	저항
tobe	드럼
tobe	드럼은
century	세기
analiză	해석학
analiză	해석
analiză	분석
înregistrări	레코드
înregistrări	등록
înregistrări	녹음
înregistrări	레코딩스
înregistrări	레코딩
înregistrări	레코드
cântă	sing
cântă	노래
parma	파르마
etape	단계
mută	움직여
mută	움직임
mută	이동
invazia	침략
invazia	침공
milenii	천년
milenii	천년기
dai	다이족
dai	다이
dai	dai
interioară	내부
terenuri	육지
terenuri	랜드
profesori	교사들
profesori	교사
primare	시장
cehoslovacia	체코슬로바키아
drapelul	깃발
drapelul	국기
drapelul	플래그
societăți	회사
satelit	인공위성
satelit	위성
diferită	달라
diferită	다름
diferită	다르다
regat	왕국
regat	킹덤
atacant	스트라이커
spectacole	공연
hamburg	함부르크
milion	백만명
milion	백만
transformă	변환
transformă	변신
transformă	변형
pregătire	준비
pregătire	훈련
pregătire	트레이닝
ligă	동맹
ligă	리그
obișnuit	정규
obișnuit	보통
obișnuit	평범
argumente	인자
argumente	인수
wikimedia	위키미디어
nominalizări	후보
aplicarea	애플리케이션
aplicarea	프로그램
aplicarea	어플리케이션
tibet	티베트어
tibet	티베트
tibet	티베트족
tibet	티베트
shakespeare	셰익스피어
arab	아랍인
arab	아랍
stabilește	집합
stabilește	세트
stabilește	설정
mișcări	moves
mișcări	움직임
mișcări	움직임
tratament	시술
tratament	치료
franklin	프랭클린
compoziție	합성
compoziție	작곡
lansate	시작됨
regie	연출
queen	여왕
via	비아
via	via
jane	제인
monaco	모나코
ruinele	폐허
gray	회색
gray	그레이
informație	정보
publicarea	출판물
publicarea	출판
publicarea	게시
publicarea	출판
compuse	작곡
compuse	자작곡
agricultură	농업
agricultură	농사
agricultură	농장
agricultură	농업
tehnologie	기술
computer	컴퓨터
strict	엄격한
strict	엄격히
celule	세포
mecanică	역학
mecanică	기계
distrusă	파괴됨
legal	법적으로
legal	법률
legal	합법적인
active	활성화
active	활동
active	액티브
active	활성
active	자산
primarul	시장
britanici	브리티시
britanici	영국인
britanici	영국
minerale	미네랄
minerale	미네랄
minerale	광물
business	업체
business	사업
business	비즈니스
boston	보스턴
toulouse	툴루즈
marco	마르코
eroare	오류
arhiva	아카이브
arhiva	보관
capturat	캡처
capturat	캡쳐
marc	마르크
marc	마크
anuală	매년
urme	트랙
urme	자취
urme	흔적
expresia	표현
expresia	표현식
observator	천문대
observator	옵저버
observator	관찰자
observator	옵서버
gard	담장
gard	울타리
administrarea	행정학
băieți	소년
băieți	소년들
băieți	boys
băieți	보이즈
băieți	보이스
antic	골동품
antic	고대
montana	몬태나
beijing	베이징
geografie	지리학
geografie	지리
războaie	전쟁
proiectat	투영
devreme	초기
devreme	일찍
trecând	지나가다
trecând	지나가다가
trecând	지나가
trecând	지나가는
cheie	키키
concluzia	결론
conferința	회담
conferința	콘퍼런스
conferința	회의
varietate	다양체
varietate	버라이어티
ramuri	나뭇가지
calendarul	달력
calendarul	캘린더
demonstrat	입증
aleasă	선정
cercetarea	조사
cercetarea	연구
bot	주둥이
tânără	영영
tânără	젊은
andrea	안드레아
lost	분실
lost	로스트
lost	잃어버린
dezvoltate	선진
turcă	터키식
turcă	터키어
turcă	터키
cluburi	클럽
pești	피쉬
pești	피시
pești	생선
pești	물고기
cerere	애플리케이션
cerere	프로그램
cerere	어플리케이션
cerere	요청
cerere	요청하기
cetățean	시민
cetățean	시티즌
obiectul	객체
obiectul	개체
obiectul	대상
obiectul	천체
animație	애니메이션
domn	신사
practica	연습생
practica	연습
cantități	수량
fort	포트
fort	요새
anthony	안토니우스
anthony	앤서니
army	육군
army	군대
civilă	민간
civilă	민간인
limbaj	언어
bank	뱅크
bank	은행
grafică	그래픽
grafică	그래픽
grafică	그래픽스
asistent	조교
asistent	조수
asistent	보조
pacea	피스
pacea	peace
pacea	평화
bass	베이스
bass	배스
liverpool	liverpool
liverpool	리버풀
start	시작하기
start	시작
tel	tel
focul	화재
focul	불화
activează	활성화
activează	사용하기
activează	활성화
activează	활성화하기
frunze	나뭇잎
frunze	잎새
recenzii	리뷰
asasinat	암살
asasinat	암살
carne	고기
unchiul	삼촌
unchiul	아저씨
tehnologia	기술
pasul	스텝
pasul	단계
pasul	걸음
complete	완료
complete	완성
nisip	모래
nisip	모래시계
specialist	전문가
motoare	모터스
motoare	엔진
stabilită	설립
proba	표본
proba	견본
proba	샘플링
proba	샘플
cipru	키프로스
soluții	해결책
soluții	솔루션
excepție	예외
ardennes	아르덴
sculptură	조각상
sculptură	조각
artistul	음악가
artistul	예술가
artistul	아티스트
artistul	아티스트가
crezut	생각
factor	팩터
factor	인자
factor	요인
caracteristică	특성
caracteristică	특징
caracteristică	기능
fantastic	판타스틱
fantastic	환상적
petrol	가솔린
petrol	오일
petrol	석유
petrol	기름
gata	준비
permit	허용
permit	허용하기
campioană	챔피언십
campioană	챔피언
jurnal	학술
jurnal	학술지
jurnal	저널
jurnal	일기장
jurnal	다이어리
jurnal	일기
jurnal	로그
party	party
party	파티
rangul	계급
rangul	순위
privat	비공개
privat	비공개로
privat	비공개
monede	동전
monede	코인
monede	동전
andreea	안드레아
cercetător	연구자
cercetător	연구원
cercetător	과학자
asigurat	보험
portretul	초상화
portretul	세로
portretul	인물
judecată	심판
judecată	판단
judecată	판결
judecată	판단력
judecată	심판
judecată	판단
fantasy	판타지
fantasy	환상
concept	concept
concept	컨셉
concept	개념
golden	황금
golden	골든
liderii	리더
liderii	지도자
monedă	통화
monedă	화폐
monedă	동전
road	도로
road	로드
madonna	성모
madonna	마돈나
soarele	햇볕
soarele	태양
lyon	lyon
lyon	리옹
experiența	경험
experiența	체험
vincent	빈센트
factori	요인
apollo	아폴로
teorii	이론
gospodărie	집안
gospodărie	가구
off	끄기
monitorul	모니터
monitorul	모니터링
mesaje	메시지
fara	without
marine	마린
marine	해병대
normală	정규
normală	보통
normală	평범
normală	정상
strâns	타이트
considerare	고려
suveran	주권
miller	밀러
limbajul	언어
benzi	테이프
rural	시골
urmărit	팔로우
sufletul	영혼
sufletul	소울
adams	애덤스
adams	아담스
educația	교육학
educația	교육
educația	학력
oprit	중단됨
ciclul	주기
ciclul	순환
ciclul	사이클
decretul	법령
posibile	가능한
posibile	가능
isaac	이삭
memorial	메모리얼
memorial	기념비
memorial	기념관
fapte	팩트
fapte	사실
preferat	favourite
preferat	즐겨
preferat	좋아하는
preferat	선호
alternative	대안
alternative	얼터너티브
alternative	대안
said	말했다
col	col
lateral	측면
lateral	사이드
hârtie	종이
hârtie	페이퍼
hârtie	용지
unică	고유
unică	독특한
marmură	대리석
cover	커버
cover	덮개
cover	표지
phoenix	피닉스
asistență	원조
fizic	물리적
fizic	물리
victoriei	빅토리아
camere	객실
reduce	축소
jersey	저지
false	거짓
false	가짜
cehă	체코
cehă	체코어
peru	페루
alianță	동맹
alianță	얼라이언스
refuză	거절
refuză	거부
refuză	쇠퇴
refuză	거절
îndepărtat	삭제됨
îndepărtat	삭제되었습니다
frumoasă	아름다운
frumoasă	아름다워
frumoasă	아름답다
vis	드림
alexandria	알렉산드리아
commons	커먼즈
fonduri	기금
fonduri	자금
fonduri	펀드
fonduri	자금
limitată	한정
limitată	제한된
legenda	전설
legenda	레전드
lansează	출시
lansează	실행
lansează	발사
lansează	런칭
declară	선포
ghid	안내서
ghid	가이드
ghid	안내
altitudinea	고도
heart	하트
heart	심장
heart	마음
coordonator	코디네이터
dragostea	러브
dragostea	사랑
universitate	대학교
universitate	대학
lama	블레이드
lama	라마
circulație	순환
activă	활성화
activă	활동
activă	액티브
activă	활성
dedicată	헌신
agricultura	농업
agricultura	농사
agricultura	농장
agricultura	농업
descoperită	발견됨
alfabetul	알파벳
alfabetul	문자
speranța	희망
comentarii	댓글
comentarii	코멘트
comentarii	댓글
părere	의견
scopuri	목적
albastră	파란색
albastră	청색
albastră	푸른
albastră	블루
albastră	파랑
albastră	푸른색
periodic	주기적으로
monica	모니카
pregătirea	준비
pasageri	승객
pasageri	여객
pasageri	승객
hamilton	해밀턴
watanabe	와타나베
diana	diana
gloria	글로리아
cantitate	금액
cantitate	수량
planetă	행성
planetă	플래닛
hotărârea	판결
hotărârea	판단력
hotărârea	심판
hotărârea	판단
lingvistică	언어학
scrisori	글자
scrisori	편지
tratate	조약
diametru	직경
diametru	지름
geneva	제네바
light	가볍게
light	가벼운
light	라이트
light	가벼움
stuttgart	슈투트가르트
porto	포르토
porto	포르투
otomană	오스만
rănit	부상
rănit	부상당한
proprietar	주인
proprietar	소유자
proprietar	집주인
wolfgang	볼프강
cantitatea	수량
misiuni	할당
misiuni	미션
rândurile	계급
acoperite	커버
acoperite	덮여
acoperite	코팅
mix	섞어
mix	믹스
mix	혼합
suferă	고통받고
bis	bis
player	플레이어
player	재생기
player	선수
multi	많은
multi	멀티
practice	실무
practice	실용적
practice	실용
privată	비공개
actorul	배우
poliția	경찰
poliția	경찰관
conflicte	갈등
conflicte	분쟁
conflicte	갈등
conflicte	갈등이
conflicte	충돌
conflicte	분쟁
compoziția	합성
compoziția	작곡
lovit	히트
lovit	hit
trecere	건널
trecere	건널목
trecere	건너
trecere	지나가다
trecere	지나가다가
trecere	지나가
trecere	지나가는
atacurile	공격
rev	레브
olandez	네덜란드
olandez	네덜란드인
olandez	네덜란드령
olandez	네덜란드어
alternativ	대안
alternativ	얼터너티브
alternativ	대체
warner	워너
industrială	공업
industrială	산업
lawrence	로런스
lawrence	로렌스
arhiepiscop	주교
arhiepiscop	대주교
eva	에바
eva	이브
eva	에이브
scriitoare	작가
timpuri	타임스
timpuri	타임즈
străin	에이리언
străin	외계인
străin	외국인
străin	이방인
străin	외국인
kevin	케빈
stăpânirea	마스터링
aeriană	공중
aeriană	항공기
prezentarea	프레젠테이션
suedez	스웨덴어
suedez	스웨덴
suedez	스웨덴인
reforma	종교개혁
reforma	개혁개방
reforma	개혁
sarcina	임신
inventat	발명
răspunsul	대응
răspunsul	반응
răspunsul	응답
venus	금성
venus	비너스
avionul	평면
avionul	비행기
tokyo	도쿄
tokyo	동경
contemporane	현대
mărimea	사이즈
mărimea	크기
agenția	에이전시
agenția	대행사
agenția	대리점
stuart	스튜어트
interioare	인테리어
interioare	내부
onoarea	명예
onoarea	영광
onoarea	명예
putin	푸틴
tiraspol	티라스폴
filosof	철학자
filosof	철학
ars	불태웠다
ars	화상
nasa	nasa
absolvirea	졸업식
absolvirea	졸업
ascuns	숨김
ascuns	숨겨져
ascuns	숨겨진
baterie	전지현
baterie	전지
baterie	배터리
dave	데이브
crime	범죄
capela	채플
capela	예배당
test	테스트
test	시험
simultan	동시
hong	홍대
brigada	여단
profund	깊게
profund	깊은
profund	깊게
raymond	레이먼드
raymond	레이몬드
richter	리히터
grant	그랜트
portret	초상화
portret	세로
portret	인물
antologie	anthology
england	잉글랜드
instalat	설치
instalat	설치됨
călătorii	여행
călătorii	여행객
călătorii	여행자
negative	부정적
negative	음수
negative	음성
negative	원판
coloane	칼럼
coloane	기둥
hills	힐스
hills	언덕
billy	빌리
nordic	노르딕
nordic	스칸디나비아
url	url
empire	엠파이어
empire	제국
frontiera	국경
frontiera	경계
frontiera	경계선
frontiera	테두리
frontiera	프런티어
frontiera	프론티어
mecanic	수리공
mecanic	기계
erou	히어로
erou	영웅
argument	논증
argument	인수
argument	논쟁
cercetători	연구자
cercetători	연구원
cercetători	과학자
împrumut	융자
împrumut	대출
împrumut	빌려
israelului	이스라엘
electorale	선거
viitoare	미래
viitoare	퓨처
dublă	더블
flora	플로라
utilizatorul	사용자
buget	예산
recunoaște	인식
comerțul	무역
comerțul	트레이드
miguel	미겔
armă	무기
tată	아빠
tată	아버지
rom	rom
temporar	일시적
temporar	일시적으로
temporar	임시
temporar	일시적
tabăra	캠프
lichid	수분
lichid	수액
lichid	액체
lichid	액체
lichid	리퀴드
schimba	바뀌기
schimba	변화
schimba	변경
schimba	바꾸기
oricine	아무나
oricine	누구나
sezoane	시즌
sezoane	계절
culturi	농작물이
culturi	농작물
culturi	곡물
culturi	문화
criterii	기준
pennsylvania	펜실베이니아
marcate	표시됨
dispoziție	기질
încasări	정산
încasări	영수증
povești	스토리
povești	소식
plecarea	출발
plecarea	출국
plecarea	떠나
plecarea	떠나기
secțiuni	섹션
principii	원칙
principii	원리
înțelegere	이해
înțelegere	이해하기
opinii	의견
jerry	제리
performanță	공연
performanță	성과
performanță	성능
neapole	나폴리
neapole	나폴리
tratamentul	시술
tratamentul	치료
cerc	서클
cerc	circle
eseu	세이
eseu	에세이
eseu	터치다운
comportamentul	행동
comportamentul	행동
comportamentul	동작
comportamentul	행위
momente	moments
momente	순간
sosirea	입국
sosirea	도착
pozitiv	긍정
pozitiv	양수
pozitiv	긍정적
pozitiv	긍정적인
asigurarea	보험
eforturile	노력
piemont	피에몬테
lenin	레닌
massachusetts	매사추세츠
retrage	수축
retrage	인출
vândute	팔렸다
vândute	판매
dec	적위
alto	알토
mail	편지
mail	메일
mail	우편
melodie	melody
melodie	멜로디
melodie	송송
melodie	노래
mormânt	무덤
mormânt	무덤
investiții	투자
investiții	투자
vânători	사냥꾼
vânători	헌터
punk	펑크
vizita	방문
vizita	방문하기
dezvoltată	선진
steven	스티븐스
steven	스티븐
utilizatorilor	사용자
emisar	특사
dragon	드래곤볼
dragon	드래곤
produc	프로듀스
aplicat	응용
abandonat	버림
permanentă	영구적
permanentă	영구
jimmy	지미
austriacă	오스트리아인
western	웨스턴
western	서부
western	서양
principiile	원칙
principiile	원리
fenomenul	현상
bunicul	할아버지
bunicul	할아버지
bunicul	외할아버지
undeva	어딘가
guvernare	거버넌스
guvernare	정부
rata	평가
rata	비율
jupiter	목성
jupiter	목성의
raza	반지름
scaun	의자
scaun	대변
scaun	변이
scaun	좌석
scaun	자리
poe	poe
filologie	문헌학
jacob	제이콥
jacob	야곱
asediul	포위전
hop	힙합
portal	포탈
portal	포털
pietre	바위
leonard	레오나드
leonard	레너드
suedeză	스웨덴어
suedeză	스웨덴
suedeză	스웨덴인
ramură	지점
ramură	분기
aliați	연합군
aliați	연합국
trage	촬영
trage	뽑기
trage	당겨
trage	당기
beach	바닷가
beach	해변
beach	비치
venezuela	베네수엘라
venezuela	베네수엘라
soț	배우자
soț	남편
orient	오리엔트
divizii	분열
consiliu	협의회
consiliu	평의회
alaska	알래스카
magic	마술
magic	마법
magic	magic
magic	매직
magic	마법
revolta	폭동
revolta	봉기
revolta	반란
revolta	반란
revolta	폭동
celebru	유명한
celebru	유명해
celebru	유명인
celebru	유명하다
celebru	유명
pozitive	긍정
pozitive	양수
pozitive	긍정적
pozitive	긍정적인
cetățenii	시민
cetățenii	시민들
recunoașterea	인식
reacția	반응
reacția	공감
barbara	바바라
sardinia	사르데냐
turnee	토너먼트
rasă	품종
rasă	레이스
rasă	경주
rasă	인종
rasă	경쟁
demisia	사직
negativ	부정적
negativ	음수
negativ	음성
frontieră	국경
frontieră	경계
frontieră	경계선
frontieră	테두리
frontieră	프런티어
frontieră	프론티어
extinderea	팽창
extinderea	급팽창
extinderea	전개
extinderea	확장
greutatea	무게
greutatea	몸무게
greutatea	몸무게가
greutatea	체중
temple	템플
temple	신전
temple	사원
inspirație	영감
inspirație	영감을
atlas	아틀라스
atlas	atlas
pregătit	준비
icoane	아이콘
icoane	icons
norman	노르만
norman	노먼
rețele	네트워크
extras	발췌
extras	추출
extras	풀기
televiziunea	텔레비전
lucia	루시아
wild	와일드
wild	야생
existență	존재
aliat	앨리
colectiv	집단
vehicule	차량
totalul	총액
totalul	전체
concertul	연주회
concertul	콘서트
clark	클라크
războaiele	전쟁
timpuriu	초기
timpuriu	일찍
coastă	갈비
coastă	갈비뼈
coastă	연안
coastă	해안
coastă	코스트
coastă	해안
formare	훈련
formare	트레이닝
democrată	민주당
produsele	상품
produsele	제품
sfera	스피어
pește	피쉬
pește	피시
pește	생선
pește	물고기
info	정보
clasificare	분류법
clasificare	분류학
clasificare	분류
benjamin	벤저민
benjamin	벤자민
scrimă	펜싱
palat	궁궐
palat	궁전
law	법칙
law	법률
law	법학
premieră	시사회
placă	접시
oxigen	산소
intervenția	간섭
intervenția	개입
izvoare	스프링
izvoare	스프링스
logică	논리적
logică	논리학
logică	논리
stockholm	스톡홀름
inimă	하트
inimă	심장
inimă	마음
medicina	의학
tenis	테니스
criza	위기
direcție	방향
direcție	스티어링
direcție	핸들링
regi	킹스
spații	공간
spații	공백
specializat	전문
antichitate	골동품
antichitate	고대
răspunde	응답
răspunde	정답
răspunde	대답해
răspunde	대답
răspunde	답변
răspunde	답장
răspunde	응답
răspunde	답글
răspunde	답변
răspunde	응답
răspunde	응답하라
nero	nero
posesia	소지
faptele	팩트
faptele	사실
deplasare	변위
aprobat	승인
împrumutat	빌려
împrumutat	빌려서
materie	물질
evreiesc	유대인
evreiesc	유대교
transformarea	변신
transformarea	변환
transformarea	변형
cinema	시네마
cinema	영화
nazistă	나치즘
atitudine	태도
linux	리눅스
linux	linux
autoritate	권위
citat	따옴표
citat	인용
oțel	제철
oțel	강철
oțel	스틸
căldură	더위
căldură	히트
apus	선셋
apus	석양
apus	일몰
diplomat	외교관
coloană	칼럼
coloană	기둥
decret	법령
băiat	boy
băiat	소년
băiat	남자아이
băiat	보이
selecție	선택
studioul	스튜디오
criticii	비평가
folclor	민속
întrebarea	질문
operații	작전
operații	운영
sarah	사라
sarah	새라
sarah	세라
xxi	xxi
newton	뉴턴
locuințe	주택
locuințe	숙소
criză	위기
criză	발작
observații	댓글
observații	관찰
observații	관측
observații	발언
köln	쾰른
fair	공정
fair	박람회
fair	페어
adaptare	적응
turcii	터키인
incendiu	화재
incendiu	불화
filosofia	철학
sultanul	술탄
canale	채널
occident	서쪽
occident	서부
occident	웨스트
ecran	화면
ecran	스크린
astronom	천문학자
deschidere	오프닝
deschidere	개봉
supus	순종
voluntari	자원봉사자
voluntari	자원봉사
voluntari	봉사자
evoluție	에볼루션
evoluție	진화
evoluție	진화론
culorile	색상
culorile	색깔
beton	콘크리트
declarația	성명서
declarația	진술
declarația	선언
expresie	표현
expresie	표현식
angela	안젤라
angela	안젤로
emilia	에밀리아
engleza	영어
engleza	잉글리시
mănăstiri	수도원
scoate	삭제
scoate	지우기
scoate	제거
scoate	삭제하기
pronunțat	발음
spirituală	정신적
sudic	남부
sudic	남방
caracteristicile	특성
caracteristicile	특징
walker	워커
salerno	살레르노
prince	프린스
prince	왕자
jeff	제프
jeff	jeff
strat	계층
strat	레이어
interesat	관심사
interesat	관심
semi	세미
plastic	플라스틱
plastic	성형외과
plastic	플라스틱
plastic	성형
plastic	비닐
malik	말리크
arnold	아르놀트
procesele	프로세스
probe	견본
probe	샘플
probe	증거
vizită	방문
vizită	방문하기
limitat	한정
limitat	제한된
operațiuni	작전
operațiuni	운영
operațiuni	거래
operațiuni	트랜잭션
johnny	조니
johnny	쟈니
johnny	자니
traseul	노선
traseul	경로
mile	마일
mile	마일스
mile	마일리지
mile	마일
mile	마일리
mile	마일즈
soții	남편
soții	배우자
kent	켄트
continuarea	계속
santiago	산티아고
kelly	켈리
critica	평론
critica	비판
critica	비평
critica	비판
critica	크리티컬
nelson	넬슨
pozițiile	직위
pozițiile	입장
pozițiile	포지션
gazdă	주최
gazdă	호스트
timpurile	타임스
timpurile	타임즈
declanșat	트리거
pan	냄비
grupe	그룹
biologie	생물학
sârbă	세르비아
sârbă	세르비아인
sârbă	세르비아어
atmosfera	대기
atmosfera	분위기
distincte	뚜렷한
reflectă	반영
institut	연구소
fructe	과일
fructe	열매
fructe	과일과
fructe	과일
fructe	과일과
italieni	이탈리아인
rezolvat	해결되었습니다
adunare	수집
adunare	모임
piele	가죽
piele	스킨
piele	피부
conferințe	컨퍼런스
conferințe	회의
temperaturi	기온
temperaturi	온도
rachete	미사일
rachete	로켓
distruge	파괴
constantă	상수
transnistria	트란스니스트리아
definiție	정의
dos	dos
colegii	동료들
chimic	화학물질
chimic	화학
particule	입자
particule	입자
titlurile	타이틀
titlurile	제목
dif	diff
dif	차이점
igor	이고르
prost	멍청이
prost	바보
prost	멍청한
identitatea	정체성
identitatea	본인
müller	뮐러
dificil	어려운
dificil	어려움
dificil	어려워
revoluție	레볼루션
revoluție	레벌루션
revoluție	혁명
leo	리오
leo	사자자리
leo	레오
marcus	마커스
marcus	마르쿠스
dimensiune	차원
dimensiune	사이즈
dimensiune	크기
vânzări	매출
vânzări	영업
vânzări	판매
vânzări	판매
vânzări	세일
sfatul	충고
sfatul	조언
forum	포럼
combustibil	연료
sin	sin
copyright	저작권자
copyright	저작권
arabia	아라비아
rugby	럭비
jonathan	조나단
unelte	도구
ucide	킬링
distribuția	분포
distribuția	분배
distribuția	배포
distribuția	배포판
csm	csm
propunere	제안
conservator	음악원
conservator	보수주의
conservator	보수
numerele	숫자
dispozitiv	기기
dispozitiv	단말기
dispozitiv	장치
terra	테라
nota	노트
nota	참고
adoptată	채택
adoptată	입양
atitudinea	태도
semnarea	서명
semnarea	사인
portalul	포탈
portalul	포털
dimensiunile	차원
dimensiunile	크기
limitele	경계
limitele	한계
limitele	제한
cade	폭포
soarta	운명
moore	무어
dulce	달콤한
convenția	조약
convenția	협약
convenția	컨벤션
chinez	중국인
chinez	중국어
domnie	통치
domnie	reign
viziunea	비전
viziunea	시력
viziunea	시각
familiile	가족
comunismului	공산주의
unu	하나
trofeul	트로피
marshall	마샬
marshall	마셜
dimensiunea	차원
dimensiunea	사이즈
dimensiunea	크기
hassan	hassan
seară	저녁
mini	미니
combinație	조합
atestat	증명
irlandei	아일랜드
angel	천사
angel	엔젤
alternativă	대안
alternativă	얼터너티브
mixt	엇갈린다
mixt	혼합
harris	해리스
marchează	표시
marchează	마르크
marchează	마크
coada	꼬리
îndoială	의심
ross	로스
înregistrată	등기
înregistrată	등록
înregistrată	녹음
înregistrată	녹화
clasele	클래스
clasele	수업
corporation	코퍼레이션
corporation	주식회사
reprezentare	표현
serios	심각한
serios	심각해
serios	심각하다
serios	심각하게
serios	진심
serios	심각하게
serios	진지하게
dramatic	극적
leonardo	레오나르도
vină	죄책감
girls	소녀
girls	소녀들
girls	걸스
hesse	헤센
veronica	베로니카
fernando	페르난도
fernando	페르난두
amos	아모스
jordan	조던
jordan	조르당
african	아프리카
cunoștințe	지식인
cunoștințe	지식
cuba	쿠바
plata	송금
plata	지불
plata	결제
kennedy	케네디
robin	로빈과
robin	로빈
turnuri	타워
sabie	도검
bandă	테이프
desert	후식
desert	디저트
desert	사막
afectat	영향받음
afectat	영향권
prime	소수
prime	프라임
jucătorii	플레이어
