категорија	categorie
цитираше	geciteerde
цитираше	geciteerd
фуентес	fuentes
томиќ	tomic
протестантскиот	protestantse
протестантскиот	protestant
алмеида	almeida
ругова	rugova
пантолони	broeken
пантолони	broek
пантолони	broeken
пантолони	broek
адитиви	tse
патуваше	gereisd
патуваше	reisde
нојхаус	neuhaus
доџ	dodge
доџ	ontwijken
кауцки	kautsky
равел	ravel
дордоња	dordogne
заклани	ontdaan
заклани	gestript
заклани	afgeslacht
дпс	dps
лукс	lux
шилести	stekelig
нејт	nate
тролови	trollen
саратов	saratov
унхцр	unhcr
наддавање	bieden
наддавање	biedingen
местење	tuigage
нино	nino
алгој	allgäu
хум	hum
шарената	kleurrijke
шарената	kleurrijk
саскачеван	saskatchewan
поцврст	steviger
брокери	makelaars
амиши	amish
паркс	parken
бенсон	benson
хауслер	haussler
антените	antennes
антените	antennes
сас	sas
ромска	romani
лабава	laks
лабава	lax
лабава	lakse
барака	baraka
прашалникот	vragenlijst
лавров	lavrov
леле	wauw
леле	wow
леле	amai
флексибилна	soepel
флексибилна	flexibel
флексибилна	flexibele
корда	korda
веласко	velasco
ања	anja
ања	anja
ања	anya
тик	teek
тик	tik
тик	tic
реа	rhea
реа	rea
ладино	ladino
поздравен	aangeroepen
сумер	sumer
зајци	konijnen
гвајакил	guayaquil
фатално	fatale
фатално	fataal
фатално	dodelijk
крид	geloofsovertuiging
крид	creed
крид	credo
покус	kortere
покус	korter
уверени	zelfverzekerde
уверени	zelfverzekerd
господарка	minnares
господарка	meesteres
импланти	implantaten
пуст	woestijn
лгбт	lgbt
херменевтиката	hermeneutische
шунка	ham
заблагодари	bedankte
емпиризам	empirisme
магдонос	peterselie
бриши	flodders
сонуваат	dromen
пастрмки	salmo
калимантан	kalimantan
назабени	gekarteld
метаморфозис	metamorfose
нишало	slinger
конструктивен	constructief
конструктивен	opbouwend
конструктивен	constructieve
волната	pelt
јодот	jodide
норшепинг	norrköping
абди	abdi
тромбоза	trombose
симо	simo
деспина	despina
ддт	ddt
хостинг	hosting
тета	tante
тета	theta
тета	tante
грунд	grund
заразен	geïnfecteerd
заразен	ontstoken
заразен	besmet
заразен	geïnfecteerde
заразен	besmettelijke
заразен	besmettelijk
гарнет	garnet
поседуваше	eigendom
хуманост	menselijkheid
хуманост	mensheid
слезината	milt
азкабан	azkaban
саиф	saif
полански	polanski
фатмир	fatmir
канцер	kanker
превеза	preveza
семиотика	semiotiek
декрети	decreten
декрети	decreet
хартман	hartmann
хартман	hartman
вилушка	vork
чик	chick
чик	kuiken
чик	grietje
нетрпение	ongeduld
зигберт	siegbert
пречекува	groet
пречекува	verwelkomt
цигла	baksteen
цигла	brick
гинзбург	ginzburg
ерсте	erste
донован	donovan
амплитудна	amplitude
мотелот	motel
налчик	naltsjik
корделија	cordelia
убод	prikt
убод	steekt
убод	steken
убод	steek
убод	prikken
убод	sting
убод	steek
чимборазо	chimborazo
суеверие	bijgeloof
каз	caz
крајслер	chrysler
андаманските	andaman
привлекувањето	aantrekking
привлекувањето	aantrekkingskracht
привлекувањето	attractie
привлекувањето	aantrekken
питони	pythons
дсу	dsu
вакцинација	inenting
вакцинација	vaccineren
вакцинација	vaccinatie
вакцинација	inentingen
вакцинација	vaccinaties
ломбарди	lombardi
менталитет	mentaliteit
снага	sterkte
снага	kracht
снага	koppel
риц	ritz
гладни	honger
гладни	hongerig
гладни	hongerige
молчење	stilte
молчење	zwijgen
молчење	silence
привилегирани	geprivilegieerde
привилегирани	bevoorrechte
привилегирани	bevoorrecht
екг	ecg
тоска	tosca
герион	geryon
присила	priscilla
буџетска	budgettaire
решителен	beslissend
решителен	beslissende
решителен	doorslaggevend
тато	pap
тато	vader
тато	pa
тато	papa
тато	paps
тато	daddy
тато	papa
тато	pappie
тато	pappa
кип	kip
надвојводата	aartshertog
повикуваме	drang
спремност	gereedheid
спремност	bereidheid
спремност	bereidwilligheid
спремност	bereidheid
обештетување	herstelbetalingen
нефтида	nephthys
орхидеи	orchideeën
калист	callistus
фахд	fahd
ерол	erol
ерол	errol
брага	braga
јасин	yasin
јасин	yassin
атф	atf
измит	izmit
дима	dima
матје	mathieu
хубер	huber
патките	eendjes
патките	eenden
шик	sjiek
шик	chique
шик	chic
експоненцијално	exponentieel
експоненцијално	exponentiële
туко	tuco
бизе	bizet
харам	haram
внимавајте	opgepast
платено	betaalde
платено	betaald
коалиции	coalities
предарлска	vorarlberg
завери	samenzweringen
стриндберг	strindberg
вистерија	wisteria
шиитите	sjiitische
темелни	grondige
темелни	grondig
диван	divan
боровинки	bosbessen
боровинки	bosbessen
екстракт	essentie
екстракт	extract
екстракт	uittreksel
пренослив	overdraagbaarheid
капиталистите	kapitalisten
нечисти	onreine
нечисти	onzuivere
нечисти	onrein
нечисти	onreine
нечисти	onrein
росицки	rosický
прото	proto
сјин	xun
трпе	handvat
верувајте	geloven
верувајте	geloof
верувајте	trust
верувајте	vertrouw
верувајте	vertrouwen
затајување	ontduiken
затајување	ontduiking
снуп	snuffel
снуп	snoop
амијан	ammianus
окови	ketenen
окови	boeien
окови	ketenen
окови	kettingen
окови	ketens
понижувачки	vernederen
понижувачки	vernederende
понижувачки	vernederend
понижувачки	vernederend
инхибиција	remming
инхибиција	remmingen
дијалектика	dialectiek
сиси	mietje
сиси	sissy
сиси	sissi
наем	huurcontract
наем	lease
праживотни	protozoa
округла	ronde
округла	rondje
округла	round
округла	rond
малмстин	malmsteen
тахити	tahiti
ингви	yngwie
врие	kokend
соновите	dromen
соновите	dreams
посветуваат	wijden
феникиски	fenicische
романтичарите	romantici
кестнер	kästner
тремоло	tremolo
панини	panini
колер	koehler
темелна	grondige
темелна	grondig
пон	poep
пон	poepen
трактори	tractors
трактори	trekkers
трактори	tractoren
оми	omi
мулер	müller
мулер	muller
невролог	neuroloog
бирократите	bureaucraten
неефикасност	inefficiëntie
кодак	kodak
палачинки	pannenkoeken
ранч	ranch
трибините	stands
дебатираат	discussie
дебатираат	debat
сомнежот	twijfelen
сомнежот	twijfel
менструален	menstruele
попусти	kortingen
транспарентни	transparant
транспарентни	transparante
транспарентни	doorzichtig
слот	slot
слот	gleuf
слот	luiaard
слот	luiheid
слот	laksheid
хидроген	waterstof
енерџи	energie
кукавицата	koekoek
динарски	dinarische
вакуф	vakuf
назим	nazim
лоцирање	lokaliseren
лоцирање	lokaliseren
хумел	hummel
насилници	misdadigers
насилници	pestkoppen
херат	herat
збрка	mess
збрка	puinhoop
збрка	rotzooi
бисквити	koekjes
бисквити	biscuits
блумфилд	bloomfield
пеј	zing
пеј	zingen
пеј	pei
хигиенски	hygiënisch
хигиенски	hygiënische
хамза	hamza
бина	podium
бина	fase
бина	toneel
бина	stadium
крајова	craiova
мултинационална	multinational
мултинационална	multinationale
ицехо	itzehoe
јусејн	usain
зелке	selke
биомасата	biomassa
волонтер	vrijwilliger
волонтер	vrijwilligers
волонтер	vrijwillig
линдберг	lindbergh
агрипа	agrippa
емигрираат	emigreren
емигрираат	emigreren
самоједски	samojeedse
преобрази	transformatie
преобрази	transformeren
бујонски	bouillon
пријавена	gerapporteerde
пријавена	gemeld
пријавена	gerapporteerd
хуаскар	huáscar
столчиња	stoelen
столчиња	ontlasting
столчиња	stoelgang
столчиња	krukken
моторна	kettingzaag
лекс	lex
петровна	petrovna
насобрани	geclusterd
бискупи	bisschoppen
бискупи	lopers
бобови	fabaceae
нотацијата	annotatie
тринаесеттиот	thirteenth
тринаесеттиот	dertiende
драгоцено	waardevol
драгоцено	precious
драгоцено	kostbaar
драгоцено	kostbare
рибентроп	ribbentrop
волтерс	walters
полок	pollock
одбрамбена	defensief
одбрамбена	defensieve
читам	lezen
читам	gelezen
читам	lees
анет	annette
лами	lamy
дау	dow
телесно	vleselijke
клевети	laster
клевети	smaad
чико	chico
чипс	fiches
чипс	chips
хејман	hayman
комарец	mug
комарец	muggen
компетентност	competentie
компетентност	bekwaamheid
компетентност	bevoegdheid
павилјони	paviljoens
профитабилни	winstgevend
профитабилни	winstgevende
профитабилни	rendabel
профитабилни	lucratieve
профитабилни	lucratief
астерикс	asterix
герилска	guerrilla
гликштат	glückstadt
ќин	kean
витка	bochten
витка	buigt
живеј	leef
живеј	live
живеј	leven
ноктот	nagel
ноктот	spijker
перикле	pericles
трибината	tribunes
инфинитив	infinitief
мариупол	marioepol
дијагностицирани	gediagnosticeerd
беспрекорно	vlekkeloos
беспрекорно	onberispelijk
беспрекорно	feilloos
беспрекорно	foutloos
беспрекорно	vlekkeloos
беспрекорно	onbevlekte
беспрекорно	onberispelijk
зачувај	sparen
зачувај	bewaar
зачувај	bewaren
зачувај	opslaan
зачувај	save
ранк	rangschikking
ранк	rang
ранк	rangschikken
сторителите	daders
локус	locus
мион	muon
калмар	kalmar
екстракти	extracten
тургут	turgut
вестон	weston
визи	visum
визи	visa
визи	visum
визи	visa
воздржаност	terughoudendheid
голијат	goliath
јунус	yunus
борг	borg
ирец	ierse
ирец	ieren
ирец	iers
ирец	ler
ирец	ier
колци	staak
колци	staken
рапсодија	rhapsody
испраќач	afzender
испраќач	verzender
магента	magenta
гагаузија	gagaoezië
ангора	angora
гетингенски	göttingen
гинекологија	gynaecologie
гансу	gansu
одлучност	daadkracht
одлучност	vastberadenheid
одлучност	bepaling
порота	jury
неоткриени	onontdekte
трудна	zwangere
трудна	zwanger
трудна	drachtige
спротивностите	tegenstellingen
спротивностите	tegenpolen
харун	harun
харун	aäron
харун	haroun
дрејер	dreyer
достојни	waardig
достојни	waardige
достојни	waard
шинџи	shinji
наруто	naruto
изненадувања	verrassingen
имре	imre
санка	sledge
санка	slede
санка	slee
санка	slee
санка	slede
санка	slee
ирачките	iraakse
ирачките	irakees
понти	ponti
креирајќи	creëren
превентивно	preventief
превентивно	preventieve
ленард	leonard
тавани	plafonds
тавани	maxima
боливуд	bollywood
супстрати	substraten
бодисатва	bodhisattva
суперлига	superliga
дискутираше	besproken
дискутираше	besprak
корморани	aalscholvers
ендрус	andrews
трепери	beven
фукуока	fukuoka
супермаркети	supermarkten
адмирали	admiraals
иницирана	ingeleid
иницирана	geïnitieerd
иницирана	gestart
херједален	härjedalen
акушерство	verloskunde
минималистички	minimalistische
денч	dench
вадат	geëxtraheerd
вадат	onttrokken
кајсија	abrikozen
кајсија	abrikoos
хогвартс	zweinstein
садик	sadik
садик	sadiq
приколка	caravan
приколка	woonwagen
приколка	aanhanger
приколка	trailer
приколка	aanhangwagen
пастер	pasteur
буравесник	pijlstormvogel
асиметричен	asymmetrische
чандра	chandra
алчноста	hebzucht
алчноста	gierigheid
претепан	geslagen
претепан	verslagen
велење	velenje
вродено	inherent
нимфите	nimfen
алина	alina
трнава	trnava
микропроцесори	microprocessoren
цигански	zigeuners
цигански	zigeuner
трепките	wimpers
литографија	lithografie
гонети	nagestreefd
гонети	vervolgd
загадена	vervuilde
загадена	vervuild
загадена	verontreinigd
завршив	voltooid
завршив	afgewerkt
завршив	klaar
завршив	afgewerkte
усаид	usaid
бок	boc
фигаро	figaro
бездомници	dakloos
бездомници	daklozen
бездомници	dakloze
превезот	geblinddoekt
превезот	blinddoek
крајници	amandelen
росен	rosen
индиго	indigo
савој	savoye
савој	savoy
савој	savoie
пардо	pardo
позитив	positief
позитив	positieve
позитив	positieven
викицитат	wikiquote
престапници	overtreders
престапници	delinquenten
настапувањето	dawning
растурена	opgepakt
растурена	kapot
растурена	betrapt
пингвини	pinguïns
вествуд	westwood
фразите	slagzin
неважечка	ongeldig
неважечка	ongeldige
мота	motta
внуците	kleinkinderen
несвест	bewusteloos
несвест	onbewuste
џад	jad
џад	jud
џад	judd
хоспитализација	ziekenhuisopname
столици	stoelen
мамут	mammoet
гоген	gauguin
зороастризам	zoroastrisme
џамбо	jumbo
волшебништво	tovenarij
хоровиц	horowitz
елвира	elvira
отис	otis
великани	groten
навредлива	aanstootgevend
навредлива	beledigend
навредлива	offensief
мараја	mariah
буџетите	budgetten
буџетите	begrotingen
мармара	marmara
печурка	paddestoelen
печурка	paddenstoel
сопатници	metgezellen
заведен	misleid
заведен	misplaatst
заведен	opgesomd
пано	marquee
хелер	heller
атаксија	ataxie
билатералните	bilateraal
поука	lessen
брчки	rimpels
роскилде	roskilde
понтски	pontische
грабнал	gegrepen
грабнал	greep
грабнал	pakte
применливи	toepasselijk
применливи	toepasbaar
применливи	toepasselijke
неправди	onrecht
отровите	vergif
реџиналд	reginald
гајда	doedelzak
олтари	altaren
осудување	veroordeling
осудување	overtuiging
осудување	veroordelen
цимет	kaneel
реи	rei
креирано	aangemaakt
креирано	gecreëerd
креирано	gemaakt
креирано	geschapen
прекршени	verbroken
прекршени	kapot
прекршени	gebroken
прекршени	overtreden
прекршени	geschonden
колина	collina
брама	brahma
пензии	pensioenen
пензии	pensioen
стоматолог	tandarts
стоматолог	tandartsen
конкурси	missverkiezingen
хафелберг	havelberg
апокалипса	apocalypse
апокалипса	apocalyps
морфема	morfeem
космо	cosmo
деа	dea
хмс	hms
исмет	ismet
присоединувањето	annexatie
потсетување	herinnering
скенер	scanner
страствен	hartstochtelijke
страствен	gepassioneerd
страствен	hartstochtelijk
страствен	gepassioneerde
моту	motu
осуммина	acht
осуммина	eight
алкибијад	alcibiades
камило	camilo
ракавица	handschoen
ракавица	handschoenen
ракавица	handschoen
махачкала	machatsjkala
хроничари	kroniekschrijvers
писин	piscine
кредитори	schuldeisers
кредитори	crediteuren
мелоди	melody
мелоди	melodie
тепачки	hurling
тепачки	gevechten
склона	geneigd
склона	geneigd
засек	incisie
хипер	hyper
будни	wakker
изгрејсонцето	zonsopkomst
изгрејсонцето	zonsopgang
кошут	kossuth
милхаузен	mühlhausen
пим	pim
пим	pym
забрзани	versneld
забрзани	versnelde
ченг	chang
ченг	cheng
трскари	acrocephalidae
прогнози	prognose
прогнози	ramingen
прогнози	prognoses
прогнози	voorspellingen
прогнози	voorspellen
прогнози	voorspelling
прогнози	prognose
работодавец	werkgever
работодавец	werkgevers
цент	centen
цент	cent
цент	cent
лукот	knoflook
клиперс	clippers
фламинго	flamingo
напивка	toverdrank
богд	bogd
боден	boden
евбеја	euboea
наивна	naïeve
наивна	naïef
адолесценција	volwassenheid
кортекс	hersenschors
кортекс	cortex
молк	stilte
молк	zwijgen
молк	silence
мирисни	geur
мирисни	reuk
мирисни	ruiken
мирисни	ruik
девин	devin
скршеници	breuken
скршеници	fracturen
скршеници	botbreuken
крилести	gevleugelde
густаво	gustavo
песимизам	pessimisme
шагал	chagall
дебра	debra
задоволителна	bevredigende
задоволителна	bevredigend
задоволителна	bevredigend
аткинс	atkins
стравопочит	ontzag
стравопочит	awe
фда	fda
финансиер	financier
дијабетис	suikerziekte
дијабетис	diabetes
бахман	bachman
турбуленции	turbulentie
рајхсвер	reichswehr
хибернација	winterslaap
микрофони	microfoons
микрофони	microfoons
исчезната	ontbreken
исчезната	vermist
исчезната	missen
исчезната	ontbrekend
исчезната	ontbrekende
исчезната	ontbreekt
поткатегорија	subcategorie
солферино	solferino
најлесниот	eenvoudigste
најлесниот	makkelijkste
најлесниот	gemakkelijkste
хедли	hadley
неразвиени	onderontwikkeld
заложништво	gijzelaar
заложништво	gegijzelde
заложништво	gegijzeld
заложништво	gevangenschap
бетел	bethel
квазари	quasars
нееднаква	ongelijke
нееднаква	ongelijk
патриција	patricia
менсфилд	mansfield
модератор	moderator
кантабрија	cantabrië
кума	kumar
зеки	zeki
масна	vette
благородно	edele
благородно	noble
благородно	edel
благородно	nobele
благородно	nobel
идиот	idioot
грешниците	zondaars
уверување	gerustgesteld
безмилосно	genadeloos
безмилосно	genadeloze
безмилосно	genadeloos
безмилосно	meedogenloos
хармонизација	harmoniseren
хармонизација	harmonisatie
хармонизација	harmonisering
сотер	soter
недостапен	onbereikbaar
недостапен	onbereikbaar
недостапен	ontoegankelijk
посиромашни	armer
посиромашни	armere
хатор	hathor
маалски	kap
маалски	motorkap
маалски	hood
маалски	capuchon
скамоци	scamozzi
гузман	guzman
вибрато	vibrato
келнерка	serveerster
дејтон	dayton
неписмени	analfabeet
надежен	aspirant
вихуела	vihuela
фиброза	fibrose
оптимален	optimaal
оптимален	optimale
оптимален	geoptimaliseerd
оптимален	geoptimaliseerde
вибрација	trillingen
вибрација	vibraties
вибрација	vibratie
вибрација	trilling
поубава	mooiere
поубава	knapper
поубава	mooier
администрации	administraties
заборавот	vergetelheid
разведена	gescheiden
џино	gino
предизвикувачки	uitdagende
предизвикувачки	uitdagend
нереално	onrealistische
нереално	onrealistisch
фреон	freon
нигериски	nigeriaanse
кран	kraan
кран	crane
кран	crans
метлок	matlock
полимераза	polymerase
неформалниот	informele
неформалниот	informeel
регата	regatta
пренцлау	prenzlau
ранлива	kwetsbare
ранлива	kwetsbaar
институционално	institutioneel
месојадни	vleesetende
квоти	contingenten
квоти	quota
квоти	contingent
квоти	quota
квоти	quotum
гап	gap
дукла	dukla
неважни	onbelangrijk
неважни	onbelangrijk
неважни	irrelevant
лампа	zaklantaarn
лампа	zaklamp
лампа	lamp
гарнитура	inboedel
гарнитура	meubilair
гарнитура	meubels
гарнитура	meubelen
столче	stoel
двотретинско	rds
контролер	controller
контролер	controleur
мосад	mossad
извонредност	uitmuntendheid
извонредност	excellentie
побезбедно	veiliger
роалд	roald
викенди	weekends
викенди	weekenden
поефтини	goedkoper
поефтини	goedkopere
одложувања	vertragingen
одложувања	vertraging
абнормално	abnormaal
гетото	getto
гетото	ghetto
инјекции	injecties
инјекции	injectie
платонов	platonov
мирадор	mirador
срамежлив	verlegen
наставничка	leraar
наставничка	onderwijzer
наставничка	docent
наставничка	leerkracht
наставничка	lerares
храбра	moedig
храбра	dapper
храбра	dappere
храбра	gedurfd
храбра	vet
храбра	gewaagd
храбра	brutaal
парализиран	verlamd
парализиран	verlamde
парализиран	verlamd
парализиран	verlamde
шанг	shang
зод	zod
маријано	mariano
социолингвистика	sociolinguïstiek
нава	nava
перуански	peruviaanse
перуански	peruaanse
тахо	tahoe
политбиро	politbureau
газ	ass
газ	reet
газ	kont
газ	aars
газ	kont
газ	gaz
газ	kont
анегдота	anekdote
скар	litteken
скар	scar
безрбетници	koppotigen
осветленост	helderheid
сицилијански	siciliaanse
сусам	sesam
дим	dim
дим	dimmen
дим	rook
дим	roken
милован	milovan
сведочел	getuigde
интимно	intiem
интимно	intieme
интимно	intiem
тјенанмен	tiananmen
тартар	tartarus
ризично	riskante
ризично	riskant
ризично	risicovol
тројката	trojka
мегара	megara
џефрис	jeffries
галициски	galicische
галициски	galicië
келија	cell
келија	cel
дајмлер	daimler
пензионираниот	gepensioneerde
пензионираниот	gepensioneerd
опортунистички	opportunistische
мастилото	inkt
гигантски	gigantische
гигантски	gigantisch
најлошото	slechtste
најлошото	slechtst
најлошото	ergste
генијален	ingenieus
генијален	geniaal
генијален	genie
генијален	genius
тетратки	notebooks
штаргард	stargard
клешта	tang
рени	renny
антибиотик	antibiotica
антибиотик	antibioticum
скаларен	scalaire
очекуван	verwachtte
очекуван	verwacht
очекуван	verwachte
очекуван	afgewacht
рагнар	ragnar
работодавачи	werkgevers
работодавачи	werkgever
гереро	guerrero
џулијано	giuliano
незабележано	onopgemerkt
незабележано	verborgene
незабележано	ongezien
незабележано	onzichtbaar
мире	mire
мире	slijk
еверет	everett
вегетаријанци	vegetariërs
вегетаријанци	vegetariër
вегетаријанци	vegetarisch
вегетаријанци	vegetarische
уличка	steegje
уличка	steeg
уличка	alley
обуда	óbuda
освети	wreken
учтивост	beleefdheid
учтивост	hoffelijkheid
госет	gosset
сечило	lemmet
сечило	blade
сечило	mes
сечило	zwaard
сестринството	studentenclub
еластичен	elastisch
еластичен	elastiek
еластичен	elastische
демобилизација	demobilisatie
портењо	porteño
санитарни	hygiënisch
санитарни	sanitair
санитарни	sanitaire
дренажа	drainage
ампери	ampère
ампери	versterkers
анка	anka
анка	anca
безбројни	ontelbaar
безбројни	ontelbare
безбројни	talloze
безбројни	ontelbaar
безбројни	ontelbare
безбројни	scoort
безбројни	scores
силувања	verkrachtingen
силувања	verkrachting
силувања	verkrachtingen
силувања	verkracht
силувања	verkrachten
силувања	koolzaad
фејт	faith
фејт	geloof
фејт	vertrouwen
фејт	feith
рубио	rubio
посакувам	wish
посакувам	wensen
посакувам	wens
грабливец	roofdier
грабливец	predator
адријано	adriano
рабиндранат	rabindranath
гребените	riffen
кисинџер	kissinger
ерстед	ørsted
харцбург	harzburg
антиб	antibes
зачнат	verwekt
шмид	schmidt
шмид	schmid
адрија	adria
акредитиви	geloofsbrieven
копнежот	verlang
копнежот	verlangen
најми	ingehuurd
најми	aangenomen
најми	gehuurd
десеттина	tenth
десеттина	tiende
делано	delano
прогонуваат	achtervolgen
прогонуваат	vervolgen
делор	delors
убедена	overtuigde
убедена	overtuigd
чоу	chou
траверс	travers
каракала	caracalla
конфигуриран	geconfigureerd
конфигуриран	ingesteld
грегорио	gregorio
ентузијастички	enthousiaste
ентузијастички	enthousiast
тројанци	trojanen
гвинет	gwyneth
штајнбергер	steinberger
маргарит	marguerite
фаворитот	favoriet
фаворитот	favoriete
непристрасен	onpartijdig
непристрасен	onpartijdige
непристрасен	onpartijdig
непристрасен	onbevooroordeeld
маринци	mariniers
пристојност	fatsoen
мидлтон	middleton
пача	pacha
најлошо	slechtste
најлошо	slechtst
најлошо	ergste
шамполион	champollion
гого	gogo
конфигурирање	instellen
конфигурирање	configureren
невидени	verborgene
невидени	ongezien
невидени	onzichtbaar
анаеробни	anaerobe
наредник	sergeant
велича	verheven
велича	verhevene
транспортери	vervoerders
транспортери	transporten
трупци	logboeken
трупци	logs
масажа	massages
масажа	massage
штат	stadt
сабина	sabina
ганглија	ganglion
заоѓа	verzamelingen
заоѓа	sets
возбудување	opwinding
рулет	roulette
олеснувања	reliëf
олеснувања	opluchting
клои	chloe
пало	palo
амадор	amador
бартоломеј	bartholomew
ментори	mentoren
керамиди	gordelroos
вратови	nekken
достоинствено	waardigheid
достоинствено	waardig
либерализацијата	liberalisering
либерализацијата	liberalisatie
заситеност	verzadiging
извршно	uitvoerende
извршно	uitvoerend
детонација	ontploffing
дурбан	durban
лизи	lizzie
лизи	lizzy
лизи	lizzy
енио	ennio
елеганција	elegantie
мачеништво	martelaarschap
скептични	sceptisch
скептични	sceptisch
омаха	omaha
господине	meneer
господине	meneer
господине	mister
тангента	raaklijn
ограбил	beroofd
ограбил	bestolen
галактичко	galactische
киплинг	kipling
кантор	cantor
нојрупин	neuruppin
спокојство	sereniteit
патрис	patrice
кузнецов	koeznetsov
гумени	rubber
гумени	rubberen
гумени	gummi
нанџинг	nanjing
вметнато	ingevoegd
вметнато	ingelast
вметнато	ingebracht
вијали	vialli
раванели	ravanelli
фаберже	fabergé
експлозивен	explosieve
експлозивен	explosieven
експлозивен	explosief
лихтенберг	lichtenberg
чичо	oom
чичо	nonkel
паредес	paredes
гад	gad
сансовино	sansovino
авантурист	avonturier
ариј	arius
поволности	voordelen
поволности	uitkeringen
посигурно	veiliger
мариќ	maric
звонимир	zvonimir
лицеј	lyceum
хајленд	hoogland
хајленд	highland
кашкавал	kaas
рабат	rabat
мудри	wijze
мудри	verstandig
мудри	wise
мудри	wijs
индексирање	indexeren
индексирање	indexering
хедира	khedira
сунитите	soennieten
сахалин	sachalin
сампрас	sampras
дармијан	darmian
толерантен	tolerante
толерантен	tolerant
самир	samir
конгресмен	congreslid
џабар	jabbar
текстури	texturen
размислувајќи	overweegt
селма	selma
оџак	schoorsteen
оџак	schouw
прекршен	overtreden
прекршен	geschonden
итрина	wiles
хоук	hawke
поврзи	verbind
поврзи	verbinden
номинира	nomineer
номинира	nomineren
тренто	trento
булез	boulez
орнитологија	ornithologie
гардероба	garderobe
гардероба	kleerkast
вакуола	vacuole
милосрдие	liefdadigheidsinstelling
милосрдие	liefdadigheid
хајао	hayao
нојбург	neuburg
гмелин	gmelin
шпекулација	speculeren
шпекулација	speculatie
шпекулација	speculaties
зангерхаузен	sangerhausen
праведноста	gerechtigheid
праведноста	rechtvaardigheid
градоначалниците	burgemeesters
надминувањето	overwinnen
тул	thule
кошмар	nachtmerrie
капра	capra
нервозен	zenuwachtig
нервозен	nerveus
линг	ling
линг	leng
моран	moran
благодарен	dankbaar
благодарен	dankbaar
знаменосец	bannerman
лојална	trouwe
лојална	loyaal
лојална	trouw
лојална	loyale
поштеди	spaar
поштеди	sparen
вереник	verloofde
вереник	verloofde
оцет	azijn
берлиоз	berlioz
суптилен	subtiele
суптилен	subtiel
оса	osa
оса	wesp
кандидатури	voordrachten
кандидатури	nominaties
дивергенција	divergentie
килмер	kilmer
неефикасна	ineffectief
неефикасна	inefficiënte
неефикасна	inefficiënt
концесии	concessies
концесии	concessie
усс	uss
усс	ccs
ганимед	ganymedes
бесмртен	onsterfelijk
бесмртен	onsterfelijken
бесмртен	onsterfelijke
обожава	houdt
обожава	liefdes
акиба	akiba
мнр	mvo
веракруз	veracruz
вешта	geschoold
вешта	geschoolde
вешта	kundig
сензорот	sensor
макаби	maccabi
џофри	joffrey
бункер	bunker
пејтон	payton
пејтон	peyton
магнат	magnaat
магнат	tycoon
магнат	magnaat
хипици	hippies
простран	ruim
простран	ruime
никанор	nicanor
харизма	charisma
харизма	uitstraling
абруцо	abruzzen
стоунхенџ	stonehenge
шипки	staven
арчер	boogschutter
арчер	archer
свршеник	verloofde
менует	menuet
космичка	kosmische
космичка	kosmisch
белка	belka
зигот	zygote
линдеман	lindeman
наполнета	beladen
наполнета	geladen
наполнета	gevuld
наполнета	opgevuld
наполнета	ingevuld
грент	subsidie
грент	grant
деди	daddy
деди	papa
деди	pappie
деди	pappa
рамења	schouders
упорен	hardnekkige
упорен	aanhoudende
упорен	aanhoudend
упорен	hardnekkig
упорен	volhardend
швајгер	schweiger
изобличување	verstoringen
рамнодушност	onverschilligheid
вулгарен	ordinair
вулгарен	vulgaire
вулгарен	vulgair
барикади	barricade
барикади	versperring
барикади	barricades
ундина	undine
елин	elin
меккарти	mccarthy
цимерман	zimmermann
соучесник	handlanger
соучесник	medeplichtige
банска	banská
ањел	agnel
најдлабоко	diepst
најдлабоко	diepste
неволно	schoorvoetend
рондонија	rondônia
франкопан	frankopan
сонувачот	dromer
дебатите	discussies
дебатите	debatten
сопружници	echtgenoten
сопружници	echtgenotes
јахти	jachten
дадилката	oppas
дадилката	kindermeisje
дадилката	nanny
дадилката	kinderoppas
немоќен	machteloos
преамбулата	preambule
алопеција	alopecia
алопеција	haaruitval
цајц	zeitz
праведни	rechtvaardig
праведни	rechtschapen
собиески	sobieski
ритер	ritter
чедвик	chadwick
чистач	schoonmaker
чистач	schoner
чистач	sweeper
чистач	conciërge
баум	baum
обала	kust
нееднаквости	ongelijkheden
нееднаквости	ongelijkheid
сендвичи	broodjes
сендвичи	sandwiches
сендвичи	boterhammen
минералогија	mineralogie
тасмански	tasmaanse
микробранова	magnetron
лимузина	limousine
лимузина	limousine
лимузина	limo
кодиран	gecodeerde
кодиран	gecodeerd
кодиран	gecodeerde
кодиран	gecodeerd
пердув	veren
пердув	veertje
пердув	veer
базар	bazar
ризо	rizzo
ваучери	bonnen
јост	joost
олин	olin
шарено	kleurrijke
шарено	kleurrijk
видра	otter
менди	mendy
менди	mandy
менди	mandi
сола	sola
курири	koeriers
многукратно	variëteit
страдаше	leed
гаврани	ravens
гаврани	raven
алхемија	alchemie
генотип	genotype
асприлја	asprilla
фаулер	fowler
количините	hoeveelheden
ченгду	chengdu
прокси	volmacht
прокси	gevolmachtigde
прокси	proxy
ковалски	kowalski
камел	kamelen
камел	kameel
камел	camel
слушај	luister
слушај	luisteren
импресии	weergaven
импресии	indrukken
импресии	impressie
импресии	indruk
фетус	foetus
јаја	yaya
ерланген	erlangen
еег	eeg
совршеност	perfectie
хвар	hvar
алкан	alkan
кублај	kublai
кајо	cayo
