در	porta
اسیر	prisioneira
اسیر	cativo
اسیر	cativa
اسیر	cativas
اسیر	cativeiro
اسیر	capturado
اسیر	capturaram
اسیر	capturados
اسیر	capturadas
اسیر	capturada
اهورا	ahura
خنک	arrefecido
خنک	fixe
خنک	maneiro
خنک	legal
خنک	cool
بلندی	elevação
بلندی	altura
نیکی	nikki
هاوارد	howard
انجیل	evangelho
انجیل	gospel
انجیل	biblia
انجیل	bíblia
مبدل	transdutor
مبدل	conversor
سفارش	ordem
سفارش	encomendar
سفارش	encomenda
کنفدراسیون	confederação
شتاب	aceleração
بردار	vector
بردار	vetores
بردار	vetor
توطئه	conspiração
کلود	cláudia
کلود	claude
دوری	dory
پمپ	bomba
پمپ	bombear
پمپ	bombas
پمپ	bombagem
فلزات	metais
تولیدکنندگان	fabricantes
ماتریس	matrix
ماتریس	matriz
ثانویه	secundárias
ثانویه	secundária
ثانویه	secundário
ثانویه	secundários
ماکس	max
ماکس	máx
رویال	royale
رویال	real
رویال	royal
تله	cilada
تله	armadilha
تله	armadilhas
غیرنظامی	civil
غیرنظامی	civis
معتدل	temperado
معتدل	temperada
معتدل	temperadas
یون	iões
یون	íon
یون	íons
یون	yoon
یون	yeon
ترافیک	trânsito
ترافیک	tráfego
کنی	kenny
قمر	lua
قمر	moon
عناوین	títulos
آپولو	apolo
آپولو	apollo
سازماندهی	organização
سازماندهی	organização
سازماندهی	organize
سازماندهی	organizar
سازماندهی	organiza
سازماندهی	organizando
سازماندهی	organizar
تقدیم	dedicar
تقدیم	dedico
تقدیم	ofereça
تقدیم	oferta
تقدیم	oferecer
سرو	sirva
سرو	servir
سرو	serve
سرو	servi
سرو	cypress
سرو	cerro
کاتالوگ	catálogo
تعبیر	interpretação
تعبیر	interprete
تعبیر	interpretar
تعبیر	interpreta
ایرلندی	irlandeses
ایرلندی	irish
ایرلندی	irlandesa
ایرلندی	irlandês
مرسوم	convencionais
مرسوم	convencional
جنرال	generalidades
جنرال	gerais
جنرال	geral
جنرال	general
گزینه	opção
برخط	online
جنیفر	jennifer
ران	coxa
ران	coxas
ران	ron
مولانا	maulana
سرا	sara
سرا	serra
سرا	sera
راحت	facil
راحت	fácil
راحت	easy
راحت	calma
راحت	confortável
راحت	confortáveis
وفات	passando
گستره	cordilheira
گستره	alcance
گستره	intervalo
گستره	gama
بارش	precipitação
میامی	miami
بلو	blue
بلو	azul
بلو	azuis
بلو	blu
تند	rápido
تند	fast
شکسپیر	shakespeare
افزود	aumentado
افزود	aumentados
افزود	aumentou
افزود	aumentada
هیوستون	houston
ساختاری	estrutural
ساختاری	estruturais
شکر	açúcares
شکر	açúcar
شکر	sugar
شکر	açucar
مذاکره	negociação
مذاکره	negociações
مذاکره	negociar
مذاکره	negociando
مذاکره	negociar
مذاکره	negociação
مذاکره	negociações
اشرف	ashraf
روده	cólon
روده	intestinos
روده	intestinal
روده	intestino
روده	intestinos
روده	intestino
روده	intestinos
روده	intestino
باکتری	bactérias
باکتری	bactéria
انبوه	granel
انبوه	grosso
ویرایشگر	editor
ویرایشگر	editora
متنوع	variada
متنوع	variado
متنوع	variados
متنوع	variadas
فیزیولوژی	fisiologia
اینتر	inter
شکم	estomago
شکم	estômago
شکم	barriga
شکم	belly
شکم	barriga
شکم	abdómen
شکم	abdômen
مغولستان	mongólia
نسبیت	relatividade
نسبیت	nesbitt
سیزده	treze
سیزده	thirteen
دهمین	décima
دهمین	tenth
دهمین	décimo
دنی	danny
دنی	danni
رخداد	acontecimento
رخداد	evento
رخداد	ocorrência
توقیف	prendendo
توقیف	prender
توقیف	prisão
توقیف	detenção
دالاس	dallas
آئین	ain
آئین	processual
روشنایی	light
روشنایی	luz
روشنایی	leve
روشنایی	iluminação
روشنایی	leveza
روشنایی	luminosidade
روشنایی	brilho
لیلی	lily
لیلی	lilly
لیلی	lírio
لیلی	lili
قند	açúcares
قند	açúcar
قند	sugar
قند	açucar
استوارت	stuart
وام	empréstimo
وزرای	ministros
ناگهانی	repentino
ناگهانی	súbita
ناگهانی	súbito
تعامل	noivado
تعامل	interação
تعامل	envolvimento
تعامل	interação
تعامل	interacção
پسوند	sufixo
پسوند	prolongamento
پسوند	extensão
پسوند	prorrogação
آتشفشان	vulcão
پارامونت	paramount
آناتولی	anatólia
آناتولی	anatoli
آناتولی	anatólia
آناتولی	anatoly
گناه	culpada
گناه	culpado
گناه	culpados
گناه	culpa
گناه	culpabilidade
گناه	pecado
گناه	pecar
گناه	sin
دهکده	vila
دهکده	aldeia
بیگانه	alien
بیگانه	extraterrestre
بیگانه	aliens
بیگانه	estrangeiro
بیگانه	alienígena
آتشفشانی	vulcânica
آتشفشانی	vulcânico
عروسی	casamentos
عروسی	boda
عروسی	casamento
عروسی	bodas
عروسی	wedding
بانوان	senhoritas
بانوان	senhoras
بانوان	damas
برابری	igualdade
طبقات	pisos
طبقات	andares
طبقات	pavimentos
کری	carrie
اتوبوس	autocarro
اتوبوس	ônibus
اتوبوس	autocarros
باتری	pilha
باتری	bateria
باتری	baterias
باتری	pilhas
قائل	afirmar
فلات	planalto
سوزان	susana
سوزان	susan
اصیل	noble
اصیل	nobres
اصیل	nobre
اصیل	originais
اصیل	original
مؤلف	compositor
مؤلف	compositora
مؤلف	autor
مؤلف	autora
نقدی	dinheiro
نقدی	grana
نقدی	numerário
نقدی	cash
سانتوس	santos
جلسات	encontros
جلسات	reuniões
جلسات	sessões
جوش	ebulição
جوش	fervendo
جوش	ferver
جوش	erupções
جوش	erupção
جوش	exantema
مزایای	vantagens
مزایای	regalias
مزایای	vantagens
علل	causa
علل	causas
حامد	hamed
کوره	forno
کوره	fornalha
رضایت	satisfação
رضایت	consentir
رضایت	consentimento
رضایت	satisfatória
رضایت	satisfatórios
رضایت	satisfatórias
رضایت	satisfatório
رضایت	conteúdos
رضایت	teor
رضایت	conteúdo
رضایت	satisfeito
رضایت	satisfeitos
رضایت	satisfeita
اوباما	obama
گرانش	gravitação
گرانش	gravidade
آیرس	iris
آیرس	íris
آیرس	aires
محروم	privar
محروم	privando
رساندن	transmita
رساندن	entregando
رساندن	entregar
نشانگر	marcador
چراغ	lights
چراغ	luzes
چراغ	lâmpada
چراغ	candeeiro
چراغ	abajur
دومی	segunda
دومی	second
دومی	segundo
بسیج	mobilizar
بسیج	mobiliza
بسیج	mobilização
چربی	gordura
چربی	gordo
چربی	gorda
چربی	gordas
چربی	fat
مقاوم	resistente
مقاوم	resistentes
تزئینی	decorativos
تزئینی	decorativo
تزئینی	decorativas
خلیل	halil
خلیل	khalil
ارتقاء	atualizar
ارتقاء	upgrade
ارتقاء	actualização
ارتقاء	atualização
ارتقاء	atualize
ارتقاء	atualizando
ارتقاء	promover
ارتقاء	promovendo
ارتقاء	promoção
ارتقاء	promoção
ارتقاء	promover
ارتقاء	promove
ارتقاء	promova
سندرم	síndrome
پال	paulo
پال	paul
برهان	argumento
برهان	argumentação
برهان	argumentar
برهان	argumentos
برهان	prova
برهان	provas
رفتاری	comportamentos
رفتاری	comportamento
رفتاری	comportamentos
رفتاری	comportamento
رفتاری	comportamentais
رفتاری	comportamental
آمستردام	amsterdão
آمستردام	amsterdam
آمستردام	amesterdão
آمستردام	amsterdã
سیمون	simon
سیمون	simão
سیمون	simón
میدهد	confere
میدهد	dá
کاپ	boné
کاپ	cap
کاپ	pac
کاپ	xícara
کاپ	copa
کاپ	taça
کاپ	chávena
کاپ	copo
نکات	dicas
نکات	pontas
نکات	sugestões
ناوهای	transportadoras
ناوهای	operadoras
ناوهای	portadores
ناوهای	transportadores
جملات	frases
جملات	sentenças
مسافران	viajantes
مسافران	viajantes
مسافران	passageiros
میلر	miller
اقبال	iqbal
لیلا	lila
لیلا	laila
کارکرد	função
کارکرد	funções
حریف	adversários
حریف	adversário
حریف	adversária
حریف	adversário
حریف	opositor
حریف	oponente
مردگان	morta
مردگان	morto
مردگان	mortos
مردگان	dead
بوئنوس	buenos
تروریستی	terrorista
کبد	fígado
متناسب	acessível
متناسب	acessíveis
متناسب	proporcional
متناسب	proporcionais
متناسب	apto
متناسب	fit
شخصیتی	personalidade
بمباران	bombardeamento
بمباران	bombardeio
بمباران	bombardeado
بمباران	bombardearam
بمباران	bombardeados
بمباران	bombardeada
بمباران	bombardeios
بمباران	bombardeamento
بمباران	bombardeio
ژانر	género
ژانر	gênero
مشکوک	desconfiado
مشکوک	suspeita
مشکوک	suspeito
مشکوک	suspeitas
آلت	pénis
آلت	pênis
آلت	alt
اتریشی	austríaca
اتریشی	austrian
اتریشی	áustria
اتریشی	austríacos
اتریشی	austríaco
کربلا	karbala
یوونتوس	juventus
تنفسی	respiratória
تنفسی	respiratório
تنفسی	respiratórias
سرقت	roubos
سرقت	furto
سرقت	roubo
سرقت	furtos
سرقت	assalto
سرقت	roubos
سرقت	roubo
انحلال	dissolução
آفرینش	criação
مرمت	restauro
مرمت	restauração
وزیری	ministro
وزیری	ministra
تویوتا	toyota
پوستی	pele
پوستی	skin
آجر	tijolos
آجر	brick
آجر	tijolo
آجر	tijolos
فانتزی	fantasy
فانتزی	fantasia
فانتزی	fantasias
رأس	vértice
رأس	vértices
امضاء	assine
امضاء	signo
امضاء	assina
امضاء	assinar
امضاء	sinal
ناوگان	armada
ناوگان	frotas
ناوگان	frota
جبران	reembolsar
جبران	retribuir
جبران	gibran
جبران	restituição
نوبت	vire
نوبت	turn
نوبت	vira
نوبت	virar
اشکانی	parta
اشکانی	partas
پیچیدگی	complexidade
پیچیدگی	complicações
پیچیدگی	complicação
له	leh
له	les
له	lah
تونل	túnel
تونل	tunel
افزون	excedente
افزون	excedentes
کین	kane
کلسیم	cálcio
مهار	controle
مهار	control
مهار	controlo
مهار	contenção
مهار	confinamento
مهار	ctrl
نحو	sintaxe
لژیون	legião
وحشت	terror
وحشت	horror
شادی	joy
شادی	alegria
شادی	alegrias
شادی	marli
شادی	felicidade
شادی	felicidades
نت	nat
چهارده	fourteen
چهارده	quatorze
چهارده	catorze
اعتباری	crédito
اعتباری	credit
اعتباری	credito
برکلی	berkley
برکلی	berkeley
ناپلئون	napoleão
ناپلئون	napoleon
عسل	mel
عسل	querida
قید	advérbio
قید	restrição
کیلو	quilo
کیلو	kilo
رفاه	prosperidade
همکاران	colegas
پناهگاه	abrigo
پناهگاه	santuário
صفت	adjectivo
صفت	atributo
صفت	atribuir
صفت	atributos
صفت	aplica
اوستا	avesta
جنین	embriões
جنین	embrião
جنین	janine
جنین	feto
دنیل	daniel
نازک	fina
نازک	finos
نازک	magra
نازک	magro
نازک	fino
رفسنجانی	rafsanjani
بیابان	deserto
بیابان	desert
بیابان	desertos
فرانس	frans
فرانس	franca
فرانس	frança
حفاری	perfuração
حفاری	perfurações
حفاری	perfurar
حفاری	broca
حفاری	drill
حفاری	escavação
حفاری	cavando
حفاری	cavar
کناری	lateral
کناری	laterais
ارزشمند	valiosas
ارزشمند	valiosa
ارزشمند	valioso
ارزشمند	valiosos
هدیه	presentes
هدیه	prendas
هدیه	brindes
هدیه	presentes
هدیه	presente
هدیه	dádiva
هدیه	presente
هدیه	dom
تحولات	evoluções
تحولات	desenvolvimentos
اندروید	andróides
اندروید	android
اندروید	andróide
آلبرتا	alberta
تاکستان	vinha
تاکستان	vinhedo
تاکستان	vinhas
تاکستان	vinhas
ذره	glob
ذره	bit
ذره	bits
ذره	grão
ذره	partícula
شوالیه	knight
شوالیه	cavaleiro
شوالیه	cavalo
شوالیه	cavaleiros
رویه	procedimento
کانن	canhões
کانن	cannon
کانن	canhão
کانن	canon
قصه	story
قصه	história
مختصر	breves
مختصر	breve
فلوید	floyd
مخاطب	público
مخاطب	audiência
مخاطب	platéia
مخاطب	plateia
حکایت	relacionar
حکایت	recontagem
حکایت	fábula
قورباغه	sapo
قورباغه	rã
بومیان	aborígene
بومیان	aborígenes
اجسام	objectos
اجسام	objetos
ساوت	sul
ساوت	south
صاف	suave
صاف	suaves
صاف	liso
مرطوب	úmida
مرطوب	húmida
مرطوب	húmido
مرطوب	úmido
مرطوب	molhado
مرطوب	molhada
مرطوب	húmido
مرطوب	húmida
مرطوب	wet
پردازنده	processador
پردازنده	processadores
ادرار	urina
ادرار	mijo
فقر	pobreza
فقر	miséria
رزیدنت	residente
رزیدنت	residentes
رزیدنت	morador
بیروت	beirute
پروین	plêiades
پروین	parvin
ابهام	obscuro
ابهام	obscuras
ابهام	obscuros
ابهام	obscura
ابهام	ambiguidade
ابهام	ambiguidades
دری	portão
دری	portal
دری	gate
دری	dari
دری	dre
مهمان	visitante
مهمان	visitantes
مهمان	convidado
مهمان	hóspede
مهمان	convidados
مهمان	guest
مهمان	convidada
فارست	forrest
فارست	floresta
فارست	bosque
فارست	florestas
فارست	forest
خالد	khaled
خالد	khalid
استعفا	desistir
استعفا	resignação
استعفا	demissão
استعفا	renúncia
استعفا	renunciar
شراب	vinho
شراب	vinhos
مناطقی	motivos
مناطقی	fundamentos
دراماتیک	dramática
دراماتیک	dramáticos
دراماتیک	dramáticas
دراماتیک	dramático
گفتگوی	conversação
گفتگوی	conversa
کاروان	caravana
نفوس	almas
تکه	excerto
تکه	trecho
تکه	pedaço
تکه	peça
شهاب	shahab
شهاب	meteoro
شهاب	meteorito
شهاب	meteoros
امپراطوری	empire
امپراطوری	império
امپراطوری	imperiais
امپراطوری	imperial
بادن	baden
شهروند	cidadã
شهروند	cidadão
تثبیت	estabilização
پاناما	panamá
حیاتی	vital
حیاتی	vitais
حیاتی	críticas
حیاتی	crítico
حیاتی	critica
حیاتی	críticos
حیاتی	crítica
جری	jerry
آرامی	aramaico
پترزبورگ	petersburgo
کرتاسه	cretáceo
سلمان	salman
آنی	annie
صادقی	sincero
صادقی	honesto
صادقی	honesta
صادقی	sincera
چالش	desafios
چالش	desafio
چالش	challenge
چالش	desafiante
چالش	desafiador
چالش	desafiar
چالش	desafiando
جاوا	java
تازگی	recentemente
فان	carrinha
فان	van
فان	fauno
شو	apanha
شو	obtenha
شو	receba
شو	obter
الیاف	fibras
الیاف	fibra
الیاف	fibras
الیاف	fibras
کامران	kamran
فضانورد	cosmonauta
فضانورد	astronautas
فضانورد	astronauta
فضانورد	astronautas
جرمی	jeremy
عضوی	membro
دائم	constante
دائم	constantes
دائم	permanente
دائم	permanentes
مکرر	recorrentes
مکرر	recorrente
مکرر	inquéritos
مکرر	frequentes
مکرر	frequente
ریخته	derramado
ریخته	derramou
عاج	marfim
عاج	presas
عاج	tusk
عاج	bolota
مرورگر	navegador
مرورگر	browser
گرمای	heat
گرمای	calor
لوئی	luiz
لوئی	luis
لوئی	luís
لوئی	louis
لوئی	louie
ابراهیمی	brahimi
پرتغالی	portugueses
پرتغالی	portugues
پرتغالی	português
پرتغالی	portuguesa
کروز	cruz
کروز	cruise
کروز	cruzeiro
کروز	cruzeiros
سرب	chumbo
سرب	lead
سرب	liderar
تعمیر	conserto
تعمیر	reparar
تعمیر	reparações
تعمیر	reparo
تعمیر	reparação
تعمیر	reparada
تعمیر	reparado
گنجایش	capacidade
نوید	navid
حدس	adivinhação
حدس	adivinhar
قریب	iminentes
قریب	iminente
کویر	deserto
کویر	desert
کویر	desertos
ژرژ	georges
پیست	adereços
دهلی	deli
دهلی	delhi
تحسین	admire
تحسین	admiro
تحسین	admirar
تحسین	admirava
تحسین	admirado
تحسین	admirada
تحسین	admiração
رپ	rap
رپ	rap
اردوگاه	acampamento
اردوگاه	camp
اردوگاه	campo
اردوگاه	acampamentos
موبایل	móvel
موبایل	telemóvel
موبایل	celular
موبایل	móveis
امان	seguros
امان	cofre
امان	seguro
امان	segura
امان	aman
امان	amã
دوشنبه	dushanbe
دوشنبه	segunda
متوالی	consecutivas
متوالی	consecutivo
متوالی	consecutiva
متوالی	consecutivos
متوالی	serial
متوالی	seriado
متوالی	série
گالری	galeria
معنایی	semântica
مسلم	muçulmano
مسلم	muçulmanos
مسلم	muçulmanas
مسلم	muçulmana
داماد	noivo
داماد	noivo
معده	estomago
معده	estômago
معده	barriga
زنجیره	cadeia
زنجیره	corrente
روحی	espírito
روحی	spirit
روحی	espirito
دقیقا	exatamente
دقیقا	exactamente
اخیراً	recentemente
خوشنویسی	caligrafia
تالیف	coletânea
تالیف	compilação
جنایت	criminalidade
جنایت	delito
جنایت	crime
تشدید	ressonância
موثر	efetivamente
موثر	eficazmente
موثر	impressionante
موثر	impressionantes
موثر	efectivo
موثر	eficazes
موثر	efetivo
موثر	eficaz
کودتا	golpe
هلال	hilal
تلسکوپ	telescópio
گران	dispendioso
گران	cara
گران	caro
گران	dispendioso
گران	caros
فرمانروایان	impérios
فرمانروایان	governantes
هیپ	hip
هیپ	quadril
هیپ	anca
غرق	afogar
غرق	afogando
غرق	afogamento
غرق	afogados
غرق	afogar
غرق	afoga
التهاب	inflamação
جنسیت	género
جنسیت	gênero
جنسیت	sexo
جنسیت	sex
جنسیت	sexo
فرانسوا	françois
کارمند	funcionário
کارمند	trabalhador
کارمند	funcionária
کارمند	empregado
کارمند	escrivão
کارمند	trabalhadores
کارمند	assalariados
کارمند	funcionários
کارمند	empregados
کاشی	telha
کاشی	azulejos
کاشی	azulejo
کاشی	kashi
جون	joana
جون	joan
مدیا	medeia
طناب	corda
دکترا	medicos
دکترا	doutores
دکترا	médicos
بتا	beta
شانس	chance
شانس	oportunidade
شانس	sorte
شانس	luck
زغال	carvão
زغال	carvão
زغال	hulha
فرانکلین	franklin
لوک	luke
لوک	lucas
نامدار	nomeada
نامدار	nomeado
نثر	prosa
کارگری	trabalhador
کارگری	operário
کارگری	labor
همشهری	cidadã
همشهری	cidadão
پرادش	pradesh
سومالی	somália
سومالی	somália
سومالی	somali
عزل	depor
عزل	destroçar
عزل	dispensados
عزل	dispensado
عزل	demitido
اسحاق	isaac
اسحاق	ishaq
کریسمس	natal
کریسمس	christmas
صدام	saddam
دوستانه	amigáveis
دوستانه	amigável
دوستانه	friendly
دوستانه	amistoso
نصف	metade
نصف	meia
نصف	meio
نصف	half
زین	zin
زین	zane
زین	zain
زین	selim
زین	sela
استعداد	talentos
استعداد	talento
استعداد	talentos
استعداد	talento
استعداد	talentosa
استعداد	talentosas
استعداد	talentosos
استعداد	talentoso
شکارچی	caçador
شکارچی	caçadora
شکارچی	hunter
مولکول	molécula
مولکول	moléculas
مولکول	moléculas
ابوبکر	abubakar
ساکنین	residentes
ساکنین	moradores
موضع	posição
ناگهان	subitamente
اسیدهای	ácidos
آبشارهای	cascatas
آبشارهای	cachoeiras
سیروس	ciro
سیروس	cyrus
بامداد	manhã
بامداد	morning
زاگرس	zagros
ونکوور	vancouver
دایناسورهای	raptors
تشریح	anatomia
سحابی	nebulosa
رانش	deriva
رانش	ancas
رانش	quadris
رانش	quadril
هجدهم	eighteenth
شنیدن	ouvir
دلخواه	arbitrária
دلخواه	arbitrários
دلخواه	arbitrariamente
دلخواه	arbitrárias
دلخواه	arbitrário
هندو	hindu
هندو	hindus
نشسته	sab
نشسته	sentei
نشسته	sentado
نشسته	sáb
نشسته	sat
نشسته	sentando
نشسته	sentado
نشسته	sentada
نشسته	sentados
نبردهای	batalhas
درهم	dirham
درهم	haxixe
درهم	hash
نادیده	ignorando
نوا	neva
نوا	noé
نوا	noah
نوا	nova
محاسباتی	computacional
همکار	colega
همکار	sócio
همکار	parceira
همکار	parceiro
یونیکس	unix
سمفونی	symphony
سمفونی	sinfonia
پرش	snap
پرش	skip
پرش	ignorar
پرش	saltar
پرش	pular
پرش	jump
پرش	salto
پرش	saltar
پرش	pula
پرش	pular
پرش	pulando
آکادمیک	acadêmica
آکادمیک	académico
آکادمیک	acadêmico
آکادمیک	académica
پکن	beijing
پکن	pequim
پکن	pequim
چکسلواکی	checoslováquia
چکسلواکی	tchecoslováquia
کادر	cadre
کادر	kader
زرشک	berberis
زرشک	falsa
زرشک	falsos
زرشک	falso
زرشک	fake
سیال	fluido
سیال	fluidos
نظرسنجی	enquete
نظرسنجی	sondagem
نظرسنجی	inquérito
گو	goh
ثبات	estabilidade
ثبات	regista
ثبات	registro
ثبات	registrar
ثبات	registo
ثبات	registar
ثبات	registos
نظریات	teorias
کول	cole
کول	kol
احیا	reanimação
آدامز	adams
لانگ	lung
لانگ	pulmão
لانگ	pulmões
لانگ	longa
لانگ	longos
لانگ	longo
لانگ	comprido
لانگ	long
اژدها	dragão
اژدها	dragões
اژدها	dragon
مکس	max
مکس	máx
کریستال	cristal
کریستال	cristais
کریستال	crystal
کریستال	cristal
یاران	companheirismo
یاران	irmandade
یاران	residentes
یاران	moradores
یاران	companheiras
یاران	companheiros
اله	alle
رنسانس	renascença
رنسانس	renascimento
رنسانس	renascentista
پتاسیم	potássio
متقابل	mútua
متقابل	mútuo
محرک	estímulo
محرک	estímulos
محرک	afetiva
محرک	provocador
محرک	provocadora
محرک	provocante
محرک	estimulante
محرک	estimulantes
جبر	álgebra
پودر	pó
پودر	pólvora
بحرانی	críticas
بحرانی	crítico
بحرانی	critica
بحرانی	críticos
بحرانی	crítica
بحرانی	crise
بحرانی	crises
حمزه	hamza
ایدز	sida
ایدز	ajudas
ایدز	auxílios
ایدز	aids
ایدز	vih
ایدز	hiv
سنا	senado
سنا	senna
سهراب	sohrab
پراگ	praga
خوراک	alimentação
خوراک	alimentos
خوراک	alimento
خوراک	comida
خوراک	prato
سوسیال	sociais
سوسیال	social
نگران	preocupada
نگران	preocupados
نگران	preocupado
نگران	preocupada
نگران	preocupados
نگران	preocupado
جامائیکا	jamaica
جامائیکا	jamaicanos
جامائیکا	jamaicano
طاها	taha
گمشده	ausente
گمشده	faltam
گمشده	falta
گمشده	faltando
بانو	senhora
بانو	madame
بانو	moça
بانو	senhora
بانو	dama
بانو	saudades
بانو	menina
بانو	saudade
مطلع	informada
مطلع	informados
مطلع	informado
والت	walt
فیزیکدان	físico
چهارشنبه	quarta
اندی	andy
سنجاب	esquilo
نمایان	visíveis
نمایان	visível
رامین	ramin
کنستانتین	constantine
کنستانتین	constantino
برداشتن	palheta
برداشتن	picareta
برداشتن	pick
برداشتن	escolhe
لوگو	logo
لوگو	logótipo
لوگو	logotipo
لوگو	lugo
کشیش	priest
کشیش	padre
کشیش	sacerdote
آرایش	maquiagem
آرایش	makeup
آرایش	maquilhagem
پانک	punk
استراتژیک	estratégico
استراتژیک	estratégica
استراتژیک	estratégicos
لودویگ	ludwig
لودویگ	luís
تای	tye
تای	tailandesa
تای	tailandês
تای	thai
تای	tailandeses
تای	tai
برآورده	cumprindo
هریک	cada
تعطیلات	férias
تعطیلات	feriados
تعطیلات	férias
مخفف	abreviação
مخفف	sigla
مخفف	abreviatura
لیبرال	liberais
لیبرال	liberal
سلامتی	felicidades
سلامتی	saude
سلامتی	saúde
آباده	abadeh
انتقادی	críticas
انتقادی	crítico
انتقادی	critica
انتقادی	críticos
انتقادی	crítica
مالت	maltês
مالت	malte
مالت	malta
فیلادلفیا	philly
فیلادلفیا	filadélfia
فیلادلفیا	filadélfia
فیلادلفیا	philadelphia
طالبان	talibãs
طالبان	talibã
طالبان	taliban
خیانت	traição
خیانت	traições
خیانت	traição
کلان	klan
کلان	kalan
کر	kerr
کر	kor
کر	surdo
کر	surdos
کر	surdas
کر	surda
کر	kar
لبه	borda
لبه	aresta
لبه	edge
لبه	borda
لبه	fronteira
لبه	contorno
نامشخص	fuzzy
کوسه	tubarões
کوسه	shark
کوسه	tubarão
آهنی	ferrosos
اقلیت	minorias
اقلیت	minoria
تلخ	amargo
تلخ	amarga
تلخ	amargos
تلخ	amargas
رنو	reno
رنو	renault
سیل	enchente
سیل	flood
سیل	inundações
سیل	dilúvio
سیل	inundação
سیل	dilúvio
سیل	sil
آموخت	ensinei
آموخت	ensinou
آموخت	ensinada
آموخت	ensinado
آموخت	ensinados
بان	ban
بان	banimento
بان	banir
بان	proibição
تأسیسات	facilidades
تأسیسات	instalações
آزمایشگاهی	laboratório
آزمایشگاهی	laboratórios
نگاری	jornalismo
استکهلم	estocolmo
فوقانی	superior
فوقانی	upper
پله	degraus
پله	escada
پله	escadarias
پله	escadas
هرمز	ormisdas
فریاد	grite
فریاد	grita
فریاد	gritar
جلوه	parecendo
جلوه	efeito
سکس	sex
سکس	sexo
وورتمبرگ	württemberg
پاشا	pasha
نوزاد	infante
ولف	loba
ولف	lobo
ولف	wolf
شفافیت	transparência
انار	romãs
انار	romã
سرای	saray
گابریل	gabriel
گابریل	gabrielle
کلر	clare
کلر	claire
امری	emery
مذاهب	religiões
مذاهب	denominações
شکوه	glórias
شکوه	glória
شکوه	glory
رسوم	etiqueta
رسوم	tradições
هردو	ambos
هردو	ambas
عرفانی	místico
عرفانی	místicos
عرفانی	mística
بز	cabra
بز	bode
بز	caprinos
بز	cabras
بز	bodes
عایق	isolante
عایق	isolamento
عایق	vidraças
عایق	isolador
سفرهای	jornadas
مشاوره	aconselhamento
مشاوره	consultoria
مشاوره	consultadoria
مشاوره	consulta
مشاوره	consultas
مشاوره	consultadoria
مشاوره	consultoria
مشاوره	consultar
مشاوره	consulte
منحنی	curva
تئودور	theodore
تئودور	teodoro
اولویت	prioridade
اولویت	precedência
کفش	sapatos
کفش	calçado
کفش	calçados
کفش	sapato
زاکسن	saxónia
زاکسن	saxônia
استنلی	stanley
بیشینه	max
بیشینه	máx
بیشینه	máximo
بیشینه	máxima
قارچ	fungo
قارچ	fungos
قارچ	cogumelos
قارچ	cogumelos
قارچ	cogumelo
زنانه	feminino
زنانه	feminina
زنانه	femininos
متفقین	aliado
متفقین	aliadas
متفقین	aliada
متفقین	aliados
متفقین	aliados
لینکلن	lincoln
ضخامت	espessura
پشته	pilha
پشته	stack
پشته	empilhar
زخم	cicatriz
زخم	scar
زخم	lesões
زخم	lesão
زخم	prejuízo
زخم	ferimento
زخم	ferimento
زخم	ferida
کیپ	cape
کیپ	cabo
کیپ	capa
برت	brett
بمبئی	bombaim
بمبئی	bombaim
بمبئی	mumbai
جف	jeff
خم	curvo
خم	dobre
خم	dobrar
خم	bend
سلیم	salem
سلیم	selim
سلیم	tarambola
سلیم	salim
اسارت	cativeiro
اسارت	servidão
اسارت	escravidão
صومعه	monastério
صومعه	mosteiro
صومعه	mosteiros
زیرنویس	rodapé
اقتباس	adaptação
پالایشگاه	refinaria
پالایشگاه	refinarias
جیسون	jason
کمیاب	raros
کمیاب	rara
کمیاب	raras
کمیاب	raro
بلور	cristal
بلور	cristais
بلور	crystal
نهنگ	baleias
نهنگ	baleia
روزها	dias
ضرورت	urgência
ضرورت	necessidade
بلوغ	vencimento
بلوغ	maturidade
بلوغ	maduros
بلوغ	maduro
بلوغ	madura
بلوغ	adolescência
انگیزه	motivo
انگیزه	motivação
یورش	assalto
یورش	agressão
یورش	incursão
بارسلون	barcelona
کانتون	cantão
کانتون	canton
کان	kahn
کان	kan
بگویید	dizer
بگویید	say
بگویید	digam
بگویید	diga
بگویید	diz
گوردون	gordon
هندبال	handebol
مختار	mokhtar
مختار	mukhtar
آرسنال	arsenal
انداخت	deitou
منحل	dissolvida
سخنگوی	orador
سخنگوی	falante
سخنگوی	oradora
سخنگوی	palestrante
یادآوری	lembrete
یادآوری	lembretes
ژنو	genebra
یوتیوب	youtube
دزدان	ladrões
دزدان	bandidos
دینامو	dínamo
دینامو	dinamo
دینامو	dínamo
فوتسال	futsal
ژوزف	joseph
ژوزف	josé
عضلات	músculos
عضلات	músculos
عضلات	músculo
عضلات	muscular
جسمی	física
جسمی	físicas
جسمی	fisico
جسمی	físicos
جسمی	físico
احاطه	circundante
احاطه	cercar
احاطه	cercam
احاطه	rodear
استخر	piscina
استخر	pool
سیسیل	sicilia
سیسیل	sicília
سیسیل	cecile
سیلوا	silva
آلپ	alpes
آلپ	alpes
آلپ	alp
شکستن	break
شکستن	quebrar
شکستن	quebra
شکستن	pausa
شکستن	quebrando
شکستن	quebrar
شکستن	breaking
یکای	unidade
