eesti	ایسٹونیائی.
otsimine	سراغ.
otsimine	جستجو.
otsimine	تلاش
otsimine	پرکھ
otsimine	مکمل
otsimine	تفتیش
pühamu	بجائے
valgustus	رخشندگی
valgustus	تنویر
valgustus	رخشندگی
filiaali	دریا
sisemised	روحانی.
sisemised	اندرونی
sisemised	دلی
tahvel	لوحین.
tahvel	دھات
tahvel	تختہ
tahvel	قرص
tahvel	لوح.
kommunikatsioon	اطلاع.
kommunikatsioon	راستہ
kütus	ڈلوانا.
kütus	لکڑی
ettekanne	بتانا
ettekanne	افواہیں
ettekanne	(بعدہ
ühinemine	پانا
ühinemine	ادخال.
ühinemine	رسائی
vahemik	پہنچنا
vahemik	خط
vahemik	سمت
vahemik	سلسلہ
vahemik	حدود
vahemik	وقوع-
vahemik	among
vahemik	میدان.
vahemik	پھیلانا
vahemik	قطار
domineeriv	حاوی
domineeriv	ارفع
domineeriv	نمایاں
domineeriv	مسلّط
willy	آلت
willy	پُھّنو
soon	کھانچا
lüliti	نکیلی
lüliti	ہلکی
lüliti	مارنا
kirjavahetus	ربط
kirjavahetus	ڈاک.
kirjavahetus	تماثل
rikkuda	(بعدہ
tan	سنولانا
naaber	ملحق
naaber	پڑوسی
naaber	ملحق
naaber	ہمسایہ
piim	شیر
piim	دودھ
piim	شیر
piim	دودھ
piim	لبن
häbi	(بعدہ
häbi	غیرت
häbi	ندامت
häbi	شرم
häbi	(بعدہ
häbi	غیرت
häbi	شے
häbi	ذلّت
häbi	شرمناک
häbi	نااہل
häbi	رُسوائی
häbi	بدنامی
häbi	شے
häbi	ذلّت
häbi	شرمناک
häbi	نااہل
häbi	خواری
kvartal	وغیرہ.
kvartal	جریدہ
kvartal	پڑاؤ.
kvartal	چہارم
kvartal	(بعدہ
kvartal	ربع
duff	کھوٹا.
duff	نقلی
duff	شکستہ-
intellektuaalse	معقول.
intellektuaalse	پختہ
intellektuaalse	ذہنی
intellektuaalse	عاقل
intellektuaalse	دانشور
mustri	سانچا.
mustri	قرینہ.
mustri	ترتیب
mustri	قالب
mustri	معیار
mustri	مرتب
mustri	آدرش
mustri	تنظیم
mustri	کپڑے
mustri	سانچا.
mustri	قرینہ.
mustri	ترتیب
mustri	نمونہ
mustri	قالب
mustri	معیار
mustri	مرتب
mustri	آدرش
mustri	تنظیم
mustri	کپڑے
minut	ادنیٰ
minut	مفصل
minut	دقیقہ.
minut	پل
minut	چھن
minut	منٹ
minut	حقیر
minut	مہین
hank	سوت
kohatu	ناموزوں
püüa	کھینچنا
püüa	پھانسنے
püüa	چٹخنی.
püüa	روکنے
trepp	زینہ
vajadused	لازماً
instrument	اوزار
instrument	(ناپنے
joonistatud	خوف
joonistatud	اکڑا
nulli	نہیں-
nulli	لاشے
nulli	صفریت
nulli	نیستی.
rahuldada	چُکتا
rahuldada	تسلی
rahuldada	تسکین
rahuldada	سیر
root	دانت
root	in
root	out
root	پختہ-
root	قائم
root	(بعدہ
root	تہ.
root	تلپٹ
root	دانت
root	مُول
root	in
root	out
root	پختہ-
root	قائم
root	(بعدہ
root	تہ.
root	اصل
root	تلپٹ
empiiriline	اختباری
empiiriline	تجربی
identsed	بعینہٖ
moodustumist	ترتیب
optimaalne	تعدیل.
veiste	بیوقوف
nimetamine	تسمیہ
nimetamine	نامزدگی.
manifest	منشور
koormus	چڑھانا
koormus	کام
koormus	لادی
koormus	سامان
koormus	لادنا
koormus	ستانا.
koormus	لادنا
koormus	ستانا.
koormus	بوجھ
valatud	انداز
valatud	نظر
valatud	وضع
valatud	آمیزش.
valatud	سایہ
valatud	(قبلinto
valatud	روشنی
valatud	(حساب
valatud	جال
valatud	قسم
valatud	ترچھاپن.
valatud	تہمت
valatud	نکالنا
valatud	شکل
vaarao	فرعون.
saak	کھینچنا
saak	پھانسنے
saak	چٹخنی.
saak	روکنے
saak	حاصل.
saak	اجر
knight	گھوڑا.
vägivald	زیادتی
vägivald	تشدّد.
tuvastamine	تفتیش
tuvastamine	تاڑنے
tuvastamine	سراغ
tuvastamine	پہچان.
tuvastamine	پہچان.
tuvastamine	شناخت
pulk	چھڑی
pulk	into
pulk	مجہول
pulk	باقی
pulk	گھونپنا
pulk	چھیدنا
pulk	مذمت
pulk	جھیلنا.
pulk	تیلی
pulk	سہنا
sandy	ریتیلا.
hape	گہرا
hape	کٹیلا
hape	تیز
korrapärane	منظم
korrapärane	مستقل
korrapärane	ثقہ
korrapärane	منضبط.
korrapärane	مربوط
korrapärane	مثالی-
korrapärane	ہموار-
korrapärane	مکمل
kosmos	کائنات
kosmos	تنہائی.
kosmos	طباعت
kosmos	وقفہ.
konkreetseid	اصلی
konkreetseid	ریت
konkreetseid	واضح
konkreetseid	بٹھانا.
konkreetseid	کیفیت
välk	شوخ
välk	جھپکی
välk	نقلی
välk	بہنا.
välk	بھڑکیلا
block	انگھڑ
block	سر
block	ٹھس
block	ٹکڑا
block	منڈیا
block	پچّر.
dialoog	مکالمہ
söömine	خوردنی
otsi	سراغ.
otsi	جستجو.
otsi	پرکھ
otsi	مکمل
otsi	تفتیش
otsi	سراغ.
otsi	جستجو.
otsi	تلاش
otsi	پرکھ
otsi	مکمل
otsi	تفتیش
otsi	خزانے
otsi	لانا
otsi	کان
juhised	رہبری.
juhised	مشورہ
juhised	ہدایت
tera	تلوار.
õnnetu	کمینہ.
õnnetu	منحوس
õnnetu	خستہ
õnnetu	کنٹک
õnnetu	افسردہ.
õnnetu	ناشاد.
õnnetu	منحوس
lahutamatu	پورا.
tõmmatud	خوف
tõmmatud	اکڑا
soodne	موزوں
soodne	منظوری
soodne	موافق
soodne	مثبت
soodne	مبارک
soodne	متفق
soodne	اقراری
kitse	احمق.
bond	تعلق
bond	چپکنا
bond	چپکن
bond	تھامنا.
bond	معاہدہ
bond	جوڑنا.
bond	الصاق.
linnastu	ڈھیر
lõbus	پُرلطف
lõbus	تفریح
lõbus	پُرلطف
uriini	بول
uriini	قارورہ.
uriini	بول
uriini	قارورہ.
uriini	شاش
uriini	پیشاب
luu	ہڈی
luu	فولاد.
luu	ہاڑ.
diagramm	نقشہ
diagramm	ترسیم
diagramm	تصویر
etanooli	الکحل.
roosad	سجانا.
roosad	سنوارنا
roosad	گلابی
roosad	سرخا.
astroloogia	نجوم
astroloogia	جیوتش.
pierce	گُھپنا
pierce	سالنا
pierce	درآنا
pierce	برمانا
mõtleja	مفکّر
purustada	عاجز
purustada	کچلنا
purustada	پیسنا.
purustada	پیلنا.
purustada	بیلنا
reisija	سیّاح.
reisija	مسافر
asesõna	their
asesõna	this
tsiviil	شائستہ
märka	مشاہدہ
märka	توجہ
vastne	غوکچہ.
sass	گستاخی
valuuta	دور
valuuta	عرصہ
valuuta	رواج
puhastamine	تطہیر
puhastamine	تزکیہ
kirje	فہرست
kirje	شے
kirje	روئیداد
piirkondlik	علاقائی
geoloogilise	ارضیاتی
sula	گرمانا.
sula	گھلنا.
sula	پسیجنا
sula	دباؤ
ainsuses	مفرد
ainsuses	فرد
ainsuses	نادر
ainsuses	اکیلا.
ainsuses	انوکھا.
ainsuses	یکتا
ainsuses	عجیب
vektori	سمتیہ
vektori	سمتیانا
ban	بددعا
ban	امتناع
ban	لعنت.
ban	(banned
ban	بددعا
ban	بندش
ban	امتناع
ban	لعنت.
ban	(banned
direct	to
direct	اصلی
direct	مستقیم
direct	اشارے
direct	انتظام
direct	واضح
direct	انصرام
võlur	جادوگر.
võlur	ساحر
võlur	ساحر.
võlur	ساحر.
võlur	جادوگر
võlur	ساحر.
mittetäielik	نامکمل
mittetäielik	ادھورا.
kolonn	دھویں
kolonn	ستون
kolonn	تھم
kolonn	دھویں
kolonn	ستون
nutt	فریادکناں
kuulaja	سامع
topoloogia	مقامیات
nihe	فریب
nihe	جُل.
nihe	چال
nihe	بکھرنا
nihe	قینچی
nihe	تراشنا
nihe	چھانٹنا.
nihe	کترنا.
nihe	پچکنا.
nihe	شاخچہ.
nihe	تاوان.
nihe	ٹہنی
nihe	جرمانہ
nihe	تلافی
hukata	فرض
hukata	حکم
kaudne	ذیلی
kaudne	پنہاں
äärmuslik	جابرانہ
äärmuslik	انتہائی
äärmuslik	ازحد
äärmuslik	آخری
äärmuslik	اختتامی.
äärmuslik	سخت
circle	مدّت
circle	عرصہ
circle	ہاکی
circle	مدّت
circle	حلقہ
circle	عرصہ
circle	ہاکی
mask	شمامہ
mask	face-pack
mask	بہروپ
mask	آڑبننا.
mask	بھپارا
mask	بناوٹ
mask	مقنع.
mask	سوانگ
mask	دھوکا.
kvarts	گار
laadimine	چڑھانا
laadimine	کام
laadimine	لادی
laadimine	سامان
ettevalmistus	تیاری
ettevalmistus	آمادگی
ettevalmistus	مستعدی.
sümboolne	رمزی.
sümboolne	علامتی
sümboolne	رمزی.
citrus	ترشاوا
citrus	نارنگی
senna	سنا
lammas	میش.
lammas	بھیڑ
lammas	میش.
lammas	مسکین
registreerimine	رجسٹری
luuraja	ٹوہیا
luuraja	کھوجی.
luuraja	نفر
luuraja	بندہ.
luuraja	آدمی
luuraja	round
luuraja	(بعدہٗfor
luuraja	قراولی
rikkuse	بہبود
rikkuse	ثروت.
rikkuse	دولت
rikkuse	(بعدہ
rikkuse	توانگری.
rikkuse	فلاح
metabolism	استحالہ
metabolism	تحوّل
vaha	جھونجل
vaha	(بعدہ
vaha	مومیانا
forte	خوبی
kaevata	سراہنا
kaevata	چُبھونے
kaevata	سمجھنا
kaevata	سُرنگ
kaevata	سراہنا
kaevata	چُبھونے
kaevata	کھودنا
kaevata	سمجھنا
kaevata	سُرنگ
distsipliini	قیدیوں
distsipliini	فضیحت
distsipliini	سزا
bird	طائر.
bird	چڑیا
bird	پرندہ
bird	طائر.
bird	چڑیا
noh	تعجب
noh	اقرار
noh	ink-well
noh	بخوبی-
noh	منبع
noh	امنڈنا
noh	غالباً
noh	up
noh	چشمہ.
noh	(پانی
noh	(بعدہ
noh	سوتا
noh	بہت
noh	شاید
vööt	دھاری
kõrv	سماعت
kõrv	اذن
kõrv	توجہ.
gen	اطلاع
gen	معلومات.
soovita	کیفیت
soovita	منصوبہ
soovita	(بعدہ
uuendus	(مشینری
uuendus	رتبہ
uuendus	درجہ
uuendus	اختراع
uuendus	جدّت
parandused	تعزیر
parandused	اصلاح
parandused	سزا
trahvi	روشن
trahvi	تندرست
trahvi	down
trahvi	آراستہ
trahvi	جرمانہ
trahvi	کھرا
trahvi	اعلیٰ
trahvi	بانکا
tõlkimine	تقریر
tõlkimine	کیفیت
tõlkimine	جملے
pori	آلودگی.
pori	گلابہ.
pori	کیچڑ
pori	خاک
pori	آلودگی
pori	فضلہ
pori	صلواتیں
pori	ناکارہ
pori	دھول
pori	گندگی
pori	گرد
moment	اہمیت
moment	قدر.
moment	لخطہ
moment	پل.
moment	اہمیت
moment	لمحہ
moment	قدر.
moment	لخطہ
moment	پل.
ebatavaline	نرالا.
ebatavaline	انوکھا
ebatavaline	امتیازی.
ebatavaline	استثنائی
ebatavaline	غیرمعمولی
sümmeetriline	متوازن
sümmeetriline	متشاکُل
sümmeetriline	متناسب
nahast	پونچھنا.
nahast	تسمہ
kasva	قد
kasva	مرتبے
kasva	پختہ
kasva	بونا
kasva	اُگنا
kasva	ہویدا
kasva	فزوں
kasva	اپجنا.
kasva	نمو
kasva	بالغ.
kasva	پھل
kasva	گدرایا
kasva	پیدا
kasva	حجم
kasva	قد
kasva	مرتبے
kasva	بڑھنا
kasva	پختہ
kasva	بونا
kasva	اُگنا
kasva	ہویدا
kasva	فزوں
kasva	اپجنا.
kasva	نمو
kasva	بالغ.
kasva	پھل
kasva	گدرایا
kasva	پیدا
kasva	حجم
buddy	ساتھی.
pin	لنبوتری
pin	کانٹی
pin	بروچ.
pin	up
volt	پھرکنت
volt	وولٹ
tolm	دھرتی
tolm	چھڑکنا
tolm	فساد
tolm	انتشار
tolm	غبار
tolm	بُرکنا
tolm	زمین
päri	منصب
nelikümmend	چالیس.
mainet	امتیاز
mainet	(بعدہ
mainet	for
mainet	اعتبار
pakk	بھرتی
pakk	خصوصاً
pakk	(تھئیٹر
pakk	گلّہ
pakk	لپیٹنا.
pakk	بنڈل
pakk	مٹّھا
pakk	ٹکڑی
pakk	غول
pakk	ٹولا
pakk	گروہ.
pakk	پیکٹ
pakk	مراعات
pakk	مصنوعات
mehaanilised	آلاتی
mehaanilised	آلاتی
mehaanilised	مشینی
kopti	قبطی
topelt	دولا
topelt	توام
topelt	موڑنا
topelt	جوڑا
topelt	دوڑنا.
topelt	مثنیٰ
topelt	جڑواں
topelt	دوتا.
topelt	مضاعف
topelt	بھوت.
topelt	زوج
guru	استاد
visuaalne	عینی.
visuaalne	بصری
visuaalne	عینی.
visuaalne	نظری
arusaamine	مفاہمت
arusaamine	ہمدرد
arusaamine	فہمیدہ
arusaamine	معاہدہ
arusaamine	درک.
säästa	منحنی.
säästa	پتلا
säästa	دُبلا
säästa	کمیاب
esialgsed	ابتدائی.
esialgsed	پیشتر.
esialgsed	تمہیدی
esialgsed	ابتدائی.
esialgsed	پیشتر.
brigaadikindral	بریگیڈیئر
nuga	پھل
nuga	کٹاری
nuga	دھار.
nuga	چھری
elevant	فیل
canon	ضابطہ
nägin	کہاوت
nägin	مقولہ
nägin	کہاوت
nägin	مثل
nägin	مقولہ
interjöör	داخلی
interjöör	ضلع.
interjöör	حصّہ
interjöör	اندرونی
interjöör	روح.
samara	غوزہ
samara	ثمارہ
kehtestamine	ٹیکس.
kehtestamine	محصول
kehtestamine	تشکیل
kehtestamine	تاسیس
pärli	مروارید
tantra	تنتر.
algatus	ابتدائی.
algatus	ابتدا.
kudu	مچھلی
asetus	تقرّر
cap	بہتر
cap	اوپر
materiaalne	ملموس.
materiaalne	محکم
materiaalne	واضح
erand	استثنا
erand	مرتبے
erand	تخفیف
erand	بگاڑ.
erand	تخریب
erand	اختیار
erand	انحطاط
corpus	متون
emakas	رحم
emakas	رحم
emakas	کوکھ.-
emakas	منبع
emakas	رحم
emakas	کوکھ.-
emakas	دھرن
emakas	منبع
vang	قیدی.
elukoht	کوٹھی
elukoht	مکان
elukoht	اقامت-
elukoht	قیام
ebaseadusliku	حرام
jõudlus	قصہ
jõudlus	قضیہ
jõudlus	ہنگامہ
jõudlus	تماشا
jõudlus	(ڈرامے
kõht	abomasum)
kõht	تکرار
kõht	omasum
kõht	reticulum
kõht	سہنا
kõht	خطرے
kõht	ولولہ
kõht	شکم.
kõht	رحم
kõht	حشرے
kõht	آنتیں
kõht	شکم.
kõht	رحم
kõht	پیٹ
kõht	حشرے
kõht	آنتیں
kõht	پیٹ
kõht	شکم
kõht	ابھراہونا.
farmakoloogia	دوائیات
suhkrut	شکرریزی.
suhkrut	گاجر
suhkrut	دُلارا
suhkrut	پیارا
suhkrut	خوشامد.
suhkrut	شکرریزی.
suhkrut	گاجر
suhkrut	شکر
suhkrut	دُلارا
suhkrut	پیارا
suhkrut	خوشامد.
etniline	کفّار.
minek	رائج
minek	مہیا
minek	دستیاب
minek	موجود
minek	رائج
minek	رواں
minek	مہیا
minek	دستیاب
minek	موجود
mitmekesisust	تنوع
mitmekesisust	مختلف
harmooniline	متوازن
harmooniline	مترنم
harmooniline	ہموار
harmooniline	وزن
lahutus	علاحدگی
lahutus	ناموافقت
lahutus	تحلیل
lahutus	(بعدہ
lahutus	عزم.
karma	کرم.
kindlaksmääratud	آمادہ
valdaja	محافظ
valdaja	نگراں.
valdaja	محافظ
valdaja	نگراں.
valdaja	رکھوالا
üleujutuste	(بارش
üleujutuste	جوار
üleujutuste	سمندر.
üleujutuste	اُچھال.
üleujutuste	طغیانی
üleujutuste	سینچنا
üleujutuste	دریا
üleujutuste	نہر
üleujutuste	مد
kook	انڈا
kook	مکھن
korrespondent	مقابل
korrespondent	جوابی.
trummi	ڈھول
trummi	پاؤں
tuvi	معصوم
tuvi	قمری
tuvi	فاختہ.
tuvi	بھولا
laks	سیدھا
õue	باڑا
õue	گز
õue	احاطہ
varblane	عصفور
kindlustus	بیمہ.
lahustuvad	سلجھایا
lahustuvad	سمجھایا
näoga	مُکھ
näoga	بشرہ
näoga	چہرہ
näoga	حصّہ
näoga	شناخت
näoga	مُکھڑا.
näoga	مُکھ
näoga	بشرہ
näoga	چہرہ
näoga	حصّہ
näoga	رُخ
näoga	شناخت
näoga	رُو
näoga	شکل
näoga	مُکھڑا.
karjamaa	چراگاہ.
skandaal	غیبت.
tilli	اجوائن
tilli	بّدھو
lõbu	پُرلطف
lõbu	تفریح
lõbu	پُرلطف
klassikalised	متوازن
klassikalised	آرٹسٹ
memorial	یادگاری
memorial	ادارہ
memorial	رسم
sekkumise	ثالثی.
sekkumise	مداخلت.
ülemised	اپر
ülemised	اوپرکا
ülemised	اپر
ülemised	اوپرکا
ülemised	بالائی
miinimum	اقل
nälga	تفریح
avarii	اتفاق
avarii	حادثہ
avarii	پھینکنا
eristatud	مشہور.
instruktor	اخوند.
instruktor	معلّم
instruktor	استاد
instruktor	آموزگار
terved	ہمدردانہ.
terved	مددگار
terved	پورا
terved	سموچا
terved	کل
terved	سالم
terved	مکمل
terved	(خون
terved	پورا
terved	سموچا
terved	کل
terved	سالم
terved	مکمل
terved	(خون
terved	سارا
kooselu	مقاربت
tegelikkus	وجود.
tegelikkus	(بعدہ
tegelikkus	وجود.
tegelikkus	حقیقت
tegelikkus	(بعدہ
shell	سیپ
shell	صدف
shell	کوڑی
shell	خول
shell	سیپ
shell	صدف
shell	کوڑی
shell	قشر
illusioon	توہمات.
illusioon	التباس
illusioon	اشتباہ
kolmteist	xiii
kolmteist	13).
kolmteist	تیرہ.
kata	ڈھانپنے
kata	سمیٹنا
varustamine	سامان
treeneri	سدھانے
treeneri	گھوڑوں
kinnitus	توثیق
kinnitus	اقرار
kinnitus	تسلیم
kinnitus	ماننے
kinnitus	پختہ
kinnitus	توثیق
kinnitus	املاک
kustutamine	اخراج
kustutamine	ترک
kustutamine	حذف
kustutamine	مٹانا
luude	ہڈی
luude	فولاد.
luude	ہاڑ.
maagiline	عجیب
maagiline	طلسمی
maagiline	پُراسرار.
maagiline	سحر
maagiline	پُراسرار
maagiline	طلسمی
maagiline	جادوئی.
maagiline	ساحرانہ.
infrastruktuur	پل
nurka	کونا
pressi	(بعدہٗupon
pressi	دبانے
pressi	ڈھالنے
pressi	نچوڑنے
pressi	اخبار
limited	محدود
limited	کم
limited	تھوڑا
rukki	جودار
põletada	داغ
põletada	سگریٹ.
põletada	بھڑکنا
põletada	چرکا
põletada	گلانا.
põletada	جْھلسا-
haldamine	دھوکا
haldamine	معالجہ.
haldamine	انتظام
haldamine	انصرام
haldamine	فریب.
rich	متمول.
rich	(رنگ
rich	قیمتی-
rich	in
rich	وافر
rich	دعویٰ
rich	دولتمند
rich	بھرپور-
rich	پھکّڑ.
rich	رئیسانہ
väävel	کبریت
kingitus	انعام
kingitus	سوجھنا.
kingitus	ملانا
kingitus	(چیک
kingitus	تحفہ
kingitus	عطیہ
kingitus	دکھانا.
kingitus	حاضر.
kingitus	پیشکش.
kingitus	بخشنا.
kingitus	دہش
kingitus	عطیہ
kingitus	تحفہ.
kingitus	بخشنا.
kingitus	دہش
kingitus	عطیہ
kingitus	داد
kingitus	تحفہ.
maffia	جتھا
maffia	جمگھٹا.
maffia	ہجوم
maffia	دھڑا
maffia	بھیڑ
maffia	اکٹھ
maffia	ٹولا
maffia	ریوڑ.
loov	مخترع
loov	موجد
loov	خلاّق.
ausalt	ایمانداری
ausalt	حقیقتہً
extra	اضافی
extra	ذیلی
extra	زائد
extra	مزید
tõsiasi	سچائی
tõsiasi	شہادت
tõsiasi	اصلیت.
tõsiasi	واقعہ
tõsiasi	امرواجبی
tõsiasi	گواہی.
lily	شلجمی.
otstarve	تہیّہ
otstarve	عزم.
otstarve	منشا.
otstarve	ارادہ.
otstarve	سوچنا
otstarve	بنانا
otstarve	تہیّہ
otstarve	عزم.
otstarve	منشا.
otstarve	ارادہ.
otstarve	مقصد
otstarve	سوچنا
otstarve	بنانا
wade	ہیلنا
wade	برف
wade	ڈوبے
ilusad	دلکش
ilusad	عمدہ
ilusad	نفیس
ilusad	اعلیٰ
ilusad	خوبصورت
hari	ہدایت
igapäevane	معمولی
igapäevane	مستقل
igapäevane	متواتر
igapäevane	باقاعدہ.
igapäevane	مسلسل.
purskkaev	soda-fountain
purskkaev	تیل
purskkaev	منبع
purskkaev	soda-fountain
purskkaev	تیل
karvased	ڈراؤنا
õpiku	صحیح.
õpiku	مستند
õpiku	مثالی
kaliibriga	لیاقت
kaliibriga	مرتبہ
kaliibriga	وجاہت
kaplan	ادارے
protsent	تناسب.
rõõmus	روشن
rõõmus	آمادہ
rõõmus	خوشنما.
rõõmus	راضی
tõlgendamine	تشریح
tõlgendamine	تعبیر
paljunevad	دہرانا
kallid	حیرت
kallid	خوف
kallid	پیارا
kallid	حیرت
kallid	خوف
kallid	گراں.
kallid	گراں.
kallid	مہنگا
psüühika	نفس.
psüühika	جان.
psüühika	ذہن
psüühika	روح
rat	بھگوڑا
rat	(بعدہ
rat	موش
patent	نوایجاد
patent	اختراعی
patent	بیّن
patent	(دریا
patent	واضح.
patent	ابدائی.
kohandada	سنوارنا
kohandada	موافقت
kohandada	میل
paljas	تبصرے
paljas	کھلا
paljas	مبرّا.
paljas	سادہ
paljas	پتّیوں
paljas	(چراغ
paljas	آشکارا
paljas	بالوں
paljas	کھلا.
paljas	عریاں.
paljas	تبصرے
paljas	کھلا
paljas	مبرّا.
paljas	سادہ
paljas	پتّیوں
paljas	ننگا
paljas	عاری
paljas	برہنہ
paljas	(چراغ
paljas	آشکارا
paljas	بالوں
paljas	کھلا.
paljas	عریاں.
paljas	کھلا
paljas	کھولنا
paljas	سطح)
hübriid	پیوندی.
hübriid	انمل
hübriid	دونسلا.
hübriid	داغول
hübriid	پیوندی.
hübriid	انمل
hübriid	دونسلا.
hübriid	داغول
hübriid	دوغلا
korsten	بھٹی
belle	حسینہ.
väidetava	گفتہ
vältimine	پرہیز
vältimine	گریز
vältimine	احتراز
vältimine	تدارک
konsool	پردے
chase	پیچھا
chase	پستول
chase	جدوجہد
chase	بھگانا
chase	پیچھا
chase	پستول
chase	تعاقب
chase	جدوجہد
chase	بھگانا
loobu	مٹانا
loobu	منسوخی
loobu	تنسیخ.
pärl	مروارید
hit	سوجھنا
hit	چوٹ
hit	against
hit	فقرہ.
loobumise	مرفوضہ
loobumise	چھوڑنے
algatada	اپنانا
algatada	آمدہ.
algatada	نووارد
tööstuslik	صنعتی.
gala	جشن
gala	کھیلوں
gala	تہوار.
standardne	وضع
standardne	رائج
standardne	عام
standardne	مصدقہ.
standardne	خوبی
standardne	معیار
tõug	وراثت
tõug	پھیلنا
tõug	نوع
tõug	قسم.
tõug	جننا
tõug	نسل
tõug	پھیلانا
videvik	انحطاط
videvik	جُھٹپٹا
videvik	زوال
videvik	تباہی.
ajutised	عبوری
ajutised	وقتی
ajutised	عارضی
täpsuse	صداقت
täpsuse	درستی
täpsuse	صحت
kollektiiv	مشمولہ
kollektiiv	متفقہ
kollektiiv	مشترک
kollektiiv	عمومی
kollektiiv	کُلّی
kollektiiv	اجتماعی
kollektiiv	مشمولہ
kollektiiv	مجموعی
kollektiiv	متفقہ
kollektiiv	مشترک
kollektiiv	عمومی
kollektiiv	کُلّی
kollektiiv	اجتماعی
eetiline	پسندیدہ
eetiline	اعلیٰ.
ratta	پہیّا.
ratta	حلقہ.
ratta	سائیکل
ratta	پہیّا.
ratta	چکّر
ratta	حلقہ.
ratta	سائیکل
manifesti	ظاہر
manifesti	ظاہر
manifesti	آشکار
remont	پہنچ.
remont	شہرت
remont	چرچا.
remont	سدھارنا
remont	رجوع
remont	رسائی
remont	مرجع
remont	مقبولیت
pimedus	ظلمت
pimedus	ظلمت
pimedus	تاریکی
bassein	سواریوں
tõsised	اہم
tõsised	معقول.
tõsised	معتبر
tõsised	اہم
tõsised	معقول.
tõsised	معتبر
tõsised	سنجیدہ
tõsised	متین
josh	مذاق.
josh	بنانا
josh	چھیڑنا.
kuritegevus	پاپ
lõhkeaine	اشتعال
lõhkeaine	آتشگیر.
lõhkeaine	انفجاری
triip	باگھ.
triip	وضع
toetav	حامی
surmav	مہلک.
surmav	مردنی
surmav	انتہائی
surmav	ظالم
surmav	بالکل
surmav	ازحد
surmav	نہایت
surmav	سفّاک.
surmav	افسردہ.
surmav	قاتل
surmav	مہلک
surmav	مہلک
antiik	قدیم
antiik	متروک
antiik	پارینہ
antiik	قدامت
värvitu	پھیکا
väärivad	لائق
väärivad	شرف
väärivad	اچھائی
väärivad	(انعام
väärivad	نیکیاں
väärivad	خوبی
väärivad	فضلیت
vastupidavus	دم
vastupidavus	لچک
vastupidavus	روک
vastupidavus	رکاوٹ
vastupidavus	پائیداری
korrektselt	راستی
korrektselt	درستی
naatriumi	سوڈا
väsinud	پرانا
puudulik	مقدار
puudulik	زور
puudulik	خام
puudulik	ادھورا
puudulik	مقدار
puudulik	زور
puudulik	ناتمام
puudulik	خام
puudulik	ادھورا
puudulik	نامکمل
puudulik	ادھورا.
kosmoloogia	کونیات
kosmoloogia	سماویات.
kosmoloogia	آفاقیات
kosmoloogia	آفاق
adekvaatne	غنیمت.
adekvaatne	غنیمت.
adekvaatne	کافی
omamine	عملداری.
omamine	جائیداد
omamine	ملکیت.
omamine	دولت
omamine	اثاثہ
omamine	تصرّف
omamine	عملداری.
omamine	قبضہ
omamine	جائیداد
omamine	ملکیت.
omamine	دولت
omamine	اثاثہ
omamine	تصرّف
hammer	ہرانا
hammer	بجانا
hammer	پچکانا
liblikas	اڑانے
rõngas	with
rõngas	in
rõngas	انگوٹھی
rõngas	about
rõngas	ٹنٹناتی
rõngas	round
rõngas	(بعدہ
rõngas	لہریں
rõngas	مدرا
rõngas	with
rõngas	in
rõngas	انگوٹھی
rõngas	about
rõngas	ٹنٹناتی
rõngas	حلقہ
rõngas	round
rõngas	(بعدہ
rõngas	لہریں
rõngas	مدرا
fookus	تقریب
fookus	دلچسپی
kooskõla	ہمواری
kooskõla	بستگی.
kooskõla	مطابقت
kooskõla	استوار
vedu	وجد
veebi	جال-
kanaliga	نلکی
kanaliga	انبوب.
kanaliga	نالی
pruut	عروسہ
pruut	دلہن
pruut	عروس
pruut	عروسہ
pruut	دلہن
kurb	حقیر
kurb	المناک
kurb	شرمناک
kurb	مدّھم
kurb	رنجیدہ
kurb	حقیر
kurb	المناک
kurb	شرمناک
kurb	مدّھم
eta	ŋ)
liht	سادہ
liht	بنیادی
liht	صاف
pulmad	عروسی.
pulmad	بیاہ
pulmad	عروسی.
terrori	ہیبت
terrori	ہراس.
terrori	ہیبت
terrori	دہشت
terrori	ہراس.
vastuseis	مخاصمت
vastuseis	تناقض.
vastuseis	مزاحمت.
vastuseis	مدافعت
vastuseis	عداوت
vastuseis	مخالفت
vastuseis	مخاصمت
vastuseis	تناقض.
vastuseis	مزاحمت.
vastuseis	مدافعت
vastuseis	تضاد
vastuseis	عداوت
vastuseis	مخالفت
liikluse	مراسم
liikluse	تعلق
liikluse	مقدار
liikluse	ضخامت.
sekkumine	ثالثی.
sekkumine	مداخلت.
lihtsuse	سادگی
tähistama	تہوار
tähistama	باشرف
geneetilised	ابتدا
oksiid	آکسائڈ.
kavand	ٹکڑی
salvestamine	لعنت
salvestamine	سوائے
salvestamine	بدون
salvestamine	(صحت
salvestamine	پھٹکار
salvestamine	بجز
salvestamine	لعنت
salvestamine	سوائے
salvestamine	بدون
salvestamine	مگر
salvestamine	(صحت
salvestamine	پھٹکار
salvestamine	بچت
salvestamine	بجز
salvestamine	سوائے
salvestamine	کفایت
voog	لوٹنا
voog	چڑھائو
voog	جوار
voog	(گفتگو
voog	دلدل
voog	گلابہ.
voog	رقم
voog	بہتات
voog	(بالوں
voog	لہرانا.
voog	(خون
