que	že
radi	polomer
júpiter	jupiter
mobles	nábytok
eva	eva
acompanyar	sprevádzajú
acompanyar	sprevádzať
organitza	organizuje
nil	žiadne
nil	níle
químics	chemici
químics	chemikálie
casas	domy
casas	casas
interacció	interakcia
interacció	interakcie
interacció	interakciu
directors	riaditeľov
directors	riaditelia
arizona	arizone
douglas	douglas
recta	rovno
recta	priamo
recta	priamy
recta	rovné
botànic	botanik
anualment	každoročne
anualment	ročne
arquitectes	architektov
entrades	vstupenky
entrades	lístky
entrades	letenky
trobades	stretnutia
ciutadella	citadela
propaganda	propaganda
propaganda	propagandy
formalment	formálne
chris	chris
abundant	výdatných
tòquio	tokio
manifest	manifest
enfrontament	zúčtovanie
repertori	repertoár
iguals	rovná
gordon	gordon
canviat	zmenilo
canviat	zmenil
canviat	zmenené
canviat	zmenená
canviat	zmenila
commons	commons
irregular	nepravidelný
eivissa	ibiza
sena	seine
lawrence	lawrence
luigi	luigi
volien	chcelo
volien	chcela
volien	chcel
volien	hľadaný
ribes	ribes
mira	pozri
mira	pozrite
pressupost	rozpočet
pressupost	rozpočtu
argentí	argentínska
manchester	manchester
observacions	komentár
observacions	pripomienky
observacions	komentáre
observacions	komentárov
esfera	guľa
tancament	uzavretie
tancament	zatvorenie
tancament	uzatvorenie
bàsics	základný
bàsics	základné
bàsics	základného
bàsics	základná
aviació	letecká
aviació	letectvo
intern	vnútorné
intern	interné
intern	vnútorná
intern	interný
intern	vnútorný
forat	diery
forat	diera
forat	hole
brian	brian
brian	briana
batalló	prápor
sam	sama
sam	same
sam	sam
córrer	spustiť
natació	kúpanie
natació	plávanie
natació	plávajúce
impuls	impulz
impuls	impulzu
cares	tváre
cares	tvárí
patrons	vzory
patrons	vzorov
patrons	vzorce
caire	káhire
militant	militantný
azerbaidjan	azerbajdžan
rànquing	poradie
rànquing	poradia
captura	zachytenie
captura	zachytiť
captura	zajať
captura	zachytávanie
extern	externý
extern	vonkajšie
extern	vonkajší
extern	externé
extern	vonkajšia
pirates	piráti
pirates	pirátov
destruït	zničený
destruït	zničili
destruït	zničené
destruït	zničení
destruït	zničená
compartir	zdieľanie
compartir	zdieľať
progrés	pokrok
progrés	progress
progrés	napredovanie
progrés	priebeh
tempesta	storm
tempesta	búrka
olot	olot
tanca	zatvoriť
tanca	uzavrieť
tanca	zavrieť
tanca	plot
video	video
video	videa
dimensió	rozmer
dimensió	rozmery
dimensió	dimenzia
wagner	wagner
plaques	dosky
plaques	taniere
plaques	platne
anells	kruhy
anells	prstene
anells	krúžky
civilització	civilizácia
civilització	civilizácie
civilització	civilizáciu
stalin	stalin
url	url
resistir	odolať
resistir	vzdorovať
resistir	odolávať
esquema	schéma
esquema	schémy
esquema	obrysy
esquema	obrys
esquema	outline
esquema	schéma
gros	gros
protocol	protokolu
protocol	protokol
deessa	bohyne
deessa	bohyňa
pons	pons
proximitat	blízkosť
cobertes	zakryté
cobertes	kryté
cobertes	pokryté
cobertes	pokrytý
cobertes	paluby
cobertes	palubách
vèncer	porážke
mac	mac
mac	maca
houten	houten
otto	otto
otto	oto
afectar	ovplyvňovať
afectar	ovplyvniť
organista	organista
fragment	fragment
humor	náladu
humor	nálada
humor	nálady
humor	humor
creuer	plavby
creuer	plavba
creuer	cruise
rellevància	významnosť
rellevància	dôležitosť
rellevància	význam
rellevància	relevantnosť
ballet	balet
començant	začína
començant	začíname
compon	skladať
compon	napísať
compon	tvoriť
instruccions	pokyny
instruccions	inštrukcie
instruccions	návod
xipre	cyprus
xipre	cyperská
igualtat	rovnosť
manifestacions	demonštrácií
manifestacions	demonštrácie
manifestacions	ukážky
gilbert	gilbert
limitat	limited
limitat	obmedzený
limitat	limitované
limitat	obmedzené
limitat	limitovaná
limitat	obmedzená
vincent	vincent
rotació	rotácia
rotació	striedanie
rotació	rotácie
gossos	psov
gossos	psi
gossos	psy
jugant	hrať
jugant	hrajú
jugant	hranie
jugant	prehrávanie
inscripcions	nápisy
representada	zastúpené
representada	zastupoval
representada	zastúpená
representada	predstavoval
representada	zastúpený
contribucions	príspevky
contribucions	príspevkov
films	filmy
films	filmov
operatiu	prevádzkové
operatiu	prevádzková
operatiu	operačný
operatiu	operatívne
proposa	navrhuje
mòbil	mobile
mòbil	mobilné
mòbil	mobil
mòbil	mobilný
excavacions	vykopávky
costum	zvyku
costum	zvyk
detingut	zadržaný
detingut	zatknutá
detingut	zatknutý
uefa	uefa
gravetat	gravitácia
lema	motto
roberto	roberto
dits	prstami
dits	prstov
dits	prsty
doctorat	phd
horitzontal	horizontálny
horitzontal	horizontálne
horitzontal	horizontálna
campament	tábora
campament	camp
campament	tábor
contrast	kontrast
delegat	delegovať
capaços	schopný
capaços	schopná
capaços	schopné
noi	chlapček
noi	boy
noi	chalan
noi	chlapec
legislació	legislatíva
legislació	legislatívu
austríac	rakúska
austríac	rakúsky
austríac	rakúske
austríac	austrian
anton	anton
nicolas	nicolas
gòtica	gotham
fortuna	bohatstvo
sòlid	pevný
sòlid	pevné
sòlid	tuhé
sòlid	pevná
sòlid	tuhá
guatemala	guatemala
arqueologia	archeológia
calcular	vypočítať
coves	jaskýň
coves	jaskyne
coves	jaskyňa
mesquita	mešity
equacions	rovnice
façanes	fasády
harold	harold
electricitat	elektrina
detectar	odhaliť
detectar	zistiť
detectar	zistenie
vaga	strike
vaga	udrieť
vaga	štrajk
característic	charakteristická
característic	charakteristika
característic	vlastnosť
jacob	jacob
jacob	jakub
march	marec
march	marci
march	marca
march	marcu
march	pochod
egipci	egyptský
rcd	rcd
experiments	experimenty
experiments	pokusy
entrenament	školenia
entrenament	výcvik
entrenament	tréning
entrenament	školenie
entrenament	cvičenie
entrenament	tréning
seguiment	sledovanie
descobreix	objavovať
descobreix	objaviť
periodisme	žurnalistika
fox	líška
fox	fox
fox	líšky
vaticà	vatikán
tenor	tenor
bwv	bwv
fòrum	fórum
fòrum	fóra
fòrum	forum
escales	schodisko
escales	schodov
escales	schody
escales	schodoch
escales	stupnice
escales	váh
escales	váhy
quartet	kvarteto
aràbia	arábia
mecanismes	mechanizmov
mecanismes	mechanizmy
comentari	komentovať
comentari	komentár
infància	detstva
infància	detstvo
triangle	trojuholník
reserves	rezervácie
reserves	výhrady
insecte	hmyzu
insecte	hmyz
musulmà	moslimských
musulmà	moslim
ucraïnès	ukrajinské
projecció	projekcia
projecció	prognóza
projecció	projekcie
projecció	premietanie
suís	švajčiarske
suís	švajčiarska
suís	švajčiarsky
determinats	isté
determinats	istí
determinats	určitých
determinats	určité
proclamat	vyhlásená
proclamat	vyhlásené
leopold	leopold
subfamília	podčeľaď
sultan	sultán
dirigents	predstavitelia
dirigents	lídri
dirigents	vodcovia
dirigents	vodcov
gabinet	skriňa
gabinet	kabinetu
gabinet	skrinka
deportivo	deportivo
pit	hruď
pit	hrudníka
pit	hrudník
pit	hrude
facilitat	zmierniť
facilitat	jednoduchosť
facilitat	uľahčila
facilitat	uľahčili
facilitat	uľahčiť
facilitat	uľahčilo
bartomeu	bartholomew
cobertura	pokrytie
cobertura	krytie
cobertura	pokrytia
bosch	bosch
jim	jim
jim	jima
ferit	zranená
ferit	zranený
ferit	ublížiť
fusionar	spojiť
fusionar	zlúčiť
fusionar	zlúčenie
howard	howarda
howard	howard
plus	navyše
plus	plus
conversió	konverzia
conversió	konverzie
conversió	prevod
conversió	prepočet
conversió	premena
concessió	koncesie
llistat	zaradenie
experts	odborníci
experts	odborníkov
experts	expertov
experts	experti
extensa	rozsiahlych
extensa	rozsiahla
extensa	rozsiahly
extensa	rozsiahle
discos	disky
discos	diskov
isaac	isaac
visir	vezír
franc	frankov
franc	franc
hongarès	maďarská
hongarès	maďarský
hongarès	maďarské
duquessa	vojvodkyňa
variació	odchýlka
variació	variácie
jurat	porota
jurat	porote
jurat	poroty
bull	býk
bull	bull
àcids	kyselín
àcids	kyseliny
receptor	receptora
receptor	receptor
receptor	prijímač
barrera	barrera
barrera	bariéra
barrera	bariéru
barrera	bariéry
barrera	prekážka
roses	ruží
roses	ruže
atlético	atlético
columbia	kolumbia
columbia	columbia
demostrat	preukázali
demostrat	preukázaná
demostrat	preukázané
demostrat	preukázaný
associats	pridružení
associats	spoločníci
associats	spol
viola	viola
escocès	škótov
aparells	spotrebiče
pensa	myslis
pensa	myslite
pensa	myslieť
pensa	myslí
tarda	poobede
tarda	popoludní
tarda	popoludnie
poetes	básnici
addicional	dodatočné
addicional	doplňujúce
addicional	ďalšie
addicional	doplnkové
passatgers	cestujúcich
passatgers	pasažierov
passatgers	pasažieri
passatgers	cestujúci
htm	htm
plat	miska
ibrahim	ibrahim
alcohol	lieh
alcohol	alkoholu
alcohol	alkohol
alcohol	alkoholom
frankfurt	frankfurte
frankfurt	frankfurt
definit	definovaný
definit	vymedzená
definit	definované
definit	definovaná
definit	definitívne
song	pesnička
song	pieseň
song	skladba
song	song
classificat	klasifikovaný
classificat	utajované
classificat	klasifikované
raigs	lúče
victoria	viktória
victoria	viktoria
victoria	victoria
mantenint	udržiavanie
mantenint	udržanie
mantenint	udržiavanie
olympic	olympijské
olympic	olympic
especialitzat	špecializované
especialitzat	špecializovaná
especialitzat	špecializovaný
denis	denis
configuració	nastavenie
configuració	nastaviť
configuració	konfigurácia
alliberat	oslobodil
adoptat	prijatý
adoptat	prijaté
adoptat	prijatá
llop	vlk
llop	wolf
danès	dánskych
danès	dánske
danès	dánska
danès	dánsky
realitzen	vykonať
realitzen	vystupovať
realitzen	vykonávať
realitzen	plniť
evidència	dôkazy
evidència	dôkaz
sydney	sydney
versos	verše
protectorat	protektorát
marines	námorníci
marines	mariňákov
explicació	vysvetlenie
explicació	vysvetlivky
globe	glóbus
xinesos	čínska
xinesos	číňan
xinesos	čínske
xinesos	číňania
xinesos	čínsky
xinesos	čínskych
derivat	derivát
lent	šošovky
lent	pomalé
lent	pomalá
lent	pomalý
anthony	anthony
adult	dospelý
adult	dospelých
adult	dospelé
adult	dospelí
sisè	šiesta
sisè	šiestej
sisè	šieste
sisè	šiesty
directora	riaditeľka
directora	réžia
directora	riaditeľ
creus	kríže
manuscrit	rukopis
tretze	thirteen
tretze	trinásť
vuitanta	osemdesiat
ginebra	ženeve
philippe	philippe
desconeguda	neznámy
desconeguda	neznáme
desconeguda	neznáma
estabilitat	stabilita
estabilitat	stabilitu
estabilitat	stálosť
navarro	navarro
testimonis	svedkovia
testimonis	svedkov
calais	calais
expressa	vyjadruje
negativa	odmietnutie
negativa	zamietnutie
negativa	odmietnutia
kenya	keňa
kenya	keni
mahmud	mahmud
víctima	obeť
víctima	obeťou
correspondència	korešpondenciu
correspondència	korešpondencia
expulsat	vylúčený
expulsat	vyhodený
experimental	experimentálne
experimental	experimentálny
trama	dej
trama	pozemok
trama	pozemku
afganistan	afganistan
afganistan	afghanistan
afganistan	afganistane
afganistan	afganistanu
espines	tŕne
brasiler	brazílsky
dependències	jednotky
dependències	jednotiek
dependències	závislé
dependències	závislosti
broadway	broadway
immigrants	prisťahovalcom
immigrants	prisťahovalcov
immigrants	prisťahovalci
immigrants	imigrantov
verds	zelení
verds	zelených
bou	bou
típicament	zvyčajne
típicament	typicky
típicament	obvykle
jornada	deň
jornada	dňa
jornada	den
jornada	day
especialista	odborník
especialista	špecializované
especialista	špecialista
circulació	obehu
circulació	obeh
síndrome	syndrómu
síndrome	syndróm
impressió	dojem
impressió	tlač
impressió	potlač
pagesos	sedliaci
terror	hrôza
terror	teror
ricardo	ricardo
une	une
russell	russell
adams	adams
reduïda	znížená
reduïda	znížené
reduïda	znížený
atorgat	poskytnuté
atorgat	udelené
atorgat	poskytnutá
atorgat	udelená
janeiro	janeiro
instrucció	pokyn
instrucció	inštrukcie
instrucció	pokyny
instrucció	vyučovanie
damasc	damasku
descendència	potomok
descendència	potomstvo
descendència	potomkovia
descendència	potomkov
descendència	potomka
metges	doktorov
metges	lekári
metges	doktori
metges	lekárov
ripoll	ripoll
refugiats	utečencov
refugiats	utečencom
refugiats	utečenci
crema	horieť
crema	spáliť
crema	krém
crema	smotana
crema	smotany
pseudònim	pseudonym
tresor	poklad
lea	lea
assentaments	sedačky
assentaments	sedadiel
assentaments	kreslá
assentaments	sedadlá
marta	marta
ossos	kosti
ossos	kosť
ossos	kostí
lorena	lorena
lorena	lorraine
medina	medina
dipòsits	vklady
afecta	ovplyvňuje
afecta	postihuje
afecta	ovplyvní
exploració	prieskum
exploració	sken
exploració	skenovanie
tervuren	tervuren
generacions	generácie
generacions	generáciami
generacions	generácií
heinrich	heinrich
federico	federico
funcionaris	úradníci
agulla	ihla
agulla	ihly
agulla	ihlu
genètica	genetika
probabilitat	pravdepodobnosti
probabilitat	pravdepodobnosť
parròquies	farností
suposadament	údajne
privilegis	oprávnení
privilegis	oprávnenia
comerciants	obchodníkov
comerciants	predajcovia
comerciants	obchodníci
centro	centro
harmonia	harmónii
esquena	chrbát
esquena	späť
esquena	back
esquena	naspäť
declarada	deklarovaný
declarada	vyhlásená
declarada	deklarované
declarada	nahlásené
declarada	deklarovaná
permès	povolené
permès	povolená
permès	dovolené
permès	povolený
permès	povoľuje
dibuixant	karikaturista
interpreta	vykladá
interpreta	interpretuje
eliminació	odstraňovanie
eliminació	odstránenie
eliminació	vylučovanie
eliminació	eliminácia
eliminació	odstránenie
astronomia	astronómia
istanbul	istanbule
alabama	alabama
plural	plurál
conte	conte
sobrenom	prezývku
sobrenom	prezývky
sobrenom	prezývka
pregunta	otázka
pregunta	otazka
pregunta	otázku
visites	návštevy
visites	návštev
clients	zákazníci
clients	zákazníkov
clients	klienti
clients	klientov
clients	klientmi
adaptat	prispôsobené
adaptat	prispôsobený
ramaderia	dobytok
resultant	vyplývajúce
resultant	výsledný
resultant	výsledná
resultant	výsledné
dedica	venuje
pendent	čaká
pendent	čakajúce
gènova	janov
dissenys	vzory
dissenys	návrhy
espectacles	ukáže
espectacles	relácie
espectacles	ukazuje
espectacles	zobrazí
espectacles	zobrazuje
caucas	kaukaze
caucas	kaukazu
nacionalisme	nacionalizmu
tailàndia	thajsku
tailàndia	thajsko
tailàndia	thajska
promesa	zasnúbená
promesa	zapojené
promesa	zasnúbený
rey	rey
dita	dita
paràmetre	parameter
paràmetre	parametra
àmbits	plochy
àmbits	oblasti
como	como
beta	beta
sri	sri
sri	srí
aventura	dobrodružstvo
carib	karibiku
holanda	holland
transferència	presun
transferència	prenos
transferència	prevod
enviats	odoslané
enviats	poslané
enviats	odoslaná
enviats	poslali
arguments	tvrdenia
arguments	argumentov
arguments	argumentácia
arguments	argumenty
esquí	lyžovanie
esquí	lyžovať
duresa	tvrdosť
georg	georg
residents	obyvatelia
residents	obyvateľov
residents	obyvateľom
ombra	tieň
ombra	tieňom
ombra	tieňa
magnètic	magnetický
magnètic	magnetické
parcs	parky
parcs	parkov
renovació	obnova
renovació	obnovenie
multitud	dav
multitud	zástup
multitud	davu
concedit	poskytnuté
concedit	udelené
concedit	poskytnutá
concedit	udelená
pistes	stopy
pistes	stôp
pistes	skladby
pistes	trate
bois	bois
preus	ceny
desembocadura	huba
desembocadura	papule
desembocadura	ústa
christopher	christopher
christopher	krištof
racing	preteky
racing	závodná
racing	pretekať
racing	dostihy
llicenciat	absolvent
parlat	prehovoril
parlat	hovoril
parlat	vyslovené
muntatge	montáž
muntatge	pripájam
muntatge	upevnenie
taques	škvrny
derivada	derivát
iniciat	začali
iniciat	začalo
iniciat	začal
iniciat	začala
ocupant	okupačné
residus	odpad
residus	odpady
residus	plytvanie
documentada	zdokumentované
crimea	krym
sagrat	posvätný
sagrat	posvätné
tunísia	tunisko
tunísia	tunisku
tunísia	tuniska
mercats	trhov
mercats	trhy
externa	externý
externa	vonkajšie
externa	vonkajší
externa	externé
externa	vonkajšia
aux	aux
consellers	advokáti
consellers	poradcovia
fischer	fischer
moreno	moreno
originàriament	pôvodne
transmetre	zasielať
transmetre	prenášať
habitació	miestnosť
habitació	izbu
habitació	izby
habitació	izba
habitació	miestnosti
dan	dan
memòries	memoáre
participant	účastník
participant	účastníka
triple	trojnásobok
triple	triple
extremadament	extrémne
extremadament	krajne
extremadament	mimoriadne
reconeix	spozná
reconeix	priznať
reconeix	uznať
far	majáku
far	maják
vinya	vinice
vinya	vinohrad
monestirs	kláštorov
portaveu	hovorkyňa
portaveu	hovorca
llull	llull
servidor	server
moore	moore
coronat	korunovaný
molècula	molekuly
molècula	molekule
dublín	dubline
dublín	dublin
llinatge	rodokmeň
llinatge	rodostrom
bàsic	základný
bàsic	základné
bàsic	základného
bàsic	základná
inspirat	inšpirovala
inspirat	inšpiráciu
inspirat	inšpiroval
introduït	zavedená
introduït	zaviedla
introduït	zavedené
introduït	zavedený
mínima	minimálny
mínima	minimálne
mínima	minimálna
específics	špecifické
específics	konkrétne
específics	špecifická
específics	osobitné
específics	konkrétnych
específics	špecifický
col	kapusta
col	col
hernández	hernández
hernández	hernandez
assassinats	vrážd
assassinats	vraždy
visitants	návštevníkom
visitants	návštevníkov
visitants	návštevníci
visitants	návštevy
paraguai	paraguaj
vela	sviečku
vela	sviečka
vela	sviečky
vela	plachtenie
vela	plavba
balcó	balkón
balcó	balkóne
vídeos	videá
talent	talenty
talent	talent
talent	nadanie
talent	talentovaný
talent	talentovaná
fidels	lojálny
fidels	verný
fidels	verná
fidels	verní
casament	svadobná
casament	svadba
casament	sobáš
casament	svadobné
casament	svadbu
casament	svadby
toscana	toskánsko
toscana	toskánsku
manel	manuel
manuscrits	rukopisy
cornisa	rímsu
luna	luna
venut	predaný
venut	predaná
venut	predal
venut	predané
venut	predávané
constància	vytrvalosť
anuals	každoročné
anuals	ročný
anuals	ročná
anuals	ročne
anuals	ročné
màlaga	málaga
màlaga	malaga
elementals	elementárneho
reputació	reputácia
reputació	povesť
semifinals	semifinále
rodatge	streľba
rodatge	strieľať
triat	vybrala
triat	vybral
triat	zvolili
triat	vyberal
triat	vyberala
mides	rozmery
mides	veľkosti
orgànica	organický
orgànica	organické
orgànica	organická
orgànica	ekologické
emilio	emilio
european	európske
european	európsky
european	európan
european	európskej
european	európska
php	php
mexicà	mexické
mexicà	mexický
florals	kvetinové
platges	pláže
ciutadà	občan
ciutadà	občana
periòdic	novín
periòdic	noviny
benefici	výhoda
benefici	úžitok
benefici	prínos
espectre	spektrum
supervivència	prežívanie
supervivència	prežitie
específicament	špecificky
específicament	konkrétne
inversió	inverzia
inversió	investícia
inversió	investovanie
inversió	investície
suggereix	naznačujú
suggereix	navrhovať
suggereix	navrhnúť
suggereix	navrhuje
suggereix	naznačuje
fenòmens	jav
fenòmens	javy
fenòmens	fenomén
fenòmens	monštrá
ciutadania	občianstva
ciutadania	občianstvo
positiu	pozitívnych
positiu	pozitívne
positiu	pozitívna
positiu	kladná
positiu	pozitívny
oriol	oriol
granja	farma
granja	farme
granja	farmu
laura	laura
laura	lauru
vegetal	rastlinné
vegetal	rastlinného
vegetal	zeleninové
habilitats	schopnosťami
habilitats	schopností
habilitats	schopnosti
habilitats	zručností
habilitats	zručnosti
somni	sen
somni	snívať
somni	dream
somni	sna
golfes	podkroví
polèmica	spor
trinitat	trinity
trinitat	trinidad
index	index
pokémon	pokémon
camerun	kamerune
leonardo	leonardo
picasso	picasso
bagdad	bagdade
parma	parma
kíev	kyjeve
marsella	marseille
simetria	symetria
road	cestná
road	cestný
road	road
road	cesta
client	klienta
client	klient
vigo	vigo
rebel	rebel
departaments	oddelenia
departaments	útvary
freqüentment	často
llit	postele
llit	posteľ
llit	postel
accedit	sprístupnené
creure	verím
creure	veriť
creure	ver
creure	veria
creure	presvedčený
felipe	felipe
mantingut	držané
experiment	experiment
experiment	pokus
experiment	experimentu
tauler	rada
tauler	predstavenstvo
tauler	doska
tauler	palube
tauler	board
muñoz	muñoz
sonata	sonata
baden	baden
sessió	relácia
sessió	sedenie
sessió	zasadnutie
sessió	stretnutia
sessió	stretko
sessió	schôdza
sessió	zasadnutie
sessió	stretnutie
alumne	študenta
alumne	študent
alumne	študentky
alumne	študentka
otó	oto
fonamentalment	zásadne
pals	kamaráti
pals	tyčinky
pals	paličky
pals	palice
ros	ros
sepultura	hrobu
sepultura	hrobe
sepultura	hrob
who	komu
who	koho
who	ktorí
who	kto
relats	príbehy
relats	príspevky
relats	príbehov
pèl	vlasov
pèl	vlasy
pèl	chlpy
pèl	srsť
harvard	harvard
niça	pekny
niça	pekný
niça	pekná
niça	pekne
niça	pekné
niça	nice
taronja	oranžová
taronja	orange
taronja	oranžový
taronja	pomaranč
taronja	oranžové
percentatge	percentá
percentatge	percentuálna
percentatge	percento
percentatge	percentá
percentatge	percento
blues	blues
manifestació	demonštrácia
manifestació	ukážku
manifestació	preukázanie
manifestació	predvedenie
manifestació	ukážka
altament	vysoko
bruce	bruce
recurs	odvolanie
recurs	odvolania
recurs	zdroje
recurs	zdroj
lector	čitateľ
lector	reader
republicans	republikáni
eliminat	odstránený
eliminat	vymazané
eliminat	odstránená
eliminat	vypúšťa
eliminat	odstránené
eliminat	vypustené
eliminat	odstránené
eliminat	odstránený
eliminat	odstránená
ordenat	nariadil
ordenat	objednané
ordenat	objednali
ordenat	nariadila
perfectament	perfektne
perfectament	dokonale
monumental	monumentálne
acollir	hosting
aportar	poskytnúť
aportar	poskytovať
amo	amo
budapest	budapest
budapest	budapešti
budapest	budapešť
ter	ter
reflecteix	odrážať
reflecteix	odrážajú
aparegut	objavila
activament	aktívne
honors	pocty
noies	dievčatá
incorporació	zabudovanie
incorporació	začlenenie
egipcis	egypťanov
egipcis	egypťania
valle	valle
conclusió	záver
manga	manga
río	río
modalitat	móde
modalitat	režim
modalitat	mód
aparentment	zrejme
aparentment	zjavne
aparentment	očividne
contactes	kontakty
contactes	kontaktov
còmics	komiksy
favorable	priaznivé
favorable	priaznivý
favorable	priaznivé
ram	ram
senegal	senegal
allah	alah
hugo	hugo
african	africký
african	afrického
african	africké
african	africká
african	afrických
mestra	učiteľ
mestra	učiteľka
mestra	učiteľa
pre	pred
balcons	balkóny
marshall	marshall
marshall	maršal
non	non
ernst	ernst
feble	slabý
feble	slabá
feble	slabé
feble	slabí
profund	hlboká
profund	hlboké
profund	hlboko
profund	deep
profund	hlboký
aprovada	schválil
aprovada	schválený
aprovada	schválili
aprovada	schválená
aprovada	schválené
psicologia	psychológia
psicologia	psychológie
confusió	zmätenosť
confusió	nejasnosti
confusió	zmätok
circuits	okruhy
circuits	obvody
circuits	obvodov
croats	chorváti
forats	diery
forats	otvory
forats	dierky
land	land
land	pozemok
land	pôdy
land	pozemky
land	pôda
llegendes	legiend
llegendes	legendy
ambaixada	veľvyslanectvo
cala	cala
modificació	úprava
modificació	zmena
modificació	modifikácia
efectiu	hotovosť
efectiu	cash
efectiu	účinné
efectiu	účinne
efectiu	efektívne
efectiu	efektívna
efectiu	účinný
minoria	menšinové
minoria	menšinu
minoria	menšiny
minoria	menšina
rose	ruža
rose	rose
diàleg	dialóg
diàleg	dialógy
diàleg	dialógu
hospitalet	hospitalet
ann	ann
viva	viva
normandia	normandii
gravats	rytiny
àudio	zvuk
àudio	audio
gramàtica	gymnázium
gramàtica	gramatiku
vigilància	dohľad
vigilància	sledovanie
vigilància	dozor
referèndum	referendum
socis	partnerov
socis	partneri
centímetres	centimetrov
infecció	infekcia
infecció	infekcie
delhi	dillí
fàbriques	továrne
raymond	raymond
sentència	rozsudok
sentència	úsudok
definida	definitívne
tendències	trendy
tendències	tendencie
lucas	lucas
antoine	antoine
llança	oštep
quercus	quercus
quercus	dub
protagonistes	protagonistami
valencia	valencia
quint	quintus
vestits	šaty
vestits	šiat
out	vonku
out	von
out	out
ludwig	ludwig
arena	arena
arena	aréne
sorpresa	prekvapenie
sorpresa	prekvapiť
krasnodar	krasnodar
altiplà	rovnovážnej
altiplà	plošina
reunions	stretnutí
reunions	zasadnutia
reunions	stretnutia
reunions	schôdze
reunions	zasadania
explosió	výbuchu
explosió	explózie
explosió	explóziu
explosió	explózia
explosió	výbuch
lideratge	vedenia
lideratge	vedenie
fruita	ovocia
fruita	plody
fruita	ovocie
construïts	skonštruované
construïts	konštruované
demostració	demo
demostració	demonštrácia
demostració	ukážku
demostració	preukázanie
demostració	predvedenie
demostració	ukážka
humitat	vlhkosť
centra	centrum
centra	centre
centra	center
centra	stred
lió	lyon
tela	tkaniny
personalitats	osobnosti
personalitats	osobností
perdent	prehry
perdent	stráca
perdent	prehra
comissari	komisár
bòsnia	bosna
informes	hlásenia
informes	správ
informes	správy
angola	angola
atp	atp
suau	jemné
suau	mäkká
suau	mäkké
suau	mäkký
suau	hladká
suau	hladko
suau	plynulé
suau	hladký
suau	hladké
poderós	mocná
poderós	mocný
poderós	mocné
poderós	silné
poderós	mocný
poderós	silná
poderós	mocné
poderós	silný
poderós	mocná
tronc	kufri
tronc	kufra
tronc	kufor
identificat	identifikovaná
identificat	identifikované
identificat	identifikovaný
identificat	identifikovaných
ocupen	obsadiť
negociar	rokovať
negociar	vyjednávať
bancs	banks
bancs	banky
bancs	bankami
bancs	bánk
defensor	ochranca
defensor	obranca
defensor	obhajca
superfícies	povrchov
superfícies	povrchy
superfícies	plochy
expulsió	vyhostenie
nazis	nacisti
bohèmia	čechách
guitarrista	gitarista
terratrèmol	zemetrasenie
terratrèmol	zemetrasenia
estàtues	sochy
aportació	vstupné
aportació	vstup
aportació	príspevok
aportació	prínos
túnel	tunela
túnel	tunel
guerrers	bojovníci
guerrers	bojovníkov
competències	zručností
competències	zručnosti
competències	právomoci
experiències	zážitky
experiències	skúsenosti
tsar	car
atletisme	atletike
aportacions	príspevky
aportacions	príspevkov
alejandro	alejandro
orange	oranžová
orange	orange
orange	oranžový
orange	pomaranč
orange	oranžové
setze	sixteen
setze	šestnásť
fil	fil
fil	vlákno
fil	niť
fil	nite
malta	malta
júnior	junior
sentiment	pocit
sentiment	cítenie
sus	sus
directiva	smernicou
directiva	smernica
directiva	smernicu
directiva	smernice
vital	nevyhnutné
laurent	laurent
accepta	akceptuje
accepta	prijíma
accepta	prijme
accepta	pripúšťa
accepta	súhlasí
accepta	akceptovať
accepta	prijať
trasllat	presun
trasllat	prenos
trasllat	prevod
equatorial	rovníkovej
finances	financií
finances	financovanie
finances	financovať
finances	financie
dependència	závislosť
desplaçament	posun
desplaçament	vyrovnať
desplaçament	kompenzácie
desplaçament	posun
desplaçament	vyrovnanie
dinàmica	dynamický
dinàmica	dynamic
dinàmica	dynamická
dinàmica	dynamické
japan	japonska
japan	japonsko
japan	japonsku
cantonada	rohu
cantonada	roh
cantonada	kúta
cantonada	kút
milles	míľ
milles	kilometre
milles	miles
milles	míle
cercles	kruhy
cercles	kruhoch
auxiliar	pomocné
auxiliar	pomocný
fresc	čerstvé
fresc	čerstvú
fresc	čerstvá
fresc	čerstvý
fresc	fresh
presidents	predsedovia
presidents	predsedov
presidents	prezidentov
coordinació	koordináciu
coordinació	koordinácie
coordinació	koordinácia
formacions	komplety
formacions	formácie
tractaments	ošetrenia
tractaments	ošetrovanie
tractaments	liečby
opcions	moznosti
opcions	voľby
opcions	opcie
opcions	možnosti
quilòmetre	kilometer
paolo	paolo
corrupció	korupcia
corrupció	korupcie
corrupció	korupciu
alfa	alpha
alfa	alfa
conrad	conrad
disminució	pokles
disminució	zníženie
disminució	znižovať
disminució	znížiť
interfície	rozhranie
pintat	namaľoval
pintat	maľba
pintat	maľoval
canes	palice
canes	cannes
fang	fang
reconstruir	rekonštrukcia
considerablement	podstatne
considerablement	výrazne
considerablement	značne
obrers	robotníci
obrers	pracovníci
obrers	pracovníkov
obrers	pracujúcich
kennedy	kennedyho
kennedy	kennedy
tinguin	maj
tinguin	mať
tinguin	majú
turons	kopcov
turons	hills
turons	kopce
anal	análny
galeries	galérie
activista	aktivista
prado	prado
parker	parkerová
parker	parker
toni	toni
sessions	relácie
sessions	sedenia
sessions	tréningy
