категория	categoría
доверие	confiar
доверие	confío
уничтожено	destruídos
уничтожено	destruíron
уничтожено	destruído
уничтожено	con
уничтожено	destruírono
уничтожено	destruír
блоки	mazás
блоки	de
михаэль	michael
икс	x
икс	8
икс	por
хью	hugh
сер	señor
сер	xefe
нормальная	normal
нормальная	normais
нос	nariz
нос	o
нос	no
пит	pete
уверенно	seguros
уверенно	seguro
зерна	gran
еврейские	xudeu
еврейские	bebé
еврейские	xudeo
тенденции	tendencias
девочек	as
девочек	ás
девочек	rapazas
девочек	mozas
девочек	nenas
поставки	de
поставки	subministración
поставки	subministración
грудь	peito
грудь	peito
грудь	mama
интересует	me
интересует	interesaba
интересует	interesábame
интересует	interesados
интересует	interesado
интересует	interese
интересует	interesa
интересует	interesada
бросил	tiraron
бросил	tirou
бросил	o
самолет	avión
картер	carter
картер	carburadores
противостояние	oposición
заговора	conspiración
хотела	quería
хотела	que
хотела	quixen
чудо	milagre
чудо	pregúntaste
чудо	pregúntome
чудо	me
чудо	que
юристы	avogados
четвёртая	cuarto
четвёртая	cuarta
четвёртая	acto
четвёртая	catro
четвёртая	infantaría
рак	cancro
рак	o
рак	cáncer
редкие	pouco
доходы	os
доходы	ingresos
доходы	do
доходы	ingreso
доходы	renda
потребления	consumo
университеты	universidades
вместимость	capacidade
вместимость	de
заговор	conspiración
программирование	de
программирование	programación
вселенная	universo
вселенная	do
резерва	reserva
зимние	no
зимние	inverno
зимние	o
бич	beach
бич	praia
оливер	oliver
слышал	oín
слышал	falar
слышал	escoitei
сун	sol
горький	amarga
удобно	conveniente
удобно	cómodo
удобно	útil
лёгкие	pulmón
лёгкие	pulmóns
послание	mensaxe
препарат	fármaco
препарат	medicamento
препарат	droga
препарат	medicamentos
произведено	producida
скрипка	violín
молекулы	molécula
молекулы	molecular
молекулы	moléculas
допускается	permitiu
допускается	se
допускается	permita
допускается	lles
допускается	permite
допускается	non
допускается	permiten
допускается	vir
формах	de
формах	formas
формах	forma
формах	documentos
сложнее	máis
сложнее	difícil
индию	india
стратегия	estratexia
важная	importante
важная	importantes
массе	foxas
массе	masa
массе	masiva
массе	masas
массе	de
массе	misa
представительство	representación
местная	local
местная	locais
местная	o
местная	de
уничтожен	destruídos
уничтожен	destruíron
уничтожен	destruído
уничтожен	con
уничтожен	destruírono
уничтожен	destruír
розы	rosas
визит	visitar
визит	visita
готова	listos
готова	lista
готова	preparados
готова	listo
готова	preparado
цветной	cor
цветной	de
конференций	conferencias
разрушение	destrución
разрушение	destrucción
колонна	columna
колонна	retagarda
живет	vidas
живет	vida
живет	vive
профсоюзов	sindicatos
забыл	esqueceu
забыл	esqueciches
забыл	esquecín
забыл	esqueceu
забыл	esquecín
забыл	as
забыл	esquece
забыл	esquecino
последовало	seguido
последовало	o
последовало	seguiron
последовало	seguín
изменилась	cambiou
изменилась	cambiei
изменилась	de
долг	deber
долг	obriga
долг	de
долг	servizo
долг	co
долг	débeda
ален	allen
бернар	bernard
полезные	útil
полезные	útiles
полезные	para
полезные	útil
полезные	axuda
совместное	antro
лонг	longo
лонг	longa
лонг	moito
лонг	tempo
полезно	útil
полезно	útiles
полезно	para
полезно	útil
полезно	axuda
металл	de
металл	metal
уход	coidado
уход	importa
уход	igual
уход	me
ребята	tipos
ребята	mozos
ребята	rapaces
ребята	tíos
ребята	homes
неизвестен	descoñecido
неизвестен	descoñecida
скалы	rochas
скалы	xeo
скалы	pedras
домашний	fogar
домашний	casa
домашний	á
домашний	na
комиссара	comisario
комиссара	comisionado
марс	marte
расти	crecen
расти	medrar
расти	medran
расти	cultivar
расти	crecer
расти	medra
моды	moda
моды	a
преподавания	ensinar
преподавания	ensino
преподавания	ensinanza
зарегистрировано	rexistrado
рекомендую	aconsellan
рекомендую	que
комбинации	combinación
комбинации	de
указатель	índice
рог	corno
поместье	inmobiliario
различие	diferenza
различие	distinción
различие	diferenza
различие	diferenzas
различие	diferencia
различие	mesmo
зла	mal
зла	malo
зла	malvado
зла	maldade
зла	malvados
окружение	entorno
окружение	ambiente
окружение	medio
хранение	almacenamento
хранение	consigna
возможен	posible
возможен	sexa
возможен	posíbel
жертву	sacrificio
жертву	sacrificar
жертву	zugue
жертву	o
пропаганда	propaganda
зубы	dentes
зубы	os
опасаясь	temendo
опасаясь	á
кучу	pila
кучу	feixe
кучу	rochas
кучу	de
кучу	da
фактором	factor
животное	animais
животное	animal
углерода	carbono
свидетелей	testemuñas
атаковали	atacado
легион	lexión
взвод	317
точная	exacto
точная	preciso
точная	precisa
точная	exacto
точная	exacta
точная	mesmas
точная	exactamente
точная	mesma
богатства	riqueza
богатства	riquezas
богатства	coa
организм	organismo
белок	proteína
временный	temporal
завершена	os
завершена	rematei
завершена	xa
завершена	rematado
завершена	remate
завершена	acabado
завершена	rematar
завершена	rematou
завершена	remataches
кастро	castro
упадок	declive
взрослые	adultos
взрослые	os
взрослые	adultos
взрослые	adulta
взрослые	adulto
взрослые	dun
арестованы	arrestados
арестованы	arrestaron
арестованы	deteñan
арестованы	o
ранний	cedo
ранний	primeiras
исчезновения	desaparición
иисус	xesucristo
иисус	xesús
иисус	cristo
иисус	hostia
иисус	dios
иисус	por
иисус	deus
итальянские	italiano
итальянские	italiana
итальянские	italianos
компонент	compoñente
объяснил	explicou
опытом	as
опытом	experiencias
наблюдение	observación
наблюдение	vixilancia
деда	avó
черепа	cranio
якоб	xacob
женщину	muller
женщину	unha
актер	actor
мальчиков	rapaces
мальчиков	nenos
мальчиков	os
мальчиков	mozos
успешного	éxito
успешного	exitosos
костей	ósos
попробуйте	tentar
попробуйте	intentar
черт	maldita
черт	merda
черт	carallo
греческая	grego
частное	privadas
частное	privado
частное	privada
частное	privados
частное	raso
частное	soldado
риска	riscos
риска	risco
риска	perigo
риска	en
риска	arriscar
зеркало	o
зеркало	espello
беседы	conversas
беседы	conversacións
беседы	entrevistas
регулярный	regularmente
регулярный	normal
регулярный	típica
регулярный	de
регулярный	taxis
регулярный	regular
рассказать	dicir
рассказать	dille
грей	gris
грей	é
реакций	reaccións
реакций	reacción
независимая	independente
правду	verdade
правду	a
уровни	niveis
разнообразие	diversidade
разнообразие	variedade
разнообразие	de
брони	armadura
признано	recoñeceu
поворот	xiro
поворот	a
молитвы	oracións
дэйв	dave
алжир	alxeria
коричневые	brown
коричневые	marróns
коричневые	marrón
коричневые	claro
саймон	simon
саид	dixo
саид	dixeron
саид	dixen
саид	que
низким	pouco
низким	baixo
низким	baixa
низким	baixas
низким	baixos
повсеместно	todas
повсеместно	as
повсеместно	partes
повсеместно	por
повсеместно	en
повсеместно	everywhere
повсеместно	todo
повсеместно	todos
феномен	fenómeno
электрических	eléctricas
электрических	eléctrica
истины	verdades
джеффри	geoffrey
блюз	esa
блюз	tristeza
блюз	blues
ценные	valioso
нефть	petróleo
нефть	aceite
нефть	de
существенное	significativas
существенное	significativa
существенное	significativo
существенное	máis
существенное	importante
снег	neve
снег	impecable
виа	través
виа	via
виа	rúa
детройт	detroit
показывать	amosar
показывать	espectáculo
целые	todo
целые	toda
целые	a
целые	enteiro
целые	enteira
целые	toda
целые	todo
целые	enteiro
целые	a
преступников	fuxidos
преступников	ladróns
преступников	delincuentes
преступников	criminais
воля	vai
шар	bola
шар	bóla
шар	pelota
шар	balón
подарок	presentar
подарок	actual
подарок	presente
подарок	presentes
подарок	agasallo
подарок	regalo
подарок	agasallo
очко	arranxar
очко	momento
очко	punto
жидкость	líquido
жидкость	líquida
свойство	propiedade
этаж	chan
этаж	piso
этаж	andar
контекста	contexto
курорт	recorren
курорт	recorrer
фантастический	fantástico
фантастический	fantástica
закончить	a
закончить	terminar
закончить	rematar
закончить	acabar
закончить	unllas
мирное	pacífica
нож	coitelo
нож	navalla
нож	mackie
акция	acción
изобретение	invento
изобретение	invención
навыки	habilidades
навыки	habilidade
уменьшение	a
уменьшение	redución
уменьшение	reducir
уменьшение	redución
уменьшение	diminución
уменьшение	diminúe
санкции	sancións
физическая	física
физическая	físicos
физическая	físicas
физическая	físico
рей	ray
индивидуальные	persoa
индивидуальные	cada
индивидуальные	individuais
индивидуальные	individuo
индивидуальные	individual
индивидуальные	tipo
спасение	aforrando
спасение	salvar
спасение	aforro
спасение	aforraban
спасение	de
спасение	apoio
спасение	exército
спасение	de
спасение	salvacionista
спасение	salvación
кросс	cruzar
кросс	cruz
кросс	atravesar
кросс	crosstree
нельсон	nelson
западное	occidental
закончилось	ao
закончилось	rematamos
закончилось	rematou
закончилось	acabou
колеса	roda
колеса	rodas
колеса	raís
аудио	audio
лукас	lucas
пал	amigo
пал	cae
пал	caeu
пал	namorado
реализм	realismo
химическая	químicas
химическая	químico
держит	vai
держит	a
держит	mantén
держит	segue
держит	así
четверть	cuarto
защищает	protexe
защищает	a
особая	especial
особая	especiais
ген	xenéticas
ген	xene
ген	xenes
ген	xen
призы	premios
мятеж	rebelión
мятеж	rebeldes
социальное	social
социальное	sociais
просмотр	vista
просмотр	opinión
просмотр	punto
просмотр	visión
неизвестный	descoñecido
неизвестный	descoñecida
буш	bush
буш	monte
миф	mito
убежище	refuxio
убежище	refuxio
мышь	rato
тенденция	tendencia
тенденция	coa
тенденция	tendencia
биг	grande
биг	grandes
биг	gran
потребности	precisa
потребности	ten
потребности	necesita
потребности	necesidades
катера	barcos
кен	ken
дольше	xa
дольше	máis
дольше	tempo
дольше	non
дольше	a
подтверждена	confirmado
рождество	nadal
стандартный	estándar
стандартный	de
отделений	oficinas
чистый	rede
чистый	limpa
чистый	limpo
чистый	limpar
чистый	puro
чистый	pura
чистый	puros
тепло	calefacción
тепло	calor
тепло	o
тепло	calor
тепло	quentes
тепло	quente
тепло	cálida
тепло	calor
погода	♫
погода	tempo
погода	do
погода	este
погода	ben
приобрел	adquirían
раннее	cedo
раннее	primeiras
избегать	evitar
празднование	celebración
длинная	longo
длинная	longa
длинная	moito
длинная	tempo
дождь	chove
дождь	a
дождь	chover
дождь	chove
дождь	chuvia
дождь	choiva
дождь	nos
дождь	topásemos
дождь	con
дождь	outras
дождь	razas
дождь	chover
дождь	a
рено	renault
продать	vender
продать	vende
колесо	roda
федеральное	federal
федеральное	circuíto
федеральное	federais
клиент	cliente
клиент	cliente
прибыла	cheguei
прибыла	á
прибыла	chegou
прибыла	chegamos
прибыла	chegaron
прибыла	a
прибыла	chegar
сохранять	salvar
сохранять	aforrar
сохранять	salvalo
шум	ruido
шум	ruído
шум	son
сталь	aceiro
сталь	de
сталь	ferro
сталь	o
сталь	raís
говард	howard
скот	scott
скот	gando
скот	vacas
скот	gado
кусок	peza
кусок	anaco
кусок	unha
органических	orgánico
робот	robot
ева	eva
ева	aninovo
ева	data
ева	véspera
ева	noitevella
паркер	parker
заболевание	enfermidade
заболевание	doenza
заболевание	enfermidades
заболевание	enfermidade
заболевание	cardíacas
ствол	arma
ствол	pistola
ствол	revólver
справедливо	bastante
справедливо	xusto
справедливо	feira
цифра	figura
цифра	que
цифра	descubrir
цифра	pensar
кэти	cathy
водителя	condutor
водителя	de
водителя	o
водителя	permiso
серого	gris
величайших	maior
величайших	máis
величайших	grande
величайших	mellor
творческих	creativo
творческих	creativos
творческих	creativa
творческих	creativas
джорджия	georgia
спектра	espectro
норт	ao
норт	norte
норт	do
нести	a
нести	levar
побег	fuxida
побег	escapar
побег	da
побег	fugarse
побег	fuxir
побег	fuga
визита	visitar
визита	visita
ввод	entrar
ввод	violación
ввод	entrar
производительность	produtividade
производительность	productividade
заняты	moi
заняты	ocupado
заняты	ocupados
заняты	negocios
заняты	ocupada
существенные	significativas
существенные	significativa
существенные	significativo
существенные	máis
существенные	importante
двигаться	mover
двигаться	moverse
двигаться	a
двигаться	movéndose
двигаться	aquí
двигаться	de
уважение	respectar
уважение	respeto
уважение	respecto
уважение	respéctanme
подтверждаю	confirmado
самоубийство	suicidio
самоубийство	suicidarse
определены	decidido
определены	con
голландский	dutch
мемуары	declaración
живые	vivo
живые	vivir
живые	vivindo
живые	vida
живые	vivos
живые	viva
живые	vivo
живые	vida
живые	con
фбр	fbi
обитатели	habitantes
ходил	entrei
ходил	entramos
авария	accidente
авария	de
вождь	xefe
вождь	o
квартале	cuarto
включено	incluía
костюмы	vestiario
костюмы	disfraces
костюмы	traxes
повстанцы	rebeldes
редактировать	editar
редактировать	edit
шаги	pasos
вставить	pegar
вину	culpa
алжира	alxeria
переводить	traduce
коллегами	colegas
коллегами	compañeiros
походы	campamento
походы	acampando
потеря	perdendo
потеря	a
потеря	perder
потеря	perdeu
потеря	perda
получен	recibín
получен	recibiron
получен	recibimos
получен	recibiu
французское	franceses
французское	francés
французское	francesa
французское	francesas
имеющихся	dispoñibles
имеющихся	dispoñible
имеющихся	dispor
имеющихся	dispoñíbel
имеющихся	haxa
имеющихся	dispoñíbeis
секрет	segredo
секрет	secreto
секрет	secreta
электрические	eléctricas
электрические	eléctrica
камеру	cámaras
камеру	cámara
чужой	descoñecido
чужой	estraño
излучение	radiación
принести	trae
семян	sementes
семян	semente
электрический	eléctricas
электрический	eléctrica
комплект	conxunto
лоуренс	lawrence
полицейские	poli
полицейские	policías
полицейские	policía
полицейские	polis
полицейские	policías
полицейские	axentes
полицейские	policía
префектуре	prefeitura
собственная	propio
собственная	propia
собственная	seu
проход	noroeste
проход	pasaxe
проход	paso
аппараты	as
аппараты	máquinas
аппараты	lavadoras
отпуск	vacacións
медицинское	medicina
медицинское	médico
медицинское	médicos
медицинское	médica
замки	castelos
эрнест	ernest
уверены	seguros
уверены	seguro
дональд	donald
мыши	ratos
мыши	démoslles
мыши	rato
лагерей	campos
реабилитации	rehabilitación
оригинальная	orixinal
оригинальная	orixinais
богатый	ricos
богатый	rica
богатый	rico
необходимое	necesario
необходимое	necesaria
необходимое	necesarios
необходимое	necesarias
необходимое	preciso
необходимое	é
ходит	camiña
предки	devanceiros
предки	os
дайте	dar
дайте	dáme
корень	orixe
корень	raíz
черный	negra
черный	negro
черный	negros
кении	kenia
шансы	posibilidades
шансы	probabilidades
раса	carreira
раса	raza
раса	a
раса	internacional
точные	exacto
точные	preciso
точные	precisa
обещал	prometeron
обещал	prometín
обещал	prometinlle
обещал	prometéronme
обещал	prometida
обещал	prometíchesme
обещал	prometo
обещал	prometera
ближнем	media
ближнем	medio
ближнем	oriente
решительно	fortemente
непрерывно	continuo
непрерывно	continua
определять	determinar
определять	determinan
определять	han
опасных	perigoso
опасных	perigosos
опасных	perigosa
опасных	perigosas
пятое	quinta
пятое	quinto
шеф	xefe
шеф	o
исчезает	desaparecendo
исчезает	desaparición
физически	físicamente
физически	fisicamente
пособия	beneficios
пособия	os
ничто	nada
ничто	non
новость	noticias
новость	noticia
новость	novas
новость	historia
новость	relato
идеология	ideoloxía
тень	sombra
тень	sombra
тепла	calefacción
тепла	calor
тепла	o
тепла	calor
традиционная	tradicional
традиционная	tradicionais
миссисипи	mississippi
конкуренции	competición
бернард	bernard
смита	smith
смита	veña
маска	máscara
пейзаж	paisaxe
задних	última
задних	fila
задних	parte
задних	traseira
принимая	a
платить	prestar
платить	pagando
платить	a
платить	atención
платить	pagar
платить	pagalas
платить	paga
платить	pagar
платить	pagalo
враги	inimigo
враги	inimigos
враги	inimigos
кошки	gatos
протесты	protesto
протесты	protesta
строка	liña
строка	fila
строка	fila
соломон	solomon
передние	diante
передние	fronte
миров	mundos
помогло	a
помогло	axudou
помогло	axuda
помогло	axudounos
помогло	axudaron
листов	sabas
мэй	poden
мэй	pode
мэй	maio
мэй	que
мэй	podo
содержащих	que
содержащих	contén
призрак	pantasma
призрак	espírito
призрак	membro
призрак	pantasma
призрак	carreta
текущее	actual
текущее	actuais
текущее	que
текущее	súa
текущее	corrente
ранены	feridos
ранены	feridos
ранены	ferido
пациента	paciente
пациента	doente
пациента	pacientes
серые	gris
серые	gris
серые	é
восприятие	percepción
помогли	a
помогли	axudou
помогли	axuda
помогли	axudounos
помогли	axudaron
хелен	helen
симптомы	síntomas
симптомы	os
симптомы	síntoma
лошадь	cabalo
лошадь	kingston
ника	nick
диана	diana
коммерческие	comercial
коммерческие	anuncio
даллас	dallas
миллиардов	millóns
миллиардов	mil
миллиардов	miles
атаковал	atacado
хуана	juan
временные	temporal
агентов	axentes
баланс	equilibrio
баланс	balance
баланс	o
разведка	intelixencia
защитники	defensores
ткань	tecido
низ	fondo
низ	final
низ	do
низ	inferior
низ	abaixo
низ	todo
регистрация	rexistro
регистрация	rexistro
регистрация	tarxeta
гомер	homer
миссий	misións
поступления	os
поступления	ingresos
поступления	do
поступления	ingreso
поступления	renda
патент	patentes
патент	patente
патент	patentar
патент	zapatos
моделирования	simulación
читайте	lin
читайте	ler
читайте	leo
читайте	le
точной	preciso
точной	precisa
отверстия	buratos
отверстия	buracos
пятна	manchas
зимбабве	cimbabue
зимбабве	zimbawe
зимбабве	zimbabwe
уши	oídos
уши	orellas
нагрузка	carguen
блюда	louza
блюда	pratos
обычная	común
обычная	cotiáns
обычная	era
обычная	ordinario
обычная	correntes
обычная	normais
обычная	simple
обычная	banal
джеки	jackie
стекло	vaso
стекло	vidro
стекло	cristal
стекло	de
стекло	copa
запрещена	prohibido
запрещена	prohibidas
совершено	cometeu
совершено	cometido
совершено	cometiches
совершено	cometeses
совершено	cometer
совершено	compromiso
совершено	cometidos
совершено	comprometido
совершено	coa
нпо	ngo
жив	vivos
жив	viva
жив	vivo
жив	vida
жив	con
искусственный	artificiais
искусственный	artifical
искусственный	artificial
спросить	pedir
спросить	preguntar
спросить	pregunte
эксперты	expertos
членство	de
норман	norman
главу	capítulo
голод	fame
алтарь	altar
страсти	paixón
антропологии	antropoloxía
бежали	fuxiu
бежали	da
товарищи	camaradas
товарищи	dos
товарищи	compañeiros
слушателей	quen
слушателей	escoita
слушателей	ouvintes
сет	conxunto
роже	roger
общаться	forma
общаться	comunicarse
общаться	comunicarnos
общаться	comunicación
общаться	comunicar
билет	billete
билет	boleto
билет	para
билет	liscar
диски	conduce
распад	crise
распад	depresión
восточное	oriental
восточное	orientais
восточное	oriental
восточное	este
похороны	funeral
похороны	enterro
крыши	nos
крыши	teitos
крыши	tellados
крыши	tellado
крыши	teito
потребность	precisamos
потребность	necesitamos
потребность	que
потребность	preciso
бег	correr
бег	correndo
бег	a
песнь	canción
песнь	cantiga
песнь	cantar
песнь	canto
рауль	raúl
скала	rocha
скала	pedra
скала	rock
скала	de
сидит	séntase
сидит	senta
совместный	antro
улучшать	mellorar
улучшать	a
абсолютная	absoluta
абсолютная	absoluto
абсолютная	absolutos
абсолютная	absolutamente
духовный	espiritual
духовный	senda
владельцы	os
математические	matemática
поблизости	preto
простая	simples
простая	simple
простая	sinxelo
простая	sinxela
кожа	coiro
кожа	o
кожа	pel
кожа	ósos
дисциплин	disciplinas
дельта	delta
дельта	mekong
сценарии	guións
пак	parque
пак	park
систематически	pór
систематически	práctica
систематически	sistematicamente
японцы	xaponés
японцы	xaponeses
интеллектуальной	intelectual
страхования	seguro
страхования	seguros
положительный	positivo
положительный	positiva
бренд	marca
инфекции	infeccións
инфекции	infección
пятая	quinta
пятая	quinto
отрицательно	negativo
перевели	traducido
синие	azul
синие	azuis
бегство	voo
хаус	casa
найдена	atopei
найдена	que
найдена	atopamos
найдена	atoparon
найдена	atopou
напишите	escribir
напишите	escribe
напишите	escribo
бедных	pobre
бедных	pobres
гражданское	civís
гражданское	civil
отдых	vacacións
отдых	resto
отдых	descansar
отдых	demais
отдых	descanso
отдых	de
отдых	vacacións
забыли	esqueceu
забыли	esquecín
забыли	as
забыли	esquece
забыли	esquecino
забыли	esqueceu
забыли	esqueciches
забыли	esquecín
прокси	indicador
прокси	representante
пули	balas
пули	as
ирландский	irlandés
ирландский	irlandeses
ирландский	irlandesa
совместных	antro
пустой	baleira
пустой	baleiro
пустой	baleiras
пустой	valeiro
уничтожена	destruídos
уничтожена	destruíron
уничтожена	destruído
уничтожена	con
уничтожена	destruírono
уничтожена	destruír
аляска	alaska
ноль	cero
кэмпбелл	campbell
практическая	práctica
пенсии	pensións
пенсии	pensión
зло	mal
зло	malo
зло	malvado
зло	maldade
зло	malvados
успешное	éxito
успешное	exitosos
мат	oficial
комната	sala
комната	habitación
комната	cuarto
подписано	asinado
расстройства	trastorno
расстройства	desorde
расстройства	trastornos
расстройства	desordes
труба	pipa
труба	cachimba
труба	con
труба	esta
ставка	poxa
ставка	de
ставка	taxa
ставка	aposta
ставка	apostar
ставка	a
ставка	aposto
ставка	que
ставка	seguro
эмма	emma
сельскохозяйственные	agrícolas
сельскохозяйственные	agrícola
выходные	fin
выходные	de
выходные	semana
глубокий	no
глубокий	fondo
глубокий	profundo
глубокий	profundidade
глубокий	de
коробка	caixa
коробка	palco
кенни	kenny
сёстры	irmás
винтовка	rifle
изменено	cambiou
изменено	cambiei
изменено	de
видение	visión
видение	vista
видение	vision
богатые	ricos
богатые	rica
богатые	rico
физический	física
физический	físicos
физический	físicas
физический	físico
закрыты	pechada
закрыты	pechado
закрыты	pechou
закрыты	pechados
закрыты	sondaxes
будьте	ser
будьте	estar
паспорт	pasaporte
опытные	experimentou
опытные	experiencia
опытные	experimentado
опытные	nisto
толкование	interpretación
рейх	reich
статистику	sobre
крыше	tellado
крыше	teito
рай	ceo
рай	deus
рай	ceos
рай	paraíso
рай	o
демократия	democracia
контент	contido
контент	dóeme
серая	gris
серая	gris
серая	é
повествование	ferramenta
повествование	contar
повествование	historias
кошка	gato
кошка	ao
стадия	fase
стадия	escenario
стадия	etapa
стадия	no
стадия	palco
син	canela
син	pecado
персонал	persoal
персонал	persoal
персонал	bastón
персонал	de
персонал	plantilla
страдает	sofre
раствор	solución
раствор	solucións
дикой	vida
дикой	salvaxe
гена	xenéticas
гена	xene
гена	xenes
гена	xen
чужие	estraños
чужие	descoñecidos
чужие	forasteiros
кухни	cociña
кухни	sloan
уникальные	único
уникальные	únicas
артиллерийские	artillaría
артиллерийские	artillería
продажа	vender
продажа	vende
продажа	vender
продажа	á
продажа	venda
продажа	de
продажа	ventas
чиновники	funcionarios
избрание	elección
избрание	eleccións
избрание	electoral
выступающие	relatores
овец	ovellas
тихоокеанского	pacífico
эсминцев	destrutores
мощные	poderosa
мощные	poderosos
мощные	poderoso
кнопки	botóns
прыжок	así
прыжок	saltar
прыжок	chimpa
подавать	servir
подавать	serven
яркий	e
яркий	brillantes
яркий	brillante
клара	clara
удивительно	incrible
удивительно	incribles
удивительно	sorprendente
удивительно	abraiante
удивительно	o
удивительно	marabilloso
удивительно	asombroso
потребителей	consumidores
виден	visible
виден	visibles
мышцы	músculos
мышцы	os
мышцы	muscular
мышцы	músculo
дуб	oak
дуб	carballo
создается	crea
вооружений	brazos
вооружений	armas
авраам	abraham
жестоко	cruel
изучить	explorar
спросил	pregunteille
спросил	preguntou
спросил	lle
агенты	axentes
европейское	europea
европейское	europeas
пива	cervexa
пива	cervexas
кадр	foto
кадр	disparou
технологических	tecnolóxica
юмор	humor
бренда	marca
квадрат	cadrado
квадрат	square
квадрат	cadradas
квадрат	praza
квадрат	limpo
карибского	caribe
приют	refuxio
депрессии	depresión
депрессии	posparto
депрессии	a
депрессии	da
использовано	adoitaba
использовано	antes
устранить	eliminar
редактирование	editar
редактирование	edit
предпочитают	preferimos
предпочитают	prefire
предпочитают	gusto
предпочитают	dos
предпочитают	prefiro
предпочитают	prefires
глубокое	no
глубокое	fondo
глубокое	profundo
глубокое	profundidade
глубокое	de
служение	servir
служение	cumprir
сена	feo
сена	sena
учится	aprende
религиозная	relixioso
религиозная	relixiosa
стоять	pé
мелодии	melodías
затраты	custo
затраты	custan
затраты	custa
затраты	custa
затраты	costa
затраты	custar
затраты	custos
затраты	sanitarios
кон	con
справедливость	justice
справедливость	xustiza
справедливость	a
справедливость	xuíza
справедливость	da
справедливость	aos
справедливость	con
справедливость	xustiza
остаток	equilibrio
остаток	balance
остаток	o
признала	mañá
плод	froita
окончательного	final
окончательного	derradeira
окончательного	último
окончательного	axuntémonos
окончательного	todos
окончательного	definitivo
палестины	palestina
берет	boina
классические	clásico
объявлена	declarou
творческая	creativo
творческая	creativos
творческая	creativa
творческая	creativas
невеста	noiva
критические	crítica
занято	moi
занято	ocupado
занято	ocupados
занято	negocios
занято	ocupada
занято	ocupada
платье	vestido
платье	traxes
платье	vestido
платье	roupa
жен	mulleres
жен	as
жен	esposas
жен	súas
выбрали	elixín
репрессии	da
репрессии	represión
опухоли	tumor
опухоли	tumores
стенки	paredes
стенки	muros
стенки	as
стенки	defensas
заменили	substituída
алгоритмы	algoritmos
скрыть	ocultar
скрыть	agochar
масштаб	escala
масштаб	fixarnos
петь	cantar
петь	canta
петь	cante
петь	cantando
петь	canta
петь	cantar
петь	que
впечатления	impresión
вере	fe
вере	confiar
череп	cranio
прибрежных	costeiras
прибрежных	costeira
прибрежных	costa
традиционное	tradicional
традиционное	tradicionais
сожгли	queimado
сожгли	queimaron
сожгли	queimou
сожгли	queimados
марти	marty
дай	dai
дай	dar
дай	dáme
неподалеку	preto
сигналы	sinais
сотрудничать	cooperar
повторить	repite
повторить	anda
повторить	di
повторить	repita
повторить	repito
повторить	dígoche
травы	herba
лицевой	facial
лицевой	faciais
вспомнить	recordo
вспомнить	lembro
аспект	aspecto
пиво	cervexa
пиво	cervexas
покупки	compras
покупки	mercar
вариации	variación
солнечная	solar
солнечная	noso
трека	pista
трека	track
трека	camiño
трека	rastro
трека	cambios
трека	hipódromo
отзыв	de
отзыв	resposta
совести	consciencia
совести	a
совести	conciencia
совести	da
роуз	rose
возвращает	volve
значимый	significativo
тонкие	no
терапия	terapia
терапия	de
губ	beizos
губ	os
губ	boca
компьютеры	ordenadores
компьютеры	computadores
умение	habilidade
умение	capacidade
умение	habilidade
пас	pasar
пас	pase
ущерба	prexuízos
торпеды	torpedos
огромная	enormes
огромная	enorme
огромная	gran
огромная	xigante
огромная	grande
делаю	fai
делаю	facer
делаю	facendo
делаю	a
делаю	fas
электрическая	eléctricas
электрическая	eléctrica
основанное	fundou
фаза	fase
помогите	axudar
помогите	a
помогите	axuda
помогите	evitalo
предназначенные	deseñados
предназначенные	para
предназначенные	deseñadas
предназначенные	deseñado
предназначенные	deseñamos
эмоции	emoción
эмоции	emocional
эмоции	emocionais
эмоции	emotivo
эмоции	sentimentais
эмоции	emocións
аналогичная	similar
аналогичная	similares
аналогичная	semellantes
аналогичная	semellante
аналогичная	parecido
аналогичная	parecidas
независимое	independente
законопроект	bill
законопроект	billete
законопроект	conta
законопроект	dereitos
законопроект	contrato
сильная	forte
сильная	fortes
ожидать	que
ожидать	esperar
стабильности	estabilidade
напали	atacado
маркс	marx
маркс	marcos
смотрел	miraba
смотрел	ollos
смотрел	puña
смотрел	mirei
богатство	riqueza
богатство	riquezas
богатство	coa
молоко	leite
сидней	sidney
либеральной	liberais
либеральной	liberal
барт	bart
мягкая	suave
измерение	medir
измерение	medindo
патрулирование	patrulla
патрулирование	patrullas
настроения	humor
настроения	ánimo
франклин	franklin
доступно	dispoñibles
доступно	dispoñible
доступно	dispor
доступно	dispoñíbel
доступно	haxa
доступно	dispoñíbeis
клан	clan
клан	do
клан	dos
клан	clans
насилие	violencia
насилие	a
обязательства	compromiso
обязательства	mecanismo
обязательства	de
обязательства	mecanismos
обязательства	cos
сборки	acumúlase
странная	raro
странная	estraño
странная	estraña
странная	extraño
странная	moi
странная	rara
странная	raro
смертельно	mortal
смертельно	pecados
смертельно	fatal
пересечение	cruzar
пересечение	cruzando
пение	cantando
пение	canta
пение	cantar
пение	que
оставляя	deixar
оставляя	marcho
оставляя	marchar
мины	minas
запах	cheiro
запах	a
запах	ulir
запах	cheira
запах	ules
заряд	cargo
заряд	mando
заряд	cargos
заряд	carga
изменился	cambiou
изменился	cambiei
изменился	de
состоящие	por
коричневый	brown
коричневый	marróns
коричневый	marrón
коричневый	claro
телескоп	telescopio
