年	godina
鬍鬚	brade
鬍鬚	vibrise
鬍鬚	brkove
鬍鬚	brada
耶魯	yale
失調	poremećaj
希伯來文	hebrejski
木工	carpenter
收成	žetve
庫存	berze
庫存	dionica
庫存	deonice
庫存	dionice
烏龜	kornjača
氚	tricij
電工	električar
黑色素	melanina
擠壓	squeeze
利多	lido
體溫	temperatura
皺	bora
主席團	biro
鈹	berilij
受雇	zaposleni
受雇	zaposlenih
受雇	angažovali
受雇	zaposlio
經度	longitude
希爾頓	hilton
期望值	očekivanja
申明	afirmira
舞動	plesu
舞動	ples
投標	nastojanje
投標	ponude
投標	aukcija
投標	tender
鴿子	dove
鴿子	golubovi
鴿子	pigeon
溶解度	rastvorljivost
拉伸	trase
傳單	flyer
傳單	flyers
驢	magarac
鄧肯	duncan
禮品	darova
禮品	dar
禮品	poklon
團圓	okupljanje
團聚	okupljanjima
團聚	okupljanje
迷霧	magla
迷霧	misty
迷霧	magla
嘿	hej
減肥	ishrana
麵條	noodles
糞便	izmet
糞便	izmet
冬眠	hibernacija
格式化	formatting
格式化	formatu
格式化	formata
格式化	format
禿鷹	sup
象徵性	simbolično
象徵性	simbolički
流產	pobačaj
明示	express
明示	eksplicitni
鏡片	objektiv
鏡片	leće
鏡片	sočiva
芭比	barbie
氡	radon
各縣	županije
戲劇性	dramatičnog
戲劇性	dramatična
戲劇性	dramatičnim
戲劇性	dramatičnu
戲劇性	dramatičan
精准	preciznost
精准	preciznosti
打包	pakovanje
打包	pakovanje
打包	pack
電量	baterija
配額	kvota
配額	kvote
大壩	brana
畫師	slikar
廢棄物	otpad
過剩	višak
過剩	višak
巴哈馬	bahamas
巴哈馬	bahama
鈷	kobalt
馬蹄	kopito
馬蹄	potkovica
正弦	sinus
打獵	lov
七七	sedam
喉嚨	grlo
喉嚨	grla
管子	cijev
管子	cijev
籌碼	cips
外籍人士	strancima
外籍人士	stranaca
美洲豹	jaguar
悔改	pokajanje
雪茄	cigara
收斂	konvergencija
收斂	konvergencije
收斂	približavanja
力矩	ubrzanje
疏遠	otuđenosti
華氏	fahrenheit
號角	rog
及早	ranim
標點符號	punctuation
瘧疾	malarija
重印	reprint
淤泥	mulja
烈酒	liker
拷貝	kopija
拷貝	kopije
積累	napetosti
日曆	kalendar
諾言	obećava
諾言	obećanja
枯竭	osiromašeni
啞	nijemi
啞	glup
小美	mei
平局	tie
公民權	državljanstvo
畫報	pictorial
暗影	sjeni
緊縮	štednje
泥炭	treset
真誠	iskreno
真誠	čistih
真誠	iskrenost
爆炸性	eksplozivnih
背心	vest
鼓掌	aplauzom
課本	udžbenika
課本	udžbenici
編隊	formiranje
編隊	formiranja
編隊	formacija
編隊	formacija
編隊	formacije
鹼性	bazno
逃犯	bjegunac
逃犯	bjegunce
逃犯	bjegunaca
逃犯	bjegunci
箴言	moto
白喉	difterije
天際	skyline
需求量	potražnja
萬花筒	kaleidoskop
裂解	lysis
並存	suživot
額頭	čelo
危險性	opasnu
危險性	opasna
危險性	opasne
危險性	opasan
危險性	opasni
危險性	opasno
危險性	opasnost
紋理	teksture
紋理	teksturi
雜交	hibridni
雜交	hybrid
錒	aktinij
鬣狗	hijena
獵豹	gepard
獵豹	leoparda
獵豹	leopard
黏液	slime
棧	steka
苦難	patnja
苦難	stradanja
苦難	patnje
苦難	pate
苦難	muke
苦難	pati
苦難	bijede
鉛筆	olovka
繼任者	nasljednik
繼任者	nasljednika
繼任者	nasljednica
監護	staranje
監護	pritvoru
行賄	mita
資產階級	bourgeois
靈性	duhovne
靈性	duhovni
靈性	duhovnih
靈性	duhovno
靈性	duhovnog
靈性	duhovnu
霍亂	kolera
蜜月	medeni
核發	izdavanje
笨重	obiman
月經	menstruacija
幀	kadrova
幀	okvir
管轄權	nadležnosti
管轄權	nadležnost
最大限度	maksimalna
最大限度	maksimalni
最大限度	maksimalne
最大限度	maksimum
最大限度	maksimalno
蘿蔔	mrkva
幻想曲	fantasia
利尿	diuretik
戰史	senshi
麥子	pšenice
盛開	cveta
阿公	gong
引號	citati
引號	citata
績效	nastup
繩索	užeta
喝醉	napije
小腿	listove
小腿	tele
溜冰	klizanje
溜冰	klizanja
主食	staples
系數	koeficijent
系數	coefficients
樓下	dole
衛兵	čuvari
衛兵	garda
特遣隊	kontingent
自治領	vlast
羅盤	kompas
交響樂	symphonic
交響樂	simfonija
木炭	ugalj
木炭	uglja
祭壇	altar
生態學	ekologija
分水嶺	podjele
分水嶺	podijeli
證詞	svjedočenja
證詞	svjedočenje
熟人	poznanicima
熟人	poznanika
鐳射	laser
鐳射	lasera
頭巾	turban
家教	tutor
新穎	novina
冰凍	zamrznuti
跳蚤	buha
濕潤	vlažne
客艙	kabine
客艙	kolibe
貘	tapir
領航員	navigator
停職	obustave
僵持	pat
潛水艇	podmornica
喀斯特	kraške
帳篷	šator
曬	tan
監護人	guardian
監護人	čuvari
皮鞋	shoes
彈射	izbacivanje
軟弱	slabost
軟弱	slabi
軟弱	slaba
軟弱	slab
衰減	propadanja
誘發	izazvali
賞金	nagrada
橡木	hrast
遞減	smanjuje
遞減	padu
飛利浦	philips
脊柱	kičme
亞丁	aden
內臟	gut
務農	poljoprivreda
心境	raspoloženje
有福	blagoslovljen
有福	odabrani
船體	hull
洩露	procurio
唾液	pljuvačka
樹葉	polazi
樹葉	ostavlja
樹葉	lišće
獎賞	nagrada
獎賞	nagrada
獎賞	nagrade
稻草人	scarecrow
袖珍	džepu
袖珍	džepa
煮熟	kuhano
浮力	potisak
比比	bibi
猜猜	pogodi
猜猜	guess
阿叔	amidže
阿叔	ujka
阿叔	amidža
臼齒	molarni
燒傷	burns
燒傷	opekotine
燒傷	burn
醜陋	ružan
果糖	fruktoza
徵兵	regrutaciju
鎢	volfram
鉗	kliješta
毒物	otrov
相簿	album
相簿	albuma
農耕	poljoprivreda
旅店	prenoćište
牧羊人	ovčar
西奈	sinaju
困苦	teškoće
懺悔	priznanja
懺悔	priznanje
濕度	vlage
濕度	vlažnost
不可逆	nepovratna
不可逆	nepovratno
偵訊	ispitivanja
面罩	maska
面罩	maske
面罩	maski
走道	prolaza
迷戀	opsesivno
迷戀	obsessed
賭城	vegas
宏都拉斯	honduras
口香糖	gum
准予	dalo
准予	dat
問候	pozdrav
油輪	tanker
繩子	užeta
山崩	klizište
北極星	polaris
牢房	ćelija
孿生	blizanac
自尊	ponos
強暴	silovanje
適度	umjerene
適度	umjereno
適度	skroman
飾品	ukrasi
間隙	hijatalna
間隙	jaz
克什米爾	kašmir
喀布爾	kabul
警棍	baton
長輩	stariji
防毒	antivirus
鍺	germanij
宜家	ikea
銥	iridij
投機	špekulacije
投機	špekulacija
梯子	stepenica
梯子	ljestvici
填滿	napuni
西洋棋	šah
持續性	kontinuitetu
持續性	kontinuitet
觸及	dostići
觸及	dotakao
音調	ton
拳頭	šake
拳頭	pesnica
學人	učenjaka
學人	učenjak
渴	žedan
務實	pragmatičan
紡織品	tekstil
紡織品	tekstil
紡織品	tekstila
催化劑	katalizator
軸心	osi
燈泡	lukovica
小巷	aleja
豆豆	grah
促銷	promocije
促銷	promo
促銷	promocija
狐猴	lemuri
口罩	maska
口罩	maske
口罩	maski
囚徒	zatvorenik
囚徒	zarobljenike
囚徒	zatvorenici
空虛	praznine
俗語	slang
軍裝	ujednačen
餓	gladi
餓	gladan
銣	rubidij
加彭	gabona
原件	originalni
原件	originalna
原件	prvobitni
原件	originalne
原件	original
恆河	ganges
萬象	vientiane
載體	vektor
載體	nosača
載體	nosač
正教	pravoslavna
正教	pravoslavni
專利權	patent
專利權	patenti
專利權	patents
力氣	snage
力氣	snaga
變壓器	transformator
變壓器	transformatora
奈緒	nao
新生兒	novorođeni
新生兒	novorođenih
新生兒	novorođenčadi
汽船	parobrod
笛子	flauta
鬧劇	farsu
甜菜	repa
蟋蟀	kriket
斧頭	sjekira
撲克牌	poker
暴風雪	blizzard
排練	proba
賴比瑞亞	liberija
騙局	prevara
蠟燭	svijeće
約談	intervju
約談	intervjue
燭	svijeće
蛻變	metamorfoza
常綠	evergreen
茄子	patlidžan
肌膚	koža
銀杏	ginkgo
化學品	hemijska
化學品	hemikalija
化學品	hemijsko
化學品	hemijski
化學品	hemikalije
越獄	bijeg
越獄	pobjegne
讓渡	otuđenosti
磷脂	lipid
硫化物	sulfida
硫化物	sulfid
協約	pakt
協約	compact
充公	oduzimanje
充公	oduzimanje
農藥	pesticidi
農藥	pesticidi
種姓	kasta
二重唱	duet
月桂	laurel
玉蘭	magnolia
顏料	pigmenata
顏料	pigment
漸進	postepenu
漸進	postepenom
漸進	postepene
漸進	postepeno
漸進	progresivni
武士道	bushido
稻草	straw
華埠	kineskoj
賽跑	trka
賽跑	rasa
類固醇	steroid
類固醇	steroidi
褲子	pantalone
褲子	pantalone
褲子	hlače
槓桿	poluga
受苦	patnja
受苦	stradanja
受苦	patnje
受苦	pate
受苦	muke
受苦	pati
受苦	pati
受苦	pate
拍子	tempo
裁減	smanjenja
裁減	smanjenju
裁減	smanjenje
詩選	antologija
電影劇本	scenarij
虛偽	licemjerje
紋身	tetovaža
錢包	novčanik
油墨	ink
獨木舟	kanu
野兔	hare
野兔	zec
拖船	tug
高血壓	hipertenzija
報價	citat
報價	navodom
報價	citati
報價	citata
微觀	mikro
痣	mol
豁免權	imunitet
饅頭	bun
冥想	meditacije
心碎	heartbreak
毒液	otrova
毒液	otrov
雞肉	kokoška
絕緣	izolaciju
左近	sakon
水銀	merkur
暴民	mafijaškog
艙門	otvora
扶養	zavisnosti
扶養	zavisnost
壁虎	gecko
精神分裂症	shizofrenija
供暖	zagrijava
隱含	implicira
隱含	implicitni
證明書	potvrde
朝覲	hadždž
田鼠	vole
灌輸	indoktrinacija
大腸桿菌	coli
謎題	nedoumica
偶遇	susret
恥辱	srama
剃刀	britva
隔絕	izolacija
隔絕	izolaciju
隔絕	izolacije
馬賽克	mozaik
搖籃	cradle
降落傘	padobran
健身房	gym
病菌	mikrobe
病菌	germ
誤用	zloupotreba
長矛	lens
長矛	koplje
長矛	koplja
長矛	koplje
詔令	dahir
中央集權	centralizovana
外孫	unuk
答辯	krivici
軍服	ujednačen
痘	pox
標槍	koplja
角膜	rožnjače
總括	omnibus
基數	baza
妒忌	ljubomoran
截肢	amputacija
欺詐	prevaru
欺詐	prevare
欺詐	prevara
欺詐	prijevara
欺詐	prijevara
互惠	reciprociteta
鞠躬	sedžde
鞠躬	luk
煉油廠	rafinerija
煉油廠	rafinerija
渡島	oshima
複雜性	kompleksnosti
複雜性	kompleksnosti
連續性	kontinuitetu
連續性	kontinuitet
外向	odlazeći
寬恕	oprost
甜食	sweets
仇人	neprijateljima
仇人	neprijatelji
仇人	neprijatelja
百萬富翁	milionera
百萬富翁	milioner
百萬富翁	milionera
對角線	diagonal
絕種	izumiranje
毀滅性	razornog
毀滅性	destruktivne
小寫	lowercase
杯子	pehari
杯子	kup
針灸	akupunktura
謎團	misterija
喀土穆	kartum
麻痹	paralizu
防火牆	firewall
哭了	plače
停機	gašenje
礦山	rudniku
礦山	moje
礦山	rudnik
奶牛	krava
奶牛	krava
鈽	plutonij
冰雹	hail
觸碰	dodir
羞	srama
女傭	služavka
捆綁	vezane
捆綁	vezao
鴕鳥	noj
爬蟲類	gmizavaca
同義詞	sinonim
同義詞	synonyms
同義詞	synonym
不忠	kufr
蝗蟲	locust
綿羊	ovca
綿羊	ovce
下線	offline
俚語	slang
套餐	combo
灰燼	pepeo
灰燼	pepeo
灰燼	ash
乳酪	sir
蠍子	škorpija
識字	pismenost
燒錄	burn
擊穿	slom
康乃馨	karanfila
財寶	bogatstva
財寶	blaga
膽固醇	holesterol
態勢	držanje
軸線	osi
火把	baklja
海洛因	heroin
遙控器	udaljeni
遙控器	udaljene
花束	bouquet
飢荒	glad
人道主義	humanitarnih
人道主義	humanitarnu
人道主義	humanitarni
人道主義	humanitarna
人道主義	humanitarnog
人道主義	humanizam
父母親	roditelji
水電	hidroelektrane
水電	hidroelektrana
骨牌	domino
捷徑	prečica
捷徑	prečice
聖像	icons
聖像	ikone
未解決	neriješeni
氰化物	cijanid
達陣	polaganje
庫倫	cullen
滲入	infiltracija
雪人	yeti
共犯	saučesnik
接頭	connector
最後通牒	ultimatum
海溝	hendeku
億萬	milijarde
億萬	milijardi
可用性	raspoloživost
標點	punctuation
寂靜	tišina
柔性	fleksibilan
胰腺	pankreasa
表象	pojavljivanja
靴子	but
靴子	boots
某處	negdje
最糟糕	najgori
最糟糕	najgore
疤痕	ožiljaka
族長	patrijarh
族長	patrijarha
毒藥	otrov
邊際	marginal
銅礦	bakar
說唱	rep
維他命	vitamini
維他命	vitamini
拜倫	byron
錯覺	iluzija
錯覺	iluziju
咨詢	savjetovanje
咨詢	konsalting
狂犬病	bjesnilo
盛會	gala
愛國主義	patriotska
愛國主義	patriotizam
閃光燈	flash
蟒蛇	python
引證	citati
房租	najma
房租	rent
傷痛	bol
協理	saradnik
投影機	projektor
戰利品	trophy
戰利品	trofej
戰利品	nagradni
石棺	sarkofag
摩擦力	trenje
發熱	groznica
菠蘿	ananas
肱骨	humerus
癲癇	epilepsija
閃電俠	flash
監視器	monitor
監視器	monitora
監視器	monitoru
監視器	posmatrači
監視器	posmatrača
義大利文	italijanski
光譜儀	spectrometer
減半	halve
匈牙利語	mađarski
肺結核	tuberkuloze
牧人	herder
手杖	cane
襯衫	dres
鶚	osprey
水獺	otter
臭名昭著	zloglasni
地幔	omotač
冥府	hada
冥府	had
分銷	distribuciji
分銷	distribucija
分銷	distribuciju
補救	remedy
禁食	post
賭注	opklada
賭注	ulog
賭注	opkladu
叛國	izdaju
刺蝟	jež
阿拉法特	arafat
屈辱	poniženja
蕃茄	paradajz
蕃茄	paradajz
驅逐出境	protjerivanje
驅逐出境	izbacivanja
驅逐出境	deportacije
驅逐出境	deportaciju
碳化	carbide
鋇	barij
彩排	proba
農莊	farmi
農莊	farme
水泵	pumpa
水泵	pumpe
敏感性	osjetljivih
敏感性	osjetljiv
敏感性	osjetljivost
正派	pristojan
人脈	veze
龍舌蘭	tekila
環保局	azo
環保局	epa
實用性	komunalne
火石	kremen
磁帶	traka
刀子	nož
胰島素	inzulin
陶藝	grnčarija
試試	pokušaj
試試	try
揚聲器	predsjedavajući
揚聲器	predsjedavajućeg
斜體字	italics
謀殺罪	ubistvo
嫁妝	miraz
狂歡	orgije
食鹽	so
花邊	lacy
紅心	srca
紅心	srcima
違約	default
違約	uobičajeni
違約	uobičajena
違約	proboj
違約	kršenje
禁運	embargo
統計數字	statistika
曲霉	aspergillus
委婉	eufemizam
海龜	kornjača
關節炎	artritis
天數	dana
敏感度	osjetljivih
敏感度	osjetljiv
敏感度	osjetljivost
嚮導	vodiča
嚮導	upućuje
嚮導	vodič
勞力	porođaj
口供	priznanja
磚塊	cigli
磚塊	cigla
乞求	beg
快照	presjek
礦物質	minerali
節拍	pobijedio
節拍	pobedi
信條	vjere
信條	credo
松樹	bor
松樹	pine
音律	temperament
寬敞	prostrane
拼字	urok
誘餌	mamaca
透析	dijaliza
脛骨	tibia
郵差	poštar
焰火	vatrometa
海流	strujanja
自發性	spontano
屠夫	butcher
氣管	dušnik
界碑	stubovi
有機物	organskim
舔	lick
打動	impress
紡織業	tekstil
紡織業	tekstila
住址	adresa
胸腺	timus
異見	disident
鎖鏈	lanaca
鎖鏈	lancima
離境	odlazak
反復	opetovano
雜質	nečistoća
牛油	tirić
牛油	putera
打掃	čišćenje
磨損	nosio
超額	višak
凝聚力	koheziju
凝聚力	kohezije
溝渠	jarak
嬉皮	hipi
最優	optimalna
順時針	kazaljke
拳擊手	bokser
拳擊手	bokseri
澎湖群島	penghu
同義	sinonim
電網	mreži
鬼子	šejtani
綁匪	otmičar
異構	izomer
荷爾蒙	hormon
荷爾蒙	hormoni
擁有權	vlasništva
擁有權	vlasništvo
病原體	patogena
病原體	patogeni
病原體	patogen
奔騰	pentium
腱	tetiva
停車位	parking
逆境	nedaće
準時	tačan
逃兵	dezerter
風琴	organ
更近	bliže
更近	bliža
積木	blokovi
數額	iznose
數額	iznosi
數額	količina
數額	iznos
臉頰	obraza
氯仿	hloroform
單邊	jednostrana
單邊	jednostrane
單邊	jednostrano
金絲雀	kanarska
鸛	roda
海膽	ježevi
眉毛	obrva
塗料	dope
羞恥	srama
熱力	toplota
熱力	toplotna
熱力	toplotne
熱力	toplotno
聖餐	crkve
弱者	slabi
弱者	slaba
弱者	slab
麵食	pasta
浮點	float
酸奶	jogurt
血漿	plazma
血漿	plazme
修剪	trim
雜貨	namirnice
雞尾酒	koktel
炭疽	anthrax
鄉親	narode
花蜜	nektar
倒轉	reverse
殺蟲劑	pesticidi
殺蟲劑	insekticid
殺蟲劑	pesticidi
芹菜	celer
柵欄	ograde
柵欄	ograda
抑制劑	inhibitor
激進派	radikali
乾酪	sir
水腫	edem
果醬	jam
沙發	sofa
沙發	couch
黑莓	blackberry
方尖碑	obelisk
水門	watergate
麋鹿	elk
芬芳	mirisni
峽灣	fjord
養護	konzervacijska
養護	održanja
戰壕	hendeku
遊牧	nomadi
漂白	bleach
聖誕老人	santa
鋦	kirij
禿	bjeloglavi
罐子	jar
隱喻	metafora
陽台	terase
陽台	balkonu
盤旋	nivoa
盤旋	kruži
旱災	suša
導管	provodnik
漁夫	ribari
漁夫	ribarsko
鹵	halogen
豆子	grah
對流層	troposfera
敵視	neprijateljstvo
敵視	neprijateljski
敵視	neprijateljskog
無害	bezopasan
襪子	sock
襪子	čarape
凝結	kondenzacija
鬃毛	grive
酒類	alkohol
輪值	rotacija
當量	prinos
麻疹	boginje
鮮血	krv
憐憫	milosti
憐憫	milost
貧血	anemija
偶而	povremeno
誘拐	otmici
誘拐	otmice
小公主	princeza
小公主	princeze
輕量級	lagan
合歡	acacia
米飯	rice
隱私權	privatnost
票券	ulaznice
票券	karte
捕撈	ribolov
雷鳥	thunderbird
家俱	namještaj
冰塊	led
袋子	kesa
袋子	bag
袋子	kesica
隔熱	izolaciju
機智	wit
盜竊	provala
盜竊	krađe
盜竊	krađa
彈跳	bounce
螺栓	bolt
灰塵	prašine
灰塵	prašina
灰塵	prašinu
鱈魚	cod
羊群	jato
最難	najteže
最難	najteži
回音	jeka
性病	std
性病	polnih
香菇	gljiva
蚯蚓	crvi
農奴	kmetovi
餌	mamaca
座右銘	moto
淡褐色	hazel
眨眼	blink
麻木	numb
遺漏	emitujući
伊甸園	eden
四邊形	četverougao
玫瑰花	roses
阿司匹林	aspirin
基調	ton
害蟲	štetočina
害蟲	pest
害蟲	štetočine
害蟲	štetočine
異構體	izomer
抑鬱	depresija
長頸鹿	žirafa
雙倍	dvostruki
雙倍	dupla
雙倍	dvostruko
雙倍	dvostruke
烴	ugljikovodici
粘性	sticky
乳白色	mliječni
駕照	dozvola
駕照	licenca
駕照	dozvolu
駕照	licencu
無可避免	neizbježna
山賊	banditi
納稅	porez
潰瘍	ulkus
來信	pismo
來信	slovo
詩句	ajeti
詩句	ajeta
詩句	stih
釷	torij
肖像畫	portreta
打劫	pljačka
打劫	pljačke
銨	amonij
海員	seaman
修辭	retorike
橫幅	banner
獨白	monolog
朗誦	recitacija
交貨	isporuka
交貨	isporuke
典當	pješak
鎘	kadmij
膠片	film
包包	kesa
包包	bag
包包	kesica
轉角	ugao
觸動	dodir
層層	slojeva
層層	slojevi
豹子	panther
碟片	diska
碟片	disk
碟片	disku
碟片	disc
赤腳	bosa
定額	kvota
定額	kvote
驗收	prihvatanje
帶子	traka
掌聲	aplauzom
食道	jednjak
水療	banja
輸血	transfuziju
冰霜	mraz
托兒所	dječija
童子軍	scout
迷惘	konfuzije
喉部	grkljan
皇陵	mauzolej
緩衝區	tampon
青霉素	penicilin
縫隙	pukotine
反饋	feedback
魷魚	sipa
餵食	dodavajući
一夫多妻	poligamija
守夜	vigil
香爐	kotao
決斷	rješavanjem
決斷	rješavanja
討論會	seminara
討論會	seminaru
討論會	seminar
槍支	puške
槍支	oružje
槍支	guns
槍支	pištolj
憲兵隊	žandarmerija
多瑙	donau
大拇指	palac
推銷員	prodavac
標緻	peugeot
稅款	porezi
稅款	poreze
異教	paganskih
疏離	otuđenosti
凶猛	žestoki
情慾	lust
情慾	erotske
情慾	erotika
爪子	claw
爪子	čeljusti
淚水	suze
磷酸鹽	fosfat
各單位	jedinice
各單位	jedinica
債權	tvrde
債權	tvrdnju
債權	tvrdnje
債權	tvrdi
焦糖	caramel
留用	zadržala
氬	argon
錸	renij
燙	hot
燙	vrelo
窗簾	zavjese
就職典禮	inauguracije
磨擦	trenje
聚乙烯	polietilen
大麥	ječam
初學者	beginners
邀請函	pozive
鬱金香	tulipani
鬱金香	tulipan
手銬	lisice
手銬	lisičine
允諾	obećava
允諾	obećanja
允諾	obećao
門廊	trijem
肝硬化	ciroza
休戰	primirje
粗俗	latina
苦苦	gorki
軸承	imajući
伏特加	vodka
鉬	molibden
鮮花	cvijeća
鮮花	flowers
鮮花	cvijeće
孔洞	rupa
孔洞	rupe
孔洞	rupa
排定	zakazana
敬禮	salute
鴨子	patak
鴨子	patka
芳香族	aromatski
米開朗基羅	michelangelo
瞎子	slijepa
釩	vanadij
畫畫	slikarstvo
畫畫	crtež
葡萄球菌	aureus
幣值	valuta
重復	ponovi
藐視	prkos
抽樣	uzorak
抽樣	uzorka
抽樣	uzorku
煉金術	alhemija
女主人	ljubavnica
原產地	porijekla
原產地	porijeklo
鐳	radij
同質	homogene
同質	homogena
傷亡人數	žrtava
傷亡人數	žrtve
破獲	uhapšen
排演	proba
問卷調查	istraživanje
問卷調查	ispitivanje
抱抱	hug
抱抱	grli
殖民主義	kolonijalizam
論據	argument
摘錄	crpi
摘錄	ekstrakt
摘錄	izvući
性慾	libido
捲軸	reel
省省	pokrajina
跋涉	trek
道義	moralna
道義	moralne
道義	moral
道義	morala
卡路里	kalorija
存貨	berze
存貨	dionica
存貨	deonice
存貨	dionice
刻字	graviranje
喉舌	pisak
凌空	volley
傢俱	namještaj
鹽度	salinitet
蕨類	paprat
獴	mungos
指針	kursor
樣板	templates
滾輪	roller
勤勞	vrijedni
勤勞	vrijednih
盧梭	rousseau
流動性	likvidnosti
流動性	mobilnost
公正性	pravednosti
草草	užurbano
實心	čvrsto
實心	čvrste
卑微	humble
無恥	besramnici
紫藤	glicinija
飲水	voda
垂死	umire
垂死	umiru
法警	izvršitelja
難民營	logor
難民營	camp
難民營	kamp
難民營	kampu
電離層	ionosfera
優先權	prioritet
視網膜	mrežnjača
視網膜	retinal
債權人	povjerioci
異教徒	paganskih
異教徒	pagani
虛幻	nestvarno
倉儲	skladište
順時針方向	kazaljke
蒼白	pale
愧疚	krivice
愧疚	krivicu
暗礁	greben
奴隸制	ropstva
羞愧	srama
外孫女	unuka
童貞	djevičanstvo
驗屍	autopsija
奇觀	čuda
黃銅	bras
愚者	fools
自負	ego
工具箱	toolkit
白楊	poplar
創造力	kreativnost
牧羊犬	ovčar
葉綠素	hlorofil
鐵皮	kalaj
巷子	aleja
地窖	podrumu
雲彩	oblaka
雲彩	oblaci
雲彩	oblacima
雲彩	oblake
告解	priznanje
疝	kila
終端機	terminal
終端機	tečni
印表機	printera
無神論	ateizam
無神論	ateist
對齊	poravnanja
酵母菌	kvasca
燉	dinstanje
地牢	dungeon
檢疫	karantena
母牛	krava
離線	offline
焓	entalpija
議定	složio
議定	složili
果園	smokvama
髒	prljavi
卵泡	folikule
釔	itrij
片語	fraze
採石場	kamenolom
浴缸	kadi
差額	razlika
差額	razlike
差額	razlika
外科手術	hirurgija
皮草	krzno
列支敦斯登	lihtenštajn
女權	feminist
機遇	prilika
機遇	priliku
機遇	prilike
機遇	mogućnosti
衰敗	propadanja
血肉	meso
夢魘	košmar
大力士	herkules
吉普車	džip
抱負	ambicije
抱負	ambicija
鎵	galij
尼古丁	nikotin
噴氣	jet
不明飛行物	nlo
結核	nodule
結核	tuberkuloze
洞察	uvid
氮氣	dušik
日蝕	pomračenje
鑭	lantan
黃瓜	krastavac
鹵素	halogen
佈雷	minirano
佈雷	bray
長褲	pantalone
阿拉巴馬	alabama
鄉紳	squire
雄心勃勃	ambiciozan
雄心勃勃	ambiciozni
絕對值	apsolutni
絕對值	apsolutna
堅果	nut
堅果	nuts
草藥	bilje
草藥	bilja
胸圍	bras
胸圍	bra
貧民窟	geto
貧民窟	slum
壕溝	hendeku
腎上腺素	adrenalin
母后	majka
鉈	talij
花兒	cvijeća
花兒	flowers
花兒	cvijeće
花兒	cvijet
圈地	rodeo
老外	stranac
老外	foreigner
適中	umjerene
記憶力	sjećanje
記憶力	uspomena
記憶力	pamćenje
記憶力	memorija
記憶力	memorije
記憶力	memorijski
扁桃	badem
補助金	subvencije
補助金	subvencija
補助金	grantova
背誦	recitacija
巡邏隊	patrola
巡邏隊	patrolni
病理學	patologija
遊牧民族	nomadi
種植園	plantaža
種植園	plantaže
郵寄	mail
郵寄	mailing
回響	echoes
療傷	liječenje
療傷	ljekovita
訊問	ispitivanja
訊問	ispitivanja
訊問	ispitivanja
訊問	ispitivanje
權杖	skiptar
閥門	zalistak
地堡	bunker
洞察力	uvid
沸騰	ključanja
方框	kutija
方框	kutije
方框	kutija
墨鏡	nijansi
比例尺	skala
書架	police
血友病	hemofilija
陽極	anoda
拉巴特	rabat
味精	msg
橋牌	most
禿頭	bjeloglavi
陰極	katoda
鐘擺	klatno
麥芽	malt
批評家	kritičari
批評家	kritičara
批評家	kritičar
雜草	trava
野火	požari
野火	požara
水桶	kanta
共謀	zavjere
共謀	zavjera
藥理學	farmakologija
抑鬱症	depresija
草圖	skice
草圖	crtež
受益人	nosilac
心包	perikard
渦輪機	turbina
靈活性	fleksibilan
靈活性	fleksibilnost
靈媒	psihičke
孕期	trudnoća
領帶	tie
領帶	kravata
點陣	bitmap
馬甲	vest
鋒利	oštrim
鋒利	oštre
鋒利	oštru
鋒利	oštrog
聲學	acoustic
聲學	akustika
避難所	sklonište
避難所	pješačko
避難所	utočište
疲憊	iscrpljenosti
抗辯	krivici
哀愁	tuga
茶壺	čajnik
傳染性	zarazne
雪球	snowball
洛美	lomé
適應性	adaptivna
適應性	adaptacija
撞車	sudar
撞車	pad
救星	spasilac
耳環	naušnicom
洗滌	pranje
難產	porođaj
細則	pravila
細則	pravilo
裝飾品	ornament
裝飾品	ukrasi
高山族	highlander
買主	kupac
極權主義	totalitarizam
極權主義	totalitarnog
多邊	multilateralni
搖籃曲	lullaby
巫婆	vještica
隱身	nevidljivi
隱身	nevidljivog
隱身	stealth
極權	totalitarnog
肩胛骨	scapula
常備	stoji
常備	stajanje
機油	ulje
藥草	herb
藥草	bilje
藥草	bilja
移民局	imigracija
喪葬	sahrane
喪葬	ukop
喪葬	sahrane
護身符	hamajlije
陪審員	žirija
陪審員	žiri
味覺	okus
味覺	nepca
壞死	nekroza
瑪瑙	agate
瑪瑙	onyx
紅木	rosewood
紅木	redwood
氫化	hidrid
穩步	stalan
穩步	postojan
火種	iskra
穀倉	barn
興奮劑	stimulansi
興奮劑	stimulans
才幹	talenat
稅金	porez
老了	stare
老了	stara
老了	staro
老了	stari
保證金	depozita
保證金	bondu
切口	rez
盆景	bonsai
曝露	izloženost
曝露	izlaganje
鰻魚	eel
選任	izborni
狹隘	uski
狹隘	uske
限額	ograničavaju
限額	ograničenje
限額	kvota
產生器	agregat
產生器	generator
火爐	peć
火爐	peći
火爐	peć
鐵匠	kovač
公雞	cock
公雞	pijetao
請願書	peticiju
傭人	sluga
傭人	služavka
理髮師	barber
肚皮	stomaka
安樂死	eutanazija
失竊	krađe
失竊	krađa
跳動	pobijedivši
跳動	porazivši
金匠	goldsmith
亂倫	incest
序數	ordinal
聚氯乙烯	pvc
公事包	aktovku
毛毯	deka
上癮	ovisnost
無機	neorganskih
無機	neorganska
無機	neorganske
