категорија	categorie
шанса	kans
кадар	cadre
кадар	personeel
внатрешно	inline
внатрешно	intern
внатрешно	inwendig
внатрешно	intern
внатрешно	binnenste
внатрешно	innerlijke
внатрешно	innerlijk
вилает	vilajet
андерсон	anderson
прифатени	geaccepteerde
прифатени	aanvaard
прифатени	aanvaarde
прифатени	geaccepteerd
дупки	holes
дупки	gaten
продукти	producten
продукти	produkten
продукти	boodschappen
корисни	bruikbaar
корисни	nuttig
комитети	commissies
комитети	comités
осамен	eenzaamheid
осамен	eenzame
осамен	eenzaam
продавница	winkel
продавница	winkel
продавница	bewaren
кетрин	kathryn
кетрин	catherine
кетрин	catharina
кетрин	katherine
кетрин	catharina
школи	scholen
облак	wolk
облак	cloud
облак	wolken
порти	gates
порти	poorten
помагаат	assisteren
помагаат	helpen
помагаат	hulp
помагаат	help
помагаат	helpt
икона	icoon
икона	pictogram
уметничко	kunst
уметничко	artistieke
уметничко	artistiek
реченица	zin
реченица	straf
реченица	vonnis
продаде	verkopen
продаде	verkoop
медиум	vaartuig
медиум	medium
медиум	middellange
медиум	middelgrote
медиум	middelgroot
насоки	richtingen
насоки	routebeschrijving
насоки	richtlijnen
изгуби	verliezen
изгуби	verlies
димитриј	dmitri
димитриј	dimitri
димитриј	dmitry
димитриј	dimitrij
димитриј	dmitri
димитриј	dimitri
блокови	blokken
именки	naamwoorden
фернандо	fernando
широки	wide
широки	wijd
широки	breed
широки	breed
широки	brede
покрива	dekt
покрива	covers
покрива	omslagen
покрива	omvat
петти	vijfde
андроник	andronikos
номинации	voordrachten
номинации	nominaties
компонента	bestanddeel
компонента	onderdeel
компонента	component
снег	sneeuw
признава	erkent
признава	onderkent
признава	bekent
фредерик	frederik
фредерик	frédéric
фредерик	frederik
фредерик	frederick
фредерик	frederic
фредерик	frédéric
тестови	proeven
тестови	testen
тестови	tests
глави	hoofden
глави	koppen
глави	kop
судбината	noodlot
судбината	lotsbestemming
судбината	lot
судбината	destiny
судбината	noodlot
судбината	lot
александрија	alexandrië
александрија	alexandria
сава	sava
пумпа	pomp
пумпа	pompen
модерни	trendy
модерни	modern
модерни	moderne
модерни	modieuze
модерни	modieus
селекција	selectie
внатрешен	intern
внатрешен	inwendig
внатрешен	binnenste
внатрешен	innerlijke
внатрешен	innerlijk
понуди	aangeboden
понуди	aanbiedingen
понуди	biedt
понуди	aanbod
понуди	bieden
понуди	aanbieden
понуди	aanbieding
потер	potter
номинација	voordracht
номинација	nominatie
номинација	nomineren
изучување	studeer
изучување	studeren
изучување	studie
изучување	bestuderen
бар	bar
предавање	overgeven
предавање	overgave
предавање	verwijzing
стојат	stand
седишта	seat
седишта	zitplaats
седишта	stoel
седишта	zetel
седишта	zetels
седишта	stoelen
седишта	zitplaatsen
истражувач	onderzoeker
истражувач	verkenner
истражувач	explorer
истражувач	ontdekker
истражувач	ontdekkingsreiziger
истражувач	onderzoeker
трети	derde
трети	third
дејствија	acties
позитивно	positief
позитивно	positieve
крстот	oversteken
крстот	kruis
крстот	cross
подобра	better
подобра	beter
земјотресот	beving
спроведува	uitvoert
доделени	toegewezen
доделени	uitbetaalde
доделени	uitbetaald
доделени	uitgekeerd
доделени	toegewezen
судири	botsingen
додаде	toegevoegd
додаде	toegevoegde
лоша	slechte
лоша	bad
лоша	slecht
малта	malta
влади	overheden
влади	regeringen
насочени	geregisseerd
насочени	gerichte
насочени	regisseerde
џин	jin
џин	jenever
џин	gin
џин	jean
џин	gene
џин	gen
џин	giant
џин	reus
џин	reuze
рендсбург	rendsburg
ватикан	vaticaanse
ватикан	vaticaan
плаќање	betaling
евертон	everton
изведувач	aannemer
изведувач	kunstenares
изведувач	artiest
изведувач	kunstenaar
изведувач	artist
хамилтон	hamilton
порто	porto
фондација	stichting
фондација	fundering
планинска	berg
планинска	bergachtige
говорници	speakers
говорници	sprekers
говорници	luidsprekers
оксфорд	oxford
обидуваат	proberen
синдром	syndroom
надлежност	rechtsgebied
надлежност	jurisdictie
надлежност	bevoegdheid
феникс	feniks
феникс	phoenix
франк	frank
франк	franc
африкански	afrikaanse
африкански	afrikaans
вил	will
вил	zal
вил	zullen
вил	wil
туристичка	toerist
обновена	herbouwd
состанок	ontmoeting
состанок	vergadering
состанок	meeting
состанок	bijeenkomst
состанок	vergaderen
учители	onderwijzers
учители	leraren
учители	docenten
учители	leerkrachten
учители	leraars
одново	alweer
одново	opnieuw
одново	nogmaals
традиционална	traditioneel
традиционална	traditionele
кодови	codes
кодови	gedragscodes
роднини	nichtjes
роднини	nichten
роднини	neven
роднини	verwanten
роднини	familieleden
логото	logo
почва	bodem
почва	grond
вашиот	je
вашиот	uw
вашиот	jouw
судски	justitiële
стока	goederen
стока	handelswaar
стока	grondstof
стока	runderen
стока	vee
стока	rundvee
стока	handelswaar
стока	koopwaar
жива	levend
непријатели	vijanden
девојки	meiden
девојки	meisjes
девојки	girls
оркестар	orkest
оркестар	orchestra
нето	net
нето	netto
сретнал	ondervonden
сретнал	tegengekomen
информатика	informatica
информатика	informatica
тврдини	versterkingen
тврдини	forten
земјотрес	aardbeving
операцијата	operation
операцијата	bewerking
операцијата	operatie
операцијата	exploitatie
камбоџа	cambodjaanse
камбоџа	cambodja
намерно	opzettelijk
намерно	bewust
намерно	expres
намерно	doelbewust
намерно	opzettelijk
намерно	opzettelijke
намерно	expres
намерно	opzettelijk
пауза	break
пауза	pauze
пауза	breken
пауза	pauzeren
пауза	pauze
пенсилванија	pennsylvania
обем	volume
патријархот	patriarch
џенова	genua
воведе	introduceerde
воведе	ingevoerd
воведе	geïntroduceerd
воведе	introduceren
смени	verschuivingen
смени	ploegen
смени	schakelaar
смени	switch
смени	wisselen
смени	wissel
смени	omschakelen
смени	veranderen
смени	wijziging
смени	wijzigen
смени	verandering
смени	veranderingen
дополнителна	bijkomend
дополнителна	bijkomende
дополнителна	aanvullend
дополнителна	aanvullende
дополнителна	extra
птоломеј	ptolemaeus
електричен	elektrische
електричен	electrische
електричен	elektrisch
десниот	stuurboord
јата	koppels
јата	clusters
напон	spanning
напон	voltage
издадено	afgegeven
издадено	uitgegeven
ширењето	spread
ширењето	verspreiding
ширењето	verspreid
ширењето	verspreiden
кредит	krediet
кредит	credit
факт	feit
симболизира	symboliseert
симболизира	symboliseert
вкупен	totaal
ропство	slavernij
ропство	slavernij
ропство	bondage
тебе	jij
тебе	jou
бутан	bhutan
маркс	marx
маркс	marken
маркс	merktekens
расел	russell
полу	semi
приврзаници	voorstanders
приврзаници	supporters
приврзаници	aanhangers
пченица	tarwe
водачи	leiders
заинтересирани	geïnteresseerd
заинтересирани	interesse
етнографија	etnografie
излез	uitvoer
излез	output
излез	exit
излез	uitgang
етиопија	ethiopië
леонардо	leonardo
агенции	agentschappen
агенции	bureaus
родригез	rodriguez
родригез	rodríguez
генерации	generaties
територијална	territoriale
територијална	territoriaal
забрането	verboden
забрането	verboden
забрането	verbannen
забрането	verboden
клуч	key
клуч	sleutel
клуч	toets
вистина	waar
вистина	true
вистина	klopt
автопатот	interstate
коментар	reactie
коментар	comment
коментар	opmerking
коментар	commentaar
убива	doodt
канцеларија	bureau
канцеларија	kantoor
либија	libië
шпанска	spaanse
шпанска	spaans
пиење	drinken
пораката	bericht
пораката	boodschap
пораката	berichtje
потрошувачка	verbruik
потрошувачка	consumptie
сино	blue
сино	blauw
сино	blauwe
населен	bewoond
населен	bewoonde
јаглен	steenkool
јаглен	kolen
јаглен	kool
јаглен	houtskool
правопис	spelling
резиденција	verblijfplaats
резиденција	residentie
резиденција	woonplaats
вина	schuldgevoel
вина	schuldgevoelens
вина	schuld
вина	wijn
вина	wijnen
значителен	substantiële
значителен	substantieel
значителен	aanzienlijk
значителен	aanzienlijke
значителен	significant
значителен	aanzienlijk
значителен	aanzienlijke
бах	bach
форум	forum
класици	klassiekers
едноставен	eenvoudige
едноставен	simpel
едноставен	eenvoudig
највисоко	hoogst
највисоко	hoogste
непознати	vreemden
непознати	vreemdelingen
непознати	onbekende
непознати	onbekend
реформа	hervorming
реформа	hervormen
реформа	hervormingen
реформа	hervorming
реформа	hervormen
наводи	beschuldigingen
наводи	aantijgingen
наводи	beweringen
наводи	bewering
наводи	beschuldiging
службен	ambtenaar
службен	officiële
службен	officieel
уредувања	bewerkingen
дортмунд	dortmund
методот	methode
одлична	groot
одлична	geweldig
одлична	fantastisch
одлична	uitstekend
одлична	excellent
одлична	voortreffelijk
одлична	uitmuntend
голман	keeper
голман	doelman
голман	keeper
службеници	klerken
службеници	bedienden
службеници	dienaren
службеници	dienaars
празнина	leegte
празнина	nietig
празнина	leegte
празнина	gap
создадено	gegenereerd
создадено	aangemaakt
создадено	gegenereerde
создадено	aangemaakt
создадено	gecreëerd
создадено	gemaakt
создадено	geschapen
бостон	boston
исламски	islamitische
исламски	islamitisch
кенеди	jfk
кенеди	kennedy
обврзници	obligaties
обврзници	bindingen
фатих	fatih
сабота	zaterdag
адвокат	advocaat
адвокат	advocaat
адвокат	advocate
адвокат	jurist
обврска	verplichting
обврска	verbintenis
обврска	toewijding
обврска	engagement
обврска	betrokkenheid
оддели	afdelingen
оддели	departementen
оддели	compartimenten
купи	kopen
купи	koop
купи	kocht
купи	gekocht
зголемен	toegenomen
зголемен	verhoogd
зголемен	verhoogde
демократски	democratisch
демократски	democratische
демократски	democratisch
балкански	balkan
математичка	wiskundige
математичка	wiskundig
математичка	mathematische
лерин	florina
дефинирани	gedefinieerd
дефинирани	omschreven
дефинирани	gedefinieerde
произведени	produceerde
произведени	geproduceerd
произведени	geproduceerde
деценија	decennium
тајланд	thailand
џерси	trui
џерси	jersey
листи	lijstjes
листи	lijsten
обвинет	aangeklaagd
обвинет	beschuldigde
обвинет	beschuldigd
обвинет	beklaagde
обвинет	gedaagde
обвинет	verweerder
обвинет	verdachte
обвинет	geheven
обвинет	opgeladen
обвинет	geladen
обвинет	aangeklaagd
противници	tegenstanders
противници	tegenstanders
глаголи	werkwoorden
шри	sri
нацистичка	nazi
пријателски	vriendschappelijk
пријателски	vriendelijke
пријателски	vriendelijk
преминот	gangpad
стоки	goederen
стоки	handelswaar
стоки	grondstof
стоки	handelswaar
стоки	koopwaar
холандскиот	nederlandse
холандскиот	nederlands
холандскиот	nederlanders
сиднеј	sydney
јасна	jasna
јасна	clear
јасна	duidelijk
јасна	helder
застанал	gestopt
застанал	stopte
даноци	belasting
даноци	belastingen
претпоставка	vermoeden
претпоставка	veronderstelling
претпоставка	aanname
претпоставка	veronderstelling
корен	root
корен	wortel
божица	godin
задоволство	bevrediging
задоволство	tevredenheid
задоволство	voldoening
задоволство	genoegen
задоволство	plezier
задоволство	genot
избира	kiest
избира	selecteert
избира	kiest
денис	denise
денис	dennis
денис	denis
уништен	vernietigd
уништен	vernietigde
уништен	vernield
уништен	verwoest
уништен	gesloopt
невозможно	onmogelijke
невозможно	onmogelijk
порталот	portal
порталот	poort
порталот	portaal
развие	ontwikkelen
чување	houden
чување	bewaken
непознато	onbekende
непознато	onbekend
лук	luke
лук	knoflook
камп	kamp
програмирање	programmeren
програмирање	programmering
месечина	maanlicht
месечина	maan
месечина	moon
концертот	concert
цареви	keizers
црковни	psalmen
коските	bones
коските	botten
коските	beenderen
ориентација	oriëntatie
ориентација	oriëntering
реалноста	werkelijkheid
реалноста	realiteit
провинции	provincies
обичен	plain
обичен	vlakte
обичен	effen
обичен	gewone
обичен	gemeenschappelijk
обичен	vaak
кока	coke
кока	cokes
кока	cola
кока	coca
осма	achtste
мануел	manuel
економист	econoom
барајќи	veeleisende
барајќи	veeleisend
харвард	harvard
дневно	dagelijkse
дневно	dagelijks
струи	stromingen
струи	stroming
струи	stromen
базел	bazel
базел	basel
цврсто	stevig
цврсто	massief
цврсто	solide
цврсто	vaste
цврсто	krap
цврсто	strakke
цврсто	strak
цврсто	stevig
цврсто	ferm
столбови	pijlers
столбови	zuilen
столбови	pilaren
столбови	kolommen
столбови	zuilen
столбови	pilaren
тронот	troon
словенечки	sloveens
словенечки	sloveense
словенечки	sloveens
словенечки	sloveense
мол	moedervlek
мол	mol
мол	mol
десетина	tientallen
десетина	dozijn
мпц	moc
мпц	mpc
салвадор	salvador
сребрени	zilver
сребрени	zilveren
сребрени	silver
фрум	froome
петков	petkov
огромно	reusachtig
огромно	enorm
огромно	enorme
огромно	gigantisch
огромно	enorm
огромно	enorme
огромно	overweldigende
огромно	overweldigend
окото	oog
окото	eye
лингвистика	taalkunde
надворешен	extern
надворешен	uitwendig
надворешен	externe
испратени	verstuurd
испратени	verzonden
испратени	gestuurd
филаделфија	philly
филаделфија	philadelphia
палеолог	palaiologos
австриски	oostenrijks
австриски	oostenrijkse
натпреваруваат	concurrerende
натпреваруваат	concurreren
годишнината	huwelijksverjaardag
годишнината	jubileum
сама	alone
сама	alleen
ефикасност	efficiency
ефикасност	efficiëntie
ефикасност	doeltreffendheid
ефикасност	doelmatigheid
ефикасност	effectiviteit
ефикасност	doeltreffendheid
ефикасност	werkzaamheid
ефикасност	doelmatigheid
талент	talent
талент	talenten
поема	gedicht
повредени	gewond
повредени	gewonden
повредени	geblesseerd
повредени	gewond
повредени	gewonden
повредени	gewonde
повредени	blessures
повредени	letsel
повредени	verwondingen
повредени	gewonden
повредени	letsels
обвивка	laag
домашна	binnenlands
домашна	binnenland
домашна	huiselijk
домашна	huishoudelijk
домашна	huiswerk
емисии	toont
емисии	shows
овци	schapen
овци	schaap
бистрица	bistrica
еволуција	evolution
еволуција	ontwikkeling
еволуција	evolutie
сараево	sarajevo
зони	zones
носорог	neushoorn
носорог	neushoorn
претпријатие	enterprise
претпријатие	onderneming
уништена	vernietigd
уништена	vernietigde
уништена	vernield
уништена	verwoest
уништена	verwoest
уништена	afgebroken
уништена	gesloopt
уништена	verpest
уништена	geruïneerd
крајбрежје	kustlijn
крајбрежје	kust
заговор	plot
заговор	perceel
заговор	complot
заговор	complot
заговор	samenzwering
чаршија	bazaar
кора	korst
кора	aardkorst
кора	cora
фирма	firma
тигар	tijger
ленти	linten
ленти	bandjes
ленти	tapes
ленти	banden
оливер	oliver
душан	dusan
душан	dušan
екернферде	eckernförde
предаде	verraden
предаде	bedrogen
лудвигслуст	ludwigslust
вилсон	wilson
пара	paren
пара	parra
пара	para
потврдува	bevestigt
возел	gedreven
возел	gereden
материјата	materie
дигитални	digitaal
правна	legaal
правна	wettelijk
правна	wettig
правна	juridische
правна	juridisch
павел	pavel
достапен	beschikbare
достапен	verkrijgbaar
достапен	beschikbaar
густав	gustav
обединети	united
обединети	verenigde
обединети	verenigd
деветта	negende
дрвени	houten
бомба	bom
одмазда	wraak
одмазда	vergelding
одмазда	wraak
одмазда	vergelding
менување	veranderen
менување	veranderende
примен	ontvangen
дијаграм	diagram
православен	orthodoxe
православен	orthodox
интересно	interessante
интересно	interessant
роми	romy
роми	roma
фишер	fisher
фишер	fischer
образовни	leerzaam
образовни	educatief
мекленбуршка	mecklenburgische
конвенција	conventie
конвенција	verdrag
квадратен	vierkante
квадратен	vierkant
квадратен	plein
грофот	telling
грофот	graaf
грофот	tellen
грофот	tel
опишана	beschreven
опишана	beschreef
опишана	omschreven
гордон	gordon
сибир	siberië
геј	homoseksueel
геј	homo
геј	gay
внимателно	zorgvuldig
внимателно	voorzichtig
внимателно	voorzichtig
лас	las
најстарата	oudste
најстарата	oudsten
испитувања	proeven
испитувања	testen
испитувања	tests
испитувања	examens
инфекција	infectie
инфекција	besmetting
инфекција	infecties
ракомет	handbal
валтер	walther
валтер	wouter
валтер	walter
алатка	gereedschap
алатка	hulpprogramma
алатка	tool
алатка	instrument
алатка	hulpmiddel
алатка	werktuig
спор	geschillen
спор	geschil
спор	betwisten
означување	accentuering
означување	accentueren
означување	taggen
оштетување	laesie
оштетување	beschadiging
оштетување	beschadigingen
оштетување	schade
ман	mans
ман	mann
чарли	charlie
комунистичка	communistische
комунистичка	communist
комунистичка	communistisch
знаења	kennis
преземање	overname
изградено	gebouwde
изградено	gebouwd
изградено	gebouwd
изградено	geconstrueerd
агенти	agenten
поразени	verslagen
полн	vol
полн	volledig
полн	full
полн	volledige
полн	volle
про	pro
множина	meervoud
реконструкција	herbouwen
реконструкција	wederopbouw
реконструкција	heropbouw
реконструкција	herbouwen
реконструкција	shuffle
реконструкција	wederopbouw
реконструкција	heropbouw
реконструкција	reconstructie
крим	krim
подалеку	weg
обичните	gewone
криминал	misdrijf
криминал	misdaad
криминал	crime
криминал	criminaliteit
позади	achter
триесет	dertig
триесет	thirty
месецот	maandje
месецот	maand
персонал	personeel
персонал	personeelszaken
персонал	personeel
сексуална	seksuele
сексуална	seksueel
биро	bureau
биро	bureau
биро	desk
способен	capabel
способен	bekwaam
поднесе	indienen
развиено	ontwikkelden
развиено	ontwikkelde
развиено	ontwikkeld
насловен	getiteld
еванс	evans
низок	laag
низок	low
низок	lage
хокеј	ijshockey
хокеј	hockey
испраќа	stuurt
испраќа	verstuurt
прифаќање	accepteren
прифаќање	aanvaarden
прифаќање	acceptatie
прифаќање	aanvaarding
режисери	regisseurs
режисери	directeurs
режисери	bewindvoerders
режисери	directeuren
германците	duitsers
станувајќи	worden
долу	down
долу	omlaag
долу	beneden
пештерата	grot
пештерата	grot
персиски	perzisch
персиски	perzische
повикан	opgeroepen
повикан	ontboden
повикан	geroepen
адаптација	aanpassing
насловена	getiteld
ентони	anthony
ентони	antonius
клучни	cruciale
клучни	cruciaal
адреси	adressen
знаењето	kennis
првобитно	oorspronkelijk
механизми	mechanismen
концентрација	concentratie
пархим	parchim
легенди	legenden
легенди	legendes
темпо	pace
темпо	tempo
темпо	tempo
нога	voet
нога	poot
нога	been
господар	master
господар	meester
закани	dreigingen
закани	bedreiging
закани	dreigementen
закани	bedreigingen
свето	heilige
свето	heilig
свето	holy
свето	heilig
свето	heilige
свето	geheiligd
интеграција	integratie
интеграција	integreren
манастирска	monastieke
италијанци	italianen
швајцарски	zwitserse
швајцарски	zwitsers
еквадор	ecuador
азот	stikstof
саган	sagan
гитари	gitaren
носители	vervoerders
носители	dragers
носители	vliegdekschepen
плаќа	betaalt
плаќа	pays
публицист	publicist
проза	proza
танзанија	tanzania
бројните	talrijk
бројните	talrijke
новинари	journalisten
закажано	gepland
закажано	geplande
закажано	ingepland
закажано	afspraak
закажано	benoeming
закажано	aanstelling
арапите	arabieren
убава	mooi
убава	prachtig
убава	mooie
неопходно	noodzakelijke
неопходно	nodig
неопходно	noodzakelijk
ограничување	beperken
ограничување	limiet
ограничување	limieten
ограничување	beperking
шангај	shanghai
шангај	sjanghai
стакло	glas
стакло	glazen
дарвин	darwin
лев	lev
изведби	prestaties
изведби	optredens
изведби	uitvoeringen
изведби	voorstellingen
отпорот	tegenstand
отпорот	weerstand
отпорот	resistentie
отпорот	verzet
апостоли	gezanten
апостоли	boodschappers
апостоли	apostelen
апостоли	discipelen
подлога	achtergrondinformatie
подлога	achtergrond
нападнат	aangevallen
уништи	verwoesten
уништи	vernietigen
уништи	vernietig
уништи	ruïneren
уништи	verpesten
уништи	ruïne
летови	vlucht
летови	vluchten
принцезата	prinsesje
принцезата	prinses
принцезата	princess
интервенција	interventies
интервенција	tussenkomst
интервенција	interventie
трајковски	trajkovski
љубљана	ljubljana
џеј	jay
метро	metro
метро	metro
гаврил	gabriel
гаврил	gabriël
младост	jeugd
младост	jongeren
дефинирана	gedefinieerd
дефинирана	omschreven
дефинирана	gedefinieerde
означени	gelabeld
означени	gemarkeerde
означени	gemarkeerd
означени	gemerkt
означени	gekenmerkt
леополд	leopold
неуспех	falen
неуспех	mislukken
неуспех	falen
неуспех	mislukkingen
неуспех	mislukking
неуспех	mislukken
неуспех	mislukkeling
мирис	geur
мирис	geur
мирис	reuk
мирис	ruiken
мирис	ruik
мирис	aroma
канадски	canadees
канадски	canadese
проверка	controleren
проверка	check
проверка	controleer
чука	slaat
чука	beats
ќерки	dochters
зазеле	binnenvallen
планети	planeten
животи	leeft
животи	levens
животи	woont
недостатокот	ontbreken
недостатокот	gemis
недостатокот	gebrek
гватемала	guatemala
шеќер	suikers
шеќер	suiker
оперативни	opereren
оперативни	operationele
оперативни	operationeel
мода	kleding
мода	mode
насловната	cover
насловната	dekking
насловната	omslag
насловната	dekken
заклучок	conclusie
сребрен	zilver
сребрен	zilveren
сребрен	silver
сметки	biljetten
сметки	rekeningen
сметки	accounts
сметки	rekeningen
хелсинки	helsinki
драган	dragan
подготовките	preparaten
подготовките	bereidingen
подготовките	voorbereidingen
подготовките	voorbereiding
лисабон	lissabon
патрик	patrick
херои	heroes
херои	helden
доминација	dominantie
доминација	overheersing
доминација	dominantie
доминација	machtspositie
натпреварувачи	deelnemers
натпреварувачи	concurrenten
темно	duister
темно	donker
темно	donkere
темно	vochtige
подели	splitsen
подели	split
подели	verdelen
подели	verdeel
отстрани	verwijder
отстрани	verwijderen
бројки	figuren
бројки	cijfers
бројки	getallen
бројки	nummers
бројки	aantallen
кирилица	cyrillisch
комерцијални	commerciële
комерцијални	commercieel
општества	samenlevingen
марио	mario
резолуција	resolutie
подвид	ondersoort
тајван	taiwan
тајван	taiwanese
пен	penn
пен	pen
астрономија	astronomie
привлече	aangetrokken
привлече	tekenen
привлече	trekken
привлече	trekken
привлече	aantrekken
привлече	drew
печка	kachel
печка	fornuis
печка	oven
наменета	betekende
наменета	bedoeld
наменета	bedoelde
наменета	voorbestemd
буџет	budget
буџет	begroting
нормална	normale
нормална	normaal
баскија	basquiat
додатоци	figuranten
додатоци	toebehoren
додатоци	accessoires
додатоци	supplementen
додатоци	aanvullingen
додатоци	toeslagen
пресметување	bereken
пресметување	berekenen
пресметување	berekenen
копија	kopiëren
копија	kopieer
копија	kopie
доцна	late
доцна	laat
алмерија	almería
боцвана	botswana
платформа	perron
платформа	platform
дневник	tijdschrift
дневник	journal
дневник	dagboek
дневник	dagboek
дневник	logboek
дневник	log
ориз	rijst
бајазит	bayezid
началник	chef
началник	chief
началник	opperhoofd
началник	commissaris
монтреал	montreal
фра	fra
мешање	mengen
мешање	mixen
мешање	vermenging
мешање	menging
мешање	storing
мешање	interferentie
мешање	inmenging
мешање	bemoeien
форд	ford
намалена	verminderde
намалена	verminderd
намалена	verminderde
намалена	verlaagd
намалена	verminderd
намалена	gereduceerd
пречки	horden
пречки	hindernissen
пречки	hindernissen
пречки	belemmeringen
пречки	obstakels
пречки	afleidingen
пречки	afleiding
цртежи	tekeningen
цртежи	kunstwerken
цртежи	illustraties
цртежи	kunstwerk
кат	vloer
кат	verdieping
кат	floor
комерцијален	commerciële
комерцијален	commercieel
дејв	dave
признавање	herkenning
признавање	erkenning
коефициент	coëfficiënt
втори	tweede
удари	blaast
удари	stoten
елен	herten
елен	hert
елен	ellen
забелешка	noot
забелешка	briefje
забелешка	notitie
забелешка	opmerking
умре	gestorven
умре	overleden
умре	stierf
најмала	kleinste
најмала	kleinst
мускулите	spieren
кавказ	kaukasus
организам	organisme
мајстори	meesters
мајстори	masters
мајстори	ambachtslieden
арнолд	arnold
григориј	gregory
механички	mechanisch
механички	mechanisch
механички	mechanische
сара	sarah
сара	sara
баден	baden
откриено	ontdekte
откриено	ontdekt
пресметка	berekening
пресметка	berekenen
пресметка	berekeningen
пресметка	berekenen
предности	voordelen
приштина	pristina
селим	selim
купола	koepel
купола	dome
доделување	toewijzing
доделување	allocatie
јар	yar
последиците	knijpen
последиците	consequenties
последиците	gevolgen
собир	rally
собир	verzamelen
собир	samenkomst
спогодба	verdrag
распадот	breuk
распадот	uiteenvallen
распадот	desintegratie
резерва	reserve
убаво	mooi
убаво	lekker
убаво	fijn
убаво	leuk
убаво	nice
греј	gray
греј	grijze
греј	grijs
греј	grijze
греј	grijs
греј	grey
флора	flora
докаже	bewijzen
лопез	lópez
лопез	lópez
лопез	lopez
верата	faith
верата	geloof
верата	vertrouwen
корпус	corpus
корпус	corps
корпус	korps
монголски	mongoolse
класика	clásica
класика	klassiekers
класика	klassiek
класика	klassieke
класика	klassiek
класика	klassieker
класика	klassieke
класика	classic
извршени	geëngageerde
извршени	begaan
извршени	toegewijd
извршени	vastgelegde
извршени	gepleegd
спиење	slapen
спиење	slapend
спиење	slapen
спиење	slaap
кери	kerry
кери	gary
кери	carrie
кери	keri
експедиција	expeditie
производители	producers
производители	producenten
производители	fabrikanten
негативно	negatieve
негативно	negatief
раси	lachwekkend
раси	rassen
раси	races
прекар	bijnaam
прекар	roepnaam
прекар	nickname
гага	gaga
затвореници	gevangenen
затвореници	nadelen
затвореници	gevangenen
затвореници	gedetineerden
сиромашните	arme
сиромашните	arm
астроном	astronoom
мечки	bears
мечки	beren
количества	hoeveelheden
популарно	populaire
популарно	populair
популарно	populair
кажано	volkstaal
туристи	toeristen
младински	jeugd
младински	jongeren
петровиќ	petrovic
судии	magistraten
судии	rechters
судии	scheidsrechters
слем	slam
хебрејски	hebreeuws
женева	geneve
женева	genève
галија	galliër
галија	gallië
покриени	bestreken
покриени	gedekt
покриени	bedekt
покриени	overdekt
покриени	gedekte
спречува	voorkomt
јупитер	jupiter
прилика	gelegenheid
подем	stijgen
владо	vlado
опашка	staart
опаѓање	achteruitgang
опаѓање	verval
опаѓање	afwijzen
опаѓање	verminderen
опаѓање	afname
опаѓање	daling
опаѓање	vermindering
опаѓање	dalende
опаѓање	teruglopende
опаѓање	afnemende
мит	mit
мит	mythes
мит	mythe
мит	mit
митрополитот	metropolitan
дитмаршен	dithmarschen
табла	tablet
патријарси	patriarchen
пратеници	afgevaardigden
пратеници	parlementsleden
морган	morgan
мачки	katten
нарушувања	verstoring
нарушувања	storingen
нарушувања	ongeregeldheden
нарушувања	verstoringen
истражува	ontdekken
истражува	verkennen
цврста	stevig
цврста	massief
цврста	solide
цврста	vaste
холмс	holmes
бит	bit
бит	beetje
инвестиции	investering
инвестиции	investeringen
инвестиции	investeren
инвестиции	beleggingen
инвестиции	investeringen
инвестиции	investering
потврдено	bevestigd
потврдено	bevestigde
потврдено	geverifieerde
потврдено	gecontroleerd
потврдено	geverifieerd
алабама	alabama
снимена	filmde
снимена	gefilmd
логички	logisch
логички	logischerwijs
логички	logisch
логички	logische
претходни	voorgaande
претходни	vorig
претходни	vorige
претходни	eerdere
дени	danny
теорема	stelling
референдум	referenda
референдум	referendum
тренд	trend
тренд	tendens
специјалист	specialist
специјалист	gespecialiseerd
храброст	moed
историчарите	historici
подготвени	ready
подготвени	gereed
подготвени	klaar
египетски	egyptisch
египетски	egyptische
релативност	relativiteit
релативност	relativiteitstheorie
откритие	ontdekking
откритие	ontdekkingen
откритие	discovery
пола	paula
пола	helft
пола	half
хјустон	houston
топли	warm
топли	warme
доверба	zelfvertrouwen
доверба	vertrouwen
доверба	trust
доверба	vertrouw
доверба	vertrouwen
шумски	woud
шумски	bos
шумски	bossen
бразилски	braziliaanse
бразилски	braziliaans
челик	staal
челик	stalen
интеракција	interactie
интеракција	wisselwerking
интеракција	engagement
интеракција	betrokkenheid
интеракција	verloving
дама	dammen
дама	lady
дама	vrouwe
дама	dame
литературни	literair
литературни	literaire
ниедна	geen
италијанска	italiaanse
италијанска	italiaan
италијанска	italiaans
однапред	voorschot
однапред	oprukken
душа	ziel
душа	soul
лебед	swan
лебед	zwaan
џери	gerry
џери	geri
џери	jerry
џери	mof
ирина	irene
ирина	irina
декларација	aangifte
декларација	declaratie
декларација	verklaring
пласманот	klassement
пласманот	ranglijst
канцелар	bondskanselier
канцелар	kanselier
оперативен	opereren
оперативен	operationele
оперативен	operationeel
индустриска	industrieel
индустриска	industriële
протести	protesten
протести	protest
протести	protesteren
протести	protesten
протести	protest
зевс	zeus
екипите	bemanningen
екипите	ploegen
екипите	crews
парче	stuk
парче	stukje
притоки	zijrivieren
алексеј	alexei
атентатот	moord
атентатот	moordaanslag
телефон	telefoon
телефон	telefoon
експеримент	experiment
експеримент	experimenteren
продолжување	extensie
