το	را
περιμένει	منتظر
περιμένει	منتظریم
νείλου	نیل
κυρίαρχο	غالب
κυρίαρχο	دایملر
περιστασιακά	گهگاه
φυλών	نژادهای
πρόκληση	چالش
λιμάνια	بنادر
ελίζαμπεθ	الیزابت
φυσικούς	فیزیکدانان
ολλανδική	هلندی
ολλανδική	داچ
ολλανδική	هلند
αντιγραφή	تکراری
αντιγραφή	تکثیر
αντιγραφή	کپی
αντιγραφή	رونوشت
κολομβίας	کلمبیایی
κολομβίας	کلمبیا
τάφοι	گورها
τάφοι	قبرها
τάφοι	گورها
τάφοι	گریوز
κόκκινα	رد
κόκκινα	قرمز
κόκκινα	سرخ
χριστόφορος	کریستوفر
γέφυρες	پلها
φιλελεύθερο	لیبرال
φιλελεύθερο	آزادیخواه
ντέρμπι	دربی
ντέρμπι	داربی
αρχηγοί	رهبران
σύνοψη	خلاصۀ
σύνοψη	خلاصه
διαθέσιμη	موجود
υπολείμματα	مانده
παρεκκλήσι	نمازخانه
παρεκκλήσι	چپل
παρεκκλήσι	کلیسای
αεροπλάνο	هواپیمای
αεροπλάνο	هواپیمایی
αεροπλάνο	هواپیما
αεροπλάνο	طیاره
αεροπλάνο	هواپیمای
έρημο	متروک
έρημο	کویر
έρημο	بیابان
έρημο	بیابانی
έρημο	صحرا
έρημο	اعراب
φθάνοντας	رسا
ρίχτερ	ریشتر
εργαζομένων	کارگرها
εργαζομένων	کارگران
συνωμοσία	توطئه
συνωμοσία	دسیسه
αναλυτική	تحلیلی
ισχυρίστηκε	ادعا
στέγη	سقف
στέγη	بام
αυστριακή	اتریش
αυστριακή	اتریشی
τάσης	ولتاژ
επεκταθεί	گسترده
επεκταθεί	گسترده
συνταγματάρχης	سرهنگ
πιθανότητες	احتمال
πιθανότητες	احتمالات
πιθανότητες	احتمال
πιθανότητες	احتمالات
πιθανότητες	امکانات
συνηθισμένο	معمولی
διαδηλωτές	تظاهرکنندگان
διαδηλωτές	معترضین
διαδηλωτές	معترضان
διαδηλωτές	معترضین
διαδηλωτές	معترضان
λέσχη	باشگاه
λέσχη	چماق
λέσχη	کلاب
λέσχη	کلوب
λέσχη	کلوپ
κήπος	باغچه
κήπος	باغ
κήπος	گاردن
κήπος	بهشت
καταδίκη	محکومیت
καταδίκη	راسخ
μάλι	مالی
παλαιστίνης	فلسطین
παλαιστίνης	فلسطینی
εξαφάνιση	انقراض
κριτικοί	منتقدان
κριτικοί	منتقدین
μάρμαρο	مرمر
μάρμαρο	تیله
σύντομος	کوتاه
σύντομος	کوتاهی
σύντομος	خلاصه
σύντομος	مختصر
αζώτου	نیتروژن
μάθησης	یادگیری
κοιμητήριο	قبرستان
κοιμητήριο	گورستان
εμπόδια	موانع
εμπόδια	بامانع
εμπόδια	موانعی
εμπόδια	موانع
ηλεκτρονίων	الکترون
ηλεκτρονίων	الکترونی
αρχικός	آغازی
αρχικός	آغازین
αρχικός	اصیل
αρχικός	اصلی
αρχικός	اوریجینال
αγαπητέ	عزیز
αγαπητέ	جانم
αγαπητέ	عزیزم
βελτιώσεις	اصلاحات
ήπειρος	اپیروس
ήπειρος	قاره
χάρβαρντ	هاروارد
υγρασία	رطوبت
υγρασία	رطوبت
άμεσο	دایرکت
άμεσο	direct
άμεσο	فوری
πακέτο	پک
πακέτο	فشردن
πακέτο	بسته
πακέτο	بستۀ
αυστηρή	اکید
μόνιμος	پایدار
μόνιμος	همیشگی
μόνιμος	دائم
μόνιμος	دائمی
μόνιμος	دایمی
μόνιμος	دایم
δισ	میلیارد
δισ	بیلیون
διόρθωση	اصلاح
βενεζουέλα	ونزوئلا
δοκίμια	انشاء
δοκίμια	مقالات
μάριο	ماریو
πλεονεκτήματα	فواید
πλεονεκτήματα	منافع
πλεονεκτήματα	مزایای
πλεονεκτήματα	مزایا
νομοθετική	قانونگذاری
ραντάρ	راداری
ραντάρ	رادار
αλγερία	الجزایر
κάρλο	کارلو
σαντιάγο	سانتیاگو
παυσανία	پاوسانیاس
καταστατικό	اساسنامه
καταστατικό	احکام
κένεντι	کندی
ερμή	هرمس
χιλιετία	هزاره
τείνουν	گرایش
κινεζική	چینی
απαίτηση	نیازی
απαίτηση	مطالبه
απαίτηση	تقاضا
όμηρος	گروگان
όμηρος	گروگانگیری
όμηρος	هامر
έρωτας	دوست
έρωτας	عشق
έρωτας	عشقی
έρωτας	عاشق
λιοντάρι	شیر
γενετική	ژنتیک
γενετική	ژنتیکی
γενετική	ژنتیک
ενδιαφέροντα	علایق
ενδιαφέροντα	دلبستگی
ενδιαφέροντα	منافع
ενδιαφέροντα	جالب
ενδιαφέροντα	جالبی
ενδιαφέροντα	جالبه
πολλαπλές	چندگانه
πολλαπλές	چندین
ιατρικές	طبی
ιατρικές	medical
ιατρικές	پزشکی
χτύπημα	ترکیدن
επίβλεψη	نظارت
επίβλεψη	سرپرستی
ενορία	قصبه
ενορία	پاریش
ενορία	پریش
ιστού	بافت
ιστού	بافتی
ιστού	بافتهای
γιουβέντους	یوونتوس
γιουβέντους	juventus
παράθυρα	ویندوز
μόνα	مونا
βαρσοβίας	ورشو
πανηγύρι	فر
πανηγύρι	عادلانه
πανηγύρι	منصفانه
πανηγύρι	انصاف
πανηγύρι	منصف
χιλιοστά	میلیمتر
διδάκτωρ	دکترای
χριστίνα	کریستینا
χριστίνα	کریستینا
στρατιώτης	سرباز
στρατιώτης	سربازی
περιεκτικότητα	محتویات
περιεκτικότητα	رضایت
περιεκτικότητα	خرسند
περιεκτικότητα	محتوای
περιεκτικότητα	محتوا
ανάκτηση	ترمیمی
ανάκτηση	ریکاوری
ανάκτηση	بازیابی
ανάκτηση	بهبودی
ανάκτηση	بازیابی
τελ	تل
τελ	tel
διακοπές	مرخصی
διακοπές	تعطیلات
διακοπές	تعطیلات
διακοπές	اعیاد
μοχάμεντ	محمد
μοχάμεντ	محمد
ρώσους	روسها
ψηφίστηκε	رای
ψηφίστηκε	رأی
γεράκι	شاهین
γεράκι	فالکون
γεράκι	هاک
γεράκι	قوش
γεράκι	هاوک
εισόδημα	درآمدی
εισόδημα	درآمد
απαγορεύεται	ممنوعه
απαγορεύεται	ممنوع
απαγορεύεται	حرام
απαγορεύεται	نهی
απαγορεύεται	ممنوع
απαγορεύεται	حرام
έπεισε	قانع
έπεισε	متقاعد
μοναχοί	راهبان
φώτα	چراغها
φώτα	چراغ
εύα	ایوا
εύα	اوا
εύα	اِوا
τζεφ	جف
φεβρουάριος	فوریه
λουξεμβούργο	لوکزامبورگ
αυξανόμενη	رشد
αυξανόμενη	افزایش
αυξανόμενη	افزایشی
διαδρομές	مسیرها
διαδρομές	راههای
διαδρομές	سفرهای
διαδρομές	سفرها
διαδρομές	مسیرهای
διαδρομές	مسیرها
επιδρομή	هجوم
εγκαταλείφθηκε	متروکه
εισιτήρια	بلیط
εισιτήρια	بلیت
ακαδημαϊκή	دانشگاهی
ακαδημαϊκή	آکادمیک
ακαδημαϊκή	تحصیلی
ενοποίηση	یگانگی
ενοποίηση	تحکیم
ενοποίηση	یکپارچگی
ισαάκ	ایزاک
ισαάκ	اسحاق
ισαάκ	اسحق
ισαάκ	آیزاک
βροχή	باران
βροχή	بارانی
βροχή	بارون
λόφος	تپه
λόφος	هیل
φερνάντο	فرناندو
προκριματικό	printer
δώρα	هدایایی
δώρα	هدایا
δώρα	هدایای
δώρα	هدیه
δώρα	هدایای
δώρα	کادو
δώρα	میزند
ομοιότητες	شباهت
σπαθί	شمشیر
χάινριχ	هاینریش
λιβάνου	لبنان
λιβάνου	لبنانی
έντασης	شدت
συναντήσεις	جلسات
ηθικό	روحیه
ηθικό	اخلاقی
ηθικό	اخلاق
επιλέξει	برگزیده
διδακτορική	دکترای
ερζεγοβίνη	هرزگوین
υπεράσπιση	دفاع
υπεράσπιση	دفاعی
υπεράσπιση	دفاع
εγχειρίδιο	دستی
εγχειρίδιο	راهنما
σημείωμα	یادداشت
σημείωμα	نکته
σημείωμα	نوت
οξεία	حاد
εκτελείται	اعدام
φίλη	دوست
φίλη	دوستی
φρούτα	میوه
φρούτα	میوه
μόντρεαλ	مونترال
περιβάλλοντα	محیطهای
ίσο	برابر
ίσο	مساوی
ορατό	نمایان
ορατό	مرئی
γιορτές	تعطیلات
γιορτές	اعیاد
αυτόματο	خودکار
αυτόματο	اتوماتیک
αυτόματο	خودکار
αυτοκράτειρα	شهبانو
ημισφαίριο	نیمکره
εντυπωσιακό	ابهت
εντυπωσιακό	موثر
σερβική	صرب
σερβική	صربی
ειδήσεις	اخبار
ειδήσεις	نیوز
ειδήσεις	خبر
ειδήσεις	خبری
ειδήσεις	اخباری
αργή	آهسته
καυσίμων	سوخت
μανουέλ	مانوئل
αρνητικό	نگاتیو
αρνητικό	منفی
άρμα	ارابه
άρμα	شناور
άρμα	اعشاری
προσαρμογή	وفق
προσαρμογή	سازگاری
προσαρμογή	تنظیم
προσαρμογή	تعدیل
προσαρμογή	اقتباس
προσαρμογή	سازگاری
προσαρμογή	وفق
στερεό	توپر
στερεό	یکدست
στερεό	جامد
κομνηνός	کمنن
περιπέτεια	ماجرای
περιπέτεια	ماجراجویی
μαντόνα	مدونا
ευρωπαίοι	اروپاییها
επέβαλε	تحمیل
ναρκωτικών	دارو
τεράστιες	بزرگی
μαθηματικό	ریاضی
θερμική	گرمایی
θερμική	حرارتی
ιντιάνα	ایندیانا
εγκαίνια	افتتاحیه
εγκαίνια	افتتاحیه
εγκαίνια	افتتاح
διάνυσμα	بردار
συνασπισμό	ائتلاف
τομή	چهارراه
τομή	تقاطع
δημοφιλείς	عامه
δημοφιλείς	محبوبه
δημοφιλείς	محبوب
δημοφιλείς	پرطرفدار
λεία	هموار
λεία	صاف
λεία	نرم
λεία	تاراج
λεία	غنیمت
λεία	درندگان
λεία	طعمه
λεία	شکارش
ενδιάμεσο	میانجی
ενδιάμεσο	واسطه
ενδιάμεσο	میانی
κρατώντας	نگهداشتن
κρατώντας	نگهداری
κατευθύνσεις	جهت
κατευθύνσεις	مسیرها
χαμηλότερο	پایینترین
χαμηλότερο	پایینی
σταδιακή	تدریجی
πολιτιστικά	فرهنگی
πλάγια	کناری
πλάγια	جانبی
πλάγια	italics
πλάγια	کج
επιτάχυνση	شتاب
επιτάχυνση	تسریع
επέτειο	سالگرد
πότερ	پاتر
καλεί	دعوت
καλεί	میخواند
καλεί	بخواند
καλεί	فراخوانی
καταστολή	سرکوبی
καταστολή	سرکوب
καταστολή	سرکوب
οριζόντια	افقی
πελάτες	مشتریان
πελάτες	مشتری
πελάτες	موکلین
δημοσιεύσεις	پستها
δημοσιεύσεις	نشریات
ειδικοί	متخصصین
ειδικοί	متخصصان
ειδικοί	متخصصین
ειδικοί	کارشناسان
αντοχή	قوت
αντοχή	نیرو
αντοχή	قدرت
αντοχή	استحکام
αντοχή	ماندگاری
αντοχή	استقامت
αντοχή	مقاومت
αντοχή	مقاومتی
αντοχή	مخالفان
αντοχή	بنیه
αγόρια	پسران
αγόρια	پسرها
αγόρια	پسرا
επεξεργαστή	پرداز
επεξεργαστή	پردازنده
επεξεργαστή	پردازشگر
σλοβακία	اسلواکی
αλέξιος	آلکسیوس
ιδιωτικά	خلوت
ιδιωτικά	شخصی
ιδιωτικά	سرباز
ιδιωτικά	private
ιδιωτικά	خصوصی
θρίλερ	تریلر
κοινός	رایج
κοινός	معمولی
κοινός	مشترک
θύελλα	استورم
θύελλα	توفان
θύελλα	طوفان
προσκήνιο	پیشزمینه
πορτογαλικά	پرتغال
πορτογαλικά	پرتغالی
πορτογαλικά	پرتقالی
ταϊβάν	تایوان
τιμ	تیم
τιμ	tim
κλείνει	میبندد
θέρμανση	گرما
θέρμανση	حرارت
θέρμανση	گرمای
θέρμανση	گرمایش
μπουένος	بوئنوس
πρόληψη	پیشگیری
θέλοντας	خواستن
άνταμ	ادم
άνταμ	آدم
άνταμ	آدام
νεκρό	مرده
νεκρό	مردن
νεκρό	مُرده
νεκρό	مردگان
πρέβεζα	پروزا
αναθεώρηση	مرور
αναθεώρηση	بازبینی
αναθεώρηση	بازدید
αναθεώρηση	بازبینی
επίτιμος	افتخاری
ανεπάρκεια	نارسائی
σκιά	سایه
σκιά	شادو
σκιά	سایه
εξαγωγή	صادرات
εξαγωγή	صادرات
καθυστέρηση	تأخیر
καθυστέρηση	تاخیر
καθυστέρηση	تأخیری
συνομοσπονδία	کنفدراسیون
αποκάλυψε	فاش
αποκάλυψε	عیان
αποκάλυψε	رونمایی
εκφράζεται	فرمودند
διαφωνίες	مجادله
διαφωνίες	اختلافات
διαφωνίες	اختلافات
επιβατών	مسافرین
επιβατών	مسافر
επιβατών	مسافران
επιβατών	سرنشین
επιβατών	مسافر
αγροτικές	روستایی
συλλογική	اشتراکی
συλλογική	جمعی
προστάτης	سروری
προστάτης	پروستات
προστάτης	حامی
λειψία	لایپزیگ
αντιγόνη	آنتیگونه
κατάστημα	فروشگاه
κατάστημα	خرید
κατάστημα	فروشی
κατάστημα	مغازه
κατάστημα	shop
κατάστημα	فروشگاه
κατάστημα	ذخیره
συντονισμού	هماهنگی
λιβύης	لیبی
λιβύης	لیبی
τσάρος	تزار
νότιος	جنوب
νότιος	جنوبی
μπασίστα	بیسیست
ξένοι	غریبه
χούντα	خونتا
ξεκάθαρα	واضح
ξεκάθαρα	آشکارا
ξεκάθαρα	وضوح
παραγγελία	نظم
παραγγελία	فرمان
παραγγελία	دستور
παραγγελία	سفارش
παραγγελία	ترتیب
αγαθά	کالاهای
αγαθά	کالا
αγαθά	اجناس
αγαθά	کالاها
απειλές	تهدید
απειλές	تهدیدات
απειλές	تهدیدها
απειλές	تهدیدهای
εχθρό	دشمن
εχθρό	دشمنی
περίοδοι	دوران
σκληρά	سخت
σκληρά	دشوار
πόρτες	درها
αυτοβιογραφία	خودزندگینامه
αυτοβιογραφία	زندگینامه
τζέιν	جِین
ούρα	ادرار
πυρηνική	هسته
ανάμνηση	خاطره
ανάμνηση	حافظه
ανάμνηση	حافظۀ
υπολογιστής	رایانه
υπολογιστής	کامپیوتر
δαβίδ	داوید
δαβίδ	داود
δαβίδ	داوود
δαβίδ	دیوید
δαβίδ	david
εγγραφή	ضبط
απέδειξε	اثبات
κινηματογραφικό	سینمایی
σιμόν	سیمون
σιμόν	سایمن
σιμόν	سایمون
άιρες	آیرس
μπουν	عطیه
μπουν	بون
ολυμπία	olympia
ολυμπία	المپیا
εξωτερικός	خارجی
άξονας	محور
άξονας	محور
προφήτης	پیغمبر
προφήτης	پیامبر
προφήτης	پیغمبری
ανώνυμος	ناشناس
ανώνυμος	گمنام
αντιπρόσωπος	نماینده
αντιπρόσωπος	واگذاری
αντιπρόσωπος	نماینده
πεν	پن
πεν	قلم
ζωντανό	زنده
αναγνωρίσει	شناخت
αναγνωρίσει	بشناسید
αναγνωρίσει	میشناسند
αναγνωρίσει	شناسایی
αναγνωρίσει	شناختن
εισαγωγής	واردات
νιγηρία	نیجریه
λούις	لویی
λούις	لوئی
ντουέτο	دونفری
ντουέτο	دوو
βακτήρια	باکتریهای
βακτήρια	باکتری
βακτήρια	باکتریها
επιτροπές	کمیته
διαβάζει	مضمون
πλοκή	رسم
πλοκή	نیرنگ
καρκίνος	سرطانی
καρκίνος	سرطان
μπανγκλαντές	بنگلادش
ονοματολογία	نامگذاری
πρόσφερε	امانت
πιλότος	خلبان
πιλότος	راهبری
σόφια	سوفیا
αμβούργο	هامبورگ
αυτοκρατορικό	امپراطوری
αυτοκρατορικό	سلطنتی
αυτοκρατορικό	امپراتوری
στόχοι	اهداف
στόχοι	اهداف
ψηλότερο	بلندتری
εκτελεστική	اجرایی
κάθριν	کاترین
ισχύς	قوت
ισχύς	نیرو
ισχύς	قدرت
ισχύς	استحکام
ισχύς	اعتبار
ισχύς	قدرت
ισχύς	پاور
ισχύς	توان
ισχύς	power
ισχύς	قدرتش
νομοθετικό	قانونگذاری
υπεύθυνο	مسئول
υπεύθυνο	مسول
υπεύθυνο	مسئولیت
χωρίζει	متمایز
οροπέδιο	فلات
εκδίκηση	انتقام
εκδίκηση	کینه
εκδίκηση	انتقام
οδύσσεια	ادیسه
αποθήκευσης	انبار
αποθήκευσης	ذخیره
ταξιδεύει	سفر
ταξιδεύει	مسافرت
άντριου	اندرو
πράγα	پراگ
μάθημα	درس
μάθημα	درسی
μάθημα	رده
μάθημα	ردۀ
μάθημα	کلاس
μάθημα	طبقاتی
μάθημα	class
μάθημα	کلاسی
χιούστον	هیوستون
χιούστον	هوستون
χιούστον	هاستون
ρητά	صریح
ερασιτεχνικό	آماتور
παράθυρο	پنجره
προτεραιότητα	اولویت
μαδαγασκάρη	ماداگاسکار
εισάγει	درج
γλύπτες	تراشان
γυμνό	عریان
γυμνό	لختی
γυμνό	برهنه
γυμνό	لخت
γυμνό	برهنگی
γυμνό	برهنه
γυμνό	لختی
γυμνό	لخت
ουράνια	آسمانی
δέκατο	دهم
δέκατο	دهمین
δημιουργού	آفریدگار
δημιουργού	سازنده
δημιουργού	آفریننده
δημιουργού	خالق
ορίζοντα	افق
ινδική	سرخپوست
ινδική	هندی
κινηματογράφος	سینما
κινηματογράφος	سینمای
κινηματογράφος	cinema
αδελφές	خواهران
απλός	ساده
πουλί	خروس
πουλί	کیر
πουλί	پرنده
επανειλημμένα	مرتباً
πάγκο	شمارشگر
πάγκο	نیمکت
αγαπημένη	محبوب
αγαπημένη	محبوب
αγαπημένη	دلبند
γιανγκ	یانگ
μορίων	مولکولها
μορίων	مولکول
μορίων	مولکولهای
δωμάτια	اتاقها
δωμάτια	اتاقهای
δωμάτια	اتاق
πύργους	برجهای
πύργους	برجها
πύργους	برج
προστάτη	سروری
προστάτη	پروستات
ζήτηση	مطالبه
ζήτηση	تقاضا
λείπουν	گمشده
προτεινόμενη	پیشنهاد
προτεινόμενη	خواستگاری
προτεινόμενη	پیشنهادی
ιππείς	سواران
κυριαρχεί	غالب
δοκίμιο	مقاله
τοίχους	دیوارها
τοίχους	دیوارهای
τοίχους	دیوار
οδηγοί	رانندگان
μισή	نیم
μισή	نیمی
μισή	نصف
ιδρυτές	بنیانگذاران
ιδρυτές	مؤسسان
σταθερότητα	پایداری
σταθερότητα	ثبات
μίνι	mini
μίνι	مینی
μίνι	مینی
άρχοντα	لرد
άρχοντα	پروردگارا
αυτοκτονία	انتحاری
αυτοκτονία	خودکشی
αυτοκτονία	انتحار
πολυάριθμες	بیشماری
καταλυτική	catalytic
ευαγγέλιο	انجیل
νεότερο	جدیدترین
νεότερο	جدیدتر
βέρμαχτ	ورماخت
διορίζεται	معین
γύρους	ویزیت
φραντσέσκο	فرانچسکو
αιχμαλωσία	دستگیر
αιχμαλωσία	دستگیری
αιχμαλωσία	اسارت
χέπμπορν	هپبورن
περιστατικά	حوادث
υποστηρικτής	یاور
πολιτιστικός	فرهنگی
ικανός	ماهر
ικανός	توانایی
ικανός	لایق
ικανός	قادر
ικανός	توانا
λεωφόρος	بلوار
λεωφόρος	اتوبان
λεωφόρος	بزرگراه
βίο	bio
άπειρο	نامتناهی
άπειρο	بینهایت
άπειρο	نامحدود
άπειρο	بیکران
άπειρο	نامتناهی
άπειρο	بینهایت
λευκός	سپید
λευκός	وایت
λευκός	سفید
παππού	بابابزرگ
παππού	پدربزرگ
παππού	پدربزرگ
αιθιοπία	حبشه
αιθιοπία	اتیوپی
περσία	پرشیا
ξένη	خارجه
ξένη	خارجی
τακτικό	تاکتیکی
κοσμήματα	جواهر
κοσμήματα	جواهرات
κοσμήματα	جواهر
κοσμήματα	جواهرات
κοσμήματα	زیورآلات
κοσμήματα	جواهرات
συντριπτική	فراگیر
δεκτή	وارده
δεκτή	پذیرفت
δεκτή	پذیرفته
στολή	همسفر
στολή	یونیفرم
στολή	یونیفورم
ενισχύσεις	کمکهای
έντυπα	شکلهای
διπλά	دابل
υποστηρίζοντας	بحث
περιορισμένο	محدود
περιορισμένο	ممنوع
μαχητής	رزمنده
μαχητής	جنگنده
μαχητής	مبارز
μαχητής	مبارزان
στου	stu
αποθέματα	انبارها
αποθέματα	سهام
αποθέματα	ارزی
αποθέματα	ذخایر
οξείδωση	اکسیداسیون
αλεξάνδρα	الکساندرا
πεποιθήσεις	محکومیت
πεποιθήσεις	اعتقاداتش
πεποιθήσεις	اعتقادات
πεποιθήσεις	عقاید
πεποιθήσεις	باورهای
όποτε	هروقت
ντάγκλας	داگلاس
άγκυρα	آنکارا
άγκυρα	گویندگی
άγκυρα	لنگر
άγκυρα	بایستد
περιθώριο	حاشیه
σήμανση	معابر
γειτονιά	همسایه
γειτονιά	همسایگی
γειτονιά	محله
γειτονιά	همسایگی
φοιτητής	محصل
φοιτητής	شاگرد
φοιτητής	دانشجو
προσανατολισμό	جهت
άρχοντες	سروران
ουρουγουάη	اروگوئه
περιστέρι	داو
περιστέρι	فاخته
περιστέρι	کبوتر
περιστέρι	کبوتری
περιστέρι	کبوتر
ξένα	خارجه
ξένα	خارجی
φράνκο	فرانکو
βάγκνερ	وگنر
βάγκνερ	واگنر
κάμπο	کابو
κάμπο	کامپو
σαφής	روشن
γκρι	خاکستری
γκρι	گری
γκρι	خاکستری
σέρβος	صرب
σέρβος	صرب
σέρβος	صربی
έβδομη	هفتمین
έβδομη	هفتم
συναισθήματα	احساسات
συναισθήματα	احساسات
συναισθήματα	احساس
συναισθήματα	احساساتی
πράγας	پراگ
φούτμπολ	football
φούτμπολ	فوتبال
πρέσβης	سفیر
πρέσβης	کبیری
ύδρα	هایدرا
σλοβακίας	اسلواکی
διαιτητής	داور
σωτηρία	رستگاری
λάμψη	فلش
λάμψη	flash
λάμψη	فلاش
λάμψη	درخشش
έκτο	ششمین
έκτο	ششم
έκτο	ششمی
σαουδική	عربستان
αϊνστάιν	اینشتین
αϊνστάιν	انیشتین
έκπληξη	غافلگیری
έκπληξη	surprise
έκπληξη	سورپرایز
έκπληξη	سوپرایز
βρέφος	نوزاد
παραμέτρους	پارامتر
παραμέτρους	پارامترهای
κύτταρο	سلول
κύτταρο	یاخته
άστρα	ستارگان
απόγονος	فرزندانی
απόγονος	اولاد
απόγονος	فرزند
απόγονος	زاد
απόγονος	زادگان
απόγονος	نواده
αεροδρόμια	فرودگاههای
αεροδρόμια	فرودگاهها
ξένο	زنون
ξένο	غریبه
ξένο	خارجه
ξένο	خارجی
ιδιοκτήτες	صاحبان
αντρέι	آندری
αντρέι	آندری
γουίλιαμς	ویلیامز
μαγνητικό	مغناطیسی
οργή	عصبانیت
οργή	غضب
οργή	خشم
οργή	غضب
οργή	خشم
συνεντεύξεις	مصاحبه
δωρεά	اهداء
δωρεά	اهدا
δωρεά	عضو
δωρεά	صدقه
αλυσίδες	زنجیرها
αλυσίδες	زنجیری
αλυσίδες	زنجیره
αλυσίδες	زنجیر
αλυσίδες	زنجیرهای
πιστός	باوفا
πιστός	وفادار
πιστός	وفادار
πιστός	مؤمن
πιστός	امین
πιστός	باوفا
πιστός	مؤمن
ασθενή	بیمار
ασθενή	صبور
ασθενή	صبر
ασθενή	استقامت
έξοδος	خروجی
έξοδος	خروج
δούκισσα	دوشس
λόφους	هیلز
κλούμπε	clube
εξοπλισμός	تجهیزات
εξοπλισμός	وسایل
λιγότερα	کمتری
λιγότερα	کمتر
λιγότερα	کمتر
λιγότερα	less
ναυτιλία	کشتیرانی
ράγκμπι	راگبی
υποείδος	زیرگونه
ερωτική	شهوانی
δείκτες	شاخصهای
δείκτες	شاخصهای
χαρτονομίσματα	اسکناس
χαρτονομίσματα	صورتحساب
χαρτονομίσματα	قبض
προδιαγραφές	مشخصات
προδιαγραφές	مشخصاتی
προδιαγραφές	مشخصاتش
φίτζι	فیجی
ρον	ران
ρον	رون
φιλαδέλφεια	فیلی
φιλαδέλφεια	فیلادلفیا
φιλαδέλφεια	فیلادلفیا
πορτ	درگاه
πορτ	بندر
μαδαγασκάρης	ماداگاسکار
μαδαγασκάρης	مالاگاسی
πεποίθηση	اعتقاد
πεποίθηση	محکومیت
πεποίθηση	راسخ
καλωδιακή	کابلی
καλωδιακή	کابل
τζιν	گین
τζιν	ژان
τζιν	ژنها
τζιν	ژن
τζιν	ژنی
ράσελ	راسل
συμβάσεις	قراردادهای
συμβάσεις	قراردادها
συμβάσεις	همایش
αντρέα	آندریا
αντρέα	آندرا
διαζύγιο	طلاق
διαζύγιο	مطلقه
διαζύγιο	طلاق
ταιριάζει	متناسب
ταιριάζει	فیت
ταιριάζει	تناسب
εμπλοκή	تعامل
εμπλοκή	نامزدی
εμπλοκή	گرفتاری
εμπλοκή	درگیری
εμπλοκή	دخالت
παπούα	پاپوآ
πυραμίδα	هرم
πυραμίδα	هرمی
πυραμίδα	اهرام
σρι	سری
φωτογράφος	photographer
φωτογράφος	عکاس
δεξαμενή	کانتینر
δεξαμενή	محتوی
δεξαμενή	مخزن
δεξαμενή	تانک
δεξαμενή	تنک
καιρός	هوای
καιρός	هوا
βόμβα	بمب
μοντέρνα	مدرن
μοντέρνα	امروزی
μοντέρνα	modern
νεολαία	جوانی
νεολαία	جوانان
γκέοργκ	گئورگ
μπους	بوته
μπους	بوش
οντότητα	موجودیت
πλαγιά	شیب
πλαγιά	سراشیبی
νεφέλωμα	سحابی
συνεπάγεται	دلالت
συνεπάγεται	مستلزم
εξαιρέσεις	استثنا
σάρα	ساره
σάρα	sara
σάρα	سرا
ανώτερος	برتر
ανώτερος	مافوق
ανώτερος	ارشد
επικίνδυνη	خطرناکی
επικίνδυνη	خطرناک
υπο	ساب
υπο	فرعی
ανταπόκριση	پاسخگویی
ανταπόκριση	پاسخ
ανταπόκριση	واکنش
αμπντούλ	عبدل
ράμφος	منقار
πολυάριθμα	بیشماری
παράνομη	غیرقانونی
παράνομη	حرام
παράνομη	حرامی
ελσίνκι	هلسینکی
σωλήνα	لوله
σωλήνα	لوله
εσθονία	استونی
τυνησία	تونس
ανακαλύψεις	کشفیات
ανακαλύψεις	اکتشافات
έμπνευση	الهام
ουζμπεκιστάν	ازبکستان
κλιπ	سمتش
κλιπ	کلیپ
κλιπ	گیره
νβα	nba
νβα	انبیای
συμμετρία	تقارن
διοργανώτρια	طراح
εμπόδιο	مانعی
εμπόδιο	مانع
εμφανής	آشکار
εμφανής	ظاهری
υποκριτική	بازیگری
υποκριτική	رفتار
πρωτοπόρος	پیشگام
πρωτοπόρος	پایونیر
πανκ	ولگرد
πανκ	پانک
αυτο	این
σπηλιά	غار
σπηλιά	غاری
μουράτ	مراد
μουράτ	مورات
απεργία	اعتصاب
κεφαλής	هد
κεφαλής	سر
ανεβαίνει	بارگذاری
ανεβαίνει	طلوع
κουβέιτ	کویت
άνεμος	باد
άνεμος	بادی
ζιμπάμπουε	زیمبابوه
ζιμπάμπουε	زیمباوه
επαναστατικό	انقلابی
έμμεσα	غیرمستقیم
πιστοί	باوفا
πιστοί	وفادار
πιστοί	وفادار
πιστοί	مؤمن
πιστοί	امین
πιστοί	باوفا
πόνος	درد
πόνος	دردی
πόνος	درده
πόνος	دردم
ρολόι	کلاک
ρολόι	ساعت
γραφικά	نگاره
γραφικά	graphic
γραφικά	نگارهای
γραφικά	گرافیک
γραφικά	گرافیکی
διάλογο	محاوره
διανομής	توزیع
τεχνολογίες	فناوریهای
κύκλωμα	مدار
κύκλωμα	circuit
εκδότη	ناشر
εκδότη	ویرایشگر
εκδότη	فرستنده
εκδότη	صادرکننده
αναστασία	آناستازیا
μαγνητική	مغناطیسی
δημοτικότητα	محبوبیت
ζωρζ	ژرژ
ελαφρύ	سبک
ελαφρύ	روشنایی
ελαφρύ	نور
ελαφρύ	روشن
ελαφρύ	نوری
πράσινη	سبز
πράσινη	گرین
μπλουζ	بلوز
γιαγιά	مادربزرگ
γιαγιά	مادربزرگ
πτυχές	دیدگاه
ευκολία	سهولت
ευκολία	آسانی
ευκολία	گشایش
ευκολία	ارضای
