から	din
害する	prejudiciu
イヌイット	inuit
寒気	frisoane
寒気	fiori
寒気	fiori
寒気	chill
仁田	nita
エイダ	ada
グランヴィル	granville
アルメリア	almería
ディクス	dix
横向き	peisaj
横向き	peisajului
横向き	peisajul
デコード	decodare
タウ	tau
エクソシスト	exorcist
スタローン	stallone
電解質	electrolitic
不注意	nepăsare
ティエン	tien
プラスティック	plasticul
プラスティック	plastic
花婿	mire
花婿	mirele
カービー	kirby
露伴	rohan
詭弁	sofism
フス	hus
ヴィースバーデン	wiesbaden
動脈瘤	anevrism
ウルスラ	ursula
ヒューバート	hubert
インライン	contextual
ヘッセ	hessa
ヘッセ	hesse
期限切れ	expirat
期限切れ	expirate
櫛田	kushida
パンプローナ	pamplona
潜る	scufundare
ヴィンチェンツォ	vincenzo
デント	dent
表側	front
表側	față
ラグーン	laguna
ラグーン	lagună
余白	margini
余白	marjă
余白	marja
ルーチン	rutină
ルーチン	rutina
アビゲイル	abigail
カタツムリ	melc
カタツムリ	melcul
ビュイック	buick
タワーズ	towers
タワーズ	turnuri
タワーズ	turnurile
メトロポリス	metropolis
コンプレッサー	compresor
トヴェリ	tver
ブレンダ	brenda
トレーダー	comerciant
モントルー	montreux
ケルビン	kelvin
コーパス	corpus
リッツ	ritz
ブリーラム	buriram
いぼ	negi
スリープ	dormi
スリープ	somn
ケール	kale
フォーサイス	forsythe
フォーサイス	forsyth
パトリス	patrice
バーブ	barb
ヒューイ	huey
ソーヤー	sawyer
パラジウム	paladiu
賃貸借	închirierea
賃貸借	închiriere
賃貸借	leasing
賃貸借	închiriere
インフラストラクチャー	infrastructuri
インフラストラクチャー	infrastructură
インフラストラクチャー	infrastructura
ムカデ	miriapod
クリエーター	creatorul
クリエーター	creator
アルフレード	alfredo
フェルガナ	fergana
バド	bud
ノヴァーラ	novara
サマーズ	summers
サマーズ	verile
サマーズ	somers
エイプリル	april
エイプリル	aprilie
征服者	cuceritorul
征服者	cuceritor
オルセン	olsen
絶品	superbe
絶品	superb
ポルタ	porta
略式	informal
略式	informale
ダレス	dulles
イェンス	jens
ゲルト	gert
メシエ	messier
受粉	polenizare
ヨシュア	joshua
リーベ	ribe
消火器	stingător
コンプトン	compton
シェナンドー	shenandoah
カーペンターズ	tâmplari
クライマー	alpinist
ランジェリー	lenjerie
ベーム	böhm
セーター	pulover
テルル	telur
キャスパー	casper
ドップラー	doppler
エスファハーン	isfahan
酪酸	butiric
ペンタゴン	pentagon
ペンタゴン	pentagonul
サルコジ	sarkozy
フェルマー	fermat
フローニンゲン	groningen
ウィジェット	controale
ウィジェット	controale
ウィジェット	widget
エミレーツ	emiratele
レイヴン	corbul
レイヴン	corb
レイヴン	raven
セキュリティー	securitate
セキュリティー	securitatea
セキュリティー	pază
セキュリティー	paza
漸近	asimptotică
コーラン	coran
コーラン	coranul
コーラン	coran
コーラン	coranul
マープル	marple
ブルゴス	burgos
グイド	guido
ジェス	jess
床屋	frizerie
床屋	bărbier
床屋	barber
床屋	frizer
スティーヴンス	stevens
マウリシオ	mauricio
ムスチスラフ	mstislav
世阿弥	zeami
セヴァストポリ	sevastopol
ディジョン	dijon
さまよう	rătăcind
さまよう	rătăcitor
透明度	transparență
透明度	transparența
スイッチング	comutare
ゴーリキー	gorky
フォーマル	formale
フォーマル	formală
フォーマル	formal
古生代	paleozoic
ほうき	mătura
ほうき	mătură
ほうき	matura
超自然	supranatural
超自然	supernatural
超自然	supranaturale
パットナム	putnam
アミーゴ	amigo
受精卵	zigot
ブカ	buka
召使	servitor
召使	slujitor
召使	slugă
召使	servitoare
召使	servitorul
カルタヘナ	cartagena
ソーマ	soma
キャメル	cămilă
ウェルチ	welch
レナート	renato
ライラック	lila
ライラック	liliac
ブロードキャスト	difuzat
ブロードキャスト	transmisie
ブロードキャスト	transmisiune
ブロードキャスト	difuzare
ブロードキャスト	radiodifuziune
アウトソーシング	externalizare
ジゼル	giselle
ジゼル	gisele
メルケル	merkel
ブリッツ	blitz
レイア	leia
土間	doma
デリバティブ	derivate
デリバティブ	derivați
デリバティブ	derivate
デリバティブ	derivat
キャス	cass
メルヴィル	melville
ウロボロス	ouroboros
マルコフ	markov
ギャロップ	galop
カラチ	karachi
ペンキ	vopsele
ペンキ	vopsea
ペンキ	pictează
パウリ	pauli
クロール	crawl
イプスウィッチ	ipswich
アルフィー	alfie
多角形	poligonală
多角形	poligon
多角形	poligoane
サーチライト	searchlight
ドノヴァン	donovan
ブロワ	blois
ニザーム	nizam
マラケシュ	marrakech
マラケシュ	marrakesh
デッサウ	dessau
ルーゴ	lugo
能見	nomi
ゼラチン	gelatină
ボディビル	culturism
アンティグア	antigua
黒鉛	grafit
カルメル	carmel
にんじん	morcovii
にんじん	morcovi
にんじん	morcov
マーシャ	marsha
デュースブルク	duisburg
ソファ	sofa
ソファ	canapea
ソファ	canapele
ソファ	canapeaua
ソファ	canapea
エリオ	elio
タルサ	tulsa
プロクター	procter
ヴァーノン	vernon
深み	adâncimi
ブルーベリー	afine
ブルーベリー	afine
ブルーベリー	coacăze
タペストリー	tapiserie
モンパルナス	montparnasse
作業場	atelier
作業場	atelierul
レーマン	lehmann
チルダ	tilde
デレック	derek
ブラジャー	sutiene
ブラジャー	sutien
ブラジャー	bra
カッシーニ	cassini
メイト	colega
メイト	mate
ポメラニア	pomerania
返金	rambursare
返金	restituirea
返金	restituire
返金	restituiri
ソアレス	soares
ルッカ	lucca
インフィニット	infinit
インフィニット	infinite
インフィニット	infinită
ロキシー	roxy
メドヴェージェフ	medvedev
ベアード	baird
ルチア	lucia
チェゼーナ	cesena
コンパートメント	compartimentul
コンパートメント	compartiment
神経症	nevroză
シェイプ	forme
シェイプ	formă
シェイプ	forma
グリーンピース	greenpeace
マリアーノ	mariano
カポネ	capone
泥炭	turbă
ウイングス	aripile
ウイングス	aripi
ウイングス	aripioare
未経験	neexperimentat
ピノ	pino
ケーン	kane
ファルネーゼ	farnese
メロス	melos
ミニバス	microbuz
チェイサー	chaser
ポピー	poppy
レポ	repo
フレキシブル	flexibile
フレキシブル	flexibilă
フレキシブル	flexibil
昼寝	pna
パンプキン	dovleac
パンプキン	dovlecel
テオドシウス	teodosie
ツバル	tuvalu
マクニール	mcneil
アドリアーノ	adriano
ウッチ	łódź
ロボコップ	robocop
ハノーバー	hanovra
エスプリ	esprit
パパイヤ	papaya
除算	divide
ハタ	hata
ボーム	bohm
船室	cabană
船室	cabină
船室	cabina
船室	cabana
ジェロニモ	geronimo
花瓶	vaze
花瓶	vaza
花瓶	vază
スズメバチ	hornet
無気力	letargie
アディダス	adidas
スモーク	fum
馬具	ham
アルカーイダ	qaeda
明け方	dawn
明け方	zorii
明け方	zori
ミトリダテス	mitridate
ウッドロウ	woodrow
ホバート	hobart
ラマー	lamar
カマキリ	mantis
グティエレス	gutiérrez
グティエレス	gutierrez
フラウ	frau
ハウエル	howell
敗血症	septicemie
コーチング	antrenor
コーチング	antrenorul
アセチレン	acetilenă
フィリス	phyllis
パッカー	packer
ポリエステル	poliester
アネット	annette
クーネオ	cuneo
デバッグ	depanare
デバッグ	depanare
阿闍梨	acharya
ブッチ	butch
アサルト	atac
アサルト	asalt
重罪	infractor
フィンチ	finch
ハピネス	fericirea
ハピネス	fericire
ポズナン	poznan
同封	incintă
同封	incinta
カミング	venind
カミング	vin
ヴァンデ	vander
採石場	carieră
オッフェンバッハ	offenbach
縫製	cusut
縫製	croitorie
裁断	tăiere
レーゲンスブルク	regensburg
マンフレート	manfred
ジークムント	sigmund
ジークムント	siegmund
ヴィッキー	vicky
ポップアップ	popup
キキ	kiki
アスラ	asura
ソドム	sodoma
ディアブロ	diablo
脳炎	encefalită
バルデス	valdez
バルデス	valdés
エンドウ	mazăre
エンドウ	pea
エンドウ	mazăre
ややこしい	confuză
ややこしい	derutant
ややこしい	confuze
ややこしい	confuz
ピラニア	piranha
トゥーン	animat
トゥーン	thun
阿野	ano
列聖	canonizat
レソト	lesotho
テキーラ	tequila
ノイシュタット	neustadt
メルヴィン	melvin
蝋燭	lumânarea
蝋燭	lumânare
蝋燭	lumânările
蝋燭	lumânări
パプア	papua
成都市	chengdu
プラ	phra
プラ	pla
太もも	coapse
太もも	coapsele
太もも	coapsă
太もも	coapsei
太もも	coapsa
ウィーラー	wheeler
マンス	mance
スパゲッティ	spaghetti
スパゲッティ	spaghete
サンプラー	sampler
ヴァーサ	vasa
ヴァーサ	vaasa
ユマ	yuma
ビビ	bibi
ビビ	vivi
マックイーン	mcqueen
バギー	buggy
ミーム	meme
ミーム	meme
キーロフ	kirov
チェイニー	chaney
チェイニー	cheney
ヴィヴァルディ	vivaldi
ムラト	murad
マックスウェル	maxwell
隠者	pustnici
隠者	pustnic
デュボア	dubois
分母	numitor
ルーベ	roubaix
関節炎	artrită
関節炎	artrita
球根	becul
球根	bec
球根	becuri
忍耐	răbdare
忍耐	rabdare
カルフーン	calhoun
ハリネズミ	arici
フェリーニ	fellini
リヴ	liv
リプリー	ripley
カンポス	campos
塩漬け	sărate
塩漬け	sărată
塩漬け	sărat
ルブリン	lublin
パディントン	paddington
ダックス	dax
剥製	umplute
剥製	împăiat
ルーファス	rufus
セウェルス	severus
イジー	jiří
イジー	izzy
ヴィル	ville
ミッテラン	mitterrand
肝硬変	ciroză
ペニス	penis
ペニス	penisul
ペック	peck
ビトリア	vitoria
ラホール	lahore
震央	epicentrul
口紅	ruj
不均衡	dezechilibru
くしゃみ	strănut
くしゃみ	strănut
プーケット	phuket
かかし	sperietoarea
かかし	sperietoare
時給	orar
ブラフ	cacealma
華氏	fahrenheit
ボル	bor
ドーラ	dora
プルースト	proust
ケイコ	keiko
エレバン	erevan
グリーンバーグ	greenberg
ヒルマン	hillman
ショウガ	ghimbir
ショウガ	ginger
ペナント	fanion
一身	isshin
オグデン	ogden
ゲルニカ	guernica
治る	vindeca
治る	vindecă
フエ	hue
ポーチ	veranda
ポーチ	verandă
カテリーナ	caterina
アシュレイ	ashley
半円	semicerc
焦り	nerăbdare
焦り	nerăbdarea
アトス	athos
パリティ	paritate
聴力	audiere
聴力	auz
聴力	audierea
聴力	auzul
ヴィッラ	vilă
ヴィッラ	vila
ヴィッラ	villa
イプシロン	epsilon
アントニア	antonia
組立て	asamblarea
グリセリン	glicerol
リャン	liang
防諜	contraspionaj
漢陽	hanyang
ティエリー	thierry
サーボ	servo
カレラ	carrera
アンドレッティ	andretti
ボルツマン	boltzmann
小包	parcela
小包	colet
小包	parcelă
小包	colete
小包	parcele
ヘイレン	halen
イネス	innes
ヨード	iod
セルバンテス	cervantes
ファクシミリ	fax
ファクシミリ	facsimil
ピム	pim
コンブ	kelp
コンブ	alge
キューピッド	cupidon
ヴァンス	vance
イェーナ	jena
ヨアキム	joachim
マールボロ	marlboro
シムズ	simms
ゴールドバーグ	goldberg
瀋陽市	shenyang
ディノ	dino
重水素	deuteriu
ロアノーク	roanoke
ハルトマン	hartmann
ハルトマン	hartman
博信	hironobu
ディケーター	decatur
タガ	taga
オイスター	scoici
オイスター	stridiile
オイスター	stridii
オイスター	stridie
クズネツォフ	kuznetsov
十戒	poruncile
十戒	porunci
梅毒	sifilis
安静	odihnă
安静	odihna
ユニタリ	unitar
ユニタリ	unitară
アバンギャルド	avantgarde
脳症	encefalopatie
オサスナ	osasuna
上皮細胞	epiteliului
ミハル	michal
ドローイング	desenul
ドローイング	desen
ドローイング	desenez
マスカラ	rimel
ラムゼイ	ramsey
オーエン	owen
マスタード	muștar
マリファナ	marijuana
ルッツ	lutz
ダフネ	daphne
バイス	vicii
バイス	viciul
バイス	moravuri
バイス	viciu
バイス	vice
ギルフォード	guilford
アイロン	fier
アイロン	fierul
鼻炎	rinită
ジェラード	gerrard
ジェラード	gerard
バウティスタ	bautista
ディスカッション	discuții
ディスカッション	discutii
ディスカッション	discuții
ディスカッション	discutie
ディスカッション	discuţie
ディスカッション	discutii
ディスカッション	discuție
ディスカッション	discută
パセリ	pătrunjel
ヘイゼル	hazel
モーテル	vacant
モーテル	motel
モーテル	motelul
デコレーション	decor
デコレーション	decora
デコレーション	decoraţiuni
マミー	mami
マミー	mammy
ゲーマー	gamer
プリシラ	priscilla
鼻孔	nară
エバート	evert
グリーンズボロ	greensboro
バローズ	burrows
ヒトデ	starfish
肉腫	sarcom
ラピュタ	laputa
横断幕	bannere
横断幕	banner
査証	vize
査証	visa
査証	viza
査証	viză
オベリスク	obelisc
クレモナ	cremona
ため息	suspin
冒涜	blasfemie
ウィキソース	wikisource
ラダー	scara
ラダー	scară
雑木林	aika
ストーナー	stoner
ロディ	roddy
ダスティ	dusty
ダスティ	prăfuit
ノルテ	norte
マーストリヒト	maastricht
キツツキ	ciocănitoare
エスプレッソ	espresso
穢れ	impuritate
穢れ	impurități
セルマ	selma
かかと	tocurile
かかと	tocuri
かかと	călcâi
かかと	toc
かかと	tocul
かかと	călcâiul
ガルダ	garuda
ガルダ	garda
胡椒	ardei
胡椒	pepper
胡椒	piper
胡椒	ardei
胡椒	piperul
ヘラート	herat
サフラン	saffron
縫合	cusături
リズ	liz
パッシブ	pasiv
パッシブ	pasivă
パッシブ	pasive
ヴィエンチャン	vientiane
ガーナー	garner
アルメイダ	almeida
スタニスラフ	stanislav
クミ	kumi
ブレッド	paine
ブレッド	pâine
ブレッド	pâinea
アラメダ	alameda
無錫	wuxi
マドラス	madras
オルランド	orlando
直腸	rect
直腸	rectal
スカイラー	schuyler
スカイラー	skyler
重量挙げ	haltere
クリッパー	clipper
リライト	rescrie
リライト	rescriu
ヘリックス	helix
ギザ	giza
ファウラー	fowler
イーライ	eli
シオニズム	sionismul
シャンデリア	candelabru
サンプソン	sampson
ヴァリ	valli
オルティス	ortiz
貯める	acumula
貯める	acumulează
ヤルタ	yalta
トゥーレ	thule
トゥーレ	touré
サイレンス	tăcere
グリシン	glicină
パンチョ	pancho
デニム	denim
プラド	prado
アーデン	arden
ブロッホ	bloch
足袋	tabi
ウォリス	wallis
カサンドラ	cassandra
ヴァレーゼ	varese
ガチョウ	goose
ガチョウ	gâscă
ガチョウ	gâsca
マッチョ	macho
はぁ	huh
ベイブ	babe
新生代	cenozoic
キリバス	kiribati
ギリアム	gilliam
ゾーイ	zoe
ゾーイ	zoey
スキャナ	scaner
スキャナ	scanner
スキャナ	scanere
ずさん	neglijent
グルー	gru
ウーディネ	udine
マリック	malik
デフ	def
ジジ	gigi
十種競技	decatlon
ハマド	hamad
マルティニーク	martinica
ゴミ箱	gunoi
ゴミ箱	gunoiul
モブ	mob
モブ	mafia
アタテュルク	atatürk
トッピング	topping
ネーション	națiune
ネーション	natiune
ネーション	neam
ベルタ	bertha
でたらめ	vrăjeală
スカッシュ	squash
ガンツ	ganz
グレンデール	glendale
ワース	werth
ヒポクラテス	hipocrate
プル	trage
十二指腸	duoden
ペーザロ	pesaro
ティラナ	tirana
屠殺	măcel
屠殺	sacrificare
レオノール	leonor
コンポステーラ	compostela
エセル	ethel
マカロフ	makarov
南寧	nanning
スキナー	skinner
バクトリア	bactria
ジローナ	girona
リボソーム	ribozomal
アングレーム	angoulême
切り分け	sculptură
渦巻き	vârtej
苦味	amărăciunea
苦味	amărăciune
ドレッシング	pansament
ドレッシング	dressing
検査官	inspector
検査官	inspectorul
バンプ	cucui
ボレル	borel
天頂	zenith
シェルブール	cherbourg
ドッド	dodd
ベロニカ	veronica
ベロニカ	veronika
ジャイルズ	giles
報奨	stimulente
ジニー	duh
ジニー	ginny
サイコパス	psihopat
ボーフム	bochum
カプロニ	caproni
バンドン	bandung
キリマンジャロ	kilimanjaro
トースト	toast
アーチー	archie
リブ	liv
リブ	coastele
リブ	coaste
ジャックス	jacks
レント	chiria
レント	chirie
デーヴァ	deva
おなか	burtică
ブラウニング	browning
ツヴァイ	zwei
ジャコ	jaco
ロカルノ	locarno
ジゴロ	gigolo
溶かす	dizolva
溶かす	dizolvă
叫び声	plânge
ドーセット	dorset
縫う	coase
オートメーション	automatizare
アヴェ	ave
プリモ	primo
嚢胞	chist
マカッサル	makassar
ナメクジ	melc
ナメクジ	melci
フィオナ	fiona
タンガニーカ	tanganyika
ビスマス	bismut
スタウト	stout
ウェイター	ospătar
ウェイター	chelner
ヴァンドーム	vendôme
ヒマラヤ山脈	himalaya
トラファルガー	trafalgar
針金	fir
針金	sârmă
針金	sarma
ヘーラクレース	heracle
バジル	vasile
バジル	busuioc
バジル	basil
聖餐	euharistie
事跡	realizari
事跡	realizările
事跡	realizări
キャッチボール	catch
キャッチボール	prinde
キャッチボール	captura
キャッチボール	captură
シンドラー	schindler
ロア	loa
ロア	roa
手綱	frâiele
手綱	frâu
観念論	idealismul
ヌール	nur
ヌール	noor
リーゼ	lise
トリミング	decupare
トリミング	recolta
トリミング	recoltă
トリミング	decupată
深セン	shenzhen
ディテール	detaliu
ディテール	detalii
噛む	musca
サイイド	syed
ランダー	lander
毛糸	fire
オープンカー	decapotabilă
オープンカー	cabrio
エクササイズ	exercițiu
エクササイズ	exercitiu
エクササイズ	exercitarea
マンディ	mandy
ハーラル	harald
ウィッシュ	doresc
タラワ	tarawa
フェルプス	phelps
喜屋武	kyan
瞳孔	elevul
瞳孔	elev
瞳孔	elevi
瞳孔	pupilele
瞳孔	elevii
プロパティ	proprietate
プロパティ	proprietatea
プロパティ	proprietăți
プロパティ	proprietati
無神論	ateismul
無神論	ateu
ヨセミテ	yosemite
インサイダー	insider
ゲタ	geta
アビラ	ávila
ネイル	unghii
ネイル	unghiilor
ネイル	unghie
ネイル	unghii
ネイル	cuie
ネイル	unghiile
形態素	morfem
シルヴィオ	silvio
ウィルコックス	wilcox
アライグマ	raton
残額	rămase
ゴス	goth
ジルベルト	gilberto
ヴァッレ	valle
ウォルターズ	walters
アクティビティ	activitati
アクティビティ	activitățile
アクティビティ	activități
アクティビティ	activitatea
アクティビティ	activitate
曲げる	îndoi
曲げる	bend
曲げる	îndoaie
ステイ	rămâi
ステイ	stai
早熟	precoce
ジェントルマン	gentleman
ジェントルマン	domn
イップ	yip
ブラウス	bluza
ブラウス	bluză
ブラウス	bluze
エミル	emil
ニコシア	nicosia
ヴィシュヌ	vishnu
キンシャサ	kinshasa
エバーグレーズ	glades
アンブローズ	ambrose
全能	atotputernicul
全能	atotputernic
スハルト	suharto
ニンフ	nimfă
フルクトース	fructoză
フェデックス	fedex
ホーナー	horner
アスティ	asti
オセール	auxerre
コショウ	pepper
コショウ	piper
コショウ	ardei
コショウ	piperul
クジャク	păun
ペントハウス	penthouse
カフェテリア	cantină
カフェテリア	cantina
カフェテリア	cantină
カフェテリア	cantina
ペレストロイカ	perestroika
マクナマラ	mcnamara
溶解度	solubilitatea
エリーゼ	elise
スカイウォーカー	skywalker
トパーズ	topaz
ヌル	nul
ヌル	nulă
ディレイ	întârziere
マグワイア	mcguire
マグワイア	maguire
メッシ	messi
クルディスタン	kurdistan
プルタルコス	plutarh
ティーンエイジャー	adolescentă
ティーンエイジャー	adolescenta
ティーンエイジャー	adolescent
ヘイワード	hayward
黄砂	kosa
タンブリン	tamburină
ドミンゲス	domínguez
グレゴール	gregor
ブルームバーグ	bloomberg
キノピオ	broască
スキャナー	scaner
スキャナー	scanner
スコセッシ	scorsese
クラスノヤルスク	krasnoiarsk
エンデバー	endeavour
ピレウス	piraeus
無地	plain
無地	câmpia
無地	câmpie
漏斗	pâlnie
髪形	coafura
髪形	coafură
コンドーム	prezervative
コンドーム	prezervativ
ベガス	vegas
不眠症	insomnie
不眠症	insomnia
砂塵	praful
砂塵	praf
砂塵	nisip
砂塵	sand
砂塵	nisipul
トマーシュ	tomáš
虫歯	cavitatea
虫歯	carii
シュレック	shrek
ボーンマス	bournemouth
ニルソン	nilsson
渇き	sete
渇き	setea
ギデオン	gideon
オウレンセ	ourense
イダルゴ	hidalgo
フォボス	phobos
ビヤ	biya
レイキャヴィーク	reykjavik
デルガド	delgado
ダウニー	downey
ペドロサ	pedrosa
下り坂	coborâre
アクセサリ	accesoriile
アクセサリ	accesorii
ローリン	rollin
涼しい	fain
涼しい	misto
ステートメント	declaratii
ステートメント	declarații
ステートメント	declaratiile
ステートメント	declarație
ステートメント	declarația
ビヨンセ	beyonce
ビヨンセ	beyonce
解凍	decompresie
オニオン	ceapa
オニオン	ceapă
ブレイ	bray
マッシュルーム	ciupercile
マッシュルーム	ciuperci
マッシュルーム	ciupercă
マッシュルーム	ciuperca
マッシュルーム	ciuperci
キャノンボール	ghiulea
ベルルスコーニ	berlusconi
染める	colorant
染める	fumurii
ヒエロニムス	jerome
ジュリ	juli
シミュレート	simula
シミュレート	simulează
ランゲ	lange
密猟	braconaj
密猟	braconieri
やわらかい	moi
やわらかい	moale
家主	proprietar
アンペア	amper
マリカ	marika
すすめる	încurajează
すすめる	încuraja
すすめる	recomandă
すすめる	recomanda
すすめる	recomand
葉っぱ	frunze
葉っぱ	frunzele
葉っぱ	frunza
葉っぱ	frunză
イヤリング	cercel
イヤリング	cercei
イヤリング	cerceii
エキゾチック	exotic
エキゾチック	exotice
エキゾチック	exotică
タラス	taras
二元論	dualism
スウィーニー	sweeney
スーツケース	valize
スーツケース	valiză
スーツケース	valiza
ニューヨーカー	yorker
ゴダード	goddard
献立	dietă
献立	dieta
スモーキー	smokey
シャリ	shari
パピヨン	papillon
インパール	imphal
グウィン	gwynne
ルガー	luger
吐き気	greata
ルビオ	rubio
肉屋	măcelar
プレスコット	prescott
ブリー	brie
デッカー	decker
マッターホルン	matterhorn
ジョサイア	josiah
ケロッグ	kellogg
ポンテベドラ	pontevedra
オランウータン	urangutan
ドルチェ	dolce
ベルトルト	berthold
プリーストリー	priestley
フォンダ	fonda
セーリング	navigatie
異状	nefiresc
ソファー	sofa
ソファー	canapea
マグノリア	magnolia
バンディ	bundy
マイア	maia
パンケーキ	clătite
パンケーキ	clătită
エルドラド	eldorado
アラス	arras
ダルース	duluth
スレイヤー	vânătoare
うねり	umfla
ウルム	ulm
モルタル	mortar
モルタル	mortiere
イボ	neg
イボ	negi
ピクシー	pixie
アイデンティティー	identitate
アイデンティティー	identitatea
杭州市	hangzhou
モデスト	modesto
心電図	ecg
プディング	budincă
アクアリウム	acvariu
コオロギ	crichet
コオロギ	cricket
コオロギ	greieri
入れ墨	tatuajul
入れ墨	tatuaj
入れ墨	tatuajele
入れ墨	tatuaje
仏塔	pagoda
仏塔	pagode
バストーニュ	bastogne
裏通り	alee
裏通り	aleea
ドルフ	dolph
姉川	ane
けん引	remorcare
ラビン	rabin
ノックスビル	knoxville
トート	thoth
サベージ	savage
サベージ	sălbatic
サベージ	salbatic
キャシディ	cassidy
カタロニア	catalonia
エイヴォン	avon
孟子	mencius
ラングーン	rangoon
ギブズ	gibbs
レセプション	primire
レセプション	recepție
レセプション	receptie
ポドゴリツァ	podgorica
アントニヌス	antoninus
冠詞	articolul
冠詞	articol
冠詞	articolele
冠詞	articole
ビュッフェ	bufetul
ビュッフェ	bufet
ホメオパシー	homeopatice
ハーネス	ham
クエーサー	quasar
ヒューマニズム	umanism
ディキンソン	dickinson
播種	plantarea
播種	plantare
播種	plantate
播種	plantat
播種	semănat
ハイエナ	hienă
傷口	rana
傷口	rană
安治	yasuharu
ウェルシュ	welsh
ラーセン	larsen
アオスタ	aosta
吠える	lătrat
ジェルジ	györgy
コノリー	connolly
マーロウ	marlowe
ウェズリー	wesley
ヤロスラヴリ	iaroslavl
ニールス	niels
サンドウィッチ	sandwich
ヘアー	păr
ヘアー	par
ヘアー	parul
ヘアー	părul
エリコ	jericho
滑石	talc
レーヨン	raionului
ヒキガエル	broască
ザクロ	rodie
恩寵	har
恩寵	harul
恩寵	grace
恩寵	grație
キャメロット	camelot
クリスティアーノ	cristiano
コンテキスト	context
コンテキスト	contextul
ポーリング	sondaje
ポーリング	votare
子羊	mielul
子羊	lamb
子羊	miel
保則	yasunori
アポトーシス	apoptoza
プリムス	primus
ペンシル	creion
堆肥	compost
切開	incizie
切開	incizia
ヒスイ	jad
ヒスイ	jade
ベイズ	bayes
泰雄	yasuo
みりん	mirin
オーディエンス	audiență
オーディエンス	audiența
オーディエンス	audiențe
ハミルトニアン	hamiltonian
シガー	trabuc
レガッタ	regatta
タラゴナ	tarragona
ヴィニー	vinnie
ヴィニー	vinny
パーシング	pershing
アンジー	angie
アトミック	atomice
アトミック	atomic
アトミック	atomică
アトミック	atomica
ラグ	cârpă
ラグ	decalaj
ラグ	gal
ラグ	covoare
ラグ	covor
コンディショナー	balsam
バービー	bărbie
バービー	barbie
フォワ	foy
フォワ	foix
アゴラ	agora
アナキズム	anarhist
アナキズム	anarhism
ユーカリ	eucalipt
アグリッパ	agrippa
パコ	paco
蜂の巣	fagure
植芝	ueshiba
ギャラクティカ	galactica
遠回り	ocol
マーカム	markham
ポラロイド	polaroid
タレス	thales
キュレーター	curator
受入れ	acceptarea
受入れ	acceptare
アッシジ	assisi
グラデーション	gradient
ボスコ	bosco
ルガーノ	lugano
無菌	sterile
無菌	steril
無菌	sterilă
安子	anshi
ジェナ	jenna
アザゼル	azazel
キンポウゲ	buttercup
キンポウゲ	floricica
スワジランド	swaziland
ジッダ	jeddah
ゲオルゲ	gheorghe
ラジウム	radiu
ムーサ	moussa
ムーサ	muza
ムーサ	muză
お花	florile
お花	flori
幻滅	deziluzionat
チュメニ	tiumen
ガルボ	garbo
フレモント	fremont
供物	ofrande
供物	oferind
供物	oferirea
供物	ofrandă
供物	ofer
アルガルヴェ	algarve
ハウザー	hauser
コミット	comite
コミット	comit
コミット	comis
コミット	comise
ラドクリフ	radcliffe
アラーム	alarmele
アラーム	alarme
アラーム	alarmă
アラーム	alarma
ジュビリー	jubilee
デンプシー	dempsey
ロムニー	romney
マリオット	marriott
ウェンデル	wendell
エレオノーラ	eleonora
カメリア	camelia
サウル	saul
非鉄	neferoase
ツンドラ	tundră
スラローム	slalom
電磁石	electromagnet
グリン	glynn
コロ	koro
メロドラマ	melodrama
野人	sălbaticii
ジャコブ	jacob
ジャコブ	iacov
ジャコブ	iacob
パンデミック	pandemie
鬼門	kimon
あくび	căscat
マッテオ	matteo
還付	rambursare
還付	restituirea
還付	restituire
オーブリー	aubrey
アレッサンドリア	alessandria
アトキンス	atkins
リンス	balsam
ダリウス	darius
タトラ	tatra
ファスナー	fixare
テート	tate
グスタボ	gustavo
クーリッジ	coolidge
ショウジョウバエ	drosophila
グアラニー	guarani
ドゥーム	doom
ドゥーム	osândă
ジョヴァンナ	giovanna
押韻	rimă
愛撫	mângâie
愛撫	mângâiere
腫れ	umflături
腫れ	umflătură
腫れ	umflarea
腫れ	umflate
腫れ	umflat
腫れ	umflată
ニシキヘビ	python
バティック	batik
インディラ	indira
マルティーニ	martini
シトラス	citrice
汚泥	nămol
諸井	moroi
オリンポス	olimp
オリンポス	olympus
トラッカー	tracker
トラッカー	urmăritor
ピオリア	peoria
アモーレ	amore
滅びる	pieri
オラン	oran
クルーニー	clooney
エスメラルダ	esmeralda
ゴリツィア	gorizia
アンビエント	ambiantă
マドラサ	madrasa
かわいそう	săracul
かわいそう	săraci
かわいそう	saraca
烏龍茶	oolong
チェリャビンスク	celeabinsk
モラトリアム	moratoriu
ダイアグラム	diagrama
ダイアグラム	diagramă
ダイアグラム	diagrame
サピエンス	sapiens
イチジク	smochine
イチジク	fig
ディミトリ	dimitri
非同期	asincrone
クル	kul
ピエタ	pietà
ファンデーション	fundatia
ファンデーション	fundaţia
ファンデーション	fundatie
ファンデーション	fundația
脛骨	tibie
コンセプシオン	concepción
カメハメハ	kamehameha
マーラ	mara
コラ	kora
軽薄	frivol
ヘイグ	haig
メイス	mace
旋盤	strung
ラーション	larsson
ナルヴィク	narvik
アニス	anason
アニス	ennis
ミンク	mink
ダイアー	dyer
ピアーズ	piers
ピアーズ	piloni
マーキー	marquee
マグダレーナ	magdalena
フロリアン	florian
