den	die
huvudsakliga	hoof
huvudsakliga	prinsipaal
kamp	slag
kamp	veldslag
kamp	stryd
kamp	struggle
kamp	sukkel
kamp	combat
kamp	veg
vart	waar
vart	waarheen
lagos	lagos
södermanlands	södermanland
naturligt	natuurlike
utökad	uitgebreide
risk	risk
risk	risiko
ungdom	jeug
detaljer	besonderhede
våld	geweld
påbörjade	aanvang
kraj	kraj
herrgård	mansion
jerusalem	jerusalem
kristus	christ
kristus	christus
relation	betrekking
relation	verwantskap
relation	verhouding
sebastian	sebastian
turkiska	turkse
turkiska	turkish
tammerfors	tampere
edgar	edgar
boys	seuns
ständigt	heeltyd
översättningar	vertalings
upplands	uppland
rikets	reich
sluta	bedank
sluta	sluit
sluta	ophou
arts	kunste
conakry	conakry
skepp	skip
skepp	skeep
skepp	skepe
dottern	dogter
beslöt	besluit
östersjön	baltiese
tros	believed
populärt	gewild
populärt	gewilde
populärt	gewild
populärt	neigings
hävdade	opgeëis
hävdade	geëis
nebraska	nebraska
myndigheter	outoriteit
myndigheter	owerhede
diego	diego
gottfried	gottfried
automatiskt	auto
automatiskt	outomaties
automatiskt	outo
automatiskt	outomatiese
automatiskt	outomaties
mönster	patroon
mönster	ontwerpe
belize	belize
schleswig	sleeswyk
languedoc	languedoc
similis	similis
pará	pará
ärkebiskop	archbishop
breda	breed
breda	broad
breda	wyd
hamnen	hawe
hamnen	hawe
hamnen	port
hamnen	poort
hamnen	harbour
bestämmer	besluit
bestämmer	bepaal
konserter	konserte
johanna	johanna
johanna	joanna
möjliga	moontlik
mallar	voorbeelde
samla	vergader
samla	bymekaar
samla	versamel
ungdomar	jeug
ungdomar	verseker
åskådare	toeskouer
goiás	goiás
bmw	bmw
siffror	syfers
siffror	figure
siffror	getalle
siffror	nommers
antofagasta	antofagasta
generellt	overall
koch	koch
självständighet	onafhanklikheid
wars	oorloë
wars	wars
faktum	feit
allium	allium
roussillon	roussillon
foto	foto
foto	photograph
tell	vertel
akademiska	akademiese
akademiska	akademies
knight	ridder
knight	ruiter
tennis	tennis
juridik	reg
juridik	wet
hälsa	gesondheid
wagner	wagner
lloyd	lloyd
familjer	families
familjer	gesinne
dela	deel
dela	verdeel
dela	skei
joakim	scrooge
harbour	harbour
lanka	lanka
nationell	nasionale
nationell	national
nationell	nasionaal
rita	teken
rita	skets
rita	tekening
rita	rita
ambassadör	ambassador
sommar	somer
hole	gat
neil	neil
företrädare	verteenwoordigers
företrädare	verteenwoordiger
fot	voet
fot	voete
fönster	windows
fönster	vensters
fönster	venster
fönster	kykers
dennis	dennis
lantbrukare	boere
lantbrukare	boere
lantbrukare	farmer
ersätta	oordra
ersätta	spasie
fågeln	voël
erbjuder	aanbiedinge
erbjuder	offers
erbjuder	aanbiedings
försvar	verdediging
försvar	verdediging
försvar	defence
försvar	verdedigings
halvön	skiereiland
avslutades	beëindig
avslutades	geëindig
avslutades	uitgegaan
avslutades	afgesluit
begravd	begrawe
box	boks
berättelse	berig
berättelse	narratief
metoden	metode
thüringen	thüringen
tecknade	tekenprent
tecknade	cartoon
tecknade	ingeskryf
tecknade	geregistreer
tecknade	ingeteken
rudolph	rudolph
hoppas	gehoop
hoppas	hoop
turné	toer
turné	tour
homer	homer
enklare	makliker
enklare	eenvoudiger
verktyg	gereedskap
elsa	elsa
bryta	breek
bryta	blaaskans
matematik	wiskunde
matematik	wiskunde
tirana	tirana
tron	throne
tron	geloof
tron	belief
tron	gewete
nintendo	nintendo
asmara	asmara
vii	vii
traditionell	tradisioneel
traditionell	tradisionele
vega	vega
kajanaland	kainuu
därav	hence
därav	daarvan
pjäs	toneelstuk
pjäs	speel
vista	vista
förklara	verduidelik
kommendör	kaptein
kommendör	commodore
kommendör	commander
mörka	donker
filosof	philosopher
fåtal	paar
achille	achille
benämning	aanwysing
kläder	klerasie
kläder	klere
kläder	kleredrag
kläder	klere
offentlig	openbare
offentlig	openbaar
offentlig	publieke
offentlig	publiek
race	ras
race	resies
fernando	fernando
process	proses
entertainment	vermaak
gary	gary
brett	wyd
brett	brett
brett	breed
brett	broad
cliff	cliff
avsedd	bedoel
mattias	matthias
malta	malta
kor	koeie
jobb	werk
jobb	job
jobb	werkie
jobb	jobs
jobb	werksgeleenthede
jobb	werke
jobb	betrekkings
jobb	poste
kontrollera	kontrole
kontrollera	beheer
kontrollera	check
kontrollera	tsjeggië
kontrollera	kontroleer
storm	storm
branch	tak
valparaíso	valparaíso
utomlands	overseas
utomlands	oorsese
utomlands	offshore
story	berig
coahuila	coahuila
ingenting	niks
liu	liu
drift	drift
drift	operasie
drift	bewerking
expedition	ekspedisie
poitou	poitou
banks	banke
genomföra	implement
genomföra	implementeer
tallinn	tallinn
rex	rex
philipp	philipp
stuttgart	stuttgart
grenar	takke
volym	volume
nyare	nuwer
eng	eng
occidentalis	occidentalis
say	sê
teluk	teluk
jefferson	jefferson
hope	hoop
tronen	throne
separat	afsonderlik
separat	apart
separat	afsonderlike
separat	aparte
dyker	duik
dyker	diving
dyker	dives
iväg	weg
iväg	af
falun	falun
name	naam
name	benoem
name	gebruikernaam
drama	drama
rike	koninkryk
rike	ryk
rike	realm
roberts	roberts
avancerade	moeiliker
avancerade	gevorderde
avancerade	gevorderd
förhindra	voorkom
bridge	brug
bond	bind
bostäder	opsy
bostäder	behuising
ouest	ouest
matt	matt
bon	bon
marina	marina
marina	marine
eld	brand
eld	vuur
innehållet	tevrede
innehållet	kommentaar
kretsar	bane
linjer	reëls
marocko	morocco
marocko	marokko
christoph	christof
begäran	versoeke
begäran	versoek
beteckning	aanwysing
beteckning	etiketteer
beteckning	etiket
mått	dimensies
mått	maatreëls
mått	meting
mått	mate
mått	mates
mått	maatreëls
mått	metrieke
mått	dimensie
mått	dimension
uganda	uganda
kust	coastal
kust	kus
kust	kuslyn
webbsida	webwerf
webbsida	webtuiste
intermedia	intermedia
egenskap	eienskap
egenskap	eiendom
ellen	ellen
xian	xian
blockering	blokkering
blockering	blokkeer
blockering	blokkeer
blockering	blok
vallonien	wallonië
utrustning	toerusting
återvända	terugkeer
återvända	opgelewer
hål	gat
teorin	teorie
islam	islam
färdig	klaar
färdig	afgehandel
färdig	voltooi
färdig	gedoen
färdig	klaar
kings	konings
kings	kings
eddie	eddie
nätverk	netwerke
definition	animasie
definition	definisie
förlorat	verlore
förlorat	verloor
copa	copa
regionala	streek
planen	plan
flyttar	skuiwe
flyttar	beweeg
afrikanska	afrikaanse
afrikanska	afrikaan
afrikanska	afrika
afrikanska	african
milano	milaan
milano	milan
milano	milano
självständig	independent
självständig	onafhanklike
självständig	onafhanklik
självständig	selfstandige
självständig	outonome
rico	rico
ekonomiskt	finansiële
ekonomiskt	finansieel
ekonomiskt	ekonomiese
svarade	geantwoord
svarade	beantwoord
svarade	geantwoord
svarade	gereageer
tankar	tenks
tankar	gedagtes
mariehamn	mariehamn
vårt	ons
vårt	ours
portugisiska	portugese
portugisiska	portugees
åttonde	eighth
yorkshire	yorkshire
games	speletjies
games	wedstryde
glas	glas
pic	pic
finsk	fins
generation	generasie
tyvärr	ongelukkig
village	village
village	dorpie
besökare	besoekers
besökare	besoeker
mtv	mtv
hits	hits
aleksandr	alexander
noveller	romans
förbund	covenant
föreningar	assosiasies
föreningar	verenigings
föreningar	samestellings
tryck	druk
tryck	swig
tryck	deurstuur
tryck	stoot
tryck	pers
tryck	druk
fet	fet
fet	vet
fet	fat
charentes	charentes
hänger	hang
marianne	marianne
body	lyf
body	liggaam
nicolas	nicolas
rubrik	headline
rubrik	opskrif
rubrik	lêername
moselle	moselle
field	terrein
field	veld
misslyckades	misluk
fra	fra
pallida	pallida
sture	sture
plata	plata
struktur	struktuur
adrian	adrian
finner	bevind
undersökning	opname
reklam	reklame
reklam	advertering
reklam	advertensies
reklam	advertensie
bära	dra
bära	carry
bära	wear
master	meester
hunter	hunter
hunter	jagter
avdelning	departement
avdelning	seksie
avdelning	afdeling
avdelning	lêername
väger	weeg
perioder	tydperke
perioder	periods
perioder	periodes
miljon	miljoen
vermont	vermont
mac	mac
venedig	venesië
venedig	venice
net	netto
oaxaca	oaxaca
hjärta	hart
hjärta	hartjie
våningar	floors
speciell	spesiaal
gyllene	goue
gyllene	golden
bujumbura	bujumbura
blod	bloed
inomhus	binne
inomhus	indoor
jerry	jerry
jordbruk	boerdery
jordbruk	landbou
fisher	fisher
tower	tower
tower	toring
carpenter	carpenter
carpenter	skrynwerker
jenny	jenny
atlanta	atlanta
konstruktion	oprigting
konstruktion	konstruksie
konstruktion	ontwerp
saône	saône
konservativa	konserwatief
konservativa	konserwatiewe
konservativa	versigtig
ange	gestel
ange	instel
ange	stel
dao	dao
microsoft	microsoft
gun	gun
kenneth	kenneth
powell	powell
situationen	situasie
samlingar	versamelings
oval	oval
oval	ovaal
segern	oorwinning
astrid	astrid
valen	walvis
egendom	eiendom
egendom	estate
egendom	landgoed
anfall	aanval
flickor	meisies
flickor	mishandel
självständigt	independent
självständigt	onafhanklike
självständigt	onafhanklik
självständigt	selfstandige
självständigt	onafhanklik
självständigt	onafhanklikheid
denis	denis
come	kom
original	oorspronklik
original	oorspronklike
barry	barry
styrelse	bord
hotel	hotel
hugh	hugh
hänsyn	oorweging
curtis	curtis
minskar	verminder
driva	drift
huvudkontor	hoofkwartier
dator	rekenaar
spindlar	spiders
vetenskap	wetenskap
ortodoxa	ortodokse
parallellt	parallel
parallellt	parallelle
iris	iris
alta	alta
figurer	figure
figurer	karakters
nina	nina
anse	beskou
isaac	isaac
öland	öland
skilja	onderskei
trupp	squad
ralph	ralph
olja	olie
term	termyn
peters	peters
jamaica	jamaika
hund	hond
hund	hondjies
hund	honde
halv	half
resan	journey
zimbabwe	zimbabwe
people	mense
passagerare	passasier
passagerare	passasiers
passagerare	passasiers
ain	ain
hästen	horse
hästen	perd
sällskap	maatskappy
soul	siel
otter	otter
studios	studios
antog	aangeneem
gårdar	plase
borgen	kasteel
miss	mejuffrou
miss	miss
miss	mej
brist	deficiency
bush	bush
detroit	detroit
förklaring	verduideliking
förklaring	verklaring
byar	villages
månen	maan
academy	akademie
fullständigt	voltooi
fullständigt	afgehandel
fullständigt	heeltemal
jämför	vergelyk
kong	kong
leopold	leopold
inträffade	ontstaan
inträffade	plaasgevind
beck	beck
beck	toon
beslutet	besluit
dick	dick
kulturen	kultuur
harvey	harvey
mån	mon
domstolen	hof
nora	nora
snabb	rapid
snabb	vinnig
snabb	vinnige
föreslog	voorgestelde
föreslog	aanbevole
föreslog	voorgestel
konflikter	teenstrydighede
konflikter	botsings
konflikter	konflik
gata	straat
handboll	handbal
erich	erich
sydkorea	korea
flicka	meisie
flicka	girl
autonoma	outonome
sigismund	sigismund
plötsligt	suddenly
plötsligt	skielike
sarah	sarah
alba	alba
slovenien	slowenië
slovenien	sloweens
hittas	gekry
hittas	gevind
engagerad	verloof
engagerad	betrokke
engagerad	begaan
regelbundet	gereelde
bibeln	bybel
mörk	donker
paraguay	paraguay
sämre	erger
sämre	slegter
dst	dst
mottagare	ontvangers
teorier	teorie
teorier	teorieë
socialdemokratiska	sosialistiese
dominerande	dominansie
dagbladet	dagbladet
five	vyf
stallet	livery
stallet	stabiel
stallet	stable
stallet	stabiele
austin	austin
straff	penalty
straff	strafskop
straff	strafskoppe
straff	punishment
casey	casey
simpson	simpson
îles	îles
auvergne	auvergne
leslie	les
leslie	leslie
arkiverat	geargiveerde
arkiverat	geargiveer
konflikten	konflik
christmas	kersfees
banten	banten
utbrott	uitbarsting
ward	ward
försökt	gepoogde
laurent	laurent
temperatur	temperatuur
bröder	brethren
bröder	broers
hård	hard
hård	harde
hård	moeilik
hård	kras
fångar	gevangenes
tunisien	russies
tunisien	tunisië
nått	bereik
analys	analise
debatt	debate
debatt	debat
hjälpte	gehelp
växt	grown
växt	plant
skala	skaal
bin	blik
bin	bye
nationellt	nasionale
nationellt	national
nationellt	nasionaal
nationellt	landswyd
oro	oro
oro	spreek
norske	norske
alf	alf
anlände	gearriveer
anlände	aangekom
löjtnant	luitenant
publiken	skare
använd	gebruik
kuopio	kuopio
snabbare	vinniger
tavastland	häme
miles	myle
miles	myl
catarina	catarina
stars	sterre
traditionen	tradisie
salix	salix
litauen	litaue
marion	marian
boca	boca
farbror	oom
kulturella	kulturele
stående	staande
stående	staan
stående	portret
krafter	bevoegdhede
krafter	magte
kroatiska	kroatiese
stevens	stevens
passage	passage
assisterande	assistent
porter	porter
collins	collins
veronica	veronica
närliggande	nabye
närliggande	nabygeleë
närliggande	naby
ändringar	veranderinge
ändringar	verander
handling	dokument
restaurang	restourant
restaurang	restaurant
brothers	broers
tidpunkt	tyd
tidpunkt	tydstip
skadade	beskadig
skadade	verwond
skadade	slagting
turnering	toernooi
kammare	chamber
kammare	chambers
relevanta	relevante
relevanta	relevant
relevanta	gepas
lager	lae
lager	warehouse
lager	aandele
påverka	uitwerking
påverka	affekteer
påverka	beïnvloed
påverka	invloed
påverka	beïnvloed
elektriska	elektriese
elektriska	elektriese
parque	parque
bakgrunden	agtergrond
biblioteket	biblioteek
angel	engel
angel	angel
intryck	indruk
intryck	besoek
jörgen	jørgen
side	kant
domstol	hof
domstol	howe
place	plek
gymnasium	gymnasium
indica	indica
medicinska	mediese
medicinska	medies
xiv	xiv
järn	yster
möjligheter	moontlikhede
möjligheter	opsies
döttrar	daughters
springs	springs
ana	ana
intressen	belangstellings
sts	sts
stanna	ophou
stanna	bly
rena	skoon
rena	suiwer
shaw	shaw
troligtvis	geneë
konung	heer
konung	king
konung	koning
värden	waardes
köln	keulen
köln	cologne
bildad	ingelig
carlyle	carlyle
cornelis	cornelis
hanna	hannah
hanna	hanna
hanna	hanna
fiender	vyand
fiender	vyande
tydlig	skoonmaak
tydlig	skoon
rafael	raphael
rafael	rafael
deutsche	deutsche
global	wêreldwyd
global	global
global	globale
global	globaal
petrus	petrus
petrus	petrus
petrus	peter
rune	rune
gram	gram
gram	gram
följt	gevolg
kanoner	cannon
kanoner	kanon
dream	droom
förklarar	verduidelik
edition	uitgawe
självmord	selfmoord
språken	tale
diskografi	diskografie
neutral	neutraal
positiv	positiewe
positiv	positief
ice	ys
positiva	positiewe
positiva	positief
succé	sukses
succé	suksesvol
uppdaterad	opgedateer
uppdaterad	gewysig
uppdaterad	bygewerk
helhet	geheel
obscura	obscura
mason	mason
kommissionen	kommissie
ungar	kinders
rörelser	movements
rörelser	movement
rörelser	beweging
maculata	maculata
cay	cay
hittade	gekry
hittade	gevind
agent	agent
fifa	fifa
emery	emery
förkortning	afkorting
starkare	sterker
omgångar	rondtes
omgångar	rond
kazakstan	kasakstan
utgåva	vrylaat
utgåva	vrystelling
utgåva	uitgawe
utställningar	bewysstukke
studie	studeer
studie	bestudeer
studie	studie
vinnaren	winner
vinnaren	wenner
luft	air
luft	lug
förändring	veranderings
förändring	verander
förändring	wysig
front	voorkant
front	voor
front	front
melodi	melody
melodi	melodie
arméns	weermag
arméns	leër
arméns	army
dikt	gediggie
dikt	gedig
bonde	bonde
bonde	pion
bonde	boere
bonde	farmer
foundation	fondament
existerar	bestaan
existerar	bestaan
lily	lily
rösta	stem
stenar	klippe
stenar	klippe
stenar	rotse
graubünden	graubünden
dåliga	sleg
hantera	bestuur
hantera	handvatsel
hantera	hanteer
vila	vila
vila	rus
vila	res
fenomen	phenomena
fenomen	phenomenon
pågår	voortgesette
pågår	voortdurende
ffffff	ffffff
rik	ryk
tema	tema
vilda	wildernis
vilda	wild
vilda	wilde
vilda	savage
passar	fits
passar	pas
utställning	uitstalling
utställning	exhibition
representant	verteenwoordiger
definieras	gedefinieer
definieras	omskryf
definieras	gedefinieër
pågående	voortgesette
pågående	voortdurende
främmande	alien
främmande	uitheemse
främmande	buitelandse
främmande	foreign
mayo	mayo
situation	situasie
edwin	edwin
sol	son
sol	sol
sol	solar
relationer	relationships
relationer	verhoudings
relationer	verhoudinge
relationer	betrekkinge
relationer	relations
lucien	lucien
östersund	östersund
schefflera	schefflera
händelse	voorval
händelse	insident
händelse	berig
händelse	aktiwiteite
händelse	geleentheid
viii	viii
rangers	rangers
helge	helge
universum	heelal
lorenzo	lorenzo
skickade	gestuur
steven	steven
tillgängliga	beskikbaar
beatles	beatles
aktiviteter	aktiwiteite
aktiviteter	aktief
datorer	rekenaars
fabriken	fabriek
bidra	dra
värd	gasheer
värd	bediener
värd	werd
värd	gasheer
värd	aangebied
nacional	nacional
poesi	poësie
take	neem
take	tree
take	vat
läkemedel	geneeskunde
läkemedel	medisyne
läkemedel	drugs
läkemedel	dwelms
block	blokke
block	blokkeer
block	blok
gammalt	oud
gammalt	ou
psalmer	hymns
chang	chang
listor	lyste
brant	brant
willis	willis
santos	santos
försäljning	verkope
indisk	indiër
indisk	indiese
undervisning	teaching
musikgrupp	band
musikgrupp	musiekgroep
project	projek
stödja	ondersteun
stödja	ondersteuning
stödja	ondersteun
stödja	steun
stödja	bystand
kartor	kaarte
fördel	voordeel
fördel	advantage
kandahar	kandahar
basket	basketball
basket	basketbal
eleonora	eleonora
warner	warner
xinjiang	xinjiang
lind	lind
stoppa	ophou
robertson	robertson
congress	congress
martins	martins
professionella	professioneel
professionella	professionele
professionella	professionals
verkligheten	realiteit
verkligheten	werklikheid
vinster	wins
vinster	winsgewend
leddes	gelei
patrik	patrick
stranden	strand
försvara	verdedig
räknar	counting
räknar	tel
ställe	plek
libreville	libreville
regerande	reigning
play	toneelstuk
play	speel
majoriteten	meerderheid
fysiska	fisiese
fysiska	fisieke
sparrisväxter	asparagaceae
arkeologiska	argeologiese
styre	governance
off	af
konsten	kuns
nordland	nordland
ber	bid
ber	bid
caroline	caroline
djupt	buig
djupt	diep
villkor	bepalings
villkor	voorwaardes
villkor	voorwaardes
villkor	toestande
villkor	voorwaarde
villkor	kondisie
ändamål	aspris
ändamål	doeleindes
flotta	navy
flotta	vloot
flotta	fleet
homs	homs
nigra	nigra
skärgård	argipel
palestina	palestina
arbetare	werkers
arbetare	workers
arbetare	worker
arbetare	werker
arbetare	arbeider
essex	essex
somerset	somerset
födda	gebore
ipomoea	ipomoea
stein	stein
störst	grootste
inspirerad	besiel
inspirerad	geïnspireer
murphy	murphy
anknytning	konneksie
skrivet	geskryf
processen	proses
motorer	enjins
motorer	engines
meadow	meadow
ted	ted
silva	silva
tropiska	tropiese
senaten	senate
garonne	garonne
någonting	iets
anställning	employment
anställning	indiensneming
ahl	ahl
rummet	kamer
eucalyptus	eucalyptus
myndigheterna	outoriteit
myndigheterna	owerhede
dina	jou
dina	dina
dina	joune
medverkande	borg
kördes	gehardloop
ceará	ceará
sjukhuset	hospitaal
ida	ida
legend	legende
scener	skerms
scener	scenes
scener	tonele
tillgänglig	beskikbaar
jeff	jeff
tyskt	duits
community	samelewing
community	gemeenskap
community	community
snabba	vinnig
snabba	vinnige
robusta	robusta
managua	managua
cochrane	cochrane
woman	vrou
phil	phil
veracruz	veracruz
conrad	conrad
pol	pol
målning	skilder
målning	skildery
religiös	godsdienstige
religiös	religieuse
religiös	gelowige
noter	notas
festivalen	fees
classic	klassiek
classic	klassieke
geografiskt	geografies
upptäcker	discovering
upptäcker	ontdek
torra	droë
torra	dry
torra	droog
airlines	airlines
stödde	gesteun
stödde	ondersteunde
ole	ole
ritade	drew
påverkan	impact
påverkan	impak
påverkan	invloed
påverkan	beïnvloed
skulptur	sculpture
skulptur	beeldhouwerk
herat	herat
guerrero	guerrero
uteslutande	eksklusief
utgivare	uitgewer
utgivare	uitgewers
yunnan	yunnan
talade	gesproke
kol	kole
kol	steenkool
kol	kol
kol	koolstof
chiapas	chiapas
pianist	pianis
offer	sacrifice
offer	opoffering
offer	slagoffers
offer	slagoffer
offer	victim
förteckning	indeks
wells	wells
rika	ryk
avslutas	eindig
kapacitet	lancelot
kapacitet	kapasiteit
australiska	australiese
personlig	persoonlik
personlig	persoonlike
nutida	kontemporêre
insats	operasie
insats	bewerking
insats	poging
insats	moeite
gran	gran
paulus	paulus
paulus	paul
skicka	dien
skicka	stuur
bella	bella
utställningen	uitstalling
utställningen	exhibition
länken	skakel
orsak	rede
orsak	oorsaak
orsak	saak
orsak	veroorsaak
ankara	ankara
bert	bert
kyrkogård	begraafplaas
trafiken	traffic
trafiken	verkeer
läser	lees
läser	gelees
läser	lees
buffalo	buffalo
utförd	uitgevoerde
utförd	uitgevoer
utförd	uitgevoer
tempel	tempel
tempel	temple
tempel	tempels
mötet	ontmoeting
mötet	besigheid
mötet	vergadering
eds	eds
litteraturen	letterkunde
litteraturen	literatuur
erfarenhet	ervaar
erfarenhet	ervaring
erfarenhet	ondervinding
euro	uraan
euro	eur
euro	euro
trinidad	trinidad
know	ken
know	weet
china	china
china	sjina
matthew	matthew
matthew	matteus
eure	eure
flytande	swewende
flytande	wissel
flytande	vloeistof
skandinavien	skandinawië
skandinavien	skandinawiese
hell	hell
hell	hael
landkreis	landkreis
wallace	wallace
kön	geslag
kön	seks
kön	geslag
kön	sex
utsedd	designated
utsedd	aangewese
utsedd	aangewys
utsedd	aangestelde
slovakien	slowakye
after	na
after	nadat
after	ná
tres	tres
katherine	katherine
tänkte	dog
tänkte	gedink
tänkte	denke
revolution	rewolusie
revolution	revolusie
playa	playa
båtar	boats
båtar	bote
lettland	letland
she	sy
australisk	australiese
byggnaderna	geboue
hav	seas
hav	oseane
hav	see
hav	oseaan
andersen	andersen
six	sesde
six	ses
warszawa	warskou
utgåvan	uitgawe
della	della
peterson	peterson
percy	percy
nye	nye
styrelseordförande	chairman
varor	verhandeling
varor	goedere
kyrkogården	begraafplaas
extremt	verskriklik
extremt	uiters
extremt	vreeslik
extremt	uiters
extremt	extreme
muslimska	muslim
muslimska	moslem
muslimska	moslems
tillägg	supplement
tillägg	aanvullings
tillägg	optel
tillägg	byvoeging
tillägg	addendum
sjunga	eer
sjunga	sang
sjunga	sing
sjunga	singing
sjunga	singende
emanuel	emanuel
set	gestel
set	instel
set	stel
set	stelle
hej	hallo
hej	hello
hej	hallo
hej	hi
hej	haai
hittat	gekry
hittat	gevind
föreståndare	bestuurder
experiment	eksperimente
experiment	eksperimenteer
experiment	eksperiment
ungersk	hongaarse
självständiga	independent
självständiga	onafhanklike
självständiga	onafhanklik
självständiga	selfstandige
instämmer	instem
winter	winter
vin	vin
vin	wyn
minuta	glipvis
facebook	facebook
montreal	montreal
spridning	sprei
mendoza	mendoza
melodin	melody
melodin	melodie
teologi	teologie
husen	huise
grandis	grandis
placerad	geposisioneer
phillips	phillips
rang	rang
rang	rank
bart	bart
nivåer	tiers
britt	britt
mod	moed
mod	dapperheid
mod	mod
motorväg	hoofweg
motorväg	grootpad
motorväg	highway
pool	swembad
vackra	mooi
tillverkare	vervaardiger
highland	highland
popularitet	gewildheid
madison	madison
helen	helen
khan	khan
graf	grafiek
graf	grafiese
graf	graaf
inc	inc
jämförelse	diff
riau	riau
richardson	richardson
verkstad	werkswinkel
organiserade	georganiseerde
organiserade	georganiseerd
organiserade	georganiseer
sharp	skerp
läs	lees
läs	gelees
läs	leer
salto	salto
kai	kai
presenterade	ingestel
oak	oak
sammanslagning	samesmelting
sammanslagning	saamvoeg
liberal	liberale
fars	farce
guam	guam
producera	vervaardig
producera	produce
palatset	paleis
ball	bal
dallas	dallas
juridiska	wettig
juridiska	legal
skillnader	verskille
klotter	graffiti
base	base
base	onderliggende
base	basis
hoppade	oorgeslaan
hoppade	gevlug
anhui	anhui
lindley	lindley
augusta	augusta
reichenbach	reichenbach
edit	wysig
sittande	halfpad
sittande	sitting
sittande	sit
nytta	voordeel
nytta	bevoordeel
norfolk	norfolk
johns	johns
ovanstående	bo
laura	laura
luke	luke
luke	lukas
deltagarna	deelnemers
sevilla	sevilla
away	weg
bengo	bengo
skulpturer	sculpture
skulpturer	beeldhouwerk
felaktigt	verkeerd
felaktigt	onakkuraat
felaktigt	verkeerdelik
bobby	bobby
positivt	positiewe
positivt	positief
amanda	amanda
nassau	nassau
gap	gap
sandberg	sandberg
lägsta	laagste
lägsta	laagte
specifika	spesifiek
specifika	spesifieke
roca	roca
navarra	navarre
dresden	dresden
databasen	databasis
elektrisk	elektriese
elektrisk	elektriese
varierande	veranderlikes
manager	bestuurder
blivande	toekomstige
blivande	toekoms
lämplig	geskikte
lämplig	gepas
lämplig	toepaslike
äta	eet
nepal	nepal
piauí	piauí
lotta	lotta
clinton	clinton
square	vierkantig
square	vierkant
square	vierkantige
pablo	pablo
schweizisk	swiss
schweizisk	switserse
schweizisk	sweedse
rasmus	rasmus
drottningen	queen
drottningen	dame
cedar	cedar
separata	afsonderlike
separata	aparte
medicinsk	mediese
medicinsk	medies
årliga	maandelikse
årliga	jaarlikse
leone	leone
försvarare	defenders
family	familie
family	gesin
newton	newton
gibson	gibson
kunglig	koninklike
kunglig	royal
devils	devils
klimat	klimaat
uppväxt	ingesamel
gottlieb	gottlieb
lès	lès
höjden	hoogte
accra	accra
joachim	joachim
terry	terry
europe	europa
birch	berk
birch	birch
mar	mer
solo	solo
himlen	hemel
himlen	heaven
himlen	lug
änka	weduwee
änka	wewenaar
änka	weduwee
julian	julian
kiev	kiëf
efterföljande	daaropvolgende
bostad	woonplek
bostad	opsy
bostad	behuising
odlas	grown
ellis	ellis
minskat	afgeneem
peder	peder
känslor	emosie
känslor	emosies
känslor	feelings
känslor	gevoelens
albin	albin
judisk	joodse
judisk	joods
europeisk	europees
europeisk	europese
kommitté	komitee
act	wet
sprida	sprei
sprida	voldoening
lahtis	lahti
nana	nana
corporation	corporation
corporation	korporasie
corporation	onderneming
serbiska	serwies
tävla	ras
tävla	resies
tävla	kompeteer
edmund	edmund
svärd	swords
svärd	swaard
främre	voorkant
främre	voor
främre	front
främre	frontale
viken	baai
viken	bay
lille	lille
butiker	winkels
butiker	shops
butiker	winkels
säker	veilig
säker	veilige
säker	beveilig
larsen	larsen
melbourne	melbourne
nordrhein	nordrhein
bei	bei
båt	boot
engagemang	betrokkenheid
engagemang	interaksie
engagemang	verbintenis
engagemang	commitment
engagemang	toewyding
larry	larry
mekaniska	mechanical
mekaniska	meganiese
foster	foster
foster	fetus
biträdande	assistent
biträdande	adjunk
canada	kanada
canada	canada
förhållandet	verhouding
hemliga	geheim
hemliga	geheime
hemliga	sekuriteit
normal	normale
normal	normal
normal	normaal
jay	jay
philippe	philippe
philippe	filip
regent	regent
kommersiella	kommersiële
kommersiella	kommersieel
libyen	libië
roberto	roberto
försvinner	verdwyning
försvinner	verdwyn
misstag	fout
ibn	ibn
vorpommern	voorpommere
bidrar	contributes
styra	steer
transport	vervoer
transport	vervoer
transport	transport
förut	voor
förut	before
richards	richards
fattiga	poor
fattiga	arme
fattiga	swak
fattiga	armes
stjärnan	ster
stjärnan	star
färre	minder
utländsk	buitelandse
utländsk	foreign
katolsk	katolieke
katolsk	katoliek
hört	aangehoor
simpsons	simpsons
dött	gesterf
dött	oorlede
dött	dooie
dött	dood
gas	gas
berömd	bekende
berömd	beroemd
berömd	famous
samlingen	versameling
inspiration	inspirasie
sophie	sophie
houston	houston
sudan	soedan
human	humane
framtid	toekomstige
framtid	toekoms
koppling	konneksie
institut	instituut
institut	institut
venus	venus
resurser	hulpbronne
dubbla	dubbel
dubbla	dubbele
dubbla	dual
catherine	katharina
catherine	catharina
catherine	catherine
flod	rivier
greta	greta
greta	gretel
kommunikation	kommunikasie
kommunikation	kommunikasie
äldste	elder
negra	negra
gator	strate
henan	henan
dramatiska	dramatiese
växa	blou
sjögren	sjögren
brasiliensis	brasiliensis
craig	craig
budget	begroting
wheeler	wheeler
moçambique	mozambique
moçambique	mosambiek
tusentals	duisende
producerar	vervaardig
producerar	produce
producerar	produseer
svårare	harder
dean	dean
masters	masters
producerat	vervaardig
producerat	geproduseer
sända	uitgesaai
sända	uitsending
sända	uitsaai
sända	stuur
typiska	tipiese
typiska	typical
kiss	pee
