και	dhe
θεραπεύτηκε	shëruar
κηδεμόνας	gardiani
κηδεμόνας	kujdestari
κηδεμόνας	kujdestar
αποχέτευση	kullimit
ράφτης	rrobaqepës
λανούς	lanús
στοιχειωμένο	pushtuar
τραμπολίνο	trampolinë
ρέινα	raina
ρέινα	reina
αμαζόνιο	amazon
νιότη	rinisë
νιότη	rinia
νιότη	rinor
νιότη	rini
γαβρά	gavras
δυσχέρεια	veshtiresi
δυσχέρεια	vështirësia
δυσχέρεια	vështirësi
νόρις	norris
παρατσούκλια	pseudonimet
μαντλέν	madalena
χρεόγραφα	sigurimet
χρεόγραφα	sigurimeve
άκαμπα	akaba
υποβάθμισης	degraduar
αποδράσεις	ikën
σκελετοί	skelete
υποδειγματική	shembullore
υποδειγματική	shembullor
σάντμπεργκ	sandberg
αερολιμένες	aeroporte
αερολιμένες	aeroportet
άμορφο	amorf
δημιουργήστε	krijoni
δημιουργήστε	krijo
φανός	llampa
φανός	llambë
φανός	llamba
μπου	bu
μπου	boo
κλιμακοστάσιο	shkallët
δηλητήρια	helmet
δηλητήρια	helmon
μπαμ	bang
μπαμ	bam
προσευχήθηκε	luta
ρίμα	rimat
ρίμα	rima
ρίμα	rimë
μολυβδαίνιο	molibdeni
καζαχστάν	kazakistan
βαλντεμάρ	valdemar
χειριστήριο	controller
χειριστήριο	kontrollues
νέπως	nepoti
δικαιούχο	përfitues
δικαιούχο	përfituesit
λάμια	lamia
κατασκόπους	spiunë
κατασκόπους	spiunët
ράινχολντ	reinhold
σέλι	shelli
σέλι	shelly
σέλι	shelli
απουσίες	mungesa
γκάρλαντ	garland
εξαντλημένος	shteruar
εξαντλημένος	rraskapitur
καζάς	kaza
κλιματολογία	klimatologjia
κυνηγόσκυλο	zagar
ναμπόκοφ	nabokov
γουίλαρντ	willard
παρόχους	ofruesit
χαλαρώνει	qetëson
συγκριτικό	krahasuese
νάνι	nani
τηγάνισμα	pjekim
εξόρμηση	ekskursioni
γκίνσμπεργκ	ginsberg
κουδούνια	këmbanat
λεει	thot
λεει	thote
λεει	thotë
σάνγκερ	sanger
τιμισοάρα	timishoara
χάκα	haka
μετρο	metro
μάγιερς	meyers
σκάψιμο	dig
σκάψιμο	gërmimin
σκάψιμο	gërmimi
θήκες	raste
θήκες	rastet
μορφωμένη	shkolluar
μορφωμένη	arsimuar
μερσέντες	mercedes
βας	vash
λιχτενστάιν	lihtenshtajnit
βαρντάρ	vardarit
ψώνια	pazar
ψώνια	blerje
ψώνια	pazari
ψώνια	shopping
ψώνια	blerjet
σφήνα	grindje
νευρολόγος	neurolog
ταπεινός	modest
ταπεινός	përulur
ταπεινός	modeste
μόρι	maury
κορδέλες	shirita
κιπούρ	kippur
ροζάριο	rosario
άλτενμπουργκ	altenburg
ομπερχάουζεν	oberhausen
βράχμα	brahma
αλκαλίων	alkali
βενέρα	venera
αυτοψία	autopsia
αυτοψία	autopsi
ενοποιημένο	konsoliduar
ενοποιημένο	unifikuar
σέλτον	shelton
συνέργεια	bashkpunimi
συνέργεια	bashkpunim
μαρκς	marks
κλίκα	grupa
συνασπισμούς	koalicionet
καπόνε	kapone
φύτευση	mbjellim
φύτευση	mbjellje
φύτευση	mbjelljen
φύτευση	mbjellja
ράσκιν	ruskin
καρτέλες	skedat
μονόλογο	monolog
συνδεσιμότητα	lidhjen
ρίγκαν	regan
περασμένα	kaluar
περασμένα	kaluarën
περασμένα	kaluara
γκουανταλκανάλ	guadalcanal
αβέστα	avesta
ραντνίτσκι	radnički
σταματήστε	stop
σταματήστε	boll
σταματήστε	ndalo
κηδείες	funerale
ράνσιμαν	runciman
επίμονο	këmbëngulës
εκτυπωτή	printer
ορκίζομαι	shaj
ορκίζομαι	shash
μιντανάο	mindanao
συμπόνια	dhembshuri
συμπόνια	simpatinë
συμπόνια	simpati
κόνι	koni
κόνι	connie
μποξέρ	bokser
μποξέρ	boksier
μποξέρ	boksieri
ντβόρζακ	dvorak
σέλα	shalë
χακ	hak
χακ	hakun
κόντα	koda
λάρσεν	larsen
εξωγήινοι	jashtëtokësorët
αμάρνα	amarna
στριπτίζ	zhveshi
στριπτίζ	zhveshje
εθισμός	varësi
εθισμός	varësia
ευρυσθέας	euristeu
φονιά	vrasësi
φονιά	vrasëse
φονιά	vrases
φονιά	vrasës
μεικτά	përzier
μεικτά	përzierë
μεικτά	përziera
κολλημένα	ngjitur
καροτσάκι	karroca
καροτσάκι	karrocë
καροτσάκι	karroce
αμερόληπτη	paanshëm
αμερόληπτη	paanshëm
σεζον	stinë
σεζον	sezon
σεζον	stina
σεζον	sezoni
σεζον	sezona
αιρετικό	heretik
εκατομμυριούχος	milioner
μέρντοκ	murdoch
μέρντοκ	murdock
αντανακλώντας	reflekton
τσακάλι	çakalli
μπεθ	beta
μπεθ	beth
μπεθ	bet
ταίριασμα	çiftimit
ταίριασμα	kart
ταίριασμα	ndeshja
ταίριασμα	ndeshje
δύτης	zhytës
ανθρωπιά	njerzimi
ανθρωπιά	njerëzimi
ανθρωπιά	njerëzimit
μπάρτοκ	bartok
φάλκον	skifter
φάλκον	skifteri
επενδύει	investon
σημερα	sote
σημερα	sotme
σημερα	sot
κόμπο	nyje
κόμπο	nyja
κόμπο	kombinim
κόμπο	kombinimi
κόμπο	combo
ντάλια	dahlia
ντάλια	dalia
χάνου	hannu
κόρι	cory
λάντον	landon
λειτουργικός	funksionale
λειτουργικός	funksional
πεθαίνω	vdes
κλεμανσώ	clemenceau
φρέσκια	fresh
φρέσκια	freskët
όσιρις	osirisit
σχολαστική	përpiktë
βατράχια	bretkosat
βατράχια	bretkosa
τούζλα	tuzla
αρσένιο	arsenio
βολφραμίου	tungsteni
αδέλα	adela
ελαστικού	tira
ακενατόν	akhenaten
ενυδρεία	akuariume
μπερίσα	berisha
μετασχηματιστή	transformator
εφοδιασμός	furnizimi
εφοδιασμός	furnizim
τζα	jah
τζα	jia
γωνιακό	këndi
γωνιακό	cepi
γωνιακό	qoshe
γωνιακό	qoshja
γωνιακό	cep
κούντερα	kundera
ενδιαφέρων	interesant
ενδιαφέρων	interesante
δερβίσηδες	dervishë
ασίζης	asizit
καταπιεί	gëlltit
κουρασμένος	lodhen
κουρασμένος	lodh
κουρασμένος	lodhur
ζινεντίν	zinedine
απού	apu
σανίδες	bordet
σανίδες	dërrasa
καραμέλα	karamele
καραμέλα	sheqerka
καραμέλα	karamele
κεράλα	kerala
τζερόμ	jerome
υπάκουσε	bindesh
υπάκουσε	bindem
υπάκουσε	binden
πυλώνας	shtyllë
κροπότκιν	kropotkin
αφηρημένος	abstrakt
ντόρσετ	dorset
κοινοποίηση	njoftim
κοινοποίηση	ndaje
κοινοποίηση	shpërndaje
κοινοποίηση	share
τονίσω	theksoj
παγανιστές	paganët
βιασμός	përdhunim
βιασμός	përdhunimi
δεκαεφτά	shtatëmbëdhjetë
ντίβα	diva
αρραβωνιασμένη	fejuar
ανήθικη	imorale
καλόγρια	dhun
καλόγρια	murgeshë
καλόγρια	murgesha
καρδιολογία	kardiologjisë
γιε	biri
γιε	biro
γιε	bir
καμηλοπάρδαλη	gjirafa
εμιλιάνο	emiliano
προσοχη	vemendje
προσοχη	kujdes
προσοχη	vëmendje
σταφύλι	rrush
σταφύλι	rrushi
σέρα	sera
μαλντίνι	maldini
οίκτο	keqardhja
οίκτο	gjynah
οίκτο	keqardhje
μέγκαν	megan
τόκος	interes
τόκος	interesi
ηρωίδες	heroinat
τραυματική	traumatike
μοντέρνος	modern
μοντέρνος	moderne
βρώσιμα	hahen
πενταγώνου	pentagon
πενταγώνου	pentagoni
πενταγώνου	pentagonit
χρεώνεται	akuzuar
χρεώνεται	akuzohen
χρεώνεται	akuzuan
κλώνος	klon
κλώνος	kloni
κολόμα	coloma
εμίρ	emiri
εμίρ	emir
μπόντι	bodhi
μετρητές	metra
μετρητές	kundërshton
προστατευόμενων	mbrojtur
προστατευόμενων	mbrohet
μογγόλος	mongol
γυαλιστερό	shkelqen
μετί	meti
τσία	chia
φοράδα	mare
γοητευμένος	kenaqen
αξιοθαύμαστη	admirueshme
σφύριγμα	bilbili
σφύριγμα	bilbil
σφύριγμα	fishkëllimë
ανθοφορίας	lulëzimi
αμοιβαίες	reciprok
αμοιβαίες	reciproke
μπερζεράκ	bergerac
χορηγοί	sponsorët
συμμετέχων	pjesëmarrës
συμμετέχων	pjesmarrës
ιεροσυλία	sakrilegj
ντιμίτρι	dimitri
ντιμίτρι	dhimitri
ντιμίτρι	dimitri
αγνό	pastër
κάαμπα	qabeja
πρόγευμα	mengjesi
πρόγευμα	mëngjesi
πρόγευμα	mengjes
πονηρός	dinak
πονηρός	dinak
βατόμουρο	boronica
άρρωστοι	sëmur
άρρωστοι	semure
άρρωστοι	semur
άρρωστοι	sëmurë
ημισφαίρια	hemisfera
ίντσα	inch
ίντσα	inç
ίντσα	centimetër
διήθησης	filtrimit
σπίρτα	ndeshjet
δοκιμάστε	provoni
δοκιμάστε	provo
υστερία	histeri
αζοφική	azov
πίρσον	pearson
τέρεκ	terek
σαολίν	shaolin
βρικόλακα	vampiri
βρικόλακα	vampir
βρικόλακα	vampire
μπάτσος	polici
μπάτσος	polic
παρατάθηκε	zgjatur
μποζόνιο	bozoni
καταστατικά	statutet
βουντού	vudu
ξοδεύει	shpenzon
ιγκουάνα	iguana
ουρανοί	qiejt
ουρανοί	qiejve
ουρανοί	qiej
ουρανοί	qiejt
ουρανοί	qiejtë
περιοριστική	kufizuese
σούζι	suzi
σούζι	suzi
σούζι	suzi
ντέιζι	deizi
ντέιζι	daisy
μιναρέδες	minareve
ετπ	kor
φυτοφαρμάκων	pesticidet
φυτοφαρμάκων	pesticideve
στάμφορντ	stamford
μέντιουμ	psikike
μέντιουμ	psikik
μέντιουμ	psiqike
κρουά	croix
ανόητο	budalla
ανόητο	budallallëk
ανόητο	pamend
έμπιστο	besë
έμπιστο	besoi
θολή	turbullta
θολή	paqartë
κορτ	cort
κορτ	gjykatë
κορτ	gjykate
κορτ	gjykata
μπαρνέτ	barnet
καστανή	zeshkane
καστανή	brune
άρτσι	archie
λουξ	rrëqebulli
γήρανσης	plakje
γήρανσης	rrudhave
πάμπας	stepa
γκουστάβο	gustavo
επαναπατρισμό	riatdhesimin
μυστικοί	undercover
μυστικοί	infiltruar
βόλγκογκραντ	volgograd
νέκαρ	neckar
κύτος	sipërfaqja
στάθμευση	parkingun
στάθμευση	parkimi
στάθμευση	parking
αναμφισβήτητη	pamohueshme
πνομ	phnom
πλουσιότερος	pasura
σάμερ	verës
σάμερ	vera
σάμερ	verën
σάμερ	vere
σάμερ	verore
σάμερ	verë
μπρι	brie
νάρβικ	narvik
μίρκο	mirko
γουάτς	watts
ωμοπλάτη	scapula
ζίλινα	žilina
πασαντίνα	pasadena
ανεκτίμητη	paçmueshme
αποφασιστικός	vendimtare
αποφασιστικός	vendimtar
θερμότερο	ngroht
ριβάλντο	rivaldo
σλίθεριν	gjarpërblertit
εξωγήινο	alien
εξωγήινο	aliene
σίμσον	simpson
περήφανη	krenarë
περήφανη	krenar
περήφανη	proud
περήφανη	krenare
σαρμάτες	sarmatians
μπιζέλια	bizele
αναβάλει	shtyrjen
αναβάλει	shtyjë
κρασνογιάρσκ	krasnoyarsk
μεσολαβητής	ndërmjetësues
μεσολαβητής	ndërmjetësi
μεσολαβητής	ndërmjetës
αιδεσιμότατος	reverend
κόμπρα	kobra
κόμπρα	cobra
ράντα	rada
μνηστήρας	fejuari
μνηστήρας	kërkues
πεζοδρόμια	trotuare
μπάνφιλντ	banfield
περπατούσε	ecte
περπατούσε	ecur
μποργκ	borg
μοσέ	moshen
μοσέ	moshe
μοσέ	moshes
πίκρα	hidhur
πίκρα	hidhërimi
πίκρα	zemërim
αποτέφρωση	djegie
απογοητευμένη	irrituar
απογοητευμένη	zhgënjyer
νταβός	davos
ρίντλεϊ	ridley
αποσταθεροποίηση	destabilizues
μορίν	maureen
φαγόπυρο	punët
σεπτίμιος	septimius
καρυκεύματα	erz
καρυκεύματα	erëza
καρυκεύματα	erëza
μεταφορέα	transportues
μεταφορέα	bartëse
μεταφορέα	transportuesi
ίνγκε	inge
συντονιστή	moderator
συντονιστή	koordinator
κερδοσκοπία	spekullime
κερδοσκοπία	spekulime
κερδοσκοπία	zëra
κερδοσκοπία	spekullimet
μαχαιρώνει	care
σαράτοφ	saratov
απάνθρωπη	çnjerëzore
τσετσενία	çeçeni
απροσδιόριστο	papërcaktuar
εξόφληση	çlirim
εξόφληση	shpagim
τρίσταν	tristan
καβούρι	gaforrja
σαε	edd
μετεωρολογικές	meteorologjike
κλειδωμένη	mbyllur
κλειδωμένη	kyçur
αλκοολικός	alkoolike
γκρόβερ	grover
ανίψια	nipat
κένταλ	kendall
φιλοσοφίες	filozofitë
άλντερ	alnus
αγροικία	vilë
αγροικία	vila
αγροικία	vilën
αγχόνη	varje
αγχόνη	varja
καθαριστεί	pastruar
μαντήλια	shami
ανακριβείς	pasaktë
αντωνυμία	përemri
τόμπι	toby
τόμπι	tobi
βασόρα	basra
εκφόρτωση	ulje
εκφόρτωση	ulja
εκφόρτωση	shkarkimin
κίλμαν	kilman
σκοπίμως	qëllimisht
ακίνδυνος	padëmshme
μοτέτο	motet
πινέλο	furçë
στόματα	gojë
στόματα	gojët
ανεξήγητο	pashpjegueshme
ακίρα	akira
έφοδος	bastisje
ζούμα	zuma
βάλερι	valeria
βάλερι	valerie
κολέτ	colette
άσχημος	shemtuar
άσχημος	shëmtuar
άσχημος	shëmtuara
ουσιώδης	thelbësore
ουσιώδης	esenciale
ουσιώδης	thelbësor
σαμψούντα	samsun
καταραμένη	mallkuar
ανησυχιών	shqetësime
ανησυχιών	shqetësimet
ανησυχιών	shqetësimeve
σαπούνια	sapun
σαπούνια	sapuni
σαπούνια	seritë
ζητούνται	kërkohet
ζητούνται	kërkohen
ζητούνται	kërkuar
διορατικότητα	insight
τυφλοί	qorr
τυφλοί	verbër
διεφθαρμένη	korruptive
διεφθαρμένη	korruptuar
διεφθαρμένη	korruptuara
διεφθαρμένη	shkatrruar
διεφθαρμένη	korruptuar
φάρμες	fermat
φάρμες	ferma
υπνοδωμάτιο	gjumit
δελφίνο	fronit
ενισχυμένα	përforcuar
τραπεζογραμματίων	kartëmonedhat
τραπεζογραμματίων	banknota
απασχολημένοι	zene
απασχολημένοι	zënë
δυναμίτη	dinamit
δυναμίτη	dinamiti
γκάλι	gali
στρατολόγησε	rekrutuar
πεπτίδια	peptide
γιεν	jen
γιεν	yen
χόροβιτς	horowitz
μετενσάρκωση	rimishërimi
μετενσάρκωση	shëndërruar
μετενσάρκωση	mishërimi
σύσπαση	tkurrje
σάνα	shana
σάνα	sana
μεταποίηση	përpunimit
μεταποίηση	përpunimi
μεταποίηση	prodhim
φυλαχτό	hajmali
φυλαχτό	sharm
φυλαχτό	hijeshi
στιλέτο	kama
ρούσο	ruso
προφυλακτήρα	amortizator
παθογόνο	patogjen
νουέβα	nueva
κρύος	ftohte
κρύος	ftoft
κρύος	ftoht
κρύος	ftohet
κρύος	ftohtë
μαριάν	marianne
άνφιλντ	anfield
ενεργοποιημένο	aktivizuar
ενεργοποιημένο	mundësuar
ενεργοποιημένο	aktivizuar
ενεργοποιημένο	aktivizohen
οραματιστής	largpamës
οραματιστής	vizionar
φυσάει	fryn
μανίσα	manisa
σιλουέτα	silueta
γκαλ	gal
ναντίν	nadine
άλμπι	albi
χύθηκε	derdhur
χύθηκε	derdhet
εθελοντισμού	vullnetar
μπενελούξ	beneluksit
μήτρες	matrices
πάσος	passos
δότες	donatorë
δότες	dhurues
δότες	dhuruesit
δότες	donatorët
ενδοιασμούς	skrupuj
επιδότηση	subvencionet
νεντ	ned
ναρκοπέδια	minuara
μαρκελλίνος	marcellinus
γιρλάντες	qafore
μεσω	nëpër
μεσω	përmes
μεσω	nëpërmjet
ζοσκέν	josquin
πόλινγκ	pauling
διάμεση	medjen
διάμεση	medjenit
σπέτσια	spezia
λεύγες	ligat
παραιτήσεις	dorëheqje
ζιγκ	zig
σνακ	vakti
σνακ	meze
σνακ	meze
ινδουισμό	hinduizmin
ευημερούσα	begatë
γκετς	goetz
εναλλασσόμενη	rradhës
εναλλασσόμενη	rotacion
καταραμένο	mallkuar
εμβάθυνση	thelluar
εμβάθυνση	thellimin
μαγευτική	befasuese
μαγευτική	këndshëm
μαγευτική	magjepsëse
μεντουχοτέπ	mentuhotep
δωροδοκίες	ryshfet
δωροδοκίες	ryshfet
γεωμορφολογία	gjeomorfologjia
λακωνική	kategorike
τρόι	trojës
τρόι	troy
άνετο	rehat
άνετο	komode
άνετο	komod
άνετο	rehat
αντιοξειδωτικά	antioksidues
λίρι	leary
τπε	ict
ομοιογενές	homogjene
τζένα	jenna
ρωγμή	çarje
ρωγμή	plasë
κατακράτηση	mbajtjen
χίλι	kodrinor
αγαθός	mensch
λεγεωνάριοι	legjionarët
διάταση	fryrjes
υποτιμητικό	poshtëruese
ξυλοδαρμό	rrahja
ξυλοδαρμό	rrahje
κλωστοϋφαντουργία	tekstilet
γονική	prindërore
μάταιο	pashpresë
μάταιο	kotë
αντιπροσωπευτικές	përfaqësuesja
αντιπροσωπευτικές	përfaqësuese
αντιπροσωπευτικές	përfaqësuesi
αντιπροσωπευτικές	perfaqesues
αντιπροσωπευτικές	përfaqësues
όλμπανι	albani
σάβατζ	savage
σάβατζ	egër
χήρες	vejusha
εξομολογήσεις	rrëfimet
εξομολογήσεις	rrëfime
έιντζελ	engjell
έιντζελ	engjëlli
έιντζελ	angel
έιντζελ	engjëll
μυωπία	miopia
υπερήρωας	superhero
σπεσιαλιτέ	specialiteti
σπεσιαλιτέ	specialitet
σπεσιαλιτέ	specialitet
σπεσιαλιτέ	specialitetet
σπεσιαλιτέ	specialitete
σπεσιαλιτέ	specialitetet
φαρμακεία	farmaci
φαρμακεία	farmacitë
γενίτσαρους	jeniçerëve
χιροχίτο	hirohito
μέτρημα	numërim
μέτρημα	numërimi
φεμινίστριες	feministet
ψίθυροι	pëshpërit
χιού	hug
αδιαμφισβήτητο	padiskutueshme
αδιαμφισβήτητο	padiskutueshem
αγροικίες	kabina
παράνοια	paranoja
παράνοια	çmenduria
σπανιότητα	rralle
μπιγιονσέ	beyonce
παγόβουνο	ajsberg
ντόνι	doni
ντόνι	doni
πόζα	përbëjnë
τσιγγάνα	cigan
τσιγγάνα	cigan
τσάβο	çavo
τρομπέτες	bori
μαχαγιάνα	mahayana
χούσερλ	husserl
στρατολογήσει	rekrut
ανήθικο	imorale
λούσυ	lusin
λούσυ	lusi
λούσυ	lucy
στράτφορντ	stratford
κίτζι	chigi
σπανάκι	spinaq
διαβίβαση	transmetim
διαβίβαση	transmetimi
απειλητικά	kërcënues
απειλητικά	kërcënuese
ακτινίδες	actinides
τέο	theo
τέο	teo
χρωστάει	detyrohet
παρασκεύασμα	përgatitja
παρασκεύασμα	përgatitje
αξιοθαύμαστο	admirueshme
ψητό	pjekur
ρόπαλα	lakuriqët
κιμά	grirë
λιθόσφαιρα	litosfera
κουρτίνες	perde
κουρτίνες	perdet
συνεργός	bashkëpunëtor
συνεργός	bashkëpunëtori
έξοδοι	daljet
ινώδης	çrregullta
ντεμιρέλ	demirel
σέρβερ	server
λοιμώδη	infektive
μόρτενσεν	mortensen
εξιλέωση	çlirim
εξιλέωση	shpagim
σύριγγα	shiringë
επισκεφθείτε	vizit
επισκεφθείτε	vizite
επισκεφθείτε	vizitoni
επισκεφθείτε	vizita
επισκεφθείτε	vizitë
γουόν	korri
γουόν	won
γουόν	fitoi
γουόν	fituan
μπεναζίρ	benazir
σόδομα	sodoma
βιντίν	vidin
δεξιόστροφα	orës
ξεναγήσεις	tours
αντίμπ	adib
γιανγκτσέ	jangce
μεταβολική	metabolike
μπάλντουιν	baldwin
μαντέρνο	maderno
μίλοραντ	milorad
μίλοραντ	millorad
δισκία	tabletat
δισκία	pllaka
προσβεβλημένος	ofenduar
προσβεβλημένος	fyer
περιγραφικό	përshkruese
καραμπίνα	pushkë
καραμπίνα	pushka
καραμπίνα	pushke
καραμπίνα	pushkë
καραμπίνα	pushka
καραμπίνα	pushkën
καραμπίνα	pushke
εξαγωγέας	eksportues
πατριός	njerku
φιλονικία	grindje
φιλονικία	grinden
φιλονικία	grindja
ροζέτα	rosetta
αζκαμπάν	azkaban
λετίσια	leticia
κατρίνα	katrina
καραβάνι	karavan
καραβάνι	karvani
εσώρουχα	mbathje
εσώρουχα	brendeshme
πονοκέφαλος	koke
παραβιαστεί	shkelur
παραβιαστεί	shkeli
πάροχοι	ofruesit
φολς	bjen
φολς	bie
φολς	falls
εγκαταλειμμένο	braktiset
εγκαταλειμμένο	braktisur
εγκαταλειμμένο	braktise
φυλακισμένη	burgosur
φυλακισμένη	burgosi
φυλακισμένη	burgosen
φυλακισμένη	burgoset
κατακρήμνιση	reshje
ζαπάτα	zapata
υπογράμμισε	nënvizoi
υπογράμμισε	nënvizuar
παρακάμπτει	anashkalon
αναπάντεχο	papritur
πατριό	njerku
πιρούνι	pirun
νιβ	niv
ανεκτή	toleruar
ανεκτή	tolerohet
λεσβία	lesbike
ροζίτα	rosita
ορός	serum
ορός	serumi
αγωνες	lojrat
αγωνες	lojëra
αγωνες	lojërat
αγωνες	lojra
αξιοπρεπές	dinjitoz
αξιοπρεπές	dinjitoze
ράιμι	raimi
ρίλκε	rilke
λίντο	lido
καλίνιν	kalinin
δρομολογητές	rutera
χορεύτριες	kërcimtarë
οκτάβιο	octavio
χλωροπλάστες	chloroplasts
καρφίτσα	pinin
καρφίτσα	pini
καρφίτσα	pin
μνηστή	fejuara
μνηστή	fejuara
μνηστή	fejuar
βρικόλακες	vampirët
βρικόλακες	vampirëve
βρικόλακες	vampirë
εξόγκωμα	gungë
εγκέλαδου	enceladus
εκτάριο	hektar
φρέγκε	frege
ανίατη	pashërueshme
στημένο	manipuluar
πεζόδρομο	boardwalk
αδέξια	ngathët
γκάρεθ	gareth
αποθηκευμένες	shpëtuar
αποθηκευμένες	ruajtur
αποθηκευμένες	shpëtoi
αποθηκευμένες	shpëtuan
αποθηκευμένες	shpëtuam
τσίχλα	gum
τσίχλα	çamçakëz
ζηλεύει	xheloze
ζηλεύει	xheloz
κορνηλία	cornelia
αεροναυτική	aeronautikës
χόι	hoi
αλήτη	punk
άαλεν	aalen
σκυλάκι	qeni
σκυλάκι	qeni
δεκανέα	tetar
δεκανέα	tetari
σιγκούρνι	sigourney
κνουτ	knut
μπέινς	baines
αρουραίοι	minj
αρουραίοι	minjtë
τανγκό	tango
κοντέινερ	enë
κοντέινερ	konteinerë
μπαγιάρ	bayar
μάνζαρεκ	manzarek
πολυμαθής	dijetarëve
τέτοβο	tetovo
τέτοβο	tetovë
τέτοβο	tetova
διάμηκες	gjatësore
μαργαρίτες	margarita
μαργαρίτες	margarita
μανιτάρι	kërpudhë
καρύδα	kokos
καρύδα	kokosi
καρύδα	kokosit
υπεράκτιες	brigjeve
τυχεροί	laki
τυχεροί	lumja
τυχεροί	fatlum
εκδικητική	hakmarrëse
εκδικητική	hakmarrës
ενέχυρο	zotim
ενέχυρο	zotohen
ενέχυρο	zotimin
μπερναντέτ	bernadete
μπόλντερ	shkemb
κεχρί	millet
συνασπισμών	blloqet
κυπρίνου	krap
χάρτφορντ	hartford
συζητηση	diskutim
συζητηση	diskutime
συζητηση	diskutimi
συζητηση	diskutimet
ρέστα	ndryshoni
ρέστα	ndryshoje
ρέστα	ndrysho
ρέστα	ndryshim
ρέστα	ndryshimi
ελίσα	elisa
κόνδορα	condor
ελιγμός	manovra
ελιγμός	manovër
ξαδέρφια	kushërinjtë
ξαδέρφια	kushërirë
σουζάν	suzana
φεζ	qeleshe
επανένταξη	rehabilitim
επανένταξη	rehabilitimi
μπράμπαμ	brabham
μάκο	mako
αντιξοότητες	skamja
αντιξοότητες	skamje
ελτα	elta
φεουδαρχία	feudalizmi
διμερής	ndërsjellta
διμερής	dypalësh
διμερής	dypalëshe
διμερής	ndërsjelltë
ρασταφάρι	rastafari
χίντιγκ	hiddink
τσέρι	qershia
τσέρι	cherry
τσέρι	qershi
φλόιντ	floyd
μιγιαζάκι	miyazaki
πάδουα	padovës
επιτρεπόμενο	lejueshme
επιτρεπόμενο	lejohet
επιτρεπόμενο	lejuar
αλμοδόβαρ	almodóvar
μπαϊράμ	bajram
έζησα	jetonin
έζησα	jetova
έζησα	jetoi
έζησα	jetonte
έζησα	jetuan
συγκρίσιμες	krahasueshme
φόρτος	barra
φόρτος	barrë
νικολέτα	nikoleta
νοέλ	noel
υφές	cilësive
αλιέων	peshkatarët
κύκνοι	mjellma
ωάρια	ova
λόμπο	lobo
φρανσουάζ	françoise
κρυπτογραφημένο	koduar
θολό	turbullta
θολό	vranët
φαντάζεται	imagjinonte
τζιανκάρλο	giancarlo
ματίλντα	matilda
ματίλντα	matilda
βίντσα	vinca
σολομού	salmon
απελπισμένος	dëshpëruar
απελπισμένος	deshperuar
θυμήσου	kujtoj
εακ	anc
αισιόδοξη	optimist
αισιόδοξη	optimiste
αισιόδοξη	optimist
αισιόδοξη	optimist
αποφεύγετε	shmangni
αποφεύγετε	shmangur
αποφεύγετε	shmang
αποφεύγετε	shmangeni
σατανάς	shejtani
σατανάς	djalli
πολιτικη	politikë
πολιτικη	politikën
πιερλουίτζι	pierluigi
ταξιδιώτη	udhëtar
προσφυγές	apelit
στήβενς	stevens
όρχεων	testikujve
ελεωνόρα	leonora
φονιάς	vrasësi
φονιάς	vrasëse
φονιάς	vrases
φονιάς	vrasës
μπάνγκορ	bangor
γιούκιο	yukio
φτυάρι	lopatë
νεκροψία	autopsia
νεκροψία	autopsi
μλάντεν	mladen
κρουαζιέρα	lundrim
έμεινα	qendroi
έμεινα	qëndruan
έμεινα	ndenja
έμεινα	qendruan
λαμπρι	labrie
μαλίκι	maliki
κατάδικοι	burgosurit
εξογκώματα	gunga
χιρομπούμι	hirobumi
καλλιεργήσουν	kultivuar
φυτοφάρμακα	pesticidet
φεμινισμό	feminizmi
οπλισμένη	armatosura
οπλισμένη	armatosur
ορινόκο	orinoko
λίμπερτι	liberty
αμαρτωλή	mëkatare
αμαρτωλή	mëkatarë
αμαρτωλή	mëkatar
αμαρτωλή	mëkatare
έφεδροι	rezervistë
άδικος	zullumqarët
άδικος	zullumqar
άδικος	padrejte
άδικος	padrejtë
αρσέν	arsene
όλσον	olson
σουνγκ	soong
σουνγκ	kendohet
σουνγκ	këndohet
σολζενίτσιν	solzhenitsyn
χάρκιβ	kharkiv
υπογείως	nëntokësor
υπογείως	nëntokësore
υπογείως	nëntokë
εκτίναξη	nxjerre
τρυφερότητα	butësi
λιμ	lim
λιμ	rim
χυδαία	vulgare
έρνι	ernie
υδρόλυσης	hidrolizë
ξεπερασμένη	vjetëruar
χυμούς	lëngje
χυμούς	lëngjet
αντιπροσωπειών	delegacionet
αντιπροσωπειών	delegacioneve
αντιπροσωπειών	delegacione
μάι	mai
έντμοντ	edmund
ίθαν	ethan
αλέγκρε	alegre
ιμάντες	rripa
ιμάντες	rripa
σωληνάριο	tub
σωληνάριο	tube
σάκος	çantë
σάκος	qese
σάκος	begu
σάκος	thes
σάκος	thesi
σάκος	thes
φοβερός	super
φοβερός	fantastike
παστέλ	pastel
εκφυλιστική	trunore
πλάτες	mbështet
νευρολογία	neurologjisë
τακ	tak
τακ	palosje
έθελ	ethel
διακανονισμός	vendbanimi
διακανονισμός	rregullimi
διακανονισμός	rregullim
αστοχία	dështimi
αστοχία	dështim
ντέηβις	davis
ντέηβις	devis
γνωστικισμό	gnosticizmi
ραούφ	rauf
αρραβωνιαστικό	fejuari
προκαταρκτικό	paraprak
προκαταρκτικό	paraprake
εντατικοποίηση	intensifikojnë
εντατικοποίηση	intensifikimin
βλασφημία	blasfemi
