apie	について
gelbėtojas	水泳
snape	スネイプ
octavia	オクタウィア
octavia	オクタヴィア
lhs	lhs
rūkytos	燻製
fishbase	fishbase
skambučius	通話
dopamino	ドーパミン
kalnakasiai	鉱夫
magnetas	磁石
magnetas	マグネット
dekoravimas	装飾
dekoravimas	デコレーション
bedarbiai	失業者
bedarbiai	無職
neeson	ニーソン
sija	括弧
canterbury	カンタベリー
moulin	ムーラン
žavesio	チャーム
žavesio	魅力
iškrauti	アンロード
blizgus	光沢
almería	アルメリア
kma	kma
donja	donja
severin	セヴェリン
debrecenas	デブレツェン
žnyplėmis	鉗子
abakas	算盤
marika	マリカ
saporas	札幌
džoana	ジョーン
grazia	グラツィア
vergine	vergine
rak	rak
chorezmas	ホラズム
nemokumo	倒産
ramu	静けさ
ramu	静か
ramu	平和
bru	bru
duala	ドゥアラ
barmenas	バーテンダー
sgt	sgt
kak	プレハブ
imago	成虫
fatah	ファタハ
vasedos	早稲田
lfc	lfc
atrakcija	アトラクション
artigas	アルティガス
errol	エロール
kiekybinis	定量
paskata	インセンティブ
sonetas	ソネット
modesto	モデスト
uko	uco
netolygus	段違い
zaibatsu	財閥
suharto	スハルト
tyrrell	タイレル
unikodo	unicode
upolu	ウポル
balkonai	バルコニー
technics	technics
lite	lite
rac	rac
tiberius	ティベリウス
polinomas	多項式
kuma	くま
jacinto	ジャシント
karaganda	カラガンダ
racer	レーサー
albatrosas	アルバトロス
lsg	lsg
sardinės	イワシ
akreditacijos	認定
meistrams	職人
brie	ブリー
einaudi	エイナウディ
tek	tek
patoso	情念
žiedlapiai	花弁
žiedlapiai	花びら
džirolamas	ジローラモ
ermito	エルミート
ganykla	牧草
ganykla	eng
machado	マチャド
savanorišką	ボランティア
gaertn	gaertn
slava	スラヴァ
berenson	ベレンソン
kloviso	クローヴィス
generalisimas	大元帥
ankor	アンコール
avium	avium
rūgštinis	酸性
alessandra	アレッサンドラ
naha	那覇
katrin	カトリン
valdez	バルデス
hampshire	ハンプシャー
gumburas	視床
shtml	shtml
beste	beste
vegetarai	ベジタリアン
dangčio	ボンネット
ramajana	ラーマーヤナ
nenugalimas	インヴィンシブル
guida	guida
naujagimiams	新生児
mišima	三島
édition	édition
varia	varia
valdivia	バルディビア
schilling	シリング
klonavimas	クローニング
marža	マージン
marža	余白
bombardier	ボンバルディア
orsini	オルシーニ
agatas	瑪瑙
mkp	mkp
nepriklausomumas	独立
hakeris	ハッカー
lenz	レンツ
sūdyti	塩漬け
anakonda	アナコンダ
ulla	ウラ
išikario	石狩
prielinksnis	前置詞
tyson	タイソン
asc	asc
cascavel	cascavel
mielas	キュート
mielas	かわいい
mielas	可愛い
wcg	wcg
cet	cet
xpath	xpath
bibi	ビビ
juri	樹里
pasiutligės	狂犬病
kiekybiniai	定量
kyrie	キリエ
vinipegas	ウィニペグ
bejėgis	無力
našlių	サバイバー
marcellus	マルケッルス
uluru	ウルル
rufas	ルーファス
schatz	schatz
ūmaus	急性
ūmaus	アキュート
sdtv	sdtv
kepsnys	ステーキ
amžinybę	永遠
toluka	トルーカ
ajakučas	アヤクーチョ
hernandez	ヘルナンデス
spragų	隙間
spragų	ギャップ
trynys	卵黄
surf	サーフィン
kaupimosi	集積
pasigailėjimo	慈悲
pasigailėjimo	マーシー
vežimėlio	車椅子
vežimėlio	車いす
matic	matic
ong	ong
dziaji	嘉義市
slaugytoja	ナース
subsidijas	補助金
nesantuokiniai	嫡出
kompresorius	コンプレッサー
saulėtos	交互
saulėtos	交代
eapb	ecsc
crc	crc
pusvalandžio	セルフリッジ
tėja	テア
atpildas	報復
kaimyne	隣人
gothardas	ゴットハルト
dubna	ドゥブナ
švilpikai	マーモット
trn	trn
mėšlas	厩肥
laci	laci
klestinčios	栄え
hidakos	日高
iškastinio	化石
tbt	icc
tbt	tbt
fujimori	藤森
fujimori	フジモリ
įdarbinimas	求人
įdarbinimas	雇用
kvotas	quota
polipai	ポリープ
emu	エミュー
išsiliejimo	こぼす
delft	delft
heisenberg	ハイゼンベルク
masdevalija	masdevallia
amata	アマタ
joni	ジョニ
nusivylę	イライラ
aptvarų	フェンシング
keistuolis	変人
familjebok	familjebok
spekuliacija	投機
susižavėjimo	感嘆
susižavėjimo	賞賛
heisei	平成
aspen	アスペン
menam	チャオ
pcd	pcd
sacharinas	サッカリン
benzema	ベンゼマ
minami	みなみ
antigenas	抗原
ūml	aml
opa	潰瘍
tikis	ティキ
puiku	グレート
nijhoff	nijhoff
hyun	ヒョン
kerrang	kerrang
hno	hno
propano	プロパン
dat	dat
topazas	トパーズ
antspaudus	切手
radiatorius	ラジエーター
vidutiniškas	凡庸
vevo	vevo
kaminų	煙突
džinsai	ジーンズ
muriel	ミュリエル
veltinio	フェルト
graziano	グラツィアーノ
sriubą	スープ
dvigeldžiai	二枚貝
brangiausia	dearest
apgavo	カンニング
kickstarter	kickstarter
jasmin	ジャスミン
abortą	流産
prodcode	prodcode
yoshida	吉田
emir	アミール
optimali	最適
išpažinties	懺悔
išpažinties	自白
linecolor	linecolor
komandiruotės	ミッション
kalimo	鍛造
sli	sli
carmelo	カーメロ
carmelo	カルメロ
ephraim	エフライム
romantiška	ロマンチック
arquette	アークエット
rand	ランド
pikachu	ピカチュウ
kitano	北野
ntfs	ntfs
alberti	アルベルティ
amo	amo
dodo	ドードー
powerpoint	powerpoint
aha	はい
aha	aha
herbst	herbst
juro	十郎
zainal	ザイナル
helios	ヘーリオス
hideo	秀雄
čiulpia	吸う
šarminiai	アルカリ
sdb	sdb
altstadt	altstadt
claes	クラース
sgml	sgml
dėkingi	感謝
raudonukės	風疹
oldid	oldid
salamas	サラーム
sse	sse
ksenofontas	クセノポン
ait	ait
tutu	チュチュ
palembangas	パレンバン
mlb	mlb
kolbos	フラスコ
etna	エトナ
grojimą	再生
ananasų	パイナップル
libido	リビドー
poliomielito	ポリオ
žvakė	ろうそく
žvakė	キャンドル
žvakė	蝋燭
diplomat	外交官
balionus	シリンダー
araki	荒木
iaa	iaa
bump	バンプ
giumri	ギュムリ
qed	qed
superkompiuteris	スーパーコンピュータ
hurd	hurd
archäologie	archäologie
idealizmas	観念論
ordu	オルドゥ
madernas	マデルノ
gert	飲む
oriolas	オリョール
pixies	ピクシーズ
kazuki	一樹
socrates	ソクラテス
kararos	カッラーラ
quad	quad
aif	aif
livius	livius
wrx	wrx
šafranas	サフラン
sbs	sbs
tulono	トゥーロン
htc	htc
freedos	freedos
spekuliacijos	投機
vanai	vanir
nepakartojamas	マーベラス
talija	タリア
kapitalinio	オーバーホール
plantas	plantas
onyx	オニキス
casale	カザーレ
klausti	ask
klausti	尋ねる
galvoju	考え
galvoju	思考
lask	lask
indy	インディ
glaukoma	緑内障
maniakas	マニアック
rundschau	rundschau
merckx	メルクス
neišvengiamos	やむを得ない
jakutskas	ヤクーツク
torio	トリウム
triukas	トリック
triukas	スタント
apkaustai	バインディング
biya	ビヤ
pritvirtina	接辞
ssn	ssn
sukamasis	ロータリー
juokinga	面白い
sąžiningą	フェア
sagtis	バックル
raištinė	ガーター
ginčijamas	申し立て
rkc	rkc
sns	sns
karpos	イボ
karpos	いぼ
adh	adh
dializė	透析
atbraila	足場
kilnojimas	ホッピング
alu	alu
instagram	インスタグラム
instagram	instagram
kiekybinė	定量
lpf	lpf
makiažas	メイク
makiažas	化粧
kulonas	クーロン
irix	irix
popo	popo
fabiano	ファビアーノ
tva	tva
alkanas	空腹
bsp	bsp
mmo	mmo
pmm	pmm
horner	ホーナー
magnetitas	磁鉄鉱
sombrero	ソンブレロ
ffa	ffa
balotelli	バロテッリ
trachėja	気管
širdy	心臓
širdy	ハート
skiedinio	モルタル
skiedinio	迫撃砲
musonas	モンスーン
hawke	ホーク
dscf	dscf
kaupimasis	集積
baisios	ひどい
mlg	mlg
bulvėms	ポテト
bulvėms	ジャガイモ
bulvėms	じゃがいも
atsiprašyti	謝る
atsiprašyti	謝罪
maharadža	マハーラージャ
meu	meu
marimba	マリンバ
puokštė	ブーケ
akumuliatoriai	電池
ekstradicijos	引渡し
klausymas	聴聞
klausymas	聴覚
klausymas	聴力
klausymas	審問
gabi	ギャビー
gabi	ギャビー
nagato	長門
subalansuotas	バランス
pomėgius	趣味
memorandumo	覚書
geburtstag	geburtstag
psalmė	詩篇
bolo	ボーロ
ribosomos	リボソーム
šlaplę	尿道
stiprintuvai	アンプ
streisand	ストライサンド
suhrkamp	suhrkamp
toksinų	毒素
geizeris	間欠泉
talentinga	才能
aldridge	オルドリッジ
veranda	ポーチ
tojamos	富山
tomcat	tomcat
compañía	compañía
santuario	santuario
ngm	ngm
naturelle	naturelle
meze	メゼ
įsiurbimo	吸引
patiekaluose	ディナー
serozinis	漿液
watanabe	ワタナベ
watanabe	渡辺
aprašai	在庫
niežulys	かゆみ
liapunovas	リャプノフ
lanksčios	フレキシブル
juli	ジュリ
judėją	ユダヤ
kalašnikovas	カラシニコフ
vbs	vbs
apsėstas	執着
accessdate	accessdate
jutiklio	センサ
jutiklio	センサー
petrović	ペトロヴィッチ
baum	バウム
išsiuntimas	除名
išsiuntimas	退学
filtruojamas	ろ過
anotacija	注釈
rutina	トレッドミル
caa	caa
jaya	ジャヤ
džentelmenas	紳士
džentelmenas	ジェントルマン
veseksas	ウェセックス
archyvavimo	アーカイブ
miniatiūriniai	ミニチュア
aptikimas	検知
aptikimas	検出
caterina	カテリーナ
abakanas	アバカン
oho	wow
mobilus	モバイル
hus	フス
kvailys	バカ
kvailys	馬鹿
taschenbuch	taschenbuch
katja	カーチャ
marković	マルコヴィッチ
valgomojo	ダイニング
tbl	tbl
cigaretes	タバコ
rankagva	ランカグア
kandaharo	カンダハール
kodak	コダック
paine	ペイン
baisiai	ひどい
špinelis	スピネル
nakata	中田
kloja	クロエ
gsl	gsl
čekis	レシート
čekis	受領
čekis	小切手
takuma	琢磨
svogūnėliai	球根
russland	russland
forestas	フォレスト
kaufmanas	カウフマン
amalie	アマーリエ
vamzdynas	パイプライン
amuletas	お守り
bosco	ボスコ
lempira	レンピラ
varpotoji	actaea
padang	パダン
mako	マコ
fref	fref
nocat	nocat
psichozė	精神病
lévy	レヴィ
morfino	モルヒネ
elektromagnetizmo	電磁気
autoriniai	王族
parafino	パラフィン
marmeladas	マーマレード
calc	calc
užuojauta	お悔やみ
gamespy	gamespy
ronda	ロンダ
benamiai	ホームレス
gydantis	疲労
vtk	vtk
uogiene	ジャム
ryžtingų	確固たる
forza	forza
ochotona	ochotona
nuomininkas	テナント
sakamoto	坂本
susirašinėjimas	対応
susirašinėjimas	通信
pires	ピレス
cremona	クレモナ
brody	ブロディ
biomechanika	バイオメカニクス
benth	benth
adj	adj
sužalojimai	怪我
šakės	フォーク
wan	wan
jukio	幸雄
rabin	ラビン
rupijų	ルピー
zlatan	ズラタン
kainavusi	ペンス
gladys	グラディス
tma	tma
kardininkas	スウォーズマン
limonadas	レモネード
limonadas	ラムネ
arpa	arpa
lse	lse
alergiją	アレルギー
paisandu	パイサンドゥー
adatą	ニードル
psn	pwn
užpildu	フィラー
kišenes	ポケット
spenelis	乳首
normandie	ノルマンディー
compostela	コンポステーラ
ovuliaciją	排卵
užuolaidos	カーテン
noether	ネーター
elipsė	楕円
livejournal	livejournal
oppenheim	オッペンハイム
kondo	金堂
kondo	近藤
pavedimas	委任
pavedimas	委嘱
gandhara	ガンダーラ
avellino	アヴェッリーノ
silo	サイロ
imax	imax
lsb	lsb
bengt	ベンクト
dyzelino	ディーゼル
šifro	暗号
nsc	nsc
folsomo	フォルサム
rūgštynių	スイバ
fitch	フィッチ
patyčias	いじめ
robles	ロブレス
piketas	ピケ
terminatorius	ターミネーター
fsf	fsf
bronco	ブロンコ
merga	ガール
merga	少女
merga	女の子
viggo	ヴィゴ
takeo	武雄
redir	redir
britpop	ブリットポップ
kubuntu	kubuntu
neveikimas	不作為
žvalgymo	探検
vilkimo	レッカー
mikai	ミック
obtusa	obtusa
sraigtai	ねじ
palaidinė	ブラウス
copernicus	コペルニクス
dribsniai	フレーク
gotenas	御殿
dvilypumas	双対
herausgegeben	herausgegeben
rotorua	ロトルア
drovus	人見知り
drovus	シャイ
kopanas	コパン
kvaila	バカ
kvaila	愚か
basile	バジーレ
bifurkacija	分岐
chevalier	シュヴァリエ
malabaricus	malabaricus
sojo	僧正
exeter	エクセター
maddalena	マッダレーナ
perú	ペルー
kinazės	キナーゼ
vėriniai	ネックレス
slydimo	スリップ
kumpio	ハム
namco	ナムコ
garth	ガース
yoon	ユン
propanas	プロパン
diddy	ディディ
hakim	ハキム
hamada	浜田
authorlink	authorlink
tira	ティラ
tira	ティラミス
hayward	ヘイワード
micuhide	光秀
rūkyta	燻製
meškėnų	あらいぐま
suo	イヌ
mandagus	丁寧
džedajus	ジェダイ
signalizacijos	シグナリング
fermis	フェルミウム
auditorijoje	講堂
siegel	ジーゲル
khtml	khtml
tpa	tpa
aab	aab
oitos	大分
hofmann	ホフマン
rendis	ランディ
apsaugines	測量
skaliarinis	スカラー
auskaras	イヤリング
suga	須賀
divo	divo
sindžu	新竹市
ohka	桜花
rinaldo	リナルド
winona	ウィノナ
popins	poppins
parvati	パールヴァティー
amazilia	amazilia
beprasmiška	役立たず
jota	イオタ
ucl	ucl
trečiadienio	水曜
trečiadienio	水曜日
komatsu	小松
dara	ダラ
takeshi	たけし
hikaru	ヒカル
hikaru	ひかる
buldogas	ブルドッグ
apija	アピア
mezga	ニット
mezga	編み物
ondo	音頭
aram	アラム
siaubingas	恐ろしい
patty	パティ
donorystės	募金
donorystės	寄付
donorystės	募金
donorystės	寄付
papi	パピ
ebm	ebm
tranzistoriai	トランジスタ
spinta	フード
spinta	ボンネット
džida	ジッダ
fim	fim
arial	arial
aig	aig
bombėjuje	ボンベイ
čamorų	チャモロ
glotniagalvė	psilocybe
novell	novell
marlboro	マールボロ
arlingtonas	アーリントン
nerti	潜る
nerti	ダイビング
houten	ハウテン
mcm	mcm
programėlių	アプリ
kardamono	カルダモン
akreditavimo	認定
tinklaraščių	ブログ
skutimosi	シェービング
ffm	ffm
veröffentlichungen	veröffentlichungen
hola	hola
vanesa	ヴァネッサ
vielų	ワイヤー
greipfrutų	グレープフルーツ
identifikacija	同定
identifikacija	識別
auskarus	ピアス
išlygų	予約
universaliųjų	ユニバーサル
gol	ゴル
kkl	ocl
bofors	ボフォース
ojos	オホス
precedentas	先例
precedentas	判例
plikasėkliai	裸子植物
dbd	dbd
radu	ラドゥ
bazilikas	バジル
bazilikas	バジリコ
ryū	リュウ
meškėnai	アライグマ
yasser	ヤセル
viryklės	コンロ
viryklės	ストーブ
išimtinę	独占
arkadijaus	アルカディ
dmx	dmx
izumi	いずみ
izumi	和泉
giga	ギガ
originalumo	オリジナル
karpačas	カルパッチョ
originalai	オリジナル
provinz	provinz
entuziazmas	熱意
racioną	レーション
racioną	配給
vazas	花瓶
gegnė	垂木
hasselt	ハッセルト
priemiestinių	通勤
berthold	ベルトルト
nim	ニム
bartai	バート
katarakta	白内障
tmf	tmf
nebrangus	安価
nebrangus	安い
ally	アリー
eragonas	エラゴン
bea	bea
gekonas	ヤモリ
plaja	playa
batou	バトー
diegiamos	インストール
siunta	出荷
vine	くま
švytuoklės	振り子
seminolai	セミノール
popmatters	popmatters
barrymore	バリモア
hirosima	広島
maxime	マキシム
gondoro	ゴンドール
gastritas	胃炎
sėdynė	座席
giroskopo	ジャイロ
rankdarbiai	手芸
chronica	chronica
damien	ダミアン
žiauri	厳しい
yuki	ゆき
yuki	yuki
yuki	ユキ
verslumo	起業
zdf	zdf
gotti	ゴッティ
dram	ドラム
kaki	カキ
kamila	カミーラ
bėrimas	発疹
niamėjus	ニアメ
smalsumo	好奇心
rozo	ロゾー
omahos	オマハ
metioninas	メチオニン
kontržvalgyba	防諜
loftus	ロフタス
hco	hco
strutis	ダチョウ
išrūgos	崩壊
išrūgos	たたむ
kvietimai	招待
įžeidimas	侮蔑
įžeidimas	侮辱
mucho	mucho
mif	mif
onna	おんな
papeetė	パペーテ
santaupų	貯蓄
santaupų	貯金
santaupų	節約
santaupų	預金
bernal	バナール
zemo	zam
ietf	ietf
lenovo	lenovo
smagu	楽しい
premiership	プレミアシップ
instinktai	本能
bef	bef
paloma	パロマ
griežinėliais	スライス
nuovo	ヌオーヴォ
jungfrau	ユングフラウ
šienauti	草刈り
šienauti	草刈
gilė	acorn
dividendų	配当
dividendų	配当
nekalti	無実
ilgiausiu	最長
sonatas	ソナタ
ifa	ifa
nykščiu	親指
ibi	揖斐
svertas	レバー
golumas	ゴクリ
taipingų	太平
gras	フォアグラ
erinnerungen	erinnerungen
treoninas	トレオニン
northampton	ノーザンプトン
sano	佐野
zlín	ズリーン
maze	迷路
gravis	gravis
prisiminus	ガリレオ
ufc	ufc
powerpc	powerpc
homeopatiniai	ホメオパシー
ritratto	ritratto
gbr	gbr
mam	msm
ciklono	サイクロン
mpg	mpg
joaquin	ホアキン
fajardo	cne
apsipirkti	ショップ
apsipirkti	ショッピング
apsipirkti	買い物
apsipirkti	買物
gad	gad
mercado	メルカド
albany	オールバニ
albany	アルバニー
fuentes	フエンテス
cromwell	クロムウェル
kapoor	カプール
gideon	ギデオン
awd	awd
eka	eka
viza	visa
viza	ビザ
viza	査証
mbi	mbi
aklumas	失明
nepatogi	不快
hartmann	ハルトマン
katiuša	カチューシャ
sprachen	sprachen
monoteizmas	一神教
siete	siete
gelis	ジェル
gelis	ゲル
pao	パオ
blusų	ノミ
blusų	ノミ
blusų	クリープ
fam	fam
patariamosios	勧告
idzumo	出雲
mendelssohn	メンデルスゾーン
blb	blb
akreditacija	認定
šaldytuvas	冷蔵庫
vivien	ヴィヴィアン
malpensa	マルペンサ
hbv	hbv
ravi	スーリヤ
ssg	ssg
slaptažodis	パスワード
spenelius	乳首
hiena	ハイエナ
nacho	ナチョ
ttt	ttt
heinkel	ハインケル
komunija	コミュ
amigaos	amigaos
hutu	フツ
špinatai	ほうれん草
liuciferis	ルシファー
perugino	ペルジーノ
lulėjo	ルレ
edi	edi
edi	エディー
edi	エディ
atskirtis	隔離
atskirtis	孤立
murciélago	ムルシエラゴ
salam	サラム
fürth	フュルト
basestyle	basestyle
trišakiai	tees
fdl	fdl
goo	グー
irvinas	アーウィン
kibirkščių	スパークス
gentoo	gentoo
auger	オージェ
plyšiu	rift
vegetarizmas	ベジタリアニズム
ilgaamžiškumas	長寿
noda	野田
limonitas	褐鉄鉱
reiko	玲子
reiko	礼子
madingas	シック
semis	サミー
vittatus	vittatus
suvaržymai	制限
soko	ソコ
mieguistumas	眠気
gertrude	ゲルトルート
tay	テイ
menschen	menschen
metanolis	メタノール
burlesque	バーレスク
daimyo	大名
majas	マヨ
užgrobimas	ハイジャック
ansbachas	アンスバッハ
kaga	加賀
openstreetmap	openstreetmap
cordero	コルデロ
grįžtamas	可逆
hidejori	秀頼
patruliavimo	斥候
patruliavimo	パトロール
cyclingarchives	cyclingarchives
hesi	河西
atalas	アッタロス
aukle	ベビーシッター
aukle	ナニー
jakudza	ヤクザ
patvarumas	耐久性
nukopijuotas	複写
darpa	darpa
patna	パトナ
sustorėjimas	とろみ
sužalojimas	怪我
sužalojimas	外傷
oden	おでん
skubos	急速
empidonax	empidonax
inkarai	アンカー
beaufort	ボーフォート
inverness	インヴァネス
isaacs	アイザックス
sofos	ソファ
sofos	ソファー
sofos	ソファ
karantinas	検疫
ihf	ihf
ripli	リプリー
taifūnas	台風
beprotybė	狂気
beprotybė	狂気
genève	genève
timpanas	ティンパニ
sandler	サンドラー
parafinas	パラフィン
tortas	ケーキ
greitąją	救急車
atmos	atmos
marriott	マリオット
mylėtojai	恋人
laboratorinis	研究室
viko	ウィック
safyras	サファイア
padanga	タイヤ
kartachenos	カルタヘナ
cervantes	セルバンテス
botaurus	botaurus
timinas	チミン
gottes	gottes
fuad	フアド
wikilink	wikilink
nexus	ネクサス
atsargines	スペア
sqft	sqft
stebėtojams	オブザーバー
stebėtojams	オブザーバ
ekg	心電図
elegancija	エレガンス
kamikavos	上川
kombat	kombat
abt	アプト
lsv	lsv
atatürk	アタテュルク
konsultacija	諮問
konsultacija	相談
konsultacija	協議
donum	donum
imam	イマーム
laiptinė	吹き抜け
lpc	lpc
igm	igm
majonezas	マヨネーズ
saiko	西光
ejb	ejb
slavonija	スラヴォニア
netikslūs	不正確
mav	mav
gong	ゴング
smirnov	スミルノフ
kompensavimo	償還
kompensavimo	弁償
kbps	kbps
plácido	プラシド
burdž	ブルジュ
kse	kse
bls	gsp
pho	フォー
belonos	ベローナ
siri	siri
sumi	スミ
fenolio	フェノール
ppt	ppt
puk	puk
waterbury	waterbury
razak	ラザク
hialurono	ヒアルロン
elmer	エルマー
manatas	マナト
kelvino	ケルビン
heston	ヘストン
smalltext	smalltext
baklažanų	ナス
baklažanų	茄子
stb	stb
slr	slr
malonumais	喜び
kartelio	カルテル
bronkso	ブロンクス
cezis	セシウム
duster	ダスター
tgv	tgv
armanjakas	アルマニャック
pompa	ポンプ
rin	rin
rin	りん
pfalz	プファルツ
keno	キノ
nesveikas	不健康
nesveikas	病気
tua	tua
lagaminai	スーツケース
vaughn	ヴォーン
džiudžitsu	柔術
masako	雅子
čeliabinskas	チェリャビンスク
alarikas	アラリック
itrio	イットリウム
keitikliai	コンバータ
sergėtojai	後見人
pipiro	キンマ
chuaresas	フアレス
onda	御田
colleen	コリーン
burka	ブルカ
benoît	ブノワ
panieka	軽蔑
bangis	バンギ
rossetti	ロセッティ
upton	アプトン
saugok	時計
saugok	腕時計
dawkins	ドーキンス
nenaudai	不利益
karbido	炭化
swapo	swapo
alekas	アレク
alekas	アレック
arklides	厩舎
dešimtkovės	十種競技
jaunutė	若者
ūsus	口ひげ
ūsus	口髭
joss	ジョス
kitakiūšiū	北九州
ateinantys	着信
ateinantys	受信
breneris	ブレナー
fbc	fbc
svajotojas	dreamer
pagalvių	エアバッグ
nika	ニカ
profesionalumo	プロフェッショナル
įpareigojimas	義務
įpareigojimas	債務
rūšiavimas	格付
cunamiai	津波
moreira	モレイラ
juss	juss
kenedi	ケネディ
trnr	trna
pesai	ペソ
arbatinukas	急須
arbatinukas	ティーポット
kuneo	クーネオ
fipresci	fipresci
dėkinga	感謝
dėkinga	感謝
nzl	nzl
lol	lol
limoges	リモージュ
blige	ブライジ
eulerio	オイラー
masava	マッサワ
žirafa	キリン
balses	母音
vikicitatos	ウィキクォート
estación	estación
privilegijuotas	特権
rokfeleris	ロックフェラー
sortkey	sortkey
wrap	ラッピング
wrap	折り返し
wrap	包む
blaine	ブレイン
sinapsė	シナプス
ardija	アルディージャ
lanksčiai	フレキシブル
bugenvilis	ブーゲンビル
bhutto	ブットー
rsi	rsi
valdés	バルデス
inv	inv
plakta	ホイップ
šinano	信濃
bellevue	bellevue
izoliavimo	封じ込め
messiah	メシア
kasandra	カサンドラ
slp	slp
baga	バガボンド
gedichte	gedichte
difterijos	ジフテリア
auvergne	オーヴェルニュ
paini	ややこしい
paini	紛らわしい
roemer	レーマー
sfc	sfc
nitroglicerino	ニトログリセリン
kabliai	フック
filipe	フィリペ
capcom	capcom
esprit	エスプリ
teptuku	ブラシ
šortai	ショーツ
pažeminimą	屈辱
osu	大須
brošiūros	パンフレット
panteizmas	汎神論
belenas	ベレン
daktarus	drs
dsv	dsv
lal	ラール
esta	エスタ
nds	nds
kimura	木村
pirmininkavimas	総裁
soares	ソアレス
žibalo	灯油
wikimedians	wikimedians
mcmanus	マクマナス
kamikadzė	神風
piranijos	ピラニア
šogis	将棋
plovas	ピラフ
spazmas	痙攣
sausainių	cookie
sausainių	クッキー
leblanc	ルブラン
čekiai	小切手
sutra	経典
ribbon	リボン
kujo	九条
fairmont	フェアモント
lüneburg	リューネブルク
peruvinė	カスタード
godard	ゴダール
viesulo	旋風
elgin	エルギン
kujaba	クイアバ
trumparegystė	近視
hermosa	hermosa
utėlė	シラミ
seuil	seuil
mikel	ミケル
mourinho	モウリーニョ
atrofija	萎縮
zeiten	zeiten
opalas	オパール
reikalavimui	要件
sasuke	サスケ
aoi	あおい
aoi	aoi
barron	バロン
festa	フェスタ
festa	festa
netscape	netscape
schellenberg	シェレンベルク
corbin	コービン
siaubinga	恐ろしい
augintiniai	ペット
mylimiausias	お気に入り
svertą	ウインチ
sizedefault	sizedefault
sienna	シエナ
intermezzo	intermezzo
wesson	ウェッソン
išimtinis	独占
matlab	matlab
paura	paura
senkaku	尖閣
pom	pom
labelstyle	labelstyle
nbg	nbg
undinėlė	マーメイド
undinėlė	人魚
cosmopolitan	コスモポリタン
disillusion	disillusion
netiksli	不正確
dušo	シャワー
yesno	yesno
buferis	バンパー
varanasis	ワーラーナシー
bxc	bxc
barbizono	バルビゾン
piroksenas	輝石
bun	バンズ
chalapa	ハラパ
nesąžiningos	不公平
unrra	unrra
avesta	アヴェスター
mongrain	mongrain
priežastinis	因果
taikinimo	調停
kaušai	バケツ
blitz	ブリッツ
lvmh	lvmh
xavi	シャビ
xxl	xxl
asgardo	アスガード
harieta	ハリエット
mečetes	モスク
chaotiška	混沌
gardų	屋台
kodama	児玉
kodama	こだま
abhandlungen	abhandlungen
src	src
bužumbūra	ブジュンブラ
pigu	安い
céline	セリーヌ
diubua	デュボア
biaggi	ビアッジ
gwyneth	ギネス
ttk	ttk
užsispyręs	頑固
vientianas	ヴィエンチャン
kiplingas	kipling
bjanka	ビアンカ
rousseff	ルセフ
torpeda	魚雷
nag	nag
clooney	クルーニー
cardoso	カルドソ
šaukštu	スプーン
nekenksmingas	無害
bernulio	ベルヌーイ
auris	auris
aula	aula
stavangeris	スタヴァンゲル
amiloidozė	アミロイドーシス
meteoras	流星群
meteoras	メテオ
lupe	ルーペ
madinat	マディナ
gdi	gdi
negara	negara
rxf	rxf
bjelos	ビエッラ
purslų	スプレー
nemirtingumas	不老不死
bülow	ビューロー
scan	スキャン
terese	テレサ
correa	コレア
voltaire	ヴォルテール
distiliuoti	蒸留
levitt	レヴィット
lxx	lxx
jada	jada
miletas	ミレトス
akla	ブラインド
akla	盲人
cappuccino	カプチーノ
džolos	全羅道
dsp	dsp
bušehro	ブーシェフル
aligatorius	アリゲーター
turnhout	turnhout
drosophila	ショウジョウバエ
hardcover	ハードカバー
tokaido	東海道
nisa	ニサ
dusk	夕暮れ
vegasą	vegas
vegasą	ベガス
rezorbcija	吸収
medvedev	メドヴェージェフ
vigai	vig
plantarum	plantarum
mpc	mpc
ups	ups
gotha	ゴータ
kiškėnai	ナキウサギ
skolininkų	借受
magnetai	磁石
perkrovos	混雑
cit	cit
zodiakas	ゾディアック
neprižiūrimas	無人
tartaras	タルタロス
patvarumo	耐久性
gisele	ジゼル
antplūdį	サージ
oppenheimer	オッペンハイマー
kaneda	金田
ambicingi	野心
gorila	ゴリラ
kopf	kopf
mccluskey	マクラスキー
kulnas	かかと
kulnas	ヒール
spageti	スパゲティ
spageti	スパゲッティ
nuvola	nuvola
drl	drl
moo	moo
gam	gam
vibe	バイブ
evangelion	エヴァンゲリオン
frai	フレイ
thun	トゥーン
bava	bava
induktyvumas	インダクタンス
bfs	bfs
gmd	gmd
gnutella	gnutella
escalade	エスカレード
iguasu	イグアス
bkp	occ
baumann	バウマン
gonzales	ゴンザレス
enduro	enduro
monizmas	一元論
miau	ニャー
miau	ニャン
doktrinas	ドクトリン
wako	和光
andriessen	アンドリーセン
acanthus	アカンサス
magno	マグノ
kasuga	春日
duksas	ドゥクス
coo	coo
mccormack	マコーマック
absorbcija	吸収
hub	ハブ
pacis	pacis
apendicitas	虫垂炎
hidos	飛騨
brodskis	ブロツキー
zusammen	zusammen
chop	チョップ
blogybių	害悪
briefe	briefe
laputa	ラピュタ
tia	ティア
rojalistai	志士
rzeszów	ジェシュフ
kibi	吉備
svirties	レバー
böcklin	böcklin
jum	yum
