年	ano
貨運	carga
貨運	remessa
貨運	carregamento
貨運	frete
貨運	mercadorias
水泥	concreto
水泥	cimento
水泥	concretas
水泥	betão
水泥	concretos
水泥	cimento
平壤	pyongyang
隊友	companheiro
隊友	mate
同位素	isótopos
同位素	isótopo
同位素	isótopos
教皇	papa
大使館	embaixadas
大使館	embaixada
大使館	embaixadas
嘉義市	chiayi
初始	inicial
初始	iniciais
財產	propriedade
財產	imóvel
財產	propriedades
始終	always
始終	sempre
支配	dominação
支配	dominação
優先	prioridade
米勒	miller
碎片	fragmentos
碎片	escombros
碎片	entulho
碎片	detritos
碎片	destroços
碎片	lasca
碎片	splinter
怪獸	fera
怪獸	besta
怪獸	monstro
怪獸	monster
怒	fúria
怒	raiva
怒	cólera
怒	ira
怒	zangada
怒	raiva
怒	irado
怒	irritado
怒	zangado
怒	ira
怒	fúria
怒	fúria
怒	raiva
密集	intensivos
密集	intensivas
密集	intensiva
密集	intenso
密集	intensivo
密集	densa
密集	densas
密集	denso
密集	intensa
密集	intensas
密集	intensos
密集	intenso
缺陷	falha
缺陷	defeito
缺陷	falhas
缺陷	defeito
缺陷	defeitos
缺陷	deficiências
缺陷	defeitos
流星	meteoro
流星	meteorito
流星	meteoros
對稱	simétrica
對稱	simétrico
對稱	simétrica
對稱	simétrico
對稱	simetria
電訊	telecom
電訊	telecomunicações
電訊	telecomunicação
戲院	teatros
戲院	cinemas
戲院	teatro
戲院	teatro
戲院	cinemas
戲院	cinema
加密	codificação
加密	encriptação
加密	criptografia
加密	criptografar
加密	criptografia
加密	encriptado
海盜	pirata
海盜	piratas
流程	caudal
流程	flow
流程	fluxo
關東	kanto
武術	marcial
武術	marciais
武術	wushu
委內瑞拉	venezuela
已故	defunto
已故	falecida
已故	falecido
已故	falecidos
長野	nagano
星球	planet
星球	planeta
謎	mystery
謎	mistério
謎	puzzle
謎	enigma
謎	enigma
鎮壓	repressão
鎮壓	repressivo
鎮壓	repressiva
鎮壓	repressivas
鎮壓	repressão
鎮壓	supressão
苗族	hmong
苗族	miao
伊斯蘭教	islam
伊斯蘭教	islã
伊斯蘭教	islamismo
伊斯蘭教	islão
後備	backup
後備	reforços
據點	reduto
男爵	barão
男爵	baron
長者	anciãos
長者	anciões
長者	idosas
長者	idosa
長者	idosos
長者	idoso
保證	garantido
保證	garantidos
保證	garantidas
保證	garantida
保證	garantia
航海	navegar
航海	vela
航海	náutico
師團	divisões
監視	vigilância
奈良	nara
有線	cabo
有線	cable
有線	cabos
梵	carrinha
梵	van
梵	brahma
發射器	lançador
發射器	iniciador
發射器	transmissor
發射器	lançadores
擴建	expansão
末端	pontas
末端	termina
末端	extremidades
痛苦	sofrendo
痛苦	sofrimentos
痛苦	sofrimento
痛苦	dor
痛苦	dores
痛苦	pain
助攻	auxilia
助攻	assistências
數值	valores
數值	numérico
數值	numéricos
數值	numérica
數值	value
數值	valor
月亮	lua
月亮	moon
司機	chofer
司機	motorista
司機	condutor
司機	maquinista
司機	driver
司機	motorista
滅亡	perecer
叛亂	insurgência
叛亂	insurreição
叛亂	revolta
叛亂	motim
叛亂	revolta
叛亂	rebeldia
叛亂	rebelião
梅爾	mel
碰撞	colisão
碰撞	colidem
碰撞	confronto
碰撞	clash
碰撞	colisão
碰撞	colisões
簽	assine
簽	signo
簽	assina
簽	assinar
簽	sinal
契約	compactos
契約	compacto
契約	compacta
契約	escritura
階級	turma
階級	classe
階級	aula
圓形	círculo
圓形	circle
圓形	circulo
圓形	circulares
圓形	circular
帳號	conta
共計	total
共計	totais
丘陵	colinas
丘陵	hills
學科	disciplinas
推測	especulações
推測	especulação
後面	atrás
巴林	barém
巴林	bahrein
個體	indivíduo
個體	individual
個體	individuais
毛利	maori
毛利	mori
駁回	rejeitar
動態	feed
動態	story
動態	história
動態	dinâmico
動態	dinâmicos
動態	dinâmicas
動態	dynamic
動態	dinâmica
動態	histórias
動態	atividades
動態	atividade
動態	actividade
動態	dinâmicas
動態	dinâmica
晉升	promoções
晉升	promoção
大氣	atmosfera
大氣	atmosférica
大氣	atmosféricos
大氣	atmosférico
釋出	libertação
釋出	release
釋出	solte
釋出	lançamento
釋出	liberação
預期	expectativa
預期	expectativas
預期	expectativas
預期	expectativa
預期	esperava
預期	esperado
預期	esperados
預期	esperada
預期	antecipado
預期	antecipou
流感	influenza
流感	gripe
流感	gripe
劇院	teatros
劇院	cinemas
劇院	teatro
劇院	teatro
費城	filadélfia
費城	philadelphia
鄒	zou
鄒	chow
人格	persona
人格	personalidades
人格	personalidade
瘋狂	insanos
瘋狂	louca
瘋狂	insano
瘋狂	insana
瘋狂	louco
瘋狂	doida
瘋狂	louca
瘋狂	maluco
瘋狂	doido
瘋狂	louco
瘋狂	loucura
綽號	apelido
綽號	alcunha
綽號	apelidos
綽號	alcunhas
幽默	humor
幽默	humor
實體	entidades
實體	entidade
實體	entidades
異常	anormais
異常	aberração
異常	anormal
異常	invulgar
異常	incomum
異常	anomalias
每一個	cada
口號	slogans
口號	slogan
翻新	renovação
翻新	remodelação
翻新	remodelado
翻新	renovado
翻新	renovados
翻新	renovação
維也納	viena
繼任	sucessor
繼任	sucessora
繼任	sucessão
都城	capitol
都城	capitólio
元帥	marechal
元帥	marshal
頸	pescoço
摩洛哥	marrocos
頜	maxilar
頜	queixo
頜	mandíbula
獎章	medalha
獎章	medalhão
獎章	medalhas
楓	maple
症狀	sintomas
症狀	sintoma
症狀	sintomas
兵庫	hyogo
清除	limpo
清除	clear
清除	limpar
天橋	viaduto
蹄	casco
蹄	cascos
神聖	sagrado
神聖	sagrados
神聖	sagrada
神聖	santo
地表	superficie
地表	superfície
學位	graus
學位	licenciatura
學位	grau
學位	graus
光譜	espectral
光譜	espectros
光譜	espectro
光譜	espectroscopia
景點	atrações
景點	atrativos
景點	atracções
景點	vistas
景點	atracção
景點	atração
流入	afluxo
適用	aplicável
適用	aplicáveis
適用	aplicar
適用	aplique
業餘	amadores
業餘	amadora
業餘	amadores
業餘	amador
鯊	tubarões
鯊	shark
鯊	tubarão
腹部	abdominais
腹部	abdominal
腹部	abdómen
腹部	abdômen
肯尼迪	kennedy
寬頻	broadband
煥	hwan
致命	letais
致命	letal
致命	mortífero
致命	mortífera
致命	mortal
致命	fatal
致命	fatais
魚雷	torpedo
魚雷	torpedos
模糊	fuzzy
模糊	desfocada
模糊	turva
模糊	ambígua
模糊	ambiguidade
模糊	ambíguo
模糊	desfocada
模糊	borrão
猿	macacos
猿	macaco
猿	ape
斯通	stone
斯通	pedra
斯通	pedras
盆	bacia
極限	limite
極限	limitar
極限	limites
極限	extremos
極限	extrema
極限	extremo
極限	extreme
蜂	abelha
蜂	abelhas
蜂	bee
續集	sequências
續集	sequelas
續集	sequela
續集	sequência
續集	continuação
續集	sequencia
碗	bowl
碗	taça
碗	tigela
碗	taças
拼	soletrar
拼	feitiço
稍後	depois
級別	nivel
級別	nível
級別	level
代表團	delegação
代表團	delegações
看起來	parece
看起來	looks
看起來	olhares
起訴	acusação
比分	pontuação
比分	placar
挖	escavar
挖	escavação
挖	dig
挖	cavar
挖	escavação
挖	cavando
挖	cavar
集會	assembleias
集會	comícios
集會	comício
集會	rally
集會	rali
區分	diferenciação
區分	distinção
區分	distinguir
燦	chan
瑤	yao
瑤	mien
傷亡	baixas
傷亡	casualidade
信心	fé
信心	faith
信心	confiança
信心	confidência
信心	confiantes
信心	confiante
法文	french
法文	franceses
法文	francês
明天	amanha
明天	amanhã
集結	comício
集結	rally
集結	rali
場合	ocasião
杖	vara
杖	rod
杖	haste
杖	cana
先鋒	pioneiros
先鋒	pioneiro
先鋒	pioneira
先鋒	pioneer
先鋒	vanguarda
先鋒	pioneiros
動詞	verbos
動詞	verbo
動詞	verbos
足利	ashikaga
體積	volume
體積	volumes
體積	size
體積	tamanho
體積	dimensão
暗殺	assassinato
暗殺	assassínio
暗殺	assassínios
暗殺	assassinatos
噴射	jato
噴射	jacto
噴射	jet
招收	ingestão
復仇	vingança
復仇	vingança
燃燒	queime
燃燒	queimar
燃燒	queimadura
燃燒	burn
燃燒	queima
燃燒	queimando
燃燒	queimar
燃燒	queima
感受	feel
感受	sentir
感受	sente
感受	sinta
感受	sentimento
感受	sentindo
感受	sensação
感受	feeling
感受	sensações
感受	sentimentos
射程	cordilheira
射程	alcance
射程	intervalo
射程	gama
追溯	retrospectiva
魅力	glamour
魅力	carisma
魅力	charme
魅力	encanto
茄	solanum
茄	beringela
起義	revolta
起義	revolta
起義	intifada
兵團	regimento
廈門	xiamen
培訓	formação
培訓	treinamento
培訓	treinos
培訓	treino
大教堂	catedral
聯軍	coligação
聯軍	coalizão
鰓	gill
鰓	guelras
暴露	exposta
暴露	expostos
暴露	expostas
暴露	exposto
暴露	exposição
培養	aliciamento
消費者	consumidores
消費者	consumidor
消費者	consumidores
生育	parto
生育	procriação
生育	fertilidade
生育	fecundidade
雲端	nuvens
雲端	nuvem
雲端	cloud
屍體	body
屍體	corpo
寸	centímetro
寸	polegadas
寸	polegada
時刻	moments
時刻	momentos
時刻	instantes
時刻	momento
蝦	camarão
蝦	camarões
蝦	camarão
蝦	camarões
專利	patente
專利	patentes
專利	patentes
田徑	atletismo
矛	lança
追蹤	track
追蹤	trilha
追蹤	faixa
追蹤	rastreio
追蹤	rastreamento
追蹤	seguimento
追蹤	acompanhamento
售票	ingresso
售票	bilhete
區別	distinção
區別	diferenca
區別	diferença
區別	diferenças
搞笑	engraçado
搞笑	engraçada
搞笑	hilário
搞笑	hilariante
三部曲	trilogia
村落	vila
村落	aldeia
葡萄酒	vinho
葡萄酒	vinhos
音樂劇	musical
音樂劇	musicais
樸	parque
樸	park
半徑	raio
六個	seis
六個	six
標籤	rótulos
標籤	etiquetas
標籤	marcar
標籤	marca
標籤	marque
標籤	etiqueta
標籤	tag
標籤	separador
標籤	tab
標籤	aba
標籤	etiquetas
標籤	marcações
標籤	identificações
標籤	tags
標籤	rótulo
標籤	etiqueta
標籤	label
標籤	gravadora
放大	ampliação
放大	ampliar
放大	zoom
肝	fígado
日間	diurna
日間	diurno
傳記	biografias
傳記	biografia
失望	decepcionante
失望	decepcionantes
失望	desapontado
失望	decepcionado
失望	desiludido
失望	decepcionada
失望	desapontada
失望	decepção
失望	desilusão
失望	desapontamento
瑾	jane
瑾	joana
勉	mian
雅克	jacques
安迪	andy
辦公	estância
辦公	gabinete
辦公	escritório
屬性	atributo
屬性	atribuir
屬性	atributos
屬性	propriedade
屬性	imóvel
屬性	propriedades
屬性	imóveis
屬性	propriedades
屬性	atributos
種植	plantação
種植	plantar
種植	plantio
種植	cultivo
氫	hidrogénio
氫	hidrogênio
數百	centenas
豐田	toyota
名譽	honra
名譽	honorário
名譽	honorários
名譽	reputação
名譽	honra
名譽	honor
光子	mitsuko
光子	fotão
特點	características
特點	características
特點	funcionalidades
特點	característicos
特點	característica
特點	característico
磷	fósforo
品種	raças
品種	raça
品種	mestiço
品種	variedades
品種	castas
書記	escrivão
瑪莉	mary
瑪莉	maria
霜	geada
霜	frost
霜	nata
霜	creme
霜	natas
霜	cream
海豚	golfinho
海豚	dolphin
海豚	golfinhos
海豚	golfinhos
紫色	roxo
紫色	roxa
紫色	púrpura
電流	correntes
電流	atual
電流	atuais
電流	actual
電流	corrente
特快	express
特快	expresso
特快	expressar
特快	expressa
遙	haruka
正統	ortodoxia
正統	ortodoxo
正統	ortodoxos
正統	ortodoxa
國外	ultramarinos
國外	ultramar
千克	quilogramas
千克	quilograma
千克	quilo
千克	kilo
密碼	codigo
密碼	código
密碼	password
密碼	senha
密碼	senhas
帽子	chapéus
帽子	bonés
帽子	chapéu
帽子	cartola
帽子	hat
普查	recenseamento
普查	censo
普查	recenseamentos
中西	midwest
腺	glândula
腺	glândulas
腺	glândulas
海軍陸戰隊	marines
海軍陸戰隊	fuzileiros
歌劇	opera
歌劇	ópera
歌劇	óperas
歌劇	óperas
焦點	focar
焦點	focus
焦點	foco
冬天	inverno
紀元	época
幸運	sortuda
幸運	sorte
幸運	lucky
幸運	sortudo
里斯本	lisboa
霍爾	hall
霍爾	salão
資本	capitais
資本	capital
幹部	cadre
拓展	expansão
拓展	expandir
團結	unidade
團結	unity
團結	solidária
團結	solidariedade
三級	nivel
三級	nível
三級	level
魔鬼	diabo
魔鬼	devil
魔鬼	demônio
獎勵	recompensas
獎勵	recompensa
獎勵	bonus
獎勵	bônus
獎勵	bónus
獎勵	incentivos
獎勵	prémios
獎勵	premiação
獎勵	awards
獎勵	prêmios
獎勵	recompensar
獎勵	recompensa
獎勵	recompensas
合唱團	coral
合唱團	coro
合唱團	refrão
合唱團	coro
國防	defesa
國防	defesa
文書	instrumento
文書	instrumentos
容許	admissível
容許	permitir
容許	permita
意圖	intenções
意圖	intenção
意圖	intenções
意圖	intento
意圖	intenção
意圖	intenções
物件	objeto
物件	objecto
物件	objectos
物件	objetos
背後	atrás
背叛	traição
背叛	traições
培育	reprodutores
培育	procriação
培育	reprodução
培育	nutri
培育	cultivar
物流	logística
味道	gosto
味道	sabor
味道	provar
味道	prove
味道	gostos
味道	cheiro
味道	cheirar
味道	cheira
潮流	maré
潮流	marés
招募	recrutamento
招募	recrutamento
招募	recrutar
招募	recruta
招募	recrutar
歐陽	ouyang
對決	confronto
體驗	experiências
體驗	experiência
體驗	experiencia
體驗	vivência
禽	aves
河內	hanói
總數	totais
裝飾	decoração
裝飾	decoração
裝飾	deco
裝飾	decoração
裝飾	condecorações
裝飾	decorações
婚禮	casamentos
婚禮	boda
婚禮	casamento
婚禮	bodas
婚禮	wedding
術語	termo
術語	termos
術語	terminologia
接待	recepção
接待	receção
倒塌	colapso
倒塌	colapsar
倒塌	desabamento
倒塌	desmoronamento
公理	axiomas
公理	axioma
公理	axiomático
梅花	clubs
梅花	discotecas
梅花	clubes
梅花	ameixa
改寫	reescrever
改寫	reescrever
明日	amanha
明日	amanhã
櫻花	sakura
王牌	ases
王牌	craque
王牌	ás
王牌	eca
王牌	ace
爪哇	java
縮短	abreviado
縮短	encurtar
縮短	encurtar
上限	tecto
上限	teto
上限	boné
上限	cap
上限	pac
上限	limite
上限	limitar
星期二	terça
研究者	pesquisador
研究者	investigadora
研究者	investigador
研究者	investigadores
研究者	pesquisadores
合格	qualificadas
合格	qualificada
合格	qualificado
合格	qualificados
水果	fruto
水果	frutos
水果	frutas
水果	fruta
水果	frutas
水果	frutos
補給	recarga
補給	recarregar
補給	reabastecimento
指標	indicadores
指標	métricas
指標	indicadores
指標	indicador
指標	indicadores
句子	frases
句子	sentenças
句子	frase
句子	sentença
麵包	pães
麵包	pão
商務	comércio
商務	comercio
商務	biz
商務	negócios
商務	negócio
議長	orador
議長	falante
議長	oradora
議長	palestrante
使徒	apóstolos
使徒	apóstolo
使徒	mensageiro
使徒	apostólico
使徒	apostólica
聖母	madonna
巴拉圭	paraguai
過往	passadas
過往	passados
過往	passado
教導	ensinamentos
可愛	fofo
可愛	giro
可愛	fofos
可愛	gracinha
可愛	fofa
可愛	encantador
可愛	encantadora
可愛	adorável
可愛	lindinha
可愛	gracinha
可愛	adoráveis
可愛	adorável
兔子	coelho
兔子	coelhinho
兔子	bunny
兔子	coelhinha
兔子	coelho
兔子	coelhos
超新星	supernova
大洋洲	ofc
大洋洲	oceania
封建	feudal
較小	menor
針	agulhas
針	agulha
針	agulhas
丈	joe
蝙蝠	bat
蝙蝠	morcego
蝙蝠	bastão
褐	marrom
褐	brown
褐	castanhos
褐	castanhas
褐	castanha
褐	castanho
綾	aya
或許	talvez
或許	talvez
煤炭	carvão
煤炭	hulha
真空	aspirador
真空	vácuo
鬥士	combatentes
鬥士	lutadores
鬥士	caças
鬥士	lutador
鬥士	combatente
鬥士	lutadora
鬥士	fighter
星空	estrelas
星空	stars
減弱	enfraquecem
減弱	enfraquecer
聶	nip
蔬菜	vegetal
蔬菜	vegetais
蔬菜	legume
蔬菜	legumes
蔬菜	vegetais
蔬菜	legumes
索引	index
索引	indice
索引	índices
索引	índice
索引	indexação
索引	índices
華麗	glam
華麗	magníficos
華麗	magnifica
華麗	magnífico
華麗	magnífica
華麗	magnifico
木材	madeiras
木材	madeira
唱歌	sing
唱歌	cante
唱歌	cantem
唱歌	cantar
唱歌	canta
唱歌	cantando
唱歌	cantar
正規	formais
正規	formal
模特	models
模特	modelos
模特	modelagem
放射性	radiação
放射性	radiações
放射性	radiológica
放射性	radioactividade
放射性	radioactivos
放射性	radioativo
放射性	radioactivo
候選	candidata
候選	candidato
候選	candidatos
埋	enterra
埋	enterrar
埋	enterrem
埋	sepultado
埋	enterrada
埋	enterrados
埋	enterradas
埋	enterrado
閃電	relâmpago
閃電	relâmpagos
閃電	lightning
零件	peças
零件	partes
儀器	instrumentação
儀器	aparelho
儀器	aparelhos
儀器	instrumento
儀器	instrumentos
活塞	êmbolo
活塞	pistão
活塞	pistons
抽象	abstrato
抽象	abstracto
抽象	abstracta
抽象	resumo
抽象	abstrata
抽象	abstração
魔術	truque
魔術	trick
魔術	mágica
魔術	mágico
魔術	magic
魔術	mágicas
魔術	magia
週一	segunda
流動	caudal
流動	flow
流動	fluxo
流動	mobilidade
中斷	interrupção
中斷	interromper
中斷	break
中斷	quebrar
中斷	quebra
中斷	pausa
連線	conecte
連線	ligar
連線	conectar
連線	conexão
電壓	voltagem
電壓	tensão
奇蹟	milagres
奇蹟	milagre
煮	cook
煮	cozinhar
煮	cozinheiro
煮	culinária
煮	cozinha
煮	cozinhando
煮	cozinhar
煮	ferver
專屬	exclusivo
專屬	exclusividade
專屬	exclusiva
專屬	exclusivas
專屬	exclusivos
相機	câmara
相機	camera
相機	câmera
相機	câmeras
相機	câmaras
土著	indígenas
土著	indígena
進化	evoluir
進化	evolution
進化	evolução
進化	evolutiva
進化	evolutivo
進化	evoluiu
進化	evoluído
進化	evoluíram
家鄉	naturalidade
聖誕	natal
聖誕	christmas
明亮	brilhante
明亮	bright
明亮	brilhantes
幼稚園	infantário
起草	redacção
巡航	cruzeiros
巡航	cruzeiro
巡航	cruise
巡航	cruzeiro
巡航	cruzeiros
巧克力	chocolate
熊本	kumamoto
將來	futuro
將來	future
將來	futuras
將來	futuros
將來	futura
無敵	invencível
無敵	invencíveis
無敵	imbatível
雷諾	reno
體操	ginástica
瞳	hitomi
廟宇	templos
講座	palestras
講座	palestras
講座	palestra
照明	iluminação
照明	iluminação
行銷	marketing
行銷	comercialização
外籍	estrangeiro
外籍	estrangeira
外籍	estrangeiras
外籍	estrangeiros
海地	haiti
查詢	consulta
查詢	query
查詢	inquéritos
查詢	inquérito
查詢	inquéritos
查詢	consultas
語音	voice
語音	voz
語音	discurso
甲板	convés
甲板	pavimentos
甲板	convés
甲板	baralho
甲板	deck
墓葬	túmulos
墓葬	tumbas
染色	mancha
染色	nódoa
染色	tintos
染色	tintura
染色	corante
派系	facções
派系	facção
話題	tópicos
話題	tópico
鎊	libra
行業	indústrias
行業	industria
行業	indústria
孤立	isolamento
孤立	isolar
孤立	isolada
孤立	isolados
孤立	isoladas
孤立	isolado
詞彙	glossário
詞彙	vocabulário
售出	vendida
售出	vendido
售出	vendidos
售出	vendidas
售出	vendeu
飯	rice
飯	arroz
飯	farinha
飯	refeições
飯	refeição
危害	perigos
危害	perigos
危害	hazard
危害	perigo
肖像	retrato
肖像	retratos
憤怒	fúria
憤怒	raiva
憤怒	cólera
憤怒	ira
憤怒	zangada
憤怒	raiva
憤怒	irado
憤怒	irritado
憤怒	zangado
憤怒	fúria
憤怒	raiva
旗幟	bandeira
旗幟	banners
旗幟	banner
旗幟	faixa
旗幟	estandarte
旗幟	pavilhão
旗幟	bandeira
旗幟	flags
旗幟	bandeiras
巡洋艦	cruzadores
巡洋艦	cruzador
間接	indiretas
間接	indirecto
間接	indirectas
間接	indirecta
間接	indireta
間接	indiretamente
間接	indirectamente
長崎	nagasaki
負面	negativa
負面	negativas
負面	negativos
負面	negativo
適應	adaptação
適應	adaptar
適應	adaptando
適應	adaptação
適應	adapt
適應	adaptar
關心	carinho
關心	carinhoso
關心	carinhosa
關心	cuidando
關心	cuidados
關心	cuidado
關心	care
早晨	manhã
早晨	morning
神學	teologia
訴訟	litígio
訴訟	contencioso
訴訟	litígios
水道	aqueduto
餐	farinha
餐	refeições
餐	refeição
餐	refeições
現代化	modernizar
現代化	modernização
現代化	moderna
現代化	modernas
現代化	modern
現代化	moderno
現代化	modernizar
現代化	modernização
後裔	descendente
後裔	descendentes
累計	acumuladas
累計	acumulada
累計	acumulado
累計	acumulados
累計	cumulativo
累計	cumulativos
累計	acumulado
累計	cumulativa
堪薩斯州	kansas
樺	birch
旅程	viagem
旅程	jornada
旅程	journey
公墓	cemitérios
公墓	cemitério
相互作用	interação
相互作用	interacção
相互作用	interações
相互作用	interacções
船舶	nave
船舶	embarcação
船舶	navio
船舶	navios
船舶	naves
漢堡	burger
漢堡	hambúrguer
漢堡	hamburguer
漢堡	hamburgo
嬰兒	nenê
嬰兒	neném
嬰兒	bebé
嬰兒	bebê
嬰兒	baby
嬰兒	infante
嬰兒	bebés
嬰兒	bebês
帆船	veleiro
帆船	navegar
帆船	vela
毀滅	destruam
毀滅	destrua
毀滅	destrói
毀滅	destruir
毀滅	destruição
客棧	taberna
客棧	taverna
客棧	estalagem
客棧	pousada
客棧	inn
讀書	ler
讀書	lendo
讀書	leitura
裘	qiu
勇敢	bravo
勇敢	corajoso
勇敢	corajosa
勇敢	valente
勇敢	corajosos
中西部	midwest
選票	votações
選票	votação
選票	votos
選票	vota
選票	escrutínio
入場	entrada
科目	sujeitos
董事會	tabuleiro
董事會	tábua
董事會	prancha
董事會	diretoria
時常	freqüentemente
時常	frequentemente
赫爾	hull
赫爾	casco
接力	revezamento
接力	relé
接力	retransmissão
水庫	barragem
水庫	dique
水庫	represa
水庫	dam
水庫	reservatórios
水庫	reservatório
收益	receita
收益	receitas
收益	ganhos
隨機	aleatoriamente
隨機	random
隨機	aleatório
隨機	aleatória
隨機	aleatórios
新興	surgindo
新興	emergente
新興	emergentes
投訴	reclamações
投訴	queixas
投訴	denúncias
投訴	reclamação
投訴	denúncia
投訴	queixa
小隊	squad
小隊	pelotão
小隊	esquadrão
上田	ueda
認知	cognitiva
認知	cognitivas
認知	cognitivo
博覽會	exposição
博覽會	expo
佔據	ocupam
佔據	ocupar
見習	estagiária
見習	estagiário
準確	exato
準確	exatas
山頂	pico
山頂	peak
製造商	fabricantes
製造商	fabricante
陸地	terrestre
陸地	terrestres
陸地	land
陸地	terrenos
陸地	terras
陸地	terra
金錢	dinheiro
金錢	money
金錢	grana
主人公	protagonista
海德堡	heidelberg
亮度	leveza
亮度	luminosidade
亮度	brilho
提早	early
提早	cedo
會計	contabilidade
會計	contabilização
會計	contadora
會計	contador
會計	contabilista
會計	contabilidade
襪	meias
派對	partido
派對	party
派對	festa
灌溉	irrigação
灌溉	rega
灌溉	irrigar
高麗	koryo
國土	pátria
導師	tutor
導師	mentores
導師	mentor
導師	mentora
導師	mentores
包裝	pacote
包裝	acondicionamento
包裝	empacotamento
包裝	embalagens
包裝	embalagem
包裝	acondicionamento
包裝	empacotamento
包裝	embalagem
應付	lidar
義務	obrigações
義務	obrigação
義務	obrigações
煙	cigarro
煙	cigarros
煙	fumo
煙	fumaça
煙	fumar
煙	fumos
煙	fuma
煙	cigarro
煙	cigarros
鑽	perfuração
鑽	perfurações
鑽	perfurar
鑽	broca
鑽	drill
情景	cenários
情景	cenário
海口	haikou
想像	imaginação
想像	imagina
想像	imaginem
想像	imaginar
想像	imagine
傳輸	transmissão
揭露	revelar
揭露	revele
揭露	exponha
揭露	expôr
揭露	expor
樹林	floresta
樹林	bosque
樹林	bosques
節奏	ritmo
節奏	andamento
節奏	ritmo
節奏	rhythm
醉	bêbada
醉	bêbedo
醉	bêbados
醉	bêbado
陣容	alinhamento
民俗	folk
民俗	folclore
多媒體	multimídia
多媒體	multimedia
多媒體	multimédia
中毒	envenenamento
中毒	intoxicação
中毒	envenenou
中毒	envenenados
中毒	envenenado
中毒	envenenada
瞬間	moments
瞬間	momentos
瞬間	instantes
瞬間	instante
瞬間	instantânea
瞬間	instantâneo
瞬間	instantâneos
阿曼	omã
阿曼	aman
阿曼	amã
郵政	postar
郵政	publicar
郵政	publicação
郵政	pós
郵政	post
郵政	postal
解析	parse
解析	analítico
解析	analítica
解析	processando
解析	analisando
秋田	akita
繪製	desenhar
繪製	desenhe
繪製	desenha
繪製	empate
繪製	sorteio
繪製	desenha
偵測	deteção
偵測	detecção
偵測	detectar
偵測	detecta
偵測	detetar
差別	diferenca
差別	diferença
差別	diferenças
籌備	preparo
籌備	preparação
籌備	preparativos
籌備	preparações
獎牌	medalha
獎牌	medalhas
大田	ota
大田	daejeon
新娘	noiva
麻煩	problemas
麻煩	sarilhos
麻煩	encrenca
疏散	evacuar
疏散	evacuação
疏散	evacuação
縱	longitudinal
隼	falcon
隼	falcão
化身	encarnação
化身	avatar
欣賞	apreciando
欣賞	agradeço
欣賞	apreciar
欣賞	admirando
欣賞	admirar
出版物	publicações
出版物	publicação
表彰	reconhecimento
鼓手	baterista
安哥拉	angola
陶瓷	cerâmica
陶瓷	cerâmica
陶瓷	cerâmicas
抵制	resiste
抵制	resistir
抵制	resista
抵制	boicotes
抵制	resistências
抵制	resistência
抵制	boicotar
抵制	boicote
容器	recipiente
容器	contentores
容器	contentor
容器	contentores
容器	recipientes
相應	correspondente
相應	correspondendo
相應	correspondentes
芙蓉	flo
哺乳	aleitamento
哺乳	amamentação
哺乳	enfermagem
哺乳	lactação
哺乳	aleitamento
目的地	destino
目的地	destinos
咒	soletrar
咒	feitiço
咒	maldição
滑冰	patinação
滑冰	patinagem
滑冰	skate
大島	oshima
和解	conciliação
和解	reconciliação
手持	handheld
白俄羅斯	bielorússia
白俄羅斯	bielorrusso
白俄羅斯	bielorrússia
底下	fundo
底下	bottom
成份	ingrediente
成份	ingredientes
成份	ingredientes
入學	admissão
入學	inscrição
入學	inscrição
入學	inscrições
詹姆士	james
詹姆士	jaime
詹姆士	tiago
詢問	consultas
詢問	consulta
詢問	query
詢問	inquéritos
敢	ousar
淚	tear
淚	rasga
淚	lágrima
淚	lágrimas
別名	alias
別名	pseudónimo
別名	pseudónimos
別名	apelidos
別名	alcunhas
釣魚	pescaria
釣魚	pesca
釣魚	pescar
削弱	enfraquecida
削弱	enfraqueceu
削弱	enfraquecido
削弱	enfraquecendo
削弱	enfraquecer
削弱	enfraquecimento
削弱	enfraquecem
削弱	enfraquecer
披露	divulgação
披露	divulgações
識別	identificação
自行車	ciclismo
自行車	bicicleta
自行車	mota
自行車	moto
自行車	bike
自行車	bicicleta
自行車	bicicleta
細節	pormenores
細節	detalhes
細節	detalhe
細節	detalhes
細節	pormenor
賠償	compensações
賠償	indemnizações
賠償	indemnização
賠償	compensação
滑雪	esqui
滑雪	ski
滑雪	esquiar
滑雪	esqui
常數	constante
常數	constantes
常數	constantes
摩托	mota
摩托	motocicleta
摩托	motociclos
摩托	moto
摩托	moto
家用	doméstica
家用	domésticos
家用	doméstico
家用	interno
罪犯	criminoso
罪犯	criminal
罪犯	criminosa
罪犯	penal
罪犯	criminosos
罪犯	criminosas
罪犯	agressor
富裕	ricos
導彈	mísseis
導彈	misseis
導彈	mísseis
導彈	míssil
協商	consulta
協商	consultas
協商	consultas
電梯	levantar
電梯	levante
電梯	lift
電梯	elevador
電梯	elevador
操縱	manipular
操縱	manipula
操縱	manipulação
非正式	oficiosamente
非正式	informalmente
蛾	mariposa
蛾	traça
困	sleepy
困	dorminhoco
困	sono
王妃	princess
王妃	princesa
不當	imprópria
不當	impróprio
不當	inapropriado
不當	inadequado
不當	impróprio
不當	inadequada
不當	inapropriada
瀏覽器	navegadores
瀏覽器	navegador
瀏覽器	browser
心情	reacções
心情	reações
心情	disposição
