que	че
experts	експертите
extensa	обширно
extensa	обширни
discos	дискове
isaac	исаак
isaac	айзък
isaac	исак
visir	везир
hongarès	унгарски
duquessa	херцогиня
variació	вариация
jurat	журито
jurat	жури
jurat	заседатели
bull	бик
bull	бул
àcids	киселини
receptor	рецептори
receptor	рецептор
receptor	получател
receptor	приемник
barrera	барера
barrera	преграда
barrera	бариера
roses	рози
roses	розите
atlético	атлетико
columbia	колумбия
demostrat	доказана
demostrat	доказано
demostrat	демонстрира
associats	асоциирани
associats	сътрудници
associats	съдружници
viola	виола
aparells	апарати
aparells	уреди
pensa	мисли
pensa	помисли
tarda	следобедна
tarda	следобяд
tarda	следобед
poetes	поетите
poetes	поети
aliment	препитание
addicional	допълнителни
addicional	допълнителна
addicional	допълнителен
addicional	допълнително
passatgers	пътниците
passatgers	пътници
passatgers	пасажери
htm	htm
plat	блюдо
plat	ястие
ibrahim	ибрахим
alcohol	спирт
alcohol	алкохол
frankfurt	франкфурт
definit	определени
definit	дефинирани
song	песен
song	песничка
classificat	поверително
classificat	секретно
classificat	класифициран
classificat	класифицирани
classificat	класифицирана
raigs	лъчи
victoria	виктория
mantenint	водене
mantenint	поддържане
olympic	олимпик
olympic	олимпийски
especialitzat	специализирана
especialitzat	специализиран
especialitzat	специализирани
denis	денис
configuració	нагласено
configuració	постановка
configuració	настройка
configuració	настройване
configuració	конфигурация
adoptat	приета
adoptat	приет
adoptat	осиновен
adoptat	осиновена
llop	улф
llop	уолф
llop	вълк
llop	вълчо
llop	волф
danès	датски
realitzen	извършване
evidència	доказателство
evidència	улики
evidència	доказателства
sydney	сидни
versos	знамения
versos	стихове
protectorat	протекторат
marines	пехотинци
subfamilia	subfamilia
explicació	обяснения
explicació	обяснение
explicació	разяснения
globe	глобус
xinesos	китайци
xinesos	китайска
xinesos	китайско
xinesos	китайски
xinesos	китаец
derivat	деривати
lent	леща
lent	лещи
lent	бавна
lent	бавен
lent	бавно
anthony	антъни
adult	възрастни
adult	възрастна
adult	възрастен
sisè	шесто
sisè	шести
sisè	шеста
directora	директорът
directora	режисьор
directora	директор
creus	кръстове
manuscrit	ръкопис
tretze	тринадесет
tretze	тринайсет
tretze	thirteen
vuitanta	осемдесет
ginebra	женева
philippe	филип
desconeguda	непозната
desconeguda	неизвестен
desconeguda	неизвестни
desconeguda	неизвестно
desconeguda	непознат
desconeguda	неизвестна
estabilitat	стабилност
estabilitat	устойчивост
navarro	наваро
testimonis	свидетелите
testimonis	свидетели
testimonis	очевидци
calais	кале
expressa	изразява
negativa	отказ
kenya	кения
mahmud	махмуд
víctima	жертва
víctima	жертвата
víctima	жертви
correspondència	кореспонденцията
correspondència	кореспонденция
expulsat	изключен
expulsat	изключени
expulsat	изхвърлен
experimental	експериментални
experimental	експериментална
experimental	експериментален
experimental	експериментално
trama	парцел
trama	сюжет
trama	заговор
afganistan	афганистан
espines	тръни
espines	бодли
brasiler	бразилски
dependències	звена
dependències	единици
broadway	бродуей
immigrants	имигрантите
immigrants	емигранти
immigrants	имигранти
verds	зелените
típicament	обикновено
jornada	денят
jornada	ден
especialista	специалист
circulació	обращение
síndrome	синдром
síndrome	синдрома
síndrome	синдромът
cronologia	дневника
croada	поход
impressió	впечатление
impressió	печат
impressió	печатане
impressió	отпечатване
pagesos	селяни
terror	терор
terror	ужас
ricardo	рикардо
russell	ръсел
paisatges	пейзажи
adams	адамс
reduïda	намалени
reduïda	намалено
reduïda	намален
reduïda	намалена
atorgat	предоставено
atorgat	предоставен
atorgat	предоставена
janeiro	жанейро
instrucció	инструкция
instrucció	инструкции
damasc	дамаск
descendència	потомство
metges	лекарите
metges	доктори
metges	лекари
ripoll	рипол
refugiats	бежанци
refugiats	бежанците
refugiats	бегълци
crema	изгори
crema	гори
crema	изгаряне
crema	сметана
crema	крем
crema	крема
pseudònim	псевдоним
tresor	съкровища
tresor	съкровище
lea	леа
assentaments	седалки
assentaments	места
assentaments	седалките
marta	марта
ossos	костите
ossos	кокали
ossos	кости
ossos	боунс
lorena	лорена
lorena	лорейн
medina	медина
dipòsits	депозити
afecta	засягат
afecta	засяга
afecta	въздейства
afecta	влияе
exploració	изследване
exploració	скенер
exploració	сканиране
generacions	поколенията
generacions	поколения
heinrich	хайнрих
federico	федерико
agulla	игла
agulla	иглата
genètica	генетиката
genètica	генетика
probabilitat	вероятност
parròquies	енории
suposadament	предполагаемо
privilegis	привилегии
comerciants	търговците
comerciants	търговци
centro	centro
harmonia	хармъни
harmonia	хармония
esquena	назад
esquena	обратно
esquena	гръб
declarada	обявени
declarada	обявено
declarada	обявена
declarada	обявен
declarada	декларирани
permès	разрешени
permès	позволено
permès	позволени
permès	разрешено
dibuixant	карикатурист
interpreta	тълкува
eliminació	премахване
eliminació	изваждане
eliminació	отстраняване
eliminació	елиминиране
astronomia	астрономия
astronomia	астрономията
istanbul	истанбул
alabama	алабама
conte	конте
sobrenom	прякор
pregunta	въпрос
visites	посещенията
visites	посещения
clients	клиенти
clients	клиентите
clients	клиенти
adaptat	адаптирани
ramaderia	добитък
gènova	генуа
dissenys	дизайни
espectacles	показва
caucas	кавказ
nacionalisme	национализъм
tailàndia	тайланд
promesa	сгодени
promesa	ангажирани
promesa	сгоден
promesa	сгодена
paràmetre	параметър
paràmetre	параметри
àmbits	райони
àmbits	зони
àmbits	площи
àmbits	области
como	комо
beta	бета
sri	шри
aventura	приключенски
aventura	приключението
aventura	авантюра
aventura	приключения
aventura	приключение
carib	карибите
holanda	холандия
holanda	холанд
transferència	трансфер
transferència	преместване
transferència	прехвърляне
transferència	пренасяне
transferència	прехвърляне
transferència	пренасочване
produccions	постановки
produccions	продукции
enviats	изпратена
enviats	изпратено
enviats	изпратен
enviats	изпратени
arguments	доводи
arguments	спорове
arguments	аргументи
esquí	ски
esquí	ските
duresa	твърдост
georg	георг
residents	пребиваващи
residents	обитатели
residents	жители
ombra	сенки
ombra	сянката
ombra	сянка
magnètic	магнитни
magnètic	магнитен
virrei	вицекрал
parcs	паркс
parcs	паркове
parcs	парковете
renovació	подновяване
renovació	обновяване
multitud	тълпа
multitud	тълпата
concedit	предоставено
concedit	предоставен
concedit	предоставена
pistes	следите
pistes	писти
pistes	следи
pistes	релси
preus	цени
desembocadura	уста
desembocadura	устата
christopher	кристофър
racing	състезателни
racing	надбягвания
racing	състезания
llicenciat	завърша
muntatge	монтаж
muntatge	монтиране
taques	петна
derivada	деривати
iniciat	започна
residus	отпадък
residus	отпадъци
documentada	документирани
documentada	документирано
crimea	крим
sagrat	свято
sagrat	свещено
sagrat	свещена
sagrat	свещени
sagrat	свещен
tunísia	тунис
mercats	пазарите
mercats	пазари
externa	външна
externa	външно
externa	външни
externa	външен
aux	aux
consellers	съветници
zool	zool
fischer	фишер
fischer	фишър
moreno	морено
originàriament	първоначално
transmetre	предава
habitació	стая
habitació	стаята
dan	дан
memòries	мемоарите
participant	участник
triple	тройна
triple	троен
triple	тройно
extremadament	изключително
extremadament	извънредно
reconeix	разпознава
far	фара
far	фар
vinya	лозя
vinya	лозе
monestirs	манастири
portaveu	говорител
llull	лулий
servidor	сървър
moore	мор
moore	мур
coronat	коронован
molècula	молекула
dublín	дъблин
llinatge	потекло
bàsic	основна
bàsic	основни
bàsic	основен
antioquia	antiochia
inspirat	вдъхновен
inspirat	вдъхновена
inspirat	вдъхнови
inspirat	вдъхновени
introduït	въведен
introduït	въведено
introduït	въведена
introduït	въведени
mínima	минимални
mínima	минимално
mínima	минимална
mínima	минимален
específics	конкретни
específics	специфично
específics	специфичен
específics	специфична
específics	специфични
col	зеле
col	col
hernández	ернандес
assassinats	убийства
visitants	посетителите
visitants	посетители
paraguai	парагвай
vela	свещ
vela	плаване
balcó	балкона
balcó	балкон
balcó	тераса
vídeos	видеоклипове
vídeos	клипове
talent	талант
talent	таланти
talent	талантливи
talent	талантлив
talent	талантлива
fidels	лоялни
fidels	верен
fidels	лоялен
fidels	верните
fidels	верни
casament	свадба
casament	сватба
toscana	тоскана
manel	мануел
manuscrits	ръкописи
luna	луна
venut	продаден
venut	продадена
venut	продадено
venut	продадени
constància	упоритост
constància	постоянство
anuals	годишен
anuals	годишно
anuals	годишна
màlaga	málaga
màlaga	малага
elementals	елементарен
reputació	репутация
reputació	репутацията
semifinals	полуфиналите
rodatge	стрелба
triat	избра
mides	размери
orgànica	органични
orgànica	органична
orgànica	органичен
orgànica	органично
emilio	емилио
virtut	добродетел
virtut	целомъдрие
virtut	добродетели
european	европейско
european	европейски
european	европеец
european	европейска
php	php
mexicà	мексиканска
mexicà	мексиканец
mexicà	мексикански
mexicà	мексиканско
platges	плажове
platges	плажовете
ciutadà	гражданин
periòdic	вестник
periòdic	вестници
benefici	полза
benefici	ползи
espectre	спектъра
espectre	спектър
supervivència	преживяемост
supervivència	оцеляване
supervivència	оцеляването
específicament	специално
inversió	инверсия
inversió	инвестиране
inversió	инвестиции
inversió	инвестиция
suggereix	предполагат
suggereix	предполага
fenòmens	явления
fenòmens	феномен
fenòmens	феномени
fenòmens	откачалки
fenòmens	изроди
ciutadania	гражданство
positiu	позитивна
positiu	положителен
positiu	положителни
positiu	положителна
positiu	положително
traçat	проследяване
granja	фермата
granja	ферма
granja	стопанство
laura	лора
laura	лаура
vegetal	зеленчуци
vegetal	растителни
vegetal	зеленчук
habilitats	способности
habilitats	умения
somni	сън
somni	мечта
golfes	таван
golfes	тавана
polèmica	спорове
polèmica	спор
polèmica	противоречия
trinitat	троица
trinitat	тринити
trinitat	тринидад
index	индекс
index	индекси
index	показател
camerun	камерун
banu	бану
leonardo	леонардо
picasso	пикасо
bagdad	багдад
parma	парма
kíev	киев
marsella	марсилия
simetria	симетрия
road	пътят
road	път
road	road
road	пътя
client	клиент
vigo	виго
rebel	бунтар
rebel	бунтовник
rebel	бунтовниците
departaments	отделите
departaments	управления
departaments	отдели
llit	легло
llit	леглото
creure	вярвай
felipe	фелипе
mantingut	държани
experiment	експеримент
experiment	експериментът
tauler	табло
tauler	таблото
tauler	дъска
tauler	борд
tauler	борда
sonata	sonata
baden	баден
sessió	заседание
sessió	сесия
sessió	сесията
sessió	сеанс
sessió	заседание
sessió	среща
sessió	съвещание
sessió	събрание
sessió	срещата
alumne	студентка
alumne	ученик
alumne	ученичка
alumne	студент
còrsega	корсика
poblet	poblet
fonamentalment	фундаментално
pals	пръчки
pals	стикове
ros	роз
fleques	пекарни
sepultura	гроб
who	кой
relats	истории
relats	разкази
narcís	нарцис
pèl	косми
pèl	косъм
pèl	коси
pèl	косата
pèl	коса
harvard	харвард
niça	хубав
niça	хубава
niça	хубаво
niça	мило
taronja	оранжев
taronja	оранжева
taronja	оранжево
taronja	оранжеви
taronja	портокал
percentatge	проценти
percentatge	процент
blues	блус
manifestació	демонстрация
manifestació	демонстрации
manifestació	доказване
bruce	брус
recurs	обжалване
recurs	призив
recurs	жалба
recurs	ресурс
recurs	ресурси
lector	четец
lector	читател
republicans	републиканци
republicans	републиканците
eliminat	изтрит
eliminat	изтрита
eliminat	изтрито
eliminat	изтрити
eliminat	премахната
eliminat	премахнато
eliminat	премахнат
eliminat	премахнати
eliminat	отстранени
ordenat	ръкоположен
ordenat	нареди
ordenat	наредено
ordenat	поръчани
monumental	монументален
acollir	хостинг
aportar	предоставят
amo	amo
budapest	будапеща
ter	тер
reflecteix	отразяване
reflecteix	отразяват
honors	почести
honors	почести
noies	момичетата
noies	момичета
noies	девойки
incorporació	включването
incorporació	учредяване
egipcis	египтяните
egipcis	египтяни
valle	вале
conclusió	заключение
conclusió	извод
manga	манга
modalitat	режим
aparentment	очевидно
aparentment	явно
contactes	контакти
còmics	комикс
còmics	комикси
favorable	благоприятно
favorable	благоприятен
favorable	благоприятни
favorable	благоприятно
favorable	благоприятен
favorable	благоприятна
favorable	благоприятни
ram	овен
ram	рам
senegal	сенегал
allah	аллах
hugo	хюго
hugo	уго
hugo	юго
african	африканска
african	африкански
mestra	учителка
mestra	учител
pre	пре
pre	предварително
balcons	балкони
marshall	маршал
marshall	маршъл
ernst	ернст
feble	слабо
feble	слаби
feble	слаб
feble	слаба
profund	дълбока
profund	дълбок
profund	дълбоки
profund	дълбоко
aprovada	одобрено
aprovada	одобрен
aprovada	одобрени
aprovada	одобрена
psicologia	психология
psicologia	психологията
confusió	объркване
feudal	лиеж
croats	хървати
croats	хърватите
forats	дупките
forats	дупки
land	земи
land	земя
llegendes	легенди
llegendes	легендите
ambaixada	посолство
ambaixada	посолството
cala	кала
modificació	изменение
modificació	модификация
efectiu	кеш
efectiu	ефективна
efectiu	ефективен
efectiu	ефективни
efectiu	ефикасно
efectiu	ефективно
minoria	малцинство
minoria	малцинството
aragonès	арагонски
rose	роуз
rose	роза
rose	розата
diàleg	диалог
magistrat	магистрат
ann	анн
ann	ан
viva	вива
normandia	нормандия
gravats	гравюри
gravats	гравирана
àudio	звук
àudio	аудио
gramàtica	граматика
vigilància	надзор
vigilància	наблюдение
referèndum	референдум
socis	партньори
socis	съдружници
centímetres	сантиметри
centímetres	сантиметра
infecció	заразяване
infecció	инфекция
delhi	делхи
fàbriques	фабрики
fàbriques	заводи
raymond	реймънд
sentència	осъждане
sentència	преценка
tendències	тенденции
lucas	лукас
antoine	антоан
llança	копие
quercus	quercus
valencia	валенсия
quint	квинт
vestits	рокли
out	вън
out	навън
ludwig	лудвиг
arena	арена
sorpresa	изненада
krasnodar	краснодар
altiplà	платото
altiplà	плато
reunions	срещи
reunions	събрания
reunions	заседания
explosió	взрив
explosió	експлозия
lideratge	лидерство
fruita	плодове
fruita	плод
construïts	построени
construïts	конструирани
construïts	изградено
demostració	демо
demostració	демонстрация
demostració	демонстрации
demostració	доказване
humitat	влажността
humitat	влага
humitat	влажност
centra	център
lió	лайън
lió	лион
tela	плат
tela	кърпа
personalitats	личности
perdent	губи
perdent	губиш
perdent	губя
comissari	комисар
bòsnia	босна
informes	отчети
informes	доклади
angola	ангола
atp	атп
suau	меко
suau	мек
suau	меки
suau	нежна
suau	мека
suau	гладко
suau	плавно
suau	гладък
suau	гладки
suau	гладка
poderós	могъщи
poderós	мощен
poderós	мощно
poderós	мощна
tronc	багажника
tronc	багажник
identificat	идентифициран
identificat	идентифицирани
identificat	идентифицирана
ocupen	заемат
negociar	договаряне
negociar	преговаря
bancs	бенкс
bancs	банките
bancs	банкс
bancs	банки
regència	regency
defensor	защитник
superfícies	повърхности
expulsió	експулсиране
expulsió	изключване
nazis	нацисти
nazis	нацистите
bohèmia	бохемия
guitarrista	китарист
terratrèmol	земетресения
terratrèmol	земетресението
terratrèmol	земетресение
estàtues	статуи
estàtues	статуите
aportació	входяща
aportació	входящ
aportació	въвеждане
aportació	вход
aportació	принос
aportació	вноски
aportació	вноска
aportació	принос
túnel	тунел
eulàlia	еулалия
guerrers	бойци
guerrers	воини
guerrers	войни
competències	умения
competències	пауърс
competències	сили
competències	правомощия
experiències	преживявания
tsar	цар
infraclassis	infraclassis
atletisme	атлетика
proporcions	пропорции
aportacions	вноски
enfrontaments	сблъсъци
alejandro	алехандро
orange	оранжев
orange	оранжева
orange	оранжево
orange	оранжеви
orange	портокал
setze	sixteen
setze	шестнадесет
setze	шестнайсет
fil	нишки
fil	нишка
fil	конец
fil	конци
malta	малта
júnior	младши
júnior	джуниър
sentiment	чувство
sentiment	усещане
sus	sus
directiva	директива
directiva	директивата
vital	жизненоважно
laurent	лоран
accepta	приема
accepta	приеми
accepta	приемете
accepta	приемам
trasllat	трансфер
trasllat	преместване
trasllat	прехвърляне
equatorial	екваториална
finances	финанси
finances	финансиране
dependència	зависимост
dependència	зависимостта
desplaçament	изместване
desplaçament	компенсиране
desplaçament	компенсира
dinàmica	динамична
dinàmica	динамични
dinàmica	динамика
dinàmica	динамично
dinàmica	динамичен
japan	япония
cantonada	ъгъл
cantonada	ъгъла
milles	майлс
milles	мили
milles	километри
cercles	кръгове
auxiliar	спомагателна
fresc	пресни
fresc	прясно
fresc	свежо
fresc	свежа
fresc	пресен
fresc	фреш
presidents	президентите
presidents	президенти
presidents	председатели
coordinació	координация
coordinació	съгласуване
coordinació	координиране
formacions	ансамбли
formacions	образувания
formacions	формации
tractaments	лечения
opcions	възможности
opcions	настройки
opcions	опции
quilòmetre	километър
paolo	паоло
paolo	пауло
corrupció	корупция
corrupció	корупцията
corrupció	поквара
alfa	алфа
conrad	конрад
disminució	намаление
disminució	намаляване
disminució	спадане
interfície	интерфейс
interfície	интерфейса
pintat	боядисани
pintat	нарисуван
pintat	нарисувана
pintat	нарисувал
pintat	боядисана
canes	бастуни
canes	кан
fang	фанг
fang	фенг
fang	зъб
obrers	работниците
obrers	работници
kennedy	кенеди
turons	хълмове
turons	хилс
anal	анално
anal	анален
galeries	галерии
activista	активист
prado	прадо
parker	паркър
toni	тони
sessions	сеанси
sessions	сесии
mongols	монголците
governadors	управителите
governadors	управители
copenhaguen	копенхаген
veí	съсед
veí	съседка
veí	съсед
veí	съседка
receptors	приемници
mariano	мариано
fabricant	производител
contenir	съдържат
incident	инцидент
pàtria	родина
pàtria	родино
pàtria	родина
velocitats	скорости
elizabeth	елизабет
enzim	ензим
enzim	ензими
enzim	ензима
mental	психично
mental	душевно
mental	психични
mental	психичното
mental	умствена
edificació	изграждане
edificació	сграда
edificació	сградата
despeses	разноски
despeses	разходи
oregon	орегон
religions	религии
cria	разплод
cria	размножаване
corredor	бегач
corredor	коридор
corredor	коридора
incorporat	вградена
incorporat	вградени
publi	публий
prosa	проза
significatiu	смислен
significatiu	смислено
louisiana	луизиана
contaminació	замърсяване
necessàries	необходимо
necessàries	необходими
necessàries	необходима
creences	вярвания
creences	убеждения
colonització	колонизация
bàsiques	основна
bàsiques	основни
bàsiques	основен
codis	кодове
destinació	дестинация
destinació	направление
destinació	местоназначение
destinació	посока
destinació	съдба
destinació	съдбата
assistent	помощник
assistent	асистентка
assistent	асистент
assistent	вълшебник
assistent	магьосник
líbia	либия
malàisia	малайзия
ottawa	отава
minut	минута
tennessee	тенеси
demogràfica	демографски
demogràfica	демографските
bailey	бейли
catorze	четиринадесет
maurici	мавриций
cròniques	хрониките
gra	зърна
gra	зрънце
gra	зърно
gra	жито
alumini	алуминиеви
alumini	алуминиев
alumini	алуминий
alumini	алуминиева
alumini	алуминий
xifres	фигури
xifres	цифри
wolfgang	волфганг
processó	шествие
rics	рич
rics	богато
rics	богат
rics	богата
rics	богати
reforçar	засилване
reforçar	укрепване
teatres	кината
teatres	театри
cross	крос
cross	кръст
cross	кръста
escorça	лай
escorça	лаят
escorça	кора
llibreria	книжарницата
llibreria	книжарница
liu	лиу
liu	лю
enregistrament	записване
enregistrament	запис
evangeli	евангелието
flauta	флейтата
flauta	флейта
conducta	провеждане
conducta	поведение
transcripció	транскрипция
pacient	пациентът
pacient	пациентка
pacient	търпелив
pacient	пациент
sibèria	сибир
arnold	арнолд
salvatge	диво
salvatge	дивак
salvatge	диви
salvatge	дива
salvatge	див
salvatge	дивак
salvatge	савидж
salvatge	диваци
diplomàtic	дипломат
mexicana	mexicana
weber	уебър
cinturó	колан
cinturó	колана
posen	позен
plats	съдове
plats	блюда
plats	ястия
plats	чинии
bassa	сал
bassa	сала
comitès	комисии
comitès	комитети
races	породи
test	изпитване
test	тест
party	парти
party	party
party	купон
party	партия
infraordo	infraordo
sisena	шесто
sisena	шести
sisena	шеста
nebraska	небраска
flamenc	фламенко
flamenc	фламандски
extracció	извличане
extracció	екстракция
varsòvia	варшава
down	долу
down	надолу
mercuri	живак
mercuri	меркурий
personalment	лично
mèdica	медицински
mèdica	медицинска
cabal	поток
about	относно
ordenació	сортиране
cartago	картаген
setè	седмо
setè	седма
setè	седми
monges	монахини
monges	монахините
oposat	обратното
hàbitats	местообитанията
hàbitats	местообитания
myers	майърс
myers	майерс
sinònim	синоним
castillo	кастило
parells	връстници
parells	двойки
parells	чифта
puntes	дантела
fra	fra
rao	рао
sentiments	чувствата
sentiments	чувства
sentiments	чуства
acceptat	приета
acceptat	приети
acceptat	прие
acceptat	прието
acceptat	приет
prim	прим
avançada	напреднал
avançada	напреднала
avançada	разширено
avançada	напреднали
sòls	почвите
sòls	почви
sòls	етажите
sòls	подове
sòls	етажи
sòls	етажа
discussions	обсъждания
discussions	дискусии
vides	животи
vides	живее
expedicions	експедиции
primo	примо
finançament	финансиране
finançament	финансиране
plom	води
plom	олово
cota	кота
ment	ума
ment	ум
zuric	цюрих
zuric	цюрих
fotògraf	фотографа
fotògraf	фотограф
disney	дисни
wii	wii
òptica	оптика
penal	престъпник
penal	престъпно
newton	нютън
newton	нютон
estrany	странна
estrany	странно
estrany	странни
estrany	странен
hamilton	хамилтън
líban	ливан
polar	полярна
hammond	хамънд
murray	мъри
consolidar	консолидира
consolidar	консолидиране
blog	блог
traductor	преводач
traductor	преводача
emirat	емирство
lleuger	леки
resident	специализант
resident	жител
resident	обитател
jugat	играха
jugat	играл
bolonya	болоня
emmagatzematge	склад
emmagatzematge	съхранение
emmagatzematge	складиране
emmagatzematge	съхраняване
militants	атеисти
saturn	сатурн
uicn	iucn
funcional	функционално
funcional	функционален
funcional	функционални
funcional	функционална
verb	глагол
sport	спорт
sport	спортен
renom	прочут
temporalment	временно
assessor	съветник
formatge	сирена
formatge	кашкавал
formatge	сирене
shakespeare	шекспир
cridat	наречен
cridat	наречена
tenerife	тенерифе
quebec	квебек
ciceró	цицерон
sencer	цялата
sencer	цяла
sencer	цял
sencer	цялото
citar	цитират
franklin	франклин
bombardeig	бомбардировки
bombardeig	бомбардировка
ducs	дюкс
stuttgart	щутгарт
classificats	поверително
classificats	секретно
classificats	класифициран
classificats	класифицирани
classificats	класифицирана
jonathan	джонатан
solista	солист
campus	кампуса
vector	вектор
aixecament	повдигане
aixecament	вдигане
algorisme	алгоритъм
metre	метър
metre	метър
abraham	ейбрахам
abraham	авраам
abraham	абрахам
abraham	аврам
etiqueta	етикет
poètica	поетично
duran	дюран
pen	писалка
pen	pen
pen	химикалка
pen	химикал
hola	здравей
hola	ало
hola	здравейте
plenament	напълно
plenament	изцяло
billy	били
primitiu	примитивни
primitiu	примитивна
primitiu	примитивен
primitiu	примитивно
parents	роднини
parents	роднините
sigles	акроним
sigles	съкращение
redueix	намалява
socks	чорапите
socks	чорапи
malalt	болно
malalt	болен
malalt	болни
malalt	болна
beethoven	бетовен
grant	субсидия
grant	грант
athletic	атлетичен
avantatges	преимущества
avantatges	предимства
avantatges	плюсове
avantatges	професионалисти
utah	юта
morter	хоросан
defensors	защитниците
defensors	защитници
ross	рос
molina	молина
cotó	памук
cotó	котън
emplaçament	разполагане
emplaçament	поставяне
emplaçament	позициониране
emplaçament	местоположение
emplaçament	място
emplaçament	местонахождение
emplaçament	локация
sporting	спортни
sporting	спортно
antena	антената
antena	антена
juntes	дъски
apple	епъл
apple	ябълков
apple	ябълка
apple	apple
crèdits	надписи
crèdits	кредити
crèdits	кредитите
gerard	джерард
gerard	жерар
stanley	станли
stanley	стенли
seda	копринена
seda	коприна
superfamilia	superfamilia
creats	създадени
creats	създадено
creats	създадена
creats	създаде
creats	създаден
panorama	панорама
connecta	връзка
connecta	свързване
connecta	свържете
bombes	помпите
bombes	помпи
bombes	бомбите
bombes	бомби
faraó	фараонът
faraó	фараон
faraó	фараона
calci	калций
calci	калциев
sonda	сонда
sonda	сондата
dissabte	събота
lectors	читатели
lectors	читателите
academia	академията
academia	академия
bec	бек
bec	клюн
adequada	адекватно
adequada	адекватни
adequada	задоволителна
adequada	адекватен
adequada	адекватна
aletes	перки
estònia	естония
territorials	териториално
territorials	териториални
territorials	териториална
quelcom	нещо
notació	нотация
notació	означение
clark	кларк
nitrogen	азот
main	основни
main	основна
main	главна
main	главен
main	главни
kelly	кели
botànica	ботаника
reflexió	отражение
reflexió	размисъл
pasqua	пасха
màrtirs	мъченици
cnt	cnt
distàncies	разстояния
escenaris	сценарии
oberts	отворено
oberts	отвори
oberts	отваряне
requisits	изисквания
convergència	конвергенция
convergència	сближаване
rebuig	отхвърляне
corneli	корнелиус
corneli	корнелий
hermann	херман
dissoldre	разтваряне
opus	опус
protestes	протести
regulació	регламент
regulació	регулация
regulació	регулиране
simultàniament	едновременно
pequín	пекин
administradors	администратори
realisme	реализъм
eixos	оси
benjamin	бенджамин
convidat	гост
convidat	гостенка
lincoln	линкълн
somàlia	сомалия
polonesa	полонеза
defecte	дефект
lleialtat	вярност
lleialtat	лоялност
lleialtat	преданост
demòcrata	демократ
issn	issn
matèries	материалите
matèries	материали
periodistes	журналисти
periodistes	журналистите
germain	жермен
córdoba	кордоба
armeni	арменски
armeni	арменци
soroll	шум
off	off
off	изключено
armament	въоръжение
mel	мила
mel	скъпа
morgan	морган
planificació	планиране
islàndia	исландия
perfecte	перфектна
perfecte	перфектно
perfecte	перфектен
perfecte	съвършен
charlie	чарли
retorna	възвръщаемост
retorna	връщане
armat	въоръжен
armat	въоръжени
armat	въоръжена
guy	гай
localitzat	локализиран
localitzat	локализиран
kim	ким
queensland	куинсланд
documentals	документални
discs	дискове
considerades	разглеждания
considerades	разглеждан
adquirit	придобит
adquirit	придобита
adquirit	придобити
protesta	протест
noruec	норвежки
rarament	рядко
modes	режими
negatiu	отрицателен
negatiu	отрицателно
negatiu	отрицателни
negatiu	отрицателна
meta	мета
extrema	крайно
extrema	краен
extrema	екстремно
extrema	екстремни
extrema	крайни
ahmed	ахмед
islàmic	ислямска
islàmic	ислямски
filial	филиал
filial	дъщерно
míssils	ракетите
míssils	ракети
som	сом
fonaments	основи
glòria	глория
glòria	слава
glòria	глори
bloqueig	заключване
bloqueig	катинар
bloqueig	заключване
bloqueig	заключи
bloqueig	ключалка
assolit	постигнато
assolit	достигнат
assolit	достигната
camperols	селяни
gràfics	графики
gràfics	графичен
gràfics	графика
constants	постоянна
constants	постоянен
constants	константа
constants	постоянни
astrònom	астроном
ambiental	екологичен
helena	хелена
helena	елена
europe	европа
respon	отговори
respon	отговор
für	für
pins	пайнс
contraforts	шпорите
eta	ета
recollida	взимане
recollida	пикап
recollida	събиране
recollida	колекция
ghana	гана
relíquies	реликви
alex	алекс
lanka	ланка
canadenc	канадци
canadenc	канадска
canadenc	канадец
canadenc	канадски
físics	физиците
físics	физици
dell	дел
dell	dell
estàndards	стандартите
estàndards	стандарти
orelles	уши
orelles	ушите
restaurat	възстановено
restaurat	възстановен
restaurat	възстановени
restaurat	възстановена
positiva	позитивна
positiva	положителен
positiva	положителни
positiva	положителна
positiva	положително
norman	норман
malalts	болно
malalts	болен
malalts	болни
malalts	болна
fina	фина
fina	тънко
fina	тънък
fina	тънки
fina	слаб
fina	слаба
exposar	разкрие
càmeres	камери
càmeres	фотоапарати
trio	трио
iemen	йемен
divendres	петък
circ	циркът
circ	цирк
circ	цирка
corpus	корпус
islàmica	ислямска
islàmica	ислямски
potent	мощен
potent	мощно
potent	мощна
creta	крит
garona	гарона
dramaturg	драматург
influenciat	повлиян
influenciat	повлияни
àrbitre	рефер
àrbitre	съдия
àrbitre	арбитър
visibles	видима
visibles	видими
visibles	видимо
amiga	amiga
conductor	шофьорът
conductor	шофьор
conductor	шофьора
galàxies	галактиките
galàxies	галактики
volcà	вулкан
volcà	вулкана
ferides	рани
ferides	раните
intèrpret	преводач
casc	шлем
casc	каска
casc	каската
oficis	търгува
divina	божествен
divina	божествена
divina	божествени
divina	божествено
divina	дивина
ltd	еоод
ltd	оод
ltd	ltd
tribú	трибюн
determina	определя
orbital	орбитален
combina	съчетава
realitzant	извършване
aparent	видимо
aparent	очевидна
suspensió	отстраняване
suspensió	окачване
suspensió	суспензия
alsàcia	елзас
alternatiu	алтернатива
alternatiu	алтернативно
alternatiu	алтернативен
alternatiu	алтернативни
alternatiu	алтернативна
alternatiu	алтернативно
alternatiu	алтернативна
alternatiu	алтернативен
governants	управници
governants	владетели
nevada	невада
