категорија	категорія
изградено	побудували
изградено	зібрано
изградено	побудовано
изградено	проведена
агенти	підозрою
агенти	розслідуванні
агенти	агенти
поразени	перемогли
поразени	поразки
полн	повна
полн	повний
полн	повне
про	pro
про	профі
про	правозахисники
множина	множини
реконструкција	відбудувати
реконструкција	заново
реконструкција	перемішати
реконструкција	реконструкція
реконструкција	реконструкції
крим	криму
крим	кримський
крим	крим
подалеку	відійшов
подалеку	відсутність
подалеку	away
подалеку	геть
обичните	звичайну
обичните	незвично
обичните	звичайні
криминал	злочин
криминал	кримінальна
позади	позаду
триесет	тридцять
месецот	місяця
месецот	місяць
персонал	персоналу
персонал	персонал
персонал	штаб
сексуална	сексуальний
сексуална	сексуальної
сексуална	статевий
сексуална	сексуальне
биро	бюро
биро	стіл
способен	здатний
способен	здатен
поднесе	надіслати
поднесе	відправка
поднесе	подати
развиено	розробили
развиено	розроблений
развиено	розроблено
насловен	уповноважений
еванс	еванс
низок	низький
низок	низька
низок	low
хокеј	хокей
испраќа	посилає
испраќа	надсилає
испраќа	відправляє
прифаќање	згодна
прифаќање	прийняттям
прифаќање	визнання
режисери	директорів
германците	німці
станувајќи	стає
станувајќи	становлення
станувајќи	ставши
долу	вниз
долу	down
долу	униз
долу	даун
долу	внизу
долу	додолу
пештерата	печеру
пештерата	печера
пештерата	грот
персиски	перська
повикан	покликали
повикан	покликав
адаптација	адаптація
адаптација	адаптації
јаков	яков
насловена	уповноважений
ентони	ентоні
ентони	антоні
клучни	критично
клучни	ключовий
адреси	адреси
адреси	адрес
адреси	url
знаењето	знань
знаењето	знання
механизми	механізми
концентрација	спеціальність
концентрација	концентрація
легенди	легенд
темпо	пейс
темпо	темп
тргнал	ішов
тргнал	їдуть
нога	нога
нога	ногою
нога	фут
нога	пішки
нога	лапка
нога	ніжку
нога	нога
нога	нозі
нога	ногу
господар	майстер
господар	магістр
господар	вчителю
господар	master
закани	загрози
закани	погроз
закани	погрози
свето	святі
свето	святе
свето	свята
свето	священні
свето	святий
свето	святе
свето	священна
свето	священні
интеграција	інтеграція
интеграција	інтеграція
манастирска	клуатр
италијанци	італійці
швајцарски	швейцарський
швајцарски	швейцарська
еквадор	еквадор
азот	азот
саган	саган
гитари	гітар
носители	голубів
плаќа	платить
публицист	публіцист
проза	проза
танзанија	танзанії
бројните	безліч
новинари	журналістів
новинари	журналісти
закажано	заплановану
закажано	заплановані
закажано	заплановано
закажано	запланований
закажано	зустріч
арапите	араби
диоксид	цирконію
убава	прекрасні
убава	красивий
убава	красива
убава	красиві
неопходно	необхідно
неопходно	необхідні
неопходно	необхідним
ограничување	ліміт
ограничување	межа
ограничување	обмежити
ограничување	обмеження
шангај	шанхай
стакло	скло
дарвин	дарвін
лев	лев
изведби	виступів
фирми	фірм
отпорот	опору
отпорот	опір
апостоли	апостолів
апостоли	учні
подлога	тло
подлога	тла
нападнат	агресію
нападнат	напали
уништи	знищить
уништи	знищити
уништи	руйнувати
уништи	занепад
летови	перельоти
летови	рейси
летови	рейсів
принцезата	принцеса
принцезата	princess
интервенција	втручання
љубљана	любляна
џеј	джей
метро	метрополітен
метро	метрополітен
метро	метро
метро	metro
гаврил	габріель
младост	молодість
младост	юнацтва
младост	юність
младост	молодь
дефинирана	визначений
дефинирана	визначена
дефинирана	визначені
дефинирана	визначено
дефинирана	визначається
означени	позначено
означени	позначене
означени	відмічені
означени	позначені
означени	помічено
леополд	леопольд
неуспех	провал
неуспех	невдача
неуспех	відмова
неуспех	провал
неуспех	помилка
мирис	запах
мирис	аромат
мирис	запаху
мирис	запах
мирис	запахи
мирис	запаху
мирис	ароматом
канадски	канадська
канадски	канадський
канадски	canadian
проверка	перевірити
проверка	перевірте
чука	ритми
чука	доль
ќерки	доньки
ќерки	дочки
планети	планети
животи	життів
животи	живе
недостатокот	відсутність
недостатокот	бракує
недостатокот	брак
недостатокот	нестача
гватемала	гватемали
шеќер	цукор
оперативни	операційну
оперативни	операційна
оперативни	оперативного
оперативни	оперативна
оперативни	готовності
мода	мода
мода	fashion
насловната	обкладинку
насловната	cover
насловната	обкладинка
насловната	обкладинки
заклучок	висновки
сребрен	срібла
сребрен	срібло
сребрен	silver
сребрен	срібний
плажа	пляжний
плажа	біч
плажа	пляж
сметки	рахунки
сметки	рахунки
хелсинки	гельсінкі
драган	драган
подготовките	підготовку
лисабон	лісабон
патрик	патрік
херои	heroes
херои	герої
херои	героїв
доминација	панування
доминација	домінування
натпреварувачи	учасники
натпреварувачи	виборола
натпреварувачи	конкуренти
натпреварувачи	конкурентів
темно	темні
темно	темна
темно	темний
темно	темне
темно	темно
подели	дроблення
подели	розділення
подели	розділити
подели	розділена
подели	ділення
подели	поділити
отстрани	прибрати
отстрани	видалити
отстрани	вилучити
бројки	цифр
бројки	цифри
бројки	фігури
бројки	фігурки
бројки	показники
бројки	числа
бројки	номери
бројки	цифри
кирилица	кирилиця
комерцијални	комерційне
комерцијални	комерційного
комерцијални	комерційні
комерцијални	комерційна
комерцијални	комерційний
општества	товариств
марио	маріо
резолуција	resolution
подвид	підвид
тајван	тайвань
препорачува	рекомендує
пен	пенн
пен	перо
пен	ручка
астрономија	астрономія
привлече	приваблюють
привлече	намалювати
привлече	малювати
привлече	роздати
привлече	нічия
привлече	знайдуться
привлече	співом
привлече	зацікавити
привлече	намалював
привлече	дрю
печка	плита
печка	піч
печка	піч
наменета	означала
наменета	вибрала
наменета	обрана
наменета	судилося
буџет	бюджет
нормална	звичайна
нормална	нормальний
нормална	нормальні
нормална	звичайний
нормална	звичайне
додатоци	прекрасну
додатоци	вигадати
додатоци	додатки
додатоци	аксесуари
додатоци	добавки
пресметување	обчислення
пресметување	обчислити
пресметување	підрахувати
пресметување	обчислення
копија	скопіюйте
копија	копіювання
копија	скопіювати
копија	копіювати
копија	копія
доцна	запізнюється
доцна	пізно
доцна	запізно
боцвана	ботсвани
платформа	платформи
платформа	платформу
платформа	платформа
дневник	журнал
дневник	journal
дневник	щоденник
дневник	щоденник
дневник	журнал
дневник	лог
дневник	log
ориз	рис
ориз	рису
бајазит	баязид
началник	шеф
началник	вождь
началник	головний
началник	комісар
монтреал	монреаль
фра	фра
мешање	змішували
мешање	змішування
мешање	завада
форд	форд
форд	ford
намалена	меншає
намалена	зведена
пречки	перешкоди
цртежи	креслення
цртежи	малюнки
цртежи	графіка
цртежи	малюнки
кат	підлога
кат	поверх
комерцијален	комерційне
комерцијален	комерційного
комерцијален	комерційні
комерцијален	комерційна
комерцијален	комерційний
дејв	дейв
признавање	визнання
коефициент	коефіцієнт
втори	другий
втори	друге
втори	друга
втори	секунда
удари	ударів
удари	падло
удари	віє
удари	удари
елен	олень
елен	олені
елен	оленя
елен	еллен
елен	елен
забелешка	зауваження
забелешка	примітки
забелешка	зауважте
забелешка	примітка
забелешка	нота
умре	помер
умре	померла
најмала	найменша
најмала	найменший
најмала	найменше
мускулите	язи
кавказ	кавказ
организам	організм
мајстори	магістри
арнолд	арнольд
григориј	ґреґорі
григориј	григорій
григориј	грегорі
механички	механічна
механички	механічний
сара	сара
сара	сара
баден	баден
откриено	виявив
откриено	виявили
откриено	відкрив
пресметка	підрахунок
пресметка	обчислення
пресметка	підрахунку
пресметка	розрахунки
пресметка	обчислення
предности	принади
предности	силі
предности	переваги
предности	плюси
могила	унії
могила	могила
селим	селім
купола	купол
доделување	виділення
јар	яр
последиците	повертали
последиците	стискання
последиците	наслідки
собир	ралі
собир	мітинг
собир	збираються
спогодба	договір
спогодба	договору
распадот	розійшлась
резерва	резервна
резерва	резерв
резерва	резервний
резерва	заповідник
убаво	гарно
греј	сірий
греј	сірі
греј	сіра
греј	сірий
греј	грей
флора	флора
докаже	довести
лопез	лопес
лопез	лопес
напаѓа	атакує
напаѓа	агресію
верата	віра
корпус	corpus
корпус	корпус
корпус	корпус
монголски	монгольська
класика	класика
класика	класику
класика	класична
класика	класична
класика	класичні
класика	класичний
класика	класика
класика	класичне
извршени	вчинив
извршени	скоїв
спиење	забуте
спиење	спить
спиење	сон
спиење	спати
кери	керрі
кери	гарі
кери	гері
кери	керрі
кери	кері
експедиција	мкс
експедиција	експедиція
производители	продюсери
производители	виробники
производители	виробники
негативно	негативний
негативно	негативне
негативно	негативна
негативно	негатив
негативно	негативні
раси	гонок
раси	раси
прекар	псевдонім
прекар	прізвисько
гага	gaga
затвореници	затримані
затвореници	полонених
затвореници	cons
сиромашните	бідними
сиромашните	бідна
сиромашните	бідний
сиромашните	бідні
астроном	астроном
мечки	ведмедів
мечки	ведмеді
количества	величин
популарно	популярні
популарно	популярне
популарно	популярна
популарно	популярний
популарно	актуальні
популарно	популярні
популарно	популярне
популарно	актуальне
популарно	тенденції
туристи	туристів
туристи	туристи
младински	молодість
младински	юнацтва
младински	юність
младински	молодь
судии	судді
судии	суддів
судии	referees
слем	slam
хебрејски	єврейська
хебрејски	іврит
женева	женеві
галија	галлія
покриени	розібралися
покриени	покрита
спречува	оберігає
спречува	запобігає
спречува	забороняє
јупитер	юпітер
прилика	нагоди
подем	rise
владо	владо
опашка	хвіст
опаѓање	відхилити
опаѓање	зменшити
опаѓање	скорочуються
мит	mit
мит	міф
митрополитот	metropolitan
табла	таблички
табла	планшет
пратеници	депутатів
пратеници	mps
морган	морган
мачки	коти
мачки	кішки
истражува	огляд
истражува	дослідити
цврста	суцільна
цврста	твердий
цврста	суцільний
цврста	суцільне
холмс	холмс
бит	біт
инвестиции	інвестиції
инвестиции	інвестицій
инвестиции	інвестиції
инвестиции	вкладень
потврдено	підтверджено
потврдено	підтвердила
потврдено	підтвердили
потврдено	підтверджена
потврдено	перевірено
снимена	відзняли
логички	логічно
логички	логічна
логички	логічний
логички	логічне
претходни	попереднє
претходни	попередні
претходни	попередній
претходни	попередня
дени	данні
дени	денні
теорема	теорема
референдум	референдум
тренд	тренд
специјалист	спеціаліст
храброст	мужність
историчарите	історики
подготвени	готовий
подготвени	напоготові
подготвени	готові
подготвени	готове
подготвени	готовність
подготвени	готова
египетски	єгипетський
египетски	єгипетська
релативност	відносність
откритие	відкриття
откритие	знахідка
пола	паула
пола	пів
пола	півтори
пола	половина
пола	половину
пола	наполовину
хјустон	houston
топли	тепло
топли	теплі
топли	тепла
доверба	довіра
доверба	впевненість
доверба	довіра
шумски	лісова
шумски	ліс
бразилски	бразильська
челик	сталь
интеракција	взаємодія
интеракција	взаємодії
интеракција	взаємодія
интеракција	заручини
интеракција	взаємодія
дама	шашки
дама	жіночі
дама	леді
дама	пані
литературни	літературна
литературни	літературні
литературни	літературний
ниедна	жодного
ниедна	відсутнє
ниедна	немає
ниедна	жодних
ниедна	відсутній
италијанска	італійською
италијанска	італійський
италијанска	італієць
италијанска	італійська
италијанска	італійської
однапред	завчасно
душа	душу
душа	душа
душа	soul
душа	душею
лебед	лебідь
џери	джері
џери	джеррі
џери	джері
џери	джеррі
ресторани	ресторани
ирина	ірен
ирина	ірина
декларација	декларація
декларација	оголошення
пласманот	рейтинги
пласманот	оцінки
канцелар	канцлер
оперативен	операційну
оперативен	операційна
оперативен	оперативного
оперативен	оперативна
оперативен	готовності
индустриска	промислові
индустриска	промислова
индустриска	промисловий
протести	протест
протести	протести
зевс	зевс
екипите	екіпажі
парче	шматок
парче	інсталяція
парче	фігуру
притоки	приток
алексеј	alexey
алексеј	олексій
алексеј	олексій
алексеј	олексій
алексеј	алексей
атентатот	убивство
телефон	телефон
телефон	телефон
телефон	телефоном
експеримент	експеримент
продолжување	суфікс
продолжување	розширення
бргу	швидкі
бргу	швидко
бргу	швидке
бргу	швидка
бргу	швидкий
бргу	швидко
бргу	швидкі
бргу	швидке
бргу	швидка
бргу	фаст
бргу	швидкий
еди	едді
еди	еді
еди	едді
расказ	публікації
расказ	історія
расказ	сюжет
расказ	розповідь
расказ	публікація
патувања	подорожі
патувања	подорожуючи
патувања	подорожей
патувања	подорож
патувања	подорожувати
патувања	подорожі
патувања	маршрути
патувања	подорожей
патувања	поїздки
патувања	подорож
патувања	traveling
патувања	подорожувати
долен	нижній
долен	опустити
долен	нижня
долен	нижча
долен	внизу
долен	знизу
лоциран	розташовані
лоциран	знаходиться
лоциран	розташовано
лоциран	розташований
максимална	максимальний
максимална	максимальне
максимална	максимальна
максимална	максимум
детски	дитиною
заслуги	вчинок
заслуги	заслуги
последни	останній
последни	остання
последни	останнє
цевка	трубу
цевка	труба
цевка	люльку
цевка	каналом
тврдења	заявляє
тврдења	стверджує
бин	скринька
бин	бін
бин	сабін
георгиев	георгієв
единаесет	одинадцять
врти	лічильника
бик	taurus
бик	бик
бик	бул
бик	бика
бик	булл
били	біллі
били	біллі
диего	дієго
чаплин	чаплін
антика	антикваріат
антика	низки
кабел	дріт
кабел	кабель
фреквенции	частоти
обични	звичайну
обични	незвично
обични	звичайні
гледање	дивиться
гледање	дивитися
гледање	дивлюсь
модерен	сучасні
модерен	сучасно
модерен	сучасний
модерен	сучасне
претвора	перетворює
психолошки	душевний
психолошки	психологічний
психолошки	психологічна
бон	бонн
бон	бон
потпишувањето	підписують
нигерија	нігерія
нигерија	нігерії
папуа	папуа
доминантна	домінанта
хил	пагорб
хил	хілл
хил	hill
хил	гілл
издавач	видавець
воведена	представила
воведена	познайомила
воведена	представив
ветер	вітер
јамајка	ямайки
леопард	барс
вероисповед	номінал
бруто	валовий
лутер	лютер
пресметува	обчислення
пресметува	обчислити
пресметува	підрахувати
фејсбук	фейсбук
фејсбук	facebook
квебек	квебек
амбасада	посольства
амбасада	посольство
масачусетс	массачусетс
народните	народний
народните	народного
народните	фольклор
народните	народні
народните	фолк
народните	народна
даблин	дублін
работно	завдання
работно	робота
работно	роботи
работно	робота
работно	працюю
работно	працюють
работно	роботу
работно	робочий
рајан	раян
валенсија	валенсія
остин	остін
остин	остін
комунисти	комуністи
крајна	ultimate
гостин	гостя
гостин	гість
гостин	guest
гостин	гостем
кеш	кеш
кеш	кешу
кеш	грошовий
кеш	готівки
хусеин	хусейн
истрага	зонд
истрага	розслідування
истрага	розслідувати
истрага	слідство
истрага	розслідування
соби	кімнат
соби	кімнати
холивуд	голлівуд
холивуд	hollywood
арм	рука
инфекции	infections
пердуви	пір
технолошки	технологічних
технолошки	технологічного
технолошки	технічного
технолошки	технологічний
трансформација	трансформація
трансформација	перетворення
трансформација	перетворити
трансформација	перетворення
прозорец	вікно
почнаа	почалося
почнаа	почалось
почнаа	почали
почнаа	розпочато
почнаа	почався
почнаа	почато
одговорил	відповіді
мускули	язи
мускули	muscle
произлегуваат	stem
ревизија	аудит
ревизија	аудиту
ревизија	версія
ревизија	редакції
ревизија	модифікація
пештера	печеру
пештера	печера
негативен	негативний
негативен	негативне
негативен	негативна
негативен	негатив
негативен	негативні
конструкции	конструкцій
стан	квартира
хор	хор
роб	роб
роб	раб
роб	підлеглий
роб	раба
рачно	підручник
рачно	ручний
рачно	ручна
рачно	ручне
рачно	вручну
рачно	довідок
рачно	вручну
чист	чисте
чист	чисті
чист	чиста
чист	чистих
чист	очистити
чист	прибрати
чист	почистити
чист	чистий
одговорна	відповідальний
одговорна	відповідальна
злоупотреба	зловживання
злоупотреба	образи
алберто	альберто
шампионат	чемпіонський
шампионат	чемпіонат
повикува	дзвонить
повикува	покликання
повикува	викликає
повикува	звертаюсь
циклуси	циклів
комнин	комнін
даре	наважився
седмата	сьомому
седмата	сьомий
седмата	сьома
здруженија	асоціації
ренесанса	відродження
имигранти	іммігранти
одржаа	клав
казни	штрафи
казни	штрафів
казни	речення
казни	речень
казни	покарання
казни	ефіроолійні
штутгарт	stuttgart
зеленчук	овочі
зеленчук	овочеві
зеленчук	овочі
плодови	фрукти
плодови	плоди
додаток	додавання
додаток	добавки
гарда	охорона
гарда	гвардія
контакти	контакти
зависни	залежні
зависни	залежних
сними	записано
сними	записав
еколошки	довкілля
еколошки	екологічна
еколошки	екологічної
еколошки	екологічна
еколошки	екологічний
апликација	програми
апликација	програма
апликација	застосунок
апликација	додаток
апликација	застосунок
апликација	додаток
емиграција	еміграція
скок	стрибати
скок	перехід
скок	стрибок
скок	перейти
скок	стрибок
лизгање	катання
спречување	запобігання
спречување	запобігти
спречување	запобігати
спречување	запобігання
спречување	профілактика
придонесува	надання
придонесува	сприяє
ниш	ниш
франческо	франческо
индивидуална	окремих
индивидуална	індивідуальна
индивидуална	індивідуальні
индивидуална	індивідуальне
индивидуална	окремі
индивидуална	індивідуальний
состојки	складові
состојки	інгредієнти
грбови	спиною
индијана	індіана
постара	старші
постара	старше
постара	старіші
постара	старша
подготвен	готовий
подготвен	напоготові
подготвен	готові
подготвен	готове
подготвен	готовність
подготвен	готова
епир	деспотат
лацио	лаціо
добивка	підсилення
добивка	заробити
партнери	партнери
чашка	чашка
чашка	чаша
чашка	кубок
жлезди	залози
соработува	співпрацює
соработува	співпрацювати
привлекува	притягує
привлекува	приваблює
победниците	переможці
директорот	капітал
белешки	нотаток
белешки	нотатки
белешки	примітки
субјекти	звернення
песок	пісок
длабока	глибока
длабока	deep
длабока	глибоко
длабока	глибокий
самоубиство	самогубство
северозападна	northwestern
неапол	неаполь
њутн	ньютон
зелени	зелене
зелени	зелені
зелени	зелений
фолк	народний
фолк	народного
фолк	фольклор
фолк	народні
фолк	фолк
фолк	народна
леонард	леонард
сем	сем
сем	sam
прием	прийом
синтеза	синтез
куранот	коран
атомска	атомна
чад	чад
чад	дим
чад	палю
подеднакво	однаково
подеднакво	порівну
подеднакво	рівномірно
авторитет	авторитет
авторитет	правом
главното	головний
главното	основне
главното	головна
главното	головні
главното	головне
петре	петре
петре	джессі
тврдење	копальні
тврдење	стверджують
тврдење	вимагати
тврдење	володарі
тврдење	припущення
тврдење	умовним
доминира	домінує
принцеза	принцеса
принцеза	princess
документација	документація
документација	папери
подигната	підвищеними
сончеви	сонячний
сончеви	сонячно
парсонс	парсонс
играње	танці
играње	грає
играње	програвання
играње	відтворення
помина	пройшов
помина	пройдено
помина	передано
помина	перейшов
помина	минули
перформанси	ефективність
перформанси	виступ
економско	економічне
економско	економічні
економско	економічна
економско	економічний
економско	корупцію
прекин	переривання
прекин	перервати
прекин	переривання
прекин	підвіска
прекин	призупинення
урбан	урбан
урбан	міський
јоаким	йоахім
допир	дотик
квадрат	квадратний
квадрат	площа
квадрат	квадрат
квадрат	квадраті
квадрат	квадрат
пријателство	дружби
пријателство	дружба
пријателство	дружбу
потврда	підтвердити
потврда	підтвердження
суштество	істота
суштество	створіння
човечка	людина
човечка	людський
абу	абу
следејќи	такі
следејќи	стежать
цврсти	суцільна
цврсти	твердий
цврсти	суцільний
цврсти	суцільне
делегати	делегати
вклучување	включення
фолклор	фольклор
недостатоци	слабкості
недостатоци	недоліки
недостатоци	дефекти
атентат	убивство
позитивна	позитивне
позитивна	позитивні
позитивна	позитивний
позитивна	позитивно
позитивна	позитив
управник	ворден
средновековен	середньовічна
либан	лівану
либан	ліван
кралства	держав
дискусии	дискусії
дискусии	обговорення
дискусии	дискусії
дискусии	дискусія
дискусии	обговорення
реклами	оголошення
реклами	реклами
реклами	рекламу
реклами	ads
реклами	реклама
реклами	рекламу
најстар	найстаріших
најстар	старшому
блог	блог
андора	андорра
животински	тварини
животински	тварина
животински	animal
фузија	fusion
фузија	злиття
фузија	синтез
автопат	шосе
автопат	автомагістраль
автопат	шосе
атлетика	атлетика
јосип	йосип
кино	знімали
кино	фільми
кино	кіно
кино	кінематограф
кино	cinema
кино	кіно
комуникации	комунікацій
комуникации	комунікація
комуникации	спілкування
комуникации	комунікації
крзно	хутро
белгиски	бельгійські
белгиски	бельгійський
наврати	випадках
норвешки	норвезька
телефони	телефони
ткива	тканинах
ким	kim
ким	кім
дополнителен	додаткові
слаб	слабка
слаб	слабкий
јулија	юлія
јулија	юлія
јулија	джулія
јулија	джульєтта
интервал	інтервал
интервал	проміжок
морис	морріс
морис	моріс
производител	виготовлено
производител	виробник
производител	продюсер
производител	виробник
норми	нормам
поделено	розділена
поделено	розділив
изведен	привезли
изведен	принесли
изведен	приніс
изведен	виступали
изведен	виступала
мичиген	michigan
комунистички	комуністичний
комунистички	комуністична
секојдневниот	щоденне
секојдневниот	щоденного
секојдневниот	щоденна
секојдневниот	everyday
избега	втік
избега	утік
избега	втекла
избега	втекли
избега	втеча
избега	втечу
избега	втекти
пресмета	вираховується
пресмета	обчислення
пресмета	обчислити
пресмета	підрахувати
чека	очікування
чека	чекаю
претпоставки	припущення
претпоставки	гіпотеза
банкарски	банківської
знаел	знала
знаел	знало
знаел	знали
знаел	знав
вегетација	рослинність
ернест	ернест
противникот	суперник
коалиција	коаліція
коалиција	коаліції
зависат	залежать
зависат	шарнір
јони	джоні
јони	джонні
ознаки	боках
ознаки	позначки
ознаки	мітки
мобилни	мобільна
мобилни	мобільний
мобилни	мобільного
мобилни	мобільні
правдата	справедливість
правдата	правосуддя
тешкотии	труднощі
тешкотии	користь
родик	роддік
екстремно	надзвичайно
задолжително	потрібен
задолжително	необхідні
задолжително	необхідне
задолжително	необхідний
задолжително	примусово
заробени	пастці
заробени	приречений
фанови	фани
фанови	шанувальники
фанови	вболівальники
фанови	фанати
впрочем	окрім
разговори	розповідає
разговори	розмовляє
разговори	говорить
разговори	розмови
разговори	бесіди
разговори	балачки
стандардна	стандартний
стандардна	стандарт
стандардна	стандартна
стандардна	стандартне
рон	рон
додадени	додано
додадени	додані
исполни	знайомство
исполни	зустрічаються
дебата	дискусії
дебата	дебати
далечина	дистанція
далечина	відстань
далечина	дистанції
чевли	кросівки
чевли	взуття
чевли	туфлі
социологија	соціологія
гени	гени
џорџија	грузія
џорџија	грузії
џорџија	грузію
уредувањето	редагування
уредувањето	монтаж
ракопис	почерк
ракопис	грамоти
ракопис	рукопис
вистинско	реал
вистинско	справжня
вистинско	справжні
вистинско	реальний
вистинско	справжній
транскрипција	транскрипція
средновековни	середньовічна
вајт	білий
вајт	біла
вајт	біле
вајт	білі
вајт	вайт
вајт	вайт
католичка	католицька
библиотеки	бібліотек
библиотеки	бібліотеки
библиотеки	бібліотеках
загрозени	зникнення
загрозени	погрожують
загрозени	погрожував
професија	посада
професија	професія
тренерот	тренер
тренерот	тренера
лак	арк
лак	дуга
лак	уклін
лак	арку
лак	лук
уапсени	затримала
уапсени	заарештовано
керамика	керамічний
керамика	кераміка
керамика	кераміка
маргарет	маргарет
маргарет	маргарита
пресметки	обчислення
пресметки	розрахунки
наликува	схожа
наликува	нагадує
наликува	схожий
латиница	латинська
латиница	латинської
латиница	латинські
елиот	еліот
елиот	еліот
елиот	еліот
градоначалникот	мер
градоначалникот	мера
градоначалникот	майор
цевки	труби
цевки	трубки
физичко	спортзал
физичко	фізична
физичко	фізичні
физичко	фізичне
разбере	розумію
разбере	розуміємо
разбере	зрозуміти
разбере	зрозуміла
поширока	ширше
поширока	ширшу
бавно	повільно
астероид	астероїд
астероид	астероїди
кристина	крістіна
кристина	христина
кристина	крістіна
кристина	kristina
кристина	крістін
кристина	крістіна
кристина	христина
кристина	крістіна
кантри	країни
кантри	країна
кантри	кантрі
федерацијата	федерація
прости	прости
прости	пробач
прости	пробачити
мета	мета
мета	призначення
мета	ціль
бартон	бертон
бартон	бартон
педро	педро
заштитник	захисник
поетски	поетичний
поетски	поезія
барале	шукаючи
вежби	вправи
вежби	вправа
вежби	вправи
специфична	конкретних
специфична	певне
специфична	конкретні
рига	рига
рига	риги
ланка	ланки
ланка	ланка
скулптури	скульптура
скулптури	скульптури
вајмар	веймар
брзини	gears
брзини	швидкості
делта	дельта
делта	delta
фауна	фауна
реални	реалістична
социјално	морально
социјално	соціально
социјално	соціальне
социјално	соціальні
социјално	соціальна
социјално	соціальний
лихтенштајн	ліхтенштейн
слуша	попередню
слуша	дізнається
слуша	слухаю
слуша	слухання
слуша	чує
слуша	слухає
погон	понтон
едноставна	просту
едноставна	простий
едноставна	проста
едноставна	прості
едноставна	просте
прифатено	прийнято
прифатено	прийняті
прифатено	прийняли
прифатено	прийнятий
пребарување	шукати
пребарување	пошук
витенберг	віттенберг
пченка	кукурудза
пченка	кукурудзу
пченка	кукурудза
пченка	кукурудзи
банди	чисельністю
банди	банди
банди	банді
плазма	плазма
палма	пальма
