oli	бе
geneetiline	генетична
geneetiline	генетични
geneetiline	генетичен
geneetiline	генетично
stipendium	стипендия
stipendium	стипендията
mündi	монети
mündi	монета
mündi	монетата
lagunemise	разграждане
lcd	lcd
evans	евънс
evans	еванс
knut	кнут
rikas	рич
rikas	богато
rikas	богат
rikas	богата
rikas	богати
mika	мика
medvedev	медведев
hektari	хектар
kaubamaja	мола
kaubamaja	мол
marion	мериън
marion	марион
nõrga	слабо
nõrga	слаби
nõrga	слаб
nõrga	слаба
baski	баските
ornitoloog	орнитолог
optiline	оптичен
optiline	оптична
optiline	оптични
tolstoi	толстой
kollased	жълта
kollased	жълто
kollased	жълти
kollased	жълт
leonard	ленард
leonard	леонард
leonard	ленърд
kohustatud	задължени
turniir	турнир
teki	одеало
teki	одеяло
teki	палубата
teki	палуба
teki	тесте
turism	туризмът
turism	туризъм
pärija	наследница
pärija	наследник
levi	ливай
levi	леви
jennifer	дженифър
õnnelik	лъки
õnnelik	късметлия
õnnelik	щастлив
õnnelik	щастливи
õnnelik	щастлива
õnnelik	щастливо
õnnelik	хепи
pime	сляпа
pime	слепи
pime	сляп
pime	сляпо
ohu	опасност
arutada	обсъдим
arutada	обсъдете
märke	табели
märke	признаци
märke	знаци
vaenlane	враг
vaenlane	врагът
vaenlane	врагове
vaenlane	враг
leiud	находки
leiud	открития
leiud	констатации
emmy	еми
urban	градско
urban	градска
urban	градски
käsk	командване
käsk	команда
käsk	командата
tansaania	танзания
vastastikuse	взаимно
vastastikuse	взаимен
vastastikuse	взаимни
vastastikuse	взаимна
asustamata	необитаем
alamliik	подвид
gildi	гилдията
gildi	гилдия
vähendatud	намалени
vähendatud	намалено
vähendatud	намален
vähendatud	намалена
ministeerium	министерство
ministeerium	министерството
kommentaarid	мнение
kommentaarid	забележки
kommentaarid	коментари
kommentaarid	мнения
rakett	ракетата
rakett	ракета
rakett	ракета
normaalne	нормален
normaalne	нормално
normaalne	нормални
normaalne	нормална
genoomi	геном
haldus	административно
haldus	административен
haldus	административна
haldus	административни
haldus	мениджмънт
haldus	управление
haldus	администриране
haldus	администрация
sile	гладко
sile	плавно
sile	гладък
sile	гладки
sile	гладка
püsti	изправена
püsti	изправено
püsti	изправен
püsti	изправени
kaaslane	спътник
kaaslane	придружител
digitaalselt	дигитално
ehitised	сгради
saarestik	архипелаг
montana	монтана
essee	есе
essee	есето
draama	драмата
draama	драма
vaatleja	наблюдател
ratas	колело
ratas	колелото
ratas	велосипед
ratas	мотор
ratas	мотора
ratas	колело
ratas	колелото
koidu	зора
koidu	даун
koidu	зори
koidu	доун
koidu	зората
väljaandja	издател
väljaandja	издателство
väljaandja	емитент
väljaandja	емитента
maastiku	пейзаж
ülemaailmse	световно
ülemaailmse	глобална
ülemaailmse	глобален
ülemaailmse	глобални
ülemaailmse	глобално
marx	маркс
wagner	уагнър
wagner	вагнер
paik	пластир
paik	пач
lootus	надеждата
lootus	хоуп
lootus	надежда
egon	егон
elias	елиас
võrrand	уравнение
võrrand	уравнението
seened	гъби
seened	плесен
seened	гъбички
seened	гъби
seened	гъба
seened	гъбички
seened	гъби
kirjanikud	писатели
kirjanikud	писателите
kirjanikud	сценаристи
murda	прекъсване
murda	почивка
koobas	пещера
koobas	пещерата
box	box
box	клетка
box	кутия
danny	дани
airways	airways
monograafia	монография
jordaania	йордански
jordaania	джордън
jordaania	йордан
jordaania	йордания
jordaania	джордан
oletatavasti	предполагаемо
selgroogsete	гръбначни
selgroogsete	гръбначни
jpeg	jpeg
altai	алтай
viha	яд
viha	гняв
viha	омраза
viha	ненавист
galiitsia	галисийски
gerald	джералд
rolf	ролф
singer	певецът
singer	певица
singer	сингър
singer	певец
mineraal	минерална
mineraal	минерални
mineraal	минерали
basiilika	базиликата
sotsiaalsed	социално
sotsiaalsed	социален
sotsiaalsed	социални
sotsiaalsed	социална
plahvatas	избухна
plahvatas	експлоадира
plahvatas	експлодира
lained	вълните
lained	вълни
tähistada	празнуват
tähistada	празнуваме
italia	italia
realism	реализъм
proc	proc
ristisõda	поход
sideme	бинт
sideme	превръзка
tõeliselt	наистина
hiir	маус
hiir	миши
hiir	мишки
hiir	мишка
komplekti	задаване
komplekti	комплект
komplekti	набор
picea	picea
kõlab	звуци
kõlab	звучи
muru	поляна
muru	трева
muru	тревата
käik	снаряжение
käik	предавка
neu	neu
kirjeldavad	описва
kirjeldavad	описвам
ajakirjandus	преса
ajakirjandus	натиснете
ajakirjandus	натисни
ajakirjandus	пресата
ajakirjandus	журналистика
ajakirjandus	журналистиката
keldi	келтски
jerzy	йежи
aida	аида
vananenud	отживелица
vananenud	остаряла
vananenud	остаряло
vananenud	остарели
vananenud	остаряла
vananenud	остарял
asendatud	заменено
asendatud	заместени
asendatud	заменено
asendatud	заменен
asendatud	заменено
asendatud	сменен
asendatud	сменени
asendatud	заменена
rannik	море
rannik	крайбрежие
rannik	бряг
füüsikalised	физическо
füüsikalised	физически
füüsikalised	физическа
niiske	влажна
niiske	влажно
niiske	влажни
niiske	влажен
niiske	влажни
niiske	влажно
niiske	влажна
niiske	влажен
niiske	влажно
laskur	стрелец
laskur	стрелеца
laskur	шутър
sportlased	спортисти
sportlased	атлети
sportlased	спортистите
baas	основа
baas	база
teoreetiline	теоретично
teoreetiline	теоретични
teoreetiline	теоретична
jooned	линии
jooned	реплики
jooned	редове
viirused	вируси
arhitekti	архитект
main	основни
main	основна
main	главна
main	главен
main	главни
lincoln	линкълн
elsa	елза
con	измама
barclay	баркли
palo	пало
jalamil	подножието
lucia	лучия
lucia	лусия
sotsioloogia	социологически
sotsioloogia	социология
meestele	мъжете
meestele	men
meestele	мъже
pikaajaline	удължено
pikaajaline	удължен
pikaajaline	продължителен
pikaajaline	продължително
rodríguez	родригес
roosi	роуз
roosi	роза
roosi	розата
taotles	поиска
taotles	поискани
taotles	поискано
taotles	поискана
taotles	поискаха
torm	буря
torm	сторм
torm	бурята
siegfried	зигфрид
laiendatud	разширени
laiendatud	разширена
laiendatud	удължен
laiendatud	разширен
laiendatud	разширено
laiendatud	разширена
laiendatud	разширени
laiendatud	разширен
laiendatud	разширено
normandia	нормандия
ohio	охайо
peremees	домакин
peremees	приемник
peremees	водещ
peremees	господар
peremees	майстор
orienteeritud	ориентирана
orienteeritud	ориентиран
orienteeritud	ориентирани
orienteeritud	ориентирани
orienteeritud	ориентиран
orienteeritud	ориентирана
fakt	факт
int	int
linux	linux
kriitikud	критици
kriitikud	критиците
õed	сестри
õed	сестри
arvutid	компютрите
arvutid	компютри
tesla	тесла
õnn	щастие
õnn	щастието
metoodika	методология
metoodika	методика
sillad	мостове
sillad	мостовете
kaudselt	косвено
kaudselt	безрезервно
kaudselt	непряко
kaudselt	косвено
samba	стълб
samba	самба
vaidlus	спорове
vaidlus	спор
vaidlus	противоречия
vaidlus	спор
vaidlus	спорът
rico	рико
mitmekesisuse	разнообразие
mitmekesisuse	многообразие
bot	бот
julian	джулиън
julian	хулиан
julian	джулиан
kuivatatud	сушени
kuivatatud	изсушени
kõrb	пустиня
kõrb	пустинята
mussolini	мусолини
tel	тел
mineraalid	минерали
aretatud	отгледани
aretatud	отглеждани
magdalena	магдалена
ööd	нощувки
ööd	нощи
ööd	нощите
ööd	вечер
ööd	нощ
ööd	нощта
nassau	насау
sõprus	приятелството
sõprus	дружба
sõprus	приятелство
lilli	цветята
lilli	цветя
kokkuvõte	заключение
kokkuvõte	извод
kokkuvõte	резюме
kokkuvõte	обобщение
ravimid	лекарства
ütle	кажи
gert	герт
poolakad	поляците
poolakad	поляци
poolakad	стълбове
poliitikud	политици
poliitikud	политиците
pascal	паскал
orbiidil	орбита
orbiidil	орбитата
ada	ейда
ada	ада
tennessee	тенеси
utah	юта
mitmekesisus	разнообразие
mitmekesisus	многообразие
tõlkida	преведа
tõlkida	преведете
parameetrid	параметри
liitlased	съюзници
liitlased	съюзниците
galeriis	галерия
doris	дорис
mainib	споменава
lahustunud	разтворен
lahustunud	разтворени
ruut	квадратна
ruut	квадратни
ruut	квадратен
ruut	квадрат
ruut	площад
teostas	извършен
teostas	проведено
teostas	извършено
teostas	извърши
teostas	извършена
armstrong	армстронг
prototüüp	прототип
rünnakud	атакува
rünnakud	атентати
rünnakud	атаки
rünnakud	нападения
eugene	юджийн
mann	ман
galina	галина
geenid	гените
geenid	гени
xbox	xbox
cruz	круз
cruz	крус
administraator	админ
administraator	администратор
administraator	администратор
lagunemine	разпад
lagunemine	разпадане
lagunemine	разлагане
lagunemine	разтопи
lagunemine	разграждане
helga	хелга
natalie	натали
rakendused	приложения
rakendused	заявления
rakendused	молби
rakendused	приложения
ahel	верига
ahel	вериги
ahel	верижка
ahel	веригата
varre	стволови
katalaani	каталонски
barry	бари
tõendid	доказателство
tõendid	доказателството
tõendid	доказване
tõendid	доказателства
tõendid	доказателство
tõendid	улики
tõendid	доказателства
weber	уебър
talv	зима
talv	зимата
loire	loire
soola	солта
soola	сол
skeem	диаграма
skeem	схема
hugh	хю
vähenemine	упадък
vähenemine	спад
vähenemine	намаление
vähenemine	намаляване
vähenemine	спадане
ricardo	рикардо
joão	жоао
andersson	андершон
anno	anno
ptolemaios	птолемей
tunde	часове
viik	равенство
viik	вратовръзка
viik	тегли
saatuse	съдба
saatuse	съдбата
saatuse	съдба
saatuse	съдбата
baker	бейкър
maadeavastaja	изследовател
budapesti	будапеща
vulkaaniline	вулканична
kirill	кирил
alain	ален
ime	смучат
ime	гадно
ime	чудо
ime	чудото
ime	чудо
graafiline	графични
graafiline	графичен
graafiline	графични
graafiline	графичен
viidatud	посочено
iraan	иран
köök	кухня
köök	кухнята
harvey	харви
prohvet	пророк
prohvet	пророка
prohvet	пророкът
provintsid	провинции
monika	моника
käsikirja	ръкопис
chen	чен
muuda	редактиране
muuda	промени
muuda	смяна
muuda	промяна
jeff	джеф
hanna	хана
sep	sep
orlando	орландо
collins	колинс
arheoloogia	археология
arheoloogia	археологията
arheoloogia	археология
indeks	индекс
indeks	индекси
indeks	показател
kambodža	камбоджа
pegasus	пегас
kütt	ловец
kütt	хънтър
hotel	hotel
hotel	хотел
hotel	хотелът
olümpiamängud	олимпиадата
olümpiamängud	олимпиада
filippo	филипо
sanskriti	санскрит
mehaaniline	механична
mehaaniline	механично
mehaaniline	механични
mehaaniline	механичен
vastuolu	несъответствие
vastuolu	несъвместимост
vastuolu	противоречие
võidab	печели
kaupmehed	търговците
kaupmehed	търговци
kaupmehed	търговците
kaupmehed	търговци
asulate	селища
väites	твърдейки
bari	бари
vabastatud	освободен
vabastatud	освободена
vabastatud	освободена
vabastatud	освободен
vabastatud	освободени
vabastatud	освободено
vabastatud	освободена
vandenõu	заговор
vandenõu	конспирация
põhjustades	причинявайки
põhjustades	причиняване
powell	пауъл
rasked	тежка
rasked	тежки
rasked	тежък
rasked	тежко
komissar	комисар
komissar	комисар
patsient	пациентът
patsient	пациентка
patsient	търпелив
patsient	пациент
püksid	панталон
püksid	панталони
püksid	панталоните
püksid	гащи
püksid	панталон
püksid	панталони
point	точка
schneider	шнайдер
pooleks	разделим
pooleks	разделен
pooleks	сплит
pooleks	разделяне
geograafiline	географска
geograafiline	географски
geograafiline	географска
geograafiline	географски
soojuse	горещина
soojuse	жега
soojuse	топлина
ecuadori	еквадор
asutamine	учреждение
asutamine	установяване
katus	покрив
katus	покривът
katus	покрив
katus	покрива
vead	грешки
vead	грешки
triloogia	трилогия
bitti	парченца
bitti	късчета
bitti	парчета
hardy	харди
aadlike	благородници
filharmoonia	филхармония
abc	abc
tagamine	гарантиране
javier	хавиер
kehtiv	валидна
kehtiv	валидни
kehtiv	валиден
kehtiv	валидно
flaami	фламандски
butler	бътлър
butler	иконом
roberts	робъртс
guatemala	гватемала
guatemala	гватемалски
keskele	център
sajandeid	вековете
sajandeid	столетия
sajandeid	векове
teenused	услуги
teenused	служби
õhtu	вечер
õhtu	вечерта
õhtu	вечерно
õhtu	вечер
õhtu	нощ
õhtu	нощта
tüüpilised	типично
tüüpilised	типичен
tüüpilised	типична
tüüpilised	типични
kogenud	опитен
kogenud	опитна
kogenud	опитни
viiul	цигулка
palermo	палермо
walker	уокър
walker	уолкър
luke	люк
margarita	маргарита
saladus	секретно
saladus	тайна
saladus	таен
saladus	тайната
saladus	тайно
tankid	резервоари
tankid	танкове
tankid	цистерни
ivanovitš	иванович
angel	ейнджъл
angel	ангел
angel	angel
angel	анхел
kestev	траен
kestev	трайна
kestev	трайно
kestev	траен
kestev	дълготраен
kestev	трайни
kestev	дълготрайно
eddie	еди
fleming	флеминг
õpetamise	преподаването
õpetamise	преподаване
makse	заплащане
makse	плащане
apr	април
ela	ela
mig	миг
warren	уорън
kiil	клин
beck	бек
kenti	кент
fakte	фактите
fakte	факти
yale	йейл
aatom	атомна
aatom	атомни
aatom	атом
aatom	атома
eli	илай
münt	монети
münt	монета
münt	монетата
atlanta	атланта
välismaale	чужбина
kataloonia	каталуния
seab	комплекти
seab	залязва
seab	определя
rollis	роля
tulistas	прострелян
tulistas	застрелян
tulistas	застреляна
tulistas	изстрел
bioloogiline	биологичен
bioloogiline	биологично
bioloogiline	биологични
bioloogiline	биологична
sky	скай
sky	небе
sky	небето
angola	ангола
marshall	маршал
marshall	маршъл
esemed	позиции
esemed	артикули
esemed	предмети
esemed	елементи
kõrvaldada	елиминира
torre	торе
liisi	лизинг
domenico	доменико
ontario	онтарио
liv	лив
fantaasia	фантазия
fantaasia	фантазии
fantaasia	фантазията
fantaasia	фантазия
kuulutada	деклариране
kuulutada	обяви
kuulutada	декларира
fotograafia	фотографията
fotograafia	фотография
tähestik	азбука
tähestik	азбуката
testament	завет
vägivalla	насилието
vägivalla	насилие
remix	ремикс
party	парти
party	party
party	купон
party	партия
tõlgendada	тълкуване
tõlgendada	тълкува
tõlgendada	тълкува
rong	влака
rong	влакът
rong	влак
justin	джъстин
näitlejad	актьори
näitlejad	актьорите
taust	контекст
taust	фон
taust	контекст
ketas	диск
ketas	диска
ketas	диск
ketas	диска
iris	ирис
iris	ириса
iris	айрис
senegali	сенегал
suhelda	общуват
suhelda	общуване
isendid	образци
isendid	екземпляри
oskusi	умения
malawi	малави
osalejad	участниците
osalejad	участници
osalejad	участници
ekspeditsioon	експедиция
jelgava	йелгава
elektrienergia	електроенергия
elektrienergia	електричество
elektrienergia	ток
loomaaed	зоопарк
loomaaed	зоопарка
oleku	статус
oleku	състояние
oleku	положение
oleku	статут
ensüümi	ензим
ensüümi	ензими
ensüümi	ензима
gerd	герд
murphy	мърфи
antropoloog	антрополог
ostetud	купена
ostetud	купени
ostetud	закупени
ostetud	купен
ostetud	купена
ostetud	купих
ostetud	купил
ostetud	купен
populaarsus	популярност
populaarsus	известност
jookseb	тичане
jookseb	бягане
jookseb	управлява
jookseb	тича
ich	ich
islam	ислям
islam	исляма
mujale	другаде
ana	ана
liberaalne	либерална
liberaalne	либерални
liberaalne	либерален
liberaalne	либерал
hello	здравей
hello	ало
hello	здравейте
rõhutab	подчертава
rõhutab	кичури
rõhutab	подчертава
mont	мон
identiteedi	самоличност
identiteedi	идентичност
fraktsioon	фракция
bit	бит
lenin	ленин
tormi	буря
tormi	сторм
tormi	бурята
tšehhov	чехов
komandant	комендант
sõitnud	карал
glenn	глен
aastakümneid	десетилетия
rõõmu	радост
rõõmu	джой
keskendunud	фокусиран
keskendunud	фокусирана
keskendunud	съсредоточен
keskendunud	съсредоточена
avamine	отворено
avamine	отвори
avamine	отваряне
avamine	откриване
avamine	отваряне
talk	талк
toode	продукт
toode	продукти
eelised	преимущества
eelised	предимства
susan	сюзън
uksed	вратите
uksed	врати
elektriline	електрически
elektriline	електрическа
elektriline	електрическо
elektriline	електрически
elektriline	електрическа
elektriline	електрическо
elektriline	електричество
katk	чума
katk	чумата
katk	чума
varane	ранни
varane	рано
varane	ърли
nevada	невада
trio	трио
lendab	мухи
lendab	мухите
lendab	лети
hull	луд
hull	луда
hull	лудо
hull	луди
hull	лудост
analoog	аналог
analoog	аналогов
salo	сало
lingi	връзка
lingi	линк
hoolikalt	внимателно
kontrollitud	контролирана
kontrollitud	контролиран
kontrollitud	контролирани
kontrollitud	контролирано
kontrollitud	потвърдено
kontrollitud	проверено
kontrollitud	проверен
kontrollitud	проверена
kontrollitud	проверени
kontrollitud	проверено
kontrollitud	проверен
kontrollitud	проверени
kontrollitud	проверих
lennuvälja	летище
riski	риск
riski	риска
süstemaatiline	системно
süstemaatiline	систематично
süstemaatiline	системни
dominikaani	доминиканската
juhuslik	случайна
juhuslik	случайни
juhuslik	случаен
juhuslik	произволно
juhuslik	небрежно
juhuslik	небрежен
juhuslik	инцидентно
kamtšatka	камчатка
tommy	томи
sibula	лук
mitchell	мичел
mitchell	мичъл
saalomoni	соломон
vaikne	тих
vaikne	тихо
vaikne	тиха
vaikne	мълчание
vaikne	тих
vaikne	мълчалив
riigikaitse	защита
riigikaitse	отбрана
soul	сеул
esindavad	представляват
esindavad	представляващи
esindavad	представляваща
esindavad	представляващ
riiklikud	национална
riiklikud	национални
riiklikud	национален
riiklikud	национално
imetajad	бозайниците
imetajad	бозайници
una	уна
kirjutamine	пиши
kirjutamine	напишете
kirjutamine	пишете
kirjutamine	горене
kirjutamine	гори
kirjutamine	парене
kirjutamine	горяща
kirjutamine	изгаряне
kirjutamine	пиша
kirjutamine	писане
gregory	григорий
gregory	грегори
gregory	грегъри
alustatud	започнати
alustatud	започнато
alustatud	започна
lapsepõlve	детство
lapsepõlve	детството
pärand	завет
pärand	наследство
pärand	наследство
tunnustust	признателност
tunnustust	благодарност
moodustamine	образуване
moodustamine	формиране
moodustamine	формация
artist	изпълнител
artist	художничка
artist	художник
artist	артист
artist	творец
võimaldades	позволяващи
tõenäoline	вероятна
domineerivad	доминиращ
membraani	мембрана
bin	кошче
bin	бин
küsis	попитал
küsis	попитала
küsis	попита
cross	крос
cross	кръст
cross	кръста
lõhe	сьомга
lõhe	празнина
lõhe	пролука
kätt	ръка
kätt	ръката
sex	секс
sex	секса
sex	сексът
relv	оръжие
relv	пистолет
relv	оръжие
rätsep	шивач
kangas	плат
kangas	платове
kangas	тъкан
eetrisse	излъчен
spetsialist	специалист
tower	кула
tower	tower
tower	кулата
tower	тауър
tüvi	сорт
tüvi	щам
tüvi	стволови
galaxy	галактика
galaxy	галактиката
kudede	кърпички
nicole	никол
luud	костите
luud	кокали
luud	кости
luud	боунс
luud	метлата
luud	метла
luud	кокал
luud	кост
luud	кости
töödeldud	лекувани
töödeldud	обработен
töödeldud	обработени
töödeldud	третирани
töödeldud	лекувана
töödeldud	преработени
töödeldud	обработена
töödeldud	преработен
töödeldud	обработени
töödeldud	обработен
süsinik	въглероден
süsinik	въглерод
koolid	училища
koolid	школи
koolid	училищата
vennapoeg	племенник
vennapoeg	племенника
santo	санто
sahara	сахара
mutt	къртица
mutt	пес
rolling	ролинг
rolling	търкаляне
universaalne	универсален
universaalne	универсално
universaalne	универсална
universaalne	универсални
bella	бела
modena	модена
dick	кур
dick	дик
dick	хуй
üritus	събитието
üritus	събитие
xxi	xxi
malcolm	малкълм
analüütiline	аналитичен
analüütiline	аналитични
õis	цвете
püsivalt	трайно
püsivalt	безвъзвратно
klaasist	стъкло
klaasist	чаша
klaasist	стъклен
klaasist	стъкла
liigitatud	поверително
liigitatud	секретно
liigitatud	класифициран
liigitatud	класифицирани
liigitatud	класифицирана
liigitatud	категоризирани
hääled	гласове
hääled	вот
hääled	гласове
määratleda	определят
jussi	юси
reklaami	рекламен
reklaami	реклами
reklaami	реклама
teoreem	теорема
tagasitulek	завръщане
tagasitulek	връщане
tagasitulek	завръщане
avastada	открийте
avastada	открие
avastada	откриване
töötlemine	преработване
töötlemine	преработка
töötlemine	обработване
töötlemine	обработка
töötlemine	третиране
töötlemine	лечение
töötlemine	обработка
vase	меден
vase	мед
vase	медни
vase	медна
eduardo	едуардо
benz	бенц
tiib	фланг
tiib	фланга
tiib	крилото
tiib	крило
tiib	уинг
lucas	лукас
plaanid	планове
kõrtsi	механа
katharina	катарина
neiu	дамата
neiu	лейди
neiu	дама
neiu	моминско
neiu	моминското
neiu	девица
neiu	девойка
robinson	робинсън
semjon	семьон
salajane	секретно
salajane	тайна
salajane	таен
salajane	тайната
salajane	тайно
õiguslik	правно
õiguslik	правни
õiguslik	правна
õiguslik	юридически
õiguslik	правен
õiguslik	законно
tegevused	дейности
tegevused	занимания
tegevused	действия
tegevused	постъпки
tegevused	искове
kera	сферата
kera	сфера
kera	сфера
kera	кълбото
kera	кълбо
laenud	заеми
laenud	кредити
personal	персонал
personal	персонал
personal	персоналът
personal	служители
aadlik	благородник
rabi	равин
rabi	равина
rabi	раби
hinnang	рейтинги
hinnang	рейтинг
hinnang	квалификация
hinnang	преценка
hinnang	оценяване
hinnang	оценка
hinnang	оцени
hinnang	оценяване
hinnang	оценката
hinnang	оценка
mohamed	мохамед
clinton	клинтън
sõit	вози
sõit	язди
olek	статус
olek	състояние
olek	положение
olek	статут
olek	щат
olek	държава
olek	държавно
cole	кол
cole	коул
kaheksas	осма
kaheksas	осми
kaheksas	осмо
kati	кат
kati	кът
ferrari	ферари
päästis	спасена
päästis	спасен
päästis	спасени
tõestas	доказано
erwin	ервин
tagatud	подсигурени
tagatud	осигурено
tagatud	осигурени
tagatud	обезпечени
tagatud	осигурен
tagatud	гарантирани
tagatud	гарантирано
tagatud	гарантирана
tagatud	гарантиран
tüdrukud	момичетата
tüdrukud	момичета
tüdrukud	девойки
vallutanud	завладян
vallutanud	завладяна
ferrara	ферара
hambad	зъби
hambad	зъбите
claudius	клавдий
tarbimine	потребление
tarbimine	консумация
akt	act
akt	акт
purustatud	смачкан
purustatud	смазан
purustatud	смачкани
purustatud	разбит
purustatud	разбито
purustatud	разбита
purustatud	разбити
kreeta	крит
shaw	шоу
juha	юха
kontseptsioon	понятие
kontseptsioon	концепция
kontseptsioon	зачатие
clarke	кларк
ata	ата
tellis	тухла
tellis	брик
tellis	нареди
tellis	наредено
tellis	поръчани
rene	рене
rene	рене
calabria	калабрия
nõue	иск
nõue	твърдение
nõue	претенция
nõue	изискване
ukrainlased	украинци
võrgustik	мрежови
võrgustik	мрежа
võrgustik	мрежова
võrgustik	мрежата
magister	magister
magister	магистър
esindus	представителство
kriteerium	критерий
keller	келър
äge	страхотни
äge	страхотен
äge	страхотно
äge	страхотна
äge	супер
isane	мъжко
isane	мъжки
isane	мъж
isane	мъжкар
isane	мъжка
ühik	звена
ühik	единици
ühik	поделение
ühik	единица
match	мач
match	съвпадение
make	направи
matemaatiline	математически
matemaatiline	математическа
suitsu	цигара
suitsu	цигари
suitsu	пуши
suitsu	дим
suitsu	пушек
veteran	ветерани
veteran	ветеран
näo	фейс
näo	лицето
näo	лице
rakendus	кандидатстване
rakendus	молба
rakendus	приложение
rakendus	прилагане
rakendus	заявление
rakendus	приложение
pall	топка
pall	бал
pall	бол
kameruni	камерун
audi	ауди
saartele	острови
saartele	островите
aux	aux
oda	ода
oda	опр
oda	бишъп
oda	бишоп
oda	епископ
oda	копие
western	западна
western	западни
western	западен
western	западните
western	уестърн
western	western
lima	слуз
lima	лима
lima	слуз
lima	тиня
koostamine	съставяне
koostamine	компилация
koostamine	изготвяне
õppimine	учене
õppimine	уча
õppimine	изучаване
õppimine	учим
õppimine	учене
ettevõtluse	предприемачество
deep	дълбока
deep	дълбок
deep	дълбоки
deep	дълбоко
wien	wien
profiil	профил
läbirääkimiste	договаряне
läbirääkimiste	преговори
läbirääkimiste	преговорите
bull	бик
bull	бул
saavutused	постижения
vahetu	преки
vahetu	директна
vahetu	директно
vahetu	пряко
vahetu	директен
vahetu	незабавно
asendab	заменя
asendab	замества
eemaldatud	премахната
eemaldatud	премахнато
eemaldatud	премахнат
eemaldatud	премахнати
eemaldatud	отстранени
andorra	андора
stanfordi	станфорд
lópez	лопес
michigani	мичиган
michigani	мичигън
greene	грийн
nestor	нестор
nikola	никола
tööstur	индустриалец
nora	нора
evi	еви
tehniliselt	технически
toon	оттенък
toon	тона
toon	тон
freud	фройд
asteroid	астероид
tempo	пасе
tempo	темпо
tempo	темп
tempo	темпо
kriitikat	критиката
kriitikat	критика
kriitikat	критики
kriitikat	критики
hapnik	кислород
mln	милион
mln	мио
loetud	четете
loetud	прочетете
loetud	чета
loetud	чети
loetud	прочети
loetud	четене
loetud	преброени
kelder	изба
kelder	мазе
kelder	мазето
kelder	избата
kelder	мазе
kelder	мазето
teaduskonna	преподаватели
teaduskonna	факултета
teaduskonna	факултет
ioonid	йони
pink	пейката
pink	пейка
meeskonnad	круз
meeskonnad	отбори
meeskonnad	екипи
sõltumatud	независима
sõltumatud	независими
sõltumatud	независим
sõltumatud	несвързано
sõltumatud	несвързани
annika	аника
perry	пери
juuksed	косми
juuksed	косъм
juuksed	коси
juuksed	косата
juuksed	коса
trooja	трой
trooja	троя
trooja	троянски
amanda	аманда
sein	стена
sein	стената
sein	уол
sein	sein
segadust	объркване
avalikud	публично
avalikud	публични
avalikud	публична
avalikud	обществено
avalikud	публичен
avalikud	обществени
tšaikovski	чайковски
lähenemise	конвергенция
lähenemise	сближаване
haritud	образован
haritud	образовани
haritud	образована
haritud	култивирани
valitsemine	управление
kulud	разход
kulud	разходи
kulud	разходи
kulud	разход
kulud	цена
kulud	разходи
kulud	разноски
kulud	разходи
professionaalne	професионални
professionaalne	професионална
professionaalne	професионалист
professionaalne	професионален
professionaalne	професионално
versailles	версай
duo	дуо
duo	дует
selgitas	обяснено
seattle	сиатъл
ennustada	предскаже
teostatud	извършен
teostatud	проведено
teostatud	извършено
teostatud	извърши
teostatud	извършена
armastas	обичах
armastas	обичана
armastas	обичаше
armastas	обичан
jumalad	боговете
jumalad	богове
üldised	обща
üldised	общи
üldised	генерал
määra	задаване
määra	комплект
määra	набор
gpu	gpu
kiir	лъч
kiir	греда
suurepärane	отличен
suurepärane	отлично
moodne	модерно
moodne	модерни
moodne	модерна
moodne	съвременно
moodne	модерен
moodne	съвременен
missouri	мисури
arhiivi	архив
arhiivi	архиви
volkswagen	фолксваген
michelle	мишел
android	андроид
infrastruktuuri	инфраструктура
kaasatud	включени
kaasatud	включено
kaasatud	включена
kaasatud	включен
kaasatud	замесена
kaasatud	замесен
teostab	провежда
loobuti	прекъснато
välimus	появата
välimus	появяване
välimus	поява
kaare	арка
ahmed	ахмед
vladislav	владислав
kandja	носител
kandja	самолетоносач
kandja	превозвач
ühendamine	обединяване
ühendamine	сливане
ühendamine	връх
ühendamine	хълм
ühendamine	планина
ühendamine	монтиране
ühendamine	планината
ohtlikud	опасен
ohtlikud	опасно
ohtlikud	опасна
ohtlikud	опасни
ohtlikud	опасен
ohtlikud	опасна
ohtlikud	опасни
katta	прикритие
katta	корица
katta	покритие
katta	покриване
avab	отваря
struktuurid	структури
struktuurid	конструкции
struktuurid	постройки
sõnavara	речник
sõnavara	речника
kellelt	от
koosolek	заседание
koosolek	среща
koosolek	съвещание
koosolek	събрание
koosolek	срещата
filiaal	бранч
filiaal	клон
filiaal	клонче
filiaal	клонка
seondub	обвързва
tobias	тобиас
tobias	тобаяс
surra	умри
surra	умирай
design	проектиране
design	дизайн
emanuel	емануел
kataloog	директория
kataloog	директорията
kataloog	указател
kataloog	директория
kataloog	папка
kataloog	каталог
aknad	windows
aknad	прозорци
aknad	прозорците
poe	сладкарница
poe	магазин
poe	магазинче
sajandite	вековете
sajandite	столетия
sajandite	векове
jeffrey	джефри
hesse	хес
teistsugune	различна
teistsugune	различно
teistsugune	различни
teistsugune	различен
seksuaalse	сексуален
seksuaalse	сексуално
seksuaalse	сексуална
seksuaalse	сексуални
saturn	сатурн
kommunistid	комунисти
kommunistid	комунистите
joonis	фигура
joonis	фигурата
joonis	диаграма
joonis	картона
joonis	диаграма
joonis	фиг
joonis	рисуване
joonis	рисунка
