dhe	그리고
vals	왈츠
antropologji	인류학
kama	단검
piter	베드로
piter	피터
dyshojnë	의심
sheridan	셰리던
sheridan	셰리든
konservatorët	보수주의
konservatorët	보수당
downey	다우니
shelby	셸비
raportimi	신고
raportimi	보고서
raportimi	보고
bia	bia
luaje	놀기
luaje	재생
luaje	연주
luaje	플레이
aba	aba
blihet	샀다
tedi	테드
tedi	ted
tedi	테디
tatuazh	문신
tatuazh	타투
tatuazh	문신
posedimin	소지
qëllon	새싹
sinqerta	성실
chopin	쇼팽
osc	osc
pite	파이
pite	와플
pite	와플
puç	쿠데타
guvernatorin	주지사
tampon	버퍼
leckë	rag
cmendur	미쳐
cmendur	미친
bray	브레이드
bray	브레이
neutrino	중성미자
tenisi	테니스
avn	avn
sigurimet	증권
sigurimet	보험
nyc	nyc
nyc	뉴욕
reds	레즈
klod	클로드
gomar	당나귀
mae	메이
mbarësi	번영
zëdhënësi	대변인
zëdhënësi	대변인
carlota	카를로타
gareth	개러스
afa	afa
testim	테스트
testim	검사
testim	시험
sirius	시리우스
xhersi	저지
pun	퇴근
pun	직장
pun	작업
telefonatë	통화
telefonatë	전화
telefonatë	호출
higgs	힉스
rosen	rosen
kumbari	대부
refugjat	난민
refugjat	피난민
blera	구매
furnizuesi	공급자
gjeneratorë	발전기
xhirimi	촬영
xhirimi	총격
xhirimi	사격
voton	득표
voton	투표
muse	뮤즈
kureshtje	호기심
lamar	라마
krimbi	벌레
armenë	아르메니아인
leblanc	르블랑
garantuara	보장
kyçi	키키
udhët	경로
krimineli	범죄자
pyotr	표트르
katrina	카트리나
sodë	소다
xhindi	지니
djemë	소년
djemë	소년들
djemë	boys
djemë	보이즈
djemë	보이스
izraelitë	이스라엘인
pjer	피에르
skifter	팰컨
skifter	팰콘
pistoleta	권총
pistoleta	권총
pistoleta	피스톨
përshkruajë	윤곽
bllokoi	차단
bllokoi	차단됨
bllokoi	차단되었습니다
luks	명품
luks	럭셔리
mbërritja	입국
mbërritja	도착
topologjia	위상수학
grim	화장
grim	메이크업
autentifikimi	인증
varese	바레세
pica	피자
svn	svn
rrjedhjet	누출
pci	pci
ëmbëlsirat	사탕
pull	뽑기
pull	당겨
pull	당기
tajlandë	태국
tajlandë	타이
sinqeriteti	정직
sinqeriteti	성실
frikacak	겁쟁이
fejuara	약혼자
fejuara	약혼녀
terrin	테리
shpatull	어깨
nënshkrime	싸인
katherine	캐서린
minsk	민스크
alaskë	알래스카
këmbësorët	보행자
këmbësorët	보행
shasi	섀시
vjedhura	도난
rinis	재시작
rinis	이력서
luftanije	전함
ritualin	의식
laj	씻기
laj	씻어
laj	씻기
laj	세탁
laj	세척
mbështjell	소식
stimulues	자극
stimulues	시뮬레이션
stimulues	시뮬레이터
inatosur	앵그리
inatosur	화나
inatosur	화난
inatosur	화가
balerinë	발레리나
vulosi	하든
bjeri	파업
bjeri	스트라이크
hollivud	헐리우드
hollivud	할리우드
serif	세리프
xhekson	잭슨
menaxhues	관리자
menaxhues	매니저
grushta	주먹
grushta	펀치
ofc	ofc
ofc	오세아니아
raunde	라운드
hetues	수사관
hetues	탐정
spartan	스파르탄
xhek	젝스키스
qmimi	가격
kirurgjia	수술
kirurgjia	외과
kirurgjia	수술과
kano	카노
rregjistruar	등기
rregjistruar	등록
dentare	치과
ups	oops
ups	ups
brendeshme	란제리
goldberg	골드버그
brno	브르노
aron	에런
aron	아론
aron	아론
breshkat	거북
breshkat	거북이
spiune	스파이
sesionet	세션
oreksin	식욕
login	로그인
petale	꽃잎
shpenzon	지출
serum	혈청
prostitucioni	성매매
paqëndrueshëm	불안정
paqëndrueshëm	불안정한
cassidy	캐시디
vërejtjet	발언
moss	이끼
dhembet	이빨
dhembet	치아
mummy	미라
lombard	롬바르드
lombard	롬바드
diskutojmë	토론하기
diskutojmë	논의
glover	글로버
agjërim	금식
agjërim	단식
indie	인디
glob	글로브
sarkazëm	풍자
widescreen	와이드스크린
kalium	칼륨
brengosur	걱정
mendërisht	정신적
wal	wal
fantazmë	귀신
fantazmë	유령
fantazmë	고스트
billi	빌리
billi	윌리엄
nxenesit	학생
nxenesit	학생들
nxenesit	유학생
canberra	캔버라
konfiskuar	몰수
shënues	마커
tabletë	알약
tabletë	태블릿
freskuese	상쾌한
helmeta	헬멧
helmeta	투구
helmeta	헬멧
ndërmjetësues	중개
ndërmjetësues	중개인
ndërmjetësues	중재
ndërmjetësues	중재자
suzi	수지
suzi	수지
suzi	수지
shtyjë	밀어
shtyjë	푸시
menzies	멘지스
enzimë	효소
autorizim	인증
autorizim	승인
autorizim	인증
kafazit	트롤리
normandi	노르망디
asistenca	원조
provimi	시험
velvet	벨벳
postmoderne	포스트모던
tavoline	데스크
tavoline	책상
krimbat	보름
krimbat	지렁이
krimbat	보름스
pub	술집
zoom	축소
zoom	확대
komenton	댓글
himne	찬송가
himne	찬송
stetoskop	청진
moor	무어
moor	무어인
arch	아치
rutinë	루틴
rutinë	일상
suedezë	스웨덴인
bryce	브라이스
ligamentet	인대
karvani	캐러밴
shanset	기회
shanset	확률
anulluar	취소됨
anulluar	취소
anulluar	취소됨
sofja	소피아
përzierë	엇갈린다
përzierë	혼합
penisi	성기
penisi	음경
vandalizëm	반달리즘
vandalizëm	파손
krahe	윙스
krahe	날개
flesh	플래시
trek	트렉
peruane	페루
oxhak	굴뚝
lëmoshë	자선
lëmoshë	자선단체
lëmoshë	자선
kape	캐치
paketim	포장
tui	tui
arreston	체포
nismat	이니셔티브
cherry	체리
cherry	벚꽃
bestseller	베스트셀러
rastësore	캐쥬얼
rastësore	캐주얼
mbreterore	로열
mbreterore	로얄
linkolni	링컨
sajti	웹사이트
sajti	사이트
tam	tam
tam	탬버린
vartësia	의존
vartësia	의존성
valltare	댄서
valltare	dancer
adrien	아드리앵
friken	공포
friken	두려움
friken	공포증
skadimit	만료
skadimit	만기
lover	연인
lover	애인
mahi	농담
specialiteti	전문
binjakë	쌍둥이
binjakë	트윈스
bretkosa	개구리목
bretkosa	개구리
bretkosa	개구리목
bretkosa	개구리
atletik	애슬레틱
morfologji	형태론
morfologji	형태학
eksperti	전문가
pushkët	소총
acp	acp
acm	acm
përjashtojnë	제외
monotone	지루한
tasi	사발
tasi	그릇
teze	이모
teze	숙모
teze	고모
teze	이모
teze	이모가
vrapon	달리기
vrapon	런닝
aleksandra	알렉산드라
mangani	망가니즈
pru	led
standardizuara	표준화
vaskë	욕조
vaskë	욕조
krevat	침대
donacione	기부
donacione	기부금
përgjegjshëm	책임
përgjegjshëm	책임감
afganistanin	아프가니스탄
peisazh	경치
peisazh	조경
peisazh	경관
peisazh	풍경
moody	무디
caktojë	할당
kameraman	카메라맨
taipei	타이페이
taipei	타이베이
zari	주사위
puno	퇴근
puno	직장
puno	작업
eda	eda
tanzani	탄자니아
eps	엡스
eps	eps
casablanca	카사블랑카
taft	태프트
vetvrasje	자살
pastrues	청소기
pastrues	청소부
pastrues	수위
kozmologjia	우주론
fjalëkalimi	비밀번호
fjalëkalimi	암호
kurthe	트랩
nissan	닛산
refuzohet	거절
tenda	텐트
tenda	천막
tenda	텐트
asistime	어시스트
kantierin	조선소
liam	liam
kamionë	트럭
bedford	베드퍼드
bedford	베드포드
boa	boa
boa	보아
poznań	포즈난
bankier	은행원
tesha	옷이
calgary	캘거리
minat	광산
minat	지뢰
volfgang	볼프강
blerjet	구매
blerjet	쇼핑
zapata	사파타
kilo	킬로
orwell	오웰
shtutgart	슈투트가르트
entuziazmi	열정
becker	becker
kurd	쿠르드어
backstreet	백스트리트
backstreet	backstreet
magenta	마젠타
paraguai	파라과이
tutorial	튜토리얼
privilegji	특권
respect	존경
respect	존중
hertz	허츠
hertz	헤르츠
pakësim	줄이기
pakësim	감소
atletike	애슬레틱
sato	사토
muzgu	선셋
muzgu	석양
muzgu	일몰
muzgu	트와일라잇
muzgu	황혼
kristi	크리스티
arno	아르노
dhurimi	기부
dhurimi	기부금
dhurimi	기증
kriptografisë	암호학
tërbim	퓨리
tërbim	광견병
tërbim	분노
zonjat	숙녀
grabitqar	프레데터
ses	ses
kordinatat	좌표
kordinatat	좌표계
monty	몬티
pushtoj	정복
ngarkimi	로딩
harmonikë	하모니카
imagjinoni	상상
colonia	콜로니아
plehra	쓰레기통
plehra	휴지통
plehra	쓰레기
plehra	쓰레기
eksplorimin	탐험
eksplorimin	탐험
eksplorimin	탐사
ica	ica
restaurant	음식점
restaurant	레스토랑
restaurant	식당
inkurajimin	격려
inkurajimin	격려
ekonomistë	경제학자
vietnamin	베트남
blackberry	블랙베리
hanks	행크스
hank	행크
etiketë	레이블
etiketë	라벨
mikroorganizmat	미생물
fatkeqe	불행한
chanel	샤넬
ndërgjegjësimi	인식
ndërgjegjësimi	인지도
telemark	텔레마르크
sponsorët	스폰서
sponsorët	후원
mvp	mvp
kokosit	코코넛
alpinistët	등반
xhuxhi	난쟁이
xhuxhi	왜소은하
divorci	이혼
pakësimi	줄이기
pakësimi	감소
pakësimi	감소
adele	아델
ëndërron	꿈꾸고
injoranca	무지
pianot	피아노
konkluzioni	결론
elegancë	우아
popi	양귀비
filtrimit	필터링
dushanbe	두샨베
nokaut	녹아웃
imiton	흉내
trashet	스타우트
koli	콜리
misuri	미주리
kartolina	엽서
kartolina	엽서
paniku	패닉
paniku	공황
diagonal	대각선
zare	주사위
antigone	안티고네
imunitetin	면책
imunitetin	면역
hobsi	홉스
hobsi	홉스
forumet	포럼
budistët	불교
fasha	붕대
lorenz	로렌츠
lorenz	로렌즈
ambasadat	대사관
sinjalizon	신호
ciao	ciao
dinjiteti	위엄
dinjiteti	존엄
dinjiteti	품위
hepburn	헵번식
hepburn	헵번
basket	바스켓
basket	바구니
shtatzëna	임신
cane	지팡이
cane	사탕수수
subscribe	구독
sawyer	소이어
arxiv	arxiv
shkallet	계단
djath	치즈
pacientin	환자
gakuen	학원
herald	헤럴드
bsd	bsd
harmonizimin	조화
photoshop	포토샵
arrite	도착했다
konkurrentët	경쟁자
konkurrentët	경쟁사
marburg	마르부르크
fyerjet	모욕
shijon	취향
shijon	맛이
shijon	즐기기
shtetasi	시민
shtetasi	시티즌
vesë	노른자
arturi	아서
hussain	후세인
arsyja	위장
trëndafila	장미
libaneze	레바논
pepper	후추
pepper	고추
pepper	페퍼
gazetarja	기자
gazetarja	리포터
galapagos	갈라파고스
ushqeu	fed
vitis	포도
qëndro	스탠드
qëndro	머무르지
qëndro	머물러
qëndro	숙박
qëndro	머무르고
faraonët	파라오
kokaina	코카인
shterpë	불임
dyshja	듀오
gjel	수탉
fshirja	삭제
qeshura	웃음
magjistare	마녀
gauss	가우스
cuthbert	커스버트
sorra	까마귀
sorra	crow
sorra	까마귀
mek	mac
lexoje	읽음
lexoje	읽어보기
lexoje	읽기
lexoje	읽는다
lexoje	읽고
automobil	자동차
tërbimi	광견병
tërbimi	퓨리
dyfishohet	복식
blerës	구매자
blerës	구매자
insekt	곤충
insekt	벌레
insekt	버그
mirëmbajtje	유지보수
mirëmbajtje	정비
mirëmbajtje	점검
ujqit	늑대
ujqit	늑대들
hipokrizia	위선
branco	브랑쿠
gangster	깡패
gangster	갱스터
dartmouth	다트머스
biomasa	바이오매스
bagdadi	바그다드
mposhtet	패배
mafioz	마피아
kontradiktë	모순
luj	루이스
luj	루이
nikoqire	승무원
çizme	장화
çizme	부츠
ils	ils
femi	아이유
cessna	세스나
sten	스탄
sten	스탠리
sten	스텐
sten	스탠
bain	베인
vlad	블라드
telecom	텔레콤
telecom	통신
lai	라이
punëdhënësi	직장
ndera	팽팽하게
edvin	에드윈
pioner	파이어니어
pioner	파이오니아
zbavitje	레크리에이션
tunelet	터널
rivalin	라이벌
margaritar	보석
hofman	호프먼
hofman	호프만
hofman	호프먼
hofman	호프만
qeshi	웃었다
llogaritës	계산기
infektimi	오염
gjume	낮잠
gjume	졸려
gjume	졸음
ifk	ifk
çad	차드
barinj	양치기
obt	wto
titanikut	타이타닉
industrializimi	산업화
elefantit	코끼리
indoneziane	인도네시아어
indoneziane	인도네시아
jensen	jensen
konfirmimin	확인
toksik	독성
toksik	유독성
laurel	로렐
shtriga	마녀
shtriga	마녀
instalime	설치
levant	레반트
domino	도미노
puntor	직원
intonacionin	억양
makineritë	머신
makineritë	기계
tranzit	트랜싯
tranzit	환승
marke	브랜드
pishina	수영장
fluturat	나비
shabllon	템플릿
byreku	파이
pia	pia
barërat	약초
barërat	허브
borden	보덴
babagjyshi	산타
diet	다이어트
turpëruar	부끄러워
turpëruar	부끄러움
afarist	사업가
miqesi	우정
milicia	민병대
vështir	열심히
vështir	하드
vështir	어려워
hajdutë	도둑들
hajdutë	도둑놈
hajdutë	도둑
impresionizmi	인상주의
limfa	림프
ramazani	라마단
murgeshat	수녀
pararoja	뱅가드
dobinë	유용
faraon	파라오
reklamimi	광고
familjaret	가족
hemisfera	반구
shoferët	운전자
shoferët	드라이버
shoferët	운전사
editori	편집기
editori	편집자
editori	에디터
ilaçi	의학
ngacmim	괴롭힘
marti	마티
peters	피터스
mitsubishi	미쓰비시
preferonte	선호
zbrazëti	공허
përgjegjësie	책임
përgjegjësie	책임감
fejuari	약혼자
pitcairn	핏케언
führer	총통
ekspozite	전람회
ekspozite	전시관
ekspozite	박람회
ekspozite	전시회
konfidenciale	기밀
tortë	케이크
investitor	투자가
investitor	투자자
kapsula	캡슐
kapsula	캡슐
përshpejtimin	가속도
përshpejtimin	가속
përshpejtimin	가속화
hipertensioni	고혈압
aftesia	능력
aftesia	능력자
ekstremisht	극도로
korrat	수확
pasagjerët	승객
gaforrja	크랩
mcgraw	맥그로
kbps	kbps
erresira	어둠
erresira	암흑
kromozom	염색체
kafshon	물린
oraret	스케줄
oraret	일람표
patty	패티
ekspozimin	노출
tremujor	분기
trenin	열차
trenin	기차
trenin	트레인
banff	밴프
shtrëngim	충동
gjiganti	자이언트
gjiganti	거대
fabian	파비안
faturat	지폐
faturat	영수증
rehabilitimi	재활
rehabilitimi	재활
flamengo	플라멩코
pullat	우표
pullat	스탬프
majmunë	유인원
majmunë	원숭이
majmunë	몽키스
kosh	쓰레기통
kosh	휴지통
kosh	쓰레기
mcqueen	매퀸
bah	바흐
ditëlindje	생일
ditëlindje	생일인
ditëlindje	생일
gjirafa	기린
lia	리아
filtruar	필터링
orvatje	시도
brighton	브라이턴
brighton	브라이튼
osbourne	오스본
atlantis	아틀란티스
karizmatik	카리스마
besueshmëri	신뢰성
besueshmëri	신뢰성
nigerian	나이지리아
helikë	소품
xheloze	질투
kureshtar	궁금해
konkuruese	경쟁
konkuruese	경쟁력
nipa	손자
pjesmarrësit	참가자
pjesmarrësit	참석자
brisbane	브리즈번
pid	pid
çanta	가방
çanta	지갑
pastërti	순수
aleati	앨리
vranët	구름
vranët	흐린
vranët	흐림
mandarin	만다린
mandarin	중국어
mëndafsh	명주
mëndafsh	실크
mëndafsh	비단
camus	카뮈
llogaritar	회계사
trump	트럼프
nderhyrje	간섭
shpërfillur	무시
cirk	서커스
harunin	에런
harunin	아론
procesion	행진
procesion	행렬
alchemist	연금술사
privatësisë	프라이버시
vepro	act
pensionuar	은퇴
pensionuar	퇴직
cobain	코베인
aic	aic
qeshin	웃어라
qeshin	웃음
qeshin	웃어
dfl	dfl
matsumoto	마츠모토
matsumoto	마쓰모토
ngjyrosje	색조
ngjyrosje	색칠
ngjyrosje	컬러링
ngjyrosje	염색
shportë	바스켓
shportë	바구니
gum	잇몸
emocioni	흥분
emocioni	정서
emocioni	감정
diagnostike	진단
piktur	캔버스
etrusk	에트루리아
qmimin	패치
modular	모듈러
bashkëpunuese	협동조합
korrieri	택배
audicion	오디션
nostalgji	향수
audrey	오드리
anuluar	취소됨
anuluar	취소
anuluar	취소됨
ambasadave	대사관
oficeret	장교
alten	마시멜로
spektatorët	관람객
spektatorët	구경꾼
humbas	lose
rrëmbimin	납치
rrëmbimin	납치
asfalt	아스팔트
kula	쿨라
nofullat	조스
krist	그리스도
krist	크라이스트
depozitave	보증금
depozitave	예금
emërimet	예약
analistët	분석가
ubs	ubs
perqind	퍼센트
perqind	비율
ambulancë	구급차
greenwich	그리니치
kerkuan	apr
aorta	대동맥
gjeorgjian	조지아어
gjeorgjian	조지아
hercules	허큘리스
hercules	헤라클레스
qarkor	아크
qarkor	arc
investitorë	투자자
koma	혼수
granata	수류탄
granata	유탄
granata	수류탄
sapolindur	신생아
hate	증오
hate	혐오
kurajon	용기
kalorësia	기병대
kalorësia	기병
kalorësia	기사도
linku	링크
çertifikuar	자격증
protone	양성자
mappings	매핑
fry	프라이
babe	자기
babe	babe
carlisle	칼라일
paok	paok
peshkaqenët	상어
muzeumet	박물관
muzeumet	박물관과
varka	보트
çadra	우산
çadra	우산
çadra	텐트
çadra	천막
attlee	애틀리
shtrigat	마녀
femij	키즈
femij	애들
femij	아이들
femij	어린이
femij	아동
femij	어린이들
femij	자녀
femij	어린이
femij	아이들
gjimnastikë	체조
qëndroni	머무르지
qëndroni	머물러
qëndroni	숙박
qëndroni	머무르고
festiv	축제
qendro	머무르지
qendro	머물러
qendro	숙박
qendro	머무르고
pleistocene	플라이스토세
shkendija	반짝
shfuqizimin	폐지
gabrieli	게이브리얼
gabrieli	가브리엘
muskul	근육
drejtesi	정의
fyti	목구멍
fyti	목이
mathers	mathers
divani	소파
divani	소파
papjekur	미성숙
papjekur	미숙
pastrehë	노숙자
inflacionin	인플레이션
lublin	루블린
aek	aek
mbps	mbps
kashima	가시마
sugjerim	제안
autobusë	버스
arrini	도달
arrini	도달하기
riparimi	수리
moter	언니
artrit	관절염
processor	프로세서
brendan	브렌던
biletë	티켓
biletë	항공권
koleget	동료들
transparency	투명성
transparency	투명
transparency	투명도
qengj	양고기
zoi	조이
krater	충돌구
ddr	ddr
std	성병
zhgënjimin	실망
zhgënjimin	좌절
kura	치료
diskutuara	논의
kurioz	궁금해
automjeti	차량
llambë	램프
llambë	전등
këshillimi	컨설팅
këshillimi	컨설턴트
këshillimi	협의
këshillimi	상담
këshillimi	상담
rikrijuar	재작성
sama	sama
kreditë	크레딧
kreditë	학점
kreditë	대출
ndonse	비록
auburn	오번
promo	프로모션
vjedhin	훔쳐
këshillim	경보
këshillim	자문
këshillim	협의
këshillim	상담
këshillim	상담
pompë	펌프
tranzicionin	전이
mprehtësi	시력
gjunjët	무릎
rupi	루피
algave	녹조류
algave	조류
embrion	태아
qifti	커플
qifti	부부
rad	라드
detektiv	형사
detektiv	탐정
baraz	같음
tori	토리
tori	토리
tori	토르
kufomë	시체
kufomë	시체
punësojnë	고용
pikpamjet	견해
pikpamjet	조회
pikpamjet	조회수
lokalisht	국소
vlerësojmë	평가
vazhdo	계속
vazhdo	계속하기
hormonale	호르몬
turme	군중
probabilitet	확률
probabilitet	확률론
perlë	보석
feliks	펠릭스
adsl	adsl
tendë	텐트
tendë	천막
pianisti	피아니스트
ddos	ddos
ditelindjen	생일
darfur	다르푸르
bananet	바나나
gretel	그레텔
prekshëm	취약
perkins	퍼킨스
stomatologji	치과
mijëvjeçarë	천년
mijëvjeçarë	천년기
samiti	정상회담
samiti	회담
samiti	정상회의
ballkoni	발코니
chiba	치바
chiba	지바
keller	켈러
pershtatur	액자
integrohen	통합
dreamgirls	드림걸즈
oakland	오클랜드
transferi	전송
klon	클론
jolineare	비선형
tonik	토닉
laplace	라플라스
snoop	snoop
pacientet	환자
pacientet	환자들
portokalle	오렌지
paradë	퍼레이드
paradë	행진
gjeneratorin	생성기
gjeneratorin	발전기
skuader	분대
skuader	스쿼드
skuader	team
zbuloni	찾기
zbuloni	발견
zbuloni	찾아보기
preston	프레스턴
preston	프레스톤
bec	bec
donacion	기부
donacion	기부금
donacion	기증
biznismen	사업가
sekretarët	비서
arinjtë	베어스
defektet	결점
desperado	데스페라도
desperado	desperado
flak	던지기
asiriane	아시리아
asiriane	아시리아인
cartier	카르티에
pengje	인질
frymëzuese	영감
salamandra	도롱뇽
salamandra	도롱뇽목
pjesësh	부품
pjesësh	부분
xhordan	조던
xhordan	조르당
xheki	재키
xheki	재키
emergjencave	응급
astronautët	우주비행사
transparencë	투명성
transparencë	투명
transparencë	투명도
gaia	가이아
roze	분홍색
roze	분홍
roze	핑크
livingstone	리빙스턴
mikrofoni	마이크로
mikrofoni	마이크로폰
mikrofoni	마이크
kapërcimin	극복
kapërcimin	극복
ambjent	환경
fiziologjia	생리학
larisa	라리사
sally	샐리
retorika	수사학
pjeshka	복숭아
pjeshka	복숭아
pjeshka	피치
propozojë	지명
lakmi	욕심
lakmi	탐욕
merit	메릿
kapakët	눈꺼풀
yangon	양곤
alhambra	알람브라
tornado	토네이도
tornado	트위스터
ves	버릇
ves	습관
omaha	오마하
theksuan	스트레스
pentium	펜티엄
simptomet	증상
simptomet	증세
deco	데코
smiley	스마일리
offline	오프라인
ekosistemeve	생태계
nderroi	스위치
hilbert	힐베르트
fatkeq	비참한
fatkeq	불행한
pediatri	소아청소년과
pediatri	소아과
mosmarrëveshja	분쟁
elasticitet	탄력성
rrogat	임금
rrogat	임금
festime	축하
ngadale	천천히
enderr	드림
menuja	메뉴
maccabi	마카비
koshi	바스켓
koshi	바구니
koshi	쓰레기통
koshi	휴지통
koshi	쓰레기
detektivi	형사
detektivi	탐정
boer	보어
boer	보어인
postim	게시
postim	게시글
postim	포스트
postim	게시물
eleganca	우아
djajtë	사탄
djajtë	데블스
kari	kari
kari	캐리
automobilëve	자동차
respektohen	존경받는
respektohen	존경하는
fury	퓨리
provime	시험
predikim	설교
benet	베넷
zotëria	신사
pakuptimtë	무의미하다
mësova	학습
mësova	배운
shpjegoj	설명
shpjegoj	설명해
shpjegoj	설명하기
shpjegoj	설명해주세요
xhoni	조니
xhoni	쟈니
xhoni	자니
spiunazh	스파이
dekriptimi	복호화
xhungël	정글
drejtoresha	교장
maki	마키
danezët	덴마크인
tryezat	테이블
rekomandojnë	추천합니다
rekomandojnë	추천
arktikut	북극
alen	앨런
haje	먹기
haje	먹어
eth	eth
franku	프랑크
franku	프랭크
krahaso	비교하기
krahaso	비교
konfiskuan	몰수
përfaqësuesja	대표자
përfaqësuesja	대표
uniformat	유니폼
mortimer	모티머
transformator	트랜스포머
transformator	변압기
marconi	마르코니
opiumit	아편
muzg	선셋
muzg	석양
muzg	일몰
sindikatës	신디케이트
financiarë	재무
financiarë	금융
papunësi	실업
shtrëngoi	하든
zhyten	다이빙
zhyten	잠수
zhyten	dive
zhyten	다이빙
zhyten	잠수
faust	파우스트
sëpatë	도끼
ebay	이베이
rolls	롤스
gbp	gbp
rajan	라이언
medituar	명상
homoseksualiteti	동성애
homoseksualiteti	동성애자
madam	부인
madam	사모님
apt	apt
pervoja	경험
pervoja	체험
sulmohen	습격
transparencën	투명성
transparencën	투명
transparencën	투명도
pensioneve	연금
treviso	트레비소
doktorë	의사
dune	사구
hundët	콧구멍
falimentuar	파산
suitë	스위트
kei	케이
debian	데비안
mbyten	익사
sasitë	수량
miquelon	미클롱
zachary	자카리아
zachary	재커리
tentative	시도
rregullatore	규제
aksesi	접속
aksesi	접근
aksesi	액세스
tivoli	티볼리
kardinalët	추기경
miturit	미성년자
safari	사파리
sirenë	사이렌
dasme	결혼식
dasme	웨딩
trillime	소설
trillime	픽션
trillime	허구
shenjët	성인인
enigmë	퍼즐
llogarie	계좌
llogarie	계정
beth	베스
farmacist	약사
harroje	잊어
chopra	초프라
izraelitët	이스라엘인
disko	디스코
parfumi	향수
kuzhine	부엌
kuzhine	주방
gjuetari	사냥꾼
gjuetari	헌터
drejtesia	정의
shes	판매하기
shes	팔아
shes	판매
përvjetor	기념일
mbreteresha	여왕
operatorëve	연산자
operatorëve	운영자
golfi	골프
cbc	cbc
spinnin	스피닝
tata	타타
dod	dod
luledielli	해바라기
ankohen	불평
algjerian	알제리
horace	호러스
dove	비둘기
detyruese	구속력
detyruese	바인딩
paralajmërojnë	경고
komunistat	공산주의자
pytje	질문
fajtore	유죄
tropik	열대
tekniku	기술자
gerrard	제라드
raketat	미사일
raketat	로켓
tableta	알약
parada	퍼레이드
mentori	멘토
celulari	모바일
arsyetime	핑계
arsyetime	변명
përforcues	릴레이
përgjigju	응답
përgjigju	정답
përgjigju	대답해
përgjigju	대답
përgjigju	답변
përgjigju	답장
përgjigju	응답
përgjigju	답글
përgjigju	답변
uesli	웨슬리
prindërore	육아
rund	라운드
ministrja	장관
vështirësia	난이도
vështirësia	어려움
qenët	개들
salca	소스
salca	케첩
rca	rca
koktej	칵테일
rhapsody	랩소디
modeling	모델링
precedent	선례
luci	루시
jastëk	쿠션
jastëk	베개
jastëk	쿠션
demonstrim	시위
demonstrim	시연
racizmit	인종차별
psi	psi
sinatra	시나트라
postimet	게시글
postimet	게시물
mgm	mgm
komonuelthit	연방
kornesë	각막
dragonj	드래곤스
dragonj	드래곤
dragonj	드래곤즈
opsioni	옵션
birre	맥주
dautit	다윗
bak	벅스
dhurojnë	기부
sondazhi	설문
sondazhi	설문조사
proshutë	베이컨
marianne	마리안
çajkovski	차이콥스키
salmon	연어
aoi	아오이
tymosur	훈제
mëkatarët	죄인
krahet	무기
moris	모리스
moris	모리스
ekstazë	엑스터시
ekstazë	황홀한
ekstazë	트랜스
pozitivë	긍정
pozitivë	양수
pozitivë	긍정적
pozitivë	긍정적인
referendumin	국민투표
shembet	축소
shurdhër	청각
mashtrimin	피싱
varrosi	묻어
goce	girl
goce	소녀
bolivar	볼리바르
biletat	티켓
blere	샀다
emirate	에미레이트
emirate	토후국
reje	클라우드
reje	구름
bushit	부시
telashet	고민
kursen	저장
diablo	디아블로
mysafire	손님
mysafire	게스트
mysafire	참석자
mysafire	손님들
fetusit	태아
thirty	삼십
thirty	서른
diskriminim	차별
eklips	일식
eklips	이클립스
papafingo	다락방
avatari	아바타
qilim	융단
qilim	카펫
qilim	융단
diarre	설사
ministrise	아웃소싱
anulohet	비공개
disiplinor	징계
terrorizëm	테러리즘
terrorizëm	테러
mjekrën	수염
dustin	더스틴
konviktit	기숙사
arsyetimet	핑계
arsyetimet	변명
butonat	버튼
butonat	단추
rubël	루블
arre	호두
thonj	손톱
thonj	손톱
interaktiv	인터랙티브
interaktiv	대화형
interaktiv	대화식
dhunuar	강간
reklamimin	광고
armëpushimi	휴전
televizori	텔레비전
moseley	모즐리
mixtape	믹스테잎
mixtape	믹스테입
mixtape	믹스테이프
udhëtarësh	통근
haga	헤이그
baticat	조류
çekët	체코인
financon	재정
hillari	힐러리
sil	sil
specifikë	구체적
specifikë	특정
specifikë	구체
kidman	키드먼
falimentimi	파산
ucla	ucla
dikund	어딘가
serbin	세르비아인
alarmi	알람
vendë	장소
legjitimitetin	합법
sugjeruan	추천
gertrude	거트루드
armiqte	적들
hebei	허베이
fantazmat	귀신
tund	스윙스
tund	스윙
ngacmimi	괴롭힘
ngacmimi	따돌림
ngacmimi	왕따
ngacmimi	괴롭힘
tharje	드라이어
retorikën	수사학
dubrovniku	두브로브니크
cepi	구석
cepi	모퉁이
cepi	코너
tekstilet	직물
dreke	도시락
dreke	점심
ape	유인원
kursimet	저축
depresionin	우울증
grabitja	강도
etiopian	에티오피아
industrialë	공업
industrialë	산업
vitrina	쇼케이스
kurajë	용기
char	char
ribashkimin	통일
ribashkimin	재통일
tuna	멸치
tuna	참치
kamionit	트럭
parandalojë	방지
parandalojë	예방
agresion	공격성
venin	추진력
augustine	아우구스틴
giza	기자
suriname	수리남
shumëllojshmëria	다양체
shumëllojshmëria	버라이어티
romancieri	소설가
helikopterët	헬리콥터
sugjeronte	추천
pulsi	맥박
pulsi	펄스
ofruesit	공급자
xhepin	포켓
xhepin	주머니
schulz	슐츠
javes	주일
javes	일주일
javes	평일
watford	왓퍼드
watford	왓포드
harem	하렘
fitz	피츠
kubrick	큐브릭
navigator	탐색기
kronologji	연대기
komplotin	플롯
karat	캐럿
