категорія	kategória
довгастий	medulla
салех	saleh
лоток	tálca
познер	posner
фризи	frízek
бісер	gyöngy
вальверде	valverde
янус	janus
коулман	coleman
генкс	hanks
плакав	sírt
визрівання	érlelés
терренс	terrence
плитку	csempe
псевдонаука	áltudomány
неврологічні	neurológiai
погроза	fenyegetés
забруднена	szennyezett
неефективною	eredménytelen
као	kao
безодню	szakadék
матісс	matisse
гоп	hop
виправлений	átdolgozott
виправлений	módosított
виправлений	felülvizsgált
денді	dandy
відновлюваної	megújuló
месія	messiás
ліка	lika
фтор	fluor
пластині	táblák
алергія	allergia
алергія	allergiás
алергія	allergiás
безансон	besançon
гарбо	garbo
сакаї	sakai
снейп	piton
енергійні	energikus
енергійні	energetikai
іванка	ivanka
куритиба	curitiba
пау	pau
ларсон	larson
морен	morin
ікар	icarus
тачки	autókat
тачки	autók
тачки	kocsik
гесіод	hésziodosz
їстівна	kagyló
ролло	rollo
алібі	alibit
алібі	alibi
етуаль	étoile
жирона	girona
руно	gyapjú
акторок	színésznők
родерік	roderick
шизофренія	skizofrén
шизофренія	skizofrénia
плавучість	felhajtóerő
гребінець	comb
торстен	torsten
фукідід	thuküdidész
піца	pizzát
піца	pizza
перерв	eltörik
перерв	megszakad
похмілля	másnaposság
табаско	tabasco
перевізників	vonatok
воском	viaszos
імовірний	hihető
імовірний	hiteles
вимагаю	kereslet
вимагаю	követelés
вимагаю	igény
заплановану	ütemezett
габороне	gaborone
рятівника	megváltó
аффлек	affleck
комбінувати	kombinálni
мишу	eger
мишу	egér
позитив	pozitívak
позитив	pozitív
розчаруванням	frusztráló
алістер	alistair
мікаела	michaela
мікаела	mikaela
свинячий	disznó
свинячий	sertés
амазон	amazon
вражаюче	lenyűgöző
ревматизм	reuma
агірре	aguirre
чернетки	vázlat
чернетки	tervezetét
чернетки	huzat
чернетки	tervezet
нестабільні	instabil
нестабільні	labilis
нестабільні	bizonytalan
ассізі	assisi
брум	broome
гарун	harun
звертаюсь	hívás
звертаюсь	hív
вишуканим	finomított
вишуканим	kifinomult
розові	rosaceae
інті	inti
водевіль	vaudeville
агілар	aguilar
гаррет	garrett
гаррет	garret
жирафа	zsiráf
шхуна	szkúner
мікрофона	mikrofont
мікрофона	mikrofon
варда	varda
еудженіо	eugenio
тімбукту	timbuktu
сукарно	sukarno
дистанцій	távolságok
зрадники	árulók
морель	morel
іго	elnyomás
хрестини	keresztelő
петроній	petronius
комфортом	élvezi
комфортом	élvezem
гирі	geary
мостар	mostar
вправа	gyakorlás
вправа	edzés
вправа	gyakorlat
вправа	gyakorlás
вправа	testmozgás
вправа	gyakorlat
поуль	poul
рат	rath
мітку	címke
кошенята	cicák
жен	jeune
ацетат	acetát
грунту	évtizedek
йой	jaj
відкатів	szövés
шрами	hegek
шрами	sebek
шрами	sebhely
затримана	lefoglalták
ліганд	ligand
седжвік	sedgwick
аткінс	atkins
планктон	plankton
рекурсії	rekurzió
кліки	kattintás
здіймаються	szárnyaló
тренд	trend
тренд	tendencia
фальшивий	hamisítvány
фальшивий	mű
фальшивий	kamu
фальшивий	hamis
бестселер	bestseller
сноррі	snorri
ханаан	canaan
ласку	szívesség
себу	cebu
невизначена	meghatározatlan
праведний	jogos
олбрайт	albright
підривають	aláássa
сапфір	zafír
низом	csökkenő
рації	rádió
рації	rádiós
рації	radio
ніобій	nióbium
прочитані	olvasott
книжечки	könyv
книжечки	könyvet
заручник	túsz
фора	fórumokon
додо	dodo
лайку	káromkodás
смачне	finom
скромність	szerénység
перрен	perrin
фотографував	bálterem
стенфорд	stanford
ольбія	olbia
крест	címere
крест	crest
переживали	sikerült
шері	cherie
бредшоу	bradshaw
сабріна	sabrina
заспівали	sang
заспівали	énekelt
заспівали	énekeltem
мідорі	midori
конгресмен	képviselő
ліндау	lindau
тюрінг	turing
теа	thea
проектор	vetítő
палю	füst
семіотика	szemiotika
самотнім	magányos
самотнім	magányosan
самотнім	magány
красень	király
красень	szuper
гротеск	groteszk
джок	sportoló
джок	jock
етер	éter
сондерс	saunders
туніська	tunézia
туніська	tunéziai
харизматичний	karizmatikus
альбіон	albion
сассо	sasso
супермодель	szupermodell
нудьга	unalom
меми	mémek
турбувати	zavarni
кулінарний	kulináris
форж	forges
коррадо	corrado
гіпермаркет	hipermarket
лакруа	lacroix
креспо	crespo
побачень	randi
побачень	randizni
побачень	társkereső
протилежності	ellentétek
вріс	vries
гну	gnú
орнітологія	ornitológia
хабарництво	vesztegetés
розпродаж	vásár
розпродаж	eladó
розпродаж	értékesítés
розпродаж	eladás
дивовижним	túlterhelt
іпполіт	hippolyte
дияволи	ördögök
веллер	weller
буремні	ordító
пуенте	puente
висаджувати	robbantások
висаджувати	bombázás
вуковар	vukovár
незабутній	felejthetetlen
сльозогінний	könny
сльозогінний	szakadás
запашна	borsó
запашна	aromás
оксфордшир	oxfordshire
округлення	kerekítés
благоєвград	blagoevgrad
обрізати	trim
обрізати	termés
обрізати	növény
подряпин	karcolások
подряпин	karcolás
передумова	elidegenedett
передумова	előfeltétel
передумова	előfeltétele
гарц	harz
авен	avesnes
гвінет	gwyneth
кілограми	kilogrammban
кілограми	kilogramm
кілограми	font
назер	nazaire
кричать	kiabálás
кричать	kiabálj
кричать	kiálts
непотрібне	felesleges
непотрібне	szükségtelen
непотрібне	feleslegesen
пропорція	arányban
гендрікс	hendricks
позичив	kölcsönzött
позичив	kölcsön
льєйда	lleida
невігластво	tudatlanság
малахіт	malachit
фолькер	volker
півні	kakasok
абсцес	tályog
очоа	ochoa
впевнену	földcsuszamlás
леман	lehman
білет	rip
мінато	tottori
телур	tellúr
гарантована	biztosított
хоробрим	bátor
наркотик	kábítószer
наркотик	gyógyszer
наркотик	drogok
наркотик	drog
турмалін	turmalin
розмовляла	beszélt
розмовляла	beszéltem
розмовляла	hangzott
навуходоносор	nabukodonozor
сантіні	santini
базальт	bazalt
акордів	akkordot
реваншу	visszavágó
хедлі	hadley
купуючи	birtokolni
целюлоза	cellulóz
терпів	kedvelt
терпів	kedvelte
терпів	kedvel
терпів	tetszett
панелях	panelek
передаємо	legmelegebb
редкліфф	radcliffe
сноубординг	snowboard
мізки	agy
лейф	leif
ніколая	cár
заппа	zappa
визначить	felismeri
шалені	őrült
моравська	morva
овочевий	capsicum
овочевий	paprika
напівбоги	félisten
приходьте	gyere
звертайтеся	cím
звертайтеся	címe
гендальф	gandalf
дезертирів	dezertőrök
дезертирів	szökevények
інтимних	intim
інтимних	meghitt
янссон	jansson
скупий	fukar
ліана	liana
бушар	bouchard
кристалізація	kristályosodás
бесселя	bessel
менталітет	gondolkodásmód
халіл	khalil
ендокринна	endokrin
кабрал	cabral
підсумовує	összegek
самнер	sumner
джесіка	jessica
дублікати	másolatok
ульссон	olsson
педді	paddy
онікс	onyx
наївна	naiv
наївна	naív
кросно	krosno
нуово	nuovo
рюкзак	hátizsák
церій	cérium
талія	talia
талія	derék
талія	thalia
грейсон	grayson
карру	karoo
кіновиробництво	filmkészítés
мунк	munch
ягнят	bárány
ягнят	bárányok
стероїди	szteroidok
стероїди	szteroid
парасольки	esernyők
парасольки	esernyő
піранезі	piranesi
мускат	muscat
енерго	kazán
енерго	kazánok
екстаз	ecstasy
еппс	epps
енцефаліт	encephalitis
налаштованими	edzett
керріган	kerrigan
хуарес	juárez
інстинкти	ösztön
шариф	sharif
уникайте	kerüld
уникайте	elkerülése
йода	yoda
бастіан	bastian
одночасних	egyidejű
одночасних	egyidejűleg
дивуватися	meglepő
авіценна	avicenna
лиска	szárcsa
горобці	verebek
сейф	biztonságos
сейф	biztonságban
сейф	széf
сейф	biztonság
баум	baum
седертельє	södertälje
моретті	moretti
церера	ceres
бух	buch
ниш	niš
піджак	kabát
піджак	zakó
піджак	kabátot
мотель	motel
пульсар	pulzár
згасає	elhalványul
кодек	codec
медок	médoc
сауна	szauna
гупта	gupta
ямайський	jamaikai
створюю	generáló
клавесин	csembaló
кладно	kladno
гофф	hoff
бауман	bauman
мейл	mail
мейл	levél
мейл	levelek
мейл	posta
безмежний	végtelen
хоббі	hobbi
хоббі	hobbija
брухт	törmelék
фіона	fiona
материнство	kismama
материнство	anyaság
затори	izé
затори	dolog
масками	maszk
масками	maszkot
нотаріус	közjegyző
восьминіг	polip
замініть	helyettesítő
замініть	pótlék
замініть	helyettesíteni
меньє	meunier
закинутий	kihalt
закинутий	lakatlan
закинутий	elhagyatott
кольмар	colmar
клімт	klimt
кро	cros
лайно	szar
лайно	szar
кенобі	kenobi
аккадська	akkád
діафрагма	rekesz
діафрагма	rekeszizom
мартенс	martens
жовтозілля	senecio
керманич	nagymester
напоготові	kész
монолітне	monolitikus
чомскі	chomsky
естель	estelle
центуріон	centurio
краусс	krauss
відправник	feladó
відправник	küldő
пако	paco
аквіла	aquila
кошеня	cica
концентричні	koncentrikus
майкельсона	interferométer
викрадачів	emberrablók
вельс	wels
евріпід	euripidész
терон	theron
бйорк	björk
ріццолі	rizzoli
гаген	hagen
іта	ita
кало	kahlo
колдер	calder
пандемія	járvány
ягня	lamb
ягня	bárány
альдегіди	aldehid
вольпі	volpi
амінь	amen
амінь	ámen
ріддік	riddick
рето	reto
мідлсбро	middlesbrough
амано	amano
випив	ivott
випив	ittam
платник	fizető
розглянули	felül
розглянули	felülvizsgált
лінд	lind
гобой	oboa
герпес	herpesz
додаю	rakd
додаю	tedd
аберації	rendellenesség
герріт	gerrit
ульріка	ulrike
збочення	perverz
збочення	perverz
конґрес	ucc
баллард	ballard
еріку	erik
бохум	bochum
берроуз	burroughs
фрау	frau
ліфті	lift
ліфті	felvonó
арден	arden
ібсен	ibsen
випромінювати	sugárzik
лісник	forrester
невролог	neurológus
полоній	polónium
кардуччі	carducci
абрамс	abrams
первістка	elsőszülött
челябінський	cseljabinszk
порнографія	pornográfia
слободан	slobodan
сомервілль	somerville
маура	maura
всемогутній	mindenható
неперервність	folytonosság
прірви	párkány
лайф	élet
лайф	életem
лайф	life
розглядаємо	nyomoz
розглядаємо	nyomozás
леблан	leblanc
контор	kontor
феміністки	feministák
очищати	tisztítás
очищати	megtisztulás
єгова	jehova
годар	godard
затишок	kényelem
затишок	kényelmet
затишок	vigasz
дарко	darko
завада	interferencia
завада	beavatkozás
правителька	régens
бмв	bmw
проїхали	vezetett
проїхали	hajtott
хараре	harare
лота	lota
нещасна	nyomorult
нещасна	holdkóros
вклади	gazdaságok
вклади	jövedelem
вклади	bevétel
вклади	jövedelmek
вклади	bevételek
вклади	jövedelme
копи	zsaruk
копи	rendőrök
м}}	m}}
дурна	hülye
штайр	steyr
вівторках	keddenként
кіновар	cinóber
кралове	králové
вілфред	wilfred
лейсі	lacey
плацебо	placebo
фішок	peg
майєрс	myers
гад	gad
інгольштадт	ingolstadt
ансар	ansar
люстра	csillár
марічка	mary
марічка	mária
компаньйона	társ
компаньйона	társa
меліна	melina
атеїст	ateista
неприємна	kellemetlen
гріг	grieg
джитсу	jitsu
послуху	engedelmesség
оприлюднити	kihirdetik
оприлюднити	közzététel
галактична	galaktikus
тілбург	tilburg
відплата	megtorlás
сльоза	könnycsepp
неушкодженими	romlatlan
соріано	soriano
фантастично	nevetségesen
фантастично	fantasztikus
процвітати	prosper
дженнаро	gennaro
вістлер	whistler
оппенгеймер	oppenheimer
пенсія	nyugdíj
пенсія	nyugdíjak
пенсія	panzió
крань	kranj
тотем	totem
грабують	kirabolja
чужинці	idegenek
слюда	mica
лоутон	lawton
пассі	passy
мінівен	kisbusz
сканери	sebezhetőség
сканери	szkennerek
сканери	szkenner
оргазм	orgazmus
якобсен	jacobsen
гоблін	kobold
гоблін	manó
ітака	ithaca
андріс	andris
трофімов	trofimov
сміються	nevetve
сміються	nevet
сміються	nevetés
експортовано	exportált
віє	fúj
віє	kommunikál
файнс	fiennes
смішний	vicces
рятівник	megmentési
рятівник	mentő
рятівник	mentés
рятівник	úszó
фанатизм	fanatizmus
ненасичені	telítetlen
туллій	tullius
посміхається	mosoly
посміхається	mosolyog
долото	véső
чесне	becsületes
чесне	őszinte
одягатися	öltözött
одягатися	öltözve
родзинки	mazsola
родзинки	mazsola
роздратований	mogorva
роздратований	zsémbes
роздратований	morcos
роздратований	ingerült
відсоткова	kupon
відсоткова	érdeklődés
відсоткова	kamat
відсоткова	érd
відсоткова	kamatok
моріарті	moriarty
зауер	sauer
сендвіч	szendvics
сендвіч	szendvicset
вишукана	díszes
босс	főnök
сіонізм	cionizmus
достойний	megfelelő
ерліх	ehrlich
ерліх	erlich
кендалл	kendall
бертрам	bertram
кастер	custer
парнас	parnassus
германій	germánium
жовч	gall
відцентровий	centrifugális
даунінг	downing
розташовувати	elhelyezett
розташовувати	elhelyezve
меліса	melissa
мортенсен	mortensen
світе	világ
світе	world
світе	vilag
зморшки	ráncos
зморшки	ráncok
девін	devin
акоста	acosta
віда	vida
сабатіні	sabatini
психоз	pszichózis
казак	kazak
рослиноїдні	növényevő
смокі	smokey
шмід	schmid
подружка	barátnőm
подружка	barátnő
подружка	barátnője
мішкольц	miskolci
таверни	kocsma
таверни	kocsmában
морозіні	morosini
опал	opal
ляля	lala
воллі	wally
козачка	adatgyűjtés
козачка	gyűjtés
козачка	gyűjtemény
козачка	kollekció
отранто	otranto
гарантовані	garantáltan
гарантовані	garantált
награбоване	zsákmányt
награбоване	zsákmány
балкону	erkély
стайн	stein
неповага	tiszteletlenség
неповага	tiszteletlenség
неповага	tiszteletlen
оазис	oázis
веселощі	móka
веселощі	szórakozás
халат	köntös
єхидна	hangyászsün
лицемірство	képmutatás
бумеранг	bumeráng
високоякісний	prémium
високоякісний	felár
закривання	szalon
бернстайн	bernstein
картель	kartell
дженнер	jenner
перетягнути	húzd
галеон	gálya
бастьєн	bastien
цент	centes
цент	cent
цибулина	bura
цибулина	izzó
улісс	ulysses
камінці	stones
камінці	kövek
спостерігала	megfigyelhető
спостерігала	megfigyelt
агресивною	faragatlan
горище	padláson
скайлеб	skylab
ввічливо	meghajolt
ввічливо	udvarias
ввічливо	udvariasan
осер	auxerre
забава	móka
забава	szórakozás
вважатиме	feltételezi
реншоу	renshaw
бісеру	gyöngyök
черг	sorok
нянька	dadus
нянька	dada
соловейко	énekesmadár
соловейко	rigó
паг	pag
ілюзіоніст	illuzionista
мамору	mamoru
нейробіологія	idegtudomány
колбі	colby
втрьох	három
орадя	nagyvárad
слайго	sligo
монтанья	montagna
палає	égető
палає	égő
бери	vedd
векслер	wexler
капоте	capote
апоптоз	apoptózis
конверти	boríték
автентифікація	hitelesítés
дьйор	győr
гіперболічний	hiperbolikus
йоран	göran
стокер	stoker
мікелон	miquelon
надворі	kint
надворі	kívül
надворі	szabadtéri
надворі	kültéri
надворі	szabadban
бабай	mumus
виростили	felemelt
виростили	nevelt
виростили	felvetett
виростили	emelt
ленц	lentz
сніжинки	hópelyhek
тунця	halászat
тунця	halászati
тунця	horgászat
влучити	ütés
влучити	találat
фенотип	fenotípus
гардінер	gardiner
найкоротшого	leggyorsabb
тахрір	tahrír
креольська	kreol
лулео	luleå
нету	neto
бахадур	bahadur
замкнути	zár
замкнути	zárat
замкнути	lakat
мензіс	menzies
маклафлін	mclaughlin
прелат	prelátus
впертий	csökönyös
кронос	kronosz
зачепити	kényelmetlen
зачепити	kellemetlen
вільянді	viljandi
перегляди	megtekintés
еністон	aniston
угу	igen
вайнберг	weinberg
фабр	fabre
монік	monique
лассе	lasse
вініл	vinil
заслужили	megérdemelte
заслужили	megérdemelt
горбата	brokeback
школярем	nyirkos
дескриптор	leíró
арда	arda
корунд	korund
злочинна	értékpapír
злочинна	értékpapírok
відмітили	tudván
відмітили	ismerve
відмітили	tudva
світлину	fényképek
світлину	kép
світлину	fénykép
світлину	fotó
заплатила	támogató
заплатила	szponzor
годвін	godwin
сорокових	negyvenes
стюард	steward
сенсей	sensei
чанчунь	csangcsun
девісон	davison
оаху	oahu
пуент	pointe
дайсон	dyson
підписників	előfizetők
рифтова	hasadék
констанц	konstanz
самотньо	magányos
самотньо	magányosan
самотньо	magány
чет	chet
фетишизм	fetisizmus
осел	csacsi
осел	szamár
магнезит	magnezit
стрейзанд	streisand
тайванська	tajvani
зневага	megvetés
тріумвірат	triumvirátus
вражаюча	lenyűgöző
персик	barack
персик	őszibarack
нпо	npo
бресс	bresse
біндер	binder
дунаєць	dunajec
феноли	fenolok
брехун	hazug
джоплін	joplin
самопожертву	feláldozni
барани	rams
хуніорс	juniors
тепліше	melegszik
тепліше	melegebb
дикун	savage
дикун	vadember
спенс	spence
бодлер	baudelaire
плоту	tutaj
дивуюся	ámulatba
шити	varrónő
джанго	django
охрид	ohridi
комбінаторика	kombinatorika
персики	barack
персики	őszibarack
малабо	malabo
бобо	bobo
турман	thurman
октавій	octavius
олівін	olivin
фло	flo
кесслер	kessler
блекгокс	blackhawks
еротика	erotika
траволта	travolta
сквайр	squire
еверт	evert
невинний	ártatlan
невинний	ártatlanok
ріхтгофен	richthofen
емпірична	empirikus
антиоксиданти	antioxidáns
мороку	homály
балачки	beszélgetések
балачки	társalgás
балачки	beszélgetés
балачки	chat
балачки	csevegés
дуду	dudu
багатогранник	poliéder
годинникар	órás
папп	papp
аецій	aetius
аун	aung
турбулентність	turbulencia
антті	antti
недуг	betegségek
каллаган	callaghan
вірусна	traktus
тромбоз	trombózis
дивились	figyelt
дивились	néztem
дивились	nézte
курча	tyúk
курча	csirke
стале	állott
поклявся	megesküdött
сідниці	fenék
затишний	kényelmes
садівники	kertészek
вальєхо	vallejo
еспозіто	esposito
зупинилась	maradtam
зупинилась	maradtak
зупинилась	maradt
стейтен	staten
валент	valens
тарзан	tarzan
орбіталь	orbitális
пахощі	füstölő
пахощі	illatok
пахощі	illat
туск	tusk
конвертів	boríték
конвертів	borítékot
аріас	arias
матіс	mathis
каміл	kamil
вбудовування	beágyazás
пессоа	pessoa
морея	moray
гудмен	goodman
пачок	csomagok
макон	mâcon
шаманізм	sámánizmus
винищити	megsemmisíteni
галонів	gallon
драва	dráva
постіль	ágyban
постіль	ágyat
постіль	ágy
кубізм	kubizmus
спазми	görcs
спазми	görcsök
войт	voight
шершень	darázs
джемма	gemma
кармайкл	carmichael
джай	jai
полонез	polonéz
варрон	varro
фіалки	ibolya
фіалки	ibolyát
вирізання	vágó
вирізання	vágás
коттон	gyapot
коттон	pamut
дівчино	lányos
завойовником	hódító
гнучке	opportunista
зламано	megtört
зламано	törött
зламано	törve
зламано	feltörte
кільчаста	gyűrűs
зед	zed
філдінг	fielding
анубіс	anubis
лой	loy
кавані	cavani
алвес	alves
конголезький	kongói
інертні	inert
росас	rosas
косинус	koszinusz
позен	posen
порадившись	indokolás
макнамара	mcnamara
макака	makákó
підірвало	hígított
шапочки	kalap
шапочки	kalapot
орхідея	orchidea
маріка	marika
пакунок	csomag
пакунок	csomagolás
пакунок	csomagot
пакунок	csomagban
какаду	kakadu
легальні	levonni
гіркоти	keserűség
нарвська	narva
тепліце	teplice
контрабандистів	csempész
асоціативний	asszociatív
садити	üzem
садити	növény
мерсі	merci
мерсі	irgalom
мерсі	kegyelem
мерсі	mercy
наповнене	teljesül
наповнене	teljesült
наповнене	teljesített
наповнене	teljesítette
баскська	baszk
соматичні	szomatikus
одоакр	odoaker
кіготь	karom
яунде	yaoundé
ведмедик	medve
ведмедик	bear
ведмедик	mackó
ведмедик	maci
квестор	quaestor
адрієн	adrien
керуак	kerouac
трієр	trier
боривітер	vércse
терпляче	türelmesen
аерозолі	aeroszol
вигнанець	kitaszított
джамал	jamal
поготів	ragyogj
антонеллі	antonelli
людовіко	ludovico
друїди	druida
прийду	létesítmények
пао	pao
вовчак	erythematosus
дхарма	dharma
вагітні	várandós
вагітні	terhes
вагітні	vemhes
макквін	mcqueen
наметі	sátor
гетц	getz
роздільник	elválasztó
сингулярність	szingularitás
калараський	călărași
ґуандун	guangdong
скажені	őrült
скажені	mad
найбагатша	leggazdagabb
винуватця	elkövető
порушник	bajkeverő
ріббентроп	ribbentrop
рідня	hozzátartozók
рідня	rokonok
іонізація	ionizációs
ліч	lich
піла	pila
дешево	olcsó
сподіваємося	remélhetőleg
кампань	campagne
пустельник	remete
ульман	ullman
опіум	ópium
оберн	auburn
уклін	íj
пей	pei
олівці	ceruza
олівці	ceruzát
чуттєвий	érzéki
вирішать	téveszmés
#це	#ez
#це	#ez
колумніст	rovatvezető
курячий	tyúk
курячий	csirke
кліпперс	clippers
сомм	somme
сваритися	vitatkozni
макдугалл	mcdougall
абревіатур	rövidítések
граймс	grimes
арвен	arwen
роо	roo
запитала	kérdezte
запитала	kérdezett
запитала	kérte
запитала	kérdeztem
кенійський	kenyai
сексі	szexi
сексі	sexy
тань	tan
вимагання	zsarolás
козу	kecske
арнем	arnhem
кхмерська	khmer
суперіоре	superiore
германік	germanicus
прері	préri
марґарет	margret
тост	köszöntő
мікрофони	mikrofonok
далянь	dalian
прикрасу	ékszer
прикрасу	jewel
лойола	loyola
крижень	mallard
намистини	gyöngyök
сімка	hetes
сімка	hét
батьківство	apasági
шваб	schwab
ісса	issa
вегетаріанство	vegetarianizmus
сегед	szeged
вішати	lógni
лае	lae
саутенд	southend
погодьтеся	egyetértek
образили	megsérteni
скаче	ugrál
сажа	korom
сінкансен	sinkanszen
сувенір	emlék
міліметрах	milliméter
янне	janne
іссі	issy
затінення	árnyékolás
ангідрид	anhidrid
дентон	denton
попереджали	figyelmeztetett
трансатлантичний	transzatlanti
вітмен	whitman
підкладка	ostya
верблюда	teve
рапунцель	rapunzel
ганебно	felháborodás
ганебно	szégyenletes
ганебно	szégyen
ганебно	szégyenteljes
вугі	woogie
приймаю	elfogadni
приймаю	elfogadom
дренте	drenthe
мелло	mello
оксамит	bársony
евристика	heurisztikus
тако	taco
композитний	kompozit
композитний	összetett
долучено	csatolt
долучено	csatolva
тістечка	brownie
зрадити	csaló
зрадити	csal
зрадити	elárulni
грір	greer
аутизм	autizmus
аутизм	autista
мбабане	mbabane
кармело	carmelo
гомологічні	homológ
туба	tuba
диктує	diktálja
братик	testvér
пеппі	pippi
редфорд	redford
дьюар	dewar
шантаж	zsarolás
обруч	tiara
еліа	elia
плакала	sírt
кван	kwan
пструг	pisztráng
страус	strucc
лома	loma
бенкрофт	bancroft
пензель	ecset
пензель	ecset
скаржитися	panaszkodik
больє	beaulieu
аннетт	annette
даріус	darius
фабрі	fabri
десі	desi
аметист	ametiszt
вінслов	winslow
переглядач	megjelenítő
переглядач	néző
переглядач	böngésző
одержимість	birtoklás
одержимість	megszállottság
квай	kwai
ешбі	ashby
бальї	végrehajtó
арті	artie
вестмінстерський	westminster
мандарин	mandarin
мандарин	mandarin
тимчасом	mindeközben
тимчасом	ezalatt
тимчасом	időközben
тимчасом	eközben
тимчасом	közben
мерсія	mercia
санкція	szankció
санкція	szankciók
магніти	mágnesek
магніти	mágnes
банально	nyilvánvaló
сарт	sarthe
тіммі	timmy
кіану	keanu
ауер	auer
басбі	busby
граппа	grappa
бонсай	bonsai
ковдри	takaró
початківці	kezdők
понтій	pontius
різак	lance
різак	lándzsa
лимони	citrom
гальмстад	halmstad
свисток	sípot
свисток	síp
відіслати	küldj
відіслати	küld
відіслати	küldeni
взаємовідношення	kapcsolat
нетипові	egyedi
нетипові	egyéni
самтер	sumter
бербанк	burbank
вилка	villát
вилка	villa
емуляції	emuláció
блаунт	blount
акапулько	acapulco
лужиця	lausitz
пунічна	pun
адаптовано	átalakított
поульсен	poulsen
мартель	martel
безмежна	korlátlan
безмежна	határtalan
лері	larry
ассирійська	asszír
вибірковий	mintavételi
вибірковий	mintavétel
намальовано	húzott
намальовано	rajzolt
шуй	shui
катарина	katarina
фінлі	finlay
лібкнехт	liebknecht
мезони	mezon
габі	gabi
габі	gaby
підвищеними	emelkedett
підвищеними	megemelkedett
ентальпія	entalpia
азалія	azalea
джиро	giro
фокусник	mágus
фокусник	varázsló
фокусник	bűvész
велькопольський	wielkopolski
смачні	finom
гардероб	szekrény
прощає	megbocsát
хомутов	chomutov
кармеліти	karmeliták
анкета	kérdőívet
анкета	kérdőív
коннорс	connors
зіп	dodger
барріос	barrios
устриці	osztriga
устриці	osztrigát
консерванти	tartósítószer
вермер	vermeer
брант	brant
пах	ágyék
двейн	dwayne
неоціненний	felbecsülhetetlen
ламі	lamy
василіск	baziliszkusz
тропе	tropez
даки	dákok
сановники	méltóságok
гарін	garin
модів	modok
светр	pulóver
малярія	malária
вакцинація	védőoltás
вакцинація	oltás
вакцинація	oltási
мозочок	kisagy
давидів	davidov
сінд	szindh
проді	prodi
освенцим	oświęcim
приватність	magánélet
приватність	adatvédelmi
приватність	adatvédelem
ненавиджу	utálom
ненавиджу	gyűlölet
закарі	zachary
дрейпер	draper
модератор	moderátor
заїхав	rúgás
мільйонерів	milliomosok
чуємо	hallani
пульхр	pulcher
постане	őt
постане	neki
вмикає	lehetővé
увігнутий	konkáv
куртку	kabát
куртку	zakó
куртку	kabátot
аріана	ariane
грімсбі	grimsby
свіні	sweeney
домінанта	domináns
пристосовується	alkalmazkodó
утробі	méh
розарій	rózsafüzér
бекет	becket
догма	dogma
маньчжурський	mandzsúriai
вкладок	lapok
вкладок	fülek
рогір	rogier
грубер	gruber
бреттон	bretton
передивився	keresztül
передивився	át
малкін	malkin
гердер	herder
коханих	szeretők
коханих	szerelmesek
мюльгайм	mülheim
переплутали	kicserélte
масаї	maszáj
тренажер	edző
альбані	albani
цинізм	cinizmus
вілкокс	wilcox
граді	grady
мадзіні	mazzini
побігли	futott
побігли	futottam
таунус	taunus
токарев	tokarev
мехді	mehdi
симпатія	együttérzés
симпатія	szimpátia
вейдер	vader
морроу	morrow
пустоти	üresség
медельїн	medellín
талер	thaler
есперанса	esperanza
мікрометрів	mikrométer
вакх	elnököl
діу	diu
ларго	largo
горбатий	púpos
хоббіт	hobbit
прескотт	prescott
клондайк	klondike
окультизм	okkult
острув	ostrów
миро	miro
біогенні	biogén
мілка	sekélyes
мілка	felszínes
мілка	sekély
кінскі	kinski
дейві	davey
покора	alázat
двомовність	többnyelvűség
хмарно	felhős
хмарно	zavaros
капоейра	capoeira
караджич	karadžić
стендаль	stendhal
депресивний	depresszív
ангулем	angoulême
святкову	ünnepi
святкову	ünnepélyes
арлінгтон	arlington
інерція	tehetetlenség
нільсон	nilson
тихенько	csendben
тихенько	csendesen
лахор	lahore
найтлі	knightley
зброяр	esquire
вігго	viggo
кройф	cruyff
спейсі	spacey
карлін	carlin
обертати	forgás
обертати	forgatás
марракеш	marrakesh
збагатити	gazdagítani
іллірія	illyria
мишкою	eger
мишкою	egér
аттенборо	attenborough
блом	blom
машинок	mérleg
незаслужено	igazságtalanul
пардубице	pardubice
багатокутник	sokszög
цюань	quan
малібу	malibu
вдача	szerencse
арвід	arvid
зад	feneke
зад	fenék
вітлі	whitley
агілера	aguilera
сільвестрі	silvestri
баранячі	birka
ульсан	ulszan
афоризм	aforizma
спальню	hálószoba
спальню	háló
стронцій	stroncium
вівчарки	juhász
вівчарки	pásztorok
нелл	nell
сойєр	sawyer
конкордат	konkordátum
курода	kuroda
евкаліпт	eukaliptusz
бембі	bambi
безпечніше	biztonságosabb
феєрверк	tűzijáték
осіріс	ozirisz
таллін	tallinn
мадуро	maduro
гобарт	hobart
тамаш	tamás
регуляторні	szabályozási
сигар	szivart
сигар	szivar
ансельмо	anselmo
ґілмор	gilmore
парапет	mellvéd
некоректна	érvénytelen
надихали	inspirált
горщиках	edények
горщиках	edényeket
жетон	jelvény
жетон	jelvényt
нарвік	narvik
ґуру	guruk
ананас	ananász
ару	aro
іранці	irániak
дотепний	szellemes
проведемо	magatartás
шприц	fecskendő
виставляючи	villog
виставляючи	villogó
соха	socha
зачаровує	igéző
структурне	strukturált
мітра	mitra
каруана	caruana
велч	welch
маск	pézsma
джуліанн	julianne
риксдаг	riksdag
мулла	molla
вигравати	győzelem
