மற்றும்	og
லியோனிட்	leonid
ஆபிசு	tigern
நிராகரிப்பு	avslag
நிராகரிப்பு	avvisning
முதிராத	umoden
முதிராத	umodne
சோஃபி	sofi
ஜெல்	gelé
ஜெல்	gel
குரைக்கும்	bjeffer
கிளையன்ட்	klient
கிளையன்ட்	kunde
கொரசோன்	corazon
கற்குழம்பு	magma
மிட்டல்	mittal
ஹிட்டாச்சி	hitachi
பீம்சென்	bhimsen
கேமிங்	spilling
தொழுவம்	barton
வெஸ்டன்	weston
பிரன்சுவிக்	braunschweig
பைத்தியக்காரன்	galning
நிதானமான	edru
உமிழ்ந்து	spytter
நவோமி	naomi
மெக்கானிக்கல்	mekaniske
மெக்கானிக்கல்	mekanisk
வரவுகள்	ankomst
படைப்பிரிவில்	regimentet
படைப்பிரிவில்	regiment
மல்பெரி	mulberry
மார்ஸ்டன்	marsden
இரகசியங்கள்	hemmeligheter
சர்தாரி	zardari
பக்ஸ்டன்	buxton
பாகோ	pago
தாராளமான	generøst
தாராளமான	sjenerøs
தாராளமான	generøs
தாராளமான	gavmild
தாராளமான	raus
சாட்விக்	chadwick
லோத்தல்	lothal
துயரங்கள்	sorger
செர்ஜி	sergei
செர்ஜி	sergej
செர்ஜி	sergi
தவாங்	tawang
கட்ஸ்	katz
கால்கரி	calgary
முடிவில்லா	endeløs
முடிவில்லா	endeløse
திமித்ரி	dmitrij
வால்ஷ்	walsh
உட்பொதிந்த	innebygd
ஆரோக்கியமற்ற	usunne
ஆரோக்கியமற்ற	usunn
ஆரோக்கியமற்ற	usunt
கிலானி	gilani
ஆடம்பரம்	luksus
ரிகா	riga
ரிகா	rica
பீகிள்	beagle
சோனார்	sonar
ஹோர்	hoare
ஜிமி	jimi
தடயங்களை	stikkord
பவுடர்	pudder
பவுடர்	pulver
கருத்தோட்டம்	paradigmet
காங்க்	kang
பணியமர்த்தல்	ansetter
பணியமர்த்தல்	ansette
பணியமர்த்தல்	hyrer
சுரினாம்	surinam
எமிலியா	emilia
சூரை	tunfisk
மிதுனம்	gemini
வீச்சுப்	amplitude
சிதைப்பு	lemlestelse
மேய்ந்த	streifet
ஏலியன்	alien
ஏலியன்	romvesen
திராசு	thrash
துலாம்	libra
அங்குல்	angul
மேப்பிள்	maple
சிறப்பானவை	fremhevet
சிறப்பானவை	featured
அனிலின்	anilin
அறுகோணம்	heksagon
வெம்மை	kremen
காரியத்தை	sidesprang
காரியத்தை	affære
காரியத்தை	affæren
பாதுகாப்பின்மை	usikkerhet
பாதிப்புகளுக்கு	chela
மொன்டேகு	montague
லீப்சிக்	leipzig
சாதா	sletten
டிப்ஸ்	dips
கைலா	kayla
திமிங்கலம்	hval
போதையில்	avhengighet
ஃபெஸ்	fez
ரீல்	rull
யாட்	yat
வேன்டும்	makeover
மூலைகள்	hjørner
மூலைகள்	hjørnene
ஸ்டோக்ஸ்	stokes
சந்தோஷமாக	henrykt
சந்தோஷமாக	lykkelig
சந்தோஷமாக	fornøyd
சந்தோஷமாக	glad
சந்தோஷமாக	fornøyde
பிடித்தவர்கள்	favoritter
பிடித்தவர்கள்	favorittene
செர்	cher
வெல்க	vinner
வெல்க	vinne
வெல்க	win
வெல்க	vinn
முன்னேற்பாடு	forberedelse
முன்னேற்பாடு	forberedelser
சிப்பாங்	sepang
சாக்லெட்	sjokolade
ஒஸ்மான்	osman
பேசுங்கள்	tal
பேசுங்கள்	snakke
பேசுங்கள்	snakk
பேசுங்கள்	speak
ஹசி	hussey
அளவில்லா	ubegrensede
அளவில்லா	ubegrenset
டவுன்டவுன்	downtown
டவுன்டவுன்	sentrum
டிரிழ்ச்லெட்	dirichlet
மார்செலோ	marcelo
இடைமறித்து	oppfanget
சந்தித்தேன்	møtt
சந்தித்தேன்	møtte
சந்தித்தேன்	møttes
சந்தித்தேன்	met
சந்தித்தேன்	traff
ஜெட்கின்	zetkin
சார்லோட்	charlotte
ஹாரிங்டன்	harrington
ஸ்டேதம்	statham
உபேந்திரா	upendra
ஹூவர்	hoover
ஜுலியன்	julien
டிராவல்ஸ்	reiser
நனை	kjertler
டட்டன்	dutton
வாவ்	wow
வாவ்	jøss
வாவ்	oi
புஷ்கின்	pushkin
நெகேவ்	negev
ஹேகியா	hagia
நாக்ஸ்	knox
ஸ்கார்ப்பியன்ஸ்	skorpioner
ஆரிப்	arif
உரித்தாகுக	elohim
லூபா	luba
ஓமம்	oregano
பங்கேற்பாளர்	deltaker
ஹாப்பர்	hopper
பமீலா	pamela
ஜிம்பாப்வே	zimbabwe
சரிபார்	bekrefte
சரிபார்	validere
சரிபார்	betaling
சரிபார்	sjekke
சரிபார்	kontroller
சரிபார்	sjekk
லாட்ஜ்	lodge
சாகுபடிக்கு	dyrking
சீமைக்	prosopis
இஸ்மாயீல்	ismael
காப்ரால்	cabral
வெயிலின்	varmekabler
வெயிலின்	heat
வெயிலின்	heten
வெயிலின்	varme
கோனி	connie
அத்லோன்	athlon
பிமேந்தா	pimenta
பிப்	pip
பிப்	feb
தீர்க்கதரிசனம்	profeti
தீர்க்கதரிசனம்	profetien
ஸ்தலங்கள்	drifter
சமர்ப்பிக்கப்பட்டது	innlevert
சமர்ப்பிக்கப்பட்டது	innsendte
சமர்ப்பிக்கப்பட்டது	sendt
பீபீ	bibi
கவரேஜ்	dekning
கவரேஜ்	dekningen
கென்னி	kenny
ஆன்ட்ரூஸ்	andrews
டோவ்	tov
பரேட்டோ	pareto
தவிர்த்தது	hoppet
டெக்னிக்	teknikk
சோலி	solly
சோலி	chloe
ஜேஸ்	jazz
மெக்கெல்லன்	mckellen
முசாபர்	muzaffar
கர்ஜனை	roar
கிரிஸ்டி	christie
அன்னாசி	ananas
குழுவைப்	gruppe
குழுவைப்	gruppen
இச்சி	ichi
பரன்	baran
உள்ளிடவும்	oppgi
உள்ளிடவும்	angi
உள்ளிடவும்	enter
கலாத்தியர்	galaterne
இடுகையில்	post
இடுகையில்	innlegget
இடுகையில்	innlegg
சீமென்ஸ்	siemens
புன்	ordspill
அசைகள்	stavelser
சாற்றி	arbeidsområde
தொலைபேசியை	telefon
சிரித்த	smiler
சிரித்த	smilende
நகோயா	nagoya
பிரின்சிப்பி	príncipe
ஹாரோ	haro
இயல்பிருப்பு	standard
ராக்ஃபெல்லர்	rockefeller
ஆக்டேவியா	octavia
லுத்தரன்	luthersk
டெமோ	demo
ஒஸ்வால்ட்	oswald
பாரெட்	barrett
ஹயபுசா	hayabusa
கையாடல்	underslag
கிமேஜி	himeji
கிராஃபிக்	grafisk
மஹிந்த	mahinda
எச்சு	hess
நிக்கோசியா	nicosia
நினைவுகளில்	minner
ஈரமாக	våt
ஈரமாக	vått
ஈரமாக	våte
ஈரமாக	wet
கசிந்தது	lekket
வங்கியாளர்	bankmann
பாரபட்சம்	fordom
பாரபட்சம்	fordommer
கத்தரிக்கோல்	sakser
கத்தரிக்கோல்	saks
மிஸ்டிக்	mystisk
மிஸ்டிக்	mystiske
நடுங்க	skjelve
நடுங்க	skjelv
மோலினா	molina
காண்டல்	kandel
அஞ்சலை	posten
அஞ்சலை	mail
அஞ்சலை	post
வைத்யா	vaidya
ஈர்த்த	betatt
கைட்டின்	kitin
ருஷ்டி	rushdie
பைபர்	piper
காரிக்	carrick
ஹம்சா	hamza
சிலநேரம்	iblant
மில்வாகி	milwaukee
ஃபுல்டன்	fulton
சாதாரணம்	enkelt
சாதாரணம்	enkle
சாதாரணம்	enkel
சாதாரணம்	normalt
சாதாரணம்	normale
சாதாரணம்	normalen
சாதாரணம்	normal
கொண்மம்	kapasitans
மோலி	molly
வரவேற்பறை	lobby
வரவேற்பறை	lobbyen
தாய்ப்பலகை	hovedkort
தகுதியானவர்	fortjener
சோபி	sophie
பதியம்	implantat
அரிக்கப்பட்டு	arik
குளோனிங்	kloning
எலினா	elena
எலினா	jelena
லாசன்	lawson
ஹவுசா	hausa
இறுக்க	stramme
தொண்டர்களும்	sain
நியூரம்பெர்க்	nürnberg
உலமா	ulama
வனத்தை	konsentrere
வனத்தை	konsentrer
கோமி	komi
சீம்பால்	råmelk
டெல்லா	della
படியுங்கள்	lest
படியுங்கள்	lese
படியுங்கள்	les
படியுங்கள்	read
பிம்பிரி	pimpri
டியோன்	deon
காமர்	qamar
சிந்த்	sindh
பதிவகங்கள்	registre
பதிவகங்கள்	registrerer
அப்துஸ்	abdus
சைனஸ்	sinus
அஸ்தானா	astana
டாஃப்ட்	taft
ஆஃப்செட்	avstand
ஜோல்	jol
கீஃப்	keef
கண்டறிகிறது	lokalisere
பெஞ்ச்	benk
பெஞ்ச்	benken
வழுக்கி	skled
வழுக்கி	sklidd
வழுக்கி	gled
புனைவியம்	romantikken
படித்தது	lest
படித்தது	lese
படித்தது	les
படித்தது	read
படித்தது	studerte
படித்தது	studert
சம்யுக்த	samyukta
சுமோ	sumo
மூடகம்	mantle
மதிநுட்பம்	prudence
புரோலாக்டின்	prolaktin
தடுத்துக்	avverge
தாராண்மையியம்	liberalisme
கடையடைப்பு	bandh
என்ரிக்	enrique
சம்சார	samsara
தேடுகிறது	søker
தேடுகிறது	søke
தேடுகிறது	leting
வாங்கியுள்ளார்	kjøpt
வாங்கியுள்ளார்	kjøpes
யமஹா	yamaha
மனஅழுத்தம்	stress
தைமூரிய	timurid
ஹ்சுன்	xun
மைனஸ்	minus
புனிதமானது	hellig
புனிதமானது	hellige
கோல்ஸ்	coles
சுகாதாரத்தை	hygiene
உரூசோ	rousseau
அயனம்	solverv
தத்துவவாதியான	kohen
பிரிஜ்டவுண்	bridgetown
ஊதுபத்தி	røkelse
பாஸ்தா	pasta
மெர்லின்	merlin
நெடுவரிசை	kolonnen
நெடுவரிசை	kolonne
நெடுவரிசை	søyle
நெடுவரிசை	kolonnene
நெடுவரிசை	kolonner
சகோ	bro
சஸ்காச்சுவான்	saskatchewan
சாபர்	jafar
சமான்	zaman
தேடப்பட்ட	søkt
தேடப்பட்ட	ransaket
தேடப்பட்ட	gjennomsøkt
தேடப்பட்ட	søkte
புனைப்பெயர்கள்	kallenavn
வருத்தமும்	anger
நன்கொடைகளை	donasjoner
நன்கொடைகளை	bidrag
கண்ணிமை	øyelokk
விவ்	viv
விளம்பரப்படுத்தல்	reklame
விளம்பரப்படுத்தல்	annonsering
ஃபின்	finn
மாணவராகவும்	oed
செரைன்	serine
வெயிட்	tungvekt
நோவாக்	novak
மாங்	mang
பெஸ்லான்	beslan
மிசஸ்	mises
நிலுவை	ventende
நிலுவை	venter
முகப்பரு	kviser
டெய்சி	daisy
செர்ரோ	cerro
சியரா	sierra
செச்சினியா	tsjetsjenia
ஐன்	ain
கிரனாடா	grenada
டன்லப்	dunlop
ஸ்டீபன்ஸ்	stephens
மேடக்	medak
ஜல்	jal
மின்னி	minnie
கற்பிப்பது	utdanner
கட்டிங்	kutter
துட்டன்காமன்	tutankhamon
உதிர்த்து	langs
கூட்டுமுயற்சி	samarbeid
தெய்வமே	gud
பியொங்யாங்	pyongyang
தரைகள்	etasjer
தரைகள்	gulv
கரேன்	karen
வூக்	wook
ரெய்னர்	rainer
வஞ்சகம்	bedrag
ஏற்கக்கூடிய	akseptable
ஏற்கக்கூடிய	akseptabel
ஏற்கக்கூடிய	akseptabelt
அரூபா	aruba
அலோ	alo
அலோ	aloe
ஐல்	isle
வலம்வரும்	krype
லினசு	linus
நெய்மார்	neymar
விடாப்பிடியாக	iherdig
விடாப்பிடியாக	vedvarende
தெப்பம்	cyl
சுயநல	egoistisk
சுயநல	egoist
பதிலளித்த	besvart
பதிலளித்த	besvarte
அக்கினோ	aquino
காத்திருக்கிறது	venter
காத்திருக்கிறது	avventer
காத்திருக்கிறது	waiting
காத்திருக்கிறது	venting
அவசியமற்ற	trivielt
ரோரி	rory
நாத்திகர்கள்	ateister
லூவர்	louvre
தீங்கும்	harm
ஃபிரெடெரிக்	frederic
ஷியாமளன்	shyamalan
பியட்	piet
லக்ஸ்	lux
உருக்குலைந்த	deformert
ரங்கோன்	rangoon
ஷீ	shea
உறுதிப்படுத்துதல்	konfirmasjon
உறுதிப்படுத்துதல்	bekreftelse
அட்டகாசம்	fantastic
கிஷ்	kish
ஆல்ட்டோ	aalto
டஸ்டின்	dustin
மருந்தகம்	legemidler
மருந்தகம்	apotek
மருந்தகம்	apoteket
மங்கலாக	tåkete
மங்கலாக	falmet
ஸ்கூட்டர்	sparkesykkel
ஸ்கூட்டர்	scooter
கடவுச்சொற்கள்	passord
அஸ்மி	azmi
தழும்புகள்	arr
நிகிதா	nikita
அரகோன்	aragón
அரகோன்	aragon
அட்டொயாமா	hatoyama
லார்ஸ்	lars
ரோவன்	rowan
தேடுகிறார்	surfing
சந்தோசம்	lykken
சந்தோசம்	lykke
சந்தோசம்	happiness
விரும்பப்பட்டது	likte
விரும்பப்பட்டது	likt
போவாஸ்	boas
ஒராங்குட்டான்	orangutang
பிர்ச்	bjørk
பிர்ச்	birch
அதிசயமாக	herlig
அதிசயமாக	mirakuløst
பெறுக	hent
பெறுக	få
பெறுக	get
டான்டே	dante
கல்கா	kalka
லாம்டா	lambda
பெர்னி	bernie
டேய்	dai
மெதடிசம்	metodisme
ஜூனிபர்	juniper
ஈமான்	tro
ஈமான்	trø
ஈமான்	believe
ஈமான்	trofaste
ஈமான்	trofast
டெம்போ	tempo
கின்ஷாசா	kinshasa
ஐகன்சு	huygens
இணந்து	hektet
இணந்து	hekta
ஜீப்	jeep
லிவீவ்	lviv
ஆல்ட்ரின்	aldrin
ரிலீஸ்	frigi
ரிலீஸ்	slipp
ரிலீஸ்	løslatelse
கானானிய	kanaanittiske
அலனைன்	alanin
ரியாவு	riau
அடைப்பை	plugg
கூட்டாளர்	partner
கூட்டாளர்	partneren
கூட்டாளர்	kompanjong
ஆர்லாண்டோ	orlando
அனஸ்	anas
அப்சரா	apsara
ஃபர்	pels
ஷில்லாங்	shillong
செருகு	insert
ஃப்ரெட்டி	freddy
ஆயா	aya
ஆயா	barnepike
ஆயா	dagmamma
ஆயா	barnepiken
படபடப்பு	angst
படபடப்பு	engstelse
ஊரைவிட்டு	forvise
எஸ்டோனியா	estland
நோர்சு	norrøn
உரையாடல்களின்	dialoger
ஒனோடா	onoda
பெங்குயின்	pingvin
மனிதனிடம்	rna
கொண்டிருப்பதற்கு	dusjer
நோஸ்ராடாமஸ்	nostradamus
பேசுகிறேன்	snakkar
பேசுகிறேன்	talking
பேசுகிறேன்	snakking
பேசுகிறேன்	snakkende
பேசுகிறேன்	talende
ரோட்னி	rodney
சேர்ந்துள்ளார்	sluttet
தியாகிகளின்	martyrene
தியாகிகளின்	martyrer
சீக்கிரமே	snart
சீக்கிரமே	soon
உருள்	rulle
உருள்	blar
உருள்	rull
பின்னிஷ்	finsk
இரனேயு	ireneus
ஹவுலாந்து	howland
சாயர்	sawyer
ஒசேயா	hosea
காத்ரின்	kathryn
ப்ராக்	brock
அத்த	atta
குழப்பமாக	forvirret
குழப்பமாக	forvirra
பாக்ஸ்டர்	baxter
அளபுருக்கள்	parametere
அளபுருக்கள்	parametre
கடந்தகாலம்	fortida
கடந்தகாலம்	fortiden
கடந்தகாலம்	fortid
கடந்தகாலம்	forbi
கடந்தகாலம்	past
ஆப்பரேட்டர்கள்	operatører
பினீசிய	fønikisk
கிரேசன்	grayson
கெங்	keng
பைகளை	poser
பைகளை	vesker
டோக்கன்	token
நிஜத்தில்	virkeligheten
நிஜத்தில்	realitet
நிஜத்தில்	reality
நிஜத்தில்	realiteten
நிஜத்தில்	virkelighet
கைமா	khaimah
காரெட்	garrett
மேகர்	maher
அஸ்கர்	asghar
அஸ்கர்	askar
ஜியாங்	giang
சாப்மி	sápmi
செர்ரா	serra
இன்பமாக	herlig
இன்பமாக	nydelig
இன்பமாக	nydelige
ரெய்லி	reilly
மீட்பது	hent
மீட்பது	hente
சசெக்ஸ்	sussex
டெபிட்	debetkort
ஆமி	amy
#அந்த	#det
போர்ட்ஃபோலியோ	portefølje
வெரோனிகா	veronica
லெதர்	skinn
லெதர்	lær
ஸ்ட்ரீம்கள்	strømmer
ஸ்ட்ரீம்கள்	streams
ஹில்லாரி	hillary
ஹார்டன்	harden
மதிப்பிடு	evaluere
மதிப்பிடு	vurder
மதிப்பிடு	rate
வில்லன்கள்	skurker
ஹுன்	hun
வோங்	wong
ஏடிசி	adc
லெஸ்னர்	lesnar
பானா	bana
சவன்னா	savannah
மறைத்த	skjulte
மறைத்த	gjemt
மறைத்த	skjult
அரகோனைட்	aragonitt
பியூரான்	buran
லிரா	lira
லிரா	lire
ஜகத்குரு	jagat
பிராகுயி	brahui
ஜோக்ஸ்	spøker
ஜோக்ஸ்	vitser
வசிப்பிடங்கள்	tilfluktsrom
வசிப்பிடங்கள்	mottak
வெப்பச்சலனம்	konveksjonen
சென்சென்	shenzhen
ஷாக்லி	shockley
கையோடு	hånd
கையோடு	hand
யூசுஃப்	yusuf
யூசுஃப்	youssef
காதலித்த	elska
காதலித்த	elsket
ரப்	rab
டால்பின்கள்	delfiner
ஜியாங்சு	jiangsu
எலும்பியல்	ortopedisk
ஃப்ரீட்மன்	friedman
பெக்கட்	beckett
சதியை	snare
தொழிலால்	yrke
தொழிலால்	profesjon
பலவீனங்கள்	svakhetene
பலவீனங்கள்	svakheter
செஸ்டர்டன்	chesterton
திவெயி	maldivian
வஸ்ஹோத்	voskhod
பார்கள்	gitter
பார்கள்	takter
பார்கள்	streker
பார்கள்	stolper
பார்கள்	barer
நார்வேஜியன்	norsk
நார்வேஜியன்	nordmann
நார்வேஜியன்	norwegian
நார்வேஜியன்	norske
இசாமு	isamu
வெல்வெட்	fløyel
திராங்கானு	terengganu
டெம்சி	dempsey
ரெஹ்மான்	rehman
பதர்	badr
எர்னான்	hernán
கோட்டெஸ்	cortés
எக்சேன்	heksan
சோதிக்கிறது	sjekker
சோதிக்கிறது	test
சோதிக்கிறது	testing
சோதிக்கிறது	tester
தார்ஃபூர்	darfur
டேங்க்	tank
பொல்லார்ட்	pollard
குல்லு	kullu
ரஸ்கின்	raskin
வாலர்	waller
இதயங்கள்	hearts
இதயங்கள்	hjerter
இதயங்கள்	hjertene
கீகன்	keegan
ஸ்டெய்ன்	steyn
ரசனை	smak
ரசனை	smakebit
ரசனை	smake
ஹோங்	hoang
குவாட்ரோ	quattro
இண்டி	indie
செரோடோனின்	serotonin
கடித்தல்	biting
கடித்தல்	bite
கடித்தல்	biter
அனுசரிக்கப்பட்டது	observert
அனுசரிக்கப்பட்டது	observerte
அனுசரிக்கப்பட்டது	observasjon
அஸ்தோது	ashdod
கொட்டுதல்	dumping
கொட்டுதல்	dumper
வேதனையை	straff
வேதனையை	svøpe
பெகு	malaya
டமாஸ்கஸ்	damaskus
பருப்பொருளியல்	makroøkonomi
எல்லோர்	everybody
எல்லோர்	alle
தீட்டா	theta
கைக்கடிகாரம்	watch
போவன்	bowen
மஜ்லிஸ்	majlis
சிற்றலை	brystvorter
பகிர்வுகள்	delinger
பகிர்வுகள்	aksje
பகிர்வுகள்	andeler
பகிர்வுகள்	aksjer
பகிர்வுகள்	deler
தியாகத்தை	ofring
தியாகத்தை	oppofrelse
நாங்	nong
பியோத்தர்	pjotr
டெபியன்	debian
கிறிஸ்டன்	kristen
போதைக்கு	avhengighet
விளம்பரப்படுத்தப்பட்டது	forfremmet
விளம்பரப்படுத்தப்பட்டது	promoterte
விளம்பரப்படுத்தப்பட்டது	promotert
விளம்பரப்படுத்தப்பட்டது	fremmet
திருட	stjele
திருட	stjeling
நாக்கை	tunge
நாக்கை	tunga
தருணங்கள்	moments
தருணங்கள்	øyeblikkene
தருணங்கள்	stunder
தருணங்கள்	øyeblikk
தருணங்கள்	anledninger
மொச்சை	bean
மொச்சை	bønne
போர்ட்டபிள்	bærbar
பையா	gutt
பையா	gutten
பின்தொடர்	follow
பின்தொடர்	følge
பின்தொடர்	følg
பின்தொடர்	følger
வால்கள்	mynt
வால்கள்	haler
ஒசாகா	osaka
ஓய்வை	pensjonisttilværelsen
ஒத்திகைகள்	prøvene
சிசெரோ	cicero
கொலைகாரர்கள்	mordere
கொலைகாரர்கள்	drapsmenn
உருவியம்	typologi
லிஸ்	liz
லிஸ்	lis
புரூக்னர்	bruckner
சுவாரெசு	suárez
பேசினார்கள்	pratet
பேசினார்கள்	snakka
பேசினார்கள்	snakket
பேசினார்கள்	talte
மதிப்பீட்டாளர்	moderator
விரோதமானது	nisser
விரோதமானது	alver
தொலுயீன்	toluen
கிராக்கி	forlangte
கிராக்கி	forlangt
கிராக்கி	krevde
பனிச்சரிவு	snøskred
வார்விக்	warwick
ஹார்கிரிவ்ஸ்	hargreaves
பர்னாட்	barnard
வலென்சியா	valencia
டூமா	dumas
மால்டோவா	moldovas
மால்டோவா	moldova
விருச்சிகம்	scorpio
விருச்சிகம்	skorpionen
விக்கிலீக்ஸ்	wikileaks
புரோக்சிமா	proxima
வால்காட்	walcott
ஒழுகல்	rennende
நிழலும்	skygge
தனிமையை	ensomheten
தனிமையை	ensomhet
கிரிஃபின்	griffin
கிம்பர்லி	kimberly
வய்ஸ்	weisz
வெய்	wei
தேஜ்	tej
செர்பியன்	serbiske
செர்பியன்	serbisk
உணவின்றி	fasten
உணவின்றி	faster
உணவின்றி	faste
உள்ளரங்கு	innendørs
தொழுகையை	etablere
தொழுகையை	konstatere
தொழுகையை	bønn
ஜிஹாத்	jihad
ரோண்டா	rhonda
வாக்கிங்	går
வாக்கிங்	walking
வாக்கிங்	vandrende
வாக்கிங்	vandring
கிளம்	klum
மெட்வே	medway
வலுவானது	sterk
வலுவானது	strong
வலுவானது	sterke
வலுவானது	sterkt
பெனா	pena
பெனா	peña
விக்ரகம்	idol
தலைவிதி	skjebnen
தலைவிதி	skjebne
போட்டான்	foton
அதிதூதர்	erkeengel
அதிதூதர்	erkeengelen
ஃபங்க்	funk
கேள்வியில்	spørsmål
கேள்வியில்	spørsmålet
சாவிகள்	nøkler
சாவிகள்	keys
சாவிகள்	nøklene
பாதுகாத்த	mulighet
சேருமிடம்	destinasjon
சேருமிடம்	bestemmelsessted
உயிரகச்செதுக்கு	biopsi
ராக்வெல்	rockwell
டேலி	daley
இமானுவேல்	emanuel
தோழர்களே	gutter
தோழர்களே	karer
தோழர்களே	folkens
தோழர்களே	guys
மடாலயங்கள்	klostre
பிலமோன்	filemon
ஓசுலான்	öcalan
ஜாதிக்காய்	muskat
ஹலால்	halal
மழுப்பலான	unnvikende
பூனையை	tamkatt
பூனையை	katt
பூனையை	cat
கேனான்	canon
கேனான்	kanon
கான்ஸ்டன்ஸ்	constance
மீட்கவும்	gjenoppretting
மீட்கவும்	gjenopprett
மீட்கவும்	gjenopprette
அப்படியிருந்தும்	enda
அப்படியிருந்தும்	ennu
அப்படியிருந்தும்	enno
அப்படியிருந்தும்	likevel
அப்படியிருந்தும்	ennå
பணியிடங்கள்	arbeidsplasser
இன்சூரன்ஸ்	forsikring
இன்சூரன்ஸ்	forsikringer
ஹொக்	hogg
நியா	nia
ரோசி	rossi
கம்மிங்	cumming
துர்க்மெனிஸ்தான்	turkmenistan
ஹிங்கிஸ்	hingis
லூட்ஸ்	lutz
சுற்றறிக்கை	sirkulær
லெனினியம்	leninist
தொடர்க	fortsett
தொடர்க	fortsette
மெலிண்டா	melinda
மெலனீசியா	melanesia
மார்ஃபீன்	morfin
வெம்பிளி	wembley
முறியும்	kurtise
ஃபிரேம்	ramme
சோசர்	saussure
வெஸ்டின்	westin
ஒதுக்கு	tildeler
ஒதுக்கு	tilordner
ஒதுக்கு	tilordne
ஒதுக்கு	tildele
கிளியே	veg
கிளியே	måte
கிளியே	way
நிம்மதியாக	lettet
நிம்மதியாக	avløst
நிம்மதியாக	avslappet
ஒழுகி	burde
கண்மூடித்தனமாக	blindt
பாராட்டத்தக்கது	prisverdig
மேசா	meza
வுட்ஸ்	skogen
வுட்ஸ்	woods
வுட்ஸ்	skogene
வுட்ஸ்	skoger
பாபேஜ்	babbage
ஈர்க்கக்கூடிய	imponerende
பத்திரிக்கையாளர்கள்	journalister
ஹில்டா	hilda
வீசல்	røyskatt
எலீ	elie
ஜோயா	joya
கூர்கா	gorkha
வில்னியஸ்	vilnius
ஜாலி	joly
ஜாலி	jolly
உதயசூரியன்	stigende
உதயசூரியன்	stiger
உதயசூரியன்	oppgang
கிராஃபோர்ட்	crawford
புத்திசாலி	flinke
புத்திசாலி	snedig
புத்திசாலி	smart
புத்திசாலி	smart
தோய்த்து	dynket
கொரி	corrie
பீட்டி	beattie
வெட்டுக்கள்	klipper
டென்ட்	dent
ஹோல்டன்	holden
கேத்தா	goethe
பிச்சைக்காரர்கள்	tiggere
உருட்டு	rulle
உருட்டு	roll
உருட்டு	rull
டூத்	tanna
டூத்	tann
நசுங்கி	trampet
மிருதுவாக	mykere
வாழ்த்துக்களைத்	ønskene
வாழ்த்துக்களைத்	wishes
வாழ்த்துக்களைத்	ønsker
கார்ல்டன்	carlton
பாட்டில்கள்	flasker
தொடருங்கள்	fortsett
தொடருங்கள்	fortsette
அன்சாக்	anzac
ரெஜினா	regina
அணைத்துக்	klemmer
நாச்சி	nachi
ஹிரோ	hiro
கிழிந்து	revet
பசியோடு	sulten
பசியோடு	sultne
ராய்ஸ்	royce
முரட்டுத்தனமாக	frekk
முரட்டுத்தனமாக	uhøflig
முரட்டுத்தனமாக	frekt
முரட்டுத்தனமாக	uforskammet
மனாட்	manat
ஓய்வாக	avslappet
ஓய்வாக	avslappende
டாவி	taavi
மனோபாவம்	innstilling
மனோபாவம்	attitude
மனோபாவம்	holdningen
மனோபாவம்	holdning
லோனி	lonnie
அலாங்	alang
ரிங்கோ	ringo
தைக்கப்பட்ட	sydd
பிரம்மாண்டம்	storslått
பிரம்மாண்டம்	praktfullt
பிரம்மாண்டம்	storslagent
தொடங்கு	begynne
தொடங்கு	start
தொடங்கு	starte
தொடங்கு	begynn
சுதந்திரங்கள்	friheter
தாண்ட்	thant
பணிவான	ydmyk
பணிவான	ydmyke
ஹாம்லெட்	hamlet
ப்ளக்	nappe
கலபிரியா	calabria
சலேர்னோ	salerno
திமிங்கல	hvalfanger
ஷு	isolat
ஷு	shu
அழிப்பான்	viskelær
விளம்பரப்படுத்துதல்	reklame
விளம்பரப்படுத்துதல்	annonsering
விளம்பரப்படுத்துதல்	promotering
விளம்பரப்படுத்துதல்	kampanje
விளம்பரப்படுத்துதல்	opprykk
விளம்பரப்படுத்துதல்	forfremmelse
விளம்பரப்படுத்துதல்	fremme
விளம்பரப்படுத்துதல்	frem
விளம்பரப்படுத்துதல்	fremming
விளம்பரப்படுத்துதல்	brekk
விளம்பரப்படுத்துதல்	fremmer
விளம்பரப்படுத்துதல்	boost
கோப்பைகளும்	trofeer
ஜனரஞ்சக	populist
அசுன்சியோன்	asunción
பிரமைகள்	hallusinasjoner
நீச்சலுடை	badetøy
நீச்சலுடை	badedrakt
கிர்பி	kirby
பொறுத்தல்	reparerer
பொறுத்தல்	fikser
கோப்திய	koptisk
வருகைகள்	besøk
அசௌகரியம்	ubehag
கெச்சுவா	quechua
ஸ்மேக்டவுன்	smackdown
கேக்குகள்	kaker
தசைப்பிடிப்பு	kramper
மச்சி	machi
ஹாப்மன்	hofmann
ஹெய்லி	hailey
யூலியா	julija
ஃபிஸ்ட்	knyttneve
ஃபிஸ்ட்	knyttneven
பணப்பை	veske
ஹேவார்ட்	hayward
நெஞ்சத்தை	bryst
ஹப்பிள்	hubble
பிரம்மாண்டமாக	fancy
சேட்டை	slemt
சேட்டை	slem
அபத்தம்	bla
ஹெர்மான்	herrmann
இட்சா	itza
பிலாவல்	bilawal
உறங்க	sovende
உறங்க	sover
டிரான்	tran
பைக்குகள்	sykler
பதிலாள்	proxy
கேம்கள்	spill
கேம்கள்	spel
கேம்கள்	games
கேம்கள்	kamper
ரேசர்	racer
