மற்றும்	en
ஹாரிஸ்	harris
கோபுரங்கள்	torings
பிளாட்டினம்	platinum
முக	gelaatstrekke
முக	gesiggie
முக	gesig
கூம்பு	kegel
கூம்பு	cone
பாலைவனம்	woestyn
ஜொகூர்	johor
பிரச்சாரம்	veldtog
டின்	tin
சாவோ	são
சாவோ	cao
சாவோ	chao
சீனி	suiker
எதிரி	vyand
காட்டியது	gewys
ஆடைகள்	klerasie
ஆடைகள்	klere
ஆடைகள்	kleredrag
ஆடைகள்	rokke
ஆடைகள்	klere
நினைவுகள்	herinneringe
சார்லி	charlie
அமேசான்	amazon
துத்தநாக	sink
பாலங்கள்	bridges
பாலங்கள்	brûe
சுவர்கள்	mure
மாற்றப்பட்ட	gewysig
மாற்றப்பட்ட	gewysig
மரு	maru
தேர்ந்தெடுக்கப்பட்டது	gekose
தேர்ந்தெடுக்கப்பட்டது	gekies
தேர்ந்தெடுக்கப்பட்டது	gemerk
வேலி	heining
விளையாட்டை	toneelstuk
விளையாட்டை	speel
பாண்டிச்சேரி	pondicherry
வேற்று	buiteaardse
செம்பு	copper
செம்பு	koper
சிகிச்சைகள்	behandelings
ஜஸ்டின்	justin
அமோனியம்	ammonium
கடல்சார்	maritieme
மேதை	genie
மேதை	genius
மேதை	legende
கோலம்	sfeer
அறுபத்து	sestig
ஆதரவாளர்கள்	ondersteuners
கத்தி	dagger
கத்தி	knife
கத்தி	mes
உயர்த்தி	hysbak
அந்தோனி	anthony
அந்தோனி	antony
மறைவு	dood
சூடு	hot
சூடு	warm
கவனமாக	sorgvuldig
கவனமாக	versigtig
வருங்கால	toekomstige
வருங்கால	toekoms
வெப்பமண்டல	tropiese
தகவல்தொடர்பு	kommunikasie
கலகம்	oproer
ஜேக்	boer
ஜேக்	jack
பதின்ம	desimale
பதின்ம	desimaal
சைன்	beroerte
சைன்	sinus
சைன்	sine
சைன்	skyn
குழி	pit
அலங்காரம்	filter
அலங்காரம்	filtreer
அலங்காரம்	versiering
எண்ணங்கள்	gedagtes
டெட்	ted
சம்பளம்	loon
சம்பளம்	salaris
சீசர்	caesar
சீசர்	cesar
மைக்ரோ	micro
மைக்ரோ	mikro
கியூபா	cuba
கியூபா	kuba
உசேன்	hoesein
சத்தீஸ்கர்	chhattisgarh
லேடி	dame
லேடி	lady
மகளும்	dogter
பதினொரு	elf
கானா	ghana
கேம்பிரிட்ஜ்	cambridge
பாட்டில்	bottel
கழுத்தில்	nek
சிற்பி	argitek
சிற்பி	architect
மாலிக்	malik
டேட்டா	data
பதக்கங்கள்	medals
கிரிஸ்	chris
அடையாளங்கள்	identiteite
அடையாளங்கள்	merkers
அடையாளங்கள்	etiket
அலுவலர்கள்	beamptes
சுற்றுப்பயணம்	toer
சுற்றுப்பயணம்	tour
கற்பித்தல்	teaching
உறவினர்	relatief
உறவினர்	relatiewe
உறவினர்	buurman
உறவினர்	buurman
உறவினர்	niggie
உறவினர்	neef
பயணி	passasier
பயணி	passasiers
லெபனான்	libanon
அலன்	allen
அலன்	alan
ஏவுகணைகள்	missiele
தொலைதொடர்பு	kommunikasie
தேர்வுகள்	toetse
தேர்வுகள்	seleksie
தேர்வுகள்	opsies
ஹான்	han
கச்சேரி	konsert
டார்க்	donker
கண்ணோட்டம்	oorsig
கண்ணோட்டம்	oorleg
கண்ணோட்டம்	resensie
கண்ணோட்டம்	hersiening
கண்ணோட்டம்	oorsig
கண்ணோட்டம்	hersien
சுரங்க	mining
சுரங்க	myn
சுரங்க	mynbou
சுரங்க	mynwese
தாக்கிய	aangeval
கடிதங்கள்	briewe
கடிதங்கள்	letters
வாடிக்கையாளர்கள்	klante
சோதனையில்	toets
தேசங்கள்	nasies
வேண்டுமென்றே	opsetlik
ஆர்ட்ஸ்	kunste
பேச்சாளர்	orator
பேச்சாளர்	speaker
பேச்சாளர்	luidspreker
பேச்சாளர்	spreker
சந்தைகள்	markte
பெஞ்சமின்	benjamin
கட்டுதல்	gebou
நெசவு	weef
ஒலிம்பிக்கில்	olimpiese
ஆணையர்	kommissaris
இலையுதிர்	herfs
பூட்டான்	bhoetan
அமர்வு	sessie
கிளி	papegaai
நகர்ந்து	beweeg
நகர்ந்து	gekuif
நகர்ந்து	geskuif
நகர்ந்து	verhuis
இருக்கைகள்	sitplekke
தாயகம்	moederland
வாலி	wally
கழிவுகள்	puin
பெறவும்	kry
பிரதிநிதி	verteenwoordiger
வெப்	webb
வாரணாசி	waranasi
வயிறு	maag
வயிறு	abdomen
மணிகள்	ure
விலக்கு	weier
கிறிஸ்டோபர்	christopher
கிறிஸ்டோபர்	christoffel
செய்தித்தாள்	koerant
செய்தித்தாள்	koerante
ஈயம்	lei
ஈயம்	lood
ஈயம்	aanvoer
மிச்சிகன்	michigan
மொத்தத்தில்	overall
பிரதேசங்கள்	gebiede
தந்தி	strik
தந்தி	telegram
டிவிடி	dvd
குயில்	cuckoo
மெட்ராஸ்	madras
இசைக்கருவி	instrument
விமர்சகர்	kritici
உபகரணங்கள்	toerusting
உபகரணங்கள்	toebehore
உபகரணங்கள்	toestelle
ஆட்டங்கள்	speletjies
ஆட்டங்கள்	gaming
ரயில்கள்	treine
கிதார்	kitaar
ஏபிசி	apc
வெளிச்சம்	lig
வெளிச்சம்	ligte
வெளிச்சம்	helderheid
புஷ்	deurstuur
புஷ்	stoot
சாம்பியன்	kampioen
சந்தைப்படுத்தல்	bemarking
சுனாமி	tsunami
குகைகள்	caves
கவுன்சில்	raad
ஃபோர்ட்	ford
புரிதல்	verdraagsaamheid
புரிதல்	begrip
லாரன்ஸ்	lawrence
ஹீரோ	held
ஹீரோ	hero
கிண்ணம்	koppie
கிண்ணம்	beker
இதோ	hier
போட்டியாளர்கள்	spelers
போட்டியாளர்கள்	mededingers
பார்வையாளர்	gehoor
படைகளும்	aanbieders
படைகளும்	gashere
கிறிஸ்	chris
படகுகள்	boats
படகுகள்	bote
கணிமை	uitwerk
கருதுகோள்	hipotese
ஏற்பு	aanvaarding
பிரகாசமான	helder
ஆக்கிரமிப்பு	besetting
அழகாக	mooi
பாரம்பரியம்	tradisioneel
பாரம்பரியம்	tradisionele
பாரம்பரியம்	kulturele
பாரம்பரியம்	tradisie
நீதித்துறை	regbank
வயல்	terrein
வயல்	veld
காயங்கள்	beserings
ஆந்திரா	andhra
சித்தாந்தம்	ideologie
கீதம்	anthem
மீதி	saldo
மீதி	balans
அமீர்	amir
ஹோண்டா	honda
உத்தரவு	kommentaar
வண்டு	beetle
தைராய்டு	skildklier
விரிந்த	wyd
இன்சுலின்	insulien
சீட்டு	kaarte
பசி	honger
பதின்மூன்று	dertien
லினக்சு	linux
பண்டாரநாயக்கா	bandaranaike
அவளுக்கு	sy
ஆனி	annie
வேலைவாய்ப்பு	employment
வேலைவாய்ப்பு	indiensneming
பாடலைப்	liedjie
பாடலைப்	lied
ஊக்கம்	motivering
லங்கா	lanka
தெய்வீக	divine
நிச்சயமாக	inderdaad
நிச்சயமாக	seker
நிச்சயமாக	sekerlik
நிச்சயமாக	beslis
நிற்க	staan
மாமா	mama
மாமா	oom
பாட்டி	ouma
பாட்டி	granny
பாட்டி	ouma
தாம்சன்	thompson
தாம்சன்	thomson
பேட்	bordjie
வெற்றியாளர்கள்	wenners
புறா	dove
புறா	pigeon
ரோசா	rosa
ஒப்புமை	analogie
குத்துச்சண்டை	boks
குத்துச்சண்டை	stoei
நாரை	stork
கிராமிய	folk
இடையூறு	inmeng
பயம்	vrees
பயம்	bang
பயம்	bevrees
பயம்	gruwel
பயம்	riller
பயம்	horror
பயம்	bang
பயம்	geskrik
கையாள	handvatsel
கையாள	hanteer
ராபின்	robin
மிதக்கும்	swewende
மிதக்கும்	wissel
நோவா	noag
நோவா	noah
மூலிகை	krui
மூலிகை	kruie
பாஸ்டன்	boston
கடத்தி	geleier
கான்பூர்	kanpur
நீர்வீழ்ச்சி	watervalle
நீர்வீழ்ச்சி	waterval
தடுப்பூசி	entstof
பனாமா	panama
சேர்ப்பது	bygesit
பாதிக்கிறது	affekteer
பாதிக்கிறது	affecting
பருப்பு	moer
தொடு	touch
தொடு	aanraking
ஆர்சனிக்	arseen
குளியல்	bad
குளியல்	bath
ஊர்வலம்	rally
ஊர்வலம்	saamtrek
கேபிள்	kabel
வடிவமைப்பாளர்	ontwerper
அழகியல்	estetika
ஒமேகா	omega
இளஞ்சிவப்பு	pienk
சுத்தமான	skoon
எல்லோருக்கும்	almal
பயணத்தில்	journey
பயணத்தில்	reis
ஆடம்	adam
பாதிக்கப்பட்டு	geraak
பாதிக்கப்பட்டு	geaffekteer
பாதிக்கப்பட்டு	geaffekteerde
லோகன்	logan
நீக்கப்பட்டது	geskrap
நீக்கப்பட்டது	uitgevee
சந்தேகம்	twyfel
அன்புடன்	groete
வித்தியாசம்	diff
வித்தியாசம்	verskil
வித்தியாசம்	kontras
வாய்வழி	mondelinge
மேக்	mac
பெண்ணியம்	feminisme
சியோல்	seoul
ரகசிய	geheim
ரகசிய	geheime
ரகசிய	sekuriteit
விவாகரத்து	egskeidings
விவாகரத்து	egskeiding
விவாகரத்து	geskei
ஓய்வூதியம்	pensioen
தனித்தன்மை	afstand
அடோப்	adobe
வைரம்	diamond
வைரம்	diamant
துளசி	basil
கிரே	grys
பேக்	verpak
பேக்	pakket
விலைகள்	pryse
விலைகள்	tariewe
முதலை	alligator
முதலை	krokodil
திருத்தப்பட்ட	revised
நெட்	netto
வெள்ளிக்கிழமை	vrydag
யான்	yen
புரூஸ்	bruce
உங்களை	jouself
சாய்	chai
அமைதியாக	stil
ஐயா	sir
ஐயா	meneer
மிகையான	buitensporig
பத்தாண்டு	dekade
அதிகரித்துள்ளது	verhoog
அதிகரித்துள்ளது	vermeerder
அதிகரித்துள்ளது	toegeneem
அதிகரித்துள்ளது	verhoogde
ஸ்பானிஷ்	spaanse
ஸ்பானிஷ்	spaans
அஞ்சி	vrees
இருண்ட	donker
தேவநாகரி	devanagari
ஜேன்	jane
ஆகி	absent
பாடங்கள்	lesse
நோக்கங்கள்	doeleindes
வாடகை	huurkontrak
வாடகை	huur
பூண்டு	knoffel
ஜான்சி	jhansi
கேள்விக்கு	vraag
டொமைன்	domain
டொமைன்	domein
வால்டர்	walter
இராபர்ட்	robert
ஆய்	studeer
ஆய்	bestudeer
ஆய்	studie
காமம்	kama
காமம்	seks
காமம்	geslag
காமம்	sex
வல்லுனர்கள்	professionals
காதலன்	kêrel
காதலன்	lover
எல்லாமே	alles
எல்லாமே	alle
எல்லாமே	alles
எல்லாமே	all
எல்லாமே	almal
எல்லாமே	al
எல்லாமே	als
செல்வி	mejuffrou
செல்வி	miss
செல்வி	mej
ஆஸ்திரிய	oostenrykse
சம்பவங்கள்	insidente
ஆசாத்	azad
குட்	goeie
குட்	goed
இயற்றியவர்	skrywer
இயற்றியவர்	outeur
ஒருங்கிணைக்கப்பட்ட	vereenselwig
சாரம்	essence
கடலோர	coastal
கடலோர	kus
கடலோர	kuslyn
பெய்ஜிங்	beijing
திறன்கள்	vaardighede
ராணுவம்	militêre
ராணுவம்	weermag
ராணுவம்	leër
ராணுவம்	army
அதீத	uiters
அதீத	extreme
கெப்லர்	kepler
திருத்தங்கள்	redigeer
திருத்தங்கள்	wysigings
மாய	toor
மாய	magic
பார்த்தார்	saag
பார்த்தார்	gekyk
வின்சென்ட்	vincent
டிரம்ப்	trump
புளோரிடா	florida
அணிகலன்கள்	bykomstighede
கட்டு	bondel
போபால்	bhopal
பொருந்திய	ooreengestem
பொருந்திய	gepas
பரிவர்த்தனை	transaksie
பரிவர்த்தனை	transaksies
உள்கட்டமைப்பு	infrastruktuur
பிளாஸ்டிக்	plastiek
ஆன்மா	siel
தாகூர்	tagore
வேந்தர்	chancellor
குண்டுகள்	bomme
டெக்சாஸ்	texas
முழுமை	vol
முழுமை	volle
முழுமை	voltooi
முழுமை	afgehandel
தட்பவெப்ப	temperature
போப்	pous
பாசி	alg
போரான்	boron
சமூகங்கள்	gemeenskappe
சமூகங்கள்	maatskaplike
சமூகங்கள்	sosiale
சமூகங்கள்	sosiaal
நிமிடம்	minuut
செயலகம்	secretariat
சொற்றொடர்	plak
ஏற்றுக்கொள்ளப்பட்டது	aanvaarde
ஏற்றுக்கொள்ளப்பட்டது	aanvaar
செங்கல்	baksteen
வயிற்றில்	maag
கோர்	kern
கோர்	gore
படத்திற்கு	prent
மலிவான	goedkoop
பேஸ்	base
பேஸ்	onderliggende
பேஸ்	basis
தொகுப்பாளர்	aanbieder
கவர்ச்சி	glamour
பென்சில்வேனியா	pennsilvanië
தடங்கள்	kanale
தடங்கள்	snitte
தடங்கள்	kanaal
கம்பம்	pool
தேவதை	meermin
தேவதை	engel
தேவதை	angel
பீரங்கி	artillery
இயற்கணிதம்	algebra
கேடு	helaas
சர்ச்	kerk
சமகால	kontemporêre
சேனா	sena
அண்டவியல்	kosmologie
ஐரிஷ்	ierse
ஐரிஷ்	irish
ஐரிஷ்	iers
ஸ்டான்லி	stanley
கொண்டாட்டம்	vier
கொண்டாட்டம்	party
கொண்டாட்டம்	feesvieringe
கொண்டாட்டம்	partytjie
கொண்டாட்டம்	vier
கொண்டாட்டம்	viering
நிக்	nick
நிக்	niek
நிக்	nic
காட்மியம்	kadmium
முனையம்	terminaal
முனையம்	hawe
முனையம்	port
முனையம்	poort
வாரத்திற்கு	daagliks
வாரத்திற்கு	weekliks
வாரத்திற்கு	weeklikse
நீர்த்தேக்கம்	reservoir
பிரிக்கப்பட்ட	geskeide
பிரிக்கப்பட்ட	geskei
ஒபாமா	obama
வெற்றிகள்	wins
வெற்றிகள்	hits
தோள்	skouer
அபு	aboe
அபு	abu
லியோன்	lyon
லியோன்	leone
சுல்தானகம்	sultanate
பேசிக்	basies
பேசிக்	basic
பேசிக்	basiese
எதிர்பார்ப்பு	expectations
உச்சரிப்பு	spelling
உச்சரிப்பு	uitspraak
பூம்புகார்	boom
போதனை	teaching
கொடிகள்	vlae
கொடிகள்	gemerk
கொடிகள்	vlaggies
தீபகற்பம்	skiereiland
கடன்கள்	lenings
மியான்மர்	mianmar
ராசா	rasa
நாய்கள்	hondjies
நாய்கள்	honde
வருடமும்	jaar
பங்கேற்றனர்	deelgeneem
மலரும்	blossom
மலரும்	bloeisel
பதவிகள்	standpunte
பதவிகள்	posisies
பழி	wraak
பழி	revenge
வளிமண்டலம்	atmosfeer
நாராயண்	narayan
தீபாவளி	diwali
செவிலியர்	nurse
செவிலியர்	verpleegster
மக்கா	mekka
மக்கா	mecca
விஜயம்	besoek
வசனங்கள்	onderskrifte
வசனங்கள்	byskrifte
ஊக்குவிக்கும்	moedig
ஊக்குவிக்கும்	bemoedigende
குஞ்சு	bokkie
கெய்ரோ	kaïro
தார்	tar
புல்லாங்குழல்	fluit
மல்லிகை	jasmine
கண்டேன்	gekry
கண்டேன்	gevind
லாரி	larry
உரம்	bemesting
ஹிட்லர்	hitler
முன்னுரை	preface
படமாக	prent
ஒற்றையர்	singles
சத்தம்	geraas
சத்தம்	loud
போட்டியிடும்	meeding
இசைக்கலைஞர்	musikant
மீட்க	onklaar
இமயமலை	himalaja
கலா	kala
ஆக்சிஜன்	suurstof
மூடப்பட்ட	geslote
மூடப்பட்ட	gesluit
மூடப்பட்ட	toegemaak
ஆர்க்	arc
ஆர்க்	boog
சட்டை	hemp
ஹஜ்	hajj
ஜிம்மி	jimmy
உடைந்து	bankrot
சித்திரம்	kuns
போதுமானதாக	genoeg
இடுப்பு	hip
வெட்டு	cut
வெட்டு	snoei
உணவகங்கள்	restaurante
சேர்த்தல்	versamel
சேர்த்தல்	bygesit
அமைவு	opstelling
மிதிவண்டி	fiets
காகிதம்	papier
தோண்டி	grawe
பிரகாசம்	helderheid
லதா	lata
நெ	ney
மிங்	ming
பஸ்	bus
ஹெக்டேர்	hektaar
வரையறைகள்	spesifikasies
ஓடு	teël
ஓடு	geteël
ஓடு	tolk
ஓடு	dop
சீதா	sita
தர்மம்	dharma
ஆழமாக	buig
ஆழமாக	diep
கையெழுத்து	handskrif
கையெழுத்து	handtekening
கார்கள்	motors
கார்கள்	karre
கார்கள்	cars
ரிக்டர்	richter
இயக்குகிறது	speel
அலெக்ஸ்	alex
ஈர்க்கும்	aantreklik
ஈர்க்கும்	lok
அருந்ததி	arundhati
புண்	seer
புண்	wonde
ஆஷா	asha
சுடர்	vlam
ஜின்	jin
ஜின்	gin
கொலம்பஸ்	columbus
இயற்கணித	algebraïese
சுவையான	delicious
மேட்	matt
மராட்டிய	maratha
நஞ்சு	poison
யூக்ளிடிய	euklidiese
அடுக்குகள்	lae
டக்ளஸ்	douglas
காங்கோ	kongo
வெளிப்படுத்த	vertoon
வெளிப்படுத்த	onthul
கண்டனம்	veroordeel
தம்முடைய	obscure
உழவர்	boere
உழவர்	farmer
சிறிதாக	kleiner
எதிரிகள்	vyande
ஜெனீவா	geneva
மாவு	meel
துப்புரவு	sanitasie
துப்புரவு	ablusiegeriewe
உதாரணங்கள்	verwysings
உதாரணங்கள்	voorbeelde
சியா	sia
தெளிவாகக்	duidelik
மோதல்கள்	botsings
மோதல்கள்	geskille
மோதல்கள்	dispute
மோதல்கள்	botsing
மோதல்கள்	clash
மணிநேரம்	ure
மணிநேரம்	vakansie
மணிநேரம்	uur
அத்தியாயங்கள்	episodes
அத்தியாயங்கள்	chapters
ஜேர்மனி	duitsland
அறிவும்	kennis
அம்சமாக	ding
கனி	fruits
வெப்பமான	warmer
கையொப்பம்	handtekening
குரங்குகள்	ape
உணவகம்	kafeteria
உணவகம்	restourant
உணவகம்	restaurant
விந்து	sperm
மரபணுக்கள்	genes
பரிந்துரைக்கப்பட்ட	voorgestelde
பரிந்துரைக்கப்பட்ட	aanbevole
பரிந்துரைக்கப்பட்ட	voorgestel
செங்	cheng
ஆஸ்துமா	asma
இரை	prey
கார்டியன்	guardian
கார்டியன்	voog
ஒத்துழைப்பு	samewerking
ரிச்சார்ட்	richard
அடைப்பு	arteries
காளை	bull
எட்வின்	edwin
நன்கொடை	skenking
நன்கொடை	skenk
என்னென்ன	watse
என்னென்ன	wat
டேக்	merk
டேக்	merker
குற்றவாளி	skuldig
குங்குமம்	vermillion
பாலுறவு	seks
பாலுறவு	geslag
பாலுறவு	sex
வான்வழி	aerial
இல்லாமை	ontbreek
இல்லாமை	vermis
இல்லாமை	afwesig
அதிர்ச்சி	shocking
அதிர்ச்சி	shock
அதிர்ச்சி	skok
அதிர்ச்சி	geskok
பிடித்துக்	hou
தலாய்	dalai
செயற்கைக்கோள்கள்	satelliete
மாறுபாடு	verskil
விற்க	verkoop
எளிதான	maklik
எளிதான	maklike
நாசர்	nasser
பவுண்டு	pond
பவுண்டு	pound
மோர்	karringmelk
கிடைப்பது	kry
சத்திரம்	inn
சத்திரம்	herberg
வாட்சன்	watson
பகிர்வு	verspreiding
மருத்துவமனைகள்	klinieke
மருத்துவமனைகள்	hospitale
கண்ணா	kanna
முகநூல்	facebook
யாரோ	iemand
டாப்	bokant
டாப்	bo
டாப்	hoogs
சவால்	challenge
சவால்	uitdaging
சவால்	uitdagende
உலாவி	blaaier
சுதந்திரமான	liberale
உள்ளமைவு	inkeping
பிரத்யேக	eksklusiewe
எட்டி	eddie
ஆயுதங்களை	wapens
ஆயுதங்களை	bewapen
நீரிணை	strait
தாஜ்	taj
தற்காப்பு	verdediging
தற்காப்பு	defence
தற்காப்பு	verdedigende
கொக்கு	crane
ரைன்	ryn
கிளாஸ்	glas
கவுலூன்	kowloon
கயா	gaya
நாகாலாந்து	nagaland
புரோமின்	broom
தேனீ	bee
பள்ளிக்கு	skool
அடிமைகள்	slaaf
அடிமைகள்	den
அடிமைகள்	slawe
வனேடியம்	vanadium
கெட்ட	sleg
டார்வின்	darwin
வெளியேற்றம்	ontruiming
அணில்	eekhoring
மார்கரெட்	margaret
காஸ்	cass
ஆலிவர்	oliver
தடுக்கிறது	blokkering
தடுக்கிறது	blokkeer
போதி	bodhi
டிக்	dick
ஹக்	haq
ஒன்றோடொன்று	seas
பிராமணர்	brahmaan
பார்த்தேன்	saag
யாரேனும்	enigiemand
யாரேனும்	iemand
சாபம்	vloek
சாபம்	curse
சாபம்	vervloek
தந்தையை	vader
பள்ளம்	groove
பாதம்	voete
இறக்கை	wing
கலி	cali
அனுப்பப்பட்டது	gestuur
அன்னம்	swan
அன்னம்	swaan
வசந்தம்	lente
பைட்	greep
பாத்திமா	fatima
உடல்கள்	bodies
உடலும்	fisies
ஈரப்பதம்	humiditeit
ஜெய்ப்பூர்	jaipur
உரிமையாளர்கள்	eienaars
சுற்றுலாத்துறை	toerisme
ஆல்பத்தை	album
மறுசீரமைப்பு	restourasie
எப்போதாவது	gereeld
எப்போதாவது	dikwels
திதி	didi
முகவரிகள்	adresse
தூண்டி	por
புழுக்கள்	worms
உமா	uma
காவலர்கள்	polisiemanne
சதுரம்	vierkantig
சதுரம்	vierkant
சதுரம்	vierkantige
விஷயம்	ding
விஷயம்	mercia
ஒலிப்பதிவு	klankbaan
பாய்ஸ்	seuns
வருத்தம்	ontsteld
புள்ளிவிவரங்கள்	statistiek
புள்ளிவிவரங்கள்	statistieke
புள்ளிவிவரங்கள்	insigte
தற்காப்புக்	martial
நாதன்	nathan
ஈட்டி	spear
தசைகள்	spiere
ஹே	hallo
ஹே	hi
ஹே	haai
காங்	kong
நாகம்	cobra
நிற்கிறது	stalletjies
வால்ட்	walt
தூதர்	ambassador
காதலை	liefde
மோரிசன்	morrison
ஜவஹர்லால்	jawaharlal
தொகுக்க	wysig
டைசன்	tyson
துப்பாக்கிகள்	vuurwapens
லக்னோ	lucknow
கயானா	guyana
ஆய்லர்	euler
மில்	meul
மில்	mill
மில்	meule
மில்	mil
புபொப	ngc
சாட்சி	getuig
சாட்சி	getuienis
மதராஸ்	madras
வருடாந்த	jaarlikse
விளாடிமிர்	wladimir
கிங்ஸ்	konings
கிங்ஸ்	kings
மங்கோலிய	mongoolse
ரோஜர்	roger
எடுத்தது	geneem
சுண்ணாம்பு	lemmetjie
சிவில்	siviele
சோசலிச	sosialistiese
ஆலோசகர்	konsultant
ஆலோசகர்	berader
வரலாறுகள்	geskiedenisse
துடிப்பு	beat
துடிப்பு	ritme
துடிப்பு	klop
கணக்கீடு	konfigurasie
ஆஸ்டின்	austin
பேர்கன்	bergen
அற்புதமான	wonderlik
அற்புதமான	heerlik
அற்புதமான	fabulous
அற்புதமான	wonderlik
அற்புதமான	amazing
அற்புதமான	ongelooflik
சரித்திர	geskiedkundige
சரித்திர	historiese
பேரழிவு	ramp
பேரழிவு	disaster
திருட்டு	diefstal
வெயில்	sunny
வெயில்	sonnige
வெயில்	sonnig
சிறியது	small
சிறியது	klein
சிறியது	kleiner
நாக்கு	tong
லாங்	lank
பந்தய	racing
பந்தய	resies
தாகம்	dors
தேசியம்	nationalism
டைகர்	tier
டைகர்	tiger
கீழ	bodem
கீழ	onder
கீழ	onderkant
கீழ	bottom
ஆர்வலர்	activist
கூர்மையான	skerp
பனிக்கட்டி	ys
பெறுகிறார்	ontvang
முறுக்கு	skroef
வில்லன்	booswig
அடைக்கலம்	refuge
ஒளிரும்	skitterende
யாஹூ	yahoo
அழைக்கப்பட்டனர்	genooide
அழைக்கப்பட்டனர்	uitgenooi
அழைக்கப்பட்டனர்	genooi
பீர்	gelyke
பீர்	bier
துளைகள்	sokkies
ஐஸ்	ys
படைத்து	geskep
தண்ணீரை	water
நுட்பமான	interior
நுட்பமான	binneste
நுட்பமான	delicate
நேரங்கள்	tye
நேரங்கள்	kere
மில்லர்	miller
இயலாமை	gestremdheid
மதிய	middag
தன்னார்வ	volunteer
தன்னார்வ	vrywilliger
சல்பேட்டு	sulfate
தரநிலைகள்	standaarde
பேகம்	begum
பந்தயம்	ras
பந்தயம்	resies
பந்தயம்	bie
பந்தயம்	bet
காப்பி	koffie
மலம்	ontlasting
முரண்பாடுகள்	teenstrydighede
முரண்பாடுகள்	botsings
செயலில்	onaktiewe
செயலில்	aktief
கூட்டங்களில்	byeenkomste
கூட்டங்களில்	samekomste
ஒட்டுமொத்தமாக	overall
கனேடிய	kanadese
கனேடிய	kanadees
விருந்தினர்	gas
விருந்தினர்	gaste
பதினேழு	sewentien
சுற்றளவு	omtrek
சுற்றளவு	radius
வாத்து	eend
வாத்து	duck
தகுதிகள்	kwalifikasies
ராயன்	raya
முடிவடைகிறது	eindig
காசுகள்	coins
காசுகள்	munte
காசுகள்	muntstukke
இணைப்பில்	aanlyn
ஆடம்ஸ்	adams
உண்மைகள்	feite
வாய்ப்புக்கள்	kanse
பொறியாளர்கள்	engineers
ஸ்காட்லாந்து	skotland
பயிற்சியாளர்	afrigter
பயிற்சியாளர்	kadet
நரம்புத்	nervous
மாடுகள்	koeie
பட்டயம்	diploma
யூதர்	joodse
யூதர்	joods
யூதர்	jode
பஞ்சாங்கம்	almanac
தடுத்தல்	blokkering
தடுத்தல்	blokkeer
மாரத்தான்	marathon
மாரத்தான்	maraton
யோசனை	idee
திடமான	soliede
திடமான	solied
திடமான	silikon
திடமான	oplossing
பன்றிகள்	varke
சில்வர்	silwer
தேசியவாத	nationalist
ஆவணப்படம்	dokumentêr
ஆவணப்படம்	documentary
ஃபிஃபா	fifa
காபி	koffie
டாக்கா	dhaka
புறப்படும்	vertrek
ஆத்மா	siel
எதிர்காலம்	toekomstige
எதிர்காலம்	toekoms
பூர்வீக	inheemse
பூர்வீக	plaaslik
பார்சிலோனா	kaapstad
பார்சிலோனா	barcelona
புழு	wurm
இலகு	lak
திடீரென்று	suddenly
மீனவர்கள்	vissermanne
இயற்றி	generator
மங்கோலியா	angola
மங்கோலியா	mongolia
செலுத்து	pay
செலுத்து	betaal
காமிக்	komies
குற்றவாளிகள்	misdadigers
குற்றவாளிகள்	skuldig
குற்றவாளிகள்	sinners
பத்தி	paragraaf
முயல்	haas
முயல்	rabbit
மாட்ரிட்	madrid
பொம்மைகள்	poppe
பொம்மைகள்	speelgoed
வெறுப்பு	haat
இடமாற்றம்	plaasvervanger
பராக்	barack
பராக்	barak
படிவம்	vorms
வாசனை	aroma
வாசனை	reuk
வாசனை	ruik
வாசனை	parfuum
ஜோலி	jolie
உடைந்த	gebreekte
உடைந்த	stukkend
உடைந்த	gebroke
உடைந்த	gebreek
போட்டியாளர்	speler
பெட்ரோல்	petrol
மூட்டு	gesamentlike
மூட்டு	joint
மூட்டு	artritis
உங்களின்	jou
உபுண்டு	ubuntu
இருள்	donker
இருள்	donkerte
கேன்	kane
பிரதிபலிக்கும்	herhaal
பிரதிபலிக்கும்	reflekteer
மீத்தேன்	metaan
தலைவலி	hoofpyn
கொல்லும்	kills
கொல்லும்	killing
வயிற்று	maag
ஐரோப்பியர்கள்	europeans
ஜெர்சி	jersey
பிங்க்	pienk
சுவர்களில்	mure
காரை	sement
ஆண்ட்ரூ	andrew
நந்தா	nanda
பூஞ்சை	swam
பல்கேரியா	bulgaria
ஷேக்	sheikh
தூண்டுதல்	invloede
மணிலா	manila
நாயகம்	demokrasie
தாமதம்	vertraging
தாமதம்	vertraag
நேற்று	yesterday
நேற்று	gister
பாவனை	simuleer
பாவனை	simulasie
கிரகாம்	graham
தயவு	asb
தயவு	asseblief
லாமா	lama
கமல்	kamal
அறுபது	sestig
பாடநூல்	handboek
மிர்சா	mirza
முகங்கள்	gesigte
தயிர்	jogurt
கற்பிக்கும்	teaching
ராமர்	rama
சுவரொட்டி	poster
இக்பால்	iqbal
சைக்கிள்	fiets
சரவாக்	sarawak
இம்பீரியல்	imperial
திரிபு	strain
பாரு	baru
குறிப்பிடப்பட்டது	gespesifiseer
குறிப்பிடப்பட்டது	spesifiseer
அவுரங்காபாத்	aurangabad
பன்மை	meervoud
மணமகன்	bruidegom
மணமகன்	groom
வருக	welkom
நிலையானது	standaard
