και	oraz
διαβητική	cukrzyca
υπερεγώ	superego
μορατόριουμ	moratorium
μεθύσι	pijaństwo
μεθύσι	kac
μεθύσι	kaca
προσομοιώνει	symuluje
άιγκερ	eiger
ναγκάντ	nagant
πέι	pei
στεπάν	stepan
διάβολοι	diabły
λεύκανση	bielenia
κολλώδες	lepkie
όρκα	orka
κανγκ	kang
πρέσβεων	ambasadorów
μαρτίνεζ	martinez
τσενγκ	cheng
μαστρογιάννι	mastroianni
σιού	sioux
σιού	siu
πατούσες	łapki
πατούσες	łapy
ντούκλα	dukla
σίμσονς	simpsons
κουβά	wiadro
κουρείο	fryzjera
φιλόξενο	wita
φιλόξενο	gościnne
φιλόξενο	gościnny
πατσούκα	pachuca
ξεχασμένο	zapomniany
ξεχασμένο	zapomniane
διουρητικό	moczopędne
στόιτσκοφ	stoiczkow
ευλογημένος	błogosławiony
ευλογημένος	błogosławieni
ντούντα	duda
παραλληλισμό	paralelizm
αράς	aras
αγριότητες	okrucieństwa
μπουζί	wtyczki
έρεε	płynęła
αποκόμματα	wycinki
αποκόμματα	sadzonek
αποκόμματα	wycinki
υπαινιγμός	domniemanie
εποπτική	nadzorcze
συστημα	układ
συστημα	systemu
συστημα	system
συστημα	systemowe
μπίτσαμ	beauchamp
γκρέγκ	grega
γκρέγκ	greg
γκρέγκ	gregg
καθέτων	pionami
σέξυ	sexy
σιωνισμού	syjonizm
γλάστρα	trawka
γλάστρα	garnek
εφαρμοζόμενη	zastosowano
εφαρμοζόμενη	stosowane
εφαρμοζόμενη	zastosowane
εφαρμοζόμενη	stosowana
εφαρμοζόμενη	zastosowana
εφαρμοζόμενη	zastosowany
οργιές	sążni
θρήνους	lamentacje
λαβίν	lavigne
κάσιους	cassius
γκουέρα	guerra
γοητευτικός	urocze
γοητευτικός	uroczy
μπουλγκάκοφ	bułhakow
εξόχως	oddalonych
γιαγκόντινα	jagodina
μαρμαρυγή	migotanie
εθνογραφία	etnografia
ανήμπορος	bezbronne
ανήμπορος	bezradny
δρομάκι	uliczka
δρομάκι	aleja
δρομάκι	zaułek
νέγροι	murzynów
ευγενικοί	uprzejmy
ευγενικοί	grzecznie
ευγενικοί	grzeczny
απεργοί	strajkujących
τιμαλφή	kosztowności
μούντι	moody
μεγάφωνο	głośnik
μεγάφωνο	megafon
ντεμπρέ	debré
παραναένσε	paranaense
πάτινσον	pattinson
σκληρότερα	trudniejsze
σκληρότερα	mocniej
μέντεζ	mendez
πυροβολισμός	wystrzał
πυροβολισμός	strzał
πυροβολισμός	postrzał
πυροβολισμός	zastrzelony
πυροβολισμός	postrzelony
πυροβολισμός	ujęcie
πυροβολισμός	strzał
πυροβολισμός	strzelanina
πυροβολισμός	strzelać
πυροβολισμός	strzelanie
μινόγκ	minogue
λότσε	lhotse
σαλιέρι	salieri
λίντμπεργκ	lindbergh
αντιπροσωπία	przedstawicielstwo
αντιπροσωπία	delegacja
αντιπροσωπία	delegacji
αντιπροσωπία	przedstawicielstwa
μετρολογίας	metrologii
υποκείμενες	zabezpieczających
χαρτοφύλακα	teczka
χαρτοφύλακα	walizkę
χαρτοφύλακα	teczki
χαρτοφύλακα	teczkę
χαρτοφύλακα	walizka
ευρω	eur
ευρω	euro
σουλτ	soult
χερ	herr
ιδιοφυία	geniusz
ιδιοφυία	genialne
ιδιοφυία	genialny
μπερέ	beret
βιντεο	video
βιντεο	wideo
βιντεο	film
βιντεο	filmy
βιντεο	filmiki
βιντεο	wideo
μάντοξ	maddox
πολυεπίπεδη	wielopoziomowe
τσίκο	chico
ντρέξλερ	drexler
κλάκσβικ	klaksvík
βρώμικα	brudno
βρώμικα	brudne
βρώμικα	brudna
βρώμικα	brudny
ράμματα	szwów
ράμματα	szwy
ράμματα	szwy
ράμματα	szew
ράμματα	szwów
ράμματα	szwy
τοκ	tok
τοκ	puka
τοκ	puk
τζούμπα	dżubie
φουρτάντο	furtado
μπενγκτ	bengt
φσφ	fsv
ακροφύσιο	dyszy
αστυφύλακας	posterunkowy
ξαναγράψω	przepisać
πικάντικο	ostre
πικάντικο	ostra
λυσίνη	lizyny
όγκντεν	ogden
σβήσω	wymazać
κάθερες	cáceres
θεματοφύλακας	dozorca
συνεργαζόμενοι	współpracujący
συνεργαζόμενοι	współpracujących
συνεργαζόμενοι	współpracujące
μανζίνι	manzini
πολυμερείς	wielostronnych
πολυμερείς	wielostronne
χούλια	julii
χούλια	julia
όστερ	auster
μένζα	menza
ζωοτροφών	aktualności
ζωοτροφών	pasza
ζωοτροφών	paszy
ζωοτροφών	pasz
ισομορφισμού	izomorfizm
εκαχ	ewwis
σιδερά	kowalu
υποθυρεοειδισμός	niedoczynność
κοστέλο	costello
άλαμο	alamo
φινέα	phineas
λυκάων	likaon
κάρλσεν	carlsen
κέλσος	celsus
νιτρογλυκερίνη	nitrogliceryny
χάρντεν	harden
αρκτούρος	arcturus
λούσιο	lucio
γκούσταφσον	gustafson
κοκό	coco
καταραμένοι	przeklęty
καταραμένοι	przeklęte
καταραμένοι	przeklęta
κέιλ	cale
στερέωσης	montaż
στερέωσης	montażu
πανωφόρι	płaszcz
μπινός	binoche
διαβίβασε	przekazany
διαβίβασε	przekazana
διαβίβασε	przekazano
διαβίβασε	przekazane
λούμεν	lumen
γκαουλάιτερ	gauleiter
μπουβέ	bouvet
αλγερινοί	algierczyków
χάμετ	hammett
κροκόδειλο	krokodyla
κροκόδειλο	krokodyl
τζόγο	hazardu
τζόγο	hazard
φράνκα	franca
σέικ	shake
ρίγη	dreszcze
ρίγη	dreszcze
χαλάρωσε	relaks
χαλάρωσε	relax
αλληλεξάρτηση	współzależności
ρούφους	rufus
φίλησε	pocałował
φίλησε	pocałowała
ντελόν	delon
λιμπόπο	limpopo
εκτινάχθηκε	wyrzucony
ελάιζα	eliza
τσάπεκ	čapek
καπίτσα	kapica
σμέτανα	smetana
επιχρίσματα	powłoki
ανάπηροι	wyłączony
ανάπηροι	niepełnosprawnych
ανάπηροι	wyłączona
ανάπηροι	wyłączone
ανάπηροι	niepełnosprawnych
ανάπηροι	upośledzony
ανάπηροι	niepełnosprawność
στράικερ	stryker
στράικερ	napastnik
στράικερ	striker
ταγιέρες	talleres
στείλε	wysyłanie
στείλε	wyślij
στείλε	wysłać
ντάι	dai
αγράμματος	analfabetą
βερνέ	vernet
μαργκαρέτε	margarete
βάιτσεκερ	weizsäcker
αυταπάτη	złudzenia
αυταπάτη	urojenia
αυταπάτη	złudzenie
αυταπάτη	iluzji
αυταπάτη	iluzja
αυταπάτη	złudzenie
γκαμπ	gump
γκαμπ	gab
άιζακ	isaac
μικέλ	mikkel
ξεχνάει	zapomina
λογιστικές	księgowości
λογιστικές	rachunkowość
λογιστικές	księgowość
λογιστικές	księgowy
λογιστικές	rachunkowości
μπρόντσκι	brodsky
δειλό	tchórzliwy
ροζαλίντα	rosalinda
πνίξει	dusić
καθαρίζονται	oczyszczony
καθαρίζονται	oczyszczone
προσανατολισμοί	wytycznymi
προσανατολισμοί	wytycznych
προσανατολισμοί	wytyczne
αγκριτζέντο	agrigento
μίλοβαν	milovan
ραμίζ	ramiz
κουρτίνα	kurtyna
κουρτίνα	zasłona
χήνας	gęsi
χήνας	gęś
κατάσχεσε	skonfiskowane
φιλίπο	filippo
χρωστούσε	należne
δεκάξι	szesnaście
δεκάξι	sixteen
κιμονό	kimono
φαβρ	favre
καταδικασμένοι	skazany
καταδικασμένοι	skazani
καταδικασμένοι	skazana
εμπορευματοποίηση	komercjalizacji
αστυφύλακες	funkcjonariusze
αστυφύλακες	oficerowie
αστυφύλακες	oficerów
συμφερόπολη	symferopol
έντβαρτ	edvard
ράγκναρ	ragnar
γουά	wah
δυαδικότητα	dualizm
ζόλταν	zoltan
επισημοποίηση	formalizacji
χερστ	hearst
χερστ	hurst
διανομέα	dystrybutor
διανομέα	dystrybutora
φάλμουθ	falmouth
ιβάνοβο	iwanowo
στρουθοκαμήλου	strusia
ανησυχητική	niepokojące
ανησυχητική	niepokojące
ανησυχητική	niepokojący
ανησυχητική	niepokojące
σκεπτικιστές	sceptyków
μπάαντερ	baader
καρύδες	kokosowy
κόψω	cięcie
σάουθεντ	southend
άκριτα	bezkrytycznie
χατς	hutch
χατς	właz
λάρκιν	larkin
γκέινορ	gaynor
βουργουνδοί	burgundowie
κατάπιε	połknął
αισιόδοξος	optymistyczne
σαλόμ	shalom
φασματόμετρο	spektrometr
ντράβα	drawa
αραούζο	araújo
σούι	shui
αγγούρια	ogórki
αγγούρια	ogórek
αγγούρια	ogórki
μονωτές	izolatory
πεπόνια	melony
στρατ	strutt
κασκόλ	szale
κασκόλ	szal
κασκόλ	szalik
εκπληκτικός	niesamowite
εκπληκτικός	niesamowity
υποκαταστατών	podstawniki
βραχιόλι	bransoletka
βραχιόλι	bransoletki
κόρο	koro
ακατέργαστα	surowy
ακατέργαστα	prymitywne
ακατέργαστα	surowe
ακατέργαστα	naftowej
ακατέργαστα	surowa
ακατέργαστα	surowy
ακατέργαστα	surowego
ακατέργαστα	surowe
ακατέργαστα	surowa
φλαβονοειδή	flawonoidy
γιοάν	yoann
φωσφολιπίδια	fosfolipidów
βαπτιστές	baptyści
πσκοβ	psków
ντάιερ	dyer
φάτσα	twarz
φάτσα	face
γιοτ	jacht
γιοτ	jachtów
τζέιμσταουν	jamestown
μπέρτι	bertie
διαφράγματα	grodzie
αιματίτη	hematyt
αουγκούστο	augusto
τζέραλντιν	geraldine
χέμσγουορθ	hemsworth
ντιξ	dix
ξαναγραφτεί	przepisany
σαρπ	ostre
σαρπ	sharp
σαρπ	ostry
σαρπ	ostra
σαρπ	sharpe
μαράθι	marathi
μαλαχίτη	malachit
παραμαρίμπο	paramaribo
βίκο	vico
καθάρματα	dranie
ανασταλτική	hamujący
βέσπα	vespa
ένιωσα	czuł
ένιωσα	czuła
ένιωσα	czułem
περιφρονητικά	pogardliwie
καρικατούρες	karykatury
γιακά	kołnierz
γιακά	obroży
αίσχος	hańba
ράφτινγκ	spływ
χρηστος	bezużyteczny
χρηστος	bezużyteczne
παραπονιέται	narzekać
παραπονιέται	narzeka
παραπονιέται	narzekania
παραπονιέται	narzeka
κόνερ	conner
ανοσοσφαιρίνες	immunoglobuliny
μπέκμαν	beckman
φαρίνα	farina
χερμπ	herb
χερμπ	ziele
χερμπ	zioło
μάνσελ	mansell
βαρανάσι	varanasi
πινάρ	pienaar
ιλέιν	elaine
νέξους	nexus
φραγκισκανός	franciszkanów
φέρετρα	trumny
φέρετρα	trumny
τσιάνο	ciano
ενόρκους	przysięgli
ενόρκους	przysięgłych
ζέεντορφ	seedorf
διαπραγματευτής	negocjator
λούνγκου	lungu
ιησουίτη	jezuitów
φλιτζάνι	puchar
φλιτζάνι	kubek
φλιτζάνι	kielich
φλιτζάνι	cup
χέρντερ	herder
χόμπσον	hobson
απόλλο	apollo
μπουφόν	buffon
φίλλινγκεϊνς	phillinganes
γκόκου	goku
κογιότ	kojot
κογιότ	kojoty
υφιστάμενοι	podwładnych
χιραγκάνα	hiragana
κρέμασμα	powieszenie
κρέμασμα	wiszą
ικανοποιητικός	satysfakcjonujące
ικανοποιητικός	zadowalający
ικανοποιητικός	zadowalające
κλητική	wołacz
βλεφαρίδες	rzęsy
βλεφαρίδες	rzęs
βλεφαρίδες	rzęsy
βλεφαρίδες	batów
ακουαρέλα	akwarela
νωπά	świeżo
νωπά	świeże
νωπά	świeża
νωπά	świeży
καναλέττο	canaletto
μπαέζ	baez
άπιστη	niewierny
άπιστη	niewierny
προβολέας	przeglądarka
προβολέας	widza
προβολέας	reflektor
προβολέας	projektor
προβολέας	reflektory
τουίστ	twist
γουέστον	weston
ίνγκραμ	ingram
ραφές	szwach
κλάιφερτ	kluivert
τζέρσεϋ	jersey
μίντλσεξ	middlesex
αναστολέα	inhibitory
αναστολέα	inhibitorem
γκρα	gras
γκρα	agra
λολίτα	lolita
λιθογραφίας	litografii
όλνταμ	oldham
αράπη	murzyn
παντομίμα	mime
κουνώντας	macha
τζέρυ	jerry
ινιακό	potyliczny
μπέρτραμ	bertram
όντρα	audra
χέις	hays
χέις	hayes
συλλυπητήρια	kondolencje
αγιού	ayew
τομάσο	tommaso
δυσμενής	niekorzystne
δυσμενής	niekorzystny
δυσμενής	niekorzystnych
απαίσιο	okropne
απαίσιο	straszne
απαίσιο	okropny
απαίσιο	straszne
απαίσιο	straszna
απαίσιο	straszny
απαίσιο	okropne
απαίσιο	straszne
απαίσιο	okropny
μίρο	miro
σπρίνγκστιν	springsteen
νούτζεντ	nugent
περήφανα	dumnie
έντιμο	czcigodny
έντιμο	honorowe
έντιμο	honorowy
άτυπες	nieformalne
άτυπες	nietypowe
άτυπες	nietypowy
ίτο	ito
ετη	lat
ετη	lata
γκαλά	gala
γκαλά	gali
μέσνερ	messner
νάιτλι	knightley
τζέρσι	jersey
θορν	thorn
θορν	thorne
μπόμπ	bob
μπόμπ	boba
μεταλλικότητα	metaliczność
ακτινοβολούν	promieniuje
λεκλέρκ	leclerc
μπόμπα	boba
μπράντσο	bradshaw
φυσητήρες	dmuchawy
αλγερινή	algierii
χάρκερ	harker
ηλεκτρολόγοι	elektryków
χαράρε	harare
ρόζμαρι	rosemary
βίλμα	vilma
βίλμα	velma
κατζ	katz
ηλίθιοι	idioci
δικαιούχων	beneficjentów
ανελκυστήρας	podnieść
ανελκυστήρας	winda
ανελκυστήρας	windy
ανελκυστήρας	windą
γκετζ	getz
βουβάλια	buffalo
βουβάλια	bawołów
χαμομήλι	rumianek
ατελείωτη	nieskończone
μάρτον	marton
αντιύλης	antymaterii
λίλυ	lily
νταλγκλίς	dalglish
εμπειρισμό	empiryzm
ρόζεν	rosen
χάμφρι	humphrey
χόλγκερ	holger
διαυγής	świadomy
διαυγής	świadoma
έιπριλ	kwietnia
έιπριλ	april
έιπριλ	kwiecień
γκαλάντριελ	galadriela
αποσχιστεί	secesję
κοριόλις	coriolisa
χόιτ	hoyt
σπενς	spence
εξολοθρεύσει	unicestwić
άχρηστος	bezwartościowe
άχρηστος	bezużyteczny
άχρηστος	bezużyteczne
σιτσουάν	sichuan
σενιέ	chénier
ρουσλάνα	rusłana
πυροβολητές	strzelcy
γκέισα	gejsza
πυρίμαχα	ogniotrwałych
διαδηλωτής	protestujący
κλασικισμός	klasycyzm
πάγκος	ławki
πάγκος	ławkę
πάγκος	ławce
βόσκουν	paść
ζηλιάρα	zazdrosny
ζηλιάρα	zazdrość
ζηλιάρα	zazdrosna
εκσπερμάτιση	wytrysk
γαλόνια	galonów
γαλόνια	paski
μποροντίνο	borodino
φίλμορ	fillmore
χτένισμα	fryzury
χτένισμα	fryzura
ιεραρχίες	hierarchie
λέτο	leto
άκερμαν	ackerman
εντομοφάγα	owadożernych
αστρολογικές	astrologiczne
ντάνλοπ	dunlop
τουσόν	tucson
τουσόν	toussaint
κεμπίρ	kebir
κλεισμένη	zarezerwowany
κλεισμένη	zarezerwowane
αμίδιο	amid
μπονσάι	bonsai
μεταλλαγμένος	mutantów
ολοκληρωτισμού	totalitaryzmu
κατσαρίδες	karaluchy
κατσαρίδες	karaluchy
γαστερόποδα	ślimaków
κάρφωμα	wsad
υπόμνηση	przypomnienie
υπόμνηση	przypomnienia
υπόμνηση	przypominam
οπτικοακουστικά	audiowizualnych
φέλντμαν	feldman
μισώ	nienawiści
μισώ	nienawidzę
μισώ	nienawiść
λάγκος	lagos
δείπνα	obiady
ξιφία	miecznika
τυφοειδή	tyfus
σαμάς	szamasz
φιγκερόα	figueroa
μπριν	breen
μπριν	bryn
τουέιν	twain
σαμάνος	szaman
ταπεινότητα	pokory
παρεχόμενη	zapewnione
παρεχόμενη	dostarczone
παρεχόμενη	dostarczane
παρεχόμενη	dostarczona
παρεχόμενη	dostarczony
παρεχόμενη	dostarczany
παρεχόμενη	dostarczone
φράουλα	truskawki
τραϊάν	traian
μονομάχοι	gladiatorów
έκλαψε	płakał
θρανίο	biurko
κακομαθημένο	zepsute
κρολ	krull
κρολ	kroll
αζιμούθιο	azymut
εκθεση	zgłoś
εκθεση	raport
εκθεση	sprawozdanie
εκθεση	zgłoszenie
εκθεση	narażenia
εκθεση	ekspozycja
εκθεση	narażenie
ροδάκινο	peach
ντιπ	dip
τρίψιμο	rub
τρίψιμο	pocieranie
σούστερ	schuster
υιοθετημένος	przyjęty
υιοθετημένος	przyjęta
υιοθετημένος	adoptowany
υιοθετημένος	przyjęto
υιοθετημένος	przyjęte
λεκέδες	plamy
λεκέδες	plam
ιεροεξεταστής	inkwizytor
κουβέρτες	koce
ελιζαμπέτα	elisabetta
τεφλόν	teflon
ακτη	brzegu
ακτη	brzeg
ακτη	wybrzeże
ακτη	wybrzeżu
ρόντερικ	roderick
ξεκινήστε	start
ξεκινήστε	rozpoczęcie
ξεκινήστε	zacznij
ξεκινήστε	początek
ξεκινήστε	rozpocząć
γλιστράει	śliskie
φενγκ	feng
κάμποτ	cabot
καράτια	karatów
καρμόνα	carmona
ρίνα	rina
γορίλα	goryla
γορίλα	goryl
κίλιαν	killian
ερεθιστικό	drażniące
ερεθιστικό	stymulowanie
ερεθιστικό	pobudzenie
ποσόστωση	kwota
ποσόστωση	kontyngent
χιμένα	jimena
υπόκοσμο	zaświatach
υπόκοσμο	podziemia
χάμστερ	chomika
χάμστερ	chomik
χάμστερ	chomiki
πρωτεϊνουρία	białkomocz
σπόνδυλο	kręgów
κόρμαν	corman
υπήνεμες	zawietrznej
σαμαρείτες	samarytan
λογοδοσία	odpowiedzialności
λογοδοσία	odpowiedzialność
θορπ	thorpe
θορπ	thorp
υποκλοπές	przechwytuje
μίρζα	mirza
πλυντήριο	pralka
πλυντήριο	pralni
πλυντήριο	pranie
πλυντήριο	pralnia
γκρέισι	gracie
μικροβιολόγος	mikrobiolog
ευγονική	eugeniki
κουβέρτα	koc
πληροφοριοδότες	informatorów
πληροφοριοδότες	informatorów
αναπαραγωγές	reprodukcje
αναπαραγωγές	reprodukcji
ενοίκια	wynajem
ενοίκια	dzierżawa
ενοίκια	czynsz
ενοίκια	czynsze
σαλιγκάρι	ślimak
σαλιγκάρι	ślimaki
βομβιστής	zamachowiec
διετείς	dwuletnie
μπουκέτο	bukiet
καπιτάν	capitan
διαπίστευσης	akredytację
διαπίστευσης	akredytacji
γκουίνεβιρ	ginewra
εσθονοί	estończycy
γιόρις	joris
γελά	śmiech
διουρητικά	moczopędne
σόχο	soho
ενοίκους	lokatorów
επικαιροποίηση	aktualizacja
επικαιροποίηση	aktualizacji
επικαιροποίηση	uaktualnienie
επικαιροποίηση	aktualizacja
επικαιροποίηση	aktualizacji
επικαιροποίηση	uaktualnienie
ασάντι	ashanti
χόμπυ	hobby
χόμπυ	hobby
θαρραλέος	odważny
θαρραλέος	odważne
νταίζη	daisy
αλάβαστρο	alabaster
επικέντρωση	koncentracją
σάμσον	samson
σάμσον	sampson
λυν	lynn
λυν	lynne
αλίνα	alina
μικροφίλμ	mikrofilm
παγιδευμένοι	uwięzieni
παγιδευμένοι	uwięziony
παγιδευμένοι	uwięziona
παγιδευμένοι	uwięzione
κλεμμένη	skradziona
κλεμμένη	skradziono
κλεμμένη	skradziony
κλεμμένη	skradzione
κλέμεντς	clements
φοβισμένος	przestraszony
φοβισμένος	przerażony
φοβισμένος	przestraszony
φοβισμένος	przerażona
όπρα	oprah
πλανταγενέτη	plantagenet
λις	lis
λαβαλουά	lavallois
άρβιντας	arvydas
ένγκελμπερτ	engelbert
κοντέρ	liczniku
ρουρκ	rourke
νοσοκόμος	sanitariusz
νοσοκόμος	pielęgniarki
νοσοκόμος	pielęgniarka
νοσοκόμος	medyk
χάουσα	hausa
βίτεκ	witek
ρίκμαν	rickman
πιάσουμε	połów
πιάσουμε	złap
πιάσουμε	złapać
πιάσουμε	łap
αιγυπτιολογία	egiptologii
φάμπιαν	fabian
γαλοπούλα	turcja
γαλοπούλα	indyk
γαλοπούλα	turcji
γκίτα	gita
βόιτ	voight
υπότιτλοι	napisy
ευκολότερος	najprościej
ευκολότερος	najłatwiej
σωσία	sobowtór
μηδική	lucerny
κόστερ	coster
κομφούκιος	konfucjusz
ροκφόρ	roquefort
χισάμ	hicham
αερομεταφερόμενη	powietrzu
χαβιέ	javier
αστερία	rozgwiazdy
σουραμπάγια	surabaya
μαντ	mad
μαντ	szalony
οριστικός	ostateczny
οριστικός	ostateczne
μισητό	nienawiści
τεό	theo
κομάντο	komandosów
κομάντο	commando
σουπερκόπα	supercopa
φυτώρια	szkółki
διαιτητικές	dietetyczne
ντάρσι	darcy
ενεργοποίησε	aktywować
ενεργοποίησε	aktywacja
κρίς	chris
κρίς	chrisa
κρίς	chrisem
ελκύει	przyciągają
ελκύει	przyciąga
τοπάλοφ	topałow
ντόροθυ	dorothy
ντόροθυ	dorota
μουράτα	murata
μεριμέ	mérimée
σρέμσκα	sremska
αρθρωτά	przegubowych
εκκρεμή	zaległe
εκκρεμή	wybitny
κομπιέν	compiègne
κάμντεν	camden
γελάσιος	gelazjusza
μπράντ	brant
μπράντ	brandt
μπράντ	brada
μπράντ	brad
σπαμ	spamu
σπαμ	spam
νομισματολογία	numizmatyka
καφε	kawa
καφε	kawy
καφε	kawie
παρακεταμόλη	paracetamol
μανουέλα	manuela
μίντγουεϊ	midway
αμέθυστος	ametyst
βάλι	valli
αϊρίν	irena
αϊρίν	irene
μπογκντάνοφ	bogdanow
ιντερνετ	internetu
ιντερνετ	internecie
ιντερνετ	internet
παγανιστικό	pogańskie
ξυλουργός	carpenter
στιγμιαίο	natychmiastowe
στιγμιαίο	natychmiastowy
στιγμιαίο	natychmiastowa
στιγμιαίο	chwili
συντηρητισμού	konserwatyzm
ράο	rao
παύσεις	przerw
αποθεματικά	rezerwy
αποθεματικά	rezerw
ώμοι	ramiona
ώμοι	łopatki
ώμοι	ramion
ώμοι	barki
μουσικη	muzyka
μουσικη	music
μουσικη	muzyki
εκδημοκρατισμού	demokratyzacji
μπίγκελοου	bigelow
γραφειοκρατικό	biurokratycznych
διαδικαστικές	proceduralne
ίντρα	indra
άνιστον	aniston
πρεσβυτέριο	probostwie
ακτινοβόληση	napromieniowania
κιντάνα	quintana
ντονέτς	doniec
ζαρντάρι	zardari
παζ	paz
ντέρικ	derrick
ορειβάτη	góral
ντανούμπιο	danubio
κάντις	candace
κάντις	candice
καμπούρα	garb
κιόσκι	kiosku
αναστολές	zawiesiny
αναστολές	zawieszenia
ευερεθιστότητα	drażliwość
ζημίας	szkody
ζημίας	urazy
ζημίας	uraz
ζημίας	obrażenia
ζημίας	uszkodzenie
σίμπιλ	sybil
προκαρυωτικά	prokariotów
κλάρκ	clarka
κλάρκ	clark
πάκο	paco
κεντημένα	haftowane
αντισηπτικό	antyseptyczne
επιθήματα	przyrostki
αντανακλαστικό	odruch
πάξτον	paxton
ζαμπόν	szynki
ζαμπόν	szynka
ζαμπόν	ham
αξιοσέβαστο	szanowany
βιβλιογραφίες	bibliografie
αμαρτωλός	grzeszne
αμαρτωλός	grzesznika
τιμολόγια	faktur
τιμολόγια	faktury
τιμολόγια	taryfy
κράισλερ	chrysler
σούμο	sumo
πιλεσέρ	pileser
σσε	bip
χιρόσι	hiroshi
αδέξιος	niezdarny
γιόσεφ	jozef
σνόου	śnieg
σνόου	śnieżka
σνόου	śniegu
λιποθυμία	omdlenia
φωτοβολίδες	flary
φακούντο	facundo
ιβίσκος	hibiscus
δουλοπαροικίας	pańszczyzna
καρκινογόνες	rakotwórcze
σουάρεζ	suarez
προβλημα	problem
προβλημα	kłopot
προβλημα	kłopoty
προβλημα	problemy
αστέρ	astaire
κίρστεν	kirsten
περσέπολις	persepolis
αραβοσίτου	kukurydza
αραβοσίτου	kukurydzy
κύτη	łuski
κύτη	kadłubów
μόντεμ	modem
κριλ	kryl
μελανησία	melanezji
τρόφιμος	więźnia
τρόφιμος	więzień
νευρικότητα	nerwowość
άοπλοι	nieuzbrojony
μαλακόστρακα	skorupiaków
μαλακόστρακα	skorupiaki
έφαγα	jadł
έφαγα	zjadł
έφαγα	jadła
γραφειοκρατικές	biurokratycznych
κιμπλ	kimble
γουίλκς	wilkes
χάργουντ	harwood
γερανοί	dźwigi
σερόφ	sierow
αρσάβιν	arszawin
δισεκατομμυριούχος	miliarder
βρικόλακας	wampirów
βρικόλακας	wampiry
βρικόλακας	wampirem
βρικόλακας	wampir
λισσαβόνα	lizbona
μαλιμπού	malibu
μπέρμπανκ	burbank
πριόνια	piły
σκάρπα	scarpa
τρεζεγκέ	trezeguet
υπενθύμισε	przypomniała
υπενθύμισε	przypomniał
μότα	motta
τιποτα	nic
αλίσα	alisa
αλίσα	alyssa
αλίσα	alissa
έλφμαν	elfman
κούρσες	wyścigi
κούρσες	ras
κούρσες	rasy
ταλάτ	talat
περιπλέκει	komplikuje
βαλεντάιν	walentynki
βαλεντάιν	valentine
ακε	akp
γκλομπ	pałki
σπέσιαλ	promocje
σπέσιαλ	specjalna
σπέσιαλ	specjalny
σπέσιαλ	specjalne
σπέσιαλ	wyjątkowy
σπέσιαλ	szczególne
μαντίλι	szal
μαντίλι	szalik
φάρις	faris
ζέμουν	zemun
λαϊκισμό	populizm
επιστροφές	spłata
επιστροφές	zwroty
επιστροφές	zwroty
παράκελσος	paracelsus
σράιβερ	shriver
μίνο	mino
χάρες	przysługi
χάρες	sprzyja
χάρες	przysługi
μπίνγκαμ	bingham
ανεμιστήρα	fana
ανεμιστήρα	wachlarz
ανεμιστήρα	wiatrak
ανεμιστήρα	fan
ανεμιστήρα	wentylator
πέσος	pesos
βρυκόλακες	wampiry
βρυκόλακες	wampirów
νεφροπάθεια	nefropatia
μάστορας	rączką
αιτών	wnioskodawca
αιτών	wnioskodawcy
αιτών	zgłaszający
αιτών	wnioskodawca
αιτών	powoda
μπλάιθ	blythe
αντηχείο	rezonatora
συγκινημένος	przeniesiony
συγκινημένος	przeniesiona
συγκινημένος	przeniesione
συγκινημένος	przeniesiono
συγκινημένος	dotknięty
συγκινημένος	dotknął
συγκινημένος	wzruszony
εκκλησια	kościoła
εκκλησια	kościół
εκκλησια	church
διακυβερνητική	międzyrządowej
χάνσον	hanson
λογιστές	księgowych
ωλένη	łokciowej
μπάρκλεϊ	barkley
μπάρκλεϊ	barclay
υποτύπου	podtypu
σέλο	selo
περίγειο	perygeum
μυστίκ	mystique
μόιρα	moira
χρεώσεις	rozliczenia
χρεώσεις	rozliczeń
χρεώσεις	rozliczenie
τίλο	thilo
απελπισμένα	rozpaczliwie
απελπισμένα	desperacko
χίτσενς	hitchens
μιρτσέα	mircea
τσάπελ	kaplica
τσάπελ	kaplicy
απόμακρος	daleki
απόμακρος	odległy
απόμακρος	dalekie
απόμακρος	odległe
αποδυναμώνει	osłabia
ριζωμένη	zakorzenione
δίαθλο	biathlon
κρόνιν	cronin
κεφαλοσπορίνες	cefalosporyny
καναρίνι	kanaryjskich
καρακάξες	sroki
υπερίωνα	hyperion
ντούλιτλ	dolittle
ρυμούλκησης	holowania
ρυμούλκησης	holowanie
νευροχειρουργική	neurochirurgii
κόκαλο	kość
κόκαλο	kości
γαρίφαλα	goździki
διαγωνιζόμενοι	zawodnicy
διαγωνιζόμενοι	uczestnicy
χόρζοβ	chorzów
μοτ	mott
ντητρόιτ	detroit
πορώδους	porowatość
καλο	dobre
καλο	dobrze
ντεμπ	deb
σέικερ	shaker
κλωτσιές	kopie
κλωτσιές	kopanie
κλωτσιές	kopać
τζόινερ	stolarskich
τζόινερ	joyner
διερμηνεία	interpretacja
διερμηνεία	interpretację
διερμηνεία	interpretacji
διερμηνεία	interpretacji
διερμηνεία	interpretacja
σφιχτή	ciasne
σφιχτή	ciasno
σφιχτή	mocno
χέλντερ	helder
#σε	#w
σφουγγάρια	gąbki
νονό	chrzestnym
λάικα	leica
ζλάταν	zlatan
