から	از
晴れ	سانی
司祭	کاهن
司祭	کشیش
司祭	کشیشی
ディック	دیک
ひまわり	آفتابگردان
カプセル	کپسول
カプセル	محفظه
カプセル	فینیکس
クリーム	کرم
クリーム	خامه
微分	مشتق
微分	مشتق
微分	دیفرانسیل
ボスニア	بوسنی
宮田	میاتا
革新	مبتکرانه
革新	اصلاح
革新	اصلاحات
革新	نوآوری
二宮	نینومیا
香取	کاتوری
ランナー	رانر
ランナー	دونده
ランナー	دوندگان
菊地	کیکوچی
可変	متغیر
可変	متغیرها
担保	حجت
担保	گارانتی
担保	وثیقه
逃走	گریز
インストール	نصب
インストール	نصب
インストール	نصب
ナイフ	چاقوها
ナイフ	چاقوی
ナイフ	چاقو
ナイフ	کارد
ナイフ	چاقویی
アロー	پیکان
アロー	تیر
アロー	ارو
中国人	چینی
デビッド	داوید
デビッド	داود
デビッド	داوود
デビッド	دیوید
デビッド	david
サックス	ساکس
サックス	ساکسیفون
サックス	ساکس
サックス	ساکسیفون
聖子	سیکو
パイオニア	پیشگام
パイオニア	پایونیر
金星	ونوس
金星	زهره
灰色	خاکستری
灰色	گری
灰色	خاکستری
神谷	کامیا
蒲田	کاماتا
ウォルター	والتر
オレゴン	اورگان
オレゴン	اورگن
侯爵	مارکیز
侯爵	مارکی
ネルソン	نلسون
コンゴ	کنگو
除外	مستثنی
黒木	کوروکی
ハッチ	دریچه
ハッチ	هچ
カエル	قورباغه
孤立	جداسازی
孤立	انزوا
コーラ	نوشابه
コーラ	کوکا
コーラ	کورا
コーラ	کولا
巡査	افسر
巡査	سرکار
休暇	مرخصی
休暇	تعطیلات
キャロル	کرول
キャロル	کارول
ネズミ	موش
ネズミ	موشهای
紙幣	اسکناس
紙幣	صورتحساب
紙幣	قبض
青色	کبود
青色	آبی
青色	بلو
森本	موریموتو
想像	تخیلات
想像	تخیل
想像	تصورات
現金	نقد
現金	نقدی
現金	کش
暴行	تهاجم
暴行	حمله
暴行	تجاوز
暴行	یورش
ゴードン	گوردون
詐欺	متقلب
詐欺	کلاهبرداری
詐欺	تقلب
詐欺	کلاهبردار
軌跡	هندسی
シチリア	سیسیل
オーク	اوک
オーク	بلوط
金銭	پول
金銭	پولی
尊敬	مراعات
尊敬	احترام
カップル	زوجهای
カップル	زوجی
カップル	زوج
散歩	طاقی
ブロードウェイ	برادوی
拉致	ربودن
知り合い	اشنا
知り合い	آشنایان
ゲオルク	گئورگ
スティーブ	استیو
カウンター	شمارشگر
サラブレッド	تروبرد
両手	دست
両手	دستهای
両手	دستان
ルネサンス	رنسانس
三次	مکعبی
三次	مکعب
センサー	سنسور
センサー	حسگر
クラリネット	کلارینت
ハンデ	هانده
ジェームス	جیمز
ジェームス	خامس
勝者	برنده
勝者	برندگان
原稿	خطی
エチオピア	حبشه
エチオピア	اتیوپی
ギャング	گنگستر
ギャング	گانگستر
ギャング	گانگستری
ギャング	گنگ
デリー	دهلی
動詞	افعال
レバー	اهرم
レバー	جگر
レバー	کبد
自信	دلگرم
誘惑	وسوسه
誘惑	فتنه
ユキ	یوکی
マーチ	مارس
マーチ	پیشروی
マーチ	راهپیمایی
グスタフ	گوستاو
レイアウト	چیدمان
仮説	فرضیه
孤独	تنهایی
孤独	تنها
孤独	تنهای
孤独	تنهایی
バラード	تصنیف
押す	فشار
ニックネーム	لقب
ハイウェイ	اتوبان
ハイウェイ	بزرگراه
等しい	برابر
等しい	مساوی
等しい	برابر
等しい	مساوی
パーフェクト	عالی
パーフェクト	perfect
パーフェクト	پرفکت
アイスランド	ایسلند
カスタム	سفارشی
土井	دوای
アーチ	آرچ
アーチ	arch
アーチ	طاق
アルバート	آلبرت
アルバート	آلبر
容器	کانتینر
容器	محتوی
容器	کانتینر
アンソロジー	گلچین
ケルン	کلن
ケルン	ادکلن
ケルン	کلن
青島	چینگدائو
コリン	کلین
コリン	کولین
コリン	کولین
コリン	کالین
告発	اتهام
告発	اتهامات
告発	اتهام
告発	اتهاماتی
屋上	سقف
屋上	بام
カウ	گاوه
カウ	گاوی
カウ	گاو
墓所	قبر
墓所	قبرستان
キングス	پادشاهان
キングス	سلاطین
キングス	شاهان
キングス	کینگز
動機	انگیزه
ラボ	آزمایشگاه
ラボ	ازمایشگاه
フィクション	تخیلی
今夜	امشب
坂田	ساکاتا
ミラクル	معجزه
バク	تاپیر
選択肢	انتخابهای
自伝	خودزندگینامه
自伝	زندگینامه
幸子	یوکیکو
幸子	ساچیکو
アピール	توسل
悲しみ	غمت
悲しみ	غم
悲しみ	اندوه
悲しみ	غصه
悲しみ	غم
悲しみ	اندوه
悲しみ	غم
悲しみ	اندوه
悲しみ	غصه
悲しみ	غمی
悲しみ	غمگین
悲しみ	اندوهگین
プロセッサ	پرداز
プロセッサ	پردازنده
プロセッサ	پردازشگر
ポプラ	سپیدار
ポプラ	صنوبر
コカ	کوکا
十八	eighteen
十八	هیجده
十八	هجده
遠い	دور
遠い	دوردست
運転手	راننده
運転手	گرداننده
パレスチナ	فلسطین
パレスチナ	فلسطینی
パレスチナ	فلسطین
パレスチナ	فلسطینی
正直	صادقانه
正直	دیانت
正直	صداقت
正直	درستکاری
正直	راستگو
正直	صادقانه
正直	صادق
正直	صادقی
正直	امین
レジャー	فراغت
スマイル	لبخند
スマイル	تبسم
スマイル	بخند
夏目	ناتسومه
暴動	شورش
美咲	میساکی
ゴシック	گوتیک
サイレント	صامت
サイレント	سایلنت
サイレント	خاموش
サイレント	خموش
根岸	نگیشی
調節	تنظیم
調節	تعدیل
コロン	روده
内装	interior
内装	داخلی
内装	درونی
ムスリム	مسلمان
ムスリム	مسلم
ムスリム	مسلمانان
ムスリム	مسلمان
ムスリム	مسلمانان
ムスリム	مسلمانها
アサ	طبی
プラスチック	پلاستیک
プラスチック	پلاستیکی
血管	عروقی
血管	عروق
サイモン	سیمون
サイモン	سایمن
サイモン	سایمون
コパ	کوپا
ベートーヴェン	بتهوون
中井	ناکای
扶桑	فیزو
引数	آرگومان
引数	دلایل
引数	استدلال
エビ	میگو
エビ	میگوی
麻薬	مخدر
土壌	خاک
間接	غیرمستقیم
感動	لمس
リム	حاشیه
リム	ریم
パラメータ	پارامتر
パラメータ	پارامتر
パラメータ	پارامترهای
高地	هایلند
高地	بلندیهای
ピッツバーグ	پیتزبورگ
ウェイン	وین
プライム	پرایم
プライム	نخست
ドック	لنگرگاه
バーチャル	مجازی
賠償	فدایی
テラ	ترا
テラ	ترا
飲食店	رستورانی
飲食店	رستوران
システムズ	سیستمها
セクション	بخش
セクション	بخشهای
セクション	بخشها
補償	فدایی
ティム	تیم
ティム	tim
パナマ	پانامایی
パナマ	پاناما
レッスン	درسهای
レッスン	دروس
レッスン	درس
レッスン	درس
レッスン	درسی
ウラン	اورانیوم
シール	مُهر
シール	مهر
シール	مهری
アルミニウム	آلومینیوم
アルミニウム	آلومینیوم
タラ	تارا
タラ	cod
ねこ	cat
ねこ	گربه
メンテナンス	نگهداشت
メンテナンス	نگهداری
だって	چون
マドンナ	مدونا
モーリス	موریس
モーリス	موریس
重い	سنگینی
重い	سنگین
ミリオン	میلیون
ミリオン	میلیونی
ミリオン	ملیون
愛子	آیکو
木製	چوبی
木製	چوبی
木製	وود
木製	چوب
ネパール	نپال
川端	کاواباتا
ホーク	هاک
ホーク	قوش
ホーク	هاوک
タバコ	سیگار
タバコ	دخانیات
タバコ	تنباکو
タバコ	توتون
タバコ	سیگار
タバコ	سیگارها
主権	حاکمیت
主権	دایملر
寿司	سوشی
秋月	آکیزوکی
取り消し	برگردان
取り消し	برگرداندن
取り消し	لغو
スパイク	اسپایک
宣教師	دینیه
志賀	شیگا
直ちに	فوراً
直ちに	فورا
直ちに	بلافاصله
判例	سابقه
通話	بخوانید
通話	تماس
通話	میخواند
通話	بخواند
ベネズエラ	ونزوئلا
ベネズエラ	ونزوئلا
ダラス	دالاس
指標	معیارهای
差異	تفاوت
差異	تفاوتهای
差異	تفاوتها
差異	اختلاف
差異	تفاوت
差異	فرق
レモン	لیمویی
レモン	لمون
レモン	لیمو
レモン	لیمون
レモン	لیموترش
築地	تسوکیجی
俊彦	توشیهیکو
服装	همسفر
工廠	آرسنال
工廠	arsenal
ヒント	نکات
ヒント	نکته
ヒント	نوک
ヒント	انعام
ヒント	اشاره
ヒント	راهنمایی
ニコラ	نیکولا
アラスカ	آلاسکا
モノレール	قم
入り口	ورودی
入り口	مدهوش
硬貨	سکه
硬貨	سکه
時々	گاهی
ワルシャワ	ورشو
飯島	ایجیما
僧侶	راهبان
静か	ساکت
マイナス	نگاتیو
マイナス	منفی
マイナス	منهای
マイナス	مینوس
三上	میکامی
急性	حاد
ジェーン	جِین
バンクーバー	ونکوور
竹中	تاکناکا
新羅	سیلا
新羅	شیلا
カレン	کرن
カレン	کارن
種子	بذر
種子	دانه
種子	نسل
種子	بذر
種子	دانه
乗り換え	انتقال
コンプレックス	پیچیده
コンプレックス	هرات
ホルン	هورن
ホルン	بوق
ホルン	شیپور
ホルン	صور
キーワード	کلیدواژه
フェルナンド	فرناندو
シンプル	ساده
シンプル	سادگی
サポーター	حامیان
サポーター	یاور
ビー	زنبور
アイオワ	آیووا
サーカス	سیرک
ニャン	میو
クマ	بارور
クマ	خرس
クマ	خرس
クマ	بیر
クマ	خرسی
クライマックス	اوج
書道	خوشنویسی
報復	انتقام
報復	قصاص
巡礼	حج
巡礼	زیارت
セミナー	سمینارهای
セミナー	سمینار
最悪	بدترین
キューブ	مکعب
エリート	نخبگان
エリート	نخبه
新川	شینکاوا
アルフレッド	آلفرد
アルフレッド	الفرد
オールド	پیر
オールド	قدیمی
オールド	قدمت
オールド	کهنه
一夫	کازو
ストライク	اعتصاب
レポーター	گزارشگر
ガラ	زغالی
スティーヴ	استیو
クリック	کلیک
クリック	کلیک
代々木	یویوگی
バーナー	سوز
カーン	khan
カーン	خان
カーン	هانگ
積分	انتگرال
有罪	مجرم
有罪	گناهکار
有罪	گناه
初心者	مبتدی
初心者	مبتدی
グレゴリオ	گرگوریو
交互	متناوب
交互	متناوب
トリック	حیله
トリック	حقه
トリック	ترفند
トリック	کلک
トリック	حقه
アンケート	پرسشنامه
アンケート	نظرسنجی
アンケート	سروی
アンケート	نظرسنجی
玄関	ورودی
玄関	مدهوش
紳士	آقایی
紳士	جنتلمن
サハ	ساها
随筆	مقاله
随筆	انشاء
随筆	مقالات
許容	بردباری
許容	تحمل
許容	مدارا
益田	ماسودا
欠点	اشکالات
ハンマー	همر
ハンマー	چکشی
ハンマー	چکش
リュウ	ریو
調印	امضا
調印	امضای
布告	اعلام
布告	اعلان
宮沢	میازاوا
アトリエ	آتلیه
キャンディ	کندی
キャンディ	آبنبات
キャンディ	نبات
栄え	رستگار
栄え	رستگاران
名詞	اسم
名詞	موصوف
フライト	پروازهای
フライト	پروازها
フライト	پروازی
フライト	پرواز
エディ	اِدی
ビルマ	برمه
ビルマ	برما
テンポ	تمپو
テンポ	ضرب
キャサリン	کاترین
ウド	اودو
フック	قلاب
フック	هوک
フック	هوکس
置換	جایگزینی
置換	جایگزینی
置換	جایگزین
置換	جانشینی
置換	جایگزینی
置換	جایگزین
田川	تاگاوا
洋一	یویچی
マクドナルド	مکدونالد
あえて	جرأت
あえて	dare
あえて	جرات
実体	موجودیت
アーキテクチャ	architecture
アーキテクチャ	معماری
エルサ	elsa
エルサ	السا
ローリング	غلتان
ローリング	رولینگ
チーズ	پنیر
同窓会	گردهمایی
リフト	لیفت
窒素	نیتروژن
ホーン	هورن
ホーン	بوق
ホーン	شیپور
ホーン	صور
プラチナ	پلاتین
プラチナ	پلاتینی
愛情	محبت
愛情	عاطفه
愛情	مهربانی
クロード	کلود
クロード	کلاد
アウグスト	آگوست
アウグスト	آگست
アウグスト	اوت
きみ	کیمی
きみ	kimi
ゴッド	خداوند
ゴッド	خدا
ゴッド	الهی
ゴッド	خدایی
ゴッド	الله
メロディー	ملودی
収束	همگرایی
バート	بارت
スペクトル	طیف
代謝	متابولیسم
切手	مهر
切手	بکوب
切手	تمبر
切手	پایت
切手	تمبر
賃金	اجرت
賃金	دستمزد
賃金	اجر
賃金	مزد
大砲	کانن
大砲	توپخانه
話者	گوینده
話者	گویندگان
タール	تار
タール	قیر
タール	tar
ライブラリ	کتابخانه
ひろみ	هیرومی
スーパーマーケット	سوپرمارکت
スーパーマーケット	سوپرمارکت
弾圧	ظلم
弾圧	ظلم
順子	جونکو
転生	تناسخ
シャイ	خجالتی
コメンテーター	مفسران
招聘	دعوت
招聘	دعوتنامه
転写	رونویسی
智子	توموکو
後世	آیندگان
円盤	دیسک
真夏	چله
ウェブ	تار
ウェブ	وب
ウェブ	وبی
激怒	خشمناک
激怒	خشمگین
寸法	بُعد
寸法	ابعاد
テナント	تنانت
テナント	مستاجر
申し出	پیشکش
申し出	پیشنهاد
申し出	تقدیم
きちんと	تفحص
きちんと	شسته
きちんと	تمیزی
リットル	لیتر
リットル	لیتر
お金	پول
お金	پولی
バレンシア	والنسیا
条項	رزق
食べ物	غذایی
食べ物	خوراک
食べ物	غذا
凍結	انجماد
習慣	عادات
習慣	عادت
ズーム	بزرگنمایی
ズーム	زوم
プラント	گیاهی
プラント	نیروگاه
プラント	پلنت
プラント	گیاه
サリー	سالی
書物	کتابها
書物	کتاب
書物	کتابهای
書物	کتاب
書物	book
書物	کتابی
甘い	شیرین
メルセデス	mercedes
メルセデス	مرسدس
煙突	دودکش
煙突	دودکش
スロベニア	اسلوونی
スロベニア	اسلونیایی
ツイ	تسوی
三輪	میوا
網走	آباشیری
レシピ	دستورالعمل
決闘	دوئل
オスカー	اسکار
バグ	باگ
バグ	اشکال
バグ	حشرات
ロビンソン	رابینسون
つながり	اتصالات
つながり	ارتباطات
つながり	ارتباط
つながり	اتصال
分ける	تفرقه
分ける	تقسیم
分ける	شکافتن
徴収	جمع
商用	الاهلی
商用	تجاری
生駒	ایکوما
ひかる	هیکارو
スケジュール	زمانبندی
スケジュール	برنامه
スケジュール	زمانبندی
レナ	لینا
レナ	لنا
シンデレラ	سیندرلا
フレーズ	عبارت
フレーズ	عبارتهای
集まる	جمع
キリン	زرافه
メガネ	عینکی
メガネ	عینک
純子	جونکو
呼吸	تنفس
貸切	منشور
貸切	چارتر
斜面	شیب
斜面	سراشیبی
慢性	مزمن
愛人	معشوقه
メリーランド	مریلند
インパクト	ضربه
インパクト	اصابت
インパクト	برخوردی
インパクト	برخورد
先祖	جد
先祖	اجداد
先祖	نیاکان
先祖	پدرانشان
先祖	اجداد
先祖	پدران
先祖	نیاکان
収穫	برداشت
収穫	خرمن
あずさ	آزوزا
量子	کوانتوم
量子	کوانتومی
トリプル	تریپل
ヒューマン	انسان
ヒューマン	انسانی
ヒューマン	بشر
ナッシュ	نش
ルイジアナ	لوئیزیانا
オーダー	نظم
オーダー	فرمان
オーダー	دستور
オーダー	سفارش
オーダー	ترتیب
オーダー	فرمان
オーダー	دستورات
オーダー	دستور
ツリー	درخت
ツリー	درختی
使徒	رسولی
使徒	رسولان
使徒	پیامبرانی
小銃	تفنگ
三笠	میکاسا
虐待	سوءاستفاده
ブース	بوث
ブース	بوت
ブース	باجه
ブース	غرفه
長老	بزرگان
プロトコル	قرارداد
プロトコル	پروتکل
プロトコル	قراردادهای
プロトコル	قراردادها
家畜	احشام
博文	هیروبومی
応答	پاسخگویی
応答	پاسخ
応答	واکنش
洗礼	نگارگری
洗礼	تعمید
クリーク	کریک
クリーク	نهر
振る	شاخ
振る	لرزش
ハーツ	دل
ハーツ	دلها
ウマ	اسبان
ウマ	اسب
ウマ	اسبها
ウマ	اسب
固体	توپر
固体	یکدست
固体	جامد
秀雄	هیدئو
ホース	شلنگ
ホース	شیلنگ
サント	سانتو
明子	آکیکو
パーカー	پارکر
コンサルタント	مشاور
コンサルタント	مشاوره
コンサルタント	مشاوران
シャッター	شاتر
暴言	فحش
仁川	اینچئون
麻美	آسامی
ブルックリン	بروکلین
時折	گهگاه
美容	زیبایی
美容	زیبای
ベーシスト	بیسیست
傭兵	مزدور
傭兵	اجیر
傭兵	مزدوران
補正	اصلاح
補正	اصلاحات
補正	اصلاح
補正	تنظیمات
遅い	دیر
遅い	آهسته
江口	اگوچی
テクニック	تکنیک
テクニック	تکنیکهای
拒絶	امتناع
拒絶	خودداری
拒絶	انکار
拒絶	مردود
直子	نائوکو
マニラ	مانیل
続行	ادامه
勝つ	برنده
勝つ	پیروز
勝つ	برد
中毒	معتاد
丹後	تنگو
丹後	تانگو
あすか	آسوکا
アドバイス	پند
アドバイス	نصیحت
留置	بازداشت
水木	میزوکی
浸透	اسمز
遺言	ویل
ウォーカー	واکر
ウォーカー	والکر
シェイクスピア	شکسپیر
メリット	مریت
メリット	لیاقت
メリット	شایستگی
ハット	hat
ハット	کلاه
尊重	مراعات
尊重	احترام
エンジニアリング	مهندسی
カメラマン	فیلمبردار
カメラマン	عکاس
カメラマン	عکاسان
体格	physique
体格	هیکل
ギニア	گینه
ギニア	گینه
ウラジーミル	ولادیمیر
絶対に	مطلقا
リサ	لیسا
リサ	لیزا
ライス	برنجی
ライス	پلو
ライス	رایس
ライス	برنج
互換性	سازگاری
カーニバル	کارناوال
拡散	انتشار
拡散	پخش
拡散	گسترده
メモ	یادداشت
メモ	نکته
メモ	نوت
メモ	یادداشتها
メモ	یادداشتهای
メモ	نوت
メモ	یادداشت
モダン	مدرن
モダン	امروزی
モダン	modern
免除	معافیت
コスモス	کیهان
コスモス	گیتی
お知らせ	notifications
お知らせ	اعلان
お知らせ	یادآوری
お知らせ	پند
お知らせ	تذکر
お知らせ	یادآور
お知らせ	حدیث
お知らせ	اعلان
お知らせ	اطلاعیه
お知らせ	اخطار
お知らせ	اطلاعیه
お知らせ	اعلان
異議	اعتراض
異議	اعتراضی
カルロ	کارلو
木星	مشتری
木星	ژوپیتر
規約	شروط
規約	اصطلاحات
規約	شرایط
奉納	اهدا
奉納	اهداء
奉納	فداکاری
椅子	صندلیهای
椅子	صندلی
鳩山	هاتویاما
恭子	کیوکو
車掌	رسانا
車掌	راهبر
リール	reel
正宗	ماسامونه
宰相	صدر
ダスト	غبار
ダスト	خاک
喜び	لذّت
喜び	لذت
喜び	مسرت
喜び	شادی
喜び	جوی
喜び	شادمانی
喜び	خوشی
喜び	رضای
喜び	خوشنودی
喜び	لذت
スライド	اسلاید
歌曲	نغمه
歌曲	ترانه
歌曲	اهنگ
歌曲	آهنگ
歌曲	آواز
シュミット	اشمیت
シュミット	اشمیت
ノーフォーク	نورفولک
摂政	رگنسی
ストレス	استرس
ストレス	تنش
ストレス	استرس
御用	گویو
カクテル	معجون
カクテル	کوکتل
ケベック	کبک
丸の内	مارونواوچی
遅延	تأخیر
遅延	تاخیر
遅延	تأخیری
三沢	میساوا
褐色	قهوهای
褐色	براون
モザイク	موزاییک
モザイク	موزائیک
非公式	غیررسمی
非公式	غیررسمی
アトラス	اطلس
巫女	میکو
店長	مدیر
今村	ایمامورا
スープ	سوپ
便利	ارضای
腫瘍	تومور
腫瘍	غده
ヒルズ	هیلز
アリア	آریا
ハリケーン	طوفان
ハリケーン	گردباد
創始者	بنیانگذار
創始者	موسس
二度	دوبار
ティッシュ	بافتها
ティッシュ	بافت
ティッシュ	بافتی
ティッシュ	بافتهای
アリー	علی
アリー	ali
アリー	ارای
泥棒	دزد
かすみ	کاسومی
カセット	کاست
ブドウ	انگور
ブドウ	انگور
ブドウ	انگوری
ポルシェ	پورشه
原宿	هاراجوکو
放浪	سرگردان
放浪	پرسه
フレンド	دوست
フレンド	دوستی
デュエット	دونفری
支払う	تاوان
支払う	پرداخت
支払う	جبران
支払う	تلافی
オクラホマ	اکلاهما
相互作用	تعامل
相互作用	تعاملات
フレッド	فرد
美和	میوا
承継	جانشینی
フィッシャー	فیشر
フィッシャー	فیشر
集積	انباشت
集積	تجمع
ペーパー	کاغذ
カニ	خرچنگ
カニ	خرچنگ
カニ	کرب
漏れ	نشت
漏れ	درز
狩猟	شکار
ミール	میر
ミール	mir
家具	اثاث
家具	اثاثیه
家具	مبل
家具	مبلمان
ジャム	جم
ジャム	مربا
ボルチモア	بالتیمور
チャック	چاک
モリス	موریس
伸びる	امتداد
モロッコ	مراکش
モロッコ	مراکشی
フレッシュ	تازه
パット	پت
ふた	درپوش
ふた	سرپوش
自由主義	لیبرالیسم
まあ	خب
まあ	خوب
メルボルン	ملبورن
完璧	عالی
完璧	perfect
完璧	پرفکت
完璧	کمال
コスタ	کوستا
コスタ	کاستا
アイスホッケー	هاکی
五月	می
五月	مه
五月	تا
サンシャイン	آفتاب
セメント	سیمان
セメント	سیمانی
ミカ	میکا
クラスメイト	همکلاسی
ウサギ	خرگوش
ウサギ	خرگوشی
ウサギ	خرگوش
クリップ	سمتش
クリップ	کلیپ
クリップ	گیره
ダニー	دنی
補完	تکمیل
常時	دائماً
常時	دائما
クック	کوک
クック	آشپز
クック	آشپزی
娯楽	سرگرمی
娯楽	پذیرائی
娯楽	سرگرمی
娯楽	تفریحات
娯楽	پذیرایی
ローザ	روسا
ローザ	روزا
ローザ	رز
ローザ	رزا
追求	تعقیب
レディース	خانما
レディース	بانوان
レディース	خانمها
ローリー	رالی
ローリー	روری
しのぶ	شینوبو
加納	جیگارو
サムライ	سامورایی
素晴らしい	عالی
エラ	الا
砂糖	شکری
砂糖	قند
砂糖	شکر
あおい	آئوی
舗装	سنگفرش
ケーキ	cake
ケーキ	کیکه
ケーキ	کیک
ケーキ	کیک
ベール	bale
ベール	حجاب
ベール	حجابی
レーシング	مسابقه
センス	عقل
センス	حس
チェリー	گیلاس
チェリー	چری
チェリー	آلبالو
魚類	فیش
魚類	ماهیان
魚類	ماهی
知恵	حکمت
知恵	حکمتی
警報	اخطار
警報	هشدار
プリン	پودینگ
炎上	شعله
ロビー	رابی
ロビー	لابی
ランディ	رندی
ジョルジュ	ژرژ
フォース	زور
フォース	اجباری
フォース	نیرو
フォース	اجبار
知能	هوش
知能	هوشی
知能	خردمند
知能	باهوش
知能	هوشمند
知能	خرد
リヨン	لیون
オンタリオ	انتاریو
通訳	مترجم
通訳	مفسر
通訳	تعبیر
通訳	تفسیر
弾丸	فشنگ
弾丸	گلوله
クロック	کلاک
クロック	ساعت
ドロップ	انداختن
ドロップ	افت
ドロップ	قطره
ドロップ	قطره
カーター	کارتر
サンプル	نمونه
配達	تحویل
配達	زایمان
婚姻	ازدواج
レバノン	لبنان
レバノン	لبنانی
レバノン	لبنان
樹木	درخت
樹木	درختان
樹木	درختها
ジョナサン	جاناتان
榎本	انوموتو
のぞみ	نوزومی
シカ	حنایی
シカ	گوزن
シカ	آهو
シカ	دیر
シカ	گوزن
シカ	آهویی
シカ	آهوی
ハンブルク	هامبورگ
安達	آداچی
デイヴィス	دیویس
ケープ	کیپ
ケープ	شنل
ケープ	دماغه
ガルシア	گارسیا
ガルシア	گارسیا
綾子	آیاکو
百済	باکجه
エストニア	استونی
弁当	بنتو
特権	امتیازات
平家	هایک
平家	هایکه
メリー	مری
脅迫	تهدید
脅迫	تهدید
脅迫	تهدیدات
脅迫	تهدیدها
脅迫	تهدیدهای
脅迫	ارعاب
脅迫	باج
脅迫	اخاذی
信玄	شینگن
遭難	پریشانی
オファー	پیشکش
オファー	پیشنهاد
オファー	تقدیم
トランスフォーマー	transformers
線形	خطی
コンチネンタル	قارهای
ウズベキスタン	ازبکستان
北島	کیتاجیما
釈放	نشر
エッジ	لبه
エッジ	اج
エッジ	لبۀ
メイ	می
メイ	مه
メイ	تا
高額	گران
高額	گرونه
ディビジョン	تقسیم
ディビジョン	واحد
骨格	اسکلت
骨格	اسکلت
安部	ایب
安部	آبه
御所	گوسه
御所	گوشو
不当	ظالمان
不当	ستمگر
不当	ستمکار
非公開	خلوت
非公開	شخصی
非公開	سرباز
非公開	private
非公開	خصوصی
埠頭	بارانداز
埠頭	اسکله
水族館	آکواریوم
執事	مباشر
執事	استوارد
大通り	بلوار
フライング	پروازی
フライング	پرواز
平等	مساوات
平等	تساوی
平等	برابری
混雑	ازدحام
ブラウザ	مرورگر
うさぎ	خرگوشی
うさぎ	خرگوش
特色	مشخصات
牛乳	شیر
牛乳	میلک
進入	رویکرد
ロータリー	تبخیر
宮古	میاکو
春樹	هاروکی
プラズマ	پلاسما
プラズマ	پلاسمای
ルーツ	ریشه
ダイジェスト	چکیده
ダイジェスト	هضم
クルス	کروز
クルス	کروس
辰巳	تاتسومی
十字軍	جهاد
十字軍	نهضت
十字軍	صلیبی
去る	ترک
独身	تکی
独身	single
独身	تک
独身	لیسانس
独身	مجرد
ラベル	برچسبها
ラベル	برچسبهای
ラベル	برچسب
スピーカー	بلندگو
スピーカー	اسپیکر
スピーカー	بلندگو
スピーカー	سخنگوی
スピーカー	اسپیکر
スピーカー	سخنگو
ファミコン	famicom
ディフェンス	دفاعی
ディフェンス	دفاع
ディフェンス	دفاع
診療所	موسسات
診療所	مطب
診療所	درمانگاه
診療所	کلینیک
ピック	زخمه
ピック	برداشتن
かおる	کائورو
セルゲイ	سرگئی
セルゲイ	سرگی
アルジェリア	الجزایر
アルジェリア	الجزایر
ドラッグ	مواد
ドラッグ	کشیدن
ドラッグ	دارو
ミャンマー	میانمار
欲望	خواهان
欲望	طالب
欲望	میل
欲望	هوس
欲望	خواهان
欲望	طالب
狭山	سایاما
ホルモン	هورمون
ゾンビ	زامبی
星雲	سحابی
マクロ	ماکرو
マクロ	درشت
黒崎	کوروساکی
敗者	بازنده
休憩	بشکند
休憩	استراحت
休憩	شکستن
休憩	وقفه
ノイズ	نویز
生理学	فیزیولوژی
スケッチ	طرح
ミハイル	میخائیل
ワット	وات
ワット	وت
ブンデスリーガ	بوندسلیگا
雅子	ماساکو
ウルグアイ	اروگوئه
自慢	مباهات
自慢	لاف
自慢	مغرور
自慢	سرافراز
自慢	افتخار
自慢	سربلند
屋内	سالنی
許し	استغفار
許し	بخشش
許し	مغفرت
許し	آمرزش
三鷹	میتاکا
コマーシャル	الاهلی
コマーシャル	تجاری
匿名	ناشناسی
匿名	گمنامی
匿名	ناشناس
匿名	گمنام
速い	سریع
速い	روزه
速い	تند
メドレー	مدلی
新庄	شینجو
明日香	آسوکا
ジョーダン	جوردن
ジョーダン	جردن
ジョーダン	اردن
博之	هیرویوکی
あした	فردا
あした	فردایی
落ちる	سقوط
落ちる	پاییز
落ちる	fall
落ちる	افتادن
ワルツ	والس
土岐	توکی
コンソール	consoles
コンソール	کنسول
反逆	خیانت
ドバイ	دبی
ドバイ	dubai
ドバイ	دوبی
裏切り	غدر
裏切り	خیانت
クーパー	کوپر
溝口	میزوگوچی
トーン	لحن
トーン	تون
部署	وزارت
部署	اداره
部署	بخش
ライム	آهک
ライム	لایم
エイリアン	alien
エイリアン	بیگانه
エイリアン	فضایی
エイリアン	بیگانگان
ロイド	لوید
同性愛	همجنسگرایی
トレイ	سینی
スバル	سوبارو
ウィズ	ویز
アクティブ	فعال
シオン	سیون
シオン	زایان
シオン	تئون
カノン	canon
カノン	کانن
怖い	ترسناک
怖い	ترسیده
ジャマイカ	جامائیکا
ジャマイカ	جامائیکا
行進曲	مارس
行進曲	پیشروی
行進曲	راهپیمایی
盆地	حوضه
盆地	سماور
奉仕	ایثار
軽い	سبک
軽い	روشنایی
軽い	نور
軽い	روشن
軽い	نوری
フェルト	احساس
転移	انتقال
転移	گذار
ストリーム	نهرها
ストリーム	جویبارها
ストリーム	رودها
ストリーム	جریان
ストリーム	جریانی
近所	همسایه
近所	همسایگان
近所	همسایه
近所	همسایگی
近所	محله
近所	همسایه
奇数	فرد
奇数	عجیب
ティーン	نوجوانی
ティーン	تین
ティーン	نوجوان
ラット	موش
コイ	کپور
ペンギン	پنگوئن
ルクセンブルク	لوکزامبورگ
クレーン	جرثقیل
クレーン	درنای
クレーン	کرین
クレーン	درنا
シャワー	دوش
