மற்றும்	và
குட்டை	bài
குட்டை	ngắn
குட்டை	short
குட்டை	lá
காதலர்	lover
கம்பகா	gampaha
குப்தா	gupta
மாணவன்	bmi
டானியல்	daniel
கனரக	nặng
தொங்கும்	vởn
தொங்கும்	treo
ஒருமை	singular
வாங்குதல்	mua
வாங்குதல்	mua
நதிகள்	sông
நதிகள்	rivers
ஏர்பஸ்	airbus
தவளை	nhái
தவளை	ếch
தவளை	cóc
தவளை	frog
கரம்	karam
பிரடெரிக்	friedrich
பிரடெரிக்	frederick
டில்லி	delhi
ராதாகிருஷ்ணன்	radhakrishnan
நான்சி	nancy
ஆறுதல்	comfort
சுங்	chung
பலவீனமான	yếu
பலவீனமான	nhược
தகடுகள்	kẽm
வலியை	đau
தாள்கள்	tờ
தாள்கள்	mẩu
தாள்கள்	sheets
நாத்	nath
கிரீஸ்	greece
சீக்கியம்	sikhism
மேத்தா	mehta
தோமா	thoma
கரீபியன்	caribê
கரீபியன்	caribbean
கரீபியன்	caribe
ஹோலி	holly
ஹோலி	holi
பானம்	uống
பானம்	ly
நித்திய	mải
மண்டை	skull
மண்டை	sọ
மண்டை	quang
சிபிஐ	cpi
பெய்யும்	pei
பெய்யும்	bùi
மாலி	mali
டைலர்	tyler
பேபி	baby
பேபி	bé
உக்ரைனிய	fairytale
புகழை	đồn
குயின்ஸ்லாந்து	queensland
எத்தனால்	ethanol
சீக்ரெட்	mật
சீக்ரெட்	bí
ஓட்டோமான்	ottoman
தொப்பி	cap
தொப்பி	mũ
தொப்பி	xịt
தொப்பி	nón
ஒத்ததாக	synonymous
ஈதர்	ether
ஈதர்	ete
சிக்மா	sigma
இழக்க	thua
வண்ணங்கள்	màu
கோலி	kohli
கடினமானது	khó
நுனி	mẹo
தருமபுரி	dharmapuri
படவில்லை	slide
படவில்லை	trượt
பெண்ணுக்கு	girl
பெண்ணுக்கு	gái
கதாநாயகன்	hero
கதாநாயகன்	hùng
கதாநாயகன்	hoàn
பீரங்கிகள்	tăng
காஸ்ட்ரோ	castro
பருந்து	diều
கட்டளைகள்	lệnh
ஜன	jan
ஜன	tei
ஜன	jana
காஜா	gajah
உரித்தான	đắng
கசிவு	lens
கசிவு	leak
மகரிஷி	maharishi
பிளாஸ்மா	plasma
விஜயநகரம்	vizianagaram
முதலாளி	sếp
முதலாளி	boss
பதஞ்சலி	patanjali
பட்டாம்பூச்சி	butterfly
பட்டாம்பூச்சி	bướm
ஆடுகள்	dê
நாட்களை	ngày
சிம்லா	shimla
சிம்லா	simla
நியாயம்	fair
இடவியல்	topology
பிறப்பிடம்	native
குளுக்கோஸ்	glucose
முனி	muni
எரிக்சன்	ericson
எரிக்சன்	ericsson
காதில்	whisper
காதில்	ear
காதில்	tai
ஹாங்	hong
ஹாங்	hồng
கின்	kin
தேசாய்	desai
அன்பே	hon
அன்பே	cưng
ஷங்கர்	shankar
மின்சுற்று	mạch
நாகா	naga
கலப்பை	cày
பில்போர்ட்	billboard
மாடி	tầng
மாடி	sàn
கர்னல்	đại
கர்னல்	tá
ஷான்	đan
ஷான்	shan
கன்னித்	trinh
கன்னித்	virgin
கன்னித்	tân
கோவிந்த்	govind
வௌவால்	bat
வௌவால்	dơi
பல்லி	lằn
டயர்	lốp
டயர்	lốp
மோட்டார்ஸ்	motors
நைக்	nike
ஆங்	ang
ஆங்	ong
ஆங்	aung
கிணறுகள்	wells
கிணறுகள்	giếng
கதவுகள்	cửa
கலிலியோ	galileo
அப்பாஸ்	abbas
ரசிகர்	quạt
ரசிகர்	fuck
விரல்கள்	ngón
கனவுகள்	mơ
கனவுகள்	dreams
பிரையன்	brian
பிரையன்	bryan
பாலஸ்தீன	palestin
வியாசர்	vyasa
ஜார்க்கண்ட்	jharkhand
காணவில்லை	thiếu
இனிமேல்	nưa
ஜோஸ்	jose
ஜோஸ்	jos
ஜோஸ்	jose
ஜோஸ்	josé
ஜோஸ்	joss
நேரான	thẳng
நேரான	sảnh
நேரான	tuyến
உயிரோடு	sống
உயிரோடு	live
உயிரோடு	alive
பிலிப்பைன்	philippine
பிரார்த்தனை	be
பிரார்த்தனை	rủ
பிரார்த்தனை	nguyện
கார்பனேட்டு	cacbonat
அகர்வால்	agarwal
அகர்வால்	agrawal
அகர்வால்	aggarwal
ஆன்ம	linh
ராஜ்கோட்	rajkot
ருபீடியம்	rubiđi
மஹால்	mahal
யுத்த	battle
யுத்த	trận
விலா	vila
விலா	sườn
கனமான	nặng
நெகிரி	negeri
எரிசக்தி	calorie
எரிசக்தி	calo
எரிசக்தி	lượng
புத்தி	minh
புத்தி	khôn
டாட்	tot
டாட்	chấm
டாட்	dot
ஹன்னா	hannah
ஹன்னா	hanna
அழியாத	indestructible
மடியில்	lap
தட்டில்	đĩa
தட்டில்	dĩa
ரிலையன்ஸ்	reliance
ஹாக்கி	hockey
ஹசன்	hassan
ஹசன்	hasan
நைஜீரியா	nigeria
திசைமாற்றி	lái
வரைதல்	vẽ
உருண்டை	orb
காமன்வெல்த்	commonwealth
ஆழ்வார்கள்	alwar
ஃபீஸ்டா	fiesta
மதிப்பெண்கள்	điểm
மதிப்பெண்கள்	điểm
யமுனா	yamuna
மொழிபெயர்ப்புகள்	dịch
யூதா	judah
மனிதனுக்கு	người
மனிதனுக்கு	man
வெனிஸ்	venice
வெனிஸ்	venezia
தொல்லை	rối
தலைகள்	đầu
தலைகள்	vát
கண்காணிப்பாளர்	watcher
அஹ்மத்	ahmed
அஹ்மத்	ahmad
அரிசோனா	arizona
ஜூல்	joule
கறி	curry
ஈராக்கிய	iraq
ஜெஃப்	jeff
வர்ஜீனியா	virginia
மந்திரங்கள்	chants
பென்சைல்	benzyl
படேல்	patel
சுழி	zero
போர்டு	bảng
சல்மான்	salman
பிரதமர்கள்	primeminister
ஹைதர்	haider
பிடிப்பு	bắt
பிடிப்பு	chụp
நகைகள்	sỉ
பெப்	pep
டச்	touch
டச்	ống
டச்	sờ
டச்	chạm
டச்	bản
டச்	hoà
டச்	dutch
பெரும	galactic
நெல்லி	nelly
வளைத்து	cúi
வளைத்து	bend
இடி	vanilla
இடி	sấm
இடி	sét
மிசிசிப்பி	mississippi
யாரையும்	ai
ஆல்கஹால்	rượu
ஆல்கஹால்	cồn
ரன்கள்	gân
வேட்டையாடும்	predatory
ரொட்டி	mì
கும்பல்	manh
கும்பல்	đảng
கும்பல்	đám
கும்பல்	lũ
கொசு	muỗi
டியான்	dion
மிலன்	milan
மிலன்	milano
திருப்பம்	twist
திருப்பம்	xoắn
திருப்பம்	xoáy
உருளைக்கிழங்கு	khoai
தெரிந்தது	quen
உடுப்பி	udupi
விழுந்தது	rớt
விழுந்தது	rơi
விழுந்தது	té
விழுந்தது	ngã
சொர்க்கம்	thiên
வேடிக்கை	fun
வேடிக்கை	ké
வேடிக்கை	vui
வேடிக்கை	hài
வேடிக்கை	vui
ஜோத்பூர்	jodhpur
வடிகட்டி	lọc
புனல்	phễu
தீவிரவாதி	khủng
பிளாக்பெர்ரி	blackberry
தந்தைக்கு	cha
கொங்கணி	konkani
மதியம்	noon
மதியம்	trưa
மதியம்	chiều
அனந்தபூர்	anantapur
இம்மானுவேல்	immanuel
இம்மானுவேல்	emmanuel
தஞ்சோங்	tanjung
லோபஸ்	lopez
ஹாலே	halle
வலைப்பூ	blog
அத்தி	figs
படகில்	đò
படகில்	ferry
படகில்	phà
மௌலானா	maulana
ஊஞ்சல்	vung
ஊஞ்சல்	đu
ஊஞ்சல்	swing
ஹம்	hum
புன்னகை	smile
புன்னகை	cười
புன்னகை	cười
சைரஸ்	cyrus
கால்களை	chân
கால்களை	xương
பரிமாணம்	chiều
இவான்	ivan
இவான்	evan
அரபிக்	arabian
லில்லி	lilly
லில்லி	lily
வார்த்தைகளை	lời
முன்பதிவு	booking
குறிப்பிடவில்லை	chất
எடையை	cân
கியூரி	curie
பிரெட்	gấp
பிரெட்	brett
பிரெட்	hòa
பிரெட்	fred
பாரா	bara
பாரா	para
அவளின்	her
அவளின்	cổ
சுறா	shark
சுறா	carcharhinus
செமிடிக்	semitic
கொம்புகள்	sừng
அணிய	mặc
அணிய	đeo
ராஞ்சி	ranchi
உருகுவே	uruguay
சோப்ரா	chopra
நிபந்தனை	tiêm
நிபந்தனை	trạng
மீட்டரில்	challenger
டேல்	dale
ஓடை	luồng
ஓடை	suối
ஓடை	stream
ஊற்று	fountain
விளையாடுபவர்	player
வெங்காயம்	onion
வெங்காயம்	hành
விசைகள்	keys
விசைகள்	phím
விசைகள்	cò
விளையாடுகிறார்	thấm
விளையாடுகிறார்	chơi
விளையாடுகிறார்	divx
அழிப்பு	cleansing
மஞ்சு	manju
மஞ்சு	manchu
சக்கரங்கள்	hoành
நாடா	băng
குறைந்துள்ளது	giảm
மாலிப்டினம்	molypden
காயத்ரி	gayatri
தினேஷ்	dinesh
தோ	tho
தோ	toa
வோல்ட்	volt
வோல்ட்	volts
வோல்ட்	vôn
யூசுப்	yousuf
பைன்	thông
பைன்	pine
வாரன்	warren
டவர்	tower
டவர்	tháp
பிராக்	brac
ஆன்டர்சன்	anderson
கேமரா	camera
குவாலியர்	gwalior
இறுதியான	final
இறுதியான	ultimate
சாலமன்	salomon
சாலமன்	solomon
மட்டை	bat
மட்டை	dơi
கார்ட்டூன்	cartoon
காரம்	cay
வேன்	trù
வேன்	van
மூத்தவர்	sr
மூத்தவர்	senior
வெண்ணெய்	bơ
மரியாள்	magdalene
மரியாள்	magdalena
மனோ	mano
நிழல்கள்	bóng
ஆர்சனல்	arsenal
வின்ஸ்டன்	winston
குடிசை	hut
குடிசை	lều
அனிமேஷன்	anime
தேரை	dau
தேரை	cóc
லக்ஷ்மி	laxmi
மகேஷ்	mahesh
மூவி	phim
கொள்வனவு	sắm
கொள்வனவு	shopping
பேரிடர்	họa
எறும்புகள்	kiến
தட்டி	nhấn
மெழுகு	sáp
மெழுகு	wax
சிந்தி	sindhi
ஹாக்	hawk
ஹாக்	hawke
காய்ந்த	lau
காய்ந்த	khô
கீற்று	streak
ஹான்ஸ்	hans
பட்டர்	bơ
ராணா	rana
ஆசான்	mentor
பாராட்டும்	appreciation
அலாவுதீன்	alauddin
ரொனால்டோ	ronaldo
நீளமானது	lengthy
டெர்ரி	terry
மண்டேலா	mandela
ஹூ	hú
கொள்கலன்	dung
கொள்கலன்	container
இப்ராகிம்	ibrahim
நிர்மலா	nirmala
கூந்தல்	tóc
மறையும்	giấu
மறையும்	trốn
மறையும்	ẩn
அருமை	superb
அருமை	đẹp
மகனே	trai
மகனே	nhi
மகனே	son
சுகுமாரன்	sukumaran
கரிய	darker
குழப்பங்கள்	xung
முத்தி	mutti
உள்ளடக்கங்கள்	dung
வானவில்	rainbow
மீனா	meena
கிரோன்	crohn
யாங்	dương
யாங்	yang
எட்வார்ட்	edward
நகை	ngọc
நகை	jewel
நகை	sỉ
சொந்தம்	chính
பாலன்	balan
ஆரோக்கியம்	khỏe
ருத்ர	rudra
பாஸ்பரஸ்	phốtpho
அம்பானி	ambani
மாறிகள்	biến
திலகர்	tilak
நுண்ணோக்கி	microscope
நுண்ணோக்கி	phức
ஐசக்	isaac
வாழ்வது	sống
வாழ்வது	living
வெற்றிபெற்று	won
வெற்றிபெற்று	thắng
ஓவல்	oval
சலாம்	salaam
ரசாயன	hóa
ரிஷி	rishi
லாக்	khoá
லாக்	khóa
லாக்	log
கரோலினா	carolina
பாஜக	bjp
பார்பரா	barbara
அந்தோனியார்	anthony
ஸ்டாக்ஹோம்	stockholm
புரூணை	brunei
பள்ளிக்கூடம்	trường
பள்ளிக்கூடம்	học
ஸ்கோடா	skoda
ஸ்கோடா	škoda
வர்ணம்	sơn
வர்ணம்	pigment
மாட்	matt
சக்	chuck
பூரி	puri
டொனால்ட்	donald
டிரைவ்	chạy
டிரைவ்	cán
ஒதுக்கப்பட்டது	reserved
பேட்ரிக்	patrick
பாடுகிறார்	hót
பாடுகிறார்	hát
பாடுகிறார்	hót
போயர்	boer
ஒப்பனை	makeup
தாமிரம்	đồng
ஆந்தை	cú
ஆந்தை	owl
துக்ளக்	tughlaq
ஜூலியா	julia
நீளமாக	dính
நீளமாக	sticky
குச்சி	lòi
குச்சி	stick
டாமன்	damon
கிரியோல்	creole
காளான்	nấm
போதைப்பொருள்	thuốc
இடித்து	crashed
ஓடுகள்	lát
டெர்	der
ஃபோர்ப்ஸ்	forbes
பிலடெல்பியா	philadelphia
வாணி	vani
செம்பிலான்	sembilan
ராஸ்	ross
எலுமிச்சை	chanh
எலுமிச்சை	vôi
எலுமிச்சை	chanh
எலுமிச்சை	lime
பொலன்னறுவை	polonnaruwa
மனிதனும்	hồn
மனிதனும்	soul
ரீட்	reed
ஆனந்தம்	joy
மார்க்கம்	đạo
மார்க்கம்	markham
காய்கறி	rau
ஷேன்	shane
சிட்ரிக்	citric
குறும்படம்	icon
சோனியா	sonia
நீரியல்	hydrology
இலைகளை	lá
அசுரன்	monster
கிளாரா	clara
நிழலில்	râm
நிழலில்	khuất
அரி	ari
சளி	lạnh
கொடூரமான	brutal
முசோலினி	mussolini
தூதுவர்	sứ
செக்ஸ்	sex
குணப்படுத்தும்	healing
கைபேசி	cell
கைபேசி	mobile
கைபேசி	mobil
காலாண்டு	quý
புலங்கள்	fields
புலங்கள்	trường
சாஸ்திரம்	sastra
சாஸ்திரம்	shastra
பண்டிட்	pandit
இம்ரான்	imran
எண்ணங்களை	suy
மடிப்பு	wrap
மடிப்பு	bọc
மடிப்பு	quấn
அளவுகோல்	phóng
நகர்வுகள்	moves
ஹெக்டர்	hector
மாயன்	mayan
வெண்கல	đồng
குணப்படுத்த	chữa
குணப்படுத்த	cure
மஸ்ஜித்	masjid
ரோல்	cuộn
ரோல்	roll
ஆல்பங்கள்	album
ஆல்பங்கள்	albums
கெல்லி	kelly
பாக்கியம்	phước
பாக்கியம்	blest
சிறகு	wing
சிறகு	cánh
சிறகு	wings
சிறகு	cánh
சர்ச்சில்	churchill
ஆற்றலும்	lượng
கற்பு	chastity
ஈடன்	eden
அதிகபட்சம்	đa
அதிகபட்சம்	max
அம்பாலா	ambala
கிட்	git
கிட்	thúi
கிட்	kit
செய்தியாளர்	nhấn
செய்தியாளர்	bào
செய்தியாளர்	ấn
செய்தியாளர்	bấm
சிப்	chip
புக்கர்	booker
கேளிக்கை	entertainment
இராஜேந்திரன்	rajendran
சமோவா	samoa
பந்துகள்	balls
பந்துகள்	bi
பருவங்கள்	mùa
பருவங்கள்	seasons
குடியேற்றவாத	colonization
யுனிக்ஸ்	unix
தொட்டில்	nôi
புண்கள்	loét
விஸ்டா	vista
வாசம்	thở
கோளம்	cầu
பின்புலம்	nền
பின்புலம்	background
பின்னோக்கி	ngược
பின்னோக்கி	ngược
தத்து	thẻ
தத்து	tab
லம்போர்கினி	lamborghini
தனிமையில்	độc
தனிமையில்	solitude
விக்கெட்	wicket
பார்வைகள்	views
நோக்கங்களை	intentions
வாக்கியம்	câu
சொற்பொருள்	semantic
எதிரானது	dũng
எதிரானது	chống
அனுப்புகிறது	gửi
அனுப்புகிறது	phái
சுமேரிய	sumer
துவக்கி	launcher
பூனைகள்	mèo
பூனைகள்	cats
வார்சா	warszawa
வார்சா	warsaw
பாஸ்கல்	pascal
மார்க்கெட்	chợ
கணங்கள்	moments
சோமாலியா	đặc
சோமாலியா	somalia
சோமாலியா	somali
குண்டூர்	guntur
பென்சீன்	benzen
நானக்	nanak
இருக்கவும்	stay
குவளை	mug
ராக்கெட்	tiễn
ராக்கெட்	rocket
ஆல்ப்ஸ்	alps
ஆல்ப்ஸ்	anpơ
பானங்கள்	uống
நினைக்கும்	nghĩ
சந்த்	chand
விடு	bỏ
விடு	giọt
விடு	bỏ
விடு	thả
மனோஜ்	manoj
துர்கா	durga
அலபாமா	alabama
தொழுகை	salah
அன்ட்ரூ	andrew
பாலைவனத்தில்	mạc
லூசியானா	louisiana
எறிந்து	cast
கலீபா	khalip
தந்திரம்	trick
தந்திரம்	bịp
தந்திரம்	lừa
மதிப்பாய்வு	review
குவான்	guan
குவான்	quan
குவான்	quan
ஆர்எஸ்எஸ்	rss
நம்பிக்கைக்கு	huyệt
பொறாமை	ghen
பொறாமை	envy
பொறாமை	jealousy
கச்சா	thô
கச்சா	plump
கோட்டா	kota
வரவிருக்கும்	sắp
அவுட்லுக்	outlook
சூசன்	susan
காமெடி	hài
ஜீலம்	jhelum
வைக்கோல்	rơm
இப்ராஹிம்	ibrahim
அலோர்	alor
அலெக்சாந்திரியா	alexandria
சாதாரணமான	mediocre
அமிதாப்	amitabh
பங்களா	bungalow
பங்களா	chòi
பங்களா	bangla
ஜூலியஸ்	julius
ஈஸ்ட்	yeast
ஈஸ்ட்	men
கல்யாண்	kalyan
பங்கேற்பு	tooltip
சோலார்	solar
மேகங்கள்	mây
கருட	garuda
நீரோ	nero
விஜயவாடா	vijayawada
நெரிசல்	nghẹt
நெரிசல்	congestion
கடலியல்	oceanography
இறைவனிடம்	huân
ரொனால்ட்	ronald
கொலராடோ	colorado
மிதவை	lỏng
கிரந்த்	granth
காசர்கோடு	kasaragod
நசீர்	nasir
சோர்வு	trau
சோர்வு	mệt
எவரெஸ்ட்	everest
திறக்க	download
திறக்க	mở
திறக்க	má
வானியற்பியல்	astrophysics
செபமாலை	cepa
சையது	syed
இடைவெளிகள்	khoảng
இரவும்	đêm
உணவாகும்	grub
ராஜு	raju
ஜிமெயில்	gmail
கவர்ச்சியான	sexy
சுலைமான்	suleiman
சுலைமான்	sulaiman
பேழை	cassette
ஆர்ச்சர்	archer
கீரை	spinach
ஜெப்ரி	geoffrey
ஜெப்ரி	jeffery
சன்னி	nắng
சன்னி	sunny
பாதுகாக்கவும்	vệ
சொரெஸ்	soros
பயிற்சியாளர்கள்	coaches
ஏழ்மை	nghèo
உடற்கூறு	anatomy
மீதம்	trái
பீச்	beech
பீச்	peaches
பீச்	đào
பீச்	đào
பீச்	peach
குதுப்	qutb
பிரதீப்	pradeep
லுட்விக்	ludwig
நெற்றியில்	trán
அமிர்தசரஸ்	amritsar
கன்று	ngưu
கன்று	bê
பரதன்	bharata
குறுக்கீடு	ngắt
எள்	sesame
எள்	vừng
எள்	mè
எட்ஜ்	mép
எட்ஜ்	edge
எட்ஜ்	rìa
எட்ஜ்	cạnh
டொமினிக்கன்	dominican
வாருங்கள்	đến
சங்கரர்	shankara
ஆன்மீகம்	linh
மெகாடெத்	megadeth
மாம்பழம்	xoài
மாம்பழம்	mango
சத்யஜித்	satyajit
கழுதை	donkey
கழுதை	lừa
முஸ்தபா	mostafa
முஸ்தபா	mustafa
நம்பிக்கையுடன்	mong
கிரகம்	tinh
தலைக்கு	đầu
தலைக்கு	đàu
தலைக்கு	head
மியாமி	miami
பொறித்த	chiên
நிக்கோலஸ்	nicolas
நிக்கோலஸ்	nicholas
கொரில்லா	gorilla
நானா	nana
கால்நடைகள்	bò
தொலைகாட்சி	oled
ஓட்டோ	otto
நாளைய	mai
ஒசூர்	hosur
சிர்க்கோனியம்	zirconium
ஆண்டர்சன்	anderson
அடையாறு	adyar
மோடம்	modem
மோடம்	bộ
கிளென்	glen
கிளென்	glenn
விவகாரங்கள்	affairs
காபூல்	kabul
அரிவாள்	liềm
அரிவாள்	sickle
பேச்சாளர்கள்	loa
எலிகள்	chuột
வைன்	rượu
வைன்	vang
திறக்கும்	mở
ராபர்ட்ஸ்	roberts
ஜேக்மேன்	jackman
கிரி	kiri
கிரி	giri
பிரைவேட்	pvt
அசிட்டேட்டு	acetate
மருமகன்	cháu
பக்தர்களின்	upa
தோழன்	mate
நாட்டியம்	điệu
நாட்டியம்	múa
கடனை	nợ
சாஹிப்	sahib
மகேந்திர	mahendra
உபரி	extras
அனுபவ	exp
குட்டிகள்	cubs
குட்டிகள்	puppies
குட்டிகள்	cún
ஓவியத்தை	tranh
ஓவியத்தை	sơn
மணமகள்	bride
சின்னப்பர்	thebes
ஜூலி	juli
ஜூலி	julie
ஜோர்டான்	jordan
பிரபஞ்சம்	galaxy
சிறுநீரகம்	thận
மறக்க	quên
பிளாங்க்	planck
ரூபி	ruby
அத்தை	dì
அத்தை	dì
அத்தை	dì
துரோகம்	betrayal
துரோகம்	phản
சீரோ	ciro
சரியா	phải
சரியா	đúng
பிட்டு	bit
பிட்டு	cắn
கார்லோ	carlo
ஆரியர்	aryan
பண்பேற்றம்	modulation
திரி	tri
டேம்	dame
படுக்கையில்	bed
படுக்கையில்	giường
விவசாயி	quê
வழங்குநர்	máy
பதினொன்று	eleven
திறமைகளை	năng
நிற்பது	đứng
முகமூடி	nạ
முகமூடி	mask
கோல்ட்மேன்	goldman
எலியட்	eliot
பட்லர்	butler
காட்டப்பட்டது	bỏ
முபாரக்	mubarak
லூதியானா	ludhiana
ஜின்னா	jinnah
குளூனி	clooney
பென்னி	penny
பென்னி	benny
லூக்	luke
ஹன்னிபால்	hannibal
வில்லி	willy
பொய்யான	sai
பொய்யான	giả
பொய்யான	giả
பொய்யான	fake
ஸ்ரீநகர்	srinagar
படத்தைப்	photo
படத்தைப்	foto
படத்தைப்	ảnh
முற்றத்தில்	yard
முற்றத்தில்	sân
முற்றத்தில்	tun
இவனின்	hes
டோ	tâ
டோ	toe
பெட்ரோ	pedro
பிம்பம்	nh
பிம்பம்	hình
பிம்பம்	ảnh
இறுக்கம்	nén
இழப்பீடு	bù
நீட்டிப்பு	hangover
பிசுமத்	bitmut
ஜாகுவார்	jaguar
கிராமத்திற்கு	làng
பாணிகள்	dáng
பாணிகள்	styles
அல்ஜீரியா	algeria
அல்ஜீரியா	algérie
குளிர்காலம்	winter
காத்துக்	đợi
காத்துக்	chờ
ஜெனிபர்	jennifer
மஹா	maha
டோம்	dome
டோம்	vòm
நதியா	nadia
இர்வின்	irwin
இர்வின்	irvine
கட்ச்	kutch
புரூக்	brooke
புரூக்	brook
கொரியன்	hàn
படக்	batak
சாமா	chama
விவகாரம்	scandal
பயோடீசல்	biodiesel
பாடு	ca
பாடு	hát
கொதிக்க	sôi
சையத்	syed
பண்டார	pandora
தமன்	daman
சியாம்	siam
பாகா	baja
கிடங்கு	kho
சொட்டு	drip
சோடா	soda
அஜய்	ajay
நாஷ்	nash
பொறுத்தே	tùy
சிறப்பானது	chê
வெனிலா	vani
வெனிலா	sấm
வெனிலா	vanilla
வழித்தடங்கள்	rô
துறவறம்	saint
துறவறம்	thánh
குடிக்கும்	nhậu
குடிக்கும்	uống
பார்க்கப்பட்டது	thấy
மேனி	manny
டாப்ளர்	doppler
அடித்தள	hầm
கார்டர்	carter
பால்டிக்	baltic
மொசாம்பிக்	mozambique
ஹரியானா	haryana
ஃபெராரி	ferrari
ஜாதி	caste
நாகை	nagai
நாகை	kensuke
பர்	burr
ஈரம்	trơn
ஈரம்	vat
ஈரம்	ướt
அடுக்கி	xếp
மிருகங்கள்	vật
பொறுமை	kiên
குறிப்பை	note
ஜார்ஜியா	gruzia
ஜார்ஜியா	georgia
சிறகுகள்	lông
சிறகுகள்	wings
சிறகுகள்	cánh
காகம்	quạ
காகம்	corvus
ஜிகாத்	jihad
பையன்	boy
பையன்	trai
பையன்	bé
பையன்	guy
பையன்	khứa
பையன்	gã
மெய்யான	gốc
மெய்யான	tác
கோர்டன்	gordon
ஹாரிசன்	harrison
கீத்	keith
சிண்ட்ரெல்லா	cinderella
பானு	banu
மோ	moe
பாலர்	bi
தோட்டக்கலை	horticulture
தீவுக்கூட்டம்	archipelago
அலைந்து	wander
இஞ்சி	ginger
இஞ்சி	gừng
கிட்ஸ்	kidz
கிட்ஸ்	kitts
பிரான்	braun
பிரான்	piran
ஏபெல்	abel
ஏபெல்	able
பெல்ஜிய	bỉ
தோராயமான	rough
விஷம்	poison
வயநாடு	wayanad
அச்சே	aceh
பீங்கான்	sứ
கரோலின்	caroline
மதிப்புறு	literal
விஸ்கி	whiskey
விஸ்கி	rượu
விஸ்கி	scotch
விஸ்கி	whiskey
விஸ்கி	whisky
பேனா	pen
பேனா	bút
பேனா	opengl
திணிப்பு	đổ
திணிப்பு	dump
மசாலா	masala
ஸல்	sail
ஸல்	sal
மாஸ்	nhái
மாஸ்	mass
குத்து	đấm
குத்து	punch
நட்டு	nut
நட்டு	nứt
மங்களம்	mangalam
சொகுசு	luxury
ஐஸ்வர்யா	aishwarya
யே	yay
குங்	kung
சேகரிக்க	thu
சிதறல்	scattering
ஆலம்	alam
சுவடுகள்	vết
சுவடுகள்	vệt
சுவடுகள்	trails
உகாண்டா	uganda
கருக்கலைப்பு	abortion
உருப்படிகள்	mục
வெளியாகிறது	releasing
கரீம்	karim
கரீம்	kareem
ஓபராய்	oberoi
காத்மாண்டு	kathmandu
ஷர்மா	sharma
வைமாக்ஸ்	wimax
புளி	me
பரிசுத்த	thánh
சியாங்	chiang
சியாங்	tương
சியாங்	siang
புதர்	bushy
புதர்	quẫy
பீஸ்	pis
பீஸ்	beas
முகில்	sky
முகில்	mây
முகில்	cloud
கிட்மேன்	kidman
கிராமங்களை	làng
பூசி	ấm
இருக்கும்போதே	phiêu
இருக்கும்போதே	mens
கடத்தப்பட்ட	cóc
சோர்ஸ்	soares
இறுக்கமாக	chật
இசைக்கு	tune
ஒயிட்	trắng
ஒயிட்	white
ஒயிட்	bạch
தால்	dal
தால்	dall
சான்டா	trã
சான்டா	santa
ஃபிராங்கண்ஸ்டைன்	frankenstein
கிடைமட்ட	ngang
கேன்ஸ்	cannes
கிளாஸ்கோ	glasgow
ஹாலந்து	holland
ஆக்ஸிஜன்	ôxi
ஆக்ஸிஜன்	oxygen
ஆக்ஸிஜன்	oxy
ஆக்ஸிஜன்	ôxy
செருகி	sung
அடுப்பு	lò
புல்வெளி	grassland
புல்வெளி	lawn
குரோ	kuro
குரோ	cro
குரோ	gro
தொடர்புடையவை	related
லைலா	leila
ஷேக்ஸ்பியர்	shakespeare
மெர்ரில்	merrill
அன்ரன்	anton
ஜாஸ்	jazz
ரணில்	ranil
அன்பும்	love
அன்பும்	yêu
கலவைகள்	compounds
வைரல்	viral
வைரல்	virus
சகாப்தம்	era
சேதி	sethi
அர்ஜூன்	arjun
தானியம்	lúa
தானியம்	hạt
மூ	moo
ரூஸ்வெல்ட்	roosevelt
டொபாகோ	tobago
செப்பெலின்	zeppelin
கரங்கள்	tay
படிவங்கள்	đơn
நிறைவடைந்தது	xong
நெடுந்தீவு	delft
பலமாக	mạnh
சமர்	samar
திருடன்	trộm
கபில	chestnut
ஜோவி	jovi
நாற்காலி	ghế
நாற்காலி	lí
நாற்காலி	cậy
ஓநாய்	soi
ஓநாய்	wolf
ஓநாய்	sói
ரிங்கிட்	ringgit
வர்ண	pigment
பாகு	baku
கோலார்	kolar
கிராமத்து	làng
பத்தொன்பது	nineteen
பிரிமியர்	premiere
ஹாப்	hop
தேவதைகள்	angels
கோர்ட்	triều
அஸ்ஸாம்	assam
லூனா	luna
ஆண்டனி	anthony
அருளும்	ân
அருளும்	grace
அருளும்	tha
தோசை	dosa
சுயமாக	self
சுயமாக	tự
தேனீக்கள்	ong
பெண்டிர்	quý
நார்மாண்டி	normandy
நார்மாண்டி	normandie
எல்லாவற்றிலும்	hết
ஃபேஸ்புக்	facebook
ஜோனாஸ்	jonas
ஜேக்கப்	jacob
நெற்றி	trán
சந்தித்தனர்	meet
சந்தித்தனர்	gặp
லாலா	lala
பிங்	bing
பிங்	ping
கபீர்	kabir
திருப்பு	lật
ஆணி	nail
ஆணி	móng
டிஸ்கவரி	discovery
ஆத்தர்	arthur
சத்ய	satya
மதீனா	madinah
மதீனா	medina
மோர்கன்	morgan
மன்மதன்	cupid
வீனஸ்	venus
சித்தார்த்	siddharth
பெய்லி	bailey
பெய்லி	baily
மினாக்	minogue
லூர்து	lourdes
மன்சூர்	mansoor
எஸ்தர்	esther
டூர்	tour
சுற்றிப்	khoảng
