категория	категорија
професионално	професионално
джамията	џамија
колега	колега
колега	колешка
разследване	истрага
разследване	истраги
беседка	белведер
подобрява	подобрува
роднина	роднина
роднина	релативна
роднина	релативно
долен	долна
долен	пониско
долен	долен
никифор	никифор
магазини	продавници
магазини	продавници
образи	images
образи	слики
сфера	сферата
сфера	сфера
сфера	сферата
взети	преземено
взети	сликани
взети	сликано
публицист	публицист
индивиди	поединци
индивиди	индивидуи
индивиди	индивидуалци
британия	британија
чавдар	чавдар
забрана	забрани
забрана	забрана
забрана	бан
забрана	прохибицијата
цигулка	виолина
цигулка	виолината
носа	нос
богатство	богатства
богатство	богатство
богатство	богатство
аристотел	аристотел
секст	секст
милев	милев
монархия	монархија
дупка	дупка
дупка	буниште
дупка	дупка
прототип	прототип
метални	метално
метални	метален
метални	метална
гроб	гроб
гроб	гробница
гроб	гробот
гроб	гроб
величина	јачина
треска	грозница
треска	треска
треска	cod
техническа	технички
техническа	техничко
плътност	густина
врагове	непријателот
врагове	непријател
врагове	непријатели
кале	кале
кале	кале
дрезден	дрезден
обяви	прогласи
обяви	најави
обяви	најавена
обяви	најавува
обяви	најави
андроник	андроник
примирие	примирје
ани	ани
ани	ани
ани	ени
обхват	опсег
обхват	опфат
обхват	опсег
бомби	бомби
гробницата	гроб
гробницата	гробница
сини	плава
сини	сина
сини	сини
сини	блу
сини	сино
съмнение	сомнежот
съмнение	сомнеж
съмнение	сомневање
лети	мува
лети	летај
лети	летаат
лети	лета
лети	муви
лети	вее
лети	летање
мечове	мечови
мечове	мечеви
мечове	сабји
андрю	ендрју
андрю	ендру
андрю	andrew
изложение	експо
изложение	изложба
полска	полски
полска	полска
полска	полирање
полска	полско
петна	флеки
петна	дамки
петна	флека
петна	дамка
петна	точки
петна	места
петна	дамки
бита	претепан
бита	претепана
бита	претепани
бита	тепан
бита	тепани
опозиция	опозициски
опозиция	опозицијата
опозиция	противење
опозиция	опозиција
резерва	резерва
резерва	резерват
конкретни	специфична
конкретни	специфично
конкретни	специфични
конкретни	конкретни
конкретни	специфичен
конкретни	одредено
конкретни	конкретни
конкретни	конкретна
конкретни	бетон
конкретни	бетонски
конкретни	конкретен
витоша	витоша
трилъри	трилери
лагери	логори
лагери	кампови
напитки	пијалаци
напитки	пијалоци
напитки	пијалаци
лаборатория	лабораторија
лаборатория	лабараторија
лаборатория	лабораторија
дийн	дин
дийн	dean
таджикистан	таџикистан
отговорен	одговорен
отговорен	одговорно
отговорен	одговорни
отговорен	одговорна
соу	сеат
соу	соу
янев	јанев
декларация	декларација
декларация	прогласување
декларация	декларацијата
рено	рено
възстанови	заздрави
редактира	уредува
редактира	изменети
конвенция	конвенција
океани	океаните
океани	океани
бостън	бостон
египетски	египетска
египетски	египетски
коледа	божиќ
коледа	божик
коледа	крисмас
аляска	аљаска
аляска	алјаска
хубаво	nice
хубаво	убаво
хубаво	ница
ограничена	ограничено
ограничена	лимитирана
ограничена	ограничена
ограничена	ограничен
ограничена	ограничени
ограничена	ограничено
ограничена	ограничен
странджа	странџа
антарктида	антарктикот
антарктида	антарктикот
каменна	камени
каменна	камен
каменна	стон
офис	канцеларија
газове	плин
газове	бензин
газове	гас
газове	агентите
газове	гасови
участвали	учествуваа
участвали	учествувал
участвали	учествувала
участвали	учествувале
участвали	учествуваше
координати	координатите
координати	координати
резултата	резултат
достъпни	пристапна
достъпни	пристапен
достъпни	пристапни
финансиране	финансирање
финансиране	финансирање
финансиране	финансирање
финансиране	финансии
покрита	прекриена
покрита	покриени
покрита	покриено
покрита	покриен
покрита	опфатени
открие	откријте
установяване	формирање
установяване	воспоставување
установяване	основање
плаване	едрење
плаване	пловидба
плаване	пловење
раздели	секции
раздели	подели
раздели	јаз
раздели	раздели
раздели	поделба
раздели	поделеност
паул	пол
паул	паул
паул	павле
китайска	кинески
белиз	белизе
ваймар	вајмар
отличен	одлична
отличен	одлично
седми	седмо
седми	седмата
седми	седми
седми	седмиот
седми	седма
седми	седмото
буркина	буркина
нефт	нафта
нефт	масло
нефт	петролеум
нефт	нафта
фасо	фасо
хърватска	хрватска
хърватска	хрватски
хърватска	хрватскиот
причинява	предизвикува
обслужване	сервисирање
обслужване	услуги
обслужване	служба
обслужване	сервис
обслужване	услуга
издигната	подигнато
издигната	подигнати
издигната	подигната
издигната	подигнат
продажби	продажна
продажби	продажби
продажби	продажба
принадлежност	припадност
принадлежност	определба
принадлежност	припадност
оценки	проценки
оценки	оценки
оценки	оцени
оценки	проценки
оценки	проценки
съзнанието	свест
паралелно	паралелно
паралелно	паралела
паралелно	паралелен
паралелно	паралелни
паралелно	паралелна
възстановен	обновена
възстановен	откриени
възстановен	обновен
възстановен	обновени
възстановен	обновено
изкачване	искачување
изкачване	качување
изкачване	искачување
часове	часови
часове	саати
участъци	поделби
участъци	дивизии
участъци	секции
участъци	реони
тъмно	мрак
тъмно	темница
тъмно	темно
тъмно	темен
прокурор	обвинител
ограничени	ограничено
ограничени	лимитирана
ограничени	ограничена
ограничени	ограничен
ограничени	ограничени
ограничени	ограничено
ограничени	ограничен
финансов	финансиски
финансов	финансиска
финансов	финансиско
шипка	трн
дойде	дошол
дойде	дојде
дойде	дојдоа
стаи	собите
стаи	соби
настояще	сегашност
настояще	сегашна
настояще	поклон
настояще	присутни
настояще	претстави
настояще	подарок
същност	суштина
същност	екстракт
същност	екстрактот
континент	континент
континент	континентот
терапия	терапија
анастас	анастас
хаус	куќа
хаус	хаус
уважение	респект
уважение	почит
селскостопански	земјоделско
селскостопански	земјоделска
селскостопански	земјоделски
селскостопански	земјоделство
иън	ијан
иън	јан
иън	ијан
иън	јан
иън	иан
претенции	тврдења
претенции	претензии
претенции	тврди
изход	излезен
изход	излез
изход	исход
изход	излези
изход	егзит
изход	излез
изход	егзодус
поръчка	ред
поръчка	наредба
поръчка	нарачка
поръчка	редослед
ема	ема
греъм	греам
далечни	далечното
далечни	далечен
далечни	далечна
далечни	далечни
традиционни	традиционални
традиционни	традиционално
традиционни	традиционална
традиционни	традиционален
спектър	спектор
спектър	спектар
спектър	спектар
дефиниция	дефиниција
наклон	градиенти
наклон	падина
наклон	наклон
наклон	наклонетост
сула	sulla
янко	јанко
шлем	кацига
шлем	шлем
пещери	пештери
пещери	пештерите
плюс	плус
франсиско	франциско
състезатели	натпреварувачи
състезатели	возачите
състезатели	возачи
състезатели	тркачи
йоанис	јоанис
покривка	чаршав
установи	воспостави
установи	воспоставување
префект	префектот
оман	оман
звучи	звуци
звучи	звучи
ниш	ниш
ниш	нис
ниш	ниш
зелено	зелен
зелено	зелена
зелено	зелено
зелено	зелени
осло	осло
намали	намали
намали	намалување
приятелство	другарство
приятелство	пријателство
рико	рико
екран	екран
зеленчуци	зеленчук
зеленчуци	зеленчук
зеленчуци	зеленчук
истина	вистинито
истина	вистина
истина	вистината
обектите	објекти
обектите	предмети
ансамбъл	ансамбл
димо	димо
забранено	забрането
забранено	забранета
забранено	забранети
забранено	забрането
забранено	забранети
забранено	забранета
забранено	забрането
забранено	забрани
забранено	забранета
забранено	забранети
крас	крас
петък	петок
архипелаг	архипелаг
сребро	сребрено
сребро	сребрен
сребро	сребрена
сребро	сребро
сребро	сребрени
изменение	амандман
изменение	амандмани
изменение	модификација
хасан	хасан
хасан	хасан
посочени	наведениот
посочени	зададениот
посочени	наведена
посочени	наведено
жилищни	станбен
мур	мур
тенеси	тенеси
хитове	погодоци
хитове	хитови
хитове	удира
привърженик	подржувач
привърженик	поддржувач
дебелина	дебелина
едгар	едгар
дпс	дпс
дпс	дпс
монте	монте
разговор	разговор
разговор	конверзација
норми	норми
норми	нормите
дисциплина	дисциплина
жанейро	жанеиро
маргарет	маргарет
роберто	роберто
будистки	будистички
лас	лас
джери	гери
джери	џери
джери	џери
адаптация	адаптација
адаптация	приспособување
периодични	периодична
преместване	пренос
преместване	трансфер
преместване	преместување
преместване	пренесување
преместване	помести
преместване	премести
преместване	преселба
преместване	селење
преместване	преместување
преместване	движење
мостове	мостови
зали	салите
зали	ходници
депресия	депресија
тесалия	тесалија
диска	диск
диска	диск
якоб	jacob
якоб	јакоб
якоб	џејкоб
якоб	јакоб
къса	кратки
къса	кратко
къса	кратка
къса	краток
къса	кус
гробище	гробишта
гробище	гробишта
предаде	предаден
предаде	предадени
предаде	предаде
предаде	измамен
обвинен	обвинет
обвинен	обвинети
обвинен	обвинет
обвинен	обвини
обвинен	обвинети
обвинен	обвинета
обвинен	обвинет
обвинен	наплати
обвинен	обвинети
обвинен	обвинета
получени	добиен
получени	добиени
получени	примен
получени	добиени
получени	доби
получени	примена
получени	примиле
изменения	амандмани
изменения	модификации
изменения	промени
изменения	измени
цветков	цветков
палау	палау
хановер	хановер
зенит	зенит
луна	луна
луна	месечина
луна	месечева
луна	месечината
порнографски	порнографски
мадона	мадона
законодателство	легислатива
законодателство	легислативата
законодателство	законодавство
дер	дер
християните	христијани
естествена	природна
естествена	природни
естествена	природен
естествена	природно
бурунди	бурунди
премахване	отстранување
премахване	отстрани
премахване	отстранување
туркменистан	туркменистан
разширяване	проширување
разширяване	експанзија
разширяване	проширување
разширяване	проширување
разширяване	прошири
растителни	зеленчук
миньор	рудар
трудности	потешкотии
трудности	сложеност
трудности	тешкотија
трудности	потешкотии
трудности	тешкотии
племената	племиња
съкратено	abbreviated
хоп	дн
аргументи	аргументи
аргументи	расправање
аргументи	аргумент
лонг	лонг
лонг	долги
лонг	долго
лонг	долга
грийн	грин
грийн	зелен
грийн	зелена
грийн	зелено
грийн	зелени
парламентарни	парламентарни
парламентарни	парламентарно
парламентарни	парламентарна
парламентарни	парламентарен
отбелязани	означени
отбелязани	означена
отбелязани	означен
отбелязани	означено
маймуни	мајмуните
маймуни	мајмуни
маймуни	мајмун
възстановена	обновен
възстановена	обновени
възстановена	обновено
възстановена	обновена
възстановена	откриени
слави	слава
слави	пофалби
слави	пофалба
сюлейман	сулејман
документални	документарни
документални	документарци
постижение	достигнување
постижение	остварување
постижение	достигнување
постижение	остварување
мигел	мигел
познания	познавање
познания	знаењето
познания	познавања
познания	знаење
познания	знаења
бутан	бутан
вал	вал
императорът	императорот
императорът	цар
императорът	император
пътници	патници
пътници	патници
прекъсва	прекинува
прекъсва	прекинати
прекъсва	прекината
прекъсва	прекинат
преведени	преведено
преведени	преведени
преведени	преведена
преведени	преведен
болницата	болница
степени	оценки
степени	оцени
степени	дипломи
степени	степени
рождество	рождество
рождество	божиќ
рождество	божик
рождество	крисмас
бруно	бруно
кодекс	кодексот
хана	хана
хана	хана
защити	заштити
защити	заштитува
защити	штити
процент	проценти
процент	процент
идентичност	идентитет
установени	воспоставен
установени	утврден
установени	формирана
установени	воспоставено
установени	формиран
установени	воспоставена
меч	мач
меч	мечот
меч	меч
цени	цени
максимум	максимална
максимум	максимално
максимум	максимален
максимум	максимум
неизвестен	непознати
неизвестен	непознато
неизвестен	непозната
неизвестен	непознат
боби	боби
оценява	оценува
айдахо	ајдахо
зима	зима
гърдите	гради
гърдите	градите
гърдите	гради
арестувани	апсења
арестувани	уапсен
арестувани	уапсени
арестувани	уапсена
ръчно	рачно
мавриций	маврициус
техническо	технички
техническо	техничко
промоция	промоцијата
промоция	промоција
промоция	промовирање
лудогорец	лудогорец
бойко	бојко
лорънс	лоренс
лорънс	лоренс
сблъсък	влијанието
сблъсък	влијание
сблъсък	судир
сблъсък	судар
ник	nick
ник	ник
снукър	снукер
пехотата	пешадија
пехотата	пешадиски
пехотата	пешадиска
подходяща	соодветни
подходяща	соодветна
подходяща	соодветен
подходяща	соодветно
подходяща	погодна
подходяща	соодветен
подходяща	погодно
композиции	композиции
отряди	чети
симеонов	симеонов
мозъка	мозок
мозъка	мозокот
оригинално	оригинал
републиканска	републиканец
републиканска	републиканска
републиканска	републикански
републиканска	републиканци
крим	крим
крим	кримска
персонал	персонал
персонал	персонал
персонал	кадар
затворени	затвори
затворени	затворен
затворени	затворена
затворени	затворени
затворени	затворено
кайро	каиро
уимбълдън	вимблдон
празнува	славиме
празнува	славење
празнува	празнува
празнува	слави
празнува	прославување
квадратни	квадратен
квадратни	плоштад
квадратни	квадрат
болоня	болоња
фьодор	фјодор
милър	милер
състояния	услови
юристи	правници
юристи	адвокати
онтарио	онтарио
ключ	клучот
ключ	клуч
регионален	регионален
регионален	регионалната
регионален	регионално
регионален	регионални
регионален	регионална
отглеждането	одгледување
знание	познавање
знание	знаењето
знание	познавања
знание	знаење
знание	знаења
разлики	diff
разлики	разлики
разлики	разлика
разлики	разлики
въвеждане	вовед
въвеждане	воведувањето
въвеждане	воведување
въвеждане	запознавање
въвеждане	претставување
въвеждане	внес
въвеждане	влезни
въвеждане	внеси
въвеждане	внесете
образци	обрасци
образци	модели
образци	манекенки
образци	примероци
образци	примероци
човешка	човечко
човешка	човек
човешка	човечки
човешка	човечка
обявени	прогласи
обявени	прогласена
обявени	прогласен
обявени	најави
обявени	најавена
обратното	спротивност
обратното	спротивна
обратното	спротивно
обратното	спротивни
обратното	спротивен
заети	зафатен
заети	зафатено
заети	зафатена
заети	зафатени
бомба	бомба
дортмунд	дортмунд
богинята	божица
бон	бон
бон	бон
ромео	ромео
изключения	исклучоци
изключения	исклучок
изключения	изземање
арнолд	арнолд
яков	jacob
яков	јакоб
яков	џејкоб
рафаел	рафаел
рафаел	рафаел
страда	страдања
страда	страдање
страда	страда
страда	патење
страда	страда
страда	страдаше
страда	претрпе
страда	пателе
страда	страдал
привърженици	поддржувачи
привърженици	приврзаници
привърженици	подржувачи
привърженици	поддржувачите
преслав	преслав
японска	јапонско
японска	јапонска
японска	јапонски
сутрин	утра
сутрин	сабајле
сутрин	утро
сутрин	утринска
сутрин	утринско
сутрин	утрински
англо	англо
кралска	кралско
кралска	кралска
кралска	ројал
кралска	royal
кралска	кралски
далмация	далмација
пола	полови
пола	пол
пола	полот
пола	сукња
пола	здолниште
пола	паула
пола	пола
гей	хомосексуалец
гей	педер
гей	геј
фланг	крило
картър	картер
подходящо	соодветни
подходящо	соодветна
подходящо	соодветен
подходящо	соодветно
подходящо	погодна
подходящо	соодветен
подходящо	погодно
лин	лин
лин	лин
лин	лин
лин	лин
акула	ајкула
кандидати	кандидатите
кандидати	кандидати
кандидати	кандидатки
кандидати	апликанти
кандидати	кандидати
кандидати	апликантите
влак	воз
цюрих	zürich
цюрих	цирих
цюрих	цирих
техен	нивно
техен	нивни
техен	нивна
живели	живееја
живели	живеел
живели	живееше
живели	живеев
живели	живееле
поява	појавување
поява	појава
поява	изглед
поява	појавување
излизане	излези
излизане	егзит
излизане	излез
излизане	излегување
исак	ајзак
исак	ајзек
исак	исак
исак	исак
арт	уметност
арт	арт
арт	уметничко
арт	уметноста
тобаго	тобаго
баварски	баварската
блог	блогот
блог	блог
блог	блогирање
блог	блогирањето
външно	однадвор
външно	надворешен
външно	надворешно
външно	надворешни
външно	надворешна
външно	надворешност
километър	километар
километър	милја
километър	mile
километър	миле
километър	километар
сахара	сахара
последователи	следбеници
последователи	апостоли
стомана	челик
покритие	насловната
покритие	корица
покритие	насловна
покритие	покривањето
покритие	покриеност
покритие	покривање
пространства	простори
медалист	медалист
трупа	трупа
трупа	труп
поддържане	одржувањето
поддържане	одржување
предимство	предност
ямайка	јамајка
кожи	кожни
кожи	кожа
кожи	бушава
кожи	крзно
кожи	кожи
разрушена	уништена
разрушена	урнаа
разрушена	срушен
неизвестни	непознати
неизвестни	непознато
неизвестни	непозната
неизвестни	непознат
стадиони	стадиони
дъжд	дожд
учителка	учителка
учителка	наставник
учителка	професорка
учителка	наставничка
учителка	учител
учителка	професор
обстановка	опкружување
обстановка	околина
мислене	размислување
любимец	pet
любимец	миленик
любимец	милениче
въведена	внесени
въведена	влегоа
въведена	внесена
въведена	влегле
въведена	воведена
въведена	воведен
въведена	воведе
въведена	воведени
веригата	синџир
веригата	ланец
андонов	андонов
клиенти	муштерија
клиенти	клиенти
клиенти	муштерии
клиенти	клиенти
изречение	казна
изречение	реченица
изречение	пресуда
постройки	структури
постройки	градби
бруней	брунеј
мат	мет
мат	мат
осми	осмиот
осми	осма
осми	осми
сложен	комплицирано
сложен	комплициран
сложен	комплицирана
сложен	комплицирани
калоян	калојан
ръководители	лидерите
ръководители	лидери
ръководители	водачи
ръководители	раководители
антверпен	антверп
церемонията	церемонијата
церемонията	церемонија
чиста	чисто
чиста	чист
чиста	чиста
чиста	чиста
чиста	чисто
чиста	чисти
чиста	чист
чиста	исчисти
семена	семиња
семена	семе
марсилия	марсеј
марсилия	марсеј
потър	потер
платон	платон
кувейт	кувајт
схеми	шеми
олимпиадата	олимпијадата
олимпиадата	олимпијада
манфред	манфред
аромат	вкус
аромат	мирис
аромат	парфем
аромат	арома
аромат	мирис
аромат	арома
модерни	модерен
модерни	модерно
модерни	модерни
модерни	современ
модерни	модерна
съоръжение	установа
съоръжение	објект
необходимост	треба
необходимост	потреба
необходимост	потреба
разработена	развиени
разработена	развиено
разработена	развиен
разработена	развиена
квебек	квебек
богиня	божица
космонавт	астронаут
сценаристи	писатели
формация	формирање
формация	формација
източни	источна
източни	источни
източни	источно
източни	источен
скандал	скандал
интересен	интересни
интересен	интересно
интересен	интересна
интересен	интересен
журналистика	новинарство
жилища	живеалишта
жилища	домување
жилища	живеалишта
сигнали	сигналите
сигнали	сигнализира
сигнали	сигнали
сигнали	предупредувања
деспот	деспот
поколения	поколенија
поколения	генерации
мустафа	мустафа
арда	арда
категорично	категорички
категорично	категорично
микронезия	микронезија
засяга	погодува
засяга	влијае
височини	хајтс
височини	височини
творчески	креативна
творчески	креативен
творчески	креативни
творчески	креативно
брегове	брегови
брегове	бреговите
брегове	брега
брегове	крајбрежје
пленен	фатено
пленен	фатен
пленен	фатени
видима	видливо
видима	видлива
видима	видлив
видима	видливи
национал	национал
типичен	типично
типичен	типичен
типичен	типична
типичен	типични
вили	вили
вили	вили
вили	куќарки
канзас	канзас
бойци	борци
бойци	воини
бойци	борци
бойци	борците
касий	касиус
извършване	настапи
извършване	изведува
купър	купер
предоставят	обезбеди
кампании	кампањи
рузвелт	рузвелт
общества	друштва
общества	општества
общества	општествата
нелсън	нелсон
стрела	стрелка
стрела	стрела
изложени	изложена
изложени	изложено
изложени	изложен
абу	абу
протест	протести
протест	протест
кейп	кејп
кейп	наметка
чърчил	черчил
тибет	тибет
годишнина	годишнина
годишнина	годишница
годишнина	годишнината
заговор	заговор
заговор	парцела
заговор	завера
заговор	заговор
заговор	завера
стъкло	стакло
олденбург	олденбург
янтра	јантра
рома	ром
рома	роми
рома	рома
рома	ромите
религиозен	верски
религиозен	религиозен
религиозен	религиски
религиозен	религиозно
религиозен	религиозна
отговори	одговори
отговори	одговор
отговори	одговори
отговори	одговор
отговори	одговори
отговори	одговори
отговори	одговорил
ибн	ибн
юридически	легално
юридически	законска
юридически	легална
юридически	правна
юридически	легален
юридически	правен
светилището	прибежиште
светилището	засолниште
светилището	светилиште
завладяването	освојувањето
достигнат	достигнат
достигнат	постигнат
достигнат	достигна
достигнат	достигнат
достигнат	опсег
достигнат	достигне
достигнат	досег
синод	синод
грант	подари
грант	грент
грант	грант
прилагане	спроведување
прилагане	имплементација
прилагане	апликацијата
прилагане	примена
прилагане	апликација
прилагане	аплицирање
прилагане	примени
химически	хемиско
химически	хемиски
химически	хемиски
хвърля	фрла
танц	dance
танц	играј
танц	танцувај
танц	танц
екземпляри	примероци
троян	тројан
контекст	подлога
контекст	заднина
контекст	позадина
контекст	контекст
преследване	прогонување
преследване	прогон
преследване	потера
преследване	чејс
добитък	говедата
добитък	говеда
добитък	стока
добитък	добиток
анти	анти
хип	хип
хип	колк
богданов	богданов
интеграция	интеграција
робер	роберт
робер	робер
физиология	физиологија
роб	роб
роб	роб
роб	славе
роб	робинка
нюрнберг	нирнберг
кани	поканува
кани	покани
забележителност	обележје
порода	сорта
порода	раса
есен	есента
есен	наесен
есен	есен
есен	essen
есен	паѓање
есен	пад
есен	падот
есен	есен
есен	падне
добавяне	додаток
добавяне	додавање
добавяне	додади
добавяне	додај
внимателно	внимателно
внимателно	внимателно
аполон	аполон
аполон	аполо
куманово	куманово
дървото	дрво
дървото	стебло
поканен	поканет
поканен	повикани
поканен	поканета
поканен	поканети
оригинални	оригинал
еднакво	еднакво
еднакво	подеднакво
школи	школи
школи	училишта
фокс	фокс
фокс	лисица
фокс	fox
фокс	лисицата
прекъсване	пауза
прекъсване	скрши
прекъсване	прекин
прекъсване	исклучи
прекъсване	исклучување
идеология	идеологија
готови	спремно
готови	спремни
готови	подготвен
готови	спремна
готови	подготвени
готови	спремен
унищожава	уништува
талант	талент
словенски	словенечка
словенски	словенечкиот
словенски	словенечки
словенски	словенечки
словенски	словенечкиот
словенски	словенечка
емиграция	емиграција
уолтър	волтер
уолтър	валтер
радост	радост
монета	паричка
монета	монета
бреша	бреша
алберто	алберто
описан	опиша
описан	опишана
описан	опишан
описан	опишани
кели	кели
кели	кејли
начално	основното
начално	основно
предприемач	претприемач
предприемач	изведувач
предприемач	развивач
предприемач	програмер
постановки	продукции
необходима	неопходни
необходима	неопходно
необходима	неопходна
необходима	потребно
извърши	изведен
извърши	изведена
извърши	настапи
джулия	giulia
джулия	јулија
джулия	џулија
джулия	julia
разпределени	доделени
разпределени	дистрибуирани
разпределени	распределени
класация	рангирање
класация	пласманот
нашествие	инвазија
бизнесмен	бизнисмен
типично	типично
типично	типичен
типично	типична
типично	типични
парче	делче
парче	парче
обозначава	идентификува
материя	материја
материя	материјата
мъри	мареј
красота	убавина
красота	убавица
красота	убавини
юноша	адолесцент
модификация	модификација
пий	пијалак
пий	пијалок
пий	пиј
писта	трака
писта	патека
писта	песна
писта	пистата
писта	писта
обмен	размени
обмен	размена
обмен	замена
сложна	комплекс
сложна	комплексен
сложна	комплицирано
сложна	комплициран
сложна	комплицирана
сложна	комплицирани
марино	марино
дипломати	дипломати
оклахома	оклахома
експедиции	експедиции
страсбург	стразбур
генуа	џенова
изданието	издание
мениджмънт	управување
мениджмънт	менаџмент
мениджмънт	раководење
клетките	клетки
клетките	ќелии
посетители	посетители
ръкописи	ракописи
кози	кози
кози	козите
кози	коза
кози	козата
наставка	наставка
болка	болката
болка	болки
болка	болка
архитекти	архитекти
съставени	составено
съставени	составен
съставени	составена
съставени	составени
етнографски	етнографски
рицари	витезите
рицари	витези
ники	ники
ники	ники
ники	ники
ники	ники
щит	штит
публични	јавно
публични	јавни
публични	јавен
публични	јавна
публични	јавност
публични	public
полюс	шипка
полюс	pole
яна	јана
яна	jana
норма	норма
норма	норм
матю	матеј
матю	метју
засилва	зајакнува
бани	бањи
бани	бањите
бани	купатила
бани	бањи
бани	тоалети
алпи	алпи
клара	клара
клара	клара
публикувано	објавена
публикувано	објавени
публикувано	објавено
публикувано	објавен
публикувано	објавено
адамс	адамс
краен	final
краен	финална
краен	конечен
краен	конечна
краен	екстремен
краен	екстремно
краен	екстремни
краен	екстремна
местна	локален
местна	локално
местна	локални
местна	локална
подредени	договорен
астроном	астроном
бирата	пиво
мярка	измери
мярка	мерка
мярка	мера
дърветата	стебла
дърветата	дрвја
дърветата	дрва
дърветата	дрвца
противници	противници
противници	противниците
противници	противници
противници	опоненти
вятъра	ветер
вятъра	ветерот
вятъра	ветрот
вятъра	ветар
изобразен	сликан
фотография	фотографија
фотография	фотографирање
фотография	photography
росен	росен
росен	розен
калибър	калибар
калибър	калибар
обявяване	соопштение
силвия	силвија
силвия	силвија
устройството	уред
устройството	направа
допълнителен	дополнително
допълнителен	дополнителни
допълнителен	дополнителна
допълнителен	додатни
