kategória	kategorya
super	sarap
super	magaling
super	astig
super	cool
wikimedia	wikimedia
dnešné	ngayon
objav	pagtuklas
objav	pagkatuklas
traja	tatlong
traja	tatlo
silne	mahigpit
silne	mabigat
jadra	kernel
jadra	nucleus
jadra	ubod
jadra	core
scény	tanawin
občas	minsa
občas	minsan
občas	paminsan
kosti	bones
kosti	buto
kosti	buto
bulharsko	biyetnam
bulharsko	bulgaria
dať	ibigay
dať	magbigay
dáva	binibigyan
dáva	nagbibigay
mary	mary
mary	maria
prepis	transcription
prepis	transcript
prepis	transliteration
vážne	seryoso
vážne	seryoso
vážne	talaga
zlúčeniny	compounds
komunikácie	komunikasyon
komunikácie	komunikasyon
určite	tiyak
určite	sure
massachusetts	massachusetts
vtáky	birds
vtáky	ibon
microsoft	microsoft
nasleduje	sinusubaybayan
nasleduje	sumusubaybay
nasleduje	sumusunod
nasleduje	sinusundan
rozdelené	hinati
rozdelené	nahahati
rozdelené	ipinamamahagi
nástrojov	instruments
nástrojov	kasangkapan
knižnice	aklatan
knižnice	library
týždňov	linggo
vodných	nabubuhay
vodných	aquatic
umelec	artista
umelec	artist
básnici	poets
denis	dennis
denis	denis
reakcia	reaksyon
reakcia	reaction
rozsah	scope
rozsah	saklaw
rozsah	saklaw
rozsah	hanay
najstarší	oldest
poznámka	tala
poznámka	tandaan
celku	whole
celku	buo
celku	buong
prix	prix
pobrežie	shore
pobrežie	baybayin
pobrežie	seaside
pobrežie	baybay
pobrežie	baybayin
modrá	blue
modrá	bughaw
modrá	asul
sapiens	sapiens
príslušnosť	kaanib
príslušnosť	hurisdiksyon
chorvátsko	croatia
bratia	brothers
bratia	bros
geobox	geobox
látka	sangkap
kvality	kalidad
kvality	quality
sergej	sergei
sergej	sergey
hlavu	head
hlavu	ulo
mesiaci	buwan
mesiaci	moon
portrét	portrait
portrét	sketch
verejné	publiko
verejné	pampubliko
viesť	lead
viesť	humantong
viesť	tingga
viesť	pamunuan
začne	begins
začne	magsisimula
začne	nagsisimula
začne	magsisimula
začne	nagsisimula
ženské	babae
ženské	female
jav	phenomena
jav	kababalaghan
pozostatky	nananatiling
iná	ibang
obvody	circuits
obvody	pambatas
bay	look
bay	bay
antonio	antonio
navštevoval	pumasok
navštevoval	pinapasukan
navštevoval	dumalo
jones	jones
zvýšenie	pagtaas
zvýšenie	dagdagan
zvýšenie	taasan
zvýšenie	nadagdagan
nikolaj	nikolaj
orgány	kinauukulan
orgány	organo
orgány	organs
riadenie	management
riadenie	pamamahala
riadenie	tagapamahala
riadenie	pamamahala
sèvres	sèvres
astronaut	astronaut
formát	format
pripomína	recalls
dala	nagbigay
siedmich	pitong
siedmich	seven
siedmich	pito
vytvorená	ginawa
vytvorená	nilikha
moderné	makabagong
moderné	modern
moderné	modernong
moderné	makabago
tower	tore
tower	tower
tower	toreng
kritériá	pamantayan
diaľnice	lansangan
diaľnice	highway
diaľnice	highway
národnosť	nationality
národnosť	nasyonalidad
národnosť	lahi
vedci	scientist
vedci	siyentipiko
kráľovské	royal
švédska	swedish
švédska	suweko
švédska	sweden
švédska	suwesya
južný	katimugang
južný	southern
južný	timog
andrew	andrew
hlava	head
hlava	ulo
hlava	head
hlava	heads
hlava	titulo
hlava	pamagat
hlava	title
carlos	carlos
gabriel	gabriel
súčasné	current
súčasné	kasalukuyan
súčasné	kasalukuyang
súčasné	concurrent
súčasné	sabay
súčasné	kapanahon
rusi	russians
prístav	harbor
prístav	daungan
prístav	daungan
prístav	harbour
volieb	halalan
volieb	eleksyon
letné	summer
dvor	bakuran
dvor	bakuran
ponožky	sock
ponožky	medyas
rio	rio
technickej	teknikal
komisia	commission
komisia	komisyon
venovať	ialay
venovať	maghandog
medaila	medalya
medaila	medal
medaila	medals
india	india
mužský	male
mužský	lalaki
mužský	panlalaki
michel	michel
alsasko	alsace
diskusie	talakayan
diskusie	talakayan
vladimir	vladimir
prichádza	lumapit
prichádza	sasama
prichádza	darating
koná	acting
koná	kumikilos
tabuľa	tablet
tabuľa	pane
historická	makasaysayang
historická	makasaysayang
silu	lakas
silu	tibay
fázy	phase
fázy	phases
fázy	yugto
opery	opera
ochranné	protective
rozmery	sukat
nièvre	nièvre
oscara	oscar
dokument	dokumento
dokument	documentary
jackson	jackson
okresov	pambatas
sun	sun
sun	araw
saturn	saturn
zostava	assembly
zostava	pagpupulong
zostava	pagtitipon
zostava	pila
tepla	init
služba	serbisyo
služba	paglilingkod
štvrť	lokalidad
plus	plus
obehu	sirkulasyon
vincent	vincent
plemeno	lahi
hráča	player
hráča	manlalaro
tituly	pamagat
helena	helena
helena	helen
správca	administrator
správca	administrador
správca	tagapangasiwa
správca	namamahala
správca	manager
správca	tagapamahala
rastie	lumalaki
rastie	lumalaking
rastie	pagsikat
rastie	sumisikat
rastie	rising
rastie	lumalaki
urobiť	gumawa
urobiť	gawing
rozhodli	nagpasya
rozhodli	naisipang
rozhodli	nagdesisyon
rozhodli	napagdesisyunan
asociácie	asosasyon
asociácie	association
prototyp	tularan
prototyp	prototype
tvrdí	claims
odvodený	nagmula
verejnosť	publiko
verejnosť	pampubliko
parametre	parameter
kol	kol
sami	alone
sami	magisa
sami	sami
riek	ilog
obrázky	picture
hip	hip
hip	balakang
napätie	tension
napätie	igting
napätie	boltahe
režim	mode
režim	regime
naposledy	huling
naposledy	huli
naposledy	last
srdca	cardiac
srdca	heart
srdca	puso
navštívil	pinuntahan
navštívil	bumisita
navštívil	binisita
manažér	namamahala
manažér	manager
manažér	tagapamahala
spoločností	kumpanya
spoločností	kompanya
erb	crest
analýza	pagsusuri
analýza	pagtatasa
plyn	gas
zelená	berdeng
zelená	green
zelená	berde
vedec	siyentipiko
archív	arkibo
archív	archive
archív	archives
deväť	siyam
archeologické	archaeological
jack	jack
polohy	puwesto
rast	paglago
rast	paglaki
vyžaduje	kinakailangan
vyžaduje	kailangan
vyžaduje	nangangailangan
združenia	asosasyon
združenia	pool
slúžili	served
slúžili	nagsilbi
slúžili	hinahatid
francisco	francisco
dedine	nayon
otázka	katanungan
otázka	tanong
mince	barya
mince	barya
mince	coin
povolanie	propesyon
štúdie	aral
štúdie	araling
štúdie	aral
ford	ford
heslo	password
švajčiarsky	swiss
čechách	bohemia
čierne	itim
trénera	trainer
rozhodne	nagpasiya
rozhodne	nagdesisyon
miloš	miloš
ivana	ivana
ivana	ivan
williams	williams
finančné	pinansyal
finančné	financial
silný	malakas
silný	strong
silný	powerful
silný	makapangyarihang
mníchov	monks
mníchov	munich
amerika	amerika
amerika	america
určité	tiyak
poézie	tula
poézie	poetry
françois	françois
holandský	olandes
holandský	dutch
holandsku	netherlands
stopy	bakas
stopy	footprints
stopy	track
stopy	bakas
punk	punk
uložené	save
europe	europa
europe	gresya
počítač	kompyuter
počítač	computer
kola	round
kola	bilog
kultúrny	pangkultura
kultúrny	cultural
reči	speech
reči	pananalita
reči	talumpati
reči	pagsasalita
bad	bad
bad	masamang
bad	masama
cintorín	cemetery
cintorín	libingan
cintorín	sementeryo
henri	henri
spolupráca	collaboration
spolupráca	pakikipagtulungan
spolupráca	kolaborasyon
spolupráca	pagtutulungan
spolupráca	kooperasyon
účastník	negosyante
účastník	kalahok
účastník	kasali
real	real
egypt	ehipto
úspešný	matagumpay
úspešný	tagumpay
letecká	panghimpapawid
letecká	aviation
pridal	naidagdag
pridal	idinagdag
pridal	nagpaskil
var	var
nesprávne	mali
nesprávne	mali
chránená	pinoprotektahan
chránená	protektado
bezpečnosť	security
bezpečnosť	seguridad
bezpečnosť	kaligtasan
premiéru	pangunahin
dunajská	danubio
filmová	pelikula
filmová	sine
filmová	movie
modulu	module
apple	apple
apple	mansanas
prieskum	kalawakan
prieskum	survey
cambridge	cambridge
spojenia	links
drese	jersey
francis	francis
samostatne	malaya
samostatne	self
samostatne	sarili
samostatne	magkahiwalay
samostatne	hiwalay
samostatne	alone
samostatne	magisa
akadémia	academy
žiadna	wala
psa	psa
psa	aso
psa	dog
osobnosť	persona
osobnosť	personalidad
osobnosť	pagkatao
konflikt	pagsalungat
konflikt	salungat
den	araw
den	den
politiku	patakaran
xinglong	xinglong
demokratickej	democratic
demokratickej	demokratikong
kritik	kritiko
lokalite	lokalidad
politike	politika
politike	pulitika
elektrický	electrical
elektrický	electric
svätá	santo
svätá	santa
svätá	banal
edu	edu
posledným	huling
posledným	huli
posledným	last
orgán	katawan
orgán	organo
orgán	organ
orgán	awtoridad
orgán	otoridad
orgán	authority
orgán	kapangyarihan
pozadí	background
austrálsky	australian
miestna	lokal
uhol	anggulo
planéta	planeta
zime	taglamig
zime	winter
manželstvo	kasal
manželstvo	pagpapakasal
manželstvo	kasalan
rekonštrukcia	manumbalik
rekonštrukcia	tatag
obrazy	picture
obrazy	kuwadro
sud	barrel
sud	sud
široké	malapad
široké	malawak
sestry	sis
sestry	sisters
sestry	nurses
sestry	nars
daný	binigay
daný	given
daný	ibinigay
vlasy	hair
vlasy	buhok
oznámil	inihayag
oznámil	inanunsyo
strelec	shooter
strelec	sagittarius
dizajn	disenyo
argentína	argentina
historici	historians
vrstiev	layers
interiér	panloob
blok	harangin
blok	harang
blok	block
vlny	lana
vlny	alon
ústavy	constitution
medzitým	samantala
indii	india
štruktúru	istraktura
mosta	tulay
udáva	specifies
strom	puno
žiaden	wala
občianske	civil
občianske	sibil
občianske	civic
bratov	brothers
alexandr	aleksandr
choroba	karamdaman
choroba	sakit
bohov	gods
televízie	telebisyon
fáze	entablado
fáze	yugto
fáze	stage
princ	prinsipe
princ	prince
kráľovský	royal
trasy	landas
osobností	personalities
porazili	natalo
porazili	bagsak
corrèze	corrèze
videl	seen
videl	nakita
videl	saw
videl	nakita
primárne	pangunahing
primárne	pangunahin
štatistiky	istatistika
štatistiky	istatistika
štatistiky	stats
južné	katimugang
južné	southern
južné	timog
existenciu	existence
existenciu	pagkakaroon
peňazí	pera
peňazí	salapi
airlines	airlines
výsledkov	resulta
ráno	umaga
ráno	morning
dokončená	nakumpleto
dokončená	natapos
vodca	lider
využiť	pagkunan
tému	paksa
tému	theme
tému	tema
debutoval	debuted
vysočina	kabundukan
vysočina	highlands
matice	mani
matice	nuts
pozemný	panlupa
pozemný	lupa
pozemný	ground
pokračovať	magpatuloy
pokračovať	ipagpatuloy
pokračovať	magpatuloy
pokračovať	ipagpatuloy
pokračovať	ituloy
pokračovať	itutuloy
kalifornii	california
športový	palakasan
športový	sport
športový	isport
známym	kilala
dánsko	denmark
angličtine	tagalog
angličtine	ingles
riadok	linyang
riadok	linya
riadok	line
riadok	hilera
riadok	row
frontu	pila
frontu	queue
kresťanstvo	kristiyanismo
dostáva	natatanggap
dostáva	gets
srdce	heart
srdce	puso
letecké	aerial
viery	pananampalataya
viery	paniniwala
viery	paniniwala
výlučne	eksklusibo
zaujímavé	interesting
zaujímavé	interesante
volá	pagtawag
volá	tumatawag
teológ	teologo
parlament	parlyamento
ukazuje	ipinapakita
ukazuje	nagpapakita
medveď	madala
medveď	oso
medveď	kinaya
naše	ating
naše	aming
naše	ours
naše	atin
úprava	adjustment
úprava	editing
streda	miyerkules
srbsko	serbiya
vykonáva	gumaganap
ernst	ernst
vendée	vendée
oko	mata
orchester	orchestra
založenie	amang
založenie	gusali
založenie	pagtatatag
úvahy	turing
úvahy	reflections
rozšírené	pinahabang
rozšírené	pinahaba
rozšírené	karugtong
rozšírené	extended
rozšírené	pinalawak
rozšírené	pinaganda
rozšírené	enhanced
rozšírené	pauna
rozšírené	advanced
banka	bangko
spor	controversy
spor	alitan
spor	pagtutol
vzdušné	aerial
vzor	pattern
vzor	model
opisuje	naglalarawan
opisuje	inilalarawan
pohon	magmaneho
pohon	drive
spoločný	dugtong
spoločný	pinagsamang
tunel	tunnel
írsko	ireland
zbraň	sandata
zbraň	baril
oddelenia	departamento
predaj	ibenta
predaj	magbenta
predaj	nagbebenta
predaj	nagtitinda
predaj	selling
predaj	pagbebenta
predaj	nagbebenta
predaj	sale
predaj	ibinibenta
predaj	pagbenta
predaj	benta
medicína	medisina
medicína	gamot
zostala	nanatiling
zostala	naiiwan
zostala	nanatili
alfred	alfred
programe	program
programe	programa
eric	eric
slobodu	kalayaan
správania	gawi
hill	burol
queen	queen
queen	reyna
pracovala	nagtrabaho
turci	turks
nórsko	norway
letectvo	panghimpapawid
letectvo	aviation
konania	proceedings
konania	pamamaraan
športy	palakasan
športy	isports
športy	sports
status	status
status	katayuan
zostáva	nananatiling
zostáva	natitira
zostáva	natitirang
brown	brown
brown	kayumanggi
usporiadanie	layout
usporiadanie	kaayusan
usporiadanie	arrangement
patrick	patrick
zvyšuje	paging
zvyšuje	tataas
zvyšuje	pinatataas
prítomnosti	presensya
prítomnosti	iral
prítomnosti	presence
prítomnosti	presensiya
vojen	wars
uss	uss
bill	kuwenta
bill	bill
bill	bayarin
internete	internet
sir	sir
stred	center
stred	sentro
stred	sentro
stred	centre
stred	gitnang
stred	gitna
stane	tolda
stane	tent
veľryba	balyena
riešenia	solusyon
riešenia	solusyon
dunaja	danubio
chránený	pinoprotektahan
chránený	protektado
ďaleko	malayo
ďaleko	kalayo
ďaleko	malayong
logika	lohika
logika	logic
sto	daang
sto	sto
dôstojník	opisyal
zúčastnili	pumasok
zúčastnili	pinapasukan
zúčastnili	dumalo
zúčastnili	lumahok
môj	akin
môj	mine
žánre	genres
dokumentácia	dokumentasyon
zmeniť	palitan
zmeniť	magbabago
zmeniť	pagbabago
zmeniť	baguhin
zmeniť	change
všeobecné	pangkalahatan
všeobecné	heneral
všeobecné	pangkalahatang
všeobecné	general
podstatne	makabuluhang
pamäte	alaala
pamäte	talambuhay
pamäte	memorya
pamäte	alaala
tabuľky	mesa
japonský	hapon
japonský	japanese
japonský	hapones
stephen	stephen
stephen	esteban
prežil	survivor
prežil	nabuhay
prežil	survived
určenie	designation
určenie	matukoy
určenie	pagpapasiya
nicolas	nicolas
dinosaury	dinosaurs
dinosaury	dinosaur
hrdina	hero
hrdina	bayani
letiska	airport
letiska	paliparan
slúžia	magsilbi
slúžia	paglingkuran
slúžia	serve
slúžia	maglingkod
spoločenské	palakaibigan
spoločenské	panlipunan
spoločenské	social
spoločenské	sosyal
gregor	gregor
gregor	gregorio
gregor	gregory
filozofiu	pilosopiya
pramene	springs
yvelines	yvelines
bezpečnosti	security
bezpečnosti	seguridad
bezpečnosti	kaligtasan
ray	sinag
ray	ray
stredu	miyerkules
prijatý	natanggap
prijatý	pinagtibay
prijatý	inamin
prijatý	tinanggap
teplo	init
teplo	maiinit
teplo	mainit
teplo	init
teplo	kainitan
predmety	akda
predmety	artikulo
predmety	bagay
večer	evening
večer	gabi
georg	georgy
georg	georg
stromov	puno
bubeník	drummer
turistická	turista
turistická	hiking
youtube	youtube
drak	dragon
zobrazenie	ipakita
zobrazenie	ipapakita
zobrazenie	display
zobrazenie	pagtingin
zobrazenie	tingnan
zobrazenie	tignan
zobrazenie	panonood
zobrazenie	view
prišla	dumating
zóna	zone
projektov	proyekto
vybavené	mayron
vybavené	bang
emmy	emmy
plochu	desktop
kráter	crater
vol	vol
udalosť	pangyayari
udalosť	kaganapan
udalosť	event
člena	miyembro
brod	brod
turecko	turkey
turecko	turkiya
stredný	mean
stredný	gitnang
stredný	gitna
stredný	katamtaman
stredný	neuter
televízia	telebisyon
ruky	arms
ruky	armas
ruky	kamay
ruky	hands
británie	britanya
británie	britain
disk	disk
disk	disc
disk	magmaneho
disk	drive
účinky	effects
účinky	epekto
academy	academy
trónu	trono
jak	paano
jak	pano
jak	yak
kvalifikácie	qualifier
kvalifikácie	qualification
turistov	turista
čisto	pulos
čisto	panay
čisto	purong
čisto	pure
čisto	dalisay
kategorizácie	categorisation
zostali	nanatiling
zostali	naiiwan
zostali	nanatili
zhromaždenia	assembly
zhromaždenia	pagpupulong
zhromaždenia	pagtitipon
boeing	boeing
ozbrojených	hukbong
ozbrojených	armadong
ozbrojených	sandatahang
psychológia	sikolohiya
denne	daily
delta	delta
pokračovala	ipinagpatuloy
pokračovala	nagpatuloy
severný	north
severný	hilagang
severný	hilaga
severný	hilagang
predmet	bagay
predmet	object
predmet	sasailalim
predmet	paksa
predmet	subject
reč	speech
reč	pananalita
reč	talumpati
reč	pagsasalita
financií	pananalapi
mayenne	mayenne
právne	legal
právne	legal
planét	planets
piaty	ikalimang
piaty	panglima
mexiku	mehiko
argentíne	argentina
oči	mata
raketoplán	shuttle
ducha	ghost
ducha	multo
ducha	diwa
fínska	finland
fínska	pinlandes
profesora	professor
profesora	propesor
počítača	kompyuter
počítača	computer
plány	plano
bernard	bernard
meranie	pagsukat
sydney	sydney
caussols	caussols
power	power
power	kapangyarihan
odpoveď	sagutin
odpoveď	sagot
odpoveď	sumagot
odpoveď	reply
židia	jewish
charakteristika	katangian
charakteristika	katangian
podoba	pagkakahawig
životopis	talambuhay
obyčajný	payak
obyčajný	kapatagan
obyčajný	ordinaryo
obyčajný	ordinaryong
hmyzu	insekto
hmyzu	barang
materiály	materyales
učenie	pagtuturo
učenie	learning
premiér	premier
lady	lady
ulíc	kalye
eur	euro
eur	eur
morave	morabya
určuje	specifies
určuje	tumutukoy
cantal	cantal
británia	britanya
británia	britain
británia	britannia
euro	euro
obetí	biktima
spoločenstvo	commonwealth
spoločenstvo	fellowship
spoločenstvo	samahan
spoločenstvo	pamayanan
spoločenstvo	komunidad
dostane	gets
okolitých	nakapaligid
pravé	authentic
pravé	tunay
komory	chambers
komory	comoros
oxid	oxide
asociácia	association
morava	morava
kyslíka	oxygen
umiestnil	ranked
dosiahli	naabot
dosiahli	nakamit
dosiahli	nakakamit
dosiahli	achieved
vynálezca	imbentor
austrálie	australia
austrálie	australya
príkaz	command
príkaz	utos
pokúsil	tried
pokúsil	sumubok
pokúsil	nasubukan
pokúsil	sinubukan
bbc	bbc
bell	bell
place	lugar
place	pook
agentúra	ahensiya
agentúra	agency
turnaje	torneo
pocit	feel
pocit	pakiramdam
pocit	feeling
pocit	pakiramdam
pocit	nararamdaman
inštitúcie	institusyon
ekonomické	ekonomiya
ekonomické	economic
ekonomické	matipid
väzenia	kulungan
väzenia	bilangguan
stačí	sapat
prameň	spring
prameň	tagsibol
intel	intel
zástupca	kinatawan
zástupca	deputy
dokumenty	docs
dokumenty	dokumentong
dokumenty	documents
dokumenty	dokumento
claude	claude
vzdelávanie	edukasyon
osud	kapalaran
osud	destiny
osud	tadhana
osud	kapalaran
horný	itaas
horný	upper
horný	tuktok
horný	nangunguna
horný	itaas
železnice	railway
železnice	riles
železnice	riles
nízke	mababang
nízke	mababa
nízke	low
postoj	ugali
postoj	attitude
postoj	saloobin
postoj	tindig
husle	violin
znamenalo	sinadya
bloku	harangin
bloku	harang
bloku	block
sčítania	census
návrhy	panukala
návrhy	disenyo
návrhy	mungkahi
kmeňa	tribo
rugby	rugby
politického	pulitikal
politického	politikal
politického	pampulitika
staníc	istasyon
per	kada
opus	opus
procesy	proseso
farár	vicar
farár	pastor
mládeže	kabataan
creuse	creuse
pôvodom	pinagmulang
tabuľke	lamesa
tabuľke	mesa
tabuľke	talahanayan
tabuľke	table
marc	marc
križovatke	kanto
križovatke	junction
križovatke	crossroads
vstupuje	pumapasok
vtákov	birds
vtákov	ibon
definícia	definition
definícia	katuturan
definícia	kahulugan
železnica	riles
železnica	riles
železnica	railway
železnica	riles
maľby	kuwadro
manchester	manchester
spoločenstva	commonwealth
spoločenstva	pamayanan
spoločenstva	komunidad
synonymum	synonym
históriu	kasaysayan
históriu	history
vymenovaný	hinirang
ben	ben
uesac	uesac
vlastnosť	katangian
vlastnosť	property
vlastnosť	kalidad
vlastnosť	quality
vlastnosť	tampok
vlastnosť	itampok
war	digmaan
war	digmaang
revolúcia	himagsikang
revolúcia	rebolusyon
planet	planeta
viera	pananampalataya
viera	paniniwala
chyby	pagkakamali
chyby	bugs
dohoda	kasunduan
dohoda	pakikitungo
dohoda	deal
georges	georges
tanky	tangke
národ	nation
aplikácie	aplikasyon
aplikácie	app
aplikácie	apps
aplikácie	aplikasyon
japonské	hapon
japonské	japanese
japonské	hapones
komunikácia	komunikasyon
komunikácia	komunikasyon
hrajú	paglalaro
hrajú	naglalaro
miláno	milan
miláno	milano
nohy	talampakan
nohy	paa
nohy	binti
koncept	konsepto
koncept	draft
test	pagsubok
test	subukan
test	pagsusulit
rozdiely	pagkakaiba
boston	boston
riešiť	harapin
riešiť	lutasin
fotografia	itrato
fotografia	larawan
fotografia	litrato
fotografia	litratong
fotografia	photograph
fotografia	litrato
fotografia	photography
technický	teknikal
aktuálne	current
aktuálne	kasalukuyan
aktuálne	kasalukuyang
johannes	johannes
chata	cottage
chata	kubo
pozadie	background
stránok	site
stránok	sites
stránok	pahina
sokol	falcon
sokol	lawin
sokol	hawk
zas	ulit
zas	again
zas	muli
zas	nanaman
dôkaz	ebidensya
dôkaz	katibayan
dôkaz	katibayan
dôkaz	patunay
tábora	kampo
nemocnice	hospital
nemocnice	ospital
nemocnice	ospital
myslenia	iniisip
následky	kahihinatnan
samostatná	diskretong
samostatná	hiwalay
samostatná	autonomous
samostatná	awtonomong
samostatná	sosyalistikong
samostatná	standalone
poľská	polish
talianske	italian
talianske	italyano
kňaza	pari
konanie	pamamaraan
efekt	effect
efekt	epekto
účastníkov	subscriber
dobrá	mabait
dobrá	mabuti
delia	delia
disciplína	disiplina
hôr	bundok
rozhodnutia	desisyon
gymnázia	gymnasium
morom	dagat
phd	phd
long	mahaba
long	matagal
long	haba
sviatok	pista
sviatok	holiday
menšia	menor
menšia	minor
menšia	kaunti
menšia	less
peru	peru
elektrické	electrical
elektrické	electric
skončili	tapos
rastlina	planta
rastlina	halaman
novo	novo
procesov	proseso
signál	senyas
signál	signal
signál	hudyat
aktívny	active
aktívny	aktibong
aktívny	aktibo
sci	sci
anny	anne
zmenila	nagbago
zmenila	binago
zmenila	pinalitan
sociálna	panlipunan
sociálna	social
sociálna	sosyal
mladé	bata
tradičné	tradisyunal
tradičné	tradisyonal
zásluhy	merit
ženatý	kasal
ženatý	ikinasal
ženatý	pinakasalan
vodíka	hydrogen
objavené	natuklasan
báseň	tula
báseň	tulang
kultúru	kultura
kultúru	nok
manželstva	kasal
manželstva	pagpapakasal
manželstva	kasalan
vysielanie	broadcast
vysielanie	pagsasahimpapawid
vysielanie	transmission
vysielanie	paghahatid
vysielanie	pagsasahimpapawid
vysielanie	broadcasting
vlaky	tren
das	das
alan	alan
bafta	bafta
ludwig	ludwig
nagy	nagy
tibor	tibor
záhrada	hardin
králi	kings
králi	hari
yeung	yeung
dirigent	konduktor
kim	kim
kmene	tribes
rozdeliť	paghahati
rozdeliť	split
rozdeliť	hatiin
rozdeliť	hatiin
vyjadrenie	pagpapahayag
vyjadrenie	expression
vyjadrenie	pahayag
dvojica	pares
mozgu	brain
mozgu	utak
príbehy	kuwento
dave	dave
stupňov	degrees
striebro	pilak
striebro	silver
nahrávky	recording
lake	lawa
portugalsko	portugal
pamäť	memorya
pamäť	alaala
rozdelená	hinati
rozdelená	nahahati
spôsobené	dulot
riadi	nagdadala
pokusy	trials
pokusy	eksperimento
určiť	matukoy
výrobca	producer
výrobca	tagagawa
výrobca	gumagawa
ekonomika	economics
ekonomika	ekonomiya
žila	nanirahan
žila	tumira
žila	ugat
rímska	roman
rímska	romano
kráľovnej	queen
kráľovnej	reyna
etapa	entablado
etapa	yugto
etapa	stage
maximálne	max
maximálne	tops
maximálne	talbos
maximálne	pinakamataas
definície	kahulugan
definície	definition
definície	katuturan
definície	kahulugan
kanady	canada
mac	mac
vedú	leads
vedú	pinangunahan
vedú	lead
vracia	pagbabalik
vracia	returns
výzbroj	armor
začať	simula
začať	simulan
začať	magsimula
začať	magsimula
začať	simulan
vojak	sundalo
vojak	kawal
vojak	pribado
vojak	pribadong
starostlivosti	care
leopold	leopold
las	las
pokračovanie	pagpapatuloy
pokračovanie	sequel
pokračovanie	ipinagpatuloy
pokračovanie	nagpatuloy
orig	orig
duchu	diwa
určitých	tiyak
hitler	hitler
tim	tim
snaha	effort
snaha	pagsisikap
hills	burol
hills	hills
rimania	romans
rimania	roma
reprezentácie	representasyon
boleslav	boleslav
rádio	radio
rádio	radyo
illinois	illinois
chorvátska	croatia
široký	malapad
široký	malawak
majstri	masters
majstri	champions
box	box
box	kahon
parameter	parameter
maďarská	hungarian
dole	down
dole	pababa
erectus	erectus
príspevky	donasyon
príspevky	kuwento
príspevky	ambag
správcu	administrator
správcu	administrador
správcu	tagapangasiwa
vesmír	sansinukob
vesmír	universe
vesmír	cosmos
konferencie	conference
konferencie	pagpupulong
oceán	karagatan
pozorovať	masdan
pozorovať	pagmasdan
pozorovať	pinagmamasdan
karla	karla
karla	karl
für	für
union	unyon
union	union
union	unyong
opustiť	umalis
opustiť	iwan
opustiť	iwanan
sloboda	kalayaan
maďarské	hungarian
monte	monte
dané	binigay
dané	given
dané	ibinigay
zabil	napatay
zabil	pinatay
lesov	kagubatan
lesov	woods
lesov	kakahuyan
lesov	kagubatan
rodičov	parents
rodičov	magulang
fyzikálne	pisikang
fyzikálne	pisika
fyzikálne	pisikal
výcvik	pagsasanay
sony	sony
disku	disc
disku	disk
známeho	kakilala
server	server
aires	aires
beta	beta
vyrobené	ginawa
vyrobené	manufactured
vyrobené	panindang
vyrobené	ginawa
vidiek	kabukiran
polovicu	kalahati
polovicu	kalahating
polovicu	half
hospodárstvo	economics
hospodárstvo	ekonomiya
gama	gamma
rolling	rolling
súborov	files
súborov	file
bryan	bryan
rus	russian
rus	ruso
rus	rus
kovov	metal
kovov	metals
atlantique	atlantique
ježiša	hesus
ježiša	jesus
berlin	berlin
priamy	straight
priamy	tuwid
priamy	diretso
priamy	direktang
priamy	direct
priamy	direkta
vonkajšie	panlabas
vonkajšie	panlabas
vonkajšie	panlabas
luis	luis
maurice	maurice
švajčiarska	switzerland
švajčiarska	swiss
napísané	isinulat
napísané	nakasulat
napísané	sinulat
napísané	naisulat
manželku	asawa
napätia	boltahe
like	parang
like	like
like	gustuhin
palivo	gasolina
bronz	bronze
tajomník	sekretarya
tajomník	kalihim
staršieho	older
olivier	olivier
slúžiť	serving
slúžiť	paglilingkod
slúžiť	magsilbi
slúžiť	paglingkuran
slúžiť	serve
slúžiť	maglingkod
taylor	taylor
byt	flat
byt	patag
byt	apartment
šablónu	template
miestnosti	kuwarto
miestnosti	kwarto
miestnosti	silid
miestnosti	kuwarto
miestnosti	kwarto
michail	mikhail
vykonávať	magsagawa
vykonávať	isagawa
vykonávať	maisagawa
vykonávať	ipatupad
jim	jim
boy	boy
wilson	wilson
metro	subway
metro	kalakhang
metro	metro
zahraničia	abroad
vybavenie	kagamitan
vybavenie	pasilidad
špecialista	espesyalista
mar	mar
moment	sandali
moment	moment
ukončená	wakasan
central	central
central	gitnang
čistý	purong
čistý	pure
čistý	dalisay
čistý	malinis
ekonomiky	economics
ekonomiky	economies
rené	rené
rené	rene
dvore	bakuran
dvore	bakuran
buenos	buenos
architektúru	architecture
architektúru	arkitektura
ram	ram
ram	rams
hala	hala
hala	pahingahan
hala	hall
dvere	pinto
dvere	pintuan
dvere	pinto
demokratická	democratic
demokratická	demokratikong
získava	nagpakasal
zmes	mix
zmes	halo
zmes	ihalo
zmes	halo
zmes	timpla
sieň	hall
konečne	wakas
nasadenie	paglawak
douglas	douglas
logo	logo
konfederácia	confederacy
konfederácia	kompederasyon
rozpätie	saklaw
rozpätie	hanay
rozpätie	margin
rímske	roman
rímske	romano
rozšírený	pinahabang
rozšírený	pinahaba
rozšírený	karugtong
rozšírený	extended
rozšírený	pinalawak
rozšírený	pinalaki
cyklu	siklo
cyklu	cycle
cyklu	ikot
mužské	male
mužské	lalaki
mužské	panlalaki
miestny	lokal
victor	victor
ukázalo	nagsiwalat
ukázalo	nagpakita
ukázalo	pinakita
moje	akin
moje	mine
