категорія	categoría
існуюче	existente
існуюче	existentes
існуюче	telescopios
штамп	filatelia
штамп	selo
повісити	tempo
повісити	andas
повісити	colgar
повісити	un
повісити	perder
поспішав	de
гамфрі	humphrey
гріхом	pecado
негри	negros
чота	317
мріяти	de
мріяти	ensueños
глюкоза	glicosa
впорядкувати	unha
впорядкувати	como
впорядкувати	de
впорядкувати	tipo
впорядкувати	especie
впорядкувати	organizar
розкіш	luxo
казковий	fabuloso
помічав	conta
помічав	que
помічав	vin
помічав	aviso
неймовірний	incrible
неймовірний	incribles
неймовірний	sorprendente
неймовірний	abraiante
неймовірний	o
неймовірний	marabilloso
неймовірний	asombroso
помітила	que
помітила	notei
помітила	conta
помітила	de
помітила	decatei
сеансу	sesión
туші	cadáver
туші	corpo
падав	a
падав	namorarse
падав	caendo
падав	derrube
падав	ardendo
браття	irmáns
браття	os
обіцяють	promesa
обіцяють	prometer
обіцяють	prométolle
обіцяють	prometo
обіцяють	prométocho
голодний	famentos
голодний	fame
провина	culpa
помічати	conta
помічати	que
помічати	vin
помічати	aviso
яєчка	ovos
яєчка	os
зламаний	roto
захищатися	defender
старр	starr
гідні	culpa
гідні	a
гідні	non
полтавським	xornalistas
дурень	parva
дурень	parvo
дурень	idiota
дурень	toleaches
дурень	paspán
дурень	tomo
дурень	ridículo
коханим	me
коханим	queridos
коханим	amas
коханим	amaba
коханим	encantábache
коханим	amado
коханим	querido
спала	durmiu
спала	durmiches
люсіль	lucille
пояснила	explicou
переможниці	gaña
новорічний	nadal
куан	kuan
куан	yew
правка	editar
правка	edit
дікінсон	dickinson
щира	de
відчайдушні	desesperado
відчайдушні	e
пацюк	rata
вечірок	dos
вечірок	festas
вечірок	partidos
передчуття	sensación
передчуття	sentir
передчуття	sentimento
застібка	todos
арам	aram
прослухати	escoitar
прослухати	escoita
прослухати	escoite
вейл	vail
вейл	sra
дивлюся	a
дивлюся	mirando
дивлюся	mirar
дивлюся	buscando
дивлюся	ver
дивлюся	vendo
сильніші	máis
сильніші	forte
засмучений	moi
засмучений	preocupada
засмучений	anoxado
засмучений	está
засмучений	enfade
засмучений	enfades
інсталяція	peza
інсталяція	anaco
інсталяція	unha
безнадійно	esperanza
манія	manía
тонус	ton
звинуватити	culpa
звинуватити	a
звинуватити	non
спокуси	tentación
спокуси	deixes
пекар	baker
кріль	coello
маніпуляція	manipulación
пастці	atrapado
пробачити	perdoar
пробачити	perdoamos
пробачити	perdóame
пробачити	desculpe
пробачити	perdoa
пробачити	perdóeme
пробачити	perdoe
вкрали	roubado
вкрали	datos
вкрали	roubada
вкрали	roubei
вкрали	roubaron
вкрали	roubaches
вкрали	o
вкрали	roubou
вкрали	estola
вкрали	rouboume
пропустила	de
пропустила	menos
найгірше	peores
найгірше	peor
мандела	mandela
секретів	os
секретів	segredos
секретів	poden
секретів	adoptar
медикаменти	medicamentos
медикаменти	medicamento
медикаменти	medicación
медикаменти	mellor
медикаменти	menciña
єдесталу	resultado
визнаю	admitir
визнаю	admito
визнаю	que
визнаю	admitilo
дракули	drácula
тла	de
тла	fondo
фут	pé
фут	outro
фут	infantaría
фут	o
драйв	conducir
драйв	coche
драйв	conduzo
плачу	chorar
плачу	chores
плачу	choro
плачу	berra
кейс	maleta
олива	petróleo
олива	aceite
олива	de
олива	oliva
рекомендувати	aconsellan
рекомендувати	que
вбік	á
джентльмен	cabaleiro
джентльмен	cabaleiros
джентльмен	señor
джентльмен	home
смс	mensaxes
смс	texto
боляче	doe
боляче	doloroso
боляче	dano
боляче	ferido
страшенно	moi
страшенно	síntoo
спіймати	coller
спіймати	pescar
привезти	trae
катували	torturado
катували	torturada
відчула	sentía
відчула	sentíame
відчула	que
відчула	sentín
скажуть	dicir
скажуть	di
скажуть	que
доповідач	♪
доповідач	falante
індокитай	indochina
закордон	estranxeiro
закордон	fóra
приєднатись	á
приєднатись	a
приєднатись	aquí
приєднатись	únete
кухаря	cociñar
кухаря	cociñeira
кухаря	cociñeiro
вподобання	gusta
вподобання	gústalle
палицю	quedarei
чарівність	a
чарівність	fascinación
фаст	rápido
фаст	velocidade
тремтіння	twitter
перешкода	auténtica
перешкода	praga
перешкода	molestia
почула	oín
почула	falar
почула	escoitei
цільовий	obxectivo
кораловий	de
кораловий	coral
черепашка	de
черепашка	tartaruga
ховався	agochados
ховався	escondida
невидимі	invisibles
невидимі	invisible
трансформацій	premisa
схопив	de
меньше	menos
вдячна	agradecido
комбат	de
комбат	combate
комбат	combates
комбат	postos
нонсенс	parvada
нещодавні	recente
нещодавні	recentes
нещодавні	últimos
беззаперечно	claro
беззаперечно	que
беззаперечно	certo
беззаперечно	certamente
беззаперечно	seguramente
відпустка	vacacións
комарі	mosquitos
вчинками	actos
навчили	ensináronnos
навчили	que
навчили	ensinou
покоївка	criada
масках	máscaras
поважали	respectado
френч	franceses
френч	francés
френч	francesa
френч	francesas
файф	vida
сонцю	sol
витрачені	esgotada
витрачені	exhaustos
роббінс	robbins
щури	ratas
пояснюю	explican
підозрюю	sospeitoso
шапочка	estaño
шапочка	metálico
рінго	ringo
питаю	preguntar
питаю	lle
питаю	pregunta
питаю	a
питаю	pide
дробів	fracción
чула	oín
чула	falar
чула	escoitei
натовпі	multitude
натовпі	masa
натовпі	vista
натовпі	xente
пробіли	espacios
пробіли	espazos
живить	poderes
прання	roupa
світить	brillar
брудні	porca
брудні	sucio
тук	toc
тук	knock
тук	vouche
курки	galiña
курки	polo
курки	pito
відбудувати	reedificar
відбудувати	reconstruír
психіку	psique
одружуватися	casar
одружуватися	con
питати	pedir
питати	preguntar
питати	pregunte
стоматолог	dentista
веду	a
нетто	rede
дивлюсь	vendo
дивлюсь	a
дивлюсь	as
дивлюсь	ver
дивлюсь	mirando
дивлюсь	mirar
дивлюсь	observando
анархія	anarquía
бійцівський	loita
бійцівський	contra
бійцівський	loitar
бійцівський	loitamos
бійцівський	combate
бійцівський	pelexar
бійцівський	combater
сафарі	safaris
сафарі	safari
шанувати	honor
шанувати	honra
шанувати	señoría
шанувати	súa
учора	onte
пацюки	ratas
вівця	ovellas
прибирає	aspirador
прибирає	máis
прибирає	limpa
чашка	cunca
чашка	café
кіборг	ciborg
ревізор	inspector
ревізор	comisario
бінг	bing
сюрприз	sorpresa
сюрприз	sorprenda
сюрприз	unha
саке	deus
саке	amor
саке	polo
саке	ben
саке	bendito
саке	dios
тренінг	formación
тренінг	estudan
тренінг	adestramento
натуральна	natural
натуральна	normal
натуральна	naturais
натуральна	a
посмішка	sorriso
посмішка	sorrir
посмішка	sorrí
сирени	serea
копати	extraer
копати	cáptasme
копати	capto
копати	cavar
копати	píllalo
копати	cavando
вивчили	aprendín
вивчили	que
вивчили	aprenderon
вивчили	aprendemos
вивчили	aprendeu
вивчили	descubrimos
вирізати	cortar
жиди	xudeus
мія	mia
лишилось	restante
лишилось	para
іноземець	estranxeira
гаманець	carteira
гаманець	moedeiro
гаманець	bolso
вулицям	rúas
вулицям	polas
вулицям	rúa
спекуляції	especulación
паніки	pánico
прилітають	chegar
корал	de
корал	coral
кручі	rocha
кручі	pedra
кручі	rock
кручі	de
готівки	diñeiro
готівки	en
готівки	efectivo
готівки	contado
готівки	cartos
готівки	suficiente
готівки	cobro
готівки	cobrar
пройдено	pasaran
пройдено	morreu
пройдено	aprobouse
пройдено	transmitiron
пройдено	pasou
пройдено	pasar
неймовірна	incríbel
неймовірна	incrible
відвертий	honestos
відвертий	sinceros
відвертий	dicir
відвертий	verdade
відвертий	sincero
відвертий	honesto
відвертий	de
відвертий	honrado
захисти	protexer
захисти	protexen
захисти	protexelos
захисти	protexerse
захисти	para
захисти	defender
губами	beizos
губами	os
губами	boca
порцію	servir
порцію	cumprir
чесна	honestos
чесна	sinceros
чесна	dicir
чесна	verdade
чесна	sincero
чесна	honesto
чесна	de
чесна	honrado
інсулін	insulina
інсулін	á
пайк	pike
мутанти	mutantes
шалено	tola
шалено	tolos
шалено	tolas
шалено	tolo
мікрорнк	microarn
залиште	deixar
перукар	barbeiro
перукар	perruqueiro
утопія	utopía
підчас	durante
підчас	na
ранкові	mañás
вберегти	establecer
вберегти	estabelecer
класику	clásicos
платіж	pago
пролетаріат	proletariado
пролетаріат	proletarios
пальто	abrigo
пальто	o
пальто	chaqueta
горді	orgullosa
горді	orgullosos
горді	de
горді	orgulloso
горді	fachendoso
сховані	oculto
сховані	oculta
сховані	ocultas
сховані	escondidos
сховані	escondidas
опустити	máis
опустити	inferior
опустити	baixos
опустити	pulmonar
опустити	calefacción
хрестик	cruzar
хрестик	cruz
хрестик	atravesar
хрестик	crosstree
потрібною	precisaba
потрібною	necesitaba
потрібною	precisabamos
інвестувати	investimos
інвестувати	investir
інвестувати	invistan
знайшовся	atopei
знайшовся	que
знайшовся	atopamos
знайшовся	atoparon
знайшовся	atopou
тупа	parvo
згодна	acordo
згодна	de
згодна	concordo
згодна	dacordo
обіцяю	promesa
обіцяю	prometer
обіцяю	prométolle
обіцяю	prometo
обіцяю	prométocho
подумайте	que
подумайте	penso
подумайте	pensar
подумайте	creo
шепіт	na
шепіт	besbellei
підробка	finxilo
лікарям	os
лікарям	médicos
таннер	tanner
паб	bar
вірусний	viral
магеллан	magalhães
туфлі	zapatos
туфлі	os
туфлі	botas
туфлі	tenis
кісточки	ósos
примара	pantasma
примара	espírito
жахливе	terrible
жахливе	horrible
жахливе	horríbel
жахливе	terríbel
полудень	mediodía
усвідомлюють	que
усвідомлюють	conta
пливуть	flotante
пливуть	aboiando
пташка	paxaro
пташка	aves
пташка	ave
екосистема	ecosistema
плаваючий	flotante
плаваючий	aboiando
вітаємо	parabéns
єсть	si
єсть	aí
єсть	ai
забуте	durmindo
забуте	durmir
забуте	somníferos
забуте	esqueceu
забуте	esqueciches
забуте	esquecín
нісенітниця	parvada
імунна	inmunes
імунна	inmune
імунна	inmunitario
пральні	roupa
бреше	xace
бреше	está
бреше	reside
бреше	mentira
бреше	mentiras
бреше	está
бреше	mentindo
бреше	mentes
бреше	páramo
зара	zara
колода	maleteiro
забороненого	nos
забороненого	teitos
забороненого	tellados
прокоментувати	comentar
прокоментувати	comentario
палітри	paleta
ламати	danos
ламати	dano
божевільна	tolas
божевільна	manicomio
божевільна	tolo
божевільна	enfermo
божевільна	tolear
божевільна	tola
божевільна	tolo
божевільна	enfadado
комірку	célula
комірку	cela
вражена	shock
зірвав	collín
зірвав	atoparon
горішки	cacahuetes
горішки	cacahuete
антиутопія	matrix
смішні	gracioso
смішні	divertido
смішні	raro
темряву	escuridade
каліфорнію	california
подзвонив	chamei
подзвонив	chamaron
ханой	hanoi
двійка	dous
двійка	dúas
приємна	agradábel
скажений	tola
скажений	tolos
скажений	tolas
скажений	tolo
скажений	tola
скажений	tolo
скажений	enfadado
вілер	wheeler
найяскравіша	máis
конфіденційності	privacidade
прощай	deica
прощай	bico
прощай	adeus
артрит	artrite
хустку	pano
дилема	dilema
шпигуни	espías
ветеранам	veteranos
чортів	putos
чортів	do
чортів	carallo
чортів	fodido
чортів	de
чортів	puta
касир	caixeiro
кірбі	kirby
різати	cortar
шкарпетки	os
шкарпетки	calcetíns
бруси	reixas
надіюсь	esperanza
надіюсь	que
надіюсь	espero
надіюсь	agardo
багажник	maleteiro
доброта	amabilidade
доброта	bondade
доброта	deus
доброта	bondade
нудно	aburrido
нудно	aburrida
нудно	aburrida
касі	caixeiro
дурний	estúpido
дурний	estúpida
дурний	estúpidos
дурний	parvo
дурний	estúpidas
дурний	parvadas
вчитись	aprenden
вчитись	aprender
вчитись	a
магнітофон	gravadora
магнітофон	magnetófono
зізнатися	confesar
вчителю	mestre
вчителю	máster
вчителю	dono
вчителю	o
вчителю	propietario
вчителю	patrón
вчителю	señor
вчителю	profesor
вчителю	mestra
вчителю	mestre
втомився	cansa
втомився	canso
покарав	castigada
покарав	castigado
славна	gloriosa
славна	gloriosas
лицевий	facial
лицевий	faciais
сміятися	rir
сміятися	risa
сміятися	rían
щирий	auténtica
щирий	é
вівчарка	pastor
вівчарка	pastorciño
мудра	sensata
мудра	sabia
мудра	sabio
осліп	cegas
осліп	cega
осліп	cego
осліп	invidentes
осліп	cegos
спокійні	calma
спокійні	acouga
спокійні	mar
спокійні	calmo
спокійні	tranquila
спокійні	tranquilo
спокійні	calme
масті	traxes
несподіване	inesperado
спідниця	saia
гучність	o
гучність	volume
апельсин	laranxa
жебрак	moinantes
секундах	segundos
болить	doe
аварійні	urxencias
аварійні	de
аварійні	emerxencia
аварійні	urxencia
аварійні	estado
аварійні	tribunal
подругами	mulleres
подругами	as
подругами	esposas
подругами	súas
оригінальності	vestido
попасти	por
попасти	toliño
алоїс	alois
шампанське	champaña
шампанське	champán
маркерів	teas
сильнішою	máis
сильнішою	forte
бінокль	os
бінокль	prismáticos
найцікавіше	a
найцікавіше	maioría
найцікавіше	parte
найцікавіше	máis
камберленд	cumberland
кричали	berrando
кричали	berrar
фішки	fichas
візьму	a
личить	encaixa
здивовані	abraiado
здивовані	sorprendidos
здивовані	sorprendeuse
здивовані	sorprendeume
здивовані	sorprende
здивовані	sorprendido
маккормік	mccormick
брудна	porca
брудна	sucio
головоломка	crebacabezas
головоломка	puzzle
хлопчина	tipo
хлопчина	mariñeiro
реве	chorando
реве	choraba
реве	chorar
реве	vergoña
реве	choras
реве	choran
верблюди	camel
допомогає	axuda
допомогає	a
приємного	agradábel
палітру	paleta
фразами	frases
шукаємо	a
шукаємо	mirando
шукаємо	mirar
шукаємо	buscando
негатив	negativo
ковбой	vaqueiro
ковбой	de
знищить	destrúen
знищить	os
знищить	destruír
знищить	destruílo
знищить	seguros
знищить	destrúe
цінувати	aprezar
цінувати	apreciaría
цінувати	estivese
цінувати	gustaríame
цистерна	cisterna
мужній	valentes
мужній	valente
боні	coelliño
боні	encol
боні	bonnie
бабусю	avoa
фунти	kg
фунти	quilos
фунти	kilos
фунти	case
фунти	libras
фунти	tonelada
фунти	toneladas
судять	ensaio
судять	xuízo
судять	proceso
навчила	ensináronnos
навчила	que
навчила	ensinou
мануела	manuela
никогда	non
никогда	nunca
вілкс	wilkes
юніт	unidade
потужно	poderosa
потужно	poderosos
потужно	poderoso
брудний	porca
брудний	sucio
задоволена	satisfeito
вибачитися	pedir
вибачитися	desculpas
розказати	dicir
розказати	dille
люльку	pipa
люльку	cachimba
люльку	con
люльку	esta
запахи	cheiro
запахи	a
запахи	ulir
запахи	cheira
запахи	ules
порадити	aconsellan
порадити	que
хакери	hackers
ветеринар	veterinario
кисть	man
кисть	mans
неможна	ambientes
неможна	pechados
неможна	interiores
візьми	a
віддаю	a
віддаю	dar
віддаю	un
сусідство	barrio
прозоре	transparentes
прозоре	transparente
переповнений	xente
гроссман	grossman
гіркі	amarga
ближча	máis
арні	arnie
виживають	sobrevivir
виживають	sobrevivimos
виживають	á
виживають	sobreviven
виживають	sobreviva
виживають	ser
виживають	humano
знало	sabía
знало	que
знало	sabían
знало	o
бігає	corre
шось	algo
шось	nada
шось	calquera
шось	cousa
домівка	fogar
домівка	casa
домівка	á
домівка	na
кумедні	gracioso
кумедні	divertido
кумедні	raro
крадуть	roubar
вкрадені	roubado
вкрадені	datos
вкрадені	roubada
біді	problema
біді	problemas
убивці	asasinos
убивці	asasinos
мити	lavar
мити	a
мити	lavadora
мити	lavado
мити	lavadoras
мити	roupa
прости	perdoar
прости	perdoamos
прости	perdóame
прости	desculpe
прости	perdoa
прости	perdóeme
прости	perdoe
сода	soda
їла	comín
пастир	pastor
пастир	pastorciño
гідною	decente
файно	ben
файно	moi
замовляли	que
замовляли	atención
замовляли	pedimos
гратами	reixas
симуляція	simulación
душевний	psicolóxica
душевний	psicolóxicas
горлиця	pomba
обережним	coidado
обережним	ten
обережним	con
обережним	tede
обережним	prudente
обережним	conta
обережним	atento
долучитись	participar
дурниці	parvada
пікнік	picnic
вишуканий	bonitas
вау	vaites
вау	uau
вау	guau
вау	vaia
пасує	paos
пасує	traxes
калорій	calorías
застряг	atascado
застряг	que
застряг	quedar
горда	orgullosa
горда	orgullosos
горда	de
горда	orgulloso
горда	fachendoso
салату	ensalada
петиція	petición
звичкою	hábito
звичкою	costume
звичкою	o
гонг	hong
підозрюваний	sospeitoso
фрукт	froita
впізнав	recoñecer
впізнав	te
впізнав	recoñecera
впізнав	recoñeceu
рекламувати	a
фіксована	amañar
фіксована	establecer
фіксована	arranxar
фіксована	a
клавіша	clave
клавіша	chave
злість	ira
злість	rabia
злість	odio
злість	enfadado
злість	anoxados
злість	anoxado
злість	enfadada
сховав	escondín
зачинено	pechada
зачинено	pechado
зачинено	pechou
зачинено	pechados
зачинено	sondaxes
кохав	me
кохав	queridos
кохав	amas
кохав	amaba
кохав	encantábache
підлеглий	de
підлеглий	escravos
підлеглий	escrava
поживними	nutrientes
поживними	nutrintes
оплески	aplausos
оплески	aplauso
будьмо	saúde
кенді	candy
прокляті	maldito
надсилання	enviar
надсилання	a
здивувався	abraiado
здивувався	sorprendidos
здивувався	sorprendeuse
здивувався	sorprendeume
здивувався	sorprende
здивувався	sorprendido
агов	ei
агов	eh
агов	oe
пробачте	sinto
пробачте	síntoo
пробачте	perdón
пробачте	desculpe
копали	cavando
шокований	shock
айра	ira
ровер	bicicleta
ровер	en
какой	que
какой	cal
красти	roubar
здорове	san
здорове	saúde
здорове	sans
здорове	saudable
няня	canguro
няня	neneira
спрага	sede
інвернесс	inverness
сортувати	unha
сортувати	como
сортувати	de
сортувати	tipo
сортувати	especie
сортувати	tipo
сортувати	tipos
сортувати	de
сортувати	pasar
сортувати	caste
мудрі	sensata
мудрі	sabia
мудрі	sabio
чортова	putos
чортова	do
чортова	carallo
чортова	fodido
чортова	de
чортова	puta
бабця	avoa
психіатри	psiquiatras
гелі	colle
щире	honestos
щире	sinceros
щире	dicir
щире	verdade
щире	sincero
щире	honesto
щире	de
щире	honrado
морок	sombra
дивовижно	incrible
дивовижно	incribles
дивовижно	sorprendente
дивовижно	abraiante
дивовижно	o
дивовижно	marabilloso
дивовижно	asombroso
підсвідомості	inconsciente
колоду	cuberta
пташки	aves
пташки	paxaros
пташки	as
яблуками	mazás
почистити	limpa
почистити	limpo
почистити	limpar
конфіденційність	privacidade
безсмертні	eterna
доброту	amabilidade
доброту	bondade
горем	nathaniel
додолу	abaixo
пристойний	decente
колезі	colega
свенсон	swanson
втікач	fuxitivo
затопили	afogar
вата	candy
нуо	ngo
крісто	cristo
макіяж	maquillaxe
відповідач	acusado
відповідач	imputado
відповідач	o
відповідач	calar
відповідач	acusada
кауфмана	kaufman
сплата	pago
іграшку	xoguete
пробки	tráfico
інформатор	delator
гучно	forte
гучно	alto
гучно	alta
гучно	voz
реалістична	realista
реалістична	realistas
зателефонував	chamei
зателефонував	chamaron
запізно	tarde
запахів	cheira
муті	muti
виберіть	elixir
виберіть	escollen
виберіть	escoller
виберіть	que
виберіть	o
виберіть	a
виберіть	escolle
спальня	dormitorio
спальня	cuarto
оптимістична	optimistas
оптимістична	optimista
доброти	amabilidade
доброти	bondade
столик	mesa
слухай	escoitar
слухай	escoita
слухай	escoite
пригноблених	perder
притягнути	posibilidade
забула	non
забула	esquezamos
забула	a
забула	esqueceu
забула	esquecín
забула	as
забула	esquece
забула	esquecino
мутант	mutante
криваво	violentamente
вагітною	embarazada
вагітною	preñado
висіти	pendurada
висіти	a
висіти	colgar
куртка	chaqueta
куртка	da
виснажений	esgotada
виснажений	exhaustos
світлині	foto
хробак	verme
згорнути	sombra
сірники	mistos
сірники	partidos
курити	cigarros
розлуки	algo
розлуки	nada
розлуки	calquera
розлуки	cousa
незнайомця	descoñecido
незнайомця	estraño
пенітенціарної	penitenciaría
програвання	xogando
програвання	xogar
програвання	tocando
програвання	tocar
кохаю	amor
кохаю	o
мовчать	silencio
мовчать	calado
фартух	mandil
зрозумійте	de
зрозумійте	conta
зрозумійте	que
заслужила	merece
ностальгія	morriña
ностальгія	da
ностальгія	casa
поту	suor
поту	factoría
програти	tocar
програти	xogar
програти	xogan
програти	xogo
програти	perder
програти	perdemos
орієнтовний	estimouse
підмножину	subconxunto
жирна	groso
жирна	graxa
жирна	gorda
жирна	gordo
жирна	gordos
жирна	o
гарварду	harvard
кричав	non
кричав	berrando
кричав	berrar
чорти	inferno
чорти	carallo
чорти	demo
чорти	cona
рому	ron
будуємо	construír
будуємо	edificio
будуємо	construción
віримо	cres
віримо	creo
віримо	que
віримо	crer
віримо	cremos
африканці	africanos
африканці	costa
мчить	corre
вразливим	vulnerables
вразливим	vulnerable
дотації	benestar
дотації	asistencia
дотації	social
приступ	ataca
приступ	ataques
неврологічні	neurolóxica
погроза	ameaza
почувається	sinto
почувається	sentimos
почувається	se
почувається	sente
почувається	séntese
почувається	sinte
почувається	ben
почувається	que
думайте	que
думайте	penso
думайте	pensar
думайте	creo
безансон	besançon
тачки	coches
тачки	coche
тачки	autos
купка	morea
купка	uns
купка	de
купка	chea
купка	grupo
купка	fato
шизофренія	esquizofrénico
шизофренія	esquizofrenia
піца	pizza
перевізників	trens
вимагаю	demanda
вимагаю	pido
вимагаю	custar
мишу	rato
позитив	positivo
позитив	positiva
алістер	alistair
алістер	alister
вражаюче	incrible
вражаюче	incribles
вражаюче	sorprendente
вражаюче	abraiante
вражаюче	o
вражаюче	marabilloso
вражаюче	asombroso
звертаюсь	chama
звертаюсь	a
звертаюсь	por
звертаюсь	chamando
звертаюсь	chamar
гаррет	garrett
мікрофона	micrófono
зрадники	traidores
іго	opresión
комфортом	desfrutando
комфортом	ben
вправа	unha
вправа	práctica
вправа	practicar
вправа	exercen
вправа	exercicio
мітку	etiqueta
грунту	décadas
злякався	medo
злякався	asustada
злякався	asustados
планктон	plancto
тренд	tendencia
тренд	coa
фальшивий	finxilo
рації	radio
прочитані	lin
прочитані	ler
прочитані	leo
прочитані	le
книжечки	libro
смачне	delicioso
перрен	perrin
стенфорд	stanford
переживали	e
переживали	puido
переживали	conseguimos
переживали	a
заслужити	gañar
тюрінг	test
тюрінг	turing
палю	fume
палю	fumar
палю	para
палю	fumo
самотнім	soa
самотнім	só
розпродаж	á
розпродаж	venda
обрізати	cultivos
кілограми	kg
кілограми	quilos
кілограми	kilos
кілограми	case
кілограми	libras
кілограми	tonelada
кілограми	toneladas
кричать	non
пропорція	proporción
пропорція	porcentaxe
вгадати	que
вгадати	supoño
вгадати	creo
невігластво	ignorancia
невігластво	a
хоробрим	valentes
хоробрим	valente
наркотик	fármaco
наркотик	medicamento
наркотик	droga
наркотик	medicamentos
розмовляла	falei
розмовляла	con
розмовляла	falamos
розмовляла	falou
розмовляла	falaron
наляканий	medo
наляканий	asustada
наляканий	asustados
терпів	gustaba
терпів	lle
терпів	gustara
терпів	gustou
терпів	me
терпів	gustáballe
мізки	cerebro
мізки	cerebros
мізки	os
шалені	tola
шалені	tolos
шалені	tolas
шалені	tolo
приходьте	ven
приходьте	vamos
приходьте	veña
звертайтеся	a
звертайтеся	discurso
звертайтеся	enderezo
звертайтеся	tratar
звертайтеся	abordar
звертайтеся	dirección
чекайте	agardar
чекайте	espera
чекайте	espere
чекайте	agarda
інтимних	íntimo
інтимних	íntima
інстинкти	instintos
уникайте	evitar
дивуватися	sorprendente
дивуватися	sorprendentes
сейф	salvo
сейф	segura
сейф	seguro
сейф	seguros
сейф	a
слухайте	escoitar
слухайте	escoita
слухайте	escoite
піджак	chaqueta
піджак	da
мейл	correo
мейл	envía
мейл	envíe
боєголовки	cabezas
боєголовки	nucleares
затори	que
затори	cousa
затори	mesmo
масками	máscaras
замініть	substituír
замініть	substituír
лайно	merda
мікроби	xermes
напоготові	listos
напоготові	lista
напоготові	preparados
напоготові	listo
напоготові	preparado
ягня	cordeiro
амінь	amen
амінь	amén
випив	bebía
запитувати	pedir
запитувати	preguntar
запитувати	pregunte
ліфті	ascensor
всемогутній	todopoderoso
непотріб	servizo
лайф	vida
лайф	a
затишок	felicidade
вклади	os
вклади	ingresos
вклади	do
вклади	ingreso
вклади	renda
копи	poli
копи	policías
копи	policía
копи	polis
дурна	estúpido
дурна	estúpida
дурна	estúpidos
дурна	parvo
дурна	estúpidas
дурна	parvadas
марічка	mary
марічка	maría
атеїст	ateo
оприлюднити	publicar
фантастично	fantástico
фантастично	fantástica
пенсія	pensión
чужинці	estraños
чужинці	descoñecidos
чужинці	forasteiros
сміються	rir
сміються	de
сміються	nunca
віє	golpes
смішний	gracioso
смішний	divertido
смішний	raro
рятівник	de
рятівник	apoio
посміхається	sorrí
чесне	honestos
чесне	sinceros
чесне	dicir
чесне	verdade
чесне	sincero
чесне	honesto
чесне	de
чесне	honrado
одягатися	de
одягатися	vestida
одягатися	vestidos
одягатися	vestidas
одягатися	vestir
відсоткова	interese
відсоткова	interesa
вишукана	bonitas
босс	xefe
босс	patrón
достойний	axeitada
достойний	o
світе	mundo
психоз	psicose
подружка	moza
воллі	wally
козачка	de
козачка	colección
награбоване	botín
стайн	stein
веселощі	ben
веселощі	divertido
веселощі	divertida
бернстайн	bernstein
цент	cento
цибулина	lámpada
камінці	pedras
камінці	stones
забава	ben
забава	divertido
забава	divertida
нянька	neneira
нейробіологія	neurociencia
втрьох	tres
втрьох	3
бери	a
надворі	do
надворі	fóra
надворі	fora
бабай	pantasma
виростили	criados
виростили	a
виростили	crecín
виростили	criamos
тунця	pescar
тунця	pesca
влучити	éxito
зачепити	incómoda
перегляди	opinións
угу	si
відмітили	saber
відмітили	sabendo
відмітили	sabe
світлину	foto
самотньо	soa
самотньо	só
дядечко	tío
дядечко	tonton
зневага	desprezo
розумієш	de
розумієш	conta
розумієш	que
брехун	mentiroso
брехун	mentireira
невинний	inocente
невинний	inocentes
дивились	miraba
дивились	ollos
дивились	puña
дивились	mirei
курча	galiña
курча	polo
курча	pito
затишний	cómodo
зупинилась	ficou
зупинилась	por
починаємо	a
починаємо	comezar
починаємо	comezan
починаємо	comezamos
котеджі	cabana
постіль	cama
вважайте	conta
вважайте	considerade
вважайте	considerar
вважайте	consideren
вважайте	os
вважайте	en
вважайте	consideraría
коттон	algodón
коттон	de
зламано	roto
шапочки	sombreiros
пакунок	paquete
садити	planta
садити	vexetais
садити	de
мерсі	misericordia
мерсі	piedade
мерсі	misericordioso
ведмедик	oso
ведмедик	osiño
зупинитись	deter
зупинитись	de
зупинитись	parar
зупинитись	para
зупинитись	deixa
вагітні	embarazada
вагітні	preñado
наметі	tenda
наметі	carpa
скажені	tola
скажені	tolo
скажені	enfadado
найбагатша	máis
найбагатша	ricos
рідня	parentes
рідня	familiares
котлети	bisté
дешево	barato
сподіваємося	esperanza
сподіваємося	espero
ціную	aprezar
ціную	apreciaría
ціную	estivese
ціную	gustaríame
опіум	opio
курячий	galiña
курячий	polo
курячий	pito
запитала	pregunteille
запитала	preguntou
запитала	lle
сексі	sexy
сімка	sete
сімка	7
тримай	agarda
тримай	o
тримай	a
тримай	manter
вішати	tempo
вішати	andas
вішати	colgar
вішати	un
вішати	perder
дисонанс	disonancia
погодьтеся	acordo
погодьтеся	de
погодьтеся	concordo
погодьтеся	dacordo
приймаю	aceptar
приймаю	aceptalo
приймаю	acepto
долучено	pegados
аутизм	autismo
братик	irmán
братик	meu
шантаж	chantaxe
ранки	mañás
вінслов	winslow
переглядач	espectador
вестмінстерський	westminster
архетипи	arquetipo
тимчасом	tanto
тимчасом	mentres
магніти	imáns
банально	obvio
банально	obvia
банально	evidentes
банально	normal
банально	fixo
банально	claro
ковдри	mantas
ковдри	cobertores
лимони	limóns
свисток	asubío
свисток	asubía
відіслати	enviar
відіслати	a
взаємовідношення	relación
емуляції	emulación
безмежна	finalmente
лері	larry
намальовано	afogado
фокусник	mago
тропе	tropez
малярія	malaria
малярія	a
приватність	privacidade
ненавиджу	odio
ненавиджу	os
ненавиджу	o
ненавиджу	a
чуємо	escoitar
чуємо	oír
чуємо	oio
постане	el
