در	uks
رویه	menetlus
رویه	protseduur
کانن	kahur
کانن	canon
قصه	jutt
فلوید	floyd
مخاطب	publik
قورباغه	konna
قورباغه	konn
بومیان	aborigeenide
اجسام	objektid
ساوت	lõuna
ساوت	lõunasse
ساوت	lõunas
صاف	tõrgeteta
صاف	sujuv
صاف	mahe
صاف	sile
مرطوب	niiske
مرطوب	märg
مرطوب	märjad
مرطوب	märjaks
پردازنده	protsessor
پردازنده	töötleja
ادرار	uriinis
ادرار	uriin
ادرار	uriini
ادرار	kuse
فقر	vaesus
رزیدنت	resident
رزیدنت	elanik
بیروت	beirutis
دری	värav
دری	dari
دری	dre
مهمان	külastaja
مهمان	külaline
مهمان	külaline
فارست	forrest
فارست	mets
فارست	metsa
خالد	khalid
استعفا	välju
استعفا	tagasiastumisega
شراب	veini
شراب	vein
شراب	veinid
مناطقی	põhjused
دراماتیک	dramaatiline
گفتگوی	vestlus
کاروان	karavan
کاروان	konvoi
نفوس	hinged
تکه	tükk
شهاب	meteoor
شهاب	meteoriit
امپراطوری	impeerium
امپراطوری	impeeriumi
امپراطوری	keiserlik
بادن	baden
شهروند	kodanik
تثبیت	stabiliseerimine
تثبیت	stabiliseerub
پاناما	panama
حیاتی	elutähtis
حیاتی	kriitiline
حیاتی	kriitilised
جری	jerry
آرامی	aramea
پترزبورگ	peterburg
سلمان	salman
آنی	annie
صادقی	aus
صادقی	ausad
چالش	väljakutsed
چالش	väljakutse
چالش	väljakutse
جاوا	java
تازگی	hiljuti
فان	van
فان	kaubik
فان	faun
شو	saa
الیاف	kiud
الیاف	kiud
فضانورد	kosmonaut
فضانورد	astronaut
فضانورد	astronaudid
جرمی	jeremy
عضوی	parlamendiliige
عضوی	liige
دائم	pidev
دائم	alalise
دائم	alalised
دائم	alaline
دائم	püsiv
مکرر	korduvad
مکرر	uurimised
مکرر	uurimine
مکرر	uurimiste
عاج	elevandiluu
عاج	kihvad
گرمای	kuumus
گرمای	soojus
گرمای	soojuse
لوئی	louis
لوئی	louie
پرتغالی	portugali
کروز	cruz
سرب	plii
تعمیر	parandus
تعمیر	parandamine
تعمیر	remont
تعمیر	parandatud
گنجایش	võimsus
کویر	kõrb
ژرژ	georges
پیست	rekvisiidid
دهلی	delhi
تحسین	imetlen
تحسین	imetleda
تحسین	imetlema
رپ	räpp
اردوگاه	laagri
اردوگاه	laager
اردوگاه	laagris
اردوگاه	laagrid
موبایل	liikuv
موبایل	liikuva
موبایل	mobiil
موبایل	mobiilne
امان	turvaline
امان	ohutu
دوشنبه	dušanbe
دوشنبه	esmaspäeval
دوشنبه	esmaspäev
متوالی	järjestikuse
گالری	galeriis
گالری	galerii
مسلم	moslem
مسلم	moslemi
داماد	peigmees
معده	kõht
معده	magu
زنجیره	kett
زنجیره	ketti
زنجیره	ketid
زنجیره	ahel
روحی	vaim
دقیقا	täpselt
اخیراً	hiljuti
خوشنویسی	kalligraafia
تالیف	koostamine
جنایت	kuritegevus
جنایت	kuriteod
جنایت	kuritegu
جنایت	kuritöö
تشدید	resonants
موثر	efektiivselt
موثر	tõhusalt
موثر	muljetavaldav
موثر	efektiivne
موثر	tulemuslik
موثر	tõhus
موثر	tõhusad
کودتا	riigipööre
تلسکوپ	teleskoobi
گران	kulukas
گران	kallid
فرمانروایان	impeeriumid
هیپ	hip
هیپ	puus
هیپ	puusa
غرق	uppumas
غرق	uppuda
التهاب	põletik
جنسیت	sugu
جنسیت	sugu
جنسیت	seks
جنسیت	sex
فرانسوا	françois
کارمند	töötaja
کارمند	töötajad
کاشی	klotsi
جون	joan
مدیا	medeia
طناب	nöör
طناب	köis
دکترا	arstid
بتا	beta
بتا	beeta
شانس	võimalus
شانس	chance
زغال	süsi
زغال	süsi
زغال	kivisüsi
فرانکلین	franklin
فرانکلین	franklini
لوک	luke
نامدار	nimetatud
نامدار	nimega
نثر	proosa
کارگری	töötaja
کارگری	tööline
همشهری	kodanik
پرادش	pradesh
سومالی	somaalia
سومالی	somaalia
عزل	rahuldamata
اسحاق	isaac
کریسمس	jõulud
صدام	saddam
دوستانه	sõbralikud
دوستانه	sõbralik
نصف	pool
زین	zane
زین	sadul
استعداد	anded
استعداد	andeid
استعداد	talent
استعداد	ande
استعداد	annet
استعداد	andekas
شکارچی	kütt
شکارچی	hunter
شکارچی	jahimees
مولکول	molekuli
مولکول	molekulid
ساکنین	elanikud
ساکنین	residendid
موضع	asukoht
موضع	positsioon
موضع	asend
ناگهان	äkitselt
اسیدهای	happed
سیروس	cyrus
بامداد	koidik
بامداد	hommik
ونکوور	vancouveri
تشریح	anatoomia
سحابی	udukogu
رانش	triivi
دلخواه	meelevaldne
هندو	hindu
نشسته	istusid
نشسته	istus
نشسته	sat
نشسته	istumine
نشسته	istudes
نشسته	istub
نبردهای	lahinguid
نبردهای	lahingud
درهم	hash
نادیده	eiramine
نادیده	ignoreerides
نادیده	eirates
نوا	noa
نوا	noah
نوا	nova
همکار	kolleeg
همکار	kolleegi
همکار	partner
همکار	paarimees
یونیکس	unix
سمفونی	sümfoonia
پرش	tõmme
پرش	vahele
پرش	hüpe
آکادمیک	akadeemiline
آکادمیک	akadeemilise
پکن	pekingi
چکسلواکی	tšehhoslovakkia
کادر	kader
زرشک	võlts
سیال	vedeliku
سیال	vedelik
نظرسنجی	küsitlus
نظرسنجی	ülevaatus
نظرسنجی	uuring
گو	goh
ثبات	püsivus
ثبات	stabiilsus
ثبات	registreerida
ثبات	register
ثبات	registrisse
ثبات	registreeru
ثبات	registrid
نظریات	teooriaid
نظریات	teooriad
کول	cole
کول	kol
آدامز	adams
لانگ	kopsud
لانگ	kopsu
لانگ	pikad
لانگ	pikka
لانگ	pikk
اژدها	lohe
اژدها	draakon
مکس	max
مکس	maks
کریستال	crystal
کریستال	kristall
کریستال	cristal
یاران	vennaskond
یاران	elanikud
یاران	residendid
یاران	kaaslased
رنسانس	renessanss
پتاسیم	kaalium
پتاسیم	kaaliumi
متقابل	vastastikused
متقابل	vastastikune
متقابل	vastastikuse
محرک	stiimul
محرک	stiimulite
محرک	provokatiivne
جبر	algebra
پودر	pulber
بحرانی	kriitiline
بحرانی	kriitilised
بحرانی	kriis
حمزه	hamza
ایدز	aids
ایدز	aidsi
ایدز	hivi
ایدز	hiv
سنا	senati
سنا	senat
سنا	senna
پراگ	praha
خوراک	toit
خوراک	toitu
خوراک	söök
خوراک	roog
سوسیال	sotsiaalsed
سوسیال	sotsiaalne
نگران	mures
نگران	murelik
نگران	mures
جامائیکا	jamaica
جامائیکا	jamaica
جامائیکا	jamaika
طاها	taha
گمشده	puuduvad
گمشده	kadunud
گمشده	puudu
گمشده	puudub
بانو	madam
بانو	proua
بانو	daam
بانو	neiu
بانو	leedi
بانو	preili
مطلع	informeeritud
والت	walt
فیزیکدان	füüsik
چهارشنبه	kolmapäev
اندی	andy
سنجاب	orav
نمایان	nähtavad
نمایان	nähtav
کنستانتین	constantine
لوگو	logo
لوگو	lugo
کشیش	preester
آرایش	meik
پانک	punk
استراتژیک	strateegilised
استراتژیک	strateegiline
لودویگ	ludwig
تای	thai
تای	tai
هریک	iga
تعطیلات	puhkus
تعطیلات	pühi
تعطیلات	pühad
مخفف	lühend
لیبرال	liberaalne
سلامتی	terviseks
سلامتی	tervist
سلامتی	tervishoid
سلامتی	tervis
انتقادی	kriitiline
انتقادی	kriitilised
مالت	malta
مالت	malta
فیلادلفیا	philadelphia
طالبان	talibani
طالبان	taliban
خیانت	reetmine
خیانت	reetmine
کلان	klani
کر	kurt
کر	kurdid
کر	kar
لبه	serv
لبه	edge
لبه	piir
لبه	piiri
نامشخص	ebaselge
نامشخص	määratlemata
نامشخص	määramata
نامشخص	fuzzy
کوسه	hai
کوسه	haid
اقلیت	vähemuste
اقلیت	vähemus
تلخ	mõru
تلخ	kibestunud
تلخ	kibe
رنو	reno
رنو	renault
سیل	üleujutuste
سیل	üleujutus
سیل	uputus
آموخت	õpetatud
آموخت	õpetas
بان	ban
بان	keeld
بان	keelustamine
تأسیسات	rajatised
تأسیسات	rajatiste
آزمایشگاهی	laboratoorsed
آزمایشگاهی	laboratooriumi
آزمایشگاهی	labor
آزمایشگاهی	laboratoorium
نگاری	ajakirjandus
استکهلم	stockholmis
استکهلم	stockholmi
فوقانی	ülemised
فوقانی	ülemine
فوقانی	ülemiste
پله	trepid
پله	trepp
فریاد	karju
جلوه	efekt
جلوه	mõju
جلوه	toime
سکس	sugu
سکس	seks
سکس	sex
وورتمبرگ	württemberg
پاشا	pasha
نوزاد	vastsündinu
نوزاد	vastsündinud
نوزاد	imiku
نوزاد	imik
ولف	hunt
ولف	wolf
شفافیت	läbipaistvus
انار	granaatõuna
گابریل	gabriel
گابریل	gabrielle
کلر	clare
کلر	claire
امری	emery
مذاهب	religioonid
شکوه	hiilgus
رسوم	etikett
رسوم	traditsioonid
هردو	mõlemad
عرفانی	müstiline
بز	kits
بز	kitse
بز	kitsed
عایق	isolatsioon
عایق	isolatsiooni
عایق	isolaator
سفرهای	reiside
مشاوره	nõustamist
مشاوره	konsulteerimine
مشاوره	konsultatsioonid
مشاوره	konsulteerimine
مشاوره	nõustamine
مشاوره	konsulteerida
منحنی	kõver
تئودور	theodore
اولویت	prioriteet
کفش	kingad
کفش	jalanõud
کفش	king
کفش	kinga
زاکسن	saksi
استنلی	stanley
بیشینه	max
بیشینه	maks
بیشینه	maksimaalne
بیشینه	maksimum
بیشینه	maksimaalselt
قارچ	seen
قارچ	seened
قارچ	seene
قارچ	seened
قارچ	seened
قارچ	seene
زنانه	naiselik
متفقین	liitlaste
متفقین	liitlased
لینکلن	lincoln
لینکلن	lincolni
ضخامت	paksus
پشته	stack
زخم	arm
زخم	armi
زخم	vigastus
زخم	haava
زخم	haav
کیپ	cape
کیپ	neeme
کیپ	cabo
کیپ	keep
برت	brett
بمبئی	bombay
بمبئی	mumbai
جف	jeff
خم	kumer
خم	painutada
سلیم	salemi
سلیم	salim
اسارت	vangistus
صومعه	kloostri
صومعه	klooster
اقتباس	kohandamine
اقتباس	kohandus
اقتباس	kohanemine
جیسون	jason
کمیاب	harv
کمیاب	harva
کمیاب	haruldased
کمیاب	haruldane
بلور	crystal
بلور	kristall
نهنگ	vaal
نهنگ	vaala
روزها	päevad
روزها	päeva
روزها	päevi
ضرورت	vajalikkus
ضرورت	vajadus
بلوغ	tähtaeg
بلوغ	täiskasvanueas
بلوغ	küps
انگیزه	motiiv
انگیزه	motivatsioon
انگیزه	motivatsiooni
یورش	kallaletung
یورش	rünnak
یورش	ründamine
بارسلون	barcelona
کانتون	canton
کان	kahn
کان	kan
بگویید	ütle
گوردون	gordon
آرسنال	arsenali
سخنگوی	pressiesindaja
سخنگوی	pressiesindaja
سخنگوی	valjuhääldi
سخنگوی	kõneleja
یادآوری	meenutus
ژنو	genfi
ژنو	genfis
یوتیوب	youtube
دزدان	vargad
دزدان	röövlid
دزدان	bandiidid
دینامو	dünamo
ژوزف	joseph
ژوزف	joosep
عضلات	lihased
عضلات	lihas
جسمی	füüsikalised
جسمی	füüsiline
جسمی	füüsilised
جسمی	füüsikaline
جسمی	füüsilise
احاطه	ümbritsev
احاطه	ümbritseva
احاطه	ümbritsevad
احاطه	ümbritsevad
وگرنه	muidu
استخر	bassein
استخر	basseini
سیسیل	sitsiilia
سیسیل	cecile
سیلوا	silva
آلپ	alpid
آلپ	alpes
شکستن	vaheaeg
شکستن	murda
یکای	ühik
یکای	üksus
تحقق	täitnud
تحقق	täidetud
سنتر	keskus
سنتر	keskele
سنتر	center
سنتر	keskel
سنتر	keskus
لاک	locke
ادیب	õpetlane
اکس	kirves
ممتاز	eristatud
ممتاز	eristada
هواشناسی	meteoroloogia
هربرت	herbert
فراگیر	ülekaalukas
فراگیر	ümbritsevad
اسلم	slam
مورگان	morgan
هواپیماها	lennukid
فیات	fiat
زوریخ	zürichi
زوریخ	zürich
شاتل	süstik
خوانندگی	laulmine
مبدأ	päritolu
مبدأ	allika
مبدأ	allikat
مبدأ	allikas
غلظت	kontsentratsioonid
غلظت	kontsentratsioon
غلظت	koondumine
غلظت	keskendumine
غلظت	kontsentratsioon
ژیمناست	võimleja
تنفس	hingeõhk
تنفس	hingetõmme
تنفس	hingamine
تنفس	hingamise
تنفس	hingamist
تنفس	hingab
تنفس	hingamine
الهیات	teoloogia
گواتمالا	guatemala
گواتمالا	guatemala
سامی	sami
سامی	saami
سامی	sammy
محتویات	sisu
محتویات	sisaldus
محتویات	sisu
گوشی	telefoni
گوشی	telefon
انگور	viinamarja
انگور	viinamarjad
سحر	maagiline
سحر	võlu
سحر	magic
سحر	maagia
معتبری	kehtiv
معتبری	kehtib
دلاویر	delaware
ریک	rick
بودایی	budism
تالاب	tiigi
تالاب	tiik
تالاب	tiiki
تالاب	laguun
عکاسان	fotograafid
کمپین	kampaania
تعویض	vaheta
تعویض	lüliti
ریور	river
ریور	jõgi
شمارش	krahv
بروکلین	brooklyn
بروکلین	brooklyni
شعرهای	luuletusi
شعرهای	luuletused
دگرگونی	ümberkujundamine
دگرگونی	muutumine
کاندید	kandidaat
گردان	pataljon
جانوری	elukas
جانوری	olend
جانوری	olevus
ته	kaevatud
بالگرد	helikopter
بالگرد	kopter
بالگرد	kopter
رهایی	lunastada
داروها	meditsiin
تمیز	puhas
تمیز	puhtaks
تمیز	puhtad
سالیانه	aastane
سالیانه	aastas
سالیانه	aastane
سالیانه	aastased
زنگ	kella
زنگ	belli
زنگ	bell
مبارک	õnnistatud
مبارک	õnnelik
کامبوج	kambodža
انحصاری	eksklusiivne
شیرینی	maiustusi
مبارز	sõdalane
مبارز	võitleja
ارامنه	armeenlased
کارشناس	eksperdi
کارشناس	asjatundja
کارشناس	ekspert
دلفین	delfiin
نورث	põhi
نورث	põhja
نورث	põhjas
شانگهای	shanghai
استوایی	ekvatoriaal
صف	järjekorda
صف	järjekorra
صف	järjekord
صف	järjekorras
صف	read
صف	ridades
مارکوس	marcus
دوگانه	kahene
باربارا	barbara
انکار	keela
انکار	eitamine
انکار	tagasilükkamise
پایینی	madalam
پایینی	madalamad
پایینی	alumine
پایینی	madalamale
یوفا	uefa
ماریو	mario
نارسایی	ebaõnnestumine
نارسایی	rike
نارسایی	tõrge
نارسایی	läbikukkumine
الماس	diamond
الماس	teemant
الماس	teemandid
چم	cham
اینچ	tolli
اینچ	toll
اینچ	tolli
یکشنبه	pühapäev
راضی	rahuldatud
راضی	rahul
کیفی	kvalitatiivne
کیفی	kvalitatiivsed
بید	pakkumine
آمادگی	valmistamine
آمادگی	ettevalmistamine
آمادگی	ettevalmistus
خونریزی	veritsus
خونریزی	verejooks
خونریزی	verevalamist
پهلوان	sportlane
پهلوان	hero
پهلوان	kangelane
پهلوان	tšempion
فضل	grace
تکمیلی	täiendav
تکمیلی	operaatorid
تکمیلی	ettevõtjad
انحراف	hälve
انحراف	kõrvalekalle
انحراف	nihe
انحراف	kompenseerida
امتحان	eksami
امتحان	eksam
پیاپی	järjestikuse
احیای	elustamine
صبر	kannatust
صبر	kannatlikkust
صبر	kannatus
صبر	patsient
نما	vaade
تصفیه	puhastamine
اعتراف	ülestunnistus
راوی	jutustaja
لار	lar
نارنجی	orange
نارنجی	apelsin
نارنجی	oranž
کوچکترین	väikseim
فرح	farah
ماکو	mako
گنو	gnu
مروارید	pearl
مروارید	pärl
مروارید	pärli
تبعیض	diskrimineerimine
سعد	saad
پدری	isa
استیل	teras
استیل	steel
استیل	terasest
استیل	atsetüül
استیل	steele
همبستگی	ühtsus
همبستگی	ühtsuse
همبستگی	solidaarsus
همبستگی	korrelatsiooni
همبستگی	korrelatsioon
میمون	ahv
میمون	pärdik
شناور	ujuvad
شناور	hõljuvad
شناور	triivib
الکتریک	elektriline
الکتریک	elektrilised
الکتریک	elekter
نانو	nano
رابین	robin
مزمن	krooniline
باراک	barack
هارولد	harold
تابعه	tütarettevõtted
دوتایی	duplex
دوتایی	kahene
دوتایی	binaarne
موتورز	motors
موتورز	mootorid
پورتو	puerto
کیف	kott
کیف	koti
کیف	rahakott
غلبه	vallutama
غلبه	vallutada
مرسدس	mercedes
سازگاری	kohanemine
سازگاری	ühilduvus
سازگاری	kohandamine
سازگاری	kohandus
سازگاری	kohanemine
هلن	helen
ماست	jogurt
پاره	rip
سیمان	tsemendi
فیلد	põld
فیلد	väli
پیشروی	märts
نوشتم	kirjutasin
نوشتم	kirjutasid
نوشتم	kirjutas
ظهر	keskpäeval
ظهر	keskpäev
ظهر	keskpäeval
ظریف	elegantne
ظریف	õrn
ظریف	delikaatne
بو	boo
چنگ	haare
چنگ	chang
چنگ	cheng
ناوشکن	hävitaja
کلا	kokku
کلا	täiesti
خب	noh
خب	no
خب	hästi
صوت	heli
امیل	emile
امیل	emil
ماهیچه	lihas
غزل	ood
زور	force
زور	jõud
زور	jõuga
رایانش	informaatika
استار	täht
استار	tähe
استار	staar
استار	starr
گوسفند	lambad
گوسفند	lammas
شایع	kuulujutt
روباه	rebane
روباه	rebase
روباه	fox
مزارع	põllud
مزارع	väljad
مزارع	põllumajandusettevõtete
کمونیسم	kommunismi
مدخل	kirje
مدخل	sissekanne
مدخل	sisenemine
آیدا	aida
آیدا	ida
هرم	püramiid
هرم	püramiidid
سایز	suurused
دادستان	prokuröride
دادستان	prokurör
دادستان	süüdistaja
الکس	alex
داروسازی	farmaatsia
داروسازی	apteek
اینشتین	einstein
آهک	lubjakivi
آهک	lubja
عالمان	õpetlased
عقد	abielluda
عقد	abiellu
میانمار	myanmari
سوسیالیسم	sotsialismi
تخته	juhatuse
تخته	juhatus
اسکناس	arved
یهود	juudi
یهود	juut
یهود	juudid
ویا	villa
مساجد	mošeesid
مساجد	kohad
گویان	guajaana
گویان	guajaana
مارکو	marko
مارکو	marco
اجتناب	vältimine
ویلا	willa
ویلا	vila
ویلا	villa
مبارزات	võitlused
مبارزات	võitleb
پیوندها	lingid
منصفانه	õiglane
منصفانه	aus
منصفانه	laat
ریگان	reagan
پلنگ	tiger
پلنگ	tiiger
پلنگ	leopard
پلنگ	panter
تعهد	pühendumus
تعهد	kohustuse
تعهد	pühendumine
تعهد	kohustus
تعهد	pant
ترشح	heakskiidu
ترشح	sekretsiooni
کابلی	kaabel
حکمرانی	valitsemisaeg
کیا	kia
بارداری	rasedus
بارداری	rase
شغلی	elukutse
شغلی	kutseala
بلوری	crystal
بلوری	kristall
تابعی	funktsionaalsed
تابعی	funktsionaalne
طلوع	dawn
طلوع	koidik
طلوع	koidu
طلوع	tõuse
طلوع	tõus
طلوع	tõusev
طلوع	tõuseb
طلوع	päikesetõusu
طلوع	päikesetõus
شرکتی	partnerluse
شرکتی	partnerlus
شرکتی	ettevõtte
ارث	kultuuripärandi
ارث	pärand
ارث	pärib
ارث	päri
ارث	päranduse
فرانتس	franz
رادار	radar
هایدلبرگ	heidelbergi
اعلامیه	plakat
اعلامیه	plakati
بریستول	bristol
تهویه	ventilatsiooni
تهویه	ventilatsioon
تضاد	konfliktid
منشی	sekretär
شنیده	kuulsin
شنیده	kuuldud
شنیده	kuulnud
شنیده	kuulis
مردانه	mehelik
فر	ahju
فر	ahi
فر	õiglane
فر	aus
فر	laat
ظاهرا	ilmselt
ظاهرا	nähtavasti
اسد	assadi
گشتاور	moment
گشتاور	hetk
گشتاور	pöördemomendi
گشتاور	pöördemoment
شانزده	kuusteist
غارت	rüüstamine
سلطه	domineerimine
سلطه	asutus
سلطه	ametiasutus
هائیتی	haiti
جاذبه	külgetõmme
جاذبه	gravitatsioon
مرتفع	kõrgenenud
مرتفع	kõrgendatud
تراکتورسازی	traktor
ثروتمند	rikkaks
ثروتمند	rikkad
ثروتمند	rikkalik
ثروتمند	rich
ثروتمند	rikas
سنگال	senegali
لرد	issand
گوستاو	gustav
تراز	vastavusse
تراز	ühtlustamist
تراز	taseme
تراز	tase
تراز	tasand
بک	beck
بک	bak
واسط	liides
واسط	liidese
زیرمجموعه	alamhulk
دال	soovituslik
دال	dahl
نرمال	normaalne
افسردگی	depressioon
شیوع	puhang
شیوع	levimus
تطبیق	sobivus
تطبیق	match
آلومینیوم	alumiiniumi
آلومینیوم	alumiinium
آلومینیوم	alumiiniumist
آلومینیوم	alumiinium
وال	müür
وال	sein
وال	seina
وال	vaal
وال	vaala
وال	val
ملاک	kriteerium
آرنولد	arnold
نینتندو	nintendo
صندلی	tool
صندلی	tooli
صندلی	iste
صندلی	istet
صندلی	istekoht
صندلی	istmed
بنز	benz
پرت	pratt
پرت	perthi
نوادگان	järglased
اردو	urdu
اردو	laagri
اردو	laager
اردو	laagris
کشاورز	talunikud
کشاورز	talupidajad
کشاورز	põllumajandustootjate
کشاورز	farmer
مهره	helmes
مهره	pähkel
مهره	ettur
تمایز	vahet
تمایز	eristamine
افت	tilk
چرب	rasvane
چرب	rasvane
جداسازی	eraldatus
جداسازی	eraldamine
جداسازی	isolatsioon
جداسازی	isolatsiooni
جداسازی	eraldamine
جداسازی	lahutamine
شیری	piimjas
رایان	ryan
نیتروژن	lämmastik
اورانیوم	uraan
منشور	prisma
منشور	harta
راننده	juht
راننده	autojuht
رول	rulli
رول	veere
فرضیه	hüpotees
فرضیه	teooria
لوپز	lopez
دوی	devi
دوی	dewey
سئول	soul
هرمان	hermann
هرمان	herman
ایلخانی	patriarh
وستفالن	westfalenis
بسط	laiendada
بسط	laiendamine
بسط	laienemine
عفونی	septiline
لید	plii
منظر	perspektiivi
منظر	perspektiiv
منتقدین	kriitikud
فوری	kiire
فوری	kohene
فوری	vahetu
فوری	kohene
ییل	yale
پرس	press
پرس	ajakirjandus
پرس	pressi
پرس	vajuta
پرس	reps
پرس	päringu
پرس	päring
بینایی	nägemus
بینایی	visioon
بینایی	nägemine
فلسطینی	palestiina
فلسطینی	palestiinlaste
فلسطینی	palestiina
سایوز	sojuz
هیوندای	hyundai
لوس	los
لوس	luce
پارامترهای	parameetrid
تناسلی	reproduktiivse
جعل	võltsimine
جعل	võlts
سیمین	hõbeda
سیمین	silver
سیمین	hõbe
یال	lakk
دینامیک	dünaamika
دینامیک	dünaamiline
دینامیک	dünaamika
استراحت	vaheaeg
استراحت	murda
استراحت	puhkama
استراحت	puhka
استراحت	puhata
بدترین	halvim
اکتشاف	uurides
اکتشاف	ekspeditsioon
اکتشاف	discovery
اکتشاف	avastus
اکتشاف	avastamine
گذرگاه	praam
گذرگاه	teetammi
تأثیرات	mõjud
تأثیرات	mõju
تأثیرات	toime
زهره	veenus
معترضان	protestijad
معترضان	meeleavaldajate
مسئولین	võimud
مسئولین	ametiasutused
مسئولین	asutused
مسئولین	ametivõimud
آنتن	antenni
آنتن	antenn
گاما	gamma
آملی	amelie
هان	hani
هان	han
فضاپیمای	kosmoselaeva
فضاپیمای	kosmoselaev
نیکاراگوئه	nicaragua
پیکان	nool
اندرسون	anderson
اندرسون	andersoni
مسافرت	reisimine
مسافرت	reisi
مسافرت	rännak
مسافرت	teekond
مسافرت	reis
بخشهای	lõigud
شاخ	sarved
میخائیل	mihhail
تصادف	avarii
تصادف	õnnetus
دوام	kestus
دوام	vastupidav
ارسطو	aristoteles
بیاورد	tooma
ریال	jeemeni
هولوکاست	holokausti
ناشناس	anonüümne
ناشناس	inkognito
حدوداً	ligikaudu
غریب	üleloomulik
ارتقا	uuendus
ارتقا	uuendamine
ارتقا	edendamine
ارتقا	edendada
اسرار	saladusi
اسرار	saladused
آش	töötervishoiu
آش	ash
آش	tuhk
غروب	õhtust
غروب	õhtu
غروب	õhtused
غروب	õhtune
غروب	eha
غروب	seadistus
غروب	päikeseloojang
کارتر	carter
ساعات	tundides
ساعات	tunde
ساعات	tunnid
ساعات	tundi
اپیزود	episood
زیتون	olive
زیتون	oliivid
لامپ	pirn
لامپ	lambi
لامپ	lamp
لامپ	latern
لامپ	lampi
ارقام	numbrid
ارقام	arvud
معاهده	leping
معاهده	asutamisleping
شفیلد	sheffield
ارواح	kummitused
ارواح	vaimud
کیسه	kott
کیسه	koti
کیسه	kotid
غیرفعال	passiivne
غیرفعال	keelatud
غیرفعال	puudega
غیرفعال	mitteaktiivne
دهندگان	pakkujad
ببر	tiger
ببر	tiiger
آمازون	amazon
نوه	lapselaps
نوه	lapselaps
نوه	lapselaps
نوه	pojapoeg
یادداشت	noot
یادداشت	märkus
یادداشت	memo
یادداشت	memorandum
متناوب	vahelduva
متناوب	vahelduv
متناوب	alternatiiv
متناوب	perioodiline
متناوب	perioodilised
حجاب	loor
حجاب	eesriie
حجاب	kardina
مکانیسم	mehhanismid
مکانیسم	mehhanism
هاکی	hoki
شکاف	pesa
شکاف	lünki
شکاف	lüngad
شکاف	mõra
شکاف	crack
دونالد	donald
کاشت	istutamine
پاکسازی	puhastus
فسفات	fosfaadi
نیکلاس	niklas
کنوانسیون	konventsiooni
کنوانسیون	konventsioon
خوشه	klaster
خوشه	kõrv
خوشه	kõrva
گنجینه	aare
گنجینه	varandus
جاناتان	jonathan
سیبری	siberi
سیبری	siberi
بنزین	bensiin
تجویز	retsept
تجویز	retsepti
هارد	hurd
ماسه	liiv
ماسه	liiva
ویرجین	neitsi
عبارات	terminoloogia
نیلوفر	lotus
اسکاتلندی	šoti
اسکاتلندی	šoti
سیاستمداران	poliitikud
کرون	krooni
کرون	crown
کرون	kroon
کوری	pimedus
کوری	cory
استنفورد	stanfordi
استنفورد	stanford
اسطوره	mütoloogia
اسطوره	legend
اسطوره	legendi
اسطوره	müüdi
اسطوره	müüt
لاکهید	lockheed
کردهای	kurde
کردهای	kurdid
سیا	sia
گرا	orienteeritud
گرا	gera
باختر	west
باختر	lääs
باختر	lääne
تقاطع	risttee
مسی	messi
کردها	kurde
کردها	kurdid
کاندیدای	kandidaat
رنه	rené
رنه	rene
رنه	renee
رنه	rené
رنه	rene
رنه	renée
آخوند	mulla
شهادت	tunnistaja
شهادت	tunnistus
آزادراه	kiirtee
آزادراه	kiirtee
صخره	kalju
صخره	cliff
صخره	kalju
صخره	rock
صخره	kivi
آتلانتیک	atlandi
آتلانتیک	atlantic
جالبی	huvitav
اظهارات	avaldused
اظهارات	avaldus
آبراهام	abraham
پیغام	sõnum
پیغام	teade
ایرباس	airbus
قوس	kaar
لوئیز	luiz
لوئیز	louise
تابلو	paneeli
تابلو	paneel
یونگ	noored
یونگ	young
یونگ	noor
یونگ	jung
دزد	vargad
دزد	varas
استادی	meister
استادی	õpetaja
استادی	peremees
استادی	isand
پروازی	lendamine
پروازی	lendavad
پروازی	lendu
پروازی	lennu
پروازی	lend
تحریر	kirjutades
حاد	ägeda
بورگس	burgess
پشم	vill
تکراری	klooni
تکراری	korduvad
والنسیا	valencia
هرودوت	herodotos
پرینستون	princetoni
باهاما	bahama
دعا	palvetanud
دعا	palve
دعا	palved
دعا	palveid
دعا	palved
دیوانه	hull
دیوانه	hullud
قرص	tabletid
قرص	pill
عادت	kasutamata
عادت	harjumus
گیم	mängu
گیم	mäng
ساقه	varre
ساقه	tüvi
راهپیمایی	märts
نروژی	norra
سرگذشت	kroonika
ویولن	viiulit
ویولن	viiul
شجاع	vapper
شجاع	vaprad
شجاع	vapp
شجاع	julge
بکر	becker
بکر	bakr
بکر	backer
دیپلمات	diplomaat
باربری	kaubavedu
سیگار	sigareti
سیگار	suitsu
سیگار	sigaret
سیگار	sigaretid
شکستگی	luumurdude
شکستگی	mõra
بازماندگان	ellujäänuid
بازماندگان	ellujäänud
توربین	turbiin
رهنمود	suunised
رهنمود	juhised
منعکس	kajastada
منعکس	peegelda
منعکس	kajastatud
رافائل	raphael
رافائل	rafael
قاب	kaader
قاب	raam
قاب	raami
جنوبگان	antarktika
جنوبگان	antarktika
اشعه	kiired
نیوکاسل	newcastle
ادگار	edgar
لطفی	teene
راین	ryan
راین	rein
راین	reini
سطر	rea
سطر	rida
کبیسه	hüpe
بصری	visuaalne
یار	yar
