категорија	category
катин	katyn
закари	zachary
звучник	loudspeaker
звучник	speaker
кван	quan
кван	kwan
итност	urgency
канта	bucket
препорачуваме	recommend
корољов	korolev
крету	cretu
негативности	negatives
флоро	floro
кочницата	brake
ротирачкото	rotating
туѓинци	strangers
совпаѓања	matches
туту	tutu
изместен	dislocated
оџаците	chimneys
манекенки	models
прелета	flew
препиша	rewritten
аспасија	aspasia
наброени	enumerated
ифигенија	iphigenia
шарди	chardy
несебична	selfless
електрификацијата	electrification
шенфелд	schönfeld
посвојат	adopt
предвидувајќи	predicting
предвидувајќи	anticipating
мастурбацијата	masturbation
боко	boko
зиги	ziggy
уставноста	constitutionality
плашлив	timid
ригел	rigel
ствар	thing
гајтан	braid
даунинг	downing
пертинакс	pertinax
данон	danone
теолошко	theological
ростан	rostand
екстази	ecstasy
саботна	saturday
башевис	bashevis
францеск	francesc
разнесен	blown
реструктуирање	restructuring
реструктуирање	restructure
марципан	marzipan
стефанос	stefanos
хироши	hiroshi
нибиру	nibiru
пај	pai
аларик	alaric
дурант	durant
монсињор	monsignor
блокирано	blocked
разорна	corrosive
пунтленд	puntland
лусил	lucille
деликатеси	delicacies
туци	tutsi
таблет	tablet
умно	clever
асеан	asean
масажи	massages
инглвуд	inglewood
акроними	acronyms
оксиморон	oxymoron
рајнсберг	rheinsberg
капошвар	kaposvár
клафлин	claflin
емет	emmett
емет	emmet
марв	marv
оксидирана	oxygenated
комеморативни	commemorative
абнормалност	abnormality
локум	delight
грандиозни	grandiose
јонсен	johnsen
свенсон	swenson
експедициски	expeditionary
клу	clu
неморал	novelties
ликург	lycurgus
крапина	krapina
теда	teda
диши	breathe
агресор	aggressor
сандерсон	sanderson
скајвокер	skywalker
превентивен	preventative
спамери	spammers
месут	mesut
метајазик	metalanguage
спок	spock
еција	ecija
бепе	beppe
застрашување	deterrence
авторитетен	authoritative
сокрива	hides
беспомошност	helplessness
маринец	marine
простено	forgiven
јадранска	adriatic
китаб	kitab
терешкова	tereshkova
проверив	checked
думата	duma
фугази	fugazi
отуѓувањето	alienation
струготини	sawdust
аресибо	arecibo
лазло	lazlo
лазло	laszlo
хоган	hogan
имуна	immune
генеалошки	genealogical
брач	brac
лаи	lai
колектори	collectors
сфор	sfor
данбар	dunbar
чиреви	ulcers
есторил	estoril
заостри	tighten
герасимов	gerasimov
илоило	iloilo
еуроспорт	eurosport
смешко	smiley
изменетиот	amended
кондолиза	condoleezza
арјеж	ariège
филмор	fillmore
помешал	confuse
таблета	pill
кесичка	sac
еврогрупата	eurogroup
зајц	seitz
свивање	pucker
вашем	vashem
оптимизирање	optimizing
оптимизирање	optimize
ковалев	kovalev
деликатно	delicate
биолуминисценција	bioluminescence
продолжуваме	continuing
ифугао	ifugao
пресретнува	intercepts
гонгаѕе	gongadze
наскар	nascar
флеки	stains
бунгалови	bungalows
богомолка	mantis
останувам	staying
реагираа	reacted
џенин	jenin
прочистена	purified
микрочип	microchip
сиракјуз	syracuse
навиваат	cheering
неодолива	adorable
неодолива	irresistible
екологистите	environmentalists
ескалацијата	escalation
ширеше	spreading
патарина	toll
буркхарт	burkhardt
глицин	glycine
истетовирано	tattooed
аура	aura
филаделф	philadelphus
палмето	palmetto
трезен	sober
наполитано	napolitano
дарден	durden
ужаси	horrors
ужаси	terrors
хероини	heroines
телур	tellurium
претепана	beaten
претепана	bludgeoned
комар	komar
нар	sgt
сиверт	sievert
тенди	tandy
монструм	monster
патентирана	patented
трошка	iota
сумо	sumo
екселенција	excellency
злоставување	harassment
злоставување	abuse
избалансиран	balanced
тиен	tien
испразни	empty
испразни	emptied
силеџија	bully
преземи	download
подвлекува	underlines
конфучие	confucius
пулицер	pulitzer
лажел	lied
лулу	lulu
шир	shere
пеперминт	peppermint
хатори	hattori
бургхарт	burghardt
унив	univ
чорап	sock
поротниците	jurors
експонентот	lyapunov
кадрава	curly
мастика	gum
ешалон	echelon
викан	wiccan
тврдоглав	stubborn
тврдоглав	headstrong
мудрос	mudros
мелек	melek
незаконските	extrajudicial
боатенг	boateng
хоџкин	hodgkin
изнервиран	pissed
расадници	nurseries
трифо	truffaut
фасцинантно	fascinating
фора	fora
небезбедни	unsafe
ислами	islami
бичер	beecher
себастиен	sebastien
трансфузии	transfusions
остроготи	ostrogoths
запалки	lighters
преполно	crawling
прикачи	attach
прикачи	upload
ингеборг	ingeborg
укинуваат	abolish
ларингитис	laryngitis
саболч	szabolcs
фог	fogg
симпатична	sympathetic
мартинсон	martinson
нишапур	nishapur
грегсон	gregson
арминиј	arminius
перцептивни	perceptual
асц	asc
бершева	beersheba
лесепс	lesseps
исконска	pristine
дискусиона	deliberative
хилсбороу	hillsborough
алитус	alytus
олафсон	ólafsson
палците	thumbs
кормак	cormac
боланд	boland
шиди	sheedy
конфронтации	confrontations
енџи	angie
мусаб	musab
полетувања	takeoffs
замеша	surveying
имени	imeni
регионализација	regionalisation
браски	braschi
пешавар	peshawar
коладо	collado
неодреденоста	vagueness
зидови	walls
бородин	borodin
микис	mikis
мимикрија	mimicry
безгрешно	immaculate
указите	ordinances
натопени	soaked
фјуране	fjordane
марамчиња	hanky
марамчиња	handkerchiefs
марамчиња	tissues
амброзија	ambrosia
велтер	welterweight
брјанска	bryansk
рес	rhesus
рес	res
лисицки	lisicki
ратификуваше	ratified
дебакл	debacle
доцнења	delays
журка	party
ебам	fuck
измешаат	confuse
остварлива	attainable
остварлива	viable
остварлива	achievable
персонализирани	personalized
седиментна	sedimentary
калеб	caleb
фергус	fergus
хакан	hakan
шницла	schnitzel
залудна	vain
кусто	cousteau
кеита	keita
вештак	coroner
ерон	aaron
засрамувачки	embarrassing
клинец	nail
еколози	conservationist
лајтнер	leitner
кројц	kreutz
џигер	liver
беспрекорна	impeccable
спиејќи	sleeping
хакасија	khakassia
ноќевање	bed
отежнати	aggravated
пупи	pupi
комплимент	compliment
џемпер	sweater
џемпер	jumper
пападопулос	papadopoulos
додс	dodds
рапанујски	rapanui
шеп	shep
гомора	gomorrah
лази	crawl
морони	morons
лонгботом	longbottom
банкрофт	bancroft
босе	bose
душеци	mattresses
душеци	mats
винкел	winkel
конгресменот	congressman
савин	savin
оплоди	impregnated
печатачот	printer
самариум	samarium
фармерките	jeans
поснер	posner
коменски	comenius
сачмарка	shotgun
поротник	jury
еднa	edna
почиста	cleaner
амалтеја	amalthea
условување	conditioning
топлес	topless
смртници	mortals
зубков	zubkov
бард	bard
инфицирано	infected
амбриџ	umbridge
тедер	tedder
терапевти	therapists
бундестаг	bundestag
маркион	marcion
леблебија	chickpea
ослабувањето	attenuation
чејни	chaney
чејни	cheney
завиткана	wrapped
завиткана	crumpled
букиднон	bukidnon
залуден	futile
џерико	jericho
баас	baath
кастамону	kastamonu
несторијанство	nestorianism
австралијци	australians
холизам	holism
новалис	novalis
белмопан	belmopan
неврохирург	neurosurgeon
препроцесори	preprocessor
одметници	outlaws
одметници	renegades
манипулатор	manipulator
руменило	blush
филипинците	filipinos
кабриолет	convertible
кабриолет	cabriolet
таха	taha
лоце	lhotse
волков	volkov
ебр	esu
куќарка	cabin
фрајхер	freiherr
долф	dolf
тротоар	sidewalk
холст	holst
феи	fei
градиенти	gradient
градиенти	gradients
мекгваер	maguire
велтон	welton
рохан	rohan
поплавен	flooded
години,	years,
волинска	volyn
хамади	hammadi
плачеше	cried
доктрините	doctrines
тиркиз	turquoise
загадениот	polluted
розо	roseau
џубокс	jukebox
кајуга	cayuga
денет	dennett
огар	ogre
огар	ogres
вегенер	wegener
ветеринарни	veterinary
пазуви	armpits
ињариту	iñárritu
бескорисно	useless
литографии	lithographs
терање	prod
неправдите	injustices
заладени	strained
фодор	fodor
берио	berio
екстремистички	extremist
трагикомедија	tragicomedy
витиг	wittig
кумар	kumar
оправдание	justification
позитивност	positivity
алје	allier
карлин	carlin
киназа	kinase
бенињи	benigni
сатен	satin
сатен	satan
субвенција	subsidy
годишникот	yearbook
манирите	manners
касапот	butcher
тетки	aunts
ментон	menton
црногорец	montenegrin
црногорец	montenegrins
апсолут	absolut
вилниус	vilnius
тропање	knock
ретимно	rethymno
дождлив	rainy
пустошењето	desolation
данхил	dunhill
холограм	hologram
радиација	radiation
динго	dingo
санкционирани	sanctioned
лижат	lick
бојкотираа	boycotted
неприродно	unnatural
бензен	benzene
пупунец	hoopoe
сикорски	sikorski
мегрелија	samegrelo
заболекар	dentist
подмолен	devious
подмолен	insidious
кориолисова	coriolis
херст	hearst
кокни	cockney
масбате	masbate
кибер	cyber
папараци	paparazzi
незаборавно	memorable
незаборавно	unforgettable
поткопа	erode
поткопа	undermine
тали	talley
тали	tully
халими	halimi
кумански	cuman
дипломираат	graduating
креатинин	creatinine
тајрон	tyrone
анегдотски	anecdotal
марџ	marge
јајниците	ovaries
труе	sucks
франшизите	franchises
паниониос	panionios
хулахопки	pantyhose
прус	preuss
емре	emre
ровот	trench
практичноста	practicality
антилите	indies
собота	sobota
стекот	fillets
вентилатор	ventilator
вентилатор	fan
рошел	rochelle
јоргенсен	jorgensen
филимон	philemon
нелегитимен	illegitimate
довидување	bye
неточности	inaccuracy
моторизирана	motorised
малолетна	underage
изгаснати	extinguished
лодердејл	lauderdale
остриги	oysters
приедор	prijedor
галама	noise
перица	perica
морсби	moresby
казал	casal
јавачите	horsemen
мерв	merv
злоупотребувани	abused
саито	saito
гласач	voter
оперативци	operatives
скола	scola
гримшо	grimshaw
белведер	belvedere
белведер	gazebo
пакстон	paxton
хезболах	hezbollah
ижевск	izhevsk
мвс	mvs
кригла	mug
кригла	pint
кларендон	clarendon
алтруизам	altruism
пиротехниката	pyrotechnics
вајтинг	whiting
фасцинантен	fascinating
бликсен	blixen
бермуди	bermuda
роха	rocha
грабна	grabbed
будали	fools
монровија	monrovia
парализирана	paralysed
парализирана	paralyzed
изморена	weary
изморена	tired
понижи	humiliate
ароганција	arrogance
синис	sinise
бригам	brigham
левијатан	leviathan
мијастенија	myasthenia
кетеринг	catering
омонија	omonia
идиличен	idyllic
пиридин	pyridine
герда	gerda
бегаван	begawan
јоргован	lilac
трпеливо	patiently
лимонска	citric
ризал	rizal
травертин	travertine
франкфуртер	frankfurter
фентон	fenton
енергичност	verve
лиен	leann
колберт	colbert
мештровиќ	meštrović
нечесна	dishonest
инг	ing
лекси	lexie
лекси	lexi
епи	epi
расне	grows
планктон	plankton
навлаки	covers
копилиња	bastards
розмари	rosemary
загарантиран	guaranteed
доаѓам	coming
васи	wasi
вакцинираат	vaccinate
реагираше	reacted
исламисти	islamists
вајсмен	weissman
насмеана	smiling
лобира	lobbies
викендичка	lodge
викендичка	cottage
прељубата	adultery
андуин	anduin
мортенсен	mortensen
урибе	uribe
каспер	kasper
каспер	casper
сантер	santer
вилија	neris
таблоиди	tabloids
хараре	harare
шенау	schönau
харири	hariri
штиглиц	stiglitz
стеф	stef
стеф	steph
храдец	hradec
милијардери	billionaires
чагос	chagos
одѕив	turnout
биогеографски	biogeographical
зададениот	specified
тријади	triads
терористичко	terrorist
морисет	morissette
вонбродски	outboard
михаи	mihai
информираше	briefs
хулк	hulk
нематеријално	immaterial
лојола	loyola
еделман	edelman
бое	constituency
фирерот	fuhrer
фирерот	führer
ишикава	ishikawa
озбилно	serious
озбилно	seriously
лорејн	lorraine
фетиш	fetish
теминк	temminck
чворови	knots
антипатија	antipathy
андовер	andover
ревитализира	revitalize
апетити	appetites
сирупи	syrups
агенди	agendas
девоншир	devonshire
серијализам	serialism
маскенбал	masquerade
честит	merry
ембриологија	embryology
мутуализам	mutualism
херманс	hermans
лигаза	ligase
категорички	categorically
берета	beretta
балмер	ballmer
узурпатори	usurpers
итв	itv
уништувачи	destroyers
гванахуато	guanajuato
менаџира	uav
точак	bike
гручо	groucho
парфимерија	perfumery
соучество	complicity
пожарникари	firefighters
пожарникари	firemen
пожарникарот	fireman
араухо	araujo
карион	carrión
екскалибур	excalibur
пореметен	disturbed
пореметен	deranged
пореметен	raving
санда	sanda
избоден	stabbed
баха	baja
мутира	mutate
мутира	mutating
жисје	jussieu
страјк	strike
#во	#in
#во	#at
кеико	keiko
ранкин	rankin
флоренсио	florencio
супермодел	supermodel
хидалго	hidalgo
ѕвончето	doorbell
ревносно	fervently
џеновски	genoese
фрекфентниот	congested
паразитизам	parasitism
бањање	bath
дарвиш	darwish
тилапија	tilapia
проектираните	projected
преубава	beautiful
ројтлинген	reutlingen
бандини	bandini
хенес	hoeneß
остерман	osterman
роанок	roanoke
спогодбите	treaties
догматски	dogmatic
градиме	build
микенскиот	mycenaean
туан	tuan
лосада	losada
дремка	nap
меристем	meristem
иноватори	innovators
иноватори	inventors
засладувач	sweetener
трепка	blinking
трепка	blink
себ	seb
гелар	gellar
септички	septic
тврдоглавост	stubbornness
золта	zoltán
кришнамурти	krishnamurti
поки	pokey
деформацијата	deformity
шервуд	sherwood
срамежливо	shy
напнат	tense
мајчинска	maternal
испари	vaporize
шварцшилд	schwarzschild
воскреснува	resurrects
пермутации	permutations
прекривање	overlay
алатник	toolbar
фомалхаут	fomalhaut
парга	parga
женствен	effeminate
фелтон	felton
тимбукту	timbuktu
мајонез	mayonnaise
монтреј	montreuil
блај	bly
лали	lali
голтник	pharynx
расипано	rotten
додворувачи	suitors
хојт	hoyt
холгер	holger
карни	carney
униформирани	uniformed
примерен	exemplary
вјелкополски	wielkopolski
етиопјани	ethiopians
ресетирање	reset
неизбежни	unavoidable
неизбежни	inevitable
рга	rga
добсон	dobson
џона	jonah
прошетките	sightseeing
мортен	morten
кадата	tub
кадата	bathtub
ескобар	escobar
влошената	deteriorating
анж	ange
крвопролевања	crips
пигмејци	pygmies
моси	mossi
брита	britta
хнк	hnk
микроформати	microformats
тоса	tosa
пикадили	piccadilly
реиналдо	reinaldo
ајатолах	ayatollah
подруми	cellars
подруми	basements
амортизери	buffers
бежичен	cordless
адамсон	adamson
фелиша	felicia
радин	radin
прислушување	wiretaps
хафниум	hafnium
прекинувачите	switches
баша	basha
врескање	screaming
врескање	scream
тонажа	tonnage
друпал	drupal
дугај	duguay
ардахан	ardahan
причард	pritchard
вергара	vergara
мев	mev
кузнецова	kuznetsova
франковска	frankivsk
зам	ism
гаргамел	gargamel
куфери	suitcases
грифитс	griffiths
леонкавало	leoncavallo
моќник	strongman
енгелберт	engelbert
бифтек	steak
доа	doa
бенгвет	benguet
блатер	blatter
химена	jimena
молеше	begged
тапа	suck
тапа	blunt
тапа	cork
тарзан	tarzan
јаначек	janáček
шарада	charade
погодување	guessing
меланом	melanoma
колос	colossus
драстична	drastic
живописната	scenic
хедеби	hedeby
аристотелова	aristotelian
линдал	lindahl
џојстик	joystick
штетниците	pests
амфори	amphorae
торвалдс	torvalds
сослушувања	hearings
незначајна	bagatelle
златарот	jeweler
гиш	gish
дрзок	impertinent
дрзок	insolent
дрзок	cheeky
разбери	understand
лули	luli
пици	pizzas
вухан	wuhan
праха	praha
трпелив	patient
дестабилизира	destabilising
дестабилизира	destabilize
премолчено	tacitly
преговарачки	negotiating
ризе	rize
келерман	kellerman
траумите	traumas
негирана	disproved
бескорисна	useless
јенките	yankees
либке	lübke
њунес	nunes
захир	zahir
велман	wellman
добжански	dobzhansky
донеси	bring
посто	percent
мирисаат	smell
мирисаат	smells
корекцијата	rectification
брунсвик	brunswick
наместено	furnished
прелиминарен	preliminary
аргентинец	argentinean
блумингтон	bloomington
макон	macon
хјун	hyun
методист	methodist
риголето	rigoletto
палме	palme
мекдугал	macdougal
шетланд	shetland
прашко	duster
асизи	assisi
адил	adil
терабитија	terabithia
одеон	odeon
бармен	bartender
сексистички	sexist
диого	diogo
кегни	cagney
фрис	friis
мултитаскинг	multitasking
спец	specs
деликвент	delinquent
патријархално	patriarchal
симе	sime
бертил	bertil
берењето	bending
амбарите	barns
формалности	formalities
гетата	slums
саад	saad
мјуриел	muriel
хадад	haddad
ромуло	romulo
бомбаш	bomber
имплозија	implosion
камачо	camacho
помни	remembering
коприви	nettles
лажи	lie
пеорија	peoria
апчињата	pills
мада	mada
вилкокс	wilcox
алесандра	alessandra
сонувачи	dreamers
тротер	trotter
придржувањето	adherence
тија	thea
кругман	krugman
блуза	blouse
видовит	psychic
нормализирана	normalised
дори	dory
санитет	sanitation
рука	ruka
снел	snell
далберг	dalberg
маринко	marinko
дајсон	dyson
вампиризам	vampirism
туполев	tupolev
шутер	shooter
неважно	irrelevant
мурило	murilo
фетален	fetal
одгледувач	grower
пресреќен	ecstatic
ајкројд	aykroyd
дерг	derg
галати	galati
хенг	heng
сноуден	snowden
лудвигсбург	ludwigsburg
јануш	janusz
вообразен	condescending
метафаза	metaphase
асинхрона	asynchronous
шпремберг	spremberg
небитни	expendable
краон	craon
агилар	aguilar
советуваше	advised
арамис	aramis
џејмстаун	jamestown
кнесет	knesset
инфициран	infected
фулгенсио	fulgencio
тарсус	tarsus
енки	enki
левитација	levitate
хипократовата	hippocratic
шепоти	whisper
шепоти	whispers
хаслер	hassler
хаслер	hustler
деликвенција	delinquency
гроѓиск	grodzisk
немезис	nemesis
роботска	robotic
ваџет	wadjet
монтоја	montoya
запленување	seizures
запленување	seizure
егалео	egaleo
централизира	centralize
извика	shouted
трансформери	transformers
армагедон	armageddon
шардоне	chardonnay
чапел	chapelle
чапел	chappell
чапел	chappelle
донели	donnelly
пучо	puccio
соживување	immersion
чекорат	stride
пополо	popolo
алкини	alkyne
устите	mouths
азимут	azimuth
малден	malden
калиграфи	calligraphers
имa	ima
чадори	umbrellas
роло	rollo
роло	rolo
запомнет	remembered
норберто	norberto
утра	mornings
омикрон	omicron
лосион	lotion
корин	corinne
депортирање	deportation
мија	mia
дивокози	rupicapra
мултинационалната	multinational
ајзек	isaak
ајзек	isaac
џампаоло	giampaolo
ките	ers
презентерите	presenters
патил	patil
мултипроцесирање	multiprocessing
чаури	casings
чаури	cartridges
чаури	shells
шверцување	contraband
шверцување	smuggling
џипот	jeep
исечи	cut
исечи	crop
багажникот	trunk
осмоаголна	octagonal
гучионе	guccione
телеграмата	telegram
пералта	peralta
нортамбрија	northumbria
стоичков	stoichkov
миротворец	peacemaker
миротворец	peacekeeper
ретинол	retinol
жос	jos
жос	joss
лури	lurie
кико	kiko
контрадикции	contradictions
епинал	épinal
пролактин	prolactin
харпун	harpoon
унгер	unger
хајнес	haynes
ферера	ferrera
монсанто	monsanto
вајд	veidt
срамежливост	shyness
кинабалу	kinabalu
вратар	gatekeeper
вратар	doorman
ровненска	rivne
калибрација	calibration
витмен	whitman
расистичко	racist
екстрактот	essence
беобахтер	beobachter
месон	maison
паралимни	paralimni
летаа	flew
врс	vrs
пијаници	drunks
пијаници	drinkers
сапуновидни	sapindales
маџид	majid
рае	rae
ијасент	hyacinthe
кебу	cebu
џулиан	julian
паг	pag
полиетилен	polyethylene
амано	amano
орозко	orozco
рампата	ramp
хоста	hosta
актинобактерии	actinobacteria
вињета	vignette
зенерови	zener
патор	duck
верификацијата	verifying
мече	bear
доџерс	dodgers
доџерс	dodger
мајр	mair
сванте	svante
санката	sleigh
санката	sled
автоматизацијата	automation
елс	els
послушник	henchman
непопуларност	unpopularity
валпол	walpole
експропријација	expropriation
напалм	napalm
тепуи	tepui
хоа	hoa
гила	gila
агро	agro
ципокрилци	hymenoptera
едноклеточен	unicellular
салал	salal
мерно	murnau
деварман	devvarman
молик	molik
фенинг	fanning
палеонтолозите	paleontologists
слушалка	earpiece
пцуење	cursing
пцуење	swearing
браникот	bumper
бескраен	endless
инспиративни	inspirational
фотелја	armchair
стоболки	spermophilus
резервоарите	reservoirs
буве	beauvais
апостолос	apostolos
збунето	confused
брикстон	brixton
куќарки	cottages
ендокринологија	endocrinology
корте	corte
мразев	hated
хамбургери	burgers
хамбургери	hamburgers
прем	prem
книн	knin
гангстерски	gangsta
мостафа	mostafa
андо	ando
лусинда	lucinda
заострува	clamping
мултиетнички	multicultural
мултиетнички	multiethnic
апластична	aplastic
оневозможени	disabled
диносаурус	dinosaur
матурска	prom
лобос	lobos
проколната	cursed
свирепо	cruel
свирепо	brutal
хјусон	hewson
поткопување	undermining
поткопување	undermine
непроодни	impassable
пиронкова	pironkova
книжара	bookshop
украденото	loot
неоплазија	neoplasia
балестра	balestra
астробиологија	astrobiology
каел	kael
преведи	translate
зиг	zig
фрустрирачки	frustrating
брандес	brandes
интернист	internist
сенота	cenote
расклопен	disassembled
бабит	babbitt
профаза	prophase
гилјермо	guglielmo
брух	bruch
канабисот	cannabis
научена	learnt
баго	bago
стејли	staley
фанатици	fanatics
книжари	booksellers
уверливо	convincingly
елеци	vests
бим	beam
виновно	guilty
преработувачки	reprocessing
кафетерија	cafeteria
тужител	plaintiff
андро	andro
сириза	syriza
сурфер	surfer
мартинели	martinelli
ортаци	cronies
торенс	torrance
собек	sobek
леток	leaflet
леток	flyer
чекаа	waited
пастув	stallion
пастув	stud
губитниците	losers
кондон	condon
фамагуста	famagusta
брави	locks
агностицизам	agnosticism
астро	astro
билирубин	bilirubin
безобразен	cheeky
емулација	emulation
рајски	paradise
инекции	injections
бану	banu
миозин	myosin
излечил	cured
блеки	blackie
штос	prank
кукавиците	wimp
деир	deir
бамако	bamako
рази	razi
расклопување	navi
хелсиншки	helsinki
хобит	hobbit
радом	radom
менувачи	shifters
абракадабра	abracadabra
диктаторите	dictators
оромо	oromo
кнежевствата	principalities
курдска	kurdish
известувачот	rapporteur
исмаел	ismael
хауер	hauer
хенслоу	henslowe
хаки	haki
пуиг	puig
халал	halal
блекфут	blackfoot
кардиолози	cardiologists
сопра	sopra
газат	trampling
газат	trample
мансини	mancini
мородер	moroder
силикат	silica
дефанзивно	defensively
урамнотежи	counterbalance
стиропор	styrofoam
исп	isp
седатив	sedative
поздравија	hailed
печатна	typo
хипокауст	hypocaust
арандел	arundel
остеологија	osteology
нафтовод	pipeline
бизнисменка	businesswoman
петљура	petliura
дезинформации	misinformation
еритромицин	erythromycin
бомбони	candy
азитромицин	azithromycin
адо	atto
лаење	barking
касуитсуп	qaasuitsup
зендер	xander
аструд	astrud
шамар	slap
хоркрукс	horcrux
харпо	harpo
ватнајекидл	vatnajökull
пресреќна	delighted
ирвајн	irvine
брентвуд	brentwood
патролираат	patrolling
мејбери	mayberry
авторизиран	authorized
саломе	salome
облечено	dressed
кажуваш	telling
полисахарид	polysaccharide
одлета	flew
бастиони	bastions
пентаграм	pentagram
фантомски	phantom
аденокарцином	adenocarcinoma
вандализира	vandalize
вајман	weimann
чуди	amazes
перманганат	permanganate
катарза	catharsis
модуларен	modular
тврдоглаво	stubbornly
балиол	balliol
стодарт	stoddart
цезаре	cesar
герника	gernika
чоко	choco
теја	teja
хиршберг	hirschberg
станар	tenant
потписничка	signatory
зед	zed
честити	chastity
разгледувања	deliberations
лапис	lapis
бејнбриџ	bainbridge
тромбоцитопенија	thrombocytopenia
миха	micah
карон	caron
карон	charon
даен	diaye
неразумен	bewildered
саб	saab
бучен	noisy
австроазиски	austroasiatic
сете	sete
подеми	ups
саке	sake
слушав	listened
исао	isao
хуелва	huelva
ловет	lovett
трпезна	refectory
намуртен	grouchy
намуртен	frown
бовари	bovary
глеб	gleb
ирачаните	iraqis
штајнбах	steinbach
кодеин	codeine
олигопол	oligopoly
комфорт	comfort
ортопедска	orthopedic
метли	brooms
сеприсутен	omniscient
почни	start
почни	begin
јакната	jacket
ланче	necklace
атак	attack
зависниците	addicts
табаре	tabaré
бернандино	bernardino
бомбардерите	bombers
кредо	credo
викерс	vickers
спонтаноста	spontaneity
океанографски	oceanography
алхемичари	alchemists
морници	bumps
#ако	#if
едитори	editori
росас	rosas
алкот	alcott
аортен	aortic
осиромашените	impoverished
пумба	pumbaa
пунто	punto
хавели	haveli
фут	foote
пилули	pills
клирвотер	clearwater
бето	beto
магнусен	magnussen
понижувачко	humiliating
зулендер	zoolander
корпа	basket
корпа	trash
емори	emory
нотари	notaries
брош	brooch
фратини	frattini
детоксикација	detoxification
стерна	sterna
алпака	alpaca
глиф	glyph
ганц	ganz
оги	augie
конструктивизмот	constructivism
дилон	dillon
маркато	marcato
гудрун	gudrun
хулиганите	hooligans
подвлече	underlined
уте	ute
циркониум	zirconium
затоплува	warms
пругасти	striped
фуртадо	furtado
беспрекорен	flawless
антофагаста	antofagasta
апартхејд	apartheid
елфриде	elfriede
злочини	crimes
дискредитира	discredit
гилермо	guillermo
имплицитната	implicit
бокерини	boccherini
мазур	mazur
санио	sannio
преговарачите	negotiators
бартоло	bartolo
несака	dislikes
нандо	nando
бло	blois
канури	kanuri
мелени	dash
дикембе	dikembe
рурик	rurik
бескрајната	unending
неподносливо	unbearable
олмек	olmec
дефектни	defective
институционализирани	institutionalised
слезовидни	malvales
полиглот	polyglot
омаловажувачки	pejorative
микроклима	microclimate
алабастер	alabaster
јосемити	yosemite
мекклеин	mcclean
франкл	frankl
хајаши	hayashi
нуклеозид	nucleoside
незамисливи	unimaginable
ремисија	remission
улјановск	ulyanovsk
јамата	pit
мочурлива	swampy
разбеснет	incensed
инфицирање	infecting
дрска	sassy
дрска	brazen
метеоритите	meteorites
кабуки	kabuki
слејд	slade
волер	waller
рандеву	rendezvous
лорсен	laursen
журки	partying
милостив	merciful
нормативно	normative
кревки	fragile
кревки	delicate
кревки	frail
бакни	kiss
латакија	latakia
блажени	blessed
корумпирана	corrupt
факундо	facundo
говедски	bovine
кацига	helmet
еротската	rotted
брокерска	brokerage
дрско	impertinent
дрско	sassy
дрско	cheeky
теодоракис	theodorakis
#не	#no
#не	#not
проективна	projective
многуклеточен	multicellular
стоички	stoic
непоправлива	irreparable
милисент	millicent
субвенционирање	endowment
лавлејс	lovelace
комсомолск	komsomolsk
оломоуц	olomouc
обианг	obiang
галба	galba
сандер	sander
брејс	brace
пулен	poulain
нтс	ntc
елиезер	eliezer
ќофтиња	meatballs
пепер	pepper
слушајте	listen
бамбара	bambara
шверцер	smuggler
перин	perrin
перцептрон	perceptron
нантакет	nantucket
сензуалност	sensuality
палеографија	palaeography
жеравовидни	gruiformes
лауренти	laurenti
черновечка	chernivtsi
есперанса	esperanza
дејмос	deimos
каприц	whim
помагаа	assisted
колеман	coleman
калисто	callisto
сатоши	satoshi
маузер	mauser
формалдехид	formaldehyde
шамивче	handkerchief
румсдал	romsdal
лузната	scar
капучино	cappuccino
минбер	minbar
теиде	teide
живеев	lived
дигестивна	digested
сметководители	accountants
кајперов	kuiper
лилит	lilith
тајгер	trager
аластор	alastor
заклал	snatched
спакуван	packed
амори	amori
преторијанската	praetorian
бродоградилишта	shipyards
браник	bumper
#за	#for
пем	pam
јужњаците	southerners
светулки	fireflies
лансинг	lansing
четинарски	conifer
марсовски	martian
ликери	liqueurs
пржи	fry
махагони	mahogany
илан	ilan
молнар	molnár
ливи	levy
запалија	lit
микрограми	micrograms
тотал	total
тормес	tormes
риг	rigg
мекгинис	mcguinness
пагоди	pagodas
ѓаволско	devilish
термонуклеарна	thermonuclear
јункер	junker
јункер	juncker
мејбел	mabel
австралијанецот	aussie
непријателско	unfriendly
непријателско	hostile
цнет	cnet
паризјен	parisien
кеи	kei
морнингсајд	morningside
недостојни	unworthy
садизам	sadism
ласици	weasels
тошио	toshio
белуга	beluga
осакатена	disfigured
осакатена	mutilated
осакатена	crippled
пам	pam
порамни	align
жетони	tokens
петле	jello
бизарно	bizarre
патерици	crutches
заводник	breeder
бригадир	brigadier
пиреа	piraeus
аскари	askari
панин	panin
имир	ymir
виулица	blizzard
бандит	bandit
автограм	autograph
антивирус	antivirus
птичарот	birdman
срање	shit
данилов	danilov
сталинизам	stalinism
перат	launder
бригита	brigitta
салватор	salvatore
седер	seder
епитетите	epithets
смирнов	smirnov
монкада	moncada
фернанд	fernand
марси	marcie
марси	marcy
марси	marci
валиум	valium
смрзнати	frozen
вулвата	vulva
бездомни	homeless
будејќи	conjuring
ентитетите	entities
бојкотира	boycotting
