amb	함께
insecte	곤충
musulmà	이슬람교
musulmà	무슬림
ucraïnès	우크라이나
ucraïnès	우크라이나어
projecció	프로젝션
projecció	도법
projecció	투영
suís	스위스
determinats	특정
leopold	레오폴드
leopold	레오폴트
sultan	술탄
dirigents	리더
dirigents	지도자
gabinet	내각
pit	흉부
pit	가슴이
pit	가슴
jim	다짐
fusionar	병합
fusionar	합치기
fusionar	통합
howard	하워드
plus	플러스
conversió	변환
conversió	전환
concessió	양보
llistat	품목
experts	전문가들
experts	전문가
discos	디스크
isaac	이삭
franc	프랑
hongarès	헝가리
hongarès	헝가리어
duquessa	여공작
duquessa	공작부인
variació	변동
variació	변동이
variació	변이
jurat	배심원
bull	황소
receptor	수용체
receptor	수신자
receptor	수신기
barrera	장벽
roses	장미
columbia	콜롬비아
columbia	콜럼비아
columbia	컬럼비아
escocès	스코트어
escocès	스코틀랜드
escocès	스코틀랜드인
aparells	가전제품
pensa	생각하기
pensa	생각
tarda	오후
poetes	시인
passatgers	승객
plat	요리
plat	접시
ibrahim	이브라힘
ibrahim	아브라함
alcohol	알코올
frankfurt	프랑크푸르트
song	송송
song	노래
victoria	빅토리아
especialitzat	전문
denis	데니스
configuració	설정
configuració	설정하기
configuració	설정
configuració	구성
adoptat	채택
adoptat	입양
llop	늑대
llop	볼프
llop	울프
danès	덴마크어
danès	덴마크
realitzen	수행
evidència	증거
sydney	시드니
marines	해병대
explicació	설명
globe	글로브
xinesos	중국인
xinesos	중국어
derivat	파생상품
derivat	미분
lent	렌즈
lent	느린
lent	느려
lent	느리게
anthony	안토니우스
anthony	앤서니
adult	성인
adult	어른
sisè	여섯번째
directora	디렉터
directora	감독
manuscrit	사본
tretze	thirteen
ginebra	제네바
estabilitat	안정성
estabilitat	안정
testimonis	증인
testimonis	목격자
calais	칼레
negativa	거절
kenya	케냐
víctima	희생자
víctima	피해자
experimental	실험
trama	플롯
afganistan	아프가니스탄
brasiler	브라질
dependències	유닛
dependències	단위계
dependències	단위
dependències	종속
dependències	의존성
broadway	브로드웨이
verds	녹색당
típicament	일반적으로
jornada	하루
jornada	데이
especialista	전문가
circulació	순환
síndrome	증후군
cronologia	타임라인
croada	십자군
impressió	인상
impressió	노출
impressió	프린팅
impressió	인쇄
impressió	프린터
terror	테러리즘
terror	공포
terror	테러
ricardo	히카르도
ricardo	리카르도
ricardo	히카르두
russell	러셀
paisatges	풍경
adams	애덤스
adams	아담스
instrucció	명령어
damasc	다마스쿠스
metges	의사
refugiats	난민
crema	굽기
crema	화상
crema	크림
tresor	보물
lea	리아
lea	레아
assentaments	좌석
assentaments	자리
marta	마르타
lorena	로렌
lorena	로레인
medina	메디나
dipòsits	예금
exploració	탐험
exploració	탐사
exploració	스캔
generacions	세대
heinrich	하인리히
agulla	주사
agulla	바늘
probabilitat	확률
probabilitat	확률론
privilegis	권한
harmonia	하모니
harmonia	조화
harmonia	화합
esquena	다시
esquena	뒤로
declarada	선포
permès	허용
eliminació	제거
astronomia	천문학
istanbul	이스탄불
alabama	앨라배마
plural	복수형
plural	복수
sobrenom	닉네임
sobrenom	별명
pregunta	질문
visites	방문
visites	방문자
clients	고객
clients	클라이언트
clients	고객
ramaderia	가축
gènova	제노바
dissenys	설계
dissenys	디자인
caucas	캅카스
nacionalisme	내셔널리즘
nacionalisme	국민주의
nacionalisme	민족주의
tailàndia	태국
tailàndia	타이
promesa	약혼
paràmetre	파라미터
paràmetre	매개변수
àmbits	영역
como	코모
beta	베타
sri	sri
aventura	어드벤처
aventura	모험
carib	캐리비안
carib	카리브
holanda	홀랜드
transferència	전송
produccions	프로덕션
produccions	프로덕션스
enviats	보냄
enviats	전송
arguments	인자
arguments	인수
esquí	스키
residents	레지던트
residents	주민들
ombra	섀도우
ombra	섀도
ombra	그림자
parcs	파크
parcs	공원
parcs	파크스
renovació	갱신
multitud	군중
pistes	트랙
preus	가격
christopher	크리스토퍼
racing	경주
racing	레이싱
llicenciat	졸업
muntatge	장착
taques	스팟
taques	반점
derivada	파생상품
derivada	미분
iniciat	시작되었습니다
iniciat	시작했습니다
iniciat	시작됨
residus	낭비
residus	폐기물
tunísia	튀니지
mercats	시장
externa	외부
fischer	피셔
originàriament	원래
memòries	회상록
memòries	회고록
pour	부어
participant	참가자
triple	트리플
triple	삼중
extremadament	극도로
far	등대
vinya	포도밭
monestirs	수도원
portaveu	대변인
servidor	서버
moore	무어
molècula	분자
dublín	더블린
llinatge	리니지
bàsic	기본
bàsic	기초
bàsic	베이직
inspirat	영감
mínima	최소
específics	구체적
específics	특정
específics	구체
col	양배추
col	col
visitants	방문자
visitants	방문객
paraguai	파라과이
vela	양초
vela	촛불
vela	항해
vela	요트
balcó	발코니
vídeos	동영상
vídeos	비디오
talent	재능
talent	탤런트
talent	재능있는
talent	재능
fidels	충성
fidels	충실
casament	결혼식
casament	웨딩
toscana	토스카나
venut	팔렸다
venut	판매
constància	인내
reputació	평판
reputació	명성
rodatge	촬영
rodatge	총격
rodatge	사격
mides	사이즈
mides	크기
orgànica	유기적
emilio	에밀리오
php	php
mexicà	멕시코인
mexicà	멕시코
platges	바닷가
platges	해변
ciutadà	시민
ciutadà	시티즌
periòdic	신문
benefici	혜택
espectre	스펙트럼
supervivència	생존
específicament	구체적으로
inversió	반전
inversió	투자
suggereix	제안
fenòmens	현상
ciutadania	시민
ciutadania	시민권
positiu	긍정
positiu	양수
positiu	긍정적
positiu	긍정적인
traçat	추적
granja	농장
granja	농장이
vegetal	채소
vegetal	야채
habilitats	스킬
habilitats	솜씨
somni	드림
golfes	다락방
polèmica	논란
polèmica	논쟁
trinitat	트리니티
trinitat	삼위일체
trinitat	트리니다드
index	색인
index	인덱스
camerun	카메룬
leonardo	레오나르도
picasso	피카소
bagdad	바그다드
parma	파르마
kíev	키예프
simetria	대칭
road	도로
road	로드
client	클라이언트
rebel	반란군
rebel	반군
freqüentment	자주
llit	침대
creure	believe
creure	믿기
felipe	펠리페
experiment	실험
tauler	대시보드
tauler	보드
tauler	게시판
tauler	이사회
sonata	소나타
baden	바덴
sessió	세션
sessió	모임
sessió	회의
sessió	만남
sessió	미팅
alumne	학생
còrsega	코르시카
fonamentalment	근본적으로
fonamentalment	근본적
pals	스틱스
pals	스틱
sepultura	무덤
who	who
relats	스토리
relats	소식
pèl	머리카락
pèl	머리
pèl	머리카락이
harvard	하버드
niça	나이스
adrià	하드리아누스
nadius	원주민
taronja	오렌지
taronja	오렌지색
percentatge	퍼센트
percentatge	백분율
percentatge	비율
percentatge	퍼센트
percentatge	비율
blues	블루스
manifestació	시위
manifestació	시연
recurs	항소
recurs	호소
recurs	자원
recurs	리소스
lector	리더
republicans	공화당
eliminat	삭제됨
eliminat	삭제함
eliminat	삭제되었습니다
eliminat	삭제됨
eliminat	삭제되었습니다
ordenat	순서
perfectament	완벽하게
acollir	호스팅
acollir	주최
amo	amo
budapest	부다페스트
reflecteix	반영
activament	적극적으로
honors	명예
noies	소녀
noies	소녀들
noies	걸스
egipcis	이집트인
conclusió	결론
manga	만화
manga	만화가
modalitat	모드
contactes	연락처
còmics	코믹스
còmics	만화
còmics	만화가
ram	ram
senegal	세네갈
african	아프리카
mestra	선생님
mestra	교사
mestra	스승
balcons	발코니
marshall	마샬
marshall	마셜
feble	약한
feble	약해
profund	깊은
profund	깊게
aprovada	승인
psicologia	심리학
confusió	혼란
confusió	혼돈
confusió	혼동
circuits	회로
croats	크로아티아인
forats	구멍
forats	구멍이
land	육지
land	랜드
llegendes	전설
llegendes	레전드
ambaixada	대사관
efectiu	캐시
efectiu	현금
efectiu	cash
efectiu	효과적
minoria	소수
rose	장미
rose	로즈
ann	ann
normandia	노르망디
àudio	오디오
gramàtica	문법
vigilància	감시
referèndum	국민투표
socis	파트너는
socis	파트너
centímetres	센티미터
infecció	감염증
infecció	염증
infecció	감염
delhi	델리
raymond	레이먼드
raymond	레이몬드
sentència	판결
sentència	판단력
sentència	심판
sentència	판단
tendències	경향
tendències	트렌드
lucas	루카스
lucas	루커스
antoine	앙투안
llança	스피어
valencia	발렌시아
vestits	드레스
out	아웃
ludwig	루트비히
ludwig	루드비히
arena	아레나
sorpresa	서프라이즈
reunions	회의
reunions	미팅
explosió	폭발
lideratge	지도력
lideratge	리더십
fruita	과일
fruita	열매
fruita	과일과
demostració	데모
demostració	시위
demostració	시연
humitat	습도
humitat	습기
centra	중앙
centra	중심
centra	센터
lió	lyon
lió	리옹
personalitats	성격
bòsnia	보스니아
informes	보고서
angola	앙골라
atp	atp
suau	부드러워
suau	청량
suau	부드럽게
suau	부드러운
suau	소프트
suau	부드럽게
poderós	강력
poderós	강력한
poderós	강력하다
tronc	트렁크
tronc	trunk
negociar	협상
bancs	뱅크
bancs	은행
bancs	뱅크스
regència	리젠시
defensor	수비수
superfícies	표면
bohèmia	보헤미아
terratrèmol	지진
terratrèmol	대지진
estàtues	동상
estàtues	조각상
aportació	입력
aportació	입력기
aportació	입력하기
aportació	입출력
túnel	터널
guerrers	전사
guerrers	워리어스
competències	스킬
competències	솜씨
competències	권력
competències	파워스
experiències	경험
experiències	체험
atletisme	육상
alejandro	알레한드로
orange	오렌지
orange	오렌지색
setze	열여섯
fil	스레드
fil	대화
malta	몰타
júnior	주니어
sentiment	느낌이
sentiment	기분
sentiment	느낌
sus	sus
directiva	지시
accepta	수락
accepta	수락
trasllat	전송
equatorial	적도
finances	재무
finances	재정
finances	금융
dependència	종속
dependència	의존
dependència	의존성
desplaçament	변위
desplaçament	오프셋
dinàmica	동적
dinàmica	다이내믹
japan	재팬
japan	일본
cantonada	구석
cantonada	모퉁이
cantonada	코너
milles	마일스
milles	마일리지
milles	마일
milles	마일리
milles	마일즈
cercles	서클
auxiliar	보좌
auxiliar	보조
fresc	신선
fresc	신선한
presidents	회장
presidents	대통령
tractaments	치료법
tractaments	시술
tractaments	치료
opcions	옵션
quilòmetre	킬로미터
corrupció	부정부패
corrupció	부패
alfa	알파
conrad	콘라트
conrad	콘라드
conrad	콘래드
disminució	줄이기
disminució	감소
interfície	인터페이스
fang	팡팡
reconstruir	재구성
obrers	노동자
obrers	노동자들
obrers	근로자
kennedy	케네디
turons	힐스
turons	언덕
galeries	갤러리
parker	파커
toni	토니
sessions	세션
concloure	결론
mongols	몽골인
mongols	몽골족
copenhaguen	코펜하겐
veí	이웃
veí	이웃집
receptors	수신기
fabricant	제조업체
fabricant	제조사
pàtria	조국
pàtria	조국
velocitats	속도
elizabeth	엘리자베스
elizabeth	엘리사벳
enzim	효소
mental	멘탈
mental	정신
edificació	건물
edificació	건축
edificació	빌딩
despeses	비용
religions	종교
opinions	피드백
opinions	의견
cria	번식
cria	사육
corredor	달리기
corredor	코리더
significatiu	의미있는
louisiana	루이지애나
contaminació	오염
creences	신념
creences	믿음
creences	종교
colonització	식민지화
bàsiques	기본
bàsiques	기초
bàsiques	베이직
codis	코드
destinació	목적지는
destinació	목적지
destinació	운명
assistent	조교
assistent	조수
assistent	보조
assistent	마법사
líbia	리비아
malàisia	말레이시아
malàisia	말레이시아어
ottawa	오타와
psc	psc
tennessee	테네시
bailey	베일리
maurici	모리셔스
cròniques	연대기
suite	스위트
gra	곡식
alumini	알루미늄
alumini	알루미늄
xifres	수치
xifres	피규어
wolfgang	볼프강
processó	행진
processó	행렬
rics	부자
teatres	극장
teatres	영화관
cross	교차
cross	십자
cross	십자가
cross	크로스
escorça	나무껍질
llibreria	서점
enregistrament	녹음
enregistrament	녹화
evangeli	복음
evangeli	복음주의
evangeli	복음서
flauta	플룻
flauta	플루트
pacient	환자
sibèria	시베리아
arnold	아르놀트
salvatge	와일드
salvatge	야생
diplomàtic	외교관
mexicana	멕시카나
weber	웨버
cinturó	벨트
plats	접시
comitès	위원회
races	품종
test	테스트
test	시험
party	party
party	파티
essencialment	본질적으로
sisena	여섯번째
nebraska	네브라스카
nebraska	네브래스카
flamenc	플라멩코
flamenc	플랑드르
extracció	추출
varsòvia	바르샤바
down	다운
down	아래로
mercuri	수성은
mercuri	수성
mercuri	머큐리
personalment	개인적으로
mèdica	의학
mèdica	의료
cabal	플로
cabal	플로우
cabal	흐름
about	소개
about	대략
ordenació	정렬
cartago	카르타고
setè	일곱번째
monges	수녀
oposat	반대편
oposat	반대로
oposat	반대
hàbitats	서식지
myers	마이어스
parells	켤레
puntes	레이스
fra	fra
sentiments	감정
prim	프림
prim	슈프림
avançada	고급
sòls	바닥
discussions	토론
discussions	논의
vides	생명
finançament	금융
finançament	자금
plom	리드
ment	마음
zuric	취리히
zuric	취리히
fotògraf	사진사
fotògraf	사진관
fotògraf	포토그래퍼
fotògraf	사진작가
canviant	바뀌기
canviant	변경
disney	디즈니
wii	wii
penal	범죄자
newton	뉴턴
estrany	이상한
estrany	이상하다
hamilton	해밀턴
líban	레바논
polar	극성
hammond	하몬드
hammond	해먼드
murray	머리
blog	블로그
cereals	곡물
cereals	시리얼
cereals	곡물
cereals	시리얼
pitjor	최악의
pitjor	최악
traductor	번역기
traductor	번역자
traductor	번역
emirat	에미레이트
emirat	토후국
resident	주민
resident	레지던트
resident	상주
bolonya	볼로냐
emmagatzematge	저장소
emmagatzematge	스토리지
emmagatzematge	저장
militants	무신론
saturn	토성
toca	누르세요
toca	누르기
toca	누르면
funcional	함수형
sport	스포츠
temporalment	일시적
temporalment	일시적으로
assessor	충고
formatge	치즈
shakespeare	셰익스피어
quebec	퀘벡
franklin	프랭클린
bombardeig	포격
stuttgart	슈투트가르트
jonathan	조나단
campus	캠퍼스
vector	벡터
algorisme	알고리즘
metre	미터
metre	미터
abraham	아브라함
abraham	에이브러햄
etiqueta	레이블
etiqueta	라벨
duran	듀란
pen	pen
hola	여보세요
hola	헬로
hola	hello
billy	빌리
primitiu	원시
parents	친척
sigles	두문자어
socks	양말
socks	socks
malalt	아파
malalt	아픈
malalt	아프다
beethoven	베토벤
creença	신념
creença	믿음
creença	신앙
grant	그랜트
athletic	애슬레틱
avantatges	장점
morter	박격포
ross	로스
emplaçament	배치
emplaçament	위치
sporting	스포팅
antena	안테나
juntes	보드
apple	사과
apple	애플
crèdits	크레딧
crèdits	학점
gerard	제라드
stanley	스탠리
seda	명주
seda	실크
seda	비단
creats	생성
creats	만들었습니다
panorama	파노라마
connecta	연결
connecta	연결하기
bombes	펌프
bombes	폭탄
faraó	파라오
calci	칼슘
sonda	탐사
dissabte	토요일
lectors	리더
lectors	독자
academia	아카데미아
academia	아카데미
bec	bec
bec	부리
aletes	지느러미
estònia	에스토니아
quelcom	무엇인가
quelcom	something
quelcom	뭔가
quelcom	무언가
notació	표기법
notació	표기
clark	클라크
nitrogen	질소
main	메인
kelly	켈리
reflexió	반영
reflexió	반사
pasqua	유월절
màrtirs	순교자
cnt	cnt
distàncies	거리
escenaris	시나리오
oberts	오픈
oberts	열기
requisits	요구사항
convergència	수렴
rebuig	거부
rebuig	거절
corneli	코르넬리우스
corneli	코넬리우스
hermann	헤르만
dissoldre	용해
opus	오푸스
protestes	항의
modifica	수정
regulació	규제
regulació	규정
pequín	베이징
administradors	운영자
administradors	관리자
realisme	현실주의
benjamin	벤저민
benjamin	벤자민
convidat	게스트로
convidat	손님
convidat	게스트
convidat	참석자
lincoln	링컨
somàlia	소말리아
defecte	결함
lleialtat	충성
lleialtat	멤버십
matèries	재료
periodistes	기자
periodistes	저널리스트
germain	제르맹
germain	생제르맹
córdoba	코르도바
armeni	아르메니아어
armeni	아르메니아
armeni	아르메니아인
soroll	소음
soroll	잡음
off	끄기
armament	무기
mel	여보
mel	허니
morgan	모건
planificació	플래닝
planificació	계획
planificació	기획
islàndia	아이슬란드
perfecte	완벽
perfecte	완벽한
charlie	찰리
retorna	반환
retorna	리턴
armat	무장
queensland	퀸즐랜드
documentals	다큐멘터리
discs	디스크
adquirit	습득
adquirit	획득
protesta	시위
protesta	항의
noruec	노르웨이어
noruec	노르웨이
modes	모드
negatiu	부정적
negatiu	음수
negatiu	음성
meta	메타
extrema	극단
extrema	익스트림
extrema	극한
ahmed	아흐메드
ahmed	아메드
islàmic	이슬람
filial	자회사
míssils	미사일
som	som
glòria	글로리아
glòria	영광
glòria	글로리
bloqueig	잠금
bloqueig	잠금
bloqueig	자물쇠
assolit	도달
gràfics	그래픽
gràfics	그래픽스
constants	상수
astrònom	천문학자
ambiental	환경
helena	헬레나
europe	유럽
respon	답장
respon	응답
respon	답글
respon	답변
contraforts	스퍼스
recollida	픽업
recollida	콜렉션
recollida	컬렉션
recollida	모음집
ghana	가나
alex	알렉스
alex	앨릭스
lanka	스리랑카
canadenc	캐나디안
canadenc	캐나다인
físics	물리학자
utilitat	유틸리티
estàndards	표준
positiva	긍정
positiva	양수
positiva	긍정적
positiva	긍정적인
norman	노르만
norman	노먼
malalts	아파
malalts	아픈
malalts	아프다
fina	얇은
càmeres	카메라
trio	트리오
iemen	예멘
iemen	남예멘
divendres	금요일
divendres	프라이데이
aproximada	퍼지
circ	서커스
islàmica	이슬람
potent	강력
potent	강력한
potent	강력하다
creta	크레타
dramaturg	극작가
àrbitre	심판
visibles	표시
visibles	표시됨
conductor	드라이버
conductor	운전사
galàxies	은하
volcà	화산
ferides	상처
intèrpret	통역
intèrpret	인터프리터
casc	헬멧
casc	투구
ltd	ltd
practicar	연습
realitzant	공연
realitzant	성과
aparent	겉보기
suspensió	서스펜션
suspensió	현수막
suspensió	현수
alternatiu	대안
alternatiu	얼터너티브
alternatiu	대체
toronto	토론토
escollida	선정
analitzar	분석
analitzar	분석하기
leo	리오
leo	사자자리
leo	레오
robin	로빈과
robin	로빈
coet	로켓
abundants	풍부한
accent	말투
controvèrsia	논란
controvèrsia	논쟁
controvèrsia	분쟁
alí	알리
alí	ali
focus	집중
focus	초점
focus	집중하기
focus	포커스
pura	순수한
pura	순수
queen	여왕
vermells	레즈
lesió	부상
operador	작용소
operador	연산자
operador	운영자
simó	시몬
simó	사이몬
simó	사이먼
crim	범죄
dionís	디오니소스
mite	신화
adonar	실현
enzims	효소
inspecció	점검
inspecció	검사
productors	프로듀서
càrregues	부하
zeus	제우스
directes	직접
directes	직통
directes	direct
directes	다이렉트
frases	어구
frases	문구
frases	문장
estel	항성
barbara	바바라
cercador	선지자
acceptació	합격
mari	마리
plàstic	플라스틱
plàstic	성형
plàstic	비닐
malament	잘못된
enfocament	접근법
enfocament	접근
expressions	표현
expressions	표현식
tanzània	탄자니아
guanyadora	승리자
guanyadora	우승자
guanyadora	winner
guanyadora	승자
confluència	합류
núvols	구름
dewey	듀이
telescopi	망원경
pròleg	prologue
bros	브라더스
dimitir	사임
conselleria	상담
profundament	깊게
jutjat	법원
bengala	벵골
consideració	고려
procediments	절차
gradualment	점차
pobre	불쌍한
fantasia	판타지
fantasia	환상
mongòlia	몽골
prohibició	금주법
adquisició	습득
adquisició	획득
adquisició	인수
adquisició	수집
optar	opt
extra	연장
cable	와이어
cable	철사
cable	케이블
especialitat	전문
músculs	근육
lunar	음력
lesions	부상
abc	abc
educatiu	교육
johnny	조니
johnny	쟈니
johnny	자니
dissenyador	디자이너는
dissenyador	설계자
dissenyador	디자이너
dissenyador	디자이너가
asteroide	소행성
beat	beat
beat	이겨
beat	비트
elena	엘레나
porc	돼지
solidaritat	연대
kevin	케빈
innovació	혁신
secretaria	사무국
legals	법률
legals	합법적인
ortografia	철자
ortografia	맞춤법
ortografia	철자법
complexes	콤플렉스
complexes	복합체
nois	소년
nois	소년들
nois	boys
nois	보이즈
nois	보이스
atemptat	암살
dictador	독재자
prima	사촌
prima	사촌동생
presos	죄수
preguntes	질문
hessen	헤센
avançat	고급
neteja	지우기
neteja	지우
neteja	맑음
neteja	청소
neteja	클리닝
disparar	촬영
causant	사망
supervivents	생존
supervivents	생존자
malik	말리크
galàxia	은하
galàxia	갤럭시
complexitat	복잡도
edificacions	건물
edificacions	건축물
edificacions	건물들
edificacions	빌딩
cremar	굽기
cremar	화상
culpa	단층
culpa	죄책감
sodi	나트륨
barret	모자
níger	니제르
nepal	네팔
processament	프로세싱
processament	처리
financer	재무
financer	금융
soci	파트너
comparteix	공유해
comparteix	공유하기
comparteix	공유
romanès	루마니아
romanès	루마니아인
romanès	루마니아어
esparta	스파르타
fongs	곰팡이
renovar	갱신
economista	경제학자
seguí	팔로우
traïció	반역죄
traïció	반역
estrictament	엄격히
censura	검열
comprensió	이해
comprensió	이해하기
seqüències	시퀀스
calcula	계산하기
calcula	계산
pantà	습지
pantà	마시
fitxers	파일
mit	mit
taxes	수수료
txec	체코
txec	체코어
modernisme	모더니즘
aïllat	고립
rehabilitació	재활
immigració	이민
immigració	이민호
tracte	거래
protestant	개신교
partidari	지지자
partidari	서포터
festivals	축제
festivals	페스티발
festivals	페스티벌
obtenció	결제
jutges	판사
montana	몬태나
mercaderies	상품
mercaderies	물품
mercaderies	화물
mercaderies	운송
caritat	자선단체
caritat	자선
avís	경고
filologia	문헌학
alice	앨리스
melodia	melody
melodia	멜로디
elèctrics	전기
frederick	프레더릭
frederick	프리드리히
vanguardia	뱅가드
hemisferi	반구
ruptura	해체
costos	비용
infraestructures	인프라
facebook	facebook
facebook	페이스북
veïna	이웃
veïna	이웃집
decidit	결심
normals	정규
normals	보통
normals	평범
normals	정상
havana	아바나
lligues	리그
rec	rec
kilòmetres	마일스
kilòmetres	마일리지
kilòmetres	마일
kilòmetres	마일리
kilòmetres	마일즈
kilòmetres	킬로미터
artístics	예술적
secrets	비밀
steven	스티븐스
steven	스티븐
pesta	전염병
pesta	흑사병
pesta	페스트
playstation	플레이스테이션
excés	초과
guanyadors	우승자
guanyadors	수상자
guanyadors	승자
fifa	fifa
literàries	문학
drogues	약물
drogues	의약품
drogues	약품
drogues	마약
triangular	삼각형
triangular	삼각
wright	라이트
tanc	탱크
tanc	전차
deute	채무
deute	부채
percepció	지각
percepció	인식
moll	부두
silenci	사일런스
silenci	침묵
fuster	목수
fuster	카펜터
fletxa	화살
fletxa	화살표
gibraltar	지브롤터
intens	강렬하게
intens	강렬한
dubtes	의심
telèfon	전화
telèfon	전화기
telèfon	전화번호
telèfon	휴대폰
telèfon	전화
telèfon	전화기
unificació	통일
bad	bad
bad	나쁜
bad	나쁘다
miranda	미란다
esperanto	에스페란토
gravació	녹음
gravació	녹화
anime	애니메이션
diagnòstic	진단
infantesa	어릴적
infantesa	어린시절
tim	tim
restants	남음
nas	코코
úniques	고유
úniques	독특한
armats	무장
expert	전문가
perduda	분실
perduda	로스트
perduda	잃어버린
emperadors	황제
andy	앤디
boys	소년
boys	소년들
boys	boys
boys	보이즈
boys	보이스
ventura	벤츄라
mancomunitat	연방
diana	diana
dresden	드레스덴
augusta	아우구스타
socialisme	사회주의
corporació	코퍼레이션
corporació	주식회사
cervesa	맥주
churchill	처칠
fugida	탈출
eslovènia	슬로베니아
eslovènia	슬로베니아어
alto	알토
breument	간략하게
tragèdia	비극
serp	뱀과
casino	카지노
paula	폴라
riga	리가
albània	알바니아
fals	거짓
fals	가짜
fals	허위
fals	가짜
semi	세미
constantment	끊임없이
constantment	지속적으로
fracció	분수
miami	마이애미
investigador	연구자
investigador	연구원
ocasionalment	가끔씩
ocasionalment	가끔
ocasionalment	때때로
rescat	구출
rescat	구조
crims	범죄
restriccions	제한
tours	투르
tours	투어
teclat	키보드
ses	ses
sensibilitat	감도
kentucky	켄터키
abundància	풍성한
sergio	세르지오
atacat	습격
tràfic	교통량
tràfic	트래픽
tràfic	교통
clínica	클리닉
clínica	진료소
bus	버스
fabricants	제조업체
fabricants	제조업자
walker	워커
sar	sar
calç	라임
julia	율리아
julia	쥘리아
julia	줄리아
clergat	성직자
office	사무소
office	사무실
office	오피스
fisiologia	생리학
llacuna	석호
crani	두개골
crani	해골
inspector	경감
inspector	검사관
inspector	조사관
senzills	singles
senzills	싱글
consultar	상담
xoc	충격
xoc	쇼크
proclamació	선언
teodor	시어도어
fèlix	펠릭스
càstig	징벌
càstig	처벌
forçar	강제법
linux	리눅스
linux	linux
precedent	선례
discorre	달리기
discorre	러닝
elit	엘리트
magatzem	창고
magatzem	웨어하우스
targeta	카드
cultius	농작물이
cultius	농작물
cultius	곡물
superficial	얕은
ira	ira
coincideix	일치하는
coincideix	성냥
coincideix	일치
subjectes	주제
subjectes	제목
conspiració	음모론
profeta	예언자
arn	rna
fluid	수분
fluid	수액
fluid	액체
legend	전설
legend	레전드
cessió	할당
componen	작성
componen	쓰기
componen	작성하기
emma	엠마
ultramar	해외로
ultramar	해외
privats	비공개
ingrés	소득
ingrés	수입
envia	송금
envia	보내기
envia	보냅니다
envia	전송
neutral	중성
neutral	중립성
neutral	중립
adopció	채택
adopció	입양
pasta	파스타
carreres	커리어
corall	산호
explorador	스카웃
explorador	스카우트
explorador	익스플로러
explorador	탐색기
explorador	탐험
nominal	명목
mural	벽화
louvre	루브르
converses	대화
plató	플라톤
plataformes	플랫폼
quàntica	양자
earth	earth
earth	대지
earth	지구
àlgebra	대수
àlgebra	대수학
carter	카터
enterrament	매장
enterrament	장례
rodrigo	로드리고
kazakhstan	카자흐스탄
girar	회전
miss	그리워
miss	미스
diagonal	대각선
afectats	영향받음
afectats	영향권
desenvolupant	개발
cantata	칸타타
emergència	응급
emergència	비상사태
aplicada	응용
sarah	사라
sarah	새라
sarah	세라
canya	지팡이
canya	사탕수수
misteri	미스테리
misteri	미스터리
campbell	캠벨
wolf	늑대
wolf	볼프
wolf	울프
aïllament	격리
aïllament	고립
xah	샤샤
xah	샤이니
pur	순수한
pur	순수
clot	응고
clot	혈전
bissau	비사우
herois	영웅
herois	히어로
herois	히어로즈
partícula	입자
miracle	기적
nerviós	긴장감
nerviós	긴장
segment	세그먼트
violoncel	첼로
premier	프리미어
febre	열이
abasta	커버
treva	휴전
tortuga	거북
tortuga	거북이
irregulars	불규칙
pan	냄비
comissions	위원회
rebutjat	거절
virginia	버지니아
fils	스레드
fils	대화
confirmat	확정
confirmat	확인됨
centrat	가운데
balls	댄스
danses	댄스
txecoslovàquia	체코슬로바키아
mississipí	미시시피
conjunta	관절
farina	밀가루
nicaragua	니카라과
nicaragua	니카라과의
detecció	탐지
detecció	감지
detecció	검출
salomó	솔로몬
subministrament	공급
presentada	제출
vladímir	블라디미르
borneo	보르네오
nus	매듭
inclinació	틸트
inclinació	기울기
inclinació	기울여
formigó	콘크리트
cirurgia	수술
cirurgia	외과
cirurgia	수술과
lenin	레닌
fibra	섬유
aficionats	아마추어
bordeus	보르도
ètica	윤리학
ètica	윤리
mou	움직여
mou	움직임
mou	이동
àrtic	북극
mirall	거울
mirall	미러
essencials	필수
vacances	방학
vacances	휴가
vacances	휴일
vacances	연휴
vacances	공휴일
vacances	명절
precedents	선례
estratègica	전략적
interval	범위
interval	구간
interval	간격
brandenburg	브란덴부르크
vitamina	비타민
amenaces	협박
amenaces	위협
ideals	이념
ideals	아이디얼
ideals	이상
preocupació	염려
preocupació	우려
rendició	항복
nomenclatura	명명법
humida	젖은
humida	젖어
lambert	람베르트
lambert	램버트
recepció	접수
punk	펑크
aristòtil	아리스토텔레스
glucosa	포도당
glucosa	혈당
òxid	산화물
òxid	산화
entertainment	엔터테인먼트
entertainment	오락
transports	교통수단
transports	운송
transports	수송
transports	교통
ocean	바다
ocean	오션
aterratge	착륙
aterratge	랜딩
auto	자동
cabra	염소자리
cabra	염소
pressions	압력
pressions	압박
percussió	타악기
polonesos	폴란드인
celta	켈트
celta	셀틱
preparat	준비
empleats	직원
empleats	직원들
supressió	제거
birmània	미얀마어
birmània	미얀마
benestar	웰빙
benestar	복지
serbi	세르비아
serbi	세르비아인
serbi	세르비아어
eficàcia	효율성
oració	기도
vores	모서리
vores	가장자리
vores	국경
vores	경계
vores	경계선
vores	테두리
perímetre	둘레
acadèmica	학문
acadèmica	학업
acadèmica	학술
fruites	과일
fruites	과일과
giorgio	조르지오
tria	선택하기
tria	선택
