και	और
ιστοσελίδες	वेबसाइटें
ιστοσελίδες	वेबसाइटों
εχθρούς	शत्रु
εχθρούς	दुश्मनों
υπόβαθρο	पृष्ठभूमि
νόσος	विकार
νόσος	रोग
νόσος	बीमारी
παρεμβολή	इंटरफेस
παρεμβολή	हस्तक्षेप
ομοσπονδιακό	संघीय
γάλα	दूध
γάλα	मिल्क
τρόποι	तरीके
τρόποι	मोड्स
τρόποι	शिष्टाचार
διαφήμιση	विज्ञापन
έθιμο	अनुकूलित
έθιμο	मनपसंद
έθιμο	कस्टम
κέρδη	लाभ
κέρδη	कमाई
κέρδη	आय
ιλιάδα	इलियड
σχηματισμός	गठन
σκέψεις	विचार
φιλιππίνες	फिलीपींस
φιλιππίνες	फिलीपीन
ιησούς	ईसा
ιησούς	यीशु
παλαιστίνη	परिदृश्य
παλαιστίνη	फिलिस्तीन
βαρύτητας	गुरुत्वाकर्षण
βαρύτητας	गम्भीरता
δόντια	दांत
χορήγηση	प्रशासन
εξήγηση	व्याख्या
εξήγηση	स्पष्टीकरण
ολλανδικά	डच
γραπτά	लेखन
γραπτά	कृतियाँ
αθλήτρια	एथलीट
αθλήτρια	खिलाड़ी
απόγονοι	संतति
απόγονοι	संतान
απόγονοι	औलाद
απόγονοι	औलाद
απόγονοι	वंशजों
γερουσιαστής	सीनेटर
σλοβενία	स्लोवेनिया
σλοβενία	स्लोवेनियाई
παραδόθηκε	वितरित
κολύμβησης	स्नान
αλγόριθμος	एल्गोरिदम
αλγόριθμος	एल्गोरिथ्म
ενήλικες	वयस्कों
ενήλικες	प्रौढ़
ενήλικες	बालिग
ενήλικες	वयस्क
διπολική	द्विध्रुवी
ζεύγη	जोड़ी
ιππότης	नाईट
κλαρκ	क्लार्क
κλαρκ	क्लार्क
καταστράφηκαν	नष्ट
παράγωγα	डेरिवेटिव
ατλαντικού	अटलांटिक
βαλένθια	वालेंसिया
παραγωγοί	उत्पादकों
παραγωγοί	निर्माता
πρωτεΐνες	प्रोटीन
πρωτεΐνες	प्रोटीन
τρέχει	दौड़ना
τρέχει	कार्यशील
τρέχει	दौड़
τρέχει	रन
τρέχει	रनों
κρητική	क्रीटी
υγρά	तरल
υγρά	द्रव
θέτει	मुद्राओं
θέτει	मुद्राएँ
κεμπέκ	क्यूबेक
στρέμματα	एकड़
εγκρίθηκε	अनुमोदित
εγκρίθηκε	स्वीकृत
εγκρίθηκε	अपनाया
υποβρύχιο	पनडुब्बी
υποβρύχιο	उप
υποβρύχιο	sub
αλιεία	फ़िशिंग
ισλανδίας	आयरलैंड
ισλανδίας	आइसलैंड
κρυσταλλική	क्रिस्टल
κρυσταλλική	crystalline
φιλολογία	साहित्य
δεκαπέντε	पन्द्रह
δεκαπέντε	पंद्रह
μαθηματικοί	mathematicians
σοσιαλιστική	समाजवादी
διαλέξεις	लेक्चर
διαλέξεις	व्याख्यान
συμφωνίες	सौदे
συμφωνίες	समझौतों
νοέμβριος	नवंबर
νοέμβριος	नवम्बर
βίλα	विला
άλογο	हॉर्स
άλογο	घोड़ी
άλογο	घोड़ो
άλογο	घोड़े
άλογο	घोड़ा
απρίλιος	अप्रैल
σκάνδαλο	घोटाला
σκάνδαλο	घोटाले
σκάνδαλο	कांड
διάσημη	मशहूर
διάσημη	प्रसिद्ध
δώρο	मौजूद
δώρο	मौजूदा
δώρο	वर्तमान
δώρο	उपस्थित
δώρο	उपहार
δώρο	तोहफा
ιερέα	पुजारी
άδειες	अनुमति
οδηγό	ड्राईवर
οδηγό	ड्राइवर
οδηγό	गाइड
οδηγό	मार्गदर्शक
οδηγό	मार्गदर्शिका
ίνες	रेशे
ίνες	मछली
ίνες	रेशे
ίνες	मछली
διακόπηκε	बाधित
αρχιπέλαγος	द्वीपसमूह
εξουσίες	शक्तियों
εξουσίες	शक्तियाँ
εξουσίες	शक्तियां
θεοί	देवताओं
όλγα	ओल्गा
θρύλος	लीजेंड
θρύλος	किंवदंती
θρύλος	लेजेंड
καλλιέργειες	फसलें
καλλιέργειες	फसलों
καλλιέργειες	संस्कृतियों
συνταγματάρχη	कर्नल
αποθήκευση	सहेजें
αποθήκευση	भंडारण
αποθήκευση	स्टोरेज
αποθήκευση	संग्रहण
αποθήκευση	भंडार
μητροπολιτική	महानगर
πλούταρχος	प्लूटार्क
μουσουλμάνους	मुसलमानो
μουσουλμάνους	मुसलमान
όραμα	दर्शन
όραμα	दृष्टि
λογικό	युक्तियुक्त
λογικό	उचित
λογικό	तार्किक
λογικό	लॉजिकल
λεπτομέρεια	विवरण
μουρ	मूर
ποικιλίες	किस्में
φραντς	फ्रांज
ενα	एक
ακούγεται	आवाजें
ακούγεται	ध्वनियाँ
ακούγεται	ध्वनि
ψυχής	आत्मा
τζίμι	जिमी
τζίμι	jimmy
εμπειρίες	अनुभव
εμπειρίες	अनुभवों
τσέλσι	चेल्सी
ποτάμια	नहरें
ποτάμια	नदियाँ
τόκιο	टोक्यो
τόκιο	टोकियो
φίλιπ	फिलिप
φίλιπ	फिलिप
τράπεζες	बैंक
τράπεζες	बैंक्स
τράπεζες	बैंकों
τράπεζες	बैंको
τράπεζες	बैंकिंग
αφήγηση	कहानी
αφήγηση	कथा
τέταρτος	चौथा
τέταρτος	चौथी
νικά	जीता
νικά	जीत
νικά	विन्स
ανάφλεξης	प्रज्वलन
πόλωση	ध्रुवीकरण
πόλωση	polarisation
σκηνοθέτησε	निर्देशित
μπαρ	बार
μπαρ	पट्टी
μπαρ	बार
διεύθυνσης	स्टीयरिंग
διεύθυνσης	परिचालन
ουαλία	वेल्स
πορτρέτο	पोर्ट्रेट
φαγητό	भोजन
φαγητό	खाना
ουράνιο	यूरेनियम
κρόνου	शनि
ανακατεύθυνση	रीडायरेक्ट
παραγωγές	प्रोडक्शन्स
χριστούγεννα	क्रिसमस
σεβασμό	इज्जत
σεβασμό	सम्मान
σεβασμό	आदर
άντερσον	एंडरसन
στιβ	स्टीव
απαντήσεις	प्रतिक्रियाएँ
απαντήσεις	उत्तर
απαντήσεις	जवाब
απαντήσεις	प्रत्युत्तर
απαντήσεις	जवाब
κτήμα	एस्टेट
τορόντο	टोरंटो
λεωφορείο	bus
λεωφορείο	बस
κοινές	कॉमन
κοινές	सामान्य
κοινές	आम
μουσουλμάνων	मुसलमानो
μουσουλμάνων	मुसलमान
ελεφαντοστού	आइवरी
χάουαρντ	हावर्ड
βαθύ	दीप
βαθύ	गहरी
βαθύ	गहरा
βαθύ	गहन
λεκάνη	बेसिन
λεκάνη	जलाशय
λεκάνη	शौचालय
λεκάνη	प्रसाधन
μόνοι	अकेला
μόνοι	अकेले
μόνοι	अलोन
σημάδια	लक्षण
ελέγχεται	नियंत्रित
μοναρχία	बादशाही
μοναρχία	राजशाही
μοναρχία	राजतंत्र
μοναρχία	साम्राज्य
κουκ	कुक
ταμείο	फंड
ταμείο	निधि
εθελοντές	स्वयंसेवकों
εθελοντές	स्वयंसेवक
σκόνη	धूल
σκόνη	पाउडर
σκόνη	चूर्ण
κάρτα	पोस्टकार्ड
κάρτα	कार्ड
θεωρητική	सैद्धांतिक
αιτίες	ध्येय
αιτίες	कारण
αιτίες	कल्याणकारी
κιβώτιο	डिब्बा
κιβώτιο	बॉक्स
κιβώτιο	बक्सा
ροζ	पिंक
ροζ	गुलाबी
ροζ	गुलाब
ροζ	रोज
ροζ	रोज़
υποχρέωση	देयता
υποχρέωση	दायित्व
πλούτο	दौलत
πλούτο	माल
πλούτο	यम
πλούτο	प्लूटो
αντιπαράθεση	विवाद
καρολίνα	कैरोलिना
συστηματικά	व्यवस्थित
συχνές	कॉमन
συχνές	सामान्य
συχνές	आम
επικράτηση	व्यापकता
θυσία	बलिदान
τοίχο	दीवार
τοίχο	wall
τοίχο	वॉल
αιγυπτιακή	मिस्र
αιγυπτιακή	मिस्री
αιγυπτιακή	मिश्र
αποτελεσματικά	प्रभावी
κελσίου	सेल्सियस
ινδονησία	इंडोनेशिया
πορτοκαλί	संतरा
πορτοκαλί	नारंगी
εργοστάσια	कारखानों
παράλληλη	समानांतर
χόλιγουντ	हॉलीवुड
ημιτελικό	सेमीफाइनल
μονοπάτι	पथ
μονοπάτι	पाथ
μονοπάτι	ट्रेल
ιάπωνες	जापानी
μεταναστών	प्रवासियों
αλληλεπίδραση	engagement
αλληλεπίδραση	सहभागिता
αλληλεπίδραση	सगाई
αλληλεπίδραση	सहभागिता
αλληλεπίδραση	बातचीत
συνιστά	अनुशंसा
σέρβων	serbs
τεχνητή	कृत्रिम
αλίκη	अनीता
αλίκη	ऐलिस
ντέιβ	डेव
κατάλογοι	निर्देशिका
κατάλογοι	कैटलॉग
κατάλογοι	सूची
κατάλογοι	सूचियां
κατάλογοι	सूचियाँ
τροποποίηση	सुधारें
τροποποίηση	परिवर्धन
εύρεση	ढूंढना
σκούρο	गहरा
σκούρο	अंधेरा
απήχηση	पहुँच
απήχηση	पहुँचें
εκκλησιαστικά	ecclesiastical
ηρώων	वीरों
ηρώων	नायक
βασιλικός	तुलसी
βασιλικός	बेसिल
βασιλικός	नवाबी
βασιλικός	रॉयल
βασιλικός	शाही
βασιλικός	royal
εισπράξεις	रसीदें
περιορισμούς	सीमाएं
περιορισμούς	प्रतिबंध
εκπρόσωποι	प्रतिनिधियों
εκπρόσωποι	प्रतिनिधि
ρίκο	रीको
υποχρεωτική	अनिवार्य
υποχρεωτική	अनिवार्य
υποχρεωτική	अनिवार्य
ιερείς	पुजारियों
μετακινήθηκε	स्थानांतरित
εμπιστοσύνη	आत्मविश्वास
εμπιστοσύνη	विश्वास
εμπιστοσύνη	भरोसा
εμπιστοσύνη	ट्रस्ट
εμπιστοσύνη	विश्वास
ενσωμάτωση	एकीकरण
ενσωμάτωση	संयोजन
απογόνους	संतति
απογόνους	संतान
απογόνους	औलाद
αβραάμ	एवरम
αβραάμ	अब्राहम
άρση	उठाने
ουδέτερο	निष्पक्ष
ουδέτερο	तटस्थ
ουδέτερο	न्यूट्रल
προάστια	उपनगरों
κέβιν	केविन
ιεραρχία	पदानुक्रम
συναλλαγές	व्यापार
συναλλαγές	लेनदेन
συναλλαγές	ट्रांजेक्शन
οροφή	छत
οροφή	छतों
οροφή	छतें
οροφή	छत
βιομηχανίες	उद्योगों
βιομηχανίες	उद्योग
μαρί	मारी
βορειοδυτική	उत्तरपश्चिम
αρμοδιότητες	जिम्मेदारियां
αρμοδιότητες	जिम्मेदारियों
κυρίαρχη	प्रबल
πετρώματα	चट्टानें
πετρώματα	रॉक्स
κλάση	कक्षा
κλάση	वर्ग
κλάση	क्लास
λείπει	अनुपलब्ध
λείπει	अनुपस्थित
λείπει	लापता
ολύμπου	ओलम्पस
άντονι	एंथनी
άντονι	एंथोनी
τζαμάικα	जमैका
καμπύλη	वक्र
σωκράτης	सुकरात
τούρκος	तुर्क
τούρκος	तुर्की
φήμες	अफवाहें
φήμες	अफवाहों
φήμες	अफवाह
τε	ताए
τσεχοσλοβακία	चेकोस्लोवाकिया
μεγέθη	आकार
ταχύτητες	गियर्स
εσείς	आपको
εσείς	आप
εσείς	तुम
περιμένει	प्रतीक्षारत
κυρίαρχο	प्रबल
πρόκληση	चुनौती
λιμάνια	पोर्ट
ελίζαμπεθ	एलिजाबेथ
ελίζαμπεθ	एलिज़ाबेथ
φυσικούς	physicists
ολλανδική	डच
αντιγραφή	डुप्लिकेट
αντιγραφή	अनुकृति
αντιγραφή	नकल
αντιγραφή	कॉपी
αντιγραφή	नक़ल
κολομβίας	कोलम्बियाई
κολομβίας	कोलम्बिया
κολομβίας	कोलंबिया
τάφοι	क़ब्रों
λιούις	लेविस
λιούις	लुईस
κόκκινα	लाल
κόκκινα	लाल
κόκκινα	रेड
χριστόφορος	क्रिस्टोफर
γέφυρες	ब्रिज
γέφυρες	पुल
γέφυρες	पुलों
φιλελεύθερο	लिबरल
φιλελεύθερο	उदार
ντέρμπι	डर्बी
αρχηγοί	नेताओं
αρχηγοί	नेता
αρχηγοί	नेताओ
σύνοψη	सारांश
διαθέσιμη	उपलब्ध
διαθέσιμη	उपलब्धियाँ
υπολείμματα	अवशेष
παρεκκλήσι	चैपल
αεροπλάνο	समतल
αεροπλάνο	प्लेन
αεροπλάνο	विमान
αεροπλάνο	वायुयान
έρημο	उजाड़
έρημο	रेगिस्तान
έρημο	मरुस्थल
ρίχτερ	रिक्टर
εργαζομένων	कार्यकर्त्ता
εργαζομένων	कार्यकर्ताओं
εργαζομένων	मजदुर
εργαζομένων	श्रमिकों
εργαζομένων	मजदूर
συνωμοσία	षड्यन्त्र
συνωμοσία	षड्यंत्र
αναλυτική	विश्लेषणात्मक
στέγη	छतों
στέγη	छतें
στέγη	छत
αυστριακή	आस्ट्रिया
τάσης	वोल्टेज
διαχωρισμό	पृथक्करण
επεκταθεί	विस्तारित
επεκταθεί	विस्तारित
συνταγματάρχης	कर्नल
αρχηγείο	मुख्यालय
νοτιοδυτική	दक्षिणपश्चिम
πιθανότητες	संभावना
πιθανότητες	संभाव्यता
πιθανότητες	संभावना
πιθανότητες	हालात
πιθανότητες	संभावनाओं
διαδηλωτές	प्रदर्शनकारियों
λέσχη	क्लब
λέσχη	क्लबों
κήπος	बगीचा
κήπος	बगीचे
κήπος	बाग
κήπος	गार्डन
στόχων	उद्देश्य
μάλι	माली
παλαιστίνης	परिदृश्य
παλαιστίνης	फिलिस्तीन
κριτικοί	आलोचकों
μάρμαρο	संगमर्मर
μάρμαρο	संगमरमर
σύντομος	छोटा
σύντομος	छोटी
σύντομος	संक्षिप्त
σύντομος	ब्रैड
αζώτου	नाइट्रोजन
μάθησης	सीख
μάθησης	सीखना
κοιμητήριο	कब्रिस्तान
εμπόδια	बाधाओं
εμπόδια	बाधाओं
εμπόδια	रुकावटें
εμπόδια	बाधाएं
ηλεκτρονίων	इलेक्ट्रॉन
αρχικός	प्रारंभिक
αρχικός	आरंभिक
αρχικός	मूल
αρχικός	मौलिक
αρχικός	असली
φάνηκε	लगा
αγαπητέ	dear
αγαπητέ	डियर
αγαπητέ	प्रिय
αγαπητέ	डिअर
βελτιώσεις	सुधार
ήπειρος	महाद्वीप
χάρβαρντ	हार्वर्ड
υγρασία	नम
υγρασία	आर्द्र
υγρασία	नमी
υγρασία	आर्द्रता
άμεσο	डायरेक्ट
άμεσο	प्रत्यक्ष
άμεσο	direct
άμεσο	सीधा
άμεσο	तत्काल
άμεσο	तात्कालिक
πακέτο	पैक
πακέτο	पैकेज
αυστηρή	स्क्रिप्ट्स
αυστηρή	सख्त
μόνιμος	स्थायी
μόνιμος	स्थाई
δισ	बिलियन
δισ	अरब
διόρθωση	सुधार
βενεζουέλα	वेनेजुएला
μάριο	मारियो
πλεονεκτήματα	फायदे
πλεονεκτήματα	लाभ
πλεονεκτήματα	लाभ
επιτυχώς	सफलतापूर्वक
νομοθετική	विधान
ραντάρ	रडार
αλγερία	सीरियल
αλγερία	अल्जीरिया
κάρλο	कार्लो
σαντιάγο	सैंटियागो
επίτροπος	आयुक्त
επίτροπος	कमिश्नर
γιβραλτάρ	जिब्राल्टर
παυσανία	pausanias
κένεντι	कैनेडी
εκρήξεις	विस्फोट
χιλιετία	मिलेनियम
κινεζική	चीनी
κινεζική	चाइनीज
απαίτηση	जरुरत
απαίτηση	आवश्यकता
απαίτηση	मांग
απαίτηση	माँग
όμηρος	बंधक
όμηρος	होमर
έρωτας	प्यार
έρωτας	मोहब्बत
έρωτας	प्रेम
λιοντάρι	सिंगापूर
λιοντάρι	शेर
γενετική	जेनेटिक
γενετική	आनुवंशिकी
ενδιαφέροντα	रुचियाँ
ενδιαφέροντα	रुचियों
ενδιαφέροντα	रूचि
ενδιαφέροντα	रोचक
ενδιαφέροντα	दिलचस्प
πολλαπλές	मल्टीपल
πολλαπλές	बहुमुखी
πολλαπλές	बहु
πολλαπλές	अनेक
ιατρικές	चिकित्सीय
ιατρικές	मेडिकल
ιατρικές	चिकित्सा
χτύπημα	उड़ा
χτύπημα	हिट
χτύπημα	hit
επίβλεψη	पर्यवेक्षण
ενορία	मोहल्ला
ιστού	ऊतक
γιουβέντους	जुवेंटस
παράθυρα	विंडोज़
παράθυρα	खिड़कियाँ
μόνα	मोना
μόνα	mona
βαρσοβίας	वॉरसॉ
πανηγύρι	मेले
πανηγύρι	फेयर
πανηγύρι	उचित
πανηγύρι	मेला
διδάκτωρ	डॉक्टरेट
χριστίνα	क्रिस्टीना
χριστίνα	क्रिस्टीना
χριστίνα	क्रिस्टीन
χριστίνα	क्रिस्टिन
αξιοπιστία	विश्वसनीयता
αξιοπιστία	विश्वसनीयता
στρατιώτης	सैनिक
στρατιώτης	सिपाही
κομήτης	धूमकेतुओं
κομήτης	धूमकेतु
περιεκτικότητα	विषयवस्तु
περιεκτικότητα	सामग्री
ανάκτηση	वसूली
ανάκτηση	रिकवरी
ανάκτηση	प्राप्ति
ανάκτηση	क्षतिपूर्ति
κομήτη	धूमकेतुओं
κομήτη	धूमकेतु
διακοπές	छुट्टियाँ
διακοπές	छुट्टी
διακοπές	अवकाश
διακοπές	छुट्टी
διακοπές	अवकाश
διακοπές	छुट्टियों
διακοπές	छुट्टियां
διακοπές	अवकाश
διακοπές	छुट्टियाँ
μοχάμεντ	मुहम्मद
μοχάμεντ	मुहम्मद
μοχάμεντ	मोहम्मद
γεράκι	बाज
γεράκι	हॉक
εισόδημα	आमदनी
εισόδημα	इनकम
εισόδημα	आय
απαγορεύεται	वर्जित
απαγορεύεται	मनाही
απαγορεύεται	निषिद्ध
απαγορεύεται	हराम
απαγορεύεται	निषिद्ध
έπεισε	कायल
μοναχοί	भिक्षुओं
φώτα	बत्ती
φώτα	रोशनी
φώτα	प्रकाश
φώτα	लाइट्स
εύα	ईवा
εύα	एवा
εύα	संध्या
τζεφ	जेफ
τζεφ	जेफ़
φεβρουάριος	फरवरी
φεβρουάριος	फ़रवरी
λουξεμβούργο	ध्वज
διαδρομές	पथ
διαδρομές	राहें
διαδρομές	यात्राएं
διαδρομές	मार्गों
διαδρομές	रूट
επιδρομή	raid
επιδρομή	रेड
εγκαταλείφθηκε	छोड़ा
εισιτήρια	टिकट
εισιτήρια	टिकटें
ακαδημαϊκή	शैक्षिक
ακαδημαϊκή	अकादमिक
ενοποίηση	एकीकरण
ενοποίηση	संयोजन
ισαάκ	इसहाक़
βροχή	बारिश
βροχή	रेन
βροχή	वर्षा
βροχή	बरसात
λόφος	पहाड़ी
λόφος	हिल
φερνάντο	फर्नांडो
προκριματικό	क्वालीफायर
δώρα	उपहार
σπαθί	तलवार
επένδυση	निवेश
επένδυση	निवेश
λιβάνου	लेबनानी
πρόσοψη	मुखाग्र
έντασης	तीव्रता
συναντήσεις	मुलाकातें
συναντήσεις	बैठकों
συναντήσεις	बैठक
συναντήσεις	मुठभेड़ों
ηθικό	मनोबल
ηθικό	नैतिक
ηθικό	नैतिक
ηθικό	moral
επιλέξει	चुनी
διδακτορική	डॉक्टरेट
ερζεγοβίνη	हर्ज़ेगोविना
υπεράσπιση	रक्षा
υπεράσπιση	रक्षा
εγχειρίδιο	हैंडबुक
εγχειρίδιο	मैनुअल
εγχειρίδιο	मैन्युअल
εγχειρίδιο	हस्तचालित
σημείωμα	व्याख्या
σημείωμα	नोट
οξεία	अधि
εκτελείται	चलाया
φίλη	मित्र
φίλη	दोस्त
φίλη	dost
φρούτα	फल
φρούτα	फलों
φρούτα	फल
μόντρεαλ	मॉन्ट्रियल
περιβάλλοντα	परिवेश
ίσο	बराबर
ορατό	दृष्टिगोचर
ορατό	दृश्यमान
ορατό	दृश्य
γιορτές	छुट्टियों
γιορτές	छुट्टियां
γιορτές	अवकाश
γιορτές	छुट्टियाँ
αυτόματο	स्वतः
αυτόματο	auto
αυτόματο	ऑटो
αυτόματο	स्वचालित
αυτόματο	स्वचलित
αυτόματο	स्वचालित
αυτοκράτειρα	सम्राज्ञी
ημισφαίριο	गोलार्ध
εντυπωσιακό	प्रभावशाली
σερβική	सर्बियाई
ειδήσεις	खबर
ειδήσεις	समाचार
ειδήσεις	न्यूज़
ειδήσεις	न्यूज
αργή	धीमे
αργή	धीमा
αργή	स्लो
αργή	मन्द
αργή	slow
καυσίμων	ईंधन
μανουέλ	मैनुएल
χάνουν	खोना
αρνητικό	नकारात्मक
αρνητικό	ऋणात्मक
άρμα	रथ
άρμα	फ्लोट
άρμα	फ्लैश
προσαρμογή	समायोजन
προσαρμογή	समायोजन
προσαρμογή	अनुकूलन
στερεό	ठोस
περιπέτεια	एडवेंचर
μεταφραστεί	अनुवादित
μεταφραστεί	अनूदित
μαντόνα	मैडोना
ναρκωτικών	ड्रग
τεράστιες	विशाल
μαθηματικό	गणितीय
θερμική	थर्मल
ιντιάνα	इंडियाना
εγκαίνια	उदघाटन
εγκαίνια	उद्घाटन
εγκαίνια	ओपनिंग
εγκαίνια	खोलने
διάνυσμα	सदिश
διάνυσμα	वेक्टर
συνασπισμό	गठबन्धन
τομή	चौराहे
δημοφιλείς	लोकप्रिय
δημοφιλείς	रुझान
δημοφιλείς	चर्चित
λεία	चिकनी
λεία	चिकना
λεία	बूटी
λεία	शिकार
ενδιάμεσο	इंटरमीडिएट
κρατώντας	पकड़कर
κατευθύνσεις	दिशाएँ
κατευθύνσεις	निर्देश
κατευθύνσεις	दिशानिर्देश
χαμηλότερο	निम्नतम
χαμηλότερο	न्यूनतम
χαμηλότερο	निचला
χαμηλότερο	निम्नतर
διδάσκει	सिखाती
πρωταγωνιστή	समर्थक
λωρίδες	स्ट्रिप्स
λωρίδες	गलियों
λωρίδες	पट्टियां
λωρίδες	धारियाँ
σταδιακή	क्रमिक
πρι	प्रिक्स
πολιτιστικά	सांस्कृतिक
πλάγια	पार्श्ववर्ती
πλάγια	टेढ़ा
πλάγια	तिरछा
επιτάχυνση	त्वरण
επέτειο	वर्षगाँठ
επέτειο	सालगिरह
επέτειο	वर्षगांठ
πότερ	कुम्हार
καλεί	आमंत्रण
καλεί	कॉल
καλεί	काल्स
καλεί	कॉलिंग
καταστολή	दमन
καταστολή	दबाएँ
καταστολή	दबाने
καταστολή	दमन
οριζόντια	क्षैतिज
οριζόντια	आड़ा
πελάτες	ग्राहक
πελάτες	क्लाइंट
δημοσιεύσεις	पोस्ट
ειδικοί	विशेषज्ञों
ειδικοί	विशेषज्ञ
βορειοανατολική	पूर्वोत्तर
αντοχή	ताकत
αντοχή	सामर्थ्य
αντοχή	मजबूती
αντοχή	शक्ति
αντοχή	टिकाऊपन
αντοχή	धैर्य
αντοχή	धीरज
αντοχή	स्थायित्व
αντοχή	सहनशीलता
αντοχή	प्रतिरोध
αγόρια	लड़के
αγόρια	लड़को
αγόρια	लड़कों
επεξεργαστή	प्रोसेसर
σλοβακία	स्लोवाकिया
σλοβακία	स्लोवाक
ιδιωτικά	प्राइवेट
ιδιωτικά	निजी
θρίλερ	थ्रिलर
κοινός	कॉमन
κοινός	सामान्य
κοινός	आम
θύελλα	आंधी
θύελλα	तूफान
θύελλα	तूफ़ान
προσκήνιο	समक्ष
προσκήνιο	अग्रभूमि
πορτογαλικά	पुर्तगाली
ταϊβάν	ताइवान
ταϊβάν	ताईवान
περίμενε	रुको
περίμενε	इंतजार
τιμ	tim
τιμ	टिम
θέρμανση	गर्मी
θέρμανση	गरमी
θέρμανση	हीट
θέρμανση	ऊष्मा
θέρμανση	हीटिंग
πρόληψη	बचाव
πρόληψη	निवारण
πρόληψη	रोकथाम
άνταμ	एडम
άνταμ	आदम
νεκρό	मर
νεκρό	मुर्दे
αναθεώρηση	समीक्षा
αναθεώρηση	पुनर्विलोकन
αναθεώρηση	संशोधन
επίτιμος	मानद
προεδρικό	अध्यक्षीय
ανεπάρκεια	कमियां
ανεπάρκεια	अपर्याप्तता
καταλόγου	निर्देशिका
σκιά	परछाई
σκιά	छाया
σκιά	छाया
σκιά	शेड
εξαγωγή	निर्यात
καθυστέρηση	देरी
καθυστέρηση	विलंब
καθυστέρηση	देरी
καθυστέρηση	देरी
καθυστέρηση	विलंबित
καθυστέρηση	विलम्बित
συνομοσπονδία	परिसंघ
συνομοσπονδία	परिषद
συνομοσπονδία	कनफेडरेशन
αποκάλυψε	प्रकट
αποκάλυψε	खुलासा
αποκάλυψε	अनावरण
αποκάλυψε	नाज़िल
διαφωνίες	विवाद
διαφωνίες	विवादों
διαφωνίες	मतभिन्नता
επιβατών	यात्रियों
επιβατών	यात्री
επιβατών	यात्री
αγροτικές	ग्रामीण
συλλογική	सामूहिक
προστάτης	प्रोस्टेट
προστάτης	संरक्षक
λειψία	लिपजिग
κατάστημα	शॉप
κατάστημα	दुकान
κατάστημα	दूकान
κατάστημα	स्टोर
σι	cee
συντονισμού	समन्वय
λιβύης	लीबिया
τσάρος	त्सार
νότιος	दक्षिणी
μπασίστα	bassist
ξένοι	अजनबी
ξένοι	विदेशियों
χούντα	junta
παραγγελία	क्रम
παραγγελία	ऑर्डर
παραγγελία	आदेश
παραγγελία	अनुक्रम
απειλές	ख़तरे
απειλές	खतरे
εχθρό	शत्रु
εχθρό	दुश्मन
περίοδοι	अवधि
σκληρά	हार्ड
σκληρά	कड़ा
σκληρά	कठिन
σκληρά	कठोर
σκληρά	मेहनत
σκληρά	मुश्किल
πόρτες	दरवाजे
πόρτες	दरवाजों
πόρτες	द्वार
αυτοβιογραφία	आत्मकथा
τζέιν	jane
τζέιν	जेन
κατατάχθηκε	आयोजिक
ούρα	मूत्र
πυρηνική	परमाणु
πυρηνική	न्यूक्लियर
πυρηνική	नाभिकीय
ανάμνηση	स्मृति
ανάμνηση	मेमोरी
υπολογιστής	गणक
υπολογιστής	परिपथ
υπολογιστής	संगणक
υπολογιστής	कम्प्यूटर
υπολογιστής	कंप्यूटर
δαβίδ	डेविड
δαβίδ	दाउद
εγγραφή	रिकार्डिंग
εγγραφή	रिकॉर्डिंग
εγγραφή	रजिस्ट्रेशन
εγγραφή	पंजीकरण
ταχεία	त्वरित
ταχεία	द्रुत
ταχεία	रैपिड
σιμόν	सिमोन
σιμόν	साइमन
άιρες	आयर्स
μπουν	वरदान
μπουν	बून
μπουν	बुने
ολυμπία	ओलंपिया
εξωτερικός	बाहरी
εξωτερικός	बाह्य
άξονας	धुरी
άξονας	धुरी
άξονας	अक्ष
προφήτης	पैगंबर
προφήτης	पैगम्बर
προφήτης	नबी
φαινόταν	लगा
ανώνυμος	गुमनाम
ανώνυμος	अज्ञात
ανώνυμος	अनाम
ανώνυμος	बेनाम
αντιπρόσωπος	जनप्रतिनिधि
αντιπρόσωπος	प्रतिनिधि
αντιπρόσωπος	प्रतिनिधि
πεν	पेन
πεν	लेखनी
πεν	कलम
βαρέων	हेवीवेट
ζωντανό	जिन्दा
ζωντανό	जीवित
ζωντανό	जिंदा
αναγνωρίσει	पहचानें
αναγνωρίσει	पहचानो
εισαγωγής	आयात
νιγηρία	नाइजीरिया
νιγηρία	सीरियल
λούις	लेविस
λούις	लुईस
λούις	लुई
σταθερές	स्थिरांक
βακτήρια	जीवाणु
επιτροπές	आयोग
επιτροπές	समितियां
επιτροπές	समितियों
επηρεάστηκε	बहकावे
διαβάζει	पढ़े
πλοκή	प्लाट
καρκίνος	कर्क
καρκίνος	कैंसर
καρκίνος	कर्कट
μπανγκλαντές	बांग्लादेशी
μπανγκλαντές	बांग्लादेश
ονοματολογία	नामकरण
πιλότος	पाइलट
πιλότος	पायलट
σόφια	सोफिया
αμβούργο	हैम्बर्ग
αυτοκρατορικό	इंपीरियल
αυτοκρατορικό	इम्पीरियल
στόχοι	उद्देश्य
στόχοι	लक्ष्यों
στόχοι	लक्ष्य
στόχοι	लक्ष्य
εκτελεστική	कार्यकारी
εκτελεστική	कार्यपालिका
κάθριν	कैथरीन
κάθριν	कैथरीन
απαιτούσε	मांगे
ισχύς	ताकत
ισχύς	सामर्थ्य
ισχύς	मजबूती
