மற்றும்	dhe
உள்ளிடு	fut
உள்ளிடு	hyni
மதச்சார்பற்ற	sekulare
மதச்சார்பற்ற	laike
மதச்சார்பற்ற	laik
பேஸ்புக்	facebook
சியன்	sean
சியன்	shon
ஜஹாங்கீர்	jahangir
கியான்	gyan
புலன்கள்	shqisat
புலன்கள்	shqisa
கம்பளம்	qilim
போலீசார்	polica
போலீசார்	policë
போலீசார்	policet
போலீசார்	policët
ஃபிரீமன்	freeman
யெரெவான்	erevan
படிக்கட்டு	shkallët
படிக்கட்டு	shkallet
தீமைகள்	burgosurit
தீமைகள்	keqen
நாஸ்	nas
வெளியீட்டாளர்கள்	botues
வெளியீட்டாளர்கள்	botuesit
ஓமன்	oman
இரவல்	huazuar
செழிப்பு	mbarësi
செழிப்பு	begati
செழிப்பு	mirëqenie
செழிப்பு	begatia
செழிப்பு	prosperitet
டீலக்ஸ்	deluxe
டீலக்ஸ்	luksi
நைலான்	najloni
விவரணம்	përshkrimi
பம்ப்	pompat
பம்ப்	pompa
பம்ப்	pompë
எளிமையானது	thjeshte
எளிமையானது	thjeshtë
சுவாரசியமான	interesant
சுவாரசியமான	interesante
துன்புறுத்தல்	persekutim
துன்புறுத்தல்	ngacmim
துன்புறுத்தல்	ngacmimi
மிதி	pedal
வேலைநிறுத்தம்	greve
வேலைநிறுத்தம்	greva
வேலைநிறுத்தம்	grevë
வேலைநிறுத்தம்	bjeri
கத்திகள்	thika
கத்திகள்	thikat
இம்சை	torturë
இம்சை	tortura
இம்சை	torturën
இம்சை	torturuar
இம்சை	torturës
டப்பிங்	dublimin
மாண்டி	mendi
மரீனோ	marino
கணி	llogaritës
கணி	llogaritëse
கணி	llogarit
கணி	llogarite
ஜென்னா	jenna
ஊழியர்களும்	puntorët
ஊழியர்களும்	punonjës
ஊழியர்களும்	punonjësit
தந்திரமாக	ndërlikuar
லூகாஸ்	lucas
லூகாஸ்	lukas
சிக்கலில்	dyzuar
பால்டிமோர்	baltimore
கங்காரு	kangur
குர்திஸ்தான்	kurdistanit
டார்	katran
டார்	tar
ஏமாற்றும்	hile
ஏமாற்றும்	mashtron
அழுகை	qaj
அழுகை	qante
அழுகை	qan
அழுகை	qaj
கிப்ளிங்	kipling
தப்பு	faji
தப்பு	gabuar
தப்பு	gabim
தப்பு	gabon
மறுக்கின்றனர்	refuzonte
மறுக்கின்றனர்	refuzon
சிஞ்சியாங்	sinkiang
இலவாசியே	lavoisier
புர்க்கினா	burkina
மோரிஸ்	morris
மோரிஸ்	moris
ராட்	rod
தொகுப்பி	kryeredaktor
தொகுப்பி	redaktor
தொகுப்பி	editori
தொகுப்பி	kompozitori
தளர்வான	amulli
பைக்	pike
பைக்	piken
பைக்	pikes
பைக்	bicikleta
பைக்	motorr
பைக்	biçikletë
பைக்	bike
பைக்	biçikleta
சிபாரிசு	ndërmjetësimi
சிபாரிசு	ndërmjetësim
யென்	jen
யென்	yen
பீடி	pete
பீடி	pit
வெளியிடு	publiko
வெளியிடு	publikojë
அல்பேனிய	shqiptar
அல்பேனிய	shqiptare
அல்பேனிய	shqip
கேப்ரியல்	gabriel
கேப்ரியல்	gabrieli
இனிமையாக	sweet
இனிமையாக	ëmbël
இனிமையாக	embel
வினோத	çuditshme
தூக்கில்	vari
ஓரியன்	orioni
சாப்பாடு	ushqimi
சாப்பாடு	ushqim
சாப்பாடு	ushqime
சாப்பாடு	vakt
ஹராம்	harami
ஹராம்	haram
விவாதிக்க	diskutojnë
விவாதிக்க	diskutojmë
விவாதிக்க	diskutuar
விவாதிக்க	diskutoni
கட்டுக்கதை	mitin
கட்டுக்கதை	mit
கட்டுக்கதை	miti
தகர	tin
தகர	kallaj
லென்	len
கேமராக்கள்	kamerat
கர்டிஸ்	curtis
கீரைகள்	gjelbër
வில்லிஸ்	willis
டொயோட்டா	toyota
செயல்படாத	pasiv
செயல்படாத	joaktive
டம்	dum
போடு	qiti
போடு	vër
போடு	vendose
போடு	qite
போடு	veni
யவ்	yau
சோரா	sora
கருத்துகளில்	komente
கருத்துகளில்	komenton
கருத்துகளில்	komentet
கருத்துகளில்	komenteve
மெரீனா	marina
நேர்த்தி	elegancë
நேர்த்தி	eleganca
தகுதியுள்ள	kualifikuar
தகுதியுள்ள	kualifikimi
தகுதியுள்ள	kualifikuese
தகுதியுள்ள	kualifikohet
பெவர்லி	beverly
ஏணி	shkalla
ஏணி	shkallë
சோதிக்கப்பட்டது	testuar
எடித்	edit
பொப்பர்	popper
அவிலா	avila
சூசி	suzi
ஆண்மகன்	danilo
விழுதல்	bie
விழுதல்	bien
விழுதல்	bjere
பர்ட்டன்	burton
பர்ட்டன்	barton
போஸ்டர்	poster
போஸ்டர்	afishe
கௌடா	gowda
ரவூப்	rauf
பைக்கோ	biko
கொலோன்	këln
கொலோன்	kolonjë
சாக்ஸ்	sox
சாக்ஸ்	saksofon
காஜாங்	kajang
மனைவிக்கும்	gruan
மனைவிக்கும்	bashkëshortja
மனைவிக்கும்	gruaja
டாஸ்மான்	tasman
அவமானம்	shame
அவமானம்	turpi
அவமானம்	turp
அவமானம்	turpëruar
அவமானம்	fyerje
அவமானம்	ofendim
அவமானம்	fyerja
பஹ்ரைன்	bahrein
மெண்டல்	mendel
வீடியோவை	video
வீடியோவை	videoja
தாராள	bujare
தாராள	bujar
ஹெபடைடிஸ்	hepatitis
அயோவா	iowa
தயாள்	dayal
செனகல்	senegali
பிராங்கோ	franco
பிராங்கோ	franko
டாவ்	tau
ஜெஸ்ஸி	jesse
சொன்னேன்	tha
டானி	dani
மாடல்கள்	modelet
மாடல்கள்	modele
சரளமாக	rrjedhshëm
கிரிஜா	girija
அறையை	dhom
அறையை	dhoma
அறையை	dhomë
அறையை	dhome
மணப்பெண்	nuse
மணப்பெண்	nusja
கிரெக்	greg
சைபர்	kibernetike
பட்டன்	buton
பட்டன்	butoni
வில்லியர்ஸ்	villiers
கிராம்பு	karafil
காத்தலோனியா	katalonia
ஸ்பிரிங்	pranverë
ஸ்பிரிங்	pranvere
ஸ்பிரிங்	pranvera
புறக்கணிக்கப்பட்ட	shpërfillur
புறக்கணிக்கப்பட்ட	injoruar
வர்ணனை	komentimi
சல்பூரிக்	sulfurik
அனைவர்	gjunjëzuar
காசுப்பியன்	kaspik
மனிதம்	njerzimi
மனிதம்	njerëzimi
மனிதம்	njerëzimit
நார்டன்	norton
பிரெய்லி	braille
மார்ட்	mart
ஹிலாரி	hillari
எராஸ்மஸ்	erasmus
மறுக்கிறது	mohon
உய்குர்	ujgure
ஜாங்	jong
சீரியஸ்	serioze
சீரியஸ்	serioz
மறைவான	fshehtësitë
லக்	fat
பாண்	bon
வேலைக்காரி	shërbyese
வேலைக்காரி	shërbëtore
மாவோயிஸ்ட்	maoiste
பெர்னதெத்	bernadete
ரோமா	rome
ரோமா	romët
ரோமா	romë
சம்பளத்தில்	pageses
சம்பளத்தில்	rrogat
அச்சிடுதல்	printim
அச்சிடுதல்	printimit
அச்சிடுதல்	shtypjen
போக்கர்	poker
நன்றே	vetëdijshëm
கொட்டு	gjakosur
எல்விஸ்	elvis
எல்விஸ்	elvisi
பீனால்	fenolet
ஒத்திருக்கின்றன	konformiste
பல்ஸ்	pulsi
பல்ஸ்	puls
போர்க்களம்	betejë
போர்க்களம்	beteja
விருப்பத்தேர்வு	opsionale
விருப்பத்தேர்வு	preferenca
யாப்	muhabet
பற்றவைப்பு	ndezjen
பற்றவைப்பு	ndezja
பற்றவைப்பு	ndezje
ஸின்	xin
கேபிடல்	capitol
கேபிடல்	kapitol
பிளாஷ்	flash
பிளாஷ்	flesh
குணமாக்கும்	shërohet
குணமாக்கும்	shëron
வோல்கா	vollga
அட்ரியன்	adriani
அட்ரியன்	adrian
எலக்ட்ரானிக்ஸ்	elektronikë
எலக்ட்ரானிக்ஸ்	elektronike
சுமத்ரா	sumatra
கண்டுபிடிக்கவும்	zbuloni
கண்டுபிடிக்கவும்	zbulo
வாட்ஸ்	watts
ரோலண்ட்	rolland
ரோலண்ட்	rowland
மாலா	mala
லிவ்	liv
லிவ்	livi
வெற்றிபெறும்	fitorja
கமிசன்	komisioni
கமிசன்	komision
போஸ்கோ	bosko
குறுவட்டு	kompakte
குறுவட்டு	kompakt
மூடப்பட்டுள்ளது	mbyllur
நிர்வாணமாக	lakuriq
நிர்வாணமாக	lakuriqe
நிர்வாணமாக	naked
நிர்வாணமாக	zhveshur
நிர்வாணமாக	nudo
நிர்வாணமாக	lakuriq
சில்வெஸ்டர்	silvester
நட	shetitje
நட	ecim
நட	ec
முறிந்த	thyer
முறிந்த	thyera
முறிந்த	prishur
பெண்ணே	qik
பெண்ணே	goce
பெண்ணே	vajzë
பெண்ணே	vajz
பெண்ணே	girl
வாலஸ்	wallace
புல்லட்	plumbin
புல்லட்	plumb
புல்லட்	plumbi
தார்மீக	morale
தார்மீக	moral
தார்மீக	morali
நல்லிணக்கம்	harmoni
நல்லிணக்கம்	harmonia
ஏறுதல்	ngjitje
ஏறுதல்	ngjitja
மாலத்தீவு	maldive
பித்தாகரஸ்	pitagora
உண்	hani
உண்	ha
உண்	hash
உண்	haje
உண்	hane
தெரிவுகள்	opsione
தெரிவுகள்	opsionet
தெரிவுகள்	mundësitë
தெரிவுகள்	opcionet
அழுகல்	kalben
அழுகல்	kalbet
பெற்றோரும்	prindër
பெற்றோரும்	prinderit
பெற்றோரும்	prinder
பெற்றோரும்	prindërit
பெற்றோரும்	prindrit
மறுபரிசீலனை	rishikojë
டெபாசிட்	depozituara
டெபாசிட்	depozituar
டெபாசிட்	depozitave
டெபாசிட்	depozita
டெபாசிட்	depozitë
பாண்டா	panda
நீட்டிக்க	japë
நீட்டிக்க	zgjate
ஜாட்	jat
பதிவுசெய்தல்	rregjistrimi
பதிவுசெய்தல்	regjistrimi
ரீட்டா	rita
ரூபன்	ruben
ரூபன்	ruben
சிக்கனம்	efikase
சிக்கனம்	efikas
ரூமி	rumi
எழுத்துப்பிழை	drejtshkrimore
பரிந்து	angazhohet
பரிந்து	ndërmjetësues
அகஸ்டஸ்	augustus
ககாரின்	gagarin
ஹர	har
மதுபானங்கள்	shpirtra
வாழ்த்துகிறேன்	urimi
பதுங்கு	bunker
பதுங்கு	bunkeri
சாண்டோ	santo
கணக்காளர்	llogaritar
வார்ட்	sall
வார்ட்	pavijoni
வார்ட்	salla
வார்ட்	ward
முல்தான்	multan
சித்	sidi
சித்	sid
குரோசாவா	kurosawa
நிறுவல்கள்	instalimet
நிறுவல்கள்	instalime
நிறுவல்கள்	instalimet
நிறுவல்கள்	instalime
மேன்மையை	madhështia
மேன்மையை	madhështi
மேன்மையை	madhështinë
ஸ்டான்	stan
ஸ்டான்	sten
சோனு	sonu
நாட்டாரியல்	folklorike
நாட்டாரியல்	folklorit
டுவிட்டர்	twitter
ஓபரா	opera
பெயரடை	mbiemër
படா	bada
காயத்தை	plage
காயத்தை	plaga
காயத்தை	plagë
ஸ்குவாஷ்	kungulli
பதிவேற்று	ngarko
வட்டில்	kontrolle
ஆன்சன்	anson
சூப்	supa
சூப்	supë
சூப்	supe
லீட்	udhëheq
லீட்	çojë
பயன்பாட்டைப்	aplikacioni
பயன்பாட்டைப்	aplikacion
பயன்பாட்டைப்	aplikacionin
பயன்பாட்டைப்	aplikacionit
போனஸ்	bonus
போனஸ்	shpërblimet
போனஸ்	bonuse
ஸ்டில்லர்	stiller
மருந்தளவு	doza
மருந்தளவு	dozë
ரயிலில்	trenin
ரயிலில்	treni
ரயிலில்	tren
முரட்டு	rogue
டல்லாஸ்	dallas
சல்லிவன்	sullivan
பயணங்களில்	udhëtimet
யாதும்	dolor
மேத்யூ	mathew
தோட்டா	plumbin
தோட்டா	plumb
தோட்டா	plumbi
வழிகாட்டுதல்கள்	udhëzimet
லூபஸ்	lupus
சேவையகங்கள்	server
முள்ளங்கி	rrepë
வாகனக்	automobil
வாகனக்	automobilëve
அணையை	ever
கிரான்	gran
தச்சு	zdrukthëtari
ஜூட்	zoot
ஜூட்	jude
அபேலார்டு	abelardi
அர்த்தமுள்ள	domethënëse
அர்த்தமுள்ள	kuptimplotë
கேணி	cani
ஃபேபியன்	fabian
ஓரியண்டல்	oriental
பயன்படுத்தப்படாத	papërdorur
தீர்க்கதரிசி	profeti
தீர்க்கதரிசி	profet
தீர்க்கதரிசி	pejgamberi
சுண்ணக்கல்	gëlqerorëve
பேட்டரி	baterisë
பேட்டரி	bateria
பேட்டரி	bateri
பிழைப்பு	mbijetese
பிழைப்பு	mbijetesa
பிழைப்பு	mbijetesë
சோனம்	sonam
பொன்னான	çmuar
டால்டன்	dalton
மீனம்	peshqve
திர்மிதி	tirmidhi
லோக	loka
இரசவாதம்	alkimi
பெருங்கடல்கள்	oqeane
பெருங்கடல்கள்	oqeanet
பூசிய	matës
பாப்டிஸ்ட்	baptiste
அகழ்வாராய்ச்சி	gërmimi
அகழ்வாராய்ச்சி	gërmimet
வழுக்கும்	rrëshqet
பெக்கான்	fener
சைப்ரஸ்	qipro
சைப்ரஸ்	qiproja
செல்வமும்	pasuri
செல்வமும்	pasuria
செல்வமும்	pasuri
செல்வமும்	pasuritë
செல்வமும்	pasuria
நாயகர்கள்	heronjte
நாயகர்கள்	heroj
நாயகர்கள்	heronjë
நாயகர்கள்	heronj
நாயகர்கள்	heronjtë
ஸ்வீடிஷ்	suedez
ஸ்வீடிஷ்	suedeze
உலகமே	botë
உலகமே	bota
உலகமே	bote
உலகமே	world
பதட்டம்	ankth
பதட்டம்	ankthi
போனி	boni
ராபி	robbie
ராபி	robi
ஆரி	ari
மன்றோ	monro
மன்றோ	monroe
பிதா	baba
பிதா	babë
பிதா	baben
பிதா	ati
பிதா	at
பிதா	babës
தடங்களை	shina
தடங்களை	gjurmët
தடங்களை	gjurmë
பின்பற்றலாம்	imiton
பின்பற்றலாம்	imitojnë
கிறிஸ்டினா	christina
கிறிஸ்டினா	kristina
கிறிஸ்டினா	christina
கிறிஸ்டினா	kristina
சான்ஸ்	without
சான்ஸ்	sans
மேகி	maggie
மேகி	megi
ஆன்மாவை	shpirti
ஆன்மாவை	shpirtit
ஆன்மாவை	shpirtin
ஆன்மாவை	shpirt
சூரிச்	zurich
வெடிகுண்டுகள்	bombat
வெடிகுண்டுகள்	bomba
வெடிகுண்டுகள்	bombave
அடியெடுத்து	hap
அடியெடுத்து	step
அடியெடுத்து	hapi
அடியெடுத்து	shkel
தரநிலைகளை	standarde
தரநிலைகளை	standardeve
தரநிலைகளை	standartet
தரநிலைகளை	standardet
தரநிலைகளை	standarte
காந்த்	kanti
பிஹாரி	bihari
பேயர்ன்	bayern
தத்தல்	tag
தத்தல்	skedë
தத்தல்	skeda
தத்தல்	tab
ஆஷ்	hi
ஆஷ்	ash
ஆஷ்	esh
வளர்த்தது	ngriti
வளர்த்தது	rrita
வெட்டிய	copëtuar
சிக்கன்	pule
சிக்கன்	pula
சிக்கன்	pulë
டெரன்ஸ்	terence
ஊடாடும்	interaktiv
எஸ்கேப்	esc
எஸ்கேப்	arratisja
எஸ்கேப்	arratisje
எஸ்கேப்	ikje
வகுப்புத்	klase
டியாகோ	diego
ஆச்சரியம்	befasi
ஆச்சரியம்	surprizë
குஷ்	kushit
ஜெயில்	burg
ஜெயில்	burgu
எதிர்பார்ப்புகள்	shpresat
எதிர்பார்ப்புகள்	pritjet
எதிர்பார்ப்புகள்	shpresa
ஈபெல்	eifel
அகராதியியல்	leksikografia
டிமிட்ரி	dhimitri
டிமிட்ரி	dimitri
கிரிமினல்	penale
கிரிமினல்	kriminel
கிரிமினல்	krimineli
கிரிமினல்	kriminele
கிரிமினல்	kriminale
விரும்பத்தக்கது	preferohet
பஷீர்	bashir
காட்டேரி	vampiri
காட்டேரி	vampir
காட்டேரி	vampire
நெட்வொர்க்கிங்	rrjetin
நாளமில்லாச்	endokrin
கடகம்	kancer
கடகம்	kanceri
எண்ணிலடங்கா	pakufizuar
சிம்பொனி	simfoni
நிறுவனர்கள்	themeluesit
சந்ததியினர்	pasardhës
ஓரங்கள்	kufijtë
ஓரங்கள்	kufijtë
மர்பி	murphy
மர்பி	marfi
பிரியன்	brian
பறந்தது	fluturoi
உயிர்க்கோளம்	biosferës
நெகிழ்வான	fleksibël
பேசுவதை	fole
பேசுவதை	flet
ஒழுங்கமைவு	ndërmjetësimi
ஒழுங்கமைவு	ndërmjetësim
ஒழுங்கமைவு	ndërmjetësimin
டஜன்	dhjetra
டஜன்	dhjetëra
டஜன்	duzinë
ஜோய்	xhoi
லக்கி	laki
லக்கி	lumja
லக்கி	fatlum
மனநிலையை	disponim
மனநிலையை	humor
அடித்தளங்கள்	themele
அடித்தளங்கள்	themelet
தோள்பட்டை	krah
தோள்பட்டை	krahu
தோள்பட்டை	sup
தோள்பட்டை	shpatull
தோள்பட்டை	shpatulla
பேஷன்	moda
பேஷன்	modë
பேஷன்	fashion
பேஷன்	mode
பேஷன்	modës
ரபி	rabi
ரபி	rafi
துரதிர்ஷ்டவசமாக	fatkeqsisht
வகுப்பறைகள்	klasat
டூயட்	duet
தோரணம்	motivi
ஷீன்	shin
சாண்டி	sendi
படைப்பாளிகள்	krijuesit
ஜெசிகா	xhesika
ஜெசிகா	jessica
டோரா	dora
பாடத்தை	mësim
பாடத்தை	mesim
பாடத்தை	mësimi
அலட்சியம்	indiferencë
அலட்சியம்	neglizhencë
போகிறேன்	gonna
சுப்பர்	super
பார்பர்	berber
பார்பர்	berberi
ஃபிலாய்ட்	floyd
கானும்	khan
வர்ம	varma
வந்தடைந்தனர்	mbërrin
வந்தடைந்தனர்	arrin
சாள்ஸ்	charles
சாள்ஸ்	çarls
அணுகக்கூடிய	arritshme
லான்	lan
லான்	ian
எழுதுகோல்	lapsin
எழுதுகோல்	stilolaps
எழுதுகோல்	laps
எழுதுகோல்	lapsi
எழுதுகோல்	pen
குஷி	kushi
குஷி	khushi
அட்லாண்டிஸ்	atlantis
சுலபமான	thjeshte
சுலபமான	thjeshtë
குஸ்டாவ்	gustav
மெரில்	meryl
ஷாட்	qitja
ஷாட்	gjuajtje
ஷாட்	qëlloi
ஷாட்	qëlluan
ஷாட்	qëlluar
ஜெகன்	jagan
இடைவேளை	pushim
ஜக்	jag
ரீமிக்ஸ்	remix
பறைசாற்றும்	prezanton
பறைசாற்றும்	përfaqëson
பறைசாற்றும்	perfaqeson
அகராதியை	fjalorin
அகராதியை	fjalor
அகராதியை	fjalori
கண்ணாடியை	syzat
கண்ணாடியை	syza
கண்ணாடியை	syze
கண்ணாடியை	syzet
மேன்சன்	manson
நாள்காட்டி	kalendar
நாள்காட்டி	kalendari
தோல்விக்கு	humbje
தோல்விக்கு	mundja
தோல்விக்கு	mposht
மேல்புறம்	sipërme
தேறி	përmirësimi
தேறி	përmirësimin
துணைவர்	ortak
துணைவர்	partnere
துணைவர்	partnerja
துணைவர்	partner
துணைவர்	partneri
துணைவர்	bashkëshortja
துணைவர்	bashkëshorte
லஞ்சம்	ryshfet
ரஷியன்	rus
ரஷியன்	rusisht
ரஷியன்	ruse
நுரை	shkuma
நுரை	shkumë
குமிழிகள்	gome
குமிழிகள்	flluska
நடால்	nadal
நடால்	natal
முயல்கள்	lepujt
முயல்கள்	lepuj
உதயகிரி	udayagiri
கத்தரி	patëllxhan
சுவாரஸ்யமான	interesant
சுவாரஸ்யமான	interesante
பீதி	paniku
பீதி	panik
டாண்ட்டலம்	tantali
போதிக்கும்	bodhi
சோப்	sapun
சோப்	sapuni
மன்னித்து	falim
மன்னித்து	fali
மன்னித்து	fal
மன்னித்து	falin
சோசா	sosa
அஞ்சல்கள்	mesazhe
அஞ்சல்கள்	mesazhet
டிஸ்கோ	disko
கடற்பறவை	pulëbardhës
போசின்	poussin
போசான்	bozoni
முஜிபுர்	mujibur
மாக்சிமிலியன்	maximilian
அரோரா	aurora
தரகு	komisioner
பகிர்ந்த	ndahet
பகிர்ந்த	përbashkët
பகிர்ந்த	ndau
டஃப்	duff
நலமாக	fine
முப்தி	myftiu
பதேபூர்	fatehpur
உருவாக்குநர்	zhvilluesit
அலெக்சி	aleksei
திருமணமாகாத	pamartuar
பெக்கெரல்	bekuerel
கத்ரீனா	katrina
டெவலப்பர்	zhvilluesit
ஷெல்டன்	shelton
ஏரிஸ்	ares
ஹஸன்	hasan
உணர்ந்தேன்	ndje
உணர்ந்தேன்	ndjerë
உணர்ந்தேன்	ndjeu
கடலோரம்	bregdeti
கடலோரம்	bregdet
மாதவ்	madhav
செங்கிஸ்	genghis
சுத்திகரிக்கப்பட்ட	rafinuar
சிங்கார	sing
சிங்கார	singh
வெகுமதி	shpërblime
வெகுமதி	shperblim
வெகுமதி	shpërblim
வெகுமதி	shpërblimi
வடிகட்டிகள்	filtrat
வடிகட்டிகள்	filtra
வசனத்தை	ajet
வசனத்தை	vargu
வெட்கம்	shame
வெட்கம்	turpi
வெட்கம்	turp
வெட்கம்	turpshëm
விளம்பரதாரர்கள்	reklamuesit
விளம்பரதாரர்கள்	sponsorizuar
மாட்டி	meti
ஆளாகின்றனர்	depresionin
ஆளாகின்றனர்	depresioni
ஆளாகின்றனர்	depresion
டாமி	tomi
டாமி	tommy
ஐரீன்	irena
ஐரீன்	irene
வாசி	lexo
வாசி	lexoni
வாசி	lexoje
வாசி	lexoj
யுக்தி	ideja
யுக்தி	ide
யுக்தி	idea
எலோ	elo
கொள்ளையர்கள்	piratë
கொள்ளையர்கள்	piratët
அலைகளில்	baticat
மேகன்	megan
சுலு	sulu
ஸ்டார்டஸ்ட்	stardust
உச்சரிப்பில்	theksi
உச்சரிப்பில்	theks
நினைத்ததை	mendimi
நினைத்ததை	menduar
நினைத்ததை	mendim
பீக்கிங்	pekin
ஆட்டோடெஸ்க்	autodesk
பிளேஸ்டேசன்	playstation
பிரிகேட்	brigada
பிரிகேட்	brigadën
வறண்டு	thahet
வறண்டு	tharë
வறண்டு	thata
வறண்டு	thatë
மாட்டிறைச்சி	lope
மாட்டிறைச்சி	vici
வெறுப்பை	urrejtje
வெறுப்பை	urrejtjen
வெறுப்பை	urrejtja
வர்டி	verde
தாசி	dasi
லோகோ	logo
லோகோ	logon
அங்கீகரிப்பு	miratimi
அங்கீகரிப்பு	miratim
ஸ்கோலியோசிஸ்	skolioza
நட்புடன்	miqesore
நட்புடன்	miqësore
நட்புடன்	miqësor
நட்புடன்	miqësorë
சாஸ்	salca
சாஸ்	salcën
சாஸ்	salcë
ராட்டர்டாம்	roterdam
சொல்லு	thuaj
சொல்லு	thuaji
சொல்லு	tell
காணொளிகள்	videot
அறிவிக்கிறது	njofton
பயனாளர்	puntori
அன்னே	ane
அன்னே	anne
ஊதி	goditje
ஊதி	fryj
முயற்சிக்க	provoni
முயற்சிக்க	provo
கண்கவர்	spektakolar
கண்கவர்	spektakolare
கண்கவர்	spektakulare
கண்கவர்	magjepsës
கண்கவர்	magjepsëse
குவாங்	quang
நாகசாகி	nagasaki
ஜவுளி	tekstile
ஜவுளி	tekstilet
செய்வான்	will
செய்வான்	do
செய்வான்	vullneti
செய்வான்	vullnet
குர்ட்	kurt
ஆல்டோ	alto
ஆல்டோ	aldo
மாக்சிம்	maksim
ட்ரில்லியன்	trilionë
அசிமோவ்	asimov
பயோ	bio
கெயில்	gail
சனா	sana
அசுட்டட்டைன்	astati
கொல்லர்	farkëtar
குளிரில்	ftohte
குளிரில்	ftoft
குளிரில்	ftoht
குளிரில்	ftohet
குளிரில்	ftohtë
மஹ்மூத்	mahmud
வாக்களிக்கப்பட்ட	premtuar
வாக்களிக்கப்பட்ட	premtoi
ஆசைகள்	dëshirat
ஆசைகள்	plotesohet
ஆசைகள்	wishes
ஆசைகள்	uron
ஆசைகள்	dëshira
பாவாடை	fund
பாவாடை	fundin
விட்னி	whitney
சோஃபியா	sofje
சோஃபியா	sofia
சோஃபியா	sofja
லிங்	ling
ப்ரியா	priya
புளுட்டோனியம்	pluton
பெலோ	belo
இல்லினாய்ஸ்	illinois
பெனிட்டோ	benito
காம்ப்டன்	compton
தேம்ஸ்	thames
சிண்டிகேட்	sindikatës
சிண்டிகேட்	sindikata
சிண்டிகேட்	sindikatën
ஜேனட்	xhenet
ஜேனட்	xhenetin
தற்செயல்	rastësia
தற்செயல்	rastesi
தற்செயல்	rastësi
இறந்தார்கள்	vdiqën
இறந்தார்கள்	vdiqen
இறந்தார்கள்	viq
இறந்தார்கள்	vdiq
விருப்பத்தேர்வுகள்	favoritët
விருப்பத்தேர்வுகள்	opsione
விருப்பத்தேர்வுகள்	opsionet
விருப்பத்தேர்வுகள்	mundësitë
விருப்பத்தேர்வுகள்	opcionet
விருப்பத்தேர்வுகள்	preferencat
பியர்சன்	pearson
மனே	manet
காகங்கள்	sorra
காகங்கள்	korbat
தேடலை	kërkim
தேடலை	kërkimi
தேடலை	kërko
லாஜிக்	logjikë
லாஜிக்	logjika
தன்னியக்கமாக	automatike
தன்னியக்கமாக	automatik
சத்துணவு	ushqimi
நதிநீர்	lume
நதிநீர்	lumë
நதிநீர்	lumi
நதிநீர்	lum
பாபிலோன்	babiloni
பாபிலோன்	babilon
பூசணி	kungull
பூசணி	kungulli
பிரிவினையை	ndarje
புவியியலாளர்	gjeolog
தொடரவும்	vazhdoni
தொடரவும்	vazhdojn
தொடரவும்	vazhdo
தொடரவும்	vazhdojnë
தொடரவும்	vazhdoni
வாக்கியத்தை	dënimi
வாக்கியத்தை	fjali
வாக்கியத்தை	fjalia
டெமி	demi
ஜியோ	xho
ஜியோ	gjeo
கிரேசி	gracie
நெப்ராஸ்கா	nebraska
நரம்பணுவியல்	kognitive
இர்பான்	irfan
பிழைத்து	mbijetuan
பிழைத்து	mbijetoi
பிழைத்து	mbijetuar
ஓட்டுநர்கள்	shoferët
ஓட்டுநர்கள்	shofere
கொழுப்பை	yndyrë
கொழுப்பை	fet
கொழுப்பை	trashë
கொழுப்பை	trash
எட்னா	edna
பெய்	pei
சோசலிசம்	socializmi
எகிப்தியர்	egjiptianët
ரஸ்ஸல்	russell
அபி	abi
அபி	ebi
சட்டபூர்வமாக	legalisht
சட்டபூர்வமாக	ligjërisht
விமர்சிக்கும்	kritikon
அரசியல்வாதிகளின்	politikanëve
அரசியல்வாதிகளின்	politikanet
அரசியல்வாதிகளின்	politikanë
அரசியல்வாதிகளின்	politikanët
தந்திரங்கள்	truket
நியுவே	niue
யோங்	jong
கிங்ஸ்டன்	kingston
துண்டிக்கப்பட்ட	shkeputur
துண்டிக்கப்பட்ட	shkëputur
வெப்பமடைதல்	ngrohja
வெப்பமடைதல்	ngrohjen
ஒசாமா	osama
தேவையானவை	kërkohet
தேவையானவை	kërkohen
தேவையானவை	kërkohej
டெட்ராய்ட்	detroit
ஹைலி	haile
பிளான்	plan
பிளான்	plani
தசைகளை	muskujt
தசைகளை	muskuj
ஆன்ட்டி	teze
ஆன்ட்டி	tezes
ஆன்ட்டி	halla
எல்பா	elba
மனதிற்கு	mendjes
மனதிற்கு	mind
மனதிற்கு	mëndje
மனதிற்கு	mendje
மனதிற்கு	mendja
பவநகர்	bhavnagar
பொறுப்புள்ள	përgjegjëse
பொறுப்புள்ள	përgjegjshëm
பொறுப்புள்ள	përgjegjës
தடுப்பி	rezistorët
சீரகம்	fara
கிரிஸ்டல்	kristal
கிரிஸ்டல்	kristali
கிரிஸ்டல்	kristalin
கிரிஸ்டல்	crystal
நரிகள்	dhelprat
வேலிகள்	gardhe
ரன்னர்	vrapues
கண்ணிவெடி	mina
கண்ணிவெடி	miniera
கண்ணிவெடி	minat
டிரெவர்	trevor
திரவங்களை	lëngje
திரவங்களை	lëngjet
குடிப்பது	pish
குடிப்பது	pija
குடிப்பது	pirja
குடிப்பது	pihet
குடிப்பது	pi
பேட்டன்	paton
சிரமங்களை	vështirësi
சிரமங்களை	vështirësitë
அடால்ப்	adolf
