در	門
زیتون	橄欖
زیتون	olive
زیتون	橄欖
لامپ	燈泡
لامپ	燈
لامپ	電燈
ارقام	位數
ارقام	數字
معاهده	條約
کیسه	包包
کیسه	袋
کیسه	袋子
کیسه	包
کیسه	郵袋
کیسه	包包
کیسه	袋
غیرفعال	被動
غیرفعال	消極
غیرفعال	殘疾
غیرفعال	閒置
ببر	虎
ببر	老虎
آمازون	亞馬孫
آمازون	亞馬遜
نوه	孫女
نوه	外孫女
نوه	孫子
نوه	孫子
نوه	外孫
یادداشت	備忘錄
یادداشت	備忘錄
متناوب	交替
متناوب	交錯
متناوب	候補
متناوب	定期
حجاب	面紗
حجاب	窗簾
حجاب	簾幕
مکانیسم	機制
مکانیسم	機制
هاکی	曲棍球
هاکی	冰球
شکاف	槽
شکاف	rift
شکاف	空白
شکاف	差距
شکاف	缺口
شکاف	破解
شکاف	裂縫
دونالد	donald
کاشت	種植
پاکسازی	清洗
پاکسازی	淨化
پاکسازی	清理
پاکسازی	清洗
فسفات	磷酸鹽
فسفات	磷酸
خوشه	集群
خوشه	耳
خوشه	耳朵
گنجینه	珍寶
گنجینه	寶藏
بنزین	汽油
تجویز	藥方
تجویز	處方
ماسه	沙
ماسه	沙子
ماسه	砂
ویرجین	處女
عبارات	術語
نیلوفر	lotus
نیلوفر	蓮花
نیلوفر	蓮
سیاستمداران	政界人士
سیاستمداران	政客
سیاستمداران	政治家
کرون	krone
کرون	冠
کرون	王冠
کرون	皇冠
کوری	失明
بنگاه	經銷商
اسطوره	神話
اسطوره	傳說
اسطوره	傳奇
اسطوره	神話
شعبان	shaban
سیا	sia
گرا	gera
باختر	西邊
باختر	西
باختر	西方
باختر	西部
تقاطع	交集
تقاطع	路口
تقاطع	十字路口
تقاطع	十字路口
کاندیدای	候選人
کاندیدای	候選
رنه	rené
رنه	renee
رنه	rene
شهادت	見證
شهادت	證人
شهادت	證言
شهادت	證詞
آزادراه	高速公路
صخره	懸崖
صخره	崖
صخره	岩
صخره	岩石
صخره	石頭
صخره	rock
صخره	搖滾
آتلانتیک	大西洋
جالبی	有趣
عضلانی	肌肉
پیغام	留言
پیغام	訊息
پیغام	信件
قوس	弧
لوئیز	luiz
لوئیز	louise
تابلو	小組
تابلو	面板
یونگ	年輕
یونگ	young
یونگ	鄭
دزد	小偷
دزد	賊
دزد	盜賊
دزد	竊賊
دزد	賊
استادی	主人
استادی	大師
استادی	師父
استادی	師傅
پروازی	飛
پروازی	飛翔
پروازی	飛行
پروازی	班機
پروازی	飛行
تحریر	打字
حاد	急性
حاد	尖銳
پشم	羊毛
تکراری	重複
تکراری	複製
والنسیا	valencia
سالار	salar
باهاما	巴哈馬
دعا	祈禱
دعا	祈禱
دعا	禱告
دعا	祈禱
دعا	禱告
دیوانه	瘋狂
دیوانه	瘋狂
دیوانه	瘋
دیوانه	瘋了
قرص	丸
قرص	藥片
قرص	藥丸
قرص	藥片
قرص	藥丸
قرص	避孕藥
عادت	習慣
گیم	game
گیم	比賽
گیم	博弈
گیم	遊戲
ساقه	莖
راهپیمایی	三月
نروژی	挪威
سرگذشت	編年史
ویولن	小提琴
ویولن	琴
ویولن	提琴
شجاع	勇者
شجاع	勇敢
بکر	bakr
دیپلمات	外交官
باربری	運費
باربری	貨運
سیگار	香煙
سیگار	煙
سیگار	香煙
سیگار	煙
شکستگی	骨折
شکستگی	斷裂
بازماندگان	生還者
بازماندگان	幸存者
توربین	渦輪機
رهنمود	指導
منعکس	反映
قاب	幀
قاب	框框
قاب	框架
قاب	框
جنوبگان	南極洲
جنوبگان	南極
جنوبگان	南極洲
جنوبگان	南極
اشعه	射線
ادگار	edgar
راین	瑞安
راین	萊茵河
سطر	划
سطر	排
حوض	水庫
حوض	水塘
کبیسه	躍
کبیسه	飛躍
کبیسه	跳躍
کبیسه	閏
بصری	視覺
باورهای	信仰
ندرت	極少
تهاجم	入侵
تهاجم	侵略
تهاجم	攻擊
تهاجم	毆打
تهاجم	突擊
تهاجم	侵
نیسان	日產
مسافت	距離
دشمنی	敵軍
دشمنی	敵方
دشمنی	敵
دشمنی	敵人
دشمنی	敵對
دشمنی	敵意
دشمنی	敵視
شوخی	笑話
شوخی	幽默
شوخی	惡作劇
یورک	約克
بازنشستگی	退休
بازنشستگی	退休金
بازنشستگی	養老金
نعمت	祝福
ورشو	華沙
مخصوصا	尤其
مخصوصا	尤其是
داود	大衛
داود	david
زندگینامه	自傳
زندگینامه	傳記
زندگینامه	自傳
جادویی	魔神
جادویی	魔法
جادویی	魔術
جادویی	神奇
جادویی	魔力
جادویی	神奇
وینسنت	vincent
فاجعه	災害
فاجعه	災難
استعمار	殖民主義
استعمار	殖民
فقیر	窮
برون	出局
گریز	越獄
گریز	逃離
عمود	垂直
کاظمی	kazemi
مجاری	匈牙利
مجاری	匈牙利語
صبا	saba
تعبیه	嵌入
تعبیه	嵌入式
گله	羊群
گله	牛
دومینیکن	多明尼加
موی	頭髮
موی	毛髮
موی	髮型
موی	發
ظروف	用具
ظروف	菜
هورمون	激素
هورمون	荷爾蒙
اعتیاد	上癮
اعتیاد	毒癮
اعتیاد	癮
خشن	暴力
خشن	苛刻
خشن	嚴酷
خشن	嚴厲
پستان	乳頭
پستان	胸
پستان	胸部
پستان	乳房
فیلمهای	影片
پرسنل	人員
پرسنل	人事
غلام	拉客
غلام	徵求
مارکس	marquez
مارکس	標記
هاینریش	heinrich
افق	地平線
تکواندو	跆拳道
اصالت	原創
اصالت	獨創性
اصالت	高尚
اصالت	貴族
خاستگاه	出處
خاستگاه	原產地
خاستگاه	起源
آجری	磚頭
آجری	brick
آجری	磚
آجری	磚塊
لئو	獅子座
لئو	leo
سکوی	站台
سکوی	平台
گیل	鰓
گیل	gil
کروم	chrome
کروم	鉻
رحم	子宮
رحم	子宮
تساوی	平等
سانتیاگو	聖地亞哥
سانتیاگو	聖地牙哥
وعده	諾言
وعده	承諾
وعده	允諾
وعده	許諾
وعده	承諾
وعده	許諾
حزبی	派系
بشکه	桶
بشکه	槍管
بشکه	桶
فاکتور	收據
فاکتور	收款
فاکتور	因子
فاکتور	因數
وگاس	賭城
هندوراس	宏都拉斯
مورخان	歷史學家
بوکس	拳擊
بیننده	觀眾
باس	低音
باس	bass
هوگو	hugo
خودی	友軍
خودی	友好
خودی	友善
بیماریهای	疾病
شکاری	獵犬
شکاری	獵狗
گشایش	能力
نوآوری	革新
نوآوری	創新
نوآوری	革新
نوآوری	革新
نوآوری	創新
شر	sher
شر	惡
شر	邪惡
لنین	列寧
نیوتن	牛頓
بنجامین	benjamin
گرانشی	地心引力
گرانشی	引力
گرانشی	重力
آنری	亨利
آنری	henry
دوش	洗澡
دوش	淋浴
دوش	陣雨
دوش	淋浴
قیر	焦油
مزیت	優點
مزیت	優勢
خرگوش	野兔
خرگوش	兔
خرگوش	兔子
طالب	願望
طالب	慾望
طالب	taleb
طالب	慾望
فردیناند	ferdinand
صرفه	節儉
تد	ted
لیون	里昂
لیون	leon
سلولهای	細胞
حوضه	盆地
حوضه	海盆
حوضه	流域
حوضه	盆
اسکان	定居
اسکان	定居點
اسکان	殖民
انتگرال	積分
تایپ	型態
تایپ	類型
تایپ	打字
صلاح	salah
قریه	城鎮
قریه	鎮
نوشیدنی	飲料
ارتقای	推廣
ارتقای	促銷
ارتقای	晉升
قانع	深信
سازندگان	製造商
فیبر	纖維
جذاب	可愛
جذاب	吸引力
جذاب	迷人
موضعی	麻醉
موضعی	麻醉劑
پارتی	黨
پارتی	政黨
پارتی	宴會
پارتی	派對
پارتی	聚會
جولای	七月
جولای	七月份
جولای	weaver
مداخله	干預
مداخله	干涉
مداخله	介入
مداخله	干擾
مداخله	干預
مداخله	干涉
مداخله	干預
مداخله	干涉
صحرا	撒哈拉
صحرا	沙漠
صحرا	荒漠
واکر	walker
ذخایر	寶物
ذخایر	財寶
ذخایر	寶藏
ذخایر	準備金
ذخایر	儲備
کمپ	露營
کمپ	難民營
کمپ	營
کمپ	營地
اقتصاددانان	經濟學家
مول	moll
مول	mol
سوری	敘利亞
نجومی	天文
مجروح	受傷
مجروح	傷
مجروح	負傷
بارندگی	下雨
بارندگی	降水
بارندگی	降水量
سربازی	戰士
سربازی	兵
سربازی	士兵
سربازی	軍人
جهش	跳
جهش	跳躍
جهش	突變
جهش	變異
جهش	躍
جهش	飛躍
جهش	跳躍
جهش	閏
پایتون	python
پایتون	巨蟒
پایتون	蟒
پایتون	蟒蛇
پیشرو	漸進
پیشرو	進步
پیشرو	累進
پیشرو	逐步
مان	mun
مان	曼
ماشینی	機械
ماشینی	機
ماشینی	機器
تبریک	恭喜
تبریک	祝賀
تبریک	恭喜
تبریک	祝賀
بروکسل	布魯塞爾
رشید	rashid
لب	嘴唇
لب	唇
لب	雙唇
لب	嘴唇
لب	lip
لب	唇
حج	朝拜
حج	朝聖
حج	朝聖
حج	朝覲
رونالد	ronald
سرخس	蕨類
سرخس	fern
ابزارها	工具
کشاورزان	農民
کشاورزان	農夫
بتمن	蝙蝠俠
جد	祖先
متیل	甲基
تعلیق	停職
تعلیق	暫停
تعلیق	懸念
مبادله	交換
مبادله	互換
مبادله	兌換
مبادله	交換
مبادله	交易所
مبادله	交流
غارهای	洞穴
غارهای	山洞
سواری	騎馬
سواری	騎
سواری	乘車
سواری	騎馬
سواری	騎
ناوچه	巡防艦
ناوچه	護衛艦
اوستایی	avestan
ترنس	trance
ترنس	恍惚
دوشیزه	miss
دوشیزه	小姐
موتوری	馬達
موتوری	發動機
موتوری	電機
بازیهای	games
بازیهای	遊戲
دیابت	糖尿病
دیابت	糖尿病
صاحبان	所有者
صاحبان	業主
معرفت	知識
علنی	公眾
علنی	公開
شانه	肩
شانه	肩膀
شانه	梳
عامیانه	俗語
عامیانه	俚語
نجوم	天文
چندگانه	多重
چندگانه	多種
چندگانه	多個
انها	收費
انها	充電
آرشیو	檔案
آرشیو	檔案
آرشیو	歸檔
ممنوعیت	禁運
ممنوعیت	禁止
علف	乾草
علف	草
علف	草地
علف	草叢
علف	大麻
علف	雜草
فرناندو	fernando
کاوش	探索
کاوش	探索
زایمان	送貨
زایمان	投放
زایمان	交付
زایمان	交貨
زایمان	遞送
زایمان	分娩
زایمان	生育
زایمان	難產
زایمان	勞動
زایمان	勞力
زایمان	勞動力
زایمان	勞工
بازده	效率
بازده	當量
بازده	產量
بازده	屈服
اشک	眼淚
اشک	撕
اشک	淚水
اشک	淚
اشک	催淚
اشک	淚水
اشک	流淚
اشک	淚
اشک	眼淚
شیء	天體
شیء	物件
تان	tan
تان	譚
تان	曬
یخچال	冰箱
یخچال	冰箱
یخچال	冷凍庫
خشمگین	生氣
خشمگین	怒
خشمگین	憤怒
حسی	感官
براین	brian
لوکس	力士
لوکس	奢華
لوکس	豪華
مواضع	職位
موجودی	生物
موجودی	股票
موجودی	存貨
موجودی	庫存
سوادکوه	伊朗
اوساکا	大阪
دانمارکی	丹麥
شاد	歡欣鼓舞
شاد	歡喜
شاد	開心
شاد	快樂
شاد	高興
شاد	幸福
شاد	happy
رستوران	飯店
رستوران	餐廳
رستوران	餐館
لرزش	震動
لرزش	振動
لرزش	震動
لرزش	搖晃
لرزش	搖動
لرزش	搖
سواد	掃盲
سواد	識字
تنه	樹幹
مداری	軌道
مبهم	曖昧
مبهم	模糊
مبهم	模稜兩可
مبهم	含糊
مبهم	模糊
عینی	目標
عینی	目擊者
نگرش	態度
دیپلماتیک	外交
گردو	核桃
گردو	核桃
گردو	胡桃
رزم	戰
رزم	戰役
رزم	戰鬥
رزم	戰術
رزم	策略
روشنی	亮度
یادآور	提醒
سعادت	恩澤
مارگارت	margaret
بهایی	價
بهایی	price
بهایی	價錢
بهایی	價格
کشش	延伸
کشش	拉伸
کشش	伸展
کشش	張力
نبی	nabi
نگارخانه	畫廊
اعتقادات	信仰
بنفش	紫色
بنفش	紫
بنفش	紫羅蘭
بنفش	紫
دریانوردی	海事
دریانوردی	航行
دریانوردی	帆船
دریانوردی	航海
اراده	決定
متیو	matthew
پخته	煮熟
پخته	烘
اساساً	基本上
متخصصان	專家
الهه	女神
شخصاً	親自
حفره	肺泡
حفره	孔洞
حفره	洞口
حفره	孔
حفره	洞
دوچرخه	單車
دوچرخه	腳踏車
دوچرخه	自行車
دوچرخه	單車
دوچرخه	腳踏車
دوچرخه	自行車
ایرانیکا	iranica
یگانه	一
یگانه	one
یگانه	一個
استر	酯
استر	esther
مظفر	muzaffar
شل	貝殼
شل	shell
شل	殼
شل	鬆散
شل	鬆動
فیروزه	青綠
هفده	十七
هفده	seventeen
یوری	yuri
ریشتر	richter
ملبورن	墨爾本
بوم	繁榮
چو	楚
چو	趙
نساجی	編織
فیلیپس	philips
فیلیپس	飛利浦
ورق	卡
ورق	紙牌
ورق	卡片
ورق	牌
ورق	卡
ورق	名片
ورق	紙牌
ورق	卡片
ورق	甲板
درشت	大型
درشت	宏觀
درشت	粗糙
درشت	粗鄙
برتون	burton
زنبور	蜂
زنبور	蜜蜂
کاسه	碗
کاسه	碗
استحکام	力氣
استحکام	強度
استحکام	實力
استحکام	力量
استحکام	體力
دایی	舅舅
دایی	伯父
دایی	叔叔
دایی	阿叔
پیاز	洋蔥
پیاز	洋蔥
کمیت	數量
کمیت	量
رام	ram
رام	公羊
رام	記憶體
رام	凌
رام	rom
رام	馴服
دود	煙
دود	吸煙
دود	煙霧
کبود	blue
کبود	藍
کبود	藍色
کبود	瘀傷
ویدیو	視訊
ویدیو	影片
تخصیص	撥款
تخصیص	分配
دیجیتالی	數碼
دیجیتالی	數位
تصاحب	接管
تصاحب	收購
بلا	貝拉
اعتصاب	罷工
آبشاری	串聯
تداخل	干擾
تداخل	干預
تداخل	干涉
انتها	永恆
طولی	畫像
طولی	肖像
طولی	縱
شین	shane
مشورت	咨詢
مشورت	協商
مشورت	諮詢
مشورت	諮詢
یی	儀
یی	yee
نورمن	諾曼
عادل	adel
عادل	adil
بیمارستانی	醫院
نادری	稀有
نادری	難得
نادری	罕見
گراهام	graham
تهاجمی	咄咄逼人
تهاجمی	攻勢
تهاجمی	冒犯
جهنم	地獄
شرطی	條件
خوشحال	開心
خوشحال	快樂
خوشحال	高興
خوشحال	幸福
خوشحال	happy
فوران	火山爆發
فوران	爆發
فوران	噴發
سفرنامه	行程
سرشار	飽
سرشار	完整
سرشار	滿
دانستن	明知
فیض	faiz
تطابق	配對
تطابق	比對
تطابق	匹配
تطابق	匹配
تطابق	比對
تطابق	match
الیوت	elliot
پرستش	崇拜
پرستش	禮拜
طاهری	taheri
سنجی	sanjay
دلتا	三角洲
دلتا	delta
روبروی	面對
مسطح	平面
مسطح	平
مسطح	公寓
مملکت	國家
مامور	代理商
مامور	代理人
مامور	特工
مامور	代理
تلگراف	電報
تکذیب	否認
بدر	badr
اعلان	公告
اعلان	宣告
اعلان	通知
اعلان	通知
اعلان	宣言
رآکتور	核反應堆
رآکتور	反應堆
تاجر	商人
تاجر	商家
غیررسمی	非正式
غیررسمی	非正式
تیز	尖銳
تیز	鋒利
تیز	銳利
رومن	roman
آبهای	水域
جویی	joey
روبرت	羅伯特
روبرت	robert
ویژگیهای	功能
ویژگیهای	特色
ویژگیهای	特徵
ویژگیهای	地物
ویژگیهای	特點
ویژگیهای	屬性
فریم	幀
فریم	框架
فریم	框
فریم	幀
فریم	框框
فریم	框架
فریم	框
خفاش	蝙蝠
بازمانده	生還者
بازمانده	幸存者
اعتراضی	反對
اعتراضی	異議
اعتراضی	抗議
اجاره	房租
اجاره	租
اجاره	租金
اجاره	租借
اجاره	租約
اجاره	租賃
برمن	berman
شفاهی	口頭
شفاهی	口服
شفاهی	口腔
شفاهی	口頭
پریش	教區
ژورنال	日誌
ژورنال	日刊
ژورنال	日記
ژورنال	期刊
نلسون	nelson
گئورگ	喬治
گئورگ	george
پلان	計劃
پلان	計畫
اتهامات	收費
اتهامات	指控
آلبرتو	alberto
موشکی	導彈
لک	lak
مینی	mini
مینی	迷你
مینی	米妮
زره	盔甲
زره	鎧甲
زره	裝甲
زره	外套
زره	盔甲
زره	裝甲
روحانیت	靈性
روحانیت	神職人員
مدارهای	電路
مدارهای	軌道
نجیب	高尚
نجیب	貴族
نجیب	高貴
نجیب	崇高
نجیب	najib
نجیب	體面
نجیب	正派
موسس	創辦人
موسس	創始人
برکه	池
برکه	池塘
راکت	火箭
خواهرش	妹妹
خواهرش	姐姐
خواهرش	姐妹
خواهرش	姊妹
خواهرش	姊姊
الکترومغناطیسی	電磁
تناسب	比例
تناسب	比重
تناسب	比例
تناسب	適合
سایپا	saipa
ملوان	水兵
ملوان	水兵
ملوان	水手
فولکلور	民俗
دیواری	壁
دیواری	牆壁
دیواری	圍牆
دیواری	牆
دستمزد	工資
دستمزد	費用
دستمزد	收費
دستمزد	費
دستمزد	手續費
دستمزد	付款
دستمزد	支付
قاچاق	走私
قاچاق	偷渡
قاچاق	走私
ریش	離合器
ریش	鬍子
ریش	鬍鬚
کارلو	carlo
دیک	dick
تکلیف	任務
تکلیف	作業
تکلیف	功課
گزینش	挑選
گزینش	選取
گزینش	選擇
گزینش	甄選
حماسه	佐賀
حماسه	史詩
همیشگی	永久
همیشگی	平時
فلج	癱
فلج	癱瘓
فلج	麻痹
فلج	癱
فلج	癱瘓
مینا	mina
جعلی	假的
جعلی	虛假
جعلی	假冒
جعلی	假
عضله	肌
عضله	肌肉
خشت	adobe
خشت	鑽石
کشمیر	克什米爾
بت	beth
پنجه	爪
پنجه	爪子
پنجه	爪
پنجه	爪子
پنجه	爪
افتادن	秋季
افتادن	秋天
افتادن	跌倒
اردک	鴨
اردک	鴨子
اردک	鴨
اردک	鴨子
پنیر	乳酪
پنیر	乾酪
دزدی	打劫
دزدی	劫
دزدی	搶劫
دزدی	失竊
دزدی	盜竊
دزدی	偷竊
دزدی	偷竊
دزدی	偷
داوطلب	志願者
داوطلب	志願者
داوطلب	義工
خبرنگاران	記者
کلاغ	烏鴉
کلاغ	烏鴉
شرکتهای	公司
انستیتو	研究所
ترمیم	修復
ترمیم	恢復
ترمیم	復原
برکناری	開除
برکناری	解雇
برکناری	免職
برکناری	解聘
برکناری	解職
شتر	駱駝
صور	牛角
صور	喇叭
صور	號角
نیکل	鎳
نیکل	nicole
اختیاری	自願
اختیاری	自願性
گسسته	離散
غیبت	缺席
دنا	dana
رن	任
عفو	大赦
عفو	特赦
عفو	赦免
دستاوردهای	成就
دستاوردهای	成績
دستاوردهای	成就
دستاوردهای	成績
پلاستیک	塑料
پلاستیک	塑膠
آرد	麵粉
کیهانی	宇宙
فاتح	征服者
نوح	noah
نوح	諾亞
مموریال	紀念館
مموریال	紀念碑
مموریال	紀念
آلات	儀器
آلات	樂器
آلات	文書
وقف	奉獻
وقف	專用
ارزان	廉價
ارزان	便宜
پنبه	棉花
پنبه	棉
پنبه	棉質
جادوگر	巫師
جادوگر	魔法師
جادوگر	女巫
جادوگر	魔女
جادوگر	巫婆
سونگ	成
ور	var
ور	窯
لنگ	朗
لنگ	郎
لنگ	跛腳
لنگ	跛
جادو	魔神
جادو	魔法
جادو	魔術
جادو	神奇
جادو	魔力
سنگینی	重
سنگینی	重型
سنگینی	沈重
شرف	名譽
شرف	榮譽
شرف	sharaf
دکمه	按鈕
دکمه	按鍵
دکمه	按鈕
کام	錦
کام	引誘
سفری	旅途
سفری	旅程
کت	外衣
کت	外套
کت	吉
سیکل	週期
سیکل	迴圈
غبار	塵土
غبار	塵
غبار	塵埃
غبار	灰塵
کرت	kurt
تیغه	刀鋒
تیغه	刀片
سون	太陽
سون	孫
سون	珊
سون	陽光
سون	斯文
بازرگانان	商人
بازرگانان	商家
انعکاس	反射
انعکاس	反省
انعکاس	思考
انعکاس	鏡
انعکاس	鏡子
وفادار	忠心
وفادار	忠誠
وفادار	忠誠
وفادار	忠實
وفادار	忠心
وفادار	忠誠
چشمان	眼神
چشمان	雙眼
چشمان	眼睛
چشمان	眼
فریب	妄想
فریب	錯覺
فریب	欺騙
گوارش	消化
مناظر	風景
مناظر	景點
مناظر	景觀
ترش	敲擊
ترش	酸味
ترش	酸酸
ترش	酸
توپخانه	大炮
توپخانه	火炮
توپخانه	炮兵
میهن	故鄉
میهن	家園
میهن	祖國
میهن	國土
فولادی	鋼鐵
فولادی	鋼
کاش	願望
کاش	祝願
تگ	標記
تگ	標籤
تخلف	違反
تخلف	違規
بیابانی	沙漠
بیابانی	荒漠
کمونیستی	共產主義
لیدز	利茲
معلق	停職
معلق	暫停
معلق	暫停
آمونیوم	銨
هجرت	遷移
صریح	明示
صریح	明文
مقدمات	籌備
لورن	lauren
سیف	sif
مشکین	麝香
مبحث	題目
مبحث	話題
مبحث	專題
مبحث	主題
تمایلات	傾向
تطبیقی	比較
ذاتی	固有
ذاتی	本質
ذاتی	固有
ذاتی	內在
ذاتی	先天
نمایشگر	監視器
نمایشگر	監測
عوام	commons
غم	悲痛
غم	哀愁
غم	悲傷
غم	悲哀
غم	悲哀
غم	悲傷
غم	傷心
غم	難過
لائوس	寮國
لائوس	寮國
لائوس	laos
پرنس	王子
پرنس	太子
پرنس	親王
فصول	四季
فصول	季
فصول	季節
محرمانه	秘密
محرمانه	機密
محرمانه	保密
لان	嵐
لان	蘭
لان	朗
رولینگ	滾動
حیوانی	動物
پین	別針
پین	pin
نمره	等級
نمره	年級
نمره	等級
نمره	成績
نمره	分數
نمره	得分
نمره	比分
نمره	分數
ماجراجویی	探險
ماجراجویی	冒險
امثال	諺語
امثال	箴言
بسازید	建
بسازید	建立
اسقف	主教
اسقف	bishop
بنفشه	紫羅蘭
بنفشه	紫
بنفشه	中提琴
بنفشه	紫羅蘭
احضار	傳喚
احضار	傳票
احضار	傳訊
احضار	召喚
مصور	漫畫
قیمتی	無價
قیمتی	無價之寶
قیمتی	價
قیمتی	price
قیمتی	價錢
قیمتی	價格
گوگرد	硫磺
گوگرد	硫
باشی	bashi
یاخته	細胞
یاخته	牢房
واردات	進口
ویدیویی	視訊
ویدیویی	影片
جرایم	罪行
جرایم	犯罪
جرایم	犯罪
دانا	dana
فرستنده	發射器
فرستنده	發射機
فرستنده	寄件人
وود	木
وود	木材
وود	wood
وود	木頭
فرسایش	侵蝕
انتزاعی	摘要
انتزاعی	抽象
متمم	修正案
متمم	修正
متمم	補充
متمم	輔助
متمم	互補
متمم	相輔相成
هارت	hart
هارت	芯
حلال	合法
گارسیا	加西亞
گارسیا	加西亞
گارسیا	garcía
جولیا	julia
فرگشت	演化
فرگشت	演變
فرگشت	進化
فرگشت	演進
ترمودینامیک	熱力學
هما	homa
دوبار	兩次
رکود	蕭條
رکود	抑鬱
رکود	抑鬱症
رکود	沮喪
زئوس	宙斯
نانسی	南希
نانسی	nancy
گرینلند	格陵蘭
صدف	蛤蜊
صدف	蛤
صدف	牡蠣
صدف	蠔
صدف	貝殼
صدف	殼
رندی	randy
کو	辜
روبرتو	roberto
ژرمن	germain
برهنه	裸
برهنه	赤裸
برهنه	裸體
برهنه	裸
برهنه	裸體
برهنه	裸
برهنه	絲襪
لوکاس	lukas
کوت	cot
خاطره	記憶
خاطره	回憶
خاطره	記憶力
خاطره	記憶
خاطره	記憶體
خاطره	回憶
داوید	大衛
داوید	david
نوزادان	嬰兒
یوزف	約瑟夫
یوزف	joseph
یوزف	約瑟
مولد	產生器
مولد	發電機
پنالتی	罰
پنالتی	懲罰
پنالتی	處罰
پنالتی	刑罰
یکنواخت	穩
یکنواخت	平穩
یکنواخت	穩定
یکنواخت	穩步
یکنواخت	穩住
رحمت	慈悲
رحمت	憐憫
رحمت	仁慈
رحمت	種姓
رحمت	rahmat
ضمیمه	附上
مجرای	運河
مجرای	canal
مجرای	頻道
مجرای	海峽
مجرای	通道
سولفات	硫酸
سولفات	硫酸鹽
نامنظم	不規則
قوت	力氣
قوت	強度
قوت	實力
قوت	力量
قوت	體力
مجالس	傳球
مجالس	通過
مجالس	通行證
ابری	雲
ابری	雲彩
ابری	雲
ابری	雲端
ابری	陰天
ابری	多雲
تایم	時光
تایم	時間
سومی	第三
کوپر	cooper
جولی	julie
شارلوت	charlotte
اتوماتیک	自動
گاندی	甘地
گریه	哭
گریه	哭泣
گریه	哭了
گریه	哭
گریه	哭泣
لئونارد	leonard
راد	rad
راد	杖
هفتگی	每星期
هفتگی	週刊
هفتگی	每週
هفتگی	每周
مستمر	持續
مستمر	連續
مستمر	職業
مارسی	馬賽
مارسی	marcy
درامز	鼓聲
درامز	鼓
تدریجی	漸進
تدریجی	逐漸
تدریجی	逐步
رقابتی	競爭力
رقابتی	競爭
کسری	赤字
کسری	虧損
کسری	逆差
کسری	分數
نخ	紗
نخ	線
شاعری	詩人
مرادی	moradi
سیارات	行星
سیارات	行星
غلات	麥片
غلات	穀物
غلات	穀類
پاسکال	pascal
مقدونی	馬其頓
ترغیب	勸說
ترغیب	勸
ترغیب	勸導
ترغیب	說服力
عطر	香水
هجده	十八
عنکبوت	蜘蛛
قیاس	類比
قیاس	比喻
بازیافت	回收
بازیافت	回收
موس	麋鹿
مؤسسات	機構
کریستینا	christina
کریستینا	cristina
تجربیات	經驗
تجربیات	體驗
ریاضیدان	數學家
خونین	血腥
کافه	咖啡廳
کافه	咖啡館
کافه	cafe
کافه	咖啡廳
کافه	咖啡館
دستان	手
دستان	雙手
فروشی	shop
فروشی	購物
فروشی	店鋪
فروشی	店
فروشی	商店
دریک	drake
مراسمی	儀式
گشتی	巡邏隊
گشتی	巡邏
مرجان	珊瑚
پلاسما	等離子體
پلاسما	plasma
پلاسما	血漿
بوتان	不丹
تعمیم	廣義
تعمیم	概括
باردار	懷孕
باردار	孕婦
مالیاتی	納稅
مالیاتی	稅務
مالیاتی	稅收
مالیاتی	稅
مالیاتی	稅金
مالیاتی	稅務
مالیاتی	稅收
مالیاتی	稅
مالیاتی	稅款
سینت	sint
دیوارها	牆壁
دیوارها	城牆
دیوارها	牆
افراطی	極端
افراطی	極度
افراطی	極限
آژاکس	ajax
فرشتگان	天使
جیوه	水星
جیوه	水銀
جیوه	汞
فاضلاب	下水道
فاضلاب	污水
وادی	wadi
جودی	judy
حفر	挖
حفر	挖掘
حفر	挖
شعله	火焰
شعله	火焰
کوچولو	小
تلفیق	合併
تلفیق	混合
فک	顎
فک	頜
زعفران	番紅花
زعفران	紅花
تعاریف	定義
دامن	裙
دامن	裙子
مفصلی	關節炎
گیتاریست	吉他手
حرام	非法
حرام	禁
حرام	禁止
حرام	違禁
حرام	禁忌
حرام	禁止
محراب	祭壇
محراب	壇
محراب	避難所
اقیانوسی	大洋
اقیانوسی	洋
اقیانوسی	海洋
اقیانوسی	海
گیتی	宇宙
رید	reid
رید	簧片
رید	reed
عموی	舅舅
عموی	伯父
عموی	叔叔
عموی	阿叔
جودو	柔道
پژو	標緻
بالاتری	較高
بالاتری	更高
نوسنگی	新石器時代
کورت	curt
کورت	kurt
خطبه	佈道
نزاع	爭端
نزاع	糾紛
نزاع	爭議
نزاع	紛爭
نزاع	衝突
نزاع	爭吵
غواصی	跳水
غواصی	潛水
غواصی	俯衝
غواصی	跳水
غواصی	潛水
بلوط	栗
بلوط	栗子
بلوط	栗子
بلوط	橡樹
بلوط	橡木
بلوط	橡
بلوط	櫟
دستورات	命令
دستورات	訂單
تقارن	對稱
اسراییل	以色列
اشباع	飽和
اشباع	飽和度
اشباع	飽和
کوئین	quinn
پلاتین	鉑
پلاتین	白金
پشتیبان	支援
پشتیبان	備用
پشتیبان	後援
پشتیبان	支援
پشتیبان	備份
پشتیبان	後備
اسکندریه	亞歷山大
مرکوری	水星
مرکوری	水銀
مرکوری	汞
پخت	做飯
پخت	烹飪
پخت	煮
پخت	烹調
پخت	煮飯
پخت	烘
پخت	烘焙
پخت	烤
پخت	烘烤
تضعیف	衰減
تضعیف	削弱
تضعیف	弱化
خزانه	國庫
خزانه	金庫
