και	at
σύντομος	maikling
αζώτου	nitrogen
μάθησης	learning
κοιμητήριο	cemetery
κοιμητήριο	libingan
κοιμητήριο	sementeryo
εμπόδια	hadlang
εμπόδια	hurdles
ηλεκτρονίων	elektron
αρχικός	initial
αρχικός	inisyal
αρχικός	orihinal
φάνηκε	tila
αγαπητέ	dear
βελτιώσεις	pagpapabuti
βελτιώσεις	pagpapahusay
ήπειρος	epirus
ήπειρος	kontinente
χάρβαρντ	harvard
άμεσο	direktang
άμεσο	direct
άμεσο	direkta
άμεσο	napipintong
άμεσο	agarang
άμεσο	kagyat
πακέτο	pack
πακέτο	pakete
πακέτο	package
μόνιμος	permanente
μόνιμος	permanent
δισ	billion
δισ	bilyon
βενεζουέλα	venezuela
δοκίμια	sanaysay
μάριο	mario
πλεονεκτήματα	benepisyo
πλεονεκτήματα	pakinabang
πλεονεκτήματα	kalamangan
επιτυχώς	matagumpay
νομοθετική	distritong
ραντάρ	radar
αλγερία	algeria
κογκρέσου	congressional
κάρλο	carlo
σαντιάγο	santiago
επίτροπος	commissioner
γιβραλτάρ	gibraltar
παυσανία	pausanias
καταστατικό	statute
κένεντι	kennedy
ερμή	hermes
χιλιετία	milenyo
χιλιετία	millennium
κινεζική	intsik
κινεζική	tsino
κινεζική	chinese
απαίτηση	kinakailangan
απαίτηση	requirement
απαίτηση	pangangailangan
απαίτηση	demand
όμηρος	hostage
όμηρος	homer
έρωτας	nagmahal
έρωτας	love
έρωτας	nagmamahal
απονέμεται	iginawad
λιοντάρι	leon
συνδυάζει	pinagsasama
γενετική	genetics
ενδιαφέροντα	interes
ενδιαφέροντα	interesting
ενδιαφέροντα	interesante
κατασκευάζεται	manufactured
κατασκευάζεται	panindang
πολλαπλές	multiple
πολλαπλές	maramihang
ιατρικές	medikal
ιατρικές	medical
χτύπημα	suntok
χτύπημα	tumama
χτύπημα	hit
χτύπημα	tinamaan
επίβλεψη	oversight
επίβλεψη	binabantayan
ενορία	parokya
ιστού	tissue
γιουβέντους	juventus
αρχαιοτήτων	antiquities
παράθυρα	windows
μόνα	mona
πανηγύρι	patas
διδάκτωρ	doctorate
χριστίνα	christina
χριστίνα	cristina
χριστίνα	christine
αξιοπιστία	maaasahan
στρατιώτης	sundalo
στρατιώτης	kawal
κομήτης	kometa
περιεκτικότητα	nilalaman
ανάκτηση	pagbawi
ανάκτηση	pagbangon
ανάκτηση	paggaling
ανάκτηση	recovery
κομήτη	kometa
τελ	tel
διακοπές	pista
διακοπές	holiday
διακοπές	bakasyon
διακοπές	vacation
διακοπές	pasko
διακοπές	holidays
διακοπές	bakasyon
διακοπές	kapaskuhan
μοχάμεντ	muhammad
μοχάμεντ	mohammed
μοχάμεντ	muhammed
μοχάμεντ	mohamed
ρώσους	russians
ψηφίστηκε	ibinoto
γεράκι	falcon
γεράκι	lawin
γεράκι	hawk
εισόδημα	kita
εισόδημα	income
αφαιρεθεί	tinanggal
αφαιρεθεί	naalis
αφαιρεθεί	inalis
απαγορεύεται	forbidden
απαγορεύεται	ipinagbabawal
απαγορεύεται	ipinagbabawal
απαγορεύεται	bawal
απαγορεύεται	pinagbabawal
έπεισε	kumbinsido
μοναχοί	monks
φώτα	ilaw
εύα	eva
εύα	eve
εύα	eba
τζεφ	jeff
φεβρουάριος	february
φεβρουάριος	pebrero
λουξεμβούργο	luxembourg
αυξανόμενη	lumalaki
αυξανόμενη	lumalaking
αυξανόμενη	pagtaas
διαδρομές	landas
διαδρομές	journeys
επιδρομή	raid
εγκαταλείφθηκε	iniwan
εγκαταλείφθηκε	itinigil
εισιτήρια	tiket
ακαδημαϊκή	akademikong
ενοποίηση	unification
ενοποίηση	pagpapatatag
ενοποίηση	integration
ισαάκ	isaac
βροχή	ulan
βροχή	umulan
λόφος	burol
φερνάντο	fernando
προκριματικό	qualifier
δώρα	regalo
δώρα	presents
ομοιότητες	pagkakatulad
σπαθί	tabak
σπαθί	espada
σπαθί	sword
παρατηρήθηκε	nagmamasid
παρατηρήθηκε	ginugunita
χάινριχ	heinrich
επένδυση	pamumuhunan
επένδυση	namumuhunan
επένδυση	puhunan
επένδυση	pamumuhunan
επένδυση	investment
λιβάνου	lebanese
έντασης	intensity
συναντήσεις	pagpupulong
ηθικό	etikal
ηθικό	moral
επιλέξει	pinili
διδακτορική	doctoral
σημειώνοντας	pagpuna
υπεράσπιση	ipagtanggol
υπεράσπιση	depensa
υπεράσπιση	defense
υπεράσπιση	pagtatanggol
εγχειρίδιο	handbook
εγχειρίδιο	manual
σημείωμα	tala
σημείωμα	tandaan
οξεία	malalang
οξεία	matinding
εκτελείται	naisakatuparan
φίλη	kaibigan
φίλη	makipagkaibigan
προστίθεται	naidagdag
προστίθεται	idinagdag
φρούτα	prutas
φρούτα	bunga
φρούτα	fruits
φρούτα	prutas
μόντρεαλ	montreal
περιβάλλοντα	paligid
ίσο	pantay
ορατό	nakikita
γιορτές	pasko
γιορτές	holidays
γιορτές	bakasyon
γιορτές	kapaskuhan
αυτόματο	awtomatiko
αυτόματο	auto
αυτόματο	awtomatiko
αυτόματο	awtomatikong
αυτοκράτειρα	emperatris
ημισφαίριο	hemispero
σερβική	pranses
ειδήσεις	balita
ειδήσεις	news
αργή	mabagal
καυσίμων	gasolina
μανουέλ	manuel
χάνουν	mawalan
χάνουν	mawala
χάνουν	mawawalan
αρνητικό	negatibong
αρνητικό	negatibo
αρνητικό	negative
άρμα	chariot
άρμα	lumutang
προσαρμογή	adjustment
προσαρμογή	adaptation
νομούς	prefectures
στερεό	solid
κομνηνός	komnenos
περιπέτεια	pakikipagsapalaran
περιπέτεια	adventure
μεταφραστεί	isinalin
μαντόνα	madonna
επέβαλε	ipapatupad
επέβαλε	ipataw
ναρκωτικών	droga
ναρκωτικών	drug
τεράστιες	napakalaki
μαθηματικό	matematikal
θερμική	thermal
ιντιάνα	indiana
εγκαίνια	inauguration
εγκαίνια	pagtatalaga
εγκαίνια	pagbubukas
εγκαίνια	binubuksan
εγκαίνια	opening
διάνυσμα	euclidean
συνασπισμό	samahan
συνασπισμό	coalition
τομή	kanto
δημοφιλείς	popular
δημοφιλείς	sikat
δημοφιλείς	nauuso
δημοφιλείς	trending
λεία	makinis
λεία	booty
λεία	manghuli
ενδιάμεσο	intermediate
κρατώντας	pagpapanatiling
κρατώντας	hawak
κατευθύνσεις	direksiyon
χαμηλότερο	pinakamababa
χαμηλότερο	pinakamababang
χαμηλότερο	lower
διδάσκει	nagtuturo
βοηθάει	tinutulungan
βοηθάει	tumutulong
λωρίδες	dawa
λωρίδες	stripes
σταδιακή	unting
πρι	prix
πολιτιστικά	pangkultura
πολιτιστικά	cultural
πλάγια	patagilid
πλάγια	italics
πλάγια	italic
πλάγια	playa
επιτάχυνση	akselerasyon
επιτάχυνση	mapabilis
επέτειο	anibersaryo
πότερ	potter
καλεί	pagtawag
καλεί	tumatawag
καταστολή	repression
καταστολή	suppress
καταστολή	suppression
οριζόντια	pahigang
οριζόντια	pahalang
πελάτες	kliyente
ειδικοί	eksperto
βορειοανατολική	isan
αντοχή	lakas
αντοχή	tibay
αντοχή	paglaban
αντοχή	pagtutol
αγόρια	boys
επεξεργαστή	processor
σλοβακία	slovakia
αλέξιος	alexios
ιδιωτικά	pribado
ιδιωτικά	pribadong
θρίλερ	thriller
κοινός	karaniwan
κοινός	karaniwang
θύελλα	bagyo
πραγματεία	tratado
ξεπεράσει	malampasan
ξεπεράσει	nagtagumpay
ξεπεράσει	overcome
ακολουθείται	sinusubaybayan
ακολουθείται	sumunod
ακολουθείται	sinundan
προσκήνιο	foreground
πορτογαλικά	portuguese
πορτογαλικά	portuges
ταϊβάν	taiwan
περίμενε	teka
περίμενε	maghintay
περίμενε	wait
τιμ	tim
κλείνει	nagsasara
θέρμανση	init
μπουένος	buenos
πρόληψη	prevention
πρόληψη	pagpigil
θέλοντας	kulang
άνταμ	adam
άνταμ	adan
νεκρό	patay
αναθεώρηση	suriin
αναθεώρηση	review
αναθεώρηση	pagbabago
επίτιμος	honorary
προεδρικό	presidential
ανεπάρκεια	deficiency
καταλόγου	directory
καταλόγου	direktoryo
σκιά	shadow
σκιά	anino
σκιά	lilim
σκιά	shade
εξαγωγή	export
εξαγωγή	naglilipat
καθυστέρηση	delay
καθυστέρηση	pagkaantala
καθυστέρηση	delayed
καθυστέρηση	naantala
συνομοσπονδία	kompederasyon
αποκάλυψε	nagsiwalat
εκφράζεται	ipinahayag
εκφράζεται	nagpahayag
εκφράζεται	nakiramay
διαφωνίες	alitan
επιβατών	pasahero
επιβατών	pasahero
αγροτικές	rural
αγροτικές	panlalawigan
συλλογική	collective
προστάτης	protector
προστάτης	prostate
προστάτης	patron
λειψία	leipzig
αντιγόνη	antigone
κατάστημα	shop
κατάστημα	tindahan
κατάστημα	mamili
κατάστημα	tindahan
κατάστημα	store
σι	cee
συντονισμού	koordinasyon
λιβύης	libya
επηρεάζουν	makakaapekto
απεικονίσεις	illustrations
τσάρος	tsar
νότιος	katimugang
νότιος	southern
μπασίστα	bassist
ξένοι	strangers
ξένοι	dayuhan
χούντα	junta
παραγγελία	oorder
παραγγελία	order
αγαθά	kalakal
αγαθά	paninda
απειλές	banta
εχθρό	kaaway
περίοδοι	regla
σκληρά	hard
σκληρά	mahirap
πόρτες	pinto
τζέιν	jane
ούρα	ihi
ούρα	ura
πυρηνική	nuclear
ανάμνηση	memorya
ανάμνηση	alaala
υπολογιστής	calculator
υπολογιστής	kompyuter
υπολογιστής	computer
δαβίδ	david
εγγραφή	pagtatala
εγγραφή	recording
απέδειξε	pinatunayan
απέδειξε	patunayan
ταχεία	pinabilis
ταχεία	mabilisan
σιμόν	simone
σιμόν	simon
άιρες	aires
μπουν	boone
ολυμπία	olympia
εξωτερικός	panlabas
άξονας	axis
προφήτης	propeta
φαινόταν	tila
συμεών	simeon
ανώνυμος	anonymous
παρατήρησε	masdan
παρατήρησε	pagmasdan
αντιπρόσωπος	kinatawan
απέφερε	grossed
πεν	penn
πεν	pen
πεν	panulat
βαρέων	heavyweight
ζωντανό	buhay
αναγνωρίσει	makilala
αναγνωρίσει	makikilala
αναγνωρίσει	kilalanin
αναγνωρίσει	kilalanin
εισαγωγής	import
νιγηρία	nigeria
λούις	lewis
λούις	louis
σταθερές	constants
ντουέτο	duet
ντουέτο	duo
βακτήρια	bacteria
επιτροπές	komisyon
επιτροπές	committees
επηρεάστηκε	naaapektuhan
διαβάζει	nagbabasa
πλοκή	balangkas
καρκίνος	kanser
μπανγκλαντές	australya
μπανγκλαντές	bangladesh
πρόσφερε	inaalok
πρόσφερε	inalok
πρόσφερε	inaalay
πιλότος	pilot
πιλότος	piloto
σόφια	sofia
αμβούργο	hamburg
αυτοκρατορικό	imperial
στόχοι	naglalayong
στόχοι	goals
στόχοι	pinupuntirya
εκτελεστική	executive
κάθριν	kathryn
κάθριν	katherine
κάθριν	catherine
ισχύς	lakas
ισχύς	tibay
ισχύς	validity
ισχύς	bisa
ισχύς	power
ισχύς	kapangyarihan
νομοθετικό	distritong
υπεύθυνο	responsableng
υπεύθυνο	responsable
υπεύθυνο	pananagutan
οροπέδιο	plateau
εκδίκηση	vengeance
εκδίκηση	paghihiganti
στρατηγοί	generals
οδύσσεια	odisea
αποθήκευσης	imbakan
αποθήκευσης	storage
ταξιδεύει	byahe
ταξιδεύει	naglalakbay
άντριου	andrew
πράγα	praga
πράγα	prague
ετυμολογία	etimolohiya
παλαιολόγος	palaiologos
μάθημα	lesson
μάθημα	aral
μάθημα	klase
χιούστον	houston
ερασιτεχνικό	baguhan
παράθυρο	bintana
προτεραιότητα	priority
προτεραιότητα	prayoridad
μαδαγασκάρη	madagascar
εισάγει	inserts
εισάγει	introduces
γυμνό	hubad
γυμνό	kahubaran
γυμνό	paghuhubad
γυμνό	nakahubad
γυμνό	hubad
ουράνια	makalangit
ουράνια	celestial
ουράνια	makalangit
δέκατο	tenth
αποκαλύφθηκε	nagsiwalat
δημιουργού	gumawa
δημιουργού	lumikha
δημιουργού	creator
ορίζοντα	horizon
ινδική	indian
κινηματογράφος	sinehan
κινηματογράφος	cinema
αδελφές	sis
αδελφές	sisters
απλός	simple
απλός	simpleng
πουλί	titi
πουλί	ibon
πάγκο	kontra
πάγκο	counter
πάγκο	bench
αγαπημένη	paborito
αγαπημένη	favorite
αγαπημένη	minamahal
γιανγκ	yang
μορίων	molecules
δωμάτια	kuwarto
δωμάτια	kwarto
πύργους	towers
προστάτη	protector
προστάτη	prostate
ζήτηση	pangangailangan
ζήτηση	demand
ιθαγενείς	lumad
λείπουν	nawawala
λείπουν	kulang
προτεινόμενη	iminumungkahing
προτεινόμενη	nagmungkahi
προτεινόμενη	iminungkahi
προτεινόμενη	iminungkahing
προτεινόμενη	iminumungkahi
προτεινόμενη	inirerekomenda
προτεινόμενη	inirekomenda
προτεινόμενη	iminungkahing
ιππείς	riders
δοκίμιο	sanaysay
τοίχους	pader
οδηγοί	driver
μισή	kalahati
μισή	kalahating
μισή	half
ιδρυτές	founder
πάρκα	parke
πάρκα	parks
σταθερότητα	katatagan
μίνι	mini
μίνι	minnie
άρχοντα	lord
άρχοντα	panginoon
αυτοκτονία	magpakamatay
αυτοκτονία	pagpapakamatay
ευαγγέλιο	ebanghelyo
νεότερο	pinakabago
βέρμαχτ	wehrmacht
διορίζεται	hinirang
γύρους	laps
γύρους	rounds
φραντσέσκο	francesco
αιχμαλωσία	kunan
αιχμαλωσία	kumuha
αιχμαλωσία	capture
χέπμπορν	hepburn
υποστηρικτής	tagasuporta
πολιτιστικός	pangkultura
πολιτιστικός	cultural
λεωφόρος	boulevard
λεωφόρος	avenue
λεωφόρος	abenida
λεωφόρος	highway
βίο	bio
άπειρο	infinite
άπειρο	infinity
λευκός	maputi
λευκός	puti
καταστραφεί	nawasak
παππού	lolo
παππού	lolo
αιθιοπία	ethiopia
ζωγράφισε	pininturahan
περσία	persia
ξένη	foreign
ξένη	dayuhang
κοσμήματα	hiyas
κοσμήματα	alahas
συντριπτική	napakalaki
δεκτή	tinanggap
στολή	kasuutan
στολή	costume
στολή	kasuotan
στολή	uniporme
στολή	uniform
ενισχύσεις	aid
ενισχύσεις	lunas
διπλά	dobleng
διπλά	double
διπλά	doble
υποστηρίζοντας	argue
περιορισμένο	limitado
περιορισμένο	limitadong
περιορισμένο	limited
περιορισμένο	nililimitahan
περιορισμένο	limitado
περιορισμένο	nilimitahan
μαχητής	palaban
μαχητής	fighter
αποθέματα	stocks
αποθέματα	taglay
οξείδωση	oxidation
αλεξάνδρα	alexandra
πεποιθήσεις	paniniwala
ντάγκλας	douglas
άγκυρα	ankara
άγκυρα	anchor
μορφολογία	morpolohiya
περιθώριο	margin
κατασκευάζονται	manufactured
κατασκευάζονται	panindang
αξιόπιστη	mapagkakatiwalaan
αξιόπιστη	maaasahan
σήμανση	pagmamarka
γειτονιά	lokalidad
φοιτητής	studyante
φοιτητής	student
φοιτητής	estudyante
προσανατολισμό	oryentasyon
προσανατολισμό	orientation
ουρουγουάη	uruguay
περιστέρι	kalapati
περιστέρι	dove
περιστέρι	pigeon
ξένα	foreign
ξένα	dayuhang
φράνκο	franco
φράνκο	franko
βάγκνερ	wagner
κάμπο	campo
σαφής	burahin
σαφής	malinaw
γκρι	gray
γκρι	abo
γκρι	grey
φαινομένων	phenomena
σέρβος	pranses
έβδομη	ikapitong
συναισθήματα	emosyon
συναισθήματα	emotions
συναισθήματα	nadarama
συναισθήματα	damdamin
συναισθήματα	feelings
πράγας	praga
πράγας	prague
παραμένοντας	natitira
παραμένοντας	natitirang
φούτμπολ	football
πρέσβης	ambassador
ύδρα	hydra
σλοβακίας	slovakia
λίστες	listahan
διαιτητής	referee
σωτηρία	kaligtasan
λάμψη	kislap
λάμψη	flash
λάμψη	glow
έκτο	ikaanim
προσθέτει	naidagdag
προσθέτει	idinadagdag
προσθέτει	nadagdag
σαουδική	saudi
αϊνστάιν	einstein
έκπληξη	surprise
έκπληξη	pagkagulat
έκπληξη	sorpresa
βρέφος	infant
βρέφος	sanggol
παραμέτρους	parameter
κύτταρο	cell
άστρα	stars
απόγονος	anak
απόγονος	descendant
αεροδρόμια	airports
ξένο	zeno
ξένο	stranger
ξένο	foreign
ξένο	dayuhang
αντρέι	andrei
φοράει	nagsusuot
φοράει	wears
γουίλιαμς	williams
μαγνητικό	magnetic
οργή	galit
οργή	poot
οργή	fury
οργή	wrath
οργή	rage
συνεντεύξεις	panayam
συνεντεύξεις	interbyu
δωρεά	donasyon
δωρεά	abuloy
δωρεά	donate
δωρεά	donate
δωρεά	naibigay
αλυσίδες	kadena
αλυσίδες	chains
αλυσίδες	kadena
αλυσίδες	chain
πιστός	loyal
πιστός	tapat
πιστός	faithful
πιστός	believer
πυρήνες	nuclei
ασθενή	pasyente
έξοδος	output
έξοδος	umalis
έξοδος	lumabas
έξοδος	exodo
δούκισσα	dukesa
λόφους	burol
λόφους	hills
βρήκα	natagpuan
βρήκα	nahanap
βρήκα	nakita
βρήκα	nakahanap
αναπτύσσει	develops
εξοπλισμός	kagamitan
λιγότερα	kaunti
λιγότερα	less
ναυτιλία	pagdadala
ναυτιλία	pagpapadala
ράγκμπι	rugby
ενσωματώθηκε	inkorporada
υποείδος	subspecies
ερωτική	sekswal
δείκτες	indices
χαρτονομίσματα	bills
προδιαγραφές	detalye
προδιαγραφές	detalye
φίτζι	fiji
ρον	ron
φιλαδέλφεια	philadelphia
πορτ	daungan
μαδαγασκάρης	madagascar
μαδαγασκάρης	malagasy
πεποίθηση	paniniwala
πεποίθηση	paninindigan
καλωδιακή	cable
τζιν	jin
τζιν	jeans
τζιν	gin
τζιν	jean
τζιν	gene
ράσελ	russell
συμβάσεις	conventions
απόφοιτοι	nagtapos
απόφοιτοι	graduates
αντρέα	andrea
διαζύγιο	diborsiyo
διαζύγιο	diborsiyado
ταιριάζει	akma
ταιριάζει	kasya
ταιριάζει	fit
ταιριάζει	magkasya
έχτισε	nakapaloob
έχτισε	binuo
εμπλοκή	nakakahikayat
εμπλοκή	quantum
εμπλοκή	engagement
παπούα	papua
πυραμίδα	pyramid
σρι	sri
φωτογράφος	photographer
πρόσθεσε	naidagdag
πρόσθεσε	idinagdag
δεξαμενή	lalagyan
δεξαμενή	tank
δεξαμενή	tangke
δεξαμενή	imbakan
καιρός	panahon
βόμβα	bomba
μοντέρνα	makabagong
μοντέρνα	modern
μοντέρνα	modernong
μοντέρνα	makabago
νεολαία	kabataan
γκέοργκ	georg
μπους	bush
οντότητα	entidad
οντότητα	entity
πλαγιά	libis
νεφέλωμα	nebula
συνεπάγεται	nagpapahiwatig
εξαιρέσεις	eksepsiyon
σάρα	sarah
σάρα	sara
ανώτερος	superior
ανώτερος	senior
επικίνδυνη	mapanganib
υπο	sub
υπο	rap
ανταπόκριση	pagtugon
ανταπόκριση	sumasagot
ανταπόκριση	tumutugon
αμπντούλ	abdul
παράνομη	illegal
παράνομη	iligal
παράνομη	ilegal
ελσίνκι	helsinki
σωλήνα	pipe
σωλήνα	tubo
σωλήνα	tube
εσθονία	estonia
τυνησία	tunisia
οργανωμένη	maayos
ανακαλύψεις	discoveries
έμπνευση	inspirasyon
έμπνευση	inspiration
δηλώνοντας	paglalahad
δηλώνοντας	nagpapahiwatig
ουζμπεκιστάν	uzbekistan
κλιπ	clips
κλιπ	clip
κλιπ	clip
νβα	nba
συμμετρία	symmetry
διοργανώτρια	planner
αρμοδιότητα	hurisdiksyon
αρμοδιότητα	kakayanan
εμπόδιο	hadlang
δούλεψε	nagtrabaho
λεόνε	leone
υποκριτική	acting
υποκριτική	kumikilos
πρωτοπόρος	pioneer
πανκ	punk
αυτο	ito
αυτο	nito
λίρες	pounds
σπηλιά	cave
σπηλιά	kuweba
απεργία	strike
απεργία	welga
σκεπτικό	rationale
κεφαλής	head
κεφαλής	ulo
ανεβαίνει	pagsikat
ανεβαίνει	sumisikat
ανεβαίνει	rising
επιτρέψει	pahintulutan
επιτρέψει	payagan
κουβέιτ	kuwait
άνεμος	hangin
υποβρύχια	lunod
υποβρύχια	submarines
ζιμπάμπουε	zimbabwe
επαναστατικό	revolutionary
έμμεσα	tuwiran
ανεξαρτήτως	alintana
πιστοί	mananampalataya
πιστοί	loyal
πιστοί	tapat
πιστοί	faithful
πόνος	sakit
πόνος	kirot
ρολόι	watch
ρολόι	panoorin
ρολόι	relo
ρολόι	orasan
γραφικά	maliwanag
γραφικά	graphic
γραφικά	graphics
διάλογο	dialogue
διανομής	pamamahagi
ριμπάουντ	rebounds
κύκλωμα	circuit
εκδότη	publisher
εκδότη	editor
αναστασία	anastasia
μαγνητική	magnetic
μαγνητική	mri
δημοτικότητα	kasikatan
δημοτικότητα	katanyagan
ζωρζ	georges
ελαφρύ	liwanag
ελαφρύ	magaan
ελαφρύ	ilaw
ελαφρύ	magaan
πράσινη	berdeng
πράσινη	green
πράσινη	berde
μπλουζ	blues
γιαγιά	lola
γιαγιά	lola
πτυχές	aspeto
ευκολία	kadalian
ευκολία	madalian
ευκολία	kaginhawahan
συνέδρια	conventions
γκάρι	garry
γκάρι	gary
μουσολίνι	mussolini
γλυπτό	iskultura
ερευνητής	researcher
ερευνητής	seeker
ερευνητής	kandidato
ερευνητής	imbestigador
σεντ	ced
σεντ	cent
γραμμένα	isinulat
γραμμένα	nakasulat
γραμμένα	sinulat
γραμμένα	naisulat
τουρισμός	tourism
τουρισμός	turismo
τακτικές	tactics
τακτικές	taktika
όροφο	sahig
όροφο	palapag
μεταφράζεται	isasalin
προστατεύει	pinoprotektahan
αίσθημα	feeling
αίσθημα	pakiramdam
αίσθημα	nararamdaman
σάντος	santos
ήχους	tunog
ήχους	sounds
κατασκευασμένο	manufactured
κατασκευασμένο	panindang
συνομιλίες	talks
υπέβαλε	isinumite
χειρότερη	pinakamasama
χειρότερη	worst
χειρότερη	malala
χάλυβα	bakal
χάλυβα	steel
χάλυβα	asero
χιλιόμετρο	kilometro
χιλιόμετρο	kilometrong
μεταλλικό	metal
μεταλλικό	metallic
νταν	dan
νταν	dunn
αρχηγία	pamumuno
εισέρχεται	pumapasok
οχάιο	ohio
λούκας	lucas
λούκας	lukas
κινήθηκε	inilipat
ερωτήματα	katanungan
ερωτήματα	tanong
ισχυρός	powerful
ισχυρός	makapangyarihang
ιόντα	ions
ιόντα	iono
αλεξάντρ	aleksandr
αλεξάντρ	alexandre
συνέχιση	pagpapatuloy
συνέχιση	magpatuloy
συνέχιση	ipagpatuloy
εφευρέτης	imbentor
σωματική	pisikal
ρόστερ	roster
κρίστοφερ	christopher
εφεύρεση	imbento
σφραγίδα	stamp
σφραγίδα	seal
προσθήκες	karagdagan
προσθήκες	naidagdag
προσθήκες	idinadagdag
προσθήκες	nadagdag
συμπεριλαμβάνεται	kasama
συμπεριλαμβάνεται	nasama
μερίδα	portion
ολοκληρωμένη	integrated
επιτίθεται	inaatake
ρέει	agos
ρέει	umaagos
αληθινή	totoo
αληθινή	true
πετρέλαιο	petrol
πετρέλαιο	pump
πετρέλαιο	langis
πετρέλαιο	oil
πετρέλαιο	petroleum
τουριστικό	turista
αυτόματη	awtomatiko
αυτόματη	auto
αυτόματη	awtomatiko
αυτόματη	awtomatikong
χωροφυλακής	gendarmerie
ολοκληρώθηκαν	nakumpleto
ολοκληρώθηκαν	natapos
εκπαιδευτική	educational
τουρίστες	turista
επικοινωνιών	komunikasyon
αβίβ	aviv
πυριτίου	silicon
πορτραίτο	portrait
τόνοι	tons
σολομώντα	salomon
σολομώντα	solomon
υπόγεια	underground
πάγο	yelo
πάγο	ice
απορρίφθηκε	tinanggihan
απορρίφθηκε	tumanggi
απορρίφθηκε	tinanggihan
ινδικό	indian
λεονάρντο	leonardo
απομόνωση	paghihiwalay
κάλιο	potassium
πολεμιστές	warriors
ενεργή	active
ενεργή	aktibong
ενεργή	aktibo
ενδιάμεσα	intermediate
μάρτυρας	martir
μάρτυρας	testigo
μάρτυρας	witness
μαρξ	marx
καλύπτονται	sakop
τσαντ	chad
συντριβή	crash
ντόναλντ	donald
συμβάλλει	nakakadagdag
καραϊβικής	caribbean
εναλλακτικές	alternatibo
ρομπότ	robot
ρομπότ	robot
υπεροχή	supremacy
υπεροχή	dominance
πληρεξούσιος	plenipotentiary
πληρεξούσιος	proxy
αξιωματούχος	official
αξιωματούχος	opisyal
οξείδιο	oxide
κήπους	hardin
κήπους	gardens
αναμνήσεις	alaala
παρατσούκλι	palayaw
τυνησίας	tunisia
υεμένη	yemen
ρικ	rick
γεμάτο	loaded
γεμάτο	napuno
μάνατζερ	namamahala
μάνατζερ	manager
μάνατζερ	tagapamahala
φορντ	ford
προπαγάνδα	propaganda
αφαιρέθηκε	tinanggal
αφαιρέθηκε	naalis
αφαιρέθηκε	inalis
σπάνιες	bihirang
σπάνιες	bihira
άρεσε	ginusto
άρεσε	nagustuhan
καταγράφονται	recorded
καταγράφονται	naitala
μυθικό	maalamat
μυθικό	mythical
μυθικό	maalamat
μυθικό	legendary
πεζικό	infantry
τροποποιήσεις	pagbabago
τροποποιήσεις	nagbabago
τροποποιήσεις	nababago
τροποποιήσεις	pagbabago
κλήρωση	gumuhit
κλήρωση	lottery
κλήρωση	pagguhit
κλήρωση	drawing
ατομικά	indibiduwal
καύσιμο	gasolina
ηλεκτρικά	electrical
ηλεκτρικά	electric
αμφισβήτηση	alitan
αμφισβήτηση	pagtutol
συντήρησης	pagpapanatili
συντήρησης	maintenance
τζόνι	johnny
γκόρντον	gordon
στοκχόλμη	stockholm
φιλ	phil
άλπεις	alpes
προεδρική	presidential
κομμουνιστική	komunista
βόρειος	hilagang
αέρας	hangin
αέρας	himpapawid
συνεργασίες	pakikipagsosyo
συνεργασίες	pakikipagtulungan
αποτελεσματικότητα	husay
αποτελεσματικότητα	kahusayan
αποτελεσματικότητα	bisa
αποτελεσματικότητα	birtud
καθηγήτρια	guro
καθηγήτρια	teacher
νις	nis
αντίπαλοι	karibal
αναπαριστά	kumakatawan
επενδύσεις	investments
επενδύσεις	puhunan
επενδύσεις	pamumuhunan
επενδύσεις	investment
κάθετα	patayo
συνταγματικό	konstitusyonal
πλοήγησης	nabigasyon
πλοήγησης	paglalayag
ύμνο	himno
ύμνο	awit
συμφώνησαν	pumayag
εφτά	pitong
εφτά	seven
εφτά	pito
μύθους	myths
σολ	sol
σολ	saul
ασφαλή	ligtas
ασφαλή	safe
λουλούδια	bulaklak
φάρος	paro
φάρος	parola
φάρος	parola
κεφαλαίου	capital
κεφαλαίου	kabisera
κεφαλαίου	kapital
καύσιμα	gasolina
κοινοπολιτείας	commonwealth
κω	kos
ιό	virus
λανθασμένη	mali
διπλωματική	diplomatic
συλλαμβάνεται	naaresto
συλλαμβάνεται	arestado
συλλαμβάνεται	inaresto
κενά	gaps
άζωτο	nitrogen
έλενα	helena
έλενα	elena
έκβαση	outcome
έκβαση	kinalabasan
έλευση	pagdating
εννιά	siyam
κυκλική	bilog
κόμικ	komiks
κόμικ	comic
συμβουλές	tips
συμβουλές	advice
συμβουλές	payo
αστεροειδείς	asteroids
δημοσιεύει	ilathala
δημοσιεύει	publish
μπελ	bel
μπελ	bell
επίσκοποι	bishops
επίσκοποι	obispo
θυγατέρα	daughter
παρεμβάσεις	pamamagitan
αλληλογραφία	mail
αλληλογραφία	sulat
αλληλογραφία	koreo
μάθηση	learning
μπριτάνικα	britannica
συμπεριφορές	gawi
συμπεριφορές	attitudes
ποικίλες	naiba
αμπού	abu
εξαιρετικές	natatanging
παρένθεση	parentheses
πυραύλων	missile
προσεγγίσεις	pamamaraang
επιχειρηματίες	negosyante
φωτεινή	bright
φωτεινή	maliwanag
φωτεινή	luminous
κατέρρευσε	collapsed
βιομηχανικό	industrial
βιομηχανικό	industriyal
μετανάστευσης	paglilipat
μετανάστευσης	migration
