மற்றும்	και
இலக்குகள்	στόχους
இலக்குகள்	γκολ
கல்யாண	συμπόσιο
தெலுங்கில்	τελούγκου
சோறு	ρύζι
சோறு	ράις
ஆக்ரா	γκρα
குக்	μάγειρα
குக்	μαγείρισσα
குக்	μάγειρας
குக்	κουκ
குக்	μαγείρεμα
நுகர்வு	κατανάλωση
சுரங்கம்	στοά
சுரங்கம்	σήραγγα
சுரங்கம்	τούνελ
சுரங்கம்	εξόρυξης
சுரங்கம்	ορυχεία
சுரங்கம்	εξόρυξη
ரியோ	ρίο
ரியோ	ριο
சுருக்கமான	σύντομος
சுருக்கமான	σύντομες
சுருக்கமான	σύντομο
சுருக்கமான	σύντομη
பற்கள்	δόντια
பாசம்	στοργή
முடிக்க	τελείωμα
முடிக்க	τελειώσω
பிரான்சிஸ்கோ	φραντσίσκο
பிரான்சிஸ்கோ	φρανσίσκο
பிரான்சிஸ்கோ	francisco
கலவரம்	ταραχές
கலவரம்	εξεγέρσεις
கலவரம்	ταραχές
கலவரம்	εξέγερση
கலவரம்	ταραχή
ஆய்வகம்	εργαστήριο
ஆய்வகம்	εργαστηριακά
ஆய்வகம்	παρατηρητήριο
இயக்கு	παιχνίδι
இயக்கு	play
இயக்கு	παίξε
இயக்கு	παίξουμε
இயக்கு	ενεργοποίηση
ஃபியட்	fiat
விவாதங்கள்	συζητήσεις
ஒவ்வாமை	αλλεργία
ஒவ்வாமை	αλλεργίες
ஒவ்வாமை	αλλεργία
ஒவ்வாமை	αλλεργίας
இதற்கிடையில்	εντωμεταξύ
போலீஸ்	αστυνομία
கடின	δύσκολο
கடின	σκληρά
கடின	σκληρός
கடின	σκληρό
கடின	σκληρή
நிரந்தரமாக	forever
நிரந்தரமாக	μόνιμα
அரேபிய	αραβικό
சாய்வு	κλίση
சாய்வு	διαβάθμιση
சாய்வு	κλίση
நாட்டம்	προσανατολισμός
நாட்டம்	προσανατολισμό
நாட்டம்	ξεθωριάζει
நாட்டம்	ξεθωριάζουν
பேரியம்	βαρίου
உலை	λέβητα
மேல்நிலை	ανω
மேல்நிலை	άνω
மேல்நிலை	νω
கதவு	πορτα
கதவு	πόρτα
விஞ்ஞானிகள்	επιστήμονες
செல்கிறார்	πηγαίνοντας
தீவிரவாதிகள்	τρομοκράτες
வாசகர்	αναγνώστες
வாசகர்	αναγνώστης
வாசகர்	αναγνώστη
வாசகர்	αναγνώστης
பிரஸ்	press
பிரஸ்	τύπου
பிரஸ்	πατήστε
பிரஸ்	τύπος
பிரஸ்	πάτα
எரி	ανάφλεξης
எரி	ανάφλεξη
எரி	καυσίμων
எரி	καύσιμα
எரி	καύσιμο
அவுட்	έξω
அவுட்	out
அவுட்	εξω
பங்களிப்பாளர்கள்	συντελεστές
வைப்பு	κατάθεση
வைப்பு	προκαταβολή
படுக்கை	κρεβάτι
படுக்கை	κρεββάτι
உணர்வுகள்	αισθήματα
உணர்வுகள்	συναισθήματα
மீட்பு	ανάκαμψη
மீட்பு	ανάκτηση
மீட்பு	ανάρρωση
மீட்பு	διάσωση
மீட்பு	διάσωσης
கொம்பு	χορν
கொம்பு	κέρας
கொம்பு	κόρνα
கொம்பு	κέρατο
சொத்துக்கள்	ενεργητικού
சொத்துக்கள்	ενεργητικό
நண்பன்	φιλε
நண்பன்	φίλος
நண்பன்	φίλη
அகல	πλατύ
அகல	ευρύ
அகல	πλατιά
மார்டின்	martin
மார்டின்	μάρτιν
சேக்	σεΐχη
சேக்	ζακ
சேக்	zach
முற்றிலுமாக	απολύτως
உரையாடல்கள்	συνομιλίες
உரையாடல்கள்	διαλόγους
பத்திரிகையாளர்	δημοσιογράφος
அனுப்பியது	στάλθηκαν
அனுப்பியது	έστειλε
அனுப்பியது	στάλθηκε
அனுப்பியது	εστάλη
கைகள்	μπράτσα
கைகள்	όπλα
கைகள்	οπλα
கைகள்	χέρια
கைகள்	όπλων
கைகள்	χέρια
மின்னழுத்த	τάση
மின்னழுத்த	τάσης
உடைகள்	φόρα
உடைகள்	φόρεσε
உடைகள்	φθορά
உடைகள்	φορέματα
உடைகள்	ρούχα
குதிரைகள்	άλογα
வாயுக்கள்	αέρια
டாக்	προβλήτα
டாக்	αποβάθρα
தயாராக	έτοιμο
தயாராக	έτοιμη
தயாராக	έτοιμος
தயாராக	έτοιμοι
தயாராக	πρόθυμος
தயாராக	πρόθυμοι
தயாராக	πρόθυμο
தயாராக	πρόθυμη
கயிறு	σχοινί
கயிறு	σκοινί
ஆள்	γκάι
ஆள்	guy
ஆள்	γκυ
கவசம்	κράνος
கவசம்	ασπιδα
கவசம்	ασπίδα
கொண்டுவரப்பட்டது	έφερε
பயிர்கள்	καλλιέργειες
பயிர்கள்	σοδειές
வானியலாளர்	αστρονόμος
கைதிகள்	αιχμάλωτοι
கைதிகள்	κρατούμενοι
கைதிகள்	φυλακισμένοι
பரிந்துரைக்கப்பட்டது	προτεινόμενη
பரிந்துரைக்கப்பட்டது	προτεινόμενα
பரிந்துரைக்கப்பட்டது	προτεινόμενο
பரிந்துரைக்கப்பட்டது	πρότεινε
பரிந்துரைக்கப்பட்டது	συνιστώμενη
பரிந்துரைக்கப்பட்டது	προτεινόμενη
பரிந்துரைக்கப்பட்டது	συνιστάται
பரிந்துரைக்கப்பட்டது	προτεινόμενο
பரிந்துரைக்கப்பட்டது	προτείνεται
உண்மையாக	αληθές
உண்மையாக	αληθεια
உண்மையாக	αληθινή
உண்மையாக	αλήθεια
கிலோகிராம்	χιλιόγραμμο
அமைச்சரவை	ντουλάπι
அமைச்சரவை	υπουργείο
வேட்டை	κυνήγι
வேட்டை	hunt
வேட்டை	χαντ
வேட்டை	κυνήγι
காய்கறிகள்	λαχανικά
நைட்ரஜன்	άζωτο
நைட்ரஜன்	αζώτου
மூலதனம்	κεφάλαιο
மூலதனம்	κεφαλαίου
மூலதனம்	πρωτεύουσα
மூலதனம்	κεφαλαίο
போகிறது	πηγαίνοντας
இனிப்பு	επιδόρπιο
இனிப்பு	γλύκα
இனிப்பு	γλυκό
இனிப்பு	γλυκά
இனிப்பு	γλυκιά
இனிப்பு	γλυκός
உவமை	παραβολή
மரியோ	mario
மரியோ	μάριο
சுற்றுப்பாதை	τροχιά
முன்னேற்ற	progress
முன்னேற்ற	πρόοδος
முன்னேற்ற	πρόοδο
எரிவாயு	αερίου
எரிவாயு	αέριο
எரிவாயு	αέρια
எரிவாயு	βενζίνη
எரிவாயு	γκάζι
இயன்	ιαν
இயன்	ίαν
இயன்	ian
சேவியர்	ξαβιέ
விளிம்பு	άκρη
விளிம்பு	σύνορα
விளிம்பு	συνορα
விளிம்பு	σύνορο
விளக்கினார்	εξήγησαν
விளக்கினார்	εξηγήθηκε
விளக்கினார்	εξήγησε
நீடித்த	ανθεκτικό
நீடித்த	ανθεκτική
செய்	sei
செய்	καταστήσει
வாசிக்க	διαβάσει
வாசிக்க	διάβαζε
வாசிக்க	ανάγνωση
வாசிக்க	διαβάστε
வாசிக்க	διάβασε
அறிவுரை	συμβουλές
அறிவுரை	συμβουλή
அயோடைடு	ιωδιούχο
பிரிவினை	διαχωριστικό
பிரிவினை	κατάτμηση
பிரிவினை	διχοτόμηση
மறந்து	ξεχάσει
மறந்து	ξεχάστηκε
மறந்து	ξεχασμένο
மறந்து	ξεχασμένα
மறந்து	ξεχασμένη
மறந்து	ξεχάστε
மறந்து	ξέχνα
மறந்து	ξεχάσεις
மறந்து	ξέχασες
மறந்து	ξέχασε
மறந்து	ξέχασα
மறந்து	ξεχάσαμε
சவுதி	σαουδική
விசைப்பலகை	πλήκτρα
விசைப்பலகை	πληκτρολόγιο
சில்லறை	λιανική
சில்லறை	λιανικό
சில்லறை	λιανικής
ஸ்டாலின்	στάλιν
சதுப்பு	βάλτος
இல்லையெனில்	διαφορετικά
இல்லையெனில்	άλλως
இல்லையெனில்	αλλιώς
இல்லையெனில்	αλλιως
தோமஸ்	τόμας
தோமஸ்	thomas
தோமஸ்	θωμάς
தோமஸ்	θωμά
முதுநிலை	μάστερς
முதுநிலை	αφέντες
மீடியாவிக்கி	mediawiki
கனவில்	ονειρο
கனவில்	όνειρο
கனவில்	dream
கனவில்	όνειρα
பயணிக்கும்	ταξιδεύει
பயணிக்கும்	ταξίδια
பயணிக்கும்	ταξιδεύοντας
நுண்ணறிவு	εξυπνάδα
நுண்ணறிவு	ευφυία
நுண்ணறிவு	νοημοσύνη
காம	κάμα
வாங்கிய	αγόρασε
வாங்கிய	αγοράστηκαν
வாங்கிய	αγοράστηκε
பிரவுன்	καφέ
பிரவுன்	brown
பிரவுன்	μπράουν
அநேகமாக	πιθανότατα
அநேகமாக	πιθανόν
அநேகமாக	πιθανώς
மார்க்சிஸ்ட்	μαρξιστική
கரைசல்	διάλυμα
கரைசல்	λυση
கரைசல்	λύση
மார்பக	στήθος
தரவரிசையில்	κατάταξη
கிரீன்	πράσινη
கிரீன்	πράσινα
கிரீன்	πράσινος
கிரீன்	πράσινο
கிரீன்	πρασινο
மார்பு	σεντούκι
மார்பு	θώρακα
மார்பு	μπαούλο
மார்பு	θωρακικό
மார்பு	στήθος
வழக்கத்தில்	παράτυπο
கூட்டங்கள்	συσκέψεις
கூட்டங்கள்	συναντήσεις
கூட்டங்கள்	συνεδριάσεις
கூட்டங்கள்	σύνοδοι
பிரபலம்	δημοφιλή
பிரபலம்	δημοφιλείς
பிரபலம்	δημοφιλής
பிரபலம்	δημοφιλές
பிரபலம்	διασημότητα
பிரபலம்	διάσημος
பிரபலம்	διάσημοι
உத்தி	στρατηγική
அறியப்படாத	ανώνυμο
அறியப்படாத	ανώνυμη
அறியப்படாத	ανώνυμα
அறியப்படாத	ανώνυμος
அறியப்படாத	ανώνυμοι
தரவரிசை	ιεράρχηση
தரவரிசை	κατάταξη
வளர்சிதை	μεταβολισμός
வளர்சிதை	μεταβολισμό
பின்லாந்து	φιλανδία
பின்லாந்து	φινλανδία
பேராயர்	αρχιεπίσκοπος
ஊர்வன	ερπετό
ஊர்வன	ερπετά
முதலீட்டாளர்கள்	επενδυτές
முதலீட்டாளர்கள்	επενδυτών
பல்துறை	ευέλικτο
மின்னல்	ελάφρυνση
மின்னல்	φωτισμός
மின்னல்	φωτισμού
மின்னல்	φωτισμό
மின்னல்	κεραυνός
மின்னல்	αστραπές
மின்னல்	αστραπή
உயிர்வேதியியல்	βιοχημεία
உடற்பயிற்சி	γυμναστική
உடற்பயிற்சி	προπόνηση
உடற்பயிற்சி	άσκηση
உடற்பயிற்சி	καταλληλότητα
உடற்பயிற்சி	fitness
மதிப்பீடுகள்	κριτικές
மதிப்பீடுகள்	αξιολογήσεις
சீதை	σίτα
வியன்னா	βιέννης
வியன்னா	βιέννη
களிமண்	κλέι
ரிக்	εξέδρα
ரிக்	rick
ரிக்	ρικ
லிங்கன்	λίνκολν
அனுப்பிய	στάλθηκαν
அனுப்பிய	έστειλε
அனுப்பிய	στάλθηκε
அனுப்பிய	εστάλη
இயக்கப்பட்டது	ενεργοποιημένη
இயக்கப்பட்டது	ενεργοποιημένο
தொட்டி	μπιν
வசதியாக	άνετο
வசதியாக	άνετα
வியாபாரம்	δουλειές
வியாபாரம்	business
தூய்மையான	καθαρή
தூய்மையான	αγνή
தூய்மையான	αγνό
ஆல்ஃபா	alpha
ஆல்ஃபா	άλφα
ஆல்ஃபா	αλφα
படிகள்	σκαλιά
படிகள்	στάδια
படிகள்	σκαλοπάτια
படிகள்	βήματα
படிகள்	βαθμίδες
பஞ்சு	σφουγγάρι
பஞ்சு	βαμβάκι
கிறிஸ்துமஸ்	χριστουγεννα
கிறிஸ்துமஸ்	χριστουγεννιάτικα
கிறிஸ்துமஸ்	χριστούγεννα
ஆதரிக்கும்	υποστηρίζει
ஆதரிக்கும்	στηρίγματα
இன்டெல்	intel
புக்கிட்	bukit
விடுதிகள்	ξενοδοχεία
வார்டு	πτέρυγα
வார்டு	γουόρντ
உற்பத்தியாளர்கள்	κατασκευαστές
தடைகள்	εμπόδια
தட்டையான	επίπεδη
தட்டையான	διαμέρισμα
சந்திரசேகர்	chandrasekhar
பாலூட்டி	θηλαστικά
பேய்	φάντασμα
பேய்	διάβολος
பிரகடனம்	διακήρυξη
பிரகடனம்	δήλωση
குறைப்பு	μείωση
தெரேசா	τερέζα
தெரேசா	τερέζα
இமாச்சலப்	χιμάτσαλ
முரண்பாடு	συγκρούσεις
முரண்பாடு	σύγκρουση
முரண்பாடு	σύρραξη
நகல்	αντιγραφή
நகல்	αντίγραφο
நகல்	αντιγραφή
நகல்	αντίγραφο
நாவல்கள்	μυθιστορήματα
யோகா	γιόγκα
ஆஸ்கார்	όσκαρ
ஆஸ்கார்	oscar
ஆஸ்கார்	οσκαρ
கழுத்து	λαιμό
கழுத்து	σβέρκο
கழுத்து	λαιμός
ஸ்டீவன்	στήβεν
ஸ்டீவன்	στίβεν
ஸ்டீவன்	steven
அண்டம்	σύμπαν
ஐரோப்பியர்	ευρωπαίοι
ஐரோப்பியர்	ευρωπαίων
ஐரோப்பியர்	ευρωπαϊκή
திருத்த	τροπολογία
திருத்த	τροποποίηση
பொதுவுடைமை	κομμουνισμός
பொதுவுடைமை	κομμουνισμό
பொதுவுடைமை	κομμουνισμού
ஆமை	χελώνα
ஆமை	χελώνα
ஏற்பாடுகள்	διακανονισμός
ஏற்பாடுகள்	ρυθμίσεις
சுரப்பி	αδένα
வல்லுநர்கள்	επαγγελματίες
மாத்திரை	χάπι
வலியுறுத்தி	τονίσω
டோக்கியோ	τόκυο
டோக்கியோ	τόκιο
ஆரோக்கியமான	υγιές
ஆரோக்கியமான	υγιής
ஆரோக்கியமான	υγιή
ஆரோக்கியமான	υγιείς
பேரன்	εγγονός
பேரன்	εγγονό
எருமை	βουβάλι
எருமை	βουβάλια
எருமை	μπάφαλο
தொழிலாக	σταδιοδρομία
தொழிலாக	καριέρα
எழுதுதல்	καύση
எழுதுதல்	κάψιμο
எழுதுதல்	συγγραφή
எழுதுதல்	γραφή
எழுதுதல்	γράψιμο
செயற்குழு	εκτελεστική
செயற்குழு	εκτελεστικό
காவல்துறையினர்	αστυνομία
கோணத்தில்	γωνία
செடிகள்	φυτά
வீரம்	γενναιότητα
வீரம்	ανδρεία
சிம்	sim
ஜெர்ரி	τζέρυ
ஜெர்ரி	τζέρι
பதிவிறக்கம்	κατέβασμα
சுமை	φόρτωση
சுமை	φορτίο
சுமை	βάρος
சுமை	φόρτος
சுமை	επιβάρυνση
தாரா	τάρα
வழக்கறிஞர்கள்	δικηγόρους
வழக்கறிஞர்கள்	δικηγόροι
டிராகன்	δράκο
டிராகன்	δράκος
கொண்டாடும்	γιορτάσουμε
கொண்டாடும்	γιόρτασε
கொண்டாடும்	γιορτάζουν
சனிக்கிழமை	σάββατο
இலக்க	ψηφίο
யோசேப்பு	ιωσήφ
யோசேப்பு	joseph
யோசேப்பு	τζόσεφ
யோசேப்பு	τζόζεφ
வலிப்பு	επιληψία
ஊவா	uva
கொண்டிருக்கின்றது	ενέδρα
வகுத்தல்	μεραρχία
வகுத்தல்	διαίρεση
முடிக்கப்பட்டது	ολοκληρώθηκαν
முடிக்கப்பட்டது	ολοκληρωθεί
முடிக்கப்பட்டது	ολοκληρώθηκε
முடிக்கப்பட்டது	ολοκληρωμένα
முடிக்கப்பட்டது	τελειώσει
முடிக்கப்பட்டது	τελείωσα
செயலை	δραση
செயலை	δράση
செயலை	δράσης
செயலை	action
நிறைவேற்றப்பட்டது	εκτελέστηκαν
நிறைவேற்றப்பட்டது	εκτελέστηκε
நிறைவேற்றப்பட்டது	εκτελείται
நிறைவேற்றப்பட்டது	εκτελεστεί
சகோதரிகள்	αδερφές
சகோதரிகள்	αδελφές
நேர்மறை	θετικές
நேர்மறை	θετικά
நேர்மறை	θετικός
நேர்மறை	θετικό
நேர்மறை	θετική
ஹைதராபாத்	χαϊντεραμπάντ
மனநிலை	διάθεση
கௌதம	γκαουτάμα
குற்ற	ένοχοι
குற்ற	ένοχος
குற்ற	ένοχη
ஓவியர்கள்	ζωγράφοι
மயிலை	παγώνι
குஜராத்தி	γκουτζαράτι
பிராங்க்	φρανκ
பிராங்க்	frank
தாது	μετάλλευμα
தாது	ορυκτά
தாது	ορυκτών
தாது	ορυκτό
மந்திர	μαγική
மந்திர	μαγικός
மந்திர	μαγικό
மந்திர	μαγικά
சர்ச்சைக்குரிய	προβληματική
சர்ச்சைக்குரிய	προβληματικό
சர்ச்சைக்குரிய	προβληματικά
சர்ச்சைக்குரிய	προβληματικές
சர்ச்சைக்குரிய	αμφιλεγόμενο
சர்ச்சைக்குரிய	αμφιλεγόμενη
சர்ச்சைக்குரிய	επίμαχο
கிட்டார்	κιθάρα
பண்டிகை	φεστιβάλ
பண்டிகை	εορταστική
பண்டிகை	εορταστικό
முடியாட்சி	μοναρχία
அடித்தளம்	ίδρυμα
அடித்தளம்	ιδρυμα
அடித்தளம்	θεμέλια
தியேட்டர்	θέατρο
தியேட்டர்	θεατρο
தியேட்டர்	θέατρο
தியேட்டர்	θεατρο
வரிசைகள்	συστοιχία
பிடி	πιάσε
பிடி	πιάσουμε
பிடி	αλιεύματα
பிடி	κρατήστε
பிடி	κράτα
ஒருபோதும்	ποτέ
ஒருபோதும்	ποτε
மாங்கனீசு	μαγγάνιο
துருவ	πολική
துருவ	πολικές
அபாயம்	κίνδυνο
அபாயம்	κίνδυνος
மிகுதி	φαράγγι
சூடான்	σουδάν
உருமாற்றம்	μεταμόρφωση
சிகரம்	κορύφωση
சிகரம்	κορυφή
சிகரம்	αιχμή
தியாகம்	θυσίες
தியாகம்	θυσία
மகாராஜா	μαχαραγιά
குன்று	λόφος
குன்று	χιλ
குன்று	hill
கணக்குகள்	λογαριασμοί
கணக்குகள்	λογαριασμούς
வாங்கியது	αγοράστηκαν
வாங்கியது	αγοράζονται
வாங்கியது	αγοράστηκε
வாங்கியது	αγόρασε
வாங்கியது	αγοράστηκαν
வாங்கியது	αγοράστηκε
சுருக்க	συντομογραφία
மார்ஷல்	marshall
மார்ஷல்	μάρσαλ
காலில்	πόδι
பியர்	μπύρα
பியர்	μπίρα
பியர்	μπύρες
எட்டியது	αποφάγια
பின்வருவன	προσεχώς
பின்வருவன	προσεχή
பின்வருவன	προσεχείς
பின்வருவன	επερχόμενη
பெருங்குடல்	κόλον
மாணவர்களும்	σπουδαστές
மாணவர்களும்	μαθητές
மாணவர்களும்	φοιτητές
புலனாய்வு	εξυπνάδα
புலனாய்வு	ευφυία
புலனாய்வு	νοημοσύνη
செனட்	γερουσία
செனட்	σύγκλητος
ஐயம்	αμφιβολία
ஐதராக்சைடு	υδροξείδιο
மோசமாக	χειρότερα
மோசமாக	χειρότερη
மோசமாக	χειρότερο
மோசமாக	χειρότερος
மோசமாக	κακώς
நம்புகிறேன்	ελπίζοντας
நம்புகிறேன்	ελπίδα
நம்புகிறேன்	χόουπ
நம்புகிறேன்	ελπιδα
கென்னடி	κένεντυ
கென்னடி	κένεντι
கென்னடி	κέννεντυ
கென்னடி	kennedy
உருளை	σφαίρα
டிலான்	dylan
டிலான்	ντίλαν
டிலான்	ντύλαν
யூதர்களின்	εβραίοι
யூதர்களின்	εβραίος
யூதர்களின்	εβραϊκό
யூதர்களின்	εβραία
அறிவுசார்	πνευματική
அறிவுசார்	διανοητική
நாக்பூர்	ναγκπούρ
அதிரடி	δραση
அதிரடி	δράση
அதிரடி	δράσης
அதிரடி	action
வெப்பத்தை	ζέστη
வெப்பத்தை	θερμότητα
வெப்பத்தை	θέρμανση
வெப்பத்தை	θερμότητας
ஹவாய்	χαβάη
ஹாரிஸ்	χάρις
ஹாரிஸ்	χάρης
ஹாரிஸ்	χάρρις
ஹாரிஸ்	χάρις
ஹாரிஸ்	harris
கோபுரங்கள்	πύργοι
கோபுரங்கள்	πύργους
பிளாட்டினம்	πλατίνα
முக	προσώπου
முக	πρόσωπο
முக	προσωπο
முக	φάτσα
கூம்பு	κωνικού
கூம்பு	κωνική
பாலைவனம்	έρημο
பாலைவனம்	έρημος
பிரச்சாரம்	εκστρατεία
பிரச்சாரம்	καμπάνια
டின்	τιν
டின்	tin
சாவோ	σάο
சாவோ	τσάο
சாவோ	cao
சாவோ	τσάο
சீனி	ζάχαρη
எதிரி	εχθρός
எதிரி	εχθρό
காட்டியது	έδειξε
கொடுப்பது	δίνοντας
கடவுள்கள்	θεούς
கடவுள்கள்	θεοί
ஆடைகள்	ρούχα
ஆடைகள்	ενδύματα
ஆடைகள்	ένδυση
ஆடைகள்	φορέματα
ஆடைகள்	ρούχα
நினைவுகள்	μνήμες
நினைவுகள்	αναμνήσεις
சார்லி	τσάρλι
சார்லி	charlie
சார்லி	τσάρλυ
அமேசான்	αμαζόνιο
துத்தநாக	ψευδάργυρος
துத்தநாக	ψευδάργυρο
துத்தநாக	ψευδαργύρου
பாலங்கள்	γεφυρών
பாலங்கள்	γέφυρες
சுவர்கள்	τοίχους
சுவர்கள்	τείχη
சுவர்கள்	τοίχοι
புளோரைடு	φθοριούχο
மாற்றப்பட்ட	άλλαξα
மாற்றப்பட்ட	αλλάξει
மாற்றப்பட்ட	άλλαξε
மாற்றப்பட்ட	τροποποιημένο
மாற்றப்பட்ட	τροποποιημένα
மாற்றப்பட்ட	τροποποιήθηκε
மாற்றப்பட்ட	τροποποιημένη
மாற்றப்பட்ட	τροποποιημένος
தேர்ந்தெடுக்கப்பட்டது	επιλεγμένη
தேர்ந்தெடுக்கப்பட்டது	επιλεγμένα
தேர்ந்தெடுக்கப்பட்டது	επιλεγμένο
தேர்ந்தெடுக்கப்பட்டது	επιλεγμένες
தேர்ந்தெடுக்கப்பட்டது	επιλέχθηκε
வேலி	φράκτη
வேலி	φράχτης
வேலி	φράχτη
விளையாட்டை	παιχνίδι
விளையாட்டை	play
விளையாட்டை	παίξε
விளையாட்டை	παίξουμε
வேற்று	εξωγήινος
வேற்று	εξωγήινη
செம்பு	χαλκό
செம்பு	χαλκού
செம்பு	χαλκός
கொடுத்தல்	δίνοντας
துவங்கப்பட்டது	εγκαινιάστηκε
துவங்கப்பட்டது	εγκαινίασε
சிகிச்சைகள்	θεραπείες
ஜஸ்டின்	τζάστιν
ஜஸ்டின்	justin
அமோனியம்	αμμωνίου
அமோனியம்	αμμώνιο
மேதை	ιδιοφυΐα
மேதை	μεγαλοφυία
மேதை	ιδιοφυία
மேதை	ιδιοφυές
மேதை	διάνοια
மேதை	λόγιος
மேதை	θρύλος
மேதை	θρύλο
மேதை	μύθος
கோலம்	σφαίρα
அறுபத்து	εξήντα
ஆதரவாளர்கள்	υποστηρικτές
கத்தி	στιλέτο
கத்தி	μαχαίρι
உயர்த்தி	ασανσέρ
உயர்த்தி	ανελκυστήρας
அந்தோனி	anthony
அந்தோனி	αντονι
அந்தோனி	άντονι
அந்தோனி	αντώνιος
அந்தோனி	antony
வெண்மை	λεύκανση
மறைவு	θάνατος
மறைவு	θάνατο
சூடு	ζέστη
சூடு	ζεστό
சூடு	καυτός
சூடு	καυτό
சூடு	καυτή
கவனமாக	προσεκτικά
வருங்கால	μελλοντικός
வருங்கால	μέλλον
வருங்கால	μελλον
வெப்பமண்டல	τροπικό
வெப்பமண்டல	τροπικά
வெப்பமண்டல	τροπική
தகவல்தொடர்பு	επικοινωνία
தகவல்தொடர்பு	ανακοίνωση
கலகம்	ταραχές
கலகம்	εξέγερση
கலகம்	ταραχή
ஜேக்	τζάκ
ஜேக்	τζακ
ஜேக்	jack
பதின்ம	δεκαδικό
அதிர்வு	δόνηση
அதிர்வு	αύρα
அதிர்வு	δονήσεις
அதிர்வு	αναταράξεις
அதிர்வு	αναταραχή
அதிர்வு	δόνηση
அதிர்வு	κραδασμούς
அதிர்வு	δονήσεις
சைன்	εγκεφαλικό
சைன்	sine
சைன்	πάιν
சைன்	πεύκο
குழி	λάκκος
குழி	λάκκο
அலங்காரம்	φίλτρο
அலங்காரம்	διακόσμηση
அலங்காரம்	διακοσμητικό
எண்ணங்கள்	σκέψεις
டெட்	τεντ
டெட்	ted
டெட்	κατάστρωμα
சம்பளம்	μισθός
சம்பளம்	μισθό
சீசர்	καίσαρας
சீசர்	σίζαρ
சீசர்	καίσαρ
சீசர்	καίσαρα
சீசர்	σέζαρ
சீசர்	σεζάρ
சீசர்	σίζαρ
மைக்ரோ	μικρο
மைக்ரோ	micro
கியூபா	κούβα
நண்டு	καβούρια
நண்டு	κραμπ
நண்டு	καβούρι
உசேன்	χουσεΐν
நேராக	ευθεία
நேராக	ίσια
நேராக	στρέιτ
நேராக	κατευθείαν
லேடி	κυρά
லேடி	κυρία
மகளும்	θυγατέρα
மகளும்	κόρη
மகளும்	κορη
பதினொரு	eleven
பதினொரு	ένδεκα
பதினொரு	έντεκα
கானா	γκάνα
கேம்பிரிட்ஜ்	κέιμπριτζ
கேம்பிரிட்ஜ்	κέμπριτζ
பாட்டில்	μπουκάλι
பாட்டில்	φιάλη
கழுத்தில்	λαιμό
கழுத்தில்	σβέρκο
கழுத்தில்	λαιμός
சிற்பி	αρχιτέκτονας
சிற்பி	αρχιτέκτονα
மாலிக்	μαλίκ
மாலிக்	μάλικ
டேட்டா	δεδομένων
டேட்டா	data
டேட்டா	δεδομένα
டேட்டா	στοιχεια
டேட்டா	στοιχεία
பதக்கங்கள்	μετάλλια
பதக்கங்கள்	παράσημα
கிரிஸ்	chris
கிரிஸ்	κρίς
கிரிஸ்	κρις
அடையாளங்கள்	ταυτότητες
அடையாளங்கள்	ετικέτες
அலுவலர்கள்	αστυφύλακες
அலுவலர்கள்	αξιωματικοί
அலுவலர்கள்	αστυνομικοί
சுற்றுப்பயணம்	ξενάγηση
சுற்றுப்பயணம்	περιήγηση
சுற்றுப்பயணம்	tour
சுற்றுப்பயணம்	περιοδεία
கற்பித்தல்	διδασκαλία
உறவினர்	συγγενής
உறவினர்	σχετικός
உறவினர்	σχετική
உறவினர்	σχετικό
உறவினர்	γείτονας
உறவினர்	γείτονα
உறவினர்	γειτόνισσα
உறவினர்	γείτονας
உறவினர்	γείτονα
உறவினர்	γειτόνισσα
உறவினர்	ξαδέρφη
உறவினர்	ξάδελφος
பயணி	επιβάτη
பயணி	επιβάτης
பயணி	επιβατών
ஆலயங்கள்	παρεκκλήσια
லெபனான்	λίβανος
லெபனான்	λίβανο
அலன்	άλεν
அலன்	allen
அலன்	άλαν
ஏவுகணைகள்	πυραύλους
ஏவுகணைகள்	βλήματα
ஏவுகணைகள்	πύραυλοι
தொலைதொடர்பு	επικοινωνία
தொலைதொடர்பு	ανακοίνωση
தேர்வுகள்	τεστ
தேர்வுகள்	εξετάσεις
தேர்வுகள்	δοκιμασίες
தேர்வுகள்	δοκιμές
தேர்வுகள்	επιλογή
தேர்வுகள்	επιλογές
ஹான்	χαν
ஹான்	han
செய்தார்கள்	έκανε
குணங்கள்	χαρακτηριστικά
குணங்கள்	ιδιότητες
கச்சேரி	κονσέρτο
கச்சேரி	συναυλία
டார்க்	dark
டார்க்	σκοτεινά
டார்க்	σκοτάδι
டார்க்	σκούρο
டார்க்	σκοτεινό
கண்ணோட்டம்	επανεξέταση
கண்ணோட்டம்	αναθεώρηση
கண்ணோட்டம்	ανασκόπηση
சுரங்க	εξόρυξης
சுரங்க	ορυχεία
சுரங்க	εξόρυξη
தாக்கிய	επιτέθηκε
கடிதங்கள்	γράμματα
கடிதங்கள்	επιστολές
கடிதங்கள்	γραμματα
பப்புவா	παπούα
வாடிக்கையாளர்கள்	πελάτες
வெடித்தது	εξερράγη
சோதனையில்	τεστ
சோதனையில்	δοκιμασία
சோதனையில்	δοκιμή
தென்றல்	αεράκι
தென்றல்	αύρα
தேசங்கள்	εθνών
தேசங்கள்	έθνη
வேண்டுமென்றே	σκόπιμη
வேண்டுமென்றே	σκοπίμως
வேண்டுமென்றே	σκόπιμα
