kategória	categoria
komunikácia	comunicacions
hrajú	jugant
miláno	milà
miláno	milano
nohy	peus
nohy	cames
koncept	concepte
koncept	esborrany
test	test
test	prova
rozdiely	diferències
boston	boston
riešiť	placar
riešiť	resoldre
riešiť	resoldre
riešiť	resol
fotografia	foto
fotografia	fotografía
fotografia	fotografiar
fotografia	fotografia
fotografia	fotografia
technický	tècnic
technický	tècnics
aktuálne	actuals
aktuálne	actual
aktuálne	corrent
johannes	johannes
chata	xalet
chata	cabina
chata	cabana
pozadie	antecedents
pozadie	fons
stránok	pàgines
sokol	falcon
sokol	falcó
sokol	hawk
sokol	sokol
dôkaz	evidència
tábora	campament
tábora	camp
nemocnice	hospital
nemocnice	hospitals
myslenia	pensant
následky	conseqüències
samostatná	discret
samostatná	autònoma
poľská	polonès
talianske	italià
kňaza	sacerdot
konanie	procedint
konanie	procediment
efekt	efecte
účastníkov	participants
účastníkov	assistents
účastníkov	subscriptors
účastníkov	abonats
dobrá	bones
dobrá	bona
delia	delia
disciplína	disciplina
hôr	muntanyes
tatran	tatran
rozhodnutia	decisió
rozhodnutia	decisions
morom	mar
phd	doctorat
long	llarga
long	llarg
long	long
sviatok	holiday
sviatok	festiu
menšia	menor
menšia	minor
menšia	menys
peru	perú
peru	peru
elektrické	elèctrics
elektrické	elèctric
elektrické	electric
skončili	acabada
skončili	finalitzat
skončili	acabat
rastlina	planta
komárno	komárno
novo	novo
procesov	processos
signál	senyal
aktívny	actiu
farieb	colors
anny	anne
zmenila	canviades
zmenila	canviat
zmenila	canviada
sociálna	socials
sociálna	social
mladé	joves
mladé	young
mladé	jove
tradičné	tradicional
tradičné	tradicionals
stratil	perduda
stratil	perduts
stratil	lost
stratil	perdut
zásluhy	merit
zásluhy	mèrit
ženatý	casats
ženatý	casat
vodíka	hidrogen
objavené	descobert
báseň	poema
kultúru	cultura
manželstva	matrimoni
vysielanie	emissió
vysielanie	transmissió
vysielanie	radiodifusió
vlaky	entrena
vlaky	trens
das	das
alan	alan
ludwig	ludwig
nagy	nagy
tibor	tibor
záhrada	jardí
králi	kings
králi	reis
yeung	yeung
kim	kim
topoľčany	topoľčany
kmene	ceps
kmene	tribus
rozdeliť	divideix
rozdeliť	split
vyjadrenie	expressió
vyjadrenie	declaració
dvojica	parella
oddeľuje	separa
mozgu	cervell
základne	bases
príbehy	històries
príbehy	relats
dave	dave
stupňov	graus
organizácií	organitzacions
striebro	plata
nahrávky	enregistraments
nahrávky	gravacions
lake	llac
portugalsko	portugal
pamäť	memòria
rozdelená	dividits
rozdelená	dividit
tabule	juntes
spôsobené	causat
spôsobené	ocasionat
spôsobené	provocada
spôsobené	infligides
riadi	gestiona
riadi	dirigeix
pokusy	judicis
pokusy	intents
pokusy	experiments
zaberá	ocupa
určiť	determinar
určiť	determinen
určiť	determini
určiť	designen
určiť	designarà
určiť	designar
výrobca	productor
výrobca	fabricant
ekonomika	economia
žila	vivia
žila	viscut
žila	vena
rímska	roman
rímska	romà
kráľovnej	queen
kráľovnej	reina
etapa	etapa
etapa	escenari
maximálne	max
maximálne	màx
maximálne	màxim
definície	definicions
definície	definició
kanady	canadà
mac	mac
vracia	retorna
vracia	rendiments
výzbroj	armadura
výzbroj	armament
začať	inici
začať	comença
vojak	soldat
vojak	privat
vojak	privats
leopold	leopold
las	las
pokračovanie	continuació
pokračovanie	continuant
pokračovanie	seqüela
pokračovanie	continuat
pokračovanie	continuada
orig	orig
duchu	esperit
určitých	certes
určitých	determinats
hitler	hitler
tim	tim
snaha	esforç
jednoznačne	definitivament
jednoznačne	clarament
hills	turons
rimania	romans
reprezentácie	representacions
boleslav	boleslav
rádio	ràdio
rádio	radio
illinois	illinois
chorvátska	croàcia
chorvátska	croat
chorvátska	croata
majstri	masters
majstri	amos
majstri	champions
majstri	campions
box	caixa
box	capsa
box	boxa
parameter	paràmetre
maďarská	hongarès
dole	down
erectus	erectus
príspevky	publicacions
príspevky	donatius
príspevky	donacions
príspevky	històries
príspevky	relats
príspevky	aportacions
príspevky	contribucions
umeleckých	artístic
umeleckých	artística
umeleckých	artístics
títo	aquestes
títo	aquests
správcu	administrador
vesmír	univers
vesmír	cosmos
konferencie	conferència
konferencie	conferències
oceán	oceà
oceán	ocean
pozorovať	observar
karla	karla
karla	karl
für	für
union	union
union	unió
opustiť	excedència
sloboda	llibertat
maďarské	hongarès
monte	monte
králové	králové
dané	donades
dané	donada
zabil	matat
lesov	woods
lesov	bosc
lesov	boscos
rodičov	pares
fyzikálne	físicament
fyzikálne	física
fyzikálne	físic
výcvik	entrenament
výcvik	formació
sony	sony
disku	disc
známeho	conegut
server	servidor
aires	aires
beta	beta
vyrobené	produït
vyrobené	fabricat
vyrobené	fabricats
vyrobené	fetes
vyrobené	feta
verejne	públicament
polovicu	meitat
polovicu	half
hospodárstvo	economia
gama	gamma
rolling	rolling
súborov	fitxers
súborov	arxius
rodín	famílies
bryan	bryan
rus	rus
typický	típica
typický	típic
kovov	metall
kovov	metal
kovov	metalls
ježiša	jesús
berlin	berlin
berlin	berlín
senica	senica
priamy	recta
priamy	rectes
priamy	directe
priamy	directa
priamy	direct
priamy	directes
vonkajšie	outdoor
vonkajšie	alella
vonkajšie	externs
vonkajšie	extern
vonkajšie	externa
luis	luis
maurice	maurice
švajčiarska	suïssa
švajčiarska	suís
napísané	escrit
manželku	esposa
napätia	tensions
napätia	tensió
like	com
like	like
palivo	combustible
bronz	bronze
tajomník	registrador
tajomník	secretària
tajomník	secretari
olivier	olivier
slúžiť	servint
slúžiť	complint
slúžiť	ració
umeleckej	artístic
umeleckej	artística
umeleckej	artístics
taylor	taylor
byt	plànols
byt	bemoll
byt	plana
byt	apartament
šablónu	plantilla
miestnosti	habitacions
miestnosti	sales
miestnosti	room
miestnosti	sala
miestnosti	habitació
michail	mikhaïl
vykonávať	realitzen
vykonávať	realitzar
vykonávať	implementar
jim	jim
jedincov	assignatures
jedincov	particulars
boy	noi
wilson	wilson
metro	metro
metro	metro
vybavenie	equipaments
vybavenie	equipament
vybavenie	equipaments
špecialista	especialista
vzájomne	mútuament
moment	moment
ukončená	rescindit
central	centrals
central	central
čistý	purs
čistý	pura
čistý	pur
ekonomiky	economies
gitary	guitarres
rené	rené
rené	rene
dvore	pati
dvore	pati
ona	ella
buenos	buenos
architektúru	arquitectura
ram	ram
ram	rams
hala	hala
hala	saló
hala	hall
dvere	porta
dvere	portes
demokratická	democràtica
demokratická	democràtic
získava	obtingut
získava	obtingudes
získava	obtinguda
získava	obtinguts
získava	adquireix
zmes	barreja
sieň	hall
konečne	finalment
nasadenie	desplegament
douglas	douglas
logo	logotip
konfederácia	confederació
rozpätie	interval
rozpätie	marges
rozpätie	marge
rímske	roman
rímske	romà
rozšírený	prorrogat
rozšírený	ampliat
rozšírený	ampliat
rozšírený	ampliada
cyklu	cicle
mužské	masculí
mužské	mascle
miestny	local
miestny	locals
jičín	jičín
victor	víctor
victor	victor
ukázalo	revelat
ukázalo	mostrava
moje	mina
toronto	toronto
toronto	calldetenes
predchádzajúci	anterior
tank	tanc
zmesi	barreges
zmesi	mescles
rýchle	rapid
rýchle	ràpid
lukáš	lukáš
filipa	felip
listov	fulls
listov	fulles
festivalu	festival
obrovský	enorme
obrovský	gegant
down	down
radšej	preferim
radšej	prefereix
radšej	prefereixen
radšej	preferit
pracovné	treball
pracovné	treballant
uznanie	reconeixement
uznanie	reconeixement
trvala	insistit
trvala	durat
vranov	vranov
murray	murray
dôraz	èmfasi
podčeľaď	subfamília
prípadov	casos
odsúdený	condemnat
úloh	tasques
fotograf	fotògraf
fotograf	fotògrafa
diplomat	diplomàtic
extrémne	extremadament
extrémne	extrem
extrémne	extrema
extrémne	extreme
kevin	kevin
general	general
produkty	productes
údolie	vall
princezná	princess
princezná	princesa
novák	novák
sam	sam
side	side
side	costat
fanúšikov	fans
fanúšikov	admiradors
fanúšikov	ventiladors
atlantis	atlàntida
moskvy	moscou
katastrálne	cadastrals
meniť	varien
hľadať	cerca
inštitút	institut
záhrady	jardins
záhrady	jardí
game	partida
game	joc
dosky	matrícules
dosky	plaques
dosky	juntes
dosky	lloses
skr	skr
dane	taxació
dane	fiscalitat
dane	impost
dane	impostos
florida	bolvir
florida	florida
astronómovia	astrònoms
scéne	escena
podobná	similars
podobná	semblants
podobná	similar
obete	víctimes
dôležitý	important
štiavnica	štiavnica
vlajky	banderes
vlajky	indicadors
odborné	vocacional
stredne	mitjà
stredne	moderadament
stredne	moderat
pozorovania	observació
sériu	sèries
sériu	sèrie
lesa	woods
lesa	bosc
skúšky	proves
skúšky	judicis
skúšky	provant
skúšky	assaig
skúšky	proves
skúšky	exàmens
téma	temàtica
téma	tema
téma	temàtica
téma	tema
významne	significativament
hermann	hermann
fyzici	físics
hospodárstva	economies
hospodárstva	economia
vojtech	vojtech
štandard	predeterminat
štandard	estàndard
denník	diari
denník	journal
denník	diari
denník	bitàcola
priateľ	amistat
priateľ	amic
bohyne	deessa
analýzy	anàlisi
študenti	estudiants
študenti	alumnat
študenti	alumnes
soul	seül
soul	ànima
streľba	rodatge
streľba	tiroteig
poznanie	coneixements
poznanie	coneixement
dvojice	parelles
dvojice	parelles
dvojice	parells
sparta	esparta
fischer	fischer
vytvárať	crear
vytvárať	crea
hrob	tomba
hrob	sepultura
náboženských	religiós
časté	comunes
časté	comú
časté	comuns
bohyňa	deessa
železa	planxa
železa	ferro
legendy	llegendes
legendy	legends
legendy	llegenda
legendy	legend
páde	crash
bazilika	basílica
erik	erik
erik	eric
žltá	groc
výrazy	expressions
výrazy	termes
výrazy	condicions
manžela	marit
výstavy	exposicions
výstavy	exposició
tradične	tradicionalment
dark	fosc
vyhlásenie	declaració
vyhlásenie	declaració
pastier	herder
mount	mont
pomohol	ajudat
moja	mina
anime	anime
starostlivosť	assistencial
mechanizmus	mecanisme
dokumentov	documents
účinnosť	eficàcia
účinnosť	eficiència
účinnosť	eficàcia
účinnosť	efectivitat
jednoduchý	simple
jednoduchý	senzill
osmanskej	otomà
kritika	crítica
trval	insistit
desiatky	desenes
desiatky	dotzenes
prevádzka	operacions
prevádzka	funcionament
prevádzka	operació
výhradne	exclusivament
náboženstva	religió
jazerá	llacs
prípravu	elaboració
prípravu	preparació
otázku	pregunta
haly	salons
haly	sales
chýba	desaparegut
chýba	falta
chýba	desapareguda
najlepšia	millor
časopisov	revistes
pás	cintura
pás	cinturó
úzko	estretament
organizmov	organismes
deep	deep
deep	profunds
deep	profund
pravidelné	regulars
pravidelné	regular
pravidelné	periòdica
prameňov	springs
prameňov	ramals
prameňov	vessants
žiť	vivint
žiť	viure
žiť	live
biológia	biologia
eugen	eugen
zhromaždenie	assemblea
nova	nova
existencia	existència
est	est
kubín	kubín
svidník	svidník
nominovaný	nominat
nominovaný	nominada
spartak	spartak
ľudové	folk
konalo	actuat
pomôcť	auxili
pomôcť	ajuda
pomôcť	ajut
športová	esports
údolia	vall
chémia	química
skupinách	grups
pristátie	aterratge
barbara	bàrbara
barbara	barbara
pravdu	veritat
bmw	bmw
med	mel
med	med
kúpele	spa
kúpele	banys
kúpele	zepa
prejav	discurs
krok	pas
produkt	producte
liberec	liberec
prínos	benefici
prínos	prestacions
prínos	beneficis
prínos	aportació
zéland	zelanda
úloha	tasca
úloha	rol
výročia	efemèrides
ssr	csf
ssr	ssr
technická	tècnic
technická	tècnics
slobodný	single
slobodný	lliure
slobodný	gratuït
slobodný	lliures
obrovské	enorme
obrovské	tremenda
obrovské	immensa
obrovské	immens
ďalekohľad	prismàtics
ďalekohľad	telescopi
hospodársky	econòmic
hospodársky	econòmica
hospodársky	econòmics
hospodársky	economic
hospodársky	econòmiques
hospodársky	econòmicament
janko	hansel
janko	janko
merania	mesuraments
poznámky	notes
štvrti	barri
elektronické	electronic
bei	bei
priniesol	portat
della	della
rusky	rus
väzby	lligams
väzby	enllaços
fínsky	finès
hmota	matèria
hmota	missa
hmota	massa
profesia	professió
disciplíny	disciplina
disciplíny	disciplines
minerálov	minerals
zabezpečiť	assegurar
zabezpečiť	assegureu
víno	vi
jazz	jazz
parky	parcs
kežmarok	kežmarok
johnson	johnson
prispel	contribuït
prispel	donats
prispel	donara
teplotu	temperatura
bebravou	bebravou
domáci	domèstics
domáci	domèstica
domáci	domèstic
domáci	casolans
atolu	atol
pozitívne	positiu
pozitívne	positiva
pozitívne	positius
premier	premier
zvieratá	animals
zvieratá	animal
varianty	variacions
varianty	variants
kométa	cometa
krv	sang
tanec	dansa
tanec	ballant
tanec	ballar
lesný	bosc
chvost	cua
koncertov	concerts
skalica	skalica
nemcov	alemanys
stromy	arbrat
stromy	arbres
zánik	extinció
zánik	desaparició
základňa	base
umelé	artificial
mladosti	juvenil
mladosti	jovent
mladosti	joventut
koruna	krone
koruna	koruna
letecký	aeroespacials
molekuly	molècula
molekuly	molècules
urban	urban
bulharska	bulgària
kontakt	contacte
provincií	províncies
riziko	risc
dánsky	danès
obvodov	circuits
poľské	polonès
ali	alí
ali	ali
miera	taxa
hovoriť	speak
aktivita	activitat
linux	linux
kombinácie	combinacions
kombinácie	combinació
ôsmich	vuit
geológ	geòleg
znie	sons
project	projecte
poslanca	regidor
pyramída	piràmide
čínsky	xinès
čínsky	xinesos
úvod	introducció
úvod	introducció
architektov	arquitectes
komunita	comunitat
učil	imparteix
učil	impartit
spory	controvèrsies
jeff	jeff
non	non
ohio	ohio
prístroje	instruments
prístroje	instrumentació
prístroje	dispositius
zamestnanie	treball
zamestnanie	feina
zamestnanie	ocupació
pluku	regiment
brány	gates
slúžila	servit
slúžila	servits
filmom	film
vôd	aigües
poverený	delegades
poverený	encomanats
poverený	encomanat
kmeňov	ceps
kmeňov	tribus
lípa	lípa
ernest	ernest
nahral	pujat
zničené	destruït
zničené	destruïda
bojovať	lluita
vyrobený	produït
vyrobený	fabricat
vyrobený	fabricats
vyrobený	fetes
vyrobený	feta
stovky	centenars
stovky	moltíssims
úspešné	èxit
zlín	zlín
japonská	japonès
lehota	període
električky	tramways
električky	tramvies
vybral	triat
ázia	àsia
alex	xander
alex	alex
alex	àlex
kolín	colònia
záznamy	rècords
záznamy	registres
označené	etiquetat
označené	etiquetada
označené	etiquetats
označené	marcat
svahoch	talussos
nahradený	substituït
operačný	operatiu
operačný	operatius
operačný	operativa
vonku	out
radov	files
prostriedok	mitjans
svoboda	svoboda
amsterdam	amsterdam
renault	renault
zimné	hivern
pracovných	treballant
požiadal	preguntat
andreas	andreas
andrea	andrea
vybavený	equipada
vybavený	equipats
vybavený	equipat
vyhrali	guanyat
steven	steven
vzdal	rendit
swift	falciot
swift	swift
myšlienka	pensament
myšlienka	idea
občianska	civil
občianska	cívic
občianska	civic
náboj	bala
bois	bois
itf	itf
budějovice	budějovice
príde	arriba
modrý	blau
ryan	ryan
obchodný	comercial
obchodný	mercantils
obchodný	comercials
povolenie	permís
povolenie	permís
povolenie	autorització
karolína	caroline
karolína	carolina
železničné	ferrocarril
schopná	capaç
schopná	capaces
schopná	capaços
times	vegades
rozhovor	entrevista
rozhovor	conversa
podnebie	clima
podnebie	versio
poriadok	orde
poriadok	ordre
sen	sen
sen	somia
sen	somiar
sen	somni
trupu	tors
zisk	lucre
zisk	guany
zákaz	veta
zákaz	ban
zákaz	prohibició
zrušené	revocats
zrušené	revocat
zrušené	revocada
zrušené	revocades
cerro	cerro
prúdy	fluxos
media	mitjans
alt	alt
detstvo	infància
detstvo	infantesa
otvorenie	obertura
xiv	xiv
dievča	noia
geografické	geogràfic
výprava	quest
pyramídy	piràmide
pyramídy	piràmides
pracovníkov	obrers
pracovníkov	treballadors
marcus	marcus
koncerty	concerts
talent	talents
talent	talent
british	britànic
british	british
british	britànica
účinok	efecte
správ	missatges
správ	informes
stene	paret
stene	mur
myslenie	pensant
myslenie	mentalitat
hladiny	nivells
výrazný	significatives
výrazný	significatius
súbory	fitxers
súbory	arxius
dead	morts
dead	dead
panstvo	manor
fernando	fernando
štajersko	estíria
počítačová	ordinador
dohodu	reparteix
dohodu	tracte
hugo	hugo
iraku	iraq
jupiter	júpiter
začiatky	inicis
milióny	milions
milióny	milió
milióny	milions
športovci	esportistes
športovci	atletes
ked	quan
pripojenie	connexió
pripojenie	connecta
pripojenie	connectant
serie	serie
sous	sous
kolumbia	columbia
kolumbia	colòmbia
type	tipus
rotácie	rotació
morské	marine
princípe	principi
sázavou	sázavou
heart	cor
intenzívne	intensius
intenzívne	intensiva
intenzívne	intensiu
intenzívne	intens
hralo	jugat
hralo	tocava
umelecký	artístic
umelecký	artística
umelecký	artístics
hana	hannah
reálne	real
reálne	realista
reálne	realistes
ligu	lliga
írsky	irlandès
zložka	component
zložka	constituent
zložka	carpeta
zložka	ingredient
turecku	turquia
pobyt	residència
lekári	doctors
lekári	metges
nastáva	sobrevinguda
dospelých	adult
organizmu	organisme
adams	adams
výročie	aniversari
nezávislé	independents
nezávislé	independent
časopisy	diaris
časopisy	revistes
priateľov	amics
priateľov	amistats
vlna	llana
vlna	ona
klasické	clàssica
klasické	classic
klasické	clàssic
viditeľné	visible
viditeľné	visibles
duše	souls
duše	ànimes
duše	esperits
signálu	senyal
obsadenie	elenc
obsadenie	repartiment
obsahovať	contenir
obsahovať	contenen
essonne	essonne
mario	mario
dočasne	transitòriament
dočasne	temporalment
dočasne	temporal
robo	robo
profesionálna	professional
profesionálna	professionals
hospodárske	econòmic
hospodárske	econòmica
hospodárske	econòmics
hospodárske	economic
hospodárske	econòmiques
dub	quercus
dub	dub
zložiek	ingredients
polia	camps
náklad	mercaderies
polostrove	península
výrobky	productes
váh	peses
váh	pesos
váh	barems
váh	escales
váh	escates
váh	bàscula
sčasti	parcialment
kruhu	circumferència
kruhu	cercle
doplnenie	finalització
doplnenie	compleció
doplnenie	reposició
podpis	firma
podpis	signatura
klasifikácia	classificació
canon	cànon
dream	somia
dream	somiar
dream	somni
rozhodlo	decidit
avenue	avinguda
porucha	avaria
porucha	trastorn
prirodzené	naturals
prirodzené	natural
drevo	fusta
dunaj	danubi
počítače	ordinadors
bielych	blancs
presné	precisa
presné	precís
presné	exacte
presné	exactes
presné	precisió
návštevníkov	visitants
desiatok	desenes
desiatok	dotzenes
skaly	roca
skaly	rock
skaly	roques
nkp	nkp
diecézy	diòcesi
mytológia	mitologia
zlata	or
zlata	gold
reformy	reformes
vedel	sabia
zníženie	reduccions
zníženie	reducció
zníženie	disminució
poľnohospodárstvo	agricultura
poľnohospodárstvo	agricultura
skala	roca
skala	rock
oblúk	arc
oblúk	arch
mir	mir
hosť	màquina
hosť	convidat
hosť	convidada
hms	hms
písmená	retolació
beatles	beatles
účel	finalitat
účel	propòsit
bojovali	lluitat
bohovia	déus
možností	possibilitats
vzácne	precious
vzácne	rars
vzácne	rares
eridanus	eridà
nórska	noruec
nórska	noruega
frankfurt	frankfurt
odas	odas
prístavné	harbour
záver	concertació
záver	conclusió
príroda	natura
príroda	naturalesa
bomby	bomba
bomby	bombes
súhrn	resum
vládca	overlord
vládca	regle
vládca	governant
vládca	emperador
htm	htm
prírodný	naturals
prírodný	natural
zadné	posterior
bojovník	warrior
bojovník	guerrer
bojovník	lluitador
pomáha	assistències
obidve	ambdós
obidve	ambdues
zakázané	prohibit
zakázané	prohibit
zakázané	prohibida
ružomberku	ružomberok
žlté	groc
líši	varia
líši	difereix
modelov	models
náboženský	religiós
vzdialené	llunyà
vzdialené	distant
vzdialené	remot
vzdialené	remota
vzdialené	remots
naspäť	esquena
udržať	sostenir
voľné	soltes
voľné	solta
voľné	lliure
voľné	gratuït
voľné	lliures
získanie	cobrant
získanie	adquirint
získanie	adquisició
požiar	incendi
požiar	foc
inc	inc
vzdialená	llunyà
vzdialená	distant
labem	labem
súkromné	privat
súkromné	privats
creek	creek
rumunska	romania
levoča	levoča
spojencov	aliats
gridcolor	gridcolor
úrady	autoritats
úrady	oficines
produktov	productes
pani	senyora
pani	dama
webová	web
selč	cest
wolfgang	wolfgang
nahradiť	reemplaça
nahradiť	substitueix
pád	crash
pád	caiguda
zle	malament
západný	western
vrcholom	vèrtex
elektrická	elèctrics
elektrická	elèctric
elektrická	electric
znaku	trait
počítačov	ordinadors
galérie	galeries
galérie	galeria
california	califòrnia
california	california
rozšírená	prorrogat
rozšírená	ampliat
rozšírená	ampliat
rozšírená	ampliada
rozšírená	augmentada
people	gent
people	persones
gejza	géza
korene	arrels
farnosti	parròquia
olympionici	olympians
dedičstvo	llegat
dedičstvo	herència
dedičstvo	herència
dedičstvo	patrimoni
jen	jen
problému	problema
zachované	conservats
zachované	conservat
kameňa	pedra
vyjadriť	expressi
vyjadriť	express
vyjadriť	expressar
porovnanie	comparació
porovnanie	compare
porovnanie	compara
porovnanie	comparar
fotografií	fotografies
kandidát	candidata
kandidát	candidat
mladosť	juvenil
mladosť	jovent
mladosť	joventut
snahy	gestions
snahy	esforços
roberta	roberta
info	info
anne	anne
oliver	oliver
nástupcom	successor
procesor	processador
procesor	cpu
daná	donades
daná	donada
onedlho	aviat
napoleon	napoleó
kórejská	coreà
turistické	turista
bruce	bruce
bohaté	ric
bohaté	rich
bohaté	rics
vyvinul	evolucionat
areálu	campus
bank	bank
bank	banc
padol	caigut
odborná	professional
odborná	professionals
výhody	avantatges
výhody	prestacions
výhody	beneficis
rastu	creixement
hop	hop
victoria	victòria
victoria	victoria
ovplyvnený	influenciat
ovplyvnený	influït
germain	germain
obchodná	comercial
obchodná	mercantils
obchodná	comercials
ústava	constitució
príčiny	motius
príčiny	raons
príčiny	causes
tenis	tennis
nepriateľa	enemic
polícia	policia
rovnice	equació
rovnice	equacions
štúdio	studio
štúdio	estudi
vhodný	apropiat
vhodný	correspongui
doktor	metge
doktor	doctor
cyril	cyril
lord	lord
lord	senyor
občania	ciutadans
všeobecná	genèriques
všeobecná	genèric
všeobecná	general
villa	villa
carlo	carlo
hlboko	profundament
hlboko	deep
hlboko	profunds
hlboko	profund
gary	gary
atómov	àtoms
kamenné	pedregosa
billy	billy
existovala	existia
existovala	existit
existovala	existien
konfederácie	confederació
arabské	arab
arabské	àrab
metód	mètodes
kurz	curs
kurz	rumb
pracovali	treballat
pracovali	treballats
velenie	ordre
velenie	comandament
motívy	temes
motívy	motius
potravín	menjar
potravín	alimentació
potravín	aliments
smery	indicacions
smery	direccions
architektonické	arquitectòniques
náš	nostre
rozhranie	interfície
hrebeň	comb
hrebeň	pentinar
znižuje	baixés
znižuje	redueix
dráma	drama
ohrozené	compromés
ohrozené	compromesa
opak	oposat
opak	contrari
snáď	esperem
kancelárie	oficines
kancelárie	despatx
kancelárie	office
kancelárie	oficina
daniela	daniela
siene	salons
siene	sales
dôležitá	important
škody	danys
výstava	exposició
webe	web
santiago	santiago
vila	vila
vila	villa
jimmy	jimmy
kôry	escorça
grande	grande
chemický	chemical
chemický	químic
potreba	necessitat
stolice	tamboret
michaela	michaela
michaela	michael
výchovy	criança
cross	creu
cross	cross
vysvetlenie	explicació
vysvetlenie	explicacions
porážke	vèncer
bit	bit
vetvy	branques
obrana	defensa
obrana	defensa
vybavená	equipada
vybavená	equipats
vybavená	equipat
záujmy	interessos
ibn	ibn
dvanásť	dotze
čadca	čadca
ivo	ivo
tovaru	mercaderies
tovaru	béns
tovaru	mercaderia
zrušená	revocats
zrušená	revocat
zrušená	revocada
zrušená	revocades
zväzok	volum
zväzok	embalum
aktivít	activitats
slovinsko	eslovènia
váži	pesa
tele	cos
tele	tele
zásoby	existències
zásoby	estocs
zásoby	subministraments
zásoby	inventaris
cudzích	exteriors
horách	muntanyes
internetová	internet
socialistickej	socialista
konferencia	conferència
schéma	diagrama
schéma	esquemàtica
schéma	esquema
schéma	esquema
geológia	geologia
stavať	construir
zriadená	establerta
miliárd	bilions
oddiel	secció
oddiel	esquadra
zrážok	precipitació
lozère	losera
súhlas	consentiment
súhlas	aprovació
rameno	espatlla
rameno	braç
entomológ	entomòleg
kamera	càmera
týždne	setmanes
anthony	anthony
nasledovali	seguí
nasledovali	seguit
organizmy	organismes
reality	realitats
reality	realitat
giuseppe	giuseppe
mhz	mhz
jazere	llac
politicky	políticament
ian	lan
ian	ian
beach	platja
jihlava	jihlava
wolf	llop
wolf	wolf
učiteľov	mestres
učiteľov	professors
učiteľov	docents
učiteľov	professorat
argument	argument
rozšírenia	connectors
rozšírenia	extensions
rozšírenia	pròrrogues
rozšírenia	ampliacions
rozšírenia	ampliació
rozšírenia	extensió
rozšírenia	pròrroga
vybudovať	construir
vybudovať	construeix
leteckých	aèria
leteckých	aeris
leteckých	aeronàutiques
ukázal	mostrava
kvety	flors
štúr	štúr
rozdelený	dividits
rozdelený	dividit
kyslík	oxigen
zabezpečenie	seguretat
kolónie	colònies
kolónie	colònia
ľubovňa	ľubovňa
dopredu	antelació
dopredu	bestreta
prešli	superat
súťaží	competeix
súťaží	concursos
súťaží	competicions
súťaží	concursos
živé	viure
živé	live
davis	davis
pravidla	regles
pravidla	normes
pravidla	regla
snd	snd
kelly	kelly
východný	est
tvrdenie	reivindicació
tvrdenie	reclamació
plné	plens
plné	ple
plné	plena
výhľad	outlook
výhľad	vista
výhľad	visualitza
výhľad	visualització
zriedkavé	rars
zriedkavé	rares
xii	xii
existovali	existia
existovali	existit
existovali	existien
polí	camps
polí	badies
výrobcovia	productors
výrobcovia	fabricants
ocele	acer
vystúpenia	discursos
vystúpenia	actuacions
plný	plens
plný	ple
plný	plena
sound	so
administratívna	administratiu
administratívna	administratius
vopred	antelació
vopred	bestreta
christopher	cristòfor
christopher	christopher
psov	gossos
dojem	impressió
moravce	moravce
chrbát	esquena
zdravie	sanitat
zdravie	salut
xvi	xvi
corporation	corporació
prístroj	dispositiu
prístroj	màquina
tvoriť	compon
tvoriť	componen
tvoriť	compondre
feat	feat
malina	malina
malina	gerds
mit	mit
mit	mlt
nick	nick
tlač	press
tlač	premsa
tlač	imprimeix
tlač	impressió
zaslúžil	merescut
zaslúžil	mereixia
zaslúžil	mereixien
majiteľ	propietari
gabriela	gabriela
zodpovedný	responsable
johnny	johnny
miloslav	miloslav
hodnotenie	qualificació
hodnotenie	puntuació
hodnotenie	habilitació
hodnotenie	avaluació
žďár	žďár
diery	forat
diery	forats
tlače	press
tlače	premsa
rovná	iguals
snina	snina
úradník	official
úradník	oficial
arch	arch
korunovaný	coronat
korunovaný	coronada
púchov	púchov
lawrence	lawrence
epizóda	episodi
témou	temàtica
témou	tema
témou	temàtica
témou	tema
nemocnici	hospital
matúš	matthew
matúš	mateu
potrebuje	necessitats
digitálne	digital
zistiť	detectar
zistiť	detecta
lesná	bosc
osobe	persona
organizáciu	organització
sad	grove
sad	olivar
sad	hort
sad	trista
sad	sad
sad	trist
pseudonym	pseudònim
ázijských	asiàtics
legenda	llegenda
legenda	legend
koruny	corones
kresťanské	christian
kresťanské	cristià
symfónia	simfonia
kráľovská	royal
končatiny	extremitats
detstva	infància
detstva	infantesa
dei	dei
navrhnutý	dissenyada
navrhnutý	dissenyat
navrhnutý	proposat
navrhnutý	proposats
matt	matt
prijali	acceptada
prijali	acceptats
prijali	acceptat
sledovať	pista
sledovať	peça
sledovať	rellotge
sledovať	segueix
sledovať	segueixi
editor	editor
editor	compositor
organizátor	organitzador
hrdinov	heroes
hrdinov	herois
vyvinutý	desenvolupat
vyvinutý	desenvolupats
vyvinutý	evolucionat
vyvinutý	evo
agentúry	agència
agentúry	organismes
agentúry	agències
predná	front
laurence	laurence
audio	àudio
debut	debut
rose	rose
rose	rosa
volebné	electoral
nezávislý	independents
nezávislý	independent
predstavený	presentat
predstavený	presentats
odísť	excedència
horský	muntanya
predaja	vendes
predaja	surts
princípy	principis
albrecht	albrecht
súhlasím	acorden
súhlasím	convenen
zúčastniť	assisteixen
zúčastniť	assistir
zúčastniť	participeu
zúčastniť	participar
okraj	marge
okraj	vora
okraj	edge
okná	windows
