категорія	categoria
сідати	sentados
тітікака	titicaca
шиндлер	schindler
метаморфози	metamorfoses
обіцяю	promete
обіцяю	promessa
обіцяю	prometa
подумайте	pense
подумайте	pensem
подумайте	pensa
подумайте	pensar
василів	vasilev
обігом	tráfico
сукре	sucre
спаситель	salvador
окаяма	okayama
договорах	tratados
бальтазар	balthazar
бальтазар	balthasar
сіон	sião
сіон	zion
шварценеггер	schwarzenegger
записник	notebook
записник	caderno
випікання	cozedura
випікання	cozinhar
пляму	mancha
пляму	nódoa
вестготи	visigodos
теґнер	tegnér
лінді	lindy
сільвестр	sylvestre
надежда	nadezhda
магніт	imã
магніт	magneto
магніт	íman
арагонська	aragonês
клементе	clemente
боулінг	boliche
боулінг	bowling
гвіани	guiana
заставки	splash
бородіно	borodino
шепіт	sussurro
шепіт	sussurra
шепіт	sussurrar
шепіт	sussurra
шепіт	sussurros
венесуельський	venezuelana
венесуельський	venezuelano
сицилійська	siciliano
ваніль	vanilla
ваніль	baunilha
підробка	masquerade
підробка	mascarada
підробка	falsa
підробка	falsos
підробка	falso
підробка	fake
голлі	holly
бром	bromo
юбер	humberto
юбер	hubert
мег	meg
яблонський	jablonski
дифузія	difusão
граматично	gramaticalmente
лікарям	médicos
байо	bayeux
кантона	cantona
буга	böke
лазарев	lazarev
валід	walid
фонтене	fontenay
прогресує	progredindo
датоване	datada
датоване	datado
датоване	datados
саффолк	suffolk
тульський	tula
психо	psicopata
психо	psico
карбюратор	carburador
таннер	tanner
паб	pub
бюл	byul
ландсгут	landshut
тренувальна	estagiária
тренувальна	estagiário
дискредитації	descrédito
дискредитації	desacreditar
пітон	python
полгар	judit
фуенте	fuente
вірусний	viral
вірусний	virais
гоукс	hawks
гоукс	falcões
бидгощ	bydgoszcz
крімгільд	gudrun
нацизмом	nazismo
даміан	damian
бамако	bamako
рахується	qualifica
хронос	cronos
марлоу	marlow
кипчак	kipchak
ліберець	liberec
музикознавство	musicologia
вальдес	valdés
тоталітаризм	totalitarismo
зрівняти	equalizar
затягування	atrasando
затягування	atrasar
магеллан	magalhães
руслани	discografia
раціональна	racionais
раціональна	racional
меллорі	mallory
яничари	janízaros
драйвери	drivers
драйвери	motoristas
драйвери	controladores
драйвери	condutores
драйвери	pilotos
гара	gara
туфлі	sapatos
туфлі	calçado
туфлі	calçados
плаза	praça
плаза	plaza
піару	anúncio
піару	propaganda
піару	publicidade
портативні	removível
шовінізм	chauvinismo
напівпровідник	semicondutores
селассіє	selassie
жид	judeu
автоматизувати	automatizar
кортона	cortona
леандро	leandro
чжуан	zhuang
барберіні	barberini
халеп	halep
петре	petre
петре	petr
кісточки	bones
кісточки	ossos
кісточки	espinhas
оберон	oberon
пірі	piri
лесбос	lesbos
дов	dov
примара	ghost
примара	fantasmas
примара	fantasma
примара	aparição
кипарис	cypress
хабар	suborno
хабар	subornar
жахливе	terrivel
жахливе	terríveis
жахливе	terrível
кремації	cremação
джуніор	júnior
джуніор	junior
джеймсон	jameson
тод	tod
тод	todd
графен	grafeno
саломон	salomon
зосередитись	concentrado
мехмет	mehmet
мехмет	maomé
ромуальд	romuald
аркада	arcada
аркада	arcade
уржель	urgell
викопали	dug
сапега	sapieha
тегу	daegu
аргонавти	argonautas
розмивання	borrão
подякував	agradeceu
пливуть	flutuantes
пливуть	flutuando
пливуть	flutuante
ювеліра	joalheiro
рубіка	rubik
озон	ozono
салінас	salinas
ульф	ulf
ідентифікатори	identificadores
ідентифікатори	ids
ідентифікатори	identificações
пташка	passarinho
пташка	ave
пташка	bird
пташка	passarinho
пташка	pássaro
пташка	aves
саурона	sauron
доріан	dorian
ліквідності	liquidez
пекка	pekka
глушник	silencioso
глушник	silenciador
актуальне	populares
ясон	jason
уру	uru
атракціон	atracção
атракціон	atração
каберне	cabernet
плоцьк	płock
здача	renunciar
каналізацію	esgotos
комунара	communards
тоса	tosa
сабін	feijão
сабін	bean
сабін	sabine
трей	trey
діаз	díaz
діаз	diaz
джихад	jihad
напрямні	guias
напрямні	guia
пері	peri
декларацій	peer
дюваль	duvall
дюваль	duval
іспанця	espanhol
дренаж	drenagem
бріджит	bridget
люпин	lupin
шатле	châtelet
екосистема	ecossistema
екосистема	ecossistemas
геодезична	geodésico
відшкодувати	reembolsado
відшкодувати	reembolsar
плюси	vantagens
плюси	ferrão
плюси	sting
бакр	bakr
рупія	rupia
вім	wim
плаваючий	flutuantes
плаваючий	flutuando
плаваючий	flutuante
займенник	pronome
фаріна	farina
шарлеруа	charleroi
алгебр	álgebras
драбина	escada
вікідані	wikidata
вітаємо	parabéns
вітаємо	parabens
понтифік	pontífice
трухільйо	trujillo
підкласи	subclasses
ванадій	vanádio
амару	amaru
сорбонна	sorbonne
веретено	fuso
інституція	institutos
косметика	cosmética
косметика	cosméticos
косметика	cosmético
косметика	cosmética
косметика	cosméticos
косметика	cosmético
лоба	lob
зчіпна	adesivo
зчіпна	adesivos
консалтинг	consultoria
консалтинг	consultadoria
уявляв	sonhado
уявляв	sonhou
уявляв	sonhei
подібній	exploração
подібній	prospecção
вулканізм	vulcanismo
габріела	gabriela
гукер	hooker
гукер	prostituta
гукер	puta
семантичний	semântica
петерс	peters
чорниця	mirtilo
чорниця	amora
моноліт	monólito
вшановує	honras
забуте	dormindo
забуте	dormir
забуте	esquecida
забуте	esqueceu
забуте	esquecido
забуте	esquecidos
гіз	guise
дмз	dmz
психіатрична	psiquiatria
психіатрична	psiquiátrico
психіатрична	psiquiátricos
ромі	romy
бріана	briana
корд	cordão
корд	cordes
апсида	abside
верт	vert
ріада	riata
отакар	otakar
годфрі	godofredo
годфрі	godfrey
нісенітниця	tolice
нісенітниця	absurdo
нісенітниця	bobagem
нісенітниця	disparate
футуна	futuna
андерлехт	anderlecht
кандагар	kandahar
прадавні	infinitamente
омана	falácia
рило	focinho
перигелію	periélio
імунна	imune
імунна	imunes
мус	mus
маклейн	mclain
тамерлан	tamerlane
шейла	sheila
експо	exposição
експо	expo
сальта	salta
мелінда	melinda
емінеску	eminescu
єйтс	yeats
єйтс	yates
родезія	rodésia
махал	mahal
терція	tertia
термодинамічна	termodinâmico
термодинамічна	termodinâmica
домовитись	fundamentado
домовитись	fundamentados
юрмала	jūrmala
склероз	esclerose
амаду	amadou
двійковий	binária
двійковий	binárias
двійковий	binário
двійковий	binários
єбрр	berd
пральні	lavandaria
пральні	lavanderia
лобіювання	lobbying
лобіювання	lobby
волохатий	peludo
волохатий	peludos
волохатий	peluda
волохатий	cabeludo
фелпс	phelps
хідекі	hideki
побороти	superado
побороти	superar
побороти	ultrapassar
розкладка	disposição
розкладка	layout
розкладка	reserva
бреше	mentiras
бреше	mentir
бреше	deitada
бреше	deitado
бреше	mentiroso
зара	zara
активізувати	ativar
активізувати	activar
активізувати	ative
карузо	caruso
мадемуазель	mademoiselle
заражені	contaminadas
заражені	contaminados
заражені	contaminado
заражені	contaminada
герліц	görlitz
вікаріат	vicariato
фейнмана	feynman
меджліс	majlis
оброблених	segregação
ментальність	mentalidade
колода	tronco
колода	tromba
колода	baú
барнетт	burnett
лунда	lunda
забороненого	telhados
хогарт	hogarth
ерве	hervé
епідеміологія	epidemiologia
прокоментувати	comentem
прокоментувати	comente
прокоментувати	comentar
прокоментувати	comenta
прокоментувати	comentário
імпровізація	improviso
імпровізація	improvisação
кейперс	kuipers
скидали	galpão
скидали	barracão
далтон	dalton
мікроекономіка	microeconomia
адреналін	adrenalina
адреналін	manivela
інвалідність	deficiência
інвалідність	invalidez
інвалідність	incapacidade
інвалідність	deficiências
бухгалтерів	contabilistas
палітри	paleta
палітри	paletas
подушка	airbag
подушка	travesseiro
подушка	almofada
галс	hals
натовпи	multidões
плиток	ladrilhos
плиток	telhas
плиток	azulejos
плиток	peças
ламати	dano
ламати	danos
ламати	estrago
реймі	raimi
тісдейл	tisdale
бальбоа	balboa
детонатор	detonador
ліль	lisle
божевільна	insanos
божевільна	louca
божевільна	insano
божевільна	insana
божевільна	louco
божевільна	mad
божевільна	louco
джейка	jake
конфіскували	confiscou
конфіскували	confiscados
конфіскували	confiscado
конфіскували	confiscadas
газні	ghazni
кобра	cobra
вишенька	cherry
вишенька	cereja
вишенька	cerejeira
кульбаба	taraxacum
патнем	putnam
галланд	galland
дальні	inversamente
комірку	cell
комірку	célula
комірку	cela
багаж	bagagem
багаж	bagagens
багаж	bagagem
багаж	bagagens
багаж	malas
вражена	chocado
вражена	chocados
вражена	chocada
морепродукти	marisco
морепродукти	mariscos
маніла	manila
орісса	orissa
дарданелли	dardanelos
жандарми	gendarmes
конвей	conway
літали	montado
мілн	milne
клоуна	vômito
непрямим	indiretamente
непрямим	indirectamente
горішки	amendoins
горішки	amendoim
антиутопія	distopia
лар	lahr
щосуботи	sábados
дмитрій	dmitri
дмитрій	dimitri
юнона	juno
клітинок	praças
клітинок	quadrados
смішні	engraçado
смішні	engraçada
геномів	hibridação
ільменіт	ilmenita
підписують	assinar
підписують	assinando
підписують	assinatura
ува	uva
конкані	concani
піратство	pirataria
темряву	trevas
темряву	escuridão
каліфорнію	califórnia
каліфорнію	california
пілар	pilar
флері	fleury
подзвонив	telefonou
леонора	leonora
скоби	staples
скоби	grampos
елейн	elaine
рапсодія	rhapsody
зернова	anceps
демпсі	dempsey
лазарет	enfermaria
сповідник	confessor
сусідства	pev
сусідства	bairro
сусідства	vizinhança
топологічний	topológico
асиметричний	assimétrica
паладій	paládio
роулінг	rowling
уніта	unita
лімпопо	limpopo
ріші	rishi
стадіо	stadio
клопи	hemiptera
тама	tama
ханой	hanói
кікбоксинг	kickboxing
дощова	chuvosa
дощова	chuvoso
данко	danko
делано	delano
атаками	atacama
щавель	rumex
захер	sacher
риторичне	retórica
карія	cária
похмура	aborrecido
ріпак	colza
еоцен	eoceno
двійка	duas
двійка	two
двійка	dois
кремер	kremer
дворжак	dvořák
моурінью	mourinho
ландграф	landgraf
нгуєн	nguyễn
нгуєн	nguyen
юнія	júnia
розбрату	discórdia
баязид	bayezid
кампече	campeche
двосторонньої	bilaterais
двосторонньої	bilateral
приємна	pleasant
приємна	agradável
приємна	agradáveis
альмагро	almagro
пліоцен	plioceno
доручити	delegada
доручити	delegadas
доручити	delegados
доручити	delegado
ешер	escher
значків	flair
вегетативне	vegetativo
вегетативне	vegetativa
неукен	neuquén
ахматова	akhmatova
мурашки	formiga
мурашки	formigas
шуліка	papagaio
шуліка	pipa
туве	tove
скажений	raging
скажений	doida
скажений	louca
скажений	maluco
скажений	doido
скажений	louco
скажений	mad
скажений	louco
скотті	scottie
скотті	scotty
велька	wielka
октав	oitava
штернберг	sternberg
пауліста	paulista
банери	banners
банери	bandeiras
цитатами	citações
букер	booker
електра	electra
фрей	frey
рубати	chop
уявні	imaginária
уявні	imaginário
уявні	imaginários
сікоку	shikoku
епітелій	epitélio
анімаційна	animado
анімаційна	animação
анімаційна	animados
анімаційна	animada
анімаційна	animadas
дилер	traficante
дилер	negociante
дилер	revendedor
дилер	concessionário
мекка	meca
куницеві	mustelidae
лешек	leszek
кухарів	chefs
кухарів	cozinheiros
кухарів	chefes
захоплюючи	apaixonante
дор	dore
вілер	wheeler
переважаючі	prevalecente
переважаючі	prevalecentes
ставимо	colocar
ставимо	coloca
ставимо	pôr
ставимо	posta
ставимо	coloque
кілобайт	kilobyte
фогель	fogel
вінклер	winkler
конфіденційності	privacidade
поток	potok
різі	risi
стихійний	ilícitas
стихійний	ilícita
стихійний	ilícito
стихійний	ilícitos
колірна	chroma
прощай	adeus
прощай	despedida
прощай	adeus
ефіопський	etíope
ефіопський	etiópia
позбулися	eliminada
позбулися	eliminados
позбулися	eliminado
позбулися	eliminou
джуба	juba
пуп	umbigo
феодалізм	feudalismo
маврикію	maurícia
маврикію	maurício
ортіс	ortiz
презумпція	presunção
незавершений	incompletas
незавершений	incompleta
незавершений	incompleto
незавершений	incompletos
психіатра	psiquiatra
свк	svk
лхоцзе	lhotse
форсайт	forsyth
відмінили	desviado
відмінили	desviados
відмінили	desviada
чакра	chakra
амелі	amélie
амелі	amélie
амелі	amelie
модем	modem
буй	bóia
артрит	artrite
моффат	moffat
брава	brava
нурі	nuri
нурі	nouri
щецин	szczecin
хустку	lenço
панкгерст	pankhurst
валера	valera
продан	prodan
ортона	ortona
дилема	dilema
газон	relvado
газон	gramado
вайнштейн	weinstein
кавендіш	cavendish
зів	ziv
зів	murcha
зубчаста	denteados
шпигуни	espiões
теракота	terracota
екзюпері	exupéry
посилки	parcelas
посилки	encomendas
пивоварня	cervejaria
учіха	uchiha
дженна	jenna
ветеранам	veteranos
кишкова	escherichia
фантазію	fantasia
недобре	indisposto
шувалов	shuvalov
саї	sailly
ловецька	lovech
бесс	bess
бесс	besse
вилки	garfos
проклятий	amaldiçoado
шахраїв	traficantes
шахраїв	revendedores
шахраїв	concessionários
баффі	buffy
мітанні	mitanni
недоступна	indisponível
недоступна	indisponíveis
мазаччо	masaccio
тічино	ticino
коте	kote
стільців	cadeiras
пачеко	pacheco
незліченні	inúmeros
незліченні	incontáveis
незліченні	inúmeras
китоподібних	cetáceos
екранування	escapar
екранування	escapando
шансон	chanson
хімки	khimki
колонада	colunata
галлі	galli
планшет	tábua
планшет	comprimidos
планшет	tablet
планшет	comprimido
брейн	bruijn
реплікація	replicação
кейта	keita
вівіан	vivian
селена	selene
фурньє	fournier
перенаселення	superpopulação
заїка	gago
ернандо	hernando
засухи	secas
пуссен	poussin
тайський	tailandesa
тайський	tailandês
тайський	thai
тайський	tailandeses
чортів	indigno
чортів	indigna
спектральна	espectral
гон	gon
касир	caixa
касир	teller
стовпчиків	colunas
епр	epr
обране	favoritos
куопіо	kuopio
недоречно	inapropriado
недоречно	inadequado
недоречно	impróprio
недоречно	inadequada
недоречно	inapropriada
коміки	comediantes
ельдорадо	eldorado
понсе	ponce
прийменник	preposição
бронштейн	bronstein
дпа	dpa
кірбі	kirby
різати	corta
різати	cut
різати	corte
різати	cortar
кокаїн	cocaína
асинхронний	assíncrona
понтифіків	pontífices
покупцями	acp
нортгемптон	northampton
спокусити	seduz
спокусити	seduzi
спокусити	seduzir
робі	roby
ініціювали	iniciadas
ініціювали	iniciada
ініціювали	iniciado
ініціювали	iniciados
повтор	replay
повтор	repetir
повтор	repetição
маро	marot
пропагують	promover
пропагують	promovendo
пропагують	promoção
шкарпетки	meia
шкарпетки	sock
шкарпетки	meias
скептицизм	ceticismo
скептицизм	cepticismo
помпіду	pompidou
спідометр	velocímetro
сересо	cerezo
розтягнення	entorse
едірне	edirne
бруси	barras
бруси	bares
занурений	imerso
вдячністю	apreciada
вдячністю	apreciados
вдячністю	apreciadas
вдячністю	apreciado
вдячністю	encorajou
вдячністю	incentivados
вдячністю	encorajados
вдячністю	incentivado
вдячністю	encorajada
вдячністю	encorajado
жадібність	avareza
жадібність	ganância
жадібність	cobiça
леконт	lecomte
винятковий	excecional
винятковий	excecionais
винятковий	excepcional
винятковий	excepcionais
пастер	pasteur
рінпоче	rinpoche
надіюсь	esperança
надіюсь	hope
надіюсь	esperanças
сюе	xue
маккабі	maccabi
кумар	kumar
торинезе	torinese
бертольд	berthold
багажник	tronco
багажник	tromba
багажник	baú
відаль	vidal
шила	preceitos
булева	booleana
торкнеться	retoques
ромів	romani
весільного	conjugal
весільного	conjugais
рюмін	ryumin
хьюз	hughes
грета	greta
маракайбо	maracaibo
нетерпінням	sequela
нетерпінням	sequência
нетерпінням	continuação
нетерпінням	sequencia
гпа	hpa
двайт	dwight
баджо	baggio
рибок	peixinho
геббельс	goebbels
єйо	yayo
леву	levu
вразило	impressiona
готланд	gotland
брана	brana
ліванський	libanesa
ліванський	libaneses
ліванський	libanês
таксономічна	taxonómico
аокі	aoki
тера	tera
зодіак	zodíaco
зодіак	zodiac
вінн	wynne
конверсія	conversão
конверсія	reconversão
кармапа	karmapa
доброта	gentileza
доброта	amabilidade
доброта	bondade
доброта	bondade
фірдоусі	ferdusi
голт	holt
нудно	aborrecido
нудно	chata
нудно	chato
нудно	tédio
нудно	aborrecido
нудно	entediada
нудно	entediado
нудно	tédio
касі	kas
касі	caixa
горак	horak
жуніор	júnior
мінерва	minerva
еон	aeon
панайотіс	panagiotis
нейрофізіологія	neurofisiologia
дурний	estúpido
дурний	estúpida
гжегож	grzegorz
іноуе	inoue
пегаса	pegasi
вчитись	aprenda
вчитись	aprender
вчитись	aprende
неймеген	nijmegen
виписки	declarações
виписки	depoimentos
витончена	gracioso
витончена	graciosa
подорожник	plantago
беркшир	berkshire
винахідливість	ingenuidade
винахідливість	engenho
магнітофон	gravador
іца	itzá
гіфк	hifk
виборець	eleitor
дзвоники	campanula
слівен	sliven
інгушетія	inguchétia
виривається	rajadas
виривається	explosões
джігме	jigme
борроміні	borromini
рані	rani
зізнатися	confesso
зізнатися	confessar
зізнатися	confesse
зізнатися	confessa
божевільних	lunáticos
клейст	kleist
примат	primata
примат	primatas
функціоналу	imposição
вчителю	mestre
вчителю	master
вчителю	professora
вчителю	professor
аполлінер	apollinaire
лоліта	lolita
напилення	pulverização
дарують	presentes
дарують	apresenta
коктейлі	cocktails
коктейлі	coquetéis
повертали	beliscar
повертали	pitada
кобб	cobb
рендольф	randolph
піо	pio
боронити	impor
подольськ	podolsk
тибетська	tibetanos
тибетська	tibetana
тибетська	tibete
тибетська	tibetano
гортон	horton
мілена	milena
варяг	varyag
білостоцький	białystok
свинина	porco
інтернаціоналізм	internacionalismo
ревель	revel
археї	archaea
втомився	cansada
втомився	cansados
втомився	cansado
кругова	circulares
кругова	circular
покарав	castigado
покарав	castigados
покарав	punido
репродуктивна	reprodutiva
метелла	metela
славна	gloriosa
славна	glorioso
славна	gloriosos
старанність	diligência
дихальна	respiratória
дихальна	respiratório
дихальна	respiratórias
лицевий	faciais
лицевий	facial
родео	rodeios
родео	rodeio
родео	rodeo
рукавиці	luvas
калюжі	poças
калюжі	poça
марадона	maradona
славко	slavko
доннер	donner
кабукі	kabuki
звертаюся	consultado
звертаюся	consultada
звертаюся	consultados
звертаюся	consultou
сміятися	risada
сміятися	riso
сміятися	rir
сміятися	ria
юст	justus
ліндон	lyndon
щирий	autêntico
щирий	autêntica
знайомств	namoro
знайомств	encontros
знайомств	namorando
знайомств	namorar
знайомств	namora
таз	pélvis
неккар	neckar
монгол	mongol
монгол	mongóis
бессі	bessie
бней	bnei
тсонга	tsonga
шляхопровід	viaduto
кислотно	tad
сантиметр	centímetro
обмеженості	brevidade
партенкірхен	partenkirchen
вівчарка	shepherd
вівчарка	pastor
інни	inna
молилися	rezou
нун	nong
нун	freira
сіяти	sementeira
сіяти	semear
соусів	molhos
плевен	pleven
відволікання	deflexão
відволікання	deformação
беллі	belli
пилат	pilatos
мудра	sábia
мудра	sábios
мудра	wise
мудра	sábias
мудра	sábio
гарет	gareth
рабінович	rabinowitz
цілує	bjs
цілує	beijinhos
цілує	beijos
осліп	blind
осліп	cega
осліп	cego
осліп	cegos
осліп	cegas
осліп	cegou
осліп	cego
осліп	cegos
спк	spk
пальміра	palmyra
закопане	zakopane
спокійні	calmo
спокійні	calma
еберт	ebert
інтуїція	intuição
доміцій	domício
стойко	stojko
фентон	fenton
навушники	auscultadores
навушники	fones
навушники	auscultadores
казале	casale
сенсом	sansom
лікер	licores
лікер	licor
карнатака	karnataka
мікроклімат	microclima
ладога	ladoga
кутб	qutb
улі	uli
лікі	leakey
зонтичні	apiaceae
барзані	barzani
франке	francke
курсив	cursiva
курсив	itálico
курсив	itálico
фаетон	phaethon
педроса	pedrosa
компромісів	compromissos
гулд	gould
рендалл	randall
сьо	shō
катехізис	catecismo
катехізис	catequese
освальдо	osvaldo
бенюк	mihai
індепендьєнте	independiente
зденек	zdeněk
вяйсяля	väisälä
івар	ivar
бене	ben
бене	bene
відступи	indentação
відступи	recuo
вієйра	vieira
ансельм	anselme
анулювання	revogação
масеру	maseru
термометр	termómetro
мереживо	rendas
мереживо	renda
бюстгальтер	soutien
бюстгальтер	sutiã
бюстгальтер	bra
відняти	subtrair
кубики	cubos
брін	breen
олімпіко	olimpico
ліберо	libero
соса	sosa
гліцерин	glicerol
підземеллі	masmorras
підземеллі	calabouço
підземеллі	masmorra
верней	verneuil
арій	ário
грегг	gregg
лефевр	lefebvre
масті	ternos
масті	fatos
гуань	guan
канн	canne
радд	rudd
несподіване	inesperada
несподіване	inesperados
несподіване	inesperadas
несподіване	inesperado
ліберман	lieberman
ернан	hernán
відправка	submeter
відправка	enviar
спідниця	saia
коа	koa
боннер	bonner
фарук	farouk
фобії	fobia
копита	cascos
пікет	piquete
фултон	fulton
білувата	albida
крововилив	hemorragia
дискомфорт	desconforto
гучність	volume
гучність	volumes
відремонтувати	reparada
відремонтувати	reparado
дебра	debra
арль	arles
апельсин	orange
апельсин	laranja
гомо	homossexuais
гомо	homossexual
поліпів	pólipos
біркенфельд	birkenfeld
санса	sansa
форстер	forster
детектування	demodulação
банат	banat
повторень	repetições
повторень	praticada
повторень	praticado
повторень	praticou
меріме	mérimée
кондитерської	confeitaria
лорка	lorca
бертьє	berthier
сахель	sahel
радомир	radomir
бульбашка	bolha
секстант	sextante
жебрак	mendigo
жебрак	pedinte
мілль	demille
секундах	segundos
виключати	excluir
виключати	excluem
філіпович	filipović
замінники	substitutos
пухом	pir
пухом	rip
бату	batu
жахливому	horrendo
установити	instala
установити	instalação
установити	instalar
установити	instale
добруджа	dobruja
болить	magoa
болить	doi
болить	machuca
болить	dói
мурі	muri
светий	sveti
іна	ina
кошенят	gatinhos
кошенят	gatinhas
плесо	pleso
водній	aguada
шафі	armário
диверсифікації	diversificar
диверсифікації	diversificação
сінатра	sinatra
аві	avit
аві	avi
бенді	bandy
фосс	voss
фосс	fosse
фосс	fosses
кінтана	quintana
тюїльрі	tuileries
рента	renta
каміла	camille
каміла	camila
каміла	kamila
аварійні	emergência
аварійні	emergências
рогіз	typha
інчхон	incheon
деріл	darryl
деріл	daryl
колекційні	colecionáveis
тарілка	placa
тарілка	prato
тарілка	chapa
тарілка	pires
бонго	bongo
вразливих	venerável
алхімія	alquimia
марція	márcia
марція	marcia
коліт	colite
олі	ollie
сусанна	susana
сива	siva
жовтець	ranunculus
програвати	jogável
фербенкс	fairbanks
веселого	merry
жеребець	garanhão
жеребець	garanhão
міхаліс	michalis
свейн	swain
рібас	ribas
щедрість	generosidade
мальтійська	maltês
кандзі	kanji
індра	indra
касета	cassete
ідо	ido
амр	amr
набоков	nabokov
буран	buran
петкович	petkovic
ремер	roemer
рубіо	rubio
бентежить	inquietante
бентежить	confusa
бентежить	confusas
бентежить	confuso
пороми	ferries
брюїнс	bruins
ітерацій	iterações
маршрутизатор	router
багатоклітинні	multicelulares
подругами	esposas
кохановський	kochanowski
лонгін	longino
станко	stanko
інтерполяція	interpolação
кендо	kendo
хелловін	halloween
лоїс	lois
абстракція	abstração
вічнозелений	sempervirens
темпіо	tempio
лінарес	linares
сеанси	sessões
маї	mailly
векше	växjö
зірочкою	estrelou
пакунки	pacotes
виселили	despejado
виселили	despejados
дженіфер	jenifer
темур	temur
презервативів	camisinhas
презервативів	preservativos
аеродинаміка	aerodinâmica
сухожилля	tendão
меріда	merida
стартувати	lançar
стартувати	lançamento
парваті	parvati
благословенням	goodwill
попасти	crush
попасти	esmagar
алоїс	alois
філон	filo
філон	philo
ізраїльович	gorin
діагностичний	diagnóstico
крихти	sobras
крихти	restos
крихти	migalhas
хроматину	remodelação
гандке	handke
кубинці	cubanos
шампанське	champanha
шампанське	champagne
шампанське	champanhe
бартель	barthel
екзаменів	exames
буланже	boulanger
ерфурт	erfurt
насьйональ	nacional
костер	coster
жителька	residente
жителька	residentes
жителька	morador
гіркокаштан	aesculus
зорін	zorin
венцель	wenzel
іді	idi
міямото	miyamoto
грифон	griffon
ропа	salmoura
гіббс	gibbs
незмінні	imutável
затоплених	inundada
затоплених	inundados
затоплених	inundado
сакси	saxões
валлійська	galês
валлійська	welsh
валлійська	galesa
туран	turan
пападопулос	papadopoulos
маєвський	majewski
маркерів	marcador
трабзон	trabzon
аанг	aang
едер	eder
авадзі	awaji
нано	nano
клади	bagagem
клади	bagagens
клади	malas
безьє	béziers
безьє	bézier
шлаки	venenos
десерти	sobremesas
аудиторів	auditores
езра	ezra
бовуар	beauvoir
гверчіно	guercino
бінокль	binóculos
бінокль	binocular
цхінвалі	tskhinvali
мандоліна	bandolim
селевк	seleuco
файт	veit
жеремі	jérémy
діорама	diorama
олігарх	magnata
олігарх	oligarca
еліпс	elipse
тальк	talco
тіква	tikva
брегг	bragg
молнія	molniya
обвинувачений	acusado
обвинувачений	acusada
обвинувачений	acusadas
обвинувачений	acusados
портфоліо	portfolio
портфоліо	portfólio
портфоліо	carteira
енгр	ingres
масарика	masaryk
ісла	isla
петерсен	petersen
гейден	hayden
націоналістичну	nacionalista
ґаара	gaara
гільберт	hilbert
гакслі	huxley
бнф	fpb
гут	tripa
гут	pança
граматична	gramaticais
ідріс	idris
евбея	eubeia
долучити	anexar
натуралізм	naturalismo
найцікавіше	most
камберленд	cumberland
паркет	parquet
зіген	siegen
хірургічний	cirúrgica
хірургічний	cirúrgico
хірургічний	cirúrgicos
фотографічних	fotográfico
фотографічних	fotográficos
фотографічних	fotográfica
джучі	jochi
скарлатті	scarlatti
вісбаден	wiesbaden
ама	ama
ама	ame
привітали	trocada
привітали	trocado
привітали	trocados
привітали	trocadas
привітали	felicitou
потихеньку	mats
потихеньку	tapetes
барклі	barkley
кавуни	melancias
гульєльмо	guglielmo
остготи	ostrogodos
грінвуд	greenwood
маркери	marcadores
аргентинець	argentino
елмер	elmer
цецилій	cecílio
чеки	verificações
чеки	controlos
чеки	cheques
метилювання	metilação
кейнс	keynes
кричали	gritando
фішки	fichas
фішки	chips
візьму	pega
візьму	levar
візьму	take
візьму	pegue
візьму	toma
візьму	leve
армін	armin
долабелла	dolabela
кролики	coelhos
нома	noma
притягує	atrai
притягує	atraem
матроса	marinheiros
атеросклероз	aterosclerose
шатійон	châtillon
ватра	vatra
виріз	decote
гета	geta
бамбара	bambara
рахім	rahim
личить	encaixa
здивовані	surpreendida
здивовані	surpresa
здивовані	surpresos
здивовані	surpreendido
здивовані	surpreso
маккормік	mccormick
норманд	normand
артеміда	artemis
жирафи	camelopardalis
ірйо	yrjö
строф	estrofes
терасами	terraços
тирговиште	targovishte
шарлуа	charlois
шефер	schaefer
сказ	raiva
секреція	lubrificação
секреція	secreção
секреція	secreções
нормалізація	normalização
герта	herta
брудна	sacanagem
брудна	suja
брудна	dirty
брудна	sujo
гемоглобін	hemoglobina
буревісник	petrel
невдаха	falhado
невдаха	perdedora
невдаха	vencido
невдаха	perdedor
строцці	strozzi
кормак	cormac
розкладки	layouts
хосні	hosni
керес	keres
йоффе	joffe
інтернування	internamento
тауб	taub
бугі	boogie
бочка	barril
бочка	barril
каштани	castanhas
елінор	elinor
аптекар	boticário
пресвітер	presbítero
підступний	insidioso
альбатрос	albatroz
воронцовський	vorontsov
менді	mandy
косинський	kosinski
немо	nemo
головоломка	puzzle
головоломка	enigma
галан	galan
руджеро	ruggero
посуху	flagelo
марр	marr
ченстохова	częstochowa
зоопарки	zoológicos
сполучна	conjuntivo
фазан	faisão
хаас	haas
гмо	ogm
кеніг	könig
ейк	eyck
плутоній	plutónio
плутоній	plutônio
ендо	endo
узурпатор	usurpador
мурільйо	murillo
структурування	estruturação
структурування	estruturar
комптон	compton
язлива	aposentar
гельфанд	gelfand
редер	roeder
вишиванки	bordado
вишиванки	bordados
фонсека	fonseca
сендай	sendai
тосканський	toscana
реве	choro
реве	chorando
реве	chorar
жиро	giraud
таллі	tully
сирт	sirte
гро	gros
мацудайра	matsudaira
цефея	cephei
альбукерке	albuquerque
гольбейн	holbein
магічним	magicamente
кульове	globulares
верблюди	camelos
кель	kehl
метеоризм	flatulência
сурма	antimónio
