மற்றும்	och
தோட்டத்தில்	trädgården
இயக்குனர்கள்	direktörer
இயக்குனர்கள்	regissörer
இயக்குனர்கள்	styrelseledamöter
காற்றை	vinden
காற்றை	vindkraft
காற்றை	vind
நிறுவல்	grundats
நிறுவல்	grundat
நிறுவல்	grundades
நிறுவல்	grundad
நிறுவல்	grundade
நிறுவல்	montering
நிறுவல்	installation
நிறுவல்	anläggning
பேசிய	talat
பேசிய	pratat
பேசிய	talade
கண்ணி	loop
கண்ணி	slinga
கலாம்	kalam
கூலி	lön
கூலி	belöna
கூலி	belöning
பிரச்சனைகள்	problem
பிரச்சனைகள்	frågor
பிரச்சனைகள்	problem
பிரச்சனைகள்	frågeställningar
பிரச்சனைகள்	emissioner
பேரரசுகள்	kungarikena
பேரரசுகள்	riken
பேரரசுகள்	skurkar
புரட்சிகர	revolutionära
புரட்சிகர	revolutionär
புரட்சிகர	revolutionerande
அறிவியலில்	vetenskap
அறிவியலில்	naturvetenskap
அறிவியலில்	vetenskapen
ஜாக்சன்	jackson
அகதிகள்	flyktingar
பேட்டி	intervjun
பேட்டி	intervjua
பேட்டி	intervju
ரிசர்வ்	reserv
ரிசர்வ்	reserven
ரிசர்வ்	reservera
அதிகளவு	aggressivt
அதிகளவு	aggressiva
அதிகளவு	aggressiv
செல்சியஸ்	celsius
யூரோ	euron
யூரோ	euro
விஜய	vijaya
டிம்	tim
டிம்	dim
டிம்	dämpa
பிரபலமானது	populärt
பிரபலமானது	popular
பிரபலமானது	populär
பிரபலமானது	populära
பிரபலமானது	popularitet
கிராமப்புற	landsbygd
கிராமப்புற	landsbygdens
மைதானத்தில்	marken
மைதானத்தில்	ground
கேம்	spel
கேம்	spelet
கேம்	game
கேம்	match
கேம்	vilt
கேம்	cam
உண்மையிலேயே	verkligen
ஆட்சியாளர்கள்	härskare
நிறங்கள்	färgämnen
நிறங்கள்	färger
நிறங்கள்	färger
கண்காட்சி	mässa
கண்காட்சி	rättvist
கண்காட்சி	rättvis
விளம்பரங்கள்	kampanjer
விளம்பரங்கள்	erbjudanden
விளம்பரங்கள்	annonser
திறப்பு	öppnande
திறப்பு	öppning
திறப்பு	öppnar
சமவெளி	slätter
பயன்படுத்தியது	använda
பயன்படுத்தியது	använt
பயன்படுத்தியது	begagnad
பயன்படுத்தியது	används
பயன்படுத்தியது	begagnade
வளைந்த	böjda
வளைந்த	böjd
வளைந்த	böjt
திபெத்	tibet
தாழ்த்தப்பட்ட	bakåt
சிறுவன்	boy
சிறுவன்	pojke
சிறுவன்	gosse
சிறுவன்	pojk
பேசினார்	pratade
பேசினார்	talade
சம்பவம்	händelse
சம்பவம்	incident
சம்பவம்	tillbud
சொந்தமாக	äger
கோளாறு	oordning
கோளாறு	störning
குரோமியம்	krom
நைல்	nilen
அணைகள்	dammar
எண்ணும்	räknar
எண்ணும்	räkna
மிளகு	pepper
மிளகு	peppar
மிளகு	paprika
சர்ச்சை	polemik
சர்ச்சை	kontroverser
அசோக்	ashok
கடிகாரம்	timer
கடிகாரம்	klocka
கடிகாரம்	klockan
பொம்மை	leksak
பொம்மை	dockan
பொம்மை	docka
ஜாக்கி	jackie
திரட்டு	kataloger
திரட்டு	samla
திரட்டு	kataloger
ஹார்டி	hardy
நகர்ப்புற	urban
நகர்ப்புற	urbana
நகர்ப்புற	tätort
விகிதங்கள்	satser
கட்டமைப்பை	ramverk
கட்டமைப்பை	ram
அப்துல்லா	abdullah
நிபுணர்கள்	experter
நிபுணர்கள்	sakkunniga
நிபுணர்கள்	experten
நிபுணர்கள்	sakkunnig
நிபுணர்கள்	expert
செய்முறை	recept
செய்முறை	receptet
மாடல்	modellen
மாடல்	förebild
மாடல்	model
மாடல்	förlaga
மாடல்	modell
மெட்ரோ	tunnelbana
மெட்ரோ	metro
வேட்பாளர்கள்	kandidaterna
வேட்பாளர்கள்	kandidater
குவைத்	arboga
குவைத்	kuwait
காதலி	flickvän
காதலி	flickvännen
நோயாளி	patientens
நோயாளி	patienten
நோயாளி	patient
நோயாளி	tålmodiga
கில்	gill
கார்த்திகேயன்	karthikeyan
இளமை	ungdomar
இளமை	ungdom
இளமை	ungdomsfrågor
இளமை	tonåren
படிப்புகள்	banor
படிப்புகள்	kurser
தயாரிப்புகள்	produkterna
தயாரிப்புகள்	produkter
கென்யா	kenya
இளநிலை	ungkarlar
உள்துறை	invändigt
உள்துறை	inre
உள்துறை	interiör
உமர்	umar
உமர்	omar
போராடி	kämpar
போராடி	kämpande
நெல்சன்	nelson
இலாபம்	vinst
நரம்பியல்	nervös
நரம்பியல்	nervöst
நரம்பியல்	nervösa
நரம்பியல்	neurologiska
நரம்பியல்	neurologisk
பிரதிநிதியாக	representera
பிரதிநிதியாக	företräda
பிரதிநிதியாக	representerar
நவ	nov
வர்மா	verma
சண்டிகர்	chandigarh
பில்லி	billy
முன்னே	framåt
சாத்தியமான	potentiella
சாத்தியமான	potential
சாத்தியமான	potentiell
சாத்தியமான	potentiellt
மாணிக்கம்	ruby
அணுகல்	åtkomst
அணுகல்	tillgång
அணுகல்	tillträde
அணுகல்	autentisering
அணுகல்	verifiering
அணுகல்	tillgänglighet
அணுகல்	tillgängligheten
ஸ்டோன்	sten
பெயரிடப்பட்ட	namngivna
தொகு	edit
தொகு	redigera
போதை	missbruk
போதை	beroende
எரியும்	brinnande
எரியும்	brinner
எரியும்	bränning
எரியும்	bränna
எரியும்	brännande
உருவாக்கியவர்	skaparen
உருவாக்கியவர்	skapare
ரக்பி	rugby
ஒப்பீடு	jämförelsen
ஒப்பீடு	jämförelse
கெடா	kedah
பாம்புகள்	ormar
தள்ளி	knuffade
தள்ளி	iväg
தள்ளி	bort
தள்ளி	away
பாகுபாடு	diskriminering
போராளி	krigare
போராளி	rebell
வணிகர்	näringsidkare
வணிகர்	handlare
வணிகர்	merchant
நவாப்	nawab
நாளைக்கு	morgondagen
நாளைக்கு	imorgon
பங்களிப்பாளர்	bidragsgivare
சமஸ்கிருதம்	sanskrit
இலக்குகள்	mål
இலக்குகள்	goals
இலக்குகள்	målsättningar
கல்யாண	bankett
தெலுங்கில்	telugu
சோறு	rice
சோறு	ris
ஆக்ரா	agra
குக்	cook
குக்	kock
நுகர்வு	konsumtion
நுகர்வு	förbrukning
நுகர்வு	förbrukningen
சுரங்கம்	tunnel
சுரங்கம்	tunneln
சுரங்கம்	brytning
சுரங்கம்	gruvdrift
சுரங்கம்	gruv
ரியோ	rio
சுருக்கமான	kort
சுருக்கமான	korthet
சுருக்கமான	kortfattad
சுருக்கமான	kortfattat
சுருக்கமான	korta
பற்கள்	tänder
பாசம்	ömhet
பாசம்	tillgivenhet
முடிக்க	slutför
முடிக்க	avsluta
பிரான்சிஸ்கோ	francisco
கலவரம்	upplopp
கலவரம்	upploppen
கலவரம்	upploppet
கலவரம்	upplopp
அருண்	arun
ஆய்வகம்	laboratoriet
ஆய்வகம்	laboratorium
ஆய்வகம்	observatoriet
ஆய்வகம்	observatorium
இயக்கு	pjäs
இயக்கு	play
இயக்கு	spela
இயக்கு	aktivera
ஃபியட்	fiat
விவாதங்கள்	diskussioner
விவாதங்கள்	diskussionerna
ஒவ்வாமை	allergier
ஒவ்வாமை	allergi
ஒவ்வாமை	allergi
போலீஸ்	polis
போலீஸ்	poliser
போலீஸ்	polisen
கடின	jobbigt
கடின	hård
கடின	svårt
கடின	hårda
கடின	hårt
நிரந்தரமாக	forever
நிரந்தரமாக	permanent
அரேபிய	arabisk
சாய்வு	lutning
சாய்வு	luta
சாய்வு	lutning
நாட்டம்	läggning
நாட்டம்	orientering
நாட்டம்	inriktning
நாட்டம்	tona
பேரியம்	barium
உலை	pannan
உலை	panna
சாகர்	sagar
மேல்நிலை	upper
மேல்நிலை	övre
கதவு	dörr
கதவு	dörren
திப்பு	tippo
விஞ்ஞானிகள்	vetenskapsmän
விஞ்ஞானிகள்	forskare
செல்கிறார்	going
தீவிரவாதிகள்	terrorister
வாசகர்	läsare
வாசகர்	läsaren
வாசகர்	läsare
பிரஸ்	tryck
பிரஸ்	press
பிரஸ்	pressen
எரி	tändning
எரி	drivmedel
எரி	bränsle
அவுட்	ut
அவுட்	out
அவுட்	ute
பங்களிப்பாளர்கள்	bidragsgivare
வைப்பு	insättning
வைப்பு	deposition
படுக்கை	säng
படுக்கை	sängen
படுக்கை	bädd
உணர்வுகள்	känslor
மீட்பு	återvinning
மீட்பு	återhämtning
மீட்பு	indrivning
மீட்பு	räddning
மீட்பு	rädda
மீட்பு	undsättning
கொம்பு	tuta
கொம்பு	hornet
கொம்பு	horn
சொத்துக்கள்	tillgångar
நண்பன்	vännen
நண்பன்	vän
அகல	breda
அகல	bred
அகல	brett
அகல	wide
மார்டின்	martin
சேக்	sheikh
சேக்	shejk
சேக்	zach
ஒப்புக்	erkänt
ஒப்புக்	erkände
ஒப்புக்	bekände
முற்றிலுமாக	absolut
ஷோ	sho
உரையாடல்கள்	konversationer
உரையாடல்கள்	samtal
உரையாடல்கள்	dialoger
பத்திரிகையாளர்	journalisten
பத்திரிகையாளர்	journalist
அனுப்பியது	skickas
அனுப்பியது	skickade
அனுப்பியது	skickat
அனுப்பியது	skickad
கைகள்	vapen
கைகள்	armarna
கைகள்	famn
கைகள்	armar
கைகள்	händer
கைகள்	hands
மின்னழுத்த	spänning
உடைகள்	slitage
உடைகள்	bära
உடைகள்	bär
உடைகள்	klänningar
உடைகள்	kläder
குதிரைகள்	hästar
வாயுக்கள்	gaser
டாக்	docka
தயாராக	klara
தயாராக	beredd
தயாராக	klar
தயாராக	redo
தயாராக	färdiga
தயாராக	villig
தயாராக	villiga
தயாராக	villigt
கயிறு	rep
ஆள்	kille
ஆள்	guy
ஆள்	killen
கவசம்	hjälmen
கவசம்	hjälm
கவசம்	sköld
பயிர்கள்	odlingar
பயிர்கள்	gröda
பயிர்கள்	grödor
வானியலாளர்	astronom
கைதிகள்	interner
கைதிகள்	fångar
பரிந்துரைக்கப்பட்டது	föreslog
பரிந்துரைக்கப்பட்டது	föreslagen
பரிந்துரைக்கப்பட்டது	föreslaget
பரிந்துரைக்கப்பட்டது	föreslagna
பரிந்துரைக்கப்பட்டது	rekommenderas
பரிந்துரைக்கப்பட்டது	rekommenderade
பரிந்துரைக்கப்பட்டது	rekommenderat
பரிந்துரைக்கப்பட்டது	rekommenderad
உண்மையாக	sanna
உண்மையாக	sann
உண்மையாக	sant
உண்மையாக	true
கிலோகிராம்	kilogram
அமைச்சரவை	kabinettet
அமைச்சரவை	skåpet
அமைச்சரவை	kabinett
அமைச்சரவை	skåp
அமைச்சரவை	regeringen
அமைச்சரவை	departement
அமைச்சரவை	ministeriet
அமைச்சரவை	ministerium
வேட்டை	jaga
வேட்டை	jakt
வேட்டை	hunt
வேட்டை	jagar
வேட்டை	jakt
வேட்டை	jaga
வேட்டை	jagar
வெளியிடுகிறது	förlag
வெளியிடுகிறது	publicering
வெளியிடுகிறது	publicera
வெளியிடுகிறது	utgivning
வெளியிடுகிறது	publicerar
காய்கறிகள்	grönsaker
நைட்ரஜன்	kväve
மூலதனம்	huvudstad
மூலதனம்	kapitalet
மூலதனம்	capital
மூலதனம்	huvudstaden
மூலதனம்	kapital
போகிறது	going
இனிப்பு	efterrätt
இனிப்பு	dessert
இனிப்பு	sötma
இனிப்பு	söt
இனிப்பு	sött
இனிப்பு	söta
உவமை	liknelse
மரியோ	mario
சுற்றுப்பாதை	omloppsbana
சுற்றுப்பாதை	bana
முன்னேற்ற	progress
முன்னேற்ற	förlopp
முன்னேற்ற	framsteg
எரிவாயு	gasa
எரிவாயு	gas
எரிவாயு	gaser
இயன்	lan
இயன்	ian
சேவியர்	xavier
விளிம்பு	kant
விளிம்பு	edge
விளிம்பு	kanten
விளிம்பு	gräns
விளிம்பு	kant
விளிம்பு	border
விளிம்பு	inramning
விளிம்பு	gränsen
விளக்கினார்	förklarade
விளக்கினார்	förklarat
நீடித்த	varaktigt
நீடித்த	hållbart
நீடித்த	varaktig
நீடித்த	varaktiga
செய்	sei
செய்	återge
ஹரி	hari
வாசிக்க	läs
வாசிக்க	läst
வாசிக்க	läser
வாசிக்க	läsa
வாசிக்க	läste
அறிவுரை	rådgivning
அறிவுரை	råd
பிரிவினை	delning
பிரிவினை	partition
மறந்து	glömda
மறந்து	bortglömd
மறந்து	glömd
மறந்து	bortglömda
மறந்து	glömt
மறந்து	glömmer
மறந்து	glömma
மறந்து	glöm
மறந்து	glömde
மறந்து	glömt
மகிந்த	mahinda
சவுதி	saudi
விசைப்பலகை	tangentbordet
விசைப்பலகை	tangentbord
சில்லறை	detaljhandeln
சில்லறை	detaljhandel
ஸ்டாலின்	stalin
ஸ்டாலின்	stalins
ஸ்டாலின்	hingsten
ஸ்டாலின்	hingst
சதுப்பு	träsk
இல்லையெனில்	annars
தோமஸ்	tomas
தோமஸ்	thomas
முதுநிலை	masters
முதுநிலை	herrar
மீடியாவிக்கி	mediawiki
கனவில்	drömt
கனவில்	drömde
கனவில்	dream
கனவில்	dröm
பயணிக்கும்	resa
பயணிக்கும்	resande
பயணிக்கும்	reser
நுண்ணறிவு	intelligens
நுண்ணறிவு	underrättelser
நுண்ணறிவு	underrättelse
நுண்ணறிவு	underrättelsetjänst
கங்கா	ganga
காம	kama
வாங்கிய	köptes
வாங்கிய	köpte
வாங்கிய	köpta
வாங்கிய	köpt
அனுராதபுரம்	anuradhapura
பிரவுன்	brun
பிரவுன்	bruna
பிரவுன்	brunt
பிரவுன்	brown
அநேகமாக	troligtvis
அநேகமாக	förmodligen
அநேகமாக	troligen
அநேகமாக	antagligen
சாவ்	chau
காசு	gass
மார்க்சிஸ்ட்	marxist
கரைசல்	lösning
மார்பக	bröst
தரவரிசையில்	topplista
கிரீன்	gröna
கிரீன்	grön
கிரீன்	grönt
கிரீன்	green
மார்பு	kista
மார்பு	bröstkorg
மார்பு	bröst
மார்பு	bröstet
வழக்கத்தில்	oregelbunden
வழக்கத்தில்	oregelbundet
வழக்கத்தில்	oregelbundna
கூட்டங்கள்	möten
கூட்டங்கள்	sammanträden
பிரபலம்	populärt
பிரபலம்	popular
பிரபலம்	populär
பிரபலம்	populära
பிரபலம்	kändis
பிரபலம்	kändisar
உத்தி	strategin
உத்தி	strategi
அறியப்படாத	anonym
அறியப்படாத	anonyma
தரவரிசை	rangordningen
தரவரிசை	rangordning
மதுரா	mathura
வளர்சிதை	metabolism
வளர்சிதை	ämnesomsättning
பின்லாந்து	finland
பேராயர்	ärkebiskop
பேராயர்	ärkebiskopen
ஊர்வன	reptil
முதலீட்டாளர்கள்	investerare
முதலீட்டாளர்கள்	investerarna
பல்துறை	mångsidigt
பல்துறை	mångsidig
பல்துறை	mångsidiga
மின்னல்	blixten
மின்னல்	blixt
மின்னல்	blixtar
மின்னல்	belysning
மின்னல்	lightning
மின்னல்	blixten
மின்னல்	blixt
சுமந்து	bära
சுமந்து	bär
உயிர்வேதியியல்	biokemi
உடற்பயிற்சி	träning
உடற்பயிற்சி	träningspass
உடற்பயிற்சி	utövar
உடற்பயிற்சி	övning
உடற்பயிற்சி	motion
உடற்பயிற்சி	utöva
உடற்பயிற்சி	lämplighet
உடற்பயிற்சி	träning
உடற்பயிற்சி	kondition
உடற்பயிற்சி	fitness
மதிப்பீடுகள்	recensioner
மதிப்பீடுகள்	omdömen
மதிப்பீடுகள்	betyg
மதிப்பீடுகள்	tittarsiffror
மதிப்பீடுகள்	manskap
சீதை	sita
வியன்னா	wien
வியன்னா	vienna
களிமண்	lera
களிமண்	clay
ரிக்	rick
லிங்கன்	lincoln
சீடர்	cedar
சீடர்	lärjunge
அனுப்பிய	skickas
அனுப்பிய	skickade
அனுப்பிய	skickat
அனுப்பிய	skickad
இயக்கப்பட்டது	aktiverade
இயக்கப்பட்டது	aktiverat
இயக்கப்பட்டது	aktiverad
தொட்டி	bin
வசதியாக	bekvämt
வசதியாக	behagligt
வசதியாக	bekväma
வசதியாக	bekväm
வியாபாரம்	affärsverksamhet
வியாபாரம்	affärer
வியாபாரம்	business
வியாபாரம்	företag
வியாபாரம்	näringsliv
தூய்மையான	renaste
தூய்மையான	rena
தூய்மையான	ren
தூய்மையான	rent
ஆல்ஃபா	alpha
ஆல்ஃபா	alfa
படிகள்	fotsteg
படிகள்	steg
படிகள்	trappsteg
பஞ்சு	svampen
பஞ்சு	svamp
பஞ்சு	bomull
பஞ்சு	cotton
கிறிஸ்துமஸ்	christmas
கிறிஸ்துமஸ்	jul
கிறிஸ்துமஸ்	julen
ஆதரிக்கும்	stöttar
ஆதரிக்கும்	stöder
ஆதரிக்கும்	stödjer
இன்டெல்	intel
புக்கிட்	bukit
விடுதிகள்	hotell
வார்டு	ward
உற்பத்தியாளர்கள்	tillverkare
உற்பத்தியாளர்கள்	tillverkarna
தடைகள்	hinder
தட்டையான	platt
தட்டையான	platta
தட்டையான	lägenhet
தட்டையான	flat
சந்திரசேகர்	chandrasekhar
பாலூட்டி	däggdjur
பேய்	ghost
பேய்	vålnad
பேய்	spöke
பேய்	djävul
பேய்	devil
பேய்	djävulen
பிரகடனம்	förklaring
பிரகடனம்	deklarationen
பிரகடனம்	försäkran
பிரகடனம்	deklaration
குறைப்பு	reduktion
குறைப்பு	minskning
குறைப்பு	reducering
குறைப்பு	nedsättning
சஞ்சய்	sanjay
தெரேசா	teresa
தெரேசா	theresa
இமாச்சலப்	himachal
முரண்பாடு	konflikten
முரண்பாடு	konflikter
முரண்பாடு	konflikt
நகல்	kopiera
நகல்	kopia
நாவல்கள்	romaner
நாவல்கள்	noveller
யோகா	yoga
ஆஸ்கார்	oscar
கழுத்து	hals
கழுத்து	nacken
கழுத்து	nacke
ஸ்டீவன்	steven
அண்டம்	universum
ஐரோப்பியர்	européer
ஐரோப்பியர்	européerna
ஐரோப்பியர்	europeisk
ஐரோப்பியர்	europeiskt
ஐரோப்பியர்	europeiska
ஐரோப்பியர்	europé
திருத்த	ändringsförslag
திருத்த	ändring
பொதுவுடைமை	kommunism
பொதுவுடைமை	kommunismen
ஆமை	sköldpadda
ஆமை	sköldpadda
ஏற்பாடுகள்	arrangemang
ஏற்பாடுகள்	arrangemanget
ஏற்பாடுகள்	arrangemang
சுரப்பி	körtel
சுரப்பி	körtlar
வல்லுநர்கள்	yrkesutövare
வல்லுநர்கள்	professionella
வல்லுநர்கள்	yrkesmän
வல்லுநர்கள்	proffs
வல்லுநர்கள்	yrkesverksamma
மாத்திரை	piller
வலியுறுத்தி	understryka
வலியுறுத்தி	betona
குறிப்பிடுகின்றது	langa
டோக்கியோ	tokyo
ஆரோக்கியமான	friskt
ஆரோக்கியமான	hälsosam
ஆரோக்கியமான	hälsosamt
ஆரோக்கியமான	friska
ஆரோக்கியமான	frisk
ஆரோக்கியமான	sund
பேரன்	barnbarn
பேரன்	barnbarnet
பேரன்	sonson
எருமை	buffalo
எருமை	buffel
எருமை	bufflar
தொழிலாக	karriären
தொழிலாக	karriär
எழுதுதல்	brinnande
எழுதுதல்	brinner
எழுதுதல்	bränning
எழுதுதல்	bränna
எழுதுதல்	brännande
எழுதுதல்	skrivande
எழுதுதல்	skrift
எழுதுதல்	skrivning
எழுதுதல்	skriva
எழுதுதல்	skriver
சாதகமாக	positivt
செயற்குழு	executive
செயற்குழு	verkställande
காவல்துறையினர்	polis
காவல்துறையினர்	poliser
காவல்துறையினர்	polisen
கோணத்தில்	vinkeln
கோணத்தில்	vinkel
செடிகள்	plantor
செடிகள்	växter
வீரம்	tapperhet
வீரம்	mod
சிம்	sim
ஜெர்ரி	jerry
பதிவிறக்கம்	nerladdning
பதிவிறக்கம்	nedladdning
சுமை	ladda
சுமை	last
சுமை	belastning
சுமை	börda
தாரா	tara
வழக்கறிஞர்கள்	advokater
வழக்கறிஞர்கள்	jurister
டிராகன்	draken
டிராகன்	drake
டிராகன்	dragon
கொண்டாடும்	fira
சனிக்கிழமை	lördag
இலக்க	siffra
யோசேப்பு	joseph
யோசேப்பு	josef
வலிப்பு	epilepsi
ஊவா	uva
கொண்டிருக்கின்றது	bakhåll
வகுத்தல்	division
வகுத்தல்	delning
தரவுத்தளம்	databas
தரவுத்தளம்	databasen
முடிக்கப்பட்டது	slutfört
முடிக்கப்பட்டது	avslutad
முடிக்கப்பட்டது	avslutade
முடிக்கப்பட்டது	slutförd
முடிக்கப்பட்டது	avslutat
முடிக்கப்பட்டது	avslutade
முடிக்கப்பட்டது	klar
முடிக்கப்பட்டது	avslutat
முடிக்கப்பட்டது	färdiga
முடிக்கப்பட்டது	färdig
செயலை	aktion
செயலை	åtgärder
செயலை	åtgärd
செயலை	handling
செயலை	agerande
நிறைவேற்றப்பட்டது	avrättade
நிறைவேற்றப்பட்டது	avrättades
நிறைவேற்றப்பட்டது	utförd
நிறைவேற்றப்பட்டது	avrättad
சகோதரிகள்	systrar
நேர்மறை	positivt
நேர்மறை	positiv
நேர்மறை	positiva
ஹைதராபாத்	hyderabad
வரையப்படும்	dragna
வரையப்படும்	dragen
வரையப்படும்	ritat
மனநிலை	humöret
மனநிலை	stämning
மனநிலை	humör
கௌதம	gautama
குற்ற	skyldiga
குற்ற	skyldig
குற்ற	skyldigt
ஓவியர்கள்	målare
மயிலை	påfågel
குஜராத்தி	gujarati
பிராங்க்	frank
பிராங்க்	franck
தாது	malm
தாது	mineral
மந்திர	magiskt
சர்ச்சைக்குரிய	problematisk
சர்ச்சைக்குரிய	problematiska
சர்ச்சைக்குரிய	problematiskt
சர்ச்சைக்குரிய	kontroversiellt
சர்ச்சைக்குரிய	kontroversiella
சர்ச்சைக்குரிய	kontroversiell
கிட்டார்	gitarr
பண்டிகை	festival
பண்டிகை	festivalen
பண்டிகை	festlig
பாண்டி	pandi
முடியாட்சி	monarki
முடியாட்சி	monarkin
அடித்தளம்	foundation
அடித்தளம்	rf
அடித்தளம்	grundande
அடித்தளம்	stiftelsen
அடித்தளம்	stiftelse
தியேட்டர்	theater
தியேட்டர்	teater
தியேட்டர்	teatern
தியேட்டர்	teater
தியேட்டர்	theatre
பிடி	catch
பிடி	fångst
பிடி	fånga
பிடி	hålla
பிடி	inneha
பிடி	håll
பிடி	hold
ஒருபோதும்	aldrig
மாங்கனீசு	mangan
ரத்னா	ratna
துருவ	polar
அபாயம்	fara
மிகுதி	gorge
சூடான்	sudan
சூடான்	sudans
உருமாற்றம்	omvandling
உருமாற்றம்	förvandling
சிகரம்	peak
சிகரம்	topp
தியாகம்	uppoffring
தியாகம்	offra
தியாகம்	uppoffringar
தியாகம்	offrar
தியாகம்	offer
குன்று	kullen
குன்று	backen
குன்று	backe
குன்று	kulle
குன்று	hill
கணக்குகள்	konton
கணக்குகள்	räkenskaper
வாங்கியது	inköpt
வாங்கியது	inköpta
வாங்கியது	köpta
வாங்கியது	köpt
வாங்கியது	köptes
வாங்கியது	köpte
வாங்கியது	köpta
வாங்கியது	köpt
சுருக்க	förkortningar
சுருக்க	förkortning
மார்ஷல்	marshall
துவக்கப்பட்டது	lanseras
துவக்கப்பட்டது	lanserades
துவக்கப்பட்டது	lanserade
துவக்கப்பட்டது	inledde
காலில்	benet
காலில்	ben
பியர்	öl
எட்டியது	rester
பின்வருவன	förestående
பின்வருவன	kommande
பெருங்குடல்	kolon
மாணவர்களும்	studenter
மாணவர்களும்	studerande
மாணவர்களும்	elever
புலனாய்வு	intelligens
புலனாய்வு	underrättelser
புலனாய்வு	underrättelse
புலனாய்வு	underrättelsetjänst
செனட்	senaten
செனட்	senat
ஐயம்	tvekan
ஐயம்	tvivel
ஐயம்	tvivlar
மோசமாக	sämre
மோசமாக	värre
மோசமாக	dåligt
நம்புகிறேன்	hoppas
நம்புகிறேன்	hoppades
நம்புகிறேன்	förhoppning
நம்புகிறேன்	hoppas
நம்புகிறேன்	hoppet
நம்புகிறேன்	hopp
நம்புகிறேன்	hope
கென்னடி	kennedy
உருளை	sfären
உருளை	klot
உருளை	sfär
டிலான்	dylan
யூதர்களின்	judinna
யூதர்களின்	judiskt
யூதர்களின்	judiska
யூதர்களின்	judisk
அறிவுசார்	intellektuellt
அறிவுசார்	intellektuell
அறிவுசார்	intellektuella
நாக்பூர்	nagpur
அதிரடி	aktion
அதிரடி	åtgärder
அதிரடி	åtgärd
அதிரடி	handling
அதிரடி	agerande
வெப்பத்தை	heat
வெப்பத்தை	värme
ஹவாய்	hawaii
ஹாரிஸ்	haris
ஹாரிஸ்	harris
கோபுரங்கள்	towers
கோபுரங்கள்	tornen
கோபுரங்கள்	höghusen
கோபுரங்கள்	torn
பிளாட்டினம்	platina
முக	ansikte
முக	ansiktet
முக	face
கூம்பு	konisk
கூம்பு	koniska
கூம்பு	kon
பாலைவனம்	öken
பாலைவனம்	öknen
பாலைவனம்	desert
ஜொகூர்	johor
சாவித்திரி	savitri
பிரச்சாரம்	kampanj
பிரச்சாரம்	kampanjen
டின்	tin
டின்	tenn
சாவோ	são
சாவோ	cao
சாவோ	chao
சீனி	socker
எதிரி	fienden
எதிரி	fiender
எதிரி	fiende
காட்டியது	visade
கொடுப்பது	ger
காட்டப்படும்	visas
காட்டப்படும்	visat
கடவுள்கள்	gudar
கடவுள்கள்	gudars
கடவுள்கள்	gudarna
ஆடைகள்	kläder
ஆடைகள்	klädesplagg
ஆடைகள்	klänningar
ஆடைகள்	kläder
நினைவுகள்	minnen
சார்லி	charlie
அமேசான்	amazon
அமேசான்	amazonas
துத்தநாக	zink
பாலங்கள்	bridges
பாலங்கள்	broarna
பாலங்கள்	broar
சுவர்கள்	murar
சுவர்கள்	väggarna
சுவர்கள்	väggar
புளோரைடு	fluor
மாற்றப்பட்ட	förändrad
மாற்றப்பட்ட	ändrat
மாற்றப்பட்ட	bytt
மாற்றப்பட்ட	byttes
மாற்றப்பட்ட	förändrats
மாற்றப்பட்ட	ändrats
மாற்றப்பட்ட	modifierat
மாற்றப்பட்ட	modifierade
மாற்றப்பட்ட	ändrad
மாற்றப்பட்ட	modifierad
மாற்றப்பட்ட	ändrat
மரு	maru
தேர்ந்தெடுக்கப்பட்டது	utvald
தேர்ந்தெடுக்கப்பட்டது	valda
தேர்ந்தெடுக்கப்பட்டது	utvalda
தேர்ந்தெடுக்கப்பட்டது	vald
தேர்ந்தெடுக்கப்பட்டது	markerade
தேர்ந்தெடுக்கப்பட்டது	markerad
வேலி	veli
வேலி	staket
வேலி	stängsel
விளையாட்டை	pjäs
விளையாட்டை	play
விளையாட்டை	spela
வேற்று	utomjordisk
வேற்று	utomjordiskt
வேற்று	utomjordiska
வேற்று	utomjording
செம்பு	koppar
கொடுத்தல்	ger
துவங்கப்பட்டது	invigdes
துவங்கப்பட்டது	invigde
சிகிச்சைகள்	behandlingsmetoder
சிகிச்சைகள்	behandlingar
ஜஸ்டின்	justin
அமோனியம்	ammonium
கடல்சார்	maritima
கடல்சார்	maritime
மேதை	genialitet
மேதை	snille
மேதை	geni
மேதை	lärd
மேதை	legenden
மேதை	legend
கோலம்	sfären
கோலம்	klot
கோலம்	sfär
அறுபத்து	sixty
அறுபத்து	sextio
ஆதரவாளர்கள்	supportrar
ஆதரவாளர்கள்	anhängare
கத்தி	dolk
கத்தி	dolken
கத்தி	kniv
உயர்த்தி	hissen
உயர்த்தி	hiss
அந்தோனி	anthony
அந்தோனி	antonius
மறைவு	smyg
மறைவு	stealth
மறைவு	död
மறைவு	döden
மறைவு	death
மறைவு	dödsfall
சூடு	hett
சூடு	hot
சூடு	snygg
சூடு	heta
சூடு	varmt
கவனமாக	noggrant
கவனமாக	försiktigt
கவனமாக	noga
கவனமாக	omsorgsfullt
கவனமாக	försiktigt
கவனமாக	försiktig
வருங்கால	framtiden
வருங்கால	framtid
வருங்கால	future
வருங்கால	framtida
வருங்கால	blivande
வெப்பமண்டல	tropisk
வெப்பமண்டல	tropiska
வெப்பமண்டல	tropiskt
