και	dhe
αντιπρόσωπος	përfaqësuesja
αντιπρόσωπος	përfaqësuese
αντιπρόσωπος	përfaqësuesi
αντιπρόσωπος	perfaqesues
αντιπρόσωπος	përfaqësues
αντιπρόσωπος	delegat
πεν	lapsin
πεν	stilolaps
πεν	laps
πεν	lapsi
πεν	pen
βαρέων	kategorin
ζωντανό	gjallë
ζωντανό	gjalle
ζωντανό	gjall
αναγνωρίσει	njohin
αναγνωρίσει	identifikohen
αναγνωρίσει	identifikuar
εισαγωγής	importit
εισαγωγής	import
νιγηρία	nigeria
νιγηρία	nigeri
λούις	lewis
λούις	luisi
λούις	levis
λούις	luis
λούις	louis
λούις	luj
λούις	luis
σταθερές	konstantet
ντουέτο	duet
ντουέτο	dyshja
βακτήρια	bakteret
βακτήρια	baktereve
επιτροπές	komisioneve
επιτροπές	komisionet
επιτροπές	komitetet
επιτροπές	komiteteve
επηρεάστηκε	ndikuar
διαβάζει	lexon
διαβάζει	lexohet
πλοκή	komplot
πλοκή	komploti
πλοκή	komplotin
πλοκή	kurtha
καρκίνος	kancer
καρκίνος	kanceri
μπανγκλαντές	bangladeshi
πρόσφερε	ofrohet
πρόσφερε	ofruar
πιλότος	piloti
πιλότος	pilot
σόφια	sofje
σόφια	sofia
σόφια	sofja
αμβούργο	hamburgu
αμβούργο	hamburg
αυτοκρατορικό	perandorake
αυτοκρατορικό	imperial
στόχοι	objektivat
στόχοι	objektiva
στόχοι	qëllimet
στόχοι	synon
στόχοι	gola
στόχοι	qëllimet
στόχοι	synime
στόχοι	objektivat
στόχοι	objektiva
στόχοι	shënjestra
εκτελεστική	ekzekutiv
εκτελεστική	ekzekutive
κάθριν	ketrin
κάθριν	katerina
κάθριν	katherine
κάθριν	katerinën
κάθριν	katerina
κάθριν	catherine
ισχύς	forca
ισχύς	forcë
ισχύς	vlefshmërinë
ισχύς	fuqi
ισχύς	fuqin
ισχύς	power
ισχύς	fuqia
ισχύς	pushteti
συμφωνεί	pajtohet
νομοθετικό	legjislative
νομοθετικό	legjislativ
υπεύθυνο	përgjegjëse
υπεύθυνο	përgjegjshëm
υπεύθυνο	përgjegjës
εκδίκηση	hakmarrje
εκδίκηση	shpagimi
εκδίκηση	hakmarrja
εκδίκηση	shpagim
εκδίκηση	hakmarrja
εκδίκηση	hakmarrje
εκδίκηση	hak
εκδίκηση	hakmarrja
στρατηγοί	gjeneralë
στρατηγοί	gjeneralëve
στρατηγοί	gjeneralët
οδύσσεια	odise
αποθήκευσης	ruajtjes
αποθήκευσης	depo
αποθήκευσης	magazinë
αποθήκευσης	magazina
αποθήκευσης	ruajtje
ταξιδεύει	udhëton
ταξιδεύει	udhëton
ταξιδεύει	udhëtime
ταξιδεύει	udheton
ταξιδεύει	udhëtimi
άντριου	endri
άντριου	andrew
πράγα	pragë
πράγα	praga
ετυμολογία	etimologji
μάθημα	mësim
μάθημα	mesim
μάθημα	mësimi
μάθημα	class
μάθημα	klasë
μάθημα	klasa
χιούστον	houston
χιούστον	hjuston
ερασιτεχνικό	amatore
ερασιτεχνικό	amator
παράθυρο	dritare
παράθυρο	dritarja
προτεραιότητα	prioritet
προτεραιότητα	përparësi
προτεραιότητα	prioriteti
προτεραιότητα	përparësia
μαδαγασκάρη	madagaskarit
εισάγει	prezanton
γλύπτες	skulptorët
γυμνό	lakuriq
γυμνό	lakuriqe
γυμνό	naked
γυμνό	zhveshur
γυμνό	nudo
γυμνό	lakuriq
ουράνια	qiellore
ουράνια	qiellor
ουράνια	qiellore
δέκατο	dhjetën
δέκατο	dhjeta
δημιουργού	krijues
δημιουργού	krijuesi
μετα	pas
μετα	mbas
μετα	pasi
ορίζοντα	horizontin
ορίζοντα	horizontit
ορίζοντα	horizonti
ορίζοντα	horizont
ινδική	indian
ινδική	indiane
κινηματογράφος	kinemaja
κινηματογράφος	kinemasë
κινηματογράφος	kinemaje
κινηματογράφος	kinema
αδελφές	motrat
αδελφές	motra
απλός	thjeshte
απλός	thjeshtë
πουλί	kar
πουλί	karin
πουλί	shpendi
πουλί	shpend
πουλί	zogu
πάγκο	kundër
πάγκο	counter
πάγκο	stoli
πάγκο	stol
αγαπημένη	preferuar
αγαπημένη	favorit
αγαπημένη	dashurit
γιανγκ	jang
γιανγκ	yang
μορίων	molekulat
δωμάτια	dhoma
δωμάτια	dhomat
πύργους	kullat
προστάτη	mbrojtësi
προστάτη	mbrojtës
προστάτη	prostatës
ζήτηση	kërkesa
συγκεντρώνει	grumbullon
ιθαγενείς	vendasit
λείπουν	mungon
προτεινόμενη	sugjeronte
προτεινόμενη	sugjeruan
προτεινόμενη	sugjeroi
προτεινόμενη	sugjeruar
προτεινόμενη	rekomanduar
προτεινόμενη	rekomandohet
προτεινόμενη	propozohet
προτεινόμενη	propozuar
προτεινόμενη	propozoi
ιππείς	kalorësit
ιππείς	kalorësit
κυριαρχεί	mbizotëron
κυριαρχεί	dominon
δοκίμιο	ese
τοίχους	muret
τοίχους	mureve
τοίχους	mure
οδηγοί	shoferët
οδηγοί	shofere
οδηγοί	udhëzon
μισή	gjysmën
μισή	gjysem
μισή	gjysmë
μισή	gjysma
ιδρυτές	themeluesit
πάρκα	parqet
πάρκα	parqe
σταθερότητα	stabilitetin
σταθερότητα	stabilitet
σταθερότητα	stabiliteti
μίνι	mini
άρχοντα	zoti
άρχοντα	zot
άρχοντα	lord
άρχοντα	lordi
αυτοκτονία	vetëvrasës
αυτοκτονία	vetëvrasje
αυτοκτονία	vetëvrasja
αυτοκτονία	vetvrasje
πολυάριθμες	shumtë
ευαγγέλιο	ungjilli
διορίζεται	emëruar
διορίζεται	emërohet
διορίζεται	caktua
γύρους	raunde
γύρους	raundet
φραντσέσκο	francesco
αιχμαλωσία	kapja
αιχμαλωσία	kap
αιχμαλωσία	robëri
χέπμπορν	hepburn
περιστατικά	incidente
περιστατικά	incidentet
γραμμάρια	gram
υποστηρικτής	mbështetës
υποστηρικτής	përkrahës
πολιτιστικός	kulturorë
πολιτιστικός	kulturor
πολιτιστικός	kulturore
ικανός	aftë
ικανός	aftë
λεωφόρος	bulevardi
λεωφόρος	bulevard
λεωφόρος	avenue
λεωφόρος	autostrada
λεωφόρος	autostradës
λεωφόρος	autostradë
λεωφόρος	autostrade
βίο	bio
άπειρο	pafund
άπειρο	pakufi
άπειρο	pafundësi
λευκός	bardhë
λευκός	bardh
λευκός	bardha
λευκός	jes
καταστραφεί	shkatërroi
καταστραφεί	shkatërruar
καταστραφεί	shkatërruan
παππού	gjyshi
παππού	gjysh
παππού	gjyshin
παππού	gjyshi
παππού	gjysh
παππού	gjyshin
παππού	gjyshit
αιθιοπία	etiopi
ζωγράφισε	lyer
ζωγράφισε	pikturuar
περσία	persia
ξένη	huaj
ξένη	huaja
τακτικό	taktike
τακτικό	taktik
κοσμήματα	bizhuteri
κοσμήματα	bizhuteritë
κοσμήματα	xhevahire
κοσμήματα	stoli
κοσμήματα	bizhuteri
κοσμήματα	argjendari
κοσμήματα	stoli
κοσμήματα	bizhuteritë
συντριπτική	dërrmuese
δεκτή	pesuar
δεκτή	pranoi
δεκτή	pranuar
δεκτή	pranohet
δεκτή	pranuan
δεκτή	pranohen
στολή	kostumi
στολή	kostum
στολή	veshjen
στολή	veshja
στολή	veshje
στολή	uniform
στολή	uniforma
στολή	uniforme
στολή	uniformë
στολή	uniformën
ομοσπονδίες	federata
χάρης	haris
επικεντρώνεται	përqëndrohet
επικεντρώνεται	fokusohet
έντυπα	forma
έντυπα	formon
διπλά	double
διπλά	dopio
διπλά	dyfish
υποστηρίζοντας	argumentuar
περιορισμένο	kufizuar
περιορισμένο	kufizuar
μαχητής	luftëtari
μαχητής	luftëtar
στου	stu
αποθέματα	aksionet
αποθέματα	rezervat
οξείδωση	oksidimi
αλεξάνδρα	aleksandra
πεποιθήσεις	dënime
πεποιθήσεις	dënimeve
πεποιθήσεις	besime
πεποιθήσεις	besimet
πεποιθήσεις	bindjet
όποτε	kurdo
ντάγκλας	daglas
ντάγκλας	douglas
άγκυρα	ankara
άγκυρα	ankaraja
άγκυρα	ankarasë
άγκυρα	spirancë
μορφολογία	morfologji
περιθώριο	kufijtë
περιθώριο	kufiri
περιθώριο	diferencë
κατασκευάζονται	prodhuara
κατασκευάζονται	prodhuar
αξιόπιστη	besueshme
αξιόπιστη	besueshëm
αξιόπιστη	besueshme
σήμανση	shënimi
γειτονιά	lagja
γειτονιά	lagjja
γειτονιά	lagjia
γειτονιά	lagje
γειτονιά	lagjia
γειτονιά	lagje
φοιτητής	studenti
φοιτητής	nxënës
φοιτητής	student
φοιτητής	studente
προσανατολισμό	orientimi
ρόλων	rolet
ρόλων	role
άρχοντες	zotërinjtë
άρχοντες	zotër
ουρουγουάη	uruguai
περιστέρι	pëllumbi
περιστέρι	dove
περιστέρι	pëllumbi
περιστέρι	pëllumb
ξένα	huaj
ξένα	huaja
φράνκο	franco
φράνκο	franko
φράνκο	franko
βάγκνερ	wagner
κάμπο	kabo
κάμπο	campo
σαφής	pastro
σαφής	qart
σαφής	qartë
γκρι	gray
γκρι	grei
γκρι	grej
γκρι	gri
γκρι	grei
γκρι	grey
γκρι	gri
φαινομένων	fenomene
σέρβος	serbe
σέρβος	serbin
σέρβος	serb
σέρβος	serbe
σέρβος	serb
σέρβος	serbisht
έβδομη	shtati
έβδομη	shtatë
έβδομη	shtata
συναισθήματα	emocionet
συναισθήματα	emocione
συναισθήματα	ndjenjat
συναισθήματα	ndjenja
συναισθήματα	ndjenjash
πράγας	pragë
πράγας	praga
παραμένοντας	mbetur
παραμένοντας	mbetura
φούτμπολ	futboll
φούτμπολ	futbolli
φούτμπολ	football
πρέσβης	ambasadore
πρέσβης	ambasador
πρέσβης	ambasadori
ύδρα	hidra
σλοβακίας	sllovakisë
σλοβακίας	sllovakinë
σλοβακίας	sllovaki
σλοβακίας	sllovakia
λίστες	listat
λίστες	lista
διαιτητής	arbitër
διαιτητής	arbitri
διαιτητής	arbitër
διαιτητής	refer
σωτηρία	shpëtimi
σωτηρία	shpëtim
λάμψη	shkendija
λάμψη	flash
λάμψη	flesh
λάμψη	shkëlqim
έκτο	gjashti
έκτο	gjashta
προσθέτει	shton
σαουδική	arabia
σαουδική	saudit
σαουδική	saudite
σαουδική	arabinë
αϊνστάιν	ajnshtajn
αϊνστάιν	ajnshtajni
αϊνστάιν	einstein
έκπληξη	befasi
έκπληξη	surprizë
βρέφος	foshnja
βρέφος	foshnjore
παραμέτρους	parametrat
παραμέτρους	parametrave
κύτταρο	qeli
κύτταρο	qelia
κύτταρο	qelizë
άστρα	yje
απόγονος	pasardhës
απόγονος	pasardhëse
απόγονος	pasardhës
αεροδρόμια	aeroporte
αεροδρόμια	aeroportet
ξένο	huaj
ξένο	huaj
ξένο	huaja
ιδιοκτήτες	pronarëve
ιδιοκτήτες	pronaret
ιδιοκτήτες	pronarë
ιδιοκτήτες	pronarët
αντρέι	andrej
αντρέι	andrej
αντρέι	andrei
φοράει	vesh
γουίλιαμς	williams
μαγνητικό	magnetike
μαγνητικό	magnetik
οργή	inatin
οργή	inat
οργή	zemërim
οργή	zemërimi
οργή	inati
οργή	fury
οργή	furi
οργή	tërbimi
οργή	tërbim
οργή	gazep
οργή	zemërimi
οργή	inatit
οργή	inati
οργή	tërbim
συνεντεύξεις	intervista
συνεντεύξεις	intervistat
δωρεά	dhurimi
δωρεά	dhurim
δωρεά	donacion
δωρεά	dhuro
δωρεά	dhurimin
δωρεά	dhurojë
δωρεά	dhurojnë
δωρεά	dhuroi
δωρεά	dhuruar
δωρεά	dhurohet
αλυσίδες	pranga
αλυσίδες	zinxhirë
αλυσίδες	zinxhirin
αλυσίδες	zinxhir
αλυσίδες	zinxhiri
πιστός	besnike
πιστός	besnik
πιστός	besnike
πιστός	besnik
πιστός	besimtar
πιστός	besimtarin
πιστός	besimtari
πυρήνες	bërthamave
ασθενή	pacienti
ασθενή	pacientin
ασθενή	paciente
ασθενή	pacient
έξοδος	prodhim
έξοδος	prodhimi
έξοδος	dalje
έξοδος	exit
έξοδος	dalja
έξοδος	eksod
δούκισσα	dukesha
λόφους	kodrat
λόφους	kodra
κλούμπε	clube
βρήκα	gjet
βρήκα	gjetur
αναπτύσσει	zhvillon
εξοπλισμός	pajisjet
εξοπλισμός	paisje
εξοπλισμός	pajisje
εξοπλισμός	paisjet
παντρεύεται	martohet
ναυτιλία	transporti
ράγκμπι	regbi
ενσωματώθηκε	inkorporuar
καστίλης	castile
υποείδος	subspecies
ερωτική	erotik
ερωτική	erotike
δείκτες	treguesit
δείκτες	treguesit
χαρτονομίσματα	kartëmonedhat
χαρτονομίσματα	fatura
χαρτονομίσματα	faturat
προδιαγραφές	specifika
φίτζι	fixhi
ρον	ron
φιλαδέλφεια	filli
φιλαδέλφεια	filadelfia
πορτ	porte
πορτ	port
πορτ	portin
πορτ	porti
μαδαγασκάρης	madagaskarit
πεποίθηση	besim
πεποίθηση	bindja
πεποίθηση	denim
πεποίθηση	bindje
πεποίθηση	bindjen
καλωδιακή	kabull
καλωδιακή	kabllor
καλωδιακή	kabllo
τζιν	jin
τζιν	xhinset
τζιν	xhinse
τζιν	xhin
τζιν	gjin
τζιν	xhin
τζιν	jean
τζιν	gjen
τζιν	gene
ράσελ	russell
συμβάσεις	kontrata
συμβάσεις	kontratat
συμβάσεις	konventat
απόφοιτοι	diplomuarve
αντρέα	andrea
διαζύγιο	divorci
διαζύγιο	divorc
διαζύγιο	divorcuar
διαζύγιο	shkurorëzuar
ταιριάζει	përshtatet
ταιριάζει	përshtat
ταιριάζει	fit
έχτισε	ndërtuar
έχτισε	ndërtuara
έχτισε	ndertuar
εμπλοκή	përfshirjen
εμπλοκή	përfshirja
εμπλοκή	fejesa
εμπλοκή	angazhimi
εμπλοκή	përfshirje
εμπλοκή	përfshirjen
εμπλοκή	përfshirja
παπούα	papua
πυραμίδα	piramida
πυραμίδα	piramidë
σρι	sri
φωτογράφος	fotografe
φωτογράφος	fotografit
φωτογράφος	fotograf
φωτογράφος	photographer
πρόσθεσε	shtoi
πρόσθεσε	shtuar
δεξαμενή	enë
δεξαμενή	tanku
δεξαμενή	tank
δεξαμενή	rezervuar
καιρός	moti
καιρός	mot
βόμβα	bomb
βόμβα	bomba
βόμβα	bombë
μοντέρνα	modern
μοντέρνα	moderne
νεολαία	rinisë
νεολαία	rinia
νεολαία	rinor
νεολαία	rini
γκέοργκ	georg
μπους	bush
μπους	bushit
μπους	bushi
οντότητα	qënia
ξεπερνά	tejkalon
πλαγιά	shpat
νεφέλωμα	nebula
συνεπάγεται	nënkupton
εξαιρέσεις	përjashtime
εξαιρέσεις	përjashtimet
σάρα	sarah
σάρα	sara
σάρα	sara
ανώτερος	superior
ανώτερος	eprori
ανώτερος	superiore
ανώτερος	senior
υπο	nëndetëse
υπο	sub
υπο	nën
υπο	nëndetësja
αμπντούλ	abdul
ράμφος	sqepin
πολυάριθμα	shumtë
παράνομη	ilegale
παράνομη	paligjshëm
παράνομη	ilegal
ελσίνκι	helsinki
σωλήνα	tub
σωλήνα	gyp
σωλήνα	tub
σωλήνα	tube
εσθονία	estonisë
εσθονία	estoni
εσθονία	estonia
τυνησία	tunizi
οργανωμένη	organizuar
οργανωμένη	organizohen
οργανωμένη	organizohet
οργανωμένη	organizuan
οργανωμένη	organizuar
οργανωμένη	organizohet
ανακαλύψεις	zbulime
ανακαλύψεις	zbulimet
έμπνευση	frymezim
έμπνευση	frymëzim
έμπνευση	inspirimi
έμπνευση	inspirim
δηλώνοντας	pohonte
ουζμπεκιστάν	uzbekistan
κλιπ	ekstrakte
κλιπ	klipi
κλιπ	kapëse
κλιπ	klip
νβα	nba
συμμετρία	simetri
διοργανώτρια	koheve
διοργανώτρια	planifikues
αρμοδιότητα	juridiksioni
αρμοδιότητα	juridiksion
αρμοδιότητα	juridiksionin
αρμοδιότητα	kompetenca
αρμοδιότητα	kompetencë
αρμοδιότητα	kompetencën
εμπόδιο	pengim
εμπόδιο	pengese
εμπόδιο	pengesa
εμπόδιο	pengese
εμπόδιο	pengesë
δούλεψε	punoi
δούλεψε	punonte
δούλεψε	punuar
γειτονικό	fqinj
λεόνε	leone
υποκριτική	aktrim
υποκριτική	aktrimi
πρωτοπόρος	pioner
πανκ	punk
αυτο	këtë
αυτο	ky
αυτο	kjo
αυτο	kete
λίρες	paund
λίρες	kile
σπηλιά	shpellë
σπηλιά	shpella
σπηλιά	cave
σπηλιά	shpellën
μουράτ	murat
απεργία	greve
απεργία	greva
απεργία	grevë
απεργία	bjeri
κεφαλής	kreu
κεφαλής	koka
κεφαλής	kryetare
κεφαλής	kokë
κεφαλής	kokën
ανεβαίνει	ngarkohet
επιτρέψει	lejo
επιτρέψει	lejoje
κουβέιτ	kuvajti
κουβέιτ	kuvajt
άνεμος	ere
άνεμος	erës
άνεμος	era
υποβρύχια	nënujor
ζιμπάμπουε	zimbabve
επαναστατικό	revolucionare
επαναστατικό	revolucionar
έμμεσα	indirekte
έμμεσα	indirekt
έμμεσα	indirect
έμμεσα	tërthorazi
έμμεσα	indirekt
ανεξαρτήτως	pavarësisht
ανεξαρτήτως	pavaresisht
ανεξαρτήτως	pavarsisht
πιστοί	besimtarëve
πιστοί	besimtarët
πιστοί	besimtarësh
πιστοί	besnike
πιστοί	besnik
πιστοί	besnike
πιστοί	besnik
πόνος	dhimbje
πόνος	dhimbja
ρολόι	kujdes
ρολόι	ora
γραφικά	grafike
γραφικά	grafik
γραφικά	grafika
γραφικά	grafikë
διάλογο	dialogu
διάλογο	dialog
διανομής	shpërndarje
διανομής	shpërndarja
τεχνολογίες	teknologjitë
ριμπάουντ	kërcime
κύκλωμα	qark
κύκλωμα	qarku
εκδότη	botues
εκδότη	botuesit
εκδότη	botuesi
εκδότη	kryeredaktor
εκδότη	redaktor
εκδότη	editori
εκδότη	dërguesi
αναστασία	anastasia
μαγνητική	magnetike
μαγνητική	magnetik
μαγνητική	mri
δημοτικότητα	popullaritetin
δημοτικότητα	popullariteti
δημοτικότητα	popullaritet
ζωρζ	xhorxh
ελαφρύ	dritë
ελαφρύ	drita
ελαφρύ	drite
πράσινη	grin
πράσινη	jeshil
πράσινη	green
πράσινη	jeshile
πράσινη	gjelbër
θανάση	thanasi
μπλουζ	blues
μπλουζ	bluz
γιαγιά	gjyshja
γιαγιά	gjyshe
γιαγιά	gjyshja
γιαγιά	gjyshe
γιαγιά	gjyshja
γιαγιά	gjyshe
πτυχές	aspekte
πτυχές	aspektet
μεσοπολέμου	interwar
ευκολία	lehtësi
ευκολία	lehtësimi
ευκολία	komoditetin
συνέδρια	kongreseve
συνέδρια	konferenca
συνέδρια	konferencat
συνέδρια	konventat
γκάρι	geri
γκάρι	geri
γκάρι	gary
μουσολίνι	musolini
γλυπτό	skulptura
γλυπτό	skulpturë
ερευνητής	studjues
ερευνητής	studiues
ερευνητής	kërkuese
ερευνητής	kërkues
ερευνητής	hetuesi
ερευνητής	hetues
σεντ	sed
σεντ	qind
σεντ	cent
γραμμένα	shkruar
τουρισμός	turizmi
τουρισμός	turizëm
τακτικές	taktika
τακτικές	taktikat
ιδιοκτήτη	owner
ιδιοκτήτη	pronare
ιδιοκτήτη	pronar
ιδιοκτήτη	pronari
όροφο	dysheme
όροφο	kati
όροφο	kat
μεταφράζεται	përkthehet
προστατεύει	mbron
αίσθημα	ndjen
αίσθημα	feeling
αίσθημα	ndjesi
αίσθημα	ndjenja
αίσθημα	ndjenjë
σάντος	santos
ασκείται	ushtruar
ήχους	tingëllon
ήχους	dëgjohet
ήχους	tinguj
κατασκευασμένο	prodhuara
κατασκευασμένο	prodhuar
συνομιλίες	bisedime
συνομιλίες	bisedimet
συνομιλίες	bisedimesh
συνομιλίες	biseda
συνομιλίες	bisedat
συνομιλίες	bisedon
συνομιλίες	bisedat
υπέβαλε	paraqitur
έμποροι	tregtarët
έμποροι	tregtarë
έμποροι	tregtarët
έμποροι	shpërndarësit
έμποροι	tregtarë
έμποροι	tregtarët
χάλυβα	steel
χάλυβα	çelik
χάλυβα	celiku
χάλυβα	çeliku
χιλιόμετρο	kilometër
χιλιόμετρο	kilometër
μεταλλικό	metali
μεταλλικό	metal
μεταλλικό	metalet
μεταλλικό	metalik
μεταλλικό	metalike
νταν	dan
νταν	dun
εισέρχεται	hyn
οχάιο	ohio
οχάιο	ohajo
λούκας	lucas
λούκας	lukas
λούκας	lukas
κινήθηκε	lëvizi
κινήθηκε	lëvizur
ερωτήματα	pyetje
ερωτήματα	pyetjet
θρησκείες	feve
θρησκείες	fetë
ισχυρός	fuqishëm
ισχυρός	fuqishem
περικλή	perikli
ιόντα	jon
συνέχιση	vazhdimin
συνέχιση	vazhdimi
συνέχιση	vazhdim
συνέχιση	vazhdojne
συνέχιση	vazhdimi
συνέχιση	vazhdoni
συνέχιση	vazhdojn
συνέχιση	vazhdo
συνέχιση	vazhdojnë
διώξεις	persekutim
εφευρέτης	shpikës
εφευρέτης	shpikësi
άκρες	skajet
άκρες	anët
άκρες	skaje
άκρες	cepat
σωματική	fizike
σωματική	fizik
εοκ	eec
κρίστοφερ	christopher
κρίστοφερ	kristofer
εφεύρεση	shpikje
εφεύρεση	shpikja
σφραγίδα	pullë
σφραγίδα	vulë
σφραγίδα	vula
σφραγίδα	vulë
σφραγίδα	vula
σφραγίδα	seal
εντυπωσιακή	mbresëlënëse
εντυπωσιακή	impresive
εντυπωσιακή	impresionuese
εντυπωσιακή	krisma
προσθήκες	shtesat
προσθήκες	shtesa
προσθήκες	shton
συμπεριλαμβάνεται	përfshinte
συμπεριλαμβάνεται	përfshihen
συμπεριλαμβάνεται	përfshirë
συμπεριλαμβάνεται	përfshihet
συμπεριλαμβάνεται	përfshi
συμπεριλαμβάνεται	përfshinë
μερίδα	racioni
ολοκληρωμένη	integruar
πετρέλαιο	benzine
πετρέλαιο	petrol
πετρέλαιο	vaj
πετρέλαιο	nafte
πετρέλαιο	vaji
πετρέλαιο	nafta
πετρέλαιο	naftë
πετρέλαιο	naftës
πετρέλαιο	petroleum
πετρέλαιο	nafta
τουριστικό	turiste
τουριστικό	turist
τουριστικό	turistike
αυτόματη	auto
αυτόματη	automatike
αυτόματη	automatik
ολοκληρώθηκαν	plotësuar
ολοκληρώθηκαν	përfunduar
ολοκληρώθηκαν	përfundoi
εκπαιδευτική	arsimore
εκπαιδευτική	edukative
τουρίστες	turistet
τουρίστες	turistët
τουρίστες	turistë
επικοινωνιών	komunikimet
ανωτέρω	përmbi
ανωτέρω	sipër
ανωτέρω	mbi
αβίβ	aviv
πυριτίου	silikoni
πορτραίτο	portret
πορτραίτο	portreti
τόνοι	ton
τόνοι	ton
σολομώντα	sulejmani
σολομώντα	solomon
υπόγεια	nëntokësor
υπόγεια	nëntokësore
υπόγεια	nëntokë
πάγο	akulli
πάγο	akull
πάγο	ice
απορρίφθηκε	refuzuar
απορρίφθηκε	refuzohet
απορρίφθηκε	refuzuar
ινδικό	indian
ινδικό	indiane
λεονάρντο	leonardo
απομόνωση	izolim
απομόνωση	izolimi
κάλιο	kalium
πολεμιστές	luftetare
πολεμιστές	luftëtarët
πολεμιστές	luftëtarë
ενεργή	aktive
ενεργή	active
ενεργή	aktiv
ενδιάμεσα	mesatare
μάρτυρας	martir
μάρτυρας	dëshmor
μάρτυρας	dëshmitare
μάρτυρας	dëshmitar
μάρτυρας	dëshmitari
μάρτυρας	dëshmoni
μαρξ	marksi
καλύπτονται	mbulohet
καλύπτονται	mbuluar
καλύπτονται	mbulua
καλύπτονται	mbuluara
ερε	epe
τσαντ	çad
τσαντ	chad
συντριβή	përplasje
συντριβή	rrëzimi
συντριβή	përplasja
ντόναλντ	donald
συμβάλλει	kontribuon
καραϊβικής	karaibe
εναλλακτικές	alternativa
εναλλακτικές	alternativat
ρομπότ	robotët
ρομπότ	robotë
ρομπότ	robot
ρομπότ	roboti
υπεροχή	epërsi
υπεροχή	mbizotërim
πληρεξούσιος	proxy
αξιωματούχος	zyrtar
αξιωματούχος	official
αξιωματούχος	zyrtare
κήπους	kopshte
κήπους	kopshtet
αναμνήσεις	kujtime
αναμνήσεις	kujtimet
παρατσούκλι	pseudonimi
παρατσούκλι	nofka
παρατσούκλι	pseudonimin
παρατσούκλι	nofkë
παρατσούκλι	pseudonim
τυνησίας	tunizi
τυνησίας	tunizian
υεμένη	jemen
πρωταγωνιστής	protagonist
ρικ	riku
ρικ	rik
ρικ	rick
γεμάτο	ngarkuar
γεμάτο	mbushur
γεμάτο	mbushen
γεμάτο	mbushur
μάνατζερ	menaxheri
μάνατζερ	menaxher
μάνατζερ	menaxherin
μάνατζερ	menagjer
μάνατζερ	menaxhues
φορντ	fordi
φορντ	ford
προπαγάνδα	propaganda
προπαγάνδα	propagandë
αφαιρέθηκε	hequr
αφαιρέθηκε	hiqen
αφαιρέθηκε	hoqi
αφαιρέθηκε	hoq
αφαιρέθηκε	hiqet
σπάνιες	rrall
σπάνιες	rralla
σπάνιες	rrallë
σπάνιες	rralle
άρεσε	pëlqyer
άρεσε	pëlqente
καταγράφονται	regjistruar
μυθικό	mitet
μυθικό	mitik
μυθικό	legjendar
μυθικό	legjendare
χάθηκε	humbi
χάθηκε	humba
χάθηκε	humbe
χάθηκε	humbur
πεζικό	këmbësorisë
τροποποιήσεις	amendamente
τροποποιήσεις	amendamentet
τροποποιήσεις	ndryshon
τροποποιήσεις	ndryshimet
τροποποιήσεις	ndryshime
τροποποιήσεις	modifikime
κλήρωση	barazim
κλήρωση	vizaton
κλήρωση	vizatimin
κλήρωση	vizatim
κλήρωση	vizatimi
ατομικά	individ
ατομικά	individual
ατομικά	individuale
ατομικά	individi
καύσιμο	karburantit
καύσιμο	karburantin
καύσιμο	karburant
καύσιμο	karburanti
ηλεκτρικά	elektrike
ηλεκτρικά	elektrik
ηλεκτρικά	elektrike
ηλεκτρικά	elektrik
αμφισβήτηση	mosmarrëveshjen
αμφισβήτηση	mosmarrëveshja
συντήρησης	mirëmbajtje
συντήρησης	mirëmbajtjen
συντήρησης	mirëmbajtja
τζόνι	xhoni
τζόνι	johnny
γκόρντον	gordon
στοκχόλμη	stockholm
στοκχόλμη	stokholm
φιλ	fili
φιλ	phil
φιλ	fil
φιλ	fill
άλπεις	alpet
μαρίνος	marinos
προεδρική	presidenciale
προεδρική	presidencial
κομμουνιστική	komunist
κομμουνιστική	komunistë
κομμουνιστική	komuniste
βόρειος	veriut
βόρειος	veriore
βόρειος	verior
αέρας	ajer
αέρας	ajrin
αέρας	ajër
αέρας	ajri
αέρας	air
θέατρα	teatrot
θέατρα	teatrot
συνεργασίες	bashkëpunime
συνεργασίες	partneritete
αποτελεσματικότητα	efikasitetin
αποτελεσματικότητα	efektshmërinë
αποτελεσματικότητα	efikasitet
αποτελεσματικότητα	efektshmërinë
καθηγήτρια	mësues
καθηγήτρια	mesues
καθηγήτρια	mësuesi
νις	nis
νις	nish
αντίπαλοι	rivalë
αντίπαλοι	rivalët
αντίπαλοι	kundërshtarët
αντίπαλοι	kundërshtarë
αντίπαλοι	kundërshtarëve
αναπαριστά	prezanton
αναπαριστά	përfaqëson
αναπαριστά	perfaqeson
επενδύσεις	investimeve
επενδύσεις	investimet
επενδύσεις	investime
επενδύσεις	investim
επενδύσεις	investimi
επενδύσεις	investime
συνταγματικό	kushtetuese
συνταγματικό	kushtetues
κοινωνίες	shoqëritë
πλοήγησης	lundrim
πλοήγησης	lundrimi
ύμνο	himnin
ύμνο	himni
ύμνο	himnin
εφτά	shtate
εφτά	shtatë
εφτά	shtata
μύθους	mite
μύθους	mitet
σολ	sol
σολ	soli
σολ	saul
ασφαλή	sef
ασφαλή	sigurt
λουλούδια	lulet
λουλούδια	lule
φάρος	far
φάρος	fari
φάρος	fener
κεφαλαίου	kryeqyteti
κεφαλαίου	kapitali
