din	dari
contele	hitunglah
contele	hitung
contele	menghitung
contele	hitungan
contele	cacah
alegerea	memilih
alegerea	pilihan
alegerea	choice
libertatea	kebebasan
libertatea	freedom
libertatea	peterpan
libertatea	kemerdekaan
aisne	aisne
energia	tenaga
energia	energi
energia	energy
capitolul	chapter
capitolul	pasal
capitolul	bab
reviste	majalah
solo	solo
specific	spesifik
specific	tertentu
specific	khusus
comunitate	komunitas
comunitate	masyarakat
comunitate	community
majoritate	mayoritas
nominalizat	dinominasikan
nominalizat	nominasi
industriale	industri
industriale	industrial
soare	mentari
soare	matahari
soare	sun
soare	mentari
soare	sunshine
soare	cerah
soare	sunny
bătălie	battle
bătălie	pertempuran
bătălie	peperangan
poveste	cerita
poveste	story
poveste	berita
poveste	kisah
cristina	cristina
fotografii	foto
bbc	bbc
fabrica	pabrik
măsuri	mengukur
holstein	holstein
premiile	penghargaan
premiile	hadiah
financiar	finansial
financiar	financial
financiar	keuangan
financiar	finansial
heinrich	heinrich
brandenburg	brandenburg
vie	hidup
vie	alive
vie	vie
cântăreț	penyanyi
cântăreț	singer
romanian	inggris
romanian	indonesian
romanian	english
paulo	paulo
metoda	metoda
metoda	method
metoda	metode
araneus	araneus
comuniste	komunis
chile	chili
audio	audio
digital	digital
marcel	marcel
conținutul	isi
conținutul	konten
württemberg	württemberg
virginia	virginia
pierde	kehilangan
pierde	kalah
fizician	fisikawan
eliberat	dibebaskan
eliberat	diterbitkan
eliberat	dikeluarkan
eliberat	dilepaskan
eliberat	dirilis
eliberat	dibebaskan
treptat	berangsur
treptat	bertahap
treptat	bertahap
comercială	komersial
comercială	komersil
originale	asli
originale	original
originale	asli
record	rekor
record	rekam
record	record
promovat	dipromosikan
medalii	medali
saxa	sachsen
organizație	organisasi
organizație	organisasi
masculin	jantan
masculin	male
masculin	maskulin
hristos	kristus
hristos	christ
redus	berkurang
redus	dikurangi
octavian	octavian
sursele	sumber
chicago	chicago
sfânt	santo
sfânt	saint
sfânt	suci
sfânt	kudus
sfânt	holy
artistice	artistik
horia	horia
galben	kuning
activat	difungsikan
activat	mengaktifkan
activat	aktif
activat	diaktifkan
activat	diaktifkan
indian	indian
indian	india
indian	hindia
referință	acuan
referință	referensi
referință	rujukan
lac	danau
lac	lac
instrument	instrumen
instrument	perkakas
instrument	alat
valentin	valentin
valentin	valentine
uscat	dry
uscat	mengeringkan
uscat	kering
uscat	keringkan
uscat	dikeringkan
uscat	dijemur
posibilă	mungkin
posibilă	kemungkinan
posibilă	dimungkinkan
francezi	prancis
francezi	perancis
realizări	pencapaian
realizări	prestasi
scos	dibuang
scos	dihapus
prezentate	disajikan
prezentate	dihadirkan
jazz	jazz
journal	journal
journal	jurnal
cameră	ruang
cameră	ruangan
cameră	kamar
cameră	forum
cameră	room
uman	manusiawi
uman	manusia
uman	human
sun	mentari
sun	matahari
sun	sun
ernst	ernst
siguranță	keselamatan
siguranță	safety
siguranță	keamanan
iucn	iucn
super	hebat
super	mengagumkan
super	keren
super	super
accesat	diakses
debutul	timbulnya
debutul	debut
debutul	debutnya
liderul	leader
liderul	pemimpin
bad	buruk
bad	jahat
bad	bad
ușoară	mild
unesco	unesco
internă	internal
lotul	batch
declarată	dideklarasikan
grade	derajat
saône	saône
tehnic	teknis
tehnic	teknisnya
theodor	theodor
theodor	theodore
colecție	koleksi
câmpul	bidang
câmpul	lapangan
câmpul	field
câmpul	medan
câmpul	kolom
barbu	barbu
prezentare	presentasi
inspirat	terinspirasi
inspirat	menginspirasi
inspirat	inspirasi
inspirat	inspired
sul	sul
tur	tour
tur	tur
tur	wisata
joe	joe
dinastiei	wangsa
dinastiei	dinasti
portul	pelabuhan
portul	dermaga
portul	port
patra	patra
vocea	voice
vocea	suara
vocea	suaranya
deal	bukit
deal	hill
oricum	anyway
oricum	pokoknya
set	tetapkan
set	set
set	setel
set	atur
accesul	akses
bălți	bălţi
ochii	eyes
ochii	mata
poezia	puisi
manchester	manchester
chimice	kimiawi
chimice	kimia
muzeu	museum
muzeu	musium
cererea	minta
cererea	request
cererea	permintaan
cererea	menuntut
cererea	permintaan
cererea	demand
bob	bob
instituție	institusi
instituție	lembaga
spitalul	hospital
spitalul	rs
stemma	stemma
extins	diperluas
extins	extended
extins	diperpanjang
extins	perluasan
extins	mengembang
extins	diperluas
extins	memperluas
utilizare	penggunaan
utilizare	kegunaan
utilizare	pemakaian
utilizare	menggunakan
utilizare	gunakan
utilizare	pakai
utilizare	penggunaan
atinge	touch
atinge	sentuhan
atinge	sentuh
atinge	ketuk
atinge	tap
cifra	digit
sănătate	kesehatan
francis	fransiskus
francis	francis
leftarm	leftarm
alfonso	alfonso
orchestra	orkestra
orchestra	orkes
orchestra	orchestra
locotenent	letnan
iso	iso
flori	bunganya
flori	bunga
experiență	pengalaman
dispărut	menghilang
legată	terikat
legată	diikat
legată	bound
legată	terikat
legată	diikat
legată	ditautkan
legată	terkait
legată	terhubung
picioare	feet
picioare	kaki
picioare	legs
picioare	kaki
femeilor	wanita
femeilor	perempuan
femeilor	women
toma	ikuta
toma	thomas
anjou	anjou
das	das
chimie	chemistry
chimie	kimia
manuel	manuel
brian	brian
propunerea	proposal
propunerea	usul
propunerea	usulan
propunerea	lamaran
scrisoare	surat
scrisoare	huruf
scrisoare	letter
clasică	klasik
clasică	klasik
clasică	classic
incluzând	termasuk
cand	kapan
cand	saat
cand	apabila
cand	ketika
oise	oise
concerte	konser
zid	wall
zid	tembok
zid	dinding
critice	kritis
executat	eksekusi
executat	dieksekusi
suprem	supreme
suprem	agung
festival	festival
filmele	movies
filmele	bioskop
filmele	film
birmania	burma
birmania	myanmar
metodă	metoda
metodă	method
metodă	metode
impact	impact
impact	berdampak
impact	dampak
impact	benturan
impact	jangkau
impact	jangkauan
buna	bagus
religia	agama
jurnalist	jurnalis
jurnalist	wartawan
perfect	perfect
perfect	sempurna
hun	hun
adaugă	tambah
adaugă	add
adaugă	tambahkan
jules	jules
majore	major
majore	mayor
majore	jurusan
femeile	wanita
femeile	perempuan
femeile	women
descoperirea	temuan
descoperirea	penemuan
descoperirea	discovery
roluri	peran
obiectiv	obyektif
obiectiv	tujuan
obiectiv	objektif
obiectiv	tujuan
obiectiv	gawang
obiectiv	sasaran
obiectiv	goal
obiectiv	gol
hotel	hotel
izvor	spring
izvor	pegas
bourbon	bourbon
polonezi	kutub
polonezi	galah
cehia	ceko
trimite	kirim
trimite	send
trimite	kirimkan
scriitorul	penulis
bruxelles	brussels
bruxelles	brussel
caragiale	caragiale
univers	universe
univers	semesta
cântat	sang
cântat	sung
cântat	dinyanyikan
europeni	eropa
europeni	european
europeni	eropa
critici	kritik
critici	kritikus
religios	religi
religios	keagamaan
religios	religius
religios	agama
misiunea	mission
misiunea	misi
antonescu	antonescu
motivul	motif
motivul	alasannya
motivul	alasan
ucraineni	ukraina
credință	faith
credință	iman
credință	keyakinan
credință	keimanan
parc	parc
parc	park
parc	taman
context	konteks
context	kontek
valeriu	valeriu
resurse	sumberdaya
resurse	sumberdaya
gaz	gas
gaz	gaz
părinți	orangtua
ebraică	ibrani
arhitectura	architecture
arhitectura	arsitektur
analiza	analisa
analiza	analisis
planurile	rencana
regionale	regional
succesul	sukses
succesul	kesuksesan
succesul	berhasil
succesul	keberhasilan
vorbe	kata
zero	nol
zero	zero
canal	kanal
canal	canal
canal	terusan
canal	kanal
canal	channel
canal	saluran
specifică	spesifik
specifică	tertentu
specifică	khusus
specifică	menspesifikasikan
specifică	nyatakan
specifică	tentukan
specifică	menentukan
specifică	sebutkan
înregistrare	merekam
înregistrare	rekaman
înregistrare	perekaman
înregistrare	rekor
înregistrare	rekam
înregistrare	record
înregistrare	pendaftaran
înregistrare	registrasi
influențat	terpengaruh
influențat	memengaruhi
influențat	dipengaruhi
convins	membujuk
convins	dibujuk
convins	meyakinkan
convins	diyakinkan
greci	yunani
greci	greek
greci	yunani
acuzat	dituduh
acuzat	tertuduh
acuzat	terdakwa
acuzat	terdakwa
isus	yesus
isus	jesus
calif	khalifah
dance	dance
dance	dansa
dance	tari
dance	menari
dance	tarian
petersburg	petersburg
variantă	varian
variantă	variant
instrumente	instrumen
instrumente	perkakas
instrumente	alat
instrumente	peralatan
instrumente	tools
cronică	kronik
cronică	kronis
clasă	angkatan
clasă	kelas
clasă	class
variante	varian
variante	variant
variante	varian
stephen	stephen
medicală	kedokteran
medicală	medis
medicală	medical
creștină	christian
creștină	kristiani
creștină	kristen
medicale	kedokteran
medicale	medis
medicale	medical
conducători	penguasa
conducători	pemimpin
inițială	inisial
principiul	prinsip
principiul	prinsipnya
mormântul	makam
turism	pariwisata
turism	wisata
bisericile	gereja
alexandra	alexandra
traduceri	terjemahan
traduceri	penerjemahan
petrescu	petrescu
frumoase	beautiful
frumoase	cantiknya
frumoase	cantik
frumoase	indah
bernard	bernard
loir	loir
modele	models
modele	model
modele	template
modele	templat
tulcea	tulcea
andré	andre
andré	andré
ardenne	ardenne
efectul	efek
decide	memutuskan
decide	memutuskan
decide	tentukan
decide	putuskan
ofițeri	pejabat
ofițeri	petugas
ofițeri	perwira
solar	surya
solar	solar
candidat	calon
candidat	kandidat
insecte	serangga
insecte	kutu
insecte	serangga
insecte	bug
insecte	bugs
corespondent	koresponden
federal	federal
constantinescu	constantinescu
curte	court
curte	sidang
curte	pengadilan
curte	mahkamah
curte	yard
remix	remix
remix	campur
elevi	pelajar
elevi	santri
elevi	mahasiswa
elevi	murid
elevi	siswa
elevi	pupil
potențial	potensi
potențial	potensial
potențial	berpotensi
mamă	bu
mamă	ibu
mamă	mom
mamă	bunda
mamă	mother
mamă	ibu
mamă	bunda
lucrurile	things
lucrurile	hal
lucrurile	perkara
coloana	kolom
ștergerea	menghapus
poziții	posisi
trasee	rute
trasee	jejak
muzician	pemusik
muzician	musisi
comedie	komedi
comedie	comedy
tradițional	traditional
tradițional	tradisional
like	suka
like	sukai
like	seperti
like	like
mijlocaș	gelandang
situații	situasi
tancuri	tank
tancuri	tanks
steve	steve
acte	act
acte	makalah
acte	kertas
acid	asam
acid	acid
colonel	kolonel
colonel	colonel
automat	automatic
automat	otomatis
automat	atis
automat	otomatis
bogat	rich
bogat	kaya
oceanul	samudera
oceanul	samudra
oceanul	lautan
oceanul	laut
oceanul	ocean
repertoriul	repertoar
atras	digambar
atras	ditarik
luate	taken
luate	dibawa
luate	diambil
suma	sum
suma	jumlah
suma	jumlah
protecția	perlindungan
protecția	proteksi
cetate	benteng
cetate	benteng
cetate	citadel
bill	tagihan
bill	bill
bill	tagih
bill	ruu
căpitan	kapten
scene	adegan
procesului	proses
înțelege	pahamilah
înțelege	mengerti
înțelege	memahami
înțelege	pahami
înțelege	mengertilah
asociat	dikaitkan
asociat	diasosiasikan
asociat	terkait
asociat	mempersekutukan
asociat	kaitkan
asociat	mengaitkan
asociat	hubungkan
lanka	lanka
obținute	diperoleh
obținerea	mendapatkan
obținerea	getting
descoperite	ditemukan
descoperite	menemukan
descoperite	ketahuan
hugo	hugo
ajută	bantu
ajută	bantuan
ajută	membantu
ajută	membantu
samuel	samuel
margareta	margaret
margareta	daeng
margareta	aster
margareta	desi
margareta	daisy
firma	firma
firma	teguh
firma	tegas
denis	denis
home	home
home	rumah
home	pulang
home	beranda
claude	claude
campanie	kampanye
campanie	campaign
parlament	parlemen
parlament	dpr
vârf	peak
vârf	puncak
mitologia	mitologi
pacific	pacific
pacific	pasifik
doamna	nyonya
doamna	madam
doamna	nona
doamna	nyonya
doamna	lady
greșit	salah
retragerea	retret
retragerea	mundur
retragerea	penarikan
ferate	apian
street	jalanan
street	street
hautes	hautes
armenia	armenia
definitiv	definitif
design	disain
design	design
design	desain
taylor	taylor
fire	benang
fire	kabel
fire	kawat
fire	benang
fire	thread
fire	utas
situate	terletak
virgil	virgil
jud	jud
mers	gait
frați	saudara
frați	saudara
frați	bersaudara
frați	brothers
plin	full
plin	kenyang
plin	penuh
raportul	lapor
raportul	laporkan
raportul	melaporkan
raportul	laporan
land	daratan
land	tanah
land	land
directă	direct
directă	langsung
planuri	rencana
den	den
servit	dilayani
servit	dihidangkan
servit	disajikan
front	front
front	depan
ochi	eyes
ochi	mata
ochi	eye
ochi	mata
senator	senator
cher	cher
aeroportul	airport
aeroportul	bandara
menționează	mention
menționează	penyebutan
menționează	mentions
menționează	sebutan
sebastian	sebastian
contextul	konteks
contextul	kontek
costa	costa
costa	kosta
louise	louise
spencer	spencer
franco	franco
europe	eropa
mitologie	mitologi
irina	irina
slovacia	slowakia
slovacia	slowakia
continua	lanjutkan
profilul	profil
sankt	sankt
determină	menentukan
determină	menentukan
enciclopedia	ensiklopedi
enciclopedia	encyclopedia
enciclopedia	ensiklopedia
înmormântat	dimakamkan
înmormântat	dikuburkan
înmormântat	terkubur
înmormântat	dikubur
implică	libatkan
implică	melibatkan
implică	menyiratkan
implică	melibatkan
open	buka
open	open
open	terbuka
iarna	winter
rhône	rhône
poetul	penyair
poetul	pujangga
fond	fund
fond	dana
animalelor	hewan
animalelor	animals
animalelor	binatang
efecte	efek
calvados	calvados
deschide	buka
deschide	open
deschide	terbuka
culori	warna
culori	warna
culori	colors
savoia	savoia
evreii	yahudi
scara	tangga
enciclopedie	ensiklopedi
enciclopedie	encyclopedia
enciclopedie	ensiklopedia
old	tua
old	lama
old	old
slab	skinny
slab	kurus
slab	lemah
antice	kuno
mașină	mesin
mașină	car
mașină	mobil
originar	berasal
primă	premi
primă	premium
echipele	tim
diferit	beda
diferit	berbeda
teorie	teori
rezervă	serep
rezervă	spare
rezervă	cadangan
rezervă	backup
rezervă	reservasi
navă	kapal
navă	bejana
navă	wadah
navă	kapal
navă	ship
las	las
interesul	minat
utilizată	digunakan
utilizată	terpakai
utilizată	used
utilizată	dipakai
turul	tour
turul	tur
turul	wisata
avocat	pengacara
avocat	pengacara
inițiativa	inisiatif
inițiativa	initiative
utilizează	menggunakan
utilizează	gunakan
utilizează	pakai
utilizează	penggunaan
carolina	carolina
story	cerita
story	story
story	berita
story	kisah
medici	medici
medici	dokter
peninsula	semenanjung
ahmad	ahmad
doctorat	doktor
doctorat	phd
doctorat	doktor
calcul	kalkulasi
calcul	perhitungan
calcul	penghitungan
acoperit	tertutupi
acoperit	ditutupi
acoperit	tercakup
billboard	billboard
billboard	reklame
macedonia	makedonia
publicații	publikasi
vrut	buronan
vrut	diinginkan
vrut	dicari
vrut	wanted
reală	real
reală	nyata
reală	ril
reală	riil
albe	white
albe	putih
kobayashi	kobayashi
japoneze	jepang
japoneze	japanese
predat	diajarkan
predat	diajari
predat	diajar
secol	abad
secol	century
vale	valley
vale	lembah
vale	vale
presiunea	tekanan
accident	kecelakaan
accident	hse
accident	tabrakan
accident	crash
accident	kecelakaan
cuvintele	kata
învățat	dipelajari
învățat	diajarkan
învățat	diajari
învățat	diajar
învățat	dipelajari
invitat	mengundang
invitat	diundang
invitat	tamu
caracterul	character
caracterul	tokoh
caracterul	karakter
poliție	polisi
poliție	kepolisian
poliție	police
datând	kencan
datând	dating
datând	berkencan
iorga	iorga
eurovision	eurovision
private	swasta
private	privat
private	private
private	pribadi
atenție	perhatian
răsărit	sunrise
exil	pengasingan
profesională	profesional
profesională	professional
fips	fips
melodii	alunan
melodii	lagu
melodii	songs
nationalcaps	nationalcaps
creează	buat
creează	ciptakan
creează	membuat
lasă	biarkan
lasă	biarlah
lasă	let
agent	agen
agent	agent
încheie	menyimpulkan
contemporană	kontemporer
scrierea	penulisan
scrierea	menulis
scrierea	tulisan
conceptul	konsep
corneliu	corneliu
vizitat	mengunjungi
vizitat	dikunjungi
vizitat	berkunjung
linecolor	linecolor
network	jaringan
network	jaringannya
network	network
etnie	etnis
etnie	etnik
emis	diterbitkan
emis	dikeluarkan
emis	dipancarkan
andrew	andreas
andrew	andrew
simbolul	simbol
căi	path
cfr	cfr
voievod	voivode
eliberarea	rilis
eliberarea	melepaskan
eliberarea	lepaskan
eliberarea	pembebasan
soluție	larutan
soluție	solusi
personajele	aksara
personajele	karakter
patrimoniul	warisan
patrimoniul	heritage
brătianu	brătianu
medii	medium
medii	sedang
medii	menengah
poloneze	semir
poloneze	polandia
poloneze	polish
grec	greek
grec	yunani
congresul	kongres
actul	bertindak
actul	bertindaklah
actul	act
câștigă	ern
sonoră	terdengar
sonoră	didengar
vreau	ingin
vreau	inginkan
vreau	pengen
vreau	mau
aliate	allied
aliate	sekutu
gaze	gas
gaze	gas
dinu	dinu
sherlock	sherlock
var	var
var	kapur
var	limau
var	lime
arabe	arab
iugoslavia	yugoslavia
spirit	semangat
spirit	ruh
spirit	spirit
min	mnt
min	min
comandă	perintah
comandă	komando
comandă	pesanan
comandă	pemesanan
comandă	order
comandă	urutan
golful	golf
golful	gulf
golful	teluk
golful	teluk
golful	bay
johnson	johnson
creștini	nasrani
creștini	kristen
zeci	tens
zeci	puluhan
zeci	lusinan
zeci	puluhan
zeci	belasan
toscana	tuscany
mâinile	hands
mâinile	tangan
duminică	minggu
project	project
project	proyek
project	projek
unic	keunikan
unic	unik
unic	unique
british	britania
british	british
lectură	pembacaan
lectură	bacaan
lectură	membaca
lectură	reading
maior	major
maior	mayor
maior	jurusan
siding	berpihak
decorat	dihiasi
decorat	dihias
separate	dipisahkan
separate	dipisah
separate	berpisah
separate	terpisah
separate	pisahkan
separate	memisahkan
separate	dipisah
felix	felix
carmen	carmen
bazinul	cekungan
distanța	kejauhan
distanța	jarak
alan	alan
manual	manual
semnificativ	berarti
semnificativ	bermakna
semnificativ	signifikan
semnificativ	signifikan
clasice	klasik
maestru	master
maestru	guru
mac	meggy
mac	mac
hectare	hektar
hectare	hektar
acordul	kesepakatan
acordul	perjanjian
acordul	persetujuan
sprijin	dukungan
sprijin	dukung
sprijin	support
sprijin	mendukung
rânduri	baris
microsoft	microsoft
membre	tungkai
conrad	conrad
proprietate	property
proprietate	properti
proprietate	kepemilikan
mecklenburg	mecklenburg
hot	pencuri
hot	maling
cercul	lingkar
cercul	circle
cercul	melingkar
cercul	lingkaran
sam	sam
free	bebas
free	gratis
free	free
sant	sant
devin	devin
devin	menjadi
insule	pulau
insule	kepulauan
comparație	perbandingan
bosnia	bosnia
reale	real
reale	nyata
reale	ril
reale	riil
wilson	wilson
mit	mit
mit	mitos
râmnicu	râmnicu
elector	elector
maine	besok
maine	esok
maine	tomorrow
maine	maine
ape	waters
ape	perairan
ape	air
ape	epa
cumpărat	dibeli
cumpărat	dibeli
cumpărat	membeli
necesită	membutuhkan
necesită	memerlukan
necesită	mengharuskan
necesită	membutuhkan
necesită	memerlukan
necesită	mensyaratkan
necesită	mengharuskan
arbore	poros
arbore	pohon
arbore	tree
arbore	poros
planeta	planet
idee	gagasan
idee	ide
idee	idea
chineză	tionghoa
chineză	china
chineză	cina
pdf	pdf
sigismund	sigismund
marca	brand
marca	merk
marca	merek
marca	markus
marca	tanda
marca	tandai
marca	mark
actorii	aktor
charlotte	charlotte
înregistrarea	merekam
înregistrarea	rekaman
înregistrarea	perekaman
seara	evening
seara	petang
seara	sore
seara	malam
variază	bervariasi
variază	bervariasi
variază	beragam
transportul	transportasi
transportul	pengangkutan
transportul	transportasi
transportul	transpor
transportul	angkut
transportul	transport
transportul	pengangkutan
termeni	klu
termeni	ketentuan
altar	altar
altar	mezbah
altar	kuil
teleorman	teleorman
individual	individual
individual	individu
individual	individual
individual	perorangan
dimineața	pagi
dimineața	morning
serii	deret
serii	series
serii	seri
bogată	rich
bogată	kaya
plină	full
plină	kenyang
plină	penuh
papal	kepausan
schimbări	perubahan
schimbări	mengubah
realitatea	kenyataan
realitatea	realitas
realitatea	reality
realitatea	realita
poeme	puisi
stâng	kiri
stâng	tersisa
încercare	ujian
încercare	pengujian
încercare	menguji
încercare	uji
încercare	test
încercare	tes
schimbă	berubah
schimbă	ganti
schimbă	perubahan
schimbă	mengubah
schimbă	ubah
olimpic	olympic
olimpic	olimpiade
versiuni	versi
arm	lengan
arm	arm
arm	lengannya
bus	bus
bus	bis
constant	constant
constant	konstanta
constant	konstan
georges	georges
viorel	viorel
ray	sinar
ray	ray
relief	lega
relief	relief
republică	republik
municipal	kotamadya
municipal	municipal
bulgară	bulgaria
natal	natal
desemnat	ditunjuk
desemnat	ditugaskan
desemnat	ditetapkan
acoperă	sampul
acoperă	cover
acoperă	penutup
acoperă	tutupi
acoperă	sampul
acoperă	mencakup
acoperă	meliputi
detaliu	perincian
detaliu	rincian
detaliu	detail
detaliu	detil
alice	alice
fondul	fund
fondul	dana
înălțimea	tinggi
lituania	lithuania
lituania	lituania
subiecte	topik
subiecte	subyek
subiecte	subjek
sainte	sainte
regim	moda
regim	modus
regim	mode
regim	rezim
inima	hati
inima	heart
inima	jantung
francesco	francesco
sare	garam
sare	asin
guillaume	guillaume
redusă	berkurang
redusă	dikurangi
congo	kongo
congo	ekuador
languedoc	languedoc
sunet	sound
sunet	suara
utilizatorii	pemakai
utilizatorii	pengguna
florența	florence
tineret	pemuda
provence	provence
cursă	balapan
cursă	race
cursă	perlombaan
cursă	ras
cursă	lomba
participanți	peserta
participanți	partisipan
participanți	peserta
congresului	kongres
roussillon	roussillon
lincoln	lincoln
vatra	perapian
vatra	vatra
christopher	christopher
anopheles	anopheles
boris	boris
ernest	ernest
comunistă	komunis
savoie	savoie
urbane	urban
urbane	perkotaan
presiune	tekanan
interviuri	interview
interviuri	wawancara
hermann	hermann
păcate	dosa
reprezentant	rep
reprezentant	perwakilan
prezentă	sajikan
prezentă	hadir
prezentă	present
substanțe	zat
secundare	sekunder
manager	manager
manager	manajer
manager	pengelola
alimentare	food
alimentare	makanan
alimentare	pangan
scenariu	skenario
scenariu	skenario
scenariu	skrip
scenariu	naskah
scenariu	script
ducatul	kadipaten
arhitect	architect
arhitect	arsitek
discul	disc
discul	diska
discul	cakram
discul	disk
discul	disk
discul	diska
discul	cakram
abd	abd
treime	trinitas
treime	trinity
flota	armada
flota	fleet
reguli	rules
reguli	peraturan
reguli	aturan
carbon	karbon
dovezi	buktinya
dovezi	bukti
dovezi	pembuktian
dovezi	bukti
partide	pesta
partide	pihak
exprimat	diungkapkan
ziare	koran
ziare	koran
ordonat	terurut
ordonat	dipesan
ordonat	memerintahkan
constituția	konstitusi
pierderi	kerugian
pierderi	kehilangan
pierderi	rugi
pierderi	kerugian
pierderi	korban
global	global
fragmente	fragmen
stradă	jalanan
stradă	street
văzută	dilihat
sârbi	serbia
sârbi	serbia
fată	cewe
fată	cewek
fată	girl
fată	gadis
activi	active
activi	aktif
doresc	wish
doresc	berharap
funcțiile	fungsi
intra	masukkan
intra	enter
minas	minas
membră	anggota
membră	member
secundar	sekunder
frederick	friedrich
frederick	frederick
aplicații	lamaran
aplicații	aplikasi
aplicații	aplikasi
dezvoltă	kembangkan
dezvoltă	mengembangkan
licență	lisensi
licență	lisensi
licență	sim
facebook	facebook
puterile	powers
comerț	commerce
comerț	perdagangan
comerț	dagang
comerț	barter
comerț	dagang
comerț	berdagang
comerț	perdagangan
comerț	trade
importanța	pentingnya
componentă	komponen
long	lama
long	panjang
long	long
spiritul	semangat
spiritul	ruh
spiritul	spirit
moștenitor	pewaris
moștenitor	waris
prieteni	teman
prieteni	friends
prieteni	berteman
secțiune	daerah
secțiune	bagian
secțiune	seksi
urgență	darurat
urgență	emergency
memorie	memory
memorie	kenangan
memorie	ingatan
memorie	memori
studenți	pelajar
studenți	santri
studenți	mahasiswa
studenți	murid
studenți	siswa
lewis	lewis
josef	josef
difuzat	siarkan
difuzat	siaran
difuzat	broadcast
difuzat	penyiaran
earth	bumi
earth	earth
clase	kelas
schleswig	schleswig
ain	ain
amphoe	amphoe
siria	syria
siria	suriah
prusiei	prusia
senior	senior
distribuție	distribusi
rose	rose
rose	mawar
schimbare	berubah
schimbare	ganti
schimbare	perubahan
schimbare	mengubah
schimbare	ubah
evreu	yahudi
entertainment	hiburan
entertainment	entertainment
câștigătoare	memenangkan
câștigătoare	menang
stabilirea	pembentukan
stabilirea	pendirian
imperiale	imperial
propune	usulkan
propune	mengusulkan
propune	mengusulkan
proprietăți	sifat
proprietăți	properti
justiție	keadilan
orchestră	orkestra
orchestră	orkes
orchestră	orchestra
mulțime	kerumunan
mulțime	crowd
mulțime	keramaian
ocazie	kesempatan
ocazie	peluang
ocazie	kesempatan
albania	albania
calculator	kalkulator
calculator	komputer
calculator	computer
prefix	awalan
prefix	prefiks
prefix	prefix
vertical	tegak
vertical	vertikal
vertical	tegak
vertical	vertikal
tehnica	teknik
alege	pilih
alege	pick
medical	kedokteran
medical	medis
medical	medical
credința	faith
credința	iman
credința	keyakinan
credința	keimanan
credința	kepercayaan
credința	keyakinan
știri	news
știri	berita
brad	brad
operațiunea	operasi
jucătorul	player
jucătorul	pemain
jucătorul	pemutar
multiple	kelipatan
multiple	beberapa
multiple	multiple
multiple	berganda
stefan	stefan
grea	heavy
grea	berat
ian	lan
ian	ian
aude	aude
libertate	kebebasan
libertate	freedom
libertate	peterpan
libertate	kemerdekaan
libertate	kebebasan
libertate	liberty
pericol	bahaya
pericol	hazard
pericol	bahaya
pericol	danger
premier	premier
anca	anca
meuse	meuse
vienne	vienne
gustav	gustav
aspectul	penampilan
aspectul	tampil
aspectul	tampilan
belgrad	belgrade
bărbat	jantan
bărbat	male
bărbat	pria
bărbat	manusia
bărbat	man
sticlă	gelas
sticlă	kaca
sticlă	glass
sticlă	botolnya
sticlă	botol
carlo	carlo
maximilian	maximilian
calabria	calabria
materialul	matre
materialul	bahan
materialul	materi
materialul	material
lățime	lebar
mobile	mobile
mobile	seluler
mobile	ponsel
mobile	handphone
tvr	tvr
distrugerea	menghancurkan
distrugerea	penghancuran
distrugerea	pengrusakan
distrugerea	kehancuran
aleși	terpilih
schimbul	tukar
schimbul	exchange
schimbul	pertukaran
schimbul	bursa
grădina	masya
grădina	taman
grădina	garden
grădina	kebun
aparțin	belong
aparțin	milik
universul	universe
universul	semesta
socialiste	sosialis
festivalului	festival
temperatură	temperatur
temperatură	suhu
nato	nato
tradiție	tradisi
interpretarea	interpretasi
interpretarea	penafsiran
interpretarea	menafsirkan
industrial	industri
industrial	industrial
suport	dukungan
suport	dukung
suport	support
suport	mendukung
biroul	bureau
biroul	biro
biroul	perkantoran
biroul	kantor
biroul	kantoran
biroul	office
executiv	executive
executiv	eksekutif
soldat	tentara
soldat	prajurit
soldat	serdadu
soldat	soldier
antică	antique
antică	antik
antică	kuno
apel	banding
apel	telepon
apel	panggilan
apel	panggil
apel	call
mesajul	pesan
exprimă	mengungkapkan
exprimă	mengekspresikan
exprimă	ekspres
exprimă	express
exprimă	ungkapkan
exprimă	mengungkapkan
șters	terhapus
șters	dihapus
stan	stan
victime	korban
victime	korban
pretutindeni	kemanapun
scrierile	tulisannya
way	way
mass	mass
mass	massa
mass	misa
mort	tewas
mort	dead
mort	mati
manche	manche
dirijor	kondektur
dirijor	konduktor
box	tinju
box	boxing
box	bertinju
palestina	palestina
vreodată	pernah
vreodată	ever
casele	rumah
asemănător	serupa
asemănător	mirip
miniștri	menteri
actori	aktor
capital	capital
capital	ibukota
capital	modal
fondatorul	pendiri
fondatorul	founder
atlantic	atlantic
atlantic	atlantik
atacuri	menyerang
atacuri	serangan
atacuri	penyerangan
dovadă	bukti
dovadă	buktinya
dovadă	bukti
dovadă	pembuktian
gabriela	gabriela
sovietici	soviet
sovietici	soviet
ocupa	menempati
pnl	pnl
georgescu	georgescu
amsterdam	amsterdam
youthyears	youthyears
complexe	komplek
complexe	complex
complexe	rumit
complexe	kompleks
respins	dibubarkan
respins	diberhentikan
respins	ditolak
documentare	dokumenter
documentare	dokumenter
canadian	kanada
canadian	canadian
explică	jelaskan
explică	menjelaskan
explică	menjelaskan
poitou	poitou
suplimentare	tambahan
fenomen	fenomena
fenomen	fenomena
coroana	mahkota
coroana	crown
