категорија	категория
пелистер	пелистер
водачи	ръководители
водачи	лидерите
водачи	лидери
водачи	водачи
заинтересирани	заинтересовани
заинтересирани	заинтересована
заинтересирани	заинтригуван
заинтересирани	заинтересуван
заинтересирани	заинтересован
етнографија	етнография
излез	продукция
излез	изход
излез	излизане
излез	изход
излез	напускане
етиопија	етиопия
леонардо	леонардо
агенции	агенции
родригез	родригес
родригез	родригез
родригез	родригес
генерации	поколенията
генерации	поколения
територијална	териториално
територијална	териториални
територијална	териториална
забрането	забранено
забрането	забранени
забрането	забранен
забрането	забранена
забрането	забранено
забрането	забранена
забрането	забранен
забрането	забранени
забрането	забранено
забрането	забранени
забрането	забранен
забрането	забранена
крит	крит
клуч	ключ
клуч	ключа
клуч	ключът
вистина	истина
вистина	верни
вистина	вярно
коментар	коментар
коментар	коментирайте
коментар	коментирам
убива	убива
канцеларија	кабинет
канцеларија	офисът
канцеларија	офис
канцеларија	офиса
либија	либия
шпанска	испанци
шпанска	испанска
шпанска	испанско
шпанска	испански
пиење	пиене
пиење	пиеш
пиење	пия
пиење	пиенето
пиење	пие
пораката	послание
пораката	съобщение
пораката	съобщението
потрошувачка	потребление
потрошувачка	консумация
сино	сини
сино	блу
сино	синьо
сино	син
сино	синя
населен	населен
населен	населена
населен	населени
јаглен	въглища
јаглен	въглен
јаглен	въглен
јаглен	въглени
правопис	правописа
правопис	правопис
резиденција	пребиваване
резиденција	резиденция
вина	вина
вина	вината
вина	вина
значителен	значителна
значителен	съществени
значителен	значително
значителен	значителни
значителен	съществено
значителен	значителен
значителен	значителен
значителен	значително
значителен	значителни
значителен	значим
значителен	значителна
значителен	значителни
бах	бах
форум	форум
класици	класика
едноставен	прост
едноставен	прости
едноставен	проста
едноставен	простичко
непознати	странници
непознати	непознати
непознати	непозната
непознати	неизвестен
непознати	неизвестни
непознати	неизвестно
непознати	непознат
непознати	неизвестна
реформа	реформиране
реформа	реформата
реформа	реформиране
реформа	реформи
реформа	реформа
наводи	твърдения
наводи	твърдение
службен	официален
службен	официално
службен	официална
уредувања	редакции
дортмунд	дортмунд
методот	метод
одлична	страхотно
одлична	отличен
одлична	отлично
голман	вратар
голман	вратар
службеници	чиновници
службеници	прислуга
службеници	слугите
службеници	слуги
службеници	прислужници
службеници	служители
празнина	празнина
празнина	празнота
празнина	празнота
празнина	празнотата
празнина	празнина
празнина	пролука
создадено	генерирани
создадено	създадени
создадено	създадено
создадено	създадена
создадено	създаде
создадено	създаден
бостон	бостън
исламски	ислямска
исламски	ислямски
исламски	ислямистки
кенеди	кенеди
обврзници	облигации
фатих	фатих
сабота	събота
адвокат	адвокат
адвокат	адвокатка
адвокат	адвокат
адвокат	юрист
обврска	задължение
обврска	задължения
обврска	ангажимент
обврска	отдаденост
обврска	ангажираност
обврска	обвързване
обврска	задължение
оддели	отделите
оддели	управления
оддели	отдели
оддели	отделения
оддели	отделенията
купи	купувам
купи	купи
купи	купена
купи	купих
купи	купил
купи	купен
зголемен	повишена
зголемен	увеличена
зголемен	увеличен
зголемен	повишен
демократски	демократично
демократски	демократично
демократски	демократичен
демократски	демократични
демократски	демократична
балкански	балканска
балкански	балкански
балкански	балкан
математичка	математически
математичка	математическа
дефинирани	определени
дефинирани	дефинирани
произведени	произведени
произведени	произведена
произведени	произведен
произведени	произведено
деценија	десетилетие
тајланд	тайланд
џерси	джърси
џерси	джързи
листи	списъци
обвинет	обвинен
обвинет	обвинена
обвинет	обвинени
обвинет	обвиняем
обвинет	обвинен
обвинет	обвиняем
обвинет	ответника
обвинет	обвиняемият
обвинет	обвиняемия
обвинет	зареден
обвинет	заредена
обвинет	обвинен
обвинет	заредени
обвинет	заредено
противници	противници
противници	противниците
противници	противници
противници	опоненти
глаголи	глаголи
шри	шри
нацистичка	нацистки
нацистичка	нацист
нацистичка	нацисти
нацистичка	нацистка
пријателски	приятелска
пријателски	приятелски
пријателски	дружелюбна
пријателски	friendly
пријателски	приятелско
стоки	стоки
стоки	блага
стоки	стока
стоки	артикул
стоки	стока
холандскиот	холандец
холандскиот	нидерландски
холандскиот	дъч
холандскиот	холандски
сиднеј	сидни
јасна	ясна
јасна	ясно
јасна	изчистване
застанал	спрян
застанал	спряна
застанал	спря
даноци	данъците
даноци	данъци
претпоставка	презумпция
претпоставка	допускане
претпоставка	предположение
корен	корени
корен	корен
божица	богиня
божица	богинята
задоволство	задоволство
задоволство	удовлетворение
задоволство	удоволствие
избира	избира
денис	денис
денис	дениз
денис	денис
денис	денис
уништен	унищожени
уништен	унищожена
уништен	разрушени
уништен	унищожен
уништен	унищожено
невозможно	невъзможно
невозможно	невъзможен
невозможно	невъзможна
порталот	портал
развие	развиване
развие	развиват
чување	водене
непознато	непозната
непознато	неизвестен
непознато	неизвестни
непознато	неизвестно
непознато	непознат
непознато	неизвестна
лук	люк
лук	чесън
камп	лагер
програмирање	програмирането
програмирање	програмиране
месечина	муун
месечина	луна
месечина	луната
концертот	концерт
цареви	императори
црковни	химни
коските	костите
коските	кокали
коските	кости
коските	боунс
ориентација	насоченост
ориентација	ориентация
ориентација	ориентиране
ориентација	ориентацията
реалноста	реалност
реалноста	действителността
реалноста	реалността
реалноста	действителност
провинции	провинции
обичен	равнина
обичен	plain
обичен	обикновен
обичен	обикновена
обичен	обикновени
обичен	обща
обичен	общ
обичен	общи
обичен	чести
кока	кокаин
кока	кока
осма	осма
осма	осми
осма	осмо
мануел	мануел
економист	икономист
барајќи	взискателен
барајќи	изискваща
харвард	харвард
дневно	дневна
дневно	дневен
дневно	ежедневно
дневно	дневно
струи	течения
струи	теченията
струи	токове
базел	базел
цврсто	твърда
цврсто	солиден
цврсто	твърдо
цврсто	твърд
цврсто	стегнат
цврсто	стегнато
цврсто	здраво
цврсто	стегната
столбови	стълбове
столбови	колони
столбови	колони
тронот	тронът
тронот	трон
тронот	трона
тронот	престол
словенечки	словенски
словенечки	словенският
словенечки	словенски
мол	къртица
мол	мол
мол	mol
десетина	дузини
десетина	дузина
десетина	десетки
десетина	дузина
десетина	дузини
мпц	мпц
мпц	mpc
салвадор	салвадор
сребрени	сребърна
сребрени	сребърни
сребрени	силвър
сребрени	сребро
сребрени	сребърен
петков	петков
огромно	огромен
огромно	огромно
огромно	огромна
огромно	огромни
огромно	огромен
огромно	огромна
огромно	огромни
огромно	поразително
окото	окото
окото	око
лингвистика	лингвистика
надворешен	външна
надворешен	външно
надворешен	външни
надворешен	външен
испратени	изпратена
испратени	изпратено
испратени	изпратен
испратени	изпратени
филаделфија	фили
филаделфија	филаделфия
филаделфија	филаделфия
палеолог	палеолог
австриски	austrian
австриски	австрия
австриски	австрийски
натпреваруваат	конкурентно
натпреваруваат	конкурентни
ѓоковиќ	джокович
годишнината	юбилей
годишнината	годишнина
годишнината	годишнината
сама	сама
сама	сам
ефикасност	кпд
ефикасност	ефективност
ефикасност	ефикасност
ефикасност	ефективност
талент	талант
талент	таланти
поема	поема
поема	стихотворение
повредени	контузен
повредени	ранена
повредени	ранен
повредени	ранени
повредени	ранена
повредени	ранен
повредени	ранени
повредени	контузии
повредени	наранявания
обвивка	пласт
обвивка	слой
домашна	домашен
домашна	домашна
домашна	домашни
домашна	домашно
домашна	домашното
домашна	домашна
домашна	домашни
емисии	показва
овци	овце
овци	овче
овци	овца
бистрица	бистрица
картички	картите
картички	карти
картички	картички
еволуција	еволюция
еволуција	еволюцията
сараево	сараево
зони	зони
зони	зоните
комора	камара
носорог	носорог
носорог	рино
носорог	носорог
претпријатие	предприятие
претпријатие	ентърпрайз
претпријатие	ентърпрайс
претпријатие	enterprise
уништена	унищожени
уништена	унищожена
уништена	разрушени
уништена	унищожен
уништена	унищожено
уништена	съкрушен
уништена	опустошена
уништена	съкрушена
уништена	разрушени
уништена	разрушена
уништена	разрушен
уништена	съсипана
уништена	съсипани
уништена	съсипан
крајбрежје	брегове
крајбрежје	бреговете
крајбрежје	крайбрежие
крајбрежје	крайбрежие
крајбрежје	бряг
заговор	парцел
заговор	сюжет
заговор	заговор
заговор	заговор
заговор	конспирация
настануваат	направени
настануваат	понесени
настануваат	извършени
настануваат	възникнали
чаршија	базар
кора	коричка
кора	кора
кора	кора
фирма	твърда
фирма	фирма
фирма	твърдо
фирма	твърд
тигар	тигре
тигар	тайгър
тигар	тигър
ленти	панделки
ленти	касети
ленти	ленти
оливер	оливър
душан	душан
предаде	предаден
предаде	предадена
предаде	предаде
предаде	предадени
вилсон	уилсън
пара	двойки
пара	чифта
пара	пара
потврдува	потвърждава
возел	карал
возел	карал
возел	караше
материјата	материя
материјата	материята
дигитални	цифров
дигитални	дигитален
дигитални	цифрово
дигитални	цифрова
дигитални	цифрови
правна	правно
правна	правни
правна	правна
правна	юридически
правна	правен
правна	законно
павел	павел
достапен	наличен
достапен	налично
достапен	налични
достапен	налична
густав	густав
обединети	обединени
обединети	обединена
обединети	обединен
обединети	юнайтед
обединети	обединено
деветта	девета
деветта	девети
дрвени	дървен
дрвени	дървено
дрвени	дървени
дрвени	дървена
бомба	бомбата
бомба	бомба
одмазда	отплата
одмазда	разплата
одмазда	мъст
одмазда	отмъщение
одмазда	отмъщението
менување	превключване
примен	получено
примен	получена
примен	получен
примен	получени
дијаграм	диаграма
православен	православна
интересно	интересна
интересно	интересно
интересно	интересни
интересно	интересен
роми	роми
роми	рома
роми	ромите
роми	ромски
роми	роми
фишер	фишер
фишер	фишър
фишер	фишер
фишер	фишър
образовни	образователна
образовни	образователен
образовни	образователно
образовни	образователни
мекленбуршка	mecklenburgische
конвенција	конвенция
конвенција	конгрес
квадратен	квадратна
квадратен	квадратни
квадратен	квадратен
квадратен	квадрат
квадратен	площад
грофот	брой
опишана	описани
опишана	описано
опишана	описана
опишана	описан
гордон	гордън
сибир	сибир
геј	обратен
геј	гей
внимателно	внимателно
внимателно	внимателно
лас	лас
испитувања	изпитвания
испитувања	тестове
испитувања	изследвания
испитувања	прегледи
испитувања	изпити
инфекција	заразяване
инфекција	инфекция
ракомет	хандбал
валтер	валтер
валтер	уолтър
валтер	валтер
алатка	инструмент
спор	спор
спор	спорът
означување	подчертаване
означување	осветяване
означување	маркиране
оштетување	лезия
оштетување	увреждане
оштетување	щети
оштетување	повреда
оштетување	вреди
оштетување	повреди
ман	ман
чарли	чарли
комунистичка	комунист
комунистичка	комунистическа
комунистичка	комунистически
знаења	познаване
знаења	знания
знаења	познания
знаења	знание
знаења	познание
преземање	поемане
преземање	поглъщане
изградено	построени
изградено	изградена
изградено	построена
изградено	построено
изградено	построен
изградено	построени
изградено	конструирани
изградено	изградено
агенти	агенти
поразени	победена
поразени	победени
поразени	победен
полн	пълна
полн	пълни
полн	пълен
полн	пълно
про	про
про	pro
про	професионалист
реконструкција	реконструкция
крим	крим
подалеку	надалеч
подалеку	далеч
обичните	обикновен
обичните	обикновена
обичните	обикновени
криминал	престъпления
криминал	престъпление
криминал	престъпност
криминал	престъпността
позади	зад
триесет	тридесет
киселини	киселинни
месецот	месец
персонал	персонал
персонал	персонал
персонал	персоналът
персонал	служители
сексуална	сексуален
сексуална	сексуално
сексуална	сексуална
сексуална	сексуални
биро	бюрото
биро	бюро
биро	бюро
способен	способно
способен	способен
способен	способна
способен	способни
развиено	разработена
развиено	развит
развиено	разработени
развиено	разработен
развиено	развитите
развиено	развита
насловен	озаглавен
насловен	озаглавена
насловен	озаглавено
насловен	озаглавен
насловен	озаглавена
насловен	озаглавено
еванс	евънс
еванс	еванс
низок	долно
низок	ниско
низок	ниски
низок	нисък
низок	ниска
хокеј	хокей
испраќа	изпраща
прифаќање	приемане
прифаќање	приемане
режисери	директорите
режисери	режисьори
режисери	директори
германците	германци
германците	немци
германците	германците
станувајќи	ставайки
долу	долу
долу	надолу
долу	долу
пештерата	пещера
пештерата	пещерата
персиски	персийски
повикан	призовани
повикан	призована
повикан	призован
адаптација	приспособяване
адаптација	адаптация
адаптација	адаптиране
насловена	озаглавен
насловена	озаглавена
насловена	озаглавено
насловена	озаглавен
насловена	озаглавена
насловена	озаглавено
ентони	антъни
клучни	решаващо
клучни	решаваща
адреси	адреси
адреси	адресите
адреси	адреси
знаењето	познаване
знаењето	знания
знаењето	познания
знаењето	знание
знаењето	познание
првобитно	първоначално
механизми	механизмите
механизми	механизми
концентрација	концентрация
легенди	легенди
легенди	легендите
темпо	пасе
темпо	темпо
темпо	темп
темпо	темпо
нога	крак
нога	фут
нога	крак
нога	крака
господар	господар
господар	майстор
закани	заплахи
свето	свято
свето	свети
свето	свята
свето	свято
свето	свещено
свето	свещена
свето	свещени
свето	свещен
интеграција	интегриране
интеграција	интеграция
интеграција	интегриране
италијанци	италианците
италијанци	италианци
швајцарски	швейцария
швајцарски	швейцарски
швајцарски	швейцарско
швајцарски	швейцарска
еквадор	еквадор
азот	азот
саган	сейгън
гитари	китари
носители	превозвачи
носители	носители
плаќа	плаща
публицист	публицист
проза	проза
танзанија	танзания
бројните	многобройни
новинари	журналисти
новинари	журналистите
закажано	насрочено
закажано	планирано
закажано	назначаване
арапите	арабите
арапите	араби
диоксид	двуокис
диоксид	диоксид
убава	прекрасни
убава	прекрасна
убава	красива
убава	прекрасен
убава	красиво
неопходно	необходимо
неопходно	необходими
неопходно	необходима
ограничување	лимит
ограничување	граница
ограничување	ограничаване
ограничување	ограничение
ограничување	принуда
шангај	шанхай
стакло	стъкло
стакло	чаша
стакло	стъклен
стакло	стъкла
дарвин	дарвин
лев	лев
изведби	представления
изведби	изпълнения
фирми	фирмите
фирми	фирми
отпорот	съпротива
отпорот	резистентност
отпорот	устойчивост
отпорот	съпротивление
апостоли	пратеници
апостоли	последователи
подлога	фон
подлога	контекст
нападнат	атакуван
нападнат	атакувани
нападнат	нападната
нападнат	нападнат
уништи	унищожаване
уништи	унищожи
уништи	съсипе
уништи	разруха
летови	полети
принцезата	принцеса
интервенција	встъпване
интервенција	интервенция
интервенција	намеса
трајковски	трайковски
љубљана	любляна
џеј	джей
метро	метро
метро	метрото
метро	метро
метро	метрото
гаврил	гейбриъл
гаврил	габриел
младост	младежта
младост	младост
младост	младеж
младост	младостта
младост	младежи
дефинирана	определени
дефинирана	дефинирани
означени	маркирани
означени	маркиран
означени	отбелязани
означени	отбелязан
означени	маркирани
означени	маркирана
означени	белязани
означени	маркиран
означени	белязан
леополд	леополд
неуспех	скъсан
неуспех	неизправност
неуспех	провал
неуспех	неуспех
неуспех	повреда
мирис	мирис
мирис	миризма
мирис	аромат
мирис	ухание
мирис	миризма
мирис	мирис
мирис	аромат
канадски	канадци
канадски	канадска
канадски	канадец
канадски	канадски
проверка	провери
проверка	проверка
чука	бие
ќерки	дъщери
ќерки	дъщерите
планети	планетите
планети	планети
животи	животи
животи	живее
недостатокот	липса
гватемала	гватемала
шеќер	захар
оперативни	оперативни
оперативни	оперативно
оперативни	оперативен
оперативни	оперативни
оперативни	оперативна
мода	мода
мода	модно
мода	модата
насловната	прикритие
насловната	корица
насловната	покритие
насловната	покриване
заклучок	заключение
заклучок	извод
сребрен	сребърна
сребрен	сребърни
сребрен	силвър
сребрен	сребро
сребрен	сребърен
плажа	beach
плажа	плажът
плажа	плаж
плажа	бряг
плажа	плажа
сметки	банкноти
сметки	сметки
сметки	отчети
сметки	сметки
сметки	акаунти
хелсинки	хелзинки
драган	драган
подготовките	препарати
подготовките	подготовка
подготовките	заготовки
подготовките	приготовления
лисабон	лисабон
патрик	патрик
херои	героите
херои	герои
доминација	господство
доминација	надмощие
натпреварувачи	състезатели
натпреварувачи	конкуренти
натпреварувачи	съперници
темно	тъмна
темно	тъмно
темно	тъмен
темно	влажно
подели	разделим
подели	разделен
подели	сплит
подели	разделяне
подели	разделение
подели	раздели
подели	разделяй
подели	разделяне
отстрани	премахнете
отстрани	премахване
отстрани	махнете
бројки	цифри
бројки	фигури
бројки	цифри
бројки	числа
бројки	цифри
кирилица	кирилица
комерцијални	търговско
комерцијални	търговска
комерцијални	реклама
комерцијални	търговски
општества	общества
марио	марио
резолуција	резолюция
подвид	подвид
тајван	тайван
препорачува	препоръчва
пен	пен
пен	писалка
пен	pen
пен	химикалка
пен	химикал
астрономија	астрономия
астрономија	астрономията
привлече	привлече
привлече	привлечен
привлече	привлечени
привлече	привлечена
привлече	тегли
привлече	дрю
привлече	дру
печка	печка
печка	печката
печка	пещ
печка	котел
наменета	означаваше
наменета	предопределено
буџет	бюджетна
буџет	бюджет
нормална	нормален
нормална	нормално
нормална	нормални
нормална	нормална
баскија	баския
додатоци	гарнитури
додатоци	екстри
додатоци	аксесоари
додатоци	добавки
пресметување	изчисли
пресметување	изчисляване
пресметување	изчисляване
пресметување	изчисление
копија	копиране
копија	копие
доцна	късно
доцна	закъснява
боцвана	ботсуана
платформа	перон
платформа	платформата
платформа	платформа
дневник	дневник
дневник	журнал
дневник	джърнъл
дневник	дневник
дневник	дневника
дневник	дневникът
дневник	дневник
дневник	лог
дневник	дънер
ориз	ориз
началник	шефе
началник	началник
началник	комисар
монтреал	монреал
фра	fra
мешање	смесване
мешање	вмешателство
мешање	смущения
мешање	намеса
форд	форд
намалена	намалени
намалена	намалено
намалена	намален
намалена	намалена
пречки	препятствия
пречки	спънки
пречки	пречки
пречки	препятствия
пречки	разсейване
цртежи	рисунки
цртежи	скици
цртежи	чертежи
цртежи	картини
кат	подът
кат	пода
кат	етаж
комерцијален	търговско
комерцијален	търговска
комерцијален	реклама
комерцијален	търговски
дејв	дейв
признавање	признание
признавање	признаване
признавање	разпознаване
коефициент	коефициент
втори	второ
втори	втора
втори	втори
елен	сърна
елен	елен
елен	елени
елен	елен
елен	елън
забелешка	забележка
забелешка	бележка
умре	умрял
умре	умряла
мускулите	мускулите
мускулите	мускули
кавказ	кавказ
организам	организъм
мајстори	господари
мајстори	мастърс
мајстори	майстори
мајстори	занаятчии
арнолд	арнолд
григориј	григорий
григориј	грегори
григориј	грегъри
механички	механично
механички	механична
механички	механично
механички	механични
механички	механичен
сара	сара
сара	сара
баден	баден
откриено	открит
откриено	открита
откриено	открити
пресметка	изчисляване
пресметка	изчисление
пресметка	изчисляване
пресметка	изчисление
предности	предимства
предности	преимущества
предности	предимства
могила	могила
приштина	прищина
селим	селим
купола	купол
купола	купола
купола	куполът
доделување	разпределяне
доделување	разпределение
јар	яр
последиците	щипка
последиците	последици
последиците	последствия
последиците	последствията
собир	митинг
собир	рали
собир	събиране
спогодба	договор
распадот	раздяла
распадот	скъсване
распадот	разпадане
резерва	резерв
резерва	резерви
резерва	резерва
убаво	хубав
убаво	хубава
убаво	хубаво
убаво	мило
греј	сив
греј	сиво
греј	сива
греј	сиви
греј	грей
греј	сив
греј	сиво
греј	сива
греј	сиви
греј	грей
флора	флора
лопез	лопес
лопез	лопез
лопез	лопес
напаѓа	атакува
напаѓа	нападам
верата	фейт
верата	вяра
корпус	корпус
корпус	корпус
монголски	монголски
класика	класика
класика	класика
класика	класическо
класика	класически
класика	класическа
класика	класик
класика	класическо
класика	класическа
класика	класика
класика	класически
извршени	отдадена
извршени	извършено
извршени	извършени
извршени	обвързан
извршени	ангажиран
спиење	спане
спиење	спим
спиење	спи
спиење	спя
спиење	спим
спиење	сън
спиење	спи
кери	кери
кери	гери
кери	гари
кери	кари
кери	кери
експедиција	експедиция
производители	продуценти
производители	производители
производители	производителите
производители	производители
негативно	отрицателен
негативно	отрицателно
негативно	отрицателни
негативно	отрицателна
раси	надбягвания
раси	състезания
раси	раси
прекар	прякор
гага	гага
затвореници	пленници
затвореници	затворници
затвореници	затворници
затвореници	затворници
сиромашните	бедни
сиромашните	беден
астроном	астроном
мечки	мечета
мечки	мечките
мечки	мечки
количества	количества
популарно	популярно
популарно	популярен
популарно	популярна
популарно	популярни
популарно	актуални
популарно	актуално
туристи	туристи
младински	младежта
младински	младост
младински	младеж
младински	младостта
младински	младежи
петровиќ	петрович
судии	съдии
судии	съдиите
хебрејски	иврит
хебрејски	еврейски
женева	женева
галија	галия
галија	гал
покриени	покрито
покриени	обхванат
покриени	покрит
покриени	покрити
покриени	покрита
спречува	предотвратява
јупитер	юпитер
прилика	повод
подем	възход
владо	владо
опашка	опашка
опашка	опашката
опаѓање	упадък
опаѓање	спад
опаѓање	намаление
опаѓање	намаляване
опаѓање	спадане
мит	мит
мит	мит
мит	мита
мит	мит
митрополитот	метрополитън
табла	таблетка
табла	плоча
патријарси	патриарси
пратеници	заместници
пратеници	депутати
пратеници	депутатите
пратеници	депутати
морган	морган
остварува	постига
мачки	котките
мачки	котки
истражува	изследва
цврста	твърда
цврста	солиден
цврста	твърдо
цврста	твърд
холмс	холмс
бит	бит
инвестиции	инвестиране
инвестиции	инвестиции
инвестиции	инвестиция
инвестиции	инвестиции
потврдено	потвърдено
потврдено	потвърден
потврдено	потвърдена
потврдено	потвърдени
потврдено	потвърдено
потврдено	проверено
потврдено	проверен
потврдено	проверена
потврдено	проверени
алабама	алабама
снимена	сниман
снимена	заснет
снимена	снимано
снимена	заснети
снимена	заснето
логички	логически
логички	логично
претходни	предишна
претходни	предишни
претходни	предишен
претходни	предишно
дени	дани
теорема	теорема
референдум	референдум
тренд	тенденции
тренд	тенденция
специјалист	специалист
храброст	смелост
храброст	кураж
историчарите	историци
историчарите	историците
подготвени	готови
египетски	египетски
релативност	относителността
откритие	откритие
откритие	разкритие
откритие	дискавъри
откритие	откриване
пола	паула
пола	пола
пола	наполовина
пола	половината
хјустон	хюстън
топли	топло
топли	топла
топли	топъл
топли	топли
доверба	доверие
доверба	увереност
доверба	самоувереност
доверба	доверие
доверба	вярвай
шумски	форест
шумски	гора
шумски	горски
бразилски	бразилски
челик	стоманен
челик	стомана
челик	стийл
интеракција	взаимодействия
интеракција	взаимодействие
интеракција	взаимодействието
интеракција	ангажимент
интеракција	годежът
интеракција	годежа
интеракција	годеж
интеракција	ангажиране
дама	дама
дама	дамата
дама	лейди
дама	дама
литературни	литературни
литературни	литературен
италијанска	италианска
италијанска	италианец
италијанска	италиански
италијанска	италианско
однапред	аванс
однапред	предварително
душа	душа
душа	соул
душа	душата
лебед	суон
лебед	лебед
џери	гери
џери	джери
џери	джери
ресторани	ресторанти
ирина	ирене
ирина	айрийн
ирина	ирен
ирина	айрин
ирина	ирина
декларација	декларация
пласманот	класирането
пласманот	класация
пласманот	класиране
канцелар	канцлерът
канцелар	канцлера
канцелар	канцлер
оперативен	оперативни
оперативен	оперативно
оперативен	оперативен
оперативен	оперативни
оперативен	оперативна
индустриска	промишлен
индустриска	индустриален
индустриска	индустриални
индустриска	промишлени
индустриска	индустриална
протести	протест
протести	протести
зевс	зевс
екипите	круз
парче	късче
парче	парченце
парче	парче
притоки	притоци
алексеј	алексей
алексеј	алексей
атентатот	покушение
атентатот	атентат
атентатот	убийство
телефон	телефон
телефон	телефона
телефон	телефонът
телефон	телефон
експеримент	експеримент
експеримент	експериментът
продолжување	продължение
продолжување	удължаване
продолжување	разширение
бргу	бързо
бргу	бързо
бргу	бърз
еди	еди
еди	еди
расказ	приказка
расказ	история
канчелара	канчелара
патувања	пътува
патувања	пътувания
патувања	пътуване
патувања	пътувам
патувања	пътуват
патувања	пътешествия
патувања	пътувания
патувања	пътешествия
патувања	пътувания
патувања	екскурзии
