din	จาก
împarte	แยก
împarte	แบ่ง
experimental	ทดลอง
logica	ตรรก
logica	ตรรกศาสตร์
logica	เหตุผล
julia	julia
faimos	ดัง
nuntă	แต่งงาน
nuntă	แต่ง
bat	ค้างคาว
apr	apr
mintea	มายด์
mintea	จิต
mintea	ใจ
mintea	mind
mintea	รังเกียจ
americanii	อเมริกัน
documentul	เอกสาร
baba	baba
baba	บา
brusc	ทันใด
brusc	กะทันหัน
japonezi	ญี่ปุ่น
paraguay	ปารากวัย
izolat	ฉนวน
izolat	แยก
precizează	ระบุ
evaluare	คะแนน
evaluare	ประเมิน
divizat	หาร
divizat	แยก
divizat	แบ่ง
taxe	ภาษี
inamic	ข้าศึก
inamic	ศัตรู
vehicul	พาหนะ
arma	อาวุธ
arma	ปืน
servi	เสิร์ฟ
servi	เสริฟ
presupus	สันนิษฐาน
nagy	nagy
musulmane	มุสลิม
modificată	แก้ไข
rasa	พันธุ์
rasa	แข่ง
restaurarea	ฟื้นฟู
restaurarea	ซ่อมแซม
cafenea	คาเฟ่
permanente	ถาวร
asociație	สมาคม
index	ดัชนี
obișnuită	สามัญ
obișnuită	ธรรมดา
moral	คุณธรรม
asigurări	ประกัน
portughez	โปรตุเกส
funcționar	เสมียน
locație	ตำแหน่งที่ตั้ง
locație	ตำแหน่ง
cândva	บ้าง
persan	เปอร์เซีย
vinde	ขาย
atlantique	atlantique
arhitecturale	สถาปัตยกรรม
logic	ตรรก
logic	ตรรก
logic	ตรรกศาสตร์
logic	เหตุผล
precizie	แม่นยำ
măsoară	วัด
măsoară	สัดส่วน
dom	โดม
dom	ดอม
dom	dom
fame	เกียรติยศ
express	express
amt	amt
cost	ต้นทุน
modifică	แก้ไข
întoarcere	กลับ
peșteră	ถ้ำ
senat	วุฒิสภา
gay	เกย์
gay	เกย์
gay	gay
creta	ชอล์ค
creta	ชอล์ก
egiptean	อียิปต์
variabile	ตัวแปร
variabile	ตัวแปร
metale	โลหะ
metale	เหล็ก
metale	โลหะ
pană	ขน
bush	bush
bush	บุช
standardele	มาตรฐาน
daneză	เดนมาร์ก
cambodgia	กัมพูชา
cambodgia	กัมพูชา
lent	ชะลอ
lent	ช้า
lent	ช้าๆ
academice	วิชาการ
ice	ไอซ์
ice	ice
kate	เคท
kate	เคต
kate	kate
sinod	synod
bănci	ธนาคาร
bănci	แบงค์
structurile	โครงสร้าง
silezia	silesia
uriaș	ยักษ์
tabere	ค่าย
alma	อัลม่า
atribuie	กำหนด
formulă	นมผง
formulă	สูตร
kentucky	kentucky
mărfuri	สินค้า
mărfuri	สินค้า
mărfuri	commodities
dublin	ดับลิน
festivaluri	เทศกาล
ball	ลูกบอล
ball	บอล
rusesc	รัสเซีย
concepte	แนวคิด
concepte	concepts
fani	แฟนๆ
postum	posthumously
morminte	สุสาน
potențialul	ศักยภาพ
flash	flash
flash	แฟลช
duminica	อาทิตย์
srl	ltd
materia	สำคัญ
elementare	ประถม
elementare	มูลฐาน
update	อัพเดต
update	อัปเดต
execută	ประหาร
bull	กระทิง
ntupdate	ntupdate
îngropat	ฝัง
november	พฤศจิกายน
locații	ตำแหน่งที่ตั้ง
biblie	ไบเบิ้ล
biblie	ไบเบิล
fabricat	ผลิต
durere	ปวด
întâlniri	ประชุม
recomandat	แนะนำ
lucrând	ทำงาน
taiwan	ไต้หวัน
culex	culex
semifinale	รอง
dex	dex
semnată	เซ็น
stelele	ดวงดาว
stelele	ดารา
stelele	ดาว
sovieticii	โซเวียต
praf	ฝุ่น
praf	แป้ง
praf	ผง
zeus	ซุส
zeus	ซุซุ
animat	toon
animat	การ์ตูน
semnal	สัญญาณ
ceas	นาฬิกา
ceas	ชม
ceas	ดู
ceas	นาฬิกา
democrație	ประชาธิปไตย
alfa	อัลฟา
alfa	แอลฟ่า
alfa	อัลฟ่า
alfa	แอลฟา
expune	เปิดโปง
partener	คู่หู
inventator	ประดิษฐ์
lovituri	เตะ
lovituri	พัด
rgb	rgb
sporturi	สปอร์ต
sporturi	กีฬา
informatii	ข้อมูล
informatii	ข้อมูล
observație	หมายเหตุ
găsiți	หา
găsiți	ค้นหา
dur	ขรุขระ
dur	ลำบาก
dur	หยาบ
dur	โหด
tăiat	กรีด
tăiat	คัท
tăiat	ตัด
etajul	พื้น
chapelle	chapelle
chapelle	chappelle
strategie	ยุทธศาสตร์
strategie	กลยุทธ์
strategie	ยุทธวิธี
experiment	ทดลอง
sportul	สปอร์ต
sportul	sport
sportul	กีฬา
leul	สิงโต
leul	ราชสีห์
personalul	บุคลากร
personalul	พนักงาน
preveni	ป้องกัน
prize	เบ้าตา
won	วอน
won	ชนะ
reci	หนาว
reci	เย็น
reci	เย็นๆ
fabricate	ผลิต
vasili	vasily
spanioli	สเปน
petit	petit
ploaie	เรน
ploaie	ฝน
islamului	อิสลาม
artificial	เทียม
artificial	ประดิษฐ์
solară	สุริยะ
solară	สุ
reprezentative	ตัวแทน
fetele	สาว
fetele	สาวๆ
strategia	ยุทธศาสตร์
strategia	กลยุทธ์
strategia	ยุทธวิธี
fotografia	รูป
fotografia	ภาพถ่าย
fotografia	รูปภาพ
fotografia	ภาพถ่าย
aia	นั้น
aia	ที่
aia	ว่า
aia	นั่น
datoria	duty
datoria	หน้าที่
scrisoarea	จดหมาย
eroul	วีรบุรุษ
eroul	ฮีโร่
rupt	แตก
rupt	แตกหัก
rupt	พัง
rupt	ชำรุด
rupt	สลาย
rupt	หัก
rupt	ฉีก
rupt	กระชาก
panama	ปานามา
afc	afc
greaca	กรีก
nancy	nancy
aripa	ปีก
aripa	วิง
cauzele	สาเหตุ
veniturile	รายรับ
atomic	อะตอม
atomic	ปรมาณู
districtele	เขต
miercurea	พุธ
miercurea	พุธ
scenele	ฉาก
aurelian	aurelian
ralph	ราล์ฟ
hunter	hunter
demo	สาธิต
standarde	มาตรฐาน
minimă	minimal
minimă	น้อย
simț	sense
dotat	พรสวรรค์
predare	สอน
sănătatea	อนามัย
sănătatea	health
sănătatea	สุขภาพ
transfermarkt	transfermarkt
pătrat	ตาราง
grație	พระคุณ
avere	วาสนา
avere	ลาภ
avere	ทรัพย์สิน
avere	ร่ำรวย
avere	ทรัพย์
fin	fin
birou	สำนักงาน
birou	ออฟฟิศ
secretul	secret
secretul	ลับ
secretul	ลับๆ
frumusețea	งาม
musulmană	มุสลิม
rob	ปล้น
mehmed	mehmed
concret	คอนกรีต
frumusețe	งาม
laboratorul	แล็ป
laboratorul	แล็ป
laboratorul	แล็บ
laboratorul	แลป
mâini	มือ
batalionul	กองพัน
decorative	ตกแต่ง
șansă	กาศ
șansă	โอกาส
autostrada	มอเตอร์เวย์
autostrada	ทางด่วน
autostrada	ทางหลวง
autostrada	ไฮเวย์
fabricație	ผลิต
moștenire	มรดก
moștenire	มรดก
mode	โหมด
split	แยก
split	แบ่ง
cascada	น้ำตก
legendele	ตำนาน
măsurile	มาตรการ
germana	เยอรมัน
intenționat	จงใจ
virusul	ไวรัส
tribul	เผ่า
petrolul	น้ำมัน
unghiul	มุม
egipteană	อียิปต์
msg	msg
patria	มาตุภูมิ
capitole	บท
hessa	hessen
transferată	โอน
musulman	มุสลิม
omagiu	ส่วย
omagiu	บรรณาการ
omagiu	คารวะ
runda	กลม
runda	กลมๆ
runda	รอบ
negativă	ติดลบ
negativă	ลบ
manuale	คู่มือ
orientales	orientales
otomani	ottomans
voluntar	อาสา
tramvai	กระเช้า
tramvai	ราง
ceh	เช็ก
stâncă	rock
stâncă	ร็อค
stâncă	โยก
stâncă	หิน
sfert	ไตรมาส
violente	รุนแรง
colț	มุม
aducând	การนำ
eșec	ขัดข้อง
cannes	กานต์
trib	เผ่า
anatomie	กายวิภาค
anatomie	กายวิภาคศาสตร์
currentclub	currentclub
confirmă	ยืนยัน
yeung	yeung
eficientă	ประสิทธิ์
eficientă	ประสิทธิผล
proiectare	ดีไซน์
proiectare	ออกแบบ
proiectare	ออกแบบ
oferta	เสนอ
israeliene	อิสราเอล
furtună	พายุ
vatican	วาติกัน
ken	ken
ken	เคน
remarcabil	ค้าง
biologice	ชีวภาพ
regulate	ปรกติ
regulate	ปกติ
ciudat	แปลกๆ
ciudat	แปลก
ciudat	แปลกๆ
ciudat	แปลก
ciudat	แปลก
îndreaptă	ยืด
națiune	ชาติ
națiune	เนชั่น
națiune	nation
mal	มอล
mal	มาล
adăpost	ที่พัก
status	สถานะ
status	สถานภาพ
tower	หอคอย
tower	ทาวเวอร์
tower	หอ
feb	กุมภาพันธ์
artista	ศิลปิน
artista	จิตรกร
titan	titan
mărci	ยี่ห้อ
mărci	แบรนด์
mărci	เครื่องหมาย
ozn	ufo
facultate	มหาวิทยาลัย
facultate	วิทยาลัย
facultate	มหาวิทยาลัย
facultate	คณาจารย์
facultate	คณะ
rome	โรม
rădăcini	รากฐาน
rădăcini	ราก
săraci	คนจน
săraci	ยากจน
mâine	พรุ่ง
regulamentul	ระเบียบ
vina	ตำหนิ
randy	randy
versiunile	เวอร์ชัน
versiunile	เวอร์ชั่น
far	ประภาคาร
seven	seven
seven	เจ็ด
dorită	ต้องการ
pasărea	นก
pasărea	เบิร์ด
tei	ปูน
tei	มะนาว
văduva	แม่หม้าย
văduva	หม้าย
casetă	เทป
musical	มิวสิค
fericit	สุขใจ
fericit	ดีใจ
fericit	แฮปปี้
patriei	มาตุภูมิ
poze	ภาพถ่าย
poze	รูปภาพ
poze	รูป
poze	รูป
poze	แม่ค้า
procent	เปอร์เซนต์
procent	เปอร์เซ็นต์
procent	เปอร์เซ็นต์
constanta	คงที่
sodiu	โซเดียม
prenume	สกุล
prenume	นามสกุล
prinde	จับ
accepta	ยอมรับ
valdemar	valdemar
lut	เคลย์
lut	ดิน
istria	istria
răspândire	แพร่
răspândire	กระจาย
liberty	เสรีภาพ
liberty	liberty
cetățenia	สัญชาติ
cetățenia	พลเมือง
nice	สวย
atașat	แนบ
spadă	ดาบ
ciuperci	เห็ด
ciuperci	เห็ด
performanțe	ประสิทธิภาพ
pakistan	ปากีสถาน
profesoară	คุณครู
profesoară	อาจารย์
profesoară	ครู
éditions	éditions
solide	ทึบ
solide	ของแข็ง
solide	มั่นคง
solide	solid
solide	แข็ง
artificială	เทียม
artificială	ประดิษฐ์
banks	ธนาคาร
banks	แบงค์
aluminiu	อะลูมิเนียม
generali	ขุนพล
adige	adige
generic	ทั่วไป
flacăra	ไฟ
grupări	กลุ่ม
dinți	ฟัน
nod	เงื่อน
nod	ปม
geniu	อัจฉริยะ
brand	ยี่ห้อ
brand	แบรนด์
colțul	มุม
cuplu	คู่
cuplu	คู่รัก
concursuri	แข่งขัน
condiție	เงื่อนไข
condiție	สภาพ
pedeapsă	ลงโทษ
grey	เทา
cartiere	ย่าน
cartiere	เขต
stand	ยืน
stand	stand
stand	ทน
șanse	กาศ
șanse	โอกาส
ward	ward
ward	วอร์ด
organisme	ร่างกาย
consul	กงสุล
iarbă	หญ้า
iarbă	วัชพืช
iarbă	กัญชา
inițiativă	ริเริ่ม
inițiativă	initiative
saga	saga
reformă	ปฏิรูป
arestarea	จับกุม
hart	ฮาร์ท
hart	ฮาร์ต
vânzarea	จำหน่าย
vânzarea	ขาย
bella	bella
chitarist	กีตาร์
sociologie	สังคมวิทยา
variabilă	ตัวแปร
antrenat	ฝึก
grecesc	กรีก
sabia	ดาบ
proiectarea	ดีไซน์
proiectarea	ออกแบบ
costurile	ต้นทุน
semnate	เซ็น
văi	หุบเขา
atingând	แตะ
geometrie	เรขาคณิต
notele	เกรด
calde	อบอุ่น
calde	อุ่น
clienți	ลูกค้า
aplica	สมัคร
calul	ม้า
unghi	มุม
piacenza	piacenza
madagascar	มาดากัสการ์
relativă	สัมพันธ์
relativă	ญาติ
examenul	สอบ
examenul	ข้อสอบ
operație	ศัลยกรรม
operație	ผ่าตัด
voivodina	vojvodina
copaci	ต้นไม้
urs	แบก
urs	หมี
plantele	พืช
rick	ริค
rick	ริก
cafea	กาแฟ
profesional	professional
profesional	วิชาชีพ
fermă	farm
fermă	ไร่
fermă	ฟาร์ม
urmate	ตาม
ivanovici	ivanovich
dosarul	โฟลเดอร์
click	คลิก
rama	กรอบ
rama	เฟรม
rama	พระราม
afganistan	อัฟกานิสถาน
miles	ไมลส์
miles	ไมล์
sfinte	ศีล
sfinte	ศักดิ์สิทธิ์
impactul	impact
trentino	trentino
ouest	ouest
designer	designer
southern	ใต้
demografice	ประชากรศาสตร์
demografice	ประชากรศาสตร์
înlocui	แทนที่
înlocui	แทน
teoriile	ทฤษฎี
adeseori	บ่อย
adeseori	มัก
adeseori	บ่อยๆ
orientarea	ปฐมนิเทศ
modificate	แก้ไข
variantele	ตัวแปร
vorbim	คุย
vorbim	พูด
experimente	ทดลอง
divizată	หาร
brațul	แขน
brațul	arm
aurul	ทอง
aurul	โกลด์
aurul	ทองคำ
literă	จดหมาย
australiei	australia
australiei	ออสเตรเลีย
violent	รุนแรง
joyce	จอยซ์
joyce	จอยส์
delle	delle
regiunilor	ภูมิภาค
genetică	พันธุกรรม
genetică	พันธุกรรม
genetică	กรรมพันธุ์
colegiu	วิทยาลัย
colegiu	มหาวิทยาลัย
nucleu	หลัก
nucleu	แกน
nucleu	เคอร์เนล
nopți	ค่ำคืน
nopți	คืน
încrederea	มั่นใจ
simt	รู้สึก
simt	รู้สึก
simt	feeling
proiectată	ออกแบบ
rap	แร็พ
decan	ดีน
decan	คณบดี
surorile	สองพี่น้อง
nepot	หลาน
doamne	อัลลอฮ์
doamne	พระเจ้า
doamne	อัลลอฮฺ
indirect	อ้อม
pure	บริสุทธิ์
episoadele	ตอน
floare	ดอกไม้
floare	flower
miezul	หลัก
miezul	แกน
concrete	คอนกรีต
miros	กลิ่น
mortal	มรณะ
movilă	เนิน
dog	หมา
dog	หมาก
dog	สุนัข
verificare	เช็ค
verificare	ตรวจ
expresii	วลี
mobilier	เฟอร์นิเจอร์
fund	ก้น
fund	ตูด
fund	ก้น
fund	ตูด
rai	สวรรค์
rai	ไร่
rai	rai
teritorial	หวง
teritorial	อาณาเขต
factorii	ปัจจัย
bucată	ท่อน
bucată	ชิ้น
bucată	พีซี
bucată	พีซ
suplimentar	พิเศษ
oase	กระดูก
oase	โบนส์
oase	กระดูก
oak	โอ๊ค
profesorii	ครู
craig	เคร็ก
craig	เคร
atomi	อะตอม
obiceiul	นิสัย
palace	วัง
palace	ราชวัง
palace	พระราชวัง
plasă	ตาข่าย
plasă	net
plasă	สุทธิ
plasă	เน็ต
plasă	ถ้วน
rain	เรน
rain	ฝน
depozit	โกดัง
depozit	มัดจำ
vegas	vegas
oficiul	สำนักงาน
oficiul	ออฟฟิศ
traficul	จราจร
suspendat	ระงับ
seniori	อาวุโส
seniori	senior
avansată	ก้าวหน้า
badea	badea
aplicație	แอพพลิเคชัน
aplicație	แอป
aplicație	แอพ
înconjoară	ล้อม
liberale	เสรีนิยม
conturi	บัญชี
izolate	ฉนวน
izolate	แยก
joi	พฤหัส
joi	พฤหัสฯ
joi	พฤหัสบดี
unice	เอกลักษณ์
urata	ขี้เหร่
fanii	แฟนๆ
mecanism	กลไก
talie	เอว
talie	waist
distribuite	แชร์
amor	amor
ace	ace
bonus	โบนัส
trădare	กบฏ
scrieți	เขียน
atomică	อะตอม
atomică	ปรมาณู
adaptarea	ดัดแปลง
caldă	อบอุ่น
caldă	อุ่น
yves	yves
semințe	ธัญพืช
semințe	เมล็ด
semințe	seed
semințe	เมล็ด
constituționale	รัฐธรรมนูญ
ponta	ponta
demonstra	สาธิต
lajos	lajos
grecilor	กรีก
intelectuală	ปัญญา
bond	พันธบัตร
bond	สายใย
bond	บอนด์
bond	พันธะ
subsol	ใต้ถุน
cupă	คัพ
cupă	ถ้วย
generează	สร้าง
ram	ราม
ram	พระราม
knight	ไนท์
knight	อัศวิน
pâine	ขนมปัง
rădăcinile	รากฐาน
rădăcinile	ราก
heights	ไฮท์
apreciată	ชื่นชม
apreciată	ซาบซึ้ง
instanță	ศาล
instanță	สำนัก
ghidul	คู่มือ
ghidul	แนวทาง
salvarea	ไถ่บาป
salvarea	ออม
exteriorul	ภายนอก
duncan	แคน
legume	ผัก
legume	ผัก
etiopia	เอธิโอเปีย
polul	เสา
simptome	อาการ
prestigiu	บารมี
potasiu	โพแทสเซียม
telecomunicații	โทรคมนาคม
telecomunicații	โทรคมนาคม
browser	เบราว์เซอร์
aburi	steam
nor	เมฆ
client	ลูกค้า
client	ลูกค้า
olimpiada	โอลิมปิก
realizând	ตระหนัก
fibre	ไฟเบอร์
fibre	เส้นใย
reia	ต่อ
ritmul	จังหวะ
relevante	เกี่ยวข้อง
virus	ไวรัส
calciu	แคลเซียม
descriu	บรรยาย
descriu	อธิบาย
croată	โครเอเชีย
aripile	ปีก
dor	ปรารถนา
dor	คิดถึง
dor	มิส
dor	พลาด
dor	นางงาม
savant	บัณฑิต
bombe	ระเบิด
martor	พยาน
atletism	กรีฑา
sculptura	ประติมากรรม
angkor	นคร
locația	ตำแหน่งที่ตั้ง
locația	ตำแหน่ง
celulă	เซลล์
vegetale	ผัก
îmbrăcăminte	เสื้อผ้า
hoarda	กองพล
explozie	ระเบิด
gala	กาลา
piotr	piotr
însărcinată	ท้อง
cristal	ใส
prețioase	ล้ำค่า
referendum	ประชามติ
referendum	มติ
jung	จอง
jung	จุง
umor	ขัน
interesați	สนใจ
criminal	อาชญากร
criminal	อาชญากรรม
unitar	unitary
probă	ตัวอย่าง
triunghi	สามเหลี่ยม
uite	มอง
uite	ดู
pink	pink
pink	ชมพู
pink	สีชมพู
progresiv	ก้าวหน้า
popoarele	ชนชาติ
cărbune	ถ่าน
cărbune	ถ่านหิน
cărbune	ถ่าน
cabinet	ตู้
valuri	คลื่น
legislativă	นิติบัญญัติ
happy	สุขใจ
happy	ดีใจ
happy	แฮปปี้
glob	globe
glob	ลูกโลก
separă	แยก
esențială	สำคัญ
gât	คอ
gât	คอร์
gât	คอ
gât	คอง
gât	ต้นคอ
vaucluse	vaucluse
controlează	ควบคุม
controlează	คอนโทรล
intelectuale	ปัญญา
redir	redir
afacerea	ธุรกิจ
afacerea	กิจการ
regate	อาณาจักร
maximum	สูงสุด
cad	cad
canto	ร้อง
ceremonie	พิธีการ
ceremonie	พิธี
cupe	cups
cupe	ถ้วย
porumb	ข้าวโพด
porumb	ข้าวโพด
buddha	พระพุทธเจ้า
standardul	มาตรฐาน
lexikon	lexikon
respinge	ปฏิเสธ
dansul	เต้นรำ
dansul	เต้น
agentul	ตัวแทน
agentul	เอเย่นต์
scriind	เขียน
musulmanii	มุสลิม
văile	หุบเขา
atingerea	แตะ
atingerea	สัมผัส
atingerea	ซึ้ง
ambasadorul	ทูต
minut	นาที
aprovizionare	จัดหา
calcar	หินปูน
jin	จิน
blu	blu
blu	บลู
arborele	ต้น
arborele	ต้นไม้
porecla	ฉายา
oferită	เสนอ
genetic	พันธุกรรม
cole	โคล
ascunse	ซ่อน
torres	ทอร์เรส
strălucitoare	เปล่งปลั่ง
inainte	ก่อน
scoala	โรงเรียน
carnea	เนื้อ
comunicarea	สื่อสาร
martori	พยาน
continentul	ทวีป
lan	ลาน
lan	เอียน
propaganda	โฆษณาชวนเชื่อ
poștale	ไปรษณีย์
revolte	จลาจล
africane	แอฟริกา
virgin	เวอร์จิน
virgin	จิ้น
afi	afi
premierul	พรีเมียร์
premierul	premier
campioana	แชมป์
fix	แก้
fix	แก้ไข
fix	ซ่อม
fix	ตายตัว
fix	ซ่อมแซม
periculos	อันตราย
disciplină	วินัย
astronomice	ดาราศาสตร์
phil	ฟิลล์
phil	ฟิล
avantaje	ข้อดี
raw	ดิบ
raw	ดิบๆ
raw	raw
călugării	พระ
informat	แจ้ง
înot	ว่าย
blocare	ล็อก
blocare	ล็อค
vite	วัว
vite	ปศุสัตว์
interpret	ล่าม
piept	อก
piept	หน้าอก
piept	หีบ
piept	อก
presiuni	กดดัน
procedură	กระบวนการ
finlandeză	ฟินแลนด์
consolidarea	consolidation
six	หก
six	six
inel	แหวน
inel	วงแหวน
inel	ring
inel	ริง
orar	ตาราง
orar	กำหนดการ
criteriu	เกณฑ์
dello	dello
qing	ชิง
ursul	แบก
ursul	หมี
ritual	พิธีกรรม
ted	เทด
ted	เท็ด
steag	ธงชาติ
steag	ธง
analize	วิเคราะห์
pierd	แพ้
pierd	เสีย
mecanismul	กลไก
comandată	บัญชา
uscate	แห้ง
uscate	แล้ง
uscate	แห้งๆ
uscate	แห้ง
tang	ถัง
egiptene	อียิปต์
mulțumit	พอใจ
cutie	box
cutie	กล่อง
cutie	ช่อง
mor	ตาย
compromis	ประนีประนอม
umbră	shadow
umbră	เงา
causa	causa
procedeu	กระบวนการ
pază	รปภ
experimentale	ทดลอง
sad	เศร้าๆ
sad	เศร้า
taie	กรีด
taie	คัท
taie	ตัด
urmări	แทร็ก
urmări	แทร็ค
img	img
pură	บริสุทธิ์
legislativ	นิติบัญญัติ
conservatoare	อนุรักษนิยม
lacurile	ทะเลสาบ
crystal	ใส
identifică	ระบุ
implicată	เกี่ยวข้อง
cabana	กระท่อม
cabana	กระท่อม
cabana	โดยสาร
subteran	ใต้ดิน
fixă	ตายตัว
fixă	ซ่อมแซม
rată	อัตรา
rată	เป็ด
grenoble	grenoble
islamul	อิสลาม
orgă	อวัยวะ
orgă	ออร์แกน
sună	โทร
teama	กลัว
teama	fear
pisica	แคท
pisica	แมว
declin	ปฏิเสธ
dante	dante
suflete	วิญญาณ
luarea	การพา
fra	fra
identifica	ระบุ
flux	ฟีด
flux	ไหล
flux	กระแส
flux	ลำธาร
innsbruck	innsbruck
patrie	มาตุภูมิ
arhiducesa	archduchess
cavalerii	อัศวิน
practici	ฝึก
practici	ซ้อม
practici	ฝึกฝน
wrestlemania	wrestlemania
motoarele	เครื่องยนต์
drepte	ตรง
divertisment	บันเทิง
stanga	ซ้าย
stanga	เหลือ
obiceiuri	นิสัย
obiceiuri	ศุลกากร
vitamina	วิตามิน
vitamina	vitamin
radar	เรดาร์
copac	ต้น
copac	ต้นไม้
marți	อังคาร
gazda	โฮสต์
gazda	จัด
multimedia	มัลติมีเดีย
infinit	อนันต์
infinit	infinity
infinit	อนันต์
laser	เลเซอร์
proaspăt	สด
proaspăt	สดๆ
proaspăt	สดชื่น
învinsă	พ่าย
rapoarte	รายงาน
pachet	แพ็คเกจ
pachet	แพ็ค
pachet	ฝูง
pachet	แพค
pachet	แพ็คเกจ
mercury	ปรอท
stanisław	stanisław
che	che
pasiune	กิเลส
pasiune	ตัณหา
lane	เลน
înlocuitor	แทนที่
înlocuitor	ทดแทน
darmstadt	darmstadt
speed	ความเร็ว
mergând	เดิน
wind	สายลม
wind	ลม
cucerită	พิชิต
parametri	พารามิเตอร์
credincios	ศรัทธา
frică	กลัว
frică	fear
frică	กลัว
dezbateri	โต้วาที
rotterdam	rotterdam
îngustă	แคบ
actualizat	อัพเดท
bonn	bonn
campioni	แชมเปี้ยน
înțelept	ฉลาด
celebră	ดัง
tribut	ส่วย
tribut	บรรณาการ
solidă	ทึบ
solidă	ของแข็ง
solidă	มั่นคง
solidă	solid
solidă	แข็ง
grădini	สวน
doamnă	มาดาม
doamnă	คุณนาย
doamnă	เลดี้
rudele	ญาติๆ
rudele	ญาติ
razboi	สงคราม
sentiment	รู้สึก
sentiment	feeling
lup	หมาป่า
audi	audi
józef	józef
câmpuri	ฟิลด์
câmpuri	ช่อง
costul	ต้นทุน
cavalerilor	อัศวิน
diviziune	ดิวิชั่น
comic	การ์ตูน
capelă	โบสถ์
eticheta	แท็ก
eticheta	ป้าย
amândouă	ทั้ง
curtis	ติส
solul	ดิน
sweet	หวานๆ
sweet	หวาน
moschee	มัสยิด
tisa	tisza
curaj	ไส้
curaj	กล้า
vârfuri	peaks
kreis	kreis
grace	พระคุณ
lanțuri	โซ่
moale	นิ่ม
moale	อ่อน
moale	นุ่ม
cota	แชร์
cota	จัดสรร
utrecht	utrecht
tipurile	ชนิด
tipurile	ประเภท
lagăre	ค่าย
matematica	คณิตศาสตร์
matematica	คณิตศาสตร์
matematica	คณิต
matematica	เลขคณิต
matematica	เลข
melbourne	melbourne
michele	michele
trans	trans
aducerea	การนำ
norvegiană	นอร์เวย์
jucate	เล่น
tensiunea	ตึงเครียด
tensiunea	ตึง
democratică	ประชาธิปไตย
maiorul	เมเจอร์
steel	เหล็ก
baie	ห้องน้ำ
baie	อ่างอาบน้ำ
baie	อาบ
editarea	แก้ไข
mărimi	ขนาด
hussain	hussain
celulelor	เซลล์
mia	mia
birouri	สำนักงาน
birouri	ออฟฟิศ
reprezentantul	ตัวแทน
grosime	หนา
grosime	หนาๆ
grosime	หนา
sas	sas
rachetă	จรวด
rachetă	ขีปนาวุธ
hardware	ฮาร์ดแวร์
tiger	tiger
tiger	เสือ
tiger	เสือก
ten	ten
ten	สิบ
pisică	แคท
pisică	แมว
centrala	เซ็นทรัล
plaja	ชายหาด
plaja	หาด
sophia	โซเฟีย
definirea	นิยาม
carintia	carinthia
tokio	โตเกียว
castello	castello
plajă	ชายหาด
plajă	หาด
cultivate	โต
salvează	บันทึก
salvează	ประหยัด
bourg	bourg
asiatice	เอเชีย
asiatice	บอล
add	เพิ่ม
experiențe	ประสบการณ์
mase	มวล
mase	มวลชน
intelectual	ปัญญา
ipoteză	สมมติฐาน
ipoteză	สมมุติฐาน
mongolia	มองโกเลีย
moartă	ตาย
balcanice	balkan
guatemala	กัวเตมาลา
clinic	คลินิก
elimina	ขจัด
stînga	ซ้าย
stînga	เหลือ
metalic	โลหะ
metalic	เหล็ก
bombă	ระเบิด
aïn	aïn
dureri	ปวด
ipoteze	hypotheses
ipoteze	สมมติฐาน
ipoteze	สมมุติฐาน
chimia	เคมี
porturi	พอร์ต
mătușa	ป้า
mătușa	น้า
sai	ไทร
sai	ทราย
eds	eds
piețe	ตลาด
mhz	เมกะเฮิรตซ์
hochei	ฮอกกี้
avocatul	ทนายความ
avocatul	ทนาย
eye	ดวงตา
eye	สายตา
eye	ตา
dal	ดาล
permisiune	อนุญาต
reggio	reggio
sălbatic	wild
sălbatic	ดุดัน
sălbatic	เถื่อน
heroes	วีรบุรุษ
heroes	heroes
heroes	ฮีโร่
gaeta	gaeta
confuzie	สับสน
performanța	ประสิทธิภาพ
canadiană	แคนาดา
caterina	caterina
douăsprezece	twelve
demografică	ประชากรศาสตร์
mecanicii	กลศาสตร์
mecanicii	กลไก
beat	เมา
sculpturi	ประติมากรรม
proteine	โปรตีน
proteine	โปรตีน
tunel	อุโมงค์
salonic	thessaloniki
mingea	ลูกบอล
mingea	บอล
issn	issn
trimiterea	ส่ง
tabără	ค่าย
kai	kai
kai	ไค
extinse	ขยาย
popp	popp
infobox	infobox
ușă	ประตู
stabil	เสถียรภาพ
stabil	มั่นคง
excelent	เลิศ
rude	ญาติๆ
rude	ญาติ
apreciate	ชื่นชม
apreciate	ซาบซึ้ง
musca	ฟลาย
musca	บิน
musca	กัด
kara	คาร
kara	คารา
parametrii	พารามิเตอร์
muntean	highlander
iubita	แฟน
respectat	นับถือ
treisprezece	thirteen
gnu	gnu
maritimes	maritimes
eliberează	ปล่อย
pasiunea	กิเลส
pasiunea	ตัณหา
lemnul	วูด
lemnul	ไม้
chitaristul	กีตาร์
sentimentul	รู้สึก
sentimentul	feeling
latino	ละติน
benfica	benfica
bang	ปัง
bang	แบง
connor	คอนเนอร์
hat	หมวก
victima	เหยื่อ
dificile	ยาก
încărcat	โหลด
shanghai	เซี่ยงไฮ้
bon	บอ
bon	บอน
bon	bon
finlandez	ฟินแลนด์
venind	ที่มา
bea	ดื่ม
bea	บี
lagăr	ค่าย
schimbată	เปลี่ยน
chinezi	จีน
israelul	อิสราเอล
periculoase	อันตราย
artificiale	เทียม
artificiale	ประดิษฐ์
replică	จำลอง
lin	หลิน
pole	เสา
