در	ประตู
قدرتش	พลัง
کنف	hemp
بولینگ	โบว์ลิ่ง
مافیایی	มาเฟีย
شهامت	กล้า
دورا	dora
لوبیای	ถั่ว
کانگورو	จิงโจ้
دادخواهی	บ่น
گوان	กวน
گروهها	กลุ่ม
ذن	เซน
ذن	zen
سیستمها	ระบบ
ستیزه	ทะเลาะ
روزهایی	วัน
تایسون	tyson
خویشان	ญาติๆ
خویشان	ญาติ
شبها	ค่ำคืน
شبها	คืน
شبها	ไนท์
شبها	ค่ำคืน
شبها	คืน
شبها	ราตรี
اوس	คาร์ลอส
برائت	ภูมิคุ้มกัน
بیز	วงการ
بیز	biz
نایلون	nylon
نایلون	ไนลอน
بیولوژی	ชีววิทยา
جشنهای	เทศกาล
میزند	cites
بوندستاگ	bundestag
گِل	โคลน
کنجکاو	สงสัย
آیو	ayew
سعیده	saida
موزائیک	โมเสก
پروتئینهای	โปรตีน
پروتئینهای	โปรตีน
مغرور	ภูมิใจ
مغرور	proud
مغرور	หยิ่ง
تشنه	คอแห้ง
تشنه	กระหาย
کاکل	tassel
الکی	แกล้ง
الکی	ปลอม
بالکن	ระเบียง
کاتو	kato
خارکوف	kharkov
استانیسلاو	stanislav
متعامد	orthogonal
متاکریتیک	metacritic
جماعتی	ati
اشپیگل	spiegel
بیوانفورماتیک	bioinformatics
ترد	กรอบ
فلورس	ฟลอเรส
لائو	เหลา
لائو	ลาว
سوچی	sochi
باتوم	ล่าง
لیبرو	libero
رویاها	ฝัน
دارمشتات	darmstadt
قلوه	ไต
کارآموز	ฝึกงาน
کارآموز	ศิษย์
کارآموز	ฝึกหัด
کارآموز	อบรม
کراش	crush
کراش	ปิ๊ง
کراش	ขยี้
کراش	คว่ำ
کراش	ตก
اسپرینگفیلد	สปริงฟิลด์
تایپوگرافی	typography
کارفرمایان	นายจ้าง
سیخ	แข็ง
قطارها	รถไฟ
گوک	กุ๊ก
محبوبی	หรู
محبوبی	แฟนซี
بالش	หมอน
موهومی	จินตนาการ
لوول	โลเวลล์
اورالی	uralic
اسفنج	ฟองน้ำ
انگشتر	แหวน
انگشتر	วงแหวน
انگشتر	ring
انگشتر	ริง
خریدن	ซื้อ
ژیان	gyan
چسبنده	กาว
چسبنده	หนึบ
چسبنده	เหนียว
باسن	hip
باسن	ฮิป
باسن	ฮิบ
باسن	สะโพก
باسن	สะโพก
باسن	ก้น
باسن	ตูด
سرخپوست	อินเดีย
پیتربورو	peterborough
زنبورها	ผึ้ง
ماساژ	นวด
ویلایی	คฤหาสน์
نابینایی	ตาบอด
گن	gen
نبض	ชีพจร
سینک	อ่างล้างหน้า
سینک	จม
سث	เซ็ท
سث	เซธ
سث	เซท
سث	เซ็ธ
پینو	pino
موصوف	นาม
آکنه	สิว
فدرالیسم	federalism
ریورساید	riverside
ماربورگ	marburg
زیرسرده	subgenus
میکروفون	ไมโครโฟน
سیرت	พฤติกรรม
سفتی	แข็ง
متاهل	แต่งงาน
بیکران	อนันต์
نپالی	เนปาล
نوو	โนห์
بتون	คอนกรีต
سورین	severin
راهبه	นูน
ناتال	natal
آدرنرژیک	adrenergic
ناسیمنتو	nascimento
عقیم	หมัน
مایکوباکتریوم	mycobacterium
استایلز	สไตล์
شخم	ไถ
شخم	ไถนา
شخم	ไถ
تراشیدن	โกน
کیدمن	kidman
آلوارز	álvarez
قبائل	เผ่า
تکزاس	เทกซัส
تکزاس	เท็กซัส
فکاهی	ขบขัน
نانا	นานา
مایکروویو	ไมโครเวฟ
بایستد	สมอ
بایستد	สม
گیش	gish
میلیاردر	เศรษฐี
ساراتوف	saratov
آنکونا	ancona
گس	แก๊ส
گس	ก๊าซ
گس	น้ำมัน
طویله	ยุ้ง
طویله	โรงนา
لولو	โลโล
لولو	โล
باکتریهای	แบคทีเรีย
مهارتی	skill
مهارتی	ทักษะ
چهارپایان	วัว
چهارپایان	ปศุสัตว์
درنا	เครน
لابراتوار	แล็ป
پیتون	ไพธอน
تایتان	titan
هامبر	humber
کاس	kas
اسپریت	วิญญาณ
اسپریت	สปิริต
یلنا	yelena
ناخون	นคร
میزس	mises
ببرها	เสือ
دیلان	dylan
توپولوژیک	topological
اپ	แอป
اپ	แอพ
غریزه	สัญชาตญาณ
فواد	fouad
نادانی	งมงาย
ایلیچ	ilyich
شکلهای	ตัวเลข
یل	เยล
یل	yale
کراون	crown
کراون	มงกุฎ
جوز	jose
دادخواست	คำร้อง
آبدار	ฉ่ำ
چشمانی	นัยน์ตา
چشمانی	ดวงตา
چشمانی	สายตา
چشمانی	ตา
مُهر	ผนึก
گوانگشی	guangxi
آلین	aline
باغها	สวน
بوسیدن	จูบ
بخشها	ส่วน
آدل	อะเดล
آدل	อเดล
سولا	sula
کاتن	สายไหม
کاتن	ฝ้าย
کاتن	cotton
براند	ยี่ห้อ
براند	แบรนด์
صداهایی	เสียง
سولاریس	solaris
راسوی	พังพอน
بمان	อยู่
روانپزشک	จิตแพทย์
مدینا	medina
جنر	jenner
ببرهای	เสือ
ساس	sas
شوان	schwann
زارا	zara
سبکهای	สไตล์
دکر	dekker
بریتن	britten
شاکر	กตัญญู
شاکر	ปั่น
شاکر	กตัญญู
مرخص	ปลด
برجهای	หอคอย
منفعل	passive
دوراهی	ส้อม
نوازش	ขา
دئوکسی	deoxy
مداوا	เยียวยา
ماتیس	แมททิส
ریم	ขอบ
سالتا	salta
میمی	mimi
استالینگراد	stalingrad
مراعات	เคารพ
مراعات	นับถือ
اسبان	ม้า
آدیداس	adidas
قصری	ปราสาท
مبتدی	สามเณร
ویم	wim
قرنها	ศตวรรษ
آکورد	accord
کلیمت	klimt
تعارف	เสนอ
پترو	petro
بارکر	barker
چایی	ชา
اقا	เซอร์
سربار	ภาระ
هالو	โพรง
پیچش	บิด
آنگ	แอง
اسلیم	slim
سرین	serine
رنیوم	rhenium
ستونها	คอลัมน์
آهنربا	magnet
کبوتری	พิราบ
میخورد	กิน
آنو	อัน
تاول	พุพอง
امپراطور	จักรพรรดิ
خلسه	ภวังค์
جالبه	อร่อย
فاتحه	requiem
ایتریم	yttrium
بکس	boxing
بکس	มวย
بکس	ชกมวย
رینر	reiner
پراید	ศักดิ์ศรี
گوام	กวม
هکرها	แฮกเกอร์
هکرها	แฮกเกอร์
آشناست	คุ้นๆ
آشناست	คุ้น
اینتراسکوپ	interscope
بریزد	สุก
انبه	mango
انبه	มะม่วง
کودکستان	อนุบาล
صاحبش	owner
صاحبش	เจ้าของ
سودا	โซดา
طنابی	เชือก
استالمن	stallman
بمانم	อยู่
مسترز	มาสเตอร์
بافتن	เปีย
کتانی	sneaker
استرابون	strabo
بامبو	bamboo
بامبو	ไผ่
بامبو	ไม้ไผ่
مافیای	มาเฟีย
رشادت	กล้า
هرزنامه	spam
هرزنامه	สแปม
فوئگو	fuego
خُرد	แตก
تارو	เผือก
هافنهایم	hoffenheim
استخری	สระ
استخری	pool
استخری	พูล
ترمه	terme
سرهای	หัว
سرهای	head
گونما	กุม
بودلر	baudelaire
لوپوس	ลูปัส
همر	ค้อน
آلویس	alois
اورژانسی	ฉุกเฉิน
اورژانسی	ภาวะฉุกเฉิน
خجالتی	shy
خجالتی	เขิน
خجالتی	อาย
یاسمن	มะลิ
گوآناخوآتو	guanajuato
هشیار	สร่าง
هشیار	ชาร์ป
هشیار	คม
آناتول	anatole
ادامز	อดัมส์
ادامز	adams
کورد	คอร์ด
لنس	ทวน
سیانید	ไซยาไนด์
لیدر	ผู้นำ
تونگ	tung
تونگ	ทง
مصروف	ยุ่งๆ
مصروف	ยุ่ง
اینترلوکین	interleukin
باشقیرستان	bashkortostan
لایم	ปูน
لایم	มะนาว
بولت	โบลท์
پپر	พริก
دلسوزی	เห็นใจ
سارق	โจร
کربونیل	carbonyl
یائو	เหยาะ
یائو	เหยา
دمش	หาง
کسینوس	โคไซน์
کسینوس	ไซน์
همرفت	convective
واتس	วัตต์
پینتر	pinter
منصف	แฟร์
منصف	ยุติธรรม
پانچ	หมัด
پانچ	ชก
پانچ	ต่อย
گیربکس	เกียร์
عیان	เผย
خمپاره	ครก
اکسپو	expo
علا	alaa
رنجش	รำคาญ
احمقانه	โง่
روزا	กุหลาบ
قرقره	รอก
تاکرا	ตะกร้อ
مکونگ	โขง
پرسیدند	ถาม
سربلند	ภูมิใจ
سربلند	proud
کانجی	จิ
لمون	เลมอน
لمون	มะนาว
ویوودشیپ	voivodeship
بوچ	บุช
ایبسن	ibsen
تاکی	taki
وارکرفت	warcraft
دولف	dolph
نوبتی	กะ
مخمل	กำมะหยี่
تسه	เจ๋อ
ماره	งู
فصاحت	โวหาร
عصری	ศักราช
عصری	ยุค
کیروف	kirov
گرید	กริด
آندراده	andrade
دندانهای	ฟัน
تنهای	เหงา
دستشویی	ห้องน้ำ
مجرا	คลอง
مجرا	ภาชนะ
مجرا	ช่อง
یاشار	จามรี
اسکالا	scala
الیگوسن	oligocene
اشریشیا	escherichia
گیلرمو	guilherme
کابوی	คาวบอย
کابوی	cowboys
کابوی	คาวบอย
اتاقها	ห้อง
بیزاری	ภูมิคุ้มกัน
پرچین	รั้ว
دیش	จาน
ریسی	รีซ
ریسی	รีส
پاریسی	paris
پاریسی	ปารีส
جلاد	hangman
اکیداً	เคร่งครัด
رانر	runner
پرسیدن	ถาม
سرنگ	เข็ม
برازنده	หรูหรา
فیت	พอดี
فیت	ฟิต
فیت	fit
گانگستری	มาเฟีย
گانگستری	นักเลง
آسو	aso
امتیازهای	คะแนน
گانگستر	มาเฟีย
گانگستر	นักเลง
سنباد	sinbad
مندلیف	mendeleev
توما	toma
توما	โธมัส
علاج	รักษา
زگیل	หูด
قاطر	ล่อ
سپاسگزاری	กตัญญู
ایندپندینته	independiente
سنجاقک	แมลงปอ
سرخیو	sergio
رقصیدن	เต้นรำ
رقصیدن	เต้น
پنتوس	pontus
آدنین	adenine
پرگار	คาน
پرگار	beam
پرگار	บีม
پرگار	ลำแสง
پرگار	ทิศ
زنجبیل	ขิง
بلندگو	ลำโพง
کانولوشن	convolution
نار	nar
ساکر	ดูด
شاداب	สดชื่น
ایتالو	italo
ابا	abba
لغزنده	ลื่น
روستوک	rostock
جینگ	จิง
حلیم	โจ๊ก
حلیم	ข้าวต้ม
یادداشتهای	หมายเหตุ
یادداشتهای	บันทึก
یادداشتهای	โน้ต
چکمه	บูต
چکمه	บูต
تختخواب	นอน
تختخواب	ที่นอน
تختخواب	เตียง
زرنگ	ฉลาด
منطقۀ	แคว้น
منطقۀ	ภูมิภาค
کاستل	ปราสาท
پایمال	crush
پایمال	ปิ๊ง
پایمال	ขยี้
بیگناه	บริสุทธิ์
دانیلا	daniela
خصیصه	คุณลักษณะ
پوشالی	ฟาง
پوشالی	หลอด
فانگ	ฟาง
شکلاتی	ช็อกโกแลต
اروس	eros
ترکهای	เติร์ก
دیزاین	ดีไซน์
دیزاین	ออกแบบ
اجر	รางวัล
اجر	ค่าแรง
اجر	รางวัล
جولیانو	giuliano
چا	ชะ
چا	ชา
داستانها	นิทาน
داستانها	นิยาย
سرنخ	เงื่อนงำ
سرنخ	เบาะแส
سرنخ	เงื่อนงำ
ثروتمندی	ร่ำรวย
ثروتمندی	มั่งคั่ง
دونی	doni
بادکنک	บอลลูน
بادکنک	ลูกโป่ง
واوکس	vaux
رندر	render
انجمنهای	สมาคม
کاشغر	kashgar
حسابهای	บัญชี
سبکتر	ไฟแช็ก
کائنات	ภพ
کائنات	จักรวาล
کائنات	จักรภพ
فریادکش	เก้ง
نقرس	เก๊าท์
جنایتکاران	อาชญากร
کریستا	christa
گائو	เกา
پرنامبوکو	pernambuco
چسبناک	หนึบ
چسبناک	เหนียว
تف	คาย
دارما	ธรรมะ
ساخاروف	sakharov
اتمهای	อะตอม
خوشمزه	อร่อย
خوشمزه	อร่อย
خوشمزه	อร่อย
سیج	เซจ
تازیانه	ขนตา
گین	gin
گین	จิน
ایواته	iwate
جاهل	งมงาย
تنک	แท็งค์
تنک	ถัง
خوانایی	readability
شیگا	ชิง
ترودو	trudeau
یئون	ยอน
بوقلمون	ตุรกี
آزادیخواه	เสรีนิยม
په	paix
پیترسون	peterson
بازپخش	ถ่ายทอด
بازپخش	ผลัด
خوشگل	สวยๆ
خوشگل	สวย
خوشگل	สวยงาม
خوشگل	งดงาม
خوشگل	สวยๆ
خوشگل	สวย
هولت	โฮลท์
هولت	โฮล์ท
هولت	โฮลต์
اِما	emma
اِما	เอ็มม่า
ایبیزا	ibiza
تیغی	มีดโกน
سیسی	sisi
آوازها	เสียง
براونشوایگ	braunschweig
ماها	มหา
واشنگتون	วอชิงตัน
انحنا	โค้ง
صیدا	sidon
والنتینیان	valentinian
تاوان	จ่าย
تاوان	ชำระ
قهرمانانه	พระเอก
خواربار	ของชำ
خواربار	ของชำ
رئا	roa
وسواسی	หมกมุ่น
پوسیده	เน่า
فورا	ทันที
یوتوب	youtube
سخنوری	โวหาร
پلاتینی	แพลทินัม
نرده	รั้ว
سرافراز	ภูมิใจ
سرافراز	proud
ناوی	navi
لیس	les
لیس	เลส
لیس	เล
لیس	เลีย
هموفیلوس	haemophilus
کشا	kesha
پسی	passy
پسی	posey
امبر	อำพัน
بدبو	funky
اویانکا	avianca
خی	ชิ
خی	chi
خی	จิ
لومت	lumet
کانیه	kanye
خاباروفسک	khabarovsk
بوان	bevan
دندانپزشک	ทันตแพทย์
دالبی	dolby
بفروش	ขาย
شیان	เซียน
کابینت	ตู้
سورو	severo
تخیلات	จินตนาการ
دمیده	เป่า
منت	โปรดปราน
پلنت	โรงงาน
پلنت	ต้นไม้
پلنت	พืช
اری	อริ
معاوضه	สลับ
معاوضه	แลก
شرابی	ไวน์
شرابی	สุรา
دنیاهای	โลก
امتحانی	สอบ
فیلو	filho
نوشاتل	neuchâtel
کزاز	บาดทะยัก
گیجگاهی	ขมับ
بوتیل	butyl
ساپینزا	sapienza
رومان	roman
رومان	โรมัน
استعلام	สอบถาม
حراجی	ประมูล
حراجی	ยกนิ้ว
موانعی	อุปสรรค
فیله	ช้าง
گاوها	วัว
حوله	ผ้าเช็ดตัว
فناوریهای	เทคโนโลยี
بزه	แพะ
اسیری	นักโทษ
اسیری	เชลย
پلاسمودیوم	plasmodium
ولا	vela
ترحم	สงสาร
آبستن	ท้อง
اینسبروک	innsbruck
سامرز	ซัมเมอร์
داکار	ดาการ์
سرمقاله	บรรณาธิการ
وقار	ศักดิ์ศรี
گدا	ขอทาน
اوتر	นาก
خودکامگی	absolutism
رونتگن	roentgen
انجل	เทวดา
انجل	นางฟ้า
جوک	มุข
جوک	มุก
جوک	ตลก
جوک	อำ
جوک	มุข
جوک	มุก
جوک	ตลก
هیگینز	higgins
دانیلو	danilo
دستبند	กุญแจมือ
بادبزن	พัดลม
بادبزن	fan
بادبزن	แฟนๆ
بادبزن	แฟน
جمیرا	jumeirah
موزاییک	โมเสก
فیوز	ฟิวส์
بارا	bara
تلکوم	ephesus
لول	โลเวลล์
لول	มึนเมา
لول	มึน
لول	ระดับ
لول	เลเวล
لیائو	เหลียว
فرن	fern
بشنود	ได้ยิน
بشنود	ยิน
گورینگ	göring
تامار	tamar
زاربروکن	saarbrücken
مگادث	megadeth
پازیکس	posix
دماسنج	เทอร์โมมิเตอร์
شته	aphid
رولد	roald
الت	alt
جاسمین	มะลิ
فام	pham
عطیه	บุญ
هوازدگی	weathering
نورگیر	oculus
فشن	fashion
فشن	แฟชั่น
نیکوس	nikos
کوالا	koala
غیرمتعارف	แหวก
اولاند	hollande
والریا	valeria
الب	alb
بازنشست	เกษียณ
سیمباد	simbad
بادبادک	ว่าว
چیک	เจี๊ยบ
چیک	ลูกไก่
رینالدو	rinaldo
داج	dodge
ژائو	เจา
ژائو	zhao
دهدهی	ทศนิยม
پالئوژن	paleogene
صدقه	บริจาค
صدقه	ทาน
صدقه	ทำบุญ
هشیاری	จิตสำนึก
هشیاری	สติ
هوادارن	แฟนๆ
خونسرد	เท่ห์
خونسرد	เท่
خونسرد	เจ๋ง
خونسرد	เย็น
ویتس	vitesse
ریبوزوم	ribosome
نوکر	บ่าว
هالند	ฮอลแลนด์
کارلسون	karlsson
کارلسون	carlsson
سکتور	ภาค
توئیتر	twitter
کونیگسبرگ	königsberg
گوت	แพะ
جذبه	เสน่ห์
دستگاهها	อุปกรณ์
دستگاهها	เครื่องจักร
دستگاهها	อุปกรณ์
نارنگی	ส้ม
محصل	นักเรียน
محصل	นักศึกษา
پلینی	pliny
گیرندگان	ผู้รับ
ددپایان	theropoda
پادزهر	ถอนพิษ
گارانتی	ประกัน
فرر	ferrer
دستهای	มือ
مگنتیت	magnetite
شفای	รักษา
نیترید	nitride
مرزبانی	ขอบ
مرزبانی	กรอบ
مرزبانی	ชายแดน
مبل	โซฟา
مبل	เฟอร์นิเจอร์
مبل	โซฟา
رینا	rina
رینا	reina
خونگرم	ห่วงใย
لگنی	เชิงกราน
گریک	เคร็ก
گریک	เคร
خرسند	เนื้อหา
لنگرگاه	อู่
لنگرگاه	ท่าเรือ
تمدنهای	อารยธรรม
خروش	คำราม
سلا	sela
کالبدشکافی	ชำแหละ
کالبدشکافی	ชันสูตร
اوبر	ober
مونپارناس	montparnasse
ماتئوس	matheus
تشک	พรม
تشک	ที่นอน
سافاری	ซาฟารี
سافاری	safari
هریرود	arius
میلن	milne
دزیره	desiree
لشگر	คอร์ป
لشگر	ทัพ
لشگر	กองทัพ
گتسبی	gatsby
سالخوردگی	ริ้ว
ولادیسلاو	władysław
ماک	หมาก
چیتا	chita
مارلو	marlowe
نازیها	นาซี
زیپ	ซิบ
زیپ	ซิป
زیپ	zip
زیپ	รูด
نادان	งมงาย
پوما	puma
زیردرخت	subtree
هذیان	เพ้อ
هالید	halide
کلاچ	คลัช
کلاچ	คลัตช์
آماره	สถิติ
گاسپار	gaspar
شوهری	ผัว
شوهری	สามี
کراتین	creatine
تماشایی	งดงาม
ردگریو	redgrave
فیلمهایی	ภาพยนตร์
فیلمهایی	หนัง
فیلمهایی	ภาพยนต์
فیلمهایی	ภาพยนตร์
باین	bein
زنجره	จักจั่น
سودآور	กำไร
بالاتنه	หน้าอก
بالاتنه	bust
فنچ	ฟินช์
فنچ	ฟินซ์
فوزی	fawzi
چنگر	แก่ง
چنگر	คูต
خواهری	น้อง
پوره	บด
گرداندن	รับมือ
گرداندن	จัดการ
مولان	มู่
میخانه	ผับ
مکیدن	ห่วย
مکیدن	ดูด
گیب	เก้บ
گیب	เกบ
غریزی	สัญชาตญาณ
سونا	โซนา
استامینوفن	paracetamol
چیپس	ชิป
تورک	เติร์ก
تورک	turk
آسودگی	สบาย
آسودگی	สบายใจ
آبکاری	ชุบ
چکشی	ค้อน
تمیس	themis
پرند	ไข่มุก
اورسی	orsi
سیت	ซิธ
آشوکا	โศก
گیجی	สับสน
قرارداده	สัญญา
لقمه	กลืน
چانگچون	changchun
بزرگواری	ศักดิ์ศรี
جرز	jerez
لیم	อิม
لیم	เลียม
پرشی	โดด
پرشی	กระโดด
بیلیارد	บิลเลียด
بیلیارد	บิลเลียด
بیلیارد	สระ
بیلیارد	pool
بیلیارد	พูล
اصلن	authentic
پارچ	เหยือก
بریدگی	ตัด
پرتقالی	โปรตุเกส
رندل	แรนดอลล์
رندل	แรนดอล
رندل	แรนดัล
رانچو	rancho
حواله	ร่าง
ریبوز	ribose
سلنیوم	selenium
نویسند	เขียน
فرورانش	subduction
واشینگتون	วอชิงตัน
سرگردانی	เร่ร่อน
ماشه	ไก
میگوی	กุ้ง
آبگینه	ใส
فلاور	ดอกไม้
فلاور	flower
یورگ	jörg
پالپ	pulp
فریگیه	phrygia
باکرگی	เวอร์จิน
باکرگی	จิ้น
ساران	ศรัณย์
ساران	ศรัณ
ظالمانه	ฝ่าฝืน
ظالمانه	อุกอาจ
هررا	herrera
بهینگی	optimality
تمی	tami
عنکبوتیان	แมง
سردرگم	งง
سردرگم	สับสน
کورال	ปะการัง
آزمونهای	ทดสอบ
مجانبی	asymptotic
کورگان	kurgan
جاس	จอส
سرخوش	เกย์
سرخوش	gay
مردد	ลังเล
قیف	กรวย
قیف	กรวย
قیف	โคน
استاوروپول	stavropol
شوچنکو	shevchenko
الشارجه	scc
گیاهخوار	มังสวิรัติ
گوانوزین	guanosine
کلمان	clément
گاتهام	กอธ
موسورگسکی	mussorgsky
تاهوما	tahoma
یکاترینبورگ	yekaterinburg
رنزو	renzo
قبایلی	เผ่า
گوسفندی	แกะ
امهرست	แอม
شاخک	หนวด
کارما	กรรม
برکات	พร
هیدالگو	hidalgo
ریورز	ลำน้ำ
ریورز	แม่น้ำ
دیمر	dimer
قارچها	เห็ด
اردویسین	ordovician
شیما	shima
اوبراسترایش	oberösterreich
واکایاما	wakayama
آکی	อากิ
آکی	อะกิ
آکی	aki
مربا	แยม
مربا	แจม
گوست	ผี
دب	เด็บ
فغانی	faghani
ایشام	isham
یاما	yama
دینگ	ติง
زردچوبه	ขมิ้น
اوستیا	ostia
فوبوس	phobos
دنیز	deniz
ریوا	riva
مثلی	ตัวอย่าง
لاریسا	larisa
زورو	โซโล
گذردهی	permittivity
پون	pune
رگهای	เส้นเลือด
پاش	ขา
اورو	oro
زنجیرهای	ลูกโซ่
زنجیرهای	โซ่
کاسیوس	cassius
خودآگاه	จิตสำนึก
خودآگاه	สติ
سرسری	สบายๆ
تامبوف	tambov
بدلی	จำลอง
ریزپردازنده	microprocessor
نیتو	neto
ناگه	nage
پیزوالکتریک	piezoelectric
اولم	ulm
رتیل	tarantula
رهیاب	เตอร์
بافتها	เนื้อเยื่อ
ساک	ถุง
ساک	กระเป๋า
ساک	แบ็ค
ساک	ห่วย
توپر	ทึบ
توپر	ของแข็ง
توپر	มั่นคง
توپر	solid
توپر	แข็ง
توپر	หนา
چاکو	chaco
فرانش	franche
ماهها	เดือน
ماهها	พระจันทร์
اشرار	นับ
ریون	raven
ملتها	ประชาชาติ
ملتها	สหประชาชาติ
قلاده	ปลอกคอ
نک	คอร์
نک	คอ
نک	คอง
نک	ต้นคอ
عطسه	จาม
کستل	ปราสาท
عینکی	แว่น
عینکی	แว่นตา
عینکی	แก้ว
رختخواب	นอน
رختخواب	ที่นอน
رختخواب	เตียง
کلژ	collège
ثم	som
دورکیم	durkheim
یانگون	ย่างกุ้ง
رج	reg
فارم	farm
فارم	ไร่
فارم	ฟาร์ม
مملوک	mamluk
بازخرید	แลก
کرزن	curzon
پینینفارینا	pininfarina
اسپ	asp
بمانی	อยู่
حریص	โลภ
بسیط	ครอบคลุม
حماقت	โง่
اسلش	เฉือน
هایتس	ไฮท์
سانس	sens
گرس	วัชพืช
گرس	กัญชา
کالوگا	kaluga
آوگسبورگ	augsburg
اشتورم	sturm
تراموا	กระเช้า
تراموا	ราง
آلبومهای	อัลบั้ม
کوگان	coogan
لوسرن	lucerne
تگرگ	ลูกเห็บ
مارتینا	martina
سیترات	citrate
نفسی	วิญญาณ
تالاسمی	thalassemia
ماسا	massa
فترت	interregnum
بوگرو	bouguereau
راهزنی	โจร
ببوس	จูบ
ببوس	kiss
چاپگرهای	เครื่องพิมพ์
ایوانوویچ	ivanovich
فقیری	คนจน
فقیری	ยากจน
اسقلبیوس	asclepius
فتوشاپ	photoshop
پوتی	poti
زنها	หญิง
زنها	สตรี
هالت	โฮลท์
هالت	โฮล์ท
هالت	โฮลต์
گلاس	กระจก
گلاس	แก้ว
یاروسلاول	yaroslavl
توماش	tomáš
گت	gat
تونیک	บำรุง
تونیک	โทนิค
گوئن	กวน
الکتروفورز	electrophoresis
زنگوله	ระฆัง
زنگوله	กระดิ่ง
تورها	ตาข่าย
اورینتال	orientale
ایوار	ivar
ایچی	คัน
کیناز	kinase
عبادتگاه	วิหาร
عبادتگاه	วัด
آسیل	acyl
سولومون	โซโลมอน
ژله	jelly
شیمون	shimon
بازوها	แขน
مریدا	mérida
آمبر	อำพัน
مضطرب	ประสาท
خرسی	แบก
خرسی	หมี
وایمکس	wimax
تیمو	timo
الیسا	alyssa
موکل	ลูกค้า
هاآرتص	haaretz
چرخیدن	หมุน
چرخیدن	ปั่น
دیوکلتیان	diocletian
بلوخ	bloch
کالدرون	calderon
دویچ	deutsch
دندانها	ฟัน
شوا	sheva
مروین	mervyn
فینی	finney
زوزه	หอน
اخلاص	อุทิศ
اخلاص	ทุ่มเท
اخلاص	จริงใจ
قیمتها	ราคา
پروتئینها	โปรตีน
شوارتزشیلد	schwarzschild
بنتام	bentham
لاغری	ผอม
لاغری	บาง
لاغری	ผอม
لاغری	บางๆ
سروی	สำรวจ
سخره	หน้าผา
خوشگله	สวยๆ
خوشگله	สวย
خوشگله	งดงาม
خوشگله	งามๆ
ویدون	whedon
رنین	renin
خودپرداز	atm
خودپرداز	เอทีเอ็ม
مخلص	จริงใจ
پیون	pion
مثالهای	ตัวอย่าง
اوگو	ugo
مکانها	ตำแหน่งที่ตั้ง
هواکش	ระบาย
سامبا	samba
آژاکسیو	ajaccio
چنل	ช่อง
گرمتر	อุ่น
بریزید	เท
رینو	โนรี
رینو	แรด
پیا	เพียร์
گیگ	กิ๊ก
فتو	รูป
فتو	ภาพถ่าย
فتو	รูปภาพ
ترازوی	เกล็ด
ترازوی	ตาชั่ง
رودیم	rhodium
خرافه	ไสยศาสตร์
کشندی	tidal
قطاری	รถไฟ
مودبانه	สุภาพ
تریستور	thyristor
ناجور	อึดอัด
اسمبلر	assembler
اسپیر	หอน
اسپیر	หอก
آرچ	อาร์ช
عالیست	โหด
خنجری	กริช
دیدو	dido
چکه	หยด
دیا	dia
خوبش	เก่ง
خوبش	ดี
پدینگتون	paddington
گالون	แกลลอน
گالون	แกลลอน
ایلینگ	ealing
بمیر	ตาย
خانتی	khanty
سک	sac
سک	วินาที
سک	sec
رُم	โรม
بونگ	บง
بونگ	บอง
اینوزیتول	inositol
ناس	nas
ناس	นาส
اختروش	quasar
واردشده	ป้อน
دائه	แด
روماتولوژی	rheumatology
تیتراسیون	titration
ویروسها	ไวรัส
درفت	ร่าง
ماترا	matera
پروتئوس	proteus
کندانسور	condenser
مهاجرتی	ต่างด้าว
ویتنبرگ	wittenberg
گوتیه	gautier
فشارسنج	บารอมิเตอร์
شمارۀ	จำนวน
شمارۀ	หมายเลข
لپ	แล็ปท็อป
ترانزیستورها	transistors
کالیپسو	calypso
آناناس	สับปะรด
رهن	จำนอง
رهن	ผ่อน
ولری	valeria
پسکوف	pskov
لنارت	lennart
لندست	landsat
درپوش	ฝา
دیاموند	diamond
دیاموند	ไดมอนด์
دیاموند	เพชร
دیین	diene
کبودی	ช้ำ
کبودی	ช้ำ
ریمسکی	rimsky
فروختن	ขาย
دارخزک	จิ้งจก
سولفوکسید	sulfoxide
سلبی	selby
ویکو	vico
کارخواه	ลูกค้า
آمیتیست	amethyst
سیوان	sivan
اتمها	อะตอม
ویه	วี
رفاقت	มิตรภาพ
رفاقت	นำพา
رفاقت	led
رفاقت	ชักนำ
پرکامبرین	precambrian
آمنهوتپ	amenhotep
نسخۀ	เวอร์ชัน
نسخۀ	เวอร์ชั่น
آبنبات	ลูกอม
آبنبات	candy
آبنبات	ขนม
ناهمواری	ภูมิประเทศ
نوما	numa
دوهفته	ปักษ์
کافیه	พอ
سپاسگزار	กตัญญู
سپاسگزار	กตัญญู
زورگویی	รังแก
والنسین	valenciennes
صندوقچه	อก
صندوقچه	หน้าอก
صندوقچه	หีบ
ژنهای	ยีน
جائه	แจ
سطرها	แถว
پنیا	peña
گوچی	gucci
اختاپوس	ปลาหมึก
منور	พลุ
منور	พลุ
لجبازی	ดื้อ
زینه	ปริญญา
مسنجر	messenger
ردای	อาภรณ์
شروزبری	shrewsbury
کاسپار	caspar
اودینه	udine
زوران	zoran
توریسمو	turismo
جب	แย็บ
ملامت	ตำหนิ
بایو	bayou
تامائولیپاس	tamaulipas
میرایی	damping
