oli	ws
acta	acta
ooper	opera
sant	sant
saadab	menghantar
keskne	pusat
skulptuur	arca
sündmus	peristiwa
sündmus	event
sündmus	acara
sibul	bawang
sibul	bawang
steven	steven
materjalid	bahan
kampaania	kempen
bmw	bmw
esinemine	kemunculan
maht	isipadu
maht	jilid
maht	jilid
liitlaste	serumpun
liitlaste	berikat
evangeeliumi	injil
mulje	impression
mulje	kesan
samm	step
samm	langkah
taju	persepsi
muutmine	pengubahsuaian
vabad	free
vabadus	freedom
vabadus	kebebasan
vabadus	kebebasan
vabadus	liberty
juhatus	biro
juhatus	papan
seminar	workshop
seminar	bengkel
seminar	seminar
helsinki	helsinki
arena	arena
arena	gelanggang
maine	reputasi
maine	maine
tööstus	industri
tööstus	industri
tööstus	industrial
tööstus	perindustrian
režiimi	mod
režiimi	rejim
režiimi	regime
net	net
net	kelambu
silm	eye
silm	mata
ingrid	ingrid
loetelu	senarai
alma	alma
eemal	away
eemal	jauhnya
loeb	loeb
loeb	terbaca
loeb	membaca
loeb	kiraan
lydia	lydia
armastust	love
armastust	cinta
vastutav	bertanggungjawab
tervis	kesihatan
keskkond	persekitaran
poliitiliselt	politically
signaal	signal
signaal	isyarat
ado	ado
iisrael	israel
kollase	kuning
kihi	lapisan
valgud	protein
juhtkond	pengurusan
juhtkond	management
jonathan	jonathan
tuvastada	kenalpasti
tuvastada	mengenalpasti
transport	pengangkutan
transport	pengangkutan
transport	transport
nelson	nelson
ametnik	rasmi
ametnik	official
ümbritsevad	sekitarnya
ümbritsevad	kepung
süüa	masakan
süüa	memasak
süüa	cooking
süüa	makan
epp	epp
tim	tim
põder	moose
uurali	ural
uurali	ural
stuart	stuart
kõrgemad	tinggi
kõrgemad	higher
teadvuse	kesedaran
sierra	sierra
abhaasia	abkhazia
gottlieb	gottlieb
joosep	yusuf
joosep	joseph
sada	sada
sada	seratus
sada	ratus
vahetus	shif
vahetus	anjakan
vahetus	pertukaran
vahetus	exchange
nõuded	keperluan
nõuded	mendakwa
nõuded	tuntutan
adams	adams
kodanikud	warganegara
väide	claim
väide	tuntutan
sidemed	silaturrahim
hõimud	suku
tank	tangki
tank	tank
kalender	kalendar
kalender	takwim
eve	hawa
eve	eve
põlevkivi	serpih
heine	heine
roy	roy
ühtse	single
ühtse	bujang
ühtse	singel
ühtse	unitari
kestus	jangkamasa
kestus	tempoh
silva	silva
otsene	direct
kölni	cologne
alkoholi	alkohol
regulaarselt	teratur
mustad	black
mustad	hitam
tasakaalu	imbangan
tasakaalu	baki
einar	einar
zygmunt	zygmunt
kontsentratsioon	pengkhususan
kontsentratsioon	pengkhususan
kontsentratsioon	kepekatan
astrid	astrid
tõsi	benar
tõsi	true
paavo	paavo
jooksja	runner
part	itik
part	duck
holstein	holstein
tsaari	tsar
age	usia
age	umur
rinne	front
rinne	depan
rinne	hadapan
vool	flow
vool	aliran
dos	dos
alberto	alberto
kasuta	guna
tegutsema	akta
tegutsema	act
tegutsema	lakonan
tegutsema	bertindak
mitmesugused	category
delta	delta
ernest	ernest
melbourne	melbourne
defineeritud	ditakrifkan
defineeritud	ditakrif
heinz	heinz
gröönimaa	greenland
tahe	will
tahe	akan
kaob	menghilang
kaob	lesap
premier	premier
olemine	being
olemine	menjadi
tuvastatud	dikesan
tuvastatud	dikenalpasti
hääli	undian
hääli	suara
saavutatud	dicapai
vanaema	neneknya
vanaema	nenek
vanaema	nenek
florida	florida
vaated	paparan
vaated	pandangan
vaated	views
alfonso	alfonso
aatomite	atom
arendamine	perkembangan
arendamine	pembangunan
arendamine	membangunkan
eino	eino
tõendeid	bukti
yang	yang
santiago	santiago
näited	contoh
rahvus	kebangsaan
rahvus	bangsa
rahvus	nation
vedelik	cecair
vedelik	bendalir
vedelik	cecair
diana	diana
kaupmees	peniaga
kaupmees	trader
timo	timo
integreeritud	bersepadu
johanna	johanna
kevad	spring
filosoofid	philosophers
külla	lawati
külla	lawat
külla	lawatan
külla	melawat
aktivist	aktivis
lähenemine	pemusatan
lähenemine	penjajaran
lähenemine	pendekatan
lähenemine	approach
liibüa	libya
liibüa	libya
osalemine	kehadiran
osalemine	penyertaan
kohustus	kewajipan
kohustus	komitmen
kohustus	commitment
allen	allen
elvis	elvis
hääle	suara
hääle	voice
telefoni	phone
telefoni	telefon
telefoni	telephone
telefoni	telefon
välise	luaran
nähtav	kelihatan
nähtav	tampak
nähtav	kebolehlihatan
laurent	laurent
schleswig	schleswig
tihe	ketat
tihe	erat
tihe	padat
kvaliteet	kualiti
kvaliteet	quality
kvaliteet	berkualiti
grande	grande
paks	tebal
paks	gemuk
paks	lemak
definitsioon	takrifan
definitsioon	definisi
case	kes
valentin	valentin
kristlaste	kristian
tuum	core
tuum	inti
tuum	nukleus
kadaka	juniper
obama	obama
ülemiste	upper
roomlased	romans
väär	silap
väär	salah
väär	palsu
väär	false
pci	pci
järelevalve	pemantauan
järelevalve	memantau
järelevalve	pengawasan
chelsea	chelsea
täheldatud	diperhatikan
täheldatud	diperhati
saami	sami
potter	potter
põld	bidang
põld	medan
uurijad	detektif
uurijad	penjelajah
uurijad	peneroka
uurijad	penyelidik
uurijad	penyiasat
haiti	haiti
haiti	haiti
sagedus	frekuensi
sagedus	kekerapan
asend	posisi
asend	kedudukan
asend	jawatan
mõõdetud	diukur
mõõdetud	correct
surid	died
guido	guido
paigaldatud	dipasang
teooriad	teori
auguste	auguste
core	core
core	inti
texase	texas
verlag	verlag
krai	krai
krai	jajahan
kuiv	kering
jeesus	isa
jeesus	jesus
varju	bayangan
varju	bayang
varju	shadow
varju	bebayang
varju	naungan
märkimisväärselt	ketara
eriline	istimewa
eriline	special
font	fon
tõestada	membuktikan
tõestada	buktikan
tõestada	membuktikan
krahvinna	countess
juured	akar
aku	bateri
rangelt	mengetatkan
rangelt	strictly
võrgu	rangkaian
võrgu	network
kariibi	carribean
kariibi	caribbean
fort	fort
strateegia	strategi
ide	ide
hindamine	valuation
hindamine	penilaian
hindamine	penilaian
pala	trek
pala	runut
saatus	destiny
saatus	takdirnya
saatus	takdir
saatus	nasib
jooksis	ran
jooksis	berlari
kriis	krisis
päästa	menyelamat
füüsiline	jasmani
füüsiline	fizikal
via	via
via	melalui
via	menerusi
arvamus	pendapat
arvamus	pendapatnya
paraguay	paraguay
maksa	bayar
maksa	hati
maksa	hepatic
põlvkond	janaan
mälestusi	kenangan
register	register
register	pendaftar
register	pendaftaran
register	registry
hõbe	perak
usku	iman
üleminek	kecerunan
üleminek	peralihan
carolina	carolina
nurk	corner
nurk	selekoh
nurk	sudut
nurk	bucu
nurk	sudut
way	way
pruun	brown
moraali	moral
moraali	moral
gooti	goth
gooti	gothic
tuberkuloosi	tbc
ehitis	bangunan
ehitis	membina
hing	jiwa
hing	soul
mats	tikar
luksemburgi	luxembourg
grammatika	tatabahasa
tasu	pahala
tasu	ganjaran
tasu	reward
tasu	yuran
poliitbüroo	politburo
nevski	nevsky
varieerub	berbeza
arm	parut
deutsche	deutsche
irina	irina
informatsioon	maklumat
koopia	menyalin
koopia	copy
koopia	salin
koopia	salinan
elektrooniline	elektronik
elektrooniline	electronic
keemilised	kimia
valitsev	dominan
marc	marc
molekulid	molekul
tiiva	sayap
tiiva	wing
iseseisvus	kemerdekaan
fritz	fritz
river	sungai
river	river
tutvustus	presentation
tutvustus	persembahan
pae	pae
bell	loceng
bell	bell
nimetused	nama
nimetused	names
sõdur	soldier
sõdur	perajurit
sõdur	askar
gaius	gaius
medici	medici
lehti	daun
lehti	daunnya
alessandro	alessandro
võitleja	fighter
christina	christina
ühtne	bersatu
ühtne	single
ühtne	bujang
ühtne	singel
ühtne	unitari
stuudio	studio
autonoomia	alash
autonoomia	autonomi
marta	marta
lina	lina
malaisia	malaysia
rosen	rosen
madagaskari	madagascar
filipiinide	filipina
filipiinide	philippine
palazzo	palazzo
ideid	idea
jules	jules
paulo	paulo
dave	dave
suhteline	relatif
rain	hujan
nägu	muka
nägu	wajah
juhtum	kes
land	land
land	tanah
land	darat
land	kontang
sissetungi	pencerobohan
daugava	daugava
rainer	rainer
jada	turutan
jada	jujukan
kenneth	kenneth
seadis	peranti
seadis	set
joon	line
joon	garisan
välismaa	asing
välismaa	foreign
marssal	marsyal
marssal	marshal
arstid	doctors
arstid	doktor
willem	willem
äri	perniagaan
äri	bisnes
rita	rita
bologna	bologna
faasi	fasa
oder	oder
oder	jelai
kõrgel	tinggi
rollid	peranan
isaac	isaac
isaac	ishak
rõhutas	digariskan
rõhutas	emphasised
rõhutas	stress
iseloomu	aksara
iseloomu	watak
sarv	horn
seitsmes	ketujuh
sadu	beratus
sadu	ratusan
matt	matt
puit	kayu
puit	wood
puit	timber
puerto	puerto
olaf	olaf
kate	kate
operaator	operator
üksikute	individu
üksikute	followers
lahus	penyelesaian
lahus	solution
käsiraamat	manual
ruumid	premis
ruumid	bilik
ruumid	room
auf	auf
arheoloog	archaeologist
hamilton	hamilton
kritiseeris	dikritik
kritiseeris	criticised
elektronid	elektron
kangelane	hero
kangelane	wira
luther	luther
tekke	selimut
hamburgi	hamburg
ainet	zat
fikseeritud	dibaiki
orbiidile	orbit
pärna	linden
langus	tolak
vallutatud	menakluk
vallutatud	ditakluk
räni	silikon
räni	silicon
ram	ram
ümbermõõt	lingkar
enamikul	most
enamikul	paling
enamikul	kebanyakan
enamikul	terbanyak
teadmised	ilmu
teadmised	pengetahuan
komponendid	pengundi
komponendid	komponen
nova	nova
aia	kebun
aia	keroh
aia	garden
aia	taman
savi	clay
vangistati	dipenjarakan
kohustuslik	wajib
kohustuslik	wajib
ilja	ilya
pojapoeg	cucu
pojapoeg	cucunya
vaimulikud	ulama
vaimulikud	pendita
morfoloogia	morfologi
kardinalid	cardinals
kurg	bangau
kurg	strok
kurg	bangau
kurg	crane
kurg	kren
lõik	seksyen
lõik	bahagian
lõik	perenggan
lõik	segmen
roos	rose
kabala	kabbalah
proovi	try
proovi	cuba
proovi	sample
proovi	sampel
proovi	contoh
kallis	honey
kallis	madu
kallis	sayang
kallis	dear
kallis	baby
kallis	sayang
kõrged	tinggi
porto	porto
probleemiks	masalah
probleemiks	problem
probleemiks	masaalah
salvador	salvador
reegel	peraturan
reegel	rule
miili	mile
miili	km
miili	miles
miili	mil
alexandre	alexandre
pope	paus
pope	pope
billy	billy
osakesed	zarah
osakesed	zarah
uskus	diyakini
väljendada	express
väljendada	luahkan
missioon	misi
rahul	puas
tegurid	faktor
corporation	perbadanan
corporation	corporation
corporation	korporat
corporation	syarikat
planeet	planet
koera	anjing
koera	dog
määrus	peraturan
eas	eas
lange	lange
maksimaalselt	maksimum
maksimaalselt	maksima
fotode	fotograf
fotode	gambar
fotode	foto
tõepoolest	memang
flavius	flavius
blogi	blog
force	force
force	paksa
ken	ken
tants	dance
tants	tarian
tants	menari
tants	gelek
sid	sid
haige	ili
haige	sakit
caesar	caesar
watson	watson
vastased	lawan
kunstiline	artistik
sudaani	sudan
järjestus	turutan
järjestus	jujukan
jon	jon
portaali	portal
müüa	sell
müüa	jual
müüa	jual
müüa	selling
müüa	menjual
phil	phil
harold	harold
helmi	helmi
bibliograafia	bibliografi
ivanov	ivanov
metsad	hutan
giorgio	giorgio
homo	homo
homo	gay
emma	emma
aaron	harun
aaron	aaron
klassifikatsioon	pengelasan
klassifikatsioon	klasifikasi
tampere	tampere
eelnõu	draf
eelnõu	merangka
säästva	mampan
grammi	gram
grammi	gram
koondunud	concentrated
masin	machine
masin	mesin
masin	mesingan
amd	amd
ojamaa	gotland
start	mulakan
start	start
start	mula
start	pelancaran
start	launch
eelis	keuntungan
eelis	advantage
loom	haiwan
sügav	deep
marcel	marcel
numbrid	digit
numbrid	nombor
lavastatud	berperingkat
ajaloolased	sejarawan
liider	leader
liider	pemimpin
saatkonna	kedutaan
monaco	monaco
tõenäosus	kebarangkalian
leon	leon
anni	ann
anni	anni
ludvig	ludvig
tere	hello
ehitamine	bangunan
ehitamine	membina
ehitamine	construction
ehitamine	pembinaan
ehitamine	binaan
ehitamine	binaan
ehitamine	membangun
ehitamine	membina
ehitamine	build
ehitamine	bina
teeninud	diperolehi
teeninud	memperolehi
teeninud	menghidang
teeninud	dihidangkan
tüli	bertengkar
tüli	berbalah
tüli	pergaduhan
hilda	hilda
kaspar	kaspar
märkimisväärne	ketara
märkimisväärne	noteworthy
vasakule	kiri
assamblee	perhimpunan
assamblee	assembly
arusaam	understanding
arusaam	pengertian
arusaam	memahami
arusaam	pemahaman
kasvama	membesar
ümbritseva	sekitarnya
kopenhaagenis	copenhagen
poisid	boys
poisid	guys
poisid	korang
song	hernia
mütoloogia	mitos
mütoloogia	mitologi
diego	diego
hele	ringan
hele	cahaya
hele	light
hele	terang
hele	cerah
järeltulija	penerus
järeltulija	keturunan
roosa	pink
putukad	serangga
putukad	pepijat
põles	terbakar
põles	dibakar
koda	chamber
koda	koda
esemeid	artifak
üldist	umum
üldist	jeneral
üldist	general
franco	franco
naissoost	betina
toscana	toscana
toscana	tuscany
omavalitsus	munisipaliti
omavalitsus	perbandaran
maod	ular
järglane	keturunan
järglane	keturunan
järglane	zuriat
järglane	penerus
kantoni	yue
kantoni	kantonis
õpetatud	diajar
õpetatud	dilatih
õpetatud	terlatih
õpetatud	latih
udo	udo
alex	alex
mõrvati	dibunuh
valesti	silap
valesti	salah
määramine	tekad
määramine	penentuan
robin	robin
orbiidi	orbital
sobiv	bersesuaian
kantselei	pendaftaran
kantselei	registry
lesk	janda
lesk	duda
lesk	janda
denis	denis
kokk	masak
kokk	cook
kokk	chef
etapp	fasa
etapp	pentas
etapp	panggung
etapp	tahap
lendas	terbang
sambia	zambia
wolf	wolf
wolf	serigala
vanus	usia
vanus	umur
järglased	zuriat
järglased	zuriat
senati	senat
ltd	ltd
gary	gary
klaver	piano
hobuse	kuda
logo	logo
oxfordi	oxford
kurja	dajjal
kurja	jahat
kurja	maksiat
kurja	evil
lill	bunga
lill	flower
kohustused	kewajiban
kohustused	kewajipan
kohustused	tanggungjawab
missa	jisim
haldab	uruskan
haldab	menguruskan
haldab	mentadbir
vangistuses	tertawan
sam	sam
traditsioon	tradisi
ebaõnnestunud	gagal
lähemal	closer
ideoloogia	ideologi
käega	tangan
pikim	terpanjang
nicholas	nicholas
konföderatsiooni	konfederasi
vahendid	resources
vahendid	sumber
kogukond	komuniti
led	led
kõva	susah
kõva	hard
kõva	keras
kõva	tough
kirjeldatakse	menghuraikan
isiklikud	personal
isiklikud	peribadi
risto	risto
perekonnad	families
perekonnad	keluaga
perekonnad	keluarga
queen	ratu
queen	queen
queen	permaisuri
leonardo	leonardo
mongoolia	mongolia
mongoolia	mongolia
garcía	garcía
ülal	top
ülal	diatas
muutumine	transformasi
muutumine	perubahannya
koreograaf	choreographer
portaal	portal
murray	murray
rünnati	menyerang
rünnati	diserang
võta	ambil
võta	ambik
kogemus	experience
kogemus	pengalaman
pallas	pallas
wayne	wayne
tooma	bawa
tooma	bawak
url	url
toit	makanan
laseb	lets
lugeja	pengangka
lugeja	pembaca
conrad	conrad
klaasi	gelas
klaasi	kaca
klaasi	glass
franklin	franklin
nokia	nokia
inimkonna	kemanusiaan
löödud	dibelasah
löödud	dikalahkan
löödud	dipukul
löödud	menumbuk
löödud	ditewaskan
löödud	dikalahkan
löödud	defeated
gaas	gas
natalja	natalia
natalja	natalya
botaanika	botani
tobago	tobago
juunior	junior
sõlme	nod
sõlme	simpulan
sõlme	simpul
loomulikult	semulajadi
esitaja	performer
esitaja	artis
esitaja	artist
jaroslav	jaroslav
jerry	jerry
püsiv	kekal
püsiv	tekun
püsiv	gigih
püsiv	berterusan
burundi	burundi
emased	betina
emased	perempuan
šotimaal	scotland
üliõpilased	pelajar
üliõpilased	murid
kauba	barangan
kauba	komoditi
veendunud	meyakinkan
tugevus	kekuatan
anneli	anneli
lahingud	pertempuran
tugi	sokongan
tugi	support
tugi	sokong
rafael	rafael
piiskopid	bishops
georgia	georgia
konkurss	contest
kuuse	cemara
kiirgus	sinaran
munk	rahib
julie	julie
kraavi	parit
darwin	darwin
kujundatud	direka
jersey	jersey
rom	rom
lõppeb	hujung
uurimistöö	research
uurimistöö	kajian
uurimistöö	penyelidikan
kunstnikud	artis
kunstnikud	seniman
ettepanek	proposal
ettepanek	meminang
ettepanek	dalil
allapoole	kebawah
wang	wang
cornelius	cornelius
tüübid	jenis
meyer	meyer
sisemine	dalaman
sisemine	inner
sisemine	batin
rasmus	rasmus
täiendatud	supplemented
viide	rujukan
viide	reference
eha	senja
paremad	better
nov	nov
nov	julai
lühikesed	pendek
toote	product
toote	produk
ilo	ilo
sultan	sultan
maks	max
maks	cukai
maks	hati
taiwani	taiwan
kaela	leher
leedi	lady
barack	barack
viin	vodka
viin	vienna
mill	mill
kujundus	rekaan
kujundus	design
pealegi	disamping
väljavõte	ekstrak
joel	joel
jagab	bahagikan
jagab	kongsian
jagab	perkongsian
off	off
off	dimatikan
angela	angela
võrdsed	menyamai
võrdsed	sama
võrdsed	setara
mõistus	mind
mõistus	minda
kasutus	penggunaan
kasutus	kegunaan
kasutus	guna
tuhanded	ribuan
tuhanded	beribu
õpetajad	guru
orgaaniliste	organik
vähesed	few
kristina	kristina
pio	pio
ava	open
ghana	ghana
wallace	wallace
rügement	rejimen
faas	fasa
viited	rujukan
vabastada	lepaskan
vabastada	pelepasan
vabastada	dedahkan
vabastada	release
madrid	madrid
helgi	helgi
arvukus	abundance
kaasani	kazan
keraamika	tembikar
keraamika	ceramic
keraamika	seramik
keraamika	seramik
praktika	latihan
praktika	latih
praktika	amalan
veini	anggur
veini	wain
guy	miang
guy	guy
wiki	wiki
lehekülje	page
lehekülje	mukasurat
lehekülje	halaman
hertsoginna	duchess
filmid	filem
filmid	movies
filmid	cereka
filmid	filem
võrk	net
võrk	kelambu
võrk	rangkaian
võrk	network
catherine	catherine
asutus	institusi
asutus	lembaga
asutus	autoriti
asutus	authority
tantsu	dance
tantsu	tarian
tantsu	menari
tantsu	gelek
hawaii	hawaii
hawaii	hawaii
avaldab	menerbitkan
avaldab	terbit
avaldab	publish
avaldab	terbitkan
käru	kart
käru	troli
käru	cart
käru	wheelbarrow
alžeeria	algeria
õigustatud	dilaraskan
sugulane	relatif
räppar	rapper
frankfurt	frankfurt
piima	susu
piima	milk
koch	koch
juhtiv	mengetuai
juhtiv	leading
juhtiv	terkemuka
viljad	buah
viljad	fruits
madalaim	serendah
madalaim	terendah
relvad	senjata
relvad	senapang
relvad	lengan
indiana	indiana
pekka	pekka
karikavõistlused	piala
karikavõistlused	cup
karikavõistlused	cawan
kogunenud	terkumpul
vabatahtlikult	rela
saagi	catch
saagi	tangkap
saagi	harvest
saagi	tuaian
charlie	charlie
holmes	holmes
soe	hangat
soe	suam
soe	soe
ebaõnnestus	gagal
populatsiooni	penduduk
populatsiooni	populasi
kohapeal	tempatan
kaotatud	lost
kaotatud	kehilangan
kaotatud	hilang
bis	bis
laagri	kem
laagri	perkhemahan
laagri	kemah
tegelased	aksara
tegelased	watak
parker	parker
majad	rumah
slovaki	slovakia
slovaki	slovak
morgan	morgan
konkreetne	spesifik
konkreetne	specific
konkreetne	tertentu
arenevad	evolve
juhtub	happening
jälgi	watch
jälgi	tonton
politseinik	polis
politseinik	cop
politseinik	pegawai
politseinik	perwira
politseinik	officer
graham	graham
edwin	edwin
ghz	ghz
enamjaolt	kebanyakannya
poolfinaali	semifinal
jun	jun
carter	carter
kaotused	terkorban
filosoofiline	falsafah
tootjad	pengeluar
tootjad	pengilang
puid	pokok
puid	pohon
puid	trees
lipud	flag
lipud	bendera
sümbolid	simbol
sümptomid	gejala
sümptomid	simptom
sümptomid	simptom
subjekt	subjek
shift	shif
shift	anjakan
klaas	gelas
klaas	kaca
klaas	glass
noorus	pemuda
noorus	belia
veri	blood
veri	darah
tähistatud	ditandakan
tähistatud	ditanda
olemus	pati
olemus	essence
olemus	intipati
adrian	adrian
hüüdnimi	gelaran
ekraan	screen
ekraan	skrin
paapua	papua
maris	maris
areneb	berevolusi
areneb	membangunkan
avada	open
trükitud	ditaip
trükitud	dicetak
trükitud	bercetak
trükitud	printed
heliloojate	penggubah
pensionile	bersara
pensionile	pencen
pensionile	persaraan
pensionile	pencen
alustab	bermula
kasvaja	tumor
kasvaja	barah
kasvaja	ketumbuhan
turg	pasar
turg	market
turg	pasaran
kari	kari
kari	kawanan
anhalt	anhalt
teod	tindakan
kiirem	pantas
kiirem	faster
kaalu	berat
peatükk	bab
iphone	iphone
lothar	lothar
aitasid	dibantu
looduslikud	natural
looduslikud	semulajadi
aeglane	slow
madalad	cetek
madalad	dangkal
madalad	rendah
madalad	low
male	catur
male	chess
thompson	thompson
tihtipeale	sering
tihtipeale	kerap
üksinda	bersendirian
üksinda	sendiri
üksinda	keseorangan
religioon	agama
kalad	pisces
kalad	ikan
järgmiseks	next
järgmiseks	selanjutnya
järgmiseks	seterusnya
sci	sci
orkester	orkestra
boeing	boeing
märgi	tanda
märgi	mark
piirangud	pengehadan
piirangud	sekatan
piirangud	batas
piirangud	hadkan
piirangud	had
piirangud	kekangan
oskab	mampukah
oskab	boleh
saavutati	dicapai
tempel	cop
tempel	cap
tempel	setem
tempel	temple
tempel	kuil
absoluutse	mutlak
ralli	perhimpunan
ralli	rally
ralli	perlumbaan
ralli	race
ralli	ras
ralli	berlumba
ralli	perlumbaan
ralli	racing
birgit	birgit
vigu	kesilapan
televisioon	televisyen
uppus	tenggelamkan
uppus	lemas
käed	lengan
käed	tangan
keskosa	pusat
uraani	uranus
kuum	hot
kuum	panas
kirju	huruf
kirju	emel
kirju	email
kättesaadav	available
kättesaadav	tersedia
kättesaadav	disediakan
kättesaadav	didapati
kättesaadav	diakses
mediaan	median
jorge	jorge
code	code
code	kode
code	kod
jens	jens
essen	essen
kokkulepe	perjanjian
kokkulepe	agreement
kokkulepe	persetujuan
kokkulepe	deal
kokkulepe	perjanjian
kokkulepe	susunan
hilja	terlewat
hilja	mendiang
hilja	late
hilja	lambat
hilja	larut
platon	plato
horisont	ufuk
horisont	horizon
reis	trip
solist	soloist
hümn	bertasbih
trans	trans
gilbert	gilbert
disney	disney
mõtlemine	pemikiran
mõtlemine	berfikir
mõtlemine	fikirkan
takistus	halangan
takistus	halangan
valli	valli
haud	pusara
haud	makam
haud	kubur
bank	bank
valke	protein
ajakirjade	majalah
sevilla	sevilla
sevilla	seville
ilm	cuaca
mõistatus	misteri
mõistatus	riddle
mõistatus	puzzle
digitaalne	digital
uuring	study
uuring	kajian
uuring	selidik
uuring	survey
hot	hot
hot	panas
sandra	sandra
märkis	noted
tšetšeeni	chechen
seina	wall
seina	dinding
merle	merle
campbell	campbell
mõtteid	fikiran
mõtteid	pemikiran
kommunist	komunis
tuneesia	tunisia
tuneesia	tunisia
tuneesia	tunisian
niiluse	nil
berkeley	berkeley
liitunud	disertai
liitunud	joined
liitunud	menyertai
juurdepääsu	kebolehcapaian
juurdepääsu	kebolehlihatan
kriitiline	kritikal
orgaaniline	organik
rica	rika
rica	rica
panama	panamanian
panama	panama
tühi	kosong
tühi	kosong
jõuga	force
jõuga	paksa
korralikult	betulnya
hüpotees	hipotesis
jänes	kelinci
jänes	lepus
jänes	hare
jänes	arnab
igatahes	pula
igatahes	anyway
igatahes	bagaimanapun
ralph	ralph
seletus	penjelasan
territooriumid	wilayah
levib	merebak
levib	menyebarkan
levib	hampar
levib	sebar
vaimne	rohani
vaimne	mental
sooja	hangat
sooja	suam
vabakutseline	freelancer
vabakutseline	freelance
kasvav	berkembang
kasvav	membesar
era	era
era	swasta
era	peribadi
era	persendirian
era	prebet
kinnitada	sahkan
alba	alba
christine	christine
kross	kross
jena	jena
aktiivsus	aktiviti
pekingi	beijing
tiivad	sayap
tiivad	wings
parma	parma
dokument	dokumen
dokument	document
marseille	marseille
marseille	marseille
organism	organisma
reageerib	bertindakbalas
tooni	hue
tooni	rona
tooni	nada
tooni	tone
angelese	angeles
õitseb	bersemi
õitseb	mekar
hõimu	suku
hõimu	suku
ryan	ryan
spetsialiseerunud	dikhususkan
spetsialiseerunud	specialist
spetsialiseerunud	pakar
bush	semak
bush	bush
projekteeritud	direka
tund	jam
aidanud	dibantu
people	people
people	orang
people	rakyat
people	orng
kuskil	somewhere
mäss	rusuhan
mäss	pemberontakan
dokumendi	dokumen
dokumendi	document
ühend	compound
ühend	kompaun
ühend	sebatian
rassist	rasis
rassist	racist
rassist	perkauman
taastamine	pulih
taastamine	pemulihan
taastamine	restoration
taastamine	memulihkan
taastamine	memulih
kogumine	mengumpul
kogumine	koleksi
kogumine	collection
agu	agu
seine	seine
autasu	pahala
autasu	ganjaran
autasu	reward
rahvad	peoples
hansa	hansa
golden	golden
golden	emas
golden	keemasan
toru	paip
toru	tiub
toru	tabung
toru	tube
larry	larry
egiptus	mesir
maastik	permandangan
maastik	landskap
maastik	lanskap
haaras	meraih
markii	margrave
disain	rekaan
disain	design
praktiline	praktikal
praktiline	practical
andre	andre
vastuvõtja	penerima
mecklenburg	mecklenburg
relvarahu	ceasefire
epa	epa
rebase	fox
rebase	rubah
tsükkel	kitar
tsükkel	kitaran
boliivia	bolivian
boliivia	bolivia
kategooriad	kategori
teade	notification
teade	makluman
teade	pemberitahuan
teade	pemakluman
teade	mesej
teade	notis
teade	perasan
baasi	base
baasi	pengkalan
sissejuhatus	pengantar
sissejuhatus	pengenalan
sissejuhatus	perkenalan
organ	organ
eespool	diatas
andy	andy
lennukid	pesawat
lennukid	pesawat
lennukid	aircraft
lennukid	satah
originaal	original
pealik	chief
pealik	ketua
pealik	kepala
propaganda	propaganda
annus	dose
kontakti	contact
playstation	playstation
moll	moll
nepali	nepal
nepali	nepalese
kaunistatud	dihiasi
füüsiliselt	fizikal
kakskümmend	twenty
vajas	diperlukan
vajas	needed
kaunis	cantik
kaunis	indah
jaamas	stesyen
jaamas	stesen
täpsustus	specification
täpsustus	nyahkekaburan
ümbrus	sekitarnya
ümbrus	persekitaran
impeerium	empire
impeerium	kerajaan
impeerium	empayar
pablo	pablo
arved	invois
arved	bil
arved	invois
reaalne	real
jana	yana
tädi	auntie
tädi	makcik
tädi	makcik
rühmad	berkumpulan
rühmad	kumpulan
rühmad	groups
rühmad	pasukan
rühmad	teams
clark	clark
hiire	mouse
hiire	tetikus
special	istimewa
special	special
global	sejagat
global	global
kinnitab	menegaskan
kinnitab	mengesahkan
gorki	gorky
ülemaailmne	worldwide
ülemaailmne	sejagat
ülemaailmne	global
mini	mini
ajalehed	akhbar
piloot	juruterbang
piloot	pilot
martti	martti
reaktsioonid	reaksi
mehhanism	mekanisme
miljon	juta
miljon	million
säilitamine	mengekalkan
säilitamine	storan
säilitamine	pemeliharaan
säilitamine	pemuliharaan
säilitamine	pengekalan
tele	tele
kõrts	warung
gallia	gallic
gallia	gaul
võimas	perkasa
võimas	awesome
võimas	hebat
võimas	mantap
võimas	kuat
mitteametlik	informal
tulu	pendapatan
tulu	pendapatan
tagajärjed	akibatnya
uganda	ugandan
uganda	uganda
vitali	vitaly
ferenc	ferenc
suits	asap
risk	risiko
armastab	loves
boston	boston
server	server
server	pelayan
alexandra	alexandra
null	zero
null	sifar
null	nol
null	null
mtv	mtv
fredrik	fredrik
gaza	gaza
doni	don
euraasia	eurasia
euraasia	eurasian
puudu	hilang
lennuväli	aerodrome
lissaboni	lisbon
kaur	kaur
külg	sisi
külg	sampingan
külg	samping
osseetia	ossetia
imetajate	mamalia
meeldib	like
meeldib	ibarat
meeldib	suka
meeldib	likes
lloyd	lloyd
näidatakse	tunjuk
näidatakse	papar
liber	liber
valmistamine	preparation
valmistamine	persiapan
valmistamine	pengilangan
valmistamine	perkilangan
ville	ville
ühiselt	kolektif
õun	epal
õun	apple
harvardi	harvard
masinad	mesin
masinad	jentera
masinad	mesin
andmine	memberikan
andmine	memberi
