και	un
ωκεανού	okeāns
ωκεανού	okeāna
αντώνη	antonis
τσσκα	cska
εσωτερικές	iekšēji
εσωτερικές	iekšējā
εσωτερικές	iekšējais
εσωτερικές	iekšēja
εσωτερικές	iekšējs
εσωτερικές	iekšējie
καίσαρα	cēzara
πουθενά	nekur
άρνηση	atteikums
άρνηση	noliegšana
ράιχ	reiha
βοσνία	bosnija
μόδας	fashion
μόδας	mode
μόδας	modes
τρίγωνο	trīsstūra
τζόζεφ	džozefs
τζόζεφ	joseph
τζόζεφ	josef
ντάνιελ	daniels
ορκίστηκε	solījis
μάικ	maiks
ταραχές	nemieri
μαρόκο	maroka
σαφές	skaidra
σαφές	skaidri
σαφές	skaidrs
σαφές	dzidrs
μίγμα	samaisa
μίγμα	maisījums
μίγμα	mix
μίγμα	maisījums
σταρ	star
σταρ	zvaigzne
μετάβαση	pārejas
μετάβαση	pāreja
αριθμητική	cipariem
αριθμητική	aritmētiskā
περιστατικό	starpgadījums
περιστατικό	incidentu
περιστατικό	incidents
περιστατικό	negadījums
περιστατικό	atgadījums
τοποθεσίες	vietām
τοποθεσίες	vietas
τοποθεσίες	vietas
τοποθεσίες	vietnes
νομικό	likumīgi
νομικό	juridiskais
διακόσμηση	dekorācijas
διακόσμηση	dekoru
διακόσμηση	labiekārtošana
διακόσμηση	dekorācijas
διακόσμηση	dekorācijas
διακόσμηση	rotājumi
καθολικό	katoļu
ηπειρωτική	kontinentālā
ηπειρωτική	kontinentālās
ηπειρωτική	kontinentālo
βόλεϊ	volejbols
βόλεϊ	volejbola
πρόοδο	progress
απομάκρυνση	izņemšanas
απομάκρυνση	pārcelšanās
απομάκρυνση	noņemšana
απομάκρυνση	izņemšana
τακτικά	regulāri
τακτικά	regulārā
τακτικά	regulārs
τακτικά	regulāras
τακτικά	regulāri
τακτικά	regulāra
άρματα	tanku
άρματα	tvertnes
άρματα	tanki
άρματα	cisternas
πλειονότητα	vairākums
πλειονότητα	vairākumu
μπλοκ	blokiem
μπλοκ	blokus
μπλοκ	bloki
μπλοκ	bloku
μπλοκ	blokam
μπλοκ	bloka
μπλοκ	bloks
μπλοκ	bloķēt
φροντίδα	aprūpe
φροντίδα	rūpes
φροντίδα	aprūpē
φροντίδα	kopšana
φροντίδα	aprūpe
φροντίδα	aprūpi
αντρέ	andrē
αντρέ	andrē
πενήντα	piecdesmit
σύνδεσης	apvienība
σύνδεσης	biedrība
σύνδεσης	asociācija
διάλεκτο	dialekts
δευτέρα	pirmdien
δευτέρα	pirmdienā
δευτέρα	pirmdiena
τιμωρία	sods
τιμωρία	aizturēšanas
τιμωρία	aizturēšana
γυρίστηκε	filmēja
σύγχρονος	mūsdienu
αυτοκρατορική	imperial
γραμμική	lineāro
γραμμική	lineārās
γραμμική	lineāri
γραμμική	lineārā
γραμμική	lineāra
γραμμική	lineārs
τζο	džo
χαϊδελβέργη	heidelbergas
χρονολογία	hronoloģija
λεόν	leons
λεόν	león
λεόν	leons
ανάκτορα	pils
ανάκτορα	pilij
ανάκτορα	palace
συριζα	syriza
όχημα	transportlīdzeklis
σωματίδια	daļiņas
σωματίδια	daļiņas
ανόδου	anoda
ιαπωνικά	japānas
ιαπωνικά	japāņu
κολομβία	kolumbija
κολομβία	kolumbijas
σχεδίαση	zīmēt
σχεδίαση	dizaina
σχεδίαση	dizains
σχεδίαση	projektēšana
σχεδίαση	konstrukcija
κίνδυνοι	riski
κίνδυνοι	bīstamība
κίνδυνοι	apdraudējumi
κίνδυνοι	riskus
κίνδυνοι	risks
κίνδυνοι	riski
κίνδυνοι	briesmas
κονγκ	kong
δικαιοδοσία	piekritības
δικαιοδοσία	jurisdikcija
μηνύματα	vēstules
μηνύματα	ziņojumi
καρδιακή	sirds
απόγευμα	vakars
απόγευμα	vakara
απόγευμα	vakarā
απόγευμα	pēcpusdienā
απόγευμα	pēcpusdienas
απόγευμα	pēcpusdiena
επίτευξη	sasniegšana
επίτευξη	sasniegšanas
επίτευξη	sasniegšanu
επίτευξη	sasniegums
επίτευξη	sasniegumu
επίτευξη	sasniegšana
επίτευξη	sasniegt
νου	prātā
νου	prāta
νου	prātu
νου	prāts
φωλιά	ligzda
φωλιά	nest
επιθετικοί	agresīvi
επιθετικοί	agresīva
μπίλι	billijs
δορυφόροι	satelītu
φορέας	organizācija
φορέας	pārvadātājs
φορέας	kabīne
φορέας	nesējs
φορέας	iestāde
φορέας	institūcija
διαβάσει	lasi
διαβάσει	lasīt
μιούζικαλ	mūzikas
μιούζικαλ	muzikāls
μιούζικαλ	mūzikli
πνευματικό	garīgais
πνευματικό	garīgā
άλμπερτ	alberts
άλμπερτ	albert
επιτευχθεί	sasniegti
επιτευχθεί	sasniegta
επιτευχθεί	sasniegts
νεπάλ	nepālas
νεπάλ	nepālā
σφάλμα	kļūda
αραβία	arābija
υποστηρίζεται	atbalstīti
υποστηρίζεται	atbalstīta
υποστηρίζεται	atbalstītie
υποστηρίζεται	atbalstīts
οδηγώντας	vadošie
οδηγώντας	vadošais
θεμέλια	foundation
θεμέλια	pamats
θεμέλια	fonds
θεμέλια	pamati
κούβα	kubu
κούβα	kubā
κούβα	kuba
δήμαρχοι	mēri
ηφαίστειο	vulkāna
στίβεν	stīvens
στίβεν	stīvens
πλάκες	plates
πλάκες	plātnes
πλάκες	plāksnes
δεδομένο	dots
δεδομένο	dota
δεδομένο	dotas
επηρεάζει	ietekmē
τριάδα	triāde
τριάδα	trīsvienība
μυστικά	noslēpumus
μυστικά	noslēpumi
νομάρχης	prefekts
συνεχόμενη	nepārtrauktu
συνεχόμενη	nepārtraukts
συνεχόμενη	nepārtrauktā
συνεχόμενη	nepārtraukti
θεούς	dievi
υποδηλώνει	norāda
υποδηλώνει	ierosina
μαύρος	melnā
μαύρος	melni
μαύρος	melna
μαύρος	melnas
μαύρος	melns
μηχανικό	mehāniskais
μηχανικό	mehāniskās
μηχανικό	mehāniska
μηχανικό	mehāniskā
μηχανικό	inženieris
βλαντιμίρ	vladimirs
βλαντιμίρ	vladimir
ισχύουν	piemēro
ισχύουν	piemērot
ισχύουν	pielietot
δελφών	delfi
νικητή	ieguvējs
νικητή	uzvarētājs
νικητή	uzvarētāja
ισλανδία	islandē
ισλανδία	īslande
ισλανδία	islande
εκθέματα	piemīt
τζωρτζ	džordžs
ολυμπιακή	olympic
ολυμπιακή	olimpiskā
ολυμπιακή	olimpiskajā
ολυμπιακή	olimpiskais
δικαστήρια	tiesām
δικαστήρια	tiesas
αυτοκράτορες	imperatori
τόξο	loks
τόξο	loka
τόξο	stops
τόξο	tauriņi
βουκουρεστίου	bukarestē
βουκουρεστίου	bukarestes
ρύθμιση	konfigurēt
καθορίζεται	noteiktais
πόνο	sāpes
εκπροσώπους	pārstāvjus
εκπροσώπους	pārstāvji
κρατά	uztur
έξοδα	izdevumi
έξοδα	izdevumus
έξοδα	izmaksas
αντίπαλος	pretinieku
αντίπαλος	pretinieks
ζευγάρια	pāru
ζευγάρια	pāriem
ζευγάρια	pāru
ζευγάρια	pāri
διεργασία	process
διεργασία	procesā
διάσκεψη	konference
διάσκεψη	konferencē
αδελφοί	brālībai
αδελφοί	brāļi
διατηρηθεί	uzturēts
διαλύτες	šķīdinātāji
άλογα	zirgi
άλογα	zirgus
όφελος	pabalsts
όφελος	labums
όφελος	ieguvums
σπάνιο	reti
σπάνιο	retas
φυλακίστηκε	ieslodzīti
φυλακίστηκε	ieslodzīts
ιππικό	kavalēriju
σκοτώνει	nogalina
μακρύ	ilgi
μακρύ	garais
μακρύ	gara
μακρύ	garas
μακρύ	garš
αετός	ērglis
αυξημένη	palielināts
αυξημένη	paaugstināts
αυξημένη	paaugstināta
αυξημένη	palielināta
νάπολη	neapoles
πείραμα	izmēģinājums
πείραμα	eksperimentu
πείραμα	eksperiments
πείραμα	eksperimentā
πείραμα	eksperimenta
ούρων	urīns
ούρων	urīnā
ούρων	urīnu
κρέας	gaļas
κρέας	gaļa
κρέας	gaļai
επαγγελματικά	profesionālā
επαγγελματικά	profesionāls
επαγγελματικά	profesionāli
επαγγελματικά	profesionālais
επαγγελματικά	speciālists
επαγγελματικά	profesionāla
επαγγελματικά	profesionāli
επιφάνειες	virsmām
επιφάνειες	virsmas
κινγκ	king
κινγκ	karalis
κινγκ	ķēniņš
καθαρή	neto
καθαρή	net
καθαρή	tīra
καθαρή	tīri
καθαρή	tīrs
καθαρή	pure
καθαρή	tīra
καθαρή	tīrs
καθαρή	tīrīt
αποδεκτό	pieņemama
αποδεκτό	pieņemami
αποδεκτό	pieņemamas
αποδεκτό	pieņemams
κοπέλα	draudzene
κοπέλα	meitiņa
κοπέλα	meitene
κοπέλα	meitenei
σώσει	saglabāt
ειρηνικού	klusais
ρος	ros
ρος	rosa
ρος	ross
ολιμπίκ	olympique
θήβα	tēbās
κλασικό	klasika
κλασικό	klasiska
κλασικό	klasisks
ρέι	stars
ρέι	ray
αξιοσημείωτη	ievērojamo
αξιοσημείωτη	zīmīgi
αξιοσημείωτη	ievērojams
θωμά	tomass
ανζού	anjou
παππούς	vectēvs
παππούς	vectēvs
γωνίες	stūriem
γωνίες	stūri
γωνίες	leņķus
γωνίες	leņķi
αγόρι	zēns
αγόρι	puika
γνωστούς	paziņas
ξένους	svešiniekiem
τρόμου	šausmas
ανρί	henri
ντραμς	bungas
ντραμς	spoles
θεολόγος	teologs
αναγκαία	nepieciešami
αναγκαία	nepieciešama
αναγκαία	nepieciešams
στήθος	krūtīs
στήθος	krūškurvja
στήθος	krūšu
στήθος	krūts
στήθος	krūtis
στήθος	krūtīm
στήθος	krūšu
ερωτήσεις	jautājumi
υποτροφία	stipendiju
τζιμ	džims
γνωρίζοντας	zinot
ναύαρχος	admirālis
δουλειές	darbi
δουλειές	darbavietas
δουλειές	bizness
δουλειές	uzņēmējdarbība
αποτελεσματική	efektīvi
αποτελεσματική	efektīva
αποτελεσματική	efektīvs
αποτελεσματική	efektīvi
αποτελεσματική	efektīvā
αποτελεσματική	efektīva
αποτελεσματική	efektīvas
αποτελεσματική	efektīvs
αποφασίσει	nolemt
αποφασίσει	lemt
αποφασίσει	izlemj
αποφασίσει	lemj
αποφασίσει	izlemt
γουέστ	rietumu
γουέστ	rietumos
γουέστ	rietumi
γουέστ	west
ερασιτεχνική	amatieru
εφέ	efekts
εφέ	efekti
εφέ	iedarbība
εφέ	ietekme
εφέ	efekts
εφέ	ietekme
δελτίο	biļetens
διαφωνία	domstarpības
διαφωνία	nesaskaņas
διαφωνία	domstarpības
διαφωνία	strīdu
διαφωνία	strīds
εξοπλισμού	iekārtas
εξοπλισμού	inventārs
εξοπλισμού	aprīkojums
εξοπλισμού	iekārta
επαναφορά	nomest
επαναφορά	atjaunot
επαναφορά	atjaunota
επαναφορά	atjaunotas
επαναφορά	atjaunots
πούλησε	pārdoti
πούλησε	pārdod
πούλησε	pārdots
φράνσις	francis
φράνσις	frānsiss
ηλεκτρονικά	elektronikas
ηλεκτρονικά	elektroniskais
ηλεκτρονικά	elektroniskie
ηλεκτρονικά	elektroniski
στήλες	kolonnas
στήλες	slejas
στήλες	ailes
αχιλλέα	ahileja
λείψανα	relikvijām
αποκάλυψη	atklāsme
αποκάλυψη	apokalipse
αποκάλυψη	atklāt
αποκάλυψη	atklāj
ειδικούς	speciālisti
λιθουανία	lietuvā
λιθουανία	lietuvu
λιθουανία	lietuva
μεταβλητές	mainīgie
γλυπτά	kokgriezumiem
γλυπτά	skulptūru
γλυπτά	skulptūru
ελπίζω	cerams
αποκαλύπτει	atklājas
αποκαλύπτει	atklāj
λεωφόρο	boulevard
λεωφόρο	avenue
σάββατο	sestdienu
σάββατο	sestdienas
σάββατο	sestdienā
σάββατο	sestdien
σάββατο	sestdiena
υπερβολική	pārmērīgā
υπερβολική	pārmērīgi
υπερβολική	pārmērīgas
υπερβολική	pārmērīga
υπερβολική	pārmērīgs
μουσταφά	mustafa
κογκρέσο	kongresa
κογκρέσο	kongress
διαχωρισμός	dalījums
διαχωρισμός	sadalīt
διαχωρισμός	nodalīšana
διαχωρισμός	atdalīšanas
διαχωρισμός	atdalīšanās
διαχωρισμός	atdalīšana
διαχωρισμός	segregāciju
διαχωρισμός	nošķiršana
υποτίθεται	domājams
ρίκα	kostarikā
συντομογραφία	saīsinājums
συντομογραφία	saīsinātā
συντομογραφία	saīsināts
χόκεϊ	hokejs
χόκεϊ	hokeja
ρενέ	renē
ρενέ	renē
ρενέ	renē
στοά	tunelis
στοά	galerija
στοά	galerijā
στοά	galerijas
προοδευτική	progresīvi
προοδευτική	progresīva
προοδευτική	pakāpeniska
πραγματικός	reāli
πραγματικός	īstais
πραγματικός	īsta
πραγματικός	reālā
πραγματικός	reālās
πραγματικός	īstas
καθιστώντας	izciršanas
τορίνο	torino
τορίνο	turīna
λαιμό	rīkles
λαιμό	rīklē
λαιμό	kakls
λαιμό	kakla
γνωρίσει	ter
γνωρίσει	satikās
αναπτύχθηκαν	attīstīta
αναπτύχθηκαν	attīstītas
αναπτύχθηκαν	izstrādāti
αναπτύχθηκαν	izstrādāts
αναπτύχθηκαν	attīstītajām
πρεσβεία	vēstniecības
πρεσβεία	vēstniecība
πρεσβεία	vēstniecībā
διακήρυξη	proklamēšanas
διακήρυξη	pasludināšana
διακήρυξη	deklarāciju
διακήρυξη	deklarācija
φαντασία	iztēle
φαντασία	fantastikas
φαντασία	fantāzijas
σοβιετικό	padomju
ορεινή	kalns
ορεινή	kalnu
αναγνώρισης	identifikācijas
αναγνώρισης	identifikācija
αναγνώρισης	identificēšana
χρήσιμη	lietderīga
χρήσιμη	noderīgs
χρήσιμη	noderīgas
χρήσιμη	noderīga
χρήσιμη	noderīgi
χρήσιμη	noderīga
χρήσιμη	noderīgi
καταγράφεται	ierakstīti
καταγράφεται	reģistrētais
μειωθεί	samazinātas
μειωθεί	samazināta
μειωθεί	samazināts
μειωθεί	samazināti
επιστήμονας	zinātnieks
μεταβλητή	mainīgā
μεταβλητή	mainīgais
μεταβλητή	mainīgs
μεταβλητή	mainīgo
μεταβλητή	mainīga
βαρκελώνη	barselonas
βαρκελώνη	barselona
ιμπραήμ	ibrahim
νικήσει	pārspēt
τρίπολη	tripolē
υποδοχή	nišu
υποδοχή	ligzda
υποδοχή	ligzdā
υποδοχή	ligzdas
υποδοχή	saņemšana
υποδοχή	pieņemšana
υποδοχή	uzņemšana
λειτουργικά	funkcionālās
λειτουργικά	funkcionālā
λειτουργικά	funkcionālais
λειτουργικά	funkcionāla
λειτουργικά	funkcionālas
λειτουργικά	operatīvā
λειτουργικά	operatīvais
πανίδα	faunas
προοπτική	izredzes
προοπτική	izredzes
προοπτική	perspektīvas
προοπτική	perspektīvas
προοπτική	perspektīva
προοπτική	perspektīvas
ρουάντα	ruanda
ρουάντα	ruandas
αστρονόμοι	astronomi
διαδικτυακή	tiešsaistes
διαδικτυακή	tiešsaistē
διαδικτυακή	online
αποδείξει	demonstrēt
αποδείξει	pierādīt
τεστ	testa
τεστ	tests
τεστ	pārbaude
τεστ	testi
τεστ	pārbaudes
τεστ	testus
κομμουνιστές	komunisti
μαγνησίας	magnēzija
παραδοσιακές	tradicionāls
παραδοσιακές	tradicionālie
παραδοσιακές	tradicionālais
παραδοσιακές	tradicionālā
παραδοσιακές	tradicionālo
παραδοσιακές	tradicionāli
πλάτωνα	plato
σφαίρες	lodes
σφαίρες	lodēm
σφαίρες	munīcija
δοκιμή	testa
δοκιμή	tests
δοκιμή	pārbaude
δοκιμή	testēšana
δοκιμή	testēšanas
συμμετέχοντας	piedalās
βίκτορ	viktor
βίκτορ	viktors
βίκτορ	viktors
διαδοχή	mantošanas
διόρισε	iecelti
διόρισε	iecelta
διόρισε	iecelts
βλάβη	bojāta
βλάβη	bojātas
βλάβη	bojāts
βλάβη	bojāti
βλάβη	bojājums
μιχάλη	michele
μνημείων	pieminekļu
θετικό	pozitīvi
θετικό	pozitīvas
θετικό	pozitīvā
θετικό	pozitīva
θετικό	pozitīvais
θετικό	pozitīvs
λυών	lyon
λυών	lionu
υπερβολικά	pārmērīgā
υπερβολικά	pārmērīgi
υπερβολικά	pārmērīgas
υπερβολικά	pārmērīga
υπερβολικά	pārmērīgs
καμερούν	kamerūnas
ολλανδός	holandiešu
ολλανδός	nīderlandiešu
οκ	labi
κυκλοφορούν	cirkulēt
μάιος	var
μάιος	drīkst
μάιος	maijs
λαοί	tautas
λαοί	tautām
λαοί	tautu
οικονομολόγος	ekonomists
γκραντ	piešķirt
αρχαιολόγος	arheologs
αρχαιολόγος	arheologu
σκάλα	kāpnes
σκάλα	kāpnēm
σκάλα	trepes
σκάλα	kāpnes
σκάλα	trepes
οκτώβριος	oktobris
οκτώβριος	oktobrī
μοναστήρια	klosteri
ισημερινό	ekvators
μείγμα	samaisa
μείγμα	maisījums
μείγμα	mix
μείγμα	maisījums
μείγμα	maisījums
συγκεντρώσεις	koncentrācijas
συγκεντρώσεις	koncentrācija
συγκεντρώσεις	apvienošanas
συγκεντρώσεις	apvienošana
συγκεντρώσεις	apvienošanās
συγκεντρώσεις	apvienošanos
τελετές	rituāli
τελετές	ceremonijas
χαμηλά	zema
χαμηλά	zemā
χαμηλά	mazs
χαμηλά	zems
αγρότες	lauksaimnieki
αγρότες	zemnieki
υποδομής	infrastruktūra
υποδομής	infrastruktūras
παρακμή	kritums
διαγωνισμός	konkurence
διαγωνισμός	konkurss
τεχνικό	tehniskais
τεχνικό	tehniskā
αντι	anti
αντίγραφα	kopijas
αντίγραφα	eksemplāri
μητρική	mātesplates
μητρική	vecāks
μητρική	vecāka
καθεδρικό	katedrāle
συνείδηση	sirdsapziņa
συνείδηση	sirdsapziņu
συνείδηση	apziņas
συνείδηση	apziņa
σεργκέι	sergejs
σεργκέι	sergejs
συμπεριλαμβάνονται	iekļāva
συμπεριλαμβάνονται	iekļauta
συμπεριλαμβάνονται	iekļauti
συμπεριλαμβάνονται	iekļautas
συμπεριλαμβάνονται	iekļauts
υποψήφιο	kandidāts
υποψήφιο	kandidāti
υποψήφιο	kandidātam
διεργασίες	procesus
διεργασίες	procesi
πρόσκληση	aicināt
πρόσκληση	uzaicināt
πρόσκληση	ielūgums
πρόσκληση	uzaicinājums
θεσμός	iestāde
θεσμός	institūcija
νεκρός	mirusi
νεκρός	miris
νεκρός	beigts
νεκρός	miruši
μπρους	brūss
κυριολεκτικά	burtiski
επιθεώρηση	apskate
επιθεώρηση	pārbaude
επιθεώρηση	inspekcija
επιθεώρηση	inspekcijas
συντελεστές	koeficienti
συντελεστές	faktori
συντελεστές	koeficienti
όμορφη	skaists
όμορφη	skaistas
όμορφη	skaista
όμορφη	skaisti
όμορφη	skaistā
μαν	mann
διοξείδιο	dioksīda
διοξείδιο	dioksīds
πριγκιπάτο	firstiste
αστικό	urban
αστικό	pilsētu
αστικό	pilsētas
τριβή	berzes
τριβή	berzes
εναλλακτικά	alternatīvi
εναλλακτικά	alternatīvi
εναλλακτικά	alternatīvais
εναλλακτικά	alternatīva
εναλλακτικά	alternatīvs
παράρτημα	pielikums
εξελιχθεί	attīstīties
εξελιχθεί	attīstījušās
εξελιχθεί	attīstījās
εξελιχθεί	attīstījusies
εξελιχθεί	attīstījies
ομορφιά	skaistule
ομορφιά	skaistums
φράγμα	dam
φράγμα	dambis
φράγμα	aizsprostam
φράγμα	barjera
φράγμα	šķērslis
φράγμα	barjeras
φράγμα	barjeru
χέρμαν	hermanis
χέρμαν	herman
σαμ	sems
σαμ	sem
σαμ	sam
ισούται	vienāda
ισούται	vienāds
προδοσία	nodevība
προδοσία	nodevība
προδοσία	nodevību
προδοσία	nodevība
επαναστατική	revolucionārā
σμήνη	saimes
σμήνη	saimēm
σμήνη	ganāmpulki
σμήνη	saimēs
σμήνη	baros
φράσεις	frāzes
ρυθμούς	ritmus
προάστιο	piepilsētā
ημερομηνίες	datumi
επαφές	kontakti
επαφές	kontaktus
φόντο	fons
φόντο	fona
υποχώρηση	atkāpties
κινδύνων	riski
κινδύνων	bīstamība
κινδύνων	apdraudējumi
κινδύνων	riskus
κινδύνων	risks
κινδύνων	riski
ακαδημίες	akadēmijas
προφέρεται	izteiktas
νοκ	tuk
νοκ	nok
εχθρούς	pretinieki
εχθρούς	ienaidnieki
υπόβαθρο	fons
υπόβαθρο	fona
νόσος	slimības
νόσος	slimība
χρέη	parādi
χρέη	parādus
παρεμβολή	iejaukšanās
ομοσπονδιακό	federālā
ομοσπονδιακό	federālais
γάλα	piens
τρόποι	veidi
τρόποι	režīmi
τρόποι	režīmus
τρόποι	manieres
διαφήμιση	reklāma
έθιμο	pielāgota
έθιμο	pielāgots
κέρδη	peļņa
κέρδη	peļņa
κέρδη	peļņa
ιλιάδα	iliāda
σχηματισμός	veidošanos
σχηματισμός	dibināšana
σχηματισμός	veidošanās
σχηματισμός	dibināšanas
σχηματισμός	veidošana
ευρύτερο	plašāka
ευρύτερο	plašāki
ευρύτερο	plašāks
ευρύτερο	plašāk
ευρύτερο	plašākas
ευρύτερο	plašāka
ευρύτερο	plašāki
ευρύτερο	plašāks
ευρύτερο	plašākas
σκέψεις	domās
σκέψεις	domas
φιλιππίνες	filipīnas
ιησούς	jēzus
παλαιστίνη	palestīnas
παλαιστίνη	palestīnā
βαρύτητας	smaguma
βαρύτητας	smagums
βαρύτητας	gravitācijas
δόντια	zobiem
δόντια	zobus
δόντια	zobi
χορήγηση	ievadīšana
χορήγηση	administrācija
εξήγηση	paskaidrojums
εξήγηση	izskaidrojums
εξήγηση	skaidrojums
ολλανδικά	holandiešu
ολλανδικά	nīderlandiešu
βάζει	noliek
αθλήτρια	sportists
απόγονοι	pēcnācēji
απόγονοι	pēcnācēji
απόγονοι	pēcnācējiem
απόγονοι	pēcnācēji
απόγονοι	pēcteči
γερουσιαστής	senators
σλοβενία	slovēnija
σλοβενία	slovēnijā
παραδόθηκε	piegādāts
παραδόθηκε	piegādātas
παραδόθηκε	nodoto
παραδόθηκε	nodotas
παραδόθηκε	nodota
κολύμβησης	peldvietu
επιτρέποντας	ļaujot
αλγόριθμος	algoritms
αλγόριθμος	algoritmu
ενήλικες	pieaugušajiem
ενήλικες	pieaugušiem
ενήλικες	pieaugušie
ενήλικες	pieaugušo
ενήλικες	pieaugušie
ενήλικες	pieauguši
ενήλικες	pieaugušais
αντιλήψεις	uztveri
αντιλήψεις	uztvere
ζεύγη	pāris
ζεύγη	pāra
ζεύγη	pāri
ζεύγη	pāru
ζεύγη	pāri
ιππότης	zirdziņš
κλαρκ	klārks
κλαρκ	klārks
καταστράφηκαν	iznīcināta
καταστράφηκαν	iznīcināts
καταστράφηκαν	iznīcināti
καταστράφηκαν	iznīcina
μειώθηκε	samazināta
μειώθηκε	pazemināts
μειώθηκε	samazināts
μειώθηκε	samazinājās
παράγωγα	atvasinājumi
ατλαντικού	atlantijas
βαλένθια	valensijas
παραγωγοί	ražotāji
πρωτεΐνες	proteīni
πρωτεΐνες	olbaltumvielu
πρωτεΐνες	olbaltumvielas
πρωτεΐνες	proteīns
πρωτεΐνες	olbaltumvielas
πρωτεΐνες	proteīni
τρέχει	braukšana
εξέφρασε	izteikts
υγρά	šķidrumi
υγρά	šķidrumiem
υγρά	šķidrumi
υγρά	šķidrums
υγρά	šķidruma
υγρά	šķidrs
υγρά	šķidri
ατμών	tvaiki
ατμών	tvaika
λουτρά	pirtis
κεμπέκ	kvebekā
στρέμματα	āri
εγκρίθηκε	apstiprināts
εγκρίθηκε	apstiprināta
εγκρίθηκε	apstiprinātas
εγκρίθηκε	apstiprināti
εγκρίθηκε	apstiprinātais
εγκρίθηκε	pieņemts
εγκρίθηκε	pieņemta
εγκρίθηκε	pieņemtais
γενικώς	parasti
υποβρύχιο	zemūdens
υποβρύχιο	apakš
αλιεία	zveja
αλιεία	zivsaimniecība
αλιεία	zvejniecība
αλιεία	zveja
αλιεία	zivsaimniecība
αλιεία	zvejniecība
αλιεία	zvejas
ισλανδίας	islandē
ισλανδίας	īslande
ισλανδίας	islande
κρυσταλλική	kristāla
κρυσταλλική	kristālu
κρυσταλλική	kristāliska
κρυσταλλική	kristālisks
φιλολογία	literatūra
φιλολογία	literatūrā
φιλολογία	literatūras
φιλολογία	filoloģija
παρέμενε	palika
δεκαπέντε	piecpadsmit
τέκνα	bērnus
τέκνα	bērniem
τέκνα	bērni
χριστιανισμού	kristietība
μαθηματικοί	matemātiķi
σοσιαλιστική	sociālisti
σοσιαλιστική	sociālistu
διαλέξεις	lekcijas
συμφωνίες	vienošanās
συμφωνίες	līgumi
νοέμβριος	novembra
νοέμβριος	novembrī
νοέμβριος	novembris
βίλα	villa
άλογο	zirgs
άλογο	zirga
άλογο	zirgu
άλογο	zirgam
απρίλιος	aprīlis
απρίλιος	aprīlī
απρίλιος	aprīļa
σκάνδαλο	skandāls
διάσημη	slavena
διάσημη	slavens
διάσημη	slavenais
διάσημη	slaveno
δώρο	pašreizējais
δώρο	klāt
δώρο	tagadni
δώρο	dāvanu
δώρο	dāvana
ιερέα	mācītājs
ιερέα	kapelāna
άδειες	atļaujas
άδειες	licences
άδειες	atļaujas
οδηγό	vadītājs
οδηγό	autovadītājs
οδηγό	vadītāja
οδηγό	šoferis
οδηγό	rokasgrāmata
οδηγό	ceļvedis
ίνες	šķiedras
ίνες	šķiedrām
ίνες	šķiedru
ίνες	šķiedras
ίνες	šķiedra
ίνες	šķiedras
ίνες	šķiedrvielu
ίνες	šķiedru
διακόπηκε	apturēts
διακόπηκε	apturēta
διακόπηκε	apturēti
διακόπηκε	pārtraukts
αρχιπέλαγος	arhipelāga
εξουσίες	pilnvaras
θεοί	dievi
όλγα	olga
θρύλος	apzīmējumi
θρύλος	leģenda
καλλιέργειες	kultūras
καλλιέργειες	kultūraugi
καλλιέργειες	kultūras
τοπία	ainavas
γιόζεφ	josef
προνόμια	tiesības
προνόμια	privilēģijas
συνταγματάρχη	pulkvedis
αποθήκευση	saglabāt
αποθήκευση	uzglabāšana
αποθήκευση	glabāšana
μητροπολιτική	lielpilsētu
πλούταρχος	plūtarhs
μουσουλμάνους	musulmaņi
μουσουλμάνους	musulmaņiem
όραμα	redzējums
όραμα	vīzija
όραμα	redze
λογικό	saprātīgas
λογικό	saprātīgs
λογικό	saprātīgi
λογικό	saprātīga
λογικό	loģisks
λογικό	loģiski
λογικό	loģiskā
λεπτομέρεια	detalizēta
λεπτομέρεια	sīki
λεπτομέρεια	detalizēti
μουρ	moore
μουρ	mūra
ποικιλίες	šķirnēm
ποικιλίες	šķirnes
φραντς	franz
φραντς	francis
ενα	viens
ενα	viena
ενα	vienu
ακούγεται	izklausās
ακούγεται	skaņas
ακούγεται	skan
ψυχής	dvēseli
ψυχής	dvēsele
τζίμι	džimijs
εμπειρίες	pieredzes
τσέλσι	chelsea
παρακολουθεί	vēro
παρακολουθεί	skatos
παρακολουθεί	skatās
παρακολουθεί	vērot
ποτάμια	upēm
ποτάμια	upēs
ποτάμια	upes
τόκιο	tokijas
φίλιπ	philip
φίλιπ	filips
τράπεζες	bankas
τράπεζες	bankās
αφήγηση	stāstījuma
τέταρτος	ceturtais
τέταρτος	ceturtajā
τέταρτος	ceturtā
νικά	uzvar
νικά	uzvaras
νικά	uzvarēs
ανάφλεξης	aizdegšanās
ανάφλεξης	aizdedzes
πόλωση	polarizācijas
σκηνοθέτησε	vērsta
σκηνοθέτησε	virzīta
σκηνοθέτησε	vērsts
μπαρ	stieņi
μπαρ	bāri
μπαρ	bar
μπαρ	bārs
μπαρ	stienis
διεύθυνσης	stūre
ουαλία	velsā
ουαλία	velsa
λίγοι	maz
πορτρέτο	portrets
πορτρέτο	portretu
φαγητό	pārtika
φαγητό	ēdiens
ουράνιο	urāna
ουράνιο	urāns
κρόνου	saturnu
ανακατεύθυνση	novirzīt
ανακατεύθυνση	novirzīti
