年	jaar
箭頭	arrow
緒方	ogata
鼻孔	neusgaten
鼻孔	neusgat
激流	stroomversnelling
激流	rapids
發炎	ontsteking
發炎	ontstoken
伏擊	hinderlagen
伏擊	hinderlaag
杏子	kyoko
杏子	abrikozen
健美	bodybuilding
咪咪	mimi
多變	veranderlijk
腳步	voetstappen
腳步	voetsporen
微風	bries
微風	breeze
陽性	positief
陽性	positieve
互補	complementair
互補	aanvullend
互補	complementaire
互補	aanvullen
腐蝕	corrosie
腐蝕	corrosieve
腐蝕	bijtende
腐蝕	ets
自訂	aangepaste
自訂	maatwerk
自訂	aangepast
金魚	goudvis
孟加拉國	bangladesh
大馬士革	damascus
好色	wellustige
達摩	dharma
嗜好	hobby
簽字	onderteken
簽字	ondertekenen
簽字	tekenen
簽字	teken
簽字	handtekening
簽字	ondertekening
黑手黨	maffia
黑手黨	mafia
週三	woensdag
幼童	peuters
幼童	kleuters
舒緩	verzachten
舒緩	rustgevend
舒緩	kalmerend
假釋	parool
主幹	ruggengraat
主幹	lendenen
相容性	compatibiliteit
誠信	integriteit
誠信	integer
誠信	eerlijkheid
純真	onschuld
純真	onschuldig
倍增	vermenigvuldigt
倍增	vermenigvuldigen
倍增	verdubbelen
倍增	verdubbeling
倍增	vermenigvuldigen
競標	bieden
競標	biedingen
併吞	annexatie
小便	plas
小便	plassen
小便	pis
小便	pis
敵意	vijandigheid
敵意	vijandelijk
敵意	vijandige
敵意	vijandig
傳導	geleiding
國庫	schatkist
休眠	slapende
休眠	slapend
休眠	winterslaap
中產階級	burgerlijk
中產階級	bourgeois
路加	luke
觀察員	waarnemer
觀察員	waarnemers
觀察員	waarnemer
海鷗	gull
海鷗	zeemeeuw
海鷗	meeuwen
電極	elektroden
蟑螂	kakkerlakken
蟑螂	kakkerlakken
蟑螂	kakkerlak
判例	precedenten
判例	jurisprudentie
嘲諷	sarcasme
嘲諷	parodie
家譜	genealogie
暗淡	dim
暗淡	dimmen
暗淡	somber
迦納	ghana
迦納	ghanese
追隨者	volger
追隨者	volgeling
追隨者	volgers
追隨者	volgers
追隨者	volgelingen
血栓	trombose
門診	clinic
門診	kliniek
下巴	chin
下巴	kin
銷售額	verkopen
銷售額	verkoop
法新社	afp
熟練	geschoold
熟練	geschoolde
熟練	kundig
生動	levendig
生動	levendige
排放量	emissies
排放量	emissie
排放量	uitstoot
排放量	emissie
排放量	uitstoot
大元帥	generalissimo
花崗岩	graniet
花崗岩	granieten
錨	anker
錨	verankeren
錨	ankers
友軍	vriendschappelijk
友軍	vriendelijke
友軍	vriendelijk
震央	epicentrum
置換	vervanging
置換	vervanger
肉食	vlees
愛慕	aanbidden
復古	vintage
復古	retro
節約	spaargeld
節約	besparingen
節約	besparing
剖析	profilering
岩漿	magma
岩漿	lava
射精	ejaculatie
航點	bestemmingen
木頭	hout
誇大	overdreven
誇大	overtrokken
飼料	feed
飼料	voeder
飼料	voeden
閣樓	zolder
閣樓	penthouse
閣樓	loft
閣樓	zolder
小節	bars
小節	onderafdelingen
小節	onderafdeling
陰道	vagina
陰道	vaginale
語義	semantische
語義	semantiek
稜鏡	prisma
志向	aspirant
志向	ambities
志向	ambitie
結社	vereniging
結社	associatie
含糊	vage
含糊	vaag
含糊	dubbelzinnigheid
擱淺	gestrand
擱淺	gestrande
有形	tastbare
有形	tastbaar
新婚	pasgetrouwde
弧度	radialen
莊家	dealer
莊家	handelaar
香煙	sigaretten
香煙	sigaret
香煙	sigaretten
防彈	kogelvrije
防彈	kogelvrij
蠕蟲	worm
蠕蟲	wormen
峰會	top
峰會	topconferentie
峰會	toppen
計費	facturen
鐘聲	klokken
鐘聲	bells
移位	verschuiven
移位	verdringen
火爆	rumble
火爆	gerommel
聽證會	hoorzittingen
聽證會	gehoor
聽證會	hoorzitting
審問	verhoor
審問	ondervragingen
審問	ondervraging
審問	verhoren
審問	ondervragen
審問	ondervraging
微處理器	microprocessoren
微處理器	microprocessor
脾	milt
淹死	verdrinken
淹死	verdrinking
淹死	verdrinken
贏了	win
贏了	winnen
紅寶石	robijnen
紅寶石	ruby
紅寶石	robijn
赤裸	naakt
赤裸	naakte
假髮	pruik
假髮	pruiken
栗子	chestnut
栗子	kastanjes
螞蟻	ant
螞蟻	mier
螞蟻	mieren
扣減	aftrek
晶晶	jingjing
閒置	stationair
閒置	inactief
閒置	inactieve
閒置	inactief
裙子	rok
裙子	rokken
裙子	rokje
裙子	aankleden
裙子	jurk
裙子	jurkje
回聲	echo
春分	equinox
烏托邦	utopia
烏托邦	utopie
烏托邦	utopisch
烏托邦	utopie
憐	rei
哨兵	sentinel
復合	composiet
復合	samengesteld
復合	samengestelde
暴政	tirannie
杏仁	amandel
杏仁	amandelen
杏仁	amandelen
精確度	nauwkeurigheid
精確度	precisie
精確度	nauwkeurigheid
精確度	juistheid
知己	vertrouweling
飽	vol
飽	volledig
飽	full
飽	volledige
飽	volle
尼姑	non
尼姑	nonnen
氘	deuterium
婦產科	verloskunde
潛伏	loeren
自閉症	autisme
自閉症	autistisch
出價	bieden
出價	bod
出價	bieden
出價	biedingen
小豬	biggetje
小豬	piggy
小豬	varkentje
空想	utopia
空想	utopie
空想	utopisch
空想	utopie
特殊性	specialiteit
特殊性	specialisme
過熱	oververhit
過熱	oververhitting
估價	waardering
估價	taxatie
估價	waardebepaling
估價	waarderingen
斑馬	zebra
要件	elementen
要件	element
肛門	anus
肛門	anaal
肛門	anale
設想	scenario
預報	ramingen
預報	prognoses
預報	voorspellingen
預報	voorspellen
預報	voorspelling
預報	prognose
金庫	kluis
金庫	schatkist
河馬	nijlpaard
河馬	nijlpaard
兩極	bipolaire
礫石	grind
內褲	ondergoed
內褲	onderbroek
親吻	kussen
親吻	zoen
親吻	kus
親吻	kusje
親吻	kiss
親吻	kussen
風扇	ventilator
風扇	waaier
風扇	fan
破曉	dawning
排氣	uitlaat
二醇	glycol
韭	allium
斷言	beweren
斷言	beweerd
斷言	bewering
斷言	beweringen
烤肉	barbecue
滑動	slide
滑動	schuif
滑動	dia
滑動	glijden
滑動	schuiven
滑動	vegen
滑動	veeg
求生	voortbestaan
求生	survival
求生	overleven
求生	overleving
商定	akkoord
商定	afgesproken
商定	overeengekomen
舌頭	tongue
舌頭	tong
艦橋	brug
艦橋	bridge
溫馨	gezellige
溫馨	gezellig
樹脂	harsen
樹脂	hars
白痴	idioot
咕	prut
咕	goo
咕	coo
露台	balkons
露台	terrasje
露台	terras
露台	patio
露台	balkon
勝者	winnares
勝者	winnaar
姑姑	tante
姑姑	tante
法會	puja
目擊者	getuigen
目擊者	ooggetuige
列印	print
列印	afdruk
列印	afdrukken
列印	drukken
列印	printen
列印	drukwerk
列印	afdrukken
列印	drukken
列印	bedrukken
列印	printen
列印	afgedrukt
列印	gedrukt
列印	geprint
列印	bedrukt
列印	drukwerk
運氣	geluk
部委	ministeries
夢遊	slaapwandelen
暢銷書	bestseller
踏板	pedaal
踏板	pedalen
秀美	sumi
吞食	verslinden
吞食	verslinden
體格	lichaamsbouw
球拍	racket
南希	nancy
煤油	kerosine
壯觀	spectaculaire
壯觀	spectaculair
火車頭	locomotief
侵佔	usurpatie
架子	plank
架子	schappen
架子	planken
羊肉	lammetje
羊肉	lam
羊肉	lammeren
羊肉	lamsvlees
羊肉	schapenvlees
遊俠	ranger
遊俠	boswachter
紀念品	souvenir
紀念品	aandenken
紀念品	souvenirs
磁力	magnetische
磁力	magnetisch
磁力	magnetisme
餓死	uitgehongerd
餓死	verhongeren
小徑	paden
小徑	trail
小徑	spoor
小徑	paden
殤	elegy
差分	differentiële
荒原	woestenij
荒原	veen
荒原	moor
蒸餾	distilleren
蒸餾	distillatie
蒸餾	destillatie
蒸餾	gedestilleerd
蒸餾	gedistilleerd
馬蘭	malan
惰性	traagheid
惰性	inertie
惰性	inert
生育率	vruchtbaarheid
平穩	soepel
平穩	gladde
平穩	glad
平穩	stabiel
平穩	gestaag
崑崙	kunlun
黛安娜	diane
嘉獎	onderscheidingen
復發	terugval
復發	terugvallen
圓圈	rondjes
圓圈	cirkels
圓圈	kringen
圓圈	kring
圓圈	cirkel
屠宰	slachten
屠宰	slachten
屠宰	slachting
屠宰	slacht
圈套	valkuil
圈套	valstrik
氫氣	waterstof
空域	luchtruim
顱	craniale
交保	borgtocht
交保	borgsom
碲	telluur
噗	poef
坦白	biecht
坦白	beken
坦白	bekennen
停滯	stagnatie
停滯	stilstand
停滯	vastgelopen
色調	tint
色調	toon
色調	toontje
色調	tone
陰性	negatieve
陰性	negatief
手勢	gebaren
手勢	gebaar
手勢	gebaren
蓬勃發展	bloeiende
蓬勃發展	bloeiende
跳傘	parachutespringen
大笑	gelach
大笑	lachen
大笑	lol
通行證	passeren
通行證	pass
拓也	takuya
甲狀腺	schildklier
閥	ventiel
閥	klep
閥	hartklep
閥	afsluiter
閥	kleppen
牙醫	tandarts
牙醫	tandartsen
牙醫	tandartsen
牙醫	tandheelkundige
凸顯	accentueren
凸顯	hoogtepunt
指紋	vingerafdrukken
指紋	vingerafdruk
指紋	vingerafdrukken
邀約	uitlokking
貓咪	poes
貓咪	kat
色情片	porno
大蒜	knoflook
綻放	bloeiende
綻放	bloom
綻放	bloeien
綻放	bloei
綻放	bloeiende
通靈	paranormaal
通靈	psychische
通靈	helderziende
綠洲	oasis
綠洲	oase
綠洲	oases
貝爾法斯特	belfast
大腸	darmen
大腸	darm
教養	opvoeding
過濾器	filter
過濾器	filteren
過濾器	filters
擁擠	overvol
吠	blaffen
吠	schors
吠	bast
吠	blaffen
石棉	asbest
冷杉	abies
表白	biecht
表白	biechten
表白	bekentenis
經銷商	dealers
經銷商	handelaren
經銷商	handelaars
經銷商	distributeur
經銷商	verdeler
經銷商	dealer
經銷商	handelaar
炫耀	pronk
炫耀	pronken
節制	matiging
嘴唇	lips
嘴唇	lippen
嘴唇	lip
文盲	analfabetisme
文盲	analfabeet
作證	getuigen
摺紙	origami
遲到	late
遲到	laat
純潔	zuiverheid
純潔	reinheid
純潔	puur
純潔	zuiver
純潔	pure
純潔	zuivere
加權	weging
加權	gewogen
加權	gewichten
加權	gewicht
木質	houten
腈	nitril
憑證	certificaat
憑證	certificaten
雙簧管	hobo
樹皮	blaffen
樹皮	schors
樹皮	bast
親情	affectie
親情	genegenheid
親情	verwantschap
觀世音菩薩	bodhisattva
新奇	nieuwigheid
猶豫	aarzelt
猶豫	aarzelen
猶豫	aarzel
猶豫	aarzeling
知覺	waarneming
知覺	perceptie
知覺	bewustzijn
反應堆	reactor
反應堆	kernreactoren
反應堆	reactoren
銖	baht
血色	scarlet
前奏	voorspel
前奏	prelude
連貫	coherent
連貫	samenhangend
連貫	coherente
頂樓	penthouse
蒼蠅	fly
蒼蠅	vliegen
蒼蠅	vlieg
蒼蠅	vliegt
咖啡因	cafeïne
接種	inenting
礦石	erts
礦石	ertsen
礦石	erts
良性	goedaardige
良性	goedaardig
良性	deugdzame
良性	deugdzaam
輸了	kwijt
輸了	verloren
輸了	lost
輸了	verdwaald
常春藤	ivy
低俗	ordinair
低俗	vulgaire
低俗	vulgair
小雨	motregen
礦產	mineraal
礦產	minerale
礦產	mineralen
礦產	delfstoffen
錳	mangaan
基線	basislijn
基線	baseline
基線	uitgangssituatie
精工	seiko
親親	kussen
親親	zoen
親親	kus
親親	kusje
親親	kiss
親親	kussen
衝浪	surfen
兆赫	mhz
房東	verhuurder
房東	huisbaas
女裝	couture
前奏曲	prelude
韻律	rijm
韻律	rijmen
韻律	ritme
肉桂	kaneel
光環	aura
光環	halo
洗錢	witwassen
好奇心	nieuwsgierigheid
三位一體	trinity
腹瀉	diarree
腹瀉	diarree
語錄	citaten
語錄	noteringen
擴增	versterkt
寡婦	weduwnaar
寡婦	weduwe
寡婦	weduwen
寡婦	weduwe
放牧	grazen
放牧	grazen
退伍軍人	veteranen
梅毒	syfilis
準確度	nauwkeurigheid
準確度	juistheid
波形	golfvorm
錯字	typefout
笨拙	onhandig
笨拙	onhandige
孤單	eenzaamheid
孤單	eenzame
孤單	eenzaam
藥房	apotheek
藥房	apotheek
野性	wild
野性	wilde
突破性	doorbraak
突破性	baanbrekende
突破性	baanbrekend
勸阻	ontmoedigt
勸阻	ontmoedigen
黏度	viscositeit
帶頭	leiden
帶頭	lood
帶頭	loden
帶頭	lead
酋長國	emiraat
酋長國	emiraten
嚴峻	grimmig
嚴峻	grim
撻	tart
裁員	inkrimpen
裁員	inkrimping
山根	yamane
膠囊	capsule
膠囊	capsules
崇敬	eerbied
能見度	zichtbaarheid
能見度	zicht
折斷	snap
耐用	duurzaam
耐用	duurzame
耐用	duurzaamheid
虛弱	zwak
虛弱	zwakken
虛弱	slap
虛弱	zwakke
暴亂	oproer
暴亂	rellen
暴亂	rellen
暴亂	oproer
暴亂	rellen
暴亂	rel
痊癒	genezen
痊癒	genees
痊癒	genezen
痊癒	genas
痊癒	geheeld
根岸	negishi
下雪	sneeuw
更重	zwaarder
更重	zwaardere
倫理學	ethisch
倫理學	ethiek
偷竊	diefstal
偷竊	stelen
電光	bliksem
電光	lightning
滾動	rolling
滾動	rollen
滾動	walsen
滾動	rollende
滾動	rollend
滾動	scrollen
滾動	rol
滾動	geschrift
滾動	schuiven
花瓶	vazen
花瓶	vaas
熱帶雨林	regenwoud
熱帶雨林	regenwouden
熱帶雨林	regenwoud
熱帶雨林	regenwouden
首飾	versieringen
首飾	juwelen
首飾	sieraden
首飾	juwelen
首飾	sieraden
已達到	bereikte
已達到	bereikt
成衣	kledingstuk
記住	onthoud
種族隔離	apartheid
大寫	hoofdletters
大寫	hoofdletter
大寫	petten
大寫	caps
大寫	doppen
不透明	ondoorzichtig
不透明	ondoorzichtige
願景	visies
願景	visioenen
願景	visioen
願景	visie
願景	vision
願景	zicht
羔羊	lammetje
羔羊	lam
羔羊	lammeren
羔羊	lamsvlees
羔羊	lammeren
天亮	dawn
天亮	ochtendgloren
天亮	dageraad
切片	gesneden
切片	versneden
切片	snij
切片	snijden
切片	plakje
切片	plakjes
項鍊	halsketting
項鍊	ketting
項鍊	halssnoer
肝炎	hepatitis
藍寶石	saffier
藍寶石	sapphire
梵天	brahma
廢料	schroot
清音	stemloze
尿道	plasbuis
彌勒	maitreya
友邦	aia
準確性	nauwkeurigheid
準確性	juistheid
等值	equivalentie
等值	gelijkwaardigheid
豐收	oogst
豐收	oogsten
飛艇	luchtschip
敬畏	ontzag
敬畏	awe
抗菌	antibacteriële
秤	weegschalen
秤	schubben
秤	weegschaal
秤	schalen
燒死	branden
燒死	brand
燒死	burn
燒死	verbranden
匯豐	hsbc
香氣	geur
香氣	aroma
石斑魚	cidi
樹幹	kofferbak
樹幹	achterbak
樹幹	slurf
燭光	kaarsjes
燭光	kaarsen
燭光	kaarslicht
副詞	bijwoorden
粉色	pink
粉色	roze
菲菲	fifi
班禪	panchen
慢慢地	traag
慢慢地	langzaam
楔形	wig
白菜	kool
名望	bekendheid
名望	beroemdheid
名望	roem
名望	faam
靜電	elektrostatische
靜電	statische
靜電	ruis
靜電	statisch
沮喪	depressie
沮喪	depressies
沮喪	frustratie
沮喪	frustraties
聽力	gehoor
聽力	hoorzitting
馴	temmen
寄生蟲	parasiet
寄生蟲	parasieten
氣囊	airbags
碳水化合物	koolhydraten
碳水化合物	koolhydraten
扭矩	koppel
掘金	nuggets
原宿	harajuku
撕	traan
撕	scheur
撕	scheuren
銫	cesium
播音員	omroeper
仲夏	midzomer
嗶	piep
開明	verlicht
開明	verlichte
彈出	popup
易燃	ontvlambaar
易燃	brandbaar
易燃	brandbare
易燃	brandbaar
易燃	ontvlambare
易燃	ontvlambaar
出貨	verzending
出貨	scheepvaart
出貨	verzenden
出貨	verschepen
帥哥	knap
帥哥	knappe
帆布	canvas
帆布	doek
鬍鬚	snor
鬍鬚	baarden
鬍鬚	snorharen
鬍鬚	snor
鬍鬚	baard
麂	muntjak
耶魯	yale
失調	stoornis
失調	wanorde
希伯來文	hebreeuws
轉送	afleiding
轉送	afleidingsmanoeuvre
轉送	omleiding
轉送	doorsturen
木工	houtwerk
木工	houtbewerking
木工	timmerman
木工	carpenter
木工	bouwbedrijven
木工	timmeren
丟棄	weggooien
收成	oogst
收成	oogsten
庫存	voorraden
庫存	voorraad
庫存	inventarisatie
庫存	inventariseren
庫存	inventaris
庫存	voorraden
庫存	inventarissen
庫存	voorraden
庫存	voorraad
庫存	stock
烏龜	schildpad
烏龜	schildpad
烏龜	schildpadden
烏龜	turtles
氚	tritium
零食	tussendoortje
零食	hapje
零食	snack
零食	hapjes
零食	snacks
電工	elektricien
黑色素	melanine
擠壓	knijpen
擠壓	knijpen
內幕	insider
利多	lido
出缺	vacature
出缺	vacatures
出缺	vrijgekomen
出缺	vacant
體溫	temperatuur
駝背	gebochelde
駝背	bochel
駝背	bultrug
浴場	thermae
浴場	baden
皺	gerimpelde
皺	rimpel
主席團	bureau
鈹	beryllium
受雇	ingehuurd
受雇	aangenomen
受雇	gehuurd
經度	lengtegraad
希爾頓	hilton
火鍋	fondue
期望值	verwachtingen
申明	bevestigend
舞動	dansen
研磨	malen
研磨	frezen
投標	bieden
投標	bod
投標	biedingen
投標	offertes
投標	tenders
投標	bieden
投標	biedingen
投標	tender
投標	offerte
鴿子	dove
鴿子	duif
鴿子	duifje
鴿子	duiven
鴿子	duif
鴿子	duiven
水潭	plas
水潭	plasje
溶解度	oplosbaarheid
拉伸	stretch
拉伸	uitstrekken
拉伸	strekken
拉伸	rekken
拉伸	uitrekken
泳裝	badpak
巫術	hekserij
圖騰	totem
鮭魚	zalm
傳單	bijsluiter
傳單	flyer
傳單	flyers
傳單	folders
傳單	pamfletten
傳單	flyers
驢	donkey
驢	ezel
鄧肯	duncan
投保	verzekeren
投保	verzekerde
投保	verzekerd
禮品	kado
禮品	cadeautjes
禮品	cadeaus
禮品	geschenken
禮品	geschenk
禮品	cadeautje
禮品	cadeau
禮品	gift
禮品	kado
簡略	verkorte
簡略	verkort
團圓	weerzien
團圓	reünie
團圓	hereniging
團圓	réunion
噸位	tonnage
團聚	reünies
團聚	weerzien
團聚	reünie
團聚	hereniging
團聚	réunion
迷霧	mist
迷霧	nevel
迷霧	misty
迷霧	mistig
迷霧	mist
迷霧	nevel
嘿	hé
嘿	hey
嘿	he
乙炔	acetyleen
減肥	dieet
減肥	voeding
麵條	noedels
竊聽	tikken
竊聽	aftappen
竊聽	afluisteren
糞便	mest
糞便	ontlasting
糞便	feces
糞便	uitwerpselen
糞便	mest
冬眠	winterslaap
行蹤	verblijfplaats
格式化	opmaak
格式化	formatteren
格式化	indeling
格式化	opmaak
格式化	format
格式化	formatteren
格式化	formaat
禿鷹	gier
象徵性	symbolische
象徵性	symbolisch
象徵性	symbolisch
流產	miskraam
流產	abortus
明示	express
明示	uitdrukkelijk
明示	expliciet
明示	expliciete
明示	uitdrukkelijke
毅力	volharding
毅力	doorzettingsvermogen
毅力	wilskracht
鏡片	lens
鏡片	objectief
鏡片	objectieven
鏡片	lenzen
布爾什維克	bolsjewieken
布爾什維克	bolsjewistische
野豬	zwijnen
野豬	everzwijn
野豬	zwijn
芭比	barbie
感嘆	betreurde
氡	radon
各縣	provincies
戲劇性	dramatische
戲劇性	dramatisch
鯷	ansjovis
從屬	ondergeschikte
從屬	ondergeschikt
精准	nauwkeurigheid
精准	precisie
打包	verpakken
打包	inpakken
打包	roedel
打包	verpakking
打包	inpakken
打包	pack
變質	verwend
電量	accu
電量	batterij
配額	contingent
配額	quota
配額	quotum
配額	contingenten
配額	quota
拖車	aanhangwagens
拖車	trailers
拖車	caravan
拖車	woonwagen
拖車	aanhanger
拖車	trailer
拖車	aanhangwagen
私刑	lynchpartij
大壩	dam
大壩	stuwdam
畫師	kunstschilder
畫師	schilder
教書	lesgeven
教書	onderwijzen
冷藏	koeling
週期性	cyclisch
週期性	cyclische
週期性	frequentie
週期性	periodiciteit
廢棄物	puin
廢棄物	brokstukken
廢棄物	wrakstukken
廢棄物	verspilling
廢棄物	afvalstoffen
廢棄物	afval
表哥	neef
表哥	nicht
表哥	nichtje
過剩	overschot
過剩	surplus
過剩	overschotten
過剩	overmaat
過剩	overdaad
過剩	overmatig
朽木	kuchiki
巴哈馬	bahamas
緩解	mitigatie
停機坪	schort
問責	verantwoordelijkheid
問責	verantwoording
鈷	kobalt
馬蹄	hoef
馬蹄	hoefijzer
正弦	sinus
正弦	sine
打獵	jagen
打獵	jacht
七七	seven
七七	zeven
喉嚨	keel
鄰接	aangrenzende
鄰接	aangrenzende
管子	pipe
管子	pijp
管子	tube
管子	buis
籌碼	fiches
籌碼	chips
籌碼	hefboom
軍械	arsenaal
下坡	afdaling
下坡	bergafwaarts
外籍人士	buitenlanders
外籍人士	vreemdelingen
美洲豹	jaguar
悔改	berouw
悔改	berouw
雪茄	sigaar
雪茄	sigaren
收斂	convergentie
力矩	koppel
制冷	koeling
制冷	afkoeling
制冷	koelen
制冷	koeling
疏遠	vervreemding
柚木	teak
華氏	fahrenheit
號角	horn
號角	hoorn
及早	early
及早	vroeg
及早	vroege
解職	ontslag
標點符號	interpunctie
蚶	kokkel
瘧疾	malaria
重印	herdruk
重印	herdrukt
昏倒	flauwvallen
昏倒	flauw
昏倒	flauwvallen
淤泥	slib
淤泥	slib
烈酒	likeur
拷貝	kopieën
拷貝	afschriften
拷貝	exemplaren
積累	ophoping
積累	opeenhoping
積累	accumulatie
積累	cumulatie
日曆	agenda
日曆	kalender
日曆	kalenders
諾言	beloften
諾言	beloftes
枯竭	uitgeput
枯竭	verarmd
跳棋	dammen
辱罵	aanstootgevend
啞	dom
啞	dempen
啞	stom
公使館	legatie
小美	mei
平局	gelijkspel
平局	stropdas
平局	das
公民權	burgerschap
公民權	staatsburgerschap
風化	verwering
加茂	kamo
洄游	migraties
暗影	shadow
暗影	schaduw
特此	hierbij
緊縮	verscherpen
緊縮	aanscherping
緊縮	bezuinigingen
緊縮	soberheid
泥炭	turf
泥炭	veen
真誠	hoogachtend
真誠	oprecht
真誠	oprechte
真誠	oprecht
真誠	oprechtheid
爆炸性	explosieve
爆炸性	explosieven
爆炸性	explosief
背心	vest
處方	recept
處方	voorschrift
處方	recepten
信封	envelop
信封	enveloppe
信封	omslagen
信封	enveloppen
鼓掌	klappen
鼓掌	applaus
課本	schoolboeken
編隊	formatie
編隊	vorming
編隊	formaties
繼承權	erfenis
繼承權	erfdeel
鹼性	alkalische
逃犯	vluchteling
逃犯	voortvluchtige
逃犯	voortvluchtigen
箴言	spreuken
箴言	devies
箴言	motto
貶值	devaluatie
貶值	afschrijvingen
貶值	waardevermindering
貶值	afschrijving
白喉	difterie
倒立	handstand
水印	watermerk
天際	skyline
打撈	berging
需求量	eisen
需求量	eis
萬花筒	caleidoscoop
裂解	lysis
額頭	voorhoofd
關聯性	relevantie
關聯性	correlatie
牙膏	tandpasta
危險性	gevaarlijke
危險性	gevaarlijk
危險性	gevaar
危險性	gevaren
正義感	gerechtigheid
正義感	rechtvaardigheid
問卷	vragenlijst
問卷	vragenlijsten
問卷	vragenlijst
紋理	texturen
紋理	textuur
雜交	hybride
錒	actinium
鬣狗	hyena
獵豹	cheetah
獵豹	luipaard
黏液	slijm
棧	stapelen
棧	opstapelen
棧	stapel
棧	stack
造林	bebossing
穿孔	piercings
穿孔	piercing
無償	onbetaalde
無償	onbetaald
苦難	leed
苦難	lijdende
苦難	lijden
苦難	miserie
苦難	ellende
鉛筆	potlood
鉛筆	potloden
繼任者	opvolger
暴躁	chagrijnig
句法	syntax
監護	voogdij
監護	hechtenis
監護	bewaring
監護	voogdij
潮水	getij
潮水	tij
潮水	vloed
行賄	omkoping
行賄	omkopen
行賄	omkopen
行賄	omkoping
資產階級	bourgeoisie
資產階級	burgerlijk
資產階級	bourgeois
靈性	spiritualiteit
靈性	geestelijke
靈性	spirituele
靈性	spiritueel
靈性	geestelijk
提煉	verfijnen
提煉	raffinage
比薩	pizza
霍亂	cholera
蜜月	huwelijksreis
晚安	welterusten
晚安	goodnight
不負責任	onverantwoordelijke
不負責任	onverantwoord
不負責任	onverantwoordelijk
核發	uitgifte
笨重	omvangrijke
月經	menstruatie
幀	frames
幀	kaders
幀	frame
幀	kader
管轄權	rechtsgebied
管轄權	jurisdictie
管轄權	bevoegdheid
最大限度	maximale
最大限度	maximaal
最大限度	maximum
節肢動物	geleedpotigen
蘿蔔	radijs
蘿蔔	wortel
蘿蔔	raap
幻想曲	fantasia
利尿	diureticum
戰史	senshi
麥子	tarwe
盛開	bloom
盛開	bloeien
盛開	bloei
盛開	bloeit
阿公	gong
引號	aanhalingstekens
引號	citaten
績效	prestaties
績效	prestatie
預見	anticiperen
繩索	touw
平庸	middelmatigheid
平庸	middelmatige
平庸	middelmatig
春菜	haruna
喝醉	dronkaard
喝醉	dronken
小腿	kalveren
小腿	kuiten
小腿	kalfjes
小腿	kalveren
小腿	kalf
小腿	kuit
溜冰	skaten
溜冰	schaatsen
溜冰	schaats
溜冰	skaten
溜冰	skate
溜冰	schaatsen
主食	nietjes
系數	coëfficiënt
系數	coëfficiënten
忍耐	geduldig
忍耐	patience
忍耐	geduld
樓下	beneden
衛兵	wachters
衛兵	bewakers
衛兵	garde
衛兵	bewaker
辯駁	weerlegging
冷落	stompe
風采	pracht
姪女	nichtje
姪女	nicht
姪女	nichten
姪女	nichtjes
特遣隊	voorwaardelijke
特遣隊	contingent
後台	backstage
擺動	schommel
擺動	swingen
擺動	swing
自治領	dominion
獼猴	makaak
瓢蟲	lieveheersbeestje
羅盤	passer
羅盤	kompas
泡菜	augurken
泡菜	kimchi
泡菜	augurk
泡菜	zuurkool
風箏	vlieger
風箏	vliegers
交響樂	symfonische
交響樂	symfonie
木炭	houtskool
阿爾及爾	algiers
祭壇	altaar
生態學	ecologie
分水嶺	verdelen
分水嶺	verdeel
分水嶺	keerpunt
天安門	tiananmen
證詞	getuigenissen
證詞	getuigenissen
證詞	getuigenis
清晰度	helderheid
清晰度	duidelijkheid
藥劑	apotheek
熟人	kennissen
熟人	bekenden
熟人	kennismaking
熟人	kennis
鐳射	laser
鐳射	lasers
頭巾	hoofddoek
頭巾	tulband
猖獗	ongebreidelde
徵用	onteigeningen
徵用	onteigening
家教	bijles
腳趾	tenen
腳趾	teen
新穎	nieuwigheid
冰凍	diepgevroren
冰凍	ingevroren
冰凍	bevroren
冰凍	diepvries
跳蚤	vlooien
跳蚤	vlo
跳蚤	vlooien
濕潤	vochtige
濕潤	vochtig
濕潤	vochtig
客艙	hut
客艙	kajuit
客艙	blokhut
客艙	cabine
貘	tapir
領航員	navigator
停職	vering
停職	suspensie
停職	schorsing
停職	opschorting
烙印	afdruk
烙印	branding
烙印	brandmerken
僵持	impasse
僵持	patstelling
僵持	impasse
僵持	patstelling
潛水艇	onderzeeër
潛水艇	duikboot
喀斯特	karst
帳篷	tenten
帳篷	tent
曬	tan
曬	kleurtje
監護人	guardian
監護人	bewaker
監護人	voogd
監護人	bewaarders
監護人	wachters
監護人	bewakers
監護人	hoeders
漂泊	stuurloos
賣淫	prostitutie
皮鞋	schoenen
皮鞋	schoentjes
軟弱	zwakte
軟弱	zwakheid
軟弱	zwak
軟弱	zwakken
軟弱	slap
軟弱	zwakke
衰減	verzwakking
衰減	rottende
衰減	verval
誘發	geïnduceerde
誘發	induceren
誘發	opwekken
賞金	beloning
賞金	belonen
橡木	eiken
橡木	eik
橡木	oak
承載	dragend
離異	gescheiden
遞減	afnemende
遞減	regressieve
遞減	dalende
遞減	afdalen
遞減	dalen
遞減	dalende
遞減	afnemende
遞減	dalende
遞減	teruglopende
遞減	afnemende
茴香	venkel
鞭打	zweepslagen
飛利浦	philips
紡	gesponnen
脊柱	ruggengraat
脊柱	wervelkolom
亞丁	aden
正確性	correctheid
正確性	juistheid
血脈	bloedlijn
內臟	ingewanden
