और	oraz
दुर्गों	forty
चाक	kreda
यूएसबी	usb
चुनौतियां	wyzwania
सार्जेंट	sierżant
शर्मनाक	kłopotliwe
शर्मनाक	żenujące
डिफॉल्ट	domyślną
डिफॉल्ट	domyślny
डिफॉल्ट	domyślnie
डिफॉल्ट	domyślne
बेट्टी	betty
इंस्टॉल	instalacje
इंस्टॉल	instalacji
रामू	ramu
थंडर	grom
थंडर	piorun
थंडर	grzmot
किट्स	kitts
करेन	karen
स्पंज	gąbka
विसंगति	niezgody
भतीजा	bratanka
भतीजा	siostrzeniec
भतीजा	siostrzeńca
भतीजा	bratanek
नारीवाद	feminizm
बिरादरी	bractwa
बिरादरी	braterstwo
बिरादरी	bractwo
मुनरो	monroe
मेरिट	zasług
मेरिट	zasługi
उपनदी	dopływ
गोरिल्ला	goryla
गोरिल्ला	goryl
जिल	jill
बूथ	stoisko
बूथ	booth
मर्द	męskie
मर्द	faceci
मर्द	men
मर्द	mężczyźni
ऊंचाइयों	wysokości
ऊंचाइयों	heights
सीप	ostrygi
सीप	oyster
वर्षण	opady
राइड	przejazd
राइड	przejażdżka
राइड	jazda
पॉलिटेक्निक	politechniki
विंग्स	skrzydeł
विंग्स	skrzydełka
विंग्स	skrzydła
कटोरा	miski
कटोरा	bowl
कटोरा	miska
बायोमास	biomasy
बारंबार	częste
बारंबार	często
शुक्रिया	dzieki
शुक्रिया	dziękujemy
शुक्रिया	dzięki
भाईचारे	bractwa
भाईचारे	braterstwo
भाईचारे	bractwo
विन	win
विन	wygrana
विन	wygraj
विन	wygrać
विन	vin
शुभंकर	maskotka
नेटिव	rdzenni
नेटिव	rodzimy
प्रक्रियात्मक	proceduralne
मिडलैंड्स	midlands
ईएमआई	emi
थकावट	wyczerpania
निकी	nicki
निकी	niki
माओरी	maori
फ़्री	wolne
फ़्री	wolna
फ़्री	wolny
फ़्री	bezpłatne
फ़्री	free
रेव	rave
रेव	rev
रोब	rob
रोब	roba
डोमिनिक	dominik
डोमिनिक	dominika
डोमिनिक	dominic
क्रास	krzyż
क्रास	krzyżyk
क्रास	krzyża
क्रास	cross
क्रास	kross
घृणित	obrzydliwe
घृणित	nienawiści
जलेबी	dulce
हेलमंद	helmand
अनुकूली	adaptacyjne
रहमत	mercy
रहमत	miłosierdzie
रहमत	litości
रहमत	łaski
किंग्स्टन	kingston
पोर्टमैन	portman
बिता	wydawanie
बिता	wydatki
समावेशी	włącznie
स्ट्रॉबेरी	truskawki
स्ट्रॉबेरी	truskawki
स्ट्रॉबेरी	truskawek
नीलगाय	łoś
नीलगाय	łosia
चमकता	świeci
पुनरावर्ती	powracający
प्रलोभन	zwabić
प्रलोभन	przynęta
प्रलोभन	uwodzenie
प्रलोभन	pokus
प्रलोभन	pokusa
ख़तरे	zagrożenia
ख़तरे	pogróżki
ख़तरे	groźby
ख़तरे	gróźb
विलोम	odwrotny
नेब्रास्का	nebraski
पाइथागोरस	pitagoras
ब्रूनो	bruno
स्कारलेट	scarlet
स्कारलेट	scarlett
चमकीली	jasności
चमकीली	jasność
मातृत्व	macierzyństwa
मातृत्व	macierzyństwo
मातृत्व	macierzyństwa
मातृत्व	macierzyński
अलबामा	alabamie
अलबामा	alabamy
घड़ियाँ	zegary
घड़ियाँ	zegarki
कोना	zakręt
कोना	kącik
कोना	róg
कोना	rogu
कोना	kona
कंद	odżywia
मैदा	maida
लूटा	ograbiony
भत्ते	zasiłki
चपटा	mieszkanie
अंबर	amber
अंबर	pomarańczowa
टेस्ला	tesla
डिकेंस	dickens
एंकर	kotwicę
लिएंडर	leander
स्प्रिंट	sprint
दमिश्क	damaszku
अधिवृक्क	nadnerczy
अदन	aden
अदन	adan
ऑरेगॉन	oregon
फ्राई	fry
रोमानियाई	rumuński
रोमानियाई	rumunii
रोमानियाई	rumunia
डेरी	mlecznych
डेरी	mleczne
कंकड़	kamyk
बाणों	strzałka
बाणों	strzały
बाणों	arrow
बाणों	strzała
झूले	zamach
नताशा	natasha
जस	tyl
जस	jas
आयोजकों	organizatorów
आयोजकों	organizatorzy
आयोजकों	organizatorów
आयोजकों	organizatorzy
सनसनी	sensacja
सनसनी	uczucie
सनसनी	czucie
अब्द	abd
कांति	kanti
अवमानना	pogardę
अवमानना	pogardy
क्रिस्टीना	christina
क्रिस्टीना	krystyna
क्रिस्टीना	cristina
क्रिस्टीना	krystyna
क्रिस्टीना	kristina
बोस्निया	bośni
बोस्निया	bośnia
क्रमित	ranking
क्रमित	rankingu
बायां	lewy
बायां	lewo
ज़िंटा	zinta
इमान	iman
अप्रेल	apr
अप्रेल	kwiecień
नरभक्षी	kanibal
आसक्त	uzależniony
आसक्त	uzależnieni
आसक्त	uzależniona
अवमूल्यन	dewaluacji
हजेंस	hudgens
सांगा	sanga
कोशिशें	próby
इन्सान	mężczyzna
इन्सान	człowiek
इन्सान	man
सलेटी	siwy
सलेटी	szary
सलेटी	szara
सलेटी	szare
सलेटी	grey
नीरस	nudny
नीरस	nudne
भगदड़	stampede
रिंगटोन	dzwonek
सैफ	saif
एडलर	adler
सुपरनोवा	supernowa
सेटअप	ustawienie
सेटअप	konfiguracja
किस्त	rata
किस्त	raty
कलाकृतियां	pamiątki
ऐस	as
ऐस	asa
ऐस	ace
कुआँ	cóż
कुआँ	kuan
हिंदुत्व	hinduizm
रदरफोर्ड	rutherford
कीटाणु	bakterie
कीटाणु	zarazków
वुडब्रिज	woodbridge
एकबार	raz
एकबार	kiedyś
गणमान्य	dygnitarzy
लुटेरों	rabusie
लोहार	kowalu
पोती	wnuczki
पोती	wnuczkę
पोती	wnuczka
कोटला	kotla
मिथाइल	metylu
सुनो	posłuchaj
सुनो	słuchaj
नम्र	meek
ग्लोरिया	glorii
ग्लोरिया	gloria
षड्यन्त्र	spisek
महक	perfumy
महक	aromat
महक	zapach
दुर्भाग्यपूर्ण	niefortunne
पुनर्भरण	opinia
पुनर्भरण	opinię
पुनर्भरण	opinie
जनादेश	mandat
जनादेश	upoważnienie
जनादेश	mandatu
ग्राह्य	zrozumiały
सविस्तार	wyszukane
कंबल	koc
कंबल	koce
दलाली	broker
दलाली	pośrednik
दंडनीय	karane
दंडनीय	karalne
वृष	byk
वृष	taurus
तात्विक	metafizyczne
बोडो	bodo
शार्प	ostre
शार्प	sharp
शार्प	ostry
शार्प	ostra
डेम	dem
डेम	dame
गलियारा	galerii
गलियारा	galeria
हदीस	hadis
विकासकर्ता	programista
विकासकर्ता	twórca
विकासकर्ता	twórcy
विकासकर्ता	deweloper
विकासकर्ता	wykonawca
फराह	farah
वाक्	mowa
वाक्	przemowa
वाक्	przemówienie
वाक्	wystąpienie
बोत्सवाना	botswanie
ट्रेकिंग	wędrówka
ट्रेकिंग	wędrówki
ग्रिल्स	grylls
परियों	wróżki
परियों	anioły
परियों	aniołowie
परियों	aniołki
परियों	aniołów
एकात्मक	jednolitego
एकात्मक	jednolity
एकात्मक	jednolita
रूज़वेल्ट	roosevelta
रूज़वेल्ट	roosevelt
चुस्त	zwinny
सीमन्स	simmons
बेनेडिक्ट	benedict
बोनी	bony
योजक	łącznik
गैप	luk
गैप	luki
गैप	luka
गैप	gap
ताबूत	trumna
ताबूत	trumny
कृंतक	gryzoni
प्रॉब्लम	problem
इंदु	indu
डिजाइनिंग	projektowanie
टेम्स	thames
क्रॉनिकल	chronicle
ग्रोव	grove
ऍप्सिलन	epsilon
तुंग	tung
अपदस्थ	obalony
दुर्रानी	durrani
एडवांस	zaliczki
मैडल	medal
किडनी	nerki
किडनी	nerka
किडनी	nerek
गलतियां	błędy
गलतियां	pomyłki
गलतियां	błędów
ठोकर	wykroczenie
ट्राई	tri
गड़बड़	bałagan
गड़बड़	bajzel
गड़बड़	burdel
सुपरमार्केट	supermarkecie
सुपरमार्केट	supermarket
औंस	uncji
संकुल	paczki
संकुल	pakietów
संकुल	opakowania
संकुल	pakiety
लिंडसे	lindsey
लिंडसे	lindsay
प्रतिदीप्ति	fluorescencji
ब्लूटूथ	bluetooth
पाटेकर	patekar
तथ्यात्मक	faktyczny
श्वासनली	tchawicy
जेस	jess
प्रचारकों	misjonarze
वितर्क	argumenty
रसभरी	malin
सुइस	suisse
डीलक्स	blue
डीलक्स	niebieski
डीलक्स	niebieska
डीलक्स	niebieskie
डीलक्स	deluxe
डीलक्स	luksusowy
यादें	wspomnienia
यादें	wspomnień
यादें	pamięci
पाउण्ड	funt
पाउण्ड	funty
पाउण्ड	funta
टखने	kostce
टखने	kostkę
टखने	kostka
टखने	kostki
पुश	push
आरोपण	atrybucji
आरोपण	przypisanie
आरोपण	przydzielenie
आरोपण	nałożeniu
आरोपण	nałożenie
आरोपण	nakładanie
अन्धकार	mroku
अन्धकार	ciemności
अन्धकार	ciemność
अन्धकार	mrok
मुसोलिनी	mussolini
एवर्ट	ewert
शलभ	ćma
शलभ	ćmy
बैसाखी	kule
बैसाखी	kulach
सुधारना	retusz
गाउस	gauss
कार्यशालाओं	warsztaty
कार्यशालाओं	warsztatów
फिक्स्ड	stałe
फिक्स्ड	stały
फिक्स्ड	stała
फिक्स्ड	ustalone
फिक्स्ड	ustalona
विस्तारपूर्वक	misternie
अस्वीकार्य	niedopuszczalne
सिसिली	sycylii
मैग्मा	magmy
लंबवत	pionowa
लंबवत	pionowo
लंबवत	pionowe
भगवा	saffron
झगड़ते	walczących
बेटियां	córki
बेटियां	córek
लवणता	zasolenie
जुदा	rozdzielone
जुदा	oddzielone
जुदा	osobne
जुदा	odrębne
जुदा	oddzielne
बैन	ban
बैन	zablokuj
बैन	zakazu
बैन	zakaz
बैन	zakazany
बैन	zakazana
बैन	zakazane
कुकीज़	ciastka
कुकीज़	ciasteczka
गाजी	ghazi
गाजी	gazi
पायलटों	piloci
पायलटों	pilotów
जैगुआर	jaguar
अर्नस्ट	ernst
दराज	szuflady
वर्षगाँठ	rocznice
वर्षगाँठ	rocznica
सेती	seti
मंगेतर	narzeczonego
मंगेतर	narzeczony
मंगेतर	narzeczonego
मंगेतर	narzeczony
क्लिंट	clint
हरम	haremu
हरम	haram
दिग्गजों	weteranów
भूखा	głodni
भूखा	głodna
भूखा	głodny
पॉडकास्ट	podcast
डिजीटल	cyfrowy
डिजीटल	cyfrowa
डिजीटल	cyfrowe
डिजीटल	digital
डेफ	def
अग्रगामी	pioneer
तमाशा	farsa
चीख	krzyczeć
चीख	wrzeszcz
चीख	krzycz
चीख	krzyk
प्रक्षिप्त	przewidywana
प्रक्षिप्त	przewidywane
गणक	kalkulator
चिरस्थायी	zrównoważona
चिरस्थायी	zrównoważonego
चिरस्थायी	zrównoważone
चिरस्थायी	zrównoważony
करेंसी	walutę
करेंसी	waluty
करेंसी	waluta
चंद्रा	chandra
उपसंहार	epilog
रैंडी	randy
नाइस	ładnie
नाइस	fajny
नाइस	fajna
नाइस	fajne
नाइस	ładne
बहिष्कृत	przestarzałe
बहिष्कृत	odrzucone
बहिष्कृत	nieaktualne
बहिष्कृत	przestarzały
शैतानी	szatana
शैतानी	szatan
वेज	warzywa
स्टेटस	status
स्टेटस	statusu
दीदी	didi
कूड़ा	szczątki
कूड़ा	śmieci
कूड़ा	śmieć
लैब्स	laboratoria
स्पाइक	spike
आबंटन	przydział
आबंटन	przydziały
आबंटन	przydziału
ट्रिप	podróż
ट्रिप	wyjazd
ट्रिप	trip
ट्रिप	wycieczka
कम्प्यूटेशनल	obliczeniowe
ठेस	zraniony
ठेस	skrzywdzić
मन्द	powoli
मन्द	wolno
विद्वता	erudycja
सिफ़ारिश	wstawiennictwa
ठंडक	zachwyca
मकरंद	nektar
प्रतिबिम्बित	odzwierciedlenie
उँगलियों	kostki
क्लाउसो	clouseau
तलाक़	rozwód
एंटोनी	antoniusz
एंटोनी	antoni
एंटोनी	antoine
घोड़ी	mare
घोड़ी	klacz
घोड़ी	konia
घोड़ी	horse
घोड़ी	konie
घोड़ी	koń
घोड़ी	koniu
एडीसन	addison
परिपत्र	okrągły
परिपत्र	okrągłe
चेस्टर	chester
जूस	juice
जूस	sok
जूस	soku
जूस	soki
जूस	soki
ब्रेंडन	brendan
कीटन	keaton
भर्त्सना	wypowiedzenia
भर्त्सना	wypowiedzenie
क्लेयर	claire
आँखे	eyes
आँखे	oczy
आँखे	oczka
गैसोलीन	benzyna
गैसोलीन	benzyny
मोमबत्ती	świeca
मोमबत्ती	świecę
मोमबत्ती	świece
वैगन	wagon
वैगन	wóz
रामचंद्रन	ramachandran
साधकों	mistyków
नॉर्टन	norton
कॉस्मेटिक	kosmetycznych
कॉस्मेटिक	kosmetyczne
कॉस्मेटिक	kosmetyków
कॉस्मेटिक	kosmetyki
हुडीनी	houdini
चित्रलिपि	hieroglify
शू	sio
स्वाहिली	taj
स्वाहिली	suahili
इसा	isaiah
महामहिम	ekscelencja
दीप्ति	jasność
लीज़ा	lisy
लीज़ा	lisa
लीज़ा	lisie
एलियन	obcych
एलियन	kosmita
एलियन	obce
एलियन	obca
एलियन	obcy
मरोड़	twist
हायेक	hayek
शूल	kolka
जेनेट	janet
स्टॉलमैन	stallman
एक्सप्रेशन	wyrażenia
एक्सप्रेशन	wypowiedzi
एक्सप्रेशन	wyrażenie
लीगल	legalnie
लीगल	prawny
लीगल	prawne
लीगल	legalne
चरवाहे	kowboja
चरवाहे	kowboj
माओवादी	maoistowska
आलस्य	lenistwo
कुटिल	krzywe
यहोवा	jehowa
बेकिंग	pieczenie
बेकिंग	pieczenia
पेचीदा	rondzie
ऊर्जावान	energiczny
ऊर्जावान	energetyczne
फ्लॉप	klapa
फ्लॉप	klapami
वेटिकन	watykan
वेटिकन	watykanie
झाँकी	scena
हार्डिंग	harding
अटारी	poddasze
अटारी	strych
पल्सर	pulsar
अंडरवर्ल्ड	zaświatach
अंडरवर्ल्ड	podziemia
न्यूरोपैथी	neuropatia
ईलम	elam
विस्मय	zdumienie
फर्मी	fermi
कार्नेगी	carnegie
कल्पनाओं	fantazji
कल्पनाओं	fantazje
ऑफलाइन	offline
सुखों	przyjemności
मांगे	zażądał
मांगे	żądania
मांगे	żądań
टेम्पलेट	szablony
टेम्पलेट	wzorzec
टेम्पलेट	szablon
टेम्पलेट	szablonu
लूटने	grabież
आलसी	leniwy
आलसी	leniwa
आलसी	leniwe
आलसी	lenistwo
हिंगिस	hingis
आयोवा	iowa
रूकावट	niedrożność
रूकावट	przeszkoda
डायर	dyer
उमंग	zapał
रिम	obręczy
जेनरेशन	pokolenie
जेनरेशन	wytwarzanie
जेनरेशन	generacja
जेनरेशन	generowanie
पोजो	pozo
डायनेमो	dynamo
जोर्ज	jorge
बोरा	bora
बसंती	basanti
च्यांग	chiang
नैशविले	nashville
लूसिया	lucia
मेथोडिस्ट	metodystów
ट्रेसी	tracy
ट्रेसी	tracey
चकमा	dodge
धब्बेदार	nakrapiana
एम्स	ames
सुगठित	opłacalne
छक्के	szóstki
जीवनसाथी	małżonek
मेम्फिस	memphis
हिल्टन	hilton
फ़्रैंक	franc
फ़्रैंक	frank
फ़्रैंक	franka
सुपीरियर	superior
सुपीरियर	przełożony
केसी	casey
पैटरसन	patterson
प्रिज़्म	pryzmat
प्रिज़्म	prism
पण	piotruś
पण	pan
स्पष्टतया	ewidentnie
आबंटित	przypisana
आबंटित	przydzielony
आबंटित	przypisano
आबंटित	przypisany
आबंटित	przypisane
आबंटित	przydzielony
आबंटित	przyznane
आबंटित	przydzielone
आबंटित	przydzielona
स्कॉट्स	szkotów
स्कॉट्स	szkocki
प्रत्यायन	akredytację
प्रत्यायन	akredytacji
बूढ़ा	stare
बूढ़ा	stary
बूढ़ा	old
बूढ़ा	stara
नर्क	hell
नर्क	piekło
मॉनीटर	monitorowania
मॉनीटर	monitor
मॉनीटर	monitorowanie
मॉनीटर	monitory
परवलय	parabola
बीमारियाँ	choroby
बीमारियाँ	chorób
आशावादी	optymistyczne
नफ़रत	nienawiści
नफ़रत	nienawidzę
नफ़रत	nienawiść
संकलक	kompilatora
डोरोथी	dorothy
डोरोथी	dorota
हाइट्स	wysokości
हाइट्स	heights
सेगमेंट	segmenty
सेगमेंट	segmentu
सेगमेंट	odcinek
सेगमेंट	segment
पालना	kołyski
रूद्र	rudra
गिरगिट	kameleon
रिवेरा	rivera
अनुपूरक	suplement
अनुपूरक	suplementy
अनुपूरक	uzupełnienie
कोरियोग्राफर	choreograf
गोबी	gobi
थूथन	ryj
थूथन	pysk
द्वारपाल	woźny
द्वारपाल	dozorca
इंडियानापोलिस	indianapolis
सिया	spi
बैज	odznaka
बैज	odznakę
बैज	odznaki
बैज	wizytówki
मार्कअप	znaczniki
मार्कअप	znaczników
मार्कअप	marża
कमोडिटी	towar
मुर्गा	kurczak
मुर्गा	tchórz
मुर्गा	kurczaki
मुर्गा	kurczaka
मुर्गा	fiut
मुर्गा	kogut
मुर्गा	koguta
मुर्गा	kogut
नौकरानी	służąca
नौकरानी	gosposia
नौकरानी	pokojówka
डांग	dong
जूलियट	julia
जूलियट	juliet
वॉर्नर	warner
हैंड्स	ręce
हैंड्स	dłonie
रीयल	real
रीयल	prawdziwy
रीयल	prawdziwe
अलोन	samotnie
अलोन	sama
अलोन	sam
पियर	przystań
पियर	pier
पियर	molo
पियर	piers
हैंडल	uchwyt
हैंडल	rączka
अनुभवहीन	niedoświadczony
तौबा	skruchy
तौबा	skruchę
होनहार	obiecujące
होनहार	obiecujący
होनहार	obiecująco
बेनिन	benin
लक्स	lux
निषेचित	zapłodnione
रिलीफ	ulga
रिलीफ	ulgi
सीढ़ियाँ	drabiny
सीढ़ियाँ	drabinę
सीढ़ियाँ	drabiny
सीढ़ियाँ	drabina
सीढ़ियाँ	schodami
सीढ़ियाँ	schody
आवाजें	dźwięki
आवाजें	brzmi
कमज़ोरी	słabość
कमज़ोरी	słabości
कमज़ोरी	osłabienie
पीटर्स	peters
दबी	stłumiony
धुआं	dym
धुआं	palenie
धुआं	pal
पूर्ववर्तियों	poprzedników
साजिद	sajid
छाछ	maślanka
बंधकों	zakładnicy
बंधकों	zakładników
बंधकों	zakładnikami
लाइम	wapna
सेमीकंडक्टर	półprzewodnikowych
राष्ट्रवादियों	nacjonalistów
लांस	lance
पहनावा	ubiór
पहनावा	ubrania
पहनावा	odzież
पहनावा	ubranie
पहनावा	strój
लॉरेन	lauren
गौड़ीय	gaudija
कोलार	kolar
एपीसोड	odcinki
एपीसोड	odcinków
एपीसोड	odcinek
एपीसोड	epizod
खिलाया	fed
स्टीमर	parowiec
मिन्ह	minh
ट्यूनीशिया	tunezja
ईएसपीएन	espn
फोटोग्राफ	fotografia
फोटोग्राफ	zdjęcie
ऑफसेट	przesunięcie
ऑफसेट	wyrównanie
तलत	talat
लक	szczęście
लक	szczęścia
लाइट्स	światła
क्षुद्र	trywialne
औलाद	potomstwa
औलाद	potomek
औलाद	potomstwo
औलाद	potomkowie
औलाद	potomków
प्रवर्धित	wzmacniany
रसायनशास्त्री	metalurg
दुमका	dumka
राशिद	rashid
ऐना	anna
ऐना	ania
वाइट	wight
एकजुटता	solidarność
एकजुटता	solidarności
एकजुटता	bliskość
मोहब्बत	miłość
मोहब्बत	love
मोहब्बत	miłości
मोहब्बत	kocham
मोहब्बत	kochać
मोहब्बत	kochająca
मोहब्बत	kochający
रॉब	rob
रॉब	roba
ब्रांडी	brandy
बीजक	faktury
बीजक	fakturę
बीजक	faktura
मैन्युअल	ręczne
मैन्युअल	instrukcja
मैन्युअल	ręczna
मैन्युअल	podręcznik
परमानंद	rozkosz
परमानंद	bliss
युद्धविराम	rozejm
विट्रो	vitro
यिन	yin
सहकर्मियों	współpracownicy
सहकर्मियों	współpracowników
पर्सेपोलिस	persepolis
मुआवजे	odszkodowania
मुआवजे	rekompensata
मुआवजे	wynagrodzenie
मुआवजे	odszkodowanie
मुआवजे	rekompensaty
सन्निकटन	zbliżenie
अनुकृति	duplikat
रियाल	rial
लटके	zarzut
दफ़न	pogrzeb
दफ़न	pochówku
दफ़न	pochówek
दफ़न	pochować
दफ़न	pogrzebać
दफ़न	zakopane
दफ़न	pogrzebany
दफ़न	pochowany
दफ़न	zakopany
हाइपर	hiper
पैंट	majtki
पैंट	spodnie
अरबपति	miliarder
चिपकने	klej
चिपकने	kleju
डेको	deco
चिकनाई	smarowania
भारित	ważona
दरबारियों	dworzan
हानिरहित	nieszkodliwy
हानिरहित	nieszkodliwe
नीयत	dążyć
लेसर	laserowe
लेसर	laser
श्वान	psie
श्वान	psy
श्वान	pies
श्वान	piesek
जेमी	jamie
जेमी	jamiego
एंजेला	angeli
एंजेला	angela
हिजाज़	hidżaz
लेयर	warstwy
लेयर	warstw
लेयर	warstwa
लेयर	warstwy
चारणों	bardów
ट्रिक	trick
ट्रिक	sztuczka
ट्रिक	trik
ट्रिक	sztuczki
जोआन	joanne
जोआन	joan
जोआन	joanna
सन्स	słońca
डॉल्फिन	delfinów
डॉल्फिन	delfiny
मनाता	świętuje
सहसंबंध	korelacji
लडकी	dziewczyna
लडकी	dziewczyny
लडकी	dziewczynka
लडकी	dziewczyno
हाउसिंग	mieszkalnictwa
ड्रिल	wiertło
ड्रिल	drill
ब्रुक	brooke
ब्रुक	brook
प्रतिपक्ष	kontrahenta
तीखा	tarta
बोरॉन	boru
कोनन	conan
अंगूठा	kciuk
जतिन	jatin
मिक	mick
झोपड़ी	hut
घटाना	odjąć
घटाना	odejmowanie
मांद	wspólnicy
मांद	wspólników
कीव	kijów
कीव	kijowie
मौरिस	maurice
कड़वा	gorzka
कड़वा	gorzkie
लेविन	levine
मीनारें	wież
मीनारें	wieże
मीनारें	filarów
मीनारें	minaret
अग्नाशय	trzustki
गलतफहमी	nieporozumienie
गलतफहमी	nieporozumienia
लाइनर	liniowej
लेस्टर	lestera
लेस्टर	lester
पांडिचेरी	pondicherry
फ़िनलैंड	finlandii
फ़िनलैंड	finlandia
सैंडलर	sandler
बमों	bomby
बमों	bomba
अपराजित	niepokonany
नाइट्रो	nitro
आइल	isle
कीड़ा	robak
कीड़ा	bug
ठग	zbirów
ठग	bandyci
समीक्षाएँ	recenzje
समीक्षाएँ	przeglądy
समीक्षाएँ	recenzji
समीक्षाएँ	opinie
लेनन	lennon
मोन	mon
प्राथमिकताओं	priorytety
प्राथमिकताओं	priorytetów
काँग	kongu
काँग	kong
अभिनंदन	recepcji
अभिनंदन	odbiór
अभिनंदन	recepcja
ठहरे	pozostał
हेलसिंकी	helsinkach
जन्नत	raju
जन्नत	raj
जन्नत	paradise
आत्मज्ञान	oświecenia
सदमे	szoku
सदमे	szok
सदमे	wstrząs
शेरिफ	szeryf
मतली	mdłości
मतली	nudności
जीवविज्ञानी	biolog
अनाथालय	sierociniec
अनाथालय	sierocińca
बार्नी	barney
स्थलाकृतिक	topograficznej
उपदेशक	kaznodzieja
पैनी	grosz
पैनी	penny
पैनी	cent
करोड़पति	milioner
करोड़पति	milionerem
अधि	ostre
अधि	ostry
अधि	ostrej
अधि	ostra
संरेखण	dostosowanie
संरेखण	wyrównanie
उत्तरजीवी	survivor
शुगर	cukrem
शुगर	sugar
शुगर	cukru
शुगर	cukier
स्टोर्स	sklepy
गैंगस्टर	gangsterzy
गैंगस्टर	gangster
गैंगस्टर	gangstera
राष्ट्रपतियों	prezydentów
राष्ट्रपतियों	przewodniczących
राष्ट्रपतियों	prezydenci
टोक	tok
रोटेशन	obrót
रोटेशन	rotacji
शरीक	partnerzy
शरीक	partnerami
शरीक	partnerów
शरीक	wspólnicy
शरीक	współpracowników
शरीक	współpracownicy
शरीक	wspólnicy
कोज्या	cosinus
गुरुत्वाकर्षक	grawitacyjne
हाकिम	hakim
अधिशोषण	adsorpcji
रील	ścieżka
रील	utwór
रील	tor
रील	toru
रील	kołowrotek
मीत	kochać
मीत	kochająca
मीत	kochający
बरामदे	ganku
लोच	loch
लोच	elastyczność
निकिता	nikita
जेना	jena
स्टाफ़	personelu
स्टाफ़	personel
स्टाफ़	pracownicy
स्टाफ़	kadra
स्टाफ़	kadry
मिल्की	mleczny
मिल्की	milky
गेंदें	jaja
गेंदें	piłki
गेंदें	kulki
बार्नेट	barnet
बुलन्द	wyniosły
अभिकर्मक	odczynnika
स्मिथसोनियन	smithsonian
गैलिक	gaelic
भत्ता	kieszonkowe
भत्ता	zasiłek
बुख़ारा	buchary
ह्यूजेस	hughes
नकाब	masce
नकाब	maski
नकाब	maskę
नकाब	maska
नकाब	masek
नकाब	maski
असंतुलित	niezrównoważony
हिग्स	higgsa
संता	mikołaj
अग्निशमन	strażaków
अग्निशमन	strażacy
अग्निशमन	strażaka
अग्निशमन	strażak
फातिमा	fatima
इलस्ट्रेटर	ilustrator
लापरवाह	lekkomyślny
जोड	dodawanie
जोड	dodanie
दिशानिर्देशों	wytycznymi
दिशानिर्देशों	wytycznych
दिशानिर्देशों	wytyczne
वेलिंगटन	wellington
हाशिम	hashim
ईंटें	cegieł
ईंटें	cegły
ईंटें	brick
ईंटें	cegła
ईंटें	cegły
तिल्ली	śledziona
पहनाया	koronowany
वैभवशाली	arystokratycznych
प्रक्षेप्य	pocisk
रेंजर्स	rangers
रेंजर्स	zwiadowcy
डॉस	dos
अंगरक्षक	ochroniarz
सांत्वना	pociechy
सांत्वना	pocieszenia
सांत्वना	pocieszenie
सुपरसोनिक	naddźwiękowy
आंकडे	statystyka
आंकडे	statystyki
फोरमैन	foreman
जलसेतु	akwedukt
पडोसी	sąsiadów
पडोसी	sąsiadami
पडोसी	sąsiedzi
फर्डिनेंड	ferdinand
दूरियाँ	odległości
गोलाबारी	ostrzał
तारपीन	terpentyny
बकरियों	kozy
बकरियों	kóz
पलकों	rzęsy
पलकों	batów
बज़	buzz
कटर	cutter
फोस्टर	foster
सायंकाल	wieczór
सायंकाल	wieczorem
सायंकाल	wieczorny
विंटेज	vintage
विंटेज	rocznik
परभक्षी	drapieżnik
परभक्षी	drapieżniki
कनेक्टिविटी	łączność
इको	echa
इको	echo
इकाईयाँ	jednostki
इकाईयाँ	jednostek
इकाईयाँ	agregaty
निराधार	bezpodstawne
अंतरतारकीय	międzygwiezdnego
अर्थुरियन	arturiańskich
लस्सी	lassi
बरबाद	odpady
बरबाद	odpadów
खिलते	kwitną
खिलते	bloom
तम	tama
खोना	przegrać
खोना	stracić
आउटलेट	wylocie
उपशीर्षक	napisy
हाइड	hyde
मानसी	mansi
टोंगा	tonga
लोकोमोटिव	lokomotywy
कार्रवाइयों	działania
कार्रवाइयों	akcje
कार्रवाइयों	czyny
लिसा	lisy
लिसा	lisa
लिसा	lisie
कायिक	somatycznych
लिस्टिंग	listing
बैलिस्टिक	balistycznych
मैपिंग	mapowanie
जिप्सी	cygan
नेविल	nevill
पील	obrać
पील	peel
यूरी	yuri
यूरी	jurij
मॉडेम	modem
छंटाई	sortowania
बेलग्रेड	belgradzie
एनिमल	zwierząt
एनिमल	zwierzak
एनिमल	zwierzęta
एनिमल	zwierzę
स्टिल	nadal
स्टिल	wciąż
स्टिल	jeszcze
जेडी	jedi
ट्रस्टी	powiernika
खरीदता	kupuje
टहनियों	gałązki
लीजेंड	legendę
लीजेंड	legendy
लीजेंड	legend
लीजेंड	legenda
लोरी	kołysanka
लोरी	lori
एंट्री	wjazd
एंट्री	wejście
एंट्री	wpis
अंगूरों	winorośli
माँगी	zapytała
माँगी	poprosił
माँगी	pytał
माँगी	zapytał
नैरोबी	nairobi
कोनर्स	connors
कटोरी	miski
कटोरी	bowl
कटोरी	miska
विलग	wolnostojący
अने	ane
बोर्ग	borg
बोर्ग	borga
नीग्रो	murzyn
छाता	parasol
टीकाकारों	komentatorów
नॉक	puka
नॉक	puk
असामयिक	przedwczesne
असामयिक	przedwcześnie
माइल	mile
माइल	mila
रोल्स	rolkach
रोल्स	bułki
रोल्स	bułeczki
रोल्स	rolls
रोल्स	rolki
मारू	maru
विच्छेदन	rozwarstwienie
लॉकर	schowek
