மற்றும்	ve
அழும்	ağlar
அழும்	ağlıyor
அழும்	ağlıyorum
அழும்	ağlayan
அழும்	ağlamak
அழும்	ağlıyor
அழும்	ağlama
படகோட்டி	kürekçi
மர்டாக்	murdoch
படித்தேன்	okudu
செர்மன்	sherman
அகஸ்டீன்	augustin
நியாசின்	niasin
டப்	dub
சலனம்	günaha
மெகாபிக்சல்	megapiksel
லீல்	lille
பருகும்	sığır
பருகும்	sığırlar
ஞானஸ்நானம்	vaftiz
விடுவித்தார்	kölelik
சோய்	choi
ஆழமாகப்	firma
புக்கா	bukka
அண்ணி	yenge
உடுத்தும்	giy
இர்விங்	irving
ஜிப்ரால்டர்	cebelitarık
சிக்	şık
மோவாப்	moab
பீம்	işın
கிறிஸ்துவை	isa
சிமியோன்	simeon
கதீஜா	hatice
ஆப்பிள்கள்	elma
ஆப்பிள்கள்	elmalar
பாரஸ்ட்	forrest
கொபூசியே	corbusier
தயா	daya
ஆதரிக்கப்படும்	desteklenen
ஆதரிக்கப்படும்	destekli
சேட்	sade
கெமிக்கல்	kimyasal
கெமிக்கல்	kimya
காக்கேசிய	kafkas
காக்கேசிய	beyaz
லியான்	leanne
கர்வம்	gururu
கர்வம்	gurur
டெரா	terra
மசாஜ்	masaj
நிச்சயதார்த்தம்	nişan
நிச்சயதார்த்தம்	etkileşim
வீல்	teker
வீல்	çark
வீல்	tekerlek
ஹூம்	hum
வருவதற்கும்	rousey
கேந்திரம்	kendra
சுமன்	suman
ஆஷ்லே	ashley
இனவாத	irkçılık
இனவாத	irkçı
ஃபிபனாச்சி	fibonacci
வெப்பவியக்கவியல்	termodinamik
மதிப்பிற்குரிய	saygın
பியோ	pio
யுனிகோடு	unicode
யொகான்	johann
பூட்டுகள்	kilitleri
பூட்டுகள்	kilitler
பூட்டுகள்	kilit
பொருந்தவில்லை	uyumsuzluğu
அல்லேலூயா	hallelujah
வெண்டி	bamya
வெண்டி	wendy
பேப்	bebeğim
பேப்	bebek
ராவுல்	raul
ராவுல்	raoul
லேவி	levi
ஹேஸ்டிங்ஸ்	hastings
பெர்மாங்கனேட்டு	permanganat
ஊனுண்ணி	etobur
உருவரை	düzen
உருவரை	düzeni
உருவரை	yerleşim
சேமிக்கிறது	tasarruf
சேமிக்கிறது	kurtarmak
சேமிக்கிறது	kaydetme
டீல்	anlaştık
டீல்	anlaşma
தடுப்பூசிகள்	aşı
யாசிர்	yasir
பாதங்களை	ayakları
பாதங்களை	ayak
பாதங்களை	ayaklar
ஷாம்	sham
பொறுமையாக	sabırla
புக்கரெஸ்ட்	bükreş
ஜெல்லி	reçel
சிரம்	secde
தெளிவுத்திறன்	kararları
தெளிவுத்திறன்	kararlar
தெளிவுத்திறன்	çözünürlük
தெளிவுத்திறன்	çözüm
ஆத்திரம்	öfke
சேனல்கள்	kanal
சேனல்கள்	kanallar
சேனல்கள்	kanalları
ஏற்கிறேன்	kabul
ஏற்கிறேன்	katılıyorum
ஏற்கிறேன்	kabul
ஹூஸ்டன்	houston
பார்த்ததில்	görmek
ஜேட்	yeşim
ஜேட்	jade
ஜாகிர்	zakir
நெசவாளர்கள்	weaver
ஆரம்பித்தான்	clay
ஆரம்பித்தான்	çamur
ஆரம்பித்தான்	kil
தேசி	desi
யோம்	yom
பில்டர்	inşaatçı
டெஸ்லா	tesla
கிரிப்கே	kripke
எழுந்தருளும்	yüksel
எழுந்தருளும்	kalk
மியாவ்	miyav
ஆந்த்ராக்ஸ்	şarbon
கடையை	shop
கடையை	alışveriş
கடையை	dükkan
கடையை	mağaza
ஏற்றப்படுகிறது	yükleme
ஏற்றப்படுகிறது	yükleniyor
அனத்தோலியா	anadolu
இண்டஸ்ட்ரீஸ்	endüstri
இண்டஸ்ட்ரீஸ்	sanayi
அளவில்லாத	sınırsız
பெர்ட்ரண்டு	bertrand
முடிவில்லாத	sonsuz
அசாத்	assad
லெய்டன்	leyden
அவதார்	avatar
செஸ்டர்	chester
குக்கீ	cookie
குக்கீ	çerez
குக்கீ	kurabiye
மோசுல்	musul
லான்ஸ்	lance
லான்ஸ்	mızrak
மிராண்டா	miranda
கானர்	conner
கானர்	connor
பிம்பங்கள்	görüntüler
பிம்பங்கள்	resimler
பிம்பங்கள்	görseller
நிறுத்துகிறது	durdurmak
நிறுத்துகிறது	durmak
புல்லை	çimen
புல்லை	çim
புல்லை	ot
பிரிட்	britt
பிரிட்	ingiliz
வின்னி	vinnie
லயன்ஸ்	aslanları
லயன்ஸ்	aslanlar
ஹெர்குலஸ்	herkül
விண்ணப்பித்த	uygulamalı
ஜோஹர்	johar
பண்ண	çiftlik
விரி	genişlet
விரி	genişletmek
திருத்துதல்	düzenleme
திருத்துதல்	montaj
திருத்துதல்	kurgu
ஓக்லஹோமா	oklahoma
ஹெஃப்னர்	hefner
சீரமைக்கப்பட்டது	yenilenmiş
பென்சன்	benson
கெரார்டு	gerhard
போலா	pola
கிங்ஸ்லி	kingsley
சாபவிமோசனம்	kurtuluşu
சாபவிமோசனம்	kurtuluş
அரிசாஞ்ச்	horizonte
கோரா	gora
கோரா	cora
விரும்பினேன்	sevdiğini
விரும்பினேன்	sevilen
பதற்றம்	gerilim
பதற்றம்	gerginlik
பதற்றம்	tansiyon
பதற்றம்	kaygı
பதற்றம்	endişe
பெர்சிவல்	percival
காஃப்கா	kafka
தண்டிக்க	azap
தண்டிக்க	cezalandırma
தண்டிக்க	cezalandırmak
தாதியர்	parçalanmış
தாதியர்	ezilmiş
ஓரிகன்	oregon
துரத்தும்	kovalamak
தைரியம்	cesaret
காதுகளில்	kulaklar
காதுகளில்	kulakların
காதுகளில்	kulakları
விற்பவர்	satıcı
விற்பவர்	sağlayıcı
உத்திரவாதம்	garanti
உத்திரவாதம்	garantili
உத்திரவாதம்	garantisi
லெவின்	levine
மூதாதை	atam
தூரிகை	fırça
ஐதராக்சைல்	hidroksil
வாக்குறுதியை	mutabakat
சந்திப்பை	karşılaşma
அரபாத்	arafat
கர்மா	karma
உற்சாகத்துடன்	heves
உற்சாகத்துடன்	coşku
ஆஹா	wow
ஆஹா	vay
ஆஹா	aha
ஆஹா	yaşasın
ஆஹா	oley
நினைவுகளை	hatıralar
நினைவுகளை	anılar
ஹங்கேரியன்	macar
ஹங்கேரியன்	macaristan
லிபர்டி	özgürlük
லிபர்டி	hürriyet
லிபர்டி	liberty
திரவியங்கள்	parfüm
கொலைகாரன்	katil
கொலைகாரன்	tetikçi
கொலைகாரன்	hitman
அம்புக்குறி	ok
அம்புக்குறி	arrow
விஷ	zehirli
கொரியர்கள்	koreliler
ஹோமி	kanka
யதார்த்தமான	gerçekçi
சபீர்	sabir
நவி	navi
வேணும்	istiyorum
நகர்த்தப்பட்டது	taşınmış
நகர்த்தப்பட்டது	taşınan
நகர்த்தப்பட்டது	taşındı
கோஹன்	cohen
எயர்	eyre
உமய்யா	emevi
பொத்தான்கள்	düğme
பொத்தான்கள்	düğmeleri
பொத்தான்கள்	düğmeler
எல்லாமும்	herşey
எல்லாமும்	herşeyi
எல்லாமும்	hersey
நையோபியம்	niyobyum
பழையது	eski
பழையது	yaşlı
பழையது	old
பழையது	ihtiyar
அனுபவமிக்க	deneyimli
அனுபவமிக்க	tecrübeli
குறியியல்	göstergebilim
உஸ்தாத்	üstad
கொடூரமாக	acımasızca
கொடூரமாக	vahşice
டாசன்	dawson
பியோதர்	fyodor
லெஸ்பியன்	lezbiyen
பெருந்தமனி	aort
சிலிண்டர்	silindir
இலவசம்	bedava
இலவசம்	özgür
இலவசம்	free
இலவசம்	ücretsiz
இலவசம்	serbest
பங்குண்டு	mahrum
வைட்டமின்கள்	vitamin
சிசிலியன்	sicilya
சிசிலியன்	sicilyalı
அமை	kurulum
அமை	tuzak
அமை	kurulumu
அமை	ayarlama
அமை	set
அமை	seti
அலெப்போ	halep
தைத்து	dikiş
ஸ்கைப்	skype
முன்னுரிமைகள்	tercihler
முன்னுரிமைகள்	tercihleri
லோசான்	lozan
ஹோல்டிங்ஸ்	holding
சிரங்கு	egzama
சிரங்கு	uyuz
நோயல்	noel
பிரசங்கம்	vaaz
ஹென்ரிக்	henrik
அமின்	amin
பகோடா	pagoda
கிண்ணக்குழி	krater
கேளிர்	ilişki
கேளிர்	akraba
கேளிர்	akrabalık
சாம்பா	samba
அசைவூட்டம்	animasyonlar
வேர்க்கடலை	fıstık
சுடரொளி	sim
வலுப்படுத்தும்	güçlendirme
பதிவுசெய்யப்பட்டது	kaydedilen
பதிவுசெய்யப்பட்டது	kaydedilmiş
பதிவுசெய்யப்பட்டது	kaydedildi
அரைக்கும்	taşlama
தாவல்	sekme
தாவல்	tab
கழுவும்	yıkama
குக்கீகள்	çerez
குக்கீகள்	kurabiye
மக்தூம்	mahdum
மக்தூம்	maktum
சிறைச்சாலைகள்	hapishane
சாங்கர்	sanger
ஐஇஇஇ	ieee
நீளுருண்டை	küremsi
டிச	aralık
தாமதமான	gecikmiş
உலாவல்	navigasyon
உலாவல்	seyir
உலாவல்	gezinti
உலாவல்	tarama
கேடி	sahtekar
கேடி	sahtekâr
கேடி	dolandırıcı
ராமானுஜன்	ramanujan
அலியா	alia
அலியா	aliyah
ஐடியா	fikri
ஐடியா	fikir
புத்துணர்ச்சி	canlandırıcı
புத்துணர்ச்சி	ferahlatıcı
அந்தரங்கம்	yakınlık
அந்தரங்கம்	samimiyet
அந்தரங்கம்	gizlilik
அந்தரங்கம்	mahremiyet
குற்றங்களில்	suçları
குற்றங்களில்	suçlar
#காதல்	#aşk
மோஸ்	yosun
மோஸ்	moss
கூடாரங்கள்	çadır
எக்ஸ்பீரியா	xperia
ரபேல்	raphael
ரபேல்	rafael
கோப்ரா	kobra
கோப்ரா	cobra
சோயுஸ்	soyuz
பேணுவதில்	istinat
பன்னி	tavşancık
பன்னி	bunny
பன்னி	tavşan
பன்னி	domuz
பர்ரோஸ்	burrows
சம்பாதித்த	kazanılan
சம்பாதித்த	kazanılmış
வீரா	veera
பலாத்காரம்	tecavüze
பலாத்காரம்	tecavüz
பெயரிடப்படாத	isimsiz
பெயரிடப்படாத	adsız
பெயரிடப்படாத	soyadı
பெயரிடப்படாத	soyadın
கென்ய	kenya
தொழில்முனைவோர்	girişimciler
ஒலிவியா	olivia
கிராபிக்	grafik
அல்போன்சா	alfonso
டப்லின்	dublin
விளக்கில்	işık
விளக்கில்	işıklandırma
விளக்கில்	aydınlatma
குவிசோன்	quezon
ஜிக்கி	ziggy
பிக்ஸ்	pix
பதே	fateh
லாக்டிக்	laktik
நெட்ஸ்கேப்	netscape
எடிட்டர்	editör
எடிட்டர்	düzenleyici
எடிட்டர்	editor
உரல்	ural
கணமும்	gabi
கிராக்கோவ்	kraków
புட்டு	patty
கார்னெல்	cornel
விரிப்புகள்	halılar
விரக்தி	umutsuzluk
விரக்தி	çaresizlik
நகியான்	nahyan
அமித்	amit
ரௌலிங்	rowling
ப்ளஸ்	artı
ப்ளஸ்	plus
ஜூடித்	judith
துரோகி	hain
அந்நியன்	yabancı
ரசாயனம்	kimyasal
ரசாயனம்	kimya
விசுவாசமாக	sadık
விசுவாசமாக	vefalı
வீட்டுவசதி	konut
வீட்டுவசதி	barınma
இரக்கமற்ற	insafsız
இரக்கமற்ற	merhametsiz
இரக்கமற்ற	acımasız
மாலன்	malan
ஹேல்	hale
எரிகிறது	burns
எரிகிறது	yanar
எரிகிறது	yanıklar
எரிகிறது	yanık
பூட்ஸ்	çizmeler
பூட்ஸ்	botlar
பூட்ஸ்	bot
பூட்ஸ்	botları
பூட்ஸ்	çizme
மார்த்தி	martí
மைகேல்	michael
மேசன்	mason
ஜாய்ஸ்	joyce
லெய்	lei
ஷாக்	shaq
ஆபாசம்	pornografi
வெள்ளிக்கிழமைகளில்	cuma
தாவோ	davao
கோடரி	balta
ஆரா	aura
ஹீத்ரோ	heathrow
மார்டினா	martina
அறக்கட்டளைகள்	güveniyor
பாண்டிங்	ponting
மழுங்கிய	küt
மழுங்கிய	blunt
தேர்ந்தெடுக்கவும்	seç
தேர்ந்தெடுக்கவும்	seçin
தேர்ந்தெடுக்கவும்	seçiniz
பர்கர்	burger
பர்கர்	hamburger
பர்கர்	hamburger
குவாங்சோ	guangzhou
பில்டிங்	inşaat
பில்டிங்	bina
பில்டிங்	inşa
சுறாக்கள்	köpekbalığı
சுறாக்கள்	köpekbalıkları
பூலியன்	boolean
நசீம்	nazım
பிரிட்டோ	brito
கிறிஸ்டி	kristi
கிறிஸ்டி	christi
கிறிஸ்டி	christie
கிறிஸ்டி	christy
அளவிடல்	ölçekleme
யாஷ்	yash
லெக்ஸ்	lex
மாதுளை	nar
தீட்டு	boya
தீட்டு	boyama
நுழை	ekle
நுழை	girin
நுழை	gir
சமாரியா	samarya
புளூட்டாக்	plutarch
யாக்	öküz
யாக்	yak
ப்ரோக்கோலி	brokoli
மரியாதைக்குரிய	saygın
மரியாதைக்குரிய	saygıdeğer
மரியாதைக்குரிய	saygın
பாயசம்	lapa
பிராண்டோ	brando
பகைவர்கள்	düşman
பகைவர்கள்	düşmanlar
கனிந்த	olgun
பெர்த்	perth
ஹியூக்	hugh
ரிசார்ட்	resort
லேனா	lena
இரானி	irani
ரிம்	rim
காரா	cara
காரா	kara
போர்டோ	porto
வயதானவர்கள்	eski
வயதானவர்கள்	yaşlılar
வயதானவர்கள்	eskiler
உறுதிப்படுத்தவும்	onayla
உறுதிப்படுத்தவும்	doğrula
ஸ்டெல்லா	stella
செபு	cebu
சியாமிய	siyam
கணிமி	plazmid
சிந்தும்	değer
சிந்தும்	worth
பெக்கி	peggy
பெக்கி	becky
இட்டைட்டு	hitit
புரிதலும்	idrak
புரிதலும்	fark
ஆஷ்டன்	ashton
லோரன்ஸ்	lorenz
எடுக்கிறார்	alıyor
கிண்ணங்கள்	kase
கிண்ணங்கள்	kâse
பூனே	pune
ஜோதிட	astrolojik
பெர்ட்	bert
கெட்டது	olumsuz
கெட்டது	negatif
சானியா	sania
நிமோனியா	zatürre
பியூட்டேன்	bütan
நிரப்பிய	dolmuş
நிரப்பிய	doldu
நிரப்பிய	dolu
நிரப்பிய	doldurulmuş
லியா	lea
லியா	leah
லியா	liao
லியா	lia
அபிப்பிராயம்	izlenim
அபிப்பிராயம்	gösterim
ஆன்மாக்கள்	ruhlar
ஆன்மாக்கள்	ruhları
ஃப்ரா	phra
ஷெங்கன்	schengen
அலிசியா	alicia
நாகெல்	nagel
வாழ்த்துக்களும்	selamlar
ஆபரேட்டர்	santral
ஆபரேட்டர்	operatörü
ஆபரேட்டர்	operatör
எல்லே	elle
ஆஃகன்	aachen
ஜெடி	jedi
அமன்	aman
பறக்காத	uçamayan
போம்	pom
ரிகோ	rico
வேகவைத்த	haşlanmış
வேகவைத்த	kaynamış
வேகவைத்த	haşlanmış
ஷெரீஃப்	şerif
மறித்து	engelleme
மலிக்	malik
விஷத்தை	zehir
சோரன்	soren
டிசைனர்	tasarım
டிசைனர்	tasarımcı
டிசைனர்	tasarımcısı
பாராட்ட	kıymet
பாராட்ட	takdir
கஃப்	caf
இண்டிகோ	indigo
ஊடுகதிரியல்	radyoloji
மன்னிக்க	bağışla
மன்னிக்க	affedin
மன்னிக்க	affet
மன்னிக்க	affetmek
நாட்டிங்	notting
எஸ்கிமோ	eskimo
ஆசிப்	asıf
பிடித்திருக்கிறது	like
பிடித்திருக்கிறது	beğen
பிடித்திருக்கிறது	gibi
அரசியல்வாதிகளும்	politikacılar
அரசியல்வாதிகளும்	politikacı
அரசியல்வாதிகளும்	siyasiler
பிலால்	bilal
ரெனால்ட்	renault
இனிவரும்	yaklaşıyor
இனிவரும்	yaklaşan
இனிவரும்	yaklaşmakta
கொத்தமல்லி	salatalık
மத்தியூஸ்	mathews
வெறுக்கத்தக்க	alçak
வெறுக்கத்தக்க	aşağılık
உருமறைப்பு	kamuflaj
உருமறைப்பு	kamufle
ஈரப்பதத்தை	nem
ஈரப்பதத்தை	nemi
ஜார்விஸ்	jarvis
சிவிக்	civic
பெண்ணியவாதி	feminist
சிசி	sisi
காவு	gau
லியோனார்ட்	leonard
வெளிச்சத்திற்கு	limelight
கிர்க்	kirk
இடைநிறுத்தப்பட்டது	durduruldu
ஊனமுற்ற	özürlü
ஊனமுற்ற	engelli
பேரின்பம்	bliss
பேரின்பம்	saadet
பார்ன்ஸ்	barnes
டெப்	deb
ஸ்டீரியோ	stereo
தனிப்பயன்	özel
டெல்லர்	teller
வூல்ஃப்	woolf
டென்னிசி	tennessee
சிற்றின்ப	erotik
மாலே	malé
சொகோட்டோ	sokoto
நோட்டம்	ekran
நோட்டம்	monitör
சீரியல்	seri
கருப்பன்	çekirdek
கருப்பன்	çekirdeği
டொமிங்கோ	domingo
பாவத்தை	sin
பாவத்தை	günah
ட்ரான்ஸ்	iha
கவனியுங்கள்	dikkat
கவனித்தல்	dinliyor
கவனித்தல்	dinlemek
கவனித்தல்	dinliyorum
கவனித்தல்	dinleme
பிரின்	brin
ஸ்காட்ச்	iskoç
ஸ்காட்ச்	viski
ஸ்காட்ச்	scotch
பீன்ஸ்	fasulye
காட்டுக	şov
காட்டுக	gösteri
காட்டுக	göster
காட்டுக	gösterin
காட்டுக	show
கருத்தியம்	idealizm
நிரப்புதல்	dolgu
நிரப்புதல்	doldurma
நிரப்புதல்	dolum
ஈவ்	eve
ஈவ்	havva
ரெட்ரோ	retro
நீல்சு	niels
ஜிப்சம்	alçıtaşı
ஜிப்சம்	alçı
ஹாக்ஸ்	hawks
கேலரி	galeri
கேலரி	galerisi
கோண்டா	gonda
வெதுவெதுப்பான	ilık
வெதுவெதுப்பான	sıcacık
வெதுவெதுப்பான	sıcak
அமி	ami
அடிலெய்ட்	adelaide
புகாரை	itiraz
புகாரை	anlaşmazlığı
புகாரை	tartışma
புகாரை	anlaşmazlık
கோரப்பட்டது	talep
கோரப்பட்டது	istenen
கோரப்பட்டது	istendi
சந்தேகத்திற்குரிய	şüphe
சந்தேகத்திற்குரிய	şüpheli
சந்தேகத்திற்குரிய	şüpheci
சந்தேகத்திற்குரிய	kuşkulu
அச்சாணி	arbor
தேர்ந்தெடுக்கிறது	seçme
தேர்ந்தெடுக்கிறது	seçmek
பர்க்	burke
சீசனுக்கு	bahisler
சீசனுக்கு	bahis
சீசனுக்கு	bahisleri
சமீர்	samir
கார்டுகள்	kartlar
கார்டுகள்	kartları
கார்டுகள்	kart
அலசல்	teşhis
நயா	naya
ஜாமீன்	kefalet
ஜாமீன்	kefaleti
ஜாமீன்	kefaletle
அரவணைப்பில்	sarılmak
அரவணைப்பில்	sarıl
கெர்ரி	kerry
சாட்டர்ஜி	chatterjee
நிண்டெண்டோ	nintendo
எமிலியோ	emilio
ஜாவி	cavi
அரிமானம்	korozyon
உறுதிசெய்யப்பட்டது	doğrulandı
உறுதிசெய்யப்பட்டது	doğruladı
உறுதிசெய்யப்பட்டது	onaylanmış
உறுதிசெய்யப்பட்டது	onaylandı
ராபர்ட்சன்	robertson
பலகோணம்	çokgen
கதவுகளை	kapılar
கதவுகளை	kapıları
கதவுகளை	kapı
அர்த்தமற்ற	mantıksız
தியோடோர்	theodor
கிவ்	kiev
ரத்	rath
இஸ்லாமி	islami
அலிசன்	alison
பைபிளில்	incili
பைபிளில்	incil
ஜனா	jana
நம்பமுடியாத	inanılmaz
உதைத்து	tekme
துருவி	explorer
துருவி	kaşif
க்ரிஸ்	chris
க்ரிஸ்	kris
டினா	tina
தத்தெடுத்து	evlatlık
பப்பாளி	papaya
சுரைக்காய்	kabak
தோகை	tüy
ஆல்பர்ட்டா	alberta
பார்ப்பதை	görmek
டைபர்	tiber
கிரிகோர்	gregor
பெங்கோ	benko
வெள்ளரி	hıyar
வெள்ளரி	salatalık
சுத்தியல்	çekiç
சுத்தியல்	hammer
சுத்தியல்	çekici
ஜூடி	judy
ஏஞ்சலினா	angelina
மொசார்ட்	mozart
வோக்	vogue
அவிழ்த்து	çöz
முயற்சிக்கிறேன்	denemek
தீவனம்	yem
மெட்ரோனிடசோல்	metronidazol
உடைத்த	meteliksiz
உடைத்த	kırıldı
உடைத்த	kırdı
பாசிட்ரான்	pozitron
கேட்கப்பட்டது	sordu
கேட்கப்பட்டது	sordum
கேட்கப்பட்டது	soran
கேட்கப்பட்டது	istedi
கேட்கப்பட்டது	sormuş
விழுவது	düşmek
விழுவது	düşen
விழுவது	düşüyor
ஆல்காட்	olcott
ஜெபம்	namaz
ஜெபம்	dua
ஜெபம்	dualar
சாம்சன்	samson
பெயிண்ட்	boya
பெயிண்ட்	boyama
கிரிம்	grimm
துணிச்சல்	cesaret
துணிச்சல்	cüret
தோற்றமுரண்	paradoks
தோற்றமுரண்	çelişki
கையுறை	eldiven
கையுறை	eldivenler
தூண்டுவது	uyarıcı
கோபமாக	sinirli
கோபமாக	öfkeli
கோபமாக	kızgın
லாரல்	laurel
லாரல்	defne
பொறுப்பற்ற	sorumsuz
பொறுப்பற்ற	sorumsuzluk
எதுவாயினும்	herneyse
பெட்ரோனாஸ்	petronas
தர்ஸ்டன்	thurston
பிரகாசமாக	parlak
பிரகாசமாக	aydınlık
மகனுடன்	oğul
மகனுடன்	evlat
மகனுடன்	oğlum
பெர்க்	berg
பிரே	bray
டெரிக்	derrick
தண்ணீரைக்	su
சாப்பிட்ட	yedim
சாப்பிட்ட	yemiş
சாப்பிட்ட	yedi
சாப்பிட்ட	yemiş
சாப்பிட்ட	yenmiş
டிராய்	troy
டிராய்	truva
தீனா	dina
மலர்களால்	çiçek
மலர்களால்	çiçeğim
மலர்களால்	çiçeği
ஜப்பார்	jabbar
தோபா	toba
இலந்தனைடு	lantanit
சுருக்கெழுத்து	steno
சின்சினாட்டி	cincinnati
சிம்மம்	aslan
சிம்மம்	leo
விக்கிமேற்கோள்	vikisöz
டைம்லர்	daimler
இணையதளத்தை	site
புருவம்	kaş
மென்மையானது	kurnaz
மென்மையானது	slick
மென்மையானது	kaygan
சிட்டிசன்	yurttaş
சிட்டிசன்	vatandaş
ஆஸ்திரலேசியா	avustralasya
சுருக்கு	ilmek
சுருக்கு	çökme
சுருக்கு	çöküş
ரம்	rom
ரம்	rum
பிராவோ	bravo
டோரி	tori
வெஸ்டிங்ஹவுஸ்	westinghouse
கையகப்படுத்துதல்	edinme
சூனிய	cadı
ஏமாற்ற	hile
தொலைநகல்	faks
ஒப்பாரி	feryat
தாமதமானது	gecikmiş
தாமதமானது	gecikti
தாமதமானது	ertelendi
ஸ்ட்ராஸ்	strauss
வெனேரா	venera
நோட்புக்	defter
நோட்புக்	defteri
நோட்புக்	dizüstü
செரீனா	serena
ஜாக்குலின்	jacqueline
கலென்	galen
பலேரிக்	balear
நேர்வழி	hidayet
நேர்வழி	rehberlik
விவா	viva
சேர்க்கப்படாத	hariç
பிட்ஸ்	parçaları
சைக்கிள்கள்	bisiklet
ஆண்ட்ரே	andre
ஆண்ட்ரே	andré
ஆண்ட்ரே	andre
ஆண்ட்ரே	andré
பாகான்	bagan
வினோதமான	acayip
வினோதமான	tuhaf
வினோதமான	garip
முழங்கை	dirsek
ரேசிங்	yarışmak
ரேசிங்	yarış
மானே	mane
கிரைட்டன்	crichton
வீணான	aylak
வீணான	boşta
கன்சாஸ்	kansas
கோலுயிரி	bacillus
மைஸ்பேஸ்	myspace
ஆவணப்படுத்தி	belgeleyen
ஜோடிகள்	çiftlere
ஜோடிகள்	çiftler
ஜோடிகள்	çiftleri
ஜோடிகள்	çiftler
டிகாப்ரியோ	dicaprio
நேட்	nate
லோரி	lori
அடையாளங்காட்டி	tanımlayıcı
எபி	epinefrin
எபி	epi
அட்கின்ஸ்	atkins
ஆசீர்வாதம்	lütuf
ஆசீர்வாதம்	nimet
லாவா	lav
சுவைகள்	tatlar
சீரீ	serie
ஊக்கப்படுத்தினார்	kültürlü
பெலே	pelé
பாதமி	badami
ஹாஜ்சன்	hodgson
மூச்சில்	salıncak
மூச்சில்	salla
மூச்சில்	swing
காலியான	bos
காலியான	bomboş
காலியான	boş
சல்லி	sully
கிரிபட்டி	kiribati
குரோஷியா	hırvatistan
அகதா	agatha
லூங்	loong
முள்ளம்பன்றி	kirpi
வாட்டர்லூ	waterloo
பாதிக்கப்படக்கூடிய	korunmasız
பாதிக்கப்படக்கூடிய	savunmasız
டோமினிக்	dominik
டோமினிக்	dominic
மேலோட்டம்	bakış
மேலோட்டம்	yaklaşık
ப்ரூக்ஸ்	brooks
காபா	kâbe
காபா	kabe
கார்மென்	carmen
குளுமை	serinlik
அன்றோ	bozgunculuk
அன்றோ	fesat
அன்றோ	kötülük
அன்றோ	yaramazlık
வாலாட்டி	kuyruksallayan
யாசர்	yaser
மச்சம்	kaplumbağa
இமை	blink
தலையணை	yastık
செவிடு	sağırlar
செவிடு	sağır
சுகோய்	sukhoi
மலர்கிறது	açan
நியூஃபவுன்லாந்து	newfoundland
பாஸ்டில்	bastille
மெக்னீசியம்	magnezyum
கார்போஹைட்ரேட்	karbonhidrat
பனிமலை	buzdağı
டிக்கெட்	bilet
ஹாஸ்	haus
ஹெட்லி	hedley
துடைப்பம்	süpürge
லோகி	loki
களிப்பு	komik
களிப்பு	gülünç
ரிசா	rıza
மந்தமாக	ilık
யாசின்	yasin
யாசின்	yasin
குர்தி	kurti
பெறு	al
பெறு	alın
ஐசோடோப்பு	izotop
பிரெண்டன்	brendan
ஷார்ஜா	şarika
வெட்ச்வூட்	wedgwood
ஆசா	asa
டைவிங்	dalma
டைவிங்	dalış
டைவிங்	dalmak
பாலணு	gamet
மர்செல்லுஸ்	marcellus
கொள்ளைநோய்	salgın
நிலையில்லாத	rastgele
நிலையில்லாத	rasgele
வசீலி	vasyl
விருந்தாளி	konuk
விருந்தாளி	misafir
மூடியது	kapalı
மூடியது	kapatılmış
மூடியது	kapatıldı
மூடியது	kapali
மூடியது	kapandı
ஹயாத்	hayat
ஹயாத்	hyatt
டைரோசின்	tirozin
பயிற்சிபெற்ற	eğitilmiş
பயிற்சிபெற்ற	eğitimli
தோள்கள்	omuzlar
தோள்கள்	omuzları
ஈவா	eva
ஜூபிடர்	jüpiter
ஜூபிடர்	jupiter
குடித்துவிட்டு	sarhoşluk
குடித்துவிட்டு	alkollü
குடித்துவிட்டு	ayyaş
குடித்துவிட்டு	sarhoş
அறுத்த	kontrplak
பென்ட்லி	bentley
கலங்கிய	kederli
வெர்மீர்	vermeer
பேரியான்	baryon
அடுக்கப்பட்ட	istiflenmiş
புற்றுநோயியல்	onkoloji
வழக்கமானது	standard
வழக்கமானது	standart
வழக்கமானது	düzenli
வழக்கமானது	normal
வழக்கமானது	rutin
உணர்ச்சிகரமான	tutkulu
சிக்னல்கள்	sinyal
சிக்னல்கள்	sinyaller
சிக்னல்கள்	işaretler
பித்ரு	sırasıyla
தாலிப்	taliban
தாலிப்	talib
பில்போ	bilbao
கிரிஷாம்	grisham
ஸ்டீவன்சன்	stevenson
சம்ஹிதை	samhita
தலைக்கவசம்	miğfer
தலைக்கவசம்	kask
கவலைகளை	endişe
அர்த்தத்தை	anlam
அர்த்தத்தை	anlamı
அர்த்தத்தை	anlami
பிரியாவிடை	elveda
பிரியாவிடை	veda
ஏரோ	aero
நிம்மதி	rahatlamış
தில்லான்	dillon
பிரமாண்ட	dev
அனுமதிகள்	kabul
அனுமதிகள்	izinleri
அனுமதிகள்	izinler
ஸ்பாட்	nokta
ஸ்பாட்	spot
சிப்பிகள்	istiridye
மூக்கை	burnunu
மூக்கை	burnun
மூக்கை	burnu
மூக்கை	burun
டாலி	dali
நமிபியா	namibya
கார்னிகி	carnegie
முக்தார்	muhtar
உணவான	zehirlenmiş
உணவான	zehirli
பம்பா	pampa
சவு	zhou
கண்ணோட்டங்கள்	perspektifler
ராவல்பிண்டி	rawalpindi
மந்திரிகள்	bakanları
மந்திரிகள்	bakanlar
ரீவ்	reeve
