در	ドア
فینی	フィニー
زوزه	遠吠え
زوزه	ハウル
الکترونهای	電子
ایتون	イートン
فیلمور	フィルモア
بیسکویت	ビスケット
بیسکویت	ビスケット
ابل	アーベル
ابل	アベル
قیمتها	価格
آفونسو	アフォンソ
کاتالینا	カタリナ
شوارتزشیلد	シュヴァルツシルト
تائویوان	桃園
سفیروت	セフィロス
لاغری	スキニー
لاغری	薄い
لاغری	細い
مارجوری	マージョリー
خوبیست	ペース
سروی	調査
سروی	アンケート
سخره	クリフ
اوتیس	オーティス
کوئلیو	コエリョ
کورنی	コーニッシュ
نیوبیم	ニオブ
توشیبا	東芝
شوارتس	シュワルツ
خوشگله	可愛い
خوشگله	豪華
خوشگله	ゴージャス
لحیم	はんだ
حشو	冗長
مادرول	マザーウェル
لادا	ラウダ
جولیانا	ジュリアナ
مانوس	マナウス
جناغ	胸骨
غش	気絶
غش	失神
غش	気絶
خودپرداز	atm
آرورا	オーロラ
پرچ	パーチ
آلتا	アルタ
فوکوئی	福井
مثالهای	用例
مثالهای	実例
اوگو	羽後
رنجی	労苦
رنجی	逆境
ساردین	イワシ
ساردین	イワシ
مکانها	所在地
مکانها	場所
مکانها	スポット
کتل	やかん
اکید	厳重
بافین	バフィン
سیناپس	シナプス
وگنر	ワーグナー
وگنر	ワグナー
هزل	ゼル
هزل	ヘイゼル
اشر	アシェル
آفریدگار	クリエーター
سامبا	サンバ
شاآنشی	陝西省
آژاکسیو	アジャクシオ
آلیگیری	アリギエーリ
کلیمانجارو	キリマンジャロ
چنل	チャネル
چنل	チャンネル
چنل	海峡
بریزید	注ぐ
کولت	コルト
ناریتا	成田
رینو	サイ
چیکو	チコ
پیا	ピア
برلوسکونی	ベルルスコーニ
توکومان	トゥクマン
بوشنر	ビューヒナー
نویسندۀ	作家
نویسندۀ	著者
نویسندۀ	作者
گیگ	ギグ
فتو	フォト
فتو	写真
پایپر	パイパー
گروسو	グロッソ
کوکوس	ココス
زخمهای	潰瘍
خسوس	ヘスス
ترازوی	スケール
ترازوی	ウロコ
رودیم	ロジウム
جیر	スエード
خرافه	迷信
شائولین	少林寺
هیندنبورگ	ヒンデンブルク
هیندنبورگ	ヒンデンブルグ
خوتکای	コガモ
استورجن	チョウザメ
ابررایانه	スーパーコンピュータ
قطاری	電車
قطاری	列車
مودبانه	丁寧
سعادتی	ブリス
سعادتی	至福
تریستور	サイリスタ
دوازدهه	十二指腸
دائما	常時
دائما	絶えず
ناجور	気まずい
کیپلینگ	kipling
هلیوس	ヘーリオス
دراکو	りゅう
بالیکسیر	バルケスィル
برانت	ブラント
اسپیر	シュペーア
ژید	ジッド
آرچ	アーチ
عالیست	タフ
عالیست	厳しい
پنتیوم	pentium
ویلچر	車椅子
ویلچر	車いす
مورتیمر	モーティマー
اورلیوس	アウレリウス
لیروی	リロイ
تئودوسیوس	テオドシウス
هرش	ハーシュ
خنجری	ダガー
خنجری	短剣
جفتگیری	交尾
سافتبال	ソフトボール
چکه	点滴
دیا	dia
ماهیگیران	漁師
تاروت	タロット
خوبش	良い
خوبش	グッド
گونزالز	ゴンザレス
قمارباز	ギャンブラー
فایف	ファイフ
لوبک	リューベック
الکترونیکا	エレクトロニカ
کارلیا	カレリア
کارلیا	カルヤラ
پدینگتون	パディントン
گالون	ガロン
تلاشها	未遂
تلاشها	取り組み
تلاشها	努力
سختگیر	厳しい
فرانسیم	フランシウム
کیتا	キタ
کیتا	慶太
امیتر	エミッタ
بمیر	die
بمیر	死ぬ
تاونزند	タウンゼント
سک	sac
سک	sec
همکلاسی	クラスメート
همکلاسی	同級生
همکلاسی	クラスメイト
همکلاسی	同級生
رُم	ローマ
بونگ	ボング
اینوزیتول	イノシトール
مدیتیشن	瞑想
آزکابان	アズカバン
اختروش	クエーサー
پاتنم	パットナム
کلوویس	クローヴィス
دترمینان	行列式
دوبروونیک	ドゥブロヴニク
ویروسها	ウィルス
ویروسها	ウイルス
اشتهای	食欲
درفت	ドラフト
درفت	下書き
بارکد	バーコード
ماترا	マテーラ
پروتئوس	プロテウス
مکث	休止
کلسی	ケルシー
واینبرگ	ワインバーグ
کندانسور	コンデンサー
ناپیدا	未読
مهاجرتی	出稼ぎ
الیویا	オリヴィア
چشایر	チェシャ
شمارۀ	番号
شمارۀ	数値
شمارۀ	ナンバー
ترانزیستورها	トランジスタ
کالیپسو	カリプソ
تیلی	ティリー
آناناس	パイナップル
آناناس	パイナップル
اولسون	オルセン
اولسون	オルソン
ولری	ヴァレリー
اوشیما	大島
منادی	アナウンサー
درپوش	ふた
دیاموند	ダイヤモンド
دیاموند	ダイアモンド
دادگاههای	裁判所
کبودی	紫斑
سافو	サッポー
آسیبهای	ダメージ
آسیبهای	損害賠償
فروختن	販売
ماتی	マッティ
ماتی	マッティア
فیلتراسیون	ろ過
فیلتراسیون	濾過
نپر	ネイピア
جیمسون	ジェイムソン
آبدره	フィヨルド
کاتر	カッター
آردا	アルダ
غلتان	ローリング
کاسپر	キャスパー
بریجیت	ブリジット
پاکیزگی	清掃
ویوالدی	ヴィヴァルディ
سوادی	識字
بدگمانی	不信
بدگمانی	疑惑
بدگمانی	断崖
جینو	ジーノ
فراق	別居
فراق	分離
فرل	フェレル
سربروس	ケルベロス
نوستراداموس	ノストラダムス
تیا	ティア
کارخواه	クライアント
آمیتیست	アメジスト
رندولف	ランドルフ
گالوم	ゴクリ
بنیتز	ベニテス
دررفتگی	転位
دررفتگی	脱臼
گنت	ヘント
گنت	ガント
فولتن	フルトン
اتمها	原子
پریسیلا	プリシラ
رولت	ルーレット
رفاقت	友情
رفاقت	led
آمنهوتپ	アメンホテプ
بازیگوش	陽気
بازیگوش	遊び心
نسخۀ	バージョン
قوز	ハンプ
آبنبات	キャンディ
آبنبات	キャンディー
گبی	ギャビー
ناهمواری	地形
ادرنه	エディルネ
پاترول	斥候
پاترول	パトロール
کیفرخواست	公訴
لینکس	lynx
لامی	ラミー
کافیه	十分
سپاسگزار	感謝
سپاسگزار	感謝
زورگویی	いじめ
زورگویی	いじめ
رادکلیف	ラドクリフ
آنیا	アンヤ
زولتان	ゾルターン
هشدارها	警告
ژنهای	遺伝子
تیمبوکتو	トンブクトゥ
سدوم	ソドム
ژئوپلیتیک	地政学
آتو	オットー
گوچی	グッチ
اختاپوس	オクトパス
اختاپوس	タコ
کولاک	吹雪
کولاک	吹雪
منور	フレア
منور	フレア
لتو	レートー
لجبازی	頑固
زینه	学位
روری	ローリー
سمتش	クリップ
ملال	退屈
ملال	つまらない
ملال	退屈
مسافرخانه	モーテル
مسافرخانه	宿屋
مسافرخانه	旅館
مسافرخانه	ホステル
مسنجر	メッセンジャー
مسنجر	messenger
ویویان	ヴィヴィアン
ردای	ローブ
ردای	クローク
شروزبری	シュルーズベリー
لگولاس	レゴラス
اودینه	ウーディネ
لیماسول	リマソール
رزمناو	巡洋艦
رزمناو	クルーザー
زوران	ゾラン
توریسمو	turismo
جب	ジャブ
شنایا	慎也
ملامت	責め
تلر	テラー
قافله	部隊
مرضی	病気
لارسون	ラーション
فرمانبرداری	服従
ازرا	エズラ
هیوارد	ヘイワード
ابوا	オーボエ
دمپسی	デンプシー
ذوزنقه	台形
کورساکف	コルサコフ
ناسالم	不健康
پرومتئوس	プロメーテウス
پرومتئوس	プロメテウス
کورولا	カローラ
اکر	エーカー
رهگذران	トラベラー
آرکین	アーキン
نیکلاوس	ニクラウス
موبی	モービー
دمو	デモ
کوبو	久保
مدولار	モジュール
ویارجو	ヴィアレッジョ
کاروانی	キャラバン
ناپدری	継父
رودزیا	ローデシア
استارگیت	スターゲイト
ازو	蝦夷
شاستا	シャスタ
چد	チャド
رازها	秘密
تاراس	タラス
اسمز	浸透
نامادری	継母
داستایوسکی	ドストエフスキー
هیولاهای	モンスターズ
ابیگیل	アビゲイル
همبرگر	バーガー
همبرگر	ハンバーガー
همبرگر	ハンバーガー
موریانه	シロアリ
موریانه	シロアリ
خره	ロバ
خره	スラウ
پوشای	全域
زاپروژیا	ザポリージャ
ساکسیفون	sax
ساکسیفون	サックス
ساکسیفون	サックス
ماتسوموتو	松本
ایکی	壱岐
یائونده	ヤウンデ
چیودا	千代田
تریپتوفان	トリプトファン
لداخ	ラダック
رودن	ロダン
لیپید	脂質
مریضی	病気
فیلدینگ	フィールディング
دکه	キオスク
پاپیون	パピヨン
تالسا	タルサ
هیرویوکی	博之
واربرگ	ヴァールブルク
مانو	マヌ
پواتیه	ポワティエ
گیاهخواری	ベジタリアニズム
رپرایز	リプリーズ
ظواهر	出演
گیس	ウィッグ
گیس	かつら
بلوکه	ブロッキング
اسکیمو	エスキモー
الرسول	旅団
نگهداشت	メンテナンス
نگهداشت	整備
پرفسور	教授
فریبورگ	フリブール
اردنی	ヨルダン
بلانکا	ブランカ
الوی	エロイ
مزاح	ユーモア
مزاح	ユーモア
اولو	オウル
ریپ	リッピング
ریپ	rip
ریپ	リップ
اثاثیه	家具
کپه	パイル
دینه	ディナ
مولای	スポンサー
مایوت	マヨット
اوکس	オークス
مولکولها	分子
غارتگر	捕食
کربنیک	炭素
کاترپیلار	ケムシ
میکشد	kill
زیرکن	ジルコン
کلیپر	クリッパー
هانتسویل	ハンツビル
الکساندریا	アレクサンドリア
کاملش	いっぱい
کاملش	フル
فینچ	フィンチ
ویژگیها	プロパティ
ویژگیها	属性
ویژگیها	機能
ویژگیها	特徴
باریمور	バリモア
داداش	bro
داداش	兄弟
داداش	ブラザー
اورفئوس	オルフェウス
اورفئوس	オルペウス
ترسو	プッシー
ترسو	臆病者
آیل	アイル
دافی	ダフィー
آوان	avant
قضاوتی	判断
قضاوتی	判決
اندامها	臓器
اندامها	機関
آلونزو	アロンゾ
مندلبرو	マンデルブロ
استراتوسفر	成層圏
چیلی	チリ
سولانو	ソラーノ
کلرمون	クレルモン
آلوچه	スモモ
آلوچه	プラム
برونشیت	気管支炎
سیلوی	シルヴィ
پنزا	ペンザ
تلوریم	テルル
تارن	タルヌ
گوس	ガチョウ
گوس	ガウス
آزالیا	ツツジ
پمپئی	ポンペイ
پاگانینی	パガニーニ
کوردا	コルダ
داداشی	bro
بامیه	オクラ
چادری	テント
زلاتان	ズラタン
تروور	トレヴァー
تروور	トレバー
دواین	デュアン
لایل	ライル
قمه	マチェーテ
استیج	舞台
استیج	ステージ
مارنی	マーニー
بکشم	キル
بکشم	kill
کاتیا	カーチャ
کاتیا	カーチャ
مقطر	蒸留
خراجی	朝貢
ترسیده	怖がる
ترسیده	怖い
بیرق	バナー
بیرق	横断幕
تکنسیم	テクネチウム
پتو	毛布
پتو	ブランケット
پتو	毛布
اسی	esi
سرایدار	守衛
برار	離れる
پیرانا	ピラニア
کیران	キラン
عیاشی	オージー
عیاشی	放蕩
میبل	メーベル
میبل	メイベル
ایمکس	emacs
مغزها	脳みそ
سواستوپول	セヴァストポリ
دستگیره	ハンドル
چشمها	アイズ
یامادا	山田
راهزن	盗賊
راهزن	バンディッツ
راهزن	盗賊
آسپرین	アスピリン
سالسا	サルサ
پروژسترون	プロゲステロン
روبیدیم	ルビジウム
تایلور	テイラー
رادیاتور	ラジエーター
آلاچیق	ガゼボ
مگوایر	マグワイア
مگوایر	マグワイア
نینجای	忍者
نینجای	ニンジャ
محلهای	所在地
اسپارکس	スパークス
اثاث	家具
پواتو	ポワトゥー
دیکس	ディクス
ورزشکاری	スポーツマンシップ
کورمن	コーマン
اکریلیک	アクリル
عیادت	訪問
آسیزی	アッシジ
اسپایدر	スパイダー
اسپایدر	クモ
سیکو	聖子
گیبز	ギブズ
گیبز	ギブス
وینونا	ウィノナ
آرتوین	アルトヴィン
سیتوکروم	シトクロム
کتمان	控えめ
پیکی	peaky
لارکین	ラーキン
تمپو	テンポ
مائوریسیو	マウリシオ
اسکیپ	スキップ
دلخوری	迷惑
کریل	オキアミ
مکنده	吸引
دامین	ダミアン
ایضا	同上
بدجنس	平均
بدجنس	意地悪
ایمز	エイムズ
رُز	ローズ
رُز	ロゼ
رُز	バラ
رُز	rose
رُز	薔薇
والدن	ウォルデン
دالیا	ダリア
کمرون	キャメロン
ملیون	ミリオン
ملیون	million
ملیون	百万
رژیمی	ダイエット
رژیمی	献立
رژیمی	国会
روبسپیر	ロベスピエール
سلاخی	屠殺
اسپارک	スパーク
بلانکو	ブランコ
کلایپدا	クライペダ
والنتاین	バレンタイン
مگنولیا	マグノリア
پوشک	おむつ
پوشک	オムツ
پوشک	おむつ
پوشک	オムツ
تیروزین	チロシン
ویسبادن	ヴィースバーデン
وردپرس	wordpress
همپشایر	ハンプシャー
بیومکانیک	バイオメカニクス
شمشیرها	刀剣
انقضای	失効
نانوا	ベーカー
کفپوش	フロア
گوشته	食肉
توییت	ツイート
شیواجی	シヴァージー
دورف	ドワーフ
دورف	ドワーフ
دورف	小人
جوشش	沸騰
جوشش	茹でる
جوشش	せつ
حکمتی	知恵
جونی	ジョニ
تنقلات	スナック
لووی	ロウ
اوفا	ウファ
ادن	アデン
ادن	エデン
مثمر	実り
وینکلر	ウィンクラー
افسار	リーシュ
افسار	馬具
افسار	ハーネス
مورایس	モラエス
گوه	たわごと
لکس	lex
هابارد	ハバード
رسوا	恥辱
دریل	ドリル
بوریرام	ブリーラム
مجوزها	権限
مجوزها	許可
بریو	brio
هارپسیکورد	チェンバロ
موزی	バナナ
ساعتهای	時間
ساعتهای	腕時計
بازدیدهای	インプレッション
بازدیدهای	ビュー
گاوبازی	闘牛
بدنامی	infamous
میکو	巫女
بووه	ボーヴェ
کواد	quad
سله	celle
سرنوشتی	運命
ریپلی	リプリー
آرمادیلو	アルマジロ
کاتماندو	カトマンズ
اکسین	オーキシン
اویاما	小山
اویاما	大山
سالومون	サロモン
مهماندار	スチュワーデス
مهماندار	ホステス
آکیورا	アキュラ
آپاندیس	付録
آپاندیس	虫垂炎
کازینوی	カジノ
مخفیگاه	隠れ家
بروملی	ブロムリー
جوردانو	ジョルダーノ
آپولونیوس	アポロニウス
بازبی	バズビー
فرانکل	フランケル
فورک	フォーク
میدل	真ん中
میدل	ミドル
کوستروما	コストロマ
وادیم	ヴァディム
توتوری	鳥取
کشو	引き出し
پاکدامنی	純潔
پاکدامنی	美徳
پراتو	プラート
آبیجان	アビジャン
فیتز	フィッツ
هستون	ヘストン
شولتس	シュルツ
گیلیام	ギリアム
پاویون	パビリオン
سیو	siv
فردیت	個性
اورانگوتان	オランウータン
اولوموتس	オロモウツ
ایمپالا	インパラ
سورتمه	そり
سورتمه	そり
سورتمه	ソリ
یوهین	yuhina
مقرری	手当
باکسر	ボクサー
توربوجت	turbojet
وینسنس	ヴァンセンヌ
وینسنس	ヴィンセンス
درمانده	無力
کاشتن	播種
انعام	チップ
انعام	tip
انعام	ヒント
کییتی	キエーティ
آدرنالین	アドレナリン
ستو	瀬戸
آلای	アライ
قفسی	ケージ
فروزینونه	フロジノーネ
دلوز	deleuze
استک	スタック
باماکو	バマコ
گابرووو	ガブロヴォ
تریپولی	トリポリ
پریمو	プリモ
بوتا	ボタ
یارا	屋良
پنس	ペンス
شارژر	充電器
شارژر	チャージャー
تادئوس	タデウス
ملانزی	メラネシア
اوتا	太田
اوتا	うた
شلغم	カブ
گایگر	ガイガー
عسلی	ハニー
عسلی	はちみつ
عسلی	蜂蜜
جلیقه	ベスト
آووگادرو	アボガドロ
پاتل	パテル
الریه	肺炎
توتم	トーテム
سرآشپز	シェフ
موآم	モーム
فلکس	flex
فلکس	フレックス
برنر	ブレナー
وسیعتر	広い
سورپرایز	驚き
سورپرایز	サプライズ
اوتیسم	自閉症
تلمسان	トレムセン
مهدکودک	幼稚園
مهدکودک	保育園
دیکی	ディッキー
دیکی	ディッキー
واگرایی	発散
المو	エルモ
تودرتو	ネスト
راستگو	正直
سندای	仙台
مکانهایی	場所
مکانهایی	スポット
آیالا	アジャラ
فانینگ	ファニング
کرمهای	ミミズ
قماربازی	賭け事
قماربازی	ギャンブル
قماربازی	賭博
گیلدا	ギルダ
گائتانو	ガエターノ
پایگاههای	順位
ریازان	リャザン
باندونگ	バンドン
ورمیلیون	朱色
منات	マナト
شیبویا	渋谷
اوبه	宇部
تواضع	礼儀
تواضع	謙遜
گلوتامات	グルタミン酸
پاریش	パリッシュ
پاریش	教区
استند	スタンド
آکرا	アクラ
گلادیس	グラディス
فلوریان	フロリアン
آکتینیدها	アクチノイド
پیکاپ	ピックアップ
توتی	トッティ
لوترک	ロートレック
دوکاتی	ドゥカティ
تانژانت	タンジェント
بارلو	バーロウ
اسپا	スパ
اسپا	spa
تانتال	タンタル
کولیک	疝痛
آسمانخراش	摩天楼
نورفولک	ノーフォーク
مینروا	ミネルウァ
اخاذی	恐喝
اخاذی	脅迫
اخاذی	恐喝
اقساط	レンタル
استیم	スチーム
استیم	蒸気
نهار	昼食
نهار	ランチ
سیمبین	symbian
گروزنی	グロズヌイ
کاسیاس	カシージャス
درایر	乾燥機
درایر	ドライヤー
سترون	殺菌
هایت	ハイアット
هیدکی	英樹
هیدکی	秀樹
لیبرتس	リベレツ
لسینگ	レッシング
عوف	awf
هارلو	ハーロウ
میخواند	通話
هلمهولتز	ヘルムホルツ
پرتلاش	働き者
کاتای	キャセイ
مورش	ムレシュ
گاربو	ガルボ
کرویدون	クロイドン
پنجمی	フィフス
بوست	宣伝
چویی	チェ
روشنتر	ライター
اورنسه	オウレンセ
دامیان	ダミアン
پم	pam
لاسن	ラッセン
شیمانه	島根
پیشاهنگ	スカウト
سوپراستار	スーパースター
میزهای	テーブル
آداپتور	アダプター
آداپتور	アダプタ
بولدوزر	ブルドーザー
بیمارستانها	病院
ضعیفتر	弱い
لاتاری	宝くじ
لاتاری	抽選
والنتینو	ヴァレンティーノ
سخاوت	寛大
اهیمه	愛媛
آریادنه	アリアドネー
سیلزی	シレジア
حسد	羨望
دیدارش	面会
استروئید	ステロイド
استروئید	ステロイド
داوائو	ダバオ
ابلهانه	愚か
ابلهانه	バカ
ابلهانه	愚か
مینوس	マイナス
داروغه	元帥
مگنوم	マグナム
زندانهای	刑務所
زندانهای	監獄
تورفتگی	インデント
تورفتگی	インデント
مستاجر	テナント
قصابی	肉屋
قصابی	ブッチャー
سیبیل	口ひげ
سیبیل	口髭
دش	ダッシュ
کوم	コム
لاول	ローウェル
بالمر	バルマー
ریکاوری	回復
ریکاوری	リカバリ
ریکاوری	回収
وینچنزو	ヴィンチェンツォ
البا	アルバ
اولدنبورگ	オルデンブルク
گومل	ホメリ
میکاسا	三笠
راسکو	ロスコー
لوآندا	ルアンダ
رجیو	レッジョ
نجوا	囁き
نجوا	ささやく
نجوا	コンバース
هیلر	ヒラー
مارکیز	侯爵
سایگون	サイゴン
سندلر	サンドラー
ورساچه	ヴェルサーチ
پیتا	ピタ
پیتا	ピータ
پیتا	ペタ
جانم	dear
جانم	ディア
راسموسن	ラスムセン
همنشینی	同志
همنشینی	仲間
همنشینی	コンパニオン
چتم	チャタム
کانیون	峡谷
کبیری	大使
کبیری	アンバサダー
هیراگانا	平仮名
گارسون	ウェイター
بلندر	ミキサー
کورینتس	コリエンテス
دلخور	迷惑
هاپکیدو	ハプキドー
تفاله	クズ
بایوس	bios
تسلی	慰め
فلت	フラット
هامور	ハタ
ردینگ	レディング
اسپنس	スペンス
روبیو	ルビオ
کراک	ひび割れ
کراک	crack
کراک	クラック
کراک	クラッキング
کاروسو	カルーソ
تأخیری	ディレイ
تأخیری	遅延
مکا	メカ
ترقوه	鎖骨
بیتمن	ベイトマン
سیول	シーウェル
لیموترش	レモン
شتران	ラクダ
گشنیز	コリアンダー
هوتو	フツ
بشکن	ひび割れ
بشکن	crack
بشکن	クラック
بشکن	クラッキング
ریویرا	riviera
کوپ	コープ
گواردیولا	グアルディオラ
چفت	ファスナー
چفت	ラッチ
بنگلادشی	バングラデシュ
انتاکیه	アンタキヤ
اسپرینت	スプリント
کوبول	cobol
لدا	レダ
شای	シェイ
شای	シェイ
دارل	ダレル
بخاک	埋める
پاتریوت	パトリオット
ریتز	リッツ
دودو	ドードー
چرتکه	算盤
زنبورداری	養蜂
پرادو	プラド
جوجو	juju
حام	ハム
روگ	ローグ
هاجسون	ホジソン
بسل	ベッセル
دلتنگی	ノスタルジック
دلتنگی	苦悩
ترومبون	トロンボーン
دلگرمی	奨励
دلگرمی	激励
برونر	ブルンナー
آرکت	アークエット
شاری	シャリ
حقارت	屈辱
موریتس	モーリッツ
جیکوبز	ジェイコブス
قصدی	意図
یانا	ヤナ
چرخند	サイクロン
غیور	嫉妬
استراوا	オストラヴァ
بادکنکی	悪戯
شاولیای	シャウレイ
دوختن	縫う
دوختن	スティッチ
ماچادو	マチャド
صراط	痴漢
فرمایشات	提案
فرمایشات	プロポーズ
زودیاک	ゾディアック
ساساری	サッサリ
شدتی	音色
موقعیتهای	ポジション
سامنر	サムナー
مانلی	男らしい
پنکه	ファン
هاربین	ハルビン
ورس	vars
لهاسا	ラサ
اندوهگین	悲しみ
نیسون	ニーソン
کلاهبردار	詐欺
کلاهبردار	ハスラー
دوجین	ダース
مونتزا	モンツァ
کاتیوشا	カチューシャ
کابوکی	歌舞伎
انویدیا	nvidia
فیثاغورث	ピタゴラス
سرها	ヘッズ
سرها	ヘッド
برتی	バーティ
ساعتها	時間
ساعتها	腕時計
حسابرس	監事
پیچه	けいれん
پیچه	ヘリックス
پیچه	螺旋
بمانید	滞在
بمانید	ステイ
تعمیرکار	修理工
چلتنهام	チェルトナム
جوابهای	返信
لیندی	リンディ
خملنیتسکی	フメリニツキー
پامپلونا	パンプローナ
کلگ	クレッグ
فرصتهای	機会
پوی	ピュイ
مریت	メリット
سوختهای	燃料
کولار	ケブラー
طاس	ハゲ
طاس	ダイス
طاس	サイコロ
کونته	コンテ
امیکرون	オミクロン
ورنه	ヴァルナ
الگوریتمهای	アルゴリズム
زخمه	ピック
ناشیانه	気まずい
گیسن	ギーセン
اوسوالدو	オスヴァルド
جوجی	譲二
لیمویی	レモン
یونیفرم	ユニフォーム
یونیفرم	ユニフォーム
یونیفرم	制服
معدنچی	鉱夫
سناریوهای	シナリオ
ژیلینا	ジリナ
امریش	エメリッヒ
تلاطم	乱れ
ایلای	エリ
ایلای	イーライ
بوبو	ボボ
تردستی	ジャグリング
کایت	カイト
دق	打楽器
سرنیزه	銃剣
جدائی	別れ
سراشیبی	スロープ
سراشیبی	斜面
سراشیبی	傾き
داینامیک	ダイナミック
گالوپ	ギャラップ
آیورودا	アーユルヴェーダ
بوکسیت	ボーキサイト
زرشکی	クリムゾン
زرشکی	パープル
زرشکی	マゼンタ
آگریجنتو	アグリジェント
سوختگیری	給油
سوختگیری	充電
مارگرت	マーガレット
مارشا	マーシャ
پروتئاز	プロテアーゼ
کوزکو	クスコ
آنتاناناریوو	アンタナナリボ
حیا	スペア
تویتر	twitter
تویتر	ツイッター
آیرونز	アイアンズ
پاکو	パコ
فینک	fink
عینتاب	ガズィアンテプ
کلاسها	クラス
اسکوتر	スクーター
رامایانا	ラーマーヤナ
نیول	ニューウェル
سرمازدگی	凍傷
روکوکو	ロココ
بلکی	ブラッキー
توندرا	ツンドラ
فیومیچینو	フィウミチーノ
مانتی	モンティ
کلپتون	クラプトン
هولدر	ホルダー
ماریتا	マリエッタ
هافنیم	ハフニウム
مورل	モレル
بذل	景品
ذکاوت	タレント
ماساکی	正樹
برندون	ブランドン
تایشو	大正
بومرنگ	ブーメラン
ظاهرش	出演
آکوئینو	アキノ
استراحتگاه	ラウンジ
استراحتگاه	リゾート
افنباخ	オッフェンバッハ
تیتوم	テイタム
سالیناس	サリナス
سوچاوا	スチャヴァ
کرسر	コルセア
ماناگوا	マナグア
چرکاسی	チェルカースィ
اینده	フューチャー
اینده	未来
اینده	将来
اشتری	ラクダ
یالتا	ヤルタ
اسکوبی	scooby
ژیروسکوپ	ジャイロスコープ
کیکی	キキ
کوما	くま
پرسیوال	パーシヴァル
لزبین	レズビアン
لزبین	レズビアン
سندیکا	シンジケート
فابر	フェイバー
توشیرو	敏郎
بنیه	スタミナ
تلو	テージョ
سیبک	siebeck
واشی	和紙
متیسون	マセソン
فیزو	扶桑
اختری	恒星
هستینگز	ヘイスティングス
میورا	三浦
متس	メッツ
آسامی	麻美
برهمن	ブラフマン
برهمن	バラモン
کاماز	kamaz
ماکاروف	マカロフ
کرلینگ	カーリング
زوگ	ツーク
درینگ	デアリング
آنسفالیت	脳炎
تیومن	チュメニ
جولز	ジュール
لحاف	キルト
کانولا	菜種油
کمپیناس	カンピーナス
برنچ	支店
برنچ	支社
برنچ	ブランチ
برنچ	支部
آدمها	ピープル
وانیل	バニラ
اسکوپوس	scopus
فونتن	フォンテーヌ
جرونیمو	ジェロニモ
سنتاز	シンターゼ
کاگنی	キャグニー
توماسو	トマソ
توماسو	トンマーゾ
آگنی	アグニ
وصیتنامه	テスタメント
هرولد	ハロルド
آنیستون	アニストン
خسیس	ケチ
خسیس	けち
پولیپ	ポリープ
پولیپ	ポリプ
مشخصاتی	仕様
سونار	ソナー
روزای	日数
همپستید	hampstead
سابینا	サビーナ
دبوسی	ドビュッシー
اجل	用語
درشکه	バギー
رقصهای	踊り
هایلی	ヘイリー
کانتینر	容器
کانتینر	コンテナ
کانتینر	容器
کانتینر	コンテナ
دادرس	奉行
هاشیموتو	橋本
تبخال	ヘルペス
ترانی	テルニ
آمیلاز	アミラーゼ
سجویک	セジウィック
سوپرمارکت	スーパーマーケット
سوپرمارکت	スーパーマーケット
آرنهم	アルンヘム
راهول	ラーフル
کیمورا	木村
ویپل	ホイップル
برودریک	ブロデリック
دژبان	城主
سرف	サーフィン
ویاچسلاو	ヴャチェスラフ
تکل	タックル
پیوه	ピエーヴェ
اژدهایان	ドラゴンズ
اژدهایان	ドラゴン
تویودا	豊田
پارانویا	妄想
لاسون	ローソン
لکو	レッコ
چیو	千代
فلدمن	フェルドマン
پانچو	パンチョ
برنامۀ	プログラム
ویدیوها	動画
ناجوانمردانه	臆病
پاتراس	パトラ
رودولفو	ロドルフォ
رینیت	鼻炎
توینبی	トインビー
استینگر	スティンガー
فورسایت	フォーサイス
شرت	引き出し
هانگ	ホン
هانگ	ハーン
هانگ	カーン
کرست	コルセット
بلیندا	ベリンダ
والکر	ウォーカー
کاربراتور	キャブレター
واتسلاو	ヴァーツラフ
دیلتای	ディルタイ
جولیتا	ジュリエッタ
سیتیک	citic
زیگ	sig
ماتسون	マセソン
تاییدیه	確認
متیوز	マシューズ
ولفرم	ヴォルフラム
جیگر	ベイビー
جیگر	赤ちゃん
ماته	マテ
ماته	メイト
استاندال	スタンダール
اسپیسی	スペイシー
هربی	ハービー
ژنگژو	鄭州市
دورین	ドリアン
انسفالوپاتی	脳症
ماگادان	マガダン
تانن	タンニン
غصه	悲しみ
غصه	悲しみ
شورین	シュヴェリーン
شانل	シャネル
والبرگ	ウォールバーグ
سرینگر	シュリーナガル
آبرسان	水道
یافا	ヤッファ
توتسی	ツチ
پستانک	おしゃぶり
پسوندها	サフィックス
رویینگ	ボート
بتلیس	ビトリス
هزارتو	迷宮
هزارتو	ラビリンス
هزارتو	迷路
ووپرتال	ヴッパータール
خوف	恐怖
خوف	恐れ
خوف	awe
مهتا	メータ
شلوارهای	ズボン
اتوود	アトウッド
ولیانت	ヴァリアント
جنتو	gentoo
کارفرمای	事業主
سرسام	せん妄
ویسه	wiese
سمپسون	サンプ
سمپسون	サンプソン
ییتس	イエーツ
ییتس	イェーツ
نمایشگاههای	展示
لز	les
هلم	ヘルム
کرب	カニ
آنتیک	アンティーク
هیکی	キスマーク
آکل	akel
کاررا	カレラ
کنتور	メーター
بلینی	ベッリーニ
بودروم	ボドルム
دوتریوم	重水素
جیپسی	ジプシー
جیپسی	ジプシー
امیلیانو	エミリアーノ
دامپزشک	獣医
دامپزشک	獣医
کلوئه	クロエ
گوئینت	ギネス
دیوژن	ディオゲネス
