και	और
γεώτρηση	खुदाई
αδελφέ	भाई
αδελφέ	भाई
αδελφέ	bhai
ντάρνλεϊ	डार्न्ले
ντέμιαν	डेमियन
ντέμιαν	डेमियन
κάμεο	कैमियो
κακοποιοί	ठग
κακοποιοί	अपराधियों
κακοποιοί	खलनायक
λούο	लुओ
απλοειδή	अगुणित
μεγαλιθικό	एकाश्म
μπούγκι	बोगी
γεωχημεία	भूरसायन
αχρησιμοποίητο	अनुपयुक्त
αχρησιμοποίητο	अप्रयुक्त
μπάβα	बावा
αξιοπρεπείς	सभ्य
σαουδάραβες	सउदी
κλωστοϋφαντουργικά	कपड़ा
κλωστοϋφαντουργικά	वस्त्र
γόνδολα	gondola
αλαζονικό	अभिमानी
αλαζονικό	घमंडी
γκατ	ghat
γκατ	घाट
σέπερντ	शेफर्ड
σέπερντ	गड़रिये
σαμπουάν	शैम्पू
προαίσθημα	पूर्वाभास
καινοζωική	cenozoic
μπόουνς	अस्थियों
μπόουνς	हड्डियाँ
μπόουνς	हड्डियां
μπόουνς	हड्डियों
σοκολάτες	चॉकलेट
ελκώδης	ulcerative
εκσπερμάτωση	स्खलन
αμφιβληστροειδοπάθεια	retinopathy
χαρτοπολτού	गूदा
κάστορες	बीवर
τετάρτες	बुधवार
πεινασμένοι	भूखे
πεινασμένοι	भूखा
πεινασμένοι	भूख
πεινασμένοι	भूखी
τζέρβις	जर्विस
νίτα	नीता
σγουρά	घुंघराले
αντικατασκοπεία	counterintelligence
καλλιτεχνία	कलात्मकता
γκετί	getty
μινχ	मिन्ह
χωκ	हॉक
ελευθερια	आज़ादी
ελευθερια	आजादी
ελευθερια	स्वतंत्रता
ντουλάπι	लॉकर
ντουλάπι	अलमारी
ντουλάπι	मंत्रिमंडल
ντουλάπι	मंत्रिपरिषद
ντουλάπι	कैबिनेट
ουζμπεκική	उज़बेक
ουζμπεκική	उज़्बेक
προσρόφησης	अधिशोषण
ριτρίβερ	रिट्रीवर
βάφτιση	बपतिस्मा
βάφτιση	नामकरण
ντίντι	दीदी
χετζάζ	हिजाज़
ρευματισμούς	गठिया
πρωϊνό	नाश्ता
αντιπερισπασμός	व्याकुलता
μυέλωμα	माइलोमा
ιππόκαμπο	हिप्पोकैम्पस
μάσλοου	मास्लो
σαρίτα	सरिता
βεράντες	बरामदा
σκιερό	छायादार
φύτευσης	रोपण
συμπόνοια	करूणा
συμπόνοια	सहानुभूति
συμπόνοια	हमदर्दी
συμπόνοια	सहानुभूति
σκορτσέζε	स्कोर्सेसे
χάντσβιλ	huntsville
προσαύξηση	वृद्धि
προσαύξηση	अधिभार
τουκ	टुक
τουκ	tuk
κίμπερλι	किम्बर्ली
κίμπερλι	किम्बरली
νανοσωλήνων	नैनोट्यूब
τεχνούργημα	centuries
παλαμάκια	तालियाँ
μπατζ	बज
συνθλίβονται	कुचल
ωαρίων	डिंब
κοκκοθραύστης	grosbeak
υποσυνείδητα	अचेतन
έκζεμα	खाज
όπα	वाह
κανιβαλισμός	नरभक्षण
πένυ	पैनी
κομιστής	बेहिश्त
δραση	क्रिया
δραση	एक्शन
δραση	कार्रवाई
τρομοκρατεί	उबकाई
μπάκλουντ	backlund
εξάχνωσης	उर्ध्वपातन
μάιρα	मायरा
απόφ	dec
απόφ	दिसंबर
απόφ	दिसम्बर
διαρθρωτικά	संरचनात्मक
αδιαφάνεια	अस्पष्टता
αδιαφάνεια	अपारदर्शिता
σανδάλι	चंदन
σανδάλι	चन्दन
χάμπουργκερ	बर्गर
χάμπουργκερ	हैमबर्गर
χάμπουργκερ	बर्गर
ακροβάτης	कलाबाज
επιτηδευμένη	लच्छेदार
καυσόξυλα	ईधन
χαρτόνια	गत्ता
φτυάρια	हुकुम
δυσπλασίες	विकृतियों
ζβίγγλιος	ज्विंगली
τάρανδος	रेनडियर
μοντελο	मॉडल
λογια	शब्दों
λογια	लफ़्ज़ों
λογια	शब्द
βάναυσο	क्रूर
ντιβάλ	डुवल
σιράζι	शिराज़ी
νησι	आइलैंड
νησι	द्वीप
λέου	लियू
ανιδιοτελής	निस्वार्थ
κοινοποιήθηκε	साझेदारी
κοινοποιήθηκε	साझा
κάμεν	कामेन
μπουφέ	बुफे
καρμάικλ	कारमाइकल
λιανικό	रिटेल
λιανικό	खुदरा
στένσιλ	स्टेंसिल
συνεργάσιμος	सहकारी
γκόρντιμερ	गोर्डिमर
νέιτ	नैट
αγενές	अशिष्ट
αγενές	rude
αγενές	असभ्य
μπρέτον	bretton
υποκριτής	पाखंडी
κλειτορίδα	भगशेफ
τζέφρυ	जेफरी
σημα	signal
σημα	संकेत
σημα	सिग्नल
αρμαγεδδών	armageddon
μπόσκο	बोस्को
κρας	क्रश
κρας	crush
κρας	क्रेश
κρας	क्रैश
χαριτωμένο	क्यूट
χαριτωμένο	प्यारा
χαριτωμένο	cute
κούριερ	कूरियर
γκρέιντζ	ग्रेंज
αδερφέ	भाई
αδερφέ	भाई
αδερφέ	bhai
λάφλιν	लाफलिन
μοχθηρός	शातिर
κραυγαλέα	घोर
σάμπρας	सेमप्रास
πέμπτες	गुरुवार
οιστραδιόλη	estradiol
εξκάλιμπερ	excalibur
σανά	साना
σανά	sana
μίλαρντ	मिलर्ड
οξύνει	सुस्पष्ट
κλειδωμένα	तालाबंद
θαλασσα	सागर
θαλασσα	समुद्र
κονσέρβες	डिब्बाबंद
κονσέρβες	डिब्बे
ντροπαλή	शर्मीली
ντροπαλή	शर्म
ντροπαλή	शर्मीले
θηλυκότητα	स्त्रीत्व
βαρκάρης	मल्लाह
ραβαλπίντι	रावलपिंडी
κόρμπιν	कोर्बिन
έκπληκτη	अचंभित
έκπληκτη	हैरान
έκπληκτη	चकित
ψυχαναγκαστική	बाध्यता
βρεγματικό	parietal
σόνυ	सन्नी
ντότζερ	डोजर
ασεξουαλική	अलैंगिक
σορτσάκια	शॉर्ट्स
άτγουντ	एटवुड
χέιερνταλ	हेयरडाह्ल
χειρούργος	सर्जन
παλιοσίδερα	स्क्रैप
απίστευτος	अविश्वसनीय
χαρτοφύλακας	अटैची
ντόουν	भोर
ανάσες	साँसे
θαρσίς	थर्सिस
φόρντ	फोर्ड
φόρντ	घाट
γανδάρα	गांधार
τσεκ	जाँचें
τσεκ	जाँच
αχώριστοι	अविभाज्य
αχώριστοι	अभिन्न
ατελείωτα	असीम
ατελείωτα	अंतहीन
απορρυπαντικό	डिटर्जेंट
αδιαπέραστο	अप्रभावित
αδιαπέραστο	अगम्य
αδιαπέραστο	अभेद्य
γελοιοποίηση	उपहास
τραγουδι	गीत
τραγουδι	गाना
τραγουδι	सोंग
αρχη	प्राधिकरण
αρχη	प्राधिकार
δισκίο	टेबलेट
δισκίο	टैबलेट
δισκίο	टैब्लेट
γκου	गू
ισχαιμική	ischemic
αγγελιοφόροι	रसूलों
μπουλντόγκ	बुलडॉग
μπουλντόγκ	बुल
μυρμηγκοφάγος	anteater
ωφελιμισμός	उपयोगितावाद
ρόναν	रोनेन
τιλ	चैती
απολύσεων	अतिरेक
φιλικότητα	मित्रता
παγκάκι	बेंच
βόζνιακ	वोज़नियाक
μπεβ	बेव
τέντωμα	खिंचाव
τέντωμα	खींचें
μπλουζάκι	कमीज
μπλουζάκι	शर्ट
μπλουζάκι	shirt
μπλουζάκι	कमीज़
κοιλιακούς	abs
κοιλιακούς	एबीएस
παβλοντάρ	पाव्लोदार
πελαγικά	pelagic
μεσεντέρια	mesenteric
άστεγο	बेघर
ανάντη	अपस्ट्रीम
κέλλερ	केलर
ραμαζάνι	रमजान
ραμαζάνι	रमज़ान
αρνταμπίλ	अर्दबील
εξουσιοδοτημένος	अधिकृत
εξουσιοδοτημένος	प्राधिकृत
μπρίγκαμ	ब्रिघम
έξαψη	उत्तेजना
έξαψη	निस्तब्धता
δεσμοφύλακα	जेलर
ταλαντωτές	oscillators
ουμβριήλ	अम्ब्रिअल
μπούρι	buri
ντουν	टिब्बा
έβενος	आबनूस
αργοτερα	बाद
τανενμπάουμ	टैनेनबॉम
τσαμπιά	गुच्छे
κουτσομπολιό	गपशप
βιβλια	पुस्तकें
βιβλια	पुस्तकों
βιβλια	किताबें
βιβλια	किताबे
αήττητου	विराजे
προσομοιωτή	सिम्युलेटर
ζιζανιοκτόνο	शाकनाशक
εκπεμπόμενου	उत्सर्जित
πυροτέχνημα	पटाखा
απόβλητο	बरबाद
απόβλητο	बर्बादी
απόβλητο	अपशिष्ट
απόβλητο	बर्बाद
ψεύτρα	झूठे
ψεύτρα	झूठा
συνομωσία	षड्यन्त्र
συνομωσία	षड्यंत्र
κουρασμένη	थका
κουρασμένη	थकान
κατέσχεσε	जब्त
φεγγίτη	रोशनदान
αγγλικα	english
αγγλικα	अंग्रेज
αγγλικα	अंग्रेजी
αγγλικα	अंग्रेज़ी
σάλλιβαν	सुलीवान
σικκίμ	सिक्किम
κάντον	कैण्टन
ιζηματογενές	sedimentary
ρατσιστής	जातिवाद
μπόρο	बरो
ουάου	वाह
ουάου	wow
πολεμίστρια	योद्धा
υποατομικό	अपरमाणविक
συλλογη	संग्रह
συλλογη	कलेक्शन
συλλογη	संग्रहण
συναισθηματικός	भावुक
συναισθηματικός	भावनात्मक
συναισθηματικός	इमोशनल
συναισθηματικός	emotional
συναισθηματικός	भावुक
ευσυνείδητος	धर्मात्मा
ευσυνείδητος	ईमानदार
τσάκα	काटना
τσάκα	चका
νυστέρι	scalpel
κουνάρ	कुनर
σρινιβάσα	श्रीनिवास
μπέβαν	बेवन
σάμμερ	summer
σάμμερ	ग्रीष्म
σάμμερ	गर्मियों
σάμμερ	गर्मी
σάμμερ	गर्मियाँ
παρμεζάνα	parm
μητρότητας	मातृत्व
σάρμα	sharma
σάρμα	शर्मा
καλωσόρισες	स्वागत
γουέαρ	वेयर
μπάρμπεκιου	बारबेक्यू
μπάρμπεκιου	कबाब
μπάρμπεκιου	बीबीक्यू
μπάρμπεκιου	bbq
γραμμα	लेटर
γραμμα	पत्र
γραμμα	अक्षर
καυστήρα	बर्नर
σάουθπορτ	साउथपोर्ट
άλβαρεζ	अल्वारेज़
φουτζιάν	फ़ूज्यान
σίτα	सीता
ισομετρική	सममितीय
καρμπάλα	करबला
καρμπάλα	कर्बला
απόκοσμη	पहाड़िया
πρέσες	दबाता
λαβράκι	स्कूप
απερίσκεπτη	लापरवाह
πλέξιμο	बुनाई
μώλωπες	स्प्लीन
χοτζ	होज
μερκ	merc
αστρολόγο	ज्योतिषी
ιγμόρεια	साइनस
χρωμικό	क्रोमेट
συμβιωτική	सहजीवी
κυστίτιδα	सिस्टायटिस
δαμάσκηνο	प्लम
μπράντυ	ब्रांडी
ημιδιαφανές	पारभासी
ημιδιαφανές	निर्मल
ημιδιαφανές	स्वच्छ
ημιδιαφανές	पारदर्शी
γεγονοτα	तथ्य
γεγονοτα	घटनाएँ
γεγονοτα	ईवेंट
γεγονοτα	कार्यक्रम
φιλοι	मित्रो
φιλοι	दोस्तो
φιλοι	मित्र
φιλοι	दोस्तों
φιλοι	मित्रों
σνομπ	घमण्डी
μέλον	mellon
εντερπράιζ	उद्यम
εντερπράιζ	एंटरप्राइज
εντερπράιζ	एंटरप्राइज़
υξώς	हिक्सोस
τακούνια	हील्स
τακούνια	एड़ियों
υδρορροές	ड्रेनेज
κόνδυλο	condyle
ευκίνητος	कुशल
ευκίνητος	दक्ष
ευκίνητος	चुस्त
ράνα	राणा
ράνα	rana
ουρακοτάγκος	ओरंगउटान
κουβάδες	भरके
γκόνζο	गोंजो
οθέλλο	ओथेलो
μετανιώνω	अफसोस
μετανιώνω	पछतावा
μετανιώνω	अफ़सोस
μετανιώνω	पश्चाताप
τρως	खाने
σανό	hay
λακκούβες	पोखर
σινιάλο	signal
σινιάλο	संकेत
σινιάλο	सिग्नल
κολοφώνιο	गंधराल
λαρ	lar
εκλάπη	चोरी
εκλάπη	चुराया
ευφημισμός	प्रेयोक्ति
ντόλαν	डोलन
μικροηλεκτρονική	माइक्रोइलेक्ट्रॉनिक्स
ασίφ	आसिफ
εγκληματολόγος	csi
γκέκο	gecko
πετάλι	पैदल
λήντερ	लिएंडर
νίσα	निशा
μοντερνιστές	आधुनिकतावादी
ντοράντο	डोराडो
ομόκεντρους	केंद्रिय
τάουνι	पिंगल
παρασκευη	शुक्रवार
άρντεν	आर्डेन
γιάμα	यमराज
ρακέτες	रैकेटबॉल
ταγκ	टैग
φάλον	fallon
πγε	pgi
μπαγκ	बग
μπαγκ	कीड़ा
μπουσάν	बुसान
νεόπλασμα	फुलाव
εξαγωγείς	निर्यातक
ασύμπτωτη	अनन्तस्पर्शी
πολυμήχανος	क्षमतावान
γραμμη	लाइन
γραμμη	पंक्ति
γραμμη	रेखा
γραμμη	लकीर
μεθοδολογικές	methodological
βίρα	वीरा
ελενη	हेलेन
τρίποδο	तिपाई
σπασμένος	टूटी
σπασμένος	टूटा
ακετυλοχολίνη	acetylcholine
υπερθερμία	अतिताप
λόβελ	लोवेल
βηρ	bhp
αμνιακό	amniotic
σάβανο	कफ़न
τίνκερ	टिंकर
χλωμός	पाले
σύνθια	सिंथिया
ντώσον	डाउसन
χάρτλεϊ	हार्टले
διψασμένος	प्यास
διψασμένος	प्यासी
διψασμένος	प्यासा
διψασμένος	प्यासे
αρζάν	अर्जन
κεμπάπ	कबाब
τζαλαλαμπάντ	जलालाबाद
μπόντο	बोडो
εφελκυσμού	tensile
μάνικα	नली
λοταρία	लॉटरी
ντουντού	दूदू
επουλωθεί	चंगा
ξενοφοβίας	अज्ञातव्यक्तिभीति
κιμπούτς	किबूत
ενοποιημένες	संचित
ματι	नेत्र
ματι	आँख
ματι	आंख
ματι	नजर
ράμε	rame
έμετος	उल्टी
μετριαστεί	नियंत्रित
γυροσκόπιο	gyro
τραγούδα	गा
τραγούδα	गाओ
φοβισμένη	भयभीत
φοβισμένη	डर
φοβισμένη	भयभीत
εγκεφάλους	दिमाग़
εγκεφάλους	दिमाग
αντίλ	आदिल
μπλόγκερ	ब्लॉगर
κάσιντι	कासिडी
περιτόναιο	peritoneum
γαλακτόζης	galactose
θεϊσμός	आस्तिकता
μμμ	mmm
αυστρονησιακές	ऑस्ट्रोनीशियाई
δεδ	tens
χειρουργεία	सर्जरी
τσάρλυ	चार्ली
κόουβ	कोव
νηφάλιος	शांत
καταβεβλημένος	जंगली
γκλέντεϊλ	ग्लेनडेल
απολαυστική	सुखद
απολαυστική	रमणीय
απολαυστική	दिलचस्प
ψυχοπαθής	मनोरोगी
νεόνυμφοι	नवविवाहित
προκατειλημμένος	पक्षपाती
προκατειλημμένος	पक्षपातपूर्ण
ύπουλος	छली
ύπουλος	विश्वासघाती
ύπουλος	कपटी
ύπουλος	बेईमान
ύπουλος	मायावी
ύπουλος	कंजूस
ύπουλος	डरपोक
αερα	वायु
αερα	एयर
ανήκουστο	अनसुनी
ανήκουστο	अनसुना
χαζός	भोला
χαζός	गूंगा
κάστερ	कस्टर
στεγανογραφία	स्टेग्नोग्राफ़ी
βιβλιάριο	पुस्तिका
φάτε	खाओ
φάτε	खा
ουδετεροπενία	न्यूट्रोपेनिया
μπουνιά	पंच
συντροφικότητα	एकजुटता
λεξη	वर्ड
λεξη	शब्द
καλοκαιρι	summer
καλοκαιρι	ग्रीष्म
καλοκαιρι	गर्मियों
καλοκαιρι	गर्मी
καλοκαιρι	गर्मियाँ
κρεμώδες	मलाईदार
φιλόδοξοι	महत्वाकांक्षी
ατομα	व्यक्तियों
ατομα	लोग
ατομα	लोगों
στοιβάζονται	stacked
εντιμότητα	ईमानदारी
κυβερνοχώρο	साइबरस्पेस
ασφάλιστρα	प्रीमियम
δραβιδικές	द्रविड़
κόι	कोई
κάρλιν	कार्लिन
#εάν	#अगर
βορονέζ	voronezh
εισαγωγέας	आयातक
νότινγκ	नॉटिंग
μορφη	फ़ॉर्म
μορφη	प्रपत्र
μορφη	फॉर्म
μορφη	फार्म
μορφη	रूप
μορφη	प्रारूप
μορφη	फ़ॉर्मेट
μορφη	फॉर्मेट
μορφη	फार्मेट
μορφη	स्वरूप
αποκωδικοποιητή	डिकोडर
ξυλουργική	बढ़ईगीरी
ξυλουργική	बढ़ई
τερκ	तुर्क
λουις	लेविस
λουις	लुईस
άιρις	आईरिस
μονη	अकेला
μονη	अकेले
μονη	अलोन
φυλλώδη	पत्तेदार
κάλβερτ	calvert
επιλεκτικό	चयनात्मक
κατεβάστε	डाउनलोड
γαλακτώδες	मिल्की
βιαστή	बलात्कारी
#ένα	#एक
μπρόντυ	ब्रोडी
μπολερό	बोलेरो
καρθικέγιαν	कार्तिकेयन
ραμγκούλαμ	रामगुलाम
μπολέιν	बोलिन
βρωμιά	अपशब्द
βρωμιά	अश्लीलता
βρωμιά	गाली
βρωμιά	गंदगी
βρωμιά	मैल
καυτός	हॉट
καυτός	गर्म
καυτός	hot
χάμερσμιθ	हैमरस्मिथ
τελικο	फ़ाइनल
τελικο	अंतिम
τελικο	फाइनल
τελικο	फाइनल
τύφλα	शराबी
τύφλα	नशे
ανατριχιαστικό	खौफनाक
τρωκτικό	कृंतक
ντόν	डॉन
φυγά	भगोड़े
εμπιστευτικότητας	गोपनीयता
ναμπίλ	नाबिल
στείλτε	send
στείλτε	भेजें
αρι	अरी
αρι	api
αποχετεύσεις	नालों
παπαγάλους	तोते
λενγκ	लाइंग
μιμ	मीम
μιμ	mim
ψυχοπαθή	मनोरोगी
τζαχάν	jahan
σεισμογράφο	seismograph
τρύπησε	बेध
χαστούκι	थप्पड़
χαστούκι	तमाचा
καλιμαντάν	कालिमंतान
καραόκε	कराओके
γκρέιντι	ग्रेडी
γαστρίτιδα	आमाशयार्ति
τάιν	tyne
μ}}	m}}
κοντέσα	countess
βλάκες	मूर्ख
βλάκες	बेवकूफ
ραντζίτ	रंजीत
ραντζίτ	रणजीत
θάβει	दफना
καπούρ	कपूर
λειαντικό	चिकना
#όταν	#जब
επιτρεπόμενες	अधिकृत
επιτρεπόμενες	प्राधिकृत
επιτρεπόμενες	अनुमति
επιτρεπόμενες	अनुमत
ινδιανάπολη	इंडियानापोलिस
εκπ	एसएसपी
εκπ	ssp
φονιάδες	हत्यारों
φονιάδες	हत्यारे
μπελούτσι	बेलुची
διαβρώσει	इरोड
κυριως	मुख्यतः
κυριως	अधिकांशतः
κυριως	अधिकांश
κυριως	ज्यादातर
κυριως	अधिकतर
κυριως	ज़्यादातर
έντυ	एडी
κάσκι	कास्की
γκρίνσπαν	ग्रीनस्पैन
αναγνώσιμο	पठनीय
σάρι	साड़ी
σάρι	sari
βαρκάδα	बोटिंग
έπαιξα	निभाई
λατς	लात्स
άκκα	अक्का
νυχτα	रात
νυχτα	रात्रि
ολογραφική	होलोग्राफिक
τριχωτός	बालदार
μιουνγκ	म्युंग
εξελιξη	एवोल्यूशन
γονιδιωματική	जीनोमिक्स
καρδια	हृदय
καρδια	ह्रदय
καρδια	दिल
πεπ	पेप
επιδότησης	सब्सिडी
επιδότησης	रियायत
στιλέτα	खंजर
διπλοειδή	द्विगुणित
σάκι	साखी
σακ	शाक
σακ	बोरी
αγαλλίαση	सन्नद्ध
κριάρια	मेढ़ों
γιούγκα	युग
γιούγκα	युगों
τρομοκρατήσει	आतंकित
τσέλμσφορντ	चेम्सफोर्ड
πορεια	पाठ्यक्रम
πορεια	कोर्स
σμόλντερς	स्मल्डर्स
πρόποση	टोस्ट
τροχόσπιτο	ट्रेलर
απάνθρωπο	अमानवीय
απάνθρωπο	अमानवीय
ακετυλο	acetyl
διασκέψεων	सम्मेलनों
μπρένερ	ब्रेनर
σφυρηλάτηση	इफ़तेरा
διαρκεια	अवधि
κάπνιζε	स्मोक्ड
σημαντικο	महत्वपूर्ण
μπούλα	बुल्ला
πετσέτες	तौलिए
πετσέτες	तौलिये
εξεταστή	समीक्षक
ανασφάλειες	असुरक्षा
εθισμένη	आसक्त
εθισμένη	व्यसनी
εθισμένη	आदी
χιτώνιο	लाइनर
αδαής	अज्ञानी
θερμοηλεκτρικές	तापविद्युत
σφίξε	निचोड़
πάκερ	पैकर
μόντυ	मोंटी
ντατς	डच
λάμψει	चमक
πώλα	पाउला
συνδέτες	ligands
μαγείρισσα	कुक
σατόσι	सातोशी
σαρδέλα	sardine
τίμι	टिम्मी
ινομυαλγία	लुपस
ονειρο	ड्रीम
ονειρο	सपने
ονειρο	ख्वाब
ονειρο	स्वप्न
ονειρο	सपना
ζηλεύω	जलन
ζηλεύω	ईर्ष्या
ζηλεύω	ईर्ष्या
κωνικού	शंकु
σαραβάκ	सरवाक
νομπλ	नोबल
νομπλ	प्रतिष्ठित
γουόλκερ	वॉकर
γουόλκερ	वाकर
κερμάν	करमान
νανγκ	नांग
αφυδρογονάση	dehydrogenase
αξιότιμοι	माननीय
μπούργκος	बुर्गोस
πανούργος	चतुर
πανούργος	चालाक
πανούργος	तीक्ष्ण
πανούργος	चालाकी
χαρταετό	पतंग
μεγιστοποιηθεί	अधिकतम
κραντς	क्रंच
καπάκια	कैप्स
ακαταστασία	clutter
σόμπα	स्टोव
εξωφρενικό	हास्यास्पद
εξωφρενικό	बेतुका
ντομίνικα	डोमिनिकन
παρέγχυμα	parenchyma
απαντηση	उत्तर
απαντηση	जवाब
απαντηση	जवाब
νεοσύλλεκτους	रंगरूटों
πυροσβέστη	अग्निशामक
πυροσβέστη	अग्निशमन
πυροσβέστη	फायरमैन
κακοτυχία	दुर्भाग्य
κακοτυχία	तकलीफ
μπαντάρ	bandar
εναρμονισμένη	अनुरूपित
μπαμπάδες	पिताओं
επιτήδευση	परिष्कार
χαιρετίσματα	बधाई
βασιλισσα	रानी
βασιλισσα	महारानी
τσάπα	कुदाल
ντέβιν	डेविन
άκατος	शटल
χλωρίνη	क्लोरीन
χλωρίνη	क्लोराइड
χλωρίνη	ब्लीच
ηλικια	उम्र
ηλικια	आयु
νηφάλια	शांत
νάσι	nasi
τυλίγει	wraps
φινέτσα	कौशल
αναπήδηση	बाउंस
αναπήδηση	उछलती
αναπήδηση	उछाल
ασάμ	असम
νορούζ	नौरोज़
συνενοχή	मिलीभगत
όκα	ओका
χρεωστική	डेबिट
σκιτ	स्कीट
πραγματισμό	व्यावहारिकतावाद
ανυπόφορο	असहनीय
προσάρτημα	परिशिष्ट
διαγωνιζόμενη	प्रतियोगी
σιστάν	सीस्तान
ολόγραμμα	होलोग्राम
φίνα	फिना
ανδρείκελο	डमी
τεράσα	त्रासा
ανώφελο	बेकार
ανώφελο	व्यर्थ
πιπ	pip
ρουσώ	रूसो
νατζντ	नज्द
μπισκότο	बिस्किट
μπισκότο	कुकी
γευστικό	स्वादिष्ट
αρσενικούχο	आर्सेनाइड
μπάρνεϊ	बार्नी
αισιόδοξοι	आशावादी
χαχαχα	hahaha
καθαριστές	क्लीनर
γνωστοποιήσεις	अधिसूचना
γνωστοποιήσεις	सूचनाएँ
γνωστοποιήσεις	सूचनाएं
εκπαιδευμένη	प्रशिक्षित
μακκόι	मैककॉय
λίλαντ	लेलैंड
κεράκια	मोमबत्तियाँ
μελος	सदस्य
αρακά	मटर
ιρλανδια	आयरलैंड
μουλτάν	मुल्तान
ζεμπού	ज़ेबू
νάρνια	नार्निया
υπεραγωγό	superconductor
συμπυκνωτή	संघनित्र
πατέλ	patel
πατέλ	पटेल
μπρόκολο	ब्रोकोली
πόσουμ	पॉस्सम
γοφούς	कूल्हों
ουρλιαχτά	चिल्लाती
ντάισον	डायसन
συμπεριφορα	व्यवहार
συμπεριφορα	बर्ताव
συμπεριφορα	आचरण
επαχθείς	दुष्कर
τεκίλα	टकीला
χέντον	हेंडन
τζόγος	जुआ
τζόγος	जुए
σάπιενς	sapiens
σάπιενς	sapien
έπαιζα	निभाई
αξιοζήλευτη	कसीदे
παξ	pax
μιρμπό	मिर्बो
μεγασθένης	मेगस्थनीज
αποτελεσμα	निष्कर्ष
αποτελεσμα	रिजल्ट
αποτελεσμα	परिणाम
διαταραγμένος	अशांत
σημαδεμένος	चिह्नित
τροποποιημένος	परिवर्तित
τροποποιημένος	संशोधित
τροποποιημένος	परिवर्धित
βέλα	vela
τράνστρεμερ	ट्रांसट्रोमर
ηλίθια	मूर्ख
ηλίθια	बेवकूफ
στρεβλώσεις	विकृतियाँ
ουστ	शू
κιμούρα	किमुरा
οφειλή	ऋण
οφειλή	कर्ज
οφειλή	कर्ज़
ευρωπόλ	europol
αρνηθώ	अस्वीकार
αρνηθώ	इनकार
αρν	arn
υποτιμήσει	आंका
συντετριμμένη	तबाह
μορντόβια	mordovia
μαστίγωμα	सजा
έις	ऐस
έις	इक्का
άποροι	अक्षम
σεξισμό	लिंगभेद
ταπετσαρία	असबाब
ταπετσαρία	वॉलपेपर
ασφάλιστρο	प्रीमियम
κατασταση	स्टेटस
κατασταση	स्थिति
κατασταση	प्रस्थिति
κατασταση	औकात
κατασταση	परिस्थिति
κατασταση	स्थिति
κατασταση	हालात
ντιβέχι	धिवेही
μίξερ	मिश्रित
μίξερ	मिक्सर
εθνο	एथनो
αντιγκέα	चरकस
ίζι	इज्ज़ी
σπάιντερ	स्पाइडर
σπάιντερ	मकड़ी
μπέλι	बेली
μπέλι	पेट
σίντ	syd
λάσο	lasso
ηβική	जननांग
ολιβίνης	ओलीवाइन
μαχαρίσι	महर्षि
μπρα	ब्रा
μπρα	bra
κύμβαλο	झांझ
σίνθια	सिंथिया
λέτι	लेटी
άβολο	असुविधाजनक
άβολο	असहज
άβολο	अजीब
αποθαρρύνονται	हतोत्साहित
τουρίστα	पर्यटक
εγγυημένα	गारंटी
βοτανολόγους	herbalists
εξουθενωμένος	थका
εξουθενωμένος	बेहाल
αμάξια	कार
αμάξια	कारों
αμάξια	कारें
αμάξια	गाड़ियाँ
ανώριμος	नादान
σπογγώδη	स्पंजी
ευνουχισμός	बधियाकरण
εναγόμενος	प्रतिवादी
εναγόμενος	प्रतिवादी
ουφ	बला
ουφ	उफ
αντισυλληπτικό	गर्भनिरोधक
ντόναλντσον	डोनाल्डसन
πλεξούδα	ब्रैड
αμβλύ	कुंद
οικονομετρία	अर्थमिति
γουέικφιλντ	वेकफील्ड
χάιτς	ऊंचाइयों
χάιτς	हाइट्स
ωτοστόπ	सहयात्री
πισινό	बट
λορέιν	लोरेन
ανατομή	विच्छेदन
άσεμνη	भद्दी
άσεμνη	अभद्र
σιμπούγια	शिबुया
ροντέο	रोडियो
μαργαρίνη	मार्जरीन
μετασεισμοί	aftershocks
χόνγκ	हांग
φωτοχημεία	photochemistry
πεινασμένος	भूखे
πεινασμένος	भूखा
πεινασμένος	भूख
πεινασμένος	भूखी
τριφωσφορική	ट्राइफॉस्फेट
σεγκόβια	सेगोविआ
τζαμού	जम्मू
άτακτος	शरारती
άτακτος	नटखट
συρτάρια	दराज़
παλαιοζωική	paleozoic
κλειδαριά	लॉक
κλειδαριά	ताला
τουρμαλίνη	टूरमैलीन
κινάσης	kinase
τζέιντ	जेड
εγκοπή	पायदान
μιράζ	मरीचिका
ερωτοτροπία	क्रीड़ा
ερωτοτροπία	खेलकूद
ζαμ	जैम
μάουντεν	पर्वत
μάουντεν	पहाड़
άσσους	इक्के
αγαύης	agave
παρασυμπαθητικό	parasympathetic
χολική	biliary
γουαϊόμινγκ	व्योमिंग
γατάκι	किटी
γατάκι	किट्टी
τάμι	टैमी
μεροσ	हिस्से
μεροσ	हिस्सा
μεροσ	पार्ट
μεροσ	भाग
οπληφόρων	ungulates
βίντα	विदा
βίντα	वेद
φάουλερ	fowler
χιμπατζήδες	chimpanzees
χιμπατζήδες	chimps
ναγκπούρ	नागपुर
ναγκπούρ	nagpur
αγελαίο	मिलनसार
κεταμίνη	केटामाइन
αβλαβής	हानिरहित
αβλαβής	अहानिकर
κλειδωμένος	तालाबंद
ατομικισμού	व्यक्ति
ατομικισμού	व्यक्तिवाद
ατομικισμού	व्यक्तिगत
