και	és
πεπτίδια	peptidek
γιεν	jen
γιεν	yen
ζηλωτές	fanatikusok
προφυλακτικό	óvszer
χόροβιτς	horowitz
μετενσάρκωση	reinkarnáció
μετενσάρκωση	megtestesülés
σύσπαση	összehúzódás
βιώσιμο	fenntartható
βιώσιμο	életképes
σάνα	sana
μεταποίηση	feldolgozás
μεταποίηση	előállítás
μεταποίηση	gyártási
μεταποίηση	gyártás
φυλαχτό	amulett
φυλαχτό	talizmán
φυλαχτό	báj
ζεύξης	csatlakozó
στιλέτο	tőr
εξαρτημένων	alárendelt
ρούσο	russo
λουσίλ	lucille
επιφάνιο	epifanio
κρατούμενο	rab
κρατούμενο	fogoly
κρατούμενο	elítélt
γούντγουορντ	woodward
προφυλακτήρα	lökhárító
προφυλακτήρα	ütköző
κατάδικος	fegyenc
κατάδικος	elítélt
παθογόνο	kórokozó
κουκούλι	báb
νουέβα	nueva
κρύος	hidegen
κρύος	hideg
βαλέ	bubi
χνούδι	szösz
ακατανόητη	érthetetlen
μαριάν	marianne
ενεργοποιημένο	engedélyezve
ενεργοποιημένο	aktiválva
ενεργοποιημένο	aktivált
αιώρηση	levitáció
οραματιστής	látnok
φυσάει	szeles
φυσάει	fúj
ηλεκτροφόρηση	elektroforézis
σιλουέτα	silhouette
γκαλ	gal
μονότονη	monoton
ναντίν	nadine
ματωμένη	véres
συγκινήσεις	izgalom
εθελοντισμού	önkéntesség
μπενελούξ	benelux
μήτρες	mátrixok
δότες	támogatók
νεντ	ned
κάντι	cuddy
πόρσια	portia
μεσω	keresztül
μεσω	át
αποδεικτική	bizonyító
κλίφτον	clifton
διάμεση	medián
διάμεση	interstitialis
σπέτσια	spezia
ανεξήγητη	megmagyarázhatatlan
ανεξήγητη	érthetetlen
ανεξήγητη	megmagyarázhatatlan
τροποποιείται	módosított
τροποποιείται	módosítva
ζιγκ	zig
σνακ	nasi
σνακ	nasi
ινδουισμό	hinduizmus
ευημερούσα	virágzó
γκετς	goetz
εναλλασσόμενη	forgó
καταραμένο	átkozott
καταραμένο	elátkozott
μαγευτική	lélegzetelállító
μαγευτική	elbűvölő
μαγευτική	varázslatos
δωροδοκίες	vesztegetés
λακωνική	tömör
τρόι	troy
άνετο	otthonos
άνετο	meghitt
άνετο	hangulatos
άνετο	otthonos
άνετο	kényelmes
αντιοξειδωτικά	antioxidánsok
λίρι	leary
τπε	ikt
ομοιογενές	homogén
τζένα	jenna
ρωγμή	repedés
ρωγμή	crack
κατακράτηση	retenciós
χίλι	healy
αγαθός	mensch
ξυλοδαρμό	verés
ξυλοδαρμό	ver
κλωστοϋφαντουργία	textil
κλωστοϋφαντουργία	textiltermékek
γονική	szülői
μάταιο	reménytelen
μάταιο	eredménytelen
μάταιο	hiábavaló
αντιπροσωπευτικές	reprezentatív
αντιπροσωπευτικές	képviselő
ομορφότερη	legszebb
ομορφότερη	szebb
όλμπανι	albany
φερρίτη	ferrit
σάβατζ	savage
σάβατζ	vadember
τυραννόσαυρος	tyrannosaurus
φαγούρα	viszketés
χήρες	özvegyek
καταστρώματα	fedélzet
εξομολογήσεις	vallomások
έιντζελ	angyal
έιντζελ	angel
έιντζελ	angyalka
μυωπία	rövidlátás
υπερήρωας	szuperhős
υπερήρωας	szuperhősök
σπεσιαλιτέ	specialitása
σπεσιαλιτέ	különlegesség
σπεσιαλιτέ	akciók
φαρμακεία	gyógyszertárak
φαρμακεία	gyógyszertár
εξημέρωση	háziasítás
μπραν	bran
γενίτσαρους	janicsárok
χιροχίτο	hirohito
μέτρημα	számolom
μέτρημα	számol
μέτρημα	számít
μέτρημα	visszaszámlálás
παντόφλες	papucs
φεμινίστριες	feministák
μορέλ	morel
χιού	hugh
παλμοί	hüvelyesek
αρόγιο	arroyo
αδιαμφισβήτητο	vitathatatlan
αδιαμφισβήτητο	vitathatatlan
παράνοια	paranoia
παράνοια	őrület
σπανιότητα	páratlan
μπιγιονσέ	beyoncé
παγόβουνο	jéghegy
ντόνι	donnie
ντόνι	donnie
ντόνι	donny
πόζα	póz
πόζα	pózt
τσιγγάνα	cigány
τσιγγάνα	cigány
τρομπέτες	trombiták
στρατολογήσει	újonc
απαιτητική	követel
απαιτητική	igényes
ανήθικο	etikátlan
ανήθικο	erkölcstelen
λούσυ	lucy
λίνφιλντ	linfield
στράτφορντ	stratford
κίτζι	chigi
γουόρνος	wuornos
νικοτίνη	nikotin
πρίμα	szoprán
συνεταιρισμούς	szövetkezetek
αιμοπεταλίων	vérlemezkék
αλεξάντρου	alexandru
σπανάκι	spenót
διαβίβαση	átvitel
διαβίβαση	továbbítás
διαβίβαση	adás
διαβίβαση	átviteli
διαβίβαση	továbbítás
σάρτζεντ	sargent
απειλητικά	fenyegető
απειλητικά	fenyeget
διορθωμένη	korrigált
διορθωμένη	javított
τέο	theo
τέο	teo
παρασκεύασμα	előkészületek
παρασκεύασμα	elkészítése
παρασκεύασμα	előkészítés
παρασκεύασμα	felkészülés
παρασκεύασμα	készítmény
ολιστική	holisztikus
ψητό	grillezett
ψητό	sült
ψητό	pörkölt
συρανό	cyrano
ρόπαλα	denevérek
ρόπαλα	denevér
κιμά	darált
κουρτίνες	függönyök
κουρτίνες	függöny
κουρτίνες	függönyök
συνεργός	bűntársa
συνεργός	kiegészítő
σέρβερ	szerverek
τζάρετ	jarrett
λοιμώδη	fertőző
ααα	ahh
μόρτενσεν	mortensen
εξιλέωση	vezeklés
εξιλέωση	megváltás
σύριγγα	fecskendő
επισκεφθείτε	látogatás
κορτιζόλης	kortizol
γουόν	nyert
στράσερ	strasser
σάφολκ	suffolk
σόδομα	szodoma
βιντίν	vidin
ξεναγήσεις	tours
γιανγκτσέ	jangce
σαρκώδη	húsos
σέιφερ	schaeffer
μεταβολική	metabolikus
μπάλντουιν	baldwin
ντεζιρέ	desiree
δισκία	tabletta
δισκία	tabletták
προσβεβλημένος	sértett
περιγραφικό	leíró
καραμπίνα	puska
καραμπίνα	puskát
καραμπίνα	puska
καραμπίνα	puskát
πατριός	mostoha
κομάντος	kommandósok
οβίδιο	ovidius
ρέγιες	reyes
λετίσια	leticia
κατρίνα	katrina
καραβάνι	karaván
καραβάνι	lakókocsi
συμπτωματική	tüneti
εσώρουχα	bugyi
εσώρουχα	fehérnemű
εσώρουχα	bugyi
εσώρουχα	fehérnemű
πονοκέφαλος	fejfájás
πάροχοι	szolgáltatók
κέντρικ	kendrick
φολς	elesik
φολς	vízesés
φολς	falls
εγκαταλειμμένο	elhagyott
εγκαταλειμμένο	elhagyatott
λέρνερ	lerner
εξάγωνο	hatszög
φυλακισμένη	rab
φυλακισμένη	fogoly
φυλακισμένη	elítélt
κατακρήμνιση	csapadék
ζαπάτα	zapata
υπογράμμισε	hangsúlyozta
σάουνα	szauna
αναπάντεχο	váratlanul
αναπάντεχο	váratlan
πατριό	mostoha
πιρούνι	villát
πιρούνι	villa
αστραχάν	asztrahán
ανεκτή	tolerálható
ανεκτή	tűrhető
ανεκτή	tolerálható
λεσβία	leszbikus
λεσβία	dyke
ροζίτα	rosita
ορός	szérum
αγωνες	játék
αγωνες	játékok
κοπτήρες	metszőfogak
αξιοπρεπές	tűrhető
αξιοπρεπές	méltóságteljes
αξιοπρεπές	méltóság
ράιμι	raimi
λίντο	lido
δρομολογητές	routerek
σπρίντερ	sprinter
χορεύτριες	táncosok
φινίρισμα	befejezés
φινίρισμα	befejezése
βίδες	csavar
βίδες	csavarok
οκτάβιο	octavio
καρφίτσα	pin
μνηστή	menyasszony
μνηστή	menyasszonya
μνηστή	menyasszony
μνηστή	menyasszonya
μνηστή	jegyesek
επιδημιολογία	járványtan
βρικόλακες	vámpírok
εξόγκωμα	dudor
αστακό	homár
εγκέλαδου	enceladus
εκτάριο	hektár
ψαλμός	zsoltár
χόθορν	hawthorne
μένκεν	menken
ανίατη	gyógyíthatatlan
αγιάννη	valjean
στημένο	megrendezett
πεζόδρομο	sétányon
φρεναρίσματος	csúszás
φρεναρίσματος	skid
αδέξια	ügyetlen
παρονομαστής	nevező
γκάρεθ	gareth
αποθηκευμένες	megmentette
αποθηκευμένες	mentve
αποθηκευμένες	mentett
τσίχλα	rigó
τσίχλα	rágó
τσίχλα	rágógumi
αρειανοί	marslakók
ζηλεύει	féltékeny
ζηλεύει	irigy
κορνηλία	cornelia
αεροναυτική	repüléstechnikai
χόι	hoi
χόι	hoy
αλήτη	punk
σκυλάκι	kutyus
σκυλάκι	kutyus
δεκανέα	tizedes
σιγκούρνι	sigourney
κνουτ	knut
μπέινς	baines
υπόπτους	gyanúsított
υπόπτους	gyanúsítottak
κρυφός	lopakodó
αρουραίοι	patkányok
τανγκό	tangó
τανγκό	tango
κοντέινερ	tároló
κοντέινερ	tartály
κοντέινερ	konténer
κοντέινερ	konténerek
κοντέινερ	konténer
κοντέινερ	tartályok
βαστίλη	bastille
σερβιτόρα	pincérnő
σερβιτόρα	felszolgáló
σερβιτόρα	pincér
διάμηκες	hosszanti
διάμηκες	hosszirányú
εξυγίανση	helyreállítási
χώκινς	hawkins
μαργαρίτες	margarita
μανιτάρι	gomba
μανιτάρι	gombás
πρόσδεσης	dokkoló
καρύδα	kókusz
υπεράκτιες	offshore
τυχεροί	szerencse
τυχεροί	szerencsés
εκδικητική	bosszúálló
ενέχυρο	fogadalom
ενέχυρο	jelölt
μπερναντέτ	bernadette
μπόλντερ	szikla
κεχρί	köles
αγιάλα	ayala
αστόρια	astoria
κυπρίνου	ponty
χάρτφορντ	hartford
συζητηση	vita
συζητηση	megbeszélés
συζητηση	beszélgetés
χταπόδι	polip
ρέστα	változás
ρέστα	változtatás
ρέστα	megváltozott
ρέστα	változások
ελίσα	elisa
κόνδορα	kondor
κόνδορα	keselyű
ελιγμός	manőver
ξαδέρφια	unokatestvérek
σουζάν	susanne
σουζάν	suzanne
φεζ	fez
πάλμερστον	palmerston
επανένταξη	rehabilitáció
επανένταξη	rehabilitációs
μάκο	mako
αρνιά	bárány
αρνιά	bárányok
φεουδαρχία	feudalizmus
διμερής	bilaterális
διμερής	kétoldalú
γιοσέμιτι	yosemite
τσέρι	cherry
τσέρι	cseresznyés
τσέρι	cseresznye
φλόιντ	floyd
μπέκι	becky
καρό	kockás
πάδουα	padua
επιτρεπόμενο	megengedhető
επιτρεπόμενο	megengedett
επιτρεπόμενο	engedélyezett
επιτρεπόμενο	megengedett
αλμοδόβαρ	almodóvar
έζησα	élt
έζησα	lakott
έζησα	éltem
συγκρίσιμες	hasonlítható
συγκρίσιμες	összehasonlítható
φόρτος	terhek
φόρτος	teher
φόρτος	terhet
νοέλ	noelle
νοέλ	noel
υφές	textúrák
αλιέων	halász
αλιέων	halászok
τουαρέγκ	tuareg
ωάρια	petesejtek
λόμπο	lobo
φρανσουάζ	françoise
κρυπτογραφημένο	titkosított
κρυπτογραφημένο	kódolt
θολό	homályos
θολό	elmosódott
θολό	felhős
θολό	zavaros
τζιανκάρλο	giancarlo
ματίλντα	mathilda
ματίλντα	matilda
βίντσα	vinca
κουνάβι	menyét
κουνάβι	görény
κουνάβι	görény
κουνάβι	borz
σολομού	lazac
απελπισμένος	kétségbeesett
παλαιοντολογίας	paleontológia
εακ	anc
αισιόδοξη	optimista
αισιόδοξη	optimista
αποφεύγετε	kerüld
αποφεύγετε	elkerülése
σοφά	bölcsen
υπεροξείδια	peroxidok
σατανάς	sátán
πολιτικη	szabályzat
πολιτικη	politika
ταξιδιώτη	utazó
ταξιδιώτη	utazó
ταξιδιώτη	utazók
ταξιδιώτη	utas
προσφυγές	fellebbezés
στήβενς	stevens
φονιάς	gyilkos
μπάνγκορ	bangor
φωτορεπόρτερ	fotóriporter
φτυάρι	lapát
φτυάρι	spade
φτυάρι	pikk
νεκροψία	boncolás
νεκροψία	boncolást
μακλέιν	mcclain
θεραπευτές	gyógyítók
θεραπευτές	terapeuták
κρουαζιέρα	cruise
λαγκάδι	völgyzugoly
έμεινα	maradtam
έμεινα	maradtak
έμεινα	maradt
όμορες	összefüggő
θέλμα	thelma
σμάλτο	zománc
κατάδικοι	fegyencek
κατάδικοι	elítéltek
κατάδικοι	fegyencek
κατάδικοι	álcák
εξογκώματα	dudor
γκρούμπερ	gruber
φυτοφάρμακα	peszticidek
σχολαστικά	aprólékosan
φεμινισμό	feminizmus
ράιχεναου	reichenau
οπλισμένη	felfegyverkezve
οπλισμένη	fegyveres
ορινόκο	orinoco
δευτέριο	deutérium
λίμπερτι	szabadság
λυκάνθρωπος	farkasember
λυκάνθρωπος	vérfarkasok
λυκάνθρωπος	vérfarkas
αμαρτωλή	bűnös
μπέντερ	bender
άδικος	igazságtalan
άδικος	igazságtalan
άδικος	tisztességtelen
όλσον	olson
σουνγκ	soong
σουνγκ	sung
σολζενίτσιν	szolzsenyicin
χάρκιβ	harkov
ίκτερος	sárgaság
τσιουάουα	chihuahua
μπερτς	birch
τρυφερότητα	érzékenység
λιμ	lim
χυδαία	közönséges
έντιμος	tiszteletreméltó
παλαβιτσίνι	pallavicini
έρνι	ernie
υδρόλυσης	hidrolízis
ξεπερασμένη	elavult
ξεπερασμένη	idejétmúlt
χυμούς	gyümölcslevek
αντιπροσωπειών	küldöttségek
μάι	mai
έντμοντ	edmund
διακεκομμένη	pontozott
διακεκομμένη	szaggatott
ίθαν	ethan
κυστεΐνη	cisztein
αλέγκρε	alegre
ιμάντες	övek
ιμάντες	öv
σωληνάριο	tubus
σωληνάριο	cső
γκίμπον	gibbon
σάκος	táska
σάκος	zacskó
σάκος	táskát
σάκος	zsák
σάκος	zsák
σάκος	zsákot
φοβερός	király
φοβερός	szuper
παστέλ	pasztell
εκφυλιστική	degeneratív
νευρολογία	neurológiai
λίμπκνεχτ	liebknecht
τακ	tak
τακ	tuck
μελίτα	melita
έθελ	ethel
φθηνότερα	olcsóbb
φθηνότερα	olcsóbban
διακανονισμός	megegyezés
διακανονισμός	elszámolási
διακανονισμός	rendezés
διακανονισμός	egyezség
διακανονισμός	település
διακανονισμός	elszámolás
διακανονισμός	megállapodás
διακανονισμός	elrendezés
διακανονισμός	elrendezése
διακανονισμός	megegyezés
διακανονισμός	egyezség
τζόζεφσον	josephson
αστοχία	meghibásodás
αστοχία	bukás
αστοχία	kudarc
ελλιπείς	hiányos
ελλιπείς	befejezetlen
ντέηβις	davis
ντέηβις	davies
γνωστικισμό	gnoszticizmus
αρραβωνιαστικό	vőlegény
αρραβωνιαστικό	vőlegénye
αρραβωνιαστικό	vőlegény
αρραβωνιαστικό	vőlegénye
προκαταρκτικό	előzetes
στάφορντ	stafford
βλασφημία	istenkáromlás
σάμνερ	sumner
εργο	projekt
εργο	project
ασυμβίβαστη	összeegyeztethetetlen
γουόλ	wall
γουόλ	fali
γουόλ	falat
γουόλ	fal
άρνο	arno
παραμορφωμένο	eltorzult
παραμορφωμένο	deformált
παραμορφωμένο	torz
παραμορφωμένο	eltorzult
τοξίνη	toxin
υποκινητής	felbujtó
γκόλντι	goldie
ανεξήγητα	megmagyarázhatatlan
μπάμπι	rázós
μπάμπι	babi
μπάμπι	bambi
πολυπόθητο	áhított
απρόβλεπτη	kiszámíthatatlan
πίνο	pino
φράχτες	kerítés
πλωτίνος	plótinosz
αριάνα	arianna
ελκυστικά	vonzó
γυναικάς	nőcsábász
βίασε	megerőszakolta
βίασε	megerőszakolt
βίασε	megerőszakolták
κάρλτον	carlton
αφεντικά	főnökök
τος	tosh
μάκι	mackie
μάκι	maxi
μάκι	mackey
μάκι	maki
διχλωριούχο	diklorid
διασκεδάσει	szórakoztatni
δαντέλα	csipke
τράγος	kecske
φούλερ	fuller
ανύπαντρη	hajadon
ανύπαντρη	nőtlen
μειωμένος	csökkent
μειωμένος	csökkent
μειωμένος	csökkentett
σάσεξ	sussex
γιοσίντα	yoshida
ατέλειωτες	végtelen
καλόγριες	apácák
εργοδοτών	munkaadók
εργοδοτών	munkáltatói
εργοδοτών	munkáltatók
εργοδοτών	munkáltató
ρόντι	roddy
μπριζίτ	brigitte
διαψεύσει	megcáfolni
ισορροπημένο	kiegyensúlyozott
διαλογισμό	meditáció
αναταράξεις	turbulencia
μεταλλαγμένους	mutánsok
επίμαχα	vitás
σωματοφύλακα	testőr
σωματοφύλακα	testőre
αμαξοστοιχία	szerelvény
αμαξοστοιχία	vonattal
αμαξοστοιχία	vonaton
αμαξοστοιχία	vonat
νοίκιασε	bérelt
αναστήθηκε	feltámadt
μαύρισμα	tan
χοίροι	disznók
χοίροι	sertések
χοίροι	sertés
χοίροι	malacok
χοίροι	disznó
χοίροι	sertés
φυσαλίδα	buborék
ισλαμαμπάντ	iszlámábád
θωρακικό	mellkasi
θωρακικό	láda
θωρακικό	mell
θωρακικό	mellkas
σπα	fürdő
σπα	spa
σπα	gyógyfürdő
σπα	wellness
βάρβαρο	brutális
βάρβαρο	barbár
βάρβαρο	barbárok
βάρβαρο	barbár
κάρμα	karma
μπάρμπι	barbie
φομαλώ	fomalhaut
φόνισσα	vadász
θάμνο	bush
θάμνο	bokor
απομιμήσεις	hamisak
απομιμήσεις	utánzatok
απομιμήσεις	utánzat
δυσανεξία	intolerancia
δοξα	dicsőség
γλυκός	édesek
γλυκός	édes
σουλτς	schultz
δισκέτα	floppy
δισκέτα	korong
δισκέτα	lemez
δισκέτα	lemezt
φιλαράκια	haverok
φιλαράκια	haverok
φιλαράκια	haverok
πρωτοσέλιδα	főcím
οφηλία	ophelia
εικοσάεδρο	ikozaéder
κατευθυντήρια	iránymutatás
νεογνών	újszülött
πλοιοκτήτη	hajótulajdonos
λιώσιμο	olvad
λιώσιμο	olvad
λιώσιμο	elolvad
πώμα	dugó
απαισιοδοξία	pesszimizmus
κάνινγκ	canning
μαχαραγιά	maharadzsa
μοιρασιά	osztott
ασήμαντος	jelentéktelen
ασήμαντος	lényegtelen
ασήμαντος	jelentéktelen
λεξ	lex
λεξ	lux
μπολσεβίκος	bolsevik
φυλακτό	amulett
φυλακτό	talizmán
υπεδάφους	altalaj
επιδόρπιο	desszert
ωριαία	óránként
ωριαία	óránkénti
μελάνια	tinták
χιονισμένη	havas
κλαούντια	claudia
ντουλάπα	szekrény
ντουλάπα	szekrény
ντουλάπα	szekrény
συνεταιρισμοί	szövetkezetek
μπλούζες	pólók
μπλούζες	inget
απλα	csak
δηλητηριάσεις	mérgezés
φτηνό	olcsó
μίτσαμ	mitchum
σπαγγέτι	spagetti
γλουταμινικό	glutamát
χίλντεγκαρντ	hildegard
ενδιάμεσοι	közvetítők
μονόπλευρη	egyoldalú
επισφαλής	bizonytalan
επισφαλής	ingatag
παγόβουνα	jéghegyek
εύφλεκτα	gyúlékony
εύφλεκτα	tűzveszélyes
αχλάδια	körte
λόουλες	lawless
κατάνα	katana
κουστώ	cousteau
λουζόν	luzon
ζάπα	zappa
παπάδες	papok
καταχωρημένο	bejegyzett
καταχωρημένο	regisztrált
καταχωρημένο	nyilvántartott
σούσι	sushi
παρατείνει	meghosszabbítani
παρατείνει	kiterjesztése
σαράντον	sarandon
παιδια	gyerekek
παιδια	kölykök
παιδια	pasik
παιδια	srácok
παιδια	gyerekek
παιδια	gyermekeknek
παιδια	gyermek
παιδια	gyermekek
χάας	haas
βοσνιακή	bosznia
βοσνιακή	boszniai
χειροκροτήματα	taps
χίλντα	hilda
άμπι	abby
ξεκίνα	start
ξεκίνα	kezdés
ξεκίνα	kezdeni
οξύρρυγχος	sturgeon
γκίλφορντ	guildford
υπονόμευση	aláássa
υπονόμευση	aláássa
γαλήνια	derűs
γαλήνια	békés
καλυμμένοι	fedett
καλυμμένοι	lefedett
καλυμμένοι	fedezett
καλυμμένοι	borított
στέιθαμ	statham
πονηριά	ravasz
διακριτικός	diszkrét
διακριτικός	különálló
διακριτικός	diszkrét
αφελή	naiv
αφελή	naív
γκερτ	gert
τζουράσικ	jurassic
χάκμαν	hackman
κολπική	vaginális
μπραγκ	bragg
χαντάκι	árok
στάιγκερ	steiger
μούτι	muti
τεντωμένο	feszes
άλεση	őrlés
παμ	pam
παγιδευμένη	csapdában
ψείρες	rákok
ψείρες	tetű
ψείρες	tetvek
ψείρες	tetves
τζαμάλ	jamal
βιοντίζελ	biodízel
απλούστευση	egyszerűsítés
απλούστευση	egyszerűsítése
ρόκο	rocco
περιστασιακό	alkalmi
περιστασιακό	laza
περιστασιακό	hétköznapi
μάραθο	édeskömény
μικροκύματα	mikrohullámú
άγριους	vadak
βολαπιούκ	volapük
ειρωνία	ironikus
ειρωνία	irónia
πάνθηρες	párducok
ανάπαυλα	haladékot
κόλον	vastagbél
μένγκελε	mengele
ρακούν	mosómedve
ρακούν	mosómedve
ρακούν	mosómedvék
χερουβείμ	angyalka
υποθάλαμο	hipotalamusz
ανοησία	bolondság
καριέρες	karrier
σλέιτερ	slater
μπελίντα	belinda
συντετριμμένος	feldúlt
πηγες	forrás
πηγες	források
εισηγητή	előadó
δυσφήμηση	rágalmazás
δυσφήμηση	rágalmazás
δεισιδαιμονία	babona
γουισκόνσιν	wisconsin
πενικιλίνη	penicillin
μάτσου	machu
φράουλες	eper
σωληνώσεων	csővezeték
μακί	maquis
μακί	maki
κράους	krauss
λεμόνια	citrom
τιρκουάζ	türkiz
καμ	cam
κουστούμια	jelmez
κουστούμια	jelmezek
κουστούμια	öltöny
κουστούμια	öltönyt
θορίου	tórium
ενδογενή	endogén
χωνί	tölcsér
αφαίμαξη	vérzett
αφαίμαξη	elvérzett
νηοπομπές	konvojok
οδοντωτό	fogazott
σχεδίες	tutaj
εικονα	kép
εικονα	képet
μοντέγκο	mondego
υποσιτισμό	alultápláltság
τσιμπήματα	harap
τσιμπήματα	harapás
ερωτηματολόγια	kérdőív
ρουλέτα	rulett
ψυκτικού	hűtőközeg
φιλενάδα	barátnőm
φιλενάδα	barátnő
φιλενάδα	barátnője
δημοκράτης	demokraták
δημοκράτης	demokrata
ντολφ	dolph
φυτοπλαγκτόν	fitoplankton
κίνγκσλεϊ	kingsley
προβολέα	fényszórók
προβολέα	fényszóró
προβολέα	vetítő
ιμπρεσιονισμός	impresszionizmus
φουκέ	fouquet
μπατ	bat
μπατ	ütő
μπατ	denevér
ίστον	easton
χαϊντεραμπάντ	hyderabad
ντίξι	dixie
κουπόνια	kupon
λίλιθ	lilith
ζαχαροπλαστικής	édességek
ζαχαροπλαστικής	édesség
ζαχαροπλαστικής	sütemény
ζαχαροπλαστικής	tészta
απρόσμενο	váratlanul
απρόσμενο	váratlan
καικιλία	caecilia
ενάρετη	erényes
ενάρετη	erkölcsös
ασύρματος	rádió
ασύρματος	rádiós
ασύρματος	radio
προσκεκλημένοι	vendég
προσκεκλημένοι	vendégek
σάνι	napsütés
σάνι	napfényes
σάνι	napos
σάνι	sunny
αναστολέας	gátló
αναστολέας	inhibitorok
αβοκάντο	avokádó
αβοκάντο	avokádó
επαινώντας	dicséri
μακελειό	vérontás
μακελειό	mészárlás
μακελειό	vérfürdő
συνεχίστε	folytasd
συνεχίστε	folytatás
σατανικό	sátáni
σατανικό	gonoszság
σατανικό	gonosz
μπλάι	bligh
δοκιμαστής	tesztelő
σύριοι	szírek
φίλις	phyllis
μεταβατικά	átmeneti
πόρσε	porsche
μπαστούνια	klubok
μπαστούνια	pikk
σιλικόνη	szilikon
σιλικόνη	szilícium
σιλικόνη	szilikon
μπράουνινγκ	browning
ξαδέλφια	unokatestvérek
τρωίλος	troilus
φορείο	gurney
φορείο	forgóváz
ακομα	még
συνδιαλλαγή	egyeztetés
συνδιαλλαγή	egyeztető
ταοϊσμός	taoizmus
εξω	kint
εξω	kívül
εξω	ki
κίγκαν	keegan
σειρα	sorozat
ατελείωτες	végtelen
γκόμπι	góbi
γουίτνεϊ	whitney
θιβετιανή	tibeti
έλλα	ella
έλλα	ellát
φούσκα	buborék
αντιστραφεί	fordított
καλα	jó
στήθη	mellek
στήθη	mell
στήθη	mellek
στήθη	melle
στήθη	mell
κηπουρική	kertészeti
κηπουρική	kertészkedés
κηπουρική	kertész
κηπουρική	kertészeti
μελη	tagjai
μελη	tagok
μελη	tagoknak
μελη	képviselők
κουτάκια	dobozokat
αναρρόφηση	szívás
αναρρόφηση	törekvés
αντζέλικα	angelica
αντζέλικα	angelika
πατρότητας	apasági
γορίλες	gorillák
μεσίνα	messina
ψητά	sült
ψητά	sütött
ψητά	pörkölt
εξέλκωση	fekély
αυτόγραφο	autogramot
πελ	pell
ετρουσκικό	etruszk
αμελί	amélie
αμελί	amelie
βρισιές	káromkodás
θραξ	thrax
βουνοκορφή	hegytetőn
ραδόνιο	radon
νταλαντιέ	daladier
ζόρζι	zorzi
φούλτον	fulton
επετείους	évfordulók
πατριώτη	hazafi
ντροπαλός	félénk
ντροπαλός	szégyenlős
ντροπαλός	szende
ανεμιστήρες	rajongók
ανεμιστήρες	rajongói
ανεμιστήρες	szurkolók
ιμάμη	imám
τμημα	részleg
τμημα	megye
τμημα	részleg
τμημα	szakasz
τμημα	szekció
εσκομπάρ	escobar
αγκυροβολημένο	lehorgonyzott
υπεράνθρωπη	emberfeletti
βαρόμετρο	barométer
μπλούζα	blúz
μπλούζα	póló
μπλούζα	ing
ναν	nan
επίρρημα	határozószó
επαγγελματισμό	profizmus
φι	phi
μίντλετον	middleton
ασφαλέστερα	biztonságosabb
φόνοι	gyilkosságok
φόνοι	gyilkosságok
απρόβλεπτα	kiszámíthatatlan
διχασμένη	osztva
διχασμένη	megosztott
διχασμένη	megosztva
τζοάν	joanne
τζοάν	joan
τζοάν	jeanne
αντιστοιχίας	megfelelési
λουγκάνσκ	luhanszk
όροφοι	padlót
όροφοι	padló
αντιγραφείς	replikátorok
γουόλτερς	walters
τζάρεντ	jared
υβόν	yvonne
τίμων	timon
ηδη	már
ηδη	máris
άσφαλτος	bitumen
κρυστάλλωση	kristályosodás
όργιο	orgia
επωφελήθηκαν	részesült
ευχαριστω	köszönöm
ευχαριστω	köszi
ευχαριστω	koszi
οδοντόκρεμα	fogkrém
θαρραλέα	bátor
πωλίνα	polina
υδατογράφημα	vízjel
καπνιστές	dohányosok
τραβήχτηκε	foglalt
τραβήχτηκε	húzta
τραβήχτηκε	húzott
φανατική	fanatikus
φανατική	fanatikus
κωδικοποιημένη	kódolva
κωδικοποιημένη	kódolt
κωδικοποιημένη	kódolva
κωδικοποιημένη	kódolt
κωδικοποιημένη	kodifikált
ντερν	dern
καζίμ	kazim
αγριογούρουνο	vaddisznó
πυροσταφυλικό	piruvát
νασίρ	nasir
φαγωθεί	megették
φαγωθεί	evett
φαγωθεί	ettem
υπονομεύει	aláássa
μπαρούχ	baruch
ξανθιά	szőke
ξανθιά	szöszi
ξανθιά	szőke
σχάρα	rácsot
σχάρα	grill
κολάρο	nyakörv
παρενοχλεί	zaklatás
παρενοχλεί	zaklat
υποεπιτροπή	albizottság
ξανθό	szőke
ξανθό	szöszi
ξανθό	szőke
ραβίνος	rabbi
ειρηνιστής	pacifista
αγνοούμενος	hiányzik
αγνοούμενος	eltűnt
αγνοούμενος	hiányzó
στραγγαλίστηκε	megfojtották
δυνατότερος	legerősebb
δυνατότερος	erősebb
δυνατότερος	erősebben
μαουρίτσιο	mauricio
μαρμότα	mormota
μαρμότα	mormota
σουκ	suk
μύδια	kagyló
μύδια	kagylók
μύδια	kagyló
μύδια	kagylók
οπτασία	látomás
οπτασία	elképzelés
οπτασία	látás
ραχοκοκαλιά	gerinc
ραχοκοκαλιά	gerincét
ραχοκοκαλιά	gerinc
εγωισμό	önzés
προετοιμασμένος	felkészült
προετοιμασμένος	elkészítve
προετοιμασμένος	előkészítve
προετοιμασμένος	elkészített
εσκισεχίρ	eskişehir
μίλο	milo
μίλο	melo
εκπαιδευόμενος	gyakornok
μπάσμπι	busby
ανήσυχη	nyugtalan
ανήσυχη	aggódom
ανήσυχη	aggódik
λιώσει	olvad
λιώσει	elolvad
βεσπασιανό	vespasianus
