और	ve
उद्धरण	alıntı
मार्क्सवादी	marksist
नकली	sahte
नकली	sahte
पूर्वानुमान	kehanetler
पूर्वानुमान	tahminler
पूर्वानुमान	tahmini
पूर्वानुमान	tahmin
पूर्वानुमान	tahmin
सुदृढ़	sağlam
समझे	anlıyor
समझे	anla
समझे	anlamak
समझे	anlayın
वक्ता	hoparlör
वक्ता	konuşmacı
स्वयंसेवक	gönüllü
स्वयंसेवक	gönüllüler
स्वयंसेवक	gönüllü
ईंट	brick
ईंट	tuğla
ईंट	elmaslar
ईंट	pırlanta
ईंट	karo
ईंट	elmas
दस्तावेज़	belgeler
दस्तावेज़	doktorlar
दस्तावेज़	belge
दस्तावेज़	evraklar
दस्तावेज़	belgeler
दस्तावेज़	doc
दस्तावेज़	doktor
पासवर्ड	şifre
पासवर्ड	parola
पासवर्ड	şifreler
परिश्रम	çalışkanlık
ड्रैगन	ejderha
ड्रैगन	ejder
ड्रैगन	dragon
रोजर	roger
स्कैन	tarama
स्कैन	tara
हान	han
पेट्रोल	petrol
पेट्रोल	benzin
पेट्रोल	benzin
इंटरफेस	arayüzü
इंटरफेस	arayüz
इंटरफेस	tercüman
इंटरफेस	çevirmen
इंटरफेस	parazit
इंटरफेस	müdahale
नायिका	kahramanlık
नायिका	hero
नायिका	kahraman
नायिका	yiğit
नायिका	kahraman
फॉक्स	tilki
फॉक्स	fox
हड़ताल	strike
हड़ताल	grev
यमन	yemen
आश्रित	bağımlı
स्टैनफोर्ड	stanford
चार्ली	charlie
पेशी	kas
पेशी	kaslı
पेशी	kaş
पेशी	kaslar
मीरा	meera
स्टोरी	hikâye
स्टोरी	hikaye
स्टोरी	öykü
स्टोरी	masal
सिपाही	asker
कमांडर	kumandan
कमांडर	komutan
फ्लैश	yüzen
फ्लैश	flaş
फ्लैश	flash
निरन्तर	devamlı
निरन्तर	sürekli
दीन	deen
दीन	din
संग	sang
जिमी	jimmy
मुलायम	yumuşak
मुलायम	yufka
दही	yoğurt
टर्मिनस	terminus
लाभकारी	yararına
चटर्जी	chatterjee
अमीरात	emirlikleri
एंटी	karşıtı
एंटी	anti
सहयोगियों	meslektaş
महिमा	ihtişam
महिमा	şeref
महिमा	zafer
महिमा	glory
शेक्सपियर	shakespeare
अवशोषित	absorbe
दर्शाती	sergiler
मिथुन	gemini
मिथुन	ikizler
रूट	yolları
रूट	rota
रूट	yol
रूट	root
रूट	kök
रामकृष्ण	ramakrishna
आकस्मिक	kazara
आकस्मिक	kaza
फिलिप्स	philips
समझाने	açıklayın
सार्वभौमिक	universal
सार्वभौमिक	evrensel
डाक्टर	doctor
डाक्टर	doktor
व्यर्थ	nafile
व्यर्थ	beyhude
व्यर्थ	gereksiz
व्यर्थ	faydasız
व्यर्थ	yararsız
महाद्वीपीय	continental
महाद्वीपीय	kıta
इस्तीफा	istifa
इस्तीफा	istifa
गिरा	düşme
गिरा	düşüş
गिरा	güz
गिरा	sonbahar
गिरा	düşmek
ध्येय	hedefi
ध्येय	gol
ध्येय	amaç
ध्येय	hedef
ध्येय	sebebi
ध्येय	nedeni
ध्येय	çünkü
ध्येय	nedenler
ध्येय	nedenleri
ताइवान	tayland
ताइवान	tayvan
ताइवान	taipei
पल	moments
पल	dakikalar
पल	anlar
पल	anı
पल	an
पहुँचे	ulaştı
डाले	daley
कलाम	kalam
उच्चतर	yüksek
अयस्क	maden
अभिनेताओं	aktörler
अभिनेताओं	oyuncular
अत्याचार	zulümler
हि	hehe
बहाव	drift
बहाव	sürüklenen
ट्यूमर	tümör
दाँत	diş
दाँत	dişler
हिन्दुस्तानी	hindu
एबरडीन	aberdeen
इंकार	reddetme
इंकार	reddetmek
गोपनीयता	gizlilik
गोपनीयता	gizlilik
गोपनीयता	mahremiyet
वार्ड	koğuşu
वार्ड	ward
वार्ड	koğuş
क्लार्क	clarke
क्लार्क	clark
मास्को	moskova
रकम	meblağlar
चूना	kireçtaşı
आपत्ति	itiraz
आपत्ति	protestocu
विपक्ष	muhalefet
विपक्ष	muhalif
द्रौपदी	draupadi
दीवान	diwan
दीवान	divan
डब	dub
मतदाता	seçmenlerin
मतदाता	seçmenler
प्रवर्तक	organizatör
सूखी	kuru
सूखी	kurudu
सूखी	kuru
सूखी	kurutulmuş
सूखी	kurumuş
बॉट	botlar
बॉट	robotlar
बॉट	robotları
चेहरा	yüzün
चेहरा	yüzünü
चेहरा	yüz
चेहरा	yüzü
चेहरा	face
भूकम्प	depremi
भूकम्प	deprem
प्रधानता	öncelikli
प्रधानता	önceliği
प्रधानता	öncelik
पिशाच	vampir
पिशाच	vampire
जला	yansın
जला	yan
जला	yanar
जला	yanık
जला	yak
शिष्यों	havariler
पूर्वजों	atalarımız
पूर्वजों	ataları
वाल्व	vana
धोखा	hile
धोखा	hileler
धोखा	hile
धोखा	aldatma
दाता	verici
दाता	donör
दाता	bağış
दाता	veren
किंग्स	kings
किंग्स	kralları
किंग्स	krallar
नेटवर्किंग	ağ
हटाना	silme
हटाना	silme
हटाना	kaldırma
हटाना	kaldırılması
अर्जेंटीना	arjantin
परिप्रेक्ष्य	perspektif
इंसान	insani
इंसान	insan
सूडान	sudan
अलगाव	izole
अलगाव	izolasyon
अलगाव	tecrit
वादा	soz
वादा	söz
चालीस	kırk
चालीस	forty
उपवास	oruç
अप्रत्यक्ष	dolaylı
अप्रत्यक्ष	örtülü
अप्रत्यक्ष	eğik
मंत्रियों	bakanları
मंत्रियों	bakanlar
एयरलाइन्स	airbus
दंत	diş
सौदा	anlaştık
सौदा	anlaşma
सुनवाई	duyma
सुनवाई	işitme
विजेताओं	kazananlar
देसाई	desai
बुधवार	izdivaç
बुधवार	çarşamba
पीस	taşlama
पीस	parça
प्रतियां	derleme
प्रतियां	kopyalar
प्रतियां	kopyaları
कार्यकर्ताओं	işçi
कार्यकर्ताओं	işçiler
कार्यकर्ताओं	aktivistler
सीमाएँ	aralıkları
सीमाएँ	sınırlar
सीमाएँ	sınırları
सीमाएँ	sınırlar
सीमाएँ	sınırları
सीमाएँ	limit
समाजों	toplumlar
समाजों	topluluklar
इथियोपिया	etiyopya
मालिकों	sahipler
मालिकों	sahipleri
स्थानिक	uzaysal
अधिकांशतः	çoğunlukla
अधिकांशतः	genellikle
हीरा	elmas
हीरा	diamond
हीरा	pırlanta
किनारों	kenarları
डॉट	nokta
डॉट	dot
संध्या	eve
संध्या	havva
संध्या	aksam
संध्या	akşam
संध्या	akşamlar
संध्या	alacakaranlık
संध्या	günbatımı
संध्या	dusk
न्यूयार्क	newyork
बेकार	değersiz
बेकार	berbat
बेकार	gereksiz
बेकार	faydasız
बेकार	yararsız
मिशेल	michelle
मिशेल	michele
मिशेल	mitchell
अनिश्चित	kararsız
अनिश्चित	belirsiz
अनिश्चित	kararsız
सचिन	sachin
मोटा	kalin
मोटा	kalın
मोटा	yağ
मोटा	şişko
मोटा	fat
मोटा	şişman
वरदान	lütuf
वरदान	nimet
वरदान	boon
सलमान	salman
दुख	sefalet
दुख	izdırap
आर्यों	aryan
फ्रेडरिक	friedrich
फ्रेडरिक	frederick
प्लग	eklenti
प्लग	fiş
प्लग	fişi
मानद	fahri
नमी	nem
नमी	nemi
संग्रहण	koleksiyonlar
संग्रहण	koleksiyon
संग्रहण	depo
संग्रहण	saklama
संग्रहण	depolama
संग्रहण	muhafazası
संग्रहण	koleksiyon
संग्रहण	toplama
संग्रहण	koleksiyonu
राष्ट्रवाद	milliyetçilik
समर्पण	ithaf
आर्कटिक	arktik
आर्कटिक	kutup
काबुल	kabil
आलोचनात्मक	kritik
आलोचनात्मक	eleştirel
प्रतिस्पर्धी	yarışmacılar
प्रतिस्पर्धी	rakip
प्रतिस्पर्धी	yarışmacı
प्रतिस्पर्धी	rakip
प्रतिस्पर्धी	rakibi
प्रतिस्पर्धी	rekabetçi
प्रतिस्पर्धी	rekabet
आयरन	demir
आयरन	ütü
कार्यालयों	ofisleri
कार्यालयों	ofis
स्टाफ	kadro
स्टाफ	çalışanlar
स्टाफ	asa
स्टाफ	personel
फिल्टर	filtre
डाई	boya
आंदोलनों	hareketler
जटिलता	karmaşıklık
देखिये	izle
देखिये	izleyin
स्विस	isviçreli
कटाई	hasat
कटाई	hasat
रूढ़िवादी	tutucu
रूढ़िवादी	muhafazakar
रूढ़िवादी	muhafazakâr
फोर्ट	kale
फोर्ट	fort
चमड़े	deri
अनुपालन	uyumu
अनुपालन	uyum
हफ्ते	haftalık
हफ्ते	hafta
हफ्ते	hafta
हफ्ते	haftalar
हफ्ते	haftalarca
चैंपियंस	şampiyonları
चैंपियंस	şampiyon
चैंपियंस	şampiyonlar
मुद्रित	baskılı
मुद्रित	basılı
मुद्रित	basılmış
मुद्रित	basıldı
बेदी	bedi
वास्तुकार	mimar
अभिनव	yenilikçi
चयापचय	metabolizma
कनेक्शन	bağlantılar
कनेक्शन	bağlar
कनेक्शन	bağlantıları
कनेक्शन	bağ
कनेक्शन	bağlantı
अरस्तू	aristo
बिली	billy
बिली	billie
अर्द्ध	yarı
अर्द्ध	yari
खाया	yedim
खाया	yemiş
खाया	yedi
खाया	yemiş
खाया	yenmiş
बार्सिलोना	barcelona
बार्सिलोना	barselona
प्रवक्ता	sözcüsü
प्रवक्ता	sözcü
प्रवक्ता	sözcüsü
प्रवक्ता	sözcü
क्रिकेटर	kriket
अग्रिम	önceden
अग्रिम	avans
अग्रिम	gelişmeler
अस्त्र	astra
विकिमीडिया	wikimedia
माइक्रोफोन	mikrofon
अब्राहम	ibrahim
अब्राहम	abraham
जुड़वां	ikizi
जुड़वां	ikiz
जुड़वां	ikizler
जुड़वां	ikizler
प्रिक्स	prix
गोल्फ	golf
विडियो	görüntülü
विडियो	video
गोले	atışlar
गोले	çekimler
गोले	atış
गोले	kabukları
गोले	kabuk
हज़ारों	binlerce
हज़ारों	binlercesi
बाधित	yarıda
मुकेश	mukesh
हिप	hip
हिप	kalça
मंजिल	zemin
मंजिल	kat
मूर्तियां	putlara
कीमतों	fiyatları
कीमतों	fiyat
कीमतों	fiyatlar
कीमतों	fiyatlara
ट्रॉफी	kupa
ट्रॉफी	ganimet
दुरुपयोग	taciz
दुरुपयोग	suistimal
दुरुपयोग	istismar
पुनर्जागरण	rönesans
लेक	lek
लेक	lech
मिल्वौकी	milwaukee
कंधे	omuz
कंधे	omuza
मज़बूत	güçlü
मज़बूत	güçlüler
मज़बूत	kuvvetli
कंट्रोल	kontrol
कंट्रोल	control
कंट्रोल	kumanda
कंट्रोल	denetim
कंट्रोल	ctrl
थीम	temalar
थीम	tema
पाउडर	toz
पाउडर	barut
पाउडर	pudra
पाउडर	tozu
समाजवाद	sosyalizm
समाजवाद	sosyoloji
संगमरमर	mermer
संगमरमर	milestone
सेक्स	seks
सेक्स	cinsellik
सेक्स	sex
वीरता	kahramanlık
वीरता	cesaret
कीर्ति	şöhret
कीर्ति	ün
मिलाने	milan
मिलाने	milano
जेन	jane
जेन	jen
अरबों	milyarlarca
गतिशीलता	hareketlilik
कहां	nereye
कहां	nerde
कहां	nere
कहां	nerede
आतंरिक	dahili
कैथरीन	katherine
कैथरीन	catherine
करन	karan
पत्ती	yaprak
पत्ती	patti
कुंडली	sarmal
कुंडली	bobini
हिम	kar
हिम	karlı
हिम	pamuk
हिम	karlar
कब्ज़ा	bulundurma
हस्तांतरण	iletim
हस्तांतरण	aktarım
हस्तांतरण	transfer
हस्तांतरण	havale
हस्तांतरण	taşıt
हस्तांतरण	ulaştırma
हस्तांतरण	taşıma
हस्तांतरण	nakliye
हस्तांतरण	ulaşım
हस्तांतरण	transfer
लॉजिक	mantıksal
लॉजिक	mantık
टकराव	çarpışma
टकराव	clash
टकराव	çarpışma
लिनक्स	linux
धुरी	dingil
धुरी	ekseni
निकाली	çıkarılan
निकाली	çıkarılmış
निकाली	çıkardı
आभास	algılanan
घोड़ा	at
ख़राब	bad
ख़राब	kötü
एकाधिक	multiplayer
वीर्य	sperm
वीर्य	meni
पतले	cılız
पतले	sıska
पतले	zayıf
विशिष्टता	şartnamesi
दर्रा	pas
दर्रा	geçiş
गैलेक्सी	galaxy
गैलेक्सी	galaksi
वरीयता	tercih
वरीयता	tercih
वरीयता	tercihi
आगम	agama
पहलवान	güreşçiler
पहलवान	güreşçi
रैंक	sıralama
रैंक	rütbe
अपूर्ण	kusurlu
अपूर्ण	eksik
अपूर्ण	tamamlanmamış
डेल	dale
डेल	del
डेल	dell
दूरदर्शी	teleskop
दूरदर्शी	ihtiyatlı
दूरदर्शी	tedbirli
शुक्राणु	sperm
काण्ड	kand
वज़न	ağırlığı
वज़न	ağırlık
वज़न	kilosu
वज़न	kilo
तटस्थ	tarafsız
तटस्थ	tarafsız
उन्मुख	yönelik
अनुकूलित	optimize
अनुकूलित	özel
भेड़	koyunlar
भेड़	koyun
रैखिक	doğrusal
इकाइयाँ	ekipler
इकाइयाँ	birimler
इकाइयाँ	birim
इकाइयाँ	birlikler
सत्याग्रह	satyagraha
फांसी	darağacı
फांसी	asılı
फांसी	asmak
फांसी	asılmak
सस्ते	ucuz
सस्ते	ucuza
सक्रियता	aktivizm
सक्रियता	etkinlik
सक्रियता	faaliyet
सक्रियता	aktivite
सक्रियता	hareketler
सक्रियता	aktiviteler
प्रयोगात्मक	deneysel
निवेशक	yatırımcı
कब्जे	bulundurma
बेला	bella
रॉकेट	roketi
रॉकेट	roket
निकालना	kaldırılması
निकालना	kaldırma
निकालना	kaldırmak
निकालना	çıkarma
निकालना	çıkartma
नॉर्वे	norveç
सालाना	yıllık
सालाना	senelik
कलम	pen
कलम	kalem
कलम	nakil
चूर्ण	toz
चूर्ण	barut
चूर्ण	pudra
चूर्ण	tozu
बॉस	patron
टोरंटो	toronto
जॉर्जिया	gürcistan
जॉर्जिया	georgia
बसें	otobüsler
बसें	otobüs
कोल	cole
मरे	murray
खुफिया	zekâ
खुफिया	zeka
खुफिया	istihbarat
अपलोड	yüklenmiş
अपलोड	yüklenen
अपलोड	yükledi
अपलोड	yüklendi
अपलोड	yüklemeler
अपलोड	yükleyin
अपलोड	yükle
अपलोड	yükleme
नलिका	boru
नलिका	tüp
अजीब	acayip
अजीब	tuhaf
अजीब	garip
अजीब	tuhaf
अजीब	garip
अजीब	strange
अजीब	garip
बोलियों	teklifler
बोलियों	teklifleri
ओबामा	obama
शॉन	shaun
शॉन	sean
अल्बर्ट	albert
बेगम	begüm
आन्तरिक	dahili
वेगास	vegas
सघन	kompakt
सघन	yoğunlaştırılmış
सघन	yoğun
चौदह	fourteen
प्लाज्मा	plazma
छपाई	izi
छपाई	baskı
छपाई	yazdır
छपाई	basım
छपाई	baskı
सर्दी	soğuk
सर्दी	soguk
सर्दी	kış
सर्दी	winter
गिलगित	gilgit
घना	yoğun
मीठा	sweet
मीठा	tatlı
मीठा	tatli
सच्चाई	doğrular
सच्चाई	hakikat
सच्चाई	gerçekler
सच्चाई	doğruluk
सच्चाई	gerçek
व्यवसायों	işletmeler
आदत	alışkanlık
आज़ादी	özgürlük
आज़ादी	özgürlüğü
आज़ादी	özgür
आज़ादी	hürriyet
लड़कों	oğlanlar
लड़कों	gençler
लड़कों	çocuklar
लड़कों	cocuklar
पुण्य	fazilet
पुण्य	erdem
स्विच	değiştir
स्विच	geçiş
पैन	tava
पैन	pan
प्राध्यापक	profesör
वोटों	oylar
वोटों	oya
वोटों	oy
ताजा	taze
झरने	şelale
भिक्षु	keşiş
भिक्षु	monk
बलूचिस्तान	belucistan
नेपोलियन	napolyon
नेपोलियन	napoleon
प्रतिभागी	katılanlar
प्रतिभागी	katılımcılar
मिलाया	birleşti
बोझ	yük
आधिपत्य	hegemonya
अंडरटेकर	undertaker
पूंछ	kuyruk
मंडी	mandi
मेमोरियल	anıt
मेमोरियल	anma
मेमोरियल	memorial
रीढ़	omurga
सेवानिवृत्त	emekli
क्रूज़	cruz
धनात्मक	olumlu
धनात्मक	pozitif
तुम्हारी	seninki
तुम्हारी	sizinki
तुम्हारी	sizin
तुम्हारी	senin
आइस	buz
आइस	ice
कमज़ोर	zayıf
कमज़ोर	zayıflar
कमज़ोर	güçsüz
कमज़ोर	iktidarsız
कमज़ोर	sakat
कमज़ोर	ezik
कमज़ोर	topal
आयुर्विज्ञान	ilaçlar
आयुर्विज्ञान	tıp
आयुर्विज्ञान	ilaç
सऊदी	suudi
अनुमोदन	onaylama
अनुमोदन	onay
मोम	cila
मोम	balmumu
सूअर	domuz
सूअर	domuzlar
सूअर	domuz
पोत	gemi
सौदे	anlaşmalar
सौदे	fırsatlar
सौदे	anlaştık
सौदे	anlaşma
मोटाई	kalınlığı
पलायन	kaçamak
पलायन	kaçış
वर्जीनिया	virginia
दृढ़ता	sebat
दृढ़ता	azim
संतों	azizler
घूम	döner
घूम	döndürme
घूम	dönen
घूम	dönüyor
बीजगणित	cebir
मानसून	muson
केंद्रों	merkezleri
कार्यात्मक	işlevsel
कार्यात्मक	fonksiyonel
रचनाएं	yarattıklarını
रचनाएं	kompozisyonlar
बुश	bush
बुश	çalı
सपने	rüya
सपने	düş
सपने	hayal
सपने	dream
सपने	hayaller
सपने	rüyalar
सपने	düşler
आश्चर्यजनक	şaşırtıcı
बसु	basu
छाती	sandık
छाती	göğsü
छाती	göğüs
घोड़ों	atlar
घोड़ों	atlara
वॉल	duvar
यम	yam
यम	yum
यम	pluto
हड्डियों	kemik
हड्डियों	bones
हड्डियों	kemikleri
हड्डियों	kemikler
महत्ता	önem
महत्ता	önemi
फ्रांसिस	francis
महानगर	metropolitan
मैनेजर	yöneticisi
मैनेजर	menajer
मैनेजर	müdür
मैनेजर	yönetici
कार्निवल	karnaval
खिलाडी	oyuncular
नक्शे	harita
नक्शे	haritalar
नक्शे	haritaları
पाइप	boru
पाइप	pipo
पाइप	borular
त्रिभुज	kartal
त्रिभुज	üçgen
खलनायक	cani
खलनायक	hainler
खलनायक	kötüler
ईस्टवुड	eastwood
रूम	odalar
रूम	odaları
रूम	oda
रूम	oda
मैक्सिको	meksika
जज	yargıç
जज	hâkim
जज	hakim
नरसिंह	narasimha
पुरातन	antik
पुरातन	antika
व्यवसायिक	meslek
व्यवसायिक	mesleği
अल्फा	alpha
अल्फा	alfa
अल्फा	alfa
डालर	dolar
निशाना	hedef
ईस्टर	paskalya
ऑटोमोबाइल	otomobil
ऑटोमोबाइल	otomobil
राउंड	yuvarlak
बेरी	berry
नरम	yumuşak
नरम	yufka
रोमांटिक	romantik
गेंदबाज	melon
जन्मदिन	doğumgünü
जन्मदिन	doğum
काँच	bardak
काँच	camlar
काँच	cam
सूप	çorba
नेट	net
नेट	ağ
नेट	nets
नेट	ağlar
जेरिको	jericho
टैगोर	tagore
हॉप	hop
हॉप	atla
उठता	yüksel
उठता	kalk
उत्परिवर्तन	mutasyon
ओपेरा	opera
मैट्रिक्स	matrix
जार्ज	george
जार्ज	yorgo
बिल्ली	kedi
बिल्ली	cat
क्षुद्रग्रह	asteroit
क्षुद्रग्रह	göktaşları
क्षुद्रग्रह	göktaşı
क्षुद्रग्रह	asteroit
आसमान	gökyüzü
आसमान	gök
आसमान	sky
आसमान	gökyüzü
आसमान	gök
आसमान	gökler
मिनी	mini
क्रियाएँ	faaliyetler
क्रियाएँ	etkinlikler
क्रियाएँ	faaliyetleri
क्रियाएँ	aktiviteler
क्रियाएँ	fiiller
क्रियाएँ	eylemler
क्रियाएँ	eylemleri
क्रियाएँ	hareketler
क्रियाएँ	etkinlik
क्रियाएँ	faaliyet
क्रियाएँ	aktivite
क्रियाएँ	hareketler
क्रियाएँ	aktiviteler
वैली	wally
याचिका	dilekçe
सुविधाजनक	elverişli
सुविधाजनक	uygun
सुविधाजनक	kullanışlı
स्नेह	şefkat
स्नेह	sevgi
फेसबुक	facebook
जैक्सन	jackson
चोर	chor
चोर	hırsızları
चोर	hırsız
चोर	hırsızlar
चोर	hırsız
कॉपी	kopya
कॉपी	kopya
कॉपी	kopyası
कॉपी	kopyala
कॉपी	kopyalar
कॉपी	kopyaları
डाइऑक्साइड	dioksit
केप	pelerin
केप	cape
केप	pelerini
केप	burnu
मौसमी	mevsimlik
मौसमी	mevsim
भेजी	gönderildi
भेजी	gönderilen
भेजी	gönderdi
भेजी	gönderilmiş
कमेटी	kurul
कमेटी	komite
कमेटी	heyet
कमेटी	komitesi
मौजूदगी	varlığı
मौजूदगी	varlığını
मौजूदगी	varlık
दोस्ती	arkadaşlık
दोस्ती	dostluk
बम्बई	bombay
प्रेरक	motivasyon
प्रेरक	indüktör
पंप	pompa
दाने	tahıl
एयरबस	airbus
सील	mühür
सील	seal
सील	fok
आभासी	sanal
सलीम	salim
आश्वासन	teselli
नक्काशी	gravür
नक्काशी	oyma
विचलन	sapma
डबिंग	dublaj
डेविस	davis
होस्ट	konak
होस्ट	sunucu
जलाशय	havzası
जलाशय	leğen
ऋणात्मक	olumsuz
ऋणात्मक	negatif
जवान	genç
जवान	young
सूफी	sufi
डॉग	köpek
टूल	araçlar
टूल	aletler
टैक्सी	taksi
टैक्सी	taksiyle
टैक्सी	taksim
टैक्सी	taksi
टैक्सी	taksi
सूरा	bölüm
सूरा	bolum
सूरा	sure
सूरा	sura
पेरू	peru
परिणत	dönüştürür
भूरा	brown
भूरा	kumral
भूरा	kahverengi
भूरा	esmer
भूरा	browns
यूनिक्स	unix
गार्ड	muhafızlar
गार्ड	nöbetçiler
गार्ड	korumalar
गार्ड	gardiyanlar
गार्ड	muhafız
गार्ड	bekçi
गार्ड	gardiyan
गिना	saydım
रेलमार्ग	demiryolu
गेहूं	buğday
ब्राह्मी	brahmi
बेसिक	temel
फेडरेशन	federasyon
फेडरेशन	federasyonu
रस्सी	ip
रस्सी	halat
क्रीम	kremalı
क्रीम	kaymak
क्रीम	krem
क्रीम	krema
अलास्का	alaska
शुद्धता	chastity
शुद्धता	doğruluğu
शुद्धता	doğruluk
रचनाकार	yazar
पाण्डवों	pandava
शिशुओं	bebekler
अंगूर	üzümlü
अंगूर	üzüm
अंगूर	üzüm
अंगूर	üzümler
विश्वव्यापी	worldwide
लेनी	leni
देह	ceset
देह	vücut
देह	beden
देह	deh
जौ	arpa
खाई	hendek
युवावस्था	gençler
युवावस्था	gençlik
युवावस्था	genç
स्टाइल	tarz
स्टाइल	stil
स्टाइल	tarzı
स्टाइल	biçim
रेड्डी	reddy
कारखानों	fabrikalar
ढांचा	çerçeveleri
ढांचा	çerçeve
ढांचा	çerçevesi
ढांचा	çerçeve
ढांचा	kare
ढांचा	yapısı
ढांचा	yapı
मजदूरी	maaş
मजदूरी	ücretler
कठिनाइयों	zorluklar
कठिनाइयों	zorluk
चैन	chan
चैन	zincir
प्रतीकों	semboller
प्रतीकों	sembolleri
प्रतीकों	simgeler
भ्रष्ट	yozlaşmış
भ्रष्ट	yolsuzluk
भ्रष्ट	bozuk
भ्रष्ट	bozulmuş
अभियान्त्रिकी	mühendisliği
अभियान्त्रिकी	mühendislik
सामंजस्य	ahenk
सामंजस्य	uyumu
सामंजस्य	uyum
सामंजस्य	harmony
बंगला	bangla
पैक	paketler
पैक	paketle
पैक	pack
छाल	bark
पिक्चर	fotoğraf
पिक्चर	resim
पिक्चर	resmi
पिक्चर	pixar
इराक़	irak
वाइन	şarap
शतरंज	satranç
गर्भपात	kürtaj
छावनी	ordugahın
प्रकोप	gazap
प्रकोप	gazabı
ग्रीष्म	summers
ग्रीष्म	yazları
ग्रीष्म	yaza
ग्रीष्म	yaz
बेल्ट	kemerleri
बेल्ट	kemer
बेल्ट	kayış
बेल्ट	kemer
बेल्ट	kuşak
पुजारी	papaz
पुजारी	rahip
प्लेस	yer
खां	khan
खां	han
मीना	mina
एनीमेशन	canlandırma
एनीमेशन	animasyon
एनीमेशन	optimizasyon
एनीमेशन	animasyonlar
नॉन	olmayan
समस्याएँ	problemler
समस्याएँ	sorunlar
समस्याएँ	sorunları
समस्याएँ	meseleler
समस्याएँ	sorunlar
एलिजाबेथ	elizabeth
डिएगो	diego
पैट्रिक	patrick
विक्टर	galip
विक्टर	victor
मित्रता	amity
मित्रता	arkadaşlık
मित्रता	dostluk
विश्वसनीयता	güvenilirliğini
विश्वसनीयता	güvenilirlik
विश्वसनीयता	güvenilirlik
यूरेनियम	uranyum
श्रद्धांजलि	övgü
श्रद्धांजलि	hürmet
श्रद्धांजलि	haraç
ढेर	yığın
ढेर	yığınları
स्तुति	övgü
स्तुति	hamd
स्तुति	övgüler
ड्रीम	rüya
ड्रीम	düş
ड्रीम	hayal
ड्रीम	dream
कैप्टन	yüzbaşı
कैप्टन	kaptan
वेधशाला	gözlemevi
कुत्ता	köpek
तुरन्त	anında
क्लबों	klüp
क्लबों	club
क्लबों	kulüp
क्लबों	kulübü
छीन	kaptı
जड़ें	kökleri
जड़ें	kök
सरसों	hardal
इमाम	imam
वार्नर	uyarıcı
वार्नर	warner
सिस्टम्स	sistemleri
सिस्टम्स	sistemler
सिस्टम्स	sistem
चलना	yürüyen
चलना	yürümek
चलना	yürüyorum
चलना	yürüyüş
चलना	yürüme
चलना	yürü
चलना	yürüyüş
धुन	ezgi
समितियों	komiteler
मसाले	baharat
लेबनान	lübnan
औचित्य	gerekçe
भट्टाचार्य	bhattacharya
रूपक	mecaz
रूपक	benzetme
रूपक	metafor
नौका	yat
नौका	kayık
नौका	tekne
नौका	sandal
नौका	bot
नौका	gemi
शैवाल	yosun
निपटान	yerleşim
साईट	site
साईट	sitede
स्वीडिश	isveçli
स्वीडिश	isveç
एडम्स	adams
अभिगम	erişim
मंत्रिमंडल	bakanlıkları
मंत्रिमंडल	kabine
मंत्रिमंडल	kabin
मंत्रिमंडल	dolap
पहना	giydi
सिखों	sih
सिखों	sihler
पैतृक	babacan
लेट	gec
लेट	geç
तिल	susam
ट्विटर	heyecan
ट्विटर	twitter
जेरी	jerry
पतला	cılız
पतला	sıska
पतला	zayıf
पतला	sıska
पतला	slim
पतला	zayıf
पतला	ince
पतला	zayıf
पतला	ince
न्यूज	haberler
न्यूज	haberleri
न्यूज	haber
आइलैंड	adası
आइलैंड	ada
कमला	kamala
कमर	beli
कमर	belini
कमर	bel
फौज	ordu
कैमरे	kameralar
कमाल	harika
कमाल	şahane
कमाल	muhtesem
कमाल	muhteşem
कमाल	müthiş
उठाना	yetiştirmek
उठाना	büyütmek
निकास	çık
निकास	çıkışı
निकास	çıkış
मुद्राओं	pozlar
मालिश	masaj
मालिश	masaj
कॉमिक	karikatür
कॉमिक	çizgi
आसवन	damıtma
क्वार्टर	çeyrek
मॉनमाउथ	monmouth
लाइनों	hatlar
लाइनों	satır
लाइनों	hatları
लाइनों	çizgiler
कवक	mantarlar
कवक	mantar
क्षतिपूर्ति	tazminat
क्षतिपूर्ति	tazminat
क्षतिपूर्ति	zarar
क्षतिपूर्ति	hasar
सूखा	kuru
सूखा	kıtlık
सूखा	kuraklık
रहस्यमय	gizemli
रहस्यमय	esrarengiz
इस्लामिक	islami
इस्लामिक	islamcı
इस्लामिक	islam
रजिस्टर	kayıt
सिंगल	tekli
सिंगल	single
सिंगल	tek
सिंगल	bekar
सन्धि	antlaşması
सन्धि	anlaşma
सन्धि	antlaşma
अनूदित	çevrildi
अनूदित	çevrilmiş
चमत्कार	mucize
चमत्कार	mucizeler
चमत्कार	mucize
चमत्कार	harikalar
चमत्कार	mucizeler
गोला	küre
उत्तेजना	heyecan
गेट्स	kapılar
गेट्स	kapıları
गेट्स	gates
विमानन	havacılık
संचय	önbellek
डैनियल	daniel
वायरलेस	kablosuz
फिलाडेल्फिया	philadelphia
टुकड़ा	parça
टुकड़ा	dilim
लेफ्टिनेंट	teğmen
लेफ्टिनेंट	komiser
स्पैनिश	ispanyollar
स्पैनिश	ispanyol
स्पैनिश	ispanyolca
अपोलो	apollo
कैमरून	kamerun
हाइब्रिड	melezler
हाइब्रिड	melez
हाइब्रिड	melez
