категорија	category
недостатокот	lack
гватемала	guatemala
шеќер	sugar
оперативни	operating
оперативни	operational
мода	fashion
насловната	cover
заклучок	conclusion
сребрен	silver
плажа	beach
сметки	bills
сметки	accounts
хелсинки	helsinki
драган	dragan
подготовките	preparations
лисабон	lisbon
патрик	patrick
херои	heroes
доминација	domination
доминација	dominance
клетката	instructing
натпреварувачи	contestants
натпреварувачи	competitors
темно	dark
подели	split
подели	divide
отстрани	remove
бројки	digits
бројки	figures
бројки	numbers
кирилица	cyrillic
комерцијални	commercial
општества	societies
марио	mario
резолуција	resolution
подвид	subspecies
тајван	taiwan
препорачува	recommends
пен	penn
пен	pen
астрономија	astronomy
привлече	attracted
привлече	draw
привлече	attract
привлече	drew
печка	stove
печка	furnace
наменета	meant
наменета	destined
буџет	budget
нормална	normal
баскија	basquiat
додатоци	trimmings
додатоци	extras
додатоци	accessories
додатоци	supplements
пресметување	calculate
пресметување	calculating
копија	copy
доцна	late
алмерија	almería
боцвана	botswana
платформа	platform
дневник	journal
дневник	diary
дневник	log
ориз	rice
бајазит	bayezid
началник	chief
началник	commissioner
монтреал	montreal
фра	fra
мешање	mixing
мешање	interference
мешање	meddling
форд	ford
намалена	diminished
намалена	reduced
пречки	hurdles
пречки	obstacles
пречки	distractions
цртежи	drawings
цртежи	artwork
кат	floor
комерцијален	commercial
дејв	dave
признавање	recognition
коефициент	coefficient
втори	second
удари	strokes
удари	blows
удари	punches
елен	deer
елен	ellen
забелешка	note
умре	died
мускулите	muscles
кавказ	caucasus
организам	organism
мајстори	masters
мајстори	craftsmen
арнолд	arnold
григориј	gregory
механички	mechanically
механички	mechanical
сара	sarah
сара	sara
баден	baden
откриено	discovered
пресметка	calculation
пресметка	calculating
предности	perks
предности	strengths
предности	advantages
могила	mound
приштина	pristina
селим	selim
купола	dome
доделување	allocation
доделување	awarding
јар	yar
последиците	pinch
последиците	consequences
собир	rally
собир	gathering
спогодба	treaty
распадот	breakup
распадот	disintegration
резерва	reserve
убаво	nice
греј	gray
греј	grey
флора	flora
докаже	prove
лопез	lópez
лопез	lopez
напаѓа	attacking
верата	faith
корпус	corpus
корпус	corps
монголски	mongolian
класика	classics
класика	classical
класика	classic
извршени	committed
спиење	sleeping
спиење	sleep
кери	kerry
кери	gary
кери	carrie
кери	keri
експедиција	expedition
производители	producers
производители	manufacturers
негативно	negative
раси	laughable
раси	races
прекар	nickname
гага	gaga
затвореници	prisoners
затвореници	cons
затвореници	inmates
сиромашните	poor
астроном	astronomer
мечки	bears
количества	quantities
популарно	popular
популарно	popularly
популарно	trending
кажано	vernacular
туристи	tourists
младински	youth
петровиќ	petrovic
судии	judges
судии	referees
слем	slam
хебрејски	hebrew
женева	geneva
галија	gaul
покриени	covered
спречува	prevents
јупитер	jupiter
прилика	occasion
подем	rise
владо	vlado
опашка	tail
опаѓање	decline
опаѓање	decrease
опаѓање	declining
мит	mit
мит	myth
мит	mlt
митрополитот	metropolitan
дитмаршен	dithmarschen
табла	tablet
патријарси	patriarchs
пратеници	deputies
пратеници	mps
морган	morgan
мачки	cats
нарушувања	disturbances
истражува	explore
цврста	solid
холмс	holmes
бит	bit
инвестиции	investment
инвестиции	investments
потврдено	confirmed
потврдено	verified
алабама	alabama
снимена	filmed
логички	logically
логички	logical
претходни	previous
дени	danny
теорема	theorem
референдум	referendum
тренд	trend
специјалист	specialist
храброст	courage
историчарите	historians
подготвени	ready
египетски	egyptian
релативност	relativity
откритие	discovery
пола	paula
пола	half
хјустон	houston
топли	warm
доверба	confidence
доверба	trust
шумски	forest
бразилски	brazilian
челик	steel
интеракција	interaction
интеракција	interacting
интеракција	engagement
дама	checkers
дама	lady
литературни	literary
ниедна	none
италијанска	italian
однапред	advance
душа	soul
лебед	swan
џери	gerry
џери	geri
џери	jerry
ресторани	restaurants
ирина	irene
ирина	irina
декларација	declaration
пласманот	rankings
канцелар	chancellor
оперативен	operating
оперативен	operational
индустриска	industrial
протести	protest
протести	protests
зевс	zeus
екипите	crews
парче	piece
притоки	tributaries
алексеј	alexey
алексеј	alexei
алексеј	aleksey
алексеј	aleksei
атентатот	assassination
телефон	phone
телефон	telephone
експеримент	experiment
продолжување	extension
бргу	quick
бргу	fast
еди	eddie
еди	edi
еди	eddy
расказ	story
канчелара	cancellara
патувања	travels
патувања	travel
патувања	journeys
патувања	trips
патувања	traveling
долен	lower
долен	bottom
лоциран	located
максимална	maximum
детски	childish
заслуги	merits
заслуги	merit
последни	last
цевка	pipe
тврдења	claims
бин	bin
бин	bean
георгиев	georgiev
единаесет	eleven
врти	spinning
врти	spin
врти	spins
бик	taurus
бик	bull
били	billy
били	billie
диего	diego
чаплин	chaplin
антика	antique
антика	antiques
антика	antiquity
кабел	cable
фреквенции	frequencies
обични	commoners
обични	ordinary
гледање	viewing
гледање	watching
модерен	modern
претвора	converts
психолошки	psychological
психолошки	psychologically
бон	bonn
бон	bon
потпишувањето	signing
нигерија	nigeria
папуа	papua
доминантна	dominant
хил	hill
издавач	publisher
воведена	introduced
ветер	wind
делајл	delisle
јамајка	jamaica
леопард	leopard
вероисповед	denomination
бруто	gross
лутер	luther
пресметува	calculate
фејсбук	facebook
квебек	quebec
амбасада	embassy
масачусетс	massachusetts
народните	folk
даблин	dublin
работно	job
работно	work
рајан	ryan
валенсија	valencia
остин	austen
остин	austin
комунисти	communists
крајна	ultimate
гостин	guest
кеш	kesh
кеш	cache
кеш	cash
хусеин	hussein
истрага	probe
истрага	investigation
соби	rooms
холивуд	hollywood
арм	arm
инфекции	infections
пердуви	feathers
технолошки	technologically
технолошки	technological
трансформација	transformation
трансформација	transform
прозорец	window
почнаа	started
одговорил	replies
мускули	muscles
мускули	muscle
произлегуваат	stem
ревизија	audit
ревизија	auditing
ревизија	revision
пештера	cave
негативен	negative
конструкции	constructions
конструкции	constructs
стан	condo
стан	apartment
ослободува	frees
хор	choir
роб	rob
роб	slave
рачно	manual
рачно	manually
чист	pure
чист	clean
одговорна	responsible
злоупотреба	abuse
алберто	alberto
шампионат	championship
повикува	calling
циклуси	cycles
комнин	komnenos
даре	dare
седмата	seventh
здруженија	associations
ренесанса	renaissance
имигранти	immigrants
казни	penalties
казни	punishments
казни	sentences
казни	punishment
казни	fines
штутгарт	stuttgart
зеленчук	vegetable
зеленчук	vegetables
зеленчук	veggies
плодови	fruits
додаток	addition
додаток	addendum
додаток	supplement
гарда	guard
контакти	contacts
зависни	dependent
сними	recorded
еколошки	environmental
еколошки	ecological
еколошки	ecologically
апликација	application
апликација	app
емиграција	emigration
скок	jump
скок	leap
лизгање	skating
спречување	preventing
спречување	prevent
спречување	prevention
придонесува	contributing
придонесува	contributes
ниш	nis
ниш	niš
франческо	francesco
индивидуална	individual
состојки	ingredients
грбови	backs
индијана	indiana
постара	older
подготвен	ready
епир	epirus
лацио	lazio
пловдив	plovdiv
добивка	gain
партнери	partners
партизан	partizan
чашка	cup
жлезди	glands
соработува	cooperates
соработува	cooperating
соработува	cooperate
привлекува	attracts
победниците	winners
предвидува	predicts
предвидува	stipulates
предвидува	foresees
предвидува	anticipates
директорот	principal
белешки	notes
субјекти	subjects
песок	sand
длабока	deep
самоубиство	suicide
северозападна	northwestern
северозападна	northwest
неапол	naples
премиера	premiere
њутн	newton
зелени	green
фолк	folk
леонард	leonard
сем	sam
прием	admission
прием	reception
донесување	enactment
синтеза	synthesis
куранот	quran
атомска	atomic
чад	chad
чад	smoke
подеднакво	equally
подеднакво	evenly
авторитет	authority
главното	main
петре	petre
петре	jesse
вимблдон	wimbledon
тврдење	claim
тврдење	assertion
доминира	dominates
принцеза	princess
документација	documentation
документација	paperwork
подигната	elevated
подигната	erected
сончеви	sunny
ита	dashing
парсонс	parsons
играње	dancing
играње	playing
перформанси	performance
економско	economic
прекин	interrupt
прекин	interruption
прекин	suspension
урбан	urban
јоаким	joakim
јоаким	joachim
допир	touch
квадрат	square
пријателство	friendship
потврда	confirmation
суштество	creature
човечка	human
абу	abu
следејќи	following
цврсти	solid
делегати	delegates
вклучување	inclusion
фолклор	folklore
недостатоци	shortcomings
недостатоци	flaws
недостатоци	disadvantages
недостатоци	deficiencies
недостатоци	defects
атентат	assassinate
атентат	assassination
позитивна	positive
управник	warden
средновековен	medieval
либан	lebanon
кралства	kingdoms
дискусии	discussions
дискусии	discussion
реклами	ads
реклами	commercials
блог	blog
андора	andorra
животински	animal
фузија	fusion
автопат	freeway
автопат	motorway
автопат	highway
атлетика	athletics
јосип	josip
кино	kino
кино	movies
кино	cinema
комуникации	communications
комуникации	communication
крзно	fur
белгиски	belgian
наврати	occasions
норвешки	norwegian
телефони	phones
телефони	telephones
ткива	tissues
ким	kim
дополнителен	additional
слаб	weak
јулија	yulia
јулија	julia
јулија	juliet
интервал	interval
морис	morris
морис	maurice
производител	producer
производител	manufacturer
поделено	divided
изведен	brought
изведен	performed
мичиген	michigan
комунистички	communist
избега	escaped
избега	escape
пресмета	calculated
пресмета	calculate
чека	waiting
претпоставки	conjecture
претпоставки	assumptions
банкарски	banking
знаел	knew
вегетација	vegetation
ернест	ernest
објавила	publishes
противникот	opponent
коалиција	coalition
зависат	depend
зависат	hinge
јони	johnny
ознаки	tags
мобилни	mobile
правдата	justice
тешкотии	difficulties
тешкотии	hardship
тотенхем	tottenham
родик	roddick
екстремно	extremely
екстремно	extreme
задолжително	obligatory
задолжително	required
задолжително	mandatory
задолжително	compulsory
заробени	stranded
заробени	trapped
фанови	fans
разговори	talks
разговори	conversations
разговори	chats
стандардна	standard
рон	ron
додадени	added
исполни	meet
дебата	debate
далечина	distance
чевли	shoes
социологија	sociology
гени	genes
џорџија	georgia
уредувањето	editing
ракопис	handwriting
ракопис	manuscript
вистинско	real
транскрипција	transcription
средновековни	medieval
вајт	wyatt
вајт	white
вајт	whyte
католичка	catholic
библиотеки	libraries
загрозени	endangered
загрозени	threatened
професија	vocation
професија	profession
тренерот	coach
лак	arc
лак	bow
британците	brits
уапсени	arrested
керамика	ceramic
керамика	ceramics
маргарет	margaret
пресметки	calculations
дамјан	damien
латиница	latin
елиот	elliott
елиот	eliot
елиот	elliot
градоначалникот	mayor
цевки	pipes
цевки	tubes
физичко	gym
физичко	physical
разбере	understand
бавно	slowly
астероид	asteroid
кристина	christina
кристина	kristina
кристина	christine
кристина	cristina
кантри	country
федерацијата	federation
прости	forgive
мета	meta
мета	target
киро	kiro
бартон	burton
бартон	barton
педро	pedro
заштитник	protector
поетски	poetic
поетски	poetry
барале	sought
вежби	drills
вежби	exercises
вежби	exercise
специфична	specific
рига	riga
ланка	lanka
скулптури	sculpture
скулптури	sculptures
вајмар	weimar
брзини	gears
брзини	speeds
задржува	retains
делта	delta
фауна	fauna
реални	realistic
социјално	socially
социјално	social
лихтенштајн	liechtenstein
слуша	sickening
слуша	hears
слуша	listening
слуша	listens
погон	propulsion
погон	pontoon
едноставна	simple
прифатено	accepted
пребарување	search
обновување	revive
обновување	renewal
витенберг	wittenberg
пченка	maize
пченка	corn
банди	mobs
банди	gangs
банди	bundy
плазма	plasma
палма	palma
старост	age
мелбурн	melbourne
економисти	economists
инспириран	inspired
идеологија	ideology
габи	gabby
габи	gaby
циа	cia
циа	cla
нервен	nerve
алегро	allegro
телефонски	telephone
ослободени	freed
мртов	dead
одра	oder
ривал	rival
товар	cargo
товар	burden
заменува	replaces
роднина	relative
роднина	cousin
покасно	later
вештина	skill
мачка	cat
постоело	existed
трансакции	transaction
трансакции	transactions
регионален	regional
немири	riots
немири	unrest
немири	riot
немири	rioting
оддалечен	remote
складирање	storage
авторските	authorship
палермо	palermo
печатење	print
печатење	printing
века	centuries
трофеј	trophy
академик	academic
слаба	weak
термини	terms
внесување	import
змии	snakes
змии	vipers
ракописи	manuscripts
ракописи	manuscript
оддалечено	remote
диви	wild
диви	savage
гувернерот	governor
хотели	hotels
северот	north
кара	kara
кара	cara
прослави	celebrations
прослави	celebrated
служеле	served
капетанот	captain
болоња	bologna
живите	living
директори	directors
директори	ceos
омраза	hatred
омраза	hate
омраза	hateful
урбани	urban
поморски	naval
поморски	maritime
забрзување	acceleration
забрзување	accelerating
отвор	orifice
отвор	funnel
трново	tarnovo
терористички	terrorist
диско	disco
владите	governments
банкарство	banking
специфичен	specific
иствуд	eastwood
сектори	sectors
сфаќа	understands
донесува	brings
приходите	proceeds
каеда	qaeda
судбина	destiny
судбина	fate
гана	ghana
гана	ghanaian
креирање	create
креирање	creation
креирање	creating
јадења	dishes
сопственици	owners
применета	applied
атомски	atomic
полни	full
репутација	reputation
капија	gate
споменат	mentioned
ридови	hills
пареа	steam
маченици	martyrs
ограничено	limited
ограничено	restricted
реалност	reality
бременоста	pregnancy
напор	effort
помогна	helped
непал	nepal
падне	fall
одобрување	approval
одобрување	endorsement
прекршување	violation
прилози	attachments
татковина	motherland
татковина	homeland
татковина	fatherland
дестинации	destinations
теза	thesis
професионално	professional
професионално	professionally
гробница	tomb
мебел	furniture
пасишта	pasture
пасишта	pastures
габриел	gabriel
габриел	gabrielle
тренинг	training
воз	train
аирес	aires
вклучено	included
емитување	broadcast
емитување	broadcasting
заменети	replaced
последователно	subsequently
инженери	engineers
прецизно	accurate
ираклиј	heraclius
почетна	starting
возење	ride
возење	driving
невработеност	unemployment
бих	bih
каиро	cairo
брзи	fast
паркер	parker
засилување	reinforcements
засилување	backup
засилување	reinforcement
максим	maksim
максим	maximus
максим	maxim
максим	maxime
предложи	suggested
предложи	propose
предложи	suggest
комплетно	completely
писателка	writer
масакрот	massacre
десетици	tens
десетици	dozens
придружба	accompaniment
придружба	entourage
придружба	escorts
придружба	escort
клиент	client
типичен	typical
просечно	average
загриженост	concerns
загриженост	worry
загриженост	concern
американци	americans
вајлд	wilde
роденден	birthday
експлозија	blast
експлозија	explosion
славните	celebrity
прими	receive
непријател	enemy
непријател	hostile
глумица	actress
железно	iron
апсолутна	absolute
дер	der
раб	edge
мисии	missions
камера	camera
санџак	sanjak
стопанство	commerce
индивидуален	individual
ланд	land
флеш	flash
иконите	icons
терминал	terminal
нигер	niger
духови	ghosts
духови	spirits
церемонија	ceremony
броз	broz
недостиг	lack
недостиг	shortage
забелешки	remarks
забелешки	notes
ефикасно	efficient
ефикасно	effectively
ефикасно	effective
ефикасно	efficiently
наследен	inherited
лоза	vine
лоза	bloodline
зелен	green
злосторства	crimes
злосторства	atrocities
археологија	archaeology
венци	wreaths
мирување	idle
бијонсе	beyoncé
бијонсе	beyonce
грин	greene
сфера	sphere
живеалишта	habitats
живеалишта	residences
живеалишта	habitat
живеалишта	livelihoods
рог	rogue
рог	horn
католички	catholic
прес	press
убиства	homicide
убиства	killings
убиства	murders
убиства	homicides
почетоци	startups
почетоци	beginnings
судови	courts
династии	dynasties
податок	data
маска	disguise
маска	mask
бунтот	mutiny
сива	grey
прогласи	declares
прогласи	declared
прогласи	declare
прогласи	proclaimed
прогласи	proclaim
жолто	yellow
дизајниран	designed
фановите	fans
измама	hoax
измама	deception
измама	fraud
измама	scam
фантастика	fiction
ситни	petty
роуз	rose
североисточна	northeastern
есеј	essay
петнаесет	fifteen
готски	gothic
покажала	showed
возможно	possible
радост	joy
часовникот	clock
паул	paul
мотив	motive
мотив	motif
фокс	fox
варијација	variation
кил	kiel
бронзени	bronze
можен	possible
поток	stream
блејк	blake
гијом	guillaume
буш	bush
квалификации	qualifications
бруклин	brooklyn
регент	regent
помлад	younger
размери	proportions
магија	spell
магија	magic
забележана	spotted
четврток	thursday
нормален	normal
половите	sexes
половите	genders
грозје	grape
грозје	grapes
експерти	experts
дефинирање	defining
трговец	merchant
трговец	trader
трговец	dealer
гери	gerry
гери	gary
традиционален	traditional
бари	bari
руда	ore
отстапување	deviation
офанзива	offensive
неуспехот	failure
органите	organs
потези	moves
поеми	poems
грлото	throat
малцинство	minority
акти	acts
одбранбен	defensive
визија	vision
запишани	enrolled
хауард	howard
петок	friday
рубе	roubaix
шон	shawn
шон	shaun
шон	sean
капела	chapel
феликс	felix
стратегии	strategies
ужива	enjoying
интерфејс	interface
гренланд	greenland
електрично	electrical
електрично	electric
електрично	electrically
отвора	opens
разновидни	varied
емили	emily
сериозна	serious
еврејско	jewish
сведочат	testify
мешано	mixed
мешано	medley
хонг	hong
сонот	daydream
прозорци	windows
тина	tina
шестиот	sixth
гент	gent
гент	gant
реално	real
глагол	verb
придонесе	contribute
карпа	cliff
карпа	rock
правно	legally
пренесе	transmit
пренесени	transferred
волумен	volume
проширена	enlarged
проширена	extended
проширена	expanded
функционирање	functioning
квантна	quantum
завршено	complete
завршено	completed
завршено	finished
завршено	done
сплит	split
хиерархија	hierarchy
даун	daun
будизмот	buddhism
најави	announces
најави	announced
монте	monte
нуклеарни	nuclear
дестинација	destination
читателите	readers
сирење	cheese
државник	statesman
одлуките	decisions
лоцирана	located
минерали	minerals
минерали	mineral
засекогаш	forever
зачува	preserve
робин	robin
робин	robyn
светла	lights
светла	bright
специјализирани	specialised
специјализирани	specialized
невис	nevis
дискови	discs
дискови	disks
климатски	climatic
црви	worms
црви	maggots
крилја	wings
манифестации	manifestations
слабост	weakness
џонатан	jonathan
њукасл	newcastle
извршено	perpetrated
извршено	committed
херберт	herbert
русите	russians
профит	profit
профит	profits
ремикс	remix
дизајнирани	designed
борусија	borussia
жанеиро	janeiro
делегација	delegation
падина	slope
дамки	stains
дамки	spots
борел	borrell
борел	borel
болен	ill
болен	sick
мет	matt
унгарскиот	hungarian
сливот	confluence
сервиси	services
вработување	hiring
вработување	employment
јасен	clear
јасен	jasen
апарат	camera
апарат	apparatus
морските	sponges
медисон	madison
ментор	mentor
тековната	current
завршување	completion
шели	shelley
шели	shelly
стих	verse
мјанмар	myanmar
гарсија	garcia
гарсија	garcía
заем	loan
максимилијан	maximilian
конзул	consul
