dhe	e
pergjigje	responder
ankesa	denuncia
vrasëse	asasino
vrasëse	do
pjesmarrje	participación
tradhëti	unha
tradhëti	traizón
tradhëti	deslealdade
tradhëti	a
soni	filliño
toksike	tóxicos
toksike	tóxica
byroja	despacho
këpucët	zapatos
këpucët	os
këpucët	botas
këpucët	tenis
zinxhiri	cadea
zinxhiri	subministración
zinxhiri	traballos
transferohen	transferido
transferohen	trasladado
peticion	petición
lojtaret	músicos
lojtaret	entidades
harroi	esqueceu
harroi	esquecín
harroi	as
harroi	esquece
harroi	esquecino
kaosi	un
kaosi	caos
kuptimplotë	significativo
turmë	multitude
turmë	masa
turmë	vista
turmë	xente
mjekim	medicamentos
mjekim	medicamento
mjekim	medicación
mjekim	mellor
mjekim	menciña
tale	conto
tale	fadas
ujdi	tratar
ujdi	negocio
ujdi	trato
taktikat	táctica
nofulla	mandíbula
etikën	de
etikën	ética
wing	nunha
wing	á
xhep	peto
xhep	petos
kenedi	kennedy
asnjeri	ninguén
asnjeri	non
asnjeri	a
pronësia	propiedade
raketave	mísil
puthje	bico
puthje	bícame
puthje	bicar
puthje	un
puthje	biquiño
radikalë	radicais
papunësia	paro
japi	dar
japi	dáme
analize	análise
logjikë	lóxica
mbulim	a
mbulim	cubrir
mbulim	cuberto
mbulim	cuberta
mbulim	alcance
vajguri	queroseno
personelin	persoal
skandal	escándalo
kristiani	christian
kristiani	cristiáns
paralizuar	paralizada
paralizuar	paralizado
kasetë	cinta
trend	tendencia
trend	coa
rezistente	resistentes
rezistente	resistente
fustan	traxes
fustan	vestido
fustan	roupa
frymëzoi	inspiroume
gjermanet	alemáns
qënie	os
qënie	seres
majkëll	michael
teke	de
teke	disparos
çorape	os
çorape	calcetíns
femija	nena
femija	neno
femija	fillo
shtënat	a
shtënat	disparar
shtënat	disparando
shtënat	tiro
infermiere	enfermeira
brutale	brutal
bukuroshja	beleza
bukuroshja	a
bërthamave	núcleos
shërbëtori	servo
shërbëtori	criado
shërbëtori	bedel
hal	hal
njohuria	coñecemento
njohuria	coñecía
njohuria	coñecementos
plagosi	feridos
rico	rico
rico	ei
terr	escuridade
ushqen	de
saktësia	precisión
springer	springer
krokodili	crocodilo
benzinë	gasolina
zgjerohen	expandíndose
mccarthy	mccarthy
dërgimi	entrega
dyqani	tenda
dyqani	de
dyqani	mae
dyqani	choio
dyqani	delegados
dyqani	almacenar
dyqani	tenda
dyqani	almacéns
dyqani	almacén
afrikanë	africanos
afrikanë	costa
afrikanë	áfrica
afrikanë	africana
afrikanë	africanos
afrikanë	africano
buton	botón
lajmëtari	mensaxeiro
paguhet	paga
paguhet	pagar
paguhet	pagou
kumar	xogo
drekë	almorzo
drekë	xantar
drekë	o
drekë	comida
drekë	comer
arrest	deter
arrest	arresto
infeksion	infección
kabina	cabana
harbor	porto
shpresojmë	esperanza
shpresojmë	espero
pellgje	piscinas
mate	oficial
rabin	rabino
adresuar	a
domosdoshmëri	necesidade
kuk	cociñar
kuk	cociñeira
kuk	cociñeiro
mesditë	mediodía
vendosmëria	determinación
sfiduar	a
bomber	bomber
efikasitet	eficiencia
efikasitet	eficacia
ira	ira
gjurmet	rastro
gjurmet	pista
përfitimi	beneficio
komunizmin	comunismo
komunizmin	o
disponon	vou
disponon	vai
disponon	imos
disponon	vas
opsion	opción
opsion	esta
hari	harry
deve	camel
etjen	sede
mostrat	mostras
saul	saúl
ejani	ven
ejani	vamos
ejani	veña
papunë	no
papunë	paro
papunë	parados
papunë	aumento
rrëfehet	confesar
mcdonald	mcdonald
mbushje	cabezas
mbushje	nucleares
shirley	shirley
pushke	escopeta
pushke	rifle
pistoletë	pistola
pistoletë	arma
pistoletë	pistola
pistoletë	revólver
bombardimi	bombardeo
bombardimi	do
bombardimi	bombardeos
bombardimi	o
parëndësishme	trivial
muzikanti	músico
copëza	fichas
stad	escenario
stad	etapa
stad	no
stad	palco
pafuqishëm	impotentes
pafuqishëm	non
pafuqishëm	impotente
pafuqishëm	poder
colombo	colombo
fans	fan
oxhaku	cheminea
oxhaku	limpeza
përballojë	permitirse
përballojë	permitir
përballojë	podemos
përballojë	permitirme
përballojë	frota
përballojë	afrontar
breshëri	“
breshëri	sarabia
breshëri	”
breshëri	en
breshëri	galego
breshëri	saudamos
gjeneratë	xeración
gjeneratë	da
rei	ray
tanke	tanques
designer	estilista
bos	xefe
bos	patrón
shto	engadir
shto	dous
shans	oportunidade
shans	posibilidade
sherifi	alguacil
sherifi	shérif
sherifi	gobernador
blake	blake
tmerr	horríbel
dinamikën	dinámica
dinamikën	dinámicas
ecja	camiñando
ecja	pola
ecja	andar
ecja	andando
ecja	subindo
ecja	camiñaba
ecja	camiñar
ecja	polas
carbon	carbono
paragrafi	parágrafo
paragrafi	punto
oliveri	oliver
konkurrojnë	competir
çertifikata	certificado
çertifikata	partida
çertifikata	de
çertifikata	nacemento
vendosmërinë	determinación
rusëve	rusos
rusëve	os
homer	homer
privilegj	privilexio
agjentë	axentes
canyon	canón
dozë	dose
avokatët	avogados
definitivisht	definitivamente
sinqeritet	honestidade
virale	viral
durimi	paciencia
helmi	veleno
bosi	xefe
bosi	patrón
annie	annie
kafshet	animais
kafshet	os
qengji	cordeiro
degjuar	oín
degjuar	falar
degjuar	escoitei
kupe	cunca
kupe	café
shqisa	sentidos
shqisa	sentido
batalion	batallón
konsumatorë	clientes
konsumatorë	consumidores
mysafiri	convidado
mysafiri	invitado
meshë	foxas
meshë	masa
meshë	masiva
meshë	masas
meshë	de
meshë	misa
marreveshje	tratar
marreveshje	negocio
marreveshje	trato
gënjeshtër	mentiras
gënjeshtër	mentira
gënjeshtër	mentir
perfundon	termina
perfundon	remata
perfundon	fin
perfundon	listo
pranoje	aceptar
pranoje	aceptalo
pranoje	acepto
votoi	votou
votoi	votaron
domatet	tomate
ekonomitë	economías
drum	drum
dyzetë	40
profilet	contas
pompa	surtidor
përbindësh	monstro
stein	stein
zhytje	mergullar
zhytje	inmersión
anëtarësimin	de
cmime	premios
mbremje	tarde
mbremje	noite
mbremje	serán
mbremje	noites
mbremje	tardes
nor	nin
nor	non
depozita	caixa
depozita	depósito
riparimin	reparar
frazë	frase
iluzion	a
iluzion	ilusión
ndje	sentía
ndje	sentíame
ndje	que
ndje	sentín
mëlçia	fígado
thes	bolsa
thes	bolso
thes	maletín
thes	saco
thes	saco
femer	muller
femer	unha
karburanti	combustible
urryer	odiaban
pertej	alén
pertej	máis
pertej	alá
pertej	aló
pertej	da
pertej	moi
pertej	lonxe
pakice	minoría
kushëri	primo
kushëri	curmán
çerekun	cuarto
pisa	pisa
sigurim	seguro
sigurim	seguros
oto	otto
djersë	suor
djersë	factoría
çifutë	xudeus
floke	pelo
floke	cabelo
monedhën	moeda
trajtimet	tratamentos
mbulimi	collo
mbulimi	acadar
mbulimi	chegar
mbulimi	ao
mbulimi	a
mbulimi	alcance
shop	tenda
shop	de
shop	mae
shop	choio
shop	delegados
rripi	correa
rripi	os
rripi	libros
rripi	cinto
thellësitë	interior
kamerë	cámaras
kamerë	cámara
drew	drew
kafkë	cranio
sapiens	sapiens
sod	en
sod	no
sod	na
younger	máis
younger	novos
younger	nova
younger	novo
younger	menos
cura	cura
piramidë	pirámide
hetime	investigación
buze	boca
inat	ira
inat	rabia
inat	odio
rituali	ritual
rituali	rituais
binjakët	xemelgos
zinxhirë	cadeas
zinxhirë	as
kuban	cubana
kuban	cubanas
foshnja	os
foshnja	bebés
foshnja	nenos
mësoni	aprenden
mësoni	aprender
mësoni	a
opsionet	opcións
limiti	límite
copenhagen	consenso
copenhagen	de
copenhagen	copenhaguen
copenhagen	copenhague
kanalizimeve	saneamento
kanalizimeve	sanidade
njoftimet	informes
njoftimet	sobre
municione	munición
municione	municións
municione	cartuchos
municione	municións
dorëzojë	pásao
dorëzojë	líbranos
dorëzojë	entregar
andrews	andrews
kurajo	valor
kurajo	coraxe
kurajo	valentía
kurajo	valente
kurajo	collóns
zbatojë	temperán
diktaturë	ditadura
hektori	héctor
biçikleta	bicicleta
biçikleta	en
biçikleta	moto
biçikleta	bici
mëso	aprenden
mëso	aprender
mëso	a
godinat	edificios
kontrollet	controla
terrorizmi	terrorismo
biçikletë	bicicleta
biçikletë	en
biçikletë	moto
biçikletë	bici
vilë	mansión
perceptimin	percepción
paragjykimet	prexuízos
pulat	galiñas
pulat	polos
dorëzimi	entrega
dorëzimi	rendédevos
indianëve	indios
skllavëria	escravitude
qet	trae
programesh	software
fushëbetejë	campo
fushëbetejë	batalla
fushëbetejë	de
dashamirës	coidado
municion	munición
municion	municións
municion	cartuchos
municion	municións
krijo	crear
krijo	creamos
krijo	unha
krijo	crean
delikat	delicado
delikat	delicada
frikshëm	medo
worldwide	mundial
worldwide	mundo
worldwide	no
urdhëra	ordes
urdhëra	orde
urdhëra	as
urdhëra	encargos
fashion	moda
fashion	a
shkencërisht	cientificamente
shkencërisht	científicamente
gjysh	avó
imja	miña
imja	meus
imja	meu
pulë	galiña
pulë	polo
pulë	pito
baballarët	pais
baballarët	os
baballarët	pai
optimist	optimistas
optimist	optimista
elektricitet	electricidade
elektricitet	a
ngrënies	comedor
ngrënies	mesa
krijojne	xerar
sensi	sentido
sensi	ten
hape	aberta
hape	abertos
hape	abrir
hape	aberto
hape	abre
hape	abra
meshire	misericordia
meshire	piedade
meshire	misericordioso
atlantike	atlántico
përqëndrimi	de
përqëndrimi	concentración
vrap	correr
vrap	correndo
vrap	a
vrap	correr
vrap	corre
romancë	romance
pasqyre	o
pasqyre	espello
puth	bico
puth	bícame
puth	bicar
puth	un
puth	biquiño
bombardues	bomber
inteligjencë	intelixencia
monedhe	moeda
denohet	castigada
denohet	castigado
dylan	dylan
vizatimin	debuxo
ofertat	ofréceme
veze	ovo
puneve	interno
puneve	interna
brilante	brillante
pacient	paciente
pacient	doente
pacient	pacientes
përmirësojë	mellorar
përmirësojë	a
provoni	tentar
provoni	intentar
trent	trent
konsensusi	consenso
konsensusi	copenhaguen
shenjtorët	santos
derdhje	derramamento
bilion	millóns
bilion	mil
bilion	de
varje	pendurada
varje	a
varje	colgar
kthetra	canteiros
kthetra	garras
pronare	dono
hamlet	aldea
hamlet	estratéxicas
festimi	celebración
karrocë	carreta
karrocë	carro
triumf	triunfo
prototip	prototipo
diskriminimi	discriminación
huan	juan
modifikim	modificación
kufijt	límites
kolegë	colegas
kolegë	compañeiros
urti	sensata
urti	sabia
urti	sabio
gjenocid	xenocidio
shekspiri	shakespeare
shërbej	servir
shërbej	serven
perfundim	fin
perfundim	final
ndërgjegjshme	consciencia
ndërgjegjshme	consciente
shpirtra	almas
trajtime	tratamentos
fragmenti	noroeste
fragmenti	pasaxe
fragmenti	paso
dëgjimi	que
dëgjimi	oído
dëgjimi	escoita
dëgjimi	escoito
hallet	problemas
hallet	os
falenderimi	gábote
falenderimi	teu
artileria	artillaría
artileria	artillería
krosi	cruzar
krosi	cruz
krosi	atravesar
krosi	crosstree
pagë	soldo
pagë	salario
lodrave	xoguete
sallata	ensalada
mirëqenie	prosperidade
mirëqenie	benestar
mirëqenie	asistencia
mirëqenie	social
pejgamberët	profetas
hekurudhë	tren
luksi	luxo
estate	inmobiliario
arteriet	arterias
bijte	fillos
bijte	os
bijte	mozos
shoqërimi	asociación
sum	suma
neurologjike	neurolóxica
receptorët	receptores
rrug	así
rrug	xeito
rrug	como
rrug	maneira
rrug	forma
rrug	camiño
shprehi	expresar
shprehi	hábito
shprehi	costume
shprehi	o
stres	estrés
klara	clara
bashkëpunues	cooperativas
bashkëpunues	cooperativa
bashkëpunues	dos
siguroj	asegurar
negociata	negociación
fotografit	fotógrafo
leksion	charla
seat	sentar
seat	asento
seat	sitio
seat	senta
seat	séntese
seat	sente
klinikë	clínica
elefantë	elefantes
elefantë	elefante
elefantë	marchar
mbikëqyrje	vixilancia
pagese	pago
dna	adn
dna	o
ambasadë	embaixada
briri	corno
grackë	trampa
grackë	boca
inspektori	inspector
inspektori	comisario
bishop	bispo
banues	habitantes
ohajo	ohio
gjyshin	avó
miren	mellores
miren	mellor
hendek	distancia
syt	os
syt	ollos
kapitalizmi	o
kapitalizmi	capitalismo
perfaqeson	representa
krediti	tarxetas
krediti	crédito
krediti	roubada
mesnatë	noite
mesnatë	ano
mesnatë	reloxo
mesnatë	doce
mesnatë	media
mesnatë	medianoite
mesnatë	da
mesnatë	á
mjedisor	ambientais
mjekimin	medicamentos
mjekimin	medicamento
mjekimin	medicación
mjekimin	mellor
mjekimin	menciña
kurthi	trampa
kurthi	boca
tryeza	mesa
tryeza	mesas
kriminelë	delincuentes
kriminelë	criminais
vdekjet	mortes
hey	ei
hey	eh
hey	oe
pershkruan	explica
kontratat	contratos
terhequr	o
terhequr	sacou
agjensi	axencia
agjensi	de
agjensi	axencias
agjensi	de
miza	moscas
miza	voa
dawson	dawson
konsumojnë	consumir
konsumojnë	consumimos
owner	dono
baroni	barón
baroni	ao
shtati	sétimo
puthja	bico
puthja	bícame
puthja	bicar
puthja	un
puthja	biquiño
londer	londres
londer	london
profesionistët	profesionais
diamant	diamante
diamant	verdade
mbroje	protexer
mbroje	protexen
mbroje	protexelos
mbroje	protexerse
mbroje	para
kompleksitetin	complexidade
kamerat	cámaras
ethe	febre
mashtrimi	fraude
harrohen	esqueceu
harrohen	esqueciches
harrohen	esquecín
mjerimi	miseria
kuptova	que
kuptova	comprendín
kuptova	entendían
kuptova	entendeu
kuptova	entendía
bombardimit	bombardeo
fresh	fresco
fresh	fresca
fresh	frescos
fresh	descarado
fresh	descarados
fresh	frescas
fresh	cambiar
mjeke	médico
mjeke	médico
mjeke	doutor
brilant	brillante
miratojë	adopte
habitshme	sorprendente
habitshme	sorprendentes
rebelimin	rebelión
rebelimin	rebeldes
njesoj	mesmo
njesoj	mesmas
njesoj	mesma
procedure	procedemento
patë	oca
patë	branca
vjetëruar	obsoleto
varrim	funeral
varrim	enterro
absurd	absurdas
finance	finanzas
lab	laboratorio
lab	no
ushtrim	exercicio
burimesh	recursos
mean	dicir
ambulanca	ambulancia
meson	aprender
meson	aprendizaxe
meson	aprendendo
meson	a
zgjidhë	solucionar
zgjidhë	resolver
mbytet	afogada
mbytet	afogar
mbytet	afogar
konvikt	dormitorio
konvikt	inspección
kopjimi	copiando
profesionistëve	profesionais
papërpunuar	cru
papërpunuar	groseiro
kastro	castro
botëve	mundos
përmendja	mencionar
përmendja	mención
qindarka	céntimos
trena	trens
miresi	deus
miresi	bondade
solar	solar
solar	noso
solidaritet	a
solidaritet	solidariedade
gazin	gas
gazin	gasolina
gazin	de
gazin	gases
krenarë	orgullosa
krenarë	orgullosos
krenarë	de
krenarë	orgulloso
krenarë	fachendoso
shty	a
shty	presionar
hale	vertedoiro
bisede	conversación
bisede	conversa
bisede	sobre
mjegulla	néboa
mjegulla	brétema
gjyqet	ensaios
gjyqet	xuízos
kalbur	horríbel
imagjinata	imaxinación
vizatimorë	debuxos
vizatimorë	animados
vizatimorë	viñetas
sirena	sirenas
sirena	sereas
praga	praga
simpatik	engaiolante
simpatik	encantadora
simpatik	que
simpatik	encantador
simpatik	encantado
simpatik	querida
bite	partes
bite	pezas
mbajtje	suxeitando
mbajtje	a
mbajtje	aguante
boss	xefe
boss	patrón
bamirësi	caridade
juaja	teu
juaja	túa
juaja	seu
reduktim	a
reduktim	redución
mbikqyrje	vixilancia
koral	de
koral	coral
sidoqofte	xeitos
sidoqofte	de
sidoqofte	todos
sidoqofte	os
sidoqofte	modos
sidoqofte	todas
sidoqofte	formas
deshira	gustaríame
deshira	desexo
deshira	desexaría
deshira	oxalá
libraria	biblioteca
çrregullimi	trastorno
çrregullimi	desorde
grosh	a
grosh	penique
grosh	penny
klientë	clientes
sms	mensaxes
sms	texto
deshire	desexo
supet	ombros
plumbat	balas
plumbat	as
lukas	lucas
mbijetesë	supervivencia
mbijetesë	mortandade
mbijetesë	infantil
mbijetesë	sobreviven
paguara	pagar
paguara	pagou
artistet	artistas
artistet	de
koleg	colega
eduardi	eduardo
eduardi	edward
radiot	radios
blej	mercar
blej	comprar
respektohet	respectado
slim	slim
axha	tío
axha	tonton
manuali	manual
fun	ben
fun	divertido
fun	divertida
permend	mencionar
permend	mención
orari	horas
imagjinatë	imaxinación
rat	rata
rumi	rumi
besançon	besançon
mack	mackie
mack	navalla
mack	mack
dike	alguén
mengjes	almorzo
mengjes	almorzar
mengjes	mañá
mengjes	bo
mengjes	día
mengjes	pola
mengjes	días
mengjes	bos
autoritete	autoridades
këpuca	zapato
ecim	andar
ecim	camiñar
qepët	cebola
kembet	metros
kembet	os
kembet	pés
kembet	pé
kembet	patas
kembet	pernas
kembet	as
kembet	legs
ndjej	sinto
ndjej	sentir
ndjej	que
ndjej	síntome
seancën	sesión
turpi	desgraza
turpi	deshonra
turpi	mágoa
turpi	vergoña
turpi	que
forti	todopoderoso
rrenjet	as
rrenjet	raíces
minjtë	ratos
minjtë	démoslles
minjtë	ratas
mundja	vencer
mundja	derrota
sindikatat	sindicatos
kuruar	curarse
rrëmbimi	secuestro
përfshirje	participación
përfshirje	implicación
telefonata	chama
telefonata	chamadas
telefonata	á
telefonata	as
telefonata	chamada
telefonata	trompetas
telefonata	ninguén
roi	roy
përulur	humilde
përulur	humildes
shamia	pano
proçesi	proceso
dhjet	dez
dhjet	10
hektor	héctor
vejusha	viúva
patentën	licencia
kurë	cura
kurë	curación
kurë	interesábame
kurë	curar
fashistë	fascistas
ngelet	segue
ngelet	queda
ngelet	a
ngelet	ser
ngelet	restos
ngelet	continúa
ngelet	fica
artistja	artista
artistja	artistas
mere	a
parade	procesión
dosjet	arquivos
sexy	sexy
fleksibël	flexibilidade
fleksibël	flexibles
borxhet	débedas
rrezikojnë	riscos
rrezikojnë	risco
rrezikojnë	perigo
rrezikojnë	en
rrezikojnë	arriscar
shtizë	arpón
shtizë	spear
emocionuese	emocionante
emocionuese	excitante
emocionuese	emocionantes
harroj	esquecer
harroj	esquezas
harroj	o
opsione	opcións
aktrimi	a
aktrimi	actuando
aktrimi	actuar
sfidoi	a
audienca	audiencia
audienca	público
audienca	auditorio
audienca	audiencia
audienca	auditorios
korridori	corredor
korridori	corredor
korrupsion	corrupción
korrupsion	da
shkumë	escuma
marsin	marte
qafen	pescozo
qafen	par
qafen	deles
qafen	caluga
gabon	mal
gabon	malo
deklarimi	declaración
dyfish	o
dyfish	dobre
dyfish	double
trip	a
trip	viaxe
dëmi	danos
dëmi	dano
imagjinatën	imaxinación
tradicionalë	tradicional
tradicionalë	tradicionais
preka	tocan
preka	están
preka	tocar
preka	a
preka	tocáronme
majori	principais
majori	importante
majori	maior
majt	esquerda
majt	queda
shtëpit	casas
shtëpit	vivendas
shtëpit	casa
shtëpit	fogares
shtëpit	atención
kredit	tarxetas
kredit	crédito
kredit	roubada
fredi	freddie
fredi	fred
biskota	galletiñas
kalorsiake	knightly
fytit	gorxa
dizenjuar	deseñados
dizenjuar	para
dizenjuar	deseñadas
dizenjuar	deseñado
dizenjuar	deseñamos
kraharor	peito
fundjavë	fin
fundjavë	de
fundjavë	semana
shkruaje	escribir
shkruaje	escribe
shkruaje	escribo
çekiç	martelo
komenti	comentar
komenti	comentario
trishtuar	triste
trishtuar	tristes
marinar	mariñeiro
gjoksi	peito
kejsi	cassie
hirushja	cinsenta
hirushja	cincenta
vitaminat	vitaminas
vitaminat	vitamina
paisja	aparello
paisja	dispositivo
paisja	de
paisja	historias
paisja	mecanismo
fajit	culpa
ndërrime	quendas
ndërrime	horas
autobusi	autobús
autobusi	parada
autobusi	autocarro
katalogu	catálogos
katalogu	catálogo
studjuesit	investigadores
llamba	lámpada
llamba	lámpada
vjedh	roubar
vjedh	roubar
vjedh	roubando
molle	mazá
molle	apple
molle	asadas
molle	mazás
qante	chorando
qante	choraba
qante	chorar
qante	vergoña
qante	choras
qante	choran
divorc	divorcio
divorc	o
divorc	divorciar
perjashtim	excepción
perjashtim	excepcións
kuotë	cita
kuotë	citar
kendon	cantando
kendon	canta
kendon	cantar
kendon	que
ambicie	ambición
hector	héctor
mick	mick
rrotë	roda
zvogëlim	a
zvogëlim	redución
shitësi	vendedor
shitësi	libro
shitësi	máis
shitësi	vendido
kreativ	creativo
kreativ	creativos
kreativ	creativa
kreativ	creativas
dorëzohen	rendédevos
elektriciteti	electricidade
elektriciteti	a
përbindëshi	monstro
aplikon	se
aplikon	aplica
skllavi	de
skllavi	escravos
skllavi	escrava
boll	abonda
boll	suficiente
boll	dabondo
boll	para
boll	abondo
boll	deter
boll	de
boll	parar
boll	para
boll	deixa
bentley	bentley
ship	barco
zota	deuses
cuba	cuba
cuba	cubana
agjitacion	axitación
dukur	mirei
dukur	parecía
dukur	cara
havana	habana
havana	da
dergon	envía
zinxhirin	cadea
zinxhirin	subministración
zinxhirin	traballos
profetë	profetas
evente	eventos
evente	sucesos
evente	feitos
evente	adversos
evente	os
evente	xuntanzas
evente	acontecementos
fija	fío
ndërhyjë	intervir
dik	dick
katalog	catálogos
katalog	catálogo
fajtorë	culpable
fajtorë	culpábel
fajtorë	culpábeis
komandues	dominante
komandues	oficial
vemendje	atención
fotografie	fotografía
porosit	orde
porosit	para
porosit	xiro
porosit	postal
proxy	indicador
proxy	representante
mysafirët	convidados
karburant	combustible
makarona	espaguetis
makarona	spaghetti
ndërveprojnë	interactuar
alfabetik	alfabética
bombave	bombas
bombave	as
diferencat	diferenzas
tenis	ao
tenis	tenis
legjislacion	lexislación
legjislacion	a
legjislacion	lei
kërcënuese	ameazando
kërcënuese	ameazan
progresi	progreso
progresi	proceso
progresi	progresos
progresi	segue
numërimi	contan
numërimi	contar
numërimi	conde
numërimi	con
numërimi	conta
numërimi	contar
numërimi	contigo
dëgjim	que
dëgjim	oído
dëgjim	escoita
dëgjim	escoito
zhgënjim	decepción
firmos	sinal
firmos	asinar
hollivudit	hollywood
frankie	frankie
pool	piscina
pool	a
galaktikat	galaxias
zara	zara
ubuntu	ubuntu
zanë	de
zanë	fadas
zanë	fada
zanë	marica
zanë	lesbianas
xham	vaso
xham	vidro
xham	cristal
xham	de
xham	copa
kushtoj	custo
kushtoj	custan
kushtoj	custa
floku	pelo
floku	cabelo
minatori	mineiro
gjuri	xeonllo
sonia	sonia
kirurgji	cirurxía
dhjetorin	decembro
dhjetorin	de
udhëtuan	por
udhëtuan	viaxou
vrapimi	correr
vrapimi	correndo
vrapimi	a
humbe	de
humbe	menos
humbe	perdeu
humbe	perderon
humbe	perdín
humbe	perdemos
humbe	perdido
riko	rico
riko	ei
prezencë	presenza
prezencë	diante
prezencë	a
porsalindur	neuronas
porsalindur	novas
qitje	a
qitje	disparar
qitje	disparando
qitje	tiro
barut	tocador
grumbullim	de
grumbullim	colección
instalimi	aparello
instalimi	instalación
malaria	malaria
malaria	a
binjak	picos
gripi	gripe
spot	lugar
spot	momento
spot	punto
spot	sobre
twelve	doce
përbuzje	desprezo
gjall	vivos
gjall	viva
gjall	vivo
gjall	vida
gjall	con
ndërgjegja	consciencia
ndërgjegja	a
ndërgjegja	conciencia
ndërgjegja	da
syzet	lentes
syzet	gafas
syzet	vasos
syzet	as
ndëshkohet	castigada
ndëshkohet	castigado
perndryshe	contrario
perndryshe	ou
perndryshe	doutro
perndryshe	xeito
perndryshe	se
perndryshe	non
perndryshe	senón
nitrik	óxido
nitrik	nítrico
nitrik	no
rrëmujë	desastre
rrëmujë	boa
rrëmujë	lea
rrëmujë	porcallada
postuar	no
opinionet	opinión
opinionet	opinións
taksi	taxi
taksi	taxi
dyjat	tanto
dyjat	dúas
dyjat	dous
dyjat	os
dyjat	ambos
majmun	mono
majmun	monos
tomasi	thomas
agjensia	axencia
agjensia	de
eksperte	experta
eksperte	experto
tor	tor
adrese	a
adrese	discurso
adrese	enderezo
adrese	tratar
adrese	abordar
adrese	dirección
turpshëm	tímida
korporatat	empresas
korporatat	corporacións
pajtohem	acordo
pajtohem	de
pajtohem	concordo
pajtohem	dacordo
disiplinën	disciplina
arratisja	fuxida
arratisja	escapar
arratisja	da
arratisja	fugarse
arratisja	fuxir
arratisja	fuga
bast	aposta
bast	apostar
bast	a
bast	aposto
bast	que
bast	seguro
baterisë	batería
raketë	foguete
raketë	mísil
brumë	diñeiro
xheloz	ciumento
xheloz	celosa
nervoz	nerviosa
nervoz	nervioso
nervoz	nerviosos
nervoz	nervios
manipulim	manipulación
planete	planetas
mbroj	protexer
mbroj	protexen
mbroj	protexelos
mbroj	protexerse
mbroj	para
keqas	mal
mohim	negación
ndryshoje	cambiar
ndryshoje	mudar
ndryshoje	cambio
civilizimi	civilización
eksperiencat	as
eksperiencat	experiencias
mijera	miles
mijera	milleiros
civilët	civís
civilët	xente
hiq	se
hiq	e
hiq	quitar
hiq	quitamos
ledi	señora
ledi	dama
ledi	muller
ledi	nai
ndihem	sinto
ndihem	sentir
ndihem	que
ndihem	síntome
pasaportën	pasaporte
aeroplanin	avión
varietet	variedade
varietet	de
feeling	sensación
feeling	sentir
feeling	sentimento
kapitalist	capitalista
kamer	cámaras
kamer	cámara
diabet	diabetes
ned	ned
falenderues	agradecido
asistente	axudante
asistente	asistente
asistente	de
imagjinatës	imaxinación
drogat	medicamentos
drogat	fármacos
drogat	drogas
diskutojnë	falar
diskutojnë	sobre
diskutojnë	discutir
gozhdë	cravo
seti	conxunto
greku	grego
skandali	escándalo
cfaredo	que
cfaredo	calquera
cfaredo	sexa
cfaredo	o
cfaredo	agarimosa
ndikoj	afectan
vazhdoni	seguir
vazhdoni	continuar
vazhdoni	continúan
vazhdoni	continúe
vazhdoni	continuaremos
vazhdoni	proceder
vazhdoni	continúe
priftin	cura
gjuetie	caza
pafat	desafortunado
instruksionet	instrucións
konference	conferencia
konference	de
konference	conferencias
konference	rolda
braktisjes	abandono
aparteidit	apartheid
pranoni	aceptar
pranoni	aceptalo
pranoni	acepto
shtatorin	setembro
shtatorin	de
pasigurtë	inseguro
dituritë	psicotécnico
fabrike	fábrica
fabrike	fábricas
fabrike	industriais
korporatë	corporación
gjah	caza
pakëz	lixeiramente
luftetar	guerreiro
luftetar	forte
gyp	pipa
gyp	cachimba
gyp	con
gyp	esta
etiketa	etiqueta
sezona	tempada
sezona	de
bukurie	beleza
bukurie	a
anni	anni
krimba	vermes
magnetët	imáns
konfirmohet	confirmado
prosperitet	prosperidade
fer	xusto
fer	feira
mania	manía
lejimin	permitíndonos
automjet	vehículo
radikalët	radicais
kontaktoni	contacto
kontaktoni	coñecidos
kontaktoni	en
kontaktoni	con
kontaktoni	podo
kontaktoni	contactar
plage	ferida
plage	feridas
plage	as
sistematikisht	pór
sistematikisht	práctica
sistematikisht	sistematicamente
xhaketë	chaqueta
xhaketë	da
kurorëzimin	da
kurorëzimin	coroación
pule	galiña
pule	polo
pule	pito
kursimeve	aforros
smithi	smith
smithi	veña
minut	minuto
minut	momento
minut	intre
minut	agarda
erdha	chegou
erdha	veu
inati	ira
inati	rabia
inati	odio
urtësia	a
urtësia	sensatez
urtësia	sabiduría
urtësia	sabedoría
gjigantët	xigantes
paguaj	paga
paguaj	pagar
paguaj	pagalo
habitat	do
habitat	hábitat
genjeshtar	mentiroso
genjeshtar	mentireira
gjeneva	xenebra
biznesmenë	empresarios
perendimi	oeste
perendimi	occidente
perendimi	occidental
perendimi	do
perendimi	da
perendimi	west
perendimi	occidental
mirësisë	amabilidade
mirësisë	bondade
intervistat	entrevistas
bombarduar	bombardearon
rrëshqitje	diapositiva
lekura	coiro
lekura	o
ajer	aire
ajer	ar
sensor	sensor
mundeson	permite
filloni	a
filloni	comezar
filloni	empezar
skllave	de
skllave	escravos
skllave	escrava
gjurit	xeonllo
qendrimi	postura
hena	lúa
hena	moon
dhimbshëm	doloroso
musolini	mussolini
seller	libro
seller	máis
seller	vendido
stërgjyshërit	devanceiros
stërgjyshërit	os
stuff	isto
